gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS3A03G0738300	Chr3A	544048363	544052702	-	544050532	Chr3A	547109432	547113771	-	547111601	1.0	1.0
gene:TraesCS3A03G0738500	Chr3A	544180224	544183328	+	544181776	Chr3A	547241048	547244152	+	547242600	1.0	1.0
gene:TraesCS3A03G0738600	Chr3A	544183591	544192551	-	544188071	Chr3A	547244415	547253358	-	547248886	0.993	0.993
gene:TraesCS3A03G0738700	Chr3A	544465116	544469444	-	544467280	Chr3A	547525031	547529359	-	547527195	1.0	1.0
gene:TraesCS3A03G0738800	Chr3A	544480381	544488432	+	544484406	Chr3A	547540297	547548350	+	547544323	1.0	1.0
gene:TraesCS3A03G0738900	Chr3A	544489087	544491508	-	544490297	Chr3A	547549005	547551426	-	547550215	1.0	1.0
gene:TraesCS3A03G0739000	Chr3A	544493957	544496490	-	544495223	Chr3A	547553875	547556408	-	547555141	1.0	1.0
gene:TraesCS3A03G0739600	Chr3A	545100727	545105385	-	545103056	Chr3A	548157953	548162611	-	548160282	1.0	1.0
gene:TraesCS3A03G0740400	Chr3A	545765572	545789140	-	545777356	Chr3A	548821553	548845124	-	548833338	1.0	0.995
gene:TraesCS3A03G0740800	Chr3A	545843661	545843885	-	545843773	Chr3A	548899648	548899872	-	548899760	1.0	1.0
gene:TraesCS3A03G0741000	Chr3A	546293256	546312166	-	546302711	Chr3A	549349140	549368048	-	549358594	1.0	1.0
gene:TraesCS3A03G0741500	Chr3A	547114599	547118678	+	547116638	Chr3A	550180498	550184577	+	550182537	1.0	1.0
gene:TraesCS3A03G0741600	Chr3A	547120032	547120800	-	547120416	Chr3A	550185931	550186699	-	550186315	1.0	1.0
gene:TraesCS3A03G0741700	Chr3A	547122724	547127155	-	547124939	Chr3A	550188623	550193054	-	550190838	1.0	0.999
gene:TraesCS3A03G0741800	Chr3A	547385204	547386413	-	547385808	Chr3A	550450692	550451901	-	550451296	1.0	1.0
gene:TraesCS3A03G0741900	Chr3A	547387958	547395453	-	547391705	Chr3A	550453446	550460941	-	550457193	1.0	1.0
gene:TraesCS3A03G0742200	Chr3A	547616707	547617033	-	547616870	Chr3A	550681637	550681963	-	550681800	1.0	0.996
gene:TraesCS3A03G0742300	Chr3A	547620952	547622887	-	547621919	Chr3A	550685689	550687624	-	550686656	1.0	1.0
gene:TraesCS3A03G0742600	Chr3A	547628170	547632058	-	547630114	Chr3A	550692909	550696558	-	550694733	1.0	1.0
gene:TraesCS3A03G0742700	Chr3A	547632185	547644893	+	547638539	Chr3A	550696685	550709396	+	550703040	1.0	1.0
gene:TraesCS3A03G0743200	Chr3A	548229375	548231916	-	548230645	Chr3A	551291804	551294345	-	551293074	1.0	1.0
gene:TraesCS3A03G0743300	Chr3A	548347342	548351483	-	548349412	Chr3A	551410921	551415062	-	551412991	1.0	1.0
gene:TraesCS3A03G0743500	Chr3A	548485712	548491276	+	548488494	Chr3A	551548980	551554544	+	551551762	1.0	1.0
gene:TraesCS3A03G0743800	Chr3A	548496113	548499549	+	548497831	Chr3A	551559381	551562761	+	551561071	1.0	1.0
gene:TraesCS3A03G0744000	Chr3A	549296649	549298445	-	549297547	Chr3A	552356056	552357852	-	552356954	1.0	1.0
gene:TraesCS3A03G0744700	Chr3A	549394422	549395779	-	549395100	Chr3A	552453840	552455197	-	552454518	1.0	1.0
gene:TraesCS3A03G0745100	Chr3A	549403232	549406914	-	549405073	Chr3A	552462653	552466335	-	552464494	1.0	1.0
gene:TraesCS3A03G0745300	Chr3A	549570776	549578370	-	549574573	Chr3A	552629839	552637433	-	552633636	1.0	1.0
gene:TraesCS3A03G0745700	Chr3A	549795058	549798439	-	549796748	Chr3A	552853949	552857330	-	552855639	1.0	1.0
gene:TraesCS3A03G0746000	Chr3A	549892867	549894955	+	549893911	Chr3A	552951759	552953847	+	552952803	1.0	1.0
gene:TraesCS3A03G0746200	Chr3A	549897911	549898705	-	549898308	Chr3A	552956803	552957597	-	552957200	1.0	1.0
gene:TraesCS3A03G0746300	Chr3A	549900979	549904559	-	549902769	Chr3A	552959570	552963150	-	552961360	1.0	1.0
gene:TraesCS3A03G0746400	Chr3A	549920291	549920503	+	549920397	Chr3A	552978882	552979094	+	552978988	1.0	1.0
gene:TraesCS3A03G0746500	Chr3A	549920986	549925744	-	549923365	Chr3A	552979577	552984335	-	552981956	1.0	1.0
gene:TraesCS3A03G0746600	Chr3A	549929555	549930032	-	549929793	Chr3A	552988189	552988666	-	552988427	1.0	1.0
gene:TraesCS3A03G0746700	Chr3A	549931210	549936527	+	549933868	Chr3A	552989844	552995161	+	552992502	1.0	1.0
gene:TraesCS3A03G0746800	Chr3A	549953008	549954635	+	549953821	Chr3A	553008745	553010372	+	553009558	1.0	1.0
gene:TraesCS3A03G0747000	Chr3A	550110770	550114697	+	550112733	Chr3A	553166541	553170468	+	553168504	1.0	0.999
gene:TraesCS3A03G0747100	Chr3A	550115274	550119792	-	550117533	Chr3A	553171045	553175563	-	553173304	1.0	1.0
gene:TraesCS3A03G0747200	Chr3A	550120944	550122644	-	550121794	Chr3A	553176715	553178415	-	553177565	1.0	1.0
gene:TraesCS3A03G0747300	Chr3A	550126141	550130340	-	550128240	Chr3A	553181912	553186113	-	553184012	1.0	1.0
gene:TraesCS3A03G0747400	Chr3A	550565642	550573110	+	550569376	Chr3A	553620672	553627864	+	553624268	1.0	1.0
gene:TraesCS3A03G0747700	Chr3A	550580088	550581602	-	550580845	Chr3A	553634842	553636356	-	553635599	1.0	1.0
gene:TraesCS3A03G0747900	Chr3A	550582004	550584940	-	550583472	Chr3A	553636758	553639694	-	553638226	1.0	1.0
gene:TraesCS3A03G0748000	Chr3A	550637396	550638342	-	550637869	Chr3A	553692158	553693104	-	553692631	1.0	1.0
gene:TraesCS3A03G0748300	Chr3A	550646270	550649251	-	550647760	Chr3A	553701032	553704013	-	553702522	1.0	1.0
gene:TraesCS3A03G0749300	Chr3A	550748075	550751172	-	550749623	Chr3A	553802812	553805909	-	553804360	1.0	1.0
gene:TraesCS3A03G0749400	Chr3A	550790085	550790947	-	550790516	Chr3A	553844863	553845725	-	553845294	1.0	1.0
gene:TraesCS3A03G0749500	Chr3A	550912865	550913665	-	550913265	Chr3A	553967640	553968440	-	553968040	1.0	1.0
gene:TraesCS3A03G0749600	Chr3A	550916510	550933916	+	550925213	Chr3A	553971285	553988691	+	553979988	1.0	1.0
gene:TraesCS3A03G0749700	Chr3A	550927324	550927944	-	550927634	Chr3A	553982099	553982719	-	553982409	1.0	1.0
gene:TraesCS3A03G0749900	Chr3A	550946729	550947828	+	550947278	Chr3A	554001504	554002603	+	554002053	1.0	1.0
gene:TraesCS3A03G0750000	Chr3A	550951513	550952591	+	550952052	Chr3A	554006292	554007370	+	554006831	1.0	1.0
gene:TraesCS3A03G0750100	Chr3A	551117389	551118604	+	551117996	Chr3A	554172177	554173392	+	554172784	1.0	1.0
gene:TraesCS3A03G0750300	Chr3A	551449976	551454549	-	551452262	Chr3A	554503544	554508117	-	554505830	1.0	1.0
gene:TraesCS3A03G0750500	Chr3A	551475978	551477947	-	551476962	Chr3A	554532020	554533989	-	554533004	1.0	1.0
gene:TraesCS3A03G0750600	Chr3A	551478941	551482769	-	551480855	Chr3A	554534983	554538811	-	554536897	1.0	1.0
gene:TraesCS3A03G0750700	Chr3A	551485579	551491820	-	551488699	Chr3A	554541621	554547862	-	554544741	1.0	1.0
gene:TraesCS3A03G0751200	Chr3A	552103319	552106131	+	552104725	Chr3A	555069950	555072762	+	555071356	1.0	1.0
gene:TraesCS3A03G0751500	Chr3A	552159904	552164770	+	552162337	Chr3A	555125400	555130266	+	555127833	1.0	1.0
gene:TraesCS3A03G0751600	Chr3A	552295563	552299503	+	552297533	Chr3A	555260900	555264840	+	555262870	1.0	1.0
gene:TraesCS3A03G0751800	Chr3A	552374936	552378272	+	552376604	Chr3A	555340259	555343595	+	555341927	1.0	1.0
gene:TraesCS3A03G0752000	Chr3A	552382032	552386977	+	552384504	Chr3A	555347355	555352300	+	555349827	1.0	1.0
gene:TraesCS3A03G0752100	Chr3A	552387438	552389606	-	552388522	Chr3A	555352761	555354929	-	555353845	1.0	1.0
gene:TraesCS3A03G0752200	Chr3A	552560974	552570690	+	552565832	Chr3A	555524901	555534416	+	555529658	1.0	1.0
gene:TraesCS3A03G0752300	Chr3A	552582682	552588746	+	552585714	Chr3A	555545946	555552010	+	555548978	1.0	1.0
gene:TraesCS3A03G0752400	Chr3A	552592075	552593375	-	552592725	Chr3A	555555339	555556639	-	555555989	1.0	1.0
gene:TraesCS3A03G0753500	Chr3A	552744181	552744618	-	552744399	Chr3A	555704195	555704632	-	555704413	1.0	1.0
gene:TraesCS3A03G0753600	Chr3A	552745147	552745575	+	552745361	Chr3A	555705161	555705589	+	555705375	1.0	1.0
gene:TraesCS3A03G0753900	Chr3A	552777085	552777855	+	552777470	Chr3A	555737099	555737869	+	555737484	1.0	1.0
gene:TraesCS3A03G0754000	Chr3A	552777886	552779109	+	552778497	Chr3A	555737900	555739123	+	555738511	1.0	1.0
gene:TraesCS3A03G0754100	Chr3A	552780468	552783965	+	552782216	Chr3A	555740482	555743979	+	555742230	1.0	1.0
gene:TraesCS3A03G0754300	Chr3A	552892477	552899565	+	552896021	Chr3A	555852531	555859619	+	555856075	1.0	1.0
gene:TraesCS3A03G0754400	Chr3A	552904763	552911236	+	552907999	Chr3A	555864813	555871288	+	555868050	1.0	1.0
gene:TraesCS3A03G0754500	Chr3A	552913890	552914895	-	552914392	Chr3A	555873942	555874947	-	555874444	1.0	1.0
gene:TraesCS3A03G0754900	Chr3A	553283146	553284571	+	553283858	Chr3A	556261702	556263127	+	556262414	1.0	1.0
gene:TraesCS3A03G0755200	Chr3A	553329799	553331211	+	553330505	Chr3A	556308352	556309764	+	556309058	1.0	1.0
gene:TraesCS3A03G0755300	Chr3A	553523834	553525242	+	553524538	Chr3A	556502432	556503840	+	556503136	1.0	1.0
gene:TraesCS3A03G0755600	Chr3A	553557550	553559449	+	553558499	Chr3A	556536140	556538039	+	556537089	1.0	1.0
gene:TraesCS3A03G0755900	Chr3A	553594601	553596486	-	553595543	Chr3A	556573189	556575074	-	556574131	1.0	0.998
gene:TraesCS3A03G0756200	Chr3A	553768757	553771710	-	553770233	Chr3A	556746182	556749135	-	556747658	1.0	1.0
gene:TraesCS3A03G0756300	Chr3A	553773146	553778204	-	553775675	Chr3A	556750571	556755629	-	556753100	1.0	1.0
gene:TraesCS3A03G0756500	Chr3A	553955325	553956926	-	553956125	Chr3A	556933594	556935195	-	556934394	1.0	1.0
gene:TraesCS3A03G0756600	Chr3A	554139318	554142062	-	554140690	Chr3A	557117140	557119884	-	557118512	1.0	1.0
gene:TraesCS3A03G0756700	Chr3A	554142349	554143169	+	554142759	Chr3A	557120171	557120991	+	557120581	1.0	1.0
gene:TraesCS3A03G0757000	Chr3A	554720892	554721554	-	554721223	Chr3A	557697415	557698077	-	557697746	1.0	1.0
gene:TraesCS3A03G0757100	Chr3A	554738967	554743842	-	554741404	Chr3A	557715490	557720365	-	557717927	1.0	1.0
gene:TraesCS3A03G0757200	Chr3A	554780895	554782857	+	554781876	Chr3A	557756782	557758744	+	557757763	1.0	1.0
gene:TraesCS3A03G0757300	Chr3A	554782971	554784398	-	554783684	Chr3A	557758858	557760285	-	557759571	1.0	1.0
gene:TraesCS3A03G0757600	Chr3A	555021274	555040610	-	555030942	Chr3A	557996773	558016245	-	558006509	1.0	1.0
gene:TraesCS3A03G0757900	Chr3A	555380577	555381428	-	555381002	Chr3A	558356097	558356948	-	558356522	1.0	1.0
gene:TraesCS3A03G0758000	Chr3A	555381585	555382449	+	555382017	Chr3A	558357105	558357969	+	558357537	1.0	1.0
gene:TraesCS3A03G0758400	Chr3A	555447505	555448232	+	555447868	Chr3A	558423237	558423964	+	558423600	1.0	1.0
gene:TraesCS3A03G0758500	Chr3A	555448312	555453154	-	555450733	Chr3A	558424044	558428886	-	558426465	1.0	1.0
gene:TraesCS3A03G0758600	Chr3A	555605899	555612852	-	555609375	Chr3A	558580354	558587307	-	558583830	1.0	1.0
gene:TraesCS3A03G0758700	Chr3A	556006082	556009734	+	556007908	Chr3A	558979358	558983010	+	558981184	1.0	1.0
gene:TraesCS3A03G0758800	Chr3A	556014792	556017156	+	556015974	Chr3A	558988068	558990432	+	558989250	1.0	1.0
gene:TraesCS3A03G0758900	Chr3A	556017804	556018811	+	556018307	Chr3A	558991080	558992087	+	558991583	1.0	1.0
gene:TraesCS3A03G0759400	Chr3A	556079827	556083066	+	556081446	Chr3A	559053090	559056331	+	559054710	1.0	0.997
gene:TraesCS3A03G0759500	Chr3A	556114811	556116387	-	556115599	Chr3A	559088075	559089651	-	559088863	1.0	1.0
gene:TraesCS3A03G0759900	Chr3A	557125880	557134811	+	557130345	Chr3A	560097992	560106923	+	560102457	1.0	1.0
gene:TraesCS3A03G0760000	Chr3A	557781650	557821925	+	557801787	Chr3A	560750415	560790697	+	560770556	1.0	0.999
gene:TraesCS3A03G0761000	Chr3A	558349175	558351910	+	558350542	Chr3A	561317691	561320426	+	561319058	1.0	1.0
gene:TraesCS3A03G0761100	Chr3A	558355405	558358612	+	558357008	Chr3A	561323921	561327128	+	561325524	1.0	1.0
gene:TraesCS3A03G0761200	Chr3A	558362786	558364472	-	558363629	Chr3A	561331302	561332988	-	561332145	1.0	1.0
gene:TraesCS3A03G0761300	Chr3A	558541309	558543216	-	558542262	Chr3A	561509841	561511748	-	561510794	1.0	1.0
gene:TraesCS3A03G0761400	Chr3A	558543890	558561774	-	558552832	Chr3A	561512422	561530306	-	561521364	1.0	1.0
gene:TraesCS3A03G0761500	Chr3A	558882939	558888718	-	558885828	Chr3A	561851490	561857269	-	561854379	1.0	1.0
gene:TraesCS3A03G0761800	Chr3A	558891936	558897490	+	558894713	Chr3A	561860487	561866041	+	561863264	1.0	1.0
gene:TraesCS3A03G0762000	Chr3A	558901063	558901555	+	558901309	Chr3A	561868928	561869420	+	561869174	1.0	1.0
gene:TraesCS3A03G0762100	Chr3A	558906665	558914590	-	558910627	Chr3A	561874530	561882456	-	561878493	1.0	1.0
gene:TraesCS3A03G0762400	Chr3A	559203229	559213951	+	559208590	Chr3A	562170902	562181621	+	562176261	1.0	1.0
gene:TraesCS3A03G0762500	Chr3A	559213212	559214022	-	559213617	Chr3A	562180882	562181692	-	562181287	1.0	1.0
gene:TraesCS3A03G0762600	Chr3A	559216736	559218873	+	559217804	Chr3A	562184406	562186543	+	562185474	1.0	1.0
gene:TraesCS3A03G0762900	Chr3A	559320597	559326399	-	559323498	Chr3A	562288114	562293917	-	562291015	1.0	1.0
gene:TraesCS3A03G0763100	Chr3A	559345512	559347311	-	559346411	Chr3A	562313043	562314842	-	562313942	1.0	1.0
gene:TraesCS3A03G0763300	Chr3A	559633217	559634876	-	559634046	Chr3A	562599385	562601044	-	562600214	1.0	1.0
gene:TraesCS3A03G0763400	Chr3A	559728987	559733395	+	559731191	Chr3A	562694951	562699359	+	562697155	1.0	1.0
gene:TraesCS3A03G0763500	Chr3A	559733677	559743629	-	559738653	Chr3A	562699641	562709598	-	562704619	1.0	1.0
gene:TraesCS3A03G0763800	Chr3A	560226265	560229266	-	560227765	Chr3A	563189758	563192759	-	563191258	1.0	1.0
gene:TraesCS3A03G0763900	Chr3A	560233712	560238294	-	560236003	Chr3A	563197205	563201787	-	563199496	1.0	1.0
gene:TraesCS3A03G0764300	Chr3A	560325357	560328039	-	560326698	Chr3A	563288840	563291522	-	563290181	1.0	1.0
gene:TraesCS3A03G0764400	Chr3A	560328718	560329805	+	560329261	Chr3A	563292201	563293288	+	563292744	1.0	1.0
gene:TraesCS3A03G0764500	Chr3A	560330425	560334905	-	560332665	Chr3A	563293908	563298388	-	563296148	1.0	1.0
gene:TraesCS3A03G0764800	Chr3A	560837246	560843028	+	560840137	Chr3A	563799771	563805553	+	563802662	1.0	1.0
gene:TraesCS3A03G0764900	Chr3A	561258329	561259981	+	561259155	Chr3A	564220829	564222481	+	564221655	1.0	1.0
gene:TraesCS3A03G0765000	Chr3A	561266795	561268535	+	561267665	Chr3A	564229295	564231035	+	564230165	1.0	1.0
gene:TraesCS3A03G0765200	Chr3A	561282902	561283427	+	561283164	Chr3A	564245390	564245915	+	564245652	1.0	1.0
gene:TraesCS3A03G0766000	Chr3A	561734510	561735577	-	561735043	Chr3A	564696391	564697458	-	564696924	1.0	1.0
gene:TraesCS3A03G0766100	Chr3A	561737478	561741465	-	561739471	Chr3A	564699359	564703346	-	564701352	1.0	1.0
gene:TraesCS3A03G0766300	Chr3A	561774643	561779297	-	561776970	Chr3A	564736525	564741179	-	564738852	1.0	1.0
gene:TraesCS3A03G0766700	Chr3A	562076536	562077822	+	562077179	Chr3A	565038691	565039977	+	565039334	1.0	1.0
gene:TraesCS3A03G0766900	Chr3A	562290100	562297311	+	562293705	Chr3A	565251574	565258785	+	565255179	1.0	1.0
gene:TraesCS3A03G0767100	Chr3A	562356832	562363044	+	562359938	Chr3A	565318304	565324516	+	565321410	1.0	1.0
gene:TraesCS3A03G0767400	Chr3A	562443424	562451874	+	562447649	Chr3A	565406247	565412524	+	565409385	0.94	0.94
gene:TraesCS3A03G0767500	Chr3A	562543186	562544889	-	562544037	Chr3A	565503843	565505546	-	565504694	1.0	1.0
gene:TraesCS3A03G0767600	Chr3A	562547254	562547475	-	562547364	Chr3A	565507911	565508132	-	565508021	1.0	1.0
gene:TraesCS3A03G0768100	Chr3A	563240175	563241015	-	563240595	Chr3A	566200671	566201511	-	566201091	1.0	1.0
gene:TraesCS3A03G0768300	Chr3A	563392560	563393539	+	563393049	Chr3A	566352425	566353404	+	566352914	1.0	1.0
gene:TraesCS3A03G0768400	Chr3A	563518379	563519853	+	563519116	Chr3A	566478255	566479729	+	566478992	1.0	0.998
gene:TraesCS3A03G0768500	Chr3A	563526586	563548515	-	563537550	Chr3A	566486474	566508410	-	566497442	1.0	1.0
gene:TraesCS3A03G0768600	Chr3A	563575580	563579758	-	563577669	Chr3A	566535475	566539653	-	566537564	1.0	1.0
gene:TraesCS3A03G0768700	Chr3A	563583479	563583924	+	563583701	Chr3A	566543374	566543819	+	566543596	1.0	1.0
gene:TraesCS3A03G0768900	Chr3A	563601779	563604216	+	563602997	Chr3A	566561674	566564111	+	566562892	1.0	0.999
gene:TraesCS3A03G0769200	Chr3A	563952402	563955575	-	563953988	Chr3A	566911838	566915011	-	566913424	1.0	1.0
gene:TraesCS3A03G0770100	Chr3A	564812129	564812347	-	564812238	Chr3A	567761746	567761964	-	567761855	1.0	1.0
gene:TraesCS3A03G0770200	Chr3A	564999843	565000685	-	565000264	Chr3A	567949505	567950347	-	567949926	1.0	1.0
gene:TraesCS3A03G0770300	Chr3A	565080728	565087700	+	565084214	Chr3A	568037547	568044519	+	568041033	1.0	1.0
gene:TraesCS3A03G0770400	Chr3A	565091793	565097680	+	565094736	Chr3A	568048612	568054499	+	568051555	1.0	1.0
gene:TraesCS3A03G0770500	Chr3A	565098596	565098835	-	565098715	Chr3A	568055415	568055654	-	568055534	1.0	1.0
gene:TraesCS3A03G0770800	Chr3A	565289413	565290506	-	565289959	Chr3A	568246381	568247474	-	568246927	1.0	1.0
gene:TraesCS3A03G0770900	Chr3A	565359113	565360203	-	565359658	Chr3A	568315249	568316339	-	568315794	1.0	0.998
gene:TraesCS3A03G0771000	Chr3A	565558988	565559835	-	565559411	Chr3A	568514224	568515071	-	568514647	1.0	1.0
gene:TraesCS3A03G0771200	Chr3A	565730395	565732434	+	565731414	Chr3A	568684640	568686679	+	568685659	1.0	1.0
gene:TraesCS3A03G0771300	Chr3A	565732806	565742649	-	565737727	Chr3A	568687051	568696894	-	568691972	1.0	1.0
gene:TraesCS3A03G0771500	Chr3A	566105485	566106294	-	566105889	Chr3A	569058478	569059287	-	569058882	1.0	1.0
gene:TraesCS3A03G0772200	Chr3A	566655521	566663824	+	566659672	Chr3A	569602797	569611106	+	569606951	1.0	0.999
gene:TraesCS3A03G0772300	Chr3A	566664258	566669289	+	566666773	Chr3A	569611540	569616571	+	569614055	1.0	1.0
gene:TraesCS3A03G0772400	Chr3A	566669226	566672208	-	566670717	Chr3A	569616508	569619490	-	569617999	1.0	1.0
gene:TraesCS3A03G0772800	Chr3A	566693318	566694631	+	566693974	Chr3A	569650178	569651491	+	569650834	1.0	1.0
gene:TraesCS3A03G0772900	Chr3A	566892549	566896729	-	566894639	Chr3A	569849406	569853586	-	569851496	1.0	1.0
gene:TraesCS3A03G0773100	Chr3A	567183962	567184844	+	567184403	Chr3A	570140358	570141240	+	570140799	1.0	1.0
gene:TraesCS3A03G0773300	Chr3A	567188561	567190684	+	567189622	Chr3A	570144957	570147080	+	570146018	1.0	1.0
gene:TraesCS3A03G0773500	Chr3A	567193383	567196382	+	567194882	Chr3A	570149779	570152778	+	570151278	1.0	1.0
gene:TraesCS3A03G0773800	Chr3A	567198470	567201177	-	567199823	Chr3A	570154866	570157573	-	570156219	1.0	1.0
gene:TraesCS3A03G0773900	Chr3A	567345039	567351836	+	567348437	Chr3A	570298306	570305106	+	570301706	1.0	0.999
gene:TraesCS3A03G0774100	Chr3A	567585964	567590850	+	567588407	Chr3A	570538716	570543602	+	570541159	1.0	1.0
gene:TraesCS3A03G0774200	Chr3A	567591833	567594496	-	567593164	Chr3A	570544585	570547248	-	570545916	1.0	1.0
gene:TraesCS3A03G0774300	Chr3A	567599845	567603561	-	567601703	Chr3A	570552595	570556311	-	570554453	1.0	1.0
gene:TraesCS3A03G0774500	Chr3A	567910720	567915409	+	567913064	Chr3A	570862608	570867297	+	570864952	1.0	1.0
gene:TraesCS3A03G0774600	Chr3A	567923305	567923682	-	567923493	Chr3A	570875194	570875571	-	570875382	1.0	1.0
gene:TraesCS3A03G0774700	Chr3A	567927921	567928452	-	567928186	Chr3A	570879810	570880341	-	570880075	1.0	1.0
gene:TraesCS3A03G0775000	Chr3A	567938334	567938825	+	567938579	Chr3A	570890223	570890714	+	570890468	1.0	1.0
gene:TraesCS3A03G0775100	Chr3A	567939977	567946325	-	567943151	Chr3A	570891866	570898214	-	570895040	1.0	1.0
gene:TraesCS3A03G0775200	Chr3A	568050921	568053766	-	568052343	Chr3A	570995144	570997989	-	570996566	1.0	1.0
gene:TraesCS3A03G0775300	Chr3A	568054185	568059310	-	568056747	Chr3A	570998408	571003290	-	571000849	1.0	1.0
gene:TraesCS3A03G0775500	Chr3A	568144341	568147412	+	568145876	Chr3A	571088223	571091294	+	571089758	1.0	1.0
gene:TraesCS3A03G0775600	Chr3A	568147515	568147850	-	568147682	Chr3A	571091397	571091732	-	571091564	1.0	1.0
gene:TraesCS3A03G0775800	Chr3A	568150463	568152254	-	568151358	Chr3A	571094345	571096136	-	571095240	1.0	1.0
gene:TraesCS3A03G0775900	Chr3A	568237713	568238312	+	568238012	Chr3A	571181597	571182196	+	571181896	1.0	1.0
gene:TraesCS3A03G0776000	Chr3A	568243661	568249737	+	568246699	Chr3A	571187545	571193621	+	571190583	1.0	1.0
gene:TraesCS3A03G0776100	Chr3A	568250495	568250896	+	568250695	Chr3A	571194379	571194780	+	571194579	1.0	1.0
gene:TraesCS3A03G0776300	Chr3A	568264212	568264791	+	568264501	Chr3A	571207468	571208047	+	571207757	1.0	1.0
gene:TraesCS3A03G0776700	Chr3A	568342803	568343197	+	568343000	Chr3A	571286055	571286449	+	571286252	1.0	1.0
gene:TraesCS3A03G0776800	Chr3A	568413008	568417360	+	568415184	Chr3A	571352377	571356729	+	571354553	1.0	1.0
gene:TraesCS3A03G0777300	Chr3A	568457995	568462014	+	568460004	Chr3A	571396846	571400865	+	571398855	1.0	1.0
gene:TraesCS3A03G0777500	Chr3A	568534761	568537999	+	568536380	Chr3A	571473612	571476850	+	571475231	1.0	1.0
gene:TraesCS3A03G0777700	Chr3A	568586714	568590216	+	568588465	Chr3A	571525566	571528874	+	571527220	1.0	1.0
gene:TraesCS3A03G0777800	Chr3A	568591114	568601810	-	568596462	Chr3A	571529772	571540468	-	571535120	1.0	0.999
gene:TraesCS3A03G0777900	Chr3A	568818603	568821430	+	568820016	Chr3A	571757446	571760273	+	571758859	1.0	1.0
gene:TraesCS3A03G0778200	Chr3A	568861910	568863332	+	568862621	Chr3A	571800755	571802177	+	571801466	1.0	1.0
gene:TraesCS3A03G0778500	Chr3A	568881639	568883807	-	568882723	Chr3A	571820508	571822676	-	571821592	1.0	1.0
gene:TraesCS3A03G0778600	Chr3A	569099992	569102548	+	569101270	Chr3A	572038880	572041436	+	572040158	1.0	1.0
gene:TraesCS3A03G0778800	Chr3A	569410530	569412255	+	569411392	Chr3A	572349375	572351100	+	572350237	1.0	1.0
gene:TraesCS3A03G0779100	Chr3A	569606002	569607833	+	569606917	Chr3A	572544351	572546182	+	572545266	1.0	1.0
gene:TraesCS3A03G0779300	Chr3A	569666911	569667624	-	569667267	Chr3A	572605247	572605960	-	572605603	1.0	1.0
gene:TraesCS3A03G0779400	Chr3A	569667806	569670992	+	569669399	Chr3A	572606142	572609328	+	572607735	1.0	1.0
gene:TraesCS3A03G0779500	Chr3A	569673212	569675962	-	569674587	Chr3A	572611548	572614298	-	572612923	1.0	1.0
gene:TraesCS3A03G0779600	Chr3A	569824698	569825679	-	569825188	Chr3A	572763029	572764010	-	572763519	1.0	1.0
gene:TraesCS3A03G0779700	Chr3A	569854020	569859333	-	569856676	Chr3A	572792345	572797652	-	572794998	1.0	1.0
gene:TraesCS3A03G0779800	Chr3A	569860465	569866363	-	569863414	Chr3A	572798784	572804682	-	572801733	1.0	1.0
gene:TraesCS3A03G0780000	Chr3A	570061885	570064220	+	570063052	Chr3A	572999947	573002282	+	573001114	1.0	1.0
gene:TraesCS3A03G0780100	Chr3A	570075518	570077320	-	570076419	Chr3A	573013586	573015388	-	573014487	1.0	1.0
gene:TraesCS3A03G0780400	Chr3A	570326236	570327502	+	570326869	Chr3A	573264149	573265415	+	573264782	1.0	1.0
gene:TraesCS3A03G0780700	Chr3A	570547835	570549276	+	570548555	Chr3A	573485733	573487174	+	573486453	1.0	1.0
gene:TraesCS3A03G0781700	Chr3A	571094634	571095521	+	571095077	Chr3A	574030961	574031849	+	574031405	1.0	0.998
gene:TraesCS3A03G0781800	Chr3A	571100002	571103006	+	571101504	Chr3A	574036330	574039334	+	574037832	1.0	1.0
gene:TraesCS3A03G0782100	Chr3A	571223949	571227395	-	571225672	Chr3A	574160640	574164086	-	574162363	1.0	1.0
gene:TraesCS3A03G0782300	Chr3A	571597642	571599179	+	571598410	Chr3A	574534396	574535933	+	574535164	1.0	1.0
gene:TraesCS3A03G0782400	Chr3A	571601511	571606665	+	571604088	Chr3A	574538271	574543425	+	574540848	1.0	1.0
gene:TraesCS3A03G0782600	Chr3A	571606635	571611019	-	571608827	Chr3A	574543395	574547779	-	574545587	1.0	1.0
gene:TraesCS3A03G0783200	Chr3A	571821481	571826767	-	571824124	Chr3A	574741855	574746875	-	574744365	1.0	1.0
gene:TraesCS3A03G0783300	Chr3A	571827488	571831738	-	571829613	Chr3A	574747597	574751847	-	574749722	1.0	1.0
gene:TraesCS3A03G0783400	Chr3A	571833533	571838551	-	571836042	Chr3A	574753642	574758660	-	574756151	1.0	1.0
gene:TraesCS3A03G0783500	Chr3A	571924274	571927843	-	571926058	Chr3A	574844377	574847946	-	574846161	1.0	1.0
gene:TraesCS3A03G0783700	Chr3A	572214413	572216402	+	572215407	Chr3A	575134318	575136307	+	575135312	1.0	1.0
