gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS6B03G0724500	Chr6B	447464090	447464347	-	447464218	Chr6B	447467819	447468076	-	447467947	1.0	0.996
gene:TraesCS6B03G0724600	Chr6B	447636824	447645086	+	447640955	Chr6B	447641054	447649124	+	447645089	1.0	0.995
gene:TraesCS6B03G0724800	Chr6B	447670025	447671370	+	447670697	Chr6B	447674153	447675498	+	447674825	1.0	0.998
gene:TraesCS6B03G0725100	Chr6B	447680671	447685415	-	447683043	Chr6B	447684791	447689562	-	447687176	1.0	0.999
gene:TraesCS6B03G0725200	Chr6B	447685589	447689893	+	447687741	Chr6B	447689736	447694041	+	447691888	1.0	1.0
gene:TraesCS6B03G0727500	Chr6B	448837426	448841422	-	448839424	Chr6B	448838915	448842912	-	448840913	1.0	1.0
gene:TraesCS6B03G0727900	Chr6B	449055609	449067925	-	449061767	Chr6B	449057970	449070290	-	449064130	1.0	0.999
gene:TraesCS6B03G0728300	Chr6B	449322599	449322880	-	449322739	Chr6B	449326504	449326785	-	449326644	1.0	1.0
gene:TraesCS6B03G0728400	Chr6B	449325584	449326714	-	449326149	Chr6B	449329566	449330696	-	449330131	1.0	1.0
gene:TraesCS6B03G0729300	Chr6B	452817411	452821570	-	452819490	Chr6B	452823122	452827282	-	452825202	1.0	1.0
gene:TraesCS6B03G0729400	Chr6B	452961317	452966583	+	452963950	Chr6B	452966848	452972035	+	452969441	1.0	0.987
gene:TraesCS6B03G0729600	Chr6B	453019147	453019736	+	453019441	Chr6B	453011967	453012556	+	453012261	1.0	1.0
gene:TraesCS6B03G0729800	Chr6B	453024797	453028754	-	453026775	Chr6B	453017616	453021580	-	453019598	1.0	0.994
gene:TraesCS6B03G0729900	Chr6B	453182616	453187388	+	453185002	Chr6B	453169630	453174402	+	453172016	1.0	1.0
gene:TraesCS6B03G0730000	Chr6B	453285665	453290381	-	453288023	Chr6B	453272561	453276962	-	453274761	1.0	0.998
gene:TraesCS6B03G0731200	Chr6B	454116948	454118719	+	454117833	Chr6B	454069163	454070990	+	454070076	1.0	0.965
gene:TraesCS6B03G0731300	Chr6B	454147228	454151187	-	454149207	Chr6B	454099596	454103574	-	454101585	0.999	0.981
gene:TraesCS6B03G0731500	Chr6B	454315582	454318846	-	454317214	Chr6B	454268015	454271279	-	454269647	1.0	1.0
gene:TraesCS6B03G0731600	Chr6B	454318950	454321352	+	454320151	Chr6B	454271383	454273785	+	454272584	1.0	0.998
gene:TraesCS6B03G0732100	Chr6B	454566899	454568140	-	454567519	Chr6B	454455795	454457036	-	454456415	1.0	0.998
gene:TraesCS6B03G0732300	Chr6B	455094250	455094506	+	455094378	Chr6B	454973683	454973939	+	454973811	1.0	1.0
gene:TraesCS6B03G0732400	Chr6B	455094640	455095931	+	455095285	Chr6B	454974073	454975364	+	454974718	1.0	0.999
gene:TraesCS6B03G0732800	Chr6B	455097216	455107963	-	455102589	Chr6B	454976649	454987396	-	454982022	1.0	0.998
gene:TraesCS6B03G0732900	Chr6B	455367963	455372054	+	455370008	Chr6B	456105780	456109871	+	456107825	1.0	1.0
gene:TraesCS6B03G0733000	Chr6B	455373458	455377416	-	455375437	Chr6B	456111275	456115235	-	456113255	1.0	0.997
gene:TraesCS6B03G0733100	Chr6B	455916476	455921304	+	455918890	Chr6B	456620654	456625482	+	456623068	1.0	0.999
gene:TraesCS6B03G0733400	Chr6B	456142095	456146379	+	456144237	Chr6B	456837301	456841585	+	456839443	1.0	0.998
gene:TraesCS6B03G0733500	Chr6B	456147437	456149700	-	456148568	Chr6B	456842641	456844906	-	456843773	1.0	0.997
gene:TraesCS6B03G0733600	Chr6B	456149859	456153072	-	456151465	Chr6B	456845065	456848277	-	456846671	1.0	0.998
gene:TraesCS6B03G0734800	Chr6B	456919708	456921281	-	456920494	Chr6B	457611600	457613173	-	457612386	1.0	0.998
gene:TraesCS6B03G0735200	Chr6B	457289613	457296932	-	457293272	Chr6B	457979558	457986899	-	457983228	1.0	0.993
gene:TraesCS6B03G0735500	Chr6B	457695634	457696708	-	457696171	Chr6B	458376678	458377752	-	458377215	1.0	0.998
gene:TraesCS6B03G0735900	Chr6B	457723487	457725377	-	457724432	Chr6B	458403784	458405674	-	458404729	1.0	0.988
gene:TraesCS6B03G0736000	Chr6B	458012825	458017750	+	458015287	Chr6B	458694684	458699613	+	458697148	1.0	0.996
gene:TraesCS6B03G0736400	Chr6B	458316007	458316168	+	458316087	Chr6B	458995296	458995457	+	458995376	1.0	1.0
gene:TraesCS6B03G0737200	Chr6B	458323523	458323768	-	458323645	Chr6B	459002814	459003059	-	459002936	1.0	0.995
gene:TraesCS6B03G0737700	Chr6B	458327032	458327445	+	458327238	Chr6B	459006323	459006736	+	459006529	1.0	0.985
gene:TraesCS6B03G0738700	Chr6B	458334792	458335002	+	458334897	Chr6B	459014083	459014293	+	459014188	1.0	0.995
gene:TraesCS6B03G0738800	Chr6B	458380082	458384182	-	458382132	Chr6B	459059364	459063465	-	459061414	1.0	0.999
gene:TraesCS6B03G0739300	Chr6B	458832354	458848446	-	458840400	Chr6B	459536531	459552612	-	459544571	1.0	0.999
gene:TraesCS6B03G0739400	Chr6B	458880832	458884702	-	458882767	Chr6B	459585007	459588877	-	459586942	1.0	1.0
gene:TraesCS6B03G0739500	Chr6B	458886810	458896759	-	458891784	Chr6B	459591034	459600983	-	459596008	1.0	0.999
gene:TraesCS6B03G0739900	Chr6B	459137649	459142312	+	459139980	Chr6B	459835063	459839711	+	459837387	0.975	0.966
gene:TraesCS6B03G0740100	Chr6B	459712021	459719898	+	459715959	Chr6B	460434482	460442406	+	460438444	1.0	0.994
gene:TraesCS6B03G0740200	Chr6B	459911552	459914406	+	459912979	Chr6B	460618067	460620921	+	460619494	1.0	0.997
gene:TraesCS6B03G0740300	Chr6B	460161795	460164117	+	460162956	Chr6B	460868385	460870703	+	460869544	1.0	1.0
gene:TraesCS6B03G0740400	Chr6B	460164664	460170821	-	460167742	Chr6B	460871252	460877418	-	460874335	1.0	0.999
gene:TraesCS6B03G0741100	Chr6B	460410110	460415843	+	460412976	Chr6B	461095187	461100916	+	461098051	1.0	0.999
gene:TraesCS6B03G0741200	Chr6B	460422813	460426012	+	460424412	Chr6B	461107879	461111078	+	461109478	1.0	0.999
gene:TraesCS6B03G0741300	Chr6B	460426602	460430067	-	460428334	Chr6B	461111668	461115133	-	461113400	1.0	0.998
gene:TraesCS6B03G0741400	Chr6B	460765640	460769887	+	460767763	Chr6B	461380305	461384548	+	461382426	1.0	0.998
gene:TraesCS6B03G0741700	Chr6B	460852660	460854788	-	460853724	Chr6B	461462837	461464957	-	461463897	1.0	0.981
gene:TraesCS6B03G0741900	Chr6B	460856545	460856832	-	460856688	Chr6B	461466262	461466549	-	461466405	1.0	0.958
gene:TraesCS6B03G0743600	Chr6B	462304577	462308253	-	462306415	Chr6B	462044538	462048200	-	462046369	1.0	0.998
gene:TraesCS6B03G0743700	Chr6B	462728877	462752512	-	462740694	Chr6B	462438255	462461918	-	462450086	0.999	0.998
gene:TraesCS6B03G0743900	Chr6B	462942939	462975672	+	462959305	Chr6B	462672405	462710027	+	462691216	1.0	0.997
gene:TraesCS6B03G0744200	Chr6B	463300234	463311111	+	463305672	Chr6B	463069459	463080570	+	463075014	1.0	0.998
gene:TraesCS6B03G0745100	Chr6B	463637390	463639942	+	463638666	Chr6B	463370502	463373049	+	463371775	0.996	0.994
gene:TraesCS6B03G0745200	Chr6B	463641089	463654628	-	463647858	Chr6B	463374230	463387762	-	463380996	1.0	0.997
gene:TraesCS6B03G0746200	Chr6B	464514255	464516819	-	464515537	Chr6B	464220789	464223353	-	464222071	1.0	0.997
gene:TraesCS6B03G0747300	Chr6B	465384136	465387162	+	465385649	Chr6B	465126875	465129901	+	465128388	1.0	1.0
gene:TraesCS6B03G0747400	Chr6B	465388530	465390348	-	465389439	Chr6B	465131269	465133080	-	465132174	1.0	1.0
gene:TraesCS6B03G0747500	Chr6B	465428707	465429258	-	465428982	Chr6B	465171425	465171976	-	465171700	1.0	0.993
gene:TraesCS6B03G0747600	Chr6B	465431138	465432503	-	465431820	Chr6B	465173887	465175252	-	465174569	1.0	0.999
gene:TraesCS6B03G0747900	Chr6B	465524530	465526310	+	465525420	Chr6B	465284020	465285800	+	465284910	1.0	0.999
gene:TraesCS6B03G0748200	Chr6B	465632974	465639148	-	465636061	Chr6B	465392483	465398654	-	465395568	1.0	0.999
gene:TraesCS6B03G0748600	Chr6B	465876193	465885884	-	465881038	Chr6B	465647993	465657680	-	465652836	1.0	0.999
gene:TraesCS6B03G0749100	Chr6B	466084198	466087900	+	466086049	Chr6B	465855781	465859482	+	465857631	1.0	1.0
gene:TraesCS6B03G0749200	Chr6B	466088990	466090811	+	466089900	Chr6B	465860572	465862393	+	465861482	1.0	0.999
gene:TraesCS6B03G0749500	Chr6B	466691761	466693629	+	466692695	Chr6B	466489388	466491257	+	466490322	1.0	0.997
gene:TraesCS6B03G0749600	Chr6B	466710720	466712588	-	466711654	Chr6B	466508331	466510199	-	466509265	1.0	0.998
gene:TraesCS6B03G0749800	Chr6B	466781086	466790145	+	466785615	Chr6B	466578018	466587079	+	466582548	1.0	0.997
gene:TraesCS6B03G0749900	Chr6B	467257546	467264129	-	467260837	Chr6B	467078958	467084974	-	467081966	0.994	0.993
gene:TraesCS6B03G0751100	Chr6B	467528439	467529473	+	467528956	Chr6B	467342597	467343630	+	467343113	0.998	0.972
gene:TraesCS6B03G0751200	Chr6B	467575787	467576134	+	467575960	Chr6B	467408935	467409282	+	467409108	1.0	0.985
gene:TraesCS6B03G0751300	Chr6B	467585034	467585717	+	467585375	Chr6B	467418186	467418869	+	467418527	1.0	0.997
gene:TraesCS6B03G0751400	Chr6B	467762480	467767594	-	467765037	Chr6B	467606928	467612053	-	467609490	1.0	0.997
gene:TraesCS6B03G0751500	Chr6B	467803515	467804606	-	467804060	Chr6B	467639926	467641020	-	467640473	1.0	0.995
gene:TraesCS6B03G0751800	Chr6B	467893722	467895170	+	467894446	Chr6B	467730293	467731724	+	467731008	0.988	0.979
gene:TraesCS6B03G0751900	Chr6B	468006047	468011816	+	468008931	Chr6B	467850466	467856238	+	467853352	1.0	0.997
gene:TraesCS6B03G0752000	Chr6B	468012906	468016725	-	468014815	Chr6B	467857330	467861150	-	467859240	1.0	0.995
gene:TraesCS6B03G0752100	Chr6B	468282577	468290192	+	468286384	Chr6B	468126726	468134328	+	468130527	0.994	0.993
gene:TraesCS6B03G0752200	Chr6B	468292723	468293628	-	468293175	Chr6B	468136862	468137767	-	468137314	1.0	1.0
gene:TraesCS6B03G0752400	Chr6B	468407114	468410512	+	468408813	Chr6B	468230645	468234016	+	468232330	0.986	0.983
gene:TraesCS6B03G0752700	Chr6B	468474110	468476598	+	468475354	Chr6B	468285676	468288164	+	468286920	1.0	0.999
gene:TraesCS6B03G0752800	Chr6B	468689115	468704875	+	468696995	Chr6B	468518198	468533961	+	468526079	1.0	0.999
gene:TraesCS6B03G0753000	Chr6B	469124217	469125679	+	469124948	Chr6B	468973215	468974677	+	468973946	1.0	1.0
gene:TraesCS6B03G0753200	Chr6B	469456891	469459908	+	469458399	Chr6B	469317873	469320896	+	469319384	1.0	0.993
gene:TraesCS6B03G0753300	Chr6B	469460079	469463982	-	469462030	Chr6B	469321067	469324975	-	469323021	1.0	0.994
gene:TraesCS6B03G0753500	Chr6B	469525321	469525566	-	469525443	Chr6B	469386365	469386610	-	469386487	1.0	0.995
gene:TraesCS6B03G0753600	Chr6B	469526239	469527798	+	469527018	Chr6B	469387279	469388839	+	469388059	0.998	0.994
gene:TraesCS6B03G0753700	Chr6B	469586265	469587411	-	469586838	Chr6B	469447300	469448446	-	469447873	1.0	0.998
gene:TraesCS6B03G0753900	Chr6B	470039749	470040954	-	470040351	Chr6B	469909238	469910443	-	469909840	1.0	0.995
gene:TraesCS6B03G0754000	Chr6B	470094667	470096420	-	470095543	Chr6B	469964181	469965935	-	469965058	1.0	0.989
gene:TraesCS6B03G0754100	Chr6B	470153047	470154318	-	470153682	Chr6B	470034057	470035329	-	470034693	1.0	0.998
gene:TraesCS6B03G0754400	Chr6B	470216854	470224236	+	470220545	Chr6B	470106218	470113623	+	470109920	1.0	0.983
gene:TraesCS6B03G0754500	Chr6B	470227434	470229035	+	470228234	Chr6B	470116828	470118429	+	470117628	1.0	0.997
gene:TraesCS6B03G0754600	Chr6B	470319798	470325557	+	470322677	Chr6B	470259272	470265025	+	470262148	1.0	0.998
gene:TraesCS6B03G0754700	Chr6B	470325814	470327789	+	470326801	Chr6B	470265282	470267257	+	470266269	1.0	0.999
gene:TraesCS6B03G0754800	Chr6B	470339596	470341015	+	470340305	Chr6B	470282042	470283461	+	470282751	1.0	1.0
gene:TraesCS6B03G0755000	Chr6B	470348443	470353703	-	470351073	Chr6B	470290896	470296155	-	470293525	1.0	1.0
gene:TraesCS6B03G0756600	Chr6B	471558041	471562712	-	471560376	Chr6B	471866455	471871127	+	471868791	1.0	0.995
gene:TraesCS6B03G0758300	Chr6B	473091715	473104981	+	473098348	Chr6B	477376876	477397208	+	477387042	0.998	0.996
gene:TraesCS6B03G0758700	Chr6B	473321176	473327632	-	473324404	Chr6B	477587091	477593552	-	477590321	1.0	0.996
gene:TraesCS6B03G0759200	Chr6B	473845829	473850621	-	473848225	Chr6B	478131818	478136641	-	478134229	0.999	0.984
gene:TraesCS6B03G0759300	Chr6B	473853774	473856304	-	473855039	Chr6B	478139793	478142323	-	478141058	1.0	0.992
gene:TraesCS6B03G0759800	Chr6B	474014948	474017713	+	474016330	Chr6B	478296813	478299578	+	478298195	1.0	0.998
gene:TraesCS6B03G0760600	Chr6B	474862628	474865323	+	474863975	Chr6B	479169157	479171852	+	479170504	1.0	0.997
gene:TraesCS6B03G0760800	Chr6B	475131555	475132506	+	475132030	Chr6B	479445997	479446948	+	479446472	1.0	1.0
gene:TraesCS6B03G0761200	Chr6B	475610037	475612777	+	475611407	Chr6B	479916985	479919742	+	479918363	1.0	1.0
gene:TraesCS6B03G0761400	Chr6B	475619210	475623183	-	475621196	Chr6B	479926184	479930157	-	479928170	1.0	0.998
gene:TraesCS6B03G0761500	Chr6B	476168567	476171481	-	476170024	Chr6B	480481397	480484314	-	480482855	1.0	0.998
gene:TraesCS6B03G0762000	Chr6B	476442967	476444228	-	476443597	Chr6B	480747071	480748332	-	480747701	1.0	0.998
gene:TraesCS6B03G0762500	Chr6B	476888386	476893175	+	476890780	Chr6B	481213804	481218595	+	481216199	1.0	0.998
gene:TraesCS6B03G0762700	Chr6B	477228267	477233813	-	477231040	Chr6B	481536642	481542188	-	481539415	1.0	1.0
gene:TraesCS6B03G0763000	Chr6B	477440510	477457751	-	477449130	Chr6B	481749140	481766384	-	481757762	1.0	1.0
gene:TraesCS6B03G0763300	Chr6B	477860133	477860992	-	477860562	Chr6B	482211193	482212052	-	482211622	1.0	1.0
gene:TraesCS6B03G0763400	Chr6B	477920006	477940113	+	477930059	Chr6B	482271069	482291180	+	482281124	1.0	1.0
gene:TraesCS6B03G0763800	Chr6B	478264911	478282173	-	478273542	Chr6B	482614935	482632206	-	482623570	1.0	1.0
gene:TraesCS6B03G0764000	Chr6B	478282347	478283735	+	478283041	Chr6B	482632380	482633768	+	482633074	1.0	1.0
gene:TraesCS6B03G0764400	Chr6B	478941759	478951301	+	478946530	Chr6B	483287109	483296651	+	483291880	1.0	1.0
gene:TraesCS6B03G0764600	Chr6B	478956301	478958527	-	478957414	Chr6B	483301654	483303907	-	483302780	1.0	1.0
gene:TraesCS6B03G0764800	Chr6B	478964660	478966053	+	478965356	Chr6B	483310044	483311437	+	483310740	1.0	1.0
gene:TraesCS6B03G0764900	Chr6B	478977868	478980989	+	478979428	Chr6B	483323252	483326373	+	483324812	1.0	0.999
gene:TraesCS6B03G0765000	Chr6B	478981456	478987298	-	478984377	Chr6B	483326840	483332682	-	483329761	1.0	1.0
gene:TraesCS6B03G0765400	Chr6B	479067050	479071163	-	479069106	Chr6B	483412454	483416567	-	483414510	1.0	1.0
gene:TraesCS6B03G0765500	Chr6B	479072421	479075698	-	479074059	Chr6B	483417825	483421102	-	483419463	1.0	1.0
gene:TraesCS6B03G0765600	Chr6B	479075751	479075936	-	479075843	Chr6B	483421155	483421340	-	483421247	1.0	1.0
gene:TraesCS6B03G0765700	Chr6B	479146177	479155618	-	479150897	Chr6B	483492147	483501588	-	483496867	1.0	0.999
gene:TraesCS6B03G0766700	Chr6B	479319600	479320930	-	479320265	Chr6B	483665261	483666591	-	483665926	1.0	1.0
gene:TraesCS6B03G0767100	Chr6B	479330603	479331881	-	479331242	Chr6B	483676262	483677526	-	483676894	1.0	1.0
gene:TraesCS6B03G0767200	Chr6B	479332384	479333710	+	479333047	Chr6B	483678029	483679355	+	483678692	1.0	1.0
gene:TraesCS6B03G0767400	Chr6B	479384176	479386997	-	479385586	Chr6B	483729785	483732606	-	483731195	1.0	1.0
gene:TraesCS6B03G0767600	Chr6B	479428685	479429053	+	479428869	Chr6B	483774298	483774666	+	483774482	1.0	1.0
gene:TraesCS6B03G0767700	Chr6B	479457554	479464803	-	479461178	Chr6B	483815779	483823028	-	483819403	1.0	1.0
gene:TraesCS6B03G0767900	Chr6B	479657449	479661121	-	479659285	Chr6B	484014855	484018527	-	484016691	1.0	1.0
gene:TraesCS6B03G0768100	Chr6B	479778613	479781016	+	479779814	Chr6B	484136043	484138446	+	484137244	1.0	0.999
gene:TraesCS6B03G0768400	Chr6B	479825604	479826817	-	479826210	Chr6B	484183033	484184246	-	484183639	1.0	1.0
gene:TraesCS6B03G0768800	Chr6B	480399904	480402474	+	480401189	Chr6B	484747455	484750025	+	484748740	1.0	1.0
gene:TraesCS6B03G0768900	Chr6B	480466930	480468267	+	480467598	Chr6B	484814498	484815835	+	484815166	1.0	1.0
gene:TraesCS6B03G0769100	Chr6B	480768255	480772438	+	480770346	Chr6B	485115943	485120126	+	485118034	1.0	1.0
gene:TraesCS6B03G0769200	Chr6B	480772975	480777699	-	480775337	Chr6B	485120663	485125387	-	485123025	1.0	1.0
gene:TraesCS6B03G0769300	Chr6B	480871741	480873349	+	480872545	Chr6B	485219429	485221037	+	485220233	1.0	1.0
gene:TraesCS6B03G0769500	Chr6B	481217927	481218547	+	481218237	Chr6B	485561534	485562154	+	485561844	1.0	1.0
gene:TraesCS6B03G0769600	Chr6B	481223215	481224441	+	481223828	Chr6B	485566822	485568048	+	485567435	1.0	1.0
gene:TraesCS6B03G0769800	Chr6B	481229871	481232161	-	481231016	Chr6B	485573478	485575768	-	485574623	1.0	1.0
gene:TraesCS6B03G0769900	Chr6B	481248159	481250702	-	481249430	Chr6B	485591767	485594310	-	485593038	1.0	1.0
gene:TraesCS6B03G0770100	Chr6B	481699404	481700803	-	481700103	Chr6B	486042222	486043621	-	486042921	1.0	1.0
gene:TraesCS6B03G0770600	Chr6B	482333499	482336717	-	482335108	Chr6B	486623994	486627202	-	486625598	0.999	0.997
gene:TraesCS6B03G0770800	Chr6B	482343684	482349251	-	482346467	Chr6B	486633946	486639522	-	486636734	1.0	0.998
gene:TraesCS6B03G0770900	Chr6B	482426158	482430159	-	482428158	Chr6B	486724884	486728851	-	486726867	1.0	0.967
gene:TraesCS6B03G0771000	Chr6B	482584415	482585675	-	482585045	Chr6B	486890454	486891714	-	486891084	1.0	0.996
gene:TraesCS6B03G0771300	Chr6B	482594499	482598446	-	482596472	Chr6B	486901283	486905230	-	486903256	1.0	0.997
gene:TraesCS6B03G0771700	Chr6B	482903156	482904907	-	482904031	Chr6B	487223761	487225520	-	487224640	1.0	0.994
gene:TraesCS6B03G0772000	Chr6B	483422774	483428752	+	483425763	Chr6B	487704233	487710230	+	487707231	1.0	0.999
gene:TraesCS6B03G0772100	Chr6B	483805618	483815883	+	483810750	Chr6B	488079418	488089682	+	488084550	0.999	0.996
gene:TraesCS6B03G0772400	Chr6B	483853312	483879697	+	483866504	Chr6B	488127129	488143056	+	488135092	1.0	0.996
gene:TraesCS6B03G0772800	Chr6B	483884401	483886043	+	483885222	Chr6B	488147763	488149405	+	488148584	1.0	0.998
gene:TraesCS6B03G0772900	Chr6B	483967790	483969610	-	483968700	Chr6B	488231150	488232966	-	488232058	0.996	0.996
gene:TraesCS6B03G0773400	Chr6B	484191140	484195241	+	484193190	Chr6B	488445826	488449924	+	488447875	1.0	0.991
gene:TraesCS6B03G0773500	Chr6B	484260278	484261094	-	484260686	Chr6B	488514851	488515667	-	488515259	1.0	0.995
gene:TraesCS6B03G0773600	Chr6B	484268931	484275230	+	484272080	Chr6B	488523534	488529346	+	488526440	1.0	0.98
gene:TraesCS6B03G0773700	Chr6B	484276239	484276535	-	484276387	Chr6B	488530358	488530654	-	488530506	1.0	0.996
gene:TraesCS6B03G0773900	Chr6B	484295034	484295963	-	484295498	Chr6B	488549117	488550046	-	488549581	1.0	0.987
gene:TraesCS6B03G0774100	Chr6B	484326070	484342183	-	484334126	Chr6B	488580107	488596289	-	488588198	1.0	0.997
gene:TraesCS6B03G0774400	Chr6B	484575666	484577955	-	484576810	Chr6B	488828897	488831185	-	488830041	0.999	0.994
gene:TraesCS6B03G0774700	Chr6B	484863242	484864707	-	484863974	Chr6B	489048871	489050337	-	489049604	1.0	0.995
gene:TraesCS6B03G0775000	Chr6B	484988184	484990865	+	484989524	Chr6B	489175392	489178073	+	489176732	1.0	0.999
gene:TraesCS6B03G0775700	Chr6B	485895339	485898907	+	485897123	Chr6B	490212667	490216374	+	490214520	1.0	0.997
gene:TraesCS6B03G0775900	Chr6B	485992193	485994424	+	485993308	Chr6B	490260618	490262849	+	490261733	1.0	1.0
gene:TraesCS6B03G0776000	Chr6B	485994971	485997149	+	485996060	Chr6B	490263396	490265574	+	490264485	1.0	0.998
gene:TraesCS6B03G0776100	Chr6B	485997398	485999893	-	485998645	Chr6B	490265823	490268317	-	490267070	0.999	0.998
gene:TraesCS6B03G0776200	Chr6B	486002344	486004765	-	486003554	Chr6B	490270796	490273217	-	490272006	1.0	0.998
gene:TraesCS6B03G0776400	Chr6B	486036278	486044033	-	486040155	Chr6B	490304544	490312310	-	490308427	0.999	0.998
gene:TraesCS6B03G0776800	Chr6B	486665694	486670316	+	486668005	Chr6B	490938437	490943063	+	490940750	1.0	0.998
gene:TraesCS6B03G0776900	Chr6B	486672008	486681375	-	486676691	Chr6B	490944754	490954122	-	490949438	0.999	0.997
gene:TraesCS6B03G0777300	Chr6B	486738579	486739127	-	486738853	Chr6B	490997256	490997804	-	490997530	1.0	0.993
gene:TraesCS6B03G0777600	Chr6B	486856294	486856611	+	486856452	Chr6B	491114864	491115181	+	491115022	1.0	0.996
gene:TraesCS6B03G0777700	Chr6B	486983136	486986378	-	486984757	Chr6B	491256260	491259502	-	491257881	1.0	0.998
gene:TraesCS6B03G0796800	Chr6B	503684301	503698335	+	503691318	Chr6B	512794560	512808594	-	512801577	1.0	1.0
gene:TraesCS6B03G0797100	Chr6B	503801908	503803073	-	503802490	Chr6B	512690236	512691401	+	512690818	1.0	1.0
gene:TraesCS6B03G0797200	Chr6B	504001104	504002135	-	504001619	Chr6B	512491133	512492164	+	512491648	1.0	1.0
gene:TraesCS6B03G0797300	Chr6B	504008554	504009102	+	504008828	Chr6B	512484569	512485117	-	512484843	1.0	0.995
gene:TraesCS6B03G0797700	Chr6B	504063624	504064671	-	504064147	Chr6B	512429143	512430190	+	512429666	1.0	1.0
gene:TraesCS6B03G0797800	Chr6B	504065530	504071276	-	504068403	Chr6B	512422544	512428284	+	512425414	1.0	1.0
gene:TraesCS6B03G0797900	Chr6B	504669110	504669934	+	504669522	Chr6B	511830917	511831741	-	511831329	1.0	0.997
gene:TraesCS6B03G0798100	Chr6B	505249557	505250576	+	505250066	Chr6B	511250677	511251696	-	511251186	1.0	1.0
gene:TraesCS6B03G0798300	Chr6B	505251009	505253576	-	505252292	Chr6B	511247677	511250244	+	511248960	1.0	1.0
gene:TraesCS6B03G0798500	Chr6B	505281476	505283182	-	505282329	Chr6B	511218087	511219793	+	511218940	1.0	1.0
gene:TraesCS6B03G0798600	Chr6B	505474585	505475917	-	505475251	Chr6B	511025085	511026417	+	511025751	1.0	1.0
gene:TraesCS6B03G0798900	Chr6B	505493709	505497859	+	505495784	Chr6B	511003141	511007291	-	511005216	1.0	1.0
gene:TraesCS6B03G0799100	Chr6B	505690692	505691734	-	505691213	Chr6B	510808463	510809505	+	510808984	1.0	1.0
gene:TraesCS6B03G0799500	Chr6B	506137379	506139503	+	506138441	Chr6B	509433885	509436009	-	509434947	1.0	0.999
gene:TraesCS6B03G0799600	Chr6B	506142232	506143454	-	506142843	Chr6B	509429934	509431156	+	509430545	1.0	1.0
gene:TraesCS6B03G0799700	Chr6B	506145705	506151431	-	506148568	Chr6B	509422268	509427994	+	509425131	1.0	1.0
gene:TraesCS6B03G0800300	Chr6B	506797628	506799269	-	506798448	Chr6B	508775986	508777627	+	508776806	1.0	1.0
gene:TraesCS6B03G0800700	Chr6B	507104605	507106332	+	507105468	Chr6B	508468920	508470648	-	508469784	1.0	0.999
gene:TraesCS6B03G0801100	Chr6B	507272033	507277100	-	507274566	Chr6B	508298140	508303207	+	508300673	1.0	1.0
gene:TraesCS6B03G0801200	Chr6B	507278618	507280814	+	507279716	Chr6B	508294426	508296622	-	508295524	1.0	0.999
gene:TraesCS6B03G0801400	Chr6B	507833379	507834630	-	507834004	Chr6B	507725658	507726909	+	507726283	1.0	1.0
gene:TraesCS6B03G0801600	Chr6B	508153742	508156789	-	508155265	Chr6B	507417793	507420826	+	507419309	1.0	1.0
gene:TraesCS6B03G0801800	Chr6B	508470126	508474397	-	508472261	Chr6B	507100823	507105094	+	507102958	1.0	1.0
gene:TraesCS6B03G0802000	Chr6B	508484342	508491864	-	508488103	Chr6B	507083356	507090878	+	507087117	1.0	1.0
gene:TraesCS6B03G0802100	Chr6B	508499553	508500431	-	508499992	Chr6B	507078246	507079124	+	507078685	1.0	1.0
gene:TraesCS6B03G0802300	Chr6B	508781343	508782709	-	508782026	Chr6B	506796340	506797706	+	506797023	1.0	1.0
gene:TraesCS6B03G0802500	Chr6B	509151173	509153921	+	509152547	Chr6B	506426692	506429440	-	506428066	1.0	1.0
gene:TraesCS6B03G0802600	Chr6B	509319795	509322472	+	509321133	Chr6B	506258429	506261106	-	506259767	1.0	1.0
gene:TraesCS6B03G0802800	Chr6B	509362141	509363084	+	509362612	Chr6B	506217823	506218766	-	506218294	1.0	1.0
gene:TraesCS6B03G0802900	Chr6B	509364451	509368154	+	509366302	Chr6B	506212753	506216456	-	506214604	1.0	1.0
gene:TraesCS6B03G0803100	Chr6B	509385604	509385984	+	509385794	Chr6B	506194919	506195299	-	506195109	1.0	1.0
gene:TraesCS6B03G0828100	Chr6B	524248582	524255939	+	524252260	Chr6B	529789580	529796924	+	529793252	1.0	0.994
gene:TraesCS6B03G0828900	Chr6B	524649551	524650466	-	524650008	Chr6B	530130621	530131536	-	530131078	1.0	0.998
gene:TraesCS6B03G0829000	Chr6B	524656526	524661960	-	524659243	Chr6B	530138797	530144233	-	530141515	1.0	0.998
gene:TraesCS6B03G0829100	Chr6B	524661130	524661543	+	524661336	Chr6B	530143403	530143816	+	530143609	1.0	1.0
gene:TraesCS6B03G0829200	Chr6B	524694889	524698412	-	524696650	Chr6B	530166112	530169655	-	530167883	0.998	0.965
gene:TraesCS6B03G0829500	Chr6B	525047821	525049050	-	525048435	Chr6B	530501142	530502371	-	530501756	1.0	0.998
gene:TraesCS6B03G0829800	Chr6B	525918736	525919476	+	525919106	Chr6B	531419748	531420488	+	531420118	1.0	0.997
