gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS5D03G0567700	Chr5D	356786751	356788762	-	356787756	Chr5D	367663320	367665331	-	367664325	1.0	1.0
gene:TraesCS5D03G0567900	Chr5D	356820560	356823333	-	356821946	Chr5D	367697129	367699902	-	367698515	1.0	1.0
gene:TraesCS5D03G0568200	Chr5D	356934896	356935926	+	356935411	Chr5D	367811478	367812508	+	367811993	1.0	1.0
gene:TraesCS5D03G0568600	Chr5D	357010836	357012264	-	357011550	Chr5D	367887430	367888858	-	367888144	1.0	1.0
gene:TraesCS5D03G0569000	Chr5D	357233992	357238449	+	357236220	Chr5D	368111583	368116040	+	368113811	1.0	1.0
gene:TraesCS5D03G0569100	Chr5D	357238699	357239459	+	357239079	Chr5D	368116290	368117050	+	368116670	1.0	1.0
gene:TraesCS5D03G0569200	Chr5D	357241683	357241994	+	357241838	Chr5D	368119269	368119580	+	368119424	1.0	1.0
gene:TraesCS5D03G0569300	Chr5D	357247979	357248668	+	357248323	Chr5D	368125566	368126255	+	368125910	1.0	1.0
gene:TraesCS5D03G0569400	Chr5D	357252734	357254332	-	357253533	Chr5D	368130328	368131926	-	368131127	1.0	1.0
gene:TraesCS5D03G0569600	Chr5D	357489217	357492433	-	357490825	Chr5D	368366412	368369628	-	368368020	1.0	1.0
gene:TraesCS5D03G0569700	Chr5D	357493077	357493654	-	357493365	Chr5D	368370272	368370849	-	368370560	1.0	1.0
gene:TraesCS5D03G0569800	Chr5D	357499825	357500886	-	357500355	Chr5D	368377020	368378081	-	368377550	1.0	1.0
gene:TraesCS5D03G0569900	Chr5D	357518182	357522865	-	357520523	Chr5D	368395384	368400067	-	368397725	1.0	1.0
gene:TraesCS5D03G0570000	Chr5D	357680516	357692725	+	357686620	Chr5D	368559642	368571851	+	368565746	1.0	1.0
gene:TraesCS5D03G0570200	Chr5D	357703157	357722063	+	357712610	Chr5D	368582282	368601185	+	368591733	1.0	0.999
gene:TraesCS5D03G0570300	Chr5D	357727115	357728421	-	357727768	Chr5D	368606234	368607540	-	368606887	1.0	1.0
gene:TraesCS5D03G0570500	Chr5D	357817937	357820219	+	357819078	Chr5D	368696980	368699262	+	368698121	1.0	1.0
gene:TraesCS5D03G0570600	Chr5D	357822066	357823617	+	357822841	Chr5D	368701109	368702660	+	368701884	1.0	1.0
gene:TraesCS5D03G0570700	Chr5D	357822946	357823473	-	357823209	Chr5D	368701989	368702516	-	368702252	1.0	1.0
gene:TraesCS5D03G0571000	Chr5D	357875753	357876922	+	357876337	Chr5D	368754796	368755965	+	368755380	1.0	1.0
gene:TraesCS5D03G0571200	Chr5D	357917901	357924966	+	357921433	Chr5D	368796928	368803993	+	368800460	1.0	1.0
gene:TraesCS5D03G0571300	Chr5D	357925467	357926819	+	357926143	Chr5D	368804494	368805846	+	368805170	1.0	1.0
gene:TraesCS5D03G0571400	Chr5D	357926950	357933424	-	357930187	Chr5D	368805977	368812451	-	368809214	1.0	1.0
gene:TraesCS5D03G0571500	Chr5D	357997491	357999268	+	357998379	Chr5D	368876407	368878184	+	368877295	1.0	1.0
gene:TraesCS5D03G0571600	Chr5D	358025178	358028123	+	358026650	Chr5D	368904099	368907044	+	368905571	1.0	1.0
gene:TraesCS5D03G0571700	Chr5D	358060339	358066608	+	358063473	Chr5D	368939256	368945525	+	368942390	1.0	1.0
gene:TraesCS5D03G0572200	Chr5D	358182806	358188312	+	358185559	Chr5D	369054985	369060491	+	369057738	1.0	1.0
gene:TraesCS5D03G0572300	Chr5D	358202354	358204941	+	358203647	Chr5D	369074562	369077133	+	369075847	0.992	0.992
gene:TraesCS5D03G0572700	Chr5D	358441947	358443033	-	358442490	Chr5D	369313443	369314529	-	369313986	1.0	1.0
gene:TraesCS5D03G0572800	Chr5D	358588328	358589860	+	358589094	Chr5D	369457039	369458571	+	369457805	1.0	1.0
gene:TraesCS5D03G0573100	Chr5D	358657322	358658777	+	358658049	Chr5D	369526044	369527499	+	369526771	1.0	1.0
gene:TraesCS5D03G0573200	Chr5D	358716763	358720261	-	358718512	Chr5D	369585279	369588777	-	369587028	1.0	1.0
gene:TraesCS5D03G0573400	Chr5D	358774961	358775971	+	358775466	Chr5D	369643483	369644493	+	369643988	1.0	1.0
gene:TraesCS5D03G0573300	Chr5D	358774793	358777090	-	358775941	Chr5D	369643315	369645612	-	369644463	1.0	1.0
gene:TraesCS5D03G0573500	Chr5D	358777145	358778330	-	358777737	Chr5D	369645667	369646852	-	369646259	1.0	1.0
gene:TraesCS5D03G0573700	Chr5D	359066480	359070561	+	359068520	Chr5D	369932450	369936531	+	369934490	1.0	1.0
gene:TraesCS5D03G0573900	Chr5D	359096133	359097340	-	359096736	Chr5D	369962103	369963310	-	369962706	1.0	1.0
gene:TraesCS5D03G0574000	Chr5D	359098232	359099706	+	359098969	Chr5D	369964202	369965676	+	369964939	1.0	1.0
gene:TraesCS5D03G0574100	Chr5D	359166973	359168112	+	359167542	Chr5D	370032274	370033413	+	370032843	1.0	1.0
gene:TraesCS5D03G0574300	Chr5D	359171726	359172936	-	359172331	Chr5D	370037027	370038237	-	370037632	1.0	1.0
gene:TraesCS5D03G0574400	Chr5D	359175372	359177676	+	359176524	Chr5D	370040673	370042977	+	370041825	1.0	1.0
gene:TraesCS5D03G0574500	Chr5D	359178874	359182769	+	359180821	Chr5D	370044175	370048070	+	370046122	1.0	1.0
gene:TraesCS5D03G0574600	Chr5D	359184788	359185087	+	359184937	Chr5D	370050088	370050387	+	370050237	1.0	1.0
gene:TraesCS5D03G0574700	Chr5D	359297804	359298085	+	359297944	Chr5D	370163115	370163396	+	370163255	1.0	1.0
gene:TraesCS5D03G0574800	Chr5D	359595714	359599809	+	359597761	Chr5D	370455218	370459313	+	370457265	1.0	1.0
gene:TraesCS5D03G0574900	Chr5D	359612864	359614021	+	359613442	Chr5D	370472371	370473528	+	370472949	1.0	1.0
gene:TraesCS5D03G0576100	Chr5D	359774582	359777567	-	359776074	Chr5D	370633915	370636903	-	370635409	1.0	0.991
gene:TraesCS5D03G0576300	Chr5D	359812055	359814019	-	359813037	Chr5D	370671393	370673357	-	370672375	1.0	1.0
gene:TraesCS5D03G0576400	Chr5D	359817264	359820999	+	359819131	Chr5D	370676602	370680337	+	370678469	1.0	1.0
gene:TraesCS5D03G0576500	Chr5D	359821813	359822907	+	359822360	Chr5D	370681151	370682245	+	370681698	1.0	1.0
gene:TraesCS5D03G0576600	Chr5D	359871770	359873116	+	359872443	Chr5D	370731021	370732363	+	370731692	1.0	1.0
gene:TraesCS5D03G0576700	Chr5D	359880355	359882624	-	359881489	Chr5D	370739603	370741872	-	370740737	1.0	1.0
gene:TraesCS5D03G0576900	Chr5D	359943436	359949648	-	359946542	Chr5D	370802229	370808305	-	370805267	1.0	1.0
gene:TraesCS5D03G0577000	Chr5D	359985771	359988130	-	359986950	Chr5D	370843391	370845750	-	370844570	1.0	1.0
gene:TraesCS5D03G0577100	Chr5D	360027314	360029842	-	360028578	Chr5D	370884604	370887132	-	370885868	1.0	1.0
gene:TraesCS5D03G0577200	Chr5D	360031373	360033488	-	360032430	Chr5D	370888663	370890778	-	370889720	1.0	1.0
gene:TraesCS5D03G0577300	Chr5D	360034154	360036651	-	360035402	Chr5D	370891444	370893941	-	370892692	1.0	1.0
gene:TraesCS5D03G0577400	Chr5D	360046061	360046609	-	360046335	Chr5D	370903360	370903908	-	370903634	1.0	1.0
gene:TraesCS5D03G0577500	Chr5D	360047301	360047891	-	360047596	Chr5D	370904600	370905190	-	370904895	1.0	1.0
gene:TraesCS5D03G0577800	Chr5D	360338565	360340729	-	360339647	Chr5D	371184865	371187029	-	371185947	1.0	1.0
gene:TraesCS5D03G0578000	Chr5D	360363596	360365602	-	360364599	Chr5D	371209899	371211905	-	371210902	1.0	1.0
gene:TraesCS5D03G0578300	Chr5D	360473726	360478111	+	360475918	Chr5D	371320043	371324428	+	371322235	1.0	1.0
gene:TraesCS5D03G0580500	Chr5D	360834918	360835954	-	360835436	Chr5D	371679748	371680784	-	371680266	1.0	1.0
gene:TraesCS5D03G0580900	Chr5D	360851775	360853879	-	360852827	Chr5D	371696605	371698709	-	371697657	1.0	1.0
gene:TraesCS5D03G0581000	Chr5D	360862984	360866164	+	360864574	Chr5D	371707810	371710990	+	371709400	1.0	1.0
gene:TraesCS5D03G0581200	Chr5D	360975401	360976280	+	360975840	Chr5D	371820272	371821151	+	371820711	1.0	1.0
gene:TraesCS5D03G0581300	Chr5D	360976536	360981260	-	360978898	Chr5D	371821407	371826131	-	371823769	1.0	1.0
gene:TraesCS5D03G0581600	Chr5D	361185954	361187151	-	361186552	Chr5D	372030191	372031388	-	372030789	1.0	1.0
gene:TraesCS5D03G0581700	Chr5D	361503045	361516224	-	361509634	Chr5D	372345300	372358479	-	372351889	1.0	1.0
gene:TraesCS5D03G0582600	Chr5D	361760474	361761158	+	361760816	Chr5D	372601605	372602289	+	372601947	1.0	0.998
gene:TraesCS5D03G0582700	Chr5D	361785594	361787007	-	361786300	Chr5D	372626729	372628142	-	372627435	1.0	1.0
gene:TraesCS5D03G0583000	Chr5D	361955517	361959313	+	361957415	Chr5D	372796423	372800219	+	372798321	1.0	1.0
gene:TraesCS5D03G0583100	Chr5D	362013402	362015344	+	362014373	Chr5D	372854029	372855971	+	372855000	1.0	1.0
gene:TraesCS5D03G0583200	Chr5D	362432359	362433249	+	362432804	Chr5D	373272361	373273251	+	373272806	1.0	1.0
gene:TraesCS5D03G0583600	Chr5D	363083781	363087135	+	363085458	Chr5D	373920484	373923840	+	373922162	1.0	1.0
gene:TraesCS5D03G0583700	Chr5D	363097017	363098339	+	363097678	Chr5D	373933720	373935042	+	373934381	1.0	1.0
gene:TraesCS5D03G0583900	Chr5D	363322907	363325224	-	363324065	Chr5D	374158527	374160844	-	374159685	1.0	1.0
gene:TraesCS5D03G0584100	Chr5D	363487482	363493071	+	363490276	Chr5D	374323105	374328694	+	374325899	1.0	1.0
gene:TraesCS5D03G0584200	Chr5D	363493201	363502489	+	363497845	Chr5D	374328824	374338112	+	374333468	1.0	1.0
gene:TraesCS5D03G0584400	Chr5D	363499163	363502730	-	363500946	Chr5D	374334786	374338353	-	374336569	1.0	1.0
gene:TraesCS5D03G0584500	Chr5D	363698429	363702417	+	363700423	Chr5D	374533605	374537593	+	374535599	1.0	1.0
gene:TraesCS5D03G0584600	Chr5D	363702685	363703765	+	363703225	Chr5D	374537861	374538941	+	374538401	1.0	1.0
gene:TraesCS5D03G0584700	Chr5D	363720200	363723244	-	363721722	Chr5D	374555381	374558426	-	374556903	1.0	0.999
gene:TraesCS5D03G0584900	Chr5D	363837420	363847758	-	363842589	Chr5D	374672755	374683096	-	374677925	1.0	1.0
gene:TraesCS5D03G0585200	Chr5D	363921809	363935135	-	363928472	Chr5D	374757046	374770383	-	374763714	1.0	1.0
gene:TraesCS5D03G0585400	Chr5D	363949711	363952551	-	363951131	Chr5D	374784962	374787802	-	374786382	1.0	1.0
gene:TraesCS5D03G0585500	Chr5D	363955777	363959321	+	363957549	Chr5D	374791028	374794572	+	374792800	1.0	0.999
gene:TraesCS5D03G0585700	Chr5D	364098607	364099608	-	364099107	Chr5D	374933595	374934596	-	374934095	1.0	1.0
gene:TraesCS5D03G0586000	Chr5D	364124224	364134480	-	364129352	Chr5D	374959221	374969477	-	374964349	1.0	1.0
gene:TraesCS5D03G0586600	Chr5D	364352239	364353752	-	364352995	Chr5D	375186938	375188451	-	375187694	1.0	1.0
gene:TraesCS5D03G0587100	Chr5D	364552324	364554319	+	364553321	Chr5D	375387000	375388864	+	375387932	0.91	0.91
gene:TraesCS5D03G0587600	Chr5D	364594869	364596566	-	364595717	Chr5D	375427589	375429286	-	375428437	1.0	1.0
gene:TraesCS5D03G0587700	Chr5D	364604323	364606574	+	364605448	Chr5D	375437046	375439297	+	375438171	1.0	1.0
gene:TraesCS5D03G0587800	Chr5D	364608065	364610442	+	364609253	Chr5D	375440788	375443164	+	375441976	1.0	1.0
gene:TraesCS5D03G0588300	Chr5D	364909591	364910593	+	364910092	Chr5D	375740587	375741589	+	375741088	1.0	1.0
gene:TraesCS5D03G0588400	Chr5D	364951871	364952818	+	364952344	Chr5D	375782905	375783852	+	375783378	1.0	1.0
gene:TraesCS5D03G0588500	Chr5D	364981326	364982294	+	364981810	Chr5D	375812361	375813329	+	375812845	1.0	1.0
gene:TraesCS5D03G0588700	Chr5D	364998813	365010129	-	365004471	Chr5D	375829847	375841163	-	375835505	1.0	1.0
gene:TraesCS5D03G0588900	Chr5D	365014076	365015646	-	365014861	Chr5D	375845110	375846680	-	375845895	1.0	1.0
gene:TraesCS5D03G0590200	Chr5D	365332547	365338709	+	365335628	Chr5D	376162349	376168511	+	376165430	1.0	1.0
gene:TraesCS5D03G0590300	Chr5D	365339304	365343762	+	365341533	Chr5D	376169106	376173564	+	376171335	1.0	1.0
gene:TraesCS5D03G0590500	Chr5D	365482891	365484538	+	365483714	Chr5D	376301523	376303170	+	376302346	1.0	0.999
gene:TraesCS5D03G0590700	Chr5D	365510464	365516881	+	365513672	Chr5D	376329098	376335515	+	376332306	1.0	1.0
gene:TraesCS5D03G0591300	Chr5D	365596488	365599824	-	365598156	Chr5D	376415122	376418458	-	376416790	1.0	1.0
gene:TraesCS5D03G0591400	Chr5D	365801814	365813991	-	365807902	Chr5D	376620476	376632649	-	376626562	1.0	1.0
gene:TraesCS5D03G0591500	Chr5D	365819521	365824080	-	365821800	Chr5D	376638179	376642738	-	376640458	1.0	1.0
gene:TraesCS5D03G0592100	Chr5D	365901346	365908284	-	365904815	Chr5D	376719855	376726793	-	376723324	1.0	1.0
gene:TraesCS5D03G0592200	Chr5D	365925497	365932978	+	365929237	Chr5D	376744040	376751521	+	376747780	1.0	1.0
gene:TraesCS5D03G0592500	Chr5D	366108106	366113502	+	366110804	Chr5D	376925300	376930696	+	376927998	1.0	1.0
gene:TraesCS5D03G0593100	Chr5D	366270291	366270578	-	366270434	Chr5D	377087116	377087403	-	377087259	1.0	1.0
gene:TraesCS5D03G0593000	Chr5D	366269272	366274429	+	366271850	Chr5D	377086097	377091254	+	377088675	1.0	0.999
gene:TraesCS5D03G0593200	Chr5D	366815755	366816246	+	366816000	Chr5D	377632554	377633045	+	377632799	1.0	0.997
gene:TraesCS5D03G0593500	Chr5D	366902366	366902653	-	366902509	Chr5D	377719189	377719476	-	377719332	1.0	1.0
gene:TraesCS5D03G0593400	Chr5D	366901343	366906539	+	366903941	Chr5D	377718166	377723362	+	377720764	1.0	1.0
gene:TraesCS5D03G0593900	Chr5D	367280305	367282938	-	367281621	Chr5D	378095447	378098082	-	378096764	1.0	1.0
gene:TraesCS5D03G0594300	Chr5D	367319156	367325268	-	367322212	Chr5D	378134275	378140387	-	378137331	1.0	1.0
gene:TraesCS5D03G0594400	Chr5D	367325318	367326808	+	367326063	Chr5D	378140437	378141927	+	378141182	1.0	1.0
gene:TraesCS5D03G0594500	Chr5D	367588328	367592801	+	367590564	Chr5D	378403249	378407722	+	378405485	1.0	1.0
gene:TraesCS5D03G0594600	Chr5D	367594167	367595322	-	367594744	Chr5D	378409088	378410243	-	378409665	1.0	1.0
gene:TraesCS5D03G0595000	Chr5D	367661241	367663961	+	367662601	Chr5D	378475578	378478298	+	378476938	1.0	1.0
gene:TraesCS5D03G0595100	Chr5D	367666880	367671488	+	367669184	Chr5D	378481217	378485825	+	378483521	1.0	0.998
gene:TraesCS5D03G0595200	Chr5D	367686779	367691299	-	367689039	Chr5D	378501125	378505645	-	378503385	1.0	1.0
gene:TraesCS5D03G0595400	Chr5D	368014846	368016602	+	368015724	Chr5D	378829209	378830965	+	378830087	1.0	1.0
gene:TraesCS5D03G0595500	Chr5D	368017219	368017677	-	368017448	Chr5D	378831582	378832040	-	378831811	1.0	1.0
gene:TraesCS5D03G0595700	Chr5D	368053500	368054962	-	368054231	Chr5D	378867866	378869328	-	378868597	1.0	1.0
gene:TraesCS5D03G0595900	Chr5D	368058028	368062694	-	368060361	Chr5D	378872394	378877060	-	378874727	1.0	1.0
gene:TraesCS5D03G0596400	Chr5D	368252965	368254333	+	368253649	Chr5D	379066434	379067796	+	379067115	1.0	1.0
gene:TraesCS5D03G0596500	Chr5D	368255539	368259980	-	368257759	Chr5D	379069002	379073443	-	379071222	1.0	0.999
gene:TraesCS5D03G0596800	Chr5D	368361095	368362575	-	368361835	Chr5D	379174584	379176064	-	379175324	1.0	0.998
gene:TraesCS5D03G0596900	Chr5D	368611293	368613068	+	368612180	Chr5D	379421236	379423011	+	379422123	1.0	1.0
gene:TraesCS5D03G0597000	Chr5D	368611293	368613325	+	368612309	Chr5D	379421236	379423268	+	379422252	1.0	1.0
gene:TraesCS5D03G0597100	Chr5D	368618317	368621840	-	368620078	Chr5D	379428260	379431783	-	379430021	1.0	1.0
gene:TraesCS5D03G0597200	Chr5D	368651684	368656914	-	368654299	Chr5D	379461615	379466845	-	379464230	1.0	1.0
gene:TraesCS5D03G0597400	Chr5D	368910937	368912255	+	368911596	Chr5D	379719946	379721264	+	379720605	1.0	1.0
gene:TraesCS5D03G0597600	Chr5D	368964726	368967683	+	368966204	Chr5D	379773442	379776398	+	379774920	0.999	0.998
gene:TraesCS5D03G0597700	Chr5D	368970980	368972853	-	368971916	Chr5D	379779693	379781566	-	379780629	1.0	0.999
gene:TraesCS5D03G0598100	Chr5D	369416038	369417198	+	369416618	Chr5D	380220637	380221797	+	380221217	1.0	1.0
gene:TraesCS5D03G0598200	Chr5D	369587160	369588585	+	369587872	Chr5D	380391726	380393151	+	380392438	1.0	1.0
gene:TraesCS5D03G0598400	Chr5D	369655469	369657375	+	369656422	Chr5D	380460120	380462026	+	380461073	1.0	1.0
gene:TraesCS5D03G0598500	Chr5D	369657494	369662234	-	369659864	Chr5D	380462145	380466885	-	380464515	1.0	1.0
gene:TraesCS5D03G0598600	Chr5D	369663741	369668272	+	369666006	Chr5D	380468392	380472924	+	380470658	1.0	1.0
gene:TraesCS5D03G0598800	Chr5D	369693200	369695089	-	369694144	Chr5D	380497853	380499742	-	380498797	1.0	1.0
gene:TraesCS5D03G0599300	Chr5D	370133176	370140378	+	370136777	Chr5D	380934754	380941956	+	380938355	1.0	0.999
gene:TraesCS5D03G0599400	Chr5D	370143936	370151219	+	370147577	Chr5D	380945514	380952797	+	380949155	1.0	1.0
gene:TraesCS5D03G0599500	Chr5D	370151008	370156445	-	370153726	Chr5D	380952586	380958023	-	380955304	1.0	1.0
gene:TraesCS5D03G0599600	Chr5D	370161140	370165637	-	370163388	Chr5D	380962729	380967226	-	380964977	1.0	1.0
gene:TraesCS5D03G0600000	Chr5D	370322054	370328882	-	370325468	Chr5D	381123809	381130637	-	381127223	1.0	1.0
gene:TraesCS5D03G0600200	Chr5D	370344693	370350715	-	370347704	Chr5D	381146448	381152470	-	381149459	1.0	1.0
gene:TraesCS5D03G0600500	Chr5D	370495455	370499235	-	370497345	Chr5D	381297274	381301054	-	381299164	1.0	1.0
gene:TraesCS5D03G0600700	Chr5D	370595542	370598829	+	370597185	Chr5D	381397360	381400658	+	381399009	1.0	1.0
gene:TraesCS5D03G0601100	Chr5D	370714088	370715413	+	370714750	Chr5D	381515862	381517187	+	381516524	1.0	1.0
gene:TraesCS5D03G0601300	Chr5D	370716650	370719981	+	370718315	Chr5D	381518424	381521755	+	381520089	1.0	1.0
gene:TraesCS5D03G0601500	Chr5D	370885204	370889523	+	370887363	Chr5D	381686529	381690848	+	381688688	1.0	1.0
gene:TraesCS5D03G0601600	Chr5D	370895104	370898967	+	370897035	Chr5D	381696429	381700292	+	381698360	1.0	0.999
gene:TraesCS5D03G0601700	Chr5D	370900718	370904284	+	370902501	Chr5D	381702044	381705610	+	381703827	1.0	1.0
gene:TraesCS5D03G0601800	Chr5D	370933581	370938164	+	370935872	Chr5D	381735886	381740469	+	381738177	1.0	0.999
gene:TraesCS5D03G0601900	Chr5D	370982925	370985000	+	370983962	Chr5D	381785228	381787303	+	381786265	1.0	1.0
gene:TraesCS5D03G0602000	Chr5D	371148569	371153059	+	371150814	Chr5D	381950688	381955178	+	381952933	1.0	1.0
gene:TraesCS5D03G0602200	Chr5D	371191008	371192684	+	371191846	Chr5D	381993287	381994963	+	381994125	1.0	1.0
gene:TraesCS5D03G0602500	Chr5D	371203338	371206732	+	371205035	Chr5D	382005637	382009031	+	382007334	1.0	1.0
gene:TraesCS5D03G0602600	Chr5D	371233738	371237624	+	371235681	Chr5D	382036096	382039982	+	382038039	1.0	1.0
gene:TraesCS5D03G0602700	Chr5D	371238797	371251336	-	371245066	Chr5D	382041155	382053695	-	382047425	1.0	1.0
gene:TraesCS5D03G0602800	Chr5D	371267795	371269515	-	371268655	Chr5D	382070158	382071878	-	382071018	1.0	1.0
gene:TraesCS5D03G0603200	Chr5D	371474533	371475876	+	371475204	Chr5D	382276672	382278015	+	382277343	1.0	1.0
gene:TraesCS5D03G0603500	Chr5D	371520039	371528036	-	371524037	Chr5D	382322194	382330191	-	382326192	1.0	1.0
gene:TraesCS5D03G0603900	Chr5D	371724209	371727037	+	371725623	Chr5D	382526398	382529226	+	382527812	1.0	0.998
gene:TraesCS5D03G0604200	Chr5D	371880801	371884073	+	371882437	Chr5D	382683114	382686386	+	382684750	1.0	1.0
gene:TraesCS5D03G0604400	Chr5D	371893634	371896733	+	371895183	Chr5D	382695948	382699047	+	382697497	1.0	1.0
gene:TraesCS5D03G0604600	Chr5D	371915501	371916664	-	371916082	Chr5D	382717817	382718980	-	382718398	1.0	1.0
gene:TraesCS5D03G0604700	Chr5D	371918735	371922750	+	371920742	Chr5D	382721051	382725066	+	382723058	1.0	1.0
gene:TraesCS5D03G0604900	Chr5D	371934765	371935685	+	371935225	Chr5D	382737078	382737998	+	382737538	1.0	1.0
gene:TraesCS5D03G0605000	Chr5D	371960237	371961220	-	371960728	Chr5D	382762560	382763543	-	382763051	1.0	1.0
gene:TraesCS5D03G0605100	Chr5D	371964523	371965376	-	371964949	Chr5D	382766854	382767707	-	382767280	1.0	1.0
gene:TraesCS5D03G0605200	Chr5D	371970417	371974413	+	371972415	Chr5D	382772748	382776744	+	382774746	1.0	1.0
gene:TraesCS5D03G0605300	Chr5D	371976006	371976692	+	371976349	Chr5D	382778351	382779037	+	382778694	1.0	1.0
gene:TraesCS5D03G0605600	Chr5D	372039413	372041074	+	372040243	Chr5D	382841907	382843568	+	382842737	1.0	1.0
gene:TraesCS5D03G0605700	Chr5D	372190201	372197078	+	372193639	Chr5D	382992605	382999456	+	382996030	1.0	1.0
gene:TraesCS5D03G0605800	Chr5D	372202111	372203721	+	372202916	Chr5D	383004489	383006099	+	383005294	1.0	1.0
gene:TraesCS5D03G0606200	Chr5D	372216216	372221656	-	372218936	Chr5D	383018593	383024033	-	383021313	1.0	1.0
gene:TraesCS5D03G0606300	Chr5D	372238017	372238561	-	372238289	Chr5D	383040245	383040789	-	383040517	1.0	1.0
gene:TraesCS5D03G0606400	Chr5D	372243638	372243925	+	372243781	Chr5D	383045867	383046154	+	383046010	1.0	0.996
gene:TraesCS5D03G0606600	Chr5D	372276868	372278742	+	372277805	Chr5D	383078014	383079888	+	383078951	1.0	1.0
gene:TraesCS5D03G0606900	Chr5D	372285163	372289152	+	372287157	Chr5D	383086309	383090298	+	383088303	1.0	1.0
gene:TraesCS5D03G0607000	Chr5D	372316123	372316903	+	372316513	Chr5D	383114498	383115278	+	383114888	1.0	1.0
gene:TraesCS5D03G0607100	Chr5D	372322109	372323202	+	372322655	Chr5D	383120375	383121468	+	383120921	1.0	1.0
gene:TraesCS5D03G0607200	Chr5D	372326799	372327767	+	372327283	Chr5D	383125064	383126032	+	383125548	1.0	1.0
gene:TraesCS5D03G0607800	Chr5D	372476195	372478008	+	372477101	Chr5D	383274535	383276348	+	383275441	1.0	1.0
gene:TraesCS5D03G0608100	Chr5D	372533746	372534908	+	372534327	Chr5D	383332130	383333292	+	383332711	1.0	1.0
gene:TraesCS5D03G0608300	Chr5D	372612284	372617542	+	372614913	Chr5D	383410676	383415934	+	383413305	1.0	1.0
gene:TraesCS5D03G0608500	Chr5D	372620693	372624393	+	372622543	Chr5D	383419085	383422785	+	383420935	1.0	1.0
gene:TraesCS5D03G0608700	Chr5D	372766106	372766868	+	372766487	Chr5D	383563484	383564246	+	383563865	1.0	1.0
gene:TraesCS5D03G0608800	Chr5D	372767602	372771818	-	372769710	Chr5D	383564980	383569196	-	383567088	1.0	1.0
gene:TraesCS5D03G0608900	Chr5D	372901073	372902740	-	372901906	Chr5D	383698478	383700145	-	383699311	1.0	1.0
gene:TraesCS5D03G0609400	Chr5D	373011776	373014991	+	373013383	Chr5D	383808579	383811794	+	383810186	1.0	1.0
gene:TraesCS5D03G0609800	Chr5D	373199381	373200966	-	373200173	Chr5D	383992471	383994056	-	383993263	1.0	1.0
gene:TraesCS5D03G0609900	Chr5D	373204249	373205549	-	373204899	Chr5D	383997339	383998639	-	383997989	1.0	0.999
gene:TraesCS5D03G0610300	Chr5D	373346854	373351455	-	373349154	Chr5D	384147160	384151761	-	384149460	1.0	1.0
gene:TraesCS5D03G0610400	Chr5D	373360573	373364508	+	373362540	Chr5D	384160879	384164814	+	384162846	1.0	1.0
gene:TraesCS5D03G0610500	Chr5D	373366202	373370914	-	373368558	Chr5D	384166508	384171220	-	384168864	1.0	1.0
gene:TraesCS5D03G0610600	Chr5D	373453014	373455391	-	373454202	Chr5D	384253350	384255727	-	384254538	1.0	0.999
gene:TraesCS5D03G0611000	Chr5D	373523282	373529812	+	373526547	Chr5D	384323476	384330006	+	384326741	1.0	1.0
gene:TraesCS5D03G0611100	Chr5D	373609184	373611361	-	373610272	Chr5D	384409396	384411573	-	384410484	1.0	1.0
gene:TraesCS5D03G0611600	Chr5D	373714891	373715595	+	373715243	Chr5D	384515123	384515827	+	384515475	1.0	1.0
gene:TraesCS5D03G0611700	Chr5D	373716248	373727178	+	373721713	Chr5D	384516480	384527410	+	384521945	1.0	1.0
gene:TraesCS5D03G0611800	Chr5D	373728791	373736970	+	373732880	Chr5D	384529023	384537205	+	384533114	1.0	1.0
gene:TraesCS5D03G0611900	Chr5D	373740063	373750050	-	373745056	Chr5D	384540298	384549968	-	384545133	1.0	1.0
gene:TraesCS5D03G0612100	Chr5D	373826571	373837657	-	373832114	Chr5D	384625491	384636581	-	384631036	1.0	1.0
gene:TraesCS5D03G0612300	Chr5D	373841010	373844973	-	373842991	Chr5D	384639934	384643897	-	384641915	1.0	1.0
gene:TraesCS5D03G0612400	Chr5D	373849062	373853747	-	373851404	Chr5D	384647986	384652669	-	384650327	1.0	1.0
gene:TraesCS5D03G0612500	Chr5D	373904565	373909303	+	373906934	Chr5D	384703491	384708229	+	384705860	1.0	1.0
gene:TraesCS5D03G0612600	Chr5D	373912385	373913957	+	373913171	Chr5D	384711311	384712883	+	384712097	1.0	0.996
gene:TraesCS5D03G0612700	Chr5D	373915691	373918268	-	373916979	Chr5D	384714617	384717194	-	384715905	1.0	1.0
gene:TraesCS5D03G0613500	Chr5D	374159699	374162447	+	374161073	Chr5D	384957935	384960683	+	384959309	1.0	1.0
gene:TraesCS5D03G0613800	Chr5D	374165243	374166807	-	374166025	Chr5D	384963479	384965055	-	384964267	1.0	0.983
gene:TraesCS5D03G0614000	Chr5D	374332458	374332733	-	374332595	Chr5D	385130780	385131055	-	385130917	1.0	1.0
gene:TraesCS5D03G0614200	Chr5D	374360607	374364401	-	374362504	Chr5D	385158947	385162741	-	385160844	1.0	1.0
gene:TraesCS5D03G0614400	Chr5D	374523842	374525196	-	374524519	Chr5D	385321328	385322682	-	385322005	1.0	1.0
