gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS3B03G0804800	Chr3B	517980102	517982217	+	517981159	Chr3B	528389380	528391491	+	528390435	1.0	0.997
gene:TraesCS3B03G0804900	Chr3B	518259473	518261119	-	518260296	Chr3B	528653548	528655170	-	528654359	0.983	0.98
gene:TraesCS3B03G0805000	Chr3B	518278759	518285960	-	518282359	Chr3B	528672774	528680483	-	528676628	0.999	0.998
gene:TraesCS3B03G0805500	Chr3B	518315004	518316928	-	518315966	Chr3B	528709575	528711499	-	528710537	1.0	0.995
gene:TraesCS3B03G0806000	Chr3B	518561026	518565689	+	518563357	Chr3B	528950954	528955692	+	528953323	1.0	0.999
gene:TraesCS3B03G0806300	Chr3B	518584049	518586557	-	518585303	Chr3B	529000165	529002673	-	529001419	1.0	0.997
gene:TraesCS3B03G0806400	Chr3B	518584938	518585675	+	518585306	Chr3B	529001054	529001791	+	529001422	1.0	1.0
gene:TraesCS3B03G0806700	Chr3B	518810827	518816683	+	518813755	Chr3B	529213285	529215383	+	529214334	1.0	0.996
gene:TraesCS3B03G0806900	Chr3B	519128935	519130016	-	519129475	Chr3B	529549486	529550567	-	529550026	1.0	0.997
gene:TraesCS3B03G0807100	Chr3B	519485607	519489029	-	519487318	Chr3B	529869122	529872567	-	529870844	1.0	0.998
gene:TraesCS3B03G0807900	Chr3B	519908928	519910398	-	519909663	Chr3B	530282939	530284409	-	530283674	1.0	0.997
gene:TraesCS3B03G0808000	Chr3B	519913273	519921236	-	519917254	Chr3B	530285599	530293562	-	530289580	1.0	0.999
gene:TraesCS3B03G0808200	Chr3B	520023765	520023962	+	520023863	Chr3B	530390318	530390515	+	530390416	1.0	0.994
gene:TraesCS3B03G0808500	Chr3B	520253194	520254843	+	520254018	Chr3B	530625468	530627117	+	530626292	1.0	0.995
gene:TraesCS3B03G0808800	Chr3B	520272570	520274004	+	520273287	Chr3B	530644794	530646228	+	530645511	1.0	0.999
gene:TraesCS3B03G0809000	Chr3B	520417293	520420374	+	520418833	Chr3B	530795771	530798828	+	530797299	1.0	0.998
gene:TraesCS3B03G0809100	Chr3B	520555884	520562082	+	520558983	Chr3B	530934524	530940747	+	530937635	0.999	0.985
gene:TraesCS3B03G0809200	Chr3B	520562121	520564030	-	520563075	Chr3B	530940783	530942719	-	530941751	1.0	0.97
gene:TraesCS3B03G0809300	Chr3B	520572984	520574461	+	520573722	Chr3B	530951465	530952802	+	530952133	0.956	0.951
gene:TraesCS3B03G0809500	Chr3B	520585525	520588602	-	520587063	Chr3B	530970003	530973091	-	530971547	1.0	0.992
gene:TraesCS3B03G0809600	Chr3B	520585611	520588934	+	520587272	Chr3B	530970089	530970396	+	530970242	0.987	0.983
gene:TraesCS3B03G0809700	Chr3B	520673220	520675376	+	520674298	Chr3B	531056402	531058558	+	531057480	1.0	0.998
gene:TraesCS3B03G0809800	Chr3B	520777361	520783807	+	520780584	Chr3B	531160556	531167002	+	531163779	1.0	1.0
gene:TraesCS3B03G0810000	Chr3B	520784221	520785300	-	520784760	Chr3B	531167396	531168475	-	531167935	1.0	0.996
gene:TraesCS3B03G0810100	Chr3B	520787043	520793924	-	520790483	Chr3B	531170510	531177406	-	531173958	1.0	0.99
gene:TraesCS3B03G0810200	Chr3B	521081103	521083433	+	521082268	Chr3B	531467467	531469797	+	531468632	1.0	0.997
gene:TraesCS3B03G0810500	Chr3B	521534174	521534488	+	521534331	Chr3B	531886541	531886855	+	531886698	1.0	1.0
gene:TraesCS3B03G0810600	Chr3B	521535522	521540352	-	521537937	Chr3B	531887889	531892724	-	531890306	0.998	0.996
gene:TraesCS3B03G0810700	Chr3B	521757251	521758787	-	521758019	Chr3B	532148577	532150113	-	532149345	1.0	0.998
gene:TraesCS3B03G0810800	Chr3B	521761219	521765573	-	521763396	Chr3B	532154356	532158714	-	532156535	1.0	0.994
gene:TraesCS3B03G0811000	Chr3B	521811261	521812383	+	521811822	Chr3B	532220643	532221744	+	532221193	0.965	0.935
gene:TraesCS3B03G0811100	Chr3B	521981176	521989173	+	521985174	Chr3B	532365272	532373241	+	532369256	0.994	0.991
gene:TraesCS3B03G0811300	Chr3B	521991241	521993076	-	521992158	Chr3B	532375309	532377148	-	532376228	1.0	0.999
gene:TraesCS3B03G0811500	Chr3B	522038347	522040603	-	522039475	Chr3B	532421061	532423317	-	532422189	1.0	0.998
gene:TraesCS3B03G0811600	Chr3B	523276862	523278348	+	523277605	Chr3B	533686662	533688148	+	533687405	1.0	0.997
gene:TraesCS3B03G0812200	Chr3B	524734953	524736279	+	524735616	Chr3B	534748143	534749469	+	534748806	1.0	1.0
gene:TraesCS3B03G0812300	Chr3B	524739653	524740360	+	524740006	Chr3B	534752837	534753544	+	534753190	1.0	1.0
gene:TraesCS3B03G0812400	Chr3B	524740625	524744740	-	524742682	Chr3B	534753809	534757660	-	534755734	0.992	0.962
gene:TraesCS3B03G0813900	Chr3B	526403257	526407336	-	526405296	Chr3B	534792443	534796514	-	534794478	0.985	0.955
gene:TraesCS3B03G0814500	Chr3B	526522964	526524911	-	526523937	Chr3B	534908118	534910068	-	534909093	1.0	0.997
gene:TraesCS3B03G0814800	Chr3B	526910069	526912516	+	526911292	Chr3B	535258608	535261056	+	535259832	1.0	0.999
gene:TraesCS3B03G0814900	Chr3B	527142983	527144052	+	527143517	Chr3B	535484889	535485959	+	535485424	1.0	1.0
gene:TraesCS3B03G0815000	Chr3B	527184092	527185179	+	527184635	Chr3B	535521926	535522738	+	535522332	1.0	0.988
gene:TraesCS3B03G0815100	Chr3B	527219191	527225205	-	527222198	Chr3B	535548278	535555082	-	535551680	1.0	0.997
gene:TraesCS3B03G0815300	Chr3B	527316583	527320656	-	527318619	Chr3B	535646378	535650451	-	535648414	1.0	0.998
gene:TraesCS3B03G0815400	Chr3B	527321421	527323742	-	527322581	Chr3B	535651214	535653535	-	535652374	1.0	1.0
gene:TraesCS3B03G0815700	Chr3B	527361279	527361806	-	527361542	Chr3B	535690989	535691516	-	535691252	1.0	0.994
gene:TraesCS3B03G0815800	Chr3B	527456858	527467045	-	527461951	Chr3B	535786318	535796506	-	535791412	1.0	0.999
gene:TraesCS3B03G0816100	Chr3B	527641172	527647045	+	527644108	Chr3B	535971820	535977694	+	535974757	1.0	0.999
gene:TraesCS3B03G0816200	Chr3B	527644428	527644661	-	527644544	Chr3B	535975076	535975309	-	535975192	1.0	1.0
gene:TraesCS3B03G0816300	Chr3B	527645229	527645459	-	527645344	Chr3B	535975877	535976107	-	535975992	1.0	1.0
gene:TraesCS3B03G0816500	Chr3B	527646601	527650514	-	527648557	Chr3B	535977250	535981163	-	535979206	1.0	0.998
gene:TraesCS3B03G0816600	Chr3B	527656380	527662421	-	527659400	Chr3B	535986735	535991574	-	535989154	1.0	0.978
gene:TraesCS3B03G0816900	Chr3B	527779314	527783201	-	527781257	Chr3B	536119486	536123340	-	536121413	0.999	0.979
gene:TraesCS3B03G0819900	Chr3B	534282607	534284566	-	534283586	Chr3B	536193387	536195321	-	536194354	0.96	0.919
gene:TraesCS3B03G0820400	Chr3B	534628746	534630785	+	534629765	Chr3B	536413638	536415594	+	536414616	1.0	0.988
gene:TraesCS3B03G0820800	Chr3B	534646361	534648473	-	534647417	Chr3B	536419374	536421489	-	536420431	1.0	0.99
gene:TraesCS3B03G0821300	Chr3B	534708144	534708422	-	534708283	Chr3B	536493487	536493765	-	536493626	1.0	0.978
gene:TraesCS3B03G0821500	Chr3B	534995622	535000014	+	534997818	Chr3B	536709489	536713865	+	536711677	0.989	0.982
gene:TraesCS3B03G0821600	Chr3B	535006829	535008624	-	535007726	Chr3B	536720628	536722420	-	536721524	0.997	0.991
gene:TraesCS3B03G0821800	Chr3B	535088362	535093012	-	535090687	Chr3B	536809314	536813934	-	536811624	0.981	0.98
gene:TraesCS3B03G0822200	Chr3B	535559415	535562919	+	535561167	Chr3B	537269440	537273031	+	537271235	1.0	0.997
gene:TraesCS3B03G0822400	Chr3B	535599725	535601350	+	535600537	Chr3B	537299913	537301538	+	537300725	1.0	0.996
gene:TraesCS3B03G0822500	Chr3B	535601952	535602514	-	535602233	Chr3B	537302141	537302703	-	537302422	1.0	0.992
gene:TraesCS3B03G0822600	Chr3B	535675143	535677188	+	535676165	Chr3B	537378129	537380174	+	537379151	1.0	0.996
gene:TraesCS3B03G0822700	Chr3B	535688580	535690520	-	535689550	Chr3B	537393970	537395912	-	537394941	1.0	0.994
gene:TraesCS3B03G0822800	Chr3B	535693333	535694396	-	535693864	Chr3B	537397011	537398074	-	537397542	1.0	0.996
gene:TraesCS3B03G0822900	Chr3B	535839494	535840405	-	535839949	Chr3B	537545702	537546613	-	537546157	1.0	0.998
gene:TraesCS3B03G0823300	Chr3B	536467908	536468732	+	536468320	Chr3B	537965100	537965924	+	537965512	1.0	0.994
gene:TraesCS3B03G0823400	Chr3B	536655123	536655845	+	536655484	Chr3B	538121976	538122663	+	538122319	0.951	0.936
gene:TraesCS3B03G0823600	Chr3B	536724782	536726108	+	536725445	Chr3B	538198973	538200299	+	538199636	0.997	0.982
gene:TraesCS3B03G0823800	Chr3B	536852747	536854083	+	536853415	Chr3B	538303561	538304803	+	538304182	0.929	0.925
gene:TraesCS3B03G0823900	Chr3B	536930798	536931779	+	536931288	Chr3B	538381140	538382124	+	538381632	1.0	0.995
gene:TraesCS3B03G0824000	Chr3B	536938492	536941719	+	536940105	Chr3B	538385100	538388327	+	538386713	1.0	0.998
gene:TraesCS3B03G0824100	Chr3B	536941965	536944978	+	536943471	Chr3B	538388573	538391699	+	538390136	1.0	0.925
gene:TraesCS3B03G0824300	Chr3B	537030553	537031884	+	537031218	Chr3B	538479279	538480610	+	538479944	1.0	0.997
gene:TraesCS3B03G0824200	Chr3B	537030483	537039834	-	537035158	Chr3B	538479211	538488555	-	538483883	0.998	0.996
gene:TraesCS3B03G0825000	Chr3B	537557239	537559039	-	537558139	Chr3B	538944703	538946531	-	538945617	0.993	0.985
gene:TraesCS3B03G0825100	Chr3B	537629607	537633696	-	537631651	Chr3B	539062988	539067082	-	539065035	1.0	0.998
gene:TraesCS3B03G0825300	Chr3B	538004772	538007336	-	538006054	Chr3B	539465368	539467930	-	539466649	0.997	0.991
gene:TraesCS3B03G0825500	Chr3B	538012635	538019541	-	538016088	Chr3B	539473242	539480143	-	539476692	0.998	0.994
gene:TraesCS3B03G0825600	Chr3B	538040148	538041819	-	538040983	Chr3B	539500777	539502448	-	539501612	1.0	0.98
gene:TraesCS3B03G0825800	Chr3B	538366813	538372194	-	538369503	Chr3B	539805190	539810552	-	539807871	0.993	0.983
gene:TraesCS3B03G0825900	Chr3B	538374575	538375336	+	538374955	Chr3B	539812965	539813726	+	539813345	1.0	0.998
gene:TraesCS3B03G0826000	Chr3B	538378936	538383770	-	538381353	Chr3B	539817282	539822119	-	539819700	0.999	0.995
gene:TraesCS3B03G0826100	Chr3B	538782815	538788329	+	538785572	Chr3B	540258145	540263660	+	540260902	1.0	0.999
gene:TraesCS3B03G0826400	Chr3B	538794169	538796248	-	538795208	Chr3B	540269506	540271586	-	540270546	1.0	0.996
gene:TraesCS3B03G0826800	Chr3B	539587362	539589893	+	539588627	Chr3B	541053443	541055998	+	541054720	0.998	0.983
gene:TraesCS3B03G0826900	Chr3B	539710826	539715960	-	539713393	Chr3B	541231830	541236964	-	541234397	0.999	0.998
gene:TraesCS3B03G0827000	Chr3B	539760243	539760887	-	539760565	Chr3B	541285508	541286152	-	541285830	1.0	0.988
gene:TraesCS3B03G0827800	Chr3B	540271453	540272554	+	540272003	Chr3B	541771015	541772116	+	541771565	1.0	0.996
gene:TraesCS3B03G0827900	Chr3B	540410225	540418802	+	540414513	Chr3B	541891574	541900147	+	541895860	1.0	0.998
gene:TraesCS3B03G0828000	Chr3B	540485219	540493190	+	540489204	Chr3B	541966554	541973355	+	541969954	1.0	1.0
gene:TraesCS3B03G0828100	Chr3B	540498943	540500609	-	540499776	Chr3B	541978910	541980576	-	541979743	1.0	1.0
gene:TraesCS3B03G0828300	Chr3B	540863047	540868955	+	540866001	Chr3B	542337343	542343251	+	542340297	1.0	1.0
gene:TraesCS3B03G0828600	Chr3B	540875889	540877151	-	540876520	Chr3B	542350187	542351449	-	542350818	1.0	0.999
gene:TraesCS3B03G0828900	Chr3B	540890785	540895983	-	540893384	Chr3B	542364994	542370192	-	542367593	1.0	1.0
gene:TraesCS3B03G0829300	Chr3B	541085061	541088214	-	541086637	Chr3B	542568474	542571627	-	542570050	1.0	1.0
gene:TraesCS3B03G0829500	Chr3B	541245267	541254248	-	541249757	Chr3B	542728069	542737050	-	542732559	1.0	1.0
gene:TraesCS3B03G0829800	Chr3B	541389808	541390583	-	541390195	Chr3B	542872434	542873209	-	542872821	1.0	1.0
gene:TraesCS3B03G0830000	Chr3B	541445138	541445335	+	541445236	Chr3B	542927748	542927945	+	542927846	1.0	1.0
gene:TraesCS3B03G0830300	Chr3B	541747921	541758428	+	541753174	Chr3B	543230590	543240953	+	543235771	1.0	1.0
gene:TraesCS3B03G0830500	Chr3B	541909541	541910881	+	541910211	Chr3B	543392082	543393422	+	543392752	1.0	1.0
gene:TraesCS3B03G0831300	Chr3B	541946352	541949534	-	541947943	Chr3B	543430810	543433992	-	543432401	1.0	0.999
gene:TraesCS3B03G0831400	Chr3B	541952124	541954987	+	541953555	Chr3B	543436579	543439442	+	543438010	1.0	1.0
gene:TraesCS3B03G0831500	Chr3B	541954950	541959173	-	541957061	Chr3B	543439405	543443628	-	543441516	1.0	1.0
gene:TraesCS3B03G0831700	Chr3B	542068064	542070832	-	542069448	Chr3B	543552559	543555327	-	543553943	1.0	0.999
gene:TraesCS3B03G0831800	Chr3B	542197898	542198446	+	542198172	Chr3B	543682278	543682826	+	543682552	1.0	1.0
gene:TraesCS3B03G0831900	Chr3B	542217719	542223881	-	542220800	Chr3B	543707531	543713693	-	543710612	1.0	1.0
gene:TraesCS3B03G0832100	Chr3B	542402039	542421937	+	542411988	Chr3B	543904934	543924831	+	543914882	1.0	1.0
gene:TraesCS3B03G0832500	Chr3B	542423218	542429249	-	542426233	Chr3B	543926112	543932144	-	543929128	1.0	1.0
gene:TraesCS3B03G0832600	Chr3B	542487284	542487624	+	542487454	Chr3B	543990220	543990560	+	543990390	1.0	1.0
gene:TraesCS3B03G0832800	Chr3B	542490728	542496072	-	542493400	Chr3B	543993664	543999008	-	543996336	1.0	0.999
gene:TraesCS3B03G0833000	Chr3B	542546787	542550708	+	542548747	Chr3B	544049722	544053643	+	544051682	1.0	1.0
gene:TraesCS3B03G0833100	Chr3B	542550900	542553364	-	542552132	Chr3B	544053835	544056297	-	544055066	1.0	1.0
gene:TraesCS3B03G0833200	Chr3B	542554809	542556486	-	542555647	Chr3B	544057742	544059419	-	544058580	1.0	1.0
gene:TraesCS3B03G0833300	Chr3B	542628688	542630006	+	542629347	Chr3B	544131631	544132949	+	544132290	1.0	1.0
gene:TraesCS3B03G0833700	Chr3B	542906060	542913406	-	542909733	Chr3B	544409064	544416408	-	544412736	1.0	1.0
gene:TraesCS3B03G0833900	Chr3B	542979261	542980546	+	542979903	Chr3B	544482258	544483543	+	544482900	1.0	0.999
gene:TraesCS3B03G0834200	Chr3B	543150095	543152404	+	543151249	Chr3B	544652814	544655123	+	544653968	1.0	1.0
gene:TraesCS3B03G0834300	Chr3B	543159231	543160064	-	543159647	Chr3B	544661950	544662783	-	544662366	1.0	1.0
gene:TraesCS3B03G0834500	Chr3B	543326444	543328281	-	543327362	Chr3B	544829168	544831005	-	544830086	1.0	1.0
gene:TraesCS3B03G0834700	Chr3B	543387649	543396440	-	543392044	Chr3B	544890342	544899133	-	544894737	1.0	0.998
gene:TraesCS3B03G0834800	Chr3B	543421194	543426506	-	543423850	Chr3B	544923897	544929209	-	544926553	1.0	0.999
gene:TraesCS3B03G0835000	Chr3B	543673950	543674204	-	543674077	Chr3B	545176440	545176694	-	545176567	1.0	1.0
gene:TraesCS3B03G0835100	Chr3B	543740969	543741205	-	543741087	Chr3B	545243444	545243680	-	545243562	1.0	1.0
gene:TraesCS3B03G0835200	Chr3B	543747343	543750413	-	543748878	Chr3B	545249845	545252915	-	545251380	1.0	1.0
gene:TraesCS3B03G0835600	Chr3B	543876580	543876807	-	543876693	Chr3B	545379082	545379309	-	545379195	1.0	1.0
gene:TraesCS3B03G0835700	Chr3B	543878296	543889585	-	543883940	Chr3B	545380832	545392121	-	545386476	1.0	1.0
gene:TraesCS3B03G0837600	Chr3B	545040653	545041730	+	545041191	Chr3B	546553333	546554410	+	546553871	1.0	1.0
gene:TraesCS3B03G0837700	Chr3B	545051249	545052282	-	545051765	Chr3B	546563928	546564961	-	546564444	1.0	1.0
gene:TraesCS3B03G0838100	Chr3B	545478522	545481704	+	545480113	Chr3B	546989512	546992694	+	546991103	1.0	1.0
gene:TraesCS3B03G0838200	Chr3B	545484957	545486560	-	545485758	Chr3B	546995938	546997541	-	546996739	1.0	1.0
gene:TraesCS3B03G0838400	Chr3B	545500313	545510270	-	545505291	Chr3B	547011294	547021251	-	547016272	1.0	1.0
gene:TraesCS3B03G0838600	Chr3B	545850253	545852541	-	545851397	Chr3B	547361246	547363534	-	547362390	1.0	1.0
gene:TraesCS3B03G0839300	Chr3B	546449442	546452073	-	546450757	Chr3B	547959989	547962620	-	547961304	1.0	1.0
gene:TraesCS3B03G0839500	Chr3B	546637704	546642108	-	546639906	Chr3B	548146729	548151133	-	548148931	1.0	1.0
gene:TraesCS3B03G0839600	Chr3B	547026173	547032908	+	547029540	Chr3B	548533376	548540112	+	548536744	1.0	1.0
gene:TraesCS3B03G0839700	Chr3B	547035078	547039997	-	547037537	Chr3B	548542282	548547204	-	548544743	1.0	1.0
gene:TraesCS3B03G0839800	Chr3B	547256548	547258670	-	547257609	Chr3B	548763428	548765550	-	548764489	1.0	1.0
gene:TraesCS3B03G0839900	Chr3B	547414655	547422256	+	547418455	Chr3B	548921563	548929164	+	548925363	1.0	1.0
gene:TraesCS3B03G0840200	Chr3B	547573416	547577228	-	547575322	Chr3B	549084962	549088774	-	549086868	1.0	1.0
gene:TraesCS3B03G0840400	Chr3B	547870378	547871482	-	547870930	Chr3B	549374098	549375202	-	549374650	1.0	1.0
gene:TraesCS3B03G0841100	Chr3B	547895478	547896092	-	547895785	Chr3B	549399666	549400280	-	549399973	1.0	1.0
gene:TraesCS3B03G0841200	Chr3B	548151470	548158111	-	548154790	Chr3B	549660329	549666971	-	549663650	1.0	1.0
gene:TraesCS3B03G0841300	Chr3B	548240611	548247580	-	548244095	Chr3B	549756063	549763032	-	549759547	1.0	1.0
gene:TraesCS3B03G0841500	Chr3B	548672578	548673838	-	548673208	Chr3B	550182901	550184161	-	550183531	1.0	1.0
gene:TraesCS3B03G0842000	Chr3B	549371051	549373942	+	549372496	Chr3B	550880842	550883733	+	550882287	1.0	1.0
gene:TraesCS3B03G0842300	Chr3B	549407111	549409345	+	549408228	Chr3B	550916897	550919131	+	550918014	1.0	1.0
gene:TraesCS3B03G0842400	Chr3B	549411159	549412086	+	549411622	Chr3B	550920945	550921872	+	550921408	1.0	1.0
gene:TraesCS3B03G0842700	Chr3B	549731943	549733259	+	549732601	Chr3B	551241758	551243074	+	551242416	1.0	1.0
gene:TraesCS3B03G0842800	Chr3B	549751554	549753307	-	549752430	Chr3B	551261358	551263111	-	551262234	1.0	0.999
gene:TraesCS3B03G0843100	Chr3B	550172028	550175968	-	550173998	Chr3B	551681400	551685340	-	551683370	1.0	1.0
gene:TraesCS3B03G0843600	Chr3B	550722834	550732083	+	550727458	Chr3B	552232264	552241514	+	552236889	1.0	1.0
gene:TraesCS3B03G0843700	Chr3B	550738347	550742418	+	550740382	Chr3B	552247781	552251852	+	552249816	1.0	1.0
gene:TraesCS3B03G0844100	Chr3B	551254780	551255482	+	551255131	Chr3B	552753841	552754543	+	552754192	1.0	1.0
gene:TraesCS3B03G0844200	Chr3B	551275054	551277777	+	551276415	Chr3B	552774119	552776842	+	552775480	1.0	1.0
gene:TraesCS3B03G0844300	Chr3B	551280112	551284681	-	551282396	Chr3B	552779177	552783746	-	552781461	1.0	1.0
gene:TraesCS3B03G0844400	Chr3B	551591877	551595694	-	551593785	Chr3B	553089928	553093745	-	553091836	1.0	1.0
gene:TraesCS3B03G0844700	Chr3B	551631533	551632208	-	551631870	Chr3B	553129584	553130260	-	553129922	1.0	0.998
gene:TraesCS3B03G0844800	Chr3B	551636706	551640995	-	551638850	Chr3B	553134757	553139046	-	553136901	1.0	1.0
gene:TraesCS3B03G0845000	Chr3B	552085468	552087801	-	552086634	Chr3B	553582791	553585124	-	553583957	1.0	1.0
gene:TraesCS3B03G0845400	Chr3B	552184053	552186964	+	552185508	Chr3B	553681013	553683924	+	553682468	1.0	1.0
gene:TraesCS3B03G0845500	Chr3B	552187028	552194678	-	552190853	Chr3B	553683988	553691638	-	553687813	1.0	1.0
gene:TraesCS3B03G0845600	Chr3B	552507494	552509235	-	552508364	Chr3B	554010009	554011750	-	554010879	1.0	1.0
gene:TraesCS3B03G0845700	Chr3B	552617725	552631332	+	552624528	Chr3B	554118850	554132457	+	554125653	1.0	1.0
gene:TraesCS3B03G0846000	Chr3B	552631778	552634261	-	552633019	Chr3B	554132903	554135386	-	554134144	1.0	1.0
gene:TraesCS3B03G0846100	Chr3B	552665157	552667572	-	552666364	Chr3B	554159271	554161686	-	554160478	1.0	1.0
gene:TraesCS3B03G0846300	Chr3B	552900071	552905213	-	552902642	Chr3B	554418333	554423475	-	554420904	1.0	1.0
gene:TraesCS3B03G0846500	Chr3B	553048801	553068045	-	553058423	Chr3B	554567083	554586327	-	554576705	1.0	1.0
gene:TraesCS3B03G0846700	Chr3B	554024203	554044577	-	554034390	Chr3B	555538709	555559081	-	555548895	1.0	1.0
gene:TraesCS3B03G0846900	Chr3B	554267407	554272292	+	554269849	Chr3B	555780442	555785327	+	555782884	1.0	1.0
gene:TraesCS3B03G0847000	Chr3B	554273597	554274391	-	554273994	Chr3B	555786631	555787425	-	555787028	1.0	1.0
gene:TraesCS3B03G0847200	Chr3B	554303900	554308330	-	554306115	Chr3B	555816977	555821407	-	555819192	1.0	1.0
gene:TraesCS3B03G0847600	Chr3B	554608639	554611568	-	554610103	Chr3B	556134148	556137077	-	556135612	1.0	1.0
gene:TraesCS3B03G0847700	Chr3B	554613134	554620140	-	554616637	Chr3B	556138645	556145656	-	556142150	1.0	1.0
gene:TraesCS3B03G0847800	Chr3B	554670926	554671914	-	554671420	Chr3B	556196442	556197430	-	556196936	1.0	1.0
gene:TraesCS3B03G0848000	Chr3B	554763593	554765368	-	554764480	Chr3B	556289117	556290892	-	556290004	1.0	1.0
gene:TraesCS3B03G0848200	Chr3B	554798842	554802490	-	554800666	Chr3B	556324368	556328016	-	556326192	1.0	1.0
gene:TraesCS3B03G0848400	Chr3B	554863038	554874346	+	554868692	Chr3B	556380871	556392181	+	556386526	1.0	1.0
gene:TraesCS3B03G0849100	Chr3B	555142790	555145348	-	555144069	Chr3B	556653735	556656293	-	556655014	1.0	1.0
gene:TraesCS3B03G0849300	Chr3B	555387282	555391426	-	555389354	Chr3B	556895563	556899756	-	556897659	1.0	0.998
gene:TraesCS3B03G0849400	Chr3B	555400050	555405867	+	555402958	Chr3B	556908380	556914143	+	556911261	1.0	0.998
gene:TraesCS3B03G0849500	Chr3B	555406173	555407888	+	555407030	Chr3B	556914449	556916231	+	556915340	1.0	1.0
gene:TraesCS3B03G0849600	Chr3B	555408415	555411822	+	555410118	Chr3B	556916780	556920187	+	556918483	1.0	1.0
gene:TraesCS3B03G0849800	Chr3B	555652554	555654276	-	555653415	Chr3B	557160992	557162714	-	557161853	1.0	1.0
gene:TraesCS3B03G0849900	Chr3B	555654593	555656267	+	555655430	Chr3B	557163031	557164705	+	557163868	1.0	0.999
gene:TraesCS3B03G0850000	Chr3B	555658220	555660614	+	555659417	Chr3B	557166658	557169052	+	557167855	1.0	1.0
gene:TraesCS3B03G0850100	Chr3B	555673657	555675080	-	555674368	Chr3B	557182100	557183523	-	557182811	1.0	1.0
gene:TraesCS3B03G0850300	Chr3B	555679875	555682022	-	555680948	Chr3B	557188316	557190463	-	557189389	1.0	1.0
gene:TraesCS3B03G0850600	Chr3B	555688787	555696178	-	555692482	Chr3B	557197228	557204619	-	557200923	1.0	1.0
gene:TraesCS3B03G0850700	Chr3B	555853820	555857312	-	555855566	Chr3B	557362311	557365813	-	557364062	1.0	1.0
gene:TraesCS3B03G0850800	Chr3B	555924305	555927649	+	555925977	Chr3B	557432812	557436156	+	557434484	1.0	1.0
gene:TraesCS3B03G0850900	Chr3B	555928857	555929657	-	555929257	Chr3B	557437364	557438164	-	557437764	1.0	0.998
gene:TraesCS3B03G0851000	Chr3B	555930000	555930613	+	555930306	Chr3B	557438511	557439124	+	557438817	1.0	1.0
gene:TraesCS3B03G0851300	Chr3B	555953824	555957114	-	555955469	Chr3B	557462336	557465625	-	557463980	1.0	1.0
gene:TraesCS3B03G0851600	Chr3B	556274923	556279338	-	556277130	Chr3B	557780826	557785241	-	557783033	1.0	1.0
gene:TraesCS3B03G0851700	Chr3B	556396314	556400516	-	556398415	Chr3B	557902051	557906264	-	557904157	1.0	1.0
gene:TraesCS3B03G0851800	Chr3B	556400752	556405289	+	556403020	Chr3B	557906500	557911037	+	557908768	1.0	1.0
gene:TraesCS3B03G0852000	Chr3B	556707509	556711315	+	556709412	Chr3B	558278796	558282602	+	558280699	1.0	1.0
gene:TraesCS3B03G0852200	Chr3B	556712173	556716707	-	556714440	Chr3B	558283460	558287994	-	558285727	1.0	1.0
gene:TraesCS3B03G0852300	Chr3B	556720429	556721889	-	556721159	Chr3B	558291716	558293176	-	558292446	1.0	0.999
gene:TraesCS3B03G0852600	Chr3B	556765785	556770093	-	556767939	Chr3B	558337100	558341411	-	558339255	1.0	1.0
gene:TraesCS3B03G0852700	Chr3B	557302103	557316400	+	557309251	Chr3B	558862196	558877454	+	558869825	1.0	0.999
gene:TraesCS3B03G0852800	Chr3B	557317011	557318548	-	557317779	Chr3B	558878078	558879615	-	558878846	1.0	1.0
gene:TraesCS3B03G0853200	Chr3B	557345372	557348191	-	557346781	Chr3B	558906448	558909267	-	558907857	1.0	1.0
gene:TraesCS3B03G0853600	Chr3B	557675728	557676362	-	557676045	Chr3B	559235849	559236483	-	559236166	1.0	1.0
gene:TraesCS3B03G0853900	Chr3B	557692740	557695209	-	557693974	Chr3B	559252866	559255335	-	559254100	1.0	1.0
gene:TraesCS3B03G0854000	Chr3B	557727747	557728838	-	557728292	Chr3B	559287873	559288964	-	559288418	1.0	1.0
gene:TraesCS3B03G0854100	Chr3B	557731850	557734238	-	557733044	Chr3B	559291976	559294364	-	559293170	1.0	1.0
gene:TraesCS3B03G0854500	Chr3B	557858298	557858958	-	557858628	Chr3B	559418216	559418876	-	559418546	1.0	1.0
gene:TraesCS3B03G0854600	Chr3B	557903465	557903971	-	557903718	Chr3B	559463371	559463877	-	559463624	1.0	1.0
gene:TraesCS3B03G0854700	Chr3B	557910926	557911681	-	557911303	Chr3B	559470992	559471747	-	559471369	1.0	1.0
gene:TraesCS3B03G0854800	Chr3B	557912847	557917244	+	557915045	Chr3B	559472913	559477310	+	559475111	1.0	1.0
gene:TraesCS3B03G0854900	Chr3B	557929167	557930711	+	557929939	Chr3B	559489236	559490784	+	559490010	0.995	0.987
gene:TraesCS3B03G0855100	Chr3B	558078368	558079501	+	558078934	Chr3B	559638219	559639352	+	559638785	1.0	1.0
gene:TraesCS3B03G0855400	Chr3B	558109337	558110536	+	558109936	Chr3B	559669189	559670388	+	559669788	1.0	1.0
