gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS4D03G0440900	Chr4D	309734503	309737126	+	309735814	Chr4D	315866026	315868649	+	315867337	1.0	1.0
gene:TraesCS4D03G0440800	Chr4D	309734223	309741512	-	309737867	Chr4D	315865746	315873038	-	315869392	1.0	1.0
gene:TraesCS4D03G0441100	Chr4D	309743745	309744254	-	309743999	Chr4D	315875271	315875780	-	315875525	1.0	1.0
gene:TraesCS4D03G0441200	Chr4D	309744438	309747838	-	309746138	Chr4D	315875964	315879364	-	315877664	1.0	1.0
gene:TraesCS4D03G0441400	Chr4D	309861236	309863041	+	309862138	Chr4D	315992404	315994209	+	315993306	1.0	1.0
gene:TraesCS4D03G0441600	Chr4D	309929695	309935142	-	309932418	Chr4D	316060863	316066310	-	316063586	1.0	1.0
gene:TraesCS4D03G0441700	Chr4D	309934020	309935459	+	309934739	Chr4D	316065188	316066627	+	316065907	1.0	1.0
gene:TraesCS4D03G0441900	Chr4D	309936083	309937475	-	309936779	Chr4D	316067242	316068634	-	316067938	1.0	1.0
gene:TraesCS4D03G0442100	Chr4D	310150333	310156430	+	310153381	Chr4D	316281482	316287579	+	316284530	1.0	1.0
gene:TraesCS4D03G0442200	Chr4D	310174520	310176617	+	310175568	Chr4D	316305490	316307587	+	316306538	1.0	1.0
gene:TraesCS4D03G0443300	Chr4D	310328236	310333975	+	310331105	Chr4D	316459262	316465001	+	316462131	1.0	1.0
gene:TraesCS4D03G0443400	Chr4D	310338891	310340403	-	310339647	Chr4D	316470007	316471519	-	316470763	1.0	1.0
gene:TraesCS4D03G0443800	Chr4D	310614147	310618209	-	310616178	Chr4D	316742642	316746704	-	316744673	1.0	1.0
gene:TraesCS4D03G0443900	Chr4D	310626732	310628995	-	310627863	Chr4D	316755227	316757490	-	316756358	1.0	1.0
gene:TraesCS4D03G0444100	Chr4D	310682685	310682984	+	310682834	Chr4D	316811187	316811486	+	316811336	1.0	1.0
gene:TraesCS4D03G0444000	Chr4D	310680757	310685333	-	310683045	Chr4D	316809259	316813835	-	316811547	1.0	0.999
gene:TraesCS4D03G0444700	Chr4D	311377736	311383084	-	311380410	Chr4D	317505537	317510887	-	317508212	1.0	1.0
gene:TraesCS4D03G0445800	Chr4D	312172233	312172781	+	312172507	Chr4D	318295401	318295949	+	318295675	1.0	1.0
gene:TraesCS4D03G0446600	Chr4D	312764376	312772236	+	312768306	Chr4D	318887086	318894966	+	318891026	1.0	1.0
gene:TraesCS4D03G0446700	Chr4D	312772396	312775495	+	312773945	Chr4D	318895126	318898225	+	318896675	1.0	1.0
gene:TraesCS4D03G0446900	Chr4D	312999546	313004469	+	313002007	Chr4D	319121649	319126572	+	319124110	1.0	1.0
gene:TraesCS4D03G0447000	Chr4D	313008241	313010365	-	313009303	Chr4D	319130349	319132473	-	319131411	1.0	1.0
gene:TraesCS4D03G0447700	Chr4D	313144799	313146471	-	313145635	Chr4D	319266930	319268602	-	319267766	1.0	1.0
gene:TraesCS4D03G0448500	Chr4D	313766397	313773423	-	313769910	Chr4D	319887238	319894264	-	319890751	1.0	1.0
gene:TraesCS4D03G0448900	Chr4D	314080245	314081005	-	314080625	Chr4D	320201150	320201910	-	320201530	1.0	1.0
gene:TraesCS4D03G0449100	Chr4D	314257472	314261595	+	314259533	Chr4D	320377882	320382005	+	320379943	1.0	1.0
gene:TraesCS4D03G0449200	Chr4D	314265700	314270512	+	314268106	Chr4D	320386110	320390922	+	320388516	1.0	1.0
gene:TraesCS4D03G0449400	Chr4D	314274472	314277641	-	314276056	Chr4D	320394503	320397672	-	320396087	1.0	1.0
gene:TraesCS4D03G0449600	Chr4D	314595487	314601841	-	314598664	Chr4D	320712860	320719213	-	320716036	1.0	1.0
gene:TraesCS4D03G0449700	Chr4D	314714229	314714588	-	314714408	Chr4D	320831625	320831984	-	320831804	1.0	1.0
gene:TraesCS4D03G0449800	Chr4D	314773592	314777263	-	314775427	Chr4D	320890980	320894651	-	320892815	1.0	1.0
gene:TraesCS4D03G0450000	Chr4D	314869190	314870842	-	314870016	Chr4D	320987713	320989365	-	320988539	1.0	1.0
gene:TraesCS4D03G0450300	Chr4D	315265927	315278611	-	315272269	Chr4D	321383065	321395749	-	321389407	1.0	1.0
gene:TraesCS4D03G0450400	Chr4D	315450854	315455070	+	315452962	Chr4D	321566700	321570916	+	321568808	1.0	1.0
gene:TraesCS4D03G0450600	Chr4D	315782877	315785344	+	315784110	Chr4D	321898717	321901184	+	321899950	1.0	0.998
gene:TraesCS4D03G0451200	Chr4D	316718259	316725018	+	316721638	Chr4D	322820384	322827300	+	322823842	1.0	1.0
gene:TraesCS4D03G0451600	Chr4D	317367977	317369136	-	317368556	Chr4D	323469983	323471142	-	323470562	1.0	1.0
gene:TraesCS4D03G0451700	Chr4D	317371742	317375009	+	317373375	Chr4D	323473748	323477015	+	323475381	1.0	1.0
gene:TraesCS4D03G0452000	Chr4D	317388245	317390551	-	317389398	Chr4D	323490251	323492557	-	323491404	1.0	1.0
gene:TraesCS4D03G0452500	Chr4D	317699379	317704570	+	317701974	Chr4D	323801046	323806237	+	323803641	1.0	1.0
gene:TraesCS4D03G0452700	Chr4D	317722520	317726266	-	317724393	Chr4D	323824187	323827933	-	323826060	1.0	1.0
gene:TraesCS4D03G0452900	Chr4D	317728070	317728360	+	317728215	Chr4D	323829737	323830027	+	323829882	1.0	1.0
gene:TraesCS4D03G0453200	Chr4D	317786662	317791889	-	317789275	Chr4D	323889789	323894584	-	323892186	1.0	1.0
gene:TraesCS4D03G0453300	Chr4D	318133670	318139440	+	318136555	Chr4D	324236152	324241922	+	324239037	1.0	0.999
gene:TraesCS4D03G0453400	Chr4D	318468952	318475895	+	318472423	Chr4D	324568745	324575688	+	324572216	1.0	1.0
gene:TraesCS4D03G0453700	Chr4D	318671225	318673255	-	318672240	Chr4D	324771037	324773067	-	324772052	1.0	1.0
gene:TraesCS4D03G0453800	Chr4D	318674637	318677792	-	318676214	Chr4D	324774449	324777604	-	324776026	1.0	0.999
gene:TraesCS4D03G0453900	Chr4D	318786914	318787506	-	318787210	Chr4D	324886729	324887321	-	324887025	1.0	1.0
gene:TraesCS4D03G0454200	Chr4D	319103698	319104549	-	319104123	Chr4D	325203188	325204039	-	325203613	1.0	1.0
gene:TraesCS4D03G0454600	Chr4D	319416662	319447712	-	319432187	Chr4D	325515949	325547002	-	325531475	1.0	1.0
gene:TraesCS4D03G0455000	Chr4D	319492741	319501389	-	319497065	Chr4D	325592023	325600515	-	325596269	1.0	1.0
gene:TraesCS4D03G0455300	Chr4D	319873922	319874760	-	319874341	Chr4D	325971529	325972367	-	325971948	1.0	1.0
gene:TraesCS4D03G0455400	Chr4D	320199924	320201498	+	320200711	Chr4D	326295363	326296937	+	326296150	1.0	1.0
gene:TraesCS4D03G0455500	Chr4D	320208947	320219708	-	320214327	Chr4D	326304386	326315160	-	326309773	1.0	1.0
gene:TraesCS4D03G0456000	Chr4D	320379051	320381636	-	320380343	Chr4D	326474276	326476861	-	326475568	1.0	1.0
gene:TraesCS4D03G0456100	Chr4D	320382093	320384340	-	320383216	Chr4D	326477318	326479565	-	326478441	1.0	0.999
gene:TraesCS4D03G0456300	Chr4D	320757699	320760447	+	320759073	Chr4D	326852960	326855708	+	326854334	1.0	1.0
gene:TraesCS4D03G0456400	Chr4D	320760616	320768881	-	320764748	Chr4D	326855877	326864142	-	326860009	1.0	1.0
gene:TraesCS4D03G0456700	Chr4D	321955120	321958987	+	321957053	Chr4D	328352028	328355895	+	328353961	1.0	1.0
gene:TraesCS4D03G0456800	Chr4D	321959219	321968131	+	321963675	Chr4D	328356127	328365039	+	328360583	1.0	1.0
gene:TraesCS4D03G0456900	Chr4D	321969181	321974311	+	321971746	Chr4D	328366089	328371219	+	328368654	1.0	0.999
gene:TraesCS4D03G0457200	Chr4D	322075427	322077728	-	322076577	Chr4D	328471596	328473897	-	328472746	1.0	1.0
gene:TraesCS4D03G0457600	Chr4D	322384661	322387136	-	322385898	Chr4D	328780870	328783345	-	328782107	1.0	1.0
gene:TraesCS4D03G0457700	Chr4D	322393010	322394103	-	322393556	Chr4D	328789219	328790312	-	328789765	1.0	1.0
gene:TraesCS4D03G0457800	Chr4D	322442372	322446145	-	322444258	Chr4D	328838589	328842362	-	328840475	1.0	1.0
gene:TraesCS4D03G0457900	Chr4D	322812101	322821187	+	322816644	Chr4D	329207508	329216594	+	329212051	1.0	1.0
gene:TraesCS4D03G0458200	Chr4D	322824232	322828053	+	322826142	Chr4D	329219639	329223460	+	329221549	1.0	1.0
gene:TraesCS4D03G0458300	Chr4D	322829204	322832741	-	322830972	Chr4D	329224611	329228148	-	329226379	1.0	1.0
gene:TraesCS4D03G0458400	Chr4D	323005049	323012725	+	323008887	Chr4D	329400429	329408100	+	329404264	1.0	0.998
gene:TraesCS4D03G0458500	Chr4D	323010711	323015528	-	323013119	Chr4D	329406086	329410903	-	329408494	1.0	1.0
gene:TraesCS4D03G0458700	Chr4D	323054513	323056674	-	323055593	Chr4D	329449888	329452049	-	329450968	1.0	1.0
gene:TraesCS4D03G0458900	Chr4D	323251547	323253910	-	323252728	Chr4D	329647015	329649378	-	329648196	1.0	1.0
gene:TraesCS4D03G0459000	Chr4D	323254679	323263208	-	323258943	Chr4D	329650147	329658676	-	329654411	1.0	1.0
gene:TraesCS4D03G0459100	Chr4D	323263784	323266469	-	323265126	Chr4D	329659252	329661950	-	329660601	1.0	0.99
gene:TraesCS4D03G0459200	Chr4D	323270590	323274524	-	323272557	Chr4D	329666071	329670005	-	329668038	1.0	0.999
gene:TraesCS4D03G0459900	Chr4D	323506671	323508678	+	323507674	Chr4D	329894136	329896143	+	329895139	1.0	1.0
gene:TraesCS4D03G0460000	Chr4D	323509034	323509875	-	323509454	Chr4D	329896499	329897340	-	329896919	1.0	1.0
gene:TraesCS4D03G0460100	Chr4D	323526630	323527692	-	323527161	Chr4D	329913767	329914829	-	329914298	1.0	1.0
gene:TraesCS4D03G0460400	Chr4D	323705831	323708772	+	323707301	Chr4D	330092991	330095947	+	330094469	1.0	0.994
gene:TraesCS4D03G0460300	Chr4D	323702129	323721947	+	323712038	Chr4D	330089289	330109122	+	330099205	1.0	1.0
gene:TraesCS4D03G0461100	Chr4D	323736080	323737465	-	323736772	Chr4D	330123255	330124640	-	330123947	1.0	1.0
gene:TraesCS4D03G0461200	Chr4D	323756435	323757778	+	323757106	Chr4D	330143613	330144956	+	330144284	1.0	1.0
gene:TraesCS4D03G0461300	Chr4D	323757965	323761825	-	323759895	Chr4D	330145143	330149003	-	330147073	1.0	1.0
gene:TraesCS4D03G0461400	Chr4D	323769411	323771053	-	323770232	Chr4D	330156594	330158236	-	330157415	1.0	1.0
gene:TraesCS4D03G0461600	Chr4D	324063127	324073606	+	324068366	Chr4D	330449968	330460447	+	330455207	1.0	1.0
gene:TraesCS4D03G0461700	Chr4D	324073865	324078509	-	324076187	Chr4D	330460706	330465350	-	330463028	1.0	1.0
gene:TraesCS4D03G0461900	Chr4D	324149156	324154481	+	324151818	Chr4D	330535997	330541322	+	330538659	1.0	1.0
gene:TraesCS4D03G0462000	Chr4D	324154943	324156010	+	324155476	Chr4D	330541784	330542851	+	330542317	1.0	1.0
gene:TraesCS4D03G0462200	Chr4D	324359324	324360378	+	324359851	Chr4D	330745878	330746932	+	330746405	1.0	1.0
gene:TraesCS4D03G0462300	Chr4D	324364704	324368854	+	324366779	Chr4D	330751258	330755409	+	330753333	1.0	1.0
gene:TraesCS4D03G0462500	Chr4D	324369363	324375985	+	324372674	Chr4D	330755918	330762540	+	330759229	1.0	1.0
gene:TraesCS4D03G0463500	Chr4D	325050983	325054018	+	325052500	Chr4D	331429549	331432584	+	331431066	1.0	1.0
gene:TraesCS4D03G0463700	Chr4D	325259921	325260825	+	325260373	Chr4D	331637780	331638684	+	331638232	1.0	1.0
gene:TraesCS4D03G0463900	Chr4D	325700850	325705839	+	325703344	Chr4D	332078098	332083089	+	332080593	1.0	0.998
gene:TraesCS4D03G0464000	Chr4D	326046241	326047305	-	326046773	Chr4D	332422892	332423956	-	332423424	1.0	1.0
gene:TraesCS4D03G0464500	Chr4D	326402888	326403733	-	326403310	Chr4D	332778974	332779819	-	332779396	1.0	1.0
gene:TraesCS4D03G0464800	Chr4D	326531359	326531982	-	326531670	Chr4D	332906942	332907565	-	332907253	1.0	1.0
gene:TraesCS4D03G0464900	Chr4D	326537371	326537625	-	326537498	Chr4D	332912954	332913208	-	332913081	1.0	1.0
gene:TraesCS4D03G0465000	Chr4D	326540773	326541123	-	326540948	Chr4D	332916356	332916706	-	332916531	1.0	1.0
gene:TraesCS4D03G0465200	Chr4D	327122408	327126689	-	327124548	Chr4D	333496701	333500982	-	333498841	1.0	1.0
gene:TraesCS4D03G0465300	Chr4D	327129356	327130363	-	327129859	Chr4D	333503649	333504656	-	333504152	1.0	1.0
gene:TraesCS4D03G0465500	Chr4D	327523854	327530951	+	327527402	Chr4D	333897584	333904681	+	333901132	1.0	1.0
gene:TraesCS4D03G0465600	Chr4D	327574887	327578526	+	327576706	Chr4D	333948614	333952252	+	333950433	1.0	0.996
gene:TraesCS4D03G0465700	Chr4D	327583527	327586317	-	327584922	Chr4D	333957138	333959983	-	333958560	1.0	0.996
gene:TraesCS4D03G0465800	Chr4D	327864228	327866265	-	327865246	Chr4D	334237534	334239571	-	334238552	1.0	1.0
gene:TraesCS4D03G0465900	Chr4D	327866968	327875918	-	327871443	Chr4D	334240274	334249229	-	334244751	1.0	1.0
gene:TraesCS4D03G0466000	Chr4D	327876603	327878270	-	327877436	Chr4D	334249914	334251581	-	334250747	1.0	0.998
gene:TraesCS4D03G0466100	Chr4D	327989739	327992384	-	327991061	Chr4D	334362811	334365456	-	334364133	1.0	1.0
gene:TraesCS4D03G0467000	Chr4D	328327491	328329478	-	328328484	Chr4D	334700324	334702311	-	334701317	1.0	1.0
gene:TraesCS4D03G0467200	Chr4D	328698269	328703765	+	328701017	Chr4D	335070739	335076235	+	335073487	1.0	1.0
gene:TraesCS4D03G0467600	Chr4D	328862286	328862432	-	328862359	Chr4D	335234529	335234675	-	335234602	1.0	1.0
gene:TraesCS4D03G0467700	Chr4D	328963818	328965258	+	328964538	Chr4D	335335174	335336614	+	335335894	1.0	1.0
gene:TraesCS4D03G0467900	Chr4D	329153186	329155349	+	329154267	Chr4D	335524428	335526591	+	335525509	1.0	1.0
gene:TraesCS4D03G0468100	Chr4D	329155569	329156713	-	329156141	Chr4D	335526811	335527955	-	335527383	1.0	1.0
gene:TraesCS4D03G0468200	Chr4D	329160772	329166230	-	329163501	Chr4D	335532014	335537472	-	335534743	1.0	1.0
gene:TraesCS4D03G0468300	Chr4D	329167916	329174510	+	329171213	Chr4D	335539158	335545749	+	335542453	1.0	1.0
gene:TraesCS4D03G0468700	Chr4D	329289576	329291262	+	329290419	Chr4D	335659764	335661450	+	335660607	1.0	1.0
gene:TraesCS4D03G0468800	Chr4D	329292981	329296541	-	329294761	Chr4D	335663169	335666729	-	335664949	1.0	1.0
gene:TraesCS4D03G0468900	Chr4D	329454001	329457832	+	329455916	Chr4D	335824212	335828043	+	335826127	1.0	0.999
gene:TraesCS4D03G0469000	Chr4D	329466228	329467529	+	329466878	Chr4D	335836294	335837595	+	335836944	1.0	1.0
gene:TraesCS4D03G0470400	Chr4D	331778587	331780026	-	331779306	Chr4D	338141622	338143061	-	338142341	1.0	1.0
gene:TraesCS4D03G0470700	Chr4D	332267284	332268514	+	332267899	Chr4D	338628995	338630225	+	338629610	1.0	1.0
gene:TraesCS4D03G0471700	Chr4D	333145057	333146548	-	333145802	Chr4D	339504905	339506396	-	339505650	1.0	1.0
gene:TraesCS4D03G0471800	Chr4D	333191643	333198030	+	333194836	Chr4D	339551501	339557888	+	339554694	1.0	1.0
gene:TraesCS4D03G0471900	Chr4D	333199257	333205477	+	333202367	Chr4D	339559115	339565335	+	339562225	1.0	1.0
gene:TraesCS4D03G0472100	Chr4D	333395909	333399952	+	333397930	Chr4D	339755598	339759641	+	339757619	1.0	1.0
gene:TraesCS4D03G0472300	Chr4D	333743878	333745537	+	333744707	Chr4D	340102655	340104314	+	340103484	1.0	1.0
gene:TraesCS4D03G0472500	Chr4D	333897240	333901097	-	333899168	Chr4D	340254146	340258003	-	340256074	1.0	1.0
gene:TraesCS4D03G0472800	Chr4D	334002009	334004582	-	334003295	Chr4D	340357899	340360472	-	340359185	1.0	1.0
gene:TraesCS4D03G0473500	Chr4D	334233368	334233880	-	334233624	Chr4D	340588863	340589375	-	340589119	1.0	1.0
gene:TraesCS4D03G0473600	Chr4D	334240075	334242793	-	334241434	Chr4D	340595570	340598288	-	340596929	1.0	1.0
gene:TraesCS4D03G0473800	Chr4D	334277524	334280877	-	334279200	Chr4D	340633014	340636367	-	340634690	1.0	1.0
gene:TraesCS4D03G0473900	Chr4D	334281805	334289625	-	334285715	Chr4D	340637455	340645281	-	340641368	1.0	1.0
gene:TraesCS4D03G0474100	Chr4D	334754428	334755102	+	334754765	Chr4D	341107934	341108608	+	341108271	1.0	1.0
gene:TraesCS4D03G0474500	Chr4D	335076548	335080201	+	335078374	Chr4D	341427796	341431450	+	341429623	1.0	0.999
gene:TraesCS4D03G0474600	Chr4D	335081781	335084000	-	335082890	Chr4D	341433030	341435249	-	341434139	1.0	1.0
gene:TraesCS4D03G0474700	Chr4D	335086853	335087979	+	335087416	Chr4D	341438102	341439228	+	341438665	1.0	1.0
gene:TraesCS4D03G0474800	Chr4D	335155057	335156238	-	335155647	Chr4D	341506023	341507204	-	341506613	1.0	1.0
gene:TraesCS4D03G0474900	Chr4D	335157063	335160520	-	335158791	Chr4D	341508029	341511486	-	341509757	1.0	1.0
gene:TraesCS4D03G0475100	Chr4D	335162595	335167795	-	335165195	Chr4D	341513561	341518761	-	341516161	1.0	1.0
gene:TraesCS4D03G0475300	Chr4D	335294954	335297787	-	335296370	Chr4D	341645050	341647883	-	341646466	1.0	1.0
gene:TraesCS4D03G0475900	Chr4D	335450468	335452184	-	335451326	Chr4D	341800575	341802291	-	341801433	1.0	1.0
gene:TraesCS4D03G0476100	Chr4D	335454542	335457670	-	335456106	Chr4D	341804649	341807777	-	341806213	1.0	1.0
gene:TraesCS4D03G0476200	Chr4D	335457893	335461817	+	335459855	Chr4D	341808000	341811929	+	341809964	1.0	1.0
gene:TraesCS4D03G0476400	Chr4D	335462075	335463122	-	335462598	Chr4D	341812187	341813234	-	341812710	1.0	1.0
gene:TraesCS4D03G0476500	Chr4D	335464347	335466202	+	335465274	Chr4D	341814459	341816314	+	341815386	1.0	1.0
gene:TraesCS4D03G0476600	Chr4D	335887773	335891749	+	335889761	Chr4D	342236079	342240062	+	342238070	1.0	1.0
gene:TraesCS4D03G0476700	Chr4D	335892315	335896210	+	335894262	Chr4D	342240628	342244523	+	342242575	1.0	1.0
gene:TraesCS4D03G0476900	Chr4D	336005695	336007363	+	336006529	Chr4D	342352635	342354303	+	342353469	1.0	1.0
gene:TraesCS4D03G0477000	Chr4D	336009914	336011786	-	336010850	Chr4D	342356854	342358747	-	342357800	1.0	0.988
gene:TraesCS4D03G0477100	Chr4D	336230181	336231674	+	336230927	Chr4D	342577130	342578623	+	342577876	1.0	1.0
gene:TraesCS4D03G0477200	Chr4D	336244267	336245249	-	336244758	Chr4D	342591218	342592200	-	342591709	1.0	1.0
gene:TraesCS4D03G0477700	Chr4D	336334598	336343861	-	336339229	Chr4D	342681003	342690266	-	342685634	1.0	1.0
gene:TraesCS4D03G0478000	Chr4D	336643607	336646885	+	336645246	Chr4D	342991716	342994994	+	342993355	1.0	1.0
gene:TraesCS4D03G0478200	Chr4D	336649041	336654142	-	336651591	Chr4D	342997150	343002251	-	342999700	1.0	1.0
gene:TraesCS4D03G0478300	Chr4D	336769021	336775737	+	336772379	Chr4D	343115836	343122552	+	343119194	1.0	0.999
gene:TraesCS4D03G0478400	Chr4D	336947958	336952099	+	336950028	Chr4D	343294415	343298556	+	343296485	1.0	1.0
gene:TraesCS4D03G0478600	Chr4D	336953511	336957156	-	336955333	Chr4D	343299968	343303613	-	343301790	1.0	1.0
gene:TraesCS4D03G0478700	Chr4D	337083415	337086326	+	337084870	Chr4D	343430016	343432929	+	343431472	1.0	0.999
gene:TraesCS4D03G0478800	Chr4D	337151611	337153244	-	337152427	Chr4D	343498185	343499818	-	343499001	1.0	0.999
gene:TraesCS4D03G0478900	Chr4D	337153537	337154586	-	337154061	Chr4D	343500111	343501160	-	343500635	1.0	1.0
gene:TraesCS4D03G0479000	Chr4D	337168403	337178375	-	337173389	Chr4D	343514977	343524948	-	343519962	1.0	0.999
gene:TraesCS4D03G0479200	Chr4D	337180012	337182706	-	337181359	Chr4D	343526585	343529279	-	343527932	1.0	1.0
gene:TraesCS4D03G0479400	Chr4D	337260321	337263358	+	337261839	Chr4D	343606034	343609071	+	343607552	1.0	0.999
gene:TraesCS4D03G0479600	Chr4D	337365939	337369517	-	337367728	Chr4D	343711653	343715231	-	343713442	1.0	1.0
gene:TraesCS4D03G0479700	Chr4D	337369685	337370938	-	337370311	Chr4D	343715399	343716652	-	343716025	1.0	1.0
gene:TraesCS4D03G0479800	Chr4D	337371130	337375372	-	337373251	Chr4D	343716844	343721086	-	343718965	1.0	1.0
gene:TraesCS4D03G0479900	Chr4D	337519762	337522798	+	337521280	Chr4D	343865009	343868048	+	343866528	1.0	0.997
gene:TraesCS4D03G0480300	Chr4D	337578529	337580087	-	337579308	Chr4D	343923778	343925336	-	343924557	1.0	1.0
gene:TraesCS4D03G0480500	Chr4D	337626227	337629676	-	337627951	Chr4D	343971468	343974891	-	343973179	1.0	1.0
gene:TraesCS4D03G0481000	Chr4D	338039268	338041327	-	338040297	Chr4D	344384067	344386126	-	344385096	1.0	1.0
gene:TraesCS4D03G0481500	Chr4D	338467711	338471341	+	338469526	Chr4D	344811278	344814908	+	344813093	1.0	1.0
gene:TraesCS4D03G0481800	Chr4D	338923185	338927206	+	338925195	Chr4D	345265389	345269410	+	345267399	1.0	1.0
gene:TraesCS4D03G0482100	Chr4D	338936766	338938802	-	338937784	Chr4D	345278970	345281006	-	345279988	1.0	1.0
gene:TraesCS4D03G0482300	Chr4D	339133515	339141034	-	339137274	Chr4D	345475775	345483294	-	345479534	1.0	1.0
gene:TraesCS4D03G0482400	Chr4D	339151264	339176386	+	339163825	Chr4D	345493524	345518646	+	345506085	1.0	1.0
gene:TraesCS4D03G0482500	Chr4D	339176861	339178135	+	339177498	Chr4D	345519121	345520062	+	345519591	1.0	1.0
gene:TraesCS4D03G0482600	Chr4D	339324330	339327618	+	339325974	Chr4D	345662092	345665380	+	345663736	1.0	1.0
gene:TraesCS4D03G0482900	Chr4D	339636334	339640070	+	339638202	Chr4D	345973898	345977637	+	345975767	1.0	1.0
gene:TraesCS4D03G0483000	Chr4D	340180700	340185600	-	340183150	Chr4D	346516395	346521295	-	346518845	1.0	1.0
gene:TraesCS4D03G0483200	Chr4D	340384342	340387813	+	340386077	Chr4D	346719595	346723066	+	346721330	1.0	1.0
gene:TraesCS4D03G0483400	Chr4D	340392490	340396948	-	340394719	Chr4D	346727765	346732224	-	346729994	1.0	1.0
gene:TraesCS4D03G0483600	Chr4D	340640902	340647113	-	340644007	Chr4D	346975468	346981679	-	346978573	1.0	1.0
gene:TraesCS4D03G0484100	Chr4D	341071546	341073934	-	341072740	Chr4D	347402565	347404953	-	347403759	1.0	1.0
gene:TraesCS4D03G0484200	Chr4D	341121001	341124323	-	341122662	Chr4D	347452018	347455340	-	347453679	1.0	1.0
gene:TraesCS4D03G0484400	Chr4D	341126561	341130310	-	341128435	Chr4D	347457578	347461327	-	347459452	1.0	1.0
gene:TraesCS4D03G0484600	Chr4D	341480867	341486228	+	341483547	Chr4D	347809924	347814967	+	347812445	1.0	1.0
gene:TraesCS4D03G0484800	Chr4D	341488575	341495189	-	341491882	Chr4D	347817314	347823804	-	347820559	1.0	1.0
gene:TraesCS4D03G0484900	Chr4D	341495505	341502100	-	341498802	Chr4D	347824126	347830530	-	347827328	1.0	0.999
gene:TraesCS4D03G0485000	Chr4D	341503818	341504819	-	341504318	Chr4D	347832248	347833249	-	347832748	1.0	1.0
gene:TraesCS4D03G0485200	Chr4D	341613320	341618749	-	341616034	Chr4D	347955214	347960643	-	347957928	1.0	1.0
gene:TraesCS4D03G0485400	Chr4D	341785738	341787951	+	341786844	Chr4D	348127633	348129846	+	348128739	1.0	1.0
gene:TraesCS4D03G0485500	Chr4D	341788522	341791493	-	341790007	Chr4D	348130417	348133388	-	348131902	1.0	1.0
gene:TraesCS4D03G0485800	Chr4D	342015514	342018521	+	342017017	Chr4D	348357384	348360391	+	348358887	1.0	1.0
gene:TraesCS4D03G0486100	Chr4D	342179350	342183356	-	342181353	Chr4D	348521307	348525321	-	348523314	1.0	0.997
gene:TraesCS4D03G0486300	Chr4D	342789671	342790783	+	342790227	Chr4D	349130231	349131343	+	349130787	1.0	1.0
gene:TraesCS4D03G0486400	Chr4D	342880772	342883302	+	342882037	Chr4D	349221107	349223637	+	349222372	1.0	1.0
gene:TraesCS4D03G0486500	Chr4D	343003983	343005229	-	343004606	Chr4D	349343737	349344983	-	349344360	1.0	1.0
gene:TraesCS4D03G0486700	Chr4D	343151619	343152279	+	343151949	Chr4D	349491386	349492046	+	349491716	1.0	1.0
gene:TraesCS4D03G0486800	Chr4D	343179055	343179511	+	343179283	Chr4D	349518673	349519129	+	349518901	1.0	1.0
gene:TraesCS4D03G0487100	Chr4D	343503530	343507064	-	343505297	Chr4D	349842672	349846206	-	349844439	1.0	1.0
gene:TraesCS4D03G0487500	Chr4D	344195028	344197516	+	344196272	Chr4D	350532490	350534978	+	350533734	1.0	1.0
gene:TraesCS4D03G0487600	Chr4D	344198821	344202468	-	344200644	Chr4D	350536283	350539930	-	350538106	1.0	1.0
gene:TraesCS4D03G0487700	Chr4D	344210513	344213450	-	344211981	Chr4D	350547976	350550913	-	350549444	1.0	1.0
gene:TraesCS4D03G0488000	Chr4D	344380444	344381367	-	344380905	Chr4D	350717916	350718837	-	350718376	1.0	1.0
gene:TraesCS4D03G0488400	Chr4D	344450286	344454443	-	344452364	Chr4D	350787754	350791911	-	350789832	1.0	1.0
gene:TraesCS4D03G0488600	Chr4D	344943693	344946646	+	344945169	Chr4D	351278913	351281867	+	351280390	1.0	1.0
gene:TraesCS4D03G0488700	Chr4D	345022175	345025277	-	345023726	Chr4D	351357435	351360539	-	351358987	1.0	1.0
gene:TraesCS4D03G0489400	Chr4D	345436822	345437358	+	345437090	Chr4D	351770176	351770712	+	351770444	1.0	1.0
gene:TraesCS4D03G0489500	Chr4D	345495637	345495807	-	345495722	Chr4D	351828902	351829072	-	351828987	1.0	1.0
gene:TraesCS4D03G0489700	Chr4D	345510957	345511190	+	345511073	Chr4D	351844222	351844455	+	351844338	1.0	1.0
gene:TraesCS4D03G0489600	Chr4D	345510682	345513308	-	345511995	Chr4D	351843947	351846573	-	351845260	1.0	1.0
gene:TraesCS4D03G0490000	Chr4D	346199647	346208493	+	346204070	Chr4D	352531942	352540788	+	352536365	1.0	1.0
gene:TraesCS4D03G0490100	Chr4D	346208891	346210968	-	346209929	Chr4D	352541186	352543263	-	352542224	1.0	1.0
gene:TraesCS4D03G0490200	Chr4D	346212424	346215756	-	346214090	Chr4D	352544718	352548050	-	352546384	1.0	1.0
gene:TraesCS4D03G0490300	Chr4D	346215868	346222570	+	346219219	Chr4D	352548162	352554864	+	352551513	1.0	1.0
gene:TraesCS4D03G0490400	Chr4D	346281960	346283176	+	346282568	Chr4D	352613983	352615199	+	352614591	1.0	1.0
