gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS6D03G0564600	Chr6D	345354601	345357566	+	345356083	Chr6D	354004262	354007227	+	354005744	1.0	1.0
gene:TraesCS6D03G0564700	Chr6D	345357832	345360934	-	345359383	Chr6D	354007493	354010595	-	354009044	1.0	1.0
gene:TraesCS6D03G0565300	Chr6D	345802749	345803696	+	345803222	Chr6D	354457864	354458811	+	354458337	1.0	1.0
gene:TraesCS6D03G0565600	Chr6D	346066843	346069011	-	346067927	Chr6D	354721986	354724154	-	354723070	1.0	0.999
gene:TraesCS6D03G0565700	Chr6D	346069469	346075179	+	346072324	Chr6D	354724642	354730350	+	354727496	1.0	1.0
gene:TraesCS6D03G0565900	Chr6D	346123408	346125067	+	346124237	Chr6D	354778548	354780207	+	354779377	1.0	1.0
gene:TraesCS6D03G0566000	Chr6D	346150644	346152393	-	346151518	Chr6D	354805790	354807539	-	354806664	1.0	1.0
gene:TraesCS6D03G0566400	Chr6D	346335217	346336880	+	346336048	Chr6D	354990113	354991776	+	354990944	1.0	1.0
gene:TraesCS6D03G0566600	Chr6D	346373721	346375320	-	346374520	Chr6D	355028622	355030221	-	355029421	1.0	1.0
gene:TraesCS6D03G0566700	Chr6D	346926770	346933847	+	346930308	Chr6D	355581686	355588766	+	355585226	1.0	1.0
gene:TraesCS6D03G0566800	Chr6D	346934273	346937180	+	346935726	Chr6D	355589192	355592099	+	355590645	1.0	1.0
gene:TraesCS6D03G0566900	Chr6D	346944195	346944530	+	346944362	Chr6D	355599114	355599449	+	355599281	1.0	1.0
gene:TraesCS6D03G0567000	Chr6D	346946340	346948435	-	346947387	Chr6D	355601259	355603354	-	355602306	1.0	1.0
gene:TraesCS6D03G0567700	Chr6D	347142836	347143906	+	347143371	Chr6D	355805556	355806626	+	355806091	1.0	1.0
gene:TraesCS6D03G0568100	Chr6D	347267674	347271938	-	347269806	Chr6D	355930443	355934704	-	355932573	1.0	1.0
gene:TraesCS6D03G0568200	Chr6D	347296992	347298332	+	347297662	Chr6D	355959758	355961098	+	355960428	1.0	1.0
gene:TraesCS6D03G0568300	Chr6D	347315025	347316750	+	347315887	Chr6D	355977791	355979516	+	355978653	1.0	1.0
gene:TraesCS6D03G0568600	Chr6D	347358465	347361225	+	347359845	Chr6D	356021231	356023991	+	356022611	1.0	1.0
gene:TraesCS6D03G0568700	Chr6D	347361482	347362504	-	347361993	Chr6D	356024248	356025270	-	356024759	1.0	1.0
gene:TraesCS6D03G0568800	Chr6D	347831909	347832454	-	347832181	Chr6D	356494917	356495462	-	356495189	1.0	1.0
gene:TraesCS6D03G0569200	Chr6D	348072646	348076793	+	348074719	Chr6D	356734105	356738252	+	356736178	1.0	1.0
gene:TraesCS6D03G0569300	Chr6D	348077687	348078711	+	348078199	Chr6D	356739146	356740170	+	356739658	1.0	1.0
gene:TraesCS6D03G0569400	Chr6D	348109931	348110953	+	348110442	Chr6D	356771392	356772414	+	356771903	1.0	1.0
gene:TraesCS6D03G0570000	Chr6D	348537282	348537566	-	348537424	Chr6D	357197616	357197900	-	357197758	1.0	1.0
gene:TraesCS6D03G0570100	Chr6D	348539960	348551401	-	348545680	Chr6D	357200362	357211737	-	357206049	0.999	0.996
gene:TraesCS6D03G0570200	Chr6D	348740936	348741415	+	348741175	Chr6D	357400943	357401422	+	357401182	1.0	1.0
gene:TraesCS6D03G0570400	Chr6D	348741466	348744666	-	348743066	Chr6D	357401473	357404673	-	357403073	1.0	1.0
gene:TraesCS6D03G0570500	Chr6D	348878537	348878989	+	348878763	Chr6D	357533406	357533858	+	357533632	1.0	1.0
gene:TraesCS6D03G0570700	Chr6D	348899716	348901862	-	348900789	Chr6D	357554590	357556743	-	357555666	1.0	0.999
gene:TraesCS6D03G0570900	Chr6D	348905417	348907481	-	348906449	Chr6D	357560298	357562362	-	357561330	1.0	1.0
gene:TraesCS6D03G0571300	Chr6D	349132718	349133600	-	349133159	Chr6D	357787773	357788655	-	357788214	1.0	1.0
gene:TraesCS6D03G0571400	Chr6D	349137297	349137932	-	349137614	Chr6D	357792337	357792972	-	357792654	1.0	0.996
gene:TraesCS6D03G0571600	Chr6D	349169178	349173117	+	349171147	Chr6D	357823810	357827749	+	357825779	1.0	1.0
gene:TraesCS6D03G0571700	Chr6D	349258600	349262726	-	349260663	Chr6D	357913209	357917335	-	357915272	1.0	1.0
gene:TraesCS6D03G0571800	Chr6D	349513026	349514619	-	349513822	Chr6D	358167454	358169047	-	358168250	1.0	1.0
gene:TraesCS6D03G0572000	Chr6D	349855618	349860125	+	349857871	Chr6D	358510069	358514576	+	358512322	1.0	1.0
gene:TraesCS6D03G0572400	Chr6D	349867009	349868337	-	349867673	Chr6D	358521460	358522716	-	358522088	0.945	0.945
gene:TraesCS6D03G0572700	Chr6D	350137389	350139763	+	350138576	Chr6D	358792039	358794413	+	358793226	1.0	0.999
gene:TraesCS6D03G0572900	Chr6D	350155592	350156587	-	350156089	Chr6D	358810239	358811234	-	358810736	1.0	1.0
gene:TraesCS6D03G0573200	Chr6D	350486078	350487538	-	350486808	Chr6D	359132235	359133695	-	359132965	1.0	1.0
gene:TraesCS6D03G0573300	Chr6D	350498140	350504988	-	350501564	Chr6D	359144297	359151144	-	359147720	1.0	1.0
gene:TraesCS6D03G0573700	Chr6D	350602823	350604300	-	350603561	Chr6D	359248592	359250069	-	359249330	1.0	1.0
gene:TraesCS6D03G0574100	Chr6D	351102198	351102731	-	351102464	Chr6D	359745422	359745955	-	359745688	1.0	1.0
gene:TraesCS6D03G0574400	Chr6D	351361009	351368086	+	351364547	Chr6D	360006434	360013517	+	360009975	1.0	1.0
gene:TraesCS6D03G0574600	Chr6D	351404474	351406190	+	351405332	Chr6D	360049905	360051621	+	360050763	1.0	1.0
gene:TraesCS6D03G0574900	Chr6D	351415989	351416540	-	351416264	Chr6D	360061402	360061953	-	360061677	1.0	1.0
gene:TraesCS6D03G0575000	Chr6D	351626461	351630966	+	351628713	Chr6D	360271915	360276420	+	360274167	1.0	1.0
gene:TraesCS6D03G0575100	Chr6D	351675749	351677908	-	351676828	Chr6D	360321069	360323228	-	360322148	1.0	1.0
gene:TraesCS6D03G0575400	Chr6D	352710382	352712036	+	352711209	Chr6D	361352837	361354491	+	361353664	1.0	1.0
gene:TraesCS6D03G0575600	Chr6D	352766318	352767583	+	352766950	Chr6D	361408935	361410200	+	361409567	1.0	1.0
gene:TraesCS6D03G0575900	Chr6D	353041263	353042957	+	353042110	Chr6D	361683564	361685258	+	361684411	1.0	1.0
gene:TraesCS6D03G0576100	Chr6D	353082112	353085291	-	353083701	Chr6D	361723975	361727154	-	361725564	1.0	1.0
gene:TraesCS6D03G0576500	Chr6D	353999293	354007359	+	354003326	Chr6D	362639936	362648000	+	362643968	1.0	0.999
gene:TraesCS6D03G0576700	Chr6D	354043578	354058204	-	354050891	Chr6D	362683655	362698309	-	362690982	1.0	1.0
gene:TraesCS6D03G0576900	Chr6D	354303653	354306630	+	354305141	Chr6D	362968167	362971144	+	362969655	1.0	1.0
gene:TraesCS6D03G0577000	Chr6D	354309101	354314377	-	354311739	Chr6D	362973615	362978891	-	362976253	1.0	1.0
gene:TraesCS6D03G0577200	Chr6D	354404370	354409504	+	354406937	Chr6D	363068144	363073278	+	363070711	1.0	1.0
gene:TraesCS6D03G0577400	Chr6D	354448518	354451055	+	354449786	Chr6D	363111897	363114434	+	363113165	1.0	1.0
gene:TraesCS6D03G0577500	Chr6D	354453594	354457847	-	354455720	Chr6D	363116973	363121226	-	363119099	1.0	1.0
gene:TraesCS6D03G0577600	Chr6D	354856049	354858269	-	354857159	Chr6D	363512824	363515044	-	363513934	1.0	1.0
gene:TraesCS6D03G0577800	Chr6D	355301578	355306959	+	355304268	Chr6D	363960495	363965579	+	363963037	0.903	0.903
gene:TraesCS6D03G0577900	Chr6D	355724979	355728222	-	355726600	Chr6D	364383155	364386398	-	364384776	1.0	0.999
gene:TraesCS6D03G0578400	Chr6D	355839022	355839952	-	355839487	Chr6D	364495406	364496336	-	364495871	1.0	1.0
gene:TraesCS6D03G0578500	Chr6D	355841075	355845907	-	355843491	Chr6D	364497459	364502291	-	364499875	1.0	1.0
gene:TraesCS6D03G0578700	Chr6D	356569745	356576572	-	356573158	Chr6D	365222285	365228943	-	365225614	1.0	0.999
gene:TraesCS6D03G0578900	Chr6D	356843176	356847209	-	356845192	Chr6D	365493927	365497960	-	365495943	1.0	1.0
gene:TraesCS6D03G0579100	Chr6D	356881212	356884887	-	356883049	Chr6D	365531961	365535636	-	365533798	1.0	1.0
gene:TraesCS6D03G0579300	Chr6D	357485674	357491111	+	357488392	Chr6D	366128992	366134428	+	366131710	1.0	1.0
gene:TraesCS6D03G0579400	Chr6D	357492492	357498986	-	357495739	Chr6D	366135809	366142347	-	366139078	1.0	1.0
gene:TraesCS6D03G0579500	Chr6D	357708001	357716150	+	357712075	Chr6D	366373060	366381209	+	366377134	1.0	1.0
gene:TraesCS6D03G0579700	Chr6D	357868997	357871138	+	357870067	Chr6D	366533833	366535974	+	366534903	1.0	1.0
gene:TraesCS6D03G0579900	Chr6D	358326369	358330583	+	358328476	Chr6D	366988742	366992956	+	366990849	1.0	1.0
gene:TraesCS6D03G0580200	Chr6D	358578563	358580359	-	358579461	Chr6D	367240284	367242080	-	367241182	1.0	1.0
gene:TraesCS6D03G0580600	Chr6D	359337520	359339948	-	359338734	Chr6D	367993022	367995450	-	367994236	1.0	1.0
gene:TraesCS6D03G0580800	Chr6D	359632914	359634560	-	359633737	Chr6D	368285513	368287159	-	368286336	1.0	1.0
gene:TraesCS6D03G0581200	Chr6D	359897904	359907590	+	359902747	Chr6D	368549585	368559271	+	368554428	1.0	1.0
gene:TraesCS6D03G0581300	Chr6D	360010180	360011424	+	360010802	Chr6D	368661880	368663124	+	368662502	1.0	1.0
gene:TraesCS6D03G0581600	Chr6D	360234605	360235829	-	360235217	Chr6D	368882464	368883688	-	368883076	1.0	1.0
gene:TraesCS6D03G0581700	Chr6D	360291286	360305247	+	360298266	Chr6D	368939146	368953107	+	368946126	1.0	1.0
gene:TraesCS6D03G0582100	Chr6D	360392314	360397230	+	360394772	Chr6D	369040162	369045078	+	369042620	1.0	0.998
gene:TraesCS6D03G0582500	Chr6D	360428403	360430730	+	360429566	Chr6D	369076255	369078582	+	369077418	1.0	1.0
gene:TraesCS6D03G0582600	Chr6D	360578271	360582382	+	360580326	Chr6D	369225055	369229166	+	369227110	1.0	1.0
gene:TraesCS6D03G0582800	Chr6D	360884937	360886000	+	360885468	Chr6D	369529652	369530715	+	369530183	1.0	0.998
gene:TraesCS6D03G0582900	Chr6D	360891023	360891373	+	360891198	Chr6D	369535738	369536088	+	369535913	1.0	0.997
gene:TraesCS6D03G0583400	Chr6D	361173415	361186693	-	361180054	Chr6D	369816945	369830227	-	369823586	1.0	0.999
gene:TraesCS6D03G0583600	Chr6D	361463899	361466893	+	361465396	Chr6D	370107885	370110879	+	370109382	1.0	1.0
gene:TraesCS6D03G0583900	Chr6D	361688845	361689186	+	361689015	Chr6D	370332056	370332397	+	370332226	1.0	0.997
gene:TraesCS6D03G0584100	Chr6D	361704168	361705395	+	361704781	Chr6D	370347383	370348610	+	370347996	1.0	1.0
gene:TraesCS6D03G0584200	Chr6D	361929482	361935645	+	361932563	Chr6D	370571953	370578113	+	370575033	1.0	1.0
gene:TraesCS6D03G0584300	Chr6D	361956572	361959363	+	361957967	Chr6D	370599030	370601821	+	370600425	1.0	1.0
gene:TraesCS6D03G0584400	Chr6D	361960009	361962430	-	361961219	Chr6D	370602467	370604888	-	370603677	1.0	1.0
gene:TraesCS6D03G0584900	Chr6D	362436415	362440737	-	362438576	Chr6D	371078076	371082398	-	371080237	1.0	1.0
gene:TraesCS6D03G0585100	Chr6D	362566533	362568702	-	362567617	Chr6D	371207748	371209917	-	371208832	1.0	1.0
gene:TraesCS6D03G0585300	Chr6D	362605476	362606093	-	362605784	Chr6D	371246687	371247304	-	371246995	1.0	1.0
gene:TraesCS6D03G0585400	Chr6D	362682930	362687306	+	362685118	Chr6D	371322480	371326856	+	371324668	1.0	1.0
gene:TraesCS6D03G0586500	Chr6D	363133119	363140610	+	363136864	Chr6D	371769088	371776580	+	371772834	1.0	1.0
gene:TraesCS6D03G0586700	Chr6D	363486174	363487168	-	363486671	Chr6D	372119330	372120324	-	372119827	1.0	1.0
gene:TraesCS6D03G0587000	Chr6D	363515164	363515577	+	363515370	Chr6D	372148315	372148728	+	372148521	1.0	1.0
gene:TraesCS6D03G0587100	Chr6D	363566498	363570086	-	363568292	Chr6D	372199412	372202994	-	372201203	1.0	1.0
gene:TraesCS6D03G0587300	Chr6D	363955835	363957849	-	363956842	Chr6D	372586524	372588538	-	372587531	1.0	0.999
gene:TraesCS6D03G0587500	Chr6D	364616691	364617768	+	364617229	Chr6D	373245795	373246872	+	373246333	1.0	1.0
gene:TraesCS6D03G0587600	Chr6D	364775887	364779201	+	364777544	Chr6D	373405319	373408633	+	373406976	1.0	1.0
gene:TraesCS6D03G0588000	Chr6D	364791245	364795060	-	364793152	Chr6D	373420667	373424482	-	373422574	1.0	1.0
gene:TraesCS6D03G0588200	Chr6D	365002185	365003294	+	365002739	Chr6D	373631610	373632719	+	373632164	1.0	1.0
gene:TraesCS6D03G0588300	Chr6D	365032314	365037376	+	365034845	Chr6D	373658049	373663111	+	373660580	1.0	1.0
gene:TraesCS6D03G0588500	Chr6D	365037419	365038275	-	365037847	Chr6D	373663154	373664010	-	373663582	1.0	1.0
gene:TraesCS6D03G0588700	Chr6D	365096308	365096988	+	365096648	Chr6D	373722053	373722733	+	373722393	1.0	1.0
gene:TraesCS6D03G0588800	Chr6D	365114860	365117610	-	365116235	Chr6D	373740606	373743356	-	373741981	1.0	1.0
gene:TraesCS6D03G0588900	Chr6D	365154752	365155063	-	365154907	Chr6D	373781135	373781446	-	373781290	1.0	1.0
gene:TraesCS6D03G0589100	Chr6D	365420738	365426839	+	365423788	Chr6D	374046092	374052193	+	374049142	1.0	1.0
gene:TraesCS6D03G0589300	Chr6D	365532339	365533964	-	365533151	Chr6D	374157408	374159033	-	374158220	1.0	1.0
gene:TraesCS6D03G0589700	Chr6D	365644409	365650504	+	365647456	Chr6D	374268688	374274783	+	374271735	1.0	1.0
gene:TraesCS6D03G0589800	Chr6D	365650880	365654062	-	365652471	Chr6D	374275159	374278341	-	374276750	1.0	1.0
gene:TraesCS6D03G0589900	Chr6D	365681463	365686000	+	365683731	Chr6D	374305743	374310280	+	374308011	1.0	1.0
gene:TraesCS6D03G0590100	Chr6D	365773067	365773975	-	365773521	Chr6D	374397106	374398014	-	374397560	1.0	1.0
gene:TraesCS6D03G0590300	Chr6D	365780759	365782924	-	365781841	Chr6D	374404564	374406729	-	374405646	1.0	1.0
gene:TraesCS6D03G0590400	Chr6D	365806022	365807242	+	365806632	Chr6D	374429551	374430771	+	374430161	1.0	1.0
gene:TraesCS6D03G0590500	Chr6D	365806030	365811231	-	365808630	Chr6D	374429559	374434760	-	374432159	1.0	1.0
gene:TraesCS6D03G0590600	Chr6D	365827037	365827600	-	365827318	Chr6D	374450569	374451132	-	374450850	1.0	1.0
gene:TraesCS6D03G0590800	Chr6D	365838687	365841594	-	365840140	Chr6D	374462219	374465126	-	374463672	1.0	1.0
gene:TraesCS6D03G0591000	Chr6D	366174964	366175831	-	366175397	Chr6D	374796867	374797734	-	374797300	1.0	1.0
gene:TraesCS6D03G0591100	Chr6D	366193517	366193903	+	366193710	Chr6D	374815432	374815818	+	374815625	1.0	1.0
gene:TraesCS6D03G0591300	Chr6D	366387127	366387795	-	366387461	Chr6D	375008789	375009457	-	375009123	1.0	1.0
gene:TraesCS6D03G0591500	Chr6D	366516732	366518462	-	366517597	Chr6D	375138370	375140100	-	375139235	1.0	1.0
gene:TraesCS6D03G0591800	Chr6D	366712732	366716160	+	366714446	Chr6D	375334163	375337591	+	375335877	1.0	1.0
gene:TraesCS6D03G0591900	Chr6D	366771162	366772262	+	366771712	Chr6D	375392608	375393708	+	375393158	1.0	1.0
gene:TraesCS6D03G0592200	Chr6D	366857208	366859200	+	366858204	Chr6D	375475432	375477424	+	375476428	1.0	1.0
gene:TraesCS6D03G0592300	Chr6D	366862943	366863571	-	366863257	Chr6D	375481167	375481795	-	375481481	1.0	1.0
gene:TraesCS6D03G0593300	Chr6D	367538851	367540622	-	367539736	Chr6D	376148578	376150349	-	376149463	1.0	1.0
gene:TraesCS6D03G0593400	Chr6D	367620526	367622768	-	367621647	Chr6D	376230281	376232523	-	376231402	1.0	1.0
gene:TraesCS6D03G0593500	Chr6D	367723280	367726752	+	367725016	Chr6D	376333077	376336549	+	376334813	1.0	1.0
gene:TraesCS6D03G0593700	Chr6D	367845532	367849367	+	367847449	Chr6D	376456900	376460735	+	376458817	1.0	0.999
gene:TraesCS6D03G0593900	Chr6D	367869415	367870713	+	367870064	Chr6D	376480780	376482078	+	376481429	1.0	1.0
gene:TraesCS6D03G0594000	Chr6D	367955297	367961984	+	367958640	Chr6D	376566559	376573246	+	376569902	1.0	1.0
gene:TraesCS6D03G0594100	Chr6D	368019001	368023072	+	368021036	Chr6D	376630263	376634334	+	376632298	1.0	0.999
gene:TraesCS6D03G0594200	Chr6D	368024566	368025521	+	368025043	Chr6D	376635828	376636783	+	376636305	1.0	1.0
gene:TraesCS6D03G0594300	Chr6D	368255661	368261813	+	368258737	Chr6D	376867109	376873264	+	376870186	1.0	1.0
gene:TraesCS6D03G0594500	Chr6D	368438253	368441221	+	368439737	Chr6D	377049833	377052801	+	377051317	1.0	1.0
gene:TraesCS6D03G0594700	Chr6D	368488191	368490647	-	368489419	Chr6D	377099771	377102241	-	377101006	1.0	0.994
gene:TraesCS6D03G0595000	Chr6D	368633752	368635403	-	368634577	Chr6D	377245501	377247152	-	377246326	1.0	1.0
gene:TraesCS6D03G0595200	Chr6D	369203245	369204219	+	369203732	Chr6D	377814095	377815069	+	377814582	1.0	1.0
gene:TraesCS6D03G0595300	Chr6D	369214429	369217404	-	369215916	Chr6D	377824906	377827575	-	377826240	1.0	1.0
gene:TraesCS6D03G0595500	Chr6D	369218348	369220212	-	369219280	Chr6D	377828523	377830387	-	377829455	1.0	1.0
gene:TraesCS6D03G0595600	Chr6D	369494562	369499942	+	369497252	Chr6D	378101660	378107040	+	378104350	1.0	1.0
gene:TraesCS6D03G0595700	Chr6D	369500136	369507273	-	369503704	Chr6D	378107234	378114389	-	378110811	1.0	0.995
gene:TraesCS6D03G0596000	Chr6D	369753082	369753741	+	369753411	Chr6D	378367509	378368168	+	378367838	1.0	1.0
gene:TraesCS6D03G0596100	Chr6D	369812808	369814854	-	369813831	Chr6D	378427103	378429149	-	378428126	1.0	1.0
gene:TraesCS6D03G0596200	Chr6D	369815794	369828229	-	369822011	Chr6D	378430089	378442293	-	378436191	1.0	1.0
gene:TraesCS6D03G0596400	Chr6D	369943373	369949257	+	369946315	Chr6D	378556802	378562686	+	378559744	1.0	1.0
gene:TraesCS6D03G0596900	Chr6D	369971778	369978787	-	369975282	Chr6D	378584453	378591457	-	378587955	1.0	1.0
gene:TraesCS6D03G0597000	Chr6D	370009635	370013236	-	370011435	Chr6D	378622302	378625903	-	378624102	1.0	1.0
gene:TraesCS6D03G0597100	Chr6D	370016345	370017759	-	370017052	Chr6D	378629012	378630426	-	378629719	1.0	1.0
gene:TraesCS6D03G0597200	Chr6D	370488744	370489436	+	370489090	Chr6D	379100589	379101281	+	379100935	1.0	1.0
gene:TraesCS6D03G0597300	Chr6D	370489922	370491329	-	370490625	Chr6D	379101767	379103174	-	379102470	1.0	1.0
gene:TraesCS6D03G0597400	Chr6D	370492516	370495977	+	370494246	Chr6D	379104361	379107822	+	379106091	1.0	1.0
gene:TraesCS6D03G0597500	Chr6D	370493508	370499073	-	370496290	Chr6D	379105353	379110918	-	379108135	1.0	1.0
gene:TraesCS6D03G0597700	Chr6D	370696285	370700966	-	370698625	Chr6D	379305850	379310531	-	379308190	1.0	1.0
gene:TraesCS6D03G0597900	Chr6D	370859320	370860485	-	370859902	Chr6D	379468707	379469872	-	379469289	1.0	1.0
gene:TraesCS6D03G0598000	Chr6D	370875295	370877509	+	370876402	Chr6D	379484681	379486895	+	379485788	1.0	1.0
gene:TraesCS6D03G0598200	Chr6D	371090666	371097496	+	371094081	Chr6D	379699534	379706364	+	379702949	1.0	1.0
gene:TraesCS6D03G0598400	Chr6D	371435328	371435778	+	371435553	Chr6D	380050363	380050813	+	380050588	1.0	1.0
gene:TraesCS6D03G0598500	Chr6D	371604192	371612668	+	371608430	Chr6D	380218014	380226270	+	380222142	1.0	0.999
gene:TraesCS6D03G0598700	Chr6D	371701996	371705529	+	371703762	Chr6D	380315071	380318604	+	380316837	1.0	1.0
gene:TraesCS6D03G0598800	Chr6D	371705697	371709882	-	371707789	Chr6D	380318772	380322957	-	380320864	1.0	1.0
gene:TraesCS6D03G0598900	Chr6D	371716161	371718448	-	371717304	Chr6D	380329235	380331522	-	380330378	1.0	1.0
gene:TraesCS6D03G0599000	Chr6D	371726601	371731798	+	371729199	Chr6D	380339675	380344872	+	380342273	1.0	1.0
gene:TraesCS6D03G0599100	Chr6D	371730974	371731168	-	371731071	Chr6D	380344048	380344242	-	380344145	1.0	1.0
gene:TraesCS6D03G0599200	Chr6D	371732456	371734305	-	371733380	Chr6D	380345530	380347379	-	380346454	1.0	1.0
gene:TraesCS6D03G0599400	Chr6D	371907900	371911145	+	371909522	Chr6D	380520588	380523833	+	380522210	1.0	1.0
gene:TraesCS6D03G0599500	Chr6D	371913061	371915414	+	371914237	Chr6D	380525726	380528079	+	380526902	1.0	1.0
gene:TraesCS6D03G0599700	Chr6D	371928772	371930243	-	371929507	Chr6D	380541090	380542561	-	380541825	1.0	1.0
gene:TraesCS6D03G0600000	Chr6D	372325084	372329168	+	372327126	Chr6D	380936719	380940806	+	380938762	0.998	0.994
gene:TraesCS6D03G0600500	Chr6D	372632761	372635307	+	372634034	Chr6D	381244333	381246879	+	381245606	1.0	1.0
gene:TraesCS6D03G0600600	Chr6D	372753393	372774116	+	372763754	Chr6D	381365004	381385738	+	381375371	1.0	1.0
gene:TraesCS6D03G0600700	Chr6D	372846984	372850496	+	372848740	Chr6D	381457807	381461319	+	381459563	1.0	1.0
gene:TraesCS6D03G0600800	Chr6D	372906900	372914102	+	372910501	Chr6D	381517124	381524326	+	381520725	1.0	1.0
gene:TraesCS6D03G0600900	Chr6D	372914829	372918843	+	372916836	Chr6D	381525072	381529086	+	381527079	1.0	1.0
gene:TraesCS6D03G0601000	Chr6D	372921304	372922702	+	372922003	Chr6D	381531547	381532945	+	381532246	1.0	1.0
gene:TraesCS6D03G0602200	Chr6D	373797872	373800440	-	373799156	Chr6D	382405958	382408526	-	382407242	1.0	1.0
gene:TraesCS6D03G0602700	Chr6D	373966473	373969063	-	373967768	Chr6D	382574075	382576665	-	382575370	1.0	1.0
gene:TraesCS6D03G0602900	Chr6D	374172824	374180449	-	374176636	Chr6D	382779158	382786783	-	382782970	1.0	1.0
gene:TraesCS6D03G0603000	Chr6D	374545417	374552035	-	374548726	Chr6D	383151803	383158421	-	383155112	1.0	1.0
gene:TraesCS6D03G0603400	Chr6D	374736012	374738944	-	374737478	Chr6D	383342443	383345375	-	383343909	1.0	1.0
gene:TraesCS6D03G0603500	Chr6D	374742019	374744397	+	374743208	Chr6D	383348450	383350828	+	383349639	1.0	1.0
gene:TraesCS6D03G0603600	Chr6D	374789906	374793135	+	374791520	Chr6D	383396396	383399625	+	383398010	1.0	1.0
gene:TraesCS6D03G0603800	Chr6D	374796901	374798843	-	374797872	Chr6D	383403181	383405123	-	383404152	1.0	1.0
gene:TraesCS6D03G0603900	Chr6D	374830077	374832274	-	374831175	Chr6D	383436002	383438199	-	383437100	1.0	1.0
gene:TraesCS6D03G0604000	Chr6D	375138599	375138724	+	375138661	Chr6D	383743975	383744100	+	383744037	1.0	1.0
gene:TraesCS6D03G0604100	Chr6D	375139363	375142456	+	375140909	Chr6D	383744739	383747832	+	383746285	1.0	1.0
gene:TraesCS6D03G0604200	Chr6D	375145111	375148619	-	375146865	Chr6D	383750487	383753996	-	383752241	1.0	1.0
gene:TraesCS6D03G0604500	Chr6D	375389566	375393281	-	375391423	Chr6D	383995082	383998797	-	383996939	1.0	1.0
gene:TraesCS6D03G0605000	Chr6D	375667858	375671097	+	375669477	Chr6D	384269509	384272748	+	384271128	1.0	1.0
gene:TraesCS6D03G0605100	Chr6D	375845277	375847482	+	375846379	Chr6D	384446203	384448408	+	384447305	1.0	1.0
gene:TraesCS6D03G0605200	Chr6D	375861445	375862467	+	375861956	Chr6D	384462076	384463098	+	384462587	1.0	1.0
gene:TraesCS6D03G0605300	Chr6D	375865725	375869864	+	375867794	Chr6D	384466356	384470495	+	384468425	1.0	1.0
gene:TraesCS6D03G0605400	Chr6D	375869285	375869773	-	375869529	Chr6D	384469916	384470404	-	384470160	1.0	1.0
gene:TraesCS6D03G0605900	Chr6D	375983991	375987125	+	375985558	Chr6D	384584167	384587301	+	384585734	1.0	1.0
gene:TraesCS6D03G0606000	Chr6D	375988620	375990396	+	375989508	Chr6D	384588796	384590572	+	384589684	1.0	1.0
gene:TraesCS6D03G0606100	Chr6D	375994902	375998238	-	375996570	Chr6D	384595080	384598416	-	384596748	1.0	1.0
gene:TraesCS6D03G0606300	Chr6D	376118735	376122173	+	376120454	Chr6D	384718903	384722341	+	384720622	1.0	1.0
gene:TraesCS6D03G0606400	Chr6D	376122607	376131308	-	376126957	Chr6D	384722775	384731476	-	384727125	1.0	1.0
gene:TraesCS6D03G0606500	Chr6D	376262522	376268868	-	376265695	Chr6D	384862672	384869018	-	384865845	1.0	1.0
gene:TraesCS6D03G0607400	Chr6D	376364662	376369837	-	376367249	Chr6D	384966936	384972111	-	384969523	1.0	1.0
gene:TraesCS6D03G0607500	Chr6D	376547710	376549186	+	376548448	Chr6D	385149991	385151467	+	385150729	1.0	1.0
gene:TraesCS6D03G0607700	Chr6D	376565741	376569785	-	376567763	Chr6D	385168022	385172066	-	385170044	1.0	1.0
gene:TraesCS6D03G0607800	Chr6D	376718891	376721562	-	376720226	Chr6D	385320292	385322963	-	385321627	1.0	1.0
gene:TraesCS6D03G0608400	Chr6D	377333741	377339124	+	377336432	Chr6D	385922074	385927457	+	385924765	1.0	1.0
gene:TraesCS6D03G0608500	Chr6D	377336937	377338856	-	377337896	Chr6D	385925270	385927189	-	385926229	1.0	1.0
gene:TraesCS6D03G0608600	Chr6D	377349890	377356355	-	377353122	Chr6D	385938222	385944687	-	385941454	1.0	0.999
gene:TraesCS6D03G0609300	Chr6D	377707295	377709954	+	377708624	Chr6D	386303235	386305894	+	386304564	1.0	1.0
gene:TraesCS6D03G0609500	Chr6D	377761468	377764164	-	377762816	Chr6D	386357404	386360100	-	386358752	1.0	1.0
gene:TraesCS6D03G0609800	Chr6D	378069249	378072683	+	378070966	Chr6D	386665035	386668469	+	386666752	1.0	1.0
gene:TraesCS6D03G0609900	Chr6D	378073771	378077332	-	378075551	Chr6D	386669557	386673118	-	386671337	1.0	1.0
gene:TraesCS6D03G0610000	Chr6D	378197222	378204581	-	378200901	Chr6D	386792706	386800335	-	386796520	1.0	0.995
gene:TraesCS6D03G0610200	Chr6D	378206825	378209430	-	378208127	Chr6D	386802579	386805184	-	386803881	1.0	1.0
gene:TraesCS6D03G0610400	Chr6D	378244463	378246509	-	378245486	Chr6D	386840217	386842263	-	386841240	1.0	1.0
gene:TraesCS6D03G0610600	Chr6D	378477111	378480514	+	378478812	Chr6D	387071053	387074456	+	387072754	1.0	1.0
