gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS3B03G0895200	Chr3B	577252585	577253214	-	577252899	Chr3B	578532466	578533095	-	578532780	1.0	0.984
gene:TraesCS3B03G0895400	Chr3B	577462993	577464213	-	577463603	Chr3B	578728908	578730128	-	578729518	1.0	0.997
gene:TraesCS3B03G0895300	Chr3B	577462775	577466719	+	577464747	Chr3B	578728690	578732635	+	578730662	1.0	0.997
gene:TraesCS3B03G0895800	Chr3B	577591534	577594942	+	577593238	Chr3B	578865542	578868949	+	578867245	1.0	0.998
gene:TraesCS3B03G0895900	Chr3B	577634007	577637255	+	577635631	Chr3B	578908016	578911277	+	578909646	1.0	0.993
gene:TraesCS3B03G0896100	Chr3B	577637524	577644747	-	577641135	Chr3B	578911546	578918769	-	578915157	0.999	0.999
gene:TraesCS3B03G0896700	Chr3B	577917186	577920546	+	577918866	Chr3B	579203990	579207353	+	579205671	1.0	0.998
gene:TraesCS3B03G0897100	Chr3B	577963624	577965654	-	577964639	Chr3B	579239846	579241876	-	579240861	1.0	0.996
gene:TraesCS3B03G0897300	Chr3B	578578175	578580697	+	578579436	Chr3B	579876329	579878851	+	579877590	1.0	0.999
gene:TraesCS3B03G0897400	Chr3B	579205724	579207115	+	579206419	Chr3B	580425935	580427326	+	580426630	1.0	0.999
gene:TraesCS3B03G0897800	Chr3B	579219693	579220406	-	579220049	Chr3B	580436622	580437335	-	580436978	1.0	0.997
gene:TraesCS3B03G0897900	Chr3B	579220539	579222384	+	579221461	Chr3B	580437487	580439336	+	580438411	1.0	0.995
gene:TraesCS3B03G0898000	Chr3B	579225500	579228382	-	579226941	Chr3B	580442619	580445501	-	580444060	1.0	0.998
gene:TraesCS3B03G0898100	Chr3B	579383880	579385086	-	579384483	Chr3B	580615369	580616575	-	580615972	1.0	0.997
gene:TraesCS3B03G0898200	Chr3B	579422649	579428176	-	579425412	Chr3B	580654136	580659642	-	580656889	0.989	0.989
gene:TraesCS3B03G0898300	Chr3B	579429320	579435630	-	579432475	Chr3B	580660787	580667154	-	580663970	1.0	0.998
gene:TraesCS3B03G0898600	Chr3B	579522296	579524342	-	579523319	Chr3B	580753727	580755774	-	580754750	1.0	0.996
gene:TraesCS3B03G0899200	Chr3B	579936041	579937585	+	579936813	Chr3B	581179009	581180554	+	581179781	1.0	0.994
gene:TraesCS3B03G0899300	Chr3B	579943004	579943510	+	579943257	Chr3B	581185975	581186481	+	581186228	1.0	1.0
gene:TraesCS3B03G0899400	Chr3B	579946879	579949716	+	579948297	Chr3B	581189849	581192686	+	581191267	1.0	0.999
gene:TraesCS3B03G0899600	Chr3B	579954010	579956736	-	579955373	Chr3B	581196978	581199704	-	581198341	1.0	0.995
gene:TraesCS3B03G0900500	Chr3B	580435743	580437331	+	580436537	Chr3B	581429875	581431465	+	581430670	0.998	0.989
gene:TraesCS3B03G0900600	Chr3B	580439708	580444732	+	580442220	Chr3B	581433831	581438861	+	581436346	0.999	0.994
gene:TraesCS3B03G0900700	Chr3B	580445185	580448759	-	580446972	Chr3B	581439151	581442726	-	581440938	0.998	0.979
gene:TraesCS3B03G0900800	Chr3B	580584850	580585905	-	580585377	Chr3B	582008608	582009678	-	582009143	1.0	0.981
gene:TraesCS3B03G0900900	Chr3B	580600021	580607254	-	580603637	Chr3B	582025089	582032337	-	582028713	1.0	0.999
gene:TraesCS3B03G0901300	Chr3B	580712572	580713773	-	580713172	Chr3B	582114766	582115967	-	582115366	1.0	0.998
gene:TraesCS3B03G0901600	Chr3B	580732126	580737032	-	580734579	Chr3B	582122909	582127815	-	582125362	1.0	0.996
gene:TraesCS3B03G0901900	Chr3B	580894538	580899749	-	580897143	Chr3B	582274466	582279541	-	582277003	0.981	0.979
gene:TraesCS3B03G0902100	Chr3B	580900688	580904210	-	580902449	Chr3B	582280482	582284000	-	582282241	0.995	0.989
gene:TraesCS3B03G0902300	Chr3B	581328578	581330711	+	581329644	Chr3B	582734787	582736920	+	582735853	1.0	0.996
gene:TraesCS3B03G0902500	Chr3B	581350316	581353810	+	581352063	Chr3B	582756491	582759985	+	582758238	1.0	0.998
gene:TraesCS3B03G0902600	Chr3B	581356658	581358596	-	581357627	Chr3B	582762430	582764370	-	582763400	1.0	0.995
gene:TraesCS3B03G0902700	Chr3B	581445497	581450982	-	581448239	Chr3B	582833887	582839374	-	582836630	1.0	0.995
gene:TraesCS3B03G0902900	Chr3B	581642792	581643115	-	581642953	Chr3B	583068886	583069209	-	583069047	1.0	0.99
gene:TraesCS3B03G0903000	Chr3B	581704310	581704642	-	581704476	Chr3B	583101093	583101425	-	583101259	1.0	0.993
gene:TraesCS3B03G0903400	Chr3B	581772309	581772629	-	581772469	Chr3B	583203679	583203999	-	583203839	1.0	0.993
gene:TraesCS3B03G0903600	Chr3B	581807614	581808372	-	581807993	Chr3B	583237698	583238456	-	583238077	1.0	0.998
gene:TraesCS3B03G0904000	Chr3B	581997578	582000503	+	581999040	Chr3B	583469117	583472041	+	583470579	1.0	0.996
gene:TraesCS3B03G0904100	Chr3B	582001273	582003612	-	582002442	Chr3B	583472837	583475176	-	583474006	1.0	1.0
gene:TraesCS3B03G0904400	Chr3B	582007359	582011364	+	582009361	Chr3B	583478941	583482945	+	583480943	1.0	0.997
gene:TraesCS3B03G0904500	Chr3B	582152904	582153224	+	582153064	Chr3B	583598061	583598381	+	583598221	1.0	0.993
gene:TraesCS3B03G0904600	Chr3B	582161589	582161801	+	582161695	Chr3B	583606721	583606933	+	583606827	1.0	1.0
gene:TraesCS3B03G0904700	Chr3B	582168616	582173527	+	582171071	Chr3B	583613743	583618657	+	583616200	1.0	0.995
gene:TraesCS3B03G0905000	Chr3B	582301922	582302116	+	582302019	Chr3B	583743113	583743307	+	583743210	1.0	1.0
gene:TraesCS3B03G0905300	Chr3B	582410821	582413836	+	582412328	Chr3B	583844251	583847266	+	583845758	1.0	0.999
gene:TraesCS3B03G0905400	Chr3B	582412984	582417104	-	582415044	Chr3B	583846414	583850533	-	583848473	0.999	0.999
gene:TraesCS3B03G0905600	Chr3B	582424288	582431133	-	582427710	Chr3B	583857603	583864485	-	583861044	1.0	0.999
gene:TraesCS3B03G0906100	Chr3B	582970811	582971542	+	582971176	Chr3B	584427517	584428248	+	584427882	1.0	0.998
gene:TraesCS3B03G0906200	Chr3B	583441609	583442393	+	583442001	Chr3B	584910537	584911321	+	584910929	1.0	0.996
gene:TraesCS3B03G0906900	Chr3B	583552471	583555386	+	583553928	Chr3B	585009206	585012117	+	585010661	0.992	0.992
gene:TraesCS3B03G0907600	Chr3B	583723010	583728568	+	583725789	Chr3B	585198574	585204132	+	585201353	1.0	0.998
gene:TraesCS3B03G0908200	Chr3B	584758583	584763356	+	584760969	Chr3B	586146453	586151226	+	586148839	1.0	0.999
gene:TraesCS3B03G0908400	Chr3B	585216842	585217710	-	585217276	Chr3B	586550764	586551632	-	586551198	1.0	0.998
gene:TraesCS3B03G0909400	Chr3B	586170732	586174802	+	586172767	Chr3B	587470669	587474739	+	587472704	1.0	0.998
gene:TraesCS3B03G0909500	Chr3B	586292659	586297746	+	586295202	Chr3B	587569648	587574896	+	587572272	1.0	0.998
gene:TraesCS3B03G0909600	Chr3B	586298249	586299104	+	586298676	Chr3B	587575399	587576257	+	587575828	1.0	0.994
gene:TraesCS3B03G0909700	Chr3B	586412817	586413106	-	586412961	Chr3B	587681041	587681331	-	587681186	1.0	0.982
gene:TraesCS3B03G0910300	Chr3B	586446886	586447649	-	586447267	Chr3B	587701849	587702612	-	587702230	1.0	0.997
gene:TraesCS3B03G0910400	Chr3B	586448505	586452606	-	586450555	Chr3B	587712687	587716785	-	587714736	1.0	0.997
gene:TraesCS3B03G0910600	Chr3B	586451041	586452216	+	586451628	Chr3B	587715226	587716394	+	587715810	0.994	0.99
gene:TraesCS3B03G0910700	Chr3B	586453006	586454892	-	586453949	Chr3B	587717185	587719071	-	587718128	1.0	0.998
gene:TraesCS3B03G0911100	Chr3B	586599919	586605110	+	586602514	Chr3B	587868747	587873932	+	587871339	0.997	0.991
gene:TraesCS3B03G0911200	Chr3B	586684307	586687080	+	586685693	Chr3B	587943606	587946379	+	587944992	1.0	0.999
gene:TraesCS3B03G0911300	Chr3B	586751230	586753785	+	586752507	Chr3B	588010582	588013137	+	588011859	1.0	1.0
gene:TraesCS3B03G0911400	Chr3B	586897034	586898176	-	586897605	Chr3B	588156012	588157154	-	588156583	1.0	0.999
gene:TraesCS3B03G0911500	Chr3B	586899757	586902895	+	586901326	Chr3B	588158735	588161873	+	588160304	1.0	1.0
gene:TraesCS3B03G0911700	Chr3B	586906714	586908296	-	586907505	Chr3B	588165692	588167274	-	588166483	1.0	1.0
gene:TraesCS3B03G0911800	Chr3B	586911471	586915914	-	586913692	Chr3B	588170382	588174831	-	588172606	1.0	0.99
gene:TraesCS3B03G0912000	Chr3B	586943187	586945377	+	586944282	Chr3B	588213336	588215526	+	588214431	1.0	0.996
gene:TraesCS3B03G0912100	Chr3B	586946038	586950320	+	586948179	Chr3B	588216187	588220469	+	588218328	1.0	0.998
gene:TraesCS3B03G0912200	Chr3B	586958733	586959319	+	586959026	Chr3B	588228881	588229512	+	588229196	1.0	1.0
gene:TraesCS3B03G0912300	Chr3B	586960807	586961244	+	586961025	Chr3B	588231000	588231437	+	588231218	1.0	1.0
gene:TraesCS3B03G0912500	Chr3B	587033363	587034528	+	587033945	Chr3B	588305293	588306458	+	588305875	1.0	1.0
gene:TraesCS3B03G0912900	Chr3B	587392271	587393067	+	587392669	Chr3B	588662202	588662998	+	588662600	1.0	1.0
gene:TraesCS3B03G0913000	Chr3B	587396865	587402642	+	587399753	Chr3B	588666796	588672573	+	588669684	1.0	1.0
gene:TraesCS3B03G0913400	Chr3B	587419425	587422504	-	587420964	Chr3B	588689407	588692486	-	588690946	1.0	1.0
gene:TraesCS3B03G0913700	Chr3B	587517004	587519387	-	587518195	Chr3B	588786929	588789312	-	588788120	1.0	1.0
gene:TraesCS3B03G0913800	Chr3B	587630063	587634409	-	587632236	Chr3B	588900088	588904434	-	588902261	1.0	1.0
gene:TraesCS3B03G0913900	Chr3B	587812876	587815724	-	587814300	Chr3B	589085143	589087991	-	589086567	1.0	1.0
gene:TraesCS3B03G0914100	Chr3B	587821992	587822195	+	587822093	Chr3B	589094212	589094415	+	589094313	1.0	1.0
gene:TraesCS3B03G0914200	Chr3B	587823440	587825060	+	587824250	Chr3B	589095733	589097353	+	589096543	1.0	0.998
gene:TraesCS3B03G0914300	Chr3B	587888718	587889880	+	587889299	Chr3B	589161107	589162269	+	589161688	1.0	1.0
gene:TraesCS3B03G0914400	Chr3B	587890222	587894811	+	587892516	Chr3B	589162611	589167200	+	589164905	1.0	0.999
gene:TraesCS3B03G0914500	Chr3B	587894866	587895557	-	587895211	Chr3B	589167255	589167946	-	589167600	1.0	1.0
gene:TraesCS3B03G0914600	Chr3B	587931435	587931773	+	587931604	Chr3B	589203821	589204159	+	589203990	1.0	1.0
gene:TraesCS3B03G0914700	Chr3B	587934204	587935624	+	587934914	Chr3B	589206590	589208010	+	589207300	1.0	1.0
gene:TraesCS3B03G0914800	Chr3B	587979189	587981738	-	587980463	Chr3B	589251643	589254192	-	589252917	1.0	1.0
gene:TraesCS3B03G0914900	Chr3B	588079268	588080960	-	588080114	Chr3B	589350610	589352302	-	589351456	1.0	1.0
gene:TraesCS3B03G0915300	Chr3B	588610310	588613127	+	588611718	Chr3B	589870964	589873782	+	589872373	1.0	1.0
gene:TraesCS3B03G0915400	Chr3B	588630028	588631014	+	588630521	Chr3B	589890673	589891659	+	589891166	1.0	1.0
gene:TraesCS3B03G0915800	Chr3B	588640109	588642046	+	588641077	Chr3B	589900381	589902318	+	589901349	1.0	1.0
gene:TraesCS3B03G0916000	Chr3B	588761591	588763951	-	588762771	Chr3B	590021477	590023837	-	590022657	1.0	0.999
gene:TraesCS3B03G0916100	Chr3B	589141697	589144202	+	589142949	Chr3B	590393892	590396397	+	590395144	1.0	1.0
gene:TraesCS3B03G0916200	Chr3B	589144228	589146221	-	589145224	Chr3B	590396423	590398416	-	590397419	1.0	1.0
gene:TraesCS3B03G0917000	Chr3B	589159096	589160897	-	589159996	Chr3B	590411091	590412892	-	590411991	1.0	1.0
gene:TraesCS3B03G0917200	Chr3B	589424142	589425452	-	589424797	Chr3B	590680710	590682020	-	590681365	1.0	1.0
gene:TraesCS3B03G0917300	Chr3B	589425572	589427061	+	589426316	Chr3B	590682140	590683629	+	590682884	1.0	1.0
gene:TraesCS3B03G0917500	Chr3B	589494819	589498042	-	589496430	Chr3B	590751467	590754690	-	590753078	1.0	1.0
gene:TraesCS3B03G0917600	Chr3B	589499952	589501770	+	589500861	Chr3B	590756600	590758418	+	590757509	1.0	1.0
gene:TraesCS3B03G0918100	Chr3B	589537785	589539571	+	589538678	Chr3B	590794677	590796463	+	590795570	1.0	1.0
gene:TraesCS3B03G0918200	Chr3B	589678743	589680534	+	589679638	Chr3B	590937761	590939552	+	590938656	1.0	1.0
gene:TraesCS3B03G0918400	Chr3B	589835723	589838790	-	589837256	Chr3B	591093523	591096590	-	591095056	1.0	1.0
gene:TraesCS3B03G0918500	Chr3B	589853553	589862212	-	589857882	Chr3B	591111375	591120056	-	591115715	1.0	1.0
gene:TraesCS3B03G0918600	Chr3B	589982544	589985005	-	589983774	Chr3B	591240079	591242540	-	591241309	1.0	1.0
gene:TraesCS3B03G0918900	Chr3B	590406799	590409847	+	590408323	Chr3B	591665008	591668056	+	591666532	1.0	1.0
gene:TraesCS3B03G0919100	Chr3B	590598640	590599146	-	590598893	Chr3B	591855686	591856192	-	591855939	1.0	1.0
gene:TraesCS3B03G0919500	Chr3B	590827717	590828244	-	590827980	Chr3B	592083909	592084436	-	592084172	1.0	1.0
gene:TraesCS3B03G0920400	Chr3B	590898002	590898798	-	590898400	Chr3B	592154005	592154800	-	592154402	1.0	1.0
gene:TraesCS3B03G0920500	Chr3B	590899726	590900295	-	590900010	Chr3B	592155728	592156297	-	592156012	1.0	1.0
gene:TraesCS3B03G0921000	Chr3B	590912766	590913041	-	590912903	Chr3B	592168238	592168513	-	592168375	1.0	1.0
gene:TraesCS3B03G0921100	Chr3B	590913259	590913543	-	590913401	Chr3B	592168731	592169015	-	592168873	1.0	1.0
gene:TraesCS3B03G0921500	Chr3B	590983621	590983863	-	590983742	Chr3B	592238910	592239152	-	592239031	1.0	0.995
gene:TraesCS3B03G0921600	Chr3B	590984326	590985855	-	590985090	Chr3B	592239615	592241144	-	592240379	1.0	1.0
gene:TraesCS3B03G0921800	Chr3B	591163539	591165554	+	591164546	Chr3B	592405056	592407071	+	592406063	1.0	1.0
gene:TraesCS3B03G0922000	Chr3B	591192183	591194489	+	591193336	Chr3B	592433464	592435770	+	592434617	1.0	1.0
gene:TraesCS3B03G0922400	Chr3B	591285921	591289244	-	591287582	Chr3B	592526886	592530209	-	592528547	1.0	1.0
gene:TraesCS3B03G0922500	Chr3B	591310968	591314112	-	591312540	Chr3B	592552056	592555200	-	592553628	1.0	1.0
gene:TraesCS3B03G0922700	Chr3B	591574244	591578526	-	591576385	Chr3B	592814791	592819112	-	592816951	1.0	0.999
gene:TraesCS3B03G0922800	Chr3B	591579537	591583057	-	591581297	Chr3B	592820123	592823643	-	592821883	1.0	1.0
gene:TraesCS3B03G0922900	Chr3B	591585193	591589883	+	591587538	Chr3B	592825779	592830469	+	592828124	1.0	1.0
gene:TraesCS3B03G0923000	Chr3B	591589297	591595024	-	591592160	Chr3B	592829883	592835610	-	592832746	1.0	0.999
gene:TraesCS3B03G0923500	Chr3B	591795895	591798860	+	591797377	Chr3B	593036823	593039805	+	593038314	1.0	1.0
gene:TraesCS3B03G0923600	Chr3B	592626012	592626470	+	592626241	Chr3B	593866082	593866540	+	593866311	1.0	1.0
gene:TraesCS3B03G0924300	Chr3B	593407098	593411274	+	593409186	Chr3B	594647624	594651800	+	594649712	1.0	1.0
gene:TraesCS3B03G0924400	Chr3B	593412056	593414944	+	593413500	Chr3B	594652582	594655470	+	594654026	1.0	0.997
gene:TraesCS3B03G0924500	Chr3B	593415013	593418465	-	593416739	Chr3B	594655539	594658978	-	594657258	1.0	1.0
gene:TraesCS3B03G0924700	Chr3B	593520587	593524152	-	593522369	Chr3B	594762321	594765886	-	594764103	1.0	1.0
gene:TraesCS3B03G0924800	Chr3B	593524421	593527629	+	593526025	Chr3B	594766155	594769363	+	594767759	1.0	1.0
gene:TraesCS3B03G0924900	Chr3B	593530787	593535162	+	593532974	Chr3B	594772095	594776473	+	594774284	1.0	0.995
gene:TraesCS3B03G0925000	Chr3B	593723645	593731177	-	593727411	Chr3B	594954768	594962300	-	594958534	1.0	1.0
gene:TraesCS3B03G0925100	Chr3B	593733894	593741306	-	593737600	Chr3B	594965017	594972429	-	594968723	1.0	1.0
gene:TraesCS3B03G0925200	Chr3B	593742813	593748802	-	593745807	Chr3B	594973937	594979926	-	594976931	1.0	1.0
gene:TraesCS3B03G0925600	Chr3B	593889846	593892607	-	593891226	Chr3B	595121083	595123844	-	595122463	1.0	1.0
gene:TraesCS3B03G0925800	Chr3B	593892983	593895723	-	593894353	Chr3B	595124220	595126960	-	595125590	1.0	1.0
gene:TraesCS3B03G0925900	Chr3B	593897318	593907833	-	593902575	Chr3B	595128555	595138900	-	595133727	1.0	1.0
gene:TraesCS3B03G0926000	Chr3B	593937701	593944383	-	593941042	Chr3B	595168769	595175451	-	595172110	1.0	1.0
gene:TraesCS3B03G0926100	Chr3B	594109063	594110013	-	594109538	Chr3B	595340151	595341101	-	595340626	1.0	1.0
gene:TraesCS3B03G0926200	Chr3B	594113097	594118296	+	594115696	Chr3B	595344185	595349381	+	595346783	1.0	1.0
gene:TraesCS3B03G0926400	Chr3B	594411246	594415001	+	594413123	Chr3B	595641885	595645615	+	595643750	1.0	0.999
gene:TraesCS3B03G0926300	Chr3B	594411214	594415063	+	594413138	Chr3B	595641853	595645677	+	595643765	1.0	0.999
gene:TraesCS3B03G0926500	Chr3B	594432826	594437149	-	594434987	Chr3B	595646086	595650409	-	595648247	1.0	1.0
gene:TraesCS3B03G0926600	Chr3B	594432922	594437157	-	594435039	Chr3B	595646182	595650417	-	595648299	1.0	1.0
gene:TraesCS3B03G0926700	Chr3B	594437418	594439243	-	594438330	Chr3B	595650678	595652503	-	595651590	1.0	1.0
gene:TraesCS3B03G0926800	Chr3B	594437678	594439197	-	594438437	Chr3B	595650938	595652457	-	595651697	1.0	1.0
gene:TraesCS3B03G0927100	Chr3B	594575042	594581786	+	594578414	Chr3B	595787639	595794383	+	595791011	1.0	1.0
gene:TraesCS3B03G0927200	Chr3B	595010840	595017028	+	595013934	Chr3B	596223831	596230019	+	596226925	1.0	1.0
gene:TraesCS3B03G0927300	Chr3B	595151120	595160367	+	595155743	Chr3B	596364548	596373795	+	596369171	1.0	1.0
gene:TraesCS3B03G0927500	Chr3B	595160074	595164186	-	595162130	Chr3B	596373502	596377614	-	596375558	1.0	1.0
gene:TraesCS3B03G0927600	Chr3B	595187575	595188567	+	595188071	Chr3B	596401037	596402029	+	596401533	1.0	1.0
gene:TraesCS3B03G0927900	Chr3B	595330089	595332170	+	595331129	Chr3B	596542573	596544654	+	596543613	1.0	0.998
gene:TraesCS3B03G0928100	Chr3B	595345278	595346397	+	595345837	Chr3B	596557788	596558907	+	596558347	1.0	0.996
gene:TraesCS3B03G0928200	Chr3B	595472598	595474675	-	595473636	Chr3B	596667613	596669688	-	596668650	0.998	0.998
gene:TraesCS3B03G0928300	Chr3B	595590276	595594439	-	595592357	Chr3B	596785070	596789233	-	596787151	1.0	1.0
gene:TraesCS3B03G0928400	Chr3B	595902322	595905150	+	595903736	Chr3B	597110208	597113003	+	597111605	0.998	0.996
gene:TraesCS3B03G0928500	Chr3B	595905945	595906687	-	595906316	Chr3B	597113796	597114538	-	597114167	1.0	0.996
gene:TraesCS3B03G0928800	Chr3B	596145967	596151344	+	596148655	Chr3B	597408751	597413519	+	597411135	1.0	0.994
gene:TraesCS3B03G0929100	Chr3B	596197885	596201172	-	596199528	Chr3B	597459897	597463185	-	597461541	1.0	0.999
gene:TraesCS3B03G0929300	Chr3B	596215047	596215536	-	596215291	Chr3B	597496963	597497452	-	597497207	1.0	0.996
gene:TraesCS3B03G0929400	Chr3B	596245575	596247159	-	596246367	Chr3B	597527518	597529101	-	597528309	0.998	0.99
gene:TraesCS3B03G0929500	Chr3B	596247779	596253751	-	596250765	Chr3B	597529721	597535755	-	597532738	1.0	0.997
gene:TraesCS3B03G0929800	Chr3B	596378173	596386267	-	596382220	Chr3B	597662073	597670166	-	597666119	0.999	0.995
gene:TraesCS3B03G0930200	Chr3B	596452848	596458679	-	596455763	Chr3B	597736690	597742527	-	597739608	1.0	0.993
gene:TraesCS3B03G0930700	Chr3B	596750154	596761762	+	596755958	Chr3B	598040975	598052570	+	598046772	0.994	0.989
gene:TraesCS3B03G0931700	Chr3B	596817105	596824635	-	596820870	Chr3B	598121039	598126951	-	598123995	0.92	0.91
gene:TraesCS3B03G0932100	Chr3B	597065324	597071588	+	597068456	Chr3B	598377739	598384003	+	598380871	1.0	0.999
gene:TraesCS3B03G0932200	Chr3B	597071850	597075220	-	597073535	Chr3B	598384265	598387506	-	598385885	0.995	0.992
gene:TraesCS3B03G0932300	Chr3B	597076293	597084315	-	597080304	Chr3B	598388755	598396779	-	598392767	1.0	0.998
gene:TraesCS3B03G0932400	Chr3B	597084514	597088439	-	597086476	Chr3B	598396978	598400897	-	598398937	1.0	0.989
gene:TraesCS3B03G0932700	Chr3B	597511501	597515831	+	597513666	Chr3B	598828474	598832782	+	598830628	1.0	0.98
gene:TraesCS3B03G0932900	Chr3B	597569824	597574142	-	597571983	Chr3B	598889383	598893409	-	598891396	1.0	0.994
gene:TraesCS3B03G0933000	Chr3B	597583354	597584010	-	597583682	Chr3B	598902048	598902704	-	598902376	1.0	0.998
gene:TraesCS3B03G0933400	Chr3B	597896005	597898925	+	597897465	Chr3B	599233813	599236733	+	599235273	1.0	0.999
gene:TraesCS3B03G0934100	Chr3B	598483953	598489949	+	598486951	Chr3B	599770196	599776057	+	599773126	0.968	0.967
gene:TraesCS3B03G0934200	Chr3B	598490582	598493258	+	598491920	Chr3B	599776688	599779364	+	599778026	1.0	1.0
gene:TraesCS3B03G0934300	Chr3B	598494377	598496074	-	598495225	Chr3B	599780487	599782184	-	599781335	1.0	0.999
gene:TraesCS3B03G0934400	Chr3B	598498103	598500361	+	598499232	Chr3B	599784212	599786470	+	599785341	1.0	0.999
gene:TraesCS3B03G0934600	Chr3B	598501612	598503190	-	598502401	Chr3B	599787721	599789299	-	599788510	1.0	1.0
gene:TraesCS3B03G0934800	Chr3B	598930250	598932846	-	598931548	Chr3B	600266103	600268702	-	600267402	1.0	0.997
gene:TraesCS3B03G0934900	Chr3B	598937920	598952310	+	598945115	Chr3B	600273777	600288176	+	600280976	1.0	0.997
gene:TraesCS3B03G0935000	Chr3B	599096199	599115044	-	599105621	Chr3B	600432130	600450882	-	600441506	1.0	0.998
gene:TraesCS3B03G0935100	Chr3B	599641783	599647423	+	599644603	Chr3B	600982587	600988266	+	600985426	1.0	0.999
gene:TraesCS3B03G0935200	Chr3B	599649009	599654284	+	599651646	Chr3B	600989853	600995130	+	600992491	1.0	0.999
gene:TraesCS3B03G0935300	Chr3B	599677364	599679567	-	599678465	Chr3B	601018191	601020393	-	601019292	1.0	0.999
gene:TraesCS3B03G0935400	Chr3B	599796842	599800311	-	599798576	Chr3B	601027034	601030707	-	601028870	1.0	0.992
gene:TraesCS3B03G0935500	Chr3B	599842202	599845911	-	599844056	Chr3B	601066375	601070084	-	601068229	1.0	1.0
gene:TraesCS3B03G0935600	Chr3B	599912591	599915843	+	599914217	Chr3B	601136809	601140061	+	601138435	1.0	0.999
gene:TraesCS3B03G0935700	Chr3B	600013100	600014335	+	600013717	Chr3B	601236468	601237703	+	601237085	1.0	1.0
gene:TraesCS3B03G0936000	Chr3B	600085103	600086114	-	600085608	Chr3B	601308508	601309519	-	601309013	1.0	1.0
gene:TraesCS3B03G0936100	Chr3B	600123373	600123993	-	600123683	Chr3B	601346780	601347400	-	601347090	1.0	1.0
gene:TraesCS3B03G0936300	Chr3B	600238734	600239668	-	600239201	Chr3B	601461342	601462276	-	601461809	1.0	1.0
gene:TraesCS3B03G0937000	Chr3B	600819220	600826180	+	600822700	Chr3B	602036065	602042013	+	602039039	1.0	0.988
gene:TraesCS3B03G0937300	Chr3B	600827738	600830336	-	600829037	Chr3B	602043560	602046158	-	602044859	1.0	0.996
gene:TraesCS3B03G0937500	Chr3B	600926410	600930803	+	600928606	Chr3B	602171253	602175648	+	602173450	1.0	0.997
gene:TraesCS3B03G0938000	Chr3B	601218871	601219760	-	601219315	Chr3B	602449084	602449973	-	602449528	1.0	0.998
gene:TraesCS3B03G0938300	Chr3B	601246164	601252044	-	601249104	Chr3B	602466677	602472558	-	602469617	1.0	0.998
gene:TraesCS3B03G0938400	Chr3B	601432994	601434947	+	601433970	Chr3B	602654408	602656361	+	602655384	1.0	1.0
gene:TraesCS3B03G0938500	Chr3B	601512758	601518023	+	601515390	Chr3B	602733960	602739226	+	602736593	1.0	0.999
gene:TraesCS3B03G0938700	Chr3B	601599009	601603350	+	601601179	Chr3B	602824092	602828434	+	602826263	1.0	0.998
gene:TraesCS3B03G0938900	Chr3B	601604923	601606916	+	601605919	Chr3B	602838377	602840370	+	602839373	1.0	0.994
gene:TraesCS3B03G0938800	Chr3B	601604720	601608662	-	601606691	Chr3B	602838174	602842116	-	602840145	1.0	0.996
gene:TraesCS3B03G0939200	Chr3B	601783688	601787209	+	601785448	Chr3B	603015281	603018800	+	603017040	1.0	0.998
gene:TraesCS3B03G0939300	Chr3B	601786763	601818582	-	601802672	Chr3B	603018354	603050156	-	603034255	0.984	0.982
gene:TraesCS3B03G0939400	Chr3B	601816404	601816604	+	601816504	Chr3B	603047976	603048176	+	603048076	1.0	0.995
gene:TraesCS3B03G0939500	Chr3B	601820689	601839746	-	601830217	Chr3B	603051804	603070985	-	603061394	0.999	0.997
gene:TraesCS3B03G0939800	Chr3B	601949405	601952135	-	601950770	Chr3B	603181788	603184518	-	603183153	1.0	1.0
gene:TraesCS3B03G0940500	Chr3B	602673398	602678838	+	602676118	Chr3B	603891520	603896711	+	603894115	1.0	0.999
gene:TraesCS3B03G0940700	Chr3B	603072482	603076144	+	603074313	Chr3B	604288623	604292146	+	604290384	1.0	0.999
gene:TraesCS3B03G0941100	Chr3B	603264597	603266784	+	603265690	Chr3B	604488752	604490939	+	604489845	1.0	0.998
gene:TraesCS3B03G0941700	Chr3B	603574552	603576135	-	603575343	Chr3B	604860877	604862459	-	604861668	1.0	1.0
gene:TraesCS3B03G0941800	Chr3B	603576323	603579354	+	603577838	Chr3B	604862647	604865676	+	604864161	0.999	0.997
gene:TraesCS3B03G0941900	Chr3B	603579665	603589987	-	603584826	Chr3B	604865987	604876308	-	604871147	1.0	0.998
gene:TraesCS3B03G0942000	Chr3B	603798657	603801540	-	603800098	Chr3B	605093746	605096632	-	605095189	1.0	0.999
gene:TraesCS3B03G0942300	Chr3B	603955970	603960271	+	603958120	Chr3B	605222065	605226370	+	605224217	1.0	0.999
gene:TraesCS3B03G0942600	Chr3B	604637226	604644175	+	604640700	Chr3B	605911970	605918921	+	605915445	1.0	0.998
gene:TraesCS3B03G0942900	Chr3B	604752240	604755860	-	604754050	Chr3B	606032476	606036097	-	606034286	1.0	0.993
gene:TraesCS3B03G0943300	Chr3B	605375827	605379046	+	605377436	Chr3B	606639744	606642967	+	606641355	1.0	0.998
