gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS6A03G0603100	Chr6A	410545034	410548951	+	410546992	Chr6A	410040358	410044275	+	410042316	1.0	1.0
gene:TraesCS6A03G0603200	Chr6A	410555186	410557598	-	410556392	Chr6A	410050620	410053032	-	410051826	1.0	1.0
gene:TraesCS6A03G0604000	Chr6A	411592314	411593819	+	411593066	Chr6A	411078364	411079869	+	411079116	1.0	1.0
gene:TraesCS6A03G0604200	Chr6A	411599999	411602985	-	411601492	Chr6A	411085885	411088871	-	411087378	1.0	1.0
gene:TraesCS6A03G0604400	Chr6A	411639313	411645345	-	411642329	Chr6A	411125277	411131309	-	411128293	1.0	1.0
gene:TraesCS6A03G0604600	Chr6A	411888417	411892172	-	411890294	Chr6A	411372960	411376715	-	411374837	1.0	1.0
gene:TraesCS6A03G0604800	Chr6A	411920167	411923427	+	411921797	Chr6A	411404212	411407472	+	411405842	1.0	1.0
gene:TraesCS6A03G0604900	Chr6A	411940030	411941241	-	411940635	Chr6A	411424073	411425284	-	411424678	1.0	1.0
gene:TraesCS6A03G0605500	Chr6A	412302852	412305667	+	412304259	Chr6A	411786468	411789283	+	411787875	1.0	1.0
gene:TraesCS6A03G0605700	Chr6A	412547246	412550179	-	412548712	Chr6A	412030773	412033706	-	412032239	1.0	1.0
gene:TraesCS6A03G0606200	Chr6A	413087408	413092232	+	413089820	Chr6A	412563072	412567896	+	412565484	1.0	1.0
gene:TraesCS6A03G0606300	Chr6A	413092863	413097365	-	413095114	Chr6A	412568527	412573029	-	412570778	1.0	1.0
gene:TraesCS6A03G0606900	Chr6A	413343297	413345234	+	413344265	Chr6A	412826822	412828759	+	412827790	1.0	1.0
gene:TraesCS6A03G0607200	Chr6A	413373679	413376342	+	413375010	Chr6A	412857204	412859867	+	412858535	1.0	1.0
gene:TraesCS6A03G0607400	Chr6A	413397259	413398647	-	413397953	Chr6A	412880788	412882176	-	412881482	1.0	0.999
gene:TraesCS6A03G0607600	Chr6A	413398831	413420235	+	413409533	Chr6A	412882360	412903843	+	412893101	1.0	1.0
gene:TraesCS6A03G0607800	Chr6A	413585430	413603538	-	413594484	Chr6A	413069485	413087684	-	413078584	1.0	0.996
gene:TraesCS6A03G0608300	Chr6A	414266078	414270949	+	414268513	Chr6A	413747406	413752277	+	413749841	1.0	1.0
gene:TraesCS6A03G0608900	Chr6A	414433590	414439398	-	414436494	Chr6A	413914448	413920256	-	413917352	1.0	1.0
gene:TraesCS6A03G0609100	Chr6A	414858875	414879986	-	414869430	Chr6A	414339605	414360769	-	414350187	1.0	1.0
gene:TraesCS6A03G0609400	Chr6A	415341666	415342554	-	415342110	Chr6A	414830058	414830946	-	414830502	1.0	1.0
gene:TraesCS6A03G0611100	Chr6A	416228373	416231578	+	416229975	Chr6A	415714885	415718090	+	415716487	1.0	1.0
gene:TraesCS6A03G0611300	Chr6A	417357321	417361348	+	417359334	Chr6A	416847220	416851247	+	416849233	1.0	1.0
gene:TraesCS6A03G0611400	Chr6A	417367479	417370818	-	417369148	Chr6A	416857285	416860624	-	416858954	1.0	1.0
gene:TraesCS6A03G0612000	Chr6A	417589198	417590203	+	417589700	Chr6A	417079050	417080055	+	417079552	1.0	1.0
gene:TraesCS6A03G0612400	Chr6A	418393579	418395694	-	418394636	Chr6A	417882231	417884346	-	417883288	1.0	1.0
gene:TraesCS6A03G0613000	Chr6A	418739508	418739723	-	418739615	Chr6A	418223964	418224179	-	418224071	1.0	1.0
gene:TraesCS6A03G0613200	Chr6A	418926420	418927515	+	418926967	Chr6A	418410194	418411289	+	418410741	1.0	1.0
gene:TraesCS6A03G0613300	Chr6A	419021934	419024763	-	419023348	Chr6A	418506311	418509140	-	418507725	1.0	0.999
gene:TraesCS6A03G0613600	Chr6A	419131866	419134405	+	419133135	Chr6A	418615484	418618023	+	418616753	1.0	0.99
gene:TraesCS6A03G0613700	Chr6A	419137813	419142467	+	419140140	Chr6A	418621417	418626102	+	418623759	0.999	0.993
gene:TraesCS6A03G0614100	Chr6A	419920430	419926152	+	419923291	Chr6A	419400517	419406239	+	419403378	1.0	1.0
gene:TraesCS6A03G0614200	Chr6A	419923962	419926130	-	419925046	Chr6A	419404049	419406217	-	419405133	1.0	1.0
gene:TraesCS6A03G0614300	Chr6A	420102543	420118735	-	420110639	Chr6A	419582875	419599192	-	419591033	1.0	0.999
gene:TraesCS6A03G0614500	Chr6A	421025184	421026868	+	421026026	Chr6A	420500071	420501755	+	420500913	1.0	1.0
gene:TraesCS6A03G0616900	Chr6A	422235077	422238302	-	422236689	Chr6A	421708098	421711323	-	421709710	1.0	1.0
gene:TraesCS6A03G0617100	Chr6A	422553159	422558428	+	422555793	Chr6A	422024070	422029335	+	422026702	1.0	1.0
gene:TraesCS6A03G0617400	Chr6A	422828935	422830382	-	422829658	Chr6A	422290804	422292251	-	422291527	1.0	1.0
gene:TraesCS6A03G0617500	Chr6A	422873504	422874979	-	422874241	Chr6A	422335046	422336521	-	422335783	1.0	1.0
gene:TraesCS6A03G0617600	Chr6A	422875249	422881004	-	422878126	Chr6A	422336791	422342546	-	422339668	1.0	1.0
gene:TraesCS6A03G0617800	Chr6A	423282102	423284079	-	423283090	Chr6A	422742109	422744086	-	422743097	1.0	1.0
gene:TraesCS6A03G0617900	Chr6A	423288165	423295778	-	423291971	Chr6A	422748172	422755785	-	422751978	1.0	1.0
gene:TraesCS6A03G0618400	Chr6A	423441762	423442987	+	423442374	Chr6A	422901674	422902899	+	422902286	1.0	1.0
gene:TraesCS6A03G0618500	Chr6A	423570539	423571712	+	423571125	Chr6A	423030598	423031771	+	423031184	1.0	1.0
gene:TraesCS6A03G0618800	Chr6A	423691459	423692558	+	423692008	Chr6A	423151457	423152556	+	423152006	1.0	1.0
gene:TraesCS6A03G0618900	Chr6A	423832388	423833348	+	423832868	Chr6A	423292224	423293184	+	423292704	1.0	1.0
gene:TraesCS6A03G0619000	Chr6A	423928277	423929473	+	423928875	Chr6A	423388228	423389424	+	423388826	1.0	1.0
gene:TraesCS6A03G0619200	Chr6A	423994960	423996160	-	423995560	Chr6A	423454995	423456195	-	423455595	1.0	1.0
gene:TraesCS6A03G0619400	Chr6A	424216143	424217777	-	424216960	Chr6A	423678335	423679969	-	423679152	1.0	1.0
gene:TraesCS6A03G0619500	Chr6A	424230323	424234258	+	424232290	Chr6A	423692515	423696388	+	423694451	1.0	1.0
gene:TraesCS6A03G0619600	Chr6A	424235046	424238100	-	424236573	Chr6A	423697176	423700230	-	423698703	1.0	1.0
gene:TraesCS6A03G0620200	Chr6A	424744650	424745099	-	424744874	Chr6A	424210323	424210772	-	424210547	1.0	1.0
gene:TraesCS6A03G0620300	Chr6A	424784384	424787981	-	424786182	Chr6A	424249949	424253499	-	424251724	0.985	0.959
gene:TraesCS6A03G0620700	Chr6A	425763589	425777839	-	425770714	Chr6A	425201662	425215912	-	425208787	1.0	1.0
gene:TraesCS6A03G0620900	Chr6A	425974569	425977029	-	425975799	Chr6A	425412851	425415311	-	425414081	1.0	1.0
gene:TraesCS6A03G0621000	Chr6A	425985696	425988173	-	425986934	Chr6A	425423978	425426455	-	425425216	1.0	1.0
gene:TraesCS6A03G0621200	Chr6A	426541340	426550518	-	426545929	Chr6A	425978623	425987742	-	425983182	1.0	0.998
gene:TraesCS6A03G0621400	Chr6A	427244065	427247875	+	427245970	Chr6A	426680635	426684445	+	426682540	1.0	1.0
gene:TraesCS6A03G0621600	Chr6A	427693531	427697593	+	427695562	Chr6A	427128194	427132256	+	427130225	1.0	1.0
gene:TraesCS6A03G0622000	Chr6A	427721679	427727738	-	427724708	Chr6A	427156420	427162479	-	427159449	1.0	0.997
gene:TraesCS6A03G0622300	Chr6A	428098981	428099998	+	428099489	Chr6A	427528730	427529747	+	427529238	1.0	1.0
gene:TraesCS6A03G0622700	Chr6A	428182518	428187587	+	428185052	Chr6A	427612291	427617360	+	427614825	1.0	1.0
gene:TraesCS6A03G0622800	Chr6A	428302024	428302813	-	428302418	Chr6A	427731334	427732123	-	427731728	1.0	1.0
gene:TraesCS6A03G0623100	Chr6A	428613763	428614050	-	428613906	Chr6A	428044149	428044436	-	428044292	1.0	1.0
gene:TraesCS6A03G0623200	Chr6A	428651745	428652056	-	428651900	Chr6A	428081929	428082240	-	428082084	1.0	1.0
gene:TraesCS6A03G0623300	Chr6A	428751027	428761054	+	428756040	Chr6A	428181234	428191229	+	428186231	1.0	1.0
gene:TraesCS6A03G0623700	Chr6A	429065023	429074437	-	429069730	Chr6A	428494923	428504366	-	428499644	1.0	1.0
gene:TraesCS6A03G0623800	Chr6A	429381183	429383132	+	429382157	Chr6A	428810713	428812662	+	428811687	1.0	1.0
gene:TraesCS6A03G0624000	Chr6A	429393717	429395228	-	429394472	Chr6A	428823247	428824758	-	428824002	1.0	1.0
gene:TraesCS6A03G0624100	Chr6A	429620413	429621251	-	429620832	Chr6A	429049099	429049937	-	429049518	1.0	1.0
gene:TraesCS6A03G0624200	Chr6A	429873342	429874129	-	429873735	Chr6A	429308982	429309769	-	429309375	1.0	1.0
gene:TraesCS6A03G0624300	Chr6A	429875686	429879447	-	429877566	Chr6A	429311326	429315087	-	429313206	1.0	1.0
gene:TraesCS6A03G0624400	Chr6A	430032770	430043176	+	430037973	Chr6A	429468412	429478888	+	429473650	1.0	1.0
gene:TraesCS6A03G0624600	Chr6A	430488342	430495117	+	430491729	Chr6A	429922761	429929536	+	429926148	1.0	1.0
gene:TraesCS6A03G0624700	Chr6A	430495319	430496023	-	430495671	Chr6A	429929738	429930442	-	429930090	1.0	1.0
gene:TraesCS6A03G0625000	Chr6A	430707493	430708083	+	430707788	Chr6A	430141550	430142140	+	430141845	1.0	0.998
gene:TraesCS6A03G0625100	Chr6A	430722441	430724140	-	430723290	Chr6A	430156501	430158200	-	430157350	1.0	1.0
gene:TraesCS6A03G0625200	Chr6A	430847195	430848560	+	430847877	Chr6A	430279891	430281256	+	430280573	1.0	1.0
gene:TraesCS6A03G0626900	Chr6A	431921065	431922772	+	431921918	Chr6A	431270372	431272079	+	431271225	1.0	1.0
gene:TraesCS6A03G0627000	Chr6A	431923599	431926573	-	431925086	Chr6A	431272906	431275880	-	431274393	1.0	1.0
gene:TraesCS6A03G0627400	Chr6A	432851056	432856224	-	432853640	Chr6A	432197020	432202207	-	432199613	1.0	1.0
gene:TraesCS6A03G0627600	Chr6A	432856402	432866388	+	432861395	Chr6A	432202385	432212371	+	432207378	1.0	1.0
gene:TraesCS6A03G0627700	Chr6A	432866636	432869039	-	432867837	Chr6A	432212619	432215022	-	432213820	1.0	1.0
gene:TraesCS6A03G0627800	Chr6A	432911058	432911408	-	432911233	Chr6A	432257043	432257393	-	432257218	1.0	1.0
gene:TraesCS6A03G0628400	Chr6A	433096109	433117959	-	433107034	Chr6A	432440672	432462651	-	432451661	1.0	1.0
gene:TraesCS6A03G0628500	Chr6A	433451062	433471977	+	433461519	Chr6A	432775487	432796431	+	432785959	1.0	1.0
gene:TraesCS6A03G0629100	Chr6A	433579974	433585424	+	433582699	Chr6A	432903774	432909224	+	432906499	1.0	1.0
gene:TraesCS6A03G0629200	Chr6A	433669756	433675453	+	433672604	Chr6A	432989984	432995641	+	432992812	1.0	0.994
gene:TraesCS6A03G0629400	Chr6A	433705199	433706847	-	433706023	Chr6A	433025497	433027145	-	433026321	1.0	1.0
gene:TraesCS6A03G0630400	Chr6A	433750719	433754465	-	433752592	Chr6A	433071005	433074751	-	433072878	1.0	1.0
gene:TraesCS6A03G0631200	Chr6A	434444576	434446759	+	434445667	Chr6A	433761717	433763900	+	433762808	1.0	1.0
gene:TraesCS6A03G0631300	Chr6A	434445689	434446231	-	434445960	Chr6A	433762830	433763372	-	433763101	1.0	1.0
gene:TraesCS6A03G0631700	Chr6A	434520936	434525314	-	434523125	Chr6A	433837900	433842278	-	433840089	1.0	1.0
gene:TraesCS6A03G0632000	Chr6A	434764581	434768021	+	434766301	Chr6A	434080627	434084067	+	434082347	1.0	1.0
gene:TraesCS6A03G0632100	Chr6A	434768832	434771310	-	434770071	Chr6A	434084878	434087356	-	434086117	1.0	1.0
gene:TraesCS6A03G0632200	Chr6A	434775717	434780573	-	434778145	Chr6A	434091836	434096692	-	434094264	1.0	1.0
gene:TraesCS6A03G0632400	Chr6A	434808425	434808715	+	434808570	Chr6A	434124574	434124864	+	434124719	1.0	1.0
gene:TraesCS6A03G0632700	Chr6A	434827902	434828421	-	434828161	Chr6A	434144052	434144414	-	434144233	0.986	0.939
gene:TraesCS6A03G0632800	Chr6A	435032566	435034830	+	435033698	Chr6A	434348162	434350426	+	434349294	1.0	1.0
gene:TraesCS6A03G0632900	Chr6A	435040577	435046826	-	435043701	Chr6A	434356173	434362422	-	434359297	1.0	1.0
gene:TraesCS6A03G0633000	Chr6A	435054061	435060436	-	435057248	Chr6A	434369755	434376130	-	434372942	1.0	1.0
gene:TraesCS6A03G0633300	Chr6A	435394193	435399608	-	435396900	Chr6A	434710309	434715722	-	434713015	1.0	1.0
gene:TraesCS6A03G0633600	Chr6A	435864249	435864485	+	435864367	Chr6A	435178540	435178776	+	435178658	1.0	1.0
gene:TraesCS6A03G0633700	Chr6A	436469949	436472884	-	436471416	Chr6A	435781691	435784627	-	435783159	1.0	1.0
gene:TraesCS6A03G0633800	Chr6A	437035489	437039146	+	437037317	Chr6A	436343983	436347641	+	436345812	1.0	1.0
gene:TraesCS6A03G0634100	Chr6A	437552487	437562341	+	437557414	Chr6A	436860611	436870465	+	436865538	1.0	1.0
gene:TraesCS6A03G0634400	Chr6A	437743350	437746971	+	437745160	Chr6A	437049557	437053178	+	437051367	1.0	1.0
gene:TraesCS6A03G0634600	Chr6A	437815650	437835298	+	437825474	Chr6A	437121110	437140968	+	437131039	1.0	1.0
gene:TraesCS6A03G0634900	Chr6A	438081981	438089004	+	438085492	Chr6A	437387571	437394593	+	437391082	1.0	1.0
gene:TraesCS6A03G0635200	Chr6A	438251304	438264410	+	438257857	Chr6A	437557021	437570125	+	437563573	1.0	1.0
gene:TraesCS6A03G0635500	Chr6A	438265247	438270340	-	438267793	Chr6A	437570962	437576055	-	437573508	1.0	1.0
gene:TraesCS6A03G0636600	Chr6A	438601113	438604349	+	438602731	Chr6A	437907085	437910321	+	437908703	1.0	1.0
gene:TraesCS6A03G0636700	Chr6A	438608983	438610019	+	438609501	Chr6A	437914956	437915992	+	437915474	1.0	1.0
gene:TraesCS6A03G0637300	Chr6A	439343690	439350962	+	439347326	Chr6A	438649155	438656427	+	438652791	1.0	0.999
gene:TraesCS6A03G0637400	Chr6A	439503475	439504824	+	439504149	Chr6A	438807835	438809184	+	438808509	1.0	1.0
gene:TraesCS6A03G0638100	Chr6A	440250246	440252740	+	440251493	Chr6A	439553741	439556235	+	439554988	1.0	1.0
gene:TraesCS6A03G0638400	Chr6A	440741623	440744255	-	440742939	Chr6A	440038620	440041252	-	440039936	1.0	1.0
gene:TraesCS6A03G0638600	Chr6A	440959361	440960191	-	440959776	Chr6A	440256796	440257626	-	440257211	1.0	1.0
gene:TraesCS6A03G0638700	Chr6A	441043673	441047221	+	441045447	Chr6A	440341147	440344695	+	440342921	1.0	1.0
gene:TraesCS6A03G0638800	Chr6A	441047473	441050005	+	441048739	Chr6A	440344947	440347479	+	440346213	1.0	1.0
gene:TraesCS6A03G0639000	Chr6A	441052554	441056743	-	441054648	Chr6A	440350028	440354217	-	440352122	1.0	1.0
gene:TraesCS6A03G0639300	Chr6A	441758007	441762806	-	441760406	Chr6A	441055127	441059926	-	441057526	1.0	1.0
gene:TraesCS6A03G0639700	Chr6A	442128772	442132663	+	442130717	Chr6A	441423282	441427173	+	441425227	1.0	1.0
gene:TraesCS6A03G0639800	Chr6A	442215352	442219408	+	442217380	Chr6A	441510073	441514129	+	441512101	1.0	1.0
gene:TraesCS6A03G0640300	Chr6A	442517006	442520554	+	442518780	Chr6A	441813059	441816580	+	441814819	0.98	0.98
gene:TraesCS6A03G0640400	Chr6A	442694612	442704338	+	442699475	Chr6A	441989819	441999548	+	441994683	1.0	1.0
gene:TraesCS6A03G0640600	Chr6A	442720178	442726425	-	442723301	Chr6A	442013900	442020219	-	442017059	1.0	1.0
gene:TraesCS6A03G0641000	Chr6A	442991869	442993217	-	442992543	Chr6A	442291959	442293307	-	442292633	1.0	1.0
gene:TraesCS6A03G0641100	Chr6A	442994388	443000314	-	442997351	Chr6A	442294478	442300404	-	442297441	1.0	1.0
gene:TraesCS6A03G0641400	Chr6A	443607357	443607958	-	443607657	Chr6A	442906991	442907592	-	442907291	1.0	1.0
gene:TraesCS6A03G0642100	Chr6A	443881608	443888457	-	443885032	Chr6A	443180232	443187081	-	443183656	1.0	1.0
gene:TraesCS6A03G0642200	Chr6A	443889239	443889580	-	443889409	Chr6A	443187915	443188256	-	443188085	1.0	1.0
gene:TraesCS6A03G0642300	Chr6A	443889970	443891329	+	443890649	Chr6A	443188646	443190066	+	443189356	1.0	0.999
gene:TraesCS6A03G0642400	Chr6A	443892533	443892952	-	443892742	Chr6A	443191270	443191689	-	443191479	1.0	1.0
gene:TraesCS6A03G0642500	Chr6A	443895917	443896845	+	443896381	Chr6A	443194654	443195582	+	443195118	1.0	1.0
gene:TraesCS6A03G0642600	Chr6A	443940009	443940870	+	443940439	Chr6A	443238905	443239766	+	443239335	1.0	1.0
gene:TraesCS6A03G0642700	Chr6A	443950917	443952206	+	443951561	Chr6A	443249813	443251102	+	443250457	1.0	1.0
gene:TraesCS6A03G0642800	Chr6A	443953584	443956077	-	443954830	Chr6A	443252480	443254973	-	443253726	1.0	1.0
gene:TraesCS6A03G0643200	Chr6A	443973927	443977401	-	443975664	Chr6A	443272730	443276204	-	443274467	1.0	1.0
gene:TraesCS6A03G0643500	Chr6A	444258045	444259087	-	444258566	Chr6A	443554273	443555315	-	443554794	1.0	1.0
gene:TraesCS6A03G0643900	Chr6A	444487157	444488700	-	444487928	Chr6A	443783504	443785047	-	443784275	1.0	1.0
gene:TraesCS6A03G0644400	Chr6A	444839645	444843170	+	444841407	Chr6A	444136104	444139629	+	444137866	1.0	1.0
gene:TraesCS6A03G0644500	Chr6A	444843568	444846771	-	444845169	Chr6A	444140027	444143230	-	444141628	1.0	1.0
gene:TraesCS6A03G0644600	Chr6A	444846987	444852606	-	444849796	Chr6A	444143446	444149065	-	444146255	1.0	0.999
gene:TraesCS6A03G0644700	Chr6A	444896737	444900553	-	444898645	Chr6A	444193428	444197244	-	444195336	1.0	1.0
gene:TraesCS6A03G0645100	Chr6A	445873536	445875417	-	445874476	Chr6A	445165484	445167365	-	445166424	1.0	1.0
gene:TraesCS6A03G0645300	Chr6A	445879738	445880705	-	445880221	Chr6A	445171686	445172713	-	445172199	1.0	0.916
gene:TraesCS6A03G0645400	Chr6A	445881417	445885467	-	445883442	Chr6A	445173425	445177475	-	445175450	1.0	1.0
gene:TraesCS6A03G0645900	Chr6A	447125566	447127594	-	447126580	Chr6A	446415323	446417351	-	446416337	1.0	1.0
gene:TraesCS6A03G0646100	Chr6A	447494386	447500065	+	447497225	Chr6A	446784104	446789783	+	446786943	1.0	1.0
gene:TraesCS6A03G0646300	Chr6A	447705097	447714873	+	447709985	Chr6A	446972115	446981940	+	446977027	1.0	0.988
gene:TraesCS6A03G0646400	Chr6A	447715208	447716045	-	447715626	Chr6A	446982274	446983111	-	446982692	1.0	1.0
gene:TraesCS6A03G0646500	Chr6A	447719922	447737558	+	447728740	Chr6A	446985559	447003194	+	446994376	1.0	0.997
gene:TraesCS6A03G0646700	Chr6A	447764973	447766526	+	447765749	Chr6A	447022072	447023627	+	447022849	1.0	0.995
gene:TraesCS6A03G0646800	Chr6A	447817944	447819739	-	447818841	Chr6A	447044202	447045998	-	447045100	1.0	0.996
gene:TraesCS6A03G0646900	Chr6A	447872097	447876345	+	447874221	Chr6A	447090010	447094239	+	447092124	1.0	0.998
gene:TraesCS6A03G0647000	Chr6A	447963570	447966947	+	447965258	Chr6A	447176700	447180077	+	447178388	1.0	1.0
gene:TraesCS6A03G0647200	Chr6A	448029854	448036237	-	448033045	Chr6A	447242154	447248537	-	447245345	1.0	1.0
gene:TraesCS6A03G0647400	Chr6A	448040956	448042197	+	448041576	Chr6A	447253256	447254497	+	447253876	1.0	0.999
gene:TraesCS6A03G0647800	Chr6A	448103370	448105527	-	448104448	Chr6A	447315217	447317374	-	447316295	1.0	1.0
gene:TraesCS6A03G0647900	Chr6A	448221021	448222750	+	448221885	Chr6A	447432706	447434435	+	447433570	1.0	1.0
gene:TraesCS6A03G0648100	Chr6A	448236167	448237609	-	448236888	Chr6A	447447854	447449296	-	447448575	1.0	1.0
gene:TraesCS6A03G0648300	Chr6A	448548204	448550973	+	448549588	Chr6A	447754060	447756829	+	447755444	1.0	1.0
gene:TraesCS6A03G0648400	Chr6A	448749412	448757439	+	448753425	Chr6A	447955619	447963646	+	447959632	1.0	1.0
gene:TraesCS6A03G0649200	Chr6A	448975184	448976996	+	448976090	Chr6A	448180472	448182244	+	448181358	0.964	0.96
gene:TraesCS6A03G0649300	Chr6A	449178503	449180906	+	449179704	Chr6A	448392426	448394829	+	448393627	1.0	1.0
gene:TraesCS6A03G0649400	Chr6A	449181726	449183541	+	449182633	Chr6A	448395649	448397464	+	448396556	1.0	1.0
gene:TraesCS6A03G0649500	Chr6A	449183943	449186127	-	449185035	Chr6A	448397866	448400065	-	448398965	1.0	0.983
gene:TraesCS6A03G0649600	Chr6A	449191886	449194164	-	449193025	Chr6A	448405824	448408102	-	448406963	1.0	1.0
gene:TraesCS6A03G0649800	Chr6A	449210568	449218541	-	449214554	Chr6A	448423835	448431808	-	448427821	1.0	1.0
gene:TraesCS6A03G0649900	Chr6A	449231625	449236413	+	449234019	Chr6A	448444892	448449680	+	448447286	1.0	1.0
gene:TraesCS6A03G0650000	Chr6A	449238078	449241325	-	449239701	Chr6A	448451345	448454801	-	448453073	1.0	1.0
gene:TraesCS6A03G0650400	Chr6A	449354518	449357506	-	449356012	Chr6A	448567997	448570985	-	448569491	1.0	0.998
gene:TraesCS6A03G0651200	Chr6A	449624992	449630433	+	449627712	Chr6A	448822954	448828395	+	448825674	1.0	0.999
gene:TraesCS6A03G0651300	Chr6A	449630409	449633713	-	449632061	Chr6A	448828371	448831617	-	448829994	1.0	0.999
gene:TraesCS6A03G0651700	Chr6A	450073649	450083813	-	450078731	Chr6A	449297503	449307696	-	449302599	1.0	1.0
gene:TraesCS6A03G0651800	Chr6A	450281415	450284152	+	450282783	Chr6A	449504744	449507481	+	449506112	1.0	1.0
gene:TraesCS6A03G0651900	Chr6A	450291381	450291993	+	450291687	Chr6A	449534045	449534657	+	449534351	1.0	1.0
gene:TraesCS6A03G0652700	Chr6A	450511339	450511896	+	450511617	Chr6A	449758130	449758687	+	449758408	1.0	1.0
gene:TraesCS6A03G0652900	Chr6A	450666031	450668185	+	450667108	Chr6A	449911155	449913330	+	449912242	1.0	0.983
gene:TraesCS6A03G0653000	Chr6A	450668050	450673502	-	450670776	Chr6A	449913195	449918647	-	449915921	1.0	0.998
gene:TraesCS6A03G0653200	Chr6A	450673681	450680081	+	450676881	Chr6A	449918826	449925224	+	449922025	1.0	0.998
gene:TraesCS6A03G0653300	Chr6A	450680375	450680968	-	450680671	Chr6A	449925518	449926111	-	449925814	1.0	0.994
gene:TraesCS6A03G0653500	Chr6A	450800071	450800769	-	450800420	Chr6A	450044820	450045518	-	450045169	1.0	1.0
gene:TraesCS6A03G0653600	Chr6A	450801921	450806350	-	450804135	Chr6A	450046671	450051097	-	450048884	1.0	0.998
gene:TraesCS6A03G0654000	Chr6A	451096830	451097375	-	451097102	Chr6A	450332673	450333218	-	450332945	1.0	1.0
gene:TraesCS6A03G0654100	Chr6A	451105532	451110910	-	451108221	Chr6A	450341526	450346904	-	450344215	1.0	0.999
gene:TraesCS6A03G0654300	Chr6A	451625497	451627531	+	451626514	Chr6A	450842452	450844486	+	450843469	1.0	1.0
gene:TraesCS6A03G0655100	Chr6A	452027712	452029405	+	452028558	Chr6A	451219867	451221560	+	451220713	1.0	1.0
gene:TraesCS6A03G0655200	Chr6A	452081851	452084269	+	452083060	Chr6A	451273998	451276416	+	451275207	1.0	1.0
gene:TraesCS6A03G0655300	Chr6A	452110465	452112684	+	452111574	Chr6A	451302594	451304813	+	451303703	1.0	1.0
gene:TraesCS6A03G0655400	Chr6A	452135749	452142388	-	452139068	Chr6A	451327090	451333729	-	451330409	1.0	1.0
gene:TraesCS6A03G0655600	Chr6A	452377473	452377839	+	452377656	Chr6A	451569766	451570132	+	451569949	1.0	1.0
gene:TraesCS6A03G0655800	Chr6A	452405740	452407032	+	452406386	Chr6A	451598035	451599327	+	451598681	1.0	1.0
gene:TraesCS6A03G0655700	Chr6A	452405665	452407185	-	452406425	Chr6A	451597960	451599480	-	451598720	1.0	1.0
gene:TraesCS6A03G0656000	Chr6A	452531043	452537021	+	452534032	Chr6A	451723321	451729299	+	451726310	1.0	0.999
gene:TraesCS6A03G0656100	Chr6A	452548635	452550235	-	452549435	Chr6A	451740912	451742512	-	451741712	1.0	0.999
gene:TraesCS6A03G0656300	Chr6A	452903021	452906342	-	452904681	Chr6A	452096031	452099352	-	452097691	1.0	1.0
gene:TraesCS6A03G0656400	Chr6A	453121518	453121925	-	453121721	Chr6A	452314642	452315049	-	452314845	1.0	1.0
gene:TraesCS6A03G0656800	Chr6A	454093761	454096085	+	454094923	Chr6A	453277996	453280320	+	453279158	1.0	1.0
gene:TraesCS6A03G0656900	Chr6A	454097081	454103057	-	454100069	Chr6A	453281316	453287292	-	453284304	1.0	1.0
gene:TraesCS6A03G0657100	Chr6A	454405172	454412263	+	454408717	Chr6A	453591802	453598893	+	453595347	1.0	1.0
gene:TraesCS6A03G0657300	Chr6A	454413244	454414221	-	454413732	Chr6A	453599874	453600851	-	453600362	1.0	1.0
gene:TraesCS6A03G0657500	Chr6A	454521440	454523713	-	454522576	Chr6A	453708030	453710303	-	453709166	1.0	1.0
gene:TraesCS6A03G0657600	Chr6A	454687158	454690562	-	454688860	Chr6A	453867582	453870986	-	453869284	1.0	1.0
gene:TraesCS6A03G0657800	Chr6A	454699850	454703217	-	454701533	Chr6A	453880095	453883462	-	453881778	1.0	0.999
gene:TraesCS6A03G0658100	Chr6A	455053578	455058523	+	455056050	Chr6A	454224284	454229186	+	454226735	0.988	0.987
gene:TraesCS6A03G0658500	Chr6A	455063730	455067660	-	455065695	Chr6A	454234393	454238323	-	454236358	1.0	0.996
gene:TraesCS6A03G0658600	Chr6A	455198056	455201755	-	455199905	Chr6A	454361322	454365019	-	454363170	1.0	0.997
gene:TraesCS6A03G0658800	Chr6A	455376511	455379569	-	455378040	Chr6A	454531051	454534105	-	454532578	0.997	0.997
gene:TraesCS6A03G0658900	Chr6A	455542964	455543575	+	455543269	Chr6A	454681089	454681699	+	454681394	0.998	0.993
gene:TraesCS6A03G0659000	Chr6A	455550484	455551170	+	455550827	Chr6A	454687758	454688444	+	454688101	1.0	0.994
gene:TraesCS6A03G0659600	Chr6A	455971862	455972392	+	455972127	Chr6A	455114519	455115049	+	455114784	1.0	1.0
gene:TraesCS6A03G0659700	Chr6A	455989054	455991327	-	455990190	Chr6A	455134819	455137109	-	455135964	1.0	0.979
gene:TraesCS6A03G0659900	Chr6A	456104192	456104638	-	456104415	Chr6A	455239026	455239472	-	455239249	1.0	0.97
gene:TraesCS6A03G0660000	Chr6A	456242432	456245718	-	456244075	Chr6A	455340645	455343924	-	455342284	0.994	0.992
gene:TraesCS6A03G0660200	Chr6A	456286006	456289505	-	456287755	Chr6A	455391717	455395227	-	455393472	1.0	0.993
