gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS2A03G0828800	Chr2A	578428302	578432191	-	578430246	Chr2A	573768271	573772160	-	573770215	1.0	1.0
gene:TraesCS2A03G0829000	Chr2A	578509652	578516828	-	578513240	Chr2A	573849564	573856776	-	573853170	1.0	1.0
gene:TraesCS2A03G0829300	Chr2A	578766292	578768558	-	578767425	Chr2A	574106585	574108851	-	574107718	1.0	1.0
gene:TraesCS2A03G0829500	Chr2A	578776819	578781304	-	578779061	Chr2A	574117111	574121596	-	574119353	1.0	1.0
gene:TraesCS2A03G0829600	Chr2A	578839158	578840915	-	578840036	Chr2A	574172624	574174381	-	574173502	1.0	1.0
gene:TraesCS2A03G0829700	Chr2A	578875945	578876587	-	578876266	Chr2A	574209521	574210163	-	574209842	1.0	1.0
gene:TraesCS2A03G0830300	Chr2A	579711410	579716007	+	579713708	Chr2A	575034463	575039060	+	575036761	1.0	1.0
gene:TraesCS2A03G0830400	Chr2A	579932004	579934898	-	579933451	Chr2A	575254960	575257854	-	575256407	1.0	1.0
gene:TraesCS2A03G0830600	Chr2A	579990154	579995912	+	579993033	Chr2A	575313110	575318868	+	575315989	1.0	1.0
gene:TraesCS2A03G0830700	Chr2A	579996769	579999979	-	579998374	Chr2A	575319725	575322935	-	575321330	1.0	1.0
gene:TraesCS2A03G0830900	Chr2A	580000329	580003999	-	580002164	Chr2A	575323285	575326955	-	575325120	1.0	1.0
gene:TraesCS2A03G0831200	Chr2A	580390021	580394140	+	580392080	Chr2A	575712551	575716670	+	575714610	1.0	1.0
gene:TraesCS2A03G0831400	Chr2A	580420393	580420962	-	580420677	Chr2A	575742920	575743489	-	575743204	1.0	1.0
gene:TraesCS2A03G0831700	Chr2A	580482762	580486739	+	580484750	Chr2A	575805144	575809121	+	575807132	1.0	1.0
gene:TraesCS2A03G0832100	Chr2A	580982842	580984825	-	580983833	Chr2A	576302489	576304472	-	576303480	1.0	1.0
gene:TraesCS2A03G0832400	Chr2A	580991639	580994436	-	580993037	Chr2A	576311286	576314083	-	576312684	1.0	1.0
gene:TraesCS2A03G0832500	Chr2A	580991937	580998134	+	580995035	Chr2A	576311584	576317781	+	576314682	1.0	1.0
gene:TraesCS2A03G0832700	Chr2A	581074364	581077246	+	581075805	Chr2A	576393990	576396872	+	576395431	1.0	1.0
gene:TraesCS2A03G0832800	Chr2A	581076544	581081286	-	581078915	Chr2A	576396170	576400912	-	576398541	1.0	1.0
gene:TraesCS2A03G0833000	Chr2A	581239462	581240175	-	581239818	Chr2A	576558646	576559359	-	576559002	1.0	0.998
gene:TraesCS2A03G0833100	Chr2A	581296224	581297292	+	581296758	Chr2A	576615651	576616719	+	576616185	1.0	1.0
gene:TraesCS2A03G0833200	Chr2A	581297503	581298227	+	581297865	Chr2A	576616930	576617654	+	576617292	1.0	1.0
gene:TraesCS2A03G0833300	Chr2A	581304788	581305279	+	581305033	Chr2A	576624216	576624707	+	576624461	1.0	1.0
gene:TraesCS2A03G0833600	Chr2A	581363756	581366182	-	581364969	Chr2A	576683189	576685615	-	576684402	1.0	1.0
gene:TraesCS2A03G0833800	Chr2A	581387563	581388728	-	581388145	Chr2A	576707002	576708167	-	576707584	1.0	1.0
gene:TraesCS2A03G0833900	Chr2A	581400479	581401810	-	581401144	Chr2A	576719977	576721308	-	576720642	1.0	1.0
gene:TraesCS2A03G0834400	Chr2A	581709753	581714027	+	581711890	Chr2A	577029355	577033629	+	577031492	1.0	1.0
gene:TraesCS2A03G0834500	Chr2A	581733631	581736494	+	581735062	Chr2A	577053293	577056255	+	577054774	1.0	0.997
gene:TraesCS2A03G0835000	Chr2A	581793148	581800887	-	581797017	Chr2A	577112344	577120087	-	577116215	1.0	1.0
gene:TraesCS2A03G0835200	Chr2A	582053694	582054571	+	582054132	Chr2A	577381785	577382662	+	577382223	1.0	1.0
gene:TraesCS2A03G0835300	Chr2A	582319903	582328777	+	582324340	Chr2A	577647472	577656346	+	577651909	1.0	1.0
gene:TraesCS2A03G0835400	Chr2A	582327468	582328634	-	582328051	Chr2A	577655037	577656203	-	577655620	1.0	1.0
gene:TraesCS2A03G0835500	Chr2A	582329328	582330948	-	582330138	Chr2A	577656897	577658517	-	577657707	1.0	1.0
gene:TraesCS2A03G0835700	Chr2A	582530694	582532704	+	582531699	Chr2A	577858306	577860316	+	577859311	1.0	1.0
gene:TraesCS2A03G0835800	Chr2A	582534523	582547193	-	582540858	Chr2A	577862135	577870392	-	577866263	0.963	0.963
gene:TraesCS2A03G0836000	Chr2A	582969054	582971281	+	582970167	Chr2A	578294047	578296274	+	578295160	1.0	1.0
gene:TraesCS2A03G0836100	Chr2A	583311250	583312002	-	583311626	Chr2A	578636648	578637400	-	578637024	1.0	1.0
gene:TraesCS2A03G0836200	Chr2A	583313711	583318298	-	583316004	Chr2A	578639109	578643696	-	578641402	1.0	1.0
gene:TraesCS2A03G0836300	Chr2A	583320053	583336182	-	583328117	Chr2A	578645451	578661722	-	578653586	1.0	1.0
gene:TraesCS2A03G0836900	Chr2A	583983408	583989287	+	583986347	Chr2A	579307212	579313091	+	579310151	1.0	1.0
gene:TraesCS2A03G0837200	Chr2A	584081566	584083661	-	584082613	Chr2A	579404747	579406842	-	579405794	1.0	1.0
gene:TraesCS2A03G0837300	Chr2A	584084137	584086517	-	584085327	Chr2A	579407318	579409698	-	579408508	1.0	1.0
gene:TraesCS2A03G0837700	Chr2A	584273069	584276215	-	584274642	Chr2A	579596294	579599436	-	579597865	0.995	0.995
gene:TraesCS2A03G0838000	Chr2A	584307359	584310061	-	584308710	Chr2A	579630745	579633447	-	579632096	1.0	1.0
gene:TraesCS2A03G0838100	Chr2A	584322168	584323771	+	584322969	Chr2A	579645633	579647236	+	579646434	1.0	1.0
gene:TraesCS2A03G0838200	Chr2A	584335126	584336622	+	584335874	Chr2A	579658591	579660087	+	579659339	1.0	1.0
gene:TraesCS2A03G0838300	Chr2A	584340820	584342749	+	584341784	Chr2A	579664419	579666348	+	579665383	1.0	1.0
gene:TraesCS2A03G0838500	Chr2A	584352460	584357390	+	584354925	Chr2A	579676059	579680989	+	579678524	1.0	1.0
gene:TraesCS2A03G0838600	Chr2A	584430552	584432214	+	584431383	Chr2A	579753481	579755143	+	579754312	1.0	1.0
gene:TraesCS2A03G0839100	Chr2A	584548680	584553389	+	584551034	Chr2A	579871870	579876579	+	579874224	1.0	1.0
gene:TraesCS2A03G0839200	Chr2A	584552672	584559933	-	584556302	Chr2A	579875862	579883123	-	579879492	1.0	1.0
gene:TraesCS2A03G0839400	Chr2A	584912575	584915499	-	584914037	Chr2A	580236310	580239234	-	580237772	1.0	1.0
gene:TraesCS2A03G0839500	Chr2A	584924686	584927453	-	584926069	Chr2A	580248421	580251188	-	580249804	1.0	1.0
gene:TraesCS2A03G0839600	Chr2A	584934746	584936502	-	584935624	Chr2A	580258481	580260321	-	580259401	1.0	1.0
gene:TraesCS2A03G0839900	Chr2A	585096749	585100268	+	585098508	Chr2A	580408681	580412200	+	580410440	1.0	1.0
gene:TraesCS2A03G0840300	Chr2A	585247319	585249018	+	585248168	Chr2A	580559548	580561309	+	580560428	1.0	1.0
gene:TraesCS2A03G0840400	Chr2A	585255710	585259161	-	585257435	Chr2A	580568001	580571452	-	580569726	1.0	1.0
gene:TraesCS2A03G0840500	Chr2A	585260586	585262007	+	585261296	Chr2A	580572877	580574298	+	580573587	1.0	1.0
gene:TraesCS2A03G0840600	Chr2A	585263206	585266908	-	585265057	Chr2A	580575497	580579199	-	580577348	1.0	1.0
gene:TraesCS2A03G0841100	Chr2A	585594621	585594944	+	585594782	Chr2A	580906200	580906523	+	580906361	1.0	1.0
gene:TraesCS2A03G0841200	Chr2A	585605009	585610016	+	585607512	Chr2A	580916622	580921615	+	580919118	1.0	1.0
gene:TraesCS2A03G0842400	Chr2A	585823794	585830445	+	585827119	Chr2A	581134036	581140687	+	581137361	1.0	1.0
gene:TraesCS2A03G0843300	Chr2A	586110406	586112451	+	586111428	Chr2A	581420392	581422437	+	581421414	1.0	1.0
gene:TraesCS2A03G0843400	Chr2A	586113324	586117206	-	586115265	Chr2A	581423310	581427099	-	581425204	0.969	0.969
gene:TraesCS2A03G0843700	Chr2A	586497786	586502732	+	586500259	Chr2A	581806789	581811735	+	581809262	1.0	1.0
gene:TraesCS2A03G0843800	Chr2A	586502858	586504484	-	586503671	Chr2A	581811861	581813487	-	581812674	1.0	1.0
gene:TraesCS2A03G0845200	Chr2A	586843463	586845017	-	586844240	Chr2A	582149142	582150696	-	582149919	1.0	1.0
gene:TraesCS2A03G0845400	Chr2A	586881319	586882653	-	586881986	Chr2A	582178920	582180254	-	582179587	1.0	1.0
gene:TraesCS2A03G0846100	Chr2A	587029632	587031501	-	587030566	Chr2A	582327217	582329086	-	582328151	1.0	1.0
gene:TraesCS2A03G0846700	Chr2A	587602505	587611180	+	587606842	Chr2A	582896140	582904815	+	582900477	1.0	1.0
gene:TraesCS2A03G0846800	Chr2A	587612633	587617342	+	587614987	Chr2A	582906268	582910977	+	582908622	1.0	1.0
gene:TraesCS2A03G0847000	Chr2A	587617500	587619697	-	587618598	Chr2A	582911135	582913332	-	582912233	1.0	1.0
gene:TraesCS2A03G0847300	Chr2A	587821371	587826186	+	587823778	Chr2A	583101107	583105922	+	583103514	1.0	1.0
gene:TraesCS2A03G0847400	Chr2A	587826323	587826934	-	587826628	Chr2A	583106059	583106670	-	583106364	1.0	1.0
gene:TraesCS2A03G0847500	Chr2A	587836460	587840501	+	587838480	Chr2A	583116125	583120166	+	583118145	1.0	1.0
gene:TraesCS2A03G0847600	Chr2A	587917000	587917946	+	587917473	Chr2A	583194470	583195416	+	583194943	1.0	1.0
gene:TraesCS2A03G0847700	Chr2A	588282448	588284894	+	588283671	Chr2A	583560432	583562770	+	583561601	0.955	0.955
gene:TraesCS2A03G0847800	Chr2A	588287433	588290466	-	588288949	Chr2A	583565309	583568342	-	583566825	1.0	1.0
gene:TraesCS2A03G0847900	Chr2A	588292518	588294982	-	588293750	Chr2A	583570394	583572858	-	583571626	1.0	1.0
gene:TraesCS2A03G0848000	Chr2A	588348146	588350576	-	588349361	Chr2A	583619059	583621488	-	583620273	1.0	1.0
gene:TraesCS2A03G0848100	Chr2A	588349471	588353034	+	588351252	Chr2A	583620383	583623946	+	583622164	1.0	1.0
gene:TraesCS2A03G0848200	Chr2A	588906357	588913237	+	588909797	Chr2A	584174946	584181826	+	584178386	1.0	1.0
gene:TraesCS2A03G0848300	Chr2A	588925912	588931687	+	588928799	Chr2A	584194404	584200179	+	584197291	1.0	1.0
gene:TraesCS2A03G0848700	Chr2A	588965507	588966904	+	588966205	Chr2A	584238065	584239460	+	584238762	0.998	0.998
gene:TraesCS2A03G0848900	Chr2A	588979271	588982151	+	588980711	Chr2A	584251434	584254314	+	584252874	1.0	1.0
gene:TraesCS2A03G0849000	Chr2A	588982069	588984030	-	588983049	Chr2A	584254232	584256193	-	584255212	1.0	1.0
gene:TraesCS2A03G0849700	Chr2A	589424271	589428652	-	589426461	Chr2A	584696587	584700968	-	584698777	1.0	0.999
gene:TraesCS2A03G0849800	Chr2A	589428753	589430921	+	589429837	Chr2A	584701069	584703237	+	584702153	1.0	1.0
gene:TraesCS2A03G0850400	Chr2A	589507717	589509957	-	589508837	Chr2A	584780124	584782364	-	584781244	1.0	1.0
gene:TraesCS2A03G0850600	Chr2A	589583239	589593664	-	589588451	Chr2A	584854721	584865146	-	584859933	1.0	1.0
gene:TraesCS2A03G0850800	Chr2A	589690142	589696138	-	589693140	Chr2A	584961750	584967746	-	584964748	1.0	1.0
gene:TraesCS2A03G0851000	Chr2A	590209048	590214245	+	590211646	Chr2A	585480302	585485499	+	585482900	1.0	1.0
gene:TraesCS2A03G0851100	Chr2A	590214416	590221262	+	590217839	Chr2A	585485670	585492516	+	585489093	1.0	1.0
gene:TraesCS2A03G0851300	Chr2A	590650277	590657498	+	590653887	Chr2A	585921017	585928238	+	585924627	1.0	1.0
gene:TraesCS2A03G0851400	Chr2A	590657851	590661934	-	590659892	Chr2A	585928591	585932674	-	585930632	1.0	1.0
gene:TraesCS2A03G0851600	Chr2A	590909747	590912192	+	590910969	Chr2A	586180443	586182888	+	586181665	1.0	1.0
gene:TraesCS2A03G0851700	Chr2A	590913176	590924893	-	590919034	Chr2A	586183872	586195599	-	586189735	1.0	0.998
gene:TraesCS2A03G0851900	Chr2A	591032176	591035707	+	591033941	Chr2A	586303364	586306895	+	586305129	1.0	0.999
gene:TraesCS2A03G0852000	Chr2A	591032176	591037661	-	591034918	Chr2A	586303364	586308849	-	586306106	1.0	0.999
gene:TraesCS2A03G0852200	Chr2A	591165498	591167328	+	591166413	Chr2A	586436508	586438338	+	586437423	1.0	1.0
gene:TraesCS2A03G0852400	Chr2A	591202411	591205986	+	591204198	Chr2A	586473421	586476996	+	586475208	1.0	1.0
gene:TraesCS2A03G0852500	Chr2A	591491280	591495947	+	591493613	Chr2A	586762498	586767165	+	586764831	1.0	1.0
gene:TraesCS2A03G0852800	Chr2A	591509370	591510639	+	591510004	Chr2A	586777935	586779204	+	586778569	1.0	1.0
gene:TraesCS2A03G0852900	Chr2A	591510758	591514067	-	591512412	Chr2A	586779323	586782632	-	586780977	1.0	1.0
gene:TraesCS2A03G0854100	Chr2A	592002421	592003461	-	592002941	Chr2A	587270277	587271317	-	587270797	1.0	1.0
gene:TraesCS2A03G0854200	Chr2A	592015699	592042128	-	592028913	Chr2A	587283555	587309984	-	587296769	1.0	1.0
gene:TraesCS2A03G0854400	Chr2A	592136251	592138230	-	592137240	Chr2A	587403681	587405660	-	587404670	1.0	1.0
gene:TraesCS2A03G0854700	Chr2A	592187835	592196332	-	592192083	Chr2A	587455367	587464008	-	587459687	1.0	1.0
gene:TraesCS2A03G0855300	Chr2A	592733687	592734085	+	592733886	Chr2A	588000865	588001263	+	588001064	1.0	1.0
gene:TraesCS2A03G0855900	Chr2A	592753319	592763306	-	592758312	Chr2A	588020512	588030501	-	588025506	1.0	0.998
gene:TraesCS2A03G0856100	Chr2A	593406405	593408373	+	593407389	Chr2A	588671516	588673484	+	588672500	1.0	1.0
gene:TraesCS2A03G0856200	Chr2A	593438691	593443865	+	593441278	Chr2A	588710558	588715712	+	588713135	1.0	1.0
gene:TraesCS2A03G0856300	Chr2A	593442933	593443142	-	593443037	Chr2A	588714780	588714989	-	588714884	1.0	1.0
gene:TraesCS2A03G0856700	Chr2A	593530302	593536435	+	593533368	Chr2A	588801653	588807786	+	588804719	1.0	1.0
gene:TraesCS2A03G0856800	Chr2A	593537050	593541912	+	593539481	Chr2A	588808401	588813263	+	588810832	1.0	1.0
gene:TraesCS2A03G0856900	Chr2A	593543103	593544609	+	593543856	Chr2A	588814454	588815960	+	588815207	1.0	1.0
gene:TraesCS2A03G0857100	Chr2A	594386220	594389352	+	594387786	Chr2A	589653376	589656508	+	589654942	1.0	0.999
gene:TraesCS2A03G0857200	Chr2A	594439203	594439466	-	594439334	Chr2A	589706111	589706374	-	589706242	1.0	1.0
gene:TraesCS2A03G0857300	Chr2A	594468747	594469010	-	594468878	Chr2A	589735598	589735861	-	589735729	1.0	1.0
gene:TraesCS2A03G0857400	Chr2A	594474627	594475207	-	594474917	Chr2A	589741478	589742058	-	589741768	1.0	1.0
gene:TraesCS2A03G0857500	Chr2A	594564117	594565441	-	594564779	Chr2A	589830863	589832187	-	589831525	1.0	1.0
gene:TraesCS2A03G0857600	Chr2A	594722293	594723198	-	594722745	Chr2A	589985556	589986461	-	589986008	1.0	1.0
gene:TraesCS2A03G0857700	Chr2A	594730850	594731874	-	594731362	Chr2A	589994013	589995037	-	589994525	1.0	1.0
gene:TraesCS2A03G0857800	Chr2A	594741060	594741570	+	594741315	Chr2A	590003786	590004296	+	590004041	1.0	1.0
gene:TraesCS2A03G0857900	Chr2A	594847787	594850488	+	594849137	Chr2A	590109846	590112547	+	590111196	1.0	1.0
gene:TraesCS2A03G0858000	Chr2A	595018630	595022532	+	595020581	Chr2A	590280692	590284594	+	590282643	1.0	1.0
gene:TraesCS2A03G0858100	Chr2A	595023980	595031134	+	595027557	Chr2A	590286042	590293196	+	590289619	1.0	1.0
gene:TraesCS2A03G0858200	Chr2A	595034348	595035975	+	595035161	Chr2A	590296410	590298037	+	590297223	1.0	1.0
gene:TraesCS2A03G0858400	Chr2A	595359228	595360850	+	595360039	Chr2A	590621620	590623242	+	590622431	1.0	1.0
gene:TraesCS2A03G0858500	Chr2A	595361541	595363840	+	595362690	Chr2A	590623933	590626232	+	590625082	1.0	1.0
gene:TraesCS2A03G0860100	Chr2A	595842576	595845414	+	595843995	Chr2A	591098371	591101209	+	591099790	1.0	1.0
gene:TraesCS2A03G0860300	Chr2A	595848722	595848952	-	595848837	Chr2A	591104245	591104475	-	591104360	1.0	1.0
gene:TraesCS2A03G0860500	Chr2A	596206999	596208259	+	596207629	Chr2A	591461142	591462402	+	591461772	1.0	1.0
gene:TraesCS2A03G0860700	Chr2A	596441243	596444668	+	596442955	Chr2A	591695267	591698723	+	591696995	1.0	1.0
gene:TraesCS2A03G0860800	Chr2A	596444845	596449488	-	596447166	Chr2A	591698900	591703543	-	591701221	1.0	1.0
gene:TraesCS2A03G0860900	Chr2A	596497130	596497486	-	596497308	Chr2A	591751649	591752005	-	591751827	1.0	1.0
gene:TraesCS2A03G0861000	Chr2A	596530791	596536243	-	596533517	Chr2A	591785213	591790665	-	591787939	1.0	1.0
gene:TraesCS2A03G0861300	Chr2A	596602956	596606968	+	596604962	Chr2A	591857069	591861081	+	591859075	1.0	0.999
gene:TraesCS2A03G0861400	Chr2A	597048337	597052731	+	597050534	Chr2A	592301836	592305827	+	592303831	0.937	0.937
gene:TraesCS2A03G0861500	Chr2A	597054636	597058165	+	597056400	Chr2A	592307732	592311261	+	592309496	1.0	1.0
gene:TraesCS2A03G0861600	Chr2A	597058792	597060791	+	597059791	Chr2A	592311888	592313887	+	592312887	1.0	1.0
gene:TraesCS2A03G0862200	Chr2A	597189821	597193749	+	597191785	Chr2A	592442613	592446541	+	592444577	1.0	1.0
gene:TraesCS2A03G0862400	Chr2A	597234042	597234894	-	597234468	Chr2A	592483060	592483912	-	592483486	1.0	0.998
gene:TraesCS2A03G0862600	Chr2A	597241705	597248930	+	597245317	Chr2A	592490361	592497586	+	592493973	1.0	1.0
gene:TraesCS2A03G0862700	Chr2A	597255512	597256919	+	597256215	Chr2A	592504092	592505499	+	592504795	1.0	1.0
gene:TraesCS2A03G0862800	Chr2A	597394319	597396612	+	597395465	Chr2A	592642877	592645170	+	592644023	1.0	1.0
gene:TraesCS2A03G0862900	Chr2A	597399229	597405666	-	597402447	Chr2A	592647787	592654224	-	592651005	1.0	1.0
gene:TraesCS2A03G0863000	Chr2A	597584014	597584815	+	597584414	Chr2A	592840539	592841340	+	592840939	1.0	1.0
gene:TraesCS2A03G0863200	Chr2A	597858434	597863334	+	597860884	Chr2A	593115038	593119938	+	593117488	1.0	1.0
gene:TraesCS2A03G0863300	Chr2A	597869096	597870256	-	597869676	Chr2A	593125670	593126830	-	593126250	1.0	1.0
gene:TraesCS2A03G0863500	Chr2A	598119186	598121664	-	598120425	Chr2A	593380018	593382496	-	593381257	1.0	1.0
gene:TraesCS2A03G0863600	Chr2A	598176044	598179847	+	598177945	Chr2A	593436871	593440674	+	593438772	1.0	1.0
gene:TraesCS2A03G0864000	Chr2A	598320387	598322099	+	598321243	Chr2A	593581227	593582939	+	593582083	1.0	1.0
gene:TraesCS2A03G0864400	Chr2A	598731747	598736039	-	598733893	Chr2A	593993073	593997365	-	593995219	1.0	1.0
gene:TraesCS2A03G0864500	Chr2A	598758314	598762519	-	598760416	Chr2A	594019641	594023846	-	594021743	1.0	1.0
gene:TraesCS2A03G0864600	Chr2A	598953412	598955455	+	598954433	Chr2A	594214643	594216686	+	594215664	1.0	1.0
gene:TraesCS2A03G0864800	Chr2A	598961330	598962001	+	598961665	Chr2A	594222561	594223232	+	594222896	1.0	1.0
gene:TraesCS2A03G0864900	Chr2A	598962781	598966362	-	598964571	Chr2A	594224012	594227593	-	594225802	1.0	1.0
gene:TraesCS2A03G0865300	Chr2A	599076605	599080977	-	599078791	Chr2A	594337996	594342368	-	594340182	1.0	1.0
gene:TraesCS2A03G0866000	Chr2A	599712456	599712773	+	599712614	Chr2A	594973501	594973818	+	594973659	1.0	1.0
gene:TraesCS2A03G0866100	Chr2A	599712654	599713624	-	599713139	Chr2A	594973699	594974669	-	594974184	1.0	1.0
gene:TraesCS2A03G0866300	Chr2A	599718231	599718950	+	599718590	Chr2A	594979187	594979906	+	594979546	1.0	1.0
gene:TraesCS2A03G0868600	Chr2A	601226174	601232497	+	601229335	Chr2A	596480703	596487026	+	596483864	1.0	1.0
gene:TraesCS2A03G0868800	Chr2A	601232808	601239989	+	601236398	Chr2A	596487337	596494518	+	596490927	1.0	1.0
gene:TraesCS2A03G0869100	Chr2A	601572307	601574354	+	601573330	Chr2A	596826568	596828615	+	596827591	1.0	1.0
gene:TraesCS2A03G0869200	Chr2A	601575923	601580429	-	601578176	Chr2A	596830184	596834690	-	596832437	1.0	1.0
gene:TraesCS2A03G0869600	Chr2A	601877734	601881437	+	601879585	Chr2A	597131516	597135219	+	597133367	1.0	1.0
gene:TraesCS2A03G0869700	Chr2A	601886420	601887726	-	601887073	Chr2A	597140202	597141508	-	597140855	1.0	1.0
gene:TraesCS2A03G0870000	Chr2A	602329910	602335719	+	602332814	Chr2A	597581291	597587100	+	597584195	1.0	1.0
gene:TraesCS2A03G0870100	Chr2A	602335645	602337305	-	602336475	Chr2A	597587026	597588686	-	597587856	1.0	1.0
gene:TraesCS2A03G0870200	Chr2A	602340292	602343736	-	602342014	Chr2A	597591673	597595117	-	597593395	1.0	1.0
gene:TraesCS2A03G0870300	Chr2A	602361050	602362782	-	602361916	Chr2A	597611702	597613434	-	597612568	1.0	1.0
gene:TraesCS2A03G0870700	Chr2A	602880940	602883299	-	602882119	Chr2A	598122744	598125103	-	598123923	1.0	1.0
gene:TraesCS2A03G0870900	Chr2A	602885317	602887356	-	602886336	Chr2A	598127121	598129160	-	598128140	1.0	1.0
gene:TraesCS2A03G0871600	Chr2A	604241658	604243451	-	604242554	Chr2A	599478643	599480436	-	599479539	1.0	1.0
gene:TraesCS2A03G0871700	Chr2A	604622132	604628649	-	604625390	Chr2A	599861583	599868100	-	599864841	1.0	1.0
gene:TraesCS2A03G0871800	Chr2A	605036010	605044583	+	605040296	Chr2A	600275653	600284226	+	600279939	1.0	1.0
gene:TraesCS2A03G0871900	Chr2A	605045386	605047829	+	605046607	Chr2A	600285029	600287472	+	600286250	1.0	1.0
gene:TraesCS2A03G0872000	Chr2A	605048453	605053039	-	605050746	Chr2A	600288096	600292682	-	600290389	1.0	1.0
gene:TraesCS2A03G0872300	Chr2A	605101635	605102415	-	605102025	Chr2A	600341355	600342135	-	600341745	1.0	1.0
gene:TraesCS2A03G0872400	Chr2A	605189793	605190137	+	605189965	Chr2A	600429440	600429784	+	600429612	1.0	1.0
gene:TraesCS2A03G0872700	Chr2A	605409818	605417577	+	605413697	Chr2A	600647456	600655215	+	600651335	1.0	1.0
gene:TraesCS2A03G0872800	Chr2A	605419416	605421057	+	605420236	Chr2A	600657054	600658695	+	600657874	1.0	1.0
gene:TraesCS2A03G0873000	Chr2A	605425551	605427212	-	605426381	Chr2A	600663279	600664940	-	600664109	1.0	1.0
gene:TraesCS2A03G0873100	Chr2A	605433839	605435813	+	605434826	Chr2A	600671470	600673444	+	600672457	1.0	1.0
gene:TraesCS2A03G0873500	Chr2A	605519189	605519452	-	605519320	Chr2A	600756829	600757092	-	600756960	1.0	1.0
gene:TraesCS2A03G0873800	Chr2A	605551092	605555580	+	605553336	Chr2A	600788777	600793265	+	600791021	1.0	1.0
gene:TraesCS2A03G0873900	Chr2A	605819227	605823278	+	605821252	Chr2A	601056814	601060865	+	601058839	1.0	1.0
gene:TraesCS2A03G0874000	Chr2A	605826676	605830014	+	605828345	Chr2A	601064263	601067601	+	601065932	1.0	1.0
gene:TraesCS2A03G0874100	Chr2A	605833210	605840806	-	605837008	Chr2A	601070797	601078393	-	601074595	1.0	1.0
gene:TraesCS2A03G0874300	Chr2A	606142596	606147896	+	606145246	Chr2A	601379536	601384836	+	601382186	1.0	1.0
gene:TraesCS2A03G0874400	Chr2A	606148332	606152009	-	606150170	Chr2A	601385272	601388949	-	601387110	1.0	1.0
gene:TraesCS2A03G0874500	Chr2A	606152110	606155929	+	606154019	Chr2A	601389050	601392869	+	601390959	1.0	1.0
gene:TraesCS2A03G0874800	Chr2A	606180948	606185180	+	606183064	Chr2A	601417164	601421396	+	601419280	1.0	1.0
gene:TraesCS2A03G0874900	Chr2A	606185863	606186742	-	606186302	Chr2A	601422079	601422958	-	601422518	1.0	1.0
gene:TraesCS2A03G0875000	Chr2A	606191286	606192377	-	606191831	Chr2A	601427502	601428593	-	601428047	1.0	1.0
gene:TraesCS2A03G0875100	Chr2A	606354451	606356993	-	606355722	Chr2A	601588652	601591194	-	601589923	1.0	1.0
gene:TraesCS2A03G0875200	Chr2A	606391456	606392312	-	606391884	Chr2A	601625211	601626067	-	601625639	1.0	1.0
gene:TraesCS2A03G0875500	Chr2A	606420967	606421784	-	606421375	Chr2A	601654504	601655321	-	601654912	1.0	1.0
gene:TraesCS2A03G0875600	Chr2A	606467704	606468533	-	606468118	Chr2A	601701284	601702113	-	601701698	1.0	1.0
gene:TraesCS2A03G0875700	Chr2A	606478007	606484165	-	606481086	Chr2A	601711587	601717745	-	601714666	1.0	1.0
gene:TraesCS2A03G0875900	Chr2A	606498521	606503465	+	606500993	Chr2A	601731980	601736924	+	601734452	1.0	1.0
gene:TraesCS2A03G0876000	Chr2A	606507773	606513181	-	606510477	Chr2A	601741240	601746648	-	601743944	1.0	1.0
gene:TraesCS2A03G0876100	Chr2A	606783671	606786916	-	606785293	Chr2A	602016154	602019399	-	602017776	1.0	1.0
gene:TraesCS2A03G0876200	Chr2A	607068350	607070433	+	607069391	Chr2A	602300468	602302551	+	602301509	1.0	1.0
gene:TraesCS2A03G0876300	Chr2A	607074298	607076440	+	607075369	Chr2A	602306416	602308558	+	602307487	1.0	0.999
gene:TraesCS2A03G0876600	Chr2A	607222571	607223567	+	607223069	Chr2A	602454195	602455191	+	602454693	1.0	1.0
gene:TraesCS2A03G0876700	Chr2A	607244664	607246441	+	607245552	Chr2A	602476327	602478104	+	602477215	1.0	1.0
gene:TraesCS2A03G0876800	Chr2A	607247160	607249581	-	607248370	Chr2A	602478823	602481244	-	602480033	1.0	1.0
gene:TraesCS2A03G0876900	Chr2A	607255803	607259972	+	607257887	Chr2A	602487466	602491635	+	602489550	1.0	1.0
gene:TraesCS2A03G0877100	Chr2A	607260985	607262646	-	607261815	Chr2A	602492648	602494309	-	602493478	1.0	1.0
gene:TraesCS2A03G0877400	Chr2A	607385255	607387077	-	607386166	Chr2A	602618737	602620492	-	602619614	0.963	0.963
gene:TraesCS2A03G0877900	Chr2A	607552861	607554482	-	607553671	Chr2A	602786409	602788030	-	602787219	1.0	1.0
gene:TraesCS2A03G0878600	Chr2A	608189665	608190300	-	608189982	Chr2A	603420357	603420992	-	603420674	1.0	1.0
gene:TraesCS2A03G0879000	Chr2A	608442041	608443876	-	608442958	Chr2A	603672676	603674511	-	603673593	1.0	1.0
gene:TraesCS2A03G0879100	Chr2A	608443945	608448937	-	608446441	Chr2A	603674580	603679572	-	603677076	1.0	1.0
gene:TraesCS2A03G0879200	Chr2A	608551830	608553008	-	608552419	Chr2A	603782416	603783594	-	603783005	1.0	1.0
