gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS2D03G0699300	Chr2D	388752372	388773244	-	388762808	Chr2D	385857860	385878538	-	385868199	1.0	0.997
gene:TraesCS2D03G0699400	Chr2D	388801804	388803839	-	388802821	Chr2D	385907319	385909354	-	385908336	1.0	1.0
gene:TraesCS2D03G0699500	Chr2D	388847744	388850828	-	388849286	Chr2D	385953397	385956481	-	385954939	1.0	1.0
gene:TraesCS2D03G0699600	Chr2D	388851296	388855634	-	388853465	Chr2D	385956949	385961375	-	385959162	1.0	1.0
gene:TraesCS2D03G0699700	Chr2D	388968583	388972630	+	388970606	Chr2D	386074324	386078371	+	386076347	1.0	1.0
gene:TraesCS2D03G0700000	Chr2D	389449759	389457645	+	389453702	Chr2D	386553902	386561600	+	386557751	0.989	0.989
gene:TraesCS2D03G0700300	Chr2D	389520685	389521260	+	389520972	Chr2D	386623948	386624523	+	386624235	1.0	1.0
gene:TraesCS2D03G0700600	Chr2D	389818861	389823324	-	389821092	Chr2D	386921723	386926186	-	386923954	1.0	1.0
gene:TraesCS2D03G0700700	Chr2D	389996083	390005157	-	390000620	Chr2D	387099296	387108401	-	387103848	1.0	1.0
gene:TraesCS2D03G0700900	Chr2D	390157182	390169689	-	390163435	Chr2D	387259298	387271791	-	387265544	1.0	1.0
gene:TraesCS2D03G0701800	Chr2D	390338449	390342371	-	390340410	Chr2D	387439182	387443104	-	387441143	1.0	1.0
gene:TraesCS2D03G0701900	Chr2D	390345722	390347738	+	390346730	Chr2D	387446455	387448471	+	387447463	1.0	1.0
gene:TraesCS2D03G0702000	Chr2D	390738128	390739437	-	390738782	Chr2D	387843376	387844685	-	387844030	1.0	1.0
gene:TraesCS2D03G0702200	Chr2D	391067661	391079752	-	391073706	Chr2D	388173666	388185839	-	388179752	1.0	1.0
gene:TraesCS2D03G0702300	Chr2D	391083390	391088407	-	391085898	Chr2D	388189513	388194487	-	388192000	1.0	1.0
gene:TraesCS2D03G0702400	Chr2D	391526615	391527849	+	391527232	Chr2D	388632532	388633766	+	388633149	1.0	1.0
gene:TraesCS2D03G0702500	Chr2D	391536668	391540649	+	391538658	Chr2D	388642377	388646358	+	388644367	1.0	1.0
gene:TraesCS2D03G0702600	Chr2D	391954011	391955719	-	391954865	Chr2D	389060565	389062273	-	389061419	1.0	1.0
gene:TraesCS2D03G0703200	Chr2D	392650398	392652246	-	392651322	Chr2D	389751527	389753375	-	389752451	1.0	1.0
gene:TraesCS2D03G0703300	Chr2D	392666353	392670057	+	392668205	Chr2D	389767199	389770903	+	389769051	1.0	1.0
gene:TraesCS2D03G0703400	Chr2D	392672890	392673890	-	392673390	Chr2D	389773324	389774324	-	389773824	1.0	1.0
gene:TraesCS2D03G0703800	Chr2D	392957633	392963112	-	392960372	Chr2D	390057875	390063354	-	390060614	1.0	1.0
gene:TraesCS2D03G0703900	Chr2D	392984502	392987414	-	392985958	Chr2D	390084365	390087277	-	390085821	1.0	1.0
gene:TraesCS2D03G0704000	Chr2D	392988009	392990060	-	392989034	Chr2D	390087872	390089923	-	390088897	1.0	1.0
gene:TraesCS2D03G0704200	Chr2D	393150340	393153006	-	393151673	Chr2D	390250114	390252780	-	390251447	1.0	1.0
gene:TraesCS2D03G0705000	Chr2D	393365952	393367276	+	393366614	Chr2D	390464563	390465887	+	390465225	1.0	1.0
gene:TraesCS2D03G0705200	Chr2D	393506106	393507308	+	393506707	Chr2D	390604924	390606126	+	390605525	1.0	1.0
gene:TraesCS2D03G0705300	Chr2D	393518821	393525770	-	393522295	Chr2D	390617638	390624759	-	390621198	1.0	1.0
gene:TraesCS2D03G0705400	Chr2D	393626294	393630008	-	393628151	Chr2D	390725427	390729141	-	390727284	1.0	1.0
gene:TraesCS2D03G0705500	Chr2D	393630144	393632611	+	393631377	Chr2D	390729277	390731744	+	390730510	1.0	1.0
gene:TraesCS2D03G0705600	Chr2D	393632990	393634256	-	393633623	Chr2D	390732123	390733389	-	390732756	1.0	1.0
gene:TraesCS2D03G0705700	Chr2D	393697690	393700705	-	393699197	Chr2D	390796887	390799902	-	390798394	1.0	1.0
gene:TraesCS2D03G0705800	Chr2D	393949679	393952952	-	393951315	Chr2D	391047406	391050679	-	391049042	1.0	1.0
gene:TraesCS2D03G0705900	Chr2D	393955165	393959621	-	393957393	Chr2D	391052892	391057348	-	391055120	1.0	1.0
gene:TraesCS2D03G0706200	Chr2D	394084690	394090093	+	394087391	Chr2D	391181310	391186713	+	391184011	1.0	1.0
gene:TraesCS2D03G0706800	Chr2D	394285960	394291172	+	394288566	Chr2D	391382575	391387787	+	391385181	1.0	1.0
gene:TraesCS2D03G0706900	Chr2D	394393798	394399765	-	394396781	Chr2D	391490602	391496569	-	391493585	1.0	0.999
gene:TraesCS2D03G0707100	Chr2D	394594818	394595090	-	394594954	Chr2D	391690409	391690681	-	391690545	1.0	1.0
gene:TraesCS2D03G0707400	Chr2D	394742011	394746338	+	394744174	Chr2D	391837608	391841876	+	391839742	1.0	1.0
gene:TraesCS2D03G0707500	Chr2D	394755629	394758399	+	394757014	Chr2D	391850923	391853693	+	391852308	1.0	1.0
gene:TraesCS2D03G0707700	Chr2D	394918182	394925334	-	394921758	Chr2D	392013214	392020366	-	392016790	1.0	1.0
gene:TraesCS2D03G0707800	Chr2D	394925638	394932044	-	394928841	Chr2D	392020670	392026919	-	392023794	1.0	1.0
gene:TraesCS2D03G0708500	Chr2D	395807480	395816117	-	395811798	Chr2D	392900163	392908800	-	392904481	1.0	1.0
gene:TraesCS2D03G0708600	Chr2D	396270676	396271881	+	396271278	Chr2D	393358131	393359336	+	393358733	1.0	1.0
gene:TraesCS2D03G0708700	Chr2D	396275658	396277726	-	396276692	Chr2D	393363112	393365180	-	393364146	1.0	1.0
gene:TraesCS2D03G0708800	Chr2D	396316296	396322238	+	396319267	Chr2D	393403853	393409806	+	393406829	1.0	1.0
gene:TraesCS2D03G0709100	Chr2D	396345298	396349205	-	396347251	Chr2D	393432236	393436143	-	393434189	1.0	1.0
gene:TraesCS2D03G0709600	Chr2D	396790299	396795084	-	396792691	Chr2D	393875997	393880782	-	393878389	1.0	1.0
gene:TraesCS2D03G0709700	Chr2D	396804803	396810272	-	396807537	Chr2D	393890526	393895995	-	393893260	1.0	1.0
gene:TraesCS2D03G0709900	Chr2D	397052000	397055869	+	397053934	Chr2D	394136050	394139919	+	394137984	1.0	1.0
gene:TraesCS2D03G0710000	Chr2D	397057495	397060158	+	397058826	Chr2D	394141545	394144208	+	394142876	1.0	1.0
gene:TraesCS2D03G0710100	Chr2D	397062287	397068778	+	397065532	Chr2D	394146337	394152535	+	394149436	1.0	1.0
gene:TraesCS2D03G0710200	Chr2D	397069005	397071734	-	397070369	Chr2D	394152762	394155491	-	394154126	1.0	1.0
gene:TraesCS2D03G0710500	Chr2D	397399472	397407513	-	397403492	Chr2D	394482741	394490782	-	394486761	1.0	1.0
gene:TraesCS2D03G0711000	Chr2D	397588822	397589295	-	397589058	Chr2D	394671629	394672102	-	394671865	1.0	1.0
gene:TraesCS2D03G0711100	Chr2D	397818439	397818951	-	397818695	Chr2D	394894355	394894867	-	394894611	1.0	1.0
gene:TraesCS2D03G0711200	Chr2D	397827269	397829443	-	397828356	Chr2D	394903185	394905359	-	394904272	1.0	1.0
gene:TraesCS2D03G0711600	Chr2D	397873530	397894039	+	397883784	Chr2D	394949016	394969525	+	394959270	1.0	1.0
gene:TraesCS2D03G0711900	Chr2D	397906029	397910728	+	397908378	Chr2D	394981515	394986214	+	394983864	1.0	1.0
gene:TraesCS2D03G0712000	Chr2D	397911340	397913627	-	397912483	Chr2D	394986826	394989113	-	394987969	1.0	1.0
gene:TraesCS2D03G0712200	Chr2D	398691714	398692634	-	398692174	Chr2D	395787477	395788397	-	395787937	1.0	1.0
gene:TraesCS2D03G0712300	Chr2D	398915133	398918934	+	398917033	Chr2D	396010769	396014569	+	396012669	1.0	1.0
gene:TraesCS2D03G0712500	Chr2D	398926697	398928625	+	398927661	Chr2D	396022263	396024191	+	396023227	1.0	1.0
gene:TraesCS2D03G0712600	Chr2D	398929234	398931032	-	398930133	Chr2D	396024800	396026598	-	396025699	1.0	1.0
gene:TraesCS2D03G0712700	Chr2D	398936134	398938714	-	398937424	Chr2D	396031700	396034280	-	396032990	1.0	1.0
gene:TraesCS2D03G0712900	Chr2D	398977705	398979424	-	398978564	Chr2D	396073214	396074931	-	396074072	1.0	1.0
gene:TraesCS2D03G0713200	Chr2D	399394179	399396069	+	399395124	Chr2D	396476578	396478468	+	396477523	1.0	1.0
gene:TraesCS2D03G0713800	Chr2D	400164652	400165352	-	400165002	Chr2D	397234430	397235130	-	397234780	1.0	1.0
gene:TraesCS2D03G0714300	Chr2D	400350080	400351653	-	400350866	Chr2D	397418134	397419707	-	397418920	1.0	1.0
gene:TraesCS2D03G0714500	Chr2D	400564403	400571605	+	400568004	Chr2D	397630259	397637461	+	397633860	1.0	1.0
gene:TraesCS2D03G0714700	Chr2D	400570233	400576150	-	400573191	Chr2D	397636089	397642006	-	397639047	1.0	1.0
gene:TraesCS2D03G0714800	Chr2D	400674615	400675699	-	400675157	Chr2D	397740281	397741365	-	397740823	1.0	1.0
gene:TraesCS2D03G0714900	Chr2D	400720450	400725769	+	400723109	Chr2D	397785954	397791272	+	397788613	1.0	1.0
gene:TraesCS2D03G0715100	Chr2D	400764301	400765605	+	400764953	Chr2D	397829705	397831009	+	397830357	1.0	0.995
gene:TraesCS2D03G0715400	Chr2D	400923755	400926943	-	400925349	Chr2D	397988779	397991967	-	397990373	1.0	1.0
gene:TraesCS2D03G0715500	Chr2D	400948428	400948880	-	400948654	Chr2D	398013466	398013918	-	398013692	1.0	1.0
gene:TraesCS2D03G0715700	Chr2D	401034057	401036987	+	401035522	Chr2D	398097597	398100527	+	398099062	1.0	1.0
gene:TraesCS2D03G0715800	Chr2D	401037453	401039148	-	401038300	Chr2D	398100993	398102688	-	398101840	1.0	1.0
gene:TraesCS2D03G0716000	Chr2D	401601417	401602168	+	401601792	Chr2D	398663196	398663947	+	398663571	1.0	1.0
gene:TraesCS2D03G0716100	Chr2D	401603230	401610293	-	401606761	Chr2D	398665009	398672072	-	398668540	1.0	1.0
gene:TraesCS2D03G0716200	Chr2D	401683783	401698304	+	401691043	Chr2D	398745627	398760255	+	398752941	1.0	1.0
gene:TraesCS2D03G0716400	Chr2D	402218478	402223313	+	402220895	Chr2D	399279933	399284768	+	399282350	1.0	1.0
gene:TraesCS2D03G0716600	Chr2D	402301696	402305191	+	402303443	Chr2D	399363152	399366647	+	399364899	1.0	1.0
gene:TraesCS2D03G0716700	Chr2D	402304463	402309057	-	402306760	Chr2D	399365919	399370513	-	399368216	1.0	1.0
gene:TraesCS2D03G0717200	Chr2D	402546881	402547899	+	402547390	Chr2D	399608108	399609126	+	399608617	1.0	1.0
gene:TraesCS2D03G0717500	Chr2D	402631803	402634148	-	402632975	Chr2D	399692056	399694401	-	399693228	1.0	1.0
gene:TraesCS2D03G0717600	Chr2D	402636944	402637528	+	402637236	Chr2D	399697183	399697767	+	399697475	1.0	1.0
gene:TraesCS2D03G0717900	Chr2D	402760344	402762279	+	402761311	Chr2D	399820670	399822605	+	399821637	1.0	1.0
gene:TraesCS2D03G0718000	Chr2D	403358345	403360473	-	403359409	Chr2D	400416152	400418280	-	400417216	1.0	1.0
gene:TraesCS2D03G0718200	Chr2D	403529064	403530253	-	403529658	Chr2D	400584829	400586018	-	400585423	1.0	1.0
gene:TraesCS2D03G0718300	Chr2D	403531027	403535341	-	403533184	Chr2D	400586792	400591106	-	400588949	1.0	1.0
gene:TraesCS2D03G0718600	Chr2D	403778891	403782182	+	403780536	Chr2D	400833979	400837270	+	400835624	1.0	1.0
gene:TraesCS2D03G0718700	Chr2D	403784322	403785069	-	403784695	Chr2D	400839402	400840149	-	400839775	1.0	1.0
gene:TraesCS2D03G0718800	Chr2D	403791611	403794429	-	403793020	Chr2D	400846691	400849509	-	400848100	1.0	1.0
gene:TraesCS2D03G0719000	Chr2D	404477372	404480744	+	404479058	Chr2D	401529525	401532916	+	401531220	1.0	1.0
gene:TraesCS2D03G0718900	Chr2D	404475739	404483942	-	404479840	Chr2D	401527892	401536114	-	401532003	1.0	1.0
gene:TraesCS2D03G0719100	Chr2D	404500033	404502413	+	404501223	Chr2D	401552255	401554635	+	401553445	1.0	1.0
gene:TraesCS2D03G0719200	Chr2D	404502535	404505224	-	404503879	Chr2D	401554757	401557446	-	401556101	1.0	1.0
gene:TraesCS2D03G0719400	Chr2D	404546179	404552067	-	404549123	Chr2D	401598400	401604287	-	401601343	1.0	1.0
gene:TraesCS2D03G0719500	Chr2D	404788811	404789994	-	404789402	Chr2D	401841032	401842215	-	401841623	1.0	1.0
gene:TraesCS2D03G0719600	Chr2D	404946641	404950241	+	404948441	Chr2D	401999060	402002660	+	402000860	1.0	1.0
gene:TraesCS2D03G0719700	Chr2D	404950860	404953001	+	404951930	Chr2D	402003279	402005420	+	402004349	1.0	1.0
gene:TraesCS2D03G0719800	Chr2D	404954947	404955801	+	404955374	Chr2D	402007366	402008220	+	402007793	1.0	1.0
gene:TraesCS2D03G0720100	Chr2D	405173833	405180111	+	405176972	Chr2D	402225358	402231636	+	402228497	1.0	1.0
gene:TraesCS2D03G0720400	Chr2D	405442186	405446621	+	405444403	Chr2D	402494665	402499100	+	402496882	1.0	1.0
gene:TraesCS2D03G0720700	Chr2D	405574416	405577199	-	405575807	Chr2D	402626543	402629326	-	402627934	1.0	1.0
gene:TraesCS2D03G0720900	Chr2D	405694492	405694992	+	405694742	Chr2D	402746393	402746893	+	402746643	1.0	1.0
gene:TraesCS2D03G0721200	Chr2D	405697862	405699114	+	405698488	Chr2D	402749763	402751015	+	402750389	1.0	1.0
gene:TraesCS2D03G0721300	Chr2D	405707271	405709558	+	405708414	Chr2D	402759171	402761458	+	402760314	1.0	1.0
gene:TraesCS2D03G0721400	Chr2D	405714431	405715364	-	405714897	Chr2D	402766331	402767264	-	402766797	1.0	1.0
gene:TraesCS2D03G0722100	Chr2D	405730048	405731916	+	405730982	Chr2D	402781948	402783816	+	402782882	1.0	1.0
gene:TraesCS2D03G0722200	Chr2D	405733983	405734993	-	405734488	Chr2D	402785883	402786893	-	402786388	1.0	1.0
gene:TraesCS2D03G0722500	Chr2D	406262391	406269604	+	406265997	Chr2D	403315150	403322363	+	403318756	1.0	1.0
gene:TraesCS2D03G0722600	Chr2D	406310284	406317058	+	406313671	Chr2D	403362764	403369538	+	403366151	1.0	1.0
gene:TraesCS2D03G0722700	Chr2D	406323515	406324864	+	406324189	Chr2D	403375757	403377106	+	403376431	1.0	1.0
gene:TraesCS2D03G0722900	Chr2D	406344249	406346374	+	406345311	Chr2D	403396217	403398342	+	403397279	1.0	1.0
gene:TraesCS2D03G0723000	Chr2D	406346069	406348649	-	406347359	Chr2D	403398037	403400617	-	403399327	1.0	1.0
gene:TraesCS2D03G0723200	Chr2D	406349208	406351928	-	406350568	Chr2D	403401176	403403896	-	403402536	1.0	1.0
gene:TraesCS2D03G0723300	Chr2D	406601536	406606272	+	406603904	Chr2D	403652688	403657424	+	403655056	1.0	1.0
gene:TraesCS2D03G0723400	Chr2D	406609365	406616425	+	406612895	Chr2D	403660398	403667458	+	403663928	1.0	1.0
gene:TraesCS2D03G0723500	Chr2D	406616980	406619484	+	406618232	Chr2D	403668013	403670517	+	403669265	1.0	1.0
gene:TraesCS2D03G0723600	Chr2D	406620764	406625605	-	406623184	Chr2D	403671797	403676638	-	403674217	1.0	1.0
gene:TraesCS2D03G0723900	Chr2D	407016188	407020988	-	407018588	Chr2D	404066200	404071000	-	404068600	1.0	1.0
gene:TraesCS2D03G0724100	Chr2D	407110320	407111640	+	407110980	Chr2D	404160503	404161823	+	404161163	1.0	1.0
gene:TraesCS2D03G0724200	Chr2D	407283113	407287097	+	407285105	Chr2D	404332819	404336803	+	404334811	1.0	1.0
gene:TraesCS2D03G0724400	Chr2D	407294196	407295537	+	407294866	Chr2D	404343900	404345241	+	404344570	1.0	1.0
gene:TraesCS2D03G0724700	Chr2D	407400229	407402821	+	407401525	Chr2D	404448768	404451360	+	404450064	1.0	1.0
gene:TraesCS2D03G0725000	Chr2D	407492877	407495570	+	407494223	Chr2D	404540480	404543173	+	404541826	1.0	1.0
gene:TraesCS2D03G0725100	Chr2D	407496229	407497708	+	407496968	Chr2D	404543832	404545311	+	404544571	1.0	1.0
gene:TraesCS2D03G0725300	Chr2D	407626132	407629863	+	407627997	Chr2D	404673703	404677434	+	404675568	1.0	1.0
gene:TraesCS2D03G0725400	Chr2D	407630454	407632790	+	407631622	Chr2D	404678025	404680361	+	404679193	1.0	1.0
gene:TraesCS2D03G0725500	Chr2D	407636418	407642217	+	407639317	Chr2D	404683989	404689788	+	404686888	1.0	1.0
gene:TraesCS2D03G0725900	Chr2D	407820602	407828373	+	407824487	Chr2D	404867117	404874912	+	404871014	1.0	1.0
gene:TraesCS2D03G0726000	Chr2D	407831896	407848884	-	407840390	Chr2D	404878435	404895423	-	404886929	1.0	1.0
gene:TraesCS2D03G0726100	Chr2D	407835615	407854134	+	407844874	Chr2D	404882154	404900673	+	404891413	1.0	1.0
gene:TraesCS2D03G0726500	Chr2D	408090921	408091259	-	408091090	Chr2D	405136327	405136665	-	405136496	1.0	1.0
gene:TraesCS2D03G0726800	Chr2D	408356774	408357570	+	408357172	Chr2D	405401653	405402449	+	405402051	1.0	1.0
gene:TraesCS2D03G0727000	Chr2D	408364993	408367270	-	408366131	Chr2D	405409677	405411954	-	405410815	1.0	1.0
gene:TraesCS2D03G0727300	Chr2D	408420872	408426042	+	408423457	Chr2D	405465308	405470478	+	405467893	1.0	1.0
gene:TraesCS2D03G0727700	Chr2D	408476558	408478384	+	408477471	Chr2D	405521047	405522873	+	405521960	1.0	1.0
gene:TraesCS2D03G0728200	Chr2D	408625154	408626245	+	408625699	Chr2D	405669507	405670598	+	405670052	1.0	1.0
gene:TraesCS2D03G0728300	Chr2D	408907887	408908135	+	408908011	Chr2D	405952624	405952872	+	405952748	1.0	1.0
gene:TraesCS2D03G0728600	Chr2D	408945521	408945775	+	408945648	Chr2D	405990257	405990511	+	405990384	1.0	1.0
gene:TraesCS2D03G0728800	Chr2D	409150557	409155197	-	409152877	Chr2D	406195289	406199929	-	406197609	1.0	1.0
gene:TraesCS2D03G0729000	Chr2D	409159430	409162510	+	409160970	Chr2D	406204234	406207315	+	406205774	1.0	0.998
gene:TraesCS2D03G0729300	Chr2D	409411241	409415504	-	409413372	Chr2D	406455411	406459674	-	406457542	1.0	1.0
gene:TraesCS2D03G0729400	Chr2D	409423626	409429029	+	409426327	Chr2D	406467796	406473197	+	406470496	1.0	1.0
gene:TraesCS2D03G0729500	Chr2D	409431819	409432895	+	409432357	Chr2D	406475987	406477063	+	406476525	1.0	1.0
gene:TraesCS2D03G0729600	Chr2D	409433468	409435166	-	409434317	Chr2D	406477636	406479334	-	406478485	1.0	1.0
gene:TraesCS2D03G0729700	Chr2D	409660569	409660715	+	409660642	Chr2D	406704801	406704947	+	406704874	1.0	1.0
gene:TraesCS2D03G0730900	Chr2D	410221397	410230223	+	410225810	Chr2D	407268531	407277377	+	407272954	1.0	1.0
gene:TraesCS2D03G0731000	Chr2D	410233714	410243002	+	410238358	Chr2D	407281029	407290330	+	407285679	1.0	1.0
gene:TraesCS2D03G0731300	Chr2D	410590400	410595076	+	410592738	Chr2D	407636623	407641299	+	407638961	1.0	1.0
gene:TraesCS2D03G0731500	Chr2D	410602915	410608123	+	410605519	Chr2D	407649138	407654346	+	407651742	1.0	1.0
gene:TraesCS2D03G0731700	Chr2D	410620750	410621211	+	410620980	Chr2D	407666973	407667434	+	407667203	1.0	1.0
gene:TraesCS2D03G0731600	Chr2D	410619804	410623849	-	410621826	Chr2D	407666027	407670072	-	407668049	1.0	1.0
gene:TraesCS2D03G0732500	Chr2D	411029781	411033246	+	411031513	Chr2D	408074947	408078412	+	408076679	1.0	1.0
gene:TraesCS2D03G0733100	Chr2D	411518867	411524270	+	411521568	Chr2D	408555059	408560462	+	408557760	1.0	1.0
gene:TraesCS2D03G0733500	Chr2D	411546966	411548153	-	411547559	Chr2D	408582930	408584117	-	408583523	1.0	1.0
gene:TraesCS2D03G0734100	Chr2D	411698596	411699888	+	411699242	Chr2D	408734248	408735540	+	408734894	1.0	1.0
gene:TraesCS2D03G0734500	Chr2D	411839903	411844509	+	411842206	Chr2D	408875549	408880155	+	408877852	1.0	1.0
gene:TraesCS2D03G0734700	Chr2D	411861565	411866220	-	411863892	Chr2D	408897146	408901801	-	408899473	1.0	1.0
gene:TraesCS2D03G0734800	Chr2D	412498054	412498872	-	412498463	Chr2D	409530541	409531359	-	409530950	1.0	1.0
gene:TraesCS2D03G0734900	Chr2D	412500441	412500806	-	412500623	Chr2D	409532928	409533293	-	409533110	1.0	1.0
gene:TraesCS2D03G0735000	Chr2D	412663517	412664358	-	412663937	Chr2D	409695304	409696145	-	409695724	1.0	1.0
gene:TraesCS2D03G0735100	Chr2D	412667742	412672847	-	412670294	Chr2D	409699529	409704634	-	409702081	1.0	1.0
gene:TraesCS2D03G0735300	Chr2D	412677789	412684186	-	412680987	Chr2D	409709576	409715973	-	409712774	1.0	1.0
gene:TraesCS2D03G0735800	Chr2D	413212107	413212998	+	413212552	Chr2D	410241751	410242642	+	410242196	1.0	1.0
gene:TraesCS2D03G0736000	Chr2D	413599591	413600946	+	413600268	Chr2D	410627751	410629106	+	410628428	1.0	1.0
gene:TraesCS2D03G0736600	Chr2D	413667583	413670322	+	413668952	Chr2D	410695743	410698482	+	410697112	1.0	1.0
gene:TraesCS2D03G0736700	Chr2D	413671510	413672582	-	413672046	Chr2D	410699670	410700742	-	410700206	1.0	1.0
gene:TraesCS2D03G0736800	Chr2D	413672752	413674237	-	413673494	Chr2D	410700912	410702397	-	410701654	1.0	1.0
gene:TraesCS2D03G0737200	Chr2D	413972524	413975428	+	413973976	Chr2D	410970683	410973587	+	410972135	1.0	1.0
gene:TraesCS2D03G0737400	Chr2D	413977470	413979462	-	413978466	Chr2D	410975629	410977621	-	410976625	1.0	1.0
gene:TraesCS2D03G0737700	Chr2D	414005617	414007806	-	414006711	Chr2D	411003765	411005954	-	411004859	1.0	1.0
gene:TraesCS2D03G0738600	Chr2D	414226858	414228456	+	414227657	Chr2D	411223774	411225372	+	411224573	1.0	1.0
gene:TraesCS2D03G0738800	Chr2D	414526280	414528074	+	414527177	Chr2D	411523029	411524823	+	411523926	1.0	0.999
gene:TraesCS2D03G0738900	Chr2D	414551801	414553136	-	414552468	Chr2D	411548639	411549974	-	411549306	1.0	1.0
gene:TraesCS2D03G0739000	Chr2D	414603487	414605181	+	414604334	Chr2D	411600343	411602037	+	411601190	1.0	1.0
gene:TraesCS2D03G0739100	Chr2D	414743056	414745847	-	414744451	Chr2D	411746670	411749461	-	411748065	1.0	1.0
gene:TraesCS2D03G0740600	Chr2D	414953305	414958132	-	414955718	Chr2D	411945026	411949853	-	411947439	1.0	1.0
gene:TraesCS2D03G0740900	Chr2D	415102107	415102671	+	415102389	Chr2D	412094054	412094618	+	412094336	1.0	1.0
gene:TraesCS2D03G0741000	Chr2D	415102856	415108983	-	415105919	Chr2D	412094803	412101011	-	412097907	1.0	0.997
gene:TraesCS2D03G0741300	Chr2D	415522208	415526853	+	415524530	Chr2D	412514114	412518759	+	412516436	1.0	1.0
gene:TraesCS2D03G0741500	Chr2D	415527391	415529739	+	415528565	Chr2D	412519297	412521645	+	412520471	1.0	1.0
gene:TraesCS2D03G0741600	Chr2D	415537039	415538852	+	415537945	Chr2D	412528747	412530560	+	412529653	1.0	1.0
gene:TraesCS2D03G0741800	Chr2D	415551158	415555015	+	415553086	Chr2D	412542969	412546826	+	412544897	1.0	1.0
gene:TraesCS2D03G0741900	Chr2D	415611234	415617533	+	415614383	Chr2D	412603060	412609359	+	412606209	1.0	1.0
gene:TraesCS2D03G0742100	Chr2D	415951354	415953316	+	415952335	Chr2D	412934793	412936755	+	412935774	1.0	1.0
gene:TraesCS2D03G0742400	Chr2D	415983459	415986809	+	415985134	Chr2D	412966898	412970248	+	412968573	1.0	1.0
gene:TraesCS2D03G0742500	Chr2D	416032583	416035917	+	416034250	Chr2D	413016074	413019408	+	413017741	1.0	1.0
gene:TraesCS2D03G0742600	Chr2D	416036816	416038155	-	416037485	Chr2D	413020307	413021646	-	413020976	1.0	1.0
gene:TraesCS2D03G0742700	Chr2D	416038609	416040723	-	416039666	Chr2D	413022100	413024214	-	413023157	1.0	1.0
gene:TraesCS2D03G0742800	Chr2D	416210593	416217092	-	416213842	Chr2D	413194831	413201330	-	413198080	1.0	0.998
gene:TraesCS2D03G0742900	Chr2D	416656231	416657183	+	416656707	Chr2D	413639187	413640139	+	413639663	1.0	1.0
gene:TraesCS2D03G0743000	Chr2D	416657151	416662260	-	416659705	Chr2D	413640107	413645216	-	413642661	1.0	1.0
gene:TraesCS2D03G0743200	Chr2D	417207397	417208867	+	417208132	Chr2D	414190519	414191989	+	414191254	1.0	1.0
gene:TraesCS2D03G0743300	Chr2D	417207500	417208788	-	417208144	Chr2D	414190622	414191910	-	414191266	1.0	1.0
gene:TraesCS2D03G0743400	Chr2D	417210143	417212424	-	417211283	Chr2D	414193265	414195546	-	414194405	1.0	1.0
gene:TraesCS2D03G0744700	Chr2D	417797189	417797509	-	417797349	Chr2D	414776525	414776845	-	414776685	1.0	1.0
gene:TraesCS2D03G0745000	Chr2D	418636547	418643870	-	418640208	Chr2D	415611821	415619157	-	415615489	1.0	1.0
gene:TraesCS2D03G0745100	Chr2D	418646882	418652018	-	418649450	Chr2D	415622026	415627162	-	415624594	1.0	1.0
gene:TraesCS2D03G0745200	Chr2D	419001402	419006285	-	419003843	Chr2D	415975417	415980300	-	415977858	1.0	1.0
gene:TraesCS2D03G0745300	Chr2D	419098876	419104627	+	419101751	Chr2D	416072918	416078669	+	416075793	1.0	1.0
gene:TraesCS2D03G0745400	Chr2D	419105656	419105967	+	419105811	Chr2D	416079698	416080009	+	416079853	1.0	1.0
gene:TraesCS2D03G0745600	Chr2D	419175960	419178206	+	419177083	Chr2D	416150172	416152419	+	416151295	1.0	0.998
gene:TraesCS2D03G0745700	Chr2D	419328439	419329930	+	419329184	Chr2D	416289013	416290504	+	416289758	1.0	1.0
gene:TraesCS2D03G0745800	Chr2D	419332327	419334430	-	419333378	Chr2D	416292901	416295004	-	416293952	1.0	1.0
gene:TraesCS2D03G0745900	Chr2D	419396263	419401931	+	419399097	Chr2D	416356559	416362229	+	416359394	1.0	1.0
gene:TraesCS2D03G0746100	Chr2D	419419922	419421480	+	419420701	Chr2D	416380217	416381775	+	416380996	1.0	1.0
gene:TraesCS2D03G0746300	Chr2D	419446760	419448435	+	419447597	Chr2D	416407055	416408730	+	416407892	1.0	1.0
gene:TraesCS2D03G0746400	Chr2D	419449222	419449383	-	419449302	Chr2D	416409517	416409678	-	416409597	1.0	1.0
gene:TraesCS2D03G0746800	Chr2D	419614502	419620257	+	419617379	Chr2D	416574572	416580327	+	416577449	1.0	1.0
gene:TraesCS2D03G0746900	Chr2D	419779164	419780867	+	419780015	Chr2D	416739254	416740957	+	416740105	1.0	1.0
gene:TraesCS2D03G0747200	Chr2D	419859772	419862544	+	419861158	Chr2D	416820126	416822898	+	416821512	1.0	1.0
gene:TraesCS2D03G0747300	Chr2D	419866416	419868182	+	419867299	Chr2D	416826770	416828536	+	416827653	1.0	1.0
gene:TraesCS2D03G0747600	Chr2D	420275189	420290058	+	420282623	Chr2D	417234019	417248893	+	417241456	1.0	1.0
