gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS4B03G0574400	Chr4B	438996360	438998220	+	438997290	Chr4B	460148805	460150665	+	460149735	1.0	1.0
gene:TraesCS4B03G0574700	Chr4B	439276834	439283433	-	439280133	Chr4B	460428832	460435431	-	460432131	1.0	0.999
gene:TraesCS4B03G0575000	Chr4B	439866581	439868699	-	439867640	Chr4B	461018829	461020947	-	461019888	1.0	1.0
gene:TraesCS4B03G0575100	Chr4B	439870480	439872593	-	439871536	Chr4B	461022728	461024841	-	461023784	1.0	1.0
gene:TraesCS4B03G0575400	Chr4B	440611667	440614612	+	440613139	Chr4B	461763237	461766182	+	461764709	1.0	1.0
gene:TraesCS4B03G0575600	Chr4B	440616898	440622997	-	440619947	Chr4B	461768469	461774437	-	461771453	1.0	0.999
gene:TraesCS4B03G0575700	Chr4B	441515119	441518127	+	441516623	Chr4B	462665992	462669000	+	462667496	1.0	1.0
gene:TraesCS4B03G0575900	Chr4B	442374393	442378545	+	442376469	Chr4B	463526730	463530882	+	463528806	1.0	1.0
gene:TraesCS4B03G0576000	Chr4B	442379304	442382752	-	442381028	Chr4B	463531641	463535089	-	463533365	1.0	1.0
gene:TraesCS4B03G0576200	Chr4B	442740590	442745815	-	442743202	Chr4B	463893003	463898228	-	463895615	1.0	0.999
gene:TraesCS4B03G0576400	Chr4B	443032487	443038923	-	443035705	Chr4B	464184285	464190721	-	464187503	1.0	1.0
gene:TraesCS4B03G0576600	Chr4B	443761636	443763875	-	443762755	Chr4B	464913586	464915825	-	464914705	1.0	1.0
gene:TraesCS4B03G0577000	Chr4B	444147870	444150563	+	444149216	Chr4B	465299258	465301951	+	465300604	1.0	1.0
gene:TraesCS4B03G0577100	Chr4B	444159480	444160387	+	444159933	Chr4B	465310871	465311778	+	465311324	1.0	1.0
gene:TraesCS4B03G0577300	Chr4B	444191486	444196643	-	444194064	Chr4B	465342881	465348038	-	465345459	1.0	1.0
gene:TraesCS4B03G0577800	Chr4B	444640926	444646030	-	444643478	Chr4B	465812976	465818080	-	465815528	1.0	1.0
gene:TraesCS4B03G0578000	Chr4B	444838226	444841284	-	444839755	Chr4B	466010211	466013269	-	466011740	1.0	1.0
gene:TraesCS4B03G0578100	Chr4B	445193867	445195538	-	445194702	Chr4B	466365044	466366715	-	466365879	1.0	1.0
gene:TraesCS4B03G0578400	Chr4B	445322724	445324094	+	445323409	Chr4B	466499784	466501154	+	466500469	1.0	1.0
gene:TraesCS4B03G0578500	Chr4B	445324233	445328037	-	445326135	Chr4B	466501293	466505097	-	466503195	1.0	1.0
gene:TraesCS4B03G0578600	Chr4B	445328234	445333712	+	445330973	Chr4B	466505294	466510772	+	466508033	1.0	1.0
gene:TraesCS4B03G0578700	Chr4B	445335681	445337113	+	445336397	Chr4B	466512741	466514173	+	466513457	1.0	1.0
gene:TraesCS4B03G0579000	Chr4B	445507798	445513003	-	445510400	Chr4B	466684966	466690171	-	466687568	1.0	1.0
gene:TraesCS4B03G0579100	Chr4B	445725028	445728414	-	445726721	Chr4B	466901070	466904456	-	466902763	1.0	1.0
gene:TraesCS4B03G0579400	Chr4B	445844471	445845407	+	445844939	Chr4B	467020526	467021462	+	467020994	1.0	1.0
gene:TraesCS4B03G0579500	Chr4B	445845569	445849501	-	445847535	Chr4B	467021624	467025556	-	467023590	1.0	1.0
gene:TraesCS4B03G0579600	Chr4B	446357473	446359161	+	446358317	Chr4B	467530374	467532062	+	467531218	1.0	1.0
gene:TraesCS4B03G0579700	Chr4B	446433588	446443243	+	446438415	Chr4B	467606495	467616330	+	467611412	0.998	0.995
gene:TraesCS4B03G0579800	Chr4B	446448318	446449787	-	446449052	Chr4B	467621636	467623103	-	467622369	0.997	0.983
gene:TraesCS4B03G0580300	Chr4B	447295009	447299173	+	447297091	Chr4B	468465768	468469932	+	468467850	1.0	1.0
gene:TraesCS4B03G0580800	Chr4B	447516267	447520334	+	447518300	Chr4B	468687032	468691099	+	468689065	1.0	1.0
gene:TraesCS4B03G0581000	Chr4B	447786042	447787909	+	447786975	Chr4B	468957124	468958991	+	468958057	1.0	0.999
gene:TraesCS4B03G0581600	Chr4B	447868701	447869465	-	447869083	Chr4B	469039782	469040546	-	469040164	1.0	1.0
gene:TraesCS4B03G0581900	Chr4B	447994877	447997345	+	447996111	Chr4B	469165974	469168447	+	469167210	1.0	1.0
gene:TraesCS4B03G0582000	Chr4B	448102782	448105869	+	448104325	Chr4B	469273862	469276949	+	469275405	1.0	1.0
gene:TraesCS4B03G0582300	Chr4B	448109016	448114629	+	448111822	Chr4B	469280096	469285709	+	469282902	1.0	1.0
gene:TraesCS4B03G0582400	Chr4B	448169808	448172952	+	448171380	Chr4B	469341002	469344146	+	469342574	1.0	1.0
gene:TraesCS4B03G0582600	Chr4B	448283675	448287664	-	448285669	Chr4B	469454874	469458863	-	469456868	1.0	1.0
gene:TraesCS4B03G0582800	Chr4B	448481930	448486716	+	448484323	Chr4B	469661580	469666366	+	469663973	1.0	1.0
gene:TraesCS4B03G0582900	Chr4B	448489726	448493246	-	448491486	Chr4B	469669376	469672898	-	469671137	1.0	1.0
gene:TraesCS4B03G0583200	Chr4B	448498500	448499342	+	448498921	Chr4B	469678152	469678994	+	469678573	1.0	1.0
gene:TraesCS4B03G0583500	Chr4B	448675166	448683759	+	448679462	Chr4B	469853501	469862094	+	469857797	1.0	1.0
gene:TraesCS4B03G0583600	Chr4B	448680396	448683773	-	448682084	Chr4B	469858731	469862108	-	469860419	1.0	1.0
gene:TraesCS4B03G0583700	Chr4B	448802094	448803864	+	448802979	Chr4B	469980383	469982153	+	469981268	1.0	1.0
gene:TraesCS4B03G0583800	Chr4B	448845141	448850214	+	448847677	Chr4B	470023430	470028272	+	470025851	1.0	1.0
gene:TraesCS4B03G0583900	Chr4B	448963497	448964293	+	448963895	Chr4B	470141271	470142067	+	470141669	1.0	1.0
gene:TraesCS4B03G0584100	Chr4B	449140828	449142073	+	449141450	Chr4B	470316885	470318130	+	470317507	1.0	1.0
gene:TraesCS4B03G0584300	Chr4B	449151476	449157465	-	449154470	Chr4B	470327533	470333522	-	470330527	1.0	1.0
gene:TraesCS4B03G0584400	Chr4B	449483085	449489584	-	449486334	Chr4B	470656495	470662994	-	470659744	1.0	1.0
gene:TraesCS4B03G0584500	Chr4B	449490275	449510909	-	449500592	Chr4B	470663685	470684318	-	470674001	1.0	1.0
gene:TraesCS4B03G0584900	Chr4B	449515798	449516898	-	449516348	Chr4B	470689213	470690313	-	470689763	1.0	1.0
gene:TraesCS4B03G0585000	Chr4B	449716255	449717207	-	449716731	Chr4B	470889527	470890479	-	470890003	1.0	1.0
gene:TraesCS4B03G0585500	Chr4B	449890147	449892104	-	449891125	Chr4B	471063417	471065374	-	471064395	1.0	1.0
gene:TraesCS4B03G0585700	Chr4B	449937810	449942761	+	449940285	Chr4B	471111081	471116032	+	471113556	1.0	1.0
gene:TraesCS4B03G0585800	Chr4B	449942982	449945012	-	449943997	Chr4B	471116253	471118283	-	471117268	1.0	1.0
gene:TraesCS4B03G0585900	Chr4B	449946213	449961214	-	449953713	Chr4B	471119484	471134029	-	471126756	1.0	1.0
gene:TraesCS4B03G0587200	Chr4B	450497348	450503980	+	450500664	Chr4B	471941892	471948525	+	471945208	1.0	1.0
gene:TraesCS4B03G0587300	Chr4B	450509228	450510180	-	450509704	Chr4B	471953795	471954747	-	471954271	1.0	1.0
gene:TraesCS4B03G0587700	Chr4B	450517722	450519100	+	450518411	Chr4B	471962292	471963670	+	471962981	1.0	1.0
gene:TraesCS4B03G0587800	Chr4B	450519125	450519887	-	450519506	Chr4B	471963695	471964457	-	471964076	1.0	1.0
gene:TraesCS4B03G0587900	Chr4B	450520376	450533355	-	450526865	Chr4B	471964946	471977925	-	471971435	1.0	1.0
gene:TraesCS4B03G0588400	Chr4B	450926282	450928984	+	450927633	Chr4B	472366881	472369583	+	472368232	1.0	1.0
gene:TraesCS4B03G0588700	Chr4B	450932773	450935824	-	450934298	Chr4B	472373372	472376113	-	472374742	0.968	0.968
gene:TraesCS4B03G0588900	Chr4B	451887437	451892424	-	451889930	Chr4B	473328693	473333680	-	473331186	1.0	1.0
gene:TraesCS4B03G0589000	Chr4B	451900281	451904163	-	451902222	Chr4B	473341537	473345425	-	473343481	1.0	1.0
gene:TraesCS4B03G0589200	Chr4B	452246816	452248624	+	452247720	Chr4B	473685757	473687565	+	473686661	1.0	1.0
gene:TraesCS4B03G0589300	Chr4B	452411737	452413915	+	452412826	Chr4B	473849240	473851418	+	473850329	1.0	1.0
gene:TraesCS4B03G0589400	Chr4B	452414196	452420083	-	452417139	Chr4B	473851699	473857586	-	473854642	1.0	1.0
gene:TraesCS4B03G0589900	Chr4B	452920690	452929841	+	452925265	Chr4B	474357501	474366663	+	474362082	1.0	1.0
gene:TraesCS4B03G0590200	Chr4B	452933563	452935011	+	452934287	Chr4B	474370381	474371829	+	474371105	1.0	1.0
gene:TraesCS4B03G0590400	Chr4B	452940863	452943054	+	452941958	Chr4B	474377681	474379872	+	474378776	1.0	1.0
gene:TraesCS4B03G0590500	Chr4B	453192732	453197111	+	453194921	Chr4B	474629579	474633958	+	474631768	1.0	1.0
gene:TraesCS4B03G0590800	Chr4B	453198695	453199158	+	453198926	Chr4B	474635542	474636005	+	474635773	1.0	1.0
gene:TraesCS4B03G0590700	Chr4B	453197938	453201634	-	453199786	Chr4B	474634785	474638481	-	474636633	1.0	1.0
gene:TraesCS4B03G0591200	Chr4B	453681395	453686195	+	453683795	Chr4B	475117266	475122066	+	475119666	1.0	1.0
gene:TraesCS4B03G0591400	Chr4B	453690480	453690809	+	453690644	Chr4B	475126531	475126860	+	475126695	1.0	0.996
gene:TraesCS4B03G0591900	Chr4B	453813508	453816836	-	453815172	Chr4B	475249585	475252913	-	475251249	1.0	1.0
gene:TraesCS4B03G0592000	Chr4B	453861574	453866597	-	453864085	Chr4B	475297654	475302677	-	475300165	1.0	1.0
gene:TraesCS4B03G0592100	Chr4B	453870733	453873505	-	453872119	Chr4B	475306813	475309585	-	475308199	1.0	1.0
gene:TraesCS4B03G0592200	Chr4B	454087799	454089538	+	454088668	Chr4B	475524023	475525762	+	475524892	1.0	1.0
gene:TraesCS4B03G0592600	Chr4B	454175876	454177094	-	454176485	Chr4B	475612099	475613317	-	475612708	1.0	1.0
gene:TraesCS4B03G0592800	Chr4B	454185095	454188566	+	454186830	Chr4B	475621317	475624788	+	475623052	1.0	1.0
gene:TraesCS4B03G0593000	Chr4B	454189798	454192844	-	454191321	Chr4B	475626020	475629066	-	475627543	1.0	1.0
gene:TraesCS4B03G0593300	Chr4B	454536797	454538738	-	454537767	Chr4B	475971295	475973236	-	475972265	1.0	1.0
gene:TraesCS4B03G0593600	Chr4B	454787652	454789003	+	454788327	Chr4B	476222083	476223434	+	476222758	1.0	1.0
gene:TraesCS4B03G0593700	Chr4B	454790259	454795619	-	454792939	Chr4B	476224690	476230036	-	476227363	1.0	1.0
gene:TraesCS4B03G0593800	Chr4B	454926107	454928653	+	454927380	Chr4B	476360578	476363124	+	476361851	1.0	1.0
gene:TraesCS4B03G0593900	Chr4B	455079598	455081255	-	455080426	Chr4B	476514079	476515736	-	476514907	1.0	0.999
gene:TraesCS4B03G0594100	Chr4B	455149503	455149941	+	455149722	Chr4B	476584009	476584447	+	476584228	1.0	1.0
gene:TraesCS4B03G0594500	Chr4B	455516497	455521910	+	455519203	Chr4B	476950613	476956022	+	476953317	1.0	0.999
gene:TraesCS4B03G0594700	Chr4B	455530803	455532993	+	455531898	Chr4B	476964936	476967126	+	476966031	1.0	1.0
gene:TraesCS4B03G0595200	Chr4B	455549539	455550931	-	455550235	Chr4B	476983672	476985064	-	476984368	1.0	1.0
gene:TraesCS4B03G0595300	Chr4B	455551946	455566369	+	455559157	Chr4B	476986080	477000505	+	476993292	1.0	1.0
gene:TraesCS4B03G0595500	Chr4B	455763227	455767582	+	455765404	Chr4B	477197373	477201728	+	477199550	1.0	0.996
gene:TraesCS4B03G0595600	Chr4B	455774862	455778464	-	455776663	Chr4B	477209008	477212610	-	477210809	1.0	0.999
gene:TraesCS4B03G0595800	Chr4B	456216181	456219721	-	456217951	Chr4B	477649034	477652575	-	477650804	1.0	0.999
gene:TraesCS4B03G0596100	Chr4B	456571670	456581655	+	456576662	Chr4B	478004601	478014599	+	478009600	1.0	1.0
gene:TraesCS4B03G0596500	Chr4B	456931671	456932762	+	456932216	Chr4B	478364706	478365797	+	478365251	1.0	1.0
gene:TraesCS4B03G0596600	Chr4B	456957440	456964621	-	456961030	Chr4B	478390361	478397548	-	478393954	1.0	1.0
gene:TraesCS4B03G0597200	Chr4B	457350032	457352097	-	457351064	Chr4B	478743334	478745399	-	478744366	1.0	1.0
gene:TraesCS4B03G0597500	Chr4B	457678879	457682539	-	457680709	Chr4B	479072153	479075813	-	479073983	1.0	1.0
gene:TraesCS4B03G0598200	Chr4B	458173824	458174075	+	458173949	Chr4B	479567015	479567266	+	479567140	1.0	1.0
gene:TraesCS4B03G0598500	Chr4B	458287060	458292966	+	458290013	Chr4B	479680170	479686078	+	479683124	1.0	1.0
gene:TraesCS4B03G0598600	Chr4B	458293481	458295460	-	458294470	Chr4B	479686593	479688572	-	479687582	1.0	1.0
gene:TraesCS4B03G0599000	Chr4B	459127922	459131839	-	459129880	Chr4B	480518118	480522035	-	480520076	1.0	1.0
gene:TraesCS4B03G0599100	Chr4B	459144998	459150278	+	459147638	Chr4B	480535195	480540475	+	480537835	1.0	0.999
gene:TraesCS4B03G0599200	Chr4B	459151511	459153777	-	459152644	Chr4B	480541708	480543974	-	480542841	1.0	1.0
gene:TraesCS4B03G0599300	Chr4B	459236834	459238827	-	459237830	Chr4B	480626915	480628910	-	480627912	1.0	0.997
gene:TraesCS4B03G0599600	Chr4B	459361676	459363369	-	459362522	Chr4B	480750962	480752655	-	480751808	1.0	0.999
gene:TraesCS4B03G0599700	Chr4B	459367474	459368907	-	459368190	Chr4B	480756760	480758193	-	480757476	1.0	1.0
gene:TraesCS4B03G0600200	Chr4B	459631031	459639105	-	459635068	Chr4B	481148077	481156151	-	481152114	1.0	1.0
gene:TraesCS4B03G0600500	Chr4B	459865399	459866138	-	459865768	Chr4B	481382514	481383253	-	481382883	1.0	1.0
gene:TraesCS4B03G0600700	Chr4B	460075703	460077421	-	460076562	Chr4B	481592134	481593852	-	481592993	1.0	1.0
gene:TraesCS4B03G0601100	Chr4B	460162274	460163850	-	460163062	Chr4B	481678717	481680293	-	481679505	1.0	0.999
gene:TraesCS4B03G0601700	Chr4B	460484268	460487315	+	460485791	Chr4B	482000465	482003512	+	482001988	1.0	1.0
gene:TraesCS4B03G0601800	Chr4B	460488066	460490111	-	460489088	Chr4B	482004263	482006308	-	482005285	1.0	1.0
gene:TraesCS4B03G0602600	Chr4B	461027137	461030015	+	461028576	Chr4B	482527252	482530130	+	482528691	1.0	0.999
gene:TraesCS4B03G0602800	Chr4B	461494727	461495989	+	461495358	Chr4B	482993791	482995053	+	482994422	1.0	1.0
gene:TraesCS4B03G0602900	Chr4B	461501929	461503062	+	461502495	Chr4B	483000992	483002125	+	483001558	1.0	1.0
gene:TraesCS4B03G0603000	Chr4B	461505998	461506273	-	461506135	Chr4B	483005061	483005336	-	483005198	1.0	1.0
gene:TraesCS4B03G0603100	Chr4B	461506554	461510389	+	461508471	Chr4B	483005617	483009452	+	483007534	1.0	1.0
gene:TraesCS4B03G0603200	Chr4B	461511101	461528850	+	461519975	Chr4B	483010164	483027914	+	483019039	1.0	0.999
gene:TraesCS4B03G0603300	Chr4B	461794592	461800873	+	461797732	Chr4B	483293126	483299407	+	483296266	1.0	0.999
gene:TraesCS4B03G0603500	Chr4B	461825998	461826880	-	461826439	Chr4B	483324637	483325525	-	483325081	1.0	0.993
gene:TraesCS4B03G0603700	Chr4B	461882015	461882934	+	461882474	Chr4B	483380276	483381195	+	483380735	1.0	1.0
gene:TraesCS4B03G0603800	Chr4B	461986259	461987156	+	461986707	Chr4B	483484530	483485427	+	483484978	1.0	1.0
gene:TraesCS4B03G0604400	Chr4B	462486225	462490872	+	462488548	Chr4B	483983638	483987949	+	483985793	1.0	0.998
gene:TraesCS4B03G0604600	Chr4B	462856366	462860635	+	462858500	Chr4B	484363670	484367939	+	484365804	1.0	1.0
gene:TraesCS4B03G0604800	Chr4B	462984241	462990220	+	462987230	Chr4B	484491460	484497439	+	484494449	1.0	1.0
gene:TraesCS4B03G0605500	Chr4B	463430378	463435032	+	463432705	Chr4B	484934466	484939120	+	484936793	1.0	1.0
gene:TraesCS4B03G0605600	Chr4B	463437366	463441814	+	463439590	Chr4B	484941036	484945450	+	484943243	0.983	0.983
gene:TraesCS4B03G0605700	Chr4B	463491088	463500423	+	463495755	Chr4B	484993013	485002348	+	484997680	1.0	1.0
gene:TraesCS4B03G0606000	Chr4B	464220365	464222460	-	464221412	Chr4B	485722316	485724411	-	485723363	1.0	1.0
gene:TraesCS4B03G0606200	Chr4B	464292816	464296027	-	464294421	Chr4B	485794812	485798023	-	485796417	1.0	1.0
gene:TraesCS4B03G0606400	Chr4B	464721873	464726593	+	464724233	Chr4B	486221950	486226670	+	486224310	1.0	1.0
gene:TraesCS4B03G0606500	Chr4B	464741068	464752074	-	464746571	Chr4B	486241140	486252147	-	486246643	1.0	1.0
gene:TraesCS4B03G0606700	Chr4B	464995563	465001711	+	464998637	Chr4B	486495460	486501608	+	486498534	1.0	1.0
gene:TraesCS4B03G0607100	Chr4B	465005250	465007486	+	465006368	Chr4B	486505147	486507383	+	486506265	1.0	1.0
gene:TraesCS4B03G0607300	Chr4B	465041447	465044096	+	465042771	Chr4B	486541372	486544021	+	486542696	1.0	1.0
gene:TraesCS4B03G0607500	Chr4B	465277828	465283589	+	465280708	Chr4B	486778301	486783830	+	486781065	1.0	1.0
gene:TraesCS4B03G0607800	Chr4B	465320039	465321592	-	465320815	Chr4B	486820061	486821614	-	486820837	1.0	1.0
gene:TraesCS4B03G0608300	Chr4B	465847937	465851934	+	465849935	Chr4B	487347741	487351738	+	487349739	1.0	1.0
gene:TraesCS4B03G0608500	Chr4B	465898580	465899298	+	465898939	Chr4B	487398397	487399115	+	487398756	1.0	1.0
gene:TraesCS4B03G0608900	Chr4B	465954911	465959080	+	465956995	Chr4B	487454627	487458756	+	487456691	0.981	0.981
gene:TraesCS4B03G0609000	Chr4B	466057598	466059833	+	466058715	Chr4B	487557343	487559578	+	487558460	1.0	0.999
gene:TraesCS4B03G0609300	Chr4B	466232218	466237029	+	466234623	Chr4B	487731981	487736791	+	487734386	0.999	0.999
gene:TraesCS4B03G0609400	Chr4B	466239147	466241509	-	466240328	Chr4B	487738909	487741272	-	487740090	1.0	0.999
gene:TraesCS4B03G0609900	Chr4B	466371264	466373216	+	466372240	Chr4B	487870886	487872838	+	487871862	1.0	1.0
gene:TraesCS4B03G0610000	Chr4B	466378726	466382130	+	466380428	Chr4B	487878348	487881752	+	487880050	1.0	1.0
gene:TraesCS4B03G0610300	Chr4B	466540419	466547701	-	466544060	Chr4B	488040051	488047438	-	488043744	1.0	0.997
gene:TraesCS4B03G0610400	Chr4B	466617075	466617338	-	466617206	Chr4B	488116824	488117087	-	488116955	1.0	1.0
gene:TraesCS4B03G0610500	Chr4B	466979096	466979922	-	466979509	Chr4B	488478786	488479612	-	488479199	1.0	1.0
gene:TraesCS4B03G0610600	Chr4B	466984081	466985861	+	466984971	Chr4B	488483783	488485563	+	488484673	1.0	1.0
gene:TraesCS4B03G0610800	Chr4B	467063483	467066155	+	467064819	Chr4B	488563177	488565849	+	488564513	1.0	1.0
gene:TraesCS4B03G0610900	Chr4B	467069573	467070752	+	467070162	Chr4B	488569267	488570446	+	488569856	1.0	0.997
gene:TraesCS4B03G0611300	Chr4B	467169261	467173556	+	467171408	Chr4B	488668960	488673255	+	488671107	1.0	1.0
gene:TraesCS4B03G0611400	Chr4B	467175431	467179523	+	467177477	Chr4B	488675130	488679222	+	488677176	1.0	1.0
gene:TraesCS4B03G0611700	Chr4B	467181377	467185729	-	467183553	Chr4B	488681076	488685428	-	488683252	1.0	1.0
gene:TraesCS4B03G0612200	Chr4B	467266013	467266704	+	467266358	Chr4B	488765706	488766397	+	488766051	1.0	1.0
gene:TraesCS4B03G0612400	Chr4B	467312493	467315872	-	467314182	Chr4B	488812196	488815548	-	488813872	0.986	0.986
gene:TraesCS4B03G0612600	Chr4B	467499625	467504308	-	467501966	Chr4B	488998122	489002805	-	489000463	1.0	1.0
gene:TraesCS4B03G0612800	Chr4B	467535264	467539720	-	467537492	Chr4B	489033778	489038234	-	489036006	1.0	1.0
gene:TraesCS4B03G0613500	Chr4B	467715513	467717369	-	467716441	Chr4B	489214024	489215880	-	489214952	1.0	1.0
gene:TraesCS4B03G0613700	Chr4B	467924002	467931840	-	467927921	Chr4B	489420948	489428789	-	489424868	1.0	1.0
gene:TraesCS4B03G0613900	Chr4B	468269998	468275345	+	468272671	Chr4B	489766004	489771352	+	489768678	1.0	1.0
gene:TraesCS4B03G0614300	Chr4B	468291909	468294900	-	468293404	Chr4B	489787917	489790908	-	489789412	1.0	1.0
gene:TraesCS4B03G0615700	Chr4B	468504249	468506556	-	468505402	Chr4B	490000031	490002338	-	490001184	1.0	1.0
gene:TraesCS4B03G0616100	Chr4B	468761420	468768393	+	468764906	Chr4B	490264650	490271623	+	490268136	1.0	1.0
gene:TraesCS4B03G0616800	Chr4B	469550891	469552936	+	469551913	Chr4B	491053789	491055834	+	491054811	1.0	1.0
gene:TraesCS4B03G0617000	Chr4B	470216013	470225273	+	470220643	Chr4B	491716371	491725631	+	491721001	1.0	1.0
gene:TraesCS4B03G0617100	Chr4B	470225428	470226346	+	470225887	Chr4B	491725786	491726704	+	491726245	1.0	1.0
gene:TraesCS4B03G0617500	Chr4B	470580848	470589086	+	470584967	Chr4B	492081118	492089356	+	492085237	1.0	1.0
gene:TraesCS4B03G0617600	Chr4B	470589503	470590023	-	470589763	Chr4B	492089773	492090293	-	492090033	1.0	1.0
gene:TraesCS4B03G0617700	Chr4B	470903559	470906134	+	470904846	Chr4B	492403598	492406173	+	492404885	1.0	1.0
gene:TraesCS4B03G0617900	Chr4B	471025434	471026892	-	471026163	Chr4B	492525508	492526966	-	492526237	1.0	1.0
gene:TraesCS4B03G0618100	Chr4B	471203359	471207139	+	471205249	Chr4B	492703447	492707226	+	492705336	1.0	1.0
gene:TraesCS4B03G0618400	Chr4B	471382505	471384145	+	471383325	Chr4B	492883859	492885499	+	492884679	1.0	0.999
gene:TraesCS4B03G0618600	Chr4B	471456085	471457377	+	471456731	Chr4B	492957428	492958720	+	492958074	1.0	1.0
gene:TraesCS4B03G0618700	Chr4B	471459713	471460962	+	471460337	Chr4B	492961056	492962305	+	492961680	1.0	0.999
gene:TraesCS4B03G0618800	Chr4B	471486021	471487114	+	471486567	Chr4B	492987374	492988467	+	492987920	1.0	1.0
gene:TraesCS4B03G0619000	Chr4B	471671904	471677473	+	471674688	Chr4B	493172764	493178338	+	493175551	1.0	1.0
gene:TraesCS4B03G0619200	Chr4B	471733626	471741179	-	471737402	Chr4B	493234491	493242043	-	493238267	1.0	1.0
gene:TraesCS4B03G0619300	Chr4B	471887703	471888242	+	471887972	Chr4B	493388584	493389123	+	493388853	1.0	1.0
gene:TraesCS4B03G0619400	Chr4B	471918962	471919781	+	471919371	Chr4B	493419843	493420662	+	493420252	1.0	1.0
gene:TraesCS4B03G0619700	Chr4B	472351111	472353961	+	472352536	Chr4B	493850458	493853219	+	493851838	0.968	0.968
gene:TraesCS4B03G0620100	Chr4B	472811494	472815111	-	472813302	Chr4B	494308997	494312614	-	494310805	1.0	1.0
gene:TraesCS4B03G0620200	Chr4B	472821658	472822999	-	472822328	Chr4B	494319161	494320502	-	494319831	1.0	1.0
gene:TraesCS4B03G0620400	Chr4B	473107004	473109078	+	473108041	Chr4B	494604415	494606489	+	494605452	1.0	1.0
gene:TraesCS4B03G0620900	Chr4B	473617142	473619917	+	473618529	Chr4B	495128285	495131060	+	495129672	1.0	1.0
gene:TraesCS4B03G0621000	Chr4B	473623589	473628022	-	473625805	Chr4B	495134732	495139172	-	495136952	1.0	1.0
gene:TraesCS4B03G0621600	Chr4B	474426554	474429943	-	474428248	Chr4B	495938473	495941862	-	495940167	1.0	1.0
gene:TraesCS4B03G0621700	Chr4B	474481338	474490768	-	474486053	Chr4B	495993253	496002682	-	495997967	1.0	1.0
gene:TraesCS4B03G0621900	Chr4B	475035102	475039472	+	475037287	Chr4B	496544702	496549072	+	496546887	1.0	1.0
gene:TraesCS4B03G0622000	Chr4B	475043282	475045996	+	475044639	Chr4B	496552882	496555596	+	496554239	1.0	1.0
gene:TraesCS4B03G0622300	Chr4B	475295840	475298878	+	475297359	Chr4B	496804993	496807951	+	496806472	0.973	0.973
gene:TraesCS4B03G0622400	Chr4B	475416960	475422203	-	475419581	Chr4B	496925517	496930760	-	496928138	1.0	1.0
gene:TraesCS4B03G0622500	Chr4B	475497287	475498873	+	475498080	Chr4B	497005657	497007243	+	497006450	1.0	1.0
gene:TraesCS4B03G0623100	Chr4B	475590422	475593975	-	475592198	Chr4B	497093486	497097039	-	497095262	1.0	1.0
gene:TraesCS4B03G0623300	Chr4B	475594354	475604832	-	475599593	Chr4B	497097418	497107608	-	497102513	1.0	1.0
gene:TraesCS4B03G0623500	Chr4B	475802780	475803720	-	475803250	Chr4B	497303949	497304889	-	497304419	1.0	1.0
gene:TraesCS4B03G0623600	Chr4B	476081327	476084766	+	476083046	Chr4B	497578388	497581827	+	497580107	1.0	1.0
gene:TraesCS4B03G0624100	Chr4B	476369747	476372035	+	476370891	Chr4B	497866268	497868556	+	497867412	1.0	0.999
gene:TraesCS4B03G0624400	Chr4B	476447804	476455289	+	476451546	Chr4B	497944329	497951814	+	497948071	1.0	1.0
gene:TraesCS4B03G0624600	Chr4B	476452051	476455290	-	476453670	Chr4B	497948576	497951815	-	497950195	1.0	1.0
gene:TraesCS4B03G0624700	Chr4B	476461154	476463144	-	476462149	Chr4B	497957691	497959681	-	497958686	1.0	1.0
gene:TraesCS4B03G0626100	Chr4B	478369712	478375012	-	478372362	Chr4B	499893175	499898475	-	499895825	1.0	1.0
gene:TraesCS4B03G0626200	Chr4B	478441728	478445185	+	478443456	Chr4B	499965198	499968674	+	499966936	1.0	1.0
gene:TraesCS4B03G0626300	Chr4B	478612889	478614600	+	478613744	Chr4B	500134226	500135937	+	500135081	1.0	1.0
gene:TraesCS4B03G0627000	Chr4B	478888281	478892182	+	478890231	Chr4B	500405844	500409745	+	500407794	1.0	1.0
gene:TraesCS4B03G0627100	Chr4B	478892268	478896847	-	478894557	Chr4B	500409831	500414410	-	500412120	1.0	1.0
gene:TraesCS4B03G0627300	Chr4B	479260567	479268953	+	479264760	Chr4B	500786330	500794716	+	500790523	1.0	1.0
gene:TraesCS4B03G0627500	Chr4B	479273441	479274172	+	479273806	Chr4B	500798895	500799626	+	500799260	1.0	1.0
gene:TraesCS4B03G0627600	Chr4B	479274774	479278743	-	479276758	Chr4B	500800228	500804197	-	500802212	1.0	1.0
gene:TraesCS4B03G0627700	Chr4B	479276874	479278349	+	479277611	Chr4B	500802328	500803803	+	500803065	1.0	1.0
gene:TraesCS4B03G0627800	Chr4B	479802272	479805533	+	479803902	Chr4B	501327724	501330985	+	501329354	1.0	1.0
gene:TraesCS4B03G0627900	Chr4B	479805518	479811650	-	479808584	Chr4B	501330970	501337102	-	501334036	1.0	1.0
gene:TraesCS4B03G0628100	Chr4B	479862793	479869283	-	479866038	Chr4B	501388247	501394739	-	501391493	1.0	0.998
