gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS3D03G0710900	Chr3D	427868598	427869044	+	427868821	Chr3D	443563727	443564173	+	443563950	1.0	1.0
gene:TraesCS3D03G0711000	Chr3D	427875993	427878511	+	427877252	Chr3D	443571122	443573640	+	443572381	1.0	1.0
gene:TraesCS3D03G0711600	Chr3D	427999516	427999734	-	427999625	Chr3D	443695128	443695346	-	443695237	1.0	0.995
gene:TraesCS3D03G0711800	Chr3D	428024822	428025466	-	428025144	Chr3D	443720053	443720697	-	443720375	1.0	1.0
gene:TraesCS3D03G0711900	Chr3D	428153194	428160602	+	428156898	Chr3D	443847322	443854730	+	443851026	1.0	1.0
gene:TraesCS3D03G0712000	Chr3D	428161353	428171554	+	428166453	Chr3D	443855481	443865679	+	443860580	1.0	1.0
gene:TraesCS3D03G0712100	Chr3D	428171191	428171433	-	428171312	Chr3D	443865316	443865558	-	443865437	1.0	1.0
gene:TraesCS3D03G0712500	Chr3D	428222878	428223835	-	428223356	Chr3D	443917009	443917966	-	443917487	1.0	0.997
gene:TraesCS3D03G0712600	Chr3D	428227764	428228611	-	428228187	Chr3D	443921895	443922742	-	443922318	1.0	0.997
gene:TraesCS3D03G0712700	Chr3D	428231561	428232393	-	428231977	Chr3D	443925699	443926531	-	443926115	1.0	1.0
gene:TraesCS3D03G0712800	Chr3D	428236875	428238184	-	428237529	Chr3D	443931013	443932322	-	443931667	1.0	1.0
gene:TraesCS3D03G0712900	Chr3D	428387799	428390121	+	428388960	Chr3D	444081681	444084003	+	444082842	1.0	0.999
gene:TraesCS3D03G0713000	Chr3D	428390228	428400025	-	428395126	Chr3D	444084091	444094372	-	444089231	0.997	0.995
gene:TraesCS3D03G0713100	Chr3D	428572166	428572981	-	428572573	Chr3D	444265943	444266758	-	444266350	1.0	1.0
gene:TraesCS3D03G0713500	Chr3D	428743730	428751450	+	428747590	Chr3D	444435951	444443671	+	444439811	1.0	1.0
gene:TraesCS3D03G0713600	Chr3D	428752071	428757168	+	428754619	Chr3D	444444292	444449389	+	444446840	1.0	1.0
gene:TraesCS3D03G0713700	Chr3D	428757323	428760298	-	428758810	Chr3D	444449544	444452521	-	444451032	1.0	1.0
gene:TraesCS3D03G0714000	Chr3D	429052649	429056830	-	429054739	Chr3D	444743694	444747875	-	444745784	1.0	1.0
gene:TraesCS3D03G0714100	Chr3D	429180598	429181522	+	429181060	Chr3D	444871970	444872894	+	444872432	1.0	1.0
gene:TraesCS3D03G0714200	Chr3D	429184172	429189787	+	429186979	Chr3D	444875544	444881159	+	444878351	1.0	1.0
gene:TraesCS3D03G0714300	Chr3D	429192295	429194911	+	429193603	Chr3D	444883667	444886283	+	444884975	1.0	1.0
gene:TraesCS3D03G0714500	Chr3D	429196414	429199572	-	429197993	Chr3D	444887786	444890944	-	444889365	1.0	1.0
gene:TraesCS3D03G0714900	Chr3D	429400535	429407450	+	429403992	Chr3D	445090543	445097458	+	445094000	1.0	1.0
gene:TraesCS3D03G0715000	Chr3D	429449514	429454356	+	429451935	Chr3D	445139570	445144412	+	445141991	1.0	1.0
gene:TraesCS3D03G0715100	Chr3D	429455918	429458671	-	429457294	Chr3D	445145975	445148728	-	445147351	1.0	1.0
gene:TraesCS3D03G0715200	Chr3D	429469865	429471413	-	429470639	Chr3D	445159924	445161472	-	445160698	1.0	1.0
gene:TraesCS3D03G0715500	Chr3D	429698880	429702407	-	429700643	Chr3D	445388970	445392496	-	445390733	1.0	1.0
gene:TraesCS3D03G0715600	Chr3D	429840115	429841031	-	429840573	Chr3D	445529602	445530518	-	445530060	1.0	1.0
gene:TraesCS3D03G0715800	Chr3D	429914043	429919076	+	429916559	Chr3D	445603545	445608578	+	445606061	1.0	1.0
gene:TraesCS3D03G0715900	Chr3D	429940037	429940414	-	429940225	Chr3D	445629542	445629919	-	445629730	1.0	1.0
gene:TraesCS3D03G0716000	Chr3D	429989530	429989944	-	429989737	Chr3D	445679043	445679457	-	445679250	1.0	1.0
gene:TraesCS3D03G0716200	Chr3D	430030140	430030746	-	430030443	Chr3D	445719660	445720266	-	445719963	1.0	1.0
gene:TraesCS3D03G0716400	Chr3D	430039743	430041752	+	430040747	Chr3D	445729262	445731279	+	445730270	1.0	0.996
gene:TraesCS3D03G0716500	Chr3D	430044069	430050368	-	430047218	Chr3D	445733596	445739899	-	445736747	1.0	1.0
gene:TraesCS3D03G0716600	Chr3D	430242993	430245720	-	430244356	Chr3D	445932265	445934992	-	445933628	1.0	1.0
gene:TraesCS3D03G0716700	Chr3D	430247227	430252383	-	430249805	Chr3D	445936499	445941655	-	445939077	1.0	1.0
gene:TraesCS3D03G0717100	Chr3D	430538199	430541595	+	430539897	Chr3D	446227668	446231064	+	446229366	1.0	1.0
gene:TraesCS3D03G0717200	Chr3D	430541746	430542081	-	430541913	Chr3D	446231215	446231550	-	446231382	1.0	1.0
gene:TraesCS3D03G0717300	Chr3D	430550393	430555110	-	430552751	Chr3D	446239859	446244551	-	446242205	0.988	0.988
gene:TraesCS3D03G0717500	Chr3D	430566709	430567434	+	430567071	Chr3D	446256193	446256918	+	446256555	1.0	0.998
gene:TraesCS3D03G0717600	Chr3D	430572918	430577047	+	430574982	Chr3D	446262414	446266543	+	446264478	1.0	1.0
gene:TraesCS3D03G0717700	Chr3D	430579934	430580327	+	430580130	Chr3D	446269410	446269803	+	446269606	1.0	1.0
gene:TraesCS3D03G0717800	Chr3D	430590097	430590848	+	430590472	Chr3D	446282970	446283721	+	446283345	1.0	1.0
gene:TraesCS3D03G0717900	Chr3D	430666448	430670887	+	430668667	Chr3D	446359300	446363739	+	446361519	1.0	0.999
gene:TraesCS3D03G0718200	Chr3D	430728689	430733178	+	430730933	Chr3D	446421540	446426029	+	446423784	1.0	1.0
gene:TraesCS3D03G0718300	Chr3D	430851525	430862532	+	430857028	Chr3D	446543862	446554869	+	446549365	1.0	1.0
gene:TraesCS3D03G0718400	Chr3D	430991522	430994812	+	430993167	Chr3D	446683631	446686921	+	446685276	1.0	1.0
gene:TraesCS3D03G0718700	Chr3D	431087759	431090766	+	431089262	Chr3D	446779873	446782932	+	446781402	1.0	1.0
gene:TraesCS3D03G0718900	Chr3D	431091449	431100016	-	431095732	Chr3D	446783624	446792192	-	446787908	1.0	1.0
gene:TraesCS3D03G0719000	Chr3D	431284305	431287283	+	431285794	Chr3D	446975750	446978728	+	446977239	1.0	1.0
gene:TraesCS3D03G0719100	Chr3D	431298981	431301093	-	431300037	Chr3D	446990426	446992538	-	446991482	1.0	1.0
gene:TraesCS3D03G0719400	Chr3D	432231723	432234248	-	432232985	Chr3D	447919676	447922201	-	447920938	1.0	1.0
gene:TraesCS3D03G0719700	Chr3D	432395937	432397121	+	432396529	Chr3D	448081699	448082883	+	448082291	1.0	1.0
gene:TraesCS3D03G0719800	Chr3D	432575335	432577109	+	432576222	Chr3D	448260389	448262163	+	448261276	1.0	1.0
gene:TraesCS3D03G0720000	Chr3D	432777722	432779698	+	432778710	Chr3D	448465709	448467685	+	448466697	1.0	1.0
gene:TraesCS3D03G0720100	Chr3D	432784867	432787534	-	432786200	Chr3D	448472854	448475521	-	448474187	1.0	1.0
gene:TraesCS3D03G0720200	Chr3D	432964192	432965576	-	432964884	Chr3D	448652150	448653534	-	448652842	1.0	1.0
gene:TraesCS3D03G0720300	Chr3D	432968474	432973139	-	432970806	Chr3D	448656432	448661097	-	448658764	1.0	1.0
gene:TraesCS3D03G0720400	Chr3D	432974280	432980070	-	432977175	Chr3D	448662238	448668028	-	448665133	1.0	1.0
gene:TraesCS3D03G0720800	Chr3D	433077829	433081467	+	433079648	Chr3D	448765410	448769048	+	448767229	1.0	1.0
gene:TraesCS3D03G0720900	Chr3D	433084112	433085943	-	433085027	Chr3D	448771693	448773524	-	448772608	1.0	1.0
gene:TraesCS3D03G0721300	Chr3D	433455177	433456593	+	433455885	Chr3D	449135702	449137118	+	449136410	1.0	1.0
gene:TraesCS3D03G0721400	Chr3D	433478577	433479398	+	433478987	Chr3D	449158570	449159391	+	449158980	1.0	1.0
gene:TraesCS3D03G0721500	Chr3D	433482301	433485182	+	433483741	Chr3D	449162294	449165175	+	449163734	1.0	1.0
gene:TraesCS3D03G0721700	Chr3D	433488724	433492804	-	433490764	Chr3D	449168717	449172797	-	449170757	1.0	1.0
gene:TraesCS3D03G0721900	Chr3D	434071137	434072669	+	434071903	Chr3D	449749328	449750860	+	449750094	1.0	1.0
gene:TraesCS3D03G0722000	Chr3D	434074966	434079902	+	434077434	Chr3D	449753157	449758093	+	449755625	1.0	1.0
gene:TraesCS3D03G0722400	Chr3D	434081479	434084089	-	434082784	Chr3D	449759670	449762280	-	449760975	1.0	1.0
gene:TraesCS3D03G0723200	Chr3D	434130367	434135008	-	434132687	Chr3D	449808557	449813208	-	449810882	1.0	1.0
gene:TraesCS3D03G0723300	Chr3D	434248079	434252173	-	434250126	Chr3D	449926364	449930458	-	449928411	1.0	1.0
gene:TraesCS3D03G0723400	Chr3D	434254636	434259486	-	434257061	Chr3D	449932850	449937701	-	449935275	1.0	0.999
gene:TraesCS3D03G0723500	Chr3D	434260622	434264122	-	434262372	Chr3D	449938837	449942337	-	449940587	1.0	1.0
gene:TraesCS3D03G0723600	Chr3D	434353928	434355909	+	434354918	Chr3D	450031976	450033957	+	450032966	1.0	1.0
gene:TraesCS3D03G0723800	Chr3D	434361079	434362248	+	434361663	Chr3D	450039127	450040296	+	450039711	1.0	1.0
gene:TraesCS3D03G0724100	Chr3D	434374792	434382254	-	434378523	Chr3D	450052836	450060298	-	450056567	1.0	1.0
gene:TraesCS3D03G0724200	Chr3D	434442941	434443243	-	434443092	Chr3D	450120846	450121148	-	450120997	1.0	1.0
gene:TraesCS3D03G0724300	Chr3D	434451064	434451559	-	434451311	Chr3D	450128968	450129463	-	450129215	1.0	1.0
gene:TraesCS3D03G0724700	Chr3D	434480238	434480558	-	434480398	Chr3D	450158143	450158463	-	450158303	1.0	1.0
gene:TraesCS3D03G0725100	Chr3D	434491995	434492738	-	434492366	Chr3D	450169907	450170650	-	450170278	1.0	1.0
gene:TraesCS3D03G0725300	Chr3D	434551088	434554308	+	434552698	Chr3D	450228754	450231974	+	450230364	1.0	1.0
gene:TraesCS3D03G0725400	Chr3D	434667157	434670011	-	434668584	Chr3D	450343769	450346623	-	450345196	1.0	1.0
gene:TraesCS3D03G0725500	Chr3D	434678142	434682081	+	434680111	Chr3D	450354755	450358706	+	450356730	1.0	0.998
gene:TraesCS3D03G0725600	Chr3D	434685506	434685727	+	434685616	Chr3D	450362131	450362352	+	450362241	1.0	1.0
gene:TraesCS3D03G0725700	Chr3D	434701636	434701851	+	434701743	Chr3D	450378261	450378476	+	450378368	1.0	1.0
gene:TraesCS3D03G0725900	Chr3D	434760905	434761099	+	434761002	Chr3D	450437527	450437721	+	450437624	1.0	1.0
gene:TraesCS3D03G0726100	Chr3D	434763230	434764787	-	434764008	Chr3D	450439852	450441409	-	450440630	1.0	1.0
gene:TraesCS3D03G0726600	Chr3D	434956749	434959156	+	434957952	Chr3D	450640605	450643012	+	450641808	1.0	1.0
gene:TraesCS3D03G0726700	Chr3D	434959053	434964125	-	434961589	Chr3D	450642909	450647981	-	450645445	1.0	1.0
gene:TraesCS3D03G0726800	Chr3D	434980539	434987045	-	434983792	Chr3D	450664401	450670903	-	450667652	0.999	0.999
gene:TraesCS3D03G0727300	Chr3D	435143536	435144671	+	435144103	Chr3D	450827453	450828588	+	450828020	1.0	1.0
gene:TraesCS3D03G0727700	Chr3D	435825552	435826782	+	435826167	Chr3D	451507536	451508766	+	451508151	1.0	1.0
gene:TraesCS3D03G0728100	Chr3D	435886352	435890489	+	435888420	Chr3D	451568340	451572477	+	451570408	1.0	1.0
gene:TraesCS3D03G0728200	Chr3D	436046361	436052166	+	436049263	Chr3D	451727755	451733560	+	451730657	1.0	1.0
gene:TraesCS3D03G0728300	Chr3D	436052957	436054052	+	436053504	Chr3D	451734351	451735446	+	451734898	1.0	1.0
gene:TraesCS3D03G0728600	Chr3D	436216288	436216887	-	436216587	Chr3D	451896832	451897431	-	451897131	1.0	1.0
gene:TraesCS3D03G0728700	Chr3D	436217345	436220013	-	436218679	Chr3D	451897889	451900557	-	451899223	1.0	1.0
gene:TraesCS3D03G0728800	Chr3D	436220141	436221538	+	436220839	Chr3D	451900698	451902095	+	451901396	1.0	1.0
gene:TraesCS3D03G0728900	Chr3D	436222190	436224076	-	436223133	Chr3D	451902747	451904633	-	451903690	1.0	1.0
gene:TraesCS3D03G0729100	Chr3D	436260839	436262807	+	436261823	Chr3D	451941353	451943321	+	451942337	1.0	1.0
gene:TraesCS3D03G0729200	Chr3D	436367426	436369886	+	436368656	Chr3D	452047969	452050428	+	452049198	0.999	0.999
gene:TraesCS3D03G0729500	Chr3D	436568752	436572103	+	436570427	Chr3D	452248789	452252140	+	452250464	1.0	1.0
gene:TraesCS3D03G0729600	Chr3D	436584809	436587130	-	436585969	Chr3D	452264846	452267167	-	452266006	1.0	1.0
gene:TraesCS3D03G0729700	Chr3D	436603780	436608370	-	436606075	Chr3D	452283829	452288419	-	452286124	1.0	1.0
gene:TraesCS3D03G0729900	Chr3D	436622074	436624231	+	436623152	Chr3D	452302147	452304304	+	452303225	1.0	0.999
gene:TraesCS3D03G0730000	Chr3D	436624923	436629826	+	436627374	Chr3D	452304996	452309899	+	452307447	1.0	1.0
gene:TraesCS3D03G0730300	Chr3D	436964162	436964841	+	436964501	Chr3D	452644113	452644792	+	452644452	1.0	1.0
gene:TraesCS3D03G0730400	Chr3D	437082692	437083383	+	437083037	Chr3D	452762651	452763342	+	452762996	1.0	1.0
gene:TraesCS3D03G0730500	Chr3D	437095375	437096866	+	437096120	Chr3D	452775338	452776829	+	452776083	1.0	1.0
gene:TraesCS3D03G0730700	Chr3D	437098652	437099161	-	437098906	Chr3D	452778615	452779124	-	452778869	1.0	1.0
gene:TraesCS3D03G0730800	Chr3D	437558158	437561307	+	437559732	Chr3D	453238005	453241154	+	453239579	1.0	1.0
gene:TraesCS3D03G0730900	Chr3D	437564223	437569621	+	437566922	Chr3D	453243647	453249045	+	453246346	1.0	1.0
gene:TraesCS3D03G0731100	Chr3D	437590361	437593827	-	437592094	Chr3D	453268736	453272202	-	453270469	1.0	1.0
gene:TraesCS3D03G0731700	Chr3D	437939364	437941491	-	437940427	Chr3D	453615873	453618000	-	453616936	1.0	1.0
gene:TraesCS3D03G0731900	Chr3D	438128049	438132038	-	438130043	Chr3D	453804098	453808087	-	453806092	1.0	1.0
gene:TraesCS3D03G0732000	Chr3D	438268866	438271829	-	438270347	Chr3D	453943218	453946181	-	453944699	1.0	1.0
gene:TraesCS3D03G0732200	Chr3D	438387601	438388916	+	438388258	Chr3D	454061959	454063274	+	454062616	1.0	1.0
gene:TraesCS3D03G0732400	Chr3D	438399740	438401139	+	438400439	Chr3D	454074100	454075499	+	454074799	1.0	1.0
gene:TraesCS3D03G0732500	Chr3D	438401775	438407302	+	438404538	Chr3D	454076135	454081662	+	454078898	1.0	1.0
gene:TraesCS3D03G0732600	Chr3D	438407023	438407490	-	438407256	Chr3D	454081383	454081850	-	454081616	1.0	1.0
gene:TraesCS3D03G0732700	Chr3D	438580893	438582155	+	438581524	Chr3D	454237767	454239029	+	454238398	1.0	1.0
gene:TraesCS3D03G0732800	Chr3D	438582979	438585479	+	438584229	Chr3D	454239853	454242354	+	454241103	1.0	1.0
gene:TraesCS3D03G0733000	Chr3D	438643861	438646179	-	438645020	Chr3D	454300606	454302924	-	454301765	1.0	1.0
gene:TraesCS3D03G0733300	Chr3D	438689350	438690504	-	438689927	Chr3D	454340631	454341787	-	454341209	1.0	0.998
gene:TraesCS3D03G0733600	Chr3D	438876691	438878112	+	438877401	Chr3D	454527002	454528423	+	454527712	1.0	1.0
gene:TraesCS3D03G0733700	Chr3D	438957121	438959247	+	438958184	Chr3D	454614092	454616218	+	454615155	1.0	1.0
gene:TraesCS3D03G0734000	Chr3D	438970835	438972805	+	438971820	Chr3D	454627673	454629643	+	454628658	1.0	1.0
gene:TraesCS3D03G0734200	Chr3D	439172525	439174735	-	439173630	Chr3D	454827846	454830057	-	454828951	1.0	1.0
gene:TraesCS3D03G0734400	Chr3D	439342869	439344840	+	439343854	Chr3D	454998010	454999981	+	454998995	1.0	1.0
gene:TraesCS3D03G0734600	Chr3D	439346330	439348153	+	439347241	Chr3D	455001471	455003294	+	455002382	1.0	1.0
gene:TraesCS3D03G0734700	Chr3D	439349250	439351211	+	439350230	Chr3D	455004391	455006352	+	455005371	1.0	1.0
gene:TraesCS3D03G0734800	Chr3D	439351375	439353802	-	439352588	Chr3D	455006516	455008943	-	455007729	1.0	1.0
gene:TraesCS3D03G0735000	Chr3D	439377872	439378944	-	439378408	Chr3D	455031517	455032589	-	455032053	1.0	1.0
gene:TraesCS3D03G0735100	Chr3D	439379006	439379227	-	439379116	Chr3D	455032651	455032872	-	455032761	1.0	1.0
gene:TraesCS3D03G0735200	Chr3D	439379168	439380483	+	439379825	Chr3D	455032813	455034128	+	455033470	1.0	1.0
gene:TraesCS3D03G0735400	Chr3D	439450875	439452603	+	439451739	Chr3D	455104303	455106031	+	455105167	1.0	1.0
gene:TraesCS3D03G0735500	Chr3D	439474226	439476803	+	439475514	Chr3D	455127664	455130241	+	455128952	1.0	1.0
gene:TraesCS3D03G0735600	Chr3D	439477815	439478968	-	439478391	Chr3D	455131253	455132406	-	455131829	1.0	0.999
gene:TraesCS3D03G0735700	Chr3D	439511461	439511978	-	439511719	Chr3D	455164899	455165416	-	455165157	1.0	1.0
gene:TraesCS3D03G0735900	Chr3D	439515069	439518062	-	439516565	Chr3D	455168507	455171500	-	455170003	1.0	1.0
gene:TraesCS3D03G0736000	Chr3D	439523889	439531480	-	439527684	Chr3D	455177327	455184916	-	455181121	0.999	0.999
gene:TraesCS3D03G0736300	Chr3D	439548392	439550953	-	439549672	Chr3D	455201834	455204395	-	455203114	1.0	1.0
gene:TraesCS3D03G0736600	Chr3D	439846175	439849936	+	439848055	Chr3D	455498282	455502043	+	455500162	1.0	1.0
gene:TraesCS3D03G0736900	Chr3D	439849886	439853010	-	439851448	Chr3D	455501993	455505117	-	455503555	1.0	1.0
gene:TraesCS3D03G0737400	Chr3D	440443889	440447047	-	440445468	Chr3D	456094581	456097739	-	456096160	1.0	1.0
gene:TraesCS3D03G0737500	Chr3D	440551134	440552125	+	440551629	Chr3D	456201825	456202816	+	456202320	1.0	1.0
gene:TraesCS3D03G0737600	Chr3D	440580772	440585308	-	440583040	Chr3D	456231384	456235920	-	456233652	1.0	1.0
gene:TraesCS3D03G0737800	Chr3D	440585370	440589527	-	440587448	Chr3D	456235982	456240139	-	456238060	1.0	1.0
gene:TraesCS3D03G0737900	Chr3D	440591793	440595156	+	440593474	Chr3D	456242405	456245768	+	456244086	1.0	1.0
gene:TraesCS3D03G0738000	Chr3D	440595662	440601348	-	440598505	Chr3D	456246274	456251960	-	456249117	1.0	0.999
gene:TraesCS3D03G0738400	Chr3D	440756030	440759118	+	440757574	Chr3D	456405610	456408698	+	456407154	1.0	1.0
gene:TraesCS3D03G0738800	Chr3D	442040102	442043519	+	442041810	Chr3D	457777062	457780479	+	457778770	1.0	1.0
gene:TraesCS3D03G0738900	Chr3D	442044401	442046858	+	442045629	Chr3D	457781361	457783818	+	457782589	1.0	1.0
gene:TraesCS3D03G0739000	Chr3D	442048520	442052185	-	442050352	Chr3D	457785480	457789145	-	457787312	1.0	1.0
gene:TraesCS3D03G0739100	Chr3D	442053030	442056876	-	442054953	Chr3D	457789990	457793836	-	457791913	1.0	1.0
gene:TraesCS3D03G0739300	Chr3D	442057056	442060019	+	442058537	Chr3D	457794016	457796979	+	457795497	1.0	1.0
gene:TraesCS3D03G0739400	Chr3D	442060860	442065423	+	442063141	Chr3D	457797820	457802383	+	457800101	1.0	1.0
gene:TraesCS3D03G0739600	Chr3D	442085531	442092293	-	442088912	Chr3D	457822491	457829253	-	457825872	1.0	1.0
gene:TraesCS3D03G0739700	Chr3D	442094072	442106478	-	442100275	Chr3D	457831032	457843438	-	457837235	1.0	1.0
gene:TraesCS3D03G0740200	Chr3D	442157835	442158095	+	442157965	Chr3D	457904391	457904651	+	457904521	1.0	1.0
gene:TraesCS3D03G0740300	Chr3D	442161924	442167971	-	442164947	Chr3D	457908480	457914527	-	457911503	1.0	1.0
gene:TraesCS3D03G0740600	Chr3D	442169495	442176279	-	442172887	Chr3D	457916051	457922835	-	457919443	1.0	1.0
gene:TraesCS3D03G0741300	Chr3D	442478076	442480061	-	442479068	Chr3D	458224903	458226888	-	458225895	1.0	1.0
gene:TraesCS3D03G0741400	Chr3D	442486800	442487543	+	442487171	Chr3D	458233636	458234379	+	458234007	1.0	1.0
gene:TraesCS3D03G0741600	Chr3D	442946103	442952118	+	442949110	Chr3D	458688815	458694830	+	458691822	1.0	1.0
gene:TraesCS3D03G0741700	Chr3D	442950474	442954932	-	442952703	Chr3D	458693186	458697644	-	458695415	1.0	1.0
gene:TraesCS3D03G0741800	Chr3D	442955141	442957041	-	442956091	Chr3D	458697853	458699753	-	458698803	1.0	1.0
gene:TraesCS3D03G0741900	Chr3D	443075082	443081906	+	443078494	Chr3D	458817790	458824615	+	458821202	1.0	1.0
gene:TraesCS3D03G0742000	Chr3D	443264788	443271249	+	443268018	Chr3D	459007498	459013959	+	459010728	1.0	0.999
gene:TraesCS3D03G0742100	Chr3D	443294389	443297771	+	443296080	Chr3D	459037099	459040481	+	459038790	1.0	1.0
gene:TraesCS3D03G0742500	Chr3D	443403010	443407230	-	443405120	Chr3D	459145710	459149930	-	459147820	1.0	1.0
gene:TraesCS3D03G0742600	Chr3D	443414348	443415271	+	443414809	Chr3D	459157048	459157971	+	459157509	1.0	0.998
gene:TraesCS3D03G0742900	Chr3D	443654606	443656618	+	443655612	Chr3D	459401231	459403243	+	459402237	1.0	1.0
gene:TraesCS3D03G0743200	Chr3D	443675789	443676794	+	443676291	Chr3D	459422548	459423553	+	459423050	1.0	1.0
gene:TraesCS3D03G0743300	Chr3D	443704416	443705015	-	443704715	Chr3D	459451176	459451784	-	459451480	1.0	0.985
gene:TraesCS3D03G0743400	Chr3D	443707702	443709443	-	443708572	Chr3D	459454101	459455842	-	459454971	1.0	1.0
gene:TraesCS3D03G0743500	Chr3D	443711845	443715847	-	443713846	Chr3D	459458263	459462265	-	459460264	1.0	1.0
gene:TraesCS3D03G0743600	Chr3D	443871719	443874018	+	443872868	Chr3D	459617876	459620175	+	459619025	1.0	1.0
gene:TraesCS3D03G0743800	Chr3D	444158034	444165131	+	444161582	Chr3D	459902837	459909934	+	459906385	1.0	1.0
gene:TraesCS3D03G0743900	Chr3D	444168305	444171636	-	444169970	Chr3D	459913108	459916439	-	459914773	1.0	1.0
gene:TraesCS3D03G0744300	Chr3D	444254758	444263023	-	444258890	Chr3D	459999208	460007478	-	460003343	1.0	1.0
gene:TraesCS3D03G0744500	Chr3D	444309520	444321972	-	444315746	Chr3D	460051642	460064097	-	460057869	1.0	1.0
gene:TraesCS3D03G0744600	Chr3D	444324570	444329596	-	444327083	Chr3D	460066695	460071721	-	460069208	1.0	1.0
gene:TraesCS3D03G0744800	Chr3D	444333172	444337100	-	444335136	Chr3D	460075301	460079229	-	460077265	1.0	1.0
gene:TraesCS3D03G0744900	Chr3D	444337805	444342649	-	444340227	Chr3D	460079934	460084779	-	460082356	1.0	1.0
gene:TraesCS3D03G0745000	Chr3D	444482596	444488757	+	444485676	Chr3D	460224766	460230927	+	460227846	1.0	0.999
gene:TraesCS3D03G0745100	Chr3D	444490332	444494640	+	444492486	Chr3D	460232502	460236810	+	460234656	1.0	1.0
gene:TraesCS3D03G0745400	Chr3D	444525709	444527487	+	444526598	Chr3D	460266720	460268498	+	460267609	1.0	1.0
gene:TraesCS3D03G0745500	Chr3D	444567407	444573779	-	444570593	Chr3D	460308417	460314789	-	460311603	1.0	1.0
gene:TraesCS3D03G0745600	Chr3D	444604303	444609864	-	444607083	Chr3D	460345313	460350872	-	460348092	0.999	0.999
gene:TraesCS3D03G0745700	Chr3D	444619246	444621606	+	444620426	Chr3D	460360256	460362616	+	460361436	1.0	1.0
gene:TraesCS3D03G0745900	Chr3D	444946557	444951733	+	444949145	Chr3D	460687189	460692365	+	460689777	1.0	1.0
gene:TraesCS3D03G0746100	Chr3D	444953158	444956342	-	444954750	Chr3D	460693790	460696974	-	460695382	1.0	1.0
gene:TraesCS3D03G0746200	Chr3D	444957373	444967955	-	444962664	Chr3D	460697677	460708259	-	460702968	1.0	0.999
gene:TraesCS3D03G0746300	Chr3D	444969127	444972585	-	444970856	Chr3D	460709431	460712889	-	460711160	1.0	1.0
gene:TraesCS3D03G0746600	Chr3D	445375179	445379302	+	445377240	Chr3D	461123116	461127239	+	461125177	1.0	1.0
gene:TraesCS3D03G0746800	Chr3D	445565433	445569171	-	445567302	Chr3D	461312798	461316536	-	461314667	1.0	1.0
gene:TraesCS3D03G0746900	Chr3D	445571296	445575110	-	445573203	Chr3D	461318662	461322476	-	461320569	1.0	1.0
gene:TraesCS3D03G0747000	Chr3D	445605413	445607255	-	445606334	Chr3D	461352520	461354362	-	461353441	1.0	1.0
gene:TraesCS3D03G0747500	Chr3D	445687748	445690180	+	445688964	Chr3D	461434864	461437296	+	461436080	1.0	1.0
gene:TraesCS3D03G0747700	Chr3D	445903123	445908579	+	445905851	Chr3D	461649466	461654922	+	461652194	1.0	1.0
gene:TraesCS3D03G0747800	Chr3D	445911928	445914612	+	445913270	Chr3D	461658271	461660955	+	461659613	1.0	1.0
gene:TraesCS3D03G0747900	Chr3D	445915605	445917302	-	445916453	Chr3D	461661958	461663655	-	461662806	1.0	1.0
gene:TraesCS3D03G0748000	Chr3D	445919427	445921601	+	445920514	Chr3D	461665780	461667954	+	461666867	1.0	1.0
gene:TraesCS3D03G0748100	Chr3D	445923384	445925141	-	445924262	Chr3D	461669737	461671494	-	461670615	1.0	1.0
gene:TraesCS3D03G0748200	Chr3D	445991311	445994833	-	445993072	Chr3D	461737511	461741033	-	461739272	1.0	1.0
gene:TraesCS3D03G0748300	Chr3D	446173841	446177109	+	446175475	Chr3D	461919841	461923109	+	461921475	1.0	1.0
gene:TraesCS3D03G0748400	Chr3D	446182420	446201247	-	446191833	Chr3D	461928422	461947119	-	461937770	1.0	1.0
gene:TraesCS3D03G0749000	Chr3D	446510600	446515516	+	446513058	Chr3D	462256072	462260990	+	462258531	1.0	1.0
gene:TraesCS3D03G0749100	Chr3D	446517028	446522322	+	446519675	Chr3D	462262502	462267796	+	462265149	1.0	1.0
gene:TraesCS3D03G0749200	Chr3D	446618537	446621021	-	446619779	Chr3D	462364029	462366513	-	462365271	1.0	1.0
gene:TraesCS3D03G0749300	Chr3D	446689515	446693153	-	446691334	Chr3D	462435008	462438646	-	462436827	1.0	1.0
gene:TraesCS3D03G0749500	Chr3D	446720556	446723742	-	446722149	Chr3D	462466031	462469217	-	462467624	1.0	1.0
gene:TraesCS3D03G0749600	Chr3D	446739897	446743105	+	446741501	Chr3D	462485372	462488580	+	462486976	1.0	0.999
gene:TraesCS3D03G0749900	Chr3D	446945814	446947046	+	446946430	Chr3D	462690637	462691869	+	462691253	1.0	1.0
gene:TraesCS3D03G0750000	Chr3D	446955908	446956934	-	446956421	Chr3D	462700731	462701757	-	462701244	1.0	1.0
gene:TraesCS3D03G0750300	Chr3D	446990028	446990654	-	446990341	Chr3D	462734861	462735487	-	462735174	1.0	1.0
gene:TraesCS3D03G0750400	Chr3D	447071176	447072157	-	447071666	Chr3D	462815760	462816741	-	462816250	1.0	1.0
