gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS1D03G0615200	Chr1D	350304951	350306399	+	350305675	Chr1D	354751248	354752696	+	354751972	1.0	1.0
gene:TraesCS1D03G0615500	Chr1D	350321435	350323162	-	350322298	Chr1D	354767734	354769461	-	354768597	1.0	1.0
gene:TraesCS1D03G0615600	Chr1D	350325370	350344649	+	350335009	Chr1D	354771669	354790962	+	354781315	1.0	1.0
gene:TraesCS1D03G0615700	Chr1D	350345576	350348490	+	350347033	Chr1D	354791607	354794521	+	354793064	1.0	1.0
gene:TraesCS1D03G0615800	Chr1D	350349995	350356386	+	350353190	Chr1D	354796026	354802417	+	354799221	1.0	1.0
gene:TraesCS1D03G0615900	Chr1D	350358119	350361925	+	350360022	Chr1D	354804150	354807956	+	354806053	1.0	1.0
gene:TraesCS1D03G0616300	Chr1D	350954832	350960024	+	350957428	Chr1D	355398530	355403722	+	355401126	1.0	1.0
gene:TraesCS1D03G0616400	Chr1D	350963453	350965275	-	350964364	Chr1D	355407144	355408966	-	355408055	1.0	1.0
gene:TraesCS1D03G0616700	Chr1D	351006048	351007010	-	351006529	Chr1D	355449786	355450748	-	355450267	1.0	1.0
gene:TraesCS1D03G0617000	Chr1D	351120663	351123140	+	351121901	Chr1D	355563522	355565999	+	355564760	1.0	1.0
gene:TraesCS1D03G0617300	Chr1D	351276741	351277817	+	351277279	Chr1D	355719679	355720755	+	355720217	1.0	1.0
gene:TraesCS1D03G0617400	Chr1D	351373093	351374826	-	351373959	Chr1D	355816150	355817883	-	355817016	1.0	0.999
gene:TraesCS1D03G0617600	Chr1D	351475361	351478971	+	351477166	Chr1D	355918250	355921636	+	355919943	1.0	0.999
gene:TraesCS1D03G0617700	Chr1D	351544769	351548046	+	351546407	Chr1D	355987282	355990559	+	355988920	1.0	1.0
gene:TraesCS1D03G0617800	Chr1D	351632264	351633733	-	351632998	Chr1D	356074608	356076077	-	356075342	1.0	1.0
gene:TraesCS1D03G0617900	Chr1D	351734482	351735883	-	351735182	Chr1D	356176842	356178243	-	356177542	1.0	1.0
gene:TraesCS1D03G0618000	Chr1D	351761659	351763551	-	351762605	Chr1D	356203953	356205845	-	356204899	1.0	1.0
gene:TraesCS1D03G0618100	Chr1D	351768410	351770890	+	351769650	Chr1D	356210706	356213186	+	356211946	1.0	0.999
gene:TraesCS1D03G0618200	Chr1D	351826670	351831159	-	351828914	Chr1D	356268970	356273459	-	356271214	1.0	1.0
gene:TraesCS1D03G0618500	Chr1D	351841373	351850584	-	351845978	Chr1D	356283673	356292884	-	356288278	1.0	1.0
gene:TraesCS1D03G0618600	Chr1D	351851776	351855769	-	351853772	Chr1D	356294076	356298069	-	356296072	1.0	1.0
gene:TraesCS1D03G0618800	Chr1D	352032782	352036778	+	352034780	Chr1D	356474489	356478485	+	356476487	1.0	1.0
gene:TraesCS1D03G0618900	Chr1D	352080428	352084949	-	352082688	Chr1D	356521274	356525795	-	356523534	1.0	1.0
gene:TraesCS1D03G0619200	Chr1D	352552745	352553674	-	352553209	Chr1D	356993115	356994044	-	356993579	1.0	1.0
gene:TraesCS1D03G0620100	Chr1D	353199929	353200719	+	353200324	Chr1D	357650920	357651710	+	357651315	1.0	1.0
gene:TraesCS1D03G0620200	Chr1D	353236778	353237929	+	353237353	Chr1D	357687787	357688938	+	357688362	1.0	1.0
gene:TraesCS1D03G0620500	Chr1D	353243344	353243619	+	353243481	Chr1D	357693935	357694210	+	357694072	1.0	1.0
gene:TraesCS1D03G0621200	Chr1D	353262734	353263024	+	353262879	Chr1D	357713325	357713615	+	357713470	1.0	1.0
gene:TraesCS1D03G0621800	Chr1D	353268962	353269258	+	353269110	Chr1D	357719553	357719849	+	357719701	1.0	1.0
gene:TraesCS1D03G0622500	Chr1D	353319891	353320452	+	353320171	Chr1D	357770494	357771055	+	357770774	1.0	1.0
gene:TraesCS1D03G0622600	Chr1D	353329807	353329998	+	353329902	Chr1D	357780408	357780599	+	357780503	1.0	1.0
gene:TraesCS1D03G0623800	Chr1D	353367447	353367731	-	353367589	Chr1D	357818053	357818337	-	357818195	1.0	1.0
gene:TraesCS1D03G0624600	Chr1D	353534279	353537393	+	353535836	Chr1D	357984636	357987750	+	357986193	1.0	1.0
gene:TraesCS1D03G0624800	Chr1D	353542266	353546572	+	353544419	Chr1D	357992405	357996711	+	357994558	1.0	1.0
gene:TraesCS1D03G0624900	Chr1D	353728354	353732099	-	353730226	Chr1D	358177381	358181126	-	358179253	1.0	0.999
gene:TraesCS1D03G0625000	Chr1D	353830526	353831996	-	353831261	Chr1D	358279260	358280730	-	358279995	1.0	1.0
gene:TraesCS1D03G0625300	Chr1D	354202856	354204329	-	354203592	Chr1D	358659945	358661418	-	358660681	1.0	0.966
gene:TraesCS1D03G0625500	Chr1D	354476769	354480929	+	354478849	Chr1D	358933962	358938123	+	358936042	1.0	0.999
gene:TraesCS1D03G0625700	Chr1D	354517861	354521366	-	354519613	Chr1D	358975079	358978584	-	358976831	1.0	0.999
gene:TraesCS1D03G0625800	Chr1D	354679404	354681647	-	354680525	Chr1D	359136616	359138859	-	359137737	1.0	1.0
gene:TraesCS1D03G0625900	Chr1D	354696303	354701495	+	354698899	Chr1D	359153246	359158440	+	359155843	1.0	0.999
gene:TraesCS1D03G0626000	Chr1D	354825239	354828084	+	354826661	Chr1D	359280953	359283798	+	359282375	1.0	0.999
gene:TraesCS1D03G0626100	Chr1D	354828126	354832960	-	354830543	Chr1D	359283840	359288674	-	359286257	1.0	1.0
gene:TraesCS1D03G0626900	Chr1D	355838350	355842447	-	355840398	Chr1D	360293494	360297591	-	360295542	1.0	1.0
gene:TraesCS1D03G0627300	Chr1D	356737004	356743344	+	356740174	Chr1D	361187806	361194146	+	361190976	1.0	1.0
gene:TraesCS1D03G0627700	Chr1D	356782040	356787716	+	356784878	Chr1D	361232827	361238440	+	361235633	1.0	1.0
gene:TraesCS1D03G0627900	Chr1D	356789887	356791786	+	356790836	Chr1D	361240611	361242510	+	361241560	1.0	1.0
gene:TraesCS1D03G0628300	Chr1D	356798270	356802561	+	356800415	Chr1D	361248994	361253285	+	361251139	1.0	1.0
gene:TraesCS1D03G0628600	Chr1D	356995590	357004613	-	357000101	Chr1D	361446340	361455363	-	361450851	1.0	1.0
gene:TraesCS1D03G0628900	Chr1D	357349006	357356305	+	357352655	Chr1D	361799755	361807054	+	361803404	1.0	1.0
gene:TraesCS1D03G0629000	Chr1D	357353549	357359957	-	357356753	Chr1D	361804298	361810706	-	361807502	1.0	1.0
gene:TraesCS1D03G0629100	Chr1D	357364690	357365419	+	357365054	Chr1D	361815439	361816168	+	361815803	1.0	0.989
gene:TraesCS1D03G0629400	Chr1D	357422408	357422725	-	357422566	Chr1D	361873096	361873413	-	361873254	1.0	1.0
gene:TraesCS1D03G0629500	Chr1D	357440778	357446819	+	357443798	Chr1D	361891466	361897507	+	361894486	1.0	1.0
gene:TraesCS1D03G0629600	Chr1D	357450411	357457733	+	357454072	Chr1D	361901099	361908421	+	361904760	1.0	1.0
gene:TraesCS1D03G0629700	Chr1D	357459855	357461747	-	357460801	Chr1D	361910543	361912435	-	361911489	1.0	1.0
gene:TraesCS1D03G0630100	Chr1D	357704339	357706768	+	357705553	Chr1D	362155009	362157438	+	362156223	1.0	1.0
gene:TraesCS1D03G0630200	Chr1D	357706476	357710289	-	357708382	Chr1D	362157146	362160959	-	362159052	1.0	1.0
gene:TraesCS1D03G0630400	Chr1D	357744682	357749428	-	357747055	Chr1D	362195348	362200094	-	362197721	1.0	1.0
gene:TraesCS1D03G0630600	Chr1D	357782609	357783769	-	357783189	Chr1D	362232286	362233446	-	362232866	1.0	1.0
gene:TraesCS1D03G0630700	Chr1D	357785511	357787343	-	357786427	Chr1D	362235188	362237020	-	362236104	1.0	1.0
gene:TraesCS1D03G0631900	Chr1D	357942775	357944818	+	357943796	Chr1D	362391351	362393394	+	362392372	1.0	1.0
gene:TraesCS1D03G0632000	Chr1D	357971465	357973850	-	357972657	Chr1D	362420045	362422430	-	362421237	1.0	1.0
gene:TraesCS1D03G0632100	Chr1D	358099512	358100180	+	358099846	Chr1D	362548130	362548798	+	362548464	1.0	1.0
gene:TraesCS1D03G0632200	Chr1D	358102305	358103010	+	358102657	Chr1D	362550923	362551628	+	362551275	1.0	1.0
gene:TraesCS1D03G0632300	Chr1D	358347104	358349688	-	358348396	Chr1D	362795641	362798225	-	362796933	1.0	1.0
gene:TraesCS1D03G0632400	Chr1D	358408600	358415488	+	358412044	Chr1D	362857195	362864083	+	362860639	1.0	1.0
gene:TraesCS1D03G0632500	Chr1D	358426705	358430998	-	358428851	Chr1D	362875299	362879593	-	362877446	1.0	1.0
gene:TraesCS1D03G0632700	Chr1D	358629660	358630725	-	358630192	Chr1D	363078266	363079331	-	363078798	1.0	1.0
gene:TraesCS1D03G0633000	Chr1D	359127497	359130277	+	359128887	Chr1D	363575411	363578255	+	363576833	1.0	0.977
gene:TraesCS1D03G0633100	Chr1D	359135717	359140586	-	359138151	Chr1D	363583695	363588564	-	363586129	1.0	1.0
gene:TraesCS1D03G0633500	Chr1D	359194899	359199470	-	359197184	Chr1D	363642644	363647227	-	363644935	1.0	0.999
gene:TraesCS1D03G0633600	Chr1D	359209869	359213478	-	359211673	Chr1D	363657788	363661397	-	363659592	1.0	1.0
gene:TraesCS1D03G0634100	Chr1D	359476829	359480336	+	359478582	Chr1D	363924114	363927621	+	363925867	1.0	1.0
gene:TraesCS1D03G0634200	Chr1D	359579775	359588774	-	359584274	Chr1D	364028449	364036546	-	364032497	1.0	1.0
gene:TraesCS1D03G0634500	Chr1D	359696612	359699356	+	359697984	Chr1D	364144153	364146897	+	364145525	1.0	1.0
gene:TraesCS1D03G0634600	Chr1D	359702261	359702821	-	359702541	Chr1D	364149802	364150362	-	364150082	1.0	1.0
gene:TraesCS1D03G0634700	Chr1D	359713368	359719133	+	359716250	Chr1D	364160635	364166240	+	364163437	0.998	0.998
gene:TraesCS1D03G0634900	Chr1D	359721783	359724119	+	359722951	Chr1D	364168890	364171226	+	364170058	1.0	1.0
gene:TraesCS1D03G0635100	Chr1D	360479594	360480563	-	360480078	Chr1D	364922692	364923661	-	364923176	1.0	1.0
gene:TraesCS1D03G0635200	Chr1D	360483849	360494239	-	360489044	Chr1D	364926947	364937337	-	364932142	1.0	1.0
gene:TraesCS1D03G0635700	Chr1D	361870598	361873320	+	361871959	Chr1D	366430481	366433203	+	366431842	1.0	1.0
gene:TraesCS1D03G0635900	Chr1D	361923818	361925298	-	361924558	Chr1D	366483703	366485183	-	366484443	1.0	1.0
gene:TraesCS1D03G0636100	Chr1D	361976930	361982047	-	361979488	Chr1D	366536592	366541709	-	366539150	1.0	1.0
gene:TraesCS1D03G0636200	Chr1D	362032848	362035171	-	362034009	Chr1D	366592068	366594391	-	366593229	1.0	1.0
gene:TraesCS1D03G0636300	Chr1D	362094395	362100220	-	362097307	Chr1D	366653618	366659444	-	366656531	1.0	0.998
gene:TraesCS1D03G0636400	Chr1D	362348311	362352524	+	362350417	Chr1D	367027748	367031961	+	367029854	1.0	1.0
gene:TraesCS1D03G0637400	Chr1D	362608060	362619106	-	362613583	Chr1D	367282647	367294130	-	367288388	1.0	0.998
gene:TraesCS1D03G0637500	Chr1D	362619334	362622592	+	362620963	Chr1D	367294358	367297616	+	367295987	1.0	1.0
gene:TraesCS1D03G0637600	Chr1D	362639457	362644161	+	362641809	Chr1D	367314475	367319179	+	367316827	1.0	1.0
gene:TraesCS1D03G0637800	Chr1D	362642088	362644019	-	362643053	Chr1D	367317106	367319037	-	367318071	1.0	1.0
gene:TraesCS1D03G0637900	Chr1D	362719798	362721580	+	362720689	Chr1D	367389776	367391558	+	367390667	1.0	1.0
gene:TraesCS1D03G0638000	Chr1D	362726097	362729757	-	362727927	Chr1D	367396075	367399683	-	367397879	1.0	1.0
gene:TraesCS1D03G0638100	Chr1D	362730242	362734568	-	362732405	Chr1D	367400168	367404494	-	367402331	1.0	1.0
gene:TraesCS1D03G0638200	Chr1D	363144387	363149171	-	363146779	Chr1D	367812447	367817231	-	367814839	1.0	0.999
gene:TraesCS1D03G0638400	Chr1D	363295545	363298466	+	363297005	Chr1D	367959399	367962320	+	367960859	1.0	1.0
gene:TraesCS1D03G0638800	Chr1D	363370403	363376619	+	363373511	Chr1D	368034097	368040313	+	368037205	1.0	1.0
gene:TraesCS1D03G0638900	Chr1D	363376700	363377284	-	363376992	Chr1D	368040394	368040978	-	368040686	1.0	1.0
gene:TraesCS1D03G0639100	Chr1D	363411539	363414754	-	363413146	Chr1D	368075243	368078458	-	368076850	1.0	1.0
gene:TraesCS1D03G0639400	Chr1D	363464956	363465303	+	363465129	Chr1D	368128662	368129009	+	368128835	1.0	1.0
gene:TraesCS1D03G0639500	Chr1D	363473001	363473828	+	363473414	Chr1D	368136706	368137533	+	368137119	1.0	1.0
gene:TraesCS1D03G0639700	Chr1D	363617118	363617825	+	363617471	Chr1D	368279175	368279882	+	368279528	1.0	1.0
gene:TraesCS1D03G0640500	Chr1D	364057454	364058228	+	364057841	Chr1D	368721473	368722247	+	368721860	1.0	1.0
gene:TraesCS1D03G0640600	Chr1D	364099836	364100229	+	364100032	Chr1D	368763850	368764243	+	368764046	1.0	1.0
gene:TraesCS1D03G0640700	Chr1D	364162175	364163067	+	364162621	Chr1D	368846902	368847794	+	368847348	1.0	1.0
gene:TraesCS1D03G0640800	Chr1D	364169119	364169889	+	364169504	Chr1D	368853866	368854636	+	368854251	1.0	1.0
gene:TraesCS1D03G0640900	Chr1D	364264534	364268002	-	364266268	Chr1D	368975908	368979375	-	368977641	1.0	1.0
gene:TraesCS1D03G0641300	Chr1D	364384112	364386686	-	364385399	Chr1D	369095514	369098088	-	369096801	1.0	1.0
gene:TraesCS1D03G0641700	Chr1D	364569226	364571458	+	364570342	Chr1D	369280473	369282705	+	369281589	1.0	1.0
gene:TraesCS1D03G0641800	Chr1D	364572536	364575430	-	364573983	Chr1D	369283783	369286677	-	369285230	1.0	1.0
gene:TraesCS1D03G0642000	Chr1D	364736039	364741034	+	364738536	Chr1D	369445697	369450692	+	369448194	1.0	1.0
gene:TraesCS1D03G0642100	Chr1D	364741269	364746554	-	364743911	Chr1D	369450927	369456212	-	369453569	1.0	1.0
gene:TraesCS1D03G0642500	Chr1D	365032461	365035013	+	365033737	Chr1D	369740841	369743393	+	369742117	1.0	1.0
gene:TraesCS1D03G0642600	Chr1D	365173140	365173859	+	365173499	Chr1D	369880511	369881230	+	369880870	1.0	1.0
gene:TraesCS1D03G0642700	Chr1D	365359224	365361325	+	365360274	Chr1D	370066571	370068672	+	370067621	1.0	1.0
gene:TraesCS1D03G0642800	Chr1D	365371258	365376675	+	365373966	Chr1D	370078608	370084025	+	370081316	1.0	1.0
gene:TraesCS1D03G0642900	Chr1D	365501054	365503353	-	365502203	Chr1D	370207692	370209991	-	370208841	1.0	1.0
gene:TraesCS1D03G0643000	Chr1D	365530747	365534653	-	365532700	Chr1D	370237415	370241321	-	370239368	1.0	1.0
gene:TraesCS1D03G0643400	Chr1D	365760407	365762759	-	365761583	Chr1D	370467102	370469454	-	370468278	1.0	1.0
gene:TraesCS1D03G0643600	Chr1D	365838479	365846220	-	365842349	Chr1D	370545117	370552858	-	370548987	1.0	0.999
gene:TraesCS1D03G0643700	Chr1D	365868863	365871799	-	365870331	Chr1D	370575512	370578448	-	370576980	1.0	1.0
gene:TraesCS1D03G0643900	Chr1D	365972433	365978916	-	365975674	Chr1D	370672353	370678870	-	370675611	1.0	1.0
gene:TraesCS1D03G0644100	Chr1D	366045336	366045934	-	366045635	Chr1D	370745211	370745809	-	370745510	1.0	1.0
gene:TraesCS1D03G0644500	Chr1D	366098437	366098754	+	366098595	Chr1D	370798320	370798637	+	370798478	1.0	1.0
gene:TraesCS1D03G0644600	Chr1D	366102709	366103218	+	366102963	Chr1D	370802592	370803101	+	370802846	1.0	1.0
gene:TraesCS1D03G0644700	Chr1D	366104881	366105564	+	366105222	Chr1D	370804764	370805447	+	370805105	1.0	1.0
gene:TraesCS1D03G0644800	Chr1D	366106809	366109359	+	366108084	Chr1D	370806692	370809242	+	370807967	1.0	1.0
gene:TraesCS1D03G0645100	Chr1D	366274592	366276309	-	366275450	Chr1D	370972945	370974660	-	370973802	0.998	0.998
gene:TraesCS1D03G0645200	Chr1D	366307869	366311168	-	366309518	Chr1D	371005321	371008620	-	371006970	1.0	1.0
gene:TraesCS1D03G0645800	Chr1D	366475148	366476463	-	366475805	Chr1D	371172258	371173573	-	371172915	1.0	1.0
gene:TraesCS1D03G0645900	Chr1D	366629571	366632660	-	366631115	Chr1D	371320182	371323271	-	371321726	1.0	1.0
gene:TraesCS1D03G0646100	Chr1D	366869330	366870735	-	366870032	Chr1D	371559106	371560511	-	371559808	1.0	1.0
gene:TraesCS1D03G0646200	Chr1D	366940034	366942003	-	366941018	Chr1D	371629814	371631783	-	371630798	1.0	1.0
gene:TraesCS1D03G0646300	Chr1D	366967681	366971169	+	366969425	Chr1D	371657461	371660949	+	371659205	1.0	1.0
gene:TraesCS1D03G0646400	Chr1D	367007100	367018177	+	367012638	Chr1D	371697055	371708140	+	371702597	0.988	0.98
gene:TraesCS1D03G0646500	Chr1D	367015257	367018055	-	367016656	Chr1D	371705220	371708018	-	371706619	1.0	0.998
gene:TraesCS1D03G0646700	Chr1D	367284371	367287083	+	367285727	Chr1D	371975400	371978112	+	371976756	1.0	1.0
gene:TraesCS1D03G0646900	Chr1D	367287135	367295407	-	367291271	Chr1D	371978164	371986437	-	371982300	1.0	0.998
gene:TraesCS1D03G0647200	Chr1D	367307555	367310284	-	367308919	Chr1D	371998601	372001330	-	371999965	1.0	1.0
gene:TraesCS1D03G0647500	Chr1D	367326044	367326298	+	367326171	Chr1D	372017169	372017423	+	372017296	1.0	1.0
gene:TraesCS1D03G0647600	Chr1D	367326684	367327199	+	367326941	Chr1D	372017809	372018324	+	372018066	1.0	1.0
gene:TraesCS1D03G0647400	Chr1D	367325476	367330581	-	367328028	Chr1D	372016601	372021706	-	372019153	1.0	0.999
gene:TraesCS1D03G0647700	Chr1D	367434687	367437179	-	367435933	Chr1D	372125845	372128337	-	372127091	1.0	1.0
gene:TraesCS1D03G0648000	Chr1D	367484142	367485094	+	367484618	Chr1D	372175321	372176273	+	372175797	1.0	1.0
gene:TraesCS1D03G0648300	Chr1D	367537113	367537982	+	367537547	Chr1D	372228304	372229173	+	372228738	1.0	1.0
gene:TraesCS1D03G0648700	Chr1D	367673993	367674286	+	367674139	Chr1D	372365194	372365487	+	372365340	1.0	1.0
gene:TraesCS1D03G0648800	Chr1D	367674659	367678955	-	367676807	Chr1D	372365860	372370156	-	372368008	1.0	1.0
gene:TraesCS1D03G0649000	Chr1D	367771994	367775339	+	367773666	Chr1D	372463213	372466558	+	372464885	1.0	1.0
gene:TraesCS1D03G0649100	Chr1D	367778137	367780088	+	367779112	Chr1D	372468927	372470880	+	372469903	1.0	0.997
gene:TraesCS1D03G0649200	Chr1D	367780262	367786816	-	367783539	Chr1D	372471054	372477243	-	372474148	1.0	1.0
gene:TraesCS1D03G0649300	Chr1D	367953920	367956022	-	367954971	Chr1D	372643135	372645237	-	372644186	1.0	1.0
gene:TraesCS1D03G0649500	Chr1D	367965117	367968837	-	367966977	Chr1D	372654332	372658052	-	372656192	1.0	1.0
gene:TraesCS1D03G0649600	Chr1D	368027123	368028578	+	368027850	Chr1D	372716378	372717833	+	372717105	1.0	1.0
gene:TraesCS1D03G0649700	Chr1D	368030881	368032398	+	368031639	Chr1D	372720139	372721656	+	372720897	1.0	1.0
gene:TraesCS1D03G0649800	Chr1D	368081289	368082373	+	368081831	Chr1D	372770568	372771652	+	372771110	1.0	0.998
gene:TraesCS1D03G0649900	Chr1D	368086343	368087922	+	368087132	Chr1D	372775633	372777212	+	372776422	1.0	1.0
gene:TraesCS1D03G0650100	Chr1D	368200035	368222597	+	368211316	Chr1D	372889329	372911913	+	372900621	1.0	1.0
gene:TraesCS1D03G0650400	Chr1D	368230455	368231469	+	368230962	Chr1D	372919769	372920783	+	372920276	1.0	1.0
gene:TraesCS1D03G0650500	Chr1D	368239538	368240664	+	368240101	Chr1D	372928853	372929979	+	372929416	1.0	1.0
gene:TraesCS1D03G0650600	Chr1D	368251239	368253247	+	368252243	Chr1D	372940569	372942577	+	372941573	1.0	0.999
gene:TraesCS1D03G0650700	Chr1D	368252812	368253129	-	368252970	Chr1D	372942142	372942459	-	372942300	1.0	1.0
gene:TraesCS1D03G0651300	Chr1D	368429875	368430615	-	368430245	Chr1D	373115797	373116537	-	373116167	1.0	1.0
gene:TraesCS1D03G0651500	Chr1D	368455515	368457537	+	368456526	Chr1D	373141571	373143593	+	373142582	1.0	1.0
gene:TraesCS1D03G0651600	Chr1D	368458523	368459618	+	368459070	Chr1D	373144579	373145674	+	373145126	1.0	1.0
gene:TraesCS1D03G0651700	Chr1D	368481872	368486568	+	368484220	Chr1D	373165219	373169915	+	373167567	1.0	1.0
gene:TraesCS1D03G0652000	Chr1D	368490728	368496838	-	368493783	Chr1D	373173870	373179980	-	373176925	1.0	1.0
gene:TraesCS1D03G0652300	Chr1D	368722667	368724526	-	368723596	Chr1D	373403821	373405680	-	373404750	1.0	1.0
gene:TraesCS1D03G0652500	Chr1D	368920421	368926521	-	368923471	Chr1D	373601582	373607682	-	373604632	1.0	1.0
gene:TraesCS1D03G0652800	Chr1D	368969684	368973175	+	368971429	Chr1D	373650858	373654349	+	373652603	1.0	1.0
gene:TraesCS1D03G0653000	Chr1D	369119045	369121493	+	369120269	Chr1D	373799618	373802066	+	373800842	1.0	1.0
gene:TraesCS1D03G0653500	Chr1D	369373305	369374079	+	369373692	Chr1D	374050387	374051161	+	374050774	1.0	1.0
gene:TraesCS1D03G0653900	Chr1D	369622143	369625279	+	369623711	Chr1D	374299305	374302441	+	374300873	1.0	1.0
gene:TraesCS1D03G0654500	Chr1D	369650662	369653940	-	369652301	Chr1D	374327183	374330461	-	374328822	1.0	1.0
gene:TraesCS1D03G0654800	Chr1D	370054702	370058788	-	370056745	Chr1D	374730797	374734884	-	374732840	1.0	1.0
gene:TraesCS1D03G0654900	Chr1D	370065793	370068167	+	370066980	Chr1D	374741889	374744263	+	374743076	1.0	1.0
gene:TraesCS1D03G0655000	Chr1D	370068772	370070678	+	370069725	Chr1D	374744868	374746774	+	374745821	1.0	1.0
gene:TraesCS1D03G0655200	Chr1D	370135034	370137993	-	370136513	Chr1D	374811142	374814101	-	374812621	1.0	1.0
gene:TraesCS1D03G0655300	Chr1D	370331347	370341281	-	370336314	Chr1D	375007204	375017140	-	375012172	1.0	0.999
gene:TraesCS1D03G0655500	Chr1D	370493059	370495689	-	370494374	Chr1D	375168714	375171344	-	375170029	1.0	1.0
gene:TraesCS1D03G0655700	Chr1D	370532655	370534559	+	370533607	Chr1D	375208310	375210214	+	375209262	1.0	1.0
gene:TraesCS1D03G0655800	Chr1D	370534735	370537453	-	370536094	Chr1D	375210390	375213108	-	375211749	1.0	1.0
gene:TraesCS1D03G0657200	Chr1D	370887686	370889770	-	370888728	Chr1D	375561099	375563183	-	375562141	1.0	1.0
gene:TraesCS1D03G0658400	Chr1D	372116547	372121383	-	372118965	Chr1D	376792090	376796926	-	376794508	1.0	1.0
gene:TraesCS1D03G0659100	Chr1D	372142799	372143209	-	372143004	Chr1D	376818110	376818520	-	376818315	1.0	1.0
gene:TraesCS1D03G0659200	Chr1D	372230322	372233803	-	372232062	Chr1D	376904962	376908443	-	376906702	1.0	1.0
gene:TraesCS1D03G0659300	Chr1D	372346361	372346966	-	372346663	Chr1D	377021015	377021620	-	377021317	1.0	1.0
gene:TraesCS1D03G0659500	Chr1D	372430191	372431826	+	372431008	Chr1D	377106979	377108614	+	377107796	1.0	0.999
gene:TraesCS1D03G0660200	Chr1D	372558258	372559646	+	372558952	Chr1D	377234143	377235531	+	377234837	1.0	1.0
gene:TraesCS1D03G0660300	Chr1D	372561739	372563923	-	372562831	Chr1D	377237624	377239808	-	377238716	1.0	1.0
gene:TraesCS1D03G0660400	Chr1D	372566526	372569153	-	372567839	Chr1D	377242411	377245038	-	377243724	1.0	1.0
gene:TraesCS1D03G0660600	Chr1D	372841938	372847201	+	372844569	Chr1D	377517230	377522490	+	377519860	0.998	0.998
gene:TraesCS1D03G0661000	Chr1D	373098596	373099476	+	373099036	Chr1D	377773564	377774444	+	377774004	1.0	1.0
gene:TraesCS1D03G0661100	Chr1D	373131045	373132052	-	373131548	Chr1D	377806018	377807025	-	377806521	1.0	1.0
gene:TraesCS1D03G0661400	Chr1D	373394549	373395669	+	373395109	Chr1D	378069395	378070515	+	378069955	1.0	1.0
gene:TraesCS1D03G0661600	Chr1D	373549403	373550650	-	373550026	Chr1D	378222920	378224167	-	378223543	1.0	1.0
gene:TraesCS1D03G0661800	Chr1D	373797293	373798988	-	373798140	Chr1D	378470382	378472077	-	378471229	1.0	1.0
gene:TraesCS1D03G0662100	Chr1D	373865037	373870439	-	373867738	Chr1D	378538133	378543535	-	378540834	1.0	1.0
gene:TraesCS1D03G0663000	Chr1D	373944782	373947261	-	373946021	Chr1D	378617832	378620311	-	378619071	1.0	1.0
gene:TraesCS1D03G0663100	Chr1D	373953125	373954837	-	373953981	Chr1D	378626175	378627887	-	378627031	1.0	0.999
gene:TraesCS1D03G0663200	Chr1D	373955154	373960457	-	373957805	Chr1D	378628204	378633507	-	378630855	1.0	1.0
gene:TraesCS1D03G0663500	Chr1D	373985804	373989676	-	373987740	Chr1D	378658855	378662729	-	378660792	1.0	1.0
gene:TraesCS1D03G0663600	Chr1D	374349735	374357646	+	374353690	Chr1D	379020989	379028901	+	379024945	1.0	0.999
gene:TraesCS1D03G0663800	Chr1D	374561050	374563334	+	374562192	Chr1D	379235652	379237936	+	379236794	1.0	1.0
gene:TraesCS1D03G0664300	Chr1D	375033943	375037043	+	375035493	Chr1D	379705941	379709041	+	379707491	1.0	1.0
gene:TraesCS1D03G0664400	Chr1D	375059049	375061978	+	375060513	Chr1D	379731053	379733982	+	379732517	1.0	0.999
gene:TraesCS1D03G0664800	Chr1D	375073125	375075851	+	375074488	Chr1D	379745099	379747825	+	379746462	1.0	1.0
gene:TraesCS1D03G0665000	Chr1D	375313001	375314581	+	375313791	Chr1D	379976882	379978462	+	379977672	1.0	0.999
gene:TraesCS1D03G0665400	Chr1D	375562993	375564983	+	375563988	Chr1D	380225344	380227337	+	380226340	1.0	0.996
gene:TraesCS1D03G0665500	Chr1D	375613848	375616268	+	375615058	Chr1D	380275992	380278412	+	380277202	1.0	1.0
gene:TraesCS1D03G0665600	Chr1D	375625597	375628621	+	375627109	Chr1D	380287691	380290715	+	380289203	1.0	1.0
gene:TraesCS1D03G0665700	Chr1D	376187408	376189617	+	376188512	Chr1D	380849030	380851239	+	380850134	1.0	1.0
gene:TraesCS1D03G0666100	Chr1D	376231002	376241642	-	376236322	Chr1D	380892927	380903557	-	380898242	1.0	0.994
gene:TraesCS1D03G0666300	Chr1D	376557082	376564808	-	376560945	Chr1D	381218795	381226521	-	381222658	1.0	1.0
gene:TraesCS1D03G0666400	Chr1D	376583413	376587004	-	376585208	Chr1D	381245132	381248721	-	381246926	1.0	1.0
gene:TraesCS1D03G0666500	Chr1D	376637101	376637829	-	376637465	Chr1D	381298810	381299538	-	381299174	1.0	1.0
gene:TraesCS1D03G0666600	Chr1D	376641565	376646254	-	376643909	Chr1D	381303277	381307966	-	381305621	1.0	1.0
gene:TraesCS1D03G0666700	Chr1D	376656699	376660346	-	376658522	Chr1D	381318411	381322056	-	381320233	1.0	1.0
