gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS3A03G0664000	Chr3A	494439731	494444851	-	494442291	Chr3A	494543583	494548703	-	494546143	1.0	1.0
gene:TraesCS3A03G0664100	Chr3A	494622302	494623427	-	494622864	Chr3A	494726124	494727249	-	494726686	1.0	1.0
gene:TraesCS3A03G0664400	Chr3A	494908286	494911700	+	494909993	Chr3A	495028755	495032169	+	495030462	1.0	1.0
gene:TraesCS3A03G0664500	Chr3A	494913652	494920360	-	494917006	Chr3A	495034111	495040819	-	495037465	1.0	1.0
gene:TraesCS3A03G0664600	Chr3A	494940458	494942948	-	494941703	Chr3A	495060927	495063417	-	495062172	1.0	1.0
gene:TraesCS3A03G0664700	Chr3A	495199177	495204485	+	495201831	Chr3A	495319698	495325046	+	495322372	1.0	1.0
gene:TraesCS3A03G0664800	Chr3A	495206639	495207244	+	495206941	Chr3A	495327201	495327806	+	495327503	1.0	1.0
gene:TraesCS3A03G0665000	Chr3A	495375605	495376629	+	495376117	Chr3A	495494791	495495818	+	495495304	1.0	0.996
gene:TraesCS3A03G0665700	Chr3A	495554438	495555334	+	495554886	Chr3A	495673560	495674456	+	495674008	1.0	1.0
gene:TraesCS3A03G0665800	Chr3A	495556883	495563072	-	495559977	Chr3A	495676005	495682194	-	495679099	1.0	1.0
gene:TraesCS3A03G0666000	Chr3A	495565746	495573610	-	495569678	Chr3A	495684868	495692754	-	495688811	1.0	0.999
gene:TraesCS3A03G0666300	Chr3A	496082399	496087400	+	496084899	Chr3A	496197823	496202824	+	496200323	1.0	1.0
gene:TraesCS3A03G0666400	Chr3A	496086703	496088271	-	496087487	Chr3A	496202127	496203695	-	496202911	1.0	1.0
gene:TraesCS3A03G0666500	Chr3A	496089107	496089394	+	496089250	Chr3A	496204531	496204818	+	496204674	1.0	0.996
gene:TraesCS3A03G0666600	Chr3A	496089536	496092227	-	496090881	Chr3A	496204960	496207651	-	496206305	1.0	0.997
gene:TraesCS3A03G0666700	Chr3A	496092336	496109559	-	496100947	Chr3A	496207760	496222090	-	496214925	0.999	0.994
gene:TraesCS3A03G0667000	Chr3A	496175258	496177921	-	496176589	Chr3A	496287617	496290281	-	496288949	1.0	0.995
gene:TraesCS3A03G0667100	Chr3A	496444696	496466104	+	496455400	Chr3A	496590284	496610497	+	496600390	0.996	0.991
gene:TraesCS3A03G0667200	Chr3A	496466488	496469679	-	496468083	Chr3A	496610882	496614072	-	496612477	1.0	0.999
gene:TraesCS3A03G0667500	Chr3A	496974572	496977974	+	496976273	Chr3A	497177732	497181116	+	497179424	0.998	0.992
gene:TraesCS3A03G0667600	Chr3A	497045508	497046795	+	497046151	Chr3A	497172047	497173333	+	497172690	1.0	0.996
gene:TraesCS3A03G0667900	Chr3A	497128790	497141134	+	497134962	Chr3A	497261528	497273871	+	497267699	1.0	0.999
gene:TraesCS3A03G0668200	Chr3A	497392615	497394145	+	497393380	Chr3A	497531524	497533054	+	497532289	1.0	0.998
gene:TraesCS3A03G0668300	Chr3A	497445124	497447098	+	497446111	Chr3A	497584149	497586121	+	497585135	0.998	0.995
gene:TraesCS3A03G0668400	Chr3A	497503703	497504892	+	497504297	Chr3A	497619470	497620659	+	497620064	1.0	1.0
gene:TraesCS3A03G0668700	Chr3A	497678083	497678274	-	497678178	Chr3A	497791096	497791287	-	497791191	1.0	1.0
gene:TraesCS3A03G0668800	Chr3A	497679891	497681476	-	497680683	Chr3A	497792905	497794490	-	497793697	1.0	1.0
gene:TraesCS3A03G0669200	Chr3A	498384526	498386557	-	498385541	Chr3A	498489166	498491197	-	498490181	1.0	0.998
gene:TraesCS3A03G0669500	Chr3A	498887892	498891437	+	498889664	Chr3A	498902177	498905725	+	498903951	1.0	0.996
gene:TraesCS3A03G0669600	Chr3A	498892559	498895670	+	498894114	Chr3A	498907790	498910899	+	498909344	1.0	0.992
gene:TraesCS3A03G0669700	Chr3A	498899319	498899726	-	498899522	Chr3A	498914301	498914708	-	498914504	1.0	1.0
gene:TraesCS3A03G0670000	Chr3A	498904227	498907986	-	498906106	Chr3A	498918926	498922686	-	498920806	1.0	0.999
gene:TraesCS3A03G0670300	Chr3A	499306753	499308869	-	499307811	Chr3A	499350642	499352761	-	499351701	1.0	0.996
gene:TraesCS3A03G0670400	Chr3A	499310843	499313438	+	499312140	Chr3A	499354733	499357323	+	499356028	1.0	0.995
gene:TraesCS3A03G0670500	Chr3A	499313324	499319354	-	499316339	Chr3A	499357209	499363226	-	499360217	1.0	0.997
gene:TraesCS3A03G0670900	Chr3A	499560722	499562356	-	499561539	Chr3A	499621559	499623193	-	499622376	1.0	0.998
gene:TraesCS3A03G0671000	Chr3A	499712942	499713743	-	499713342	Chr3A	499769654	499770455	-	499770054	1.0	0.996
gene:TraesCS3A03G0671100	Chr3A	499730022	499730691	+	499730356	Chr3A	499773730	499774397	+	499774063	0.994	0.994
gene:TraesCS3A03G0671200	Chr3A	499749586	499750477	-	499750031	Chr3A	499784745	499785636	-	499785190	1.0	0.998
gene:TraesCS3A03G0671300	Chr3A	499754331	499758731	-	499756531	Chr3A	499789458	499793858	-	499791658	1.0	1.0
gene:TraesCS3A03G0671500	Chr3A	500163879	500168013	-	500165946	Chr3A	500229080	500232936	-	500231008	1.0	0.998
gene:TraesCS3A03G0672200	Chr3A	500629378	500644632	+	500637005	Chr3A	500695676	500711184	+	500703430	1.0	0.998
gene:TraesCS3A03G0672900	Chr3A	500751731	500752200	-	500751965	Chr3A	500807325	500807794	-	500807559	1.0	1.0
gene:TraesCS3A03G0673100	Chr3A	500898032	500900682	+	500899357	Chr3A	500947029	500949702	+	500948365	1.0	0.987
gene:TraesCS3A03G0673200	Chr3A	501004492	501007719	+	501006105	Chr3A	501035438	501038663	+	501037050	1.0	0.994
gene:TraesCS3A03G0673700	Chr3A	501074771	501075730	-	501075250	Chr3A	501105723	501106682	-	501106202	1.0	0.995
gene:TraesCS3A03G0674500	Chr3A	501187525	501188889	-	501188207	Chr3A	501248252	501249616	-	501248934	1.0	0.996
gene:TraesCS3A03G0674600	Chr3A	501189106	501194118	-	501191612	Chr3A	501249831	501254843	-	501252337	1.0	1.0
gene:TraesCS3A03G0674800	Chr3A	501587382	501588051	+	501587716	Chr3A	501645826	501646495	+	501646160	1.0	1.0
gene:TraesCS3A03G0674900	Chr3A	501602144	501607605	-	501604874	Chr3A	501660581	501666042	-	501663311	1.0	1.0
gene:TraesCS3A03G0675000	Chr3A	501773846	501774406	-	501774126	Chr3A	501847176	501847736	-	501847456	1.0	1.0
gene:TraesCS3A03G0675200	Chr3A	501776963	501780808	-	501778885	Chr3A	501850293	501854138	-	501852215	1.0	1.0
gene:TraesCS3A03G0675500	Chr3A	502049100	502053587	+	502051343	Chr3A	502120514	502125001	+	502122757	1.0	1.0
gene:TraesCS3A03G0675600	Chr3A	502054157	502063861	-	502059009	Chr3A	502125571	502135275	-	502130423	1.0	1.0
gene:TraesCS3A03G0675900	Chr3A	502356559	502367209	+	502361884	Chr3A	502424036	502434686	+	502429361	1.0	1.0
gene:TraesCS3A03G0676000	Chr3A	502612738	502613157	+	502612947	Chr3A	502667258	502667677	+	502667467	1.0	1.0
gene:TraesCS3A03G0676100	Chr3A	502616019	502620504	-	502618261	Chr3A	502670539	502675024	-	502672781	1.0	1.0
gene:TraesCS3A03G0676200	Chr3A	502620223	502627715	+	502623969	Chr3A	502674743	502682235	+	502678489	1.0	0.999
gene:TraesCS3A03G0676300	Chr3A	502656231	502660221	+	502658226	Chr3A	502710759	502714749	+	502712754	1.0	0.999
gene:TraesCS3A03G0676500	Chr3A	502886886	502891260	+	502889073	Chr3A	502941481	502945855	+	502943668	1.0	1.0
gene:TraesCS3A03G0676600	Chr3A	502953312	502955012	+	502954162	Chr3A	503008078	503009778	+	503008928	1.0	0.999
gene:TraesCS3A03G0677200	Chr3A	503217900	503219588	+	503218744	Chr3A	503270359	503272047	+	503271203	1.0	1.0
gene:TraesCS3A03G0677300	Chr3A	503466750	503471673	+	503469211	Chr3A	503518581	503523465	+	503521023	0.975	0.975
gene:TraesCS3A03G0677400	Chr3A	503483806	503486315	-	503485060	Chr3A	503535613	503538122	-	503536867	1.0	0.998
gene:TraesCS3A03G0678000	Chr3A	503625877	503631890	-	503628883	Chr3A	503677437	503683453	-	503680445	1.0	1.0
gene:TraesCS3A03G0678200	Chr3A	503752685	503763167	+	503757926	Chr3A	503804458	503814944	+	503809701	1.0	0.995
gene:TraesCS3A03G0678700	Chr3A	504165209	504165487	+	504165348	Chr3A	504217030	504217308	+	504217169	1.0	1.0
gene:TraesCS3A03G0678600	Chr3A	504164956	504166107	-	504165531	Chr3A	504216777	504217928	-	504217352	1.0	1.0
gene:TraesCS3A03G0679200	Chr3A	504554787	504561326	-	504558056	Chr3A	504605241	504611780	-	504608510	1.0	1.0
gene:TraesCS3A03G0679400	Chr3A	504985942	504986386	+	504986164	Chr3A	505035763	505036207	+	505035985	1.0	0.996
gene:TraesCS3A03G0680400	Chr3A	505136749	505137874	+	505137311	Chr3A	505186340	505187465	+	505186902	1.0	1.0
gene:TraesCS3A03G0680500	Chr3A	505139399	505141376	-	505140387	Chr3A	505188990	505190967	-	505189978	1.0	1.0
gene:TraesCS3A03G0680600	Chr3A	505143005	505147110	-	505145057	Chr3A	505192596	505196699	-	505194647	1.0	1.0
gene:TraesCS3A03G0681000	Chr3A	505450943	505460512	-	505455727	Chr3A	505499665	505509229	-	505504447	1.0	1.0
gene:TraesCS3A03G0681200	Chr3A	505460551	505464414	+	505462482	Chr3A	505509268	505513131	+	505511199	1.0	1.0
gene:TraesCS3A03G0681300	Chr3A	505467609	505468568	+	505468088	Chr3A	505516300	505517259	+	505516779	1.0	1.0
gene:TraesCS3A03G0681500	Chr3A	506137398	506145219	+	506141308	Chr3A	506185776	506193597	+	506189686	1.0	1.0
gene:TraesCS3A03G0681600	Chr3A	506147035	506148971	-	506148003	Chr3A	506195425	506197361	-	506196393	1.0	1.0
gene:TraesCS3A03G0681900	Chr3A	506411637	506431220	+	506421428	Chr3A	506460000	506479632	+	506469816	1.0	0.999
gene:TraesCS3A03G0682300	Chr3A	506486652	506489981	-	506488316	Chr3A	506548448	506551775	-	506550111	0.999	0.997
gene:TraesCS3A03G0683500	Chr3A	506666328	506671501	-	506668914	Chr3A	506707191	506712366	-	506709778	1.0	0.999
gene:TraesCS3A03G0683800	Chr3A	506909001	506910909	-	506909955	Chr3A	506962733	506964642	-	506963687	1.0	0.999
gene:TraesCS3A03G0684000	Chr3A	507445119	507447030	+	507446074	Chr3A	507507025	507508936	+	507507980	1.0	0.994
gene:TraesCS3A03G0684100	Chr3A	507789659	507790046	+	507789852	Chr3A	507878849	507879236	+	507879042	1.0	0.967
gene:TraesCS3A03G0684200	Chr3A	507913889	507916424	+	507915156	Chr3A	508003179	508005701	+	508004440	0.995	0.992
gene:TraesCS3A03G0684300	Chr3A	508037248	508038121	-	508037684	Chr3A	508122006	508122879	-	508122442	1.0	0.994
gene:TraesCS3A03G0684400	Chr3A	508102945	508105086	+	508104015	Chr3A	508187297	508189439	+	508188368	1.0	0.996
gene:TraesCS3A03G0684500	Chr3A	508105162	508108057	-	508106609	Chr3A	508189515	508192409	-	508190962	0.999	0.997
gene:TraesCS3A03G0684800	Chr3A	508380423	508384534	+	508382478	Chr3A	508470952	508475062	+	508473007	1.0	0.999
gene:TraesCS3A03G0685300	Chr3A	509040347	509042856	+	509041601	Chr3A	509153430	509155941	+	509154685	1.0	0.999
gene:TraesCS3A03G0685500	Chr3A	509042933	509045742	-	509044337	Chr3A	509156018	509158827	-	509157422	1.0	0.998
gene:TraesCS3A03G0685600	Chr3A	509047814	509055577	-	509051695	Chr3A	509160885	509168648	-	509164766	1.0	0.998
gene:TraesCS3A03G0685700	Chr3A	509103664	509110852	-	509107258	Chr3A	509216434	509223621	-	509220027	1.0	0.999
gene:TraesCS3A03G0685800	Chr3A	509151993	509152580	-	509152286	Chr3A	509264052	509264639	-	509264345	1.0	0.989
gene:TraesCS3A03G0686200	Chr3A	509620220	509627350	+	509623785	Chr3A	509750333	509757461	+	509753897	0.999	0.998
gene:TraesCS3A03G0686300	Chr3A	509627866	509628225	-	509628045	Chr3A	509757977	509758336	-	509758156	1.0	1.0
gene:TraesCS3A03G0686500	Chr3A	509637456	509642375	+	509639915	Chr3A	509767077	509771872	+	509769474	1.0	1.0
gene:TraesCS3A03G0686600	Chr3A	510163058	510178569	+	510170813	Chr3A	510565795	510581165	+	510573480	1.0	0.999
gene:TraesCS3A03G0687000	Chr3A	510630509	510630841	+	510630675	Chr3A	511055780	511056111	+	511055945	0.996	0.99
gene:TraesCS3A03G0688200	Chr3A	511417127	511418346	+	511417736	Chr3A	511801582	511802800	+	511802191	1.0	0.993
gene:TraesCS3A03G0688700	Chr3A	511912989	511914375	-	511913682	Chr3A	512296725	512298111	-	512297418	1.0	1.0
gene:TraesCS3A03G0689300	Chr3A	512353333	512357768	+	512355550	Chr3A	512734922	512739460	+	512737191	1.0	0.998
gene:TraesCS3A03G0689400	Chr3A	512358129	512361847	+	512359988	Chr3A	512739814	512743535	+	512741674	1.0	0.995
gene:TraesCS3A03G0689500	Chr3A	512362278	512363092	-	512362685	Chr3A	512743969	512744783	-	512744376	1.0	0.995
gene:TraesCS3A03G0689600	Chr3A	512368893	512372081	+	512370487	Chr3A	512750354	512753544	+	512751949	1.0	0.998
gene:TraesCS3A03G0689700	Chr3A	512372854	512380081	+	512376467	Chr3A	512754317	512761541	+	512757929	1.0	0.998
gene:TraesCS3A03G0690000	Chr3A	512604007	512606377	+	512605192	Chr3A	513008236	513010606	+	513009421	1.0	0.998
gene:TraesCS3A03G0690100	Chr3A	512607724	512616538	-	512612131	Chr3A	513011911	513019147	-	513015529	1.0	0.997
gene:TraesCS3A03G0690300	Chr3A	513027952	513030232	-	513029092	Chr3A	513491125	513493421	-	513492273	1.0	0.998
gene:TraesCS3A03G0690400	Chr3A	513031466	513034637	-	513033051	Chr3A	513494660	513497830	-	513496245	1.0	1.0
gene:TraesCS3A03G0690500	Chr3A	513100161	513100892	+	513100526	Chr3A	513586563	513587294	+	513586928	1.0	0.995
gene:TraesCS3A03G0690900	Chr3A	513261447	513268690	+	513265068	Chr3A	513736499	513742629	+	513739564	1.0	0.999
gene:TraesCS3A03G0691000	Chr3A	513273853	513275633	+	513274743	Chr3A	513747792	513749572	+	513748682	1.0	0.997
gene:TraesCS3A03G0691200	Chr3A	513276329	513277333	+	513276831	Chr3A	513750265	513751260	+	513750762	0.991	0.986
gene:TraesCS3A03G0691300	Chr3A	513307068	513322008	-	513314538	Chr3A	513772565	513787144	-	513779854	1.0	0.997
gene:TraesCS3A03G0691400	Chr3A	513474971	513479235	+	513477103	Chr3A	513939584	513943850	+	513941717	1.0	0.996
gene:TraesCS3A03G0691700	Chr3A	513542981	513545660	-	513544320	Chr3A	513989545	513992272	-	513990908	1.0	0.968
gene:TraesCS3A03G0691900	Chr3A	513644708	513646327	+	513645517	Chr3A	514095232	514096854	+	514096043	1.0	0.994
gene:TraesCS3A03G0692100	Chr3A	513655635	513656328	+	513655981	Chr3A	514100871	514101564	+	514101217	1.0	0.993
gene:TraesCS3A03G0692300	Chr3A	513760563	513765241	+	513762902	Chr3A	514206425	514211276	+	514208850	0.999	0.998
gene:TraesCS3A03G0692400	Chr3A	513768077	513768286	-	513768181	Chr3A	514214117	514214326	-	514214221	1.0	0.971
gene:TraesCS3A03G0692500	Chr3A	513774788	513779195	+	513776991	Chr3A	514220832	514225239	+	514223035	1.0	0.998
gene:TraesCS3A03G0692600	Chr3A	513865968	513867036	+	513866502	Chr3A	514316370	514317438	+	514316904	1.0	0.998
gene:TraesCS3A03G0693000	Chr3A	513880471	513884668	-	513882569	Chr3A	514331120	514335320	-	514333220	1.0	0.997
gene:TraesCS3A03G0693100	Chr3A	513884723	513886030	+	513885376	Chr3A	514335375	514336681	+	514336028	0.999	0.995
gene:TraesCS3A03G0693200	Chr3A	513886540	513889419	-	513887979	Chr3A	514337193	514340073	-	514338633	1.0	0.997
gene:TraesCS3A03G0693700	Chr3A	514209412	514212902	+	514211157	Chr3A	514676962	514680469	+	514678715	1.0	0.998
gene:TraesCS3A03G0693800	Chr3A	514214834	514216947	-	514215890	Chr3A	514682401	514684431	-	514683416	0.935	0.935
gene:TraesCS3A03G0693900	Chr3A	514397820	514400081	+	514398950	Chr3A	514861894	514864158	+	514863026	1.0	0.995
gene:TraesCS3A03G0694300	Chr3A	515074016	515077747	+	515075881	Chr3A	515526386	515530118	+	515528252	1.0	0.999
gene:TraesCS3A03G0694500	Chr3A	515122085	515125961	-	515124023	Chr3A	515574645	515578521	-	515576583	1.0	0.998
gene:TraesCS3A03G0694700	Chr3A	515124529	515125812	+	515125170	Chr3A	515577089	515578372	+	515577730	1.0	0.999
gene:TraesCS3A03G0694800	Chr3A	515187093	515194775	-	515190934	Chr3A	515639722	515647400	-	515643561	1.0	0.997
gene:TraesCS3A03G0694900	Chr3A	515195136	515203732	-	515199434	Chr3A	515647761	515656355	-	515652058	1.0	0.998
gene:TraesCS3A03G0695000	Chr3A	515206190	515208272	-	515207231	Chr3A	515658812	515660906	-	515659859	1.0	0.99
gene:TraesCS3A03G0695200	Chr3A	515391650	515393906	+	515392778	Chr3A	515882289	515884545	+	515883417	1.0	1.0
gene:TraesCS3A03G0695400	Chr3A	515982374	515991135	+	515986754	Chr3A	516501411	516510170	+	516505790	1.0	0.998
gene:TraesCS3A03G0695500	Chr3A	516164501	516169849	+	516167175	Chr3A	516675886	516681252	+	516678569	1.0	0.998
gene:TraesCS3A03G0695600	Chr3A	516169964	516171709	-	516170836	Chr3A	516681367	516683115	-	516682241	1.0	0.996
gene:TraesCS3A03G0695800	Chr3A	516172805	516180548	-	516176676	Chr3A	516684231	516691976	-	516688103	1.0	0.999
gene:TraesCS3A03G0696000	Chr3A	516395786	516397748	-	516396767	Chr3A	516900823	516902785	-	516901804	1.0	1.0
gene:TraesCS3A03G0696200	Chr3A	516580689	516585714	+	516583201	Chr3A	517093995	517099035	+	517096515	1.0	0.998
gene:TraesCS3A03G0696300	Chr3A	516586135	516590653	-	516588394	Chr3A	517099456	517103962	-	517101709	1.0	0.998
gene:TraesCS3A03G0696400	Chr3A	516590888	516596044	+	516593466	Chr3A	517104197	517109352	+	517106774	1.0	0.999
gene:TraesCS3A03G0696500	Chr3A	516596184	516603022	-	516599603	Chr3A	517109492	517116329	-	517112910	1.0	0.998
gene:TraesCS3A03G0697100	Chr3A	516886056	516888627	-	516887341	Chr3A	517423213	517425786	-	517424499	1.0	0.999
gene:TraesCS3A03G0697200	Chr3A	517060298	517062080	+	517061189	Chr3A	517620604	517622377	+	517621490	0.996	0.995
gene:TraesCS3A03G0697500	Chr3A	517078806	517085091	+	517081948	Chr3A	517639101	517645410	+	517642255	1.0	0.998
gene:TraesCS3A03G0698500	Chr3A	517587952	517591876	-	517589914	Chr3A	518191348	518195273	-	518193310	1.0	0.996
gene:TraesCS3A03G0698900	Chr3A	517782398	517783426	+	517782912	Chr3A	518382598	518383626	+	518383112	1.0	1.0
gene:TraesCS3A03G0699100	Chr3A	517794071	517799533	+	517796802	Chr3A	518402750	518408211	+	518405480	0.999	0.996
gene:TraesCS3A03G0699200	Chr3A	517802478	517805668	-	517804073	Chr3A	518411143	518414329	-	518412736	0.998	0.991
gene:TraesCS3A03G0699500	Chr3A	518025829	518030927	+	518028378	Chr3A	518635750	518640845	+	518638297	1.0	0.997
gene:TraesCS3A03G0699600	Chr3A	518160263	518164554	+	518162408	Chr3A	518762082	518766372	+	518764227	1.0	0.996
gene:TraesCS3A03G0699800	Chr3A	518275459	518280465	+	518277962	Chr3A	518864932	518869936	+	518867434	0.999	0.989
gene:TraesCS3A03G0699900	Chr3A	518334511	518338129	-	518336320	Chr3A	518919888	518923506	-	518921697	1.0	0.998
gene:TraesCS3A03G0700200	Chr3A	518479189	518479783	-	518479486	Chr3A	519069606	519070200	-	519069903	1.0	1.0
gene:TraesCS3A03G0700300	Chr3A	518485510	518488940	-	518487225	Chr3A	519075925	519079358	-	519077641	1.0	0.997
gene:TraesCS3A03G0700500	Chr3A	518630417	518631311	+	518630864	Chr3A	519226743	519227663	+	519227203	0.998	0.959
gene:TraesCS3A03G0700600	Chr3A	518643969	518646073	+	518645021	Chr3A	519240476	519242587	+	519241531	1.0	0.993
gene:TraesCS3A03G0700700	Chr3A	518644989	518651298	-	518648143	Chr3A	519241503	519247812	-	519244657	1.0	0.998
gene:TraesCS3A03G0700900	Chr3A	518657225	518661209	-	518659217	Chr3A	519253760	519257736	-	519255748	0.998	0.998
gene:TraesCS3A03G0701000	Chr3A	518662773	518669712	+	518666242	Chr3A	519259279	519266218	+	519262748	1.0	1.0
gene:TraesCS3A03G0701100	Chr3A	518813894	518821099	+	518817496	Chr3A	519410424	519417637	+	519414030	1.0	1.0
gene:TraesCS3A03G0701200	Chr3A	518820209	518825961	-	518823085	Chr3A	519416747	519422499	-	519419623	1.0	1.0
gene:TraesCS3A03G0701300	Chr3A	518826585	518829620	-	518828102	Chr3A	519423123	519426158	-	519424640	1.0	1.0
gene:TraesCS3A03G0701500	Chr3A	518937713	518940483	+	518939098	Chr3A	519534299	519537069	+	519535684	1.0	1.0
gene:TraesCS3A03G0702000	Chr3A	518979278	518983492	-	518981385	Chr3A	519575870	519580084	-	519577977	1.0	1.0
gene:TraesCS3A03G0702200	Chr3A	519099927	519108892	+	519104409	Chr3A	519696490	519705455	+	519700972	1.0	1.0
gene:TraesCS3A03G0702300	Chr3A	519111623	519113757	-	519112690	Chr3A	519708186	519710320	-	519709253	1.0	1.0
gene:TraesCS3A03G0702400	Chr3A	519497083	519500975	-	519499029	Chr3A	520093757	520097644	-	520095700	0.998	0.998
gene:TraesCS3A03G0702500	Chr3A	519501148	519506392	+	519503770	Chr3A	520097817	520103061	+	520100439	1.0	1.0
gene:TraesCS3A03G0702600	Chr3A	519512494	519513072	-	519512783	Chr3A	520109168	520109746	-	520109457	1.0	1.0
gene:TraesCS3A03G0702800	Chr3A	519524261	519530944	-	519527602	Chr3A	520120940	520127623	-	520124281	1.0	0.997
gene:TraesCS3A03G0702900	Chr3A	519532984	519535099	-	519534041	Chr3A	520129672	520131787	-	520130729	1.0	1.0
gene:TraesCS3A03G0703000	Chr3A	519554529	519555889	+	519555209	Chr3A	520151216	520152576	+	520151896	1.0	0.999
gene:TraesCS3A03G0703100	Chr3A	519722875	519723896	-	519723385	Chr3A	520319923	520320944	-	520320433	1.0	1.0
gene:TraesCS3A03G0703200	Chr3A	519856390	519858986	+	519857688	Chr3A	520453430	520456026	+	520454728	1.0	1.0
gene:TraesCS3A03G0703500	Chr3A	519866133	519866408	+	519866270	Chr3A	520463176	520463451	+	520463313	1.0	1.0
gene:TraesCS3A03G0703600	Chr3A	519870081	519871796	-	519870938	Chr3A	520467124	520468839	-	520467981	1.0	1.0
gene:TraesCS3A03G0703700	Chr3A	519877915	519879795	-	519878855	Chr3A	520474963	520476843	-	520475903	1.0	1.0
gene:TraesCS3A03G0703800	Chr3A	520255206	520256621	-	520255913	Chr3A	520852299	520853714	-	520853006	1.0	0.999
gene:TraesCS3A03G0704100	Chr3A	520352607	520354656	-	520353631	Chr3A	520949283	520951332	-	520950307	1.0	1.0
gene:TraesCS3A03G0704600	Chr3A	520676055	520678389	-	520677222	Chr3A	521264101	521266435	-	521265268	1.0	0.996
gene:TraesCS3A03G0704900	Chr3A	520706887	520708737	-	520707812	Chr3A	521294941	521296791	-	521295866	1.0	0.999
gene:TraesCS3A03G0705000	Chr3A	520721409	520738951	-	520730180	Chr3A	521309463	521326445	-	521317954	1.0	1.0
gene:TraesCS3A03G0705100	Chr3A	520750302	520759309	-	520754805	Chr3A	521337798	521346805	-	521342301	1.0	1.0
gene:TraesCS3A03G0705400	Chr3A	520774623	520776670	-	520775646	Chr3A	521362119	521364166	-	521363142	1.0	1.0
gene:TraesCS3A03G0705600	Chr3A	520869661	520874654	+	520872157	Chr3A	521457442	521462435	+	521459938	1.0	1.0
gene:TraesCS3A03G0705800	Chr3A	520878381	520880609	-	520879495	Chr3A	521466163	521468391	-	521467277	1.0	0.998
gene:TraesCS3A03G0706000	Chr3A	520893710	520896822	+	520895266	Chr3A	521481508	521484619	+	521483063	0.998	0.997
gene:TraesCS3A03G0706100	Chr3A	521126700	521127819	-	521127259	Chr3A	521713879	521714998	-	521714438	1.0	1.0
gene:TraesCS3A03G0706200	Chr3A	521191321	521194619	-	521192970	Chr3A	521778437	521781735	-	521780086	1.0	1.0
gene:TraesCS3A03G0706600	Chr3A	521322285	521323229	-	521322757	Chr3A	521909394	521910338	-	521909866	1.0	1.0
gene:TraesCS3A03G0706800	Chr3A	521324295	521331643	-	521327969	Chr3A	521911751	521919457	-	521915604	1.0	0.991
gene:TraesCS3A03G0706900	Chr3A	521333586	521333783	+	521333684	Chr3A	521921787	521921984	+	521921885	1.0	1.0
gene:TraesCS3A03G0707000	Chr3A	521505694	521507481	+	521506587	Chr3A	522085393	522087179	+	522086286	1.0	0.994
gene:TraesCS3A03G0707100	Chr3A	521513011	521514535	+	521513773	Chr3A	522092435	522093959	+	522093197	1.0	0.997
gene:TraesCS3A03G0707200	Chr3A	521622445	521625547	+	521623996	Chr3A	522201892	522204990	+	522203441	1.0	0.999
gene:TraesCS3A03G0707400	Chr3A	521920145	521921884	-	521921014	Chr3A	522466943	522468682	-	522467812	1.0	0.997
gene:TraesCS3A03G0707500	Chr3A	521985842	521987839	+	521986840	Chr3A	522532625	522534622	+	522533623	1.0	0.998
gene:TraesCS3A03G0707700	Chr3A	522010926	522011267	+	522011096	Chr3A	522557387	522557728	+	522557557	1.0	1.0
gene:TraesCS3A03G0707800	Chr3A	522011373	522014022	-	522012697	Chr3A	522557834	522560483	-	522559158	1.0	0.998
gene:TraesCS3A03G0708100	Chr3A	522042168	522044459	+	522043313	Chr3A	522588795	522591075	+	522589935	0.994	0.991
gene:TraesCS3A03G0708200	Chr3A	522150259	522152068	+	522151163	Chr3A	522696721	522698532	+	522697626	1.0	0.994
gene:TraesCS3A03G0708300	Chr3A	522152461	522153230	-	522152845	Chr3A	522698925	522699694	-	522699309	1.0	1.0
gene:TraesCS3A03G0708400	Chr3A	522158437	522162932	-	522160684	Chr3A	522704896	522709396	-	522707146	1.0	0.995
gene:TraesCS3A03G0708700	Chr3A	522387045	522389615	+	522388330	Chr3A	522948950	522951520	+	522950235	1.0	0.998
gene:TraesCS3A03G0708800	Chr3A	522391615	522392128	+	522391871	Chr3A	522953525	522954038	+	522953781	1.0	0.998
gene:TraesCS3A03G0708900	Chr3A	522394948	522399731	-	522397339	Chr3A	522956857	522961672	-	522959264	1.0	0.999
gene:TraesCS3A03G0709100	Chr3A	522918170	522919525	-	522918847	Chr3A	523384808	523386163	-	523385485	1.0	0.999
gene:TraesCS3A03G0709200	Chr3A	522921365	522925987	-	522923676	Chr3A	523388003	523392626	-	523390314	1.0	0.997
gene:TraesCS3A03G0709500	Chr3A	523001482	523002673	+	523002077	Chr3A	523481124	523482315	+	523481719	1.0	0.998
gene:TraesCS3A03G0709600	Chr3A	523064296	523072065	+	523068180	Chr3A	523535101	523542816	+	523538958	0.986	0.985
gene:TraesCS3A03G0709800	Chr3A	523072894	523074234	+	523073564	Chr3A	523543645	523544985	+	523544315	1.0	0.997
gene:TraesCS3A03G0710100	Chr3A	523074581	523076403	-	523075492	Chr3A	523545332	523547156	-	523546244	1.0	1.0
gene:TraesCS3A03G0710200	Chr3A	523315602	523317986	-	523316794	Chr3A	523844311	523846695	-	523845503	1.0	0.996
