gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS6A03G0503300	Chr6A	279833264	279846431	+	279839847	Chr6A	272062852	272076018	-	272069435	1.0	0.999
gene:TraesCS6A03G0504400	Chr6A	281200584	281223590	-	281212087	Chr6A	281074142	281097048	+	281085595	1.0	1.0
gene:TraesCS6A03G0504500	Chr6A	281932178	281933400	+	281932789	Chr6A	280346370	280347592	-	280346981	1.0	0.997
gene:TraesCS6A03G0505400	Chr6A	283187582	283197965	-	283192773	Chr6A	279044431	279055327	+	279049879	1.0	1.0
gene:TraesCS6A03G0505500	Chr6A	283228226	283238410	+	283233318	Chr6A	279005131	279015542	-	279010336	1.0	1.0
gene:TraesCS6A03G0505900	Chr6A	284711263	284731616	-	284721439	Chr6A	277430071	277450728	+	277440399	1.0	1.0
gene:TraesCS6A03G0507000	Chr6A	285561701	285566213	+	285563957	Chr6A	276544547	276550052	-	276547299	1.0	1.0
gene:TraesCS6A03G0508100	Chr6A	286370999	286372319	-	286371659	Chr6A	275682021	275683341	+	275682681	1.0	1.0
gene:TraesCS6A03G0508200	Chr6A	286417284	286422404	+	286419844	Chr6A	275629447	275634565	-	275632006	1.0	1.0
gene:TraesCS6A03G0509600	Chr6A	288805909	288826232	-	288816070	Chr6A	282221785	282242119	-	282231952	1.0	1.0
gene:TraesCS6A03G0510200	Chr6A	289384188	289384436	+	289384312	Chr6A	282836650	282836898	+	282836774	1.0	1.0
gene:TraesCS6A03G0510900	Chr6A	289734536	289747031	-	289740783	Chr6A	283207213	283220216	-	283213714	1.0	1.0
gene:TraesCS6A03G0511700	Chr6A	290336996	290340785	+	290338890	Chr6A	285617412	285621201	+	285619306	1.0	1.0
gene:TraesCS6A03G0513400	Chr6A	293859669	293867809	-	293863739	Chr6A	287870425	287878565	-	287874495	1.0	1.0
gene:TraesCS6A03G0513200	Chr6A	293851743	293890292	+	293871017	Chr6A	287862612	287901831	+	287882221	1.0	1.0
gene:TraesCS6A03G0514100	Chr6A	293889673	293889963	-	293889818	Chr6A	287901212	287901502	-	287901357	1.0	1.0
gene:TraesCS6A03G0514800	Chr6A	294994269	294994586	-	294994427	Chr6A	289000584	289000901	-	289000742	1.0	1.0
gene:TraesCS6A03G0514900	Chr6A	295095168	295096925	+	295096046	Chr6A	289106375	289108132	+	289107253	1.0	1.0
gene:TraesCS6A03G0515400	Chr6A	296961708	296970393	-	296966050	Chr6A	291337800	291346452	-	291342126	1.0	0.997
gene:TraesCS6A03G0516400	Chr6A	298920241	298921302	-	298920771	Chr6A	293341490	293342551	-	293342020	1.0	1.0
gene:TraesCS6A03G0519100	Chr6A	300579560	300580167	-	300579863	Chr6A	295025028	295025635	-	295025331	1.0	1.0
gene:TraesCS6A03G0519700	Chr6A	301219731	301222439	+	301221085	Chr6A	295681941	295684649	+	295683295	1.0	1.0
gene:TraesCS6A03G0520200	Chr6A	301942555	301982731	+	301962643	Chr6A	296424654	296465115	+	296444884	1.0	1.0
gene:TraesCS6A03G0520500	Chr6A	302622454	302627202	-	302624828	Chr6A	297110132	297114880	-	297112506	1.0	1.0
gene:TraesCS6A03G0521700	Chr6A	303741863	303746637	-	303744250	Chr6A	298249754	298254526	-	298252140	1.0	1.0
gene:TraesCS6A03G0522300	Chr6A	304601702	304607567	+	304604634	Chr6A	299128084	299134432	+	299131258	1.0	1.0
gene:TraesCS6A03G0522700	Chr6A	305445920	305451539	+	305448729	Chr6A	299986337	299992122	+	299989229	1.0	1.0
gene:TraesCS6A03G0523200	Chr6A	307002923	307008085	+	307005504	Chr6A	301610332	301615494	+	301612913	1.0	1.0
gene:TraesCS6A03G0524100	Chr6A	308692316	308693648	-	308692982	Chr6A	303340446	303341778	-	303341112	1.0	1.0
gene:TraesCS6A03G0525400	Chr6A	309402889	309404641	-	309403765	Chr6A	304061707	304063459	-	304062583	1.0	1.0
gene:TraesCS6A03G0525500	Chr6A	309840139	309841407	+	309840773	Chr6A	304512762	304514030	+	304513396	1.0	1.0
gene:TraesCS6A03G0528700	Chr6A	312485498	312498010	+	312491754	Chr6A	307170510	307183022	+	307176766	1.0	1.0
gene:TraesCS6A03G0529600	Chr6A	314466004	314471945	-	314468974	Chr6A	309197183	309203333	-	309200258	1.0	1.0
gene:TraesCS6A03G0530700	Chr6A	315899071	315900379	-	315899725	Chr6A	310624929	310626237	-	310625583	1.0	1.0
gene:TraesCS6A03G0531400	Chr6A	317469018	317469967	+	317469492	Chr6A	312253031	312253980	+	312253505	1.0	0.998
gene:TraesCS6A03G0531500	Chr6A	317489756	317490007	+	317489881	Chr6A	312273769	312274020	+	312273894	1.0	1.0
gene:TraesCS6A03G0532000	Chr6A	317992568	317994609	+	317993588	Chr6A	312789218	312791259	+	312790238	1.0	1.0
gene:TraesCS6A03G0532100	Chr6A	318147993	318148427	+	318148210	Chr6A	312946839	312947273	+	312947056	1.0	1.0
gene:TraesCS6A03G0532600	Chr6A	318185785	318212252	+	318199018	Chr6A	312983187	313009654	+	312996420	1.0	0.999
gene:TraesCS6A03G0533100	Chr6A	319727683	319735491	+	319731587	Chr6A	314572501	314580309	+	314576405	1.0	1.0
gene:TraesCS6A03G0533800	Chr6A	321763615	321771526	-	321767570	Chr6A	316626527	316634438	-	316630482	1.0	1.0
gene:TraesCS6A03G0534400	Chr6A	323819489	323820362	-	323819925	Chr6A	318719078	318719952	-	318719515	1.0	0.997
gene:TraesCS6A03G0534500	Chr6A	323823340	323825913	-	323824626	Chr6A	318722930	318725503	-	318724216	1.0	1.0
gene:TraesCS6A03G0535100	Chr6A	324604756	324610093	+	324607424	Chr6A	319499002	319504339	+	319501670	1.0	1.0
gene:TraesCS6A03G0535300	Chr6A	325244785	325248451	+	325246618	Chr6A	320155078	320158744	+	320156911	1.0	1.0
gene:TraesCS6A03G0535500	Chr6A	325528555	325528875	+	325528715	Chr6A	320400093	320400413	+	320400253	1.0	1.0
gene:TraesCS6A03G0535700	Chr6A	325538108	325540302	-	325539205	Chr6A	320409646	320411840	-	320410743	1.0	1.0
gene:TraesCS6A03G0535800	Chr6A	325540486	325545568	-	325543027	Chr6A	320412024	320417104	-	320414564	0.999	0.999
gene:TraesCS6A03G0536300	Chr6A	326824246	326830923	+	326827584	Chr6A	321680232	321686909	+	321683570	1.0	1.0
gene:TraesCS6A03G0536900	Chr6A	328912795	328917451	+	328915123	Chr6A	323797580	323802236	+	323799908	1.0	1.0
gene:TraesCS6A03G0537200	Chr6A	329258260	329263844	+	329261052	Chr6A	324158943	324164527	+	324161735	1.0	1.0
gene:TraesCS6A03G0537800	Chr6A	330825378	330829321	+	330827349	Chr6A	325733242	325737185	+	325735213	1.0	1.0
gene:TraesCS6A03G0538600	Chr6A	331405015	331405365	+	331405190	Chr6A	326331723	326332073	+	326331898	1.0	1.0
gene:TraesCS6A03G0538700	Chr6A	331504168	331504551	+	331504359	Chr6A	326432496	326432879	+	326432687	1.0	1.0
gene:TraesCS6A03G0540100	Chr6A	332565025	332577972	-	332571498	Chr6A	327498204	327511151	-	327504677	1.0	1.0
gene:TraesCS6A03G0541100	Chr6A	334681241	334693336	-	334687288	Chr6A	329586427	329598522	-	329592474	1.0	1.0
gene:TraesCS6A03G0541500	Chr6A	336453757	336457597	+	336455677	Chr6A	331395545	331399385	+	331397465	1.0	1.0
gene:TraesCS6A03G0541700	Chr6A	337004948	337008672	+	337006810	Chr6A	331952357	331956081	+	331954219	1.0	1.0
gene:TraesCS6A03G0542000	Chr6A	338276111	338301305	-	338288708	Chr6A	333216181	333241212	-	333228696	0.927	0.927
gene:TraesCS6A03G0542200	Chr6A	338318875	338320647	+	338319761	Chr6A	333259544	333261316	+	333260430	1.0	1.0
gene:TraesCS6A03G0543200	Chr6A	339636187	339640915	+	339638551	Chr6A	334614929	334619657	+	334617293	1.0	1.0
gene:TraesCS6A03G0543700	Chr6A	340227153	340231843	-	340229498	Chr6A	335221602	335226292	-	335223947	1.0	1.0
gene:TraesCS6A03G0544000	Chr6A	340611642	340612751	+	340612196	Chr6A	335615060	335616169	+	335615614	1.0	0.995
gene:TraesCS6A03G0544100	Chr6A	340689790	340691403	-	340690596	Chr6A	335696604	335698217	-	335697410	1.0	1.0
gene:TraesCS6A03G0544200	Chr6A	340965496	340980270	+	340972883	Chr6A	335969551	335984088	+	335976819	1.0	1.0
gene:TraesCS6A03G0544500	Chr6A	340983030	340983326	+	340983178	Chr6A	335986848	335987144	+	335986996	1.0	1.0
gene:TraesCS6A03G0544900	Chr6A	341021565	341021807	+	341021686	Chr6A	336026242	336026484	+	336026363	1.0	1.0
gene:TraesCS6A03G0545300	Chr6A	342542521	342546255	+	342544388	Chr6A	337586200	337589934	+	337588067	1.0	1.0
gene:TraesCS6A03G0546100	Chr6A	343402982	343417265	-	343410123	Chr6A	338479051	338500322	-	338489686	1.0	1.0
gene:TraesCS6A03G0546700	Chr6A	345015779	345019742	+	345017760	Chr6A	340115392	340119254	+	340117323	1.0	1.0
gene:TraesCS6A03G0547800	Chr6A	346659663	346670763	-	346665213	Chr6A	341794138	341805238	-	341799688	1.0	1.0
gene:TraesCS6A03G0549000	Chr6A	349034109	349037774	+	349035941	Chr6A	344207253	344210918	+	344209085	1.0	1.0
gene:TraesCS6A03G0549100	Chr6A	349038344	349051703	-	349045023	Chr6A	344211488	344225656	-	344218572	1.0	1.0
gene:TraesCS6A03G0549300	Chr6A	349052833	349061952	-	349057392	Chr6A	344226786	344235905	-	344231345	1.0	1.0
gene:TraesCS6A03G0550100	Chr6A	351960154	351969670	+	351964912	Chr6A	347178921	347188654	+	347183787	1.0	1.0
gene:TraesCS6A03G0550200	Chr6A	351971134	351978411	-	351974772	Chr6A	347190409	347197686	-	347194047	1.0	1.0
gene:TraesCS6A03G0551400	Chr6A	354377591	354383173	-	354380382	Chr6A	349651323	349656905	-	349654114	1.0	0.999
gene:TraesCS6A03G0552300	Chr6A	355065051	355065694	-	355065372	Chr6A	350362243	350362886	-	350362564	1.0	0.997
gene:TraesCS6A03G0552700	Chr6A	355194313	355221420	-	355207866	Chr6A	350499011	350527780	-	350513395	1.0	0.998
gene:TraesCS6A03G0553300	Chr6A	355885491	355886292	-	355885891	Chr6A	351203618	351204419	-	351204018	1.0	0.997
gene:TraesCS6A03G0553700	Chr6A	357949569	357958522	-	357954045	Chr6A	353290108	353299881	-	353294994	1.0	1.0
gene:TraesCS6A03G0555000	Chr6A	358748155	358756734	-	358752444	Chr6A	354106511	354115090	-	354110800	1.0	1.0
gene:TraesCS6A03G0555500	Chr6A	359240448	359242907	+	359241677	Chr6A	354608890	354611349	+	354610119	1.0	1.0
gene:TraesCS6A03G0555800	Chr6A	359524277	359526682	+	359525479	Chr6A	354885881	354888286	+	354887083	1.0	1.0
gene:TraesCS6A03G0555900	Chr6A	359526466	359526666	-	359526566	Chr6A	354888070	354888270	-	354888170	1.0	1.0
gene:TraesCS6A03G0556000	Chr6A	359530088	359533284	+	359531686	Chr6A	354891692	354894888	+	354893290	1.0	1.0
gene:TraesCS6A03G0556100	Chr6A	359952668	359954595	+	359953631	Chr6A	355331936	355333863	+	355332899	1.0	1.0
gene:TraesCS6A03G0557300	Chr6A	360692727	360693521	+	360693124	Chr6A	356084093	356084887	+	356084490	1.0	1.0
gene:TraesCS6A03G0557400	Chr6A	360699797	360704535	-	360702166	Chr6A	356091645	356096383	-	356094014	1.0	1.0
gene:TraesCS6A03G0557700	Chr6A	361132356	361145091	-	361138723	Chr6A	356529926	356542533	-	356536229	1.0	1.0
gene:TraesCS6A03G0558700	Chr6A	361552357	361557803	-	361555080	Chr6A	356952543	356957989	-	356955266	1.0	1.0
gene:TraesCS6A03G0559000	Chr6A	361576868	361591180	-	361584024	Chr6A	356977948	356993057	-	356985502	1.0	1.0
gene:TraesCS6A03G0559300	Chr6A	361583792	361584481	-	361584136	Chr6A	356985300	356985989	-	356985644	1.0	0.992
gene:TraesCS6A03G0560900	Chr6A	362724658	362724804	+	362724731	Chr6A	358129675	358129821	+	358129748	1.0	1.0
gene:TraesCS6A03G0562200	Chr6A	364696466	364699162	-	364697814	Chr6A	360121729	360124425	-	360123077	1.0	1.0
gene:TraesCS6A03G0562300	Chr6A	364754311	364761319	-	364757815	Chr6A	360179573	360186582	-	360183077	1.0	1.0
gene:TraesCS6A03G0563200	Chr6A	366545472	366545818	-	366545645	Chr6A	362020162	362020508	-	362020335	1.0	1.0
gene:TraesCS6A03G0563300	Chr6A	366552815	366553138	-	366552976	Chr6A	362028178	362028501	-	362028339	1.0	1.0
gene:TraesCS6A03G0564100	Chr6A	366809955	366810949	-	366810452	Chr6A	362292418	362293412	-	362292915	1.0	0.998
gene:TraesCS6A03G0564300	Chr6A	368050499	368052245	-	368051372	Chr6A	363539594	363541340	-	363540467	1.0	1.0
gene:TraesCS6A03G0564400	Chr6A	368057690	368059436	-	368058563	Chr6A	363546586	363548332	-	363547459	1.0	1.0
gene:TraesCS6A03G0565200	Chr6A	368520695	368529257	-	368524976	Chr6A	364026738	364035301	-	364031019	1.0	0.999
gene:TraesCS6A03G0566700	Chr6A	370259251	370263613	+	370261432	Chr6A	365792640	365797003	+	365794821	1.0	0.999
gene:TraesCS6A03G0568300	Chr6A	372129474	372130552	+	372130013	Chr6A	367534198	367535276	+	367534737	1.0	1.0
gene:TraesCS6A03G0569400	Chr6A	373119137	373146188	-	373132662	Chr6A	368547314	368574762	-	368561038	1.0	1.0
gene:TraesCS6A03G0569700	Chr6A	373696354	373704118	+	373700236	Chr6A	369133241	369141006	+	369137123	1.0	1.0
gene:TraesCS6A03G0569800	Chr6A	373706034	373706505	+	373706269	Chr6A	369143550	369144021	+	369143785	1.0	1.0
gene:TraesCS6A03G0569900	Chr6A	373793730	373795051	+	373794390	Chr6A	369233570	369234891	+	369234230	1.0	1.0
gene:TraesCS6A03G0570300	Chr6A	374186689	374189349	+	374188019	Chr6A	369631859	369634519	+	369633189	1.0	1.0
gene:TraesCS6A03G0570400	Chr6A	374194981	374197614	-	374196297	Chr6A	369640150	369642783	-	369641466	1.0	1.0
gene:TraesCS6A03G0571600	Chr6A	375568803	375572105	+	375570454	Chr6A	371017535	371020837	+	371019186	1.0	1.0
gene:TraesCS6A03G0572300	Chr6A	376440801	376446555	-	376443678	Chr6A	371917469	371923223	-	371920346	1.0	1.0
gene:TraesCS6A03G0572600	Chr6A	376857150	376868608	+	376862879	Chr6A	372354166	372365936	+	372360051	1.0	1.0
gene:TraesCS6A03G0572900	Chr6A	377327094	377332863	+	377329978	Chr6A	372841446	372847375	+	372844410	1.0	0.999
gene:TraesCS6A03G0573700	Chr6A	378296944	378297168	-	378297056	Chr6A	373819806	373820030	-	373819918	1.0	1.0
gene:TraesCS6A03G0574700	Chr6A	378912138	378913037	+	378912587	Chr6A	374450485	374451384	+	374450934	1.0	1.0
gene:TraesCS6A03G0575200	Chr6A	379606798	379609912	+	379608355	Chr6A	375168819	375171933	+	375170376	1.0	1.0
gene:TraesCS6A03G0575500	Chr6A	380274053	380283046	-	380278549	Chr6A	375857920	375866913	-	375862416	1.0	1.0
gene:TraesCS6A03G0575700	Chr6A	380285868	380289141	-	380287504	Chr6A	375869735	375873008	-	375871371	1.0	1.0
gene:TraesCS6A03G0576300	Chr6A	380588094	380592303	+	380590198	Chr6A	376164890	376169099	+	376166994	1.0	0.998
gene:TraesCS6A03G0576500	Chr6A	380606620	380622704	-	380614662	Chr6A	376187266	376203771	-	376195518	1.0	1.0
gene:TraesCS6A03G0577100	Chr6A	380678931	380679356	-	380679143	Chr6A	376263004	376263429	-	376263216	1.0	1.0
gene:TraesCS6A03G0577300	Chr6A	380870537	380871771	-	380871154	Chr6A	376451567	376452801	-	376452184	1.0	1.0
gene:TraesCS6A03G0577500	Chr6A	382068392	382068991	-	382068691	Chr6A	377695868	377696467	-	377696167	1.0	1.0
gene:TraesCS6A03G0577600	Chr6A	382070781	382075669	-	382073225	Chr6A	377698257	377703145	-	377700701	1.0	1.0
gene:TraesCS6A03G0577700	Chr6A	382091080	382091472	-	382091276	Chr6A	377720245	377720637	-	377720441	1.0	1.0
gene:TraesCS6A03G0578100	Chr6A	382521218	382522630	+	382521924	Chr6A	378151539	378152951	+	378152245	1.0	1.0
gene:TraesCS6A03G0578400	Chr6A	382770592	382771776	-	382771184	Chr6A	378412210	378413394	-	378412802	1.0	1.0
gene:TraesCS6A03G0579100	Chr6A	383432235	383435126	-	383433680	Chr6A	379075307	379078198	-	379076752	1.0	1.0
gene:TraesCS6A03G0579200	Chr6A	383437925	383441282	-	383439603	Chr6A	379080820	379084177	-	379082498	1.0	1.0
gene:TraesCS6A03G0579500	Chr6A	383483830	383487250	-	383485540	Chr6A	379126737	379130157	-	379128447	1.0	1.0
gene:TraesCS6A03G0579600	Chr6A	383487406	383516215	-	383501810	Chr6A	379130313	379159355	-	379144834	1.0	1.0
gene:TraesCS6A03G0579700	Chr6A	383517538	383518291	-	383517914	Chr6A	379160678	379161431	-	379161054	1.0	1.0
gene:TraesCS6A03G0580300	Chr6A	384919330	384922246	-	384920788	Chr6A	380586826	380589731	-	380588278	0.99	0.99
gene:TraesCS6A03G0580800	Chr6A	385474080	385483701	+	385478890	Chr6A	381163683	381173859	+	381168771	1.0	1.0
gene:TraesCS6A03G0581000	Chr6A	385862746	385873781	-	385868263	Chr6A	381581781	381592816	-	381587298	1.0	1.0
gene:TraesCS6A03G0581100	Chr6A	385880156	385880773	-	385880464	Chr6A	381599204	381599821	-	381599512	1.0	1.0
gene:TraesCS6A03G0581600	Chr6A	386347998	386356760	+	386352379	Chr6A	382082900	382091668	+	382087284	1.0	1.0
gene:TraesCS6A03G0581700	Chr6A	386362463	386363934	+	386363198	Chr6A	382097617	382099088	+	382098352	1.0	1.0
gene:TraesCS6A03G0581800	Chr6A	386473726	386477690	-	386475708	Chr6A	382211286	382215250	-	382213268	1.0	1.0
gene:TraesCS6A03G0581900	Chr6A	386701015	386702701	+	386701858	Chr6A	382439732	382441418	+	382440575	1.0	1.0
gene:TraesCS6A03G0582000	Chr6A	387065415	387068068	+	387066741	Chr6A	382822599	382825252	+	382823925	1.0	1.0
gene:TraesCS6A03G0582100	Chr6A	387071469	387072484	+	387071976	Chr6A	382828928	382829943	+	382829435	1.0	1.0
gene:TraesCS6A03G0582200	Chr6A	387111330	387117019	-	387114174	Chr6A	382872391	382878080	-	382875235	1.0	1.0
gene:TraesCS6A03G0582300	Chr6A	387179803	387180213	-	387180008	Chr6A	382942720	382943130	-	382942925	1.0	1.0
gene:TraesCS6A03G0582400	Chr6A	387258249	387259268	+	387258758	Chr6A	383021963	383022982	+	383022472	1.0	1.0
gene:TraesCS6A03G0582500	Chr6A	387261449	387268505	+	387264977	Chr6A	383025163	383031295	+	383028229	1.0	0.998
gene:TraesCS6A03G0582700	Chr6A	387298674	387305542	+	387302108	Chr6A	383060814	383067978	+	383064396	1.0	1.0
gene:TraesCS6A03G0582800	Chr6A	387341626	387342699	+	387342162	Chr6A	383105827	383106900	+	383106363	1.0	1.0
gene:TraesCS6A03G0582900	Chr6A	387346870	387349026	+	387347948	Chr6A	383111071	383113228	+	383112149	1.0	1.0
gene:TraesCS6A03G0583000	Chr6A	387347979	387352475	-	387350227	Chr6A	383112180	383116668	-	383114424	0.996	0.996
gene:TraesCS6A03G0583300	Chr6A	387949395	387949917	-	387949656	Chr6A	383736426	383736948	-	383736687	1.0	1.0
gene:TraesCS6A03G0583500	Chr6A	388126934	388127811	-	388127372	Chr6A	383915485	383916362	-	383915923	1.0	1.0
gene:TraesCS6A03G0583600	Chr6A	388199435	388200495	-	388199965	Chr6A	383991003	383992063	-	383991533	1.0	1.0
gene:TraesCS6A03G0583900	Chr6A	389264151	389272057	-	389268104	Chr6A	385066798	385074702	-	385070750	1.0	1.0
gene:TraesCS6A03G0584100	Chr6A	389435629	389442972	-	389439300	Chr6A	385239520	385246863	-	385243191	1.0	1.0
gene:TraesCS6A03G0584500	Chr6A	389588324	389588587	+	389588455	Chr6A	385394548	385394811	+	385394679	1.0	1.0
gene:TraesCS6A03G0584800	Chr6A	389595154	389600079	+	389597616	Chr6A	385402145	385407068	+	385404606	1.0	1.0
gene:TraesCS6A03G0585000	Chr6A	389650859	389653457	+	389652158	Chr6A	385459526	385462124	+	385460825	1.0	1.0
gene:TraesCS6A03G0585100	Chr6A	389653553	389658789	-	389656171	Chr6A	385462220	385467456	-	385464838	1.0	1.0
gene:TraesCS6A03G0585400	Chr6A	390338083	390358987	-	390348535	Chr6A	386166140	386181213	-	386173676	0.912	0.912
gene:TraesCS6A03G0585800	Chr6A	390573792	390576443	-	390575117	Chr6A	386408250	386410901	-	386409575	1.0	1.0
gene:TraesCS6A03G0585900	Chr6A	390576230	390579200	+	390577715	Chr6A	386410688	386413658	+	386412173	1.0	1.0
gene:TraesCS6A03G0586800	Chr6A	391526202	391529172	+	391527687	Chr6A	387374538	387377508	+	387376023	1.0	1.0
gene:TraesCS6A03G0586900	Chr6A	391605437	391608321	+	391606879	Chr6A	387456200	387459084	+	387457642	1.0	1.0
gene:TraesCS6A03G0587200	Chr6A	392116887	392120326	+	392118606	Chr6A	387983335	387986774	+	387985054	1.0	0.997
gene:TraesCS6A03G0587600	Chr6A	392311555	392316863	-	392314209	Chr6A	388180147	388185457	-	388182802	1.0	1.0
gene:TraesCS6A03G0587800	Chr6A	393081494	393084818	+	393083156	Chr6A	388965495	388968819	+	388967157	1.0	1.0
gene:TraesCS6A03G0588200	Chr6A	393597766	393600746	+	393599256	Chr6A	389498896	389501876	+	389500386	1.0	1.0
gene:TraesCS6A03G0588300	Chr6A	393601100	393605110	-	393603105	Chr6A	389502230	389506241	-	389504235	1.0	0.999
gene:TraesCS6A03G0588800	Chr6A	394530513	394532636	-	394531574	Chr6A	390437848	390439972	-	390438910	1.0	0.994
gene:TraesCS6A03G0589300	Chr6A	395271754	395277885	-	395274819	Chr6A	391180866	391186997	-	391183931	1.0	1.0
gene:TraesCS6A03G0589900	Chr6A	395872335	395875493	+	395873914	Chr6A	391809946	391813104	+	391811525	1.0	1.0
gene:TraesCS6A03G0590600	Chr6A	395967170	395968898	+	395968034	Chr6A	391905973	391907701	+	391906837	1.0	1.0
gene:TraesCS6A03G0591100	Chr6A	396933681	396938751	-	396936216	Chr6A	392894198	392899265	-	392896731	1.0	1.0
gene:TraesCS6A03G0591200	Chr6A	396959891	396963152	+	396961521	Chr6A	392920408	392923669	+	392922038	1.0	1.0
gene:TraesCS6A03G0591300	Chr6A	396963956	396964497	+	396964226	Chr6A	392924473	392925014	+	392924743	1.0	1.0
gene:TraesCS6A03G0591600	Chr6A	398160609	398160911	-	398160760	Chr6A	394154443	394154745	-	394154594	1.0	1.0
gene:TraesCS6A03G0592200	Chr6A	398599190	398599735	+	398599462	Chr6A	394596937	394597482	+	394597209	1.0	0.998
gene:TraesCS6A03G0592300	Chr6A	398600004	398603161	-	398601582	Chr6A	394597751	394600908	-	394599329	1.0	1.0
gene:TraesCS6A03G0592400	Chr6A	398606667	398612514	-	398609590	Chr6A	394604415	394610262	-	394607338	1.0	0.999
gene:TraesCS6A03G0592900	Chr6A	399518902	399520633	+	399519767	Chr6A	395537525	395539256	+	395538390	1.0	1.0
gene:TraesCS6A03G0593100	Chr6A	399792949	399794065	+	399793507	Chr6A	395825535	395826651	+	395826093	1.0	1.0
gene:TraesCS6A03G0593300	Chr6A	399829758	399832860	-	399831309	Chr6A	395863522	395866624	-	395865073	1.0	1.0
gene:TraesCS6A03G0593400	Chr6A	399834612	399840922	-	399837767	Chr6A	395868376	395874689	-	395871532	1.0	1.0
gene:TraesCS6A03G0593600	Chr6A	400272387	400272644	+	400272515	Chr6A	396308611	396308868	+	396308739	1.0	1.0
gene:TraesCS6A03G0593800	Chr6A	400478456	400479658	-	400479057	Chr6A	396517003	396518205	-	396517604	1.0	1.0
gene:TraesCS6A03G0593900	Chr6A	400485293	400490497	+	400487895	Chr6A	396523645	396528849	+	396526247	1.0	1.0
gene:TraesCS6A03G0594000	Chr6A	400490483	400497789	-	400494136	Chr6A	396528835	396536838	-	396532836	1.0	1.0
gene:TraesCS6A03G0594100	Chr6A	400563054	400564566	+	400563810	Chr6A	396602569	396604081	+	396603325	1.0	1.0
gene:TraesCS6A03G0594500	Chr6A	400847374	400848143	-	400847758	Chr6A	396898254	396899022	-	396898638	0.998	0.998
gene:TraesCS6A03G0594700	Chr6A	400851947	400857238	-	400854592	Chr6A	396902826	396908117	-	396905471	1.0	1.0
gene:TraesCS6A03G0594800	Chr6A	400953603	400957374	+	400955488	Chr6A	397012930	397016701	+	397014815	1.0	1.0
gene:TraesCS6A03G0595000	Chr6A	401519473	401521780	+	401520626	Chr6A	397593366	397595673	+	397594519	1.0	1.0
gene:TraesCS6A03G0595100	Chr6A	401522988	401534854	-	401528921	Chr6A	397596881	397608747	-	397602814	1.0	1.0
gene:TraesCS6A03G0595700	Chr6A	401999766	402000943	-	402000354	Chr6A	398080260	398081437	-	398080848	1.0	1.0
gene:TraesCS6A03G0595800	Chr6A	402022886	402024174	+	402023530	Chr6A	398103385	398104673	+	398104029	1.0	1.0
gene:TraesCS6A03G0595900	Chr6A	402133924	402141024	+	402137474	Chr6A	398216017	398223141	+	398219579	1.0	0.987
gene:TraesCS6A03G0596000	Chr6A	402179191	402181801	-	402180496	Chr6A	398264613	398267223	-	398265918	1.0	1.0
gene:TraesCS6A03G0596100	Chr6A	402413733	402418729	-	402416231	Chr6A	398502786	398507782	-	398505284	1.0	1.0
gene:TraesCS6A03G0596200	Chr6A	402419181	402422524	+	402420852	Chr6A	398508234	398511577	+	398509905	1.0	1.0
gene:TraesCS6A03G0596300	Chr6A	402422417	402428321	-	402425369	Chr6A	398511470	398517374	-	398514422	1.0	1.0
gene:TraesCS6A03G0597100	Chr6A	403510962	403511840	-	403511401	Chr6A	399605275	399606153	-	399605714	1.0	1.0
gene:TraesCS6A03G0597200	Chr6A	403654915	403657080	+	403655997	Chr6A	399751867	399754032	+	399752949	1.0	0.982
gene:TraesCS6A03G0597700	Chr6A	404174519	404178782	-	404176650	Chr6A	400283112	400287375	-	400285243	1.0	1.0
gene:TraesCS6A03G0598300	Chr6A	405487250	405496562	-	405491906	Chr6A	401472510	401481632	-	401477071	0.93	0.93
gene:TraesCS6A03G0598600	Chr6A	405852739	405857829	-	405855284	Chr6A	401840766	401845856	-	401843311	1.0	1.0
gene:TraesCS6A03G0599000	Chr6A	406873712	406880166	+	406876939	Chr6A	402856434	402862888	+	402859661	1.0	1.0
gene:TraesCS6A03G0599200	Chr6A	406885184	406886135	+	406885659	Chr6A	402867900	402868851	+	402868375	1.0	1.0
gene:TraesCS6A03G0599300	Chr6A	406978446	406983138	+	406980792	Chr6A	402961192	402965884	+	402963538	1.0	1.0
gene:TraesCS6A03G0599600	Chr6A	407198270	407203797	+	407201033	Chr6A	403193777	403199304	+	403196540	1.0	1.0
gene:TraesCS6A03G0600000	Chr6A	407209969	407214160	-	407212064	Chr6A	403205476	403209667	-	403207571	1.0	1.0
gene:TraesCS6A03G0600300	Chr6A	407677004	407678555	+	407677779	Chr6A	403670121	403671672	+	403670896	1.0	1.0
gene:TraesCS6A03G0600500	Chr6A	407956623	407960889	-	407958756	Chr6A	403944660	403948926	-	403946793	1.0	1.0
gene:TraesCS6A03G0601000	Chr6A	408168206	408171508	-	408169857	Chr6A	404157153	404160455	-	404158804	1.0	1.0
gene:TraesCS6A03G0601100	Chr6A	408171622	408173939	+	408172780	Chr6A	404160569	404162886	+	404161727	1.0	1.0
gene:TraesCS6A03G0601300	Chr6A	408936116	408936457	-	408936286	Chr6A	404937659	404938000	-	404937829	1.0	1.0
