gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS2D03G0659300	Chr2D	361864027	361864989	+	361864508	Chr2D	377984843	377985805	+	377985324	0.998	0.989
gene:TraesCS2D03G0659500	Chr2D	362093520	362095277	+	362094398	Chr2D	378206563	378208320	+	378207441	1.0	0.994
gene:TraesCS2D03G0659600	Chr2D	362122139	362126669	+	362124404	Chr2D	378235404	378239934	+	378237669	1.0	1.0
gene:TraesCS2D03G0659800	Chr2D	362402359	362404708	+	362403533	Chr2D	378515733	378518082	+	378516907	1.0	1.0
gene:TraesCS2D03G0660000	Chr2D	362741526	362744284	+	362742905	Chr2D	378862324	378865082	+	378863703	1.0	1.0
gene:TraesCS2D03G0660100	Chr2D	362759954	362768152	+	362764053	Chr2D	378880752	378888949	+	378884850	1.0	1.0
gene:TraesCS2D03G0660300	Chr2D	362914672	362916366	+	362915519	Chr2D	379034757	379036451	+	379035604	1.0	1.0
gene:TraesCS2D03G0660800	Chr2D	362946501	362950765	-	362948633	Chr2D	379067359	379071622	-	379069490	1.0	0.998
gene:TraesCS2D03G0661500	Chr2D	363704846	363715129	-	363709987	Chr2D	379826917	379837200	-	379832058	1.0	1.0
gene:TraesCS2D03G0661800	Chr2D	363733115	363733591	-	363733353	Chr2D	379855186	379855662	-	379855424	1.0	1.0
gene:TraesCS2D03G0662000	Chr2D	363846880	363849615	+	363848247	Chr2D	379968891	379971626	+	379970258	1.0	1.0
gene:TraesCS2D03G0662100	Chr2D	363850732	363864176	-	363857454	Chr2D	379972743	379986539	-	379979641	1.0	0.999
gene:TraesCS2D03G0662700	Chr2D	365768786	365780678	+	365774732	Chr2D	381903386	381915367	+	381909376	1.0	1.0
gene:TraesCS2D03G0663200	Chr2D	366414296	366417525	+	366415910	Chr2D	382574069	382577300	+	382575684	1.0	1.0
gene:TraesCS2D03G0663300	Chr2D	366419365	366420292	-	366419828	Chr2D	382579140	382580067	-	382579603	1.0	1.0
gene:TraesCS2D03G0663400	Chr2D	366420989	366427456	-	366424222	Chr2D	382580764	382587377	-	382584070	1.0	1.0
gene:TraesCS2D03G0664000	Chr2D	366608858	366611150	+	366610004	Chr2D	382768465	382770757	+	382769611	1.0	1.0
gene:TraesCS2D03G0664100	Chr2D	366611123	366614908	-	366613015	Chr2D	382770730	382774516	-	382772623	1.0	1.0
gene:TraesCS2D03G0664300	Chr2D	367364019	367366575	+	367365297	Chr2D	383524809	383527365	+	383526087	1.0	1.0
gene:TraesCS2D03G0664600	Chr2D	367801490	367809862	+	367805676	Chr2D	383948895	383957267	+	383953081	1.0	1.0
gene:TraesCS2D03G0665000	Chr2D	368219041	368223472	+	368221256	Chr2D	384367571	384371971	+	384369771	1.0	1.0
gene:TraesCS2D03G0665200	Chr2D	368527958	368534101	+	368531029	Chr2D	384681315	384687676	+	384684495	1.0	1.0
gene:TraesCS2D03G0665500	Chr2D	368732670	368735047	+	368733858	Chr2D	384886812	384889189	+	384888000	1.0	1.0
gene:TraesCS2D03G0665800	Chr2D	368933292	368935857	+	368934574	Chr2D	385086787	385089352	+	385088069	1.0	1.0
gene:TraesCS2D03G0666000	Chr2D	368935960	368936781	-	368936370	Chr2D	385089455	385090276	-	385089865	1.0	1.0
gene:TraesCS2D03G0666400	Chr2D	369357886	369360430	+	369359158	Chr2D	385513916	385516460	+	385515188	1.0	1.0
gene:TraesCS2D03G0666500	Chr2D	369519498	369520286	+	369519892	Chr2D	385675973	385676761	+	385676367	1.0	1.0
gene:TraesCS2D03G0666700	Chr2D	369652061	369653538	-	369652799	Chr2D	385809639	385811116	-	385810377	1.0	0.999
gene:TraesCS2D03G0666800	Chr2D	369655356	369657192	+	369656274	Chr2D	385812934	385814770	+	385813852	1.0	1.0
gene:TraesCS2D03G0666900	Chr2D	369657810	369667933	-	369662871	Chr2D	385815388	385825511	-	385820449	1.0	1.0
gene:TraesCS2D03G0667000	Chr2D	369930197	369935550	-	369932873	Chr2D	386089387	386094740	-	386092063	1.0	1.0
gene:TraesCS2D03G0667400	Chr2D	370343761	370348895	+	370346328	Chr2D	386503264	386508398	+	386505831	1.0	1.0
gene:TraesCS2D03G0667700	Chr2D	370415764	370418548	+	370417156	Chr2D	386577680	386580464	+	386579072	1.0	1.0
gene:TraesCS2D03G0667600	Chr2D	370415105	370422630	-	370418867	Chr2D	386577021	386584546	-	386580783	1.0	0.999
gene:TraesCS2D03G0667800	Chr2D	370427471	370433513	-	370430492	Chr2D	386589387	386595429	-	386592408	1.0	0.999
gene:TraesCS2D03G0667900	Chr2D	370434305	370438716	-	370436510	Chr2D	386596221	386600631	-	386598426	0.999	0.998
gene:TraesCS2D03G0668000	Chr2D	370943316	370944945	-	370944130	Chr2D	387115394	387117023	-	387116208	1.0	0.999
gene:TraesCS2D03G0668200	Chr2D	371351778	371353445	+	371352611	Chr2D	387528837	387530504	+	387529670	1.0	1.0
gene:TraesCS2D03G0668600	Chr2D	371787994	371793705	-	371790849	Chr2D	387966709	387972420	-	387969564	1.0	1.0
gene:TraesCS2D03G0668700	Chr2D	371878086	371891500	+	371884793	Chr2D	388056807	388070222	+	388063514	1.0	1.0
gene:TraesCS2D03G0668800	Chr2D	371891549	371891833	-	371891691	Chr2D	388070271	388070555	-	388070413	1.0	1.0
gene:TraesCS2D03G0668900	Chr2D	371892355	371896606	-	371894480	Chr2D	388071077	388075328	-	388073202	1.0	1.0
gene:TraesCS2D03G0669000	Chr2D	372132249	372132554	+	372132401	Chr2D	388311506	388311811	+	388311658	1.0	1.0
gene:TraesCS2D03G0669200	Chr2D	372172287	372173396	-	372172841	Chr2D	388351744	388352853	-	388352298	1.0	1.0
gene:TraesCS2D03G0670400	Chr2D	372583756	372585243	-	372584499	Chr2D	388765713	388767200	-	388766456	1.0	1.0
gene:TraesCS2D03G0670500	Chr2D	372645126	372650983	+	372648054	Chr2D	388838661	388844518	+	388841589	1.0	1.0
gene:TraesCS2D03G0670600	Chr2D	373031230	373038669	+	373034949	Chr2D	389227022	389234461	+	389230741	1.0	1.0
gene:TraesCS2D03G0670700	Chr2D	373057006	373058085	-	373057545	Chr2D	389252798	389253877	-	389253337	1.0	1.0
gene:TraesCS2D03G0671100	Chr2D	373557478	373562863	+	373560170	Chr2D	389757373	389762758	+	389760065	1.0	1.0
gene:TraesCS2D03G0671200	Chr2D	373567510	373571305	-	373569407	Chr2D	389767335	389771130	-	389769232	1.0	1.0
gene:TraesCS2D03G0671300	Chr2D	373645956	373647130	-	373646543	Chr2D	389845298	389846472	-	389845885	1.0	1.0
gene:TraesCS2D03G0671400	Chr2D	374092373	374093482	-	374092927	Chr2D	390290701	390291810	-	390291255	1.0	1.0
gene:TraesCS2D03G0671700	Chr2D	374096833	374104855	-	374100844	Chr2D	390295161	390303183	-	390299172	1.0	0.999
gene:TraesCS2D03G0671800	Chr2D	374105119	374106604	+	374105861	Chr2D	390303447	390304932	+	390304189	1.0	1.0
gene:TraesCS2D03G0672100	Chr2D	374321859	374325826	+	374323842	Chr2D	390520812	390524779	+	390522795	1.0	1.0
gene:TraesCS2D03G0672200	Chr2D	374326562	374328242	-	374327402	Chr2D	390525289	390526969	-	390526129	1.0	1.0
gene:TraesCS2D03G0672300	Chr2D	374416547	374418194	-	374417370	Chr2D	390614417	390616064	-	390615240	1.0	1.0
gene:TraesCS2D03G0672600	Chr2D	374625102	374626346	+	374625724	Chr2D	390824442	390825686	+	390825064	1.0	0.996
gene:TraesCS2D03G0673100	Chr2D	374672656	374676342	-	374674499	Chr2D	390872143	390875829	-	390873986	1.0	1.0
gene:TraesCS2D03G0673300	Chr2D	374720889	374722587	+	374721738	Chr2D	390920396	390922079	+	390921237	0.984	0.964
gene:TraesCS2D03G0673600	Chr2D	374991448	374993568	+	374992508	Chr2D	391193769	391195889	+	391194829	1.0	1.0
gene:TraesCS2D03G0673900	Chr2D	375089695	375090928	-	375090311	Chr2D	391296541	391297774	-	391297157	1.0	1.0
gene:TraesCS2D03G0674100	Chr2D	375094809	375096278	-	375095543	Chr2D	391301655	391303124	-	391302389	1.0	1.0
gene:TraesCS2D03G0674200	Chr2D	375198161	375200405	-	375199283	Chr2D	391405007	391407251	-	391406129	1.0	1.0
gene:TraesCS2D03G0674300	Chr2D	375203175	375208939	+	375206057	Chr2D	391410021	391415785	+	391412903	1.0	1.0
gene:TraesCS2D03G0674400	Chr2D	375318098	375328764	-	375323431	Chr2D	391525152	391536055	-	391530603	1.0	1.0
gene:TraesCS2D03G0674500	Chr2D	375330048	375338022	-	375334035	Chr2D	391537339	391545313	-	391541326	1.0	1.0
gene:TraesCS2D03G0674700	Chr2D	375608579	375614439	+	375611509	Chr2D	391815378	391821138	+	391818258	1.0	1.0
gene:TraesCS2D03G0674800	Chr2D	375614544	375617782	+	375616163	Chr2D	391821243	391824481	+	391822862	1.0	1.0
gene:TraesCS2D03G0674900	Chr2D	375617986	375621628	-	375619807	Chr2D	391824685	391828331	-	391826508	1.0	0.998
gene:TraesCS2D03G0675900	Chr2D	375810393	375812815	+	375811604	Chr2D	392019919	392022341	+	392021130	1.0	1.0
gene:TraesCS2D03G0676200	Chr2D	376043468	376044985	-	376044226	Chr2D	392254206	392255723	-	392254964	1.0	1.0
gene:TraesCS2D03G0676300	Chr2D	376065531	376069756	-	376067643	Chr2D	392276269	392280494	-	392278381	1.0	1.0
gene:TraesCS2D03G0676400	Chr2D	376070058	376071874	+	376070966	Chr2D	392280796	392282607	+	392281701	0.993	0.993
gene:TraesCS2D03G0676500	Chr2D	376142404	376143933	+	376143168	Chr2D	392352231	392353760	+	392352995	1.0	1.0
gene:TraesCS2D03G0676600	Chr2D	376150361	376152509	-	376151435	Chr2D	392360189	392362337	-	392361263	1.0	1.0
gene:TraesCS2D03G0676700	Chr2D	376270558	376272151	+	376271354	Chr2D	392481656	392483247	+	392482451	1.0	1.0
gene:TraesCS2D03G0677400	Chr2D	376293679	376295452	-	376294565	Chr2D	392504761	392506534	-	392505647	1.0	0.998
gene:TraesCS2D03G0677600	Chr2D	376496667	376501901	+	376499284	Chr2D	392523516	392528750	+	392526133	1.0	1.0
gene:TraesCS2D03G0677700	Chr2D	376537188	376537667	+	376537427	Chr2D	392564457	392564936	+	392564696	1.0	0.997
gene:TraesCS2D03G0677900	Chr2D	377414812	377417044	+	377415928	Chr2D	393445547	393447779	+	393446663	1.0	1.0
gene:TraesCS2D03G0678000	Chr2D	377419800	377423440	+	377421620	Chr2D	393450535	393454175	+	393452355	1.0	1.0
gene:TraesCS2D03G0678100	Chr2D	377534309	377536274	+	377535291	Chr2D	393565444	393567409	+	393566426	1.0	1.0
gene:TraesCS2D03G0678200	Chr2D	377640243	377641549	+	377640896	Chr2D	393673541	393674847	+	393674194	1.0	1.0
gene:TraesCS2D03G0678300	Chr2D	377641981	377643708	+	377642844	Chr2D	393675279	393677006	+	393676142	1.0	1.0
gene:TraesCS2D03G0678400	Chr2D	377742014	377750370	+	377746192	Chr2D	393779036	393787392	+	393783214	1.0	1.0
gene:TraesCS2D03G0678500	Chr2D	377750660	377755062	-	377752861	Chr2D	393787682	393792084	-	393789883	1.0	0.999
gene:TraesCS2D03G0678600	Chr2D	377758196	377758720	-	377758458	Chr2D	393795218	393795742	-	393795480	1.0	1.0
gene:TraesCS2D03G0679000	Chr2D	377976276	377980158	+	377978217	Chr2D	394012675	394016557	+	394014616	1.0	1.0
gene:TraesCS2D03G0679100	Chr2D	377988305	377991370	-	377989837	Chr2D	394024704	394027770	-	394026237	1.0	1.0
gene:TraesCS2D03G0679300	Chr2D	378008623	378011478	-	378010050	Chr2D	394045041	394047975	-	394046508	1.0	1.0
gene:TraesCS2D03G0679900	Chr2D	378429554	378430097	+	378429825	Chr2D	394467393	394467936	+	394467664	1.0	1.0
gene:TraesCS2D03G0680100	Chr2D	378514221	378515439	+	378514830	Chr2D	394552081	394553299	+	394552690	1.0	1.0
gene:TraesCS2D03G0680500	Chr2D	378579958	378587334	+	378583646	Chr2D	394617893	394625343	+	394621618	1.0	1.0
gene:TraesCS2D03G0680600	Chr2D	378699790	378706451	+	378703120	Chr2D	394741966	394748627	+	394745296	1.0	1.0
gene:TraesCS2D03G0680900	Chr2D	378731464	378734168	+	378732816	Chr2D	394772939	394775643	+	394774291	1.0	1.0
gene:TraesCS2D03G0681000	Chr2D	378734845	378737022	+	378735933	Chr2D	394776320	394778497	+	394777408	1.0	1.0
gene:TraesCS2D03G0681200	Chr2D	378737580	378738476	-	378738028	Chr2D	394779055	394779951	-	394779503	1.0	1.0
gene:TraesCS2D03G0681100	Chr2D	378737535	378738527	+	378738031	Chr2D	394779010	394780002	+	394779506	1.0	1.0
gene:TraesCS2D03G0681400	Chr2D	379000951	379002122	+	379001536	Chr2D	395043698	395044869	+	395044283	1.0	1.0
gene:TraesCS2D03G0681500	Chr2D	379069866	379079457	+	379074661	Chr2D	395103943	395113849	+	395108896	1.0	0.999
gene:TraesCS2D03G0681700	Chr2D	379191147	379191768	+	379191457	Chr2D	395225808	395226429	+	395226118	1.0	1.0
gene:TraesCS2D03G0682200	Chr2D	379314249	379315505	+	379314877	Chr2D	395350859	395352115	+	395351487	1.0	1.0
gene:TraesCS2D03G0682500	Chr2D	379429823	379431388	+	379430605	Chr2D	395468043	395469608	+	395468825	1.0	1.0
gene:TraesCS2D03G0682700	Chr2D	379482468	379482971	-	379482719	Chr2D	395520810	395521313	-	395521061	1.0	1.0
gene:TraesCS2D03G0682800	Chr2D	379495774	379496474	+	379496124	Chr2D	395534515	395535215	+	395534865	1.0	0.998
gene:TraesCS2D03G0683200	Chr2D	379523779	379524159	+	379523969	Chr2D	395562753	395563133	+	395562943	1.0	1.0
gene:TraesCS2D03G0683300	Chr2D	379529524	379529970	+	379529747	Chr2D	395568013	395568459	+	395568236	1.0	1.0
gene:TraesCS2D03G0683400	Chr2D	379530790	379531899	+	379531344	Chr2D	395569279	395570388	+	395569833	1.0	1.0
gene:TraesCS2D03G0683500	Chr2D	379531901	379536849	-	379534375	Chr2D	395570390	395575338	-	395572864	1.0	1.0
gene:TraesCS2D03G0683600	Chr2D	379634446	379634879	+	379634662	Chr2D	395672962	395673395	+	395673178	1.0	1.0
gene:TraesCS2D03G0683800	Chr2D	379676742	379679937	+	379678339	Chr2D	395715417	395718612	+	395717014	1.0	1.0
gene:TraesCS2D03G0683900	Chr2D	379685302	379689030	+	379687166	Chr2D	395724143	395727871	+	395726007	1.0	0.999
gene:TraesCS2D03G0684200	Chr2D	379874598	379875981	-	379875289	Chr2D	395913677	395915060	-	395914368	1.0	1.0
gene:TraesCS2D03G0684600	Chr2D	380236690	380244782	+	380240736	Chr2D	396277315	396285406	+	396281360	1.0	0.999
gene:TraesCS2D03G0684700	Chr2D	380244311	380247503	-	380245907	Chr2D	396284935	396288127	-	396286531	1.0	1.0
gene:TraesCS2D03G0684900	Chr2D	380351337	380355983	+	380353660	Chr2D	396391635	396396281	+	396393958	1.0	1.0
gene:TraesCS2D03G0685400	Chr2D	380546469	380548189	-	380547329	Chr2D	396593021	396594741	-	396593881	1.0	1.0
gene:TraesCS2D03G0685600	Chr2D	380708751	380709740	+	380709245	Chr2D	396756151	396757140	+	396756645	1.0	0.997
gene:TraesCS2D03G0685700	Chr2D	380905776	380910002	-	380907889	Chr2D	396953672	396957898	-	396955785	1.0	1.0
gene:TraesCS2D03G0685800	Chr2D	380934183	380940798	-	380937490	Chr2D	396982799	396989414	-	396986106	1.0	1.0
gene:TraesCS2D03G0686300	Chr2D	381078540	381081770	+	381080155	Chr2D	397127050	397130280	+	397128665	1.0	1.0
gene:TraesCS2D03G0686400	Chr2D	381092157	381092420	-	381092288	Chr2D	397140667	397140930	-	397140798	1.0	1.0
gene:TraesCS2D03G0686600	Chr2D	381289538	381290863	+	381290200	Chr2D	397338568	397339893	+	397339230	1.0	1.0
gene:TraesCS2D03G0687000	Chr2D	381894241	381897627	+	381895934	Chr2D	397959870	397963256	+	397961563	1.0	1.0
gene:TraesCS2D03G0687100	Chr2D	381901617	381902213	+	381901915	Chr2D	397967246	397967842	+	397967544	1.0	1.0
gene:TraesCS2D03G0687300	Chr2D	382030764	382031659	+	382031211	Chr2D	398098392	398099287	+	398098839	1.0	1.0
gene:TraesCS2D03G0687400	Chr2D	382031900	382035616	+	382033758	Chr2D	398099528	398103244	+	398101386	1.0	1.0
gene:TraesCS2D03G0687600	Chr2D	382038850	382040109	-	382039479	Chr2D	398106478	398107737	-	398107107	1.0	1.0
gene:TraesCS2D03G0687700	Chr2D	382237013	382240612	+	382238812	Chr2D	398306858	398310457	+	398308657	1.0	1.0
gene:TraesCS2D03G0688000	Chr2D	382246017	382248709	+	382247363	Chr2D	398316518	398319210	+	398317864	1.0	1.0
gene:TraesCS2D03G0688100	Chr2D	382250007	382252987	+	382251497	Chr2D	398320508	398323488	+	398321998	1.0	1.0
gene:TraesCS2D03G0688200	Chr2D	382254937	382258820	-	382256878	Chr2D	398325438	398329321	-	398327379	1.0	1.0
gene:TraesCS2D03G0688300	Chr2D	382260692	382261336	+	382261014	Chr2D	398331193	398331837	+	398331515	1.0	1.0
gene:TraesCS2D03G0688400	Chr2D	382261382	382263382	+	382262382	Chr2D	398331883	398333883	+	398332883	1.0	1.0
gene:TraesCS2D03G0688500	Chr2D	382265992	382274709	-	382270350	Chr2D	398336479	398345196	-	398340837	1.0	1.0
gene:TraesCS2D03G0688600	Chr2D	382577070	382593228	+	382585149	Chr2D	398649015	398665485	+	398657250	1.0	1.0
gene:TraesCS2D03G0688700	Chr2D	382600271	382602942	+	382601606	Chr2D	398672528	398675199	+	398673863	1.0	1.0
gene:TraesCS2D03G0688800	Chr2D	382747375	382749044	+	382748209	Chr2D	398819434	398821103	+	398820268	1.0	1.0
gene:TraesCS2D03G0688900	Chr2D	382848753	382849729	+	382849241	Chr2D	398921255	398922231	+	398921743	1.0	1.0
gene:TraesCS2D03G0689700	Chr2D	383106229	383109237	+	383107733	Chr2D	399126141	399129149	+	399127645	1.0	1.0
gene:TraesCS2D03G0689800	Chr2D	383117078	383121560	+	383119319	Chr2D	399136991	399141473	+	399139232	1.0	1.0
gene:TraesCS2D03G0690500	Chr2D	383351697	383352576	+	383352136	Chr2D	399267744	399268623	+	399268183	1.0	1.0
gene:TraesCS2D03G0690700	Chr2D	383373956	383377015	-	383375485	Chr2D	399290122	399293181	-	399291651	1.0	1.0
gene:TraesCS2D03G0691100	Chr2D	383480168	383485838	-	383483003	Chr2D	399403832	399409500	-	399406666	1.0	0.999
gene:TraesCS2D03G0691400	Chr2D	383580784	383584754	-	383582769	Chr2D	399504971	399508941	-	399506956	1.0	1.0
gene:TraesCS2D03G0692500	Chr2D	384000731	384001883	-	384001307	Chr2D	399912795	399913947	-	399913371	1.0	1.0
gene:TraesCS2D03G0692600	Chr2D	384150794	384152807	+	384151800	Chr2D	400063541	400065554	+	400064547	1.0	1.0
gene:TraesCS2D03G0692700	Chr2D	384166076	384167001	-	384166538	Chr2D	400078892	400079817	-	400079354	1.0	1.0
gene:TraesCS2D03G0692900	Chr2D	384408499	384410310	-	384409404	Chr2D	400321953	400323764	-	400322858	1.0	1.0
gene:TraesCS2D03G0693000	Chr2D	384448244	384451753	+	384449998	Chr2D	400362068	400365577	+	400363822	1.0	0.999
gene:TraesCS2D03G0693100	Chr2D	384452996	384457823	+	384455409	Chr2D	400366820	400371647	+	400369233	1.0	1.0
gene:TraesCS2D03G0693200	Chr2D	384460021	384460701	+	384460361	Chr2D	400373843	400374523	+	400374183	1.0	1.0
gene:TraesCS2D03G0693300	Chr2D	384475318	384476708	+	384476013	Chr2D	400389364	400390754	+	400390059	1.0	1.0
gene:TraesCS2D03G0693600	Chr2D	384659980	384665173	+	384662576	Chr2D	400574221	400579261	+	400576741	1.0	1.0
gene:TraesCS2D03G0693800	Chr2D	384724222	384731330	-	384727776	Chr2D	400648465	400655573	-	400652019	1.0	1.0
gene:TraesCS2D03G0694400	Chr2D	384747603	384750449	-	384749026	Chr2D	400671769	400674615	-	400673192	1.0	1.0
gene:TraesCS2D03G0694700	Chr2D	384980577	384981672	-	384981124	Chr2D	400905618	400906713	-	400906165	1.0	1.0
gene:TraesCS2D03G0694900	Chr2D	385370901	385371812	-	385371356	Chr2D	401304720	401305631	-	401305175	1.0	1.0
gene:TraesCS2D03G0695100	Chr2D	385563143	385567715	+	385565429	Chr2D	401496593	401501165	+	401498879	1.0	1.0
gene:TraesCS2D03G0695200	Chr2D	385570043	385574621	+	385572332	Chr2D	401503493	401508071	+	401505782	1.0	1.0
gene:TraesCS2D03G0695300	Chr2D	385575700	385579260	-	385577480	Chr2D	401509325	401512885	-	401511105	1.0	1.0
gene:TraesCS2D03G0695700	Chr2D	385829084	385837154	+	385833119	Chr2D	401762821	401770891	+	401766856	1.0	1.0
gene:TraesCS2D03G0696100	Chr2D	386121287	386125115	+	386123201	Chr2D	402055363	402059191	+	402057277	1.0	1.0
gene:TraesCS2D03G0696400	Chr2D	386517874	386520474	+	386519174	Chr2D	402455404	402457993	+	402456698	1.0	0.996
gene:TraesCS2D03G0696600	Chr2D	386522603	386525302	-	386523952	Chr2D	402460122	402462821	-	402461471	1.0	1.0
gene:TraesCS2D03G0696700	Chr2D	387022650	387028591	+	387025620	Chr2D	402960155	402966096	+	402963125	1.0	1.0
gene:TraesCS2D03G0696800	Chr2D	387155343	387157455	+	387156399	Chr2D	403091326	403093438	+	403092382	1.0	0.999
gene:TraesCS2D03G0697300	Chr2D	387429544	387432196	+	387430870	Chr2D	403371573	403374225	+	403372899	1.0	1.0
gene:TraesCS2D03G0697400	Chr2D	387433989	387435546	-	387434767	Chr2D	403376018	403377575	-	403376796	1.0	1.0
gene:TraesCS2D03G0697500	Chr2D	387435953	387440316	+	387438134	Chr2D	403377982	403382342	+	403380162	0.997	0.993
gene:TraesCS2D03G0697700	Chr2D	387537981	387549156	+	387543568	Chr2D	403479626	403490729	+	403485177	1.0	1.0
gene:TraesCS2D03G0698000	Chr2D	387555891	387557078	+	387556484	Chr2D	403497462	403498649	+	403498055	1.0	1.0
gene:TraesCS2D03G0698200	Chr2D	387652589	387655242	+	387653915	Chr2D	403594243	403596896	+	403595569	1.0	1.0
gene:TraesCS2D03G0698400	Chr2D	387838646	387839961	+	387839303	Chr2D	403779825	403781140	+	403780482	1.0	1.0
gene:TraesCS2D03G0698800	Chr2D	388514202	388518945	+	388516573	Chr2D	404467102	404471744	+	404469423	0.999	0.999
gene:TraesCS2D03G0699200	Chr2D	388747127	388748928	-	388748027	Chr2D	404700573	404702374	-	404701473	1.0	1.0
gene:TraesCS2D03G0699300	Chr2D	388752372	388773244	-	388762808	Chr2D	404705818	404726568	-	404716193	1.0	0.998
gene:TraesCS2D03G0699400	Chr2D	388801804	388803839	-	388802821	Chr2D	404755773	404757808	-	404756790	1.0	1.0
gene:TraesCS2D03G0699500	Chr2D	388847744	388850828	-	388849286	Chr2D	404802115	404805199	-	404803657	1.0	1.0
gene:TraesCS2D03G0699600	Chr2D	388851296	388855634	-	388853465	Chr2D	404805667	404810342	-	404808004	1.0	1.0
gene:TraesCS2D03G0699700	Chr2D	388968583	388972630	+	388970606	Chr2D	404923279	404927326	+	404925302	1.0	1.0
gene:TraesCS2D03G0700000	Chr2D	389449759	389457645	+	389453702	Chr2D	405411687	405419740	+	405415713	1.0	1.0
gene:TraesCS2D03G0700300	Chr2D	389520685	389521260	+	389520972	Chr2D	405482541	405483116	+	405482828	1.0	1.0
gene:TraesCS2D03G0700600	Chr2D	389818861	389823324	-	389821092	Chr2D	405782476	405786939	-	405784707	1.0	1.0
gene:TraesCS2D03G0700700	Chr2D	389996083	390005157	-	390000620	Chr2D	405960586	405970011	-	405965298	1.0	0.918
gene:TraesCS2D03G0700900	Chr2D	390157182	390169689	-	390163435	Chr2D	406122218	406134711	-	406128464	1.0	1.0
gene:TraesCS2D03G0701800	Chr2D	390338449	390342371	-	390340410	Chr2D	406304657	406308579	-	406306618	1.0	1.0
gene:TraesCS2D03G0701900	Chr2D	390345722	390347738	+	390346730	Chr2D	406311930	406313946	+	406312938	1.0	1.0
gene:TraesCS2D03G0702000	Chr2D	390738128	390739437	-	390738782	Chr2D	406709192	406710501	-	406709846	1.0	1.0
gene:TraesCS2D03G0702200	Chr2D	391067661	391079752	-	391073706	Chr2D	407042170	407054260	-	407048215	1.0	1.0
gene:TraesCS2D03G0702300	Chr2D	391083390	391088407	-	391085898	Chr2D	407058334	407063308	-	407060821	1.0	1.0
gene:TraesCS2D03G0702400	Chr2D	391526615	391527849	+	391527232	Chr2D	407507006	407508240	+	407507623	1.0	1.0
gene:TraesCS2D03G0702500	Chr2D	391536668	391540649	+	391538658	Chr2D	407516805	407520786	+	407518795	1.0	1.0
gene:TraesCS2D03G0702600	Chr2D	391954011	391955719	-	391954865	Chr2D	407920492	407922200	-	407921346	1.0	1.0
gene:TraesCS2D03G0703200	Chr2D	392650398	392652246	-	392651322	Chr2D	408603966	408605814	-	408604890	1.0	1.0
gene:TraesCS2D03G0703300	Chr2D	392666353	392670057	+	392668205	Chr2D	408619638	408623342	+	408621490	1.0	1.0
gene:TraesCS2D03G0703400	Chr2D	392672890	392673890	-	392673390	Chr2D	408625907	408626907	-	408626407	1.0	1.0
gene:TraesCS2D03G0703800	Chr2D	392957633	392963112	-	392960372	Chr2D	408911260	408916739	-	408913999	1.0	0.999
gene:TraesCS2D03G0703900	Chr2D	392984502	392987414	-	392985958	Chr2D	408945562	408948474	-	408947018	1.0	1.0
gene:TraesCS2D03G0704000	Chr2D	392988009	392990060	-	392989034	Chr2D	408949069	408951120	-	408950094	1.0	1.0
gene:TraesCS2D03G0704200	Chr2D	393150340	393153006	-	393151673	Chr2D	409115122	409117788	-	409116455	1.0	1.0
gene:TraesCS2D03G0705000	Chr2D	393365952	393367276	+	393366614	Chr2D	409330875	409332199	+	409331537	1.0	1.0
gene:TraesCS2D03G0705200	Chr2D	393506106	393507308	+	393506707	Chr2D	409490364	409491566	+	409490965	1.0	1.0
gene:TraesCS2D03G0705300	Chr2D	393518821	393525770	-	393522295	Chr2D	409503360	409510481	-	409506920	1.0	1.0
gene:TraesCS2D03G0705400	Chr2D	393626294	393630008	-	393628151	Chr2D	409611875	409615589	-	409613732	1.0	1.0
gene:TraesCS2D03G0705500	Chr2D	393630144	393632611	+	393631377	Chr2D	409615725	409618192	+	409616958	1.0	1.0
gene:TraesCS2D03G0705600	Chr2D	393632990	393634256	-	393633623	Chr2D	409618571	409619837	-	409619204	1.0	1.0
gene:TraesCS2D03G0705700	Chr2D	393697690	393700705	-	393699197	Chr2D	409683348	409686363	-	409684855	1.0	0.999
gene:TraesCS2D03G0705800	Chr2D	393949679	393952952	-	393951315	Chr2D	409935264	409938537	-	409936900	1.0	1.0
gene:TraesCS2D03G0705900	Chr2D	393955165	393959621	-	393957393	Chr2D	409940750	409945206	-	409942978	1.0	1.0
gene:TraesCS2D03G0706200	Chr2D	394084690	394090093	+	394087391	Chr2D	410073068	410078471	+	410075769	1.0	1.0
gene:TraesCS2D03G0706800	Chr2D	394285960	394291172	+	394288566	Chr2D	410286253	410291465	+	410288859	1.0	1.0
gene:TraesCS2D03G0706900	Chr2D	394393798	394399765	-	394396781	Chr2D	410395572	410401539	-	410398555	1.0	1.0
gene:TraesCS2D03G0707100	Chr2D	394594818	394595090	-	394594954	Chr2D	410595947	410596219	-	410596083	1.0	1.0
gene:TraesCS2D03G0707400	Chr2D	394742011	394746338	+	394744174	Chr2D	410743101	410747527	+	410745314	1.0	1.0
gene:TraesCS2D03G0707500	Chr2D	394755629	394758399	+	394757014	Chr2D	410756704	410759703	+	410758203	1.0	0.902
