gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS1A03G0547700	Chr1A	370230509	370238871	+	370234690	Chr1A	371308904	371317243	+	371313073	0.999	0.997
gene:TraesCS1A03G0547800	Chr1A	370242172	370252571	+	370247371	Chr1A	371322279	371332672	+	371327475	1.0	0.996
gene:TraesCS1A03G0547900	Chr1A	370253614	370254699	-	370254156	Chr1A	371333707	371334792	-	371334249	1.0	1.0
gene:TraesCS1A03G0548300	Chr1A	370470548	370475944	+	370473246	Chr1A	371539577	371544961	+	371542269	0.994	0.991
gene:TraesCS1A03G0548800	Chr1A	370692903	370693529	-	370693216	Chr1A	371760168	371760794	-	371760481	1.0	0.996
gene:TraesCS1A03G0548900	Chr1A	370742490	370744685	+	370743587	Chr1A	371831247	371833440	+	371832343	0.998	0.997
gene:TraesCS1A03G0549800	Chr1A	370913740	370915869	-	370914804	Chr1A	372000979	372003238	-	372002108	1.0	0.941
gene:TraesCS1A03G0549900	Chr1A	370916019	370917270	-	370916644	Chr1A	372003388	372004639	-	372004013	1.0	0.998
gene:TraesCS1A03G0550100	Chr1A	370922360	370933279	-	370927819	Chr1A	372010510	372021454	-	372015982	1.0	0.999
gene:TraesCS1A03G0550200	Chr1A	370936885	370938552	+	370937718	Chr1A	372025059	372026725	+	372025892	1.0	0.996
gene:TraesCS1A03G0550500	Chr1A	370997918	371000133	+	370999025	Chr1A	372085708	372087924	+	372086816	1.0	0.993
gene:TraesCS1A03G0550700	Chr1A	371112155	371115921	+	371114038	Chr1A	372217291	372221078	+	372219184	0.999	0.988
gene:TraesCS1A03G0550900	Chr1A	371406912	371410882	+	371408897	Chr1A	372526117	372530087	+	372528102	1.0	0.997
gene:TraesCS1A03G0551000	Chr1A	371413137	371414421	-	371413779	Chr1A	372532345	372533629	-	372532987	1.0	1.0
gene:TraesCS1A03G0551200	Chr1A	371437668	371441334	-	371439501	Chr1A	372548800	372552465	-	372550632	1.0	0.998
gene:TraesCS1A03G0551300	Chr1A	371506166	371511318	+	371508742	Chr1A	372613185	372618362	+	372615773	1.0	0.995
gene:TraesCS1A03G0551400	Chr1A	371516193	371521836	+	371519014	Chr1A	372622991	372628633	+	372625812	1.0	0.998
gene:TraesCS1A03G0551500	Chr1A	371522126	371524655	-	371523390	Chr1A	372628923	372631456	-	372630189	1.0	0.995
gene:TraesCS1A03G0551700	Chr1A	372486292	372487494	+	372486893	Chr1A	373586595	373587797	+	373587196	1.0	0.997
gene:TraesCS1A03G0551800	Chr1A	372489557	372492543	-	372491050	Chr1A	373589860	373592847	-	373591353	1.0	1.0
gene:TraesCS1A03G0551900	Chr1A	372494351	372498675	+	372496513	Chr1A	373594656	373598982	+	373596819	1.0	0.998
gene:TraesCS1A03G0552200	Chr1A	372628863	372630502	+	372629682	Chr1A	373738335	373739916	+	373739125	0.969	0.969
gene:TraesCS1A03G0552500	Chr1A	372725069	372727489	+	372726279	Chr1A	373835290	373837710	+	373836500	1.0	1.0
gene:TraesCS1A03G0553700	Chr1A	373345389	373345553	-	373345471	Chr1A	374449953	374450117	-	374450035	1.0	1.0
gene:TraesCS1A03G0554000	Chr1A	373470896	373473533	-	373472214	Chr1A	374576180	374578817	-	374577498	1.0	0.997
gene:TraesCS1A03G0554100	Chr1A	373630119	373633229	-	373631674	Chr1A	374730937	374733963	-	374732450	1.0	0.998
gene:TraesCS1A03G0554200	Chr1A	373638323	373642704	+	373640513	Chr1A	374739289	374743649	+	374741469	1.0	1.0
gene:TraesCS1A03G0554300	Chr1A	373643079	373643639	-	373643359	Chr1A	374744024	374744584	-	374744304	1.0	0.998
gene:TraesCS1A03G0554500	Chr1A	373687801	373688235	-	373688018	Chr1A	374789421	374789855	-	374789638	1.0	0.986
gene:TraesCS1A03G0554600	Chr1A	373715469	373715905	-	373715687	Chr1A	374810778	374811213	-	374810995	1.0	0.994
gene:TraesCS1A03G0554700	Chr1A	373866990	373867352	-	373867171	Chr1A	374980703	374981065	-	374980884	1.0	1.0
gene:TraesCS1A03G0554900	Chr1A	373949209	373954188	-	373951698	Chr1A	375057146	375062023	-	375059584	0.944	0.942
gene:TraesCS1A03G0555200	Chr1A	374023897	374036092	-	374029994	Chr1A	375139507	375152089	-	375145798	1.0	0.997
gene:TraesCS1A03G0555300	Chr1A	374037893	374041905	-	374039899	Chr1A	375154064	375158133	-	375156098	1.0	0.941
gene:TraesCS1A03G0555600	Chr1A	374307135	374308801	+	374307968	Chr1A	375412923	375414589	+	375413756	1.0	0.996
gene:TraesCS1A03G0555700	Chr1A	374339485	374341732	-	374340608	Chr1A	375444987	375447234	-	375446110	1.0	0.996
gene:TraesCS1A03G0555900	Chr1A	374660305	374661186	-	374660745	Chr1A	375505879	375506760	-	375506319	1.0	0.997
gene:TraesCS1A03G0556000	Chr1A	374710484	374716802	+	374713643	Chr1A	375564776	375571106	+	375567941	1.0	0.997
gene:TraesCS1A03G0556500	Chr1A	375162036	375164480	+	375163258	Chr1A	376063258	376065776	+	376064517	1.0	0.965
gene:TraesCS1A03G0556700	Chr1A	375166624	375170662	-	375168643	Chr1A	376073215	376077250	-	376075232	1.0	0.997
gene:TraesCS1A03G0556900	Chr1A	375449091	375451343	-	375450217	Chr1A	376370355	376372612	-	376371483	0.999	0.998
gene:TraesCS1A03G0557000	Chr1A	375530443	375531114	+	375530778	Chr1A	376450509	376451386	+	376450947	1.0	0.994
gene:TraesCS1A03G0557100	Chr1A	375560000	375562216	-	375561108	Chr1A	376472126	376474342	-	376473234	1.0	0.999
gene:TraesCS1A03G0557200	Chr1A	375601043	375602340	+	375601691	Chr1A	376527795	376529092	+	376528443	1.0	0.996
gene:TraesCS1A03G0557300	Chr1A	375606316	375609722	+	375608019	Chr1A	376533068	376536449	+	376534758	1.0	0.998
gene:TraesCS1A03G0557400	Chr1A	375609990	375611532	-	375610761	Chr1A	376536717	376538259	-	376537488	1.0	0.997
gene:TraesCS1A03G0557500	Chr1A	375612384	375613635	+	375613009	Chr1A	376539117	376540368	+	376539742	1.0	1.0
gene:TraesCS1A03G0557700	Chr1A	375669499	375670503	-	375670001	Chr1A	376590107	376591111	-	376590609	1.0	1.0
gene:TraesCS1A03G0557800	Chr1A	375957038	375960767	+	375958902	Chr1A	376884063	376887828	+	376885945	1.0	0.97
gene:TraesCS1A03G0558000	Chr1A	376079688	376081362	-	376080525	Chr1A	377023091	377024772	-	377023931	0.999	0.992
gene:TraesCS1A03G0558600	Chr1A	376343317	376343583	+	376343450	Chr1A	377313833	377314099	+	377313966	1.0	0.988
gene:TraesCS1A03G0558900	Chr1A	376347611	376349201	-	376348406	Chr1A	377318311	377319901	-	377319106	1.0	0.999
gene:TraesCS1A03G0559000	Chr1A	376403381	376405030	-	376404205	Chr1A	377387624	377389274	-	377388449	1.0	0.998
gene:TraesCS1A03G0559100	Chr1A	376500242	376501927	-	376501084	Chr1A	377493472	377495157	-	377494314	1.0	1.0
gene:TraesCS1A03G0559400	Chr1A	376852263	376852619	+	376852441	Chr1A	377849244	377849600	+	377849422	1.0	0.983
gene:TraesCS1A03G0559500	Chr1A	376853854	376855556	+	376854705	Chr1A	377850560	377852262	+	377851411	1.0	0.998
gene:TraesCS1A03G0559700	Chr1A	376857493	376863649	-	376860571	Chr1A	377854227	377860406	-	377857316	1.0	0.984
gene:TraesCS1A03G0560100	Chr1A	377519731	377539977	-	377529854	Chr1A	378494310	378514551	-	378504430	1.0	0.998
gene:TraesCS1A03G0560400	Chr1A	377860726	377864445	+	377862585	Chr1A	378842438	378846156	+	378844297	1.0	0.997
gene:TraesCS1A03G0560800	Chr1A	377886186	377891269	-	377888727	Chr1A	378880669	378885768	-	378883218	0.997	0.992
gene:TraesCS1A03G0561100	Chr1A	377895177	377895494	+	377895335	Chr1A	378889662	378889979	+	378889820	1.0	0.99
gene:TraesCS1A03G0560900	Chr1A	377893445	377897277	-	377895361	Chr1A	378887932	378891762	-	378889847	1.0	1.0
gene:TraesCS1A03G0561200	Chr1A	377897332	377899873	+	377898602	Chr1A	378891817	378894441	+	378893129	1.0	0.912
gene:TraesCS1A03G0561300	Chr1A	378054572	378058858	-	378056715	Chr1A	379050390	379054687	-	379052538	1.0	0.997
gene:TraesCS1A03G0561600	Chr1A	378169094	378170942	+	378170018	Chr1A	379151130	379152978	+	379152054	1.0	0.998
gene:TraesCS1A03G0562000	Chr1A	378499598	378503367	+	378501482	Chr1A	379423967	379427737	+	379425852	1.0	0.995
gene:TraesCS1A03G0562100	Chr1A	378513222	378517388	-	378515305	Chr1A	379445732	379449897	-	379447814	1.0	0.996
gene:TraesCS1A03G0562200	Chr1A	378520476	378525662	+	378523069	Chr1A	379455219	379460387	+	379457803	0.999	0.999
gene:TraesCS1A03G0562600	Chr1A	378707429	378711026	-	378709227	Chr1A	379641355	379644698	-	379643026	0.911	0.91
gene:TraesCS1A03G0562900	Chr1A	378717758	378723146	-	378720452	Chr1A	379652024	379657407	-	379654715	1.0	0.998
gene:TraesCS1A03G0563200	Chr1A	378920413	378923872	+	378922142	Chr1A	379861093	379864552	+	379862822	1.0	0.996
gene:TraesCS1A03G0563300	Chr1A	378924653	378926296	-	378925474	Chr1A	379865333	379866976	-	379866154	1.0	0.998
gene:TraesCS1A03G0564800	Chr1A	378958532	378961223	-	378959877	Chr1A	379888024	379890715	-	379889369	1.0	0.997
gene:TraesCS1A03G0564900	Chr1A	378963964	378966413	-	378965188	Chr1A	379893459	379895908	-	379894683	1.0	0.997
gene:TraesCS1A03G0565000	Chr1A	379014155	379017034	-	379015594	Chr1A	379944250	379947128	-	379945689	1.0	1.0
gene:TraesCS1A03G0565200	Chr1A	379126977	379129670	+	379128323	Chr1A	380057817	380060349	+	380059083	0.926	0.925
gene:TraesCS1A03G0565500	Chr1A	380649605	380650164	-	380649884	Chr1A	381517393	381517952	-	381517672	1.0	0.997
gene:TraesCS1A03G0566500	Chr1A	381126864	381127265	+	381127064	Chr1A	381977289	381977690	+	381977489	1.0	0.991
gene:TraesCS1A03G0566700	Chr1A	381157104	381157788	+	381157446	Chr1A	382019772	382020456	+	382020114	1.0	0.984
gene:TraesCS1A03G0567100	Chr1A	381769538	381771938	-	381770738	Chr1A	382649949	382652534	-	382651241	0.999	0.916
gene:TraesCS1A03G0568100	Chr1A	382388398	382389570	+	382388984	Chr1A	383262105	383263277	+	383262691	1.0	0.997
gene:TraesCS1A03G0568200	Chr1A	382437753	382471782	+	382454767	Chr1A	383342639	383376860	+	383359749	0.999	0.997
gene:TraesCS1A03G0568300	Chr1A	382593826	382596336	-	382595081	Chr1A	383490895	383493404	-	383492149	0.999	0.996
gene:TraesCS1A03G0568600	Chr1A	382771306	382774722	-	382773014	Chr1A	383652404	383655820	-	383654112	1.0	0.998
gene:TraesCS1A03G0568800	Chr1A	382801679	382809353	-	382805516	Chr1A	383682657	383690320	-	383686488	1.0	0.996
gene:TraesCS1A03G0568900	Chr1A	382810778	382815778	-	382813278	Chr1A	383691727	383696567	-	383694147	1.0	0.997
gene:TraesCS1A03G0569000	Chr1A	383311602	383314874	+	383313238	Chr1A	384178624	384181897	+	384180260	1.0	0.996
gene:TraesCS1A03G0569400	Chr1A	383738224	383741920	+	383740072	Chr1A	384531885	384535579	+	384533732	1.0	0.997
gene:TraesCS1A03G0569500	Chr1A	383743105	383744064	-	383743584	Chr1A	384536763	384537722	-	384537242	1.0	0.998
gene:TraesCS1A03G0570400	Chr1A	384083970	384086787	+	384085378	Chr1A	384863893	384868012	+	384865952	1.0	0.996
gene:TraesCS1A03G0571800	Chr1A	385952961	385955617	+	385954289	Chr1A	386000879	386003534	+	386002206	1.0	0.992
gene:TraesCS1A03G0571900	Chr1A	385960557	385965262	-	385962909	Chr1A	386006912	386011510	-	386009211	0.998	0.995
gene:TraesCS1A03G0572200	Chr1A	386400372	386402062	-	386401217	Chr1A	386468618	386470318	-	386469468	1.0	0.978
gene:TraesCS1A03G0572300	Chr1A	386895029	386895982	+	386895505	Chr1A	386979632	386980584	+	386980108	0.998	0.995
gene:TraesCS1A03G0572400	Chr1A	386898097	386900919	+	386899508	Chr1A	386982553	386985379	+	386983966	0.993	0.983
gene:TraesCS1A03G0572600	Chr1A	386973333	386976353	-	386974843	Chr1A	387082442	387085461	-	387083951	1.0	0.997
gene:TraesCS1A03G0572700	Chr1A	386977673	386983114	-	386980393	Chr1A	387086887	387092322	-	387089604	1.0	0.949
gene:TraesCS1A03G0572900	Chr1A	387272742	387275734	-	387274238	Chr1A	387358537	387361529	-	387360033	1.0	0.998
gene:TraesCS1A03G0573000	Chr1A	387279658	387282994	+	387281326	Chr1A	387365475	387369903	+	387367689	1.0	0.999
gene:TraesCS1A03G0573100	Chr1A	387283345	387285019	+	387284182	Chr1A	387370587	387372260	+	387371423	0.999	0.993
gene:TraesCS1A03G0573200	Chr1A	387287235	387291810	+	387289522	Chr1A	387373893	387378439	+	387376166	0.985	0.985
gene:TraesCS1A03G0573400	Chr1A	387509427	387521942	+	387515684	Chr1A	387580488	387592993	+	387586740	1.0	0.996
gene:TraesCS1A03G0573800	Chr1A	388044189	388054228	-	388049208	Chr1A	388136735	388141957	-	388139346	1.0	0.993
gene:TraesCS1A03G0574000	Chr1A	388097796	388098982	-	388098389	Chr1A	388208147	388209333	-	388208740	1.0	0.993
gene:TraesCS1A03G0574100	Chr1A	388338017	388342291	+	388340154	Chr1A	388429099	388433381	+	388431240	0.996	0.989
gene:TraesCS1A03G0574300	Chr1A	388487555	388488824	+	388488189	Chr1A	388566848	388568117	+	388567482	1.0	0.999
gene:TraesCS1A03G0574500	Chr1A	388639882	388645465	+	388642673	Chr1A	388780496	388786079	-	388783287	1.0	0.997
gene:TraesCS1A03G0574600	Chr1A	388645561	388648166	-	388646863	Chr1A	388777795	388780400	+	388779097	1.0	0.996
gene:TraesCS1A03G0574900	Chr1A	388814739	388816639	-	388815689	Chr1A	388880131	388882032	-	388881081	1.0	0.996
gene:TraesCS1A03G0575100	Chr1A	388975912	388979633	+	388977772	Chr1A	389073877	389077599	+	389075738	1.0	0.997
gene:TraesCS1A03G0575400	Chr1A	389131019	389133005	+	389132012	Chr1A	389220034	389222020	+	389221027	1.0	1.0
gene:TraesCS1A03G0575600	Chr1A	389135730	389140147	-	389137938	Chr1A	389224742	389229160	-	389226951	1.0	0.995
gene:TraesCS1A03G0575800	Chr1A	389426715	389428838	-	389427776	Chr1A	389530814	389533054	-	389531934	1.0	0.929
gene:TraesCS1A03G0576000	Chr1A	389455685	389457209	-	389456447	Chr1A	389561178	389562702	-	389561940	1.0	0.995
gene:TraesCS1A03G0576100	Chr1A	389610410	389610697	+	389610553	Chr1A	389730013	389730300	+	389730156	1.0	1.0
gene:TraesCS1A03G0576200	Chr1A	389770730	389773921	+	389772325	Chr1A	389887359	389890584	+	389888971	1.0	0.999
gene:TraesCS1A03G0576300	Chr1A	389774219	389777185	-	389775702	Chr1A	389890882	389893850	-	389892366	1.0	0.997
gene:TraesCS1A03G0576500	Chr1A	390098459	390099432	+	390098945	Chr1A	390214718	390215691	+	390215204	1.0	0.994
gene:TraesCS1A03G0576700	Chr1A	390441768	390444605	+	390443186	Chr1A	390566733	390569585	+	390568159	1.0	0.989
gene:TraesCS1A03G0576800	Chr1A	390445715	390449372	-	390447543	Chr1A	390570700	390574385	-	390572542	1.0	0.998
gene:TraesCS1A03G0576900	Chr1A	390449533	390455393	+	390452463	Chr1A	390574546	390580403	+	390577474	0.999	0.998
gene:TraesCS1A03G0577000	Chr1A	390461170	390462414	+	390461792	Chr1A	390586688	390587933	+	390587310	1.0	0.996
gene:TraesCS1A03G0577100	Chr1A	390552710	390556219	-	390554464	Chr1A	390684688	390688197	-	390686442	1.0	0.997
gene:TraesCS1A03G0577200	Chr1A	390672191	390675872	+	390674031	Chr1A	390803411	390807092	+	390805251	1.0	0.999
gene:TraesCS1A03G0577500	Chr1A	390740154	390742640	+	390741397	Chr1A	390878751	390881219	+	390879985	0.988	0.986
gene:TraesCS1A03G0577600	Chr1A	391374988	391378390	+	391376689	Chr1A	391542818	391546219	+	391544518	1.0	1.0
gene:TraesCS1A03G0577800	Chr1A	391411417	391412919	-	391412168	Chr1A	391577473	391578975	-	391578224	1.0	0.998
gene:TraesCS1A03G0577900	Chr1A	391425848	391428278	-	391427063	Chr1A	391591033	391593463	-	391592248	1.0	0.997
gene:TraesCS1A03G0578000	Chr1A	391429731	391434329	-	391432030	Chr1A	391594922	391599513	-	391597217	0.994	0.987
gene:TraesCS1A03G0578100	Chr1A	391435965	391440148	+	391438056	Chr1A	391601149	391605334	+	391603241	1.0	0.997
gene:TraesCS1A03G0578300	Chr1A	391475525	391481462	+	391478493	Chr1A	391640709	391646646	+	391643677	1.0	0.999
gene:TraesCS1A03G0578400	Chr1A	391691120	391702603	+	391696861	Chr1A	391857109	391868592	+	391862850	1.0	1.0
gene:TraesCS1A03G0578500	Chr1A	391703170	391705039	+	391704104	Chr1A	391869159	391871028	+	391870093	1.0	1.0
gene:TraesCS1A03G0578700	Chr1A	391704637	391707581	-	391706109	Chr1A	391870626	391873570	-	391872098	1.0	1.0
gene:TraesCS1A03G0578800	Chr1A	392243007	392244395	+	392243701	Chr1A	392413859	392415247	+	392414553	1.0	0.999
gene:TraesCS1A03G0578900	Chr1A	392244546	392247093	-	392245819	Chr1A	392415398	392417965	-	392416681	1.0	1.0
gene:TraesCS1A03G0579100	Chr1A	392312310	392314168	+	392313239	Chr1A	392484143	392486001	+	392485072	1.0	1.0
gene:TraesCS1A03G0579500	Chr1A	392837579	392839238	+	392838408	Chr1A	393013297	393014956	+	393014126	1.0	1.0
gene:TraesCS1A03G0580100	Chr1A	392858929	392862403	-	392860666	Chr1A	393034372	393037846	-	393036109	1.0	0.998
gene:TraesCS1A03G0580200	Chr1A	393374387	393379398	+	393376892	Chr1A	393443541	393448552	+	393446046	1.0	1.0
gene:TraesCS1A03G0581400	Chr1A	393517272	393538707	+	393527989	Chr1A	393589239	393609860	+	393599549	1.0	1.0
gene:TraesCS1A03G0581700	Chr1A	393540061	393544937	-	393542499	Chr1A	393611214	393616090	-	393613652	1.0	1.0
gene:TraesCS1A03G0581800	Chr1A	393634454	393635262	-	393634858	Chr1A	393704340	393705148	-	393704744	1.0	1.0
gene:TraesCS1A03G0582000	Chr1A	393776169	393777023	-	393776596	Chr1A	393847286	393848140	-	393847713	1.0	1.0
gene:TraesCS1A03G0582700	Chr1A	394170794	394171489	+	394171141	Chr1A	394241554	394242249	+	394241901	1.0	1.0
gene:TraesCS1A03G0583200	Chr1A	394213109	394216653	+	394214881	Chr1A	394292950	394296494	+	394294722	1.0	1.0
gene:TraesCS1A03G0583300	Chr1A	394215383	394220393	-	394217888	Chr1A	394295224	394300234	-	394297729	1.0	1.0
gene:TraesCS1A03G0583500	Chr1A	394432746	394435890	-	394434318	Chr1A	394507400	394510544	-	394508972	1.0	1.0
gene:TraesCS1A03G0583700	Chr1A	394466057	394469954	+	394468005	Chr1A	394539956	394543853	+	394541904	1.0	1.0
gene:TraesCS1A03G0583800	Chr1A	394471062	394474650	-	394472856	Chr1A	394544961	394548549	-	394546755	1.0	0.999
gene:TraesCS1A03G0584300	Chr1A	395141460	395144387	+	395142923	Chr1A	395208926	395211853	+	395210389	1.0	1.0
gene:TraesCS1A03G0584500	Chr1A	395146292	395155054	-	395150673	Chr1A	395213738	395222429	-	395218083	1.0	0.999
gene:TraesCS1A03G0584600	Chr1A	395295841	395296623	+	395296232	Chr1A	395376928	395377710	+	395377319	1.0	0.993
gene:TraesCS1A03G0585000	Chr1A	395679175	395680290	+	395679732	Chr1A	395713017	395714128	+	395713572	0.996	0.986
gene:TraesCS1A03G0585500	Chr1A	395927174	395928631	+	395927902	Chr1A	395940318	395941769	+	395941043	0.995	0.995
gene:TraesCS1A03G0585600	Chr1A	395929658	395938637	-	395934147	Chr1A	395942718	395951942	-	395947330	0.988	0.985
gene:TraesCS1A03G0585700	Chr1A	395975505	395978636	-	395977070	Chr1A	396012492	396015623	-	396014057	1.0	0.995
gene:TraesCS1A03G0585800	Chr1A	395996046	395998844	+	395997445	Chr1A	396051899	396054697	+	396053298	1.0	0.998
gene:TraesCS1A03G0585900	Chr1A	396001708	396004993	-	396003350	Chr1A	396057637	396060921	-	396059279	1.0	0.998
gene:TraesCS1A03G0586400	Chr1A	396120548	396121213	+	396120880	Chr1A	396185882	396186547	+	396186214	1.0	0.998
gene:TraesCS1A03G0586500	Chr1A	396158158	396158908	+	396158533	Chr1A	396219640	396220390	+	396220015	1.0	0.996
gene:TraesCS1A03G0586600	Chr1A	396161660	396164397	+	396163028	Chr1A	396157029	396159766	+	396158397	1.0	0.989
gene:TraesCS1A03G0587200	Chr1A	396264041	396264395	+	396264218	Chr1A	396262319	396262673	+	396262496	1.0	0.996
gene:TraesCS1A03G0587300	Chr1A	396265042	396283247	-	396274144	Chr1A	396263320	396281354	-	396272337	1.0	0.999
gene:TraesCS1A03G0587600	Chr1A	396527249	396528607	+	396527928	Chr1A	396535791	396537149	+	396536470	1.0	0.999
gene:TraesCS1A03G0587700	Chr1A	396527653	396528342	-	396527997	Chr1A	396536195	396536884	-	396536539	1.0	1.0
gene:TraesCS1A03G0587800	Chr1A	396847222	396855822	+	396851522	Chr1A	396841871	396850495	+	396846183	1.0	1.0
gene:TraesCS1A03G0587900	Chr1A	396857501	396882105	+	396869803	Chr1A	396852175	396879848	+	396866011	0.99	0.977
gene:TraesCS1A03G0588000	Chr1A	397139157	397143643	-	397141400	Chr1A	397156326	397160907	-	397158616	1.0	0.952
gene:TraesCS1A03G0588100	Chr1A	397159746	397166130	+	397162938	Chr1A	397191697	397198005	+	397194851	1.0	0.997
gene:TraesCS1A03G0588700	Chr1A	397780116	397782244	+	397781180	Chr1A	397830497	397832642	+	397831569	1.0	0.991
gene:TraesCS1A03G0588800	Chr1A	397784629	397787577	-	397786103	Chr1A	397835028	397837976	-	397836502	1.0	0.997
gene:TraesCS1A03G0589000	Chr1A	397941555	397941861	+	397941708	Chr1A	397993427	397993733	+	397993580	1.0	0.99
gene:TraesCS1A03G0589200	Chr1A	397962291	397965252	+	397963771	Chr1A	398006321	398009408	+	398007864	1.0	0.989
gene:TraesCS1A03G0589400	Chr1A	397976073	397977746	+	397976909	Chr1A	398020229	398021935	+	398021082	1.0	0.971
gene:TraesCS1A03G0589500	Chr1A	398113173	398116189	+	398114681	Chr1A	398142594	398145610	+	398144102	1.0	0.998
gene:TraesCS1A03G0589600	Chr1A	398117095	398118291	+	398117693	Chr1A	398146517	398147710	+	398147113	0.996	0.996
gene:TraesCS1A03G0589700	Chr1A	398119471	398123998	-	398121734	Chr1A	398148891	398153413	-	398151152	1.0	0.999
gene:TraesCS1A03G0589800	Chr1A	398131412	398143953	+	398137682	Chr1A	398160838	398173121	+	398166979	0.979	0.976
gene:TraesCS1A03G0590000	Chr1A	398154269	398161468	-	398157868	Chr1A	398184168	398190948	-	398187558	0.969	0.968
gene:TraesCS1A03G0590100	Chr1A	398743469	398743930	+	398743699	Chr1A	398692485	398692946	+	398692715	1.0	0.997
gene:TraesCS1A03G0590400	Chr1A	398771965	398774173	+	398773069	Chr1A	398720995	398723206	+	398722100	1.0	0.997
gene:TraesCS1A03G0590500	Chr1A	398774277	398774673	+	398774475	Chr1A	398723310	398723703	+	398723506	0.983	0.983
gene:TraesCS1A03G0591300	Chr1A	399344672	399350029	+	399347350	Chr1A	399306428	399311793	+	399309110	1.0	0.993
gene:TraesCS1A03G0591500	Chr1A	399419914	399426420	-	399423167	Chr1A	399382362	399388850	-	399385606	1.0	0.999
gene:TraesCS1A03G0591700	Chr1A	399450591	399451782	+	399451186	Chr1A	399418073	399419264	+	399418668	1.0	0.997
gene:TraesCS1A03G0591800	Chr1A	399453121	399457348	-	399455234	Chr1A	399420646	399424873	-	399422759	1.0	0.996
gene:TraesCS1A03G0592000	Chr1A	399730171	399733610	+	399731890	Chr1A	399713246	399716682	+	399714964	0.999	0.998
gene:TraesCS1A03G0592500	Chr1A	399811232	399813101	+	399812166	Chr1A	399792460	399794329	+	399793394	1.0	0.998
gene:TraesCS1A03G0592600	Chr1A	399814485	399818481	+	399816483	Chr1A	399795713	399799709	+	399797711	1.0	0.998
gene:TraesCS1A03G0592800	Chr1A	400126065	400156636	+	400141350	Chr1A	400181529	400213127	+	400197328	1.0	0.998
gene:TraesCS1A03G0592900	Chr1A	400342263	400346701	-	400344482	Chr1A	400391828	400396260	-	400394044	1.0	0.998
gene:TraesCS1A03G0593000	Chr1A	400531483	400533533	-	400532508	Chr1A	400584910	400586957	-	400585933	1.0	0.984
gene:TraesCS1A03G0593300	Chr1A	400900191	400903691	-	400901941	Chr1A	400978818	400982318	-	400980568	1.0	0.996
gene:TraesCS1A03G0593400	Chr1A	400913606	400916954	-	400915280	Chr1A	400996157	400999919	-	400998038	1.0	0.987
gene:TraesCS1A03G0593600	Chr1A	401141213	401144463	-	401142838	Chr1A	401289014	401292268	-	401290641	1.0	0.997
gene:TraesCS1A03G0593700	Chr1A	401161284	401178001	-	401169642	Chr1A	401309127	401323619	-	401316373	0.978	0.977
gene:TraesCS1A03G0593800	Chr1A	401261123	401262553	-	401261838	Chr1A	401401053	401402483	-	401401768	1.0	0.994
gene:TraesCS1A03G0594300	Chr1A	401492963	401494318	-	401493640	Chr1A	401635631	401636986	-	401636308	1.0	1.0
gene:TraesCS1A03G0595500	Chr1A	401559881	401560894	-	401560387	Chr1A	401714160	401715173	-	401714666	1.0	1.0
gene:TraesCS1A03G0595600	Chr1A	402617504	402617962	+	402617733	Chr1A	402790216	402790674	+	402790445	1.0	0.997
gene:TraesCS1A03G0595700	Chr1A	402622538	402624074	+	402623306	Chr1A	402795615	402797170	+	402796392	1.0	0.955
gene:TraesCS1A03G0595800	Chr1A	402627371	402630767	+	402629069	Chr1A	402800469	402803949	+	402802209	1.0	0.997
gene:TraesCS1A03G0596000	Chr1A	402636150	402636799	-	402636474	Chr1A	402809487	402810136	-	402809811	1.0	1.0
gene:TraesCS1A03G0596300	Chr1A	402887825	402888554	-	402888189	Chr1A	403062264	403062993	-	403062628	1.0	1.0
gene:TraesCS1A03G0596400	Chr1A	403205320	403205666	-	403205493	Chr1A	403388956	403389302	-	403389129	1.0	0.996
gene:TraesCS1A03G0596500	Chr1A	403293215	403303595	-	403298405	Chr1A	403478096	403485851	-	403481973	1.0	1.0
gene:TraesCS1A03G0596600	Chr1A	403424668	403430359	-	403427513	Chr1A	403606254	403611945	-	403609099	1.0	1.0
gene:TraesCS1A03G0596800	Chr1A	403882127	403883791	+	403882959	Chr1A	404072320	404073984	+	404073152	1.0	0.998
gene:TraesCS1A03G0596900	Chr1A	403884535	403888834	-	403886684	Chr1A	404074728	404079027	-	404076877	1.0	0.999
gene:TraesCS1A03G0597000	Chr1A	403904966	403911136	+	403908051	Chr1A	404095088	404101258	+	404098173	1.0	1.0
gene:TraesCS1A03G0597200	Chr1A	403929396	403930921	-	403930158	Chr1A	404119531	404121033	-	404120282	0.984	0.982
gene:TraesCS1A03G0597400	Chr1A	404449549	404454164	-	404451856	Chr1A	404690164	404694782	-	404692473	1.0	0.997
gene:TraesCS1A03G0597500	Chr1A	404454456	404458116	+	404456286	Chr1A	404695074	404698730	+	404696902	0.997	0.997
gene:TraesCS1A03G0597600	Chr1A	404569706	404579378	+	404574542	Chr1A	404810336	404820003	+	404815169	1.0	1.0
gene:TraesCS1A03G0598100	Chr1A	404587701	404588369	+	404588035	Chr1A	404828060	404828728	+	404828394	1.0	0.998
gene:TraesCS1A03G0598300	Chr1A	404590130	404595587	+	404592858	Chr1A	404830489	404835946	+	404833217	1.0	0.999
