gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS3A03G0662200	Chr3A	493344576	493348881	+	493346728	Chr3A	495979696	495984196	+	495981946	0.992	0.992
gene:TraesCS3A03G0662300	Chr3A	493350783	493354504	-	493352643	Chr3A	495986096	495989816	-	495987956	0.999	0.998
gene:TraesCS3A03G0662400	Chr3A	493355297	493359041	-	493357169	Chr3A	495990608	495994352	-	495992480	1.0	0.998
gene:TraesCS3A03G0662600	Chr3A	493531571	493539419	+	493535495	Chr3A	496169625	496177033	+	496173329	0.993	0.991
gene:TraesCS3A03G0663000	Chr3A	493563711	493564849	+	493564280	Chr3A	496224049	496225187	+	496224618	1.0	0.995
gene:TraesCS3A03G0663100	Chr3A	493652860	493654503	-	493653681	Chr3A	496352666	496354309	-	496353487	1.0	1.0
gene:TraesCS3A03G0663200	Chr3A	493871502	493875937	-	493873719	Chr3A	496574333	496578768	-	496576550	1.0	1.0
gene:TraesCS3A03G0663800	Chr3A	494393566	494394821	-	494394193	Chr3A	497109656	497110911	-	497110283	1.0	1.0
gene:TraesCS3A03G0663900	Chr3A	494401804	494403052	-	494402428	Chr3A	497117893	497119140	-	497118516	0.999	0.999
gene:TraesCS3A03G0664000	Chr3A	494439731	494444851	-	494442291	Chr3A	497155209	497160329	-	497157769	1.0	1.0
gene:TraesCS3A03G0664100	Chr3A	494622302	494623427	-	494622864	Chr3A	497337520	497338645	-	497338082	1.0	1.0
gene:TraesCS3A03G0664400	Chr3A	494908286	494911700	+	494909993	Chr3A	497651210	497654624	+	497652917	1.0	1.0
gene:TraesCS3A03G0664500	Chr3A	494913652	494920360	-	494917006	Chr3A	497656614	497663322	-	497659968	1.0	1.0
gene:TraesCS3A03G0664600	Chr3A	494940458	494942948	-	494941703	Chr3A	497683422	497685912	-	497684667	1.0	1.0
gene:TraesCS3A03G0664700	Chr3A	495199177	495204485	+	495201831	Chr3A	497942871	497948573	+	497945722	1.0	1.0
gene:TraesCS3A03G0664800	Chr3A	495206639	495207244	+	495206941	Chr3A	497950820	497951425	+	497951122	1.0	1.0
gene:TraesCS3A03G0665000	Chr3A	495375605	495376629	+	495376117	Chr3A	498122149	498123176	+	498122662	1.0	0.996
gene:TraesCS3A03G0665700	Chr3A	495554438	495555334	+	495554886	Chr3A	498301357	498302253	+	498301805	1.0	1.0
gene:TraesCS3A03G0665800	Chr3A	495556883	495563072	-	495559977	Chr3A	498303802	498309991	-	498306896	1.0	1.0
gene:TraesCS3A03G0666000	Chr3A	495565746	495573610	-	495569678	Chr3A	498312665	498320547	-	498316606	1.0	0.999
gene:TraesCS3A03G0666300	Chr3A	496082399	496087400	+	496084899	Chr3A	498666264	498671265	+	498668764	1.0	1.0
gene:TraesCS3A03G0666400	Chr3A	496086703	496088271	-	496087487	Chr3A	498670568	498672136	-	498671352	1.0	1.0
gene:TraesCS3A03G0666500	Chr3A	496089107	496089394	+	496089250	Chr3A	498672972	498673259	+	498673115	1.0	1.0
gene:TraesCS3A03G0666600	Chr3A	496089536	496092227	-	496090881	Chr3A	498673401	498676092	-	498674746	1.0	1.0
gene:TraesCS3A03G0666700	Chr3A	496092336	496109559	-	496100947	Chr3A	498676201	498697846	-	498687023	1.0	1.0
gene:TraesCS3A03G0667000	Chr3A	496175258	496177921	-	496176589	Chr3A	498763318	498765981	-	498764649	1.0	1.0
gene:TraesCS3A03G0667100	Chr3A	496444696	496466104	+	496455400	Chr3A	499040378	499062466	+	499051422	0.998	0.994
gene:TraesCS3A03G0667200	Chr3A	496466488	496469679	-	496468083	Chr3A	499062851	499066147	-	499064499	1.0	0.994
gene:TraesCS3A03G0668200	Chr3A	497392615	497394145	+	497393380	Chr3A	499801543	499803073	+	499802308	1.0	0.999
gene:TraesCS3A03G0668300	Chr3A	497445124	497447098	+	497446111	Chr3A	499854506	499856480	+	499855493	1.0	0.997
gene:TraesCS3A03G0668400	Chr3A	497503703	497504892	+	497504297	Chr3A	499910587	499911746	+	499911166	0.971	0.969
gene:TraesCS3A03G0668700	Chr3A	497678083	497678274	-	497678178	Chr3A	500077334	500077525	-	500077429	1.0	1.0
gene:TraesCS3A03G0668800	Chr3A	497679891	497681476	-	497680683	Chr3A	500079143	500080728	-	500079935	1.0	1.0
gene:TraesCS3A03G0669200	Chr3A	498384526	498386557	-	498385541	Chr3A	500764409	500766439	-	500765424	0.999	0.997
gene:TraesCS3A03G0669500	Chr3A	498887892	498891437	+	498889664	Chr3A	501189448	501192993	+	501191220	1.0	0.998
gene:TraesCS3A03G0669600	Chr3A	498892559	498895670	+	498894114	Chr3A	501194116	501197226	+	501195671	1.0	1.0
gene:TraesCS3A03G0669700	Chr3A	498899319	498899726	-	498899522	Chr3A	501200659	501201066	-	501200862	1.0	1.0
gene:TraesCS3A03G0669800	Chr3A	498900148	498903818	+	498901983	Chr3A	501201487	501205156	+	501203321	1.0	0.998
gene:TraesCS3A03G0670000	Chr3A	498904227	498907986	-	498906106	Chr3A	501205565	501209324	-	501207444	1.0	0.999
gene:TraesCS3A03G0670300	Chr3A	499306753	499308869	-	499307811	Chr3A	501602145	501604261	-	501603203	1.0	0.998
gene:TraesCS3A03G0670400	Chr3A	499310843	499313438	+	499312140	Chr3A	501606235	501608825	+	501607530	1.0	0.995
gene:TraesCS3A03G0670500	Chr3A	499313324	499319354	-	499316339	Chr3A	501608711	501614730	-	501611720	1.0	0.997
gene:TraesCS3A03G0670900	Chr3A	499560722	499562356	-	499561539	Chr3A	501873250	501874884	-	501874067	1.0	0.998
gene:TraesCS3A03G0671000	Chr3A	499712942	499713743	-	499713342	Chr3A	502021823	502022624	-	502022223	1.0	0.997
gene:TraesCS3A03G0671100	Chr3A	499730022	499730691	+	499730356	Chr3A	502025899	502026566	+	502026232	0.994	0.994
gene:TraesCS3A03G0671200	Chr3A	499749586	499750477	-	499750031	Chr3A	502036991	502037882	-	502037436	1.0	0.998
gene:TraesCS3A03G0671300	Chr3A	499754331	499758731	-	499756531	Chr3A	502041736	502046136	-	502043936	1.0	0.999
gene:TraesCS3A03G0671500	Chr3A	500163879	500168013	-	500165946	Chr3A	502453212	502457224	-	502455218	1.0	1.0
gene:TraesCS3A03G0672200	Chr3A	500629378	500644632	+	500637005	Chr3A	502919574	502934860	+	502927217	1.0	1.0
gene:TraesCS3A03G0672900	Chr3A	500751731	500752200	-	500751965	Chr3A	503041947	503042416	-	503042181	1.0	1.0
gene:TraesCS3A03G0673100	Chr3A	500898032	500900682	+	500899357	Chr3A	503195601	503198221	+	503196911	0.987	0.987
gene:TraesCS3A03G0673200	Chr3A	501004492	501007719	+	501006105	Chr3A	503301972	503305199	+	503303585	1.0	1.0
gene:TraesCS3A03G0673700	Chr3A	501074771	501075730	-	501075250	Chr3A	503372494	503373453	-	503372973	1.0	1.0
gene:TraesCS3A03G0674500	Chr3A	501187525	501188889	-	501188207	Chr3A	503485132	503486496	-	503485814	1.0	1.0
gene:TraesCS3A03G0674600	Chr3A	501189106	501194118	-	501191612	Chr3A	503486713	503491725	-	503489219	1.0	1.0
gene:TraesCS3A03G0674800	Chr3A	501587382	501588051	+	501587716	Chr3A	503883012	503883681	+	503883346	1.0	1.0
gene:TraesCS3A03G0674900	Chr3A	501602144	501607605	-	501604874	Chr3A	503897762	503903223	-	503900492	1.0	1.0
gene:TraesCS3A03G0675000	Chr3A	501773846	501774406	-	501774126	Chr3A	504077871	504078431	-	504078151	1.0	1.0
gene:TraesCS3A03G0675200	Chr3A	501776963	501780808	-	501778885	Chr3A	504080988	504084833	-	504082910	1.0	1.0
gene:TraesCS3A03G0675500	Chr3A	502049100	502053587	+	502051343	Chr3A	504367442	504371929	+	504369685	1.0	1.0
gene:TraesCS3A03G0675600	Chr3A	502054157	502063861	-	502059009	Chr3A	504372499	504382203	-	504377351	1.0	1.0
gene:TraesCS3A03G0675900	Chr3A	502356559	502367209	+	502361884	Chr3A	504675582	504686232	+	504680907	1.0	0.999
gene:TraesCS3A03G0676000	Chr3A	502612738	502613157	+	502612947	Chr3A	504932031	504932450	+	504932240	1.0	1.0
gene:TraesCS3A03G0676100	Chr3A	502616019	502620504	-	502618261	Chr3A	504935312	504939797	-	504937554	1.0	1.0
gene:TraesCS3A03G0676200	Chr3A	502620223	502627715	+	502623969	Chr3A	504939516	504947008	+	504943262	1.0	0.999
gene:TraesCS3A03G0676300	Chr3A	502656231	502660221	+	502658226	Chr3A	504975516	504979506	+	504977511	1.0	0.999
gene:TraesCS3A03G0676500	Chr3A	502886886	502891260	+	502889073	Chr3A	505207307	505211658	+	505209482	0.989	0.989
gene:TraesCS3A03G0676600	Chr3A	502953312	502955012	+	502954162	Chr3A	505274556	505276256	+	505275406	1.0	0.999
gene:TraesCS3A03G0677200	Chr3A	503217900	503219588	+	503218744	Chr3A	505537028	505538716	+	505537872	1.0	1.0
gene:TraesCS3A03G0677300	Chr3A	503466750	503471673	+	503469211	Chr3A	505785217	505790140	+	505787678	1.0	1.0
gene:TraesCS3A03G0677400	Chr3A	503483806	503486315	-	503485060	Chr3A	505802537	505805046	-	505803791	1.0	1.0
gene:TraesCS3A03G0678000	Chr3A	503625877	503631890	-	503628883	Chr3A	505944536	505950547	-	505947541	1.0	1.0
gene:TraesCS3A03G0678200	Chr3A	503752685	503763167	+	503757926	Chr3A	506071518	506082004	+	506076761	1.0	0.995
gene:TraesCS3A03G0678700	Chr3A	504165209	504165487	+	504165348	Chr3A	506491982	506492260	+	506492121	1.0	1.0
gene:TraesCS3A03G0678600	Chr3A	504164956	504166107	-	504165531	Chr3A	506491729	506492880	-	506492304	1.0	1.0
gene:TraesCS3A03G0679200	Chr3A	504554787	504561326	-	504558056	Chr3A	506882279	506888818	-	506885548	1.0	1.0
gene:TraesCS3A03G0679400	Chr3A	504985942	504986386	+	504986164	Chr3A	507313915	507314359	+	507314137	1.0	0.996
gene:TraesCS3A03G0680400	Chr3A	505136749	505137874	+	505137311	Chr3A	507464399	507465524	+	507464961	1.0	1.0
gene:TraesCS3A03G0680500	Chr3A	505139399	505141376	-	505140387	Chr3A	507467049	507469026	-	507468037	1.0	1.0
gene:TraesCS3A03G0680600	Chr3A	505143005	505147110	-	505145057	Chr3A	507470655	507474738	-	507472696	1.0	1.0
gene:TraesCS3A03G0681000	Chr3A	505450943	505460512	-	505455727	Chr3A	507779648	507789334	-	507784491	1.0	1.0
gene:TraesCS3A03G0681200	Chr3A	505460551	505464414	+	505462482	Chr3A	507789373	507793236	+	507791304	1.0	1.0
gene:TraesCS3A03G0681300	Chr3A	505467609	505468568	+	505468088	Chr3A	507796431	507797390	+	507796910	1.0	1.0
gene:TraesCS3A03G0681500	Chr3A	506137398	506145219	+	506141308	Chr3A	508461883	508469704	+	508465793	1.0	1.0
gene:TraesCS3A03G0681600	Chr3A	506147035	506148971	-	506148003	Chr3A	508471970	508473906	-	508472938	1.0	1.0
gene:TraesCS3A03G0681900	Chr3A	506411637	506431220	+	506421428	Chr3A	508737760	508757414	+	508747587	1.0	1.0
gene:TraesCS3A03G0682300	Chr3A	506486652	506489981	-	506488316	Chr3A	508812943	508816272	-	508814607	1.0	1.0
gene:TraesCS3A03G0682400	Chr3A	506508038	506508310	+	506508174	Chr3A	508834330	508834602	+	508834466	1.0	1.0
gene:TraesCS3A03G0683200	Chr3A	506518698	506518889	-	506518793	Chr3A	508842773	508842964	-	508842868	1.0	1.0
gene:TraesCS3A03G0683300	Chr3A	506519542	506519967	-	506519754	Chr3A	508843617	508844042	-	508843829	1.0	1.0
gene:TraesCS3A03G0683500	Chr3A	506666328	506671501	-	506668914	Chr3A	508996183	509001355	-	508998769	1.0	0.999
gene:TraesCS3A03G0683800	Chr3A	506909001	506910909	-	506909955	Chr3A	509240408	509242316	-	509241362	1.0	1.0
gene:TraesCS3A03G0684000	Chr3A	507445119	507447030	+	507446074	Chr3A	509773711	509775622	+	509774666	1.0	1.0
gene:TraesCS3A03G0684100	Chr3A	507789659	507790046	+	507789852	Chr3A	510119757	510120144	+	510119950	1.0	1.0
gene:TraesCS3A03G0684200	Chr3A	507913889	507916424	+	507915156	Chr3A	510244370	510246905	+	510245637	1.0	0.999
gene:TraesCS3A03G0684300	Chr3A	508037248	508038121	-	508037684	Chr3A	510368416	510369289	-	510368852	1.0	1.0
gene:TraesCS3A03G0684400	Chr3A	508102945	508105086	+	508104015	Chr3A	510434320	510436461	+	510435390	1.0	1.0
gene:TraesCS3A03G0684800	Chr3A	508380423	508384534	+	508382478	Chr3A	510718046	510722157	+	510720101	1.0	1.0
gene:TraesCS3A03G0685300	Chr3A	509040347	509042856	+	509041601	Chr3A	511385994	511388503	+	511387248	1.0	1.0
gene:TraesCS3A03G0685500	Chr3A	509042933	509045742	-	509044337	Chr3A	511388580	511391389	-	511389984	1.0	1.0
gene:TraesCS3A03G0685600	Chr3A	509047814	509055577	-	509051695	Chr3A	511393461	511401224	-	511397342	1.0	1.0
gene:TraesCS3A03G0685700	Chr3A	509103664	509110852	-	509107258	Chr3A	511448958	511456147	-	511452552	1.0	1.0
gene:TraesCS3A03G0685800	Chr3A	509151993	509152580	-	509152286	Chr3A	511497288	511497875	-	511497581	1.0	1.0
gene:TraesCS3A03G0686200	Chr3A	509620220	509627350	+	509623785	Chr3A	511965721	511972851	+	511969286	1.0	1.0
gene:TraesCS3A03G0686300	Chr3A	509627866	509628225	-	509628045	Chr3A	511973367	511973726	-	511973546	1.0	1.0
gene:TraesCS3A03G0686500	Chr3A	509637456	509642375	+	509639915	Chr3A	511982957	511987876	+	511985416	1.0	1.0
gene:TraesCS3A03G0686600	Chr3A	510163058	510178569	+	510170813	Chr3A	512508164	512523662	+	512515913	1.0	0.999
gene:TraesCS3A03G0687000	Chr3A	510630509	510630841	+	510630675	Chr3A	512974274	512974606	+	512974440	1.0	1.0
gene:TraesCS3A03G0688200	Chr3A	511417127	511418346	+	511417736	Chr3A	513762207	513763426	+	513762816	1.0	1.0
gene:TraesCS3A03G0688700	Chr3A	511912989	511914375	-	511913682	Chr3A	514259584	514260970	-	514260277	1.0	1.0
gene:TraesCS3A03G0689300	Chr3A	512353333	512357768	+	512355550	Chr3A	514698055	514702490	+	514700272	1.0	0.999
gene:TraesCS3A03G0689400	Chr3A	512358129	512361847	+	512359988	Chr3A	514702851	514706569	+	514704710	1.0	1.0
gene:TraesCS3A03G0689500	Chr3A	512362278	512363092	-	512362685	Chr3A	514707000	514707814	-	514707407	1.0	1.0
gene:TraesCS3A03G0689600	Chr3A	512368893	512372081	+	512370487	Chr3A	514713612	514716802	+	514715207	1.0	1.0
gene:TraesCS3A03G0689700	Chr3A	512372854	512380081	+	512376467	Chr3A	514717575	514724802	+	514721188	1.0	1.0
gene:TraesCS3A03G0690000	Chr3A	512604007	512606377	+	512605192	Chr3A	514948456	514950817	+	514949636	0.995	0.995
gene:TraesCS3A03G0690100	Chr3A	512607724	512616538	-	512612131	Chr3A	514952164	514961091	-	514956627	1.0	1.0
gene:TraesCS3A03G0690300	Chr3A	513027952	513030232	-	513029092	Chr3A	515373189	515375469	-	515374329	1.0	1.0
gene:TraesCS3A03G0690400	Chr3A	513031466	513034637	-	513033051	Chr3A	515376703	515379874	-	515378288	1.0	1.0
gene:TraesCS3A03G0690500	Chr3A	513100161	513100892	+	513100526	Chr3A	515445401	515446132	+	515445766	1.0	1.0
gene:TraesCS3A03G0690900	Chr3A	513261447	513268690	+	513265068	Chr3A	515606866	515614054	+	515610460	1.0	1.0
gene:TraesCS3A03G0691000	Chr3A	513273853	513275633	+	513274743	Chr3A	515619216	515620996	+	515620106	1.0	1.0
gene:TraesCS3A03G0691200	Chr3A	513276329	513277333	+	513276831	Chr3A	515621692	515622696	+	515622194	1.0	1.0
gene:TraesCS3A03G0691300	Chr3A	513307068	513322008	-	513314538	Chr3A	515638779	515653511	-	515646145	1.0	1.0
gene:TraesCS3A03G0691400	Chr3A	513474971	513479235	+	513477103	Chr3A	515806780	515811044	+	515808912	1.0	0.999
gene:TraesCS3A03G0691700	Chr3A	513542981	513545660	-	513544320	Chr3A	515875191	515877869	-	515876530	1.0	0.999
gene:TraesCS3A03G0691900	Chr3A	513644708	513646327	+	513645517	Chr3A	515977106	515978725	+	515977915	1.0	1.0
gene:TraesCS3A03G0692100	Chr3A	513655635	513656328	+	513655981	Chr3A	515988024	515988717	+	515988370	1.0	1.0
gene:TraesCS3A03G0692300	Chr3A	513760563	513765241	+	513762902	Chr3A	516093212	516097890	+	516095551	1.0	1.0
gene:TraesCS3A03G0692400	Chr3A	513768077	513768286	-	513768181	Chr3A	516100726	516100935	-	516100830	1.0	1.0
gene:TraesCS3A03G0692500	Chr3A	513774788	513779195	+	513776991	Chr3A	516107437	516111844	+	516109640	1.0	1.0
gene:TraesCS3A03G0692600	Chr3A	513865968	513867036	+	513866502	Chr3A	516199043	516200111	+	516199577	1.0	0.998
gene:TraesCS3A03G0693000	Chr3A	513880471	513884668	-	513882569	Chr3A	516213569	516217772	-	516215670	1.0	0.997
gene:TraesCS3A03G0693100	Chr3A	513884723	513886030	+	513885376	Chr3A	516217827	516219133	+	516218480	0.999	0.998
gene:TraesCS3A03G0693200	Chr3A	513886540	513889419	-	513887979	Chr3A	516219643	516222525	-	516221084	1.0	0.998
gene:TraesCS3A03G0693700	Chr3A	514209412	514212902	+	514211157	Chr3A	516563414	516566904	+	516565159	1.0	0.998
gene:TraesCS3A03G0693800	Chr3A	514214834	514216947	-	514215890	Chr3A	516568837	516570867	-	516569852	0.935	0.935
gene:TraesCS3A03G0693900	Chr3A	514397820	514400081	+	514398950	Chr3A	516745562	516747826	+	516746694	1.0	0.994
gene:TraesCS3A03G0694300	Chr3A	515074016	515077747	+	515075881	Chr3A	517407899	517411631	+	517409765	1.0	0.999
gene:TraesCS3A03G0694500	Chr3A	515122085	515125961	-	515124023	Chr3A	517456304	517460180	-	517458242	1.0	0.998
gene:TraesCS3A03G0694700	Chr3A	515124529	515125812	+	515125170	Chr3A	517458748	517460031	+	517459389	1.0	0.999
gene:TraesCS3A03G0694800	Chr3A	515187093	515194775	-	515190934	Chr3A	517521802	517529480	-	517525641	1.0	0.997
gene:TraesCS3A03G0694900	Chr3A	515195136	515203732	-	515199434	Chr3A	517529841	517538435	-	517534138	1.0	0.998
gene:TraesCS3A03G0695000	Chr3A	515206190	515208272	-	515207231	Chr3A	517540891	517542985	-	517541938	1.0	0.99
gene:TraesCS3A03G0695200	Chr3A	515391650	515393906	+	515392778	Chr3A	517765035	517767291	+	517766163	1.0	1.0
gene:TraesCS3A03G0695400	Chr3A	515982374	515991135	+	515986754	Chr3A	518383550	518392309	+	518387929	1.0	0.998
gene:TraesCS3A03G0695500	Chr3A	516164501	516169849	+	516167175	Chr3A	518558899	518564265	+	518561582	1.0	0.998
gene:TraesCS3A03G0695600	Chr3A	516169964	516171709	-	516170836	Chr3A	518564380	518566128	-	518565254	1.0	0.996
gene:TraesCS3A03G0695800	Chr3A	516172805	516180548	-	516176676	Chr3A	518567487	518575233	-	518571360	1.0	0.999
gene:TraesCS3A03G0696000	Chr3A	516395786	516397748	-	516396767	Chr3A	518784553	518786515	-	518785534	1.0	1.0
gene:TraesCS3A03G0696200	Chr3A	516580689	516585714	+	516583201	Chr3A	518978615	518983655	+	518981135	1.0	0.998
gene:TraesCS3A03G0696300	Chr3A	516586135	516590653	-	516588394	Chr3A	518984076	518988842	-	518986459	0.999	0.984
gene:TraesCS3A03G0696400	Chr3A	516590888	516596044	+	516593466	Chr3A	518989077	518994232	+	518991654	1.0	0.999
gene:TraesCS3A03G0696500	Chr3A	516596184	516603022	-	516599603	Chr3A	518994372	519001208	-	518997790	1.0	0.998
gene:TraesCS3A03G0697100	Chr3A	516886056	516888627	-	516887341	Chr3A	519317166	519319739	-	519318452	1.0	0.999
gene:TraesCS3A03G0697200	Chr3A	517060298	517062080	+	517061189	Chr3A	519514492	519516265	+	519515378	0.996	0.995
gene:TraesCS3A03G0697500	Chr3A	517078806	517085091	+	517081948	Chr3A	519532989	519539280	+	519536134	1.0	0.999
gene:TraesCS3A03G0698500	Chr3A	517587952	517591876	-	517589914	Chr3A	520094013	520097938	-	520095975	1.0	0.996
gene:TraesCS3A03G0698900	Chr3A	517782398	517783426	+	517782912	Chr3A	520278310	520279338	+	520278824	1.0	1.0
gene:TraesCS3A03G0699200	Chr3A	517802478	517805668	-	517804073	Chr3A	520316200	520319386	-	520317793	0.998	0.991
gene:TraesCS3A03G0699500	Chr3A	518025829	518030927	+	518028378	Chr3A	520546941	520552036	+	520549488	1.0	0.997
gene:TraesCS3A03G0699600	Chr3A	518160263	518164554	+	518162408	Chr3A	520673174	520677465	+	520675319	1.0	0.996
gene:TraesCS3A03G0699800	Chr3A	518275459	518280465	+	518277962	Chr3A	520777138	520782140	+	520779639	0.999	0.989
gene:TraesCS3A03G0699900	Chr3A	518334511	518338129	-	518336320	Chr3A	520831927	520835545	-	520833736	1.0	0.998
gene:TraesCS3A03G0700200	Chr3A	518479189	518479783	-	518479486	Chr3A	520982856	520983450	-	520983153	1.0	1.0
gene:TraesCS3A03G0700300	Chr3A	518485510	518488940	-	518487225	Chr3A	520989175	520992608	-	520990891	1.0	0.997
gene:TraesCS3A03G0700600	Chr3A	518643969	518646073	+	518645021	Chr3A	521138027	521140138	+	521139082	1.0	0.993
gene:TraesCS3A03G0700700	Chr3A	518644989	518651298	-	518648143	Chr3A	521139054	521145363	-	521142208	1.0	0.998
gene:TraesCS3A03G0700900	Chr3A	518657225	518661209	-	518659217	Chr3A	521151311	521155287	-	521153299	0.998	0.998
gene:TraesCS3A03G0701000	Chr3A	518662773	518669712	+	518666242	Chr3A	521156830	521163769	+	521160299	1.0	0.997
gene:TraesCS3A03G0701100	Chr3A	518813894	518821099	+	518817496	Chr3A	521320440	521327653	+	521324046	1.0	0.996
gene:TraesCS3A03G0701200	Chr3A	518820209	518825961	-	518823085	Chr3A	521326762	521332519	-	521329640	1.0	0.995
gene:TraesCS3A03G0701300	Chr3A	518826585	518829620	-	518828102	Chr3A	521333143	521336178	-	521334660	1.0	0.999
gene:TraesCS3A03G0701500	Chr3A	518937713	518940483	+	518939098	Chr3A	521465111	521467881	+	521466496	1.0	1.0
gene:TraesCS3A03G0702000	Chr3A	518979278	518983492	-	518981385	Chr3A	521506875	521511206	-	521509040	1.0	0.944
gene:TraesCS3A03G0702200	Chr3A	519099927	519108892	+	519104409	Chr3A	521629048	521638013	+	521633530	1.0	1.0
gene:TraesCS3A03G0702300	Chr3A	519111623	519113757	-	519112690	Chr3A	521640409	521642543	-	521641476	1.0	1.0
gene:TraesCS3A03G0702400	Chr3A	519497083	519500975	-	519499029	Chr3A	522026404	522030296	-	522028350	1.0	1.0
gene:TraesCS3A03G0702500	Chr3A	519501148	519506392	+	519503770	Chr3A	522030469	522035713	+	522033091	1.0	1.0
gene:TraesCS3A03G0702600	Chr3A	519512494	519513072	-	519512783	Chr3A	522041941	522042519	-	522042230	1.0	1.0
gene:TraesCS3A03G0702800	Chr3A	519524261	519530944	-	519527602	Chr3A	522053834	522060517	-	522057175	1.0	0.997
gene:TraesCS3A03G0702900	Chr3A	519532984	519535099	-	519534041	Chr3A	522062650	522064765	-	522063707	1.0	1.0
gene:TraesCS3A03G0703000	Chr3A	519554529	519555889	+	519555209	Chr3A	522084224	522085584	+	522084904	1.0	0.999
gene:TraesCS3A03G0703100	Chr3A	519722875	519723896	-	519723385	Chr3A	522252840	522253861	-	522253350	1.0	1.0
gene:TraesCS3A03G0703200	Chr3A	519856390	519858986	+	519857688	Chr3A	522387405	522390001	+	522388703	1.0	1.0
gene:TraesCS3A03G0703500	Chr3A	519866133	519866408	+	519866270	Chr3A	522397161	522397436	+	522397298	1.0	1.0
gene:TraesCS3A03G0703600	Chr3A	519870081	519871796	-	519870938	Chr3A	522401109	522402824	-	522401966	1.0	1.0
gene:TraesCS3A03G0703700	Chr3A	519877915	519879795	-	519878855	Chr3A	522408791	522410671	-	522409731	1.0	1.0
gene:TraesCS3A03G0703800	Chr3A	520255206	520256621	-	520255913	Chr3A	522786307	522787722	-	522787014	1.0	1.0
gene:TraesCS3A03G0704100	Chr3A	520352607	520354656	-	520353631	Chr3A	522883160	522885209	-	522884184	1.0	1.0
gene:TraesCS3A03G0704500	Chr3A	520581871	520583781	-	520582826	Chr3A	523107812	523109722	-	523108767	1.0	1.0
gene:TraesCS3A03G0704600	Chr3A	520676055	520678389	-	520677222	Chr3A	523203331	523205665	-	523204498	1.0	0.996
gene:TraesCS3A03G0704900	Chr3A	520706887	520708737	-	520707812	Chr3A	523234453	523236303	-	523235378	1.0	0.999
gene:TraesCS3A03G0705000	Chr3A	520721409	520738951	-	520730180	Chr3A	523248877	523265853	-	523257365	1.0	1.0
gene:TraesCS3A03G0705100	Chr3A	520750302	520759309	-	520754805	Chr3A	523277277	523286284	-	523281780	1.0	1.0
gene:TraesCS3A03G0705400	Chr3A	520774623	520776670	-	520775646	Chr3A	523301597	523303644	-	523302620	1.0	0.999
gene:TraesCS3A03G0705500	Chr3A	520864343	520867288	-	520865815	Chr3A	523392447	523395521	-	523393984	1.0	1.0
gene:TraesCS3A03G0705600	Chr3A	520869661	520874654	+	520872157	Chr3A	523397868	523402861	+	523400364	1.0	1.0
gene:TraesCS3A03G0706000	Chr3A	520893710	520896822	+	520895266	Chr3A	523422621	523425734	+	523424177	1.0	0.999
gene:TraesCS3A03G0706100	Chr3A	521126700	521127819	-	521127259	Chr3A	523655592	523656711	-	523656151	1.0	1.0
gene:TraesCS3A03G0706200	Chr3A	521191321	521194619	-	521192970	Chr3A	523720921	523724219	-	523722570	1.0	1.0
gene:TraesCS3A03G0706600	Chr3A	521322285	521323229	-	521322757	Chr3A	523852241	523853185	-	523852713	1.0	1.0
gene:TraesCS3A03G0706900	Chr3A	521333586	521333783	+	521333684	Chr3A	523859663	523859860	+	523859761	1.0	1.0
gene:TraesCS3A03G0707000	Chr3A	521505694	521507481	+	521506587	Chr3A	524023626	524025412	+	524024519	1.0	0.994
gene:TraesCS3A03G0707100	Chr3A	521513011	521514535	+	521513773	Chr3A	524030668	524032192	+	524031430	1.0	0.997
gene:TraesCS3A03G0707200	Chr3A	521622445	521625547	+	521623996	Chr3A	524140160	524143258	+	524141709	1.0	0.999
gene:TraesCS3A03G0707400	Chr3A	521920145	521921884	-	521921014	Chr3A	524407066	524408805	-	524407935	1.0	0.997
gene:TraesCS3A03G0707500	Chr3A	521985842	521987839	+	521986840	Chr3A	524472399	524474396	+	524473397	1.0	0.998
gene:TraesCS3A03G0707700	Chr3A	522010926	522011267	+	522011096	Chr3A	524497220	524497561	+	524497390	1.0	1.0
gene:TraesCS3A03G0707800	Chr3A	522011373	522014022	-	522012697	Chr3A	524497667	524500316	-	524498991	1.0	0.998
gene:TraesCS3A03G0708100	Chr3A	522042168	522044459	+	522043313	Chr3A	524528629	524530909	+	524529769	0.994	0.991
gene:TraesCS3A03G0708200	Chr3A	522150259	522152068	+	522151163	Chr3A	524636505	524638316	+	524637410	1.0	0.994
gene:TraesCS3A03G0708300	Chr3A	522152461	522153230	-	522152845	Chr3A	524638709	524639478	-	524639093	1.0	1.0
gene:TraesCS3A03G0708400	Chr3A	522158437	522162932	-	522160684	Chr3A	524644680	524649061	-	524646870	0.948	0.947
gene:TraesCS3A03G0708700	Chr3A	522387045	522389615	+	522388330	Chr3A	524887787	524890357	+	524889072	1.0	0.998
gene:TraesCS3A03G0708800	Chr3A	522391615	522392128	+	522391871	Chr3A	524892362	524892875	+	524892618	1.0	0.998
gene:TraesCS3A03G0708900	Chr3A	522394948	522399731	-	522397339	Chr3A	524895694	524900509	-	524898101	1.0	0.999
