gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS3A03G0757600	Chr3A	555021274	555040610	-	555030942	Chr3A	481010870	481030549	-	481020709	1.0	0.997
gene:TraesCS3A03G0757900	Chr3A	555380577	555381428	-	555381002	Chr3A	481362861	481363712	-	481363286	1.0	1.0
gene:TraesCS3A03G0758000	Chr3A	555381585	555382449	+	555382017	Chr3A	481363869	481364733	+	481364301	1.0	0.998
gene:TraesCS3A03G0758400	Chr3A	555447505	555448232	+	555447868	Chr3A	481444074	481444811	+	481444442	1.0	0.983
gene:TraesCS3A03G0758500	Chr3A	555448312	555453154	-	555450733	Chr3A	481444891	481449734	-	481447312	1.0	0.997
gene:TraesCS3A03G0758600	Chr3A	555605899	555612852	-	555609375	Chr3A	481601272	481608328	-	481604800	1.0	0.998
gene:TraesCS3A03G0758700	Chr3A	556006082	556009734	+	556007908	Chr3A	482044236	482047886	+	482046061	1.0	0.998
gene:TraesCS3A03G0758800	Chr3A	556014792	556017156	+	556015974	Chr3A	482052943	482055307	+	482054125	1.0	1.0
gene:TraesCS3A03G0758900	Chr3A	556017804	556018811	+	556018307	Chr3A	482055955	482056962	+	482056458	1.0	1.0
gene:TraesCS3A03G0759400	Chr3A	556079827	556083066	+	556081446	Chr3A	482112078	482115319	+	482113698	1.0	0.997
gene:TraesCS3A03G0759500	Chr3A	556114811	556116387	-	556115599	Chr3A	482147090	482148666	-	482147878	1.0	0.998
gene:TraesCS3A03G0759900	Chr3A	557125880	557134811	+	557130345	Chr3A	483134497	483143463	+	483138980	1.0	1.0
gene:TraesCS3A03G0760000	Chr3A	557781650	557821925	+	557801787	Chr3A	483748219	483788623	+	483768421	0.999	0.998
gene:TraesCS3A03G0761000	Chr3A	558349175	558351910	+	558350542	Chr3A	484292816	484295548	+	484294182	0.998	0.998
gene:TraesCS3A03G0761100	Chr3A	558355405	558358612	+	558357008	Chr3A	484299044	484302251	+	484300647	1.0	0.999
gene:TraesCS3A03G0761200	Chr3A	558362786	558364472	-	558363629	Chr3A	484306424	484308110	-	484307267	1.0	0.999
gene:TraesCS3A03G0761300	Chr3A	558541309	558543216	-	558542262	Chr3A	484484705	484486612	-	484485658	1.0	1.0
gene:TraesCS3A03G0761400	Chr3A	558543890	558561774	-	558552832	Chr3A	484487286	484505114	-	484496200	1.0	0.999
gene:TraesCS3A03G0761500	Chr3A	558882939	558888718	-	558885828	Chr3A	484834643	484840422	-	484837532	1.0	0.999
gene:TraesCS3A03G0761800	Chr3A	558891936	558897490	+	558894713	Chr3A	484843643	484849196	+	484846419	0.999	0.998
gene:TraesCS3A03G0762000	Chr3A	558901063	558901555	+	558901309	Chr3A	484852093	484852585	+	484852339	1.0	1.0
gene:TraesCS3A03G0762100	Chr3A	558906665	558914590	-	558910627	Chr3A	484857699	484865630	-	484861664	1.0	0.999
gene:TraesCS3A03G0762400	Chr3A	559203229	559213951	+	559208590	Chr3A	485165205	485175924	+	485170564	1.0	0.999
gene:TraesCS3A03G0762500	Chr3A	559213212	559214022	-	559213617	Chr3A	485175185	485175995	-	485175590	1.0	0.998
gene:TraesCS3A03G0762600	Chr3A	559216736	559218873	+	559217804	Chr3A	485178709	485180846	+	485179777	1.0	1.0
gene:TraesCS3A03G0762900	Chr3A	559320597	559326399	-	559323498	Chr3A	485281048	485286849	-	485283948	1.0	0.998
gene:TraesCS3A03G0763300	Chr3A	559633217	559634876	-	559634046	Chr3A	485570984	485572669	-	485571826	1.0	0.997
gene:TraesCS3A03G0763400	Chr3A	559728987	559733395	+	559731191	Chr3A	485668096	485672504	+	485670300	1.0	0.996
gene:TraesCS3A03G0763500	Chr3A	559733677	559743629	-	559738653	Chr3A	485672788	485682739	-	485677763	1.0	0.997
gene:TraesCS3A03G0763800	Chr3A	560226265	560229266	-	560227765	Chr3A	486131770	486134768	-	486133269	0.998	0.997
gene:TraesCS3A03G0763900	Chr3A	560233712	560238294	-	560236003	Chr3A	486140507	486145017	-	486142762	1.0	0.994
gene:TraesCS3A03G0764300	Chr3A	560325357	560328039	-	560326698	Chr3A	486225227	486227909	-	486226568	1.0	0.999
gene:TraesCS3A03G0764400	Chr3A	560328718	560329805	+	560329261	Chr3A	486228588	486229668	+	486229128	0.992	0.992
gene:TraesCS3A03G0764500	Chr3A	560330425	560334905	-	560332665	Chr3A	486230289	486234768	-	486232528	1.0	0.999
gene:TraesCS3A03G0764800	Chr3A	560837246	560843028	+	560840137	Chr3A	486686933	486692712	+	486689822	0.999	0.995
gene:TraesCS3A03G0764900	Chr3A	561258329	561259981	+	561259155	Chr3A	487101959	487103611	+	487102785	1.0	0.997
gene:TraesCS3A03G0765000	Chr3A	561266795	561268535	+	561267665	Chr3A	487110540	487112280	+	487111410	1.0	0.998
gene:TraesCS3A03G0765200	Chr3A	561282902	561283427	+	561283164	Chr3A	487121271	487121796	+	487121533	1.0	0.993
gene:TraesCS3A03G0766000	Chr3A	561734510	561735577	-	561735043	Chr3A	487399864	487400931	-	487400397	1.0	1.0
gene:TraesCS3A03G0766100	Chr3A	561737478	561741465	-	561739471	Chr3A	487402847	487406834	-	487404840	1.0	0.998
gene:TraesCS3A03G0766300	Chr3A	561774643	561779297	-	561776970	Chr3A	487433256	487437910	-	487435583	1.0	0.997
gene:TraesCS3A03G0766700	Chr3A	562076536	562077822	+	562077179	Chr3A	487733932	487735218	+	487734575	1.0	0.998
gene:TraesCS3A03G0766900	Chr3A	562290100	562297311	+	562293705	Chr3A	487948657	487955872	+	487952264	0.999	0.997
gene:TraesCS3A03G0767100	Chr3A	562356832	562363044	+	562359938	Chr3A	488033958	488040159	+	488037058	0.994	0.992
gene:TraesCS3A03G0767400	Chr3A	562443424	562451874	+	562447649	Chr3A	488135047	488141324	+	488138185	0.94	0.939
gene:TraesCS3A03G0767500	Chr3A	562543186	562544889	-	562544037	Chr3A	488234851	488236555	-	488235703	1.0	0.991
gene:TraesCS3A03G0767600	Chr3A	562547254	562547475	-	562547364	Chr3A	488238929	488239150	-	488239039	1.0	0.986
gene:TraesCS3A03G0768100	Chr3A	563240175	563241015	-	563240595	Chr3A	489014944	489015784	-	489015364	1.0	1.0
gene:TraesCS3A03G0768300	Chr3A	563392560	563393539	+	563393049	Chr3A	489192672	489193651	+	489193161	1.0	0.997
gene:TraesCS3A03G0768400	Chr3A	563518379	563519853	+	563519116	Chr3A	489318427	489319861	+	489319144	1.0	0.996
gene:TraesCS3A03G0768500	Chr3A	563526586	563548515	-	563537550	Chr3A	489326597	489348470	-	489337533	1.0	0.998
gene:TraesCS3A03G0768600	Chr3A	563575580	563579758	-	563577669	Chr3A	489375570	489379748	-	489377659	1.0	0.999
gene:TraesCS3A03G0768700	Chr3A	563583479	563583924	+	563583701	Chr3A	489383470	489383915	+	489383692	1.0	1.0
gene:TraesCS3A03G0768900	Chr3A	563601779	563604216	+	563602997	Chr3A	489401773	489404213	+	489402993	1.0	0.998
gene:TraesCS3A03G0769200	Chr3A	563952402	563955575	-	563953988	Chr3A	489735890	489739066	-	489737478	1.0	0.999
gene:TraesCS3A03G0770100	Chr3A	564812129	564812347	-	564812238	Chr3A	490584112	490584330	-	490584221	1.0	1.0
gene:TraesCS3A03G0770200	Chr3A	564999843	565000685	-	565000264	Chr3A	490778235	490779077	-	490778656	1.0	0.998
gene:TraesCS3A03G0770300	Chr3A	565080728	565087700	+	565084214	Chr3A	490871041	490878031	+	490874536	1.0	0.996
gene:TraesCS3A03G0770400	Chr3A	565091793	565097680	+	565094736	Chr3A	490882120	490888006	+	490885063	1.0	0.999
gene:TraesCS3A03G0770500	Chr3A	565098596	565098835	-	565098715	Chr3A	490888922	490889161	-	490889041	1.0	1.0
gene:TraesCS3A03G0770800	Chr3A	565289413	565290506	-	565289959	Chr3A	491076516	491077609	-	491077062	1.0	0.994
gene:TraesCS3A03G0771000	Chr3A	565558988	565559835	-	565559411	Chr3A	491278319	491279166	-	491278742	1.0	0.998
gene:TraesCS3A03G0771200	Chr3A	565730395	565732434	+	565731414	Chr3A	491449167	491451206	+	491450186	1.0	0.998
gene:TraesCS3A03G0771300	Chr3A	565732806	565742649	-	565737727	Chr3A	491451578	491461467	-	491456522	1.0	0.998
gene:TraesCS3A03G0771500	Chr3A	566105485	566106294	-	566105889	Chr3A	491822883	491823692	-	491823287	1.0	1.0
gene:TraesCS3A03G0772200	Chr3A	566655521	566663824	+	566659672	Chr3A	492361771	492370078	+	492365924	1.0	1.0
gene:TraesCS3A03G0772300	Chr3A	566664258	566669289	+	566666773	Chr3A	492370512	492375543	+	492373027	1.0	1.0
gene:TraesCS3A03G0772400	Chr3A	566669226	566672208	-	566670717	Chr3A	492375480	492378462	-	492376971	1.0	1.0
gene:TraesCS3A03G0772800	Chr3A	566693318	566694631	+	566693974	Chr3A	492408940	492410253	+	492409596	1.0	1.0
gene:TraesCS3A03G0772900	Chr3A	566892549	566896729	-	566894639	Chr3A	492608184	492612364	-	492610274	1.0	1.0
gene:TraesCS3A03G0773100	Chr3A	567183962	567184844	+	567184403	Chr3A	492899112	492899994	+	492899553	1.0	1.0
gene:TraesCS3A03G0773300	Chr3A	567188561	567190684	+	567189622	Chr3A	492903711	492905834	+	492904772	1.0	1.0
gene:TraesCS3A03G0773500	Chr3A	567193383	567196382	+	567194882	Chr3A	492908533	492911532	+	492910032	1.0	1.0
gene:TraesCS3A03G0773800	Chr3A	567198470	567201177	-	567199823	Chr3A	492913620	492916327	-	492914973	1.0	1.0
gene:TraesCS3A03G0773900	Chr3A	567345039	567351836	+	567348437	Chr3A	493058426	493065226	+	493061826	1.0	0.999
gene:TraesCS3A03G0774100	Chr3A	567585964	567590850	+	567588407	Chr3A	493298335	493303221	+	493300778	1.0	1.0
gene:TraesCS3A03G0774200	Chr3A	567591833	567594496	-	567593164	Chr3A	493304204	493306868	-	493305536	1.0	1.0
gene:TraesCS3A03G0774300	Chr3A	567599845	567603561	-	567601703	Chr3A	493312221	493315933	-	493314077	1.0	1.0
gene:TraesCS3A03G0774500	Chr3A	567910720	567915409	+	567913064	Chr3A	493622271	493626960	+	493624615	1.0	1.0
gene:TraesCS3A03G0774600	Chr3A	567923305	567923682	-	567923493	Chr3A	493634856	493635233	-	493635044	1.0	1.0
gene:TraesCS3A03G0774700	Chr3A	567927921	567928452	-	567928186	Chr3A	493639472	493640003	-	493639737	1.0	1.0
gene:TraesCS3A03G0775000	Chr3A	567938334	567938825	+	567938579	Chr3A	493649867	493650358	+	493650112	1.0	1.0
gene:TraesCS3A03G0775100	Chr3A	567939977	567946325	-	567943151	Chr3A	493651510	493657880	-	493654695	0.999	0.998
gene:TraesCS3A03G0775200	Chr3A	568050921	568053766	-	568052343	Chr3A	493735556	493738400	-	493736978	1.0	0.997
gene:TraesCS3A03G0775300	Chr3A	568054185	568059310	-	568056747	Chr3A	493738808	493743668	-	493741238	0.992	0.989
gene:TraesCS3A03G0775500	Chr3A	568144341	568147412	+	568145876	Chr3A	493817587	493820640	+	493819113	1.0	0.993
gene:TraesCS3A03G0775600	Chr3A	568147515	568147850	-	568147682	Chr3A	493820743	493821078	-	493820910	1.0	1.0
gene:TraesCS3A03G0775800	Chr3A	568150463	568152254	-	568151358	Chr3A	493823692	493825483	-	493824587	1.0	0.999
gene:TraesCS3A03G0776000	Chr3A	568243661	568249737	+	568246699	Chr3A	493913858	493919986	+	493916922	1.0	0.987
gene:TraesCS3A03G0776100	Chr3A	568250495	568250896	+	568250695	Chr3A	493920743	493921144	+	493920943	1.0	1.0
gene:TraesCS3A03G0776300	Chr3A	568264212	568264791	+	568264501	Chr3A	493934463	493935042	+	493934752	1.0	1.0
gene:TraesCS3A03G0776700	Chr3A	568342803	568343197	+	568343000	Chr3A	494013076	494013470	+	494013273	1.0	1.0
gene:TraesCS3A03G0776800	Chr3A	568413008	568417360	+	568415184	Chr3A	494080370	494084722	+	494082546	1.0	1.0
gene:TraesCS3A03G0777300	Chr3A	568457995	568462014	+	568460004	Chr3A	494124846	494128866	+	494126856	1.0	1.0
gene:TraesCS3A03G0777500	Chr3A	568534761	568537999	+	568536380	Chr3A	494201608	494204846	+	494203227	1.0	1.0
gene:TraesCS3A03G0777700	Chr3A	568586714	568590216	+	568588465	Chr3A	494253564	494256867	+	494255215	1.0	1.0
gene:TraesCS3A03G0777800	Chr3A	568591114	568601810	-	568596462	Chr3A	494257765	494268462	-	494263113	1.0	1.0
gene:TraesCS3A03G0777900	Chr3A	568818603	568821430	+	568820016	Chr3A	494485415	494488242	+	494486828	1.0	1.0
gene:TraesCS3A03G0778200	Chr3A	568861910	568863332	+	568862621	Chr3A	494528730	494530152	+	494529441	1.0	1.0
gene:TraesCS3A03G0778500	Chr3A	568881639	568883807	-	568882723	Chr3A	494548480	494550648	-	494549564	1.0	1.0
gene:TraesCS3A03G0778600	Chr3A	569099992	569102548	+	569101270	Chr3A	494766845	494769401	+	494768123	1.0	1.0
gene:TraesCS3A03G0778800	Chr3A	569410530	569412255	+	569411392	Chr3A	495078239	495079964	+	495079101	1.0	1.0
gene:TraesCS3A03G0779100	Chr3A	569606002	569607833	+	569606917	Chr3A	495273200	495275031	+	495274115	1.0	1.0
gene:TraesCS3A03G0779300	Chr3A	569666911	569667624	-	569667267	Chr3A	495334097	495334810	-	495334453	1.0	1.0
gene:TraesCS3A03G0779400	Chr3A	569667806	569670992	+	569669399	Chr3A	495334992	495338178	+	495336585	1.0	1.0
gene:TraesCS3A03G0779500	Chr3A	569673212	569675962	-	569674587	Chr3A	495340398	495343148	-	495341773	1.0	1.0
gene:TraesCS3A03G0779600	Chr3A	569824698	569825679	-	569825188	Chr3A	495491888	495492869	-	495492378	1.0	1.0
gene:TraesCS3A03G0779700	Chr3A	569854020	569859333	-	569856676	Chr3A	495521204	495526520	-	495523862	1.0	1.0
gene:TraesCS3A03G0779800	Chr3A	569860465	569866363	-	569863414	Chr3A	495527652	495533547	-	495530599	0.999	0.999
gene:TraesCS3A03G0780000	Chr3A	570061885	570064220	+	570063052	Chr3A	495728768	495731103	+	495729935	1.0	1.0
gene:TraesCS3A03G0780100	Chr3A	570075518	570077320	-	570076419	Chr3A	495742409	495744211	-	495743310	1.0	1.0
gene:TraesCS3A03G0780400	Chr3A	570326236	570327502	+	570326869	Chr3A	495992971	495994237	+	495993604	1.0	1.0
gene:TraesCS3A03G0780700	Chr3A	570547835	570549276	+	570548555	Chr3A	496216173	496217614	+	496216893	1.0	1.0
gene:TraesCS3A03G0781700	Chr3A	571094634	571095521	+	571095077	Chr3A	496761330	496762217	+	496761773	1.0	1.0
gene:TraesCS3A03G0781800	Chr3A	571100002	571103006	+	571101504	Chr3A	496766698	496769702	+	496768200	1.0	1.0
gene:TraesCS3A03G0782100	Chr3A	571223949	571227395	-	571225672	Chr3A	496891019	496894465	-	496892742	1.0	1.0
gene:TraesCS3A03G0782300	Chr3A	571597642	571599179	+	571598410	Chr3A	497264841	497266378	+	497265609	1.0	1.0
gene:TraesCS3A03G0782400	Chr3A	571601511	571606665	+	571604088	Chr3A	497268714	497273868	+	497271291	1.0	1.0
gene:TraesCS3A03G0782600	Chr3A	571606635	571611019	-	571608827	Chr3A	497273838	497278222	-	497276030	1.0	1.0
gene:TraesCS3A03G0783200	Chr3A	571821481	571826767	-	571824124	Chr3A	497472287	497477306	-	497474796	1.0	1.0
gene:TraesCS3A03G0783300	Chr3A	571827488	571831738	-	571829613	Chr3A	497478027	497482277	-	497480152	1.0	1.0
gene:TraesCS3A03G0783400	Chr3A	571833533	571838551	-	571836042	Chr3A	497484072	497489090	-	497486581	1.0	1.0
gene:TraesCS3A03G0783500	Chr3A	571924274	571927843	-	571926058	Chr3A	497574831	497578400	-	497576615	1.0	1.0
gene:TraesCS3A03G0783700	Chr3A	572214413	572216402	+	572215407	Chr3A	497864717	497866706	+	497865711	1.0	1.0
gene:TraesCS3A03G0783900	Chr3A	572220085	572223522	+	572221803	Chr3A	497870389	497873824	+	497872106	1.0	1.0
gene:TraesCS3A03G0784100	Chr3A	572335697	572337043	-	572336370	Chr3A	497985998	497987344	-	497986671	1.0	1.0
gene:TraesCS3A03G0784300	Chr3A	572342546	572349515	-	572346030	Chr3A	497992851	497999821	-	497996336	1.0	0.998
gene:TraesCS3A03G0784600	Chr3A	572465716	572466048	-	572465882	Chr3A	498116069	498116401	-	498116235	1.0	1.0
gene:TraesCS3A03G0784700	Chr3A	572527517	572527837	-	572527677	Chr3A	498177899	498178219	-	498178059	1.0	1.0
gene:TraesCS3A03G0784900	Chr3A	572538819	572539142	-	572538980	Chr3A	498189226	498189549	-	498189387	1.0	1.0
gene:TraesCS3A03G0785100	Chr3A	572642948	572646304	+	572644626	Chr3A	498293159	498296515	+	498294837	1.0	1.0
gene:TraesCS3A03G0785200	Chr3A	572740726	572743161	-	572741943	Chr3A	498390945	498393384	-	498392164	1.0	1.0
gene:TraesCS3A03G0785300	Chr3A	572746172	572750147	+	572748159	Chr3A	498396395	498400370	+	498398382	1.0	1.0
gene:TraesCS3A03G0785600	Chr3A	572764881	572765391	+	572765136	Chr3A	498415103	498415613	+	498415358	1.0	1.0
gene:TraesCS3A03G0786000	Chr3A	572949043	572949312	+	572949177	Chr3A	498595889	498596158	+	498596023	1.0	1.0
gene:TraesCS3A03G0786200	Chr3A	572987092	572988384	+	572987738	Chr3A	498633946	498635238	+	498634592	1.0	1.0
gene:TraesCS3A03G0786300	Chr3A	573011021	573013052	+	573012036	Chr3A	498657919	498659953	+	498658936	1.0	1.0
gene:TraesCS3A03G0786400	Chr3A	573013690	573019424	-	573016557	Chr3A	498660591	498666325	-	498663458	1.0	1.0
gene:TraesCS3A03G0786700	Chr3A	573148168	573154935	-	573151551	Chr3A	498795066	498801833	-	498798449	1.0	1.0
gene:TraesCS3A03G0787100	Chr3A	573528927	573530091	+	573529509	Chr3A	499175659	499176823	+	499176241	1.0	1.0
gene:TraesCS3A03G0787600	Chr3A	574246350	574247520	+	574246935	Chr3A	499881501	499882671	+	499882086	1.0	1.0
gene:TraesCS3A03G0787800	Chr3A	574382884	574386544	+	574384714	Chr3A	500017611	500021271	+	500019441	1.0	1.0
gene:TraesCS3A03G0788000	Chr3A	574389374	574398884	+	574394129	Chr3A	500024101	500033611	+	500028856	1.0	0.999
gene:TraesCS3A03G0788100	Chr3A	574402259	574403177	+	574402718	Chr3A	500036965	500037883	+	500037424	1.0	0.995
gene:TraesCS3A03G0788200	Chr3A	574422321	574422899	-	574422610	Chr3A	500066315	500066893	-	500066604	1.0	1.0
gene:TraesCS3A03G0788300	Chr3A	574424026	574425937	-	574424981	Chr3A	500068019	500069931	-	500068975	1.0	0.997
gene:TraesCS3A03G0788700	Chr3A	574639933	574642635	+	574641284	Chr3A	500271075	500273775	+	500272425	0.998	0.996
gene:TraesCS3A03G0789300	Chr3A	574667506	574670063	+	574668784	Chr3A	500304587	500307152	+	500305869	1.0	0.994
gene:TraesCS3A03G0789400	Chr3A	574690429	574692128	+	574691278	Chr3A	500358302	500360001	+	500359151	1.0	0.984
gene:TraesCS3A03G0789900	Chr3A	574731317	574734553	-	574732935	Chr3A	500385370	500388608	-	500386989	0.999	0.994
gene:TraesCS3A03G0790000	Chr3A	574740285	574754762	+	574747523	Chr3A	500394758	500418457	+	500406607	0.964	0.961
gene:TraesCS3A03G0790100	Chr3A	574863392	574866558	+	574864975	Chr3A	500526596	500529762	+	500528179	1.0	0.998
gene:TraesCS3A03G0790200	Chr3A	574867597	574872172	-	574869884	Chr3A	500531116	500536537	-	500533826	1.0	0.995
gene:TraesCS3A03G0790300	Chr3A	574873702	574878142	-	574875922	Chr3A	500537776	500542226	-	500540001	1.0	0.994
gene:TraesCS3A03G0790500	Chr3A	574923487	574924800	+	574924143	Chr3A	500551582	500552895	+	500552238	1.0	0.996
gene:TraesCS3A03G0790600	Chr3A	574926238	574930455	+	574928346	Chr3A	500554333	500558559	+	500556446	1.0	0.994
gene:TraesCS3A03G0791000	Chr3A	575275096	575275646	+	575275371	Chr3A	500903036	500903586	+	500903311	1.0	1.0
gene:TraesCS3A03G0791100	Chr3A	575277085	575278812	+	575277948	Chr3A	500905025	500906752	+	500905888	1.0	0.998
gene:TraesCS3A03G0791300	Chr3A	575325432	575325677	+	575325554	Chr3A	500953364	500953609	+	500953486	1.0	1.0
gene:TraesCS3A03G0791400	Chr3A	575328315	575328760	-	575328537	Chr3A	500956247	500956692	-	500956469	1.0	1.0
gene:TraesCS3A03G0791600	Chr3A	575396487	575401848	+	575399167	Chr3A	501024423	501029784	+	501027103	1.0	1.0
gene:TraesCS3A03G0791700	Chr3A	575406951	575409627	+	575408289	Chr3A	501034887	501037563	+	501036225	1.0	1.0
gene:TraesCS3A03G0791800	Chr3A	575411593	575415410	-	575413501	Chr3A	501039529	501043346	-	501041437	1.0	1.0
gene:TraesCS3A03G0792300	Chr3A	575542009	575543984	-	575542996	Chr3A	501169886	501171861	-	501170873	1.0	1.0
gene:TraesCS3A03G0792400	Chr3A	575719306	575723811	-	575721558	Chr3A	501347170	501351675	-	501349422	1.0	0.999
gene:TraesCS3A03G0792500	Chr3A	575817055	575819917	-	575818486	Chr3A	501444918	501447780	-	501446349	1.0	1.0
gene:TraesCS3A03G0792700	Chr3A	575892589	575893989	+	575893289	Chr3A	501520453	501521853	+	501521153	1.0	1.0
gene:TraesCS3A03G0792900	Chr3A	575899360	575902566	+	575900963	Chr3A	501527231	501530441	+	501528836	1.0	1.0
gene:TraesCS3A03G0793000	Chr3A	575902738	575907320	+	575905029	Chr3A	501530613	501535212	+	501532912	1.0	1.0
gene:TraesCS3A03G0793100	Chr3A	575907801	575908274	-	575908037	Chr3A	501535693	501536166	-	501535929	1.0	0.997
gene:TraesCS3A03G0793200	Chr3A	576020624	576021934	+	576021279	Chr3A	501648020	501649330	+	501648675	1.0	1.0
gene:TraesCS3A03G0793700	Chr3A	576276519	576278877	-	576277698	Chr3A	501903507	501905865	-	501904686	1.0	1.0
gene:TraesCS3A03G0793800	Chr3A	576354321	576355394	-	576354857	Chr3A	501981296	501982369	-	501981832	1.0	1.0
gene:TraesCS3A03G0794000	Chr3A	576614372	576615495	+	576614933	Chr3A	502241209	502242112	+	502241660	0.944	0.944
gene:TraesCS3A03G0794100	Chr3A	576673594	576675228	-	576674411	Chr3A	502300187	502301821	-	502301004	1.0	1.0
gene:TraesCS3A03G0794200	Chr3A	576678427	576685175	+	576681801	Chr3A	502305021	502311791	+	502308406	1.0	1.0
gene:TraesCS3A03G0794300	Chr3A	576686159	576688147	+	576687153	Chr3A	502312775	502314763	+	502313769	1.0	1.0
gene:TraesCS3A03G0794600	Chr3A	577014547	577016568	-	577015557	Chr3A	502632816	502634837	-	502633826	1.0	1.0
gene:TraesCS3A03G0794800	Chr3A	577113070	577114488	+	577113779	Chr3A	502712151	502713569	+	502712860	1.0	1.0
gene:TraesCS3A03G0794900	Chr3A	577116418	577118338	+	577117378	Chr3A	502715500	502717420	+	502716460	1.0	1.0
gene:TraesCS3A03G0795000	Chr3A	577119599	577123663	+	577121631	Chr3A	502718681	502722745	+	502720713	1.0	1.0
gene:TraesCS3A03G0795100	Chr3A	577121603	577124107	-	577122855	Chr3A	502720685	502723189	-	502721937	1.0	1.0
gene:TraesCS3A03G0795400	Chr3A	577495073	577496352	-	577495712	Chr3A	503093025	503094304	-	503093664	1.0	0.998
gene:TraesCS3A03G0795500	Chr3A	577496449	577497807	+	577497128	Chr3A	503094401	503095759	+	503095080	1.0	1.0
gene:TraesCS3A03G0795700	Chr3A	577507015	577508923	+	577507969	Chr3A	503104967	503106875	+	503105921	1.0	0.999
gene:TraesCS3A03G0796100	Chr3A	577669668	577671147	+	577670407	Chr3A	503266925	503268404	+	503267664	1.0	1.0
gene:TraesCS3A03G0796300	Chr3A	577676527	577677931	+	577677229	Chr3A	503273543	503274947	+	503274245	1.0	1.0
gene:TraesCS3A03G0796500	Chr3A	577989588	577992933	+	577991260	Chr3A	503581819	503585164	+	503583491	1.0	0.999
gene:TraesCS3A03G0796600	Chr3A	577992990	577996113	-	577994551	Chr3A	503585221	503588344	-	503586782	1.0	1.0
gene:TraesCS3A03G0796700	Chr3A	578005970	578013735	-	578009852	Chr3A	503598051	503605816	-	503601933	1.0	1.0
gene:TraesCS3A03G0796800	Chr3A	578063836	578066616	-	578065226	Chr3A	503655548	503658328	-	503656938	1.0	1.0
gene:TraesCS3A03G0797100	Chr3A	579299800	579302767	+	579301283	Chr3A	504912837	504915804	+	504914320	1.0	1.0
gene:TraesCS3A03G0797300	Chr3A	579303289	579306457	-	579304873	Chr3A	504916326	504919511	-	504917918	1.0	0.985
gene:TraesCS3A03G0797400	Chr3A	579377301	579380482	-	579378891	Chr3A	504990411	504993592	-	504992001	1.0	1.0
gene:TraesCS3A03G0797500	Chr3A	579558450	579559456	+	579558953	Chr3A	505171550	505172556	+	505172053	1.0	1.0
gene:TraesCS3A03G0798400	Chr3A	579769520	579773805	-	579771662	Chr3A	505384667	505388952	-	505386809	1.0	1.0
gene:TraesCS3A03G0798800	Chr3A	579789183	579792898	-	579791040	Chr3A	505404331	505408046	-	505406188	1.0	0.999
gene:TraesCS3A03G0799000	Chr3A	579795000	579798783	+	579796891	Chr3A	505410148	505413931	+	505412039	1.0	1.0
gene:TraesCS3A03G0799100	Chr3A	579799070	579804841	-	579801955	Chr3A	505414218	505419989	-	505417103	1.0	1.0
gene:TraesCS3A03G0799500	Chr3A	579972585	579975425	+	579974005	Chr3A	505587753	505590593	+	505589173	1.0	1.0
gene:TraesCS3A03G0799900	Chr3A	580974062	580978044	+	580976053	Chr3A	506587623	506591629	+	506589626	1.0	1.0
gene:TraesCS3A03G0800100	Chr3A	581021293	581021760	+	581021526	Chr3A	506634877	506635344	+	506635110	1.0	1.0
gene:TraesCS3A03G0800800	Chr3A	581658951	581663162	+	581661056	Chr3A	507263900	507268111	+	507266005	1.0	1.0
gene:TraesCS3A03G0800900	Chr3A	581665285	581668184	+	581666734	Chr3A	507270234	507273133	+	507271683	1.0	1.0
gene:TraesCS3A03G0801000	Chr3A	581668247	581671109	-	581669678	Chr3A	507273196	507276058	-	507274627	1.0	1.0
gene:TraesCS3A03G0801100	Chr3A	581671980	581675371	-	581673675	Chr3A	507276928	507280319	-	507278623	1.0	1.0
gene:TraesCS3A03G0801300	Chr3A	581675479	581679029	+	581677254	Chr3A	507280427	507283977	+	507282202	1.0	1.0
gene:TraesCS3A03G0801400	Chr3A	581680046	581684430	+	581682238	Chr3A	507284994	507289378	+	507287186	1.0	1.0
gene:TraesCS3A03G0801700	Chr3A	581787177	581788492	-	581787834	Chr3A	507392144	507393459	-	507392801	1.0	1.0
gene:TraesCS3A03G0801800	Chr3A	581790035	581799428	-	581794731	Chr3A	507395002	507404395	-	507399698	1.0	1.0
gene:TraesCS3A03G0801900	Chr3A	581801401	581803736	-	581802568	Chr3A	507406368	507408699	-	507407533	1.0	1.0
gene:TraesCS3A03G0802300	Chr3A	582010298	582017630	-	582013964	Chr3A	507614856	507622176	-	507618516	1.0	1.0
gene:TraesCS3A03G0802500	Chr3A	582020074	582032012	-	582026043	Chr3A	507624620	507636557	-	507630588	1.0	1.0
gene:TraesCS3A03G0802700	Chr3A	582242713	582249757	-	582246235	Chr3A	507847287	507854332	-	507850809	1.0	1.0
gene:TraesCS3A03G0802900	Chr3A	582251382	582257796	-	582254589	Chr3A	507855957	507862371	-	507859164	1.0	1.0
gene:TraesCS3A03G0803500	Chr3A	582685746	582690464	-	582688105	Chr3A	508291583	508296301	-	508293942	1.0	1.0
gene:TraesCS3A03G0803700	Chr3A	582745767	582752796	-	582749281	Chr3A	508350861	508357890	-	508354375	1.0	1.0
