gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS5A03G0618300	Chr5A	462032373	462036344	+	462034358	Chr5A	444431693	444435664	+	444433678	1.0	0.999
gene:TraesCS5A03G0618400	Chr5A	462037924	462038785	+	462038354	Chr5A	444437244	444438105	+	444437674	1.0	0.998
gene:TraesCS5A03G0618500	Chr5A	462100556	462103562	-	462102059	Chr5A	444499866	444502872	-	444501369	1.0	1.0
gene:TraesCS5A03G0618700	Chr5A	462141560	462151800	-	462146680	Chr5A	444540657	444550902	-	444545779	1.0	0.999
gene:TraesCS5A03G0618900	Chr5A	462358303	462361470	-	462359886	Chr5A	444757415	444760582	-	444758998	1.0	1.0
gene:TraesCS5A03G0619800	Chr5A	462414914	462417527	+	462416220	Chr5A	444827232	444829845	+	444828538	1.0	1.0
gene:TraesCS5A03G0620000	Chr5A	462422879	462423880	-	462423379	Chr5A	444835180	444836181	-	444835680	1.0	1.0
gene:TraesCS5A03G0620100	Chr5A	462448496	462450223	-	462449359	Chr5A	444860622	444862349	-	444861485	1.0	1.0
gene:TraesCS5A03G0620200	Chr5A	462655265	462657047	+	462656156	Chr5A	445067974	445069756	+	445068865	1.0	1.0
gene:TraesCS5A03G0620400	Chr5A	462659874	462666618	-	462663246	Chr5A	445072583	445079329	-	445075956	1.0	0.999
gene:TraesCS5A03G0620900	Chr5A	462673360	462675720	+	462674540	Chr5A	445086071	445088431	+	445087251	1.0	1.0
gene:TraesCS5A03G0621200	Chr5A	463315723	463316676	+	463316199	Chr5A	445728290	445729243	+	445728766	1.0	1.0
gene:TraesCS5A03G0621400	Chr5A	463339716	463341257	+	463340486	Chr5A	445752283	445753824	+	445753053	1.0	1.0
gene:TraesCS5A03G0621700	Chr5A	463369630	463381345	-	463375487	Chr5A	445782196	445793911	-	445788053	1.0	1.0
gene:TraesCS5A03G0622000	Chr5A	463562636	463568241	+	463565438	Chr5A	445975263	445980868	+	445978065	1.0	1.0
gene:TraesCS5A03G0622200	Chr5A	463569190	463573722	+	463571456	Chr5A	445981817	445986349	+	445984083	1.0	1.0
gene:TraesCS5A03G0622600	Chr5A	463956655	463958316	+	463957485	Chr5A	446368967	446370628	+	446369797	1.0	1.0
gene:TraesCS5A03G0622900	Chr5A	464102694	464108964	+	464105829	Chr5A	446514402	446520672	+	446517537	1.0	1.0
gene:TraesCS5A03G0623100	Chr5A	464266703	464270658	-	464268680	Chr5A	446678445	446682400	-	446680422	1.0	1.0
gene:TraesCS5A03G0623200	Chr5A	464661309	464673271	-	464667290	Chr5A	447073133	447085095	-	447079114	1.0	1.0
gene:TraesCS5A03G0623300	Chr5A	464678322	464691670	-	464684996	Chr5A	447090146	447103496	-	447096821	1.0	1.0
gene:TraesCS5A03G0623600	Chr5A	464708439	464712879	-	464710659	Chr5A	447120265	447124700	-	447122482	1.0	1.0
gene:TraesCS5A03G0623900	Chr5A	464969291	464976960	+	464973125	Chr5A	447380161	447387830	+	447383995	1.0	0.999
gene:TraesCS5A03G0624500	Chr5A	465130955	465131242	-	465131098	Chr5A	447541824	447542111	-	447541967	1.0	1.0
gene:TraesCS5A03G0624400	Chr5A	465129862	465135167	+	465132514	Chr5A	447540731	447546976	+	447543853	1.0	1.0
gene:TraesCS5A03G0625200	Chr5A	466022949	466030778	-	466026863	Chr5A	448433648	448441480	-	448437564	1.0	1.0
gene:TraesCS5A03G0625300	Chr5A	466030838	466032496	+	466031667	Chr5A	448441540	448443198	+	448442369	1.0	1.0
gene:TraesCS5A03G0626200	Chr5A	466471377	466475236	+	466473306	Chr5A	448880970	448884829	+	448882899	1.0	1.0
gene:TraesCS5A03G0626300	Chr5A	466476525	466477477	-	466477001	Chr5A	448886118	448887070	-	448886594	1.0	1.0
gene:TraesCS5A03G0626500	Chr5A	466493044	466495122	+	466494083	Chr5A	448902635	448904713	+	448903674	1.0	1.0
gene:TraesCS5A03G0626600	Chr5A	466505796	466508901	+	466507348	Chr5A	448915372	448918480	+	448916926	1.0	0.999
gene:TraesCS5A03G0626700	Chr5A	466515896	466520467	-	466518181	Chr5A	448925472	448930051	-	448927761	1.0	1.0
gene:TraesCS5A03G0626900	Chr5A	467049633	467051303	+	467050468	Chr5A	449456851	449458521	+	449457686	1.0	1.0
gene:TraesCS5A03G0627000	Chr5A	467051930	467052804	-	467052367	Chr5A	449459148	449460022	-	449459585	1.0	1.0
gene:TraesCS5A03G0627200	Chr5A	467091803	467096593	-	467094198	Chr5A	449499023	449503813	-	449501418	1.0	1.0
gene:TraesCS5A03G0628100	Chr5A	467459022	467460256	+	467459639	Chr5A	449867555	449868789	+	449868172	1.0	1.0
gene:TraesCS5A03G0628200	Chr5A	467461613	467465984	-	467463798	Chr5A	449870146	449874517	-	449872331	1.0	1.0
gene:TraesCS5A03G0628400	Chr5A	467534942	467536011	-	467535476	Chr5A	449941321	449942390	-	449941855	1.0	1.0
gene:TraesCS5A03G0628500	Chr5A	467846307	467854558	+	467850432	Chr5A	450252694	450260671	+	450256682	1.0	0.999
gene:TraesCS5A03G0628600	Chr5A	467849766	467851541	+	467850653	Chr5A	450255906	450257681	+	450256793	1.0	1.0
gene:TraesCS5A03G0628700	Chr5A	467849766	467851801	+	467850783	Chr5A	450255906	450257941	+	450256923	1.0	1.0
gene:TraesCS5A03G0628800	Chr5A	467855579	467859430	-	467857504	Chr5A	450261692	450265543	-	450263617	1.0	1.0
gene:TraesCS5A03G0629200	Chr5A	467871749	467877791	-	467874770	Chr5A	450277647	450283689	-	450280668	1.0	1.0
gene:TraesCS5A03G0629400	Chr5A	468059754	468060599	+	468060176	Chr5A	450465682	450466492	+	450466087	0.958	0.958
gene:TraesCS5A03G0629600	Chr5A	468145974	468146681	+	468146327	Chr5A	450551867	450552574	+	450552220	1.0	0.998
gene:TraesCS5A03G0629700	Chr5A	468216755	468229311	-	468223033	Chr5A	450621906	450634465	-	450628185	1.0	0.998
gene:TraesCS5A03G0630500	Chr5A	468931064	468933913	+	468932488	Chr5A	451325174	451328023	+	451326598	1.0	1.0
gene:TraesCS5A03G0630600	Chr5A	468934820	468939469	-	468937144	Chr5A	451328930	451333137	-	451331033	0.922	0.921
gene:TraesCS5A03G0630700	Chr5A	469274254	469275447	+	469274850	Chr5A	451668508	451669701	+	451669104	1.0	0.999
gene:TraesCS5A03G0630800	Chr5A	469328521	469330013	+	469329267	Chr5A	451722780	451724272	+	451723526	1.0	1.0
gene:TraesCS5A03G0630900	Chr5A	469339834	469340532	+	469340183	Chr5A	451734093	451734791	+	451734442	1.0	1.0
gene:TraesCS5A03G0631000	Chr5A	469341002	469345931	-	469343466	Chr5A	451735261	451740179	-	451737720	1.0	1.0
gene:TraesCS5A03G0631100	Chr5A	469374799	469376394	-	469375596	Chr5A	451769054	451770649	-	451769851	1.0	1.0
gene:TraesCS5A03G0631200	Chr5A	469399568	469400813	+	469400190	Chr5A	451793416	451794661	+	451794038	1.0	1.0
gene:TraesCS5A03G0631500	Chr5A	469515250	469522241	+	469518745	Chr5A	451907067	451914058	+	451910562	1.0	0.999
gene:TraesCS5A03G0631600	Chr5A	469521391	469527274	-	469524332	Chr5A	451913208	451919091	-	451916149	1.0	1.0
gene:TraesCS5A03G0631700	Chr5A	469529676	469535899	-	469532787	Chr5A	451921493	451927730	-	451924611	1.0	0.994
gene:TraesCS5A03G0632000	Chr5A	469576741	469580451	-	469578596	Chr5A	451968561	451972315	-	451970438	0.984	0.927
gene:TraesCS5A03G0632700	Chr5A	469885528	469889006	-	469887267	Chr5A	452291366	452294844	-	452293105	1.0	1.0
gene:TraesCS5A03G0633100	Chr5A	470072697	470075731	+	470074214	Chr5A	452478251	452481285	+	452479768	1.0	1.0
gene:TraesCS5A03G0633500	Chr5A	470129856	470130323	+	470130089	Chr5A	452529180	452529647	+	452529413	1.0	0.993
gene:TraesCS5A03G0633800	Chr5A	470352404	470352898	-	470352651	Chr5A	452764489	452764983	-	452764736	1.0	1.0
gene:TraesCS5A03G0633900	Chr5A	470359651	470362022	+	470360836	Chr5A	452771565	452773933	+	452772749	0.998	0.996
gene:TraesCS5A03G0634200	Chr5A	470362386	470366200	+	470364293	Chr5A	452774231	452778037	+	452776134	0.997	0.993
gene:TraesCS5A03G0635000	Chr5A	470495143	470499400	+	470497271	Chr5A	452917022	452921280	+	452919151	1.0	0.998
gene:TraesCS5A03G0635100	Chr5A	470500782	470504549	+	470502665	Chr5A	452922658	452926199	+	452924428	0.926	0.923
gene:TraesCS5A03G0635300	Chr5A	470538776	470543907	+	470541341	Chr5A	452962215	452967163	+	452964689	0.959	0.959
gene:TraesCS5A03G0635600	Chr5A	470634444	470636649	+	470635546	Chr5A	453053998	453056203	+	453055100	1.0	0.998
gene:TraesCS5A03G0635700	Chr5A	470637316	470640648	+	470638982	Chr5A	453056870	453060218	+	453058544	0.999	0.987
gene:TraesCS5A03G0635800	Chr5A	470647075	470649404	+	470648239	Chr5A	453066597	453068943	+	453067770	1.0	0.997
gene:TraesCS5A03G0635900	Chr5A	470655792	470660160	+	470657976	Chr5A	453075883	453080282	+	453078082	0.999	0.989
gene:TraesCS5A03G0636000	Chr5A	470702883	470704641	-	470703762	Chr5A	453108320	453110077	-	453109198	1.0	0.989
gene:TraesCS5A03G0636100	Chr5A	471042628	471043546	-	471043087	Chr5A	453456684	453457587	-	453457135	0.976	0.971
gene:TraesCS5A03G0636200	Chr5A	471128028	471128962	-	471128495	Chr5A	453613054	453613988	-	453613521	1.0	0.998
gene:TraesCS5A03G0636300	Chr5A	471214127	471215013	-	471214570	Chr5A	453696061	453696946	-	453696503	0.998	0.986
gene:TraesCS5A03G0636400	Chr5A	471376159	471377168	-	471376663	Chr5A	455955043	455956052	-	455955547	1.0	0.998
gene:TraesCS5A03G0637000	Chr5A	471403394	471406525	-	471404959	Chr5A	455986371	455989501	-	455987936	1.0	0.997
gene:TraesCS5A03G0637200	Chr5A	471447375	471449687	-	471448531	Chr5A	456027872	456030185	-	456029028	1.0	0.997
gene:TraesCS5A03G0637400	Chr5A	471747481	471749041	-	471748261	Chr5A	456312053	456313613	-	456312833	0.997	0.997
gene:TraesCS5A03G0637500	Chr5A	471910749	471911435	-	471911092	Chr5A	456470035	456470721	-	456470378	1.0	0.994
gene:TraesCS5A03G0637600	Chr5A	471914188	471915352	-	471914770	Chr5A	456479042	456480176	-	456479609	0.971	0.969
gene:TraesCS5A03G0637700	Chr5A	471919744	471923940	+	471921842	Chr5A	456484393	456488573	+	456486483	0.992	0.99
gene:TraesCS5A03G0637800	Chr5A	471952098	471960554	+	471956326	Chr5A	456534840	456542883	+	456538861	1.0	0.987
gene:TraesCS5A03G0637900	Chr5A	472133601	472142724	+	472138162	Chr5A	456721699	456727344	+	456724521	1.0	0.996
gene:TraesCS5A03G0638100	Chr5A	472155364	472156983	-	472156173	Chr5A	456740519	456742138	-	456741328	1.0	0.999
gene:TraesCS5A03G0638900	Chr5A	472265584	472265781	-	472265682	Chr5A	456847775	456847972	-	456847873	1.0	1.0
gene:TraesCS5A03G0639100	Chr5A	472351254	472353760	+	472352507	Chr5A	456932916	456935422	+	456934169	1.0	1.0
gene:TraesCS5A03G0639300	Chr5A	472361170	472365310	+	472363240	Chr5A	456942576	456946716	+	456944646	1.0	1.0
gene:TraesCS5A03G0639500	Chr5A	472439994	472441273	+	472440633	Chr5A	456998311	456999651	+	456998981	1.0	0.954
gene:TraesCS5A03G0639700	Chr5A	472602994	472604808	+	472603901	Chr5A	457161563	457163377	+	457162470	1.0	0.997
gene:TraesCS5A03G0640100	Chr5A	472775602	472779050	+	472777326	Chr5A	457301526	457304963	+	457303244	0.996	0.994
gene:TraesCS5A03G0640300	Chr5A	472833989	472834423	+	472834206	Chr5A	457359982	457360416	+	457360199	1.0	1.0
gene:TraesCS5A03G0640400	Chr5A	472835591	472839551	-	472837571	Chr5A	457361586	457365547	-	457363566	1.0	0.998
gene:TraesCS5A03G0640500	Chr5A	472925832	472927600	-	472926716	Chr5A	457468250	457470018	-	457469134	1.0	0.996
gene:TraesCS5A03G0641000	Chr5A	472963668	472964408	-	472964038	Chr5A	457511679	457512418	-	457512048	0.998	0.997
gene:TraesCS5A03G0641200	Chr5A	472970751	472972550	-	472971650	Chr5A	457518743	457520501	-	457519622	0.947	0.945
gene:TraesCS5A03G0641600	Chr5A	473001458	473001796	+	473001627	Chr5A	457557353	457557691	+	457557522	1.0	1.0
gene:TraesCS5A03G0642000	Chr5A	473070831	473071385	-	473071108	Chr5A	457626727	457627278	-	457627002	0.993	0.993
gene:TraesCS5A03G0642100	Chr5A	473080136	473081271	-	473080703	Chr5A	457635840	457636975	-	457636407	1.0	1.0
gene:TraesCS5A03G0642300	Chr5A	473193552	473194582	-	473194067	Chr5A	457748738	457749768	-	457749253	1.0	1.0
gene:TraesCS5A03G0642800	Chr5A	473406882	473409520	-	473408201	Chr5A	457950587	457953225	-	457951906	1.0	0.996
gene:TraesCS5A03G0643100	Chr5A	473496675	473501010	+	473498842	Chr5A	458054757	458059103	+	458056930	1.0	0.996
gene:TraesCS5A03G0643200	Chr5A	473501511	473502110	+	473501810	Chr5A	458059604	458060202	+	458059903	0.998	0.995
gene:TraesCS5A03G0643400	Chr5A	473508770	473513123	-	473510946	Chr5A	458066870	458071223	-	458069046	1.0	0.996
gene:TraesCS5A03G0643500	Chr5A	473530588	473532165	-	473531376	Chr5A	458095695	458097273	-	458096484	1.0	0.998
gene:TraesCS5A03G0643600	Chr5A	473579236	473588161	+	473583698	Chr5A	458144343	458153268	+	458148805	1.0	1.0
gene:TraesCS5A03G0643700	Chr5A	473681461	473691309	+	473686385	Chr5A	458246297	458256159	+	458251228	1.0	0.993
gene:TraesCS5A03G0644100	Chr5A	473798669	473801727	-	473800198	Chr5A	458358809	458361988	-	458360398	1.0	0.997
gene:TraesCS5A03G0644500	Chr5A	473826297	473833517	-	473829907	Chr5A	458391639	458398836	-	458395237	1.0	0.985
gene:TraesCS5A03G0644600	Chr5A	473906394	473907020	+	473906707	Chr5A	458472327	458472953	+	458472640	1.0	0.998
gene:TraesCS5A03G0645400	Chr5A	474117914	474122433	+	474120173	Chr5A	458696222	458700741	+	458698481	1.0	0.996
gene:TraesCS5A03G0645500	Chr5A	474122989	474132646	-	474127817	Chr5A	458701291	458710948	-	458706119	1.0	0.998
gene:TraesCS5A03G0645600	Chr5A	474135435	474139287	-	474137361	Chr5A	458713660	458717512	-	458715586	1.0	0.998
gene:TraesCS5A03G0645700	Chr5A	474140976	474144126	-	474142551	Chr5A	458719202	458722350	-	458720776	1.0	0.995
gene:TraesCS5A03G0645900	Chr5A	474522239	474523702	+	474522970	Chr5A	459100638	459102101	+	459101369	1.0	1.0
gene:TraesCS5A03G0647100	Chr5A	474812791	474813150	-	474812970	Chr5A	459125490	459125849	-	459125669	1.0	1.0
gene:TraesCS5A03G0647300	Chr5A	474822000	474822294	+	474822147	Chr5A	459134699	459134993	+	459134846	1.0	1.0
gene:TraesCS5A03G0647200	Chr5A	474821893	474824641	-	474823267	Chr5A	459134592	459137340	-	459135966	1.0	1.0
gene:TraesCS5A03G0647800	Chr5A	475032785	475033039	-	475032912	Chr5A	459359875	459360129	-	459360002	1.0	1.0
gene:TraesCS5A03G0647900	Chr5A	475036744	475040543	-	475038643	Chr5A	459363834	459367633	-	459365733	1.0	1.0
gene:TraesCS5A03G0648100	Chr5A	475074901	475082366	-	475078633	Chr5A	459401984	459409450	-	459405717	1.0	1.0
gene:TraesCS5A03G0648400	Chr5A	475310547	475316094	-	475313320	Chr5A	459635401	459640949	-	459638175	1.0	1.0
gene:TraesCS5A03G0648500	Chr5A	475323038	475323604	+	475323321	Chr5A	459647898	459648464	+	459648181	1.0	1.0
gene:TraesCS5A03G0648600	Chr5A	475323955	475327010	-	475325482	Chr5A	459648815	459651870	-	459650342	1.0	1.0
gene:TraesCS5A03G0648800	Chr5A	475403751	475422021	+	475412886	Chr5A	459728625	459746898	+	459737761	1.0	0.999
gene:TraesCS5A03G0649000	Chr5A	475441387	475443508	-	475442447	Chr5A	459766266	459768387	-	459767326	1.0	0.999
gene:TraesCS5A03G0649100	Chr5A	475755736	475759855	+	475757795	Chr5A	460088653	460092772	+	460090712	1.0	1.0
gene:TraesCS5A03G0649200	Chr5A	475760044	475763983	-	475762013	Chr5A	460092961	460096900	-	460094930	1.0	1.0
gene:TraesCS5A03G0649400	Chr5A	475785196	475787027	+	475786111	Chr5A	460118118	460119949	+	460119033	1.0	1.0
gene:TraesCS5A03G0649600	Chr5A	475803359	475811668	+	475807513	Chr5A	460136043	460144371	+	460140207	1.0	1.0
gene:TraesCS5A03G0649800	Chr5A	475814008	475817740	-	475815874	Chr5A	460153358	460157093	-	460155225	0.998	0.993
gene:TraesCS5A03G0650100	Chr5A	475863138	475867145	+	475865141	Chr5A	460208074	460212079	+	460210076	0.999	0.993
gene:TraesCS5A03G0650200	Chr5A	475868003	475868224	+	475868113	Chr5A	460212937	460213158	+	460213047	1.0	1.0
gene:TraesCS5A03G0650400	Chr5A	475954853	475958119	-	475956486	Chr5A	460298883	460302186	-	460300534	1.0	0.988
gene:TraesCS5A03G0650500	Chr5A	476014530	476016821	-	476015675	Chr5A	460352698	460354984	-	460353841	0.996	0.991
gene:TraesCS5A03G0650700	Chr5A	476086100	476086776	+	476086438	Chr5A	460424420	460425096	+	460424758	1.0	0.995
gene:TraesCS5A03G0650800	Chr5A	476088954	476089686	+	476089320	Chr5A	460427299	460428015	+	460427657	0.974	0.97
gene:TraesCS5A03G0651000	Chr5A	476106110	476107976	+	476107043	Chr5A	460446716	460448523	+	460447619	1.0	0.998
gene:TraesCS5A03G0651100	Chr5A	476122424	476122837	+	476122630	Chr5A	460450908	460451321	+	460451114	1.0	0.995
gene:TraesCS5A03G0651300	Chr5A	476133655	476134860	+	476134257	Chr5A	460462145	460463350	+	460462747	1.0	1.0
gene:TraesCS5A03G0651400	Chr5A	476145445	476151510	-	476148477	Chr5A	460473938	460480003	-	460476970	1.0	1.0
gene:TraesCS5A03G0651500	Chr5A	476237993	476240005	+	476238999	Chr5A	460557692	460559708	+	460558700	1.0	0.997
gene:TraesCS5A03G0651800	Chr5A	476319322	476320585	-	476319953	Chr5A	460639043	460640306	-	460639674	1.0	1.0
gene:TraesCS5A03G0652200	Chr5A	476511723	476512755	+	476512239	Chr5A	460833301	460834333	+	460833817	1.0	0.992
gene:TraesCS5A03G0652800	Chr5A	476560693	476563332	+	476562012	Chr5A	460874684	460877285	+	460875984	0.969	0.9
gene:TraesCS5A03G0653500	Chr5A	476709018	476713250	+	476711134	Chr5A	460986447	460990759	+	460988603	1.0	0.952
gene:TraesCS5A03G0653700	Chr5A	476886520	476887110	+	476886815	Chr5A	461110394	461110984	+	461110689	1.0	0.994
gene:TraesCS5A03G0653800	Chr5A	476889400	476890850	+	476890125	Chr5A	461113096	461114504	+	461113800	0.969	0.963
gene:TraesCS5A03G0653900	Chr5A	476900003	476901646	+	476900824	Chr5A	461123659	461125302	+	461124480	1.0	0.998
gene:TraesCS5A03G0654000	Chr5A	476921549	476925589	+	476923569	Chr5A	461145188	461147945	+	461146566	1.0	0.987
gene:TraesCS5A03G0654200	Chr5A	476940537	476946331	+	476943434	Chr5A	461163348	461169144	+	461166246	0.999	0.997
gene:TraesCS5A03G0654300	Chr5A	476946840	476951894	+	476949367	Chr5A	461169653	461174698	+	461172175	1.0	0.994
gene:TraesCS5A03G0654500	Chr5A	477087313	477092424	-	477089868	Chr5A	461299316	461304426	-	461301871	0.999	0.998
gene:TraesCS5A03G0654800	Chr5A	477143045	477144376	+	477143710	Chr5A	461352761	461354096	+	461353428	0.998	0.994
gene:TraesCS5A03G0654900	Chr5A	477144561	477146030	+	477145295	Chr5A	461354281	461355760	+	461355020	1.0	0.997
gene:TraesCS5A03G0655000	Chr5A	477151081	477151806	-	477151443	Chr5A	461360818	461361543	-	461361180	1.0	0.998
gene:TraesCS5A03G0655100	Chr5A	477152465	477155126	-	477153795	Chr5A	461362200	461364860	-	461363530	0.997	0.992
gene:TraesCS5A03G0655200	Chr5A	477167651	477172512	-	477170081	Chr5A	461377380	461382243	-	461379811	1.0	1.0
gene:TraesCS5A03G0655700	Chr5A	477243920	477245585	+	477244752	Chr5A	461397368	461399033	+	461398200	1.0	1.0
gene:TraesCS5A03G0656000	Chr5A	477250238	477250870	-	477250554	Chr5A	461403686	461404318	-	461404002	1.0	0.998
gene:TraesCS5A03G0656300	Chr5A	477320735	477323260	+	477321997	Chr5A	461473613	461476138	+	461474875	1.0	0.999
gene:TraesCS5A03G0656700	Chr5A	477336224	477336724	-	477336474	Chr5A	461489120	461489620	-	461489370	1.0	1.0
gene:TraesCS5A03G0656600	Chr5A	477336002	477340286	+	477338144	Chr5A	461488898	461493188	+	461491043	1.0	0.995
gene:TraesCS5A03G0656800	Chr5A	477377072	477382134	+	477379603	Chr5A	461530500	461535675	+	461533087	0.996	0.996
gene:TraesCS5A03G0656900	Chr5A	477380324	477383062	-	477381693	Chr5A	461533877	461536603	-	461535240	0.994	0.994
gene:TraesCS5A03G0657000	Chr5A	477484610	477489934	+	477487272	Chr5A	461638134	461643458	+	461640796	1.0	1.0
gene:TraesCS5A03G0657100	Chr5A	477704792	477708674	+	477706733	Chr5A	461858345	461862227	+	461860286	1.0	1.0
gene:TraesCS5A03G0657300	Chr5A	477778643	477783391	-	477781017	Chr5A	461923889	461928637	-	461926263	1.0	1.0
gene:TraesCS5A03G0657400	Chr5A	477874966	477884025	-	477879495	Chr5A	462020195	462029254	-	462024724	1.0	1.0
gene:TraesCS5A03G0657600	Chr5A	477918416	477920254	-	477919335	Chr5A	462063319	462065157	-	462064238	1.0	0.999
gene:TraesCS5A03G0657700	Chr5A	477933972	477937100	-	477935536	Chr5A	462078201	462081329	-	462079765	1.0	0.998
gene:TraesCS5A03G0658100	Chr5A	478065962	478069185	-	478067573	Chr5A	462210011	462213292	-	462211651	1.0	1.0
gene:TraesCS5A03G0658200	Chr5A	478195544	478196893	-	478196218	Chr5A	462339138	462340487	-	462339812	1.0	1.0
gene:TraesCS5A03G0658300	Chr5A	478284098	478288955	-	478286526	Chr5A	462427500	462432355	-	462429927	1.0	1.0
gene:TraesCS5A03G0658400	Chr5A	478293187	478294350	-	478293768	Chr5A	462436587	462437750	-	462437168	1.0	1.0
gene:TraesCS5A03G0658700	Chr5A	478297345	478297991	-	478297668	Chr5A	462440745	462441391	-	462441068	1.0	1.0
gene:TraesCS5A03G0659000	Chr5A	478475075	478478721	+	478476898	Chr5A	462618120	462621766	+	462619943	1.0	1.0
gene:TraesCS5A03G0659200	Chr5A	478482064	478491571	+	478486817	Chr5A	462625109	462634616	+	462629862	1.0	1.0
gene:TraesCS5A03G0659300	Chr5A	478491551	478494795	-	478493173	Chr5A	462634596	462637840	-	462636218	1.0	1.0
gene:TraesCS5A03G0659500	Chr5A	478496156	478497232	-	478496694	Chr5A	462639201	462640277	-	462639739	1.0	1.0
gene:TraesCS5A03G0659700	Chr5A	478795301	478795642	-	478795471	Chr5A	462936570	462936911	-	462936740	1.0	1.0
gene:TraesCS5A03G0659800	Chr5A	478796545	478799005	-	478797775	Chr5A	462937814	462940274	-	462939044	1.0	0.998
gene:TraesCS5A03G0659900	Chr5A	478799297	478803451	-	478801374	Chr5A	462940620	462944717	-	462942668	0.999	0.995
gene:TraesCS5A03G0660000	Chr5A	479289634	479293906	+	479291770	Chr5A	463430712	463434984	+	463432848	1.0	1.0
gene:TraesCS5A03G0660100	Chr5A	479308121	479310683	+	479309402	Chr5A	463449214	463451776	+	463450495	1.0	1.0
gene:TraesCS5A03G0660200	Chr5A	479315767	479320249	-	479318008	Chr5A	463456860	463461343	-	463459101	1.0	1.0
gene:TraesCS5A03G0660400	Chr5A	479329175	479330949	+	479330062	Chr5A	463467803	463469577	+	463468690	1.0	0.999
gene:TraesCS5A03G0660600	Chr5A	479331814	479332059	+	479331936	Chr5A	463470449	463470694	+	463470571	1.0	1.0
gene:TraesCS5A03G0660700	Chr5A	479337455	479337871	+	479337663	Chr5A	463476093	463476509	+	463476301	1.0	1.0
gene:TraesCS5A03G0660800	Chr5A	479355051	479355467	+	479355259	Chr5A	463493717	463494133	+	463493925	1.0	1.0
gene:TraesCS5A03G0661100	Chr5A	479365520	479365948	+	479365734	Chr5A	463504196	463504624	+	463504410	1.0	1.0
gene:TraesCS5A03G0661200	Chr5A	479367990	479368379	+	479368184	Chr5A	463506667	463507056	+	463506861	1.0	1.0
gene:TraesCS5A03G0661300	Chr5A	479368252	479372538	-	479370395	Chr5A	463506929	463511215	-	463509072	1.0	1.0
gene:TraesCS5A03G0661400	Chr5A	479462607	479465096	-	479463851	Chr5A	463601274	463603763	-	463602518	1.0	0.999
gene:TraesCS5A03G0661500	Chr5A	479518595	479520374	+	479519484	Chr5A	463657259	463659038	+	463658148	1.0	1.0
gene:TraesCS5A03G0661600	Chr5A	479671549	479676688	-	479674118	Chr5A	463810214	463815357	-	463812785	1.0	1.0
gene:TraesCS5A03G0661700	Chr5A	479697322	479703578	-	479700450	Chr5A	463835988	463842244	-	463839116	1.0	0.999
gene:TraesCS5A03G0661800	Chr5A	479707598	479711080	-	479709339	Chr5A	463846263	463849745	-	463848004	1.0	1.0
gene:TraesCS5A03G0661900	Chr5A	479866133	479868802	-	479867467	Chr5A	464004284	464006953	-	464005618	1.0	1.0
gene:TraesCS5A03G0662000	Chr5A	479874041	479879677	-	479876859	Chr5A	464012192	464017828	-	464015010	1.0	1.0
gene:TraesCS5A03G0662200	Chr5A	479932519	479933424	-	479932971	Chr5A	464069929	464070834	-	464070381	1.0	1.0
gene:TraesCS5A03G0663500	Chr5A	480377648	480381036	-	480379342	Chr5A	464514463	464517851	-	464516157	1.0	0.999
gene:TraesCS5A03G0663800	Chr5A	480508601	480511029	-	480509815	Chr5A	464641233	464643661	-	464642447	1.0	1.0
gene:TraesCS5A03G0663900	Chr5A	480555200	480558324	-	480556762	Chr5A	464687826	464690950	-	464689388	1.0	1.0
gene:TraesCS5A03G0664200	Chr5A	480639962	480643853	+	480641907	Chr5A	464772586	464776469	+	464774527	1.0	0.995
gene:TraesCS5A03G0664300	Chr5A	480649717	480650043	-	480649880	Chr5A	464782328	464782654	-	464782491	1.0	1.0
gene:TraesCS5A03G0664800	Chr5A	480749464	480755826	+	480752645	Chr5A	464881554	464887916	+	464884735	0.999	0.998
gene:TraesCS5A03G0664900	Chr5A	480758174	480759089	-	480758631	Chr5A	464890264	464891179	-	464890721	1.0	1.0
gene:TraesCS5A03G0665100	Chr5A	480771162	480771581	+	480771371	Chr5A	464903250	464903669	+	464903459	1.0	1.0
gene:TraesCS5A03G0665300	Chr5A	480800969	480803834	+	480802401	Chr5A	464933041	464935906	+	464934473	1.0	1.0
gene:TraesCS5A03G0665900	Chr5A	480871402	480872133	+	480871767	Chr5A	465003463	465004194	+	465003828	1.0	1.0
gene:TraesCS5A03G0666100	Chr5A	480967676	480968539	+	480968107	Chr5A	465099164	465100027	+	465099595	1.0	1.0
gene:TraesCS5A03G0666200	Chr5A	480972403	480973210	+	480972806	Chr5A	465103891	465104698	+	465104294	1.0	1.0
gene:TraesCS5A03G0666300	Chr5A	480976818	480979361	-	480978089	Chr5A	465107913	465110456	-	465109184	1.0	0.999
gene:TraesCS5A03G0666400	Chr5A	480993308	480997717	+	480995512	Chr5A	465124402	465128566	+	465126484	0.997	0.997
gene:TraesCS5A03G0666500	Chr5A	481094385	481095065	-	481094725	Chr5A	465218258	465218938	-	465218598	1.0	1.0
gene:TraesCS5A03G0666600	Chr5A	481195262	481196297	-	481195779	Chr5A	465319141	465320176	-	465319658	1.0	1.0
