gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS2B03G0773300	Chr2B	421438148	421442908	-	421440528	Chr2B	365749808	365754568	-	365752188	1.0	0.999
gene:TraesCS2B03G0773700	Chr2B	421649581	421653155	+	421651368	Chr2B	365960810	365964374	+	365962592	0.994	0.994
gene:TraesCS2B03G0773800	Chr2B	421721010	421724488	+	421722749	Chr2B	366032294	366035772	+	366034033	1.0	1.0
gene:TraesCS2B03G0773900	Chr2B	421738662	421740464	-	421739563	Chr2B	366049944	366051746	-	366050845	1.0	1.0
gene:TraesCS2B03G0774100	Chr2B	422103944	422105884	+	422104914	Chr2B	366413226	366415166	+	366414196	1.0	1.0
gene:TraesCS2B03G0774300	Chr2B	422106973	422111068	-	422109020	Chr2B	366416255	366420353	-	366418304	1.0	1.0
gene:TraesCS2B03G0774900	Chr2B	422727166	422733307	-	422730236	Chr2B	367024971	367030937	-	367027954	1.0	1.0
gene:TraesCS2B03G0778400	Chr2B	425139837	425143489	+	425141663	Chr2B	367880524	367884176	+	367882350	1.0	1.0
gene:TraesCS2B03G0778700	Chr2B	425450229	425468531	+	425459380	Chr2B	368189560	368207871	+	368198715	1.0	1.0
gene:TraesCS2B03G0778800	Chr2B	425506801	425510269	+	425508535	Chr2B	368246020	368249488	+	368247754	1.0	1.0
gene:TraesCS2B03G0779000	Chr2B	425510823	425513503	-	425512163	Chr2B	368250042	368252722	-	368251382	1.0	1.0
gene:TraesCS2B03G0779300	Chr2B	425715609	425720673	-	425718141	Chr2B	368453965	368459029	-	368456497	1.0	1.0
gene:TraesCS2B03G0779700	Chr2B	426129489	426129764	-	426129626	Chr2B	368878392	368878667	-	368878529	1.0	1.0
gene:TraesCS2B03G0779900	Chr2B	426275748	426278191	+	426276969	Chr2B	369045689	369048132	+	369046910	1.0	1.0
gene:TraesCS2B03G0780000	Chr2B	426402920	426404248	-	426403584	Chr2B	369172848	369174176	-	369173512	1.0	1.0
gene:TraesCS2B03G0780200	Chr2B	426423819	426435662	-	426429740	Chr2B	369193747	369205589	-	369199668	1.0	1.0
gene:TraesCS2B03G0780700	Chr2B	426895730	426901795	+	426898762	Chr2B	369663883	369669762	+	369666822	1.0	1.0
gene:TraesCS2B03G0780800	Chr2B	426906142	426907902	-	426907022	Chr2B	369674109	369675869	-	369674989	1.0	0.999
gene:TraesCS2B03G0780900	Chr2B	426961600	426963432	-	426962516	Chr2B	369729566	369731398	-	369730482	1.0	0.999
gene:TraesCS2B03G0781000	Chr2B	427292918	427308997	-	427300957	Chr2B	370063002	370078640	-	370070821	1.0	1.0
gene:TraesCS2B03G0781600	Chr2B	427403578	427406039	+	427404808	Chr2B	370172888	370175346	+	370174117	0.999	0.992
gene:TraesCS2B03G0781700	Chr2B	427574116	427576818	+	427575467	Chr2B	370343195	370345897	+	370344546	1.0	0.999
gene:TraesCS2B03G0781900	Chr2B	427581682	427591486	-	427586584	Chr2B	370350764	370360354	-	370355559	1.0	1.0
gene:TraesCS2B03G0782200	Chr2B	427944568	427945615	-	427945091	Chr2B	370712824	370713871	-	370713347	1.0	1.0
gene:TraesCS2B03G0782300	Chr2B	428123813	428125362	-	428124587	Chr2B	370892073	370893622	-	370892847	1.0	1.0
gene:TraesCS2B03G0782400	Chr2B	428231831	428237526	+	428234678	Chr2B	371000120	371005815	+	371002967	1.0	1.0
gene:TraesCS2B03G0782500	Chr2B	428244415	428248369	+	428246392	Chr2B	371012416	371016383	+	371014399	1.0	0.998
gene:TraesCS2B03G0782600	Chr2B	428555887	428557191	+	428556539	Chr2B	371347532	371348836	+	371348184	1.0	1.0
gene:TraesCS2B03G0782800	Chr2B	428557625	428558608	+	428558116	Chr2B	371349270	371350253	+	371349761	1.0	0.997
gene:TraesCS2B03G0783600	Chr2B	428819143	428820904	+	428820023	Chr2B	371628616	371630377	+	371629496	1.0	0.998
gene:TraesCS2B03G0784400	Chr2B	429693126	429697473	+	429695299	Chr2B	372486467	372490814	+	372488640	0.998	0.994
gene:TraesCS2B03G0784700	Chr2B	429856274	429857054	+	429856664	Chr2B	372651128	372651894	+	372651511	0.982	0.98
gene:TraesCS2B03G0784800	Chr2B	429867098	429868174	-	429867636	Chr2B	372661941	372663017	-	372662479	1.0	0.997
gene:TraesCS2B03G0785200	Chr2B	430312668	430316369	+	430314518	Chr2B	373097573	373101275	+	373099424	1.0	0.997
gene:TraesCS2B03G0785300	Chr2B	430316296	430320746	-	430318521	Chr2B	373101202	373105654	-	373103428	1.0	0.999
gene:TraesCS2B03G0785900	Chr2B	430836776	430838186	-	430837481	Chr2B	373612508	373613918	-	373613213	1.0	0.998
gene:TraesCS2B03G0786000	Chr2B	431101174	431106721	+	431103947	Chr2B	373869250	373874793	+	373872021	0.996	0.993
gene:TraesCS2B03G0786500	Chr2B	431694324	431695035	-	431694679	Chr2B	374456779	374457490	-	374457134	1.0	1.0
gene:TraesCS2B03G0786900	Chr2B	431937752	431937964	+	431937858	Chr2B	374701796	374702008	+	374701902	1.0	0.995
gene:TraesCS2B03G0787100	Chr2B	432248808	432257782	+	432253295	Chr2B	375030133	375039101	+	375034617	0.998	0.997
gene:TraesCS2B03G0787200	Chr2B	432258180	432260790	-	432259485	Chr2B	375039499	375042109	-	375040804	1.0	1.0
gene:TraesCS2B03G0787600	Chr2B	432419010	432424150	+	432421580	Chr2B	375200280	375205221	+	375202750	0.999	0.999
gene:TraesCS2B03G0787700	Chr2B	432426171	432428372	+	432427271	Chr2B	375207241	375209442	+	375208341	1.0	0.999
gene:TraesCS2B03G0788200	Chr2B	432493833	432499717	-	432496775	Chr2B	375269254	375275234	-	375272244	0.987	0.985
gene:TraesCS2B03G0788700	Chr2B	432911543	432918349	+	432914946	Chr2B	375710052	375716593	+	375713322	1.0	0.998
gene:TraesCS2B03G0788800	Chr2B	432965967	432967084	+	432966525	Chr2B	375755392	375756509	+	375755950	1.0	0.988
gene:TraesCS2B03G0789000	Chr2B	433063634	433067105	+	433065369	Chr2B	375842346	375845817	+	375844081	1.0	0.997
gene:TraesCS2B03G0789800	Chr2B	433938441	433943090	+	433940765	Chr2B	376701937	376706499	+	376704218	1.0	0.999
gene:TraesCS2B03G0789900	Chr2B	433942689	433942880	-	433942784	Chr2B	376706098	376706289	-	376706193	1.0	1.0
gene:TraesCS2B03G0790000	Chr2B	433943656	433950181	+	433946918	Chr2B	376707064	376713326	+	376710195	0.998	0.995
gene:TraesCS2B03G0790100	Chr2B	434026949	434028963	+	434027956	Chr2B	376774878	376776892	+	376775885	1.0	0.997
gene:TraesCS2B03G0790200	Chr2B	434029345	434030756	+	434030050	Chr2B	376777274	376778685	+	376777979	1.0	1.0
gene:TraesCS2B03G0790300	Chr2B	434034681	434039556	-	434037118	Chr2B	376782564	376787439	-	376785001	1.0	0.994
gene:TraesCS2B03G0790800	Chr2B	434377550	434380198	+	434378874	Chr2B	377158446	377161094	+	377159770	1.0	0.997
gene:TraesCS2B03G0791000	Chr2B	434727932	434730344	-	434729138	Chr2B	377528452	377530877	-	377529664	1.0	0.985
gene:TraesCS2B03G0791200	Chr2B	435057475	435061424	-	435059449	Chr2B	377883430	377887370	-	377885400	1.0	0.998
gene:TraesCS2B03G0791900	Chr2B	435822673	435823077	-	435822875	Chr2B	378703090	378703494	-	378703292	1.0	0.997
gene:TraesCS2B03G0792000	Chr2B	436140777	436142825	+	436141801	Chr2B	378973351	378975400	+	378974375	1.0	0.992
gene:TraesCS2B03G0792100	Chr2B	436519307	436523919	+	436521613	Chr2B	379532294	379536906	+	379534600	1.0	0.997
gene:TraesCS2B03G0793000	Chr2B	437739776	437740447	-	437740111	Chr2B	380841277	380841948	-	380841612	1.0	0.998
gene:TraesCS2B03G0793300	Chr2B	437805589	437813934	-	437809761	Chr2B	380906314	380914664	-	380910489	1.0	0.999
gene:TraesCS2B03G0793400	Chr2B	437994994	437998699	-	437996846	Chr2B	381069967	381073672	-	381071819	1.0	0.997
gene:TraesCS2B03G0793700	Chr2B	438035342	438048764	-	438042053	Chr2B	381105290	381118710	-	381112000	1.0	0.999
gene:TraesCS2B03G0794200	Chr2B	438207462	438208305	-	438207883	Chr2B	381276446	381277287	-	381276866	0.997	0.997
gene:TraesCS2B03G0794500	Chr2B	438774493	438780555	+	438777524	Chr2B	381830089	381836150	+	381833119	0.999	0.996
gene:TraesCS2B03G0794700	Chr2B	438785290	438786006	-	438785648	Chr2B	381840852	381841568	-	381841210	1.0	0.998
gene:TraesCS2B03G0794900	Chr2B	438787797	438794606	-	438791201	Chr2B	381843359	381850166	-	381846762	1.0	0.999
gene:TraesCS2B03G0795200	Chr2B	440073002	440086136	+	440079569	Chr2B	383110666	383123794	+	383117230	0.999	0.995
gene:TraesCS2B03G0795500	Chr2B	440673071	440676102	+	440674586	Chr2B	383705840	383708862	+	383707351	1.0	0.992
gene:TraesCS2B03G0795600	Chr2B	440679812	440681008	-	440680410	Chr2B	383712570	383713765	-	383713167	1.0	1.0
gene:TraesCS2B03G0795700	Chr2B	440681389	440689240	-	440685314	Chr2B	383714146	383721995	-	383718070	1.0	0.999
gene:TraesCS2B03G0796000	Chr2B	441097162	441099903	+	441098532	Chr2B	384111982	384114723	+	384113352	1.0	1.0
gene:TraesCS2B03G0796100	Chr2B	441099497	441103093	-	441101295	Chr2B	384114317	384117914	-	384116115	1.0	1.0
gene:TraesCS2B03G0796300	Chr2B	441514948	441517523	+	441516235	Chr2B	384562686	384565261	+	384563973	1.0	1.0
gene:TraesCS2B03G0796600	Chr2B	442072331	442080814	+	442076572	Chr2B	385105595	385114078	+	385109836	1.0	0.999
gene:TraesCS2B03G0797000	Chr2B	442542549	442548656	-	442545602	Chr2B	385575309	385581415	-	385578362	1.0	1.0
gene:TraesCS2B03G0797100	Chr2B	442639021	442641056	+	442640038	Chr2B	385669571	385671606	+	385670588	1.0	1.0
gene:TraesCS2B03G0797500	Chr2B	443226335	443232609	+	443229472	Chr2B	386287884	386294164	+	386291024	1.0	0.999
gene:TraesCS2B03G0797800	Chr2B	443595807	443598172	+	443596989	Chr2B	386620866	386623234	+	386622050	1.0	0.996
gene:TraesCS2B03G0797900	Chr2B	443689051	443691547	+	443690299	Chr2B	386705418	386707919	+	386706668	1.0	0.999
gene:TraesCS2B03G0798100	Chr2B	443691612	443692510	-	443692061	Chr2B	386707984	386708882	-	386708433	1.0	1.0
gene:TraesCS2B03G0798600	Chr2B	443885796	443887276	-	443886536	Chr2B	386905053	386906533	-	386905793	1.0	0.994
gene:TraesCS2B03G0798700	Chr2B	444011806	444014129	+	444012967	Chr2B	387021813	387024140	+	387022976	1.0	0.999
gene:TraesCS2B03G0798800	Chr2B	444169482	444170270	+	444169876	Chr2B	387181302	387182090	+	387181696	1.0	0.998
gene:TraesCS2B03G0799300	Chr2B	444554419	444555663	-	444555041	Chr2B	387560109	387561352	-	387560730	0.999	0.998
gene:TraesCS2B03G0799500	Chr2B	444564734	444566555	+	444565644	Chr2B	387570476	387572297	+	387571386	1.0	0.998
gene:TraesCS2B03G0799600	Chr2B	444567657	444577980	-	444572818	Chr2B	387573400	387583767	-	387578583	1.0	0.998
gene:TraesCS2B03G0799700	Chr2B	444775851	444781630	-	444778740	Chr2B	387795719	387801498	-	387798608	1.0	0.999
gene:TraesCS2B03G0800300	Chr2B	445492224	445497517	+	445494870	Chr2B	388511442	388516735	+	388514088	1.0	0.999
gene:TraesCS2B03G0800400	Chr2B	445527635	445530488	+	445529061	Chr2B	388559035	388561888	+	388560461	1.0	1.0
gene:TraesCS2B03G0800500	Chr2B	445531508	445534715	-	445533111	Chr2B	388562908	388566116	-	388564512	1.0	0.998
gene:TraesCS2B03G0800600	Chr2B	445536549	445542405	-	445539477	Chr2B	388567951	388573807	-	388570879	1.0	0.999
gene:TraesCS2B03G0800700	Chr2B	445542757	445547300	-	445545028	Chr2B	388574159	388578704	-	388576431	1.0	0.997
gene:TraesCS2B03G0800800	Chr2B	445914844	445916504	-	445915674	Chr2B	388946161	388947821	-	388946991	1.0	0.999
gene:TraesCS2B03G0801100	Chr2B	446985509	446987197	+	446986353	Chr2B	390014569	390016257	+	390015413	1.0	1.0
gene:TraesCS2B03G0801700	Chr2B	447455021	447460668	-	447457844	Chr2B	390483163	390488815	-	390485989	1.0	0.997
gene:TraesCS2B03G0802000	Chr2B	447742203	447748796	+	447745499	Chr2B	390768757	390774461	+	390771609	1.0	0.998
gene:TraesCS2B03G0802200	Chr2B	447748397	447748684	-	447748540	Chr2B	390774062	390774349	-	390774205	1.0	1.0
gene:TraesCS2B03G0802300	Chr2B	447749511	447753362	-	447751436	Chr2B	390775195	390779046	-	390777120	1.0	0.999
gene:TraesCS2B03G0803000	Chr2B	447888950	447889901	-	447889425	Chr2B	390922647	390923598	-	390923122	1.0	0.987
gene:TraesCS2B03G0803100	Chr2B	448161654	448162881	-	448162267	Chr2B	391216138	391217365	-	391216751	1.0	0.996
gene:TraesCS2B03G0803300	Chr2B	448283375	448288718	+	448286046	Chr2B	391347256	391352808	+	391350032	1.0	0.999
gene:TraesCS2B03G0803400	Chr2B	448395378	448402248	+	448398813	Chr2B	391459848	391466406	+	391463127	1.0	0.998
gene:TraesCS2B03G0803900	Chr2B	448724054	448729400	+	448726727	Chr2B	391758606	391763952	+	391761279	1.0	0.998
gene:TraesCS2B03G0804000	Chr2B	448736565	448739778	-	448738171	Chr2B	391771784	391774988	-	391773386	0.992	0.991
gene:TraesCS2B03G0804200	Chr2B	448869170	448870273	-	448869721	Chr2B	391904595	391905698	-	391905146	1.0	1.0
gene:TraesCS2B03G0804600	Chr2B	449117694	449118333	+	449118013	Chr2B	392152970	392153609	+	392153289	1.0	1.0
gene:TraesCS2B03G0804700	Chr2B	449275507	449276628	-	449276067	Chr2B	392310780	392311901	-	392311340	1.0	1.0
gene:TraesCS2B03G0804900	Chr2B	449324194	449335774	-	449329984	Chr2B	392359482	392371065	-	392365273	1.0	1.0
gene:TraesCS2B03G0805100	Chr2B	449336373	449337894	+	449337133	Chr2B	392371664	392373185	+	392372424	1.0	1.0
gene:TraesCS2B03G0805400	Chr2B	449584627	449588264	+	449586445	Chr2B	392628129	392631766	+	392629947	1.0	1.0
gene:TraesCS2B03G0805500	Chr2B	449588566	449590208	-	449589387	Chr2B	392632108	392633750	-	392632929	1.0	1.0
gene:TraesCS2B03G0805600	Chr2B	449984991	449986557	-	449985774	Chr2B	393028285	393029851	-	393029068	1.0	1.0
gene:TraesCS2B03G0805700	Chr2B	450298505	450300195	+	450299350	Chr2B	393341101	393342791	+	393341946	1.0	1.0
gene:TraesCS2B03G0805800	Chr2B	450365899	450373362	-	450369630	Chr2B	393408256	393415719	-	393411987	1.0	1.0
gene:TraesCS2B03G0806000	Chr2B	450378823	450380441	+	450379632	Chr2B	393421180	393422798	+	393421989	1.0	1.0
gene:TraesCS2B03G0806500	Chr2B	450589777	450592102	+	450590939	Chr2B	393630561	393632886	+	393631723	1.0	1.0
gene:TraesCS2B03G0806600	Chr2B	450812274	450813709	-	450812991	Chr2B	393843393	393844828	-	393844110	1.0	1.0
gene:TraesCS2B03G0806700	Chr2B	450815722	450816078	-	450815900	Chr2B	393846841	393847197	-	393847019	1.0	1.0
gene:TraesCS2B03G0807200	Chr2B	450834908	450837238	-	450836073	Chr2B	393865852	393868182	-	393867017	1.0	1.0
gene:TraesCS2B03G0807300	Chr2B	450838957	450844402	+	450841679	Chr2B	393869904	393875351	+	393872627	1.0	1.0
gene:TraesCS2B03G0807500	Chr2B	451019654	451030693	-	451025173	Chr2B	394049949	394060751	-	394055350	1.0	1.0
gene:TraesCS2B03G0808000	Chr2B	451073992	451084751	-	451079371	Chr2B	394103347	394114106	-	394108726	1.0	1.0
gene:TraesCS2B03G0808200	Chr2B	451291021	451297013	+	451294017	Chr2B	394318871	394323663	+	394321267	0.902	0.902
gene:TraesCS2B03G0808300	Chr2B	451297181	451300345	+	451298763	Chr2B	394323831	394326995	+	394325413	1.0	0.999
gene:TraesCS2B03G0808400	Chr2B	451300717	451303780	-	451302248	Chr2B	394327367	394330430	-	394328898	1.0	1.0
gene:TraesCS2B03G0808800	Chr2B	451419542	451421930	+	451420736	Chr2B	394446203	394448591	+	394447397	1.0	1.0
gene:TraesCS2B03G0809300	Chr2B	451651148	451652665	-	451651906	Chr2B	394677812	394679329	-	394678570	1.0	0.991
gene:TraesCS2B03G0809600	Chr2B	451658864	451663658	-	451661261	Chr2B	394685529	394690323	-	394687926	1.0	1.0
gene:TraesCS2B03G0809700	Chr2B	451663947	451665798	+	451664872	Chr2B	394690612	394692463	+	394691537	1.0	1.0
gene:TraesCS2B03G0809800	Chr2B	451727452	451729118	+	451728285	Chr2B	394754117	394755782	+	394754949	0.999	0.999
gene:TraesCS2B03G0810100	Chr2B	451768141	451770141	-	451769141	Chr2B	394794798	394796798	-	394795798	1.0	1.0
gene:TraesCS2B03G0817300	Chr2B	457345782	457346144	+	457345963	Chr2B	395304215	395304577	+	395304396	1.0	1.0
gene:TraesCS2B03G0817600	Chr2B	457348317	457349533	+	457348925	Chr2B	395306750	395307966	+	395307358	1.0	1.0
gene:TraesCS2B03G0817700	Chr2B	457349536	457354398	-	457351967	Chr2B	395307969	395312818	-	395310393	1.0	0.997
gene:TraesCS2B03G0817900	Chr2B	457380068	457383196	+	457381632	Chr2B	395346472	395349601	+	395348036	1.0	1.0
gene:TraesCS2B03G0818000	Chr2B	457391416	457394844	+	457393130	Chr2B	395357818	395361246	+	395359532	1.0	0.998
gene:TraesCS2B03G0818100	Chr2B	457593536	457595087	-	457594311	Chr2B	395568750	395570301	-	395569525	1.0	0.999
gene:TraesCS2B03G0818200	Chr2B	457639383	457645450	+	457642416	Chr2B	395614618	395620685	+	395617651	1.0	1.0
gene:TraesCS2B03G0818300	Chr2B	457644782	457647642	-	457646212	Chr2B	395620017	395622876	-	395621446	1.0	1.0
gene:TraesCS2B03G0818900	Chr2B	457676670	457677116	-	457676893	Chr2B	395651877	395652323	-	395652100	1.0	1.0
gene:TraesCS2B03G0819100	Chr2B	457683967	457684239	+	457684103	Chr2B	395659174	395659446	+	395659310	1.0	1.0
gene:TraesCS2B03G0819300	Chr2B	457687309	457687779	-	457687544	Chr2B	395662513	395662983	-	395662748	1.0	0.997
gene:TraesCS2B03G0819500	Chr2B	457987638	457989257	-	457988447	Chr2B	395962140	395963759	-	395962949	1.0	1.0
gene:TraesCS2B03G0819800	Chr2B	458142710	458144127	+	458143418	Chr2B	396116678	396118096	+	396117387	1.0	0.999
gene:TraesCS2B03G0820100	Chr2B	458310813	458314750	-	458312781	Chr2B	396284780	396288717	-	396286748	1.0	1.0
gene:TraesCS2B03G0820200	Chr2B	458407417	458409679	-	458408548	Chr2B	396381367	396383629	-	396382498	1.0	1.0
gene:TraesCS2B03G0820600	Chr2B	458647912	458651247	+	458649579	Chr2B	396621792	396625127	+	396623459	1.0	1.0
gene:TraesCS2B03G0820700	Chr2B	458723975	458724241	-	458724108	Chr2B	396697839	396698105	-	396697972	1.0	1.0
gene:TraesCS2B03G0820800	Chr2B	458834678	458836003	+	458835340	Chr2B	396808189	396809514	+	396808851	1.0	1.0
gene:TraesCS2B03G0821500	Chr2B	459220477	459222969	+	459221723	Chr2B	397217152	397219644	+	397218398	1.0	0.998
gene:TraesCS2B03G0821600	Chr2B	459227601	459228230	+	459227915	Chr2B	397224374	397225003	+	397224688	1.0	0.996
gene:TraesCS2B03G0821800	Chr2B	459579198	459580030	+	459579614	Chr2B	397566544	397567376	+	397566960	1.0	0.998
gene:TraesCS2B03G0821900	Chr2B	459583156	459590791	-	459586973	Chr2B	397570536	397578035	-	397574285	1.0	0.999
gene:TraesCS2B03G0822000	Chr2B	459586346	459589033	+	459587689	Chr2B	397573593	397576280	+	397574936	0.999	0.996
gene:TraesCS2B03G0822100	Chr2B	459726402	459730899	+	459728650	Chr2B	397707479	397711967	+	397709723	0.999	0.991
gene:TraesCS2B03G0822200	Chr2B	459873535	459876251	+	459874893	Chr2B	397902840	397905556	+	397904198	1.0	0.998
gene:TraesCS2B03G0822500	Chr2B	459909429	459911840	+	459910634	Chr2B	397938715	397941126	+	397939920	1.0	0.999
gene:TraesCS2B03G0822600	Chr2B	459913362	459916344	+	459914853	Chr2B	397942648	397945630	+	397944139	1.0	0.997
gene:TraesCS2B03G0822900	Chr2B	459971900	459982136	-	459977018	Chr2B	397978919	397989326	-	397984122	1.0	0.999
gene:TraesCS2B03G0823300	Chr2B	460270201	460286147	+	460278174	Chr2B	398291665	398307617	+	398299641	1.0	0.998
gene:TraesCS2B03G0823500	Chr2B	460342907	460344775	+	460343841	Chr2B	398380724	398382592	+	398381658	1.0	0.998
gene:TraesCS2B03G0824100	Chr2B	460411224	460411949	-	460411586	Chr2B	398452549	398453274	-	398452911	1.0	0.995
gene:TraesCS2B03G0824200	Chr2B	460637361	460639672	-	460638516	Chr2B	398682899	398685209	-	398684054	1.0	0.998
gene:TraesCS2B03G0824800	Chr2B	460846556	460847733	-	460847144	Chr2B	398898268	398899445	-	398898856	1.0	0.997
gene:TraesCS2B03G0825100	Chr2B	461221181	461222109	-	461221645	Chr2B	399287078	399288006	-	399287542	1.0	0.994
gene:TraesCS2B03G0825500	Chr2B	461356999	461358605	-	461357802	Chr2B	399407517	399409123	-	399408320	1.0	0.997
gene:TraesCS2B03G0825600	Chr2B	461462104	461465592	+	461463848	Chr2B	399543593	399547083	+	399545338	1.0	0.998
gene:TraesCS2B03G0825700	Chr2B	461466808	461474037	+	461470422	Chr2B	399548300	399553055	+	399550677	1.0	0.989
gene:TraesCS2B03G0826800	Chr2B	461623351	461627508	+	461625429	Chr2B	399673746	399677680	+	399675713	1.0	0.974
gene:TraesCS2B03G0828300	Chr2B	461727255	461730205	-	461728730	Chr2B	399763065	399766015	-	399764540	1.0	0.998
gene:TraesCS2B03G0828900	Chr2B	462203179	462208049	+	462205614	Chr2B	400235002	400239873	+	400237437	1.0	1.0
gene:TraesCS2B03G0829100	Chr2B	462264617	462269118	+	462266867	Chr2B	400296321	400300822	+	400298571	1.0	1.0
gene:TraesCS2B03G0829200	Chr2B	462270138	462273783	-	462271960	Chr2B	400301842	400305487	-	400303664	1.0	0.999
gene:TraesCS2B03G0829300	Chr2B	462276211	462276594	+	462276402	Chr2B	400307915	400308298	+	400308106	1.0	1.0
gene:TraesCS2B03G0829800	Chr2B	462463895	462472626	+	462468260	Chr2B	400495563	400504294	+	400499928	1.0	1.0
gene:TraesCS2B03G0830000	Chr2B	462777603	462781224	+	462779413	Chr2B	400808416	400812037	+	400810226	1.0	1.0
gene:TraesCS2B03G0830100	Chr2B	462790038	462792803	+	462791420	Chr2B	400820304	400823069	+	400821686	1.0	1.0
gene:TraesCS2B03G0830300	Chr2B	462795195	462797407	-	462796301	Chr2B	400825461	400827673	-	400826567	1.0	1.0
gene:TraesCS2B03G0830900	Chr2B	463184900	463185154	+	463185027	Chr2B	401204498	401204752	+	401204625	1.0	1.0
gene:TraesCS2B03G0831200	Chr2B	463186548	463186661	-	463186604	Chr2B	401206145	401206258	-	401206201	1.0	1.0
gene:TraesCS2B03G0831400	Chr2B	463718232	463724052	+	463721142	Chr2B	401736218	401742038	+	401739128	1.0	1.0
gene:TraesCS2B03G0831500	Chr2B	463841910	463844238	+	463843074	Chr2B	401859063	401861391	+	401860227	1.0	1.0
gene:TraesCS2B03G0831900	Chr2B	464272237	464274552	+	464273394	Chr2B	402276865	402279180	+	402278022	1.0	1.0
gene:TraesCS2B03G0832100	Chr2B	464278669	464283174	+	464280921	Chr2B	402283297	402287802	+	402285549	1.0	1.0
gene:TraesCS2B03G0832200	Chr2B	464288251	464288724	+	464288487	Chr2B	402293038	402293511	+	402293274	1.0	1.0
gene:TraesCS2B03G0832300	Chr2B	464306071	464308546	-	464307308	Chr2B	402310863	402313338	-	402312100	1.0	1.0
gene:TraesCS2B03G0832400	Chr2B	464427246	464432114	+	464429680	Chr2B	402432046	402436914	+	402434480	1.0	1.0
gene:TraesCS2B03G0832500	Chr2B	464432297	464433540	-	464432918	Chr2B	402437097	402438340	-	402437718	1.0	1.0
gene:TraesCS2B03G0833100	Chr2B	464589821	464593224	+	464591522	Chr2B	402594609	402598012	+	402596310	1.0	1.0
gene:TraesCS2B03G0833200	Chr2B	464593866	464598824	-	464596345	Chr2B	402598654	402603612	-	402601133	1.0	1.0
gene:TraesCS2B03G0834100	Chr2B	465359110	465363940	+	465361525	Chr2B	403363615	403368445	+	403366030	1.0	1.0
gene:TraesCS2B03G0834300	Chr2B	465444579	465445754	+	465445166	Chr2B	403449070	403450245	+	403449657	1.0	1.0
gene:TraesCS2B03G0834500	Chr2B	465585311	465587099	-	465586205	Chr2B	403589809	403591597	-	403590703	1.0	1.0
gene:TraesCS2B03G0834600	Chr2B	465592646	465616528	-	465604587	Chr2B	403597146	403621028	-	403609087	1.0	1.0
gene:TraesCS2B03G0834800	Chr2B	465632957	465635550	-	465634253	Chr2B	403637282	403639875	-	403638578	1.0	1.0
gene:TraesCS2B03G0835000	Chr2B	465927359	465930428	-	465928893	Chr2B	403931850	403934919	-	403933384	1.0	1.0
gene:TraesCS2B03G0835100	Chr2B	465931145	465931435	-	465931290	Chr2B	403935636	403935926	-	403935781	1.0	1.0
gene:TraesCS2B03G0835400	Chr2B	466317242	466327967	+	466322604	Chr2B	404327373	404338094	+	404332733	1.0	1.0
gene:TraesCS2B03G0836400	Chr2B	466485417	466493192	+	466489304	Chr2B	404495662	404503437	+	404499549	1.0	1.0
gene:TraesCS2B03G0836800	Chr2B	466739182	466740086	+	466739634	Chr2B	404749447	404750351	+	404749899	1.0	1.0
gene:TraesCS2B03G0837000	Chr2B	466859258	466864081	-	466861669	Chr2B	404887915	404892738	-	404890326	1.0	1.0
gene:TraesCS2B03G0837100	Chr2B	466895085	466895633	+	466895359	Chr2B	404923769	404924317	+	404924043	1.0	1.0
gene:TraesCS2B03G0837200	Chr2B	467085710	467094705	-	467090207	Chr2B	405114085	405123081	-	405118583	1.0	1.0
gene:TraesCS2B03G0837400	Chr2B	467483846	467496055	-	467489950	Chr2B	405515478	405527702	-	405521590	1.0	1.0
gene:TraesCS2B03G0838000	Chr2B	467711716	467712186	-	467711951	Chr2B	405743097	405743567	-	405743332	1.0	1.0
gene:TraesCS2B03G0838300	Chr2B	467807242	467810872	-	467809057	Chr2B	405838661	405842291	-	405840476	1.0	1.0
gene:TraesCS2B03G0838400	Chr2B	468029528	468031673	+	468030600	Chr2B	406058883	406061028	+	406059955	1.0	1.0
gene:TraesCS2B03G0839300	Chr2B	468780960	468782200	-	468781580	Chr2B	406807970	406809210	-	406808590	1.0	1.0
gene:TraesCS2B03G0839400	Chr2B	469031202	469048303	-	469039752	Chr2B	407058211	407075299	-	407066755	0.999	0.999
gene:TraesCS2B03G0839500	Chr2B	469051957	469055951	-	469053954	Chr2B	407078958	407082952	-	407080955	1.0	1.0
gene:TraesCS2B03G0839700	Chr2B	469319594	469320812	+	469320203	Chr2B	407346612	407347830	+	407347221	1.0	1.0
gene:TraesCS2B03G0840300	Chr2B	469354878	469357378	+	469356128	Chr2B	407381895	407384395	+	407383145	1.0	1.0
gene:TraesCS2B03G0840600	Chr2B	469477405	469479171	-	469478288	Chr2B	407504417	407506183	-	407505300	1.0	0.999
gene:TraesCS2B03G0841500	Chr2B	469747893	469748817	-	469748355	Chr2B	407774958	407775882	-	407775420	1.0	1.0
gene:TraesCS2B03G0841600	Chr2B	469789376	469794792	+	469792084	Chr2B	407816432	407821848	+	407819140	1.0	1.0
gene:TraesCS2B03G0841800	Chr2B	469799368	469800362	-	469799865	Chr2B	407826428	407827422	-	407826925	1.0	1.0
