gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS5D03G0672300	Chr5D	396388296	396389279	-	396388787	Chr5D	331543726	331544709	-	331544217	1.0	1.0
gene:TraesCS5D03G0672400	Chr5D	396398229	396400309	-	396399269	Chr5D	331553659	331555739	-	331554699	1.0	1.0
gene:TraesCS5D03G0672500	Chr5D	396515485	396517192	-	396516338	Chr5D	331670814	331672521	-	331671667	1.0	1.0
gene:TraesCS5D03G0672600	Chr5D	396530052	396531285	-	396530668	Chr5D	331685380	331686613	-	331685996	1.0	1.0
gene:TraesCS5D03G0673400	Chr5D	396581940	396584694	-	396583317	Chr5D	331736929	331739683	-	331738306	1.0	1.0
gene:TraesCS5D03G0673600	Chr5D	396653475	396655730	-	396654602	Chr5D	331808510	331810765	-	331809637	1.0	1.0
gene:TraesCS5D03G0673700	Chr5D	396658317	396658770	-	396658543	Chr5D	331813352	331813805	-	331813578	1.0	1.0
gene:TraesCS5D03G0673800	Chr5D	396660607	396660999	-	396660803	Chr5D	331815642	331816034	-	331815838	1.0	1.0
gene:TraesCS5D03G0673900	Chr5D	396662728	396663625	-	396663176	Chr5D	331817763	331818660	-	331818211	1.0	1.0
gene:TraesCS5D03G0674100	Chr5D	396674059	396674451	-	396674255	Chr5D	331829094	331829486	-	331829290	1.0	1.0
gene:TraesCS5D03G0674200	Chr5D	396677795	396678184	-	396677989	Chr5D	331832830	331833219	-	331833024	1.0	1.0
gene:TraesCS5D03G0674300	Chr5D	396680546	396681168	-	396680857	Chr5D	331835581	331836203	-	331835892	1.0	1.0
gene:TraesCS5D03G0674400	Chr5D	396684777	396685220	-	396684998	Chr5D	331839812	331840255	-	331840033	1.0	1.0
gene:TraesCS5D03G0674700	Chr5D	396715897	396718183	-	396717040	Chr5D	331870931	331873217	-	331872074	1.0	1.0
gene:TraesCS5D03G0674800	Chr5D	396770452	396772188	-	396771320	Chr5D	331925482	331927218	-	331926350	1.0	1.0
gene:TraesCS5D03G0675300	Chr5D	396877088	396882629	-	396879858	Chr5D	332032072	332037626	-	332034849	1.0	0.996
gene:TraesCS5D03G0675400	Chr5D	396937488	396938427	-	396937957	Chr5D	332092517	332093456	-	332092986	1.0	1.0
gene:TraesCS5D03G0675500	Chr5D	396964765	396965664	-	396965214	Chr5D	332119794	332120693	-	332120243	1.0	1.0
gene:TraesCS5D03G0676000	Chr5D	397054904	397056003	-	397055453	Chr5D	332209941	332211040	-	332210490	1.0	1.0
gene:TraesCS5D03G0677300	Chr5D	397595595	397597657	+	397596626	Chr5D	332746874	332748936	+	332747905	1.0	1.0
gene:TraesCS5D03G0677800	Chr5D	397954243	397955094	-	397954668	Chr5D	333102807	333103658	-	333103232	1.0	0.998
gene:TraesCS5D03G0678100	Chr5D	398019603	398023715	+	398021659	Chr5D	333168164	333172276	+	333170220	1.0	1.0
gene:TraesCS5D03G0679400	Chr5D	398453318	398454477	-	398453897	Chr5D	333600227	333601386	-	333600806	1.0	1.0
gene:TraesCS5D03G0679500	Chr5D	398483931	398487865	+	398485898	Chr5D	333630869	333634803	+	333632836	1.0	1.0
gene:TraesCS5D03G0679600	Chr5D	398498197	398505957	-	398502077	Chr5D	333645135	333652895	-	333649015	1.0	1.0
gene:TraesCS5D03G0679700	Chr5D	398680216	398693216	+	398686716	Chr5D	333826603	333839603	+	333833103	1.0	0.999
gene:TraesCS5D03G0679800	Chr5D	398898310	398901901	-	398900105	Chr5D	334043583	334047174	-	334045378	1.0	1.0
gene:TraesCS5D03G0679900	Chr5D	398919066	398923377	-	398921221	Chr5D	334064338	334068646	-	334066492	1.0	1.0
gene:TraesCS5D03G0680800	Chr5D	399128495	399129538	+	399129016	Chr5D	334272584	334273627	+	334273105	1.0	1.0
gene:TraesCS5D03G0681000	Chr5D	399199091	399202067	+	399200579	Chr5D	334335807	334338783	+	334337295	1.0	1.0
gene:TraesCS5D03G0681100	Chr5D	399204584	399207773	+	399206178	Chr5D	334341301	334344490	+	334342895	1.0	1.0
gene:TraesCS5D03G0681400	Chr5D	399227497	399234972	-	399231234	Chr5D	334363359	334370834	-	334367096	1.0	1.0
gene:TraesCS5D03G0681500	Chr5D	399458101	399464933	+	399461517	Chr5D	334597777	334604611	+	334601194	1.0	1.0
gene:TraesCS5D03G0681600	Chr5D	399466087	399472960	+	399469523	Chr5D	334605765	334612638	+	334609201	1.0	1.0
gene:TraesCS5D03G0681800	Chr5D	399577441	399583179	+	399580310	Chr5D	334716239	334721977	+	334719108	1.0	1.0
gene:TraesCS5D03G0681900	Chr5D	399583309	399588350	-	399585829	Chr5D	334722107	334727148	-	334724627	1.0	1.0
gene:TraesCS5D03G0682000	Chr5D	399589556	399594152	-	399591854	Chr5D	334728354	334732949	-	334730651	1.0	1.0
gene:TraesCS5D03G0682500	Chr5D	399783978	399791632	+	399787805	Chr5D	334921209	334928863	+	334925036	1.0	1.0
gene:TraesCS5D03G0682600	Chr5D	399789523	399791644	-	399790583	Chr5D	334926754	334928875	-	334927814	1.0	1.0
gene:TraesCS5D03G0682700	Chr5D	399802121	399804524	+	399803322	Chr5D	334939347	334941750	+	334940548	1.0	1.0
gene:TraesCS5D03G0683200	Chr5D	399880836	399881417	+	399881126	Chr5D	335010463	335011047	+	335010755	1.0	0.993
gene:TraesCS5D03G0683300	Chr5D	400104348	400107523	+	400105935	Chr5D	335233943	335237118	+	335235530	1.0	1.0
gene:TraesCS5D03G0683500	Chr5D	400200004	400201990	-	400200997	Chr5D	335329612	335331616	-	335330614	1.0	1.0
gene:TraesCS5D03G0683800	Chr5D	400393809	400403281	-	400398545	Chr5D	335523656	335533129	-	335528392	1.0	1.0
gene:TraesCS5D03G0684000	Chr5D	400701524	400705168	+	400703346	Chr5D	335828849	335832493	+	335830671	1.0	1.0
gene:TraesCS5D03G0684100	Chr5D	400707844	400712617	-	400710230	Chr5D	335835169	335839942	-	335837555	1.0	1.0
gene:TraesCS5D03G0684200	Chr5D	400770764	400771438	+	400771101	Chr5D	335897600	335898274	+	335897937	1.0	1.0
gene:TraesCS5D03G0684500	Chr5D	400866954	400871389	+	400869171	Chr5D	335993864	335998299	+	335996081	1.0	1.0
gene:TraesCS5D03G0684600	Chr5D	400878947	400887989	-	400883468	Chr5D	336005858	336014900	-	336010379	1.0	0.999
gene:TraesCS5D03G0684700	Chr5D	400897310	400898226	+	400897768	Chr5D	336024220	336025135	+	336024677	0.998	0.998
gene:TraesCS5D03G0684800	Chr5D	400972647	400973535	+	400973091	Chr5D	336099628	336100516	+	336100072	1.0	1.0
gene:TraesCS5D03G0685000	Chr5D	401017707	401018549	+	401018128	Chr5D	336144195	336145037	+	336144616	1.0	1.0
gene:TraesCS5D03G0685200	Chr5D	401076965	401077822	+	401077393	Chr5D	336203453	336204310	+	336203881	1.0	1.0
gene:TraesCS5D03G0685300	Chr5D	401103397	401103930	+	401103663	Chr5D	336230583	336231116	+	336230849	1.0	1.0
gene:TraesCS5D03G0685400	Chr5D	401200765	401201626	+	401201195	Chr5D	336327784	336328645	+	336328214	1.0	1.0
gene:TraesCS5D03G0685500	Chr5D	401203501	401204323	+	401203912	Chr5D	336330520	336331342	+	336330931	1.0	1.0
gene:TraesCS5D03G0685600	Chr5D	401224541	401225454	+	401224997	Chr5D	336351530	336352443	+	336351986	1.0	1.0
gene:TraesCS5D03G0685700	Chr5D	401232690	401233460	+	401233075	Chr5D	336359676	336360446	+	336360061	1.0	1.0
gene:TraesCS5D03G0685800	Chr5D	401250706	401251540	+	401251123	Chr5D	336377686	336378520	+	336378103	1.0	1.0
gene:TraesCS5D03G0686200	Chr5D	401289753	401294835	+	401292294	Chr5D	336415705	336420787	+	336418246	1.0	1.0
gene:TraesCS5D03G0686400	Chr5D	401295800	401300211	+	401298005	Chr5D	336421752	336426163	+	336423957	1.0	1.0
gene:TraesCS5D03G0686500	Chr5D	401301766	401305727	+	401303746	Chr5D	336427718	336431679	+	336429698	1.0	1.0
gene:TraesCS5D03G0686600	Chr5D	401312673	401313575	+	401313124	Chr5D	336438628	336439530	+	336439079	1.0	1.0
gene:TraesCS5D03G0687100	Chr5D	401341395	401342882	+	401342138	Chr5D	336467356	336468843	+	336468099	1.0	1.0
gene:TraesCS5D03G0687400	Chr5D	401510710	401511537	+	401511123	Chr5D	336633779	336634606	+	336634192	1.0	1.0
gene:TraesCS5D03G0687600	Chr5D	401523501	401528639	-	401526070	Chr5D	336646570	336651708	-	336649139	1.0	0.999
gene:TraesCS5D03G0687700	Chr5D	401529541	401535463	-	401532502	Chr5D	336652610	336658532	-	336655571	1.0	1.0
gene:TraesCS5D03G0687800	Chr5D	401537443	401544296	-	401540869	Chr5D	336660512	336667353	-	336663932	1.0	1.0
gene:TraesCS5D03G0688200	Chr5D	401560015	401566570	-	401563292	Chr5D	336682721	336689274	-	336685997	0.999	0.999
gene:TraesCS5D03G0688300	Chr5D	401572956	401576073	-	401574514	Chr5D	336695661	336698778	-	336697219	1.0	1.0
gene:TraesCS5D03G0688500	Chr5D	401620096	401624591	-	401622343	Chr5D	336742802	336747297	-	336745049	1.0	1.0
gene:TraesCS5D03G0688700	Chr5D	401650692	401659081	+	401654886	Chr5D	336773120	336781509	+	336777314	1.0	1.0
gene:TraesCS5D03G0688800	Chr5D	401663120	401664995	-	401664057	Chr5D	336785548	336787423	-	336786485	1.0	1.0
gene:TraesCS5D03G0689000	Chr5D	401897267	401901405	+	401899336	Chr5D	337019736	337023874	+	337021805	1.0	1.0
gene:TraesCS5D03G0689100	Chr5D	401901619	401905452	+	401903535	Chr5D	337024088	337027921	+	337026004	1.0	1.0
gene:TraesCS5D03G0689200	Chr5D	401908482	401912621	+	401910551	Chr5D	337030951	337035090	+	337033020	1.0	1.0
gene:TraesCS5D03G0689300	Chr5D	401910876	401914322	-	401912599	Chr5D	337033345	337036791	-	337035068	1.0	1.0
gene:TraesCS5D03G0689400	Chr5D	402027742	402031296	+	402029519	Chr5D	337163014	337166568	+	337164791	1.0	1.0
gene:TraesCS5D03G0689500	Chr5D	402031350	402036364	-	402033857	Chr5D	337166622	337171636	-	337169129	1.0	1.0
gene:TraesCS5D03G0689700	Chr5D	402039061	402043085	+	402041073	Chr5D	337174333	337178357	+	337176345	1.0	1.0
gene:TraesCS5D03G0689900	Chr5D	402101234	402105784	+	402103509	Chr5D	337235732	337240282	+	337238007	1.0	1.0
gene:TraesCS5D03G0690200	Chr5D	402141392	402143890	+	402142641	Chr5D	337275890	337278388	+	337277139	1.0	1.0
gene:TraesCS5D03G0690300	Chr5D	402144124	402147493	-	402145808	Chr5D	337278622	337281991	-	337280306	1.0	1.0
gene:TraesCS5D03G0690500	Chr5D	402423830	402429532	-	402426681	Chr5D	337563087	337568787	-	337565937	0.997	0.997
gene:TraesCS5D03G0690600	Chr5D	402440892	402442539	-	402441715	Chr5D	337580147	337581794	-	337580970	1.0	1.0
gene:TraesCS5D03G0690800	Chr5D	402544620	402545870	+	402545245	Chr5D	337683971	337685221	+	337684596	1.0	1.0
gene:TraesCS5D03G0691100	Chr5D	402752463	402756812	+	402754637	Chr5D	337891872	337896221	+	337894046	1.0	1.0
gene:TraesCS5D03G0691200	Chr5D	402757124	402760148	+	402758636	Chr5D	337896533	337899557	+	337898045	1.0	1.0
gene:TraesCS5D03G0691300	Chr5D	402766410	402768175	-	402767292	Chr5D	337905871	337907636	-	337906753	1.0	1.0
gene:TraesCS5D03G0691400	Chr5D	402784636	402792151	+	402788393	Chr5D	337924096	337931611	+	337927853	1.0	1.0
gene:TraesCS5D03G0691800	Chr5D	403076347	403087272	+	403081809	Chr5D	338215235	338226161	+	338220698	1.0	1.0
gene:TraesCS5D03G0691900	Chr5D	403084653	403088370	-	403086511	Chr5D	338223542	338227259	-	338225400	1.0	1.0
gene:TraesCS5D03G0692000	Chr5D	403090240	403099528	+	403094884	Chr5D	338229129	338238244	+	338233686	1.0	1.0
gene:TraesCS5D03G0692200	Chr5D	403100131	403100826	+	403100478	Chr5D	338238847	338239542	+	338239194	1.0	1.0
gene:TraesCS5D03G0692400	Chr5D	403102064	403103890	-	403102977	Chr5D	338240780	338242606	-	338241693	1.0	1.0
gene:TraesCS5D03G0692500	Chr5D	403220214	403223259	+	403221736	Chr5D	338358270	338361315	+	338359792	1.0	1.0
gene:TraesCS5D03G0692700	Chr5D	403699290	403706737	+	403703013	Chr5D	338837165	338844612	+	338840888	1.0	1.0
gene:TraesCS5D03G0693000	Chr5D	403713680	403716759	+	403715219	Chr5D	338851553	338854632	+	338853092	1.0	1.0
gene:TraesCS5D03G0693900	Chr5D	404649624	404649998	+	404649811	Chr5D	339795902	339796276	+	339796089	1.0	1.0
gene:TraesCS5D03G0694100	Chr5D	405064662	405067280	+	405065971	Chr5D	342286576	342289194	+	342287885	1.0	1.0
gene:TraesCS5D03G0694300	Chr5D	405563508	405573575	+	405568541	Chr5D	342783845	342793912	+	342788878	1.0	0.999
gene:TraesCS5D03G0694600	Chr5D	405596176	405597740	-	405596958	Chr5D	342816467	342818031	-	342817249	1.0	0.998
gene:TraesCS5D03G0694700	Chr5D	405618487	405625846	+	405622166	Chr5D	342838747	342846104	+	342842425	0.999	0.999
gene:TraesCS5D03G0694900	Chr5D	405803792	405806545	+	405805168	Chr5D	343024093	343026846	+	343025469	1.0	0.997
gene:TraesCS5D03G0695000	Chr5D	405827838	405828743	-	405828290	Chr5D	343047965	343048870	-	343048417	1.0	1.0
gene:TraesCS5D03G0695100	Chr5D	405833257	405841568	-	405837412	Chr5D	343053405	343061716	-	343057560	1.0	1.0
gene:TraesCS5D03G0695200	Chr5D	405914112	405918562	+	405916337	Chr5D	343134198	343138648	+	343136423	1.0	1.0
gene:TraesCS5D03G0695300	Chr5D	405920504	405927568	+	405924036	Chr5D	343140590	343147654	+	343144122	1.0	1.0
gene:TraesCS5D03G0695400	Chr5D	406004982	406006903	-	406005942	Chr5D	343225062	343226983	-	343226022	1.0	1.0
gene:TraesCS5D03G0695700	Chr5D	406264168	406265931	-	406265049	Chr5D	343483024	343484787	-	343483905	1.0	1.0
gene:TraesCS5D03G0696100	Chr5D	406475329	406486218	+	406480773	Chr5D	343694201	343705090	+	343699645	1.0	1.0
gene:TraesCS5D03G0696400	Chr5D	406785104	406787364	-	406786234	Chr5D	344003061	344005323	-	344004192	1.0	1.0
gene:TraesCS5D03G0696500	Chr5D	406787515	406790509	+	406789012	Chr5D	344005474	344008469	+	344006971	1.0	1.0
gene:TraesCS5D03G0696600	Chr5D	406881061	406883152	+	406882106	Chr5D	344098115	344100206	+	344099160	1.0	1.0
gene:TraesCS5D03G0696700	Chr5D	407034697	407036484	+	407035590	Chr5D	344251757	344253544	+	344252650	1.0	1.0
gene:TraesCS5D03G0696900	Chr5D	407104721	407104936	-	407104828	Chr5D	344320334	344320549	-	344320441	1.0	1.0
gene:TraesCS5D03G0697000	Chr5D	407106641	407106865	-	407106753	Chr5D	344322254	344322478	-	344322366	1.0	1.0
gene:TraesCS5D03G0697400	Chr5D	407344076	407347883	-	407345979	Chr5D	344559217	344563024	-	344561120	1.0	1.0
gene:TraesCS5D03G0697800	Chr5D	407603510	407606666	+	407605088	Chr5D	344818705	344821861	+	344820283	1.0	1.0
gene:TraesCS5D03G0698000	Chr5D	407612168	407612413	-	407612290	Chr5D	344827363	344827608	-	344827485	1.0	1.0
gene:TraesCS5D03G0698300	Chr5D	407716118	407719570	-	407717844	Chr5D	344931136	344934588	-	344932862	1.0	1.0
gene:TraesCS5D03G0698700	Chr5D	408007329	408009749	+	408008539	Chr5D	345221030	345223450	+	345222240	1.0	1.0
gene:TraesCS5D03G0698800	Chr5D	408062077	408064221	-	408063149	Chr5D	345275789	345277933	-	345276861	1.0	1.0
gene:TraesCS5D03G0698900	Chr5D	408103467	408107306	-	408105386	Chr5D	345317159	345320998	-	345319078	1.0	1.0
gene:TraesCS5D03G0699000	Chr5D	408185298	408185883	-	408185590	Chr5D	345398986	345399571	-	345399278	1.0	1.0
gene:TraesCS5D03G0699100	Chr5D	408245647	408249921	-	408247784	Chr5D	345459339	345463613	-	345461476	1.0	1.0
gene:TraesCS5D03G0699200	Chr5D	408287080	408294317	-	408290698	Chr5D	345500625	345507860	-	345504242	1.0	0.999
gene:TraesCS5D03G0701500	Chr5D	409011500	409016214	-	409013857	Chr5D	346223688	346228403	-	346226045	1.0	1.0
gene:TraesCS5D03G0701600	Chr5D	409045104	409046534	+	409045819	Chr5D	346257293	346258723	+	346258008	1.0	0.999
gene:TraesCS5D03G0701800	Chr5D	409177512	409180881	+	409179196	Chr5D	346386447	346389813	+	346388130	1.0	0.998
gene:TraesCS5D03G0702100	Chr5D	409196811	409198376	-	409197593	Chr5D	346405742	346407307	-	346406524	1.0	1.0
gene:TraesCS5D03G0702200	Chr5D	409239364	409241510	-	409240437	Chr5D	346448287	346450433	-	346449360	1.0	1.0
gene:TraesCS5D03G0702300	Chr5D	409261555	409264018	+	409262786	Chr5D	346470480	346472943	+	346471711	1.0	0.999
gene:TraesCS5D03G0702400	Chr5D	409267288	409268974	-	409268131	Chr5D	346476213	346477899	-	346477056	1.0	1.0
gene:TraesCS5D03G0702900	Chr5D	409307756	409308470	-	409308113	Chr5D	346516677	346517391	-	346517034	1.0	1.0
gene:TraesCS5D03G0703100	Chr5D	409431667	409436741	-	409434204	Chr5D	346637121	346642195	-	346639658	1.0	1.0
gene:TraesCS5D03G0703200	Chr5D	409438579	409441328	-	409439953	Chr5D	346643764	346646513	-	346645138	1.0	1.0
gene:TraesCS5D03G0703300	Chr5D	409441720	409444180	-	409442950	Chr5D	346646905	346649365	-	346648135	1.0	1.0
gene:TraesCS5D03G0703400	Chr5D	409447060	409453355	-	409450207	Chr5D	346651921	346658216	-	346655068	1.0	1.0
gene:TraesCS5D03G0703500	Chr5D	409672640	409674520	-	409673580	Chr5D	346876218	346878098	-	346877158	1.0	0.999
gene:TraesCS5D03G0703800	Chr5D	409794532	409796675	-	409795603	Chr5D	346997580	346999723	-	346998651	1.0	0.999
gene:TraesCS5D03G0704000	Chr5D	409802527	409803759	+	409803143	Chr5D	347005575	347006807	+	347006191	1.0	1.0
gene:TraesCS5D03G0704200	Chr5D	409849125	409853538	+	409851331	Chr5D	347052200	347056613	+	347054406	1.0	1.0
gene:TraesCS5D03G0704300	Chr5D	409854642	409855042	-	409854842	Chr5D	347057725	347058125	-	347057925	1.0	1.0
gene:TraesCS5D03G0704400	Chr5D	409859613	409862297	-	409860955	Chr5D	347062696	347065380	-	347064038	1.0	1.0
gene:TraesCS5D03G0704500	Chr5D	409946576	409949147	-	409947861	Chr5D	347149385	347151956	-	347150670	1.0	1.0
gene:TraesCS5D03G0704900	Chr5D	410343072	410344572	+	410343822	Chr5D	347545231	347546731	+	347545981	1.0	1.0
gene:TraesCS5D03G0705100	Chr5D	410356411	410357721	+	410357066	Chr5D	347558579	347559889	+	347559234	1.0	1.0
gene:TraesCS5D03G0705000	Chr5D	410356212	410357971	-	410357091	Chr5D	347558380	347560139	-	347559259	1.0	1.0
gene:TraesCS5D03G0705200	Chr5D	410362282	410369228	-	410365755	Chr5D	347564451	347571398	-	347567924	1.0	1.0
gene:TraesCS5D03G0705600	Chr5D	410594412	410595094	+	410594753	Chr5D	347795843	347796525	+	347796184	1.0	1.0
gene:TraesCS5D03G0705700	Chr5D	410594800	410600694	-	410597747	Chr5D	347796231	347801754	-	347798992	1.0	1.0
gene:TraesCS5D03G0706000	Chr5D	410612244	410619689	-	410615966	Chr5D	347812835	347819862	-	347816348	0.909	0.909
gene:TraesCS5D03G0706200	Chr5D	410662909	410665051	+	410663980	Chr5D	347858366	347860508	+	347859437	1.0	0.999
gene:TraesCS5D03G0706300	Chr5D	410801253	410804751	+	410803002	Chr5D	347994656	347998154	+	347996405	1.0	1.0
gene:TraesCS5D03G0706400	Chr5D	410803813	410808908	-	410806360	Chr5D	347997216	348002311	-	347999763	1.0	0.999
gene:TraesCS5D03G0706600	Chr5D	410819557	410822502	+	410821029	Chr5D	348012962	348015907	+	348014434	1.0	1.0
gene:TraesCS5D03G0706700	Chr5D	410826365	410828250	-	410827307	Chr5D	348019770	348021655	-	348020712	1.0	1.0
gene:TraesCS5D03G0707000	Chr5D	410929144	410931065	-	410930104	Chr5D	348121524	348123445	-	348122484	1.0	1.0
gene:TraesCS5D03G0707200	Chr5D	411057868	411059601	+	411058734	Chr5D	348250002	348251735	+	348250868	1.0	1.0
gene:TraesCS5D03G0707400	Chr5D	411139097	411142896	+	411140996	Chr5D	348331229	348335028	+	348333128	1.0	1.0
gene:TraesCS5D03G0707500	Chr5D	411154130	411156127	-	411155128	Chr5D	348346263	348348264	-	348347263	1.0	1.0
gene:TraesCS5D03G0707600	Chr5D	411156522	411160508	-	411158515	Chr5D	348348659	348352645	-	348350652	1.0	1.0
gene:TraesCS5D03G0707700	Chr5D	411162919	411164575	+	411163747	Chr5D	348355056	348356712	+	348355884	1.0	1.0
gene:TraesCS5D03G0707800	Chr5D	411172347	411173438	-	411172892	Chr5D	348364484	348365575	-	348365029	1.0	1.0
gene:TraesCS5D03G0707900	Chr5D	411174932	411176122	-	411175527	Chr5D	348367069	348368259	-	348367664	1.0	0.999
gene:TraesCS5D03G0708000	Chr5D	411178885	411183426	+	411181155	Chr5D	348371022	348375563	+	348373292	1.0	1.0
gene:TraesCS5D03G0708400	Chr5D	411319349	411320992	-	411320170	Chr5D	348511492	348513135	-	348512313	1.0	1.0
gene:TraesCS5D03G0708500	Chr5D	411374422	411374843	+	411374632	Chr5D	348566568	348566989	+	348566778	1.0	1.0
gene:TraesCS5D03G0708600	Chr5D	411383926	411384945	+	411384435	Chr5D	348576076	348577095	+	348576585	1.0	1.0
gene:TraesCS5D03G0709000	Chr5D	411391085	411392289	-	411391687	Chr5D	348583235	348584439	-	348583837	1.0	1.0
gene:TraesCS5D03G0709200	Chr5D	411485231	411486052	-	411485641	Chr5D	348677795	348678616	-	348678205	1.0	1.0
gene:TraesCS5D03G0709300	Chr5D	411495288	411496127	-	411495707	Chr5D	348687852	348688691	-	348688271	1.0	1.0
gene:TraesCS5D03G0709400	Chr5D	411577398	411578583	-	411577990	Chr5D	348769955	348771140	-	348770547	1.0	1.0
gene:TraesCS5D03G0709600	Chr5D	411604712	411605539	-	411605125	Chr5D	348797269	348798096	-	348797682	1.0	1.0
gene:TraesCS5D03G0709700	Chr5D	411611503	411613708	-	411612605	Chr5D	348804061	348806262	-	348805161	1.0	1.0
gene:TraesCS5D03G0709800	Chr5D	411622010	411627897	+	411624953	Chr5D	348814088	348819975	+	348817031	1.0	1.0
gene:TraesCS5D03G0709900	Chr5D	411628590	411629730	+	411629160	Chr5D	348820668	348821787	+	348821227	0.981	0.981
gene:TraesCS5D03G0710200	Chr5D	411665634	411672186	+	411668910	Chr5D	348867409	348873961	+	348870685	1.0	1.0
gene:TraesCS5D03G0710600	Chr5D	411687363	411688784	+	411688073	Chr5D	348889137	348890558	+	348889847	1.0	1.0
gene:TraesCS5D03G0710700	Chr5D	411798960	411808477	+	411803718	Chr5D	349000531	349010048	+	349005289	1.0	1.0
gene:TraesCS5D03G0710800	Chr5D	411833484	411837152	+	411835318	Chr5D	349034720	349038388	+	349036554	1.0	1.0
gene:TraesCS5D03G0710900	Chr5D	411841639	411842704	-	411842171	Chr5D	349042875	349043940	-	349043407	1.0	1.0
gene:TraesCS5D03G0711000	Chr5D	411847148	411848593	-	411847870	Chr5D	349048211	349049656	-	349048933	1.0	1.0
gene:TraesCS5D03G0711100	Chr5D	411850860	411852898	-	411851879	Chr5D	349051923	349053961	-	349052942	1.0	1.0
gene:TraesCS5D03G0711200	Chr5D	412125247	412125714	-	412125480	Chr5D	349334537	349335004	-	349334770	1.0	1.0
gene:TraesCS5D03G0711400	Chr5D	412190647	412191276	-	412190961	Chr5D	349399940	349400569	-	349400254	1.0	1.0
gene:TraesCS5D03G0711500	Chr5D	412198575	412199241	-	412198908	Chr5D	349407880	349408546	-	349408213	1.0	1.0
gene:TraesCS5D03G0711700	Chr5D	412268513	412268699	+	412268606	Chr5D	349477820	349478006	+	349477913	1.0	1.0
gene:TraesCS5D03G0711900	Chr5D	412287024	412287572	+	412287298	Chr5D	349496346	349496894	+	349496620	1.0	1.0
gene:TraesCS5D03G0712000	Chr5D	412355633	412375229	+	412365431	Chr5D	349564950	349584546	+	349574748	1.0	1.0
gene:TraesCS5D03G0712800	Chr5D	412707159	412709947	+	412708553	Chr5D	349915905	349918693	+	349917299	1.0	1.0
gene:TraesCS5D03G0712900	Chr5D	412710780	412711652	-	412711216	Chr5D	349919526	349920398	-	349919962	1.0	1.0
gene:TraesCS5D03G0713000	Chr5D	412768388	412770134	-	412769261	Chr5D	349977141	349978887	-	349978014	1.0	1.0
gene:TraesCS5D03G0713100	Chr5D	412770295	412773622	-	412771958	Chr5D	349979048	349982375	-	349980711	1.0	1.0
gene:TraesCS5D03G0713500	Chr5D	412831711	412836275	+	412833993	Chr5D	350040315	350044879	+	350042597	1.0	1.0
gene:TraesCS5D03G0713600	Chr5D	412887319	412891433	+	412889376	Chr5D	350096012	350100126	+	350098069	1.0	1.0
gene:TraesCS5D03G0713700	Chr5D	412894264	412896491	-	412895377	Chr5D	350102957	350105184	-	350104070	1.0	1.0
gene:TraesCS5D03G0713900	Chr5D	412905342	412906799	+	412906070	Chr5D	350114035	350115492	+	350114763	1.0	1.0
gene:TraesCS5D03G0714300	Chr5D	413029630	413031507	+	413030568	Chr5D	350238126	350240003	+	350239064	1.0	1.0
gene:TraesCS5D03G0714600	Chr5D	413069336	413070685	-	413070010	Chr5D	350277843	350279192	-	350278517	1.0	1.0
gene:TraesCS5D03G0715000	Chr5D	413105505	413112905	+	413109205	Chr5D	350313996	350321396	+	350317696	1.0	1.0
gene:TraesCS5D03G0715100	Chr5D	413174299	413175480	+	413174889	Chr5D	350382725	350383906	+	350383315	1.0	1.0
gene:TraesCS5D03G0715200	Chr5D	413209503	413210840	+	413210171	Chr5D	350417354	350418691	+	350418022	1.0	1.0
gene:TraesCS5D03G0715300	Chr5D	413223386	413227970	-	413225678	Chr5D	350431237	350435821	-	350433529	1.0	1.0
gene:TraesCS5D03G0715400	Chr5D	413247542	413250090	-	413248816	Chr5D	350455393	350457941	-	350456667	1.0	1.0
gene:TraesCS5D03G0715500	Chr5D	413253904	413257826	+	413255865	Chr5D	350461755	350465677	+	350463716	1.0	1.0
gene:TraesCS5D03G0715600	Chr5D	413271385	413280842	+	413276113	Chr5D	350479238	350488694	+	350483966	1.0	1.0
gene:TraesCS5D03G0715700	Chr5D	413315915	413316974	+	413316444	Chr5D	350523756	350524815	+	350524285	1.0	1.0
gene:TraesCS5D03G0715800	Chr5D	413363616	413364475	+	413364045	Chr5D	350571303	350572162	+	350571732	1.0	1.0
gene:TraesCS5D03G0715900	Chr5D	413429748	413430691	-	413430219	Chr5D	350637431	350638374	-	350637902	1.0	1.0
gene:TraesCS5D03G0716000	Chr5D	413443709	413444919	+	413444314	Chr5D	350651394	350652604	+	350651999	1.0	1.0
gene:TraesCS5D03G0716100	Chr5D	413460851	413461795	-	413461323	Chr5D	350668536	350669480	-	350669008	1.0	1.0
gene:TraesCS5D03G0716400	Chr5D	413502238	413502678	+	413502458	Chr5D	350709933	350710373	+	350710153	1.0	1.0
gene:TraesCS5D03G0716600	Chr5D	413663401	413664380	-	413663890	Chr5D	350871064	350872043	-	350871553	1.0	1.0
gene:TraesCS5D03G0716700	Chr5D	413667220	413668285	-	413667752	Chr5D	350874884	350875949	-	350875416	1.0	1.0
gene:TraesCS5D03G0716800	Chr5D	413686720	413687442	-	413687081	Chr5D	350894427	350895149	-	350894788	1.0	1.0
