gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS4B03G0606400	Chr4B	464721873	464726593	+	464724233	Chr4B	353785581	353790301	+	353787941	1.0	1.0
gene:TraesCS4B03G0606500	Chr4B	464741068	464752074	-	464746571	Chr4B	353804771	353815777	-	353810274	1.0	1.0
gene:TraesCS4B03G0606700	Chr4B	464995563	465001711	+	464998637	Chr4B	354059086	354065234	+	354062160	1.0	1.0
gene:TraesCS4B03G0607100	Chr4B	465005250	465007486	+	465006368	Chr4B	354068773	354071009	+	354069891	1.0	1.0
gene:TraesCS4B03G0607300	Chr4B	465041447	465044096	+	465042771	Chr4B	354104996	354107645	+	354106320	1.0	1.0
gene:TraesCS4B03G0607500	Chr4B	465277828	465283589	+	465280708	Chr4B	354341885	354347410	+	354344647	1.0	1.0
gene:TraesCS4B03G0607800	Chr4B	465320039	465321592	-	465320815	Chr4B	354383642	354385195	-	354384418	1.0	1.0
gene:TraesCS4B03G0608300	Chr4B	465847937	465851934	+	465849935	Chr4B	354911302	354915299	+	354913300	1.0	1.0
gene:TraesCS4B03G0608500	Chr4B	465898580	465899298	+	465898939	Chr4B	354961953	354962671	+	354962312	1.0	1.0
gene:TraesCS4B03G0608900	Chr4B	465954911	465959080	+	465956995	Chr4B	355018183	355022312	+	355020247	0.981	0.981
gene:TraesCS4B03G0609000	Chr4B	466057598	466059833	+	466058715	Chr4B	355120896	355123131	+	355122013	1.0	0.999
gene:TraesCS4B03G0609300	Chr4B	466232218	466237029	+	466234623	Chr4B	355295530	355300340	+	355297935	0.999	0.999
gene:TraesCS4B03G0609400	Chr4B	466239147	466241509	-	466240328	Chr4B	355302458	355304821	-	355303639	1.0	0.999
gene:TraesCS4B03G0609900	Chr4B	466371264	466373216	+	466372240	Chr4B	355434427	355436379	+	355435403	1.0	1.0
gene:TraesCS4B03G0610000	Chr4B	466378726	466382130	+	466380428	Chr4B	355441889	355445293	+	355443591	1.0	1.0
gene:TraesCS4B03G0610300	Chr4B	466540419	466547701	-	466544060	Chr4B	355603587	355610974	-	355607280	1.0	0.997
gene:TraesCS4B03G0610400	Chr4B	466617075	466617338	-	466617206	Chr4B	355680357	355680620	-	355680488	1.0	1.0
gene:TraesCS4B03G0610500	Chr4B	466979096	466979922	-	466979509	Chr4B	356042301	356043127	-	356042714	1.0	1.0
gene:TraesCS4B03G0610600	Chr4B	466984081	466985861	+	466984971	Chr4B	356047297	356049077	+	356048187	1.0	1.0
gene:TraesCS4B03G0610800	Chr4B	467063483	467066155	+	467064819	Chr4B	356126689	356129361	+	356128025	1.0	1.0
gene:TraesCS4B03G0610900	Chr4B	467069573	467070752	+	467070162	Chr4B	356132779	356133958	+	356133368	1.0	0.997
gene:TraesCS4B03G0611300	Chr4B	467169261	467173556	+	467171408	Chr4B	356232472	356236767	+	356234619	1.0	1.0
gene:TraesCS4B03G0611400	Chr4B	467175431	467179523	+	467177477	Chr4B	356238642	356242734	+	356240688	1.0	1.0
gene:TraesCS4B03G0611700	Chr4B	467181377	467185729	-	467183553	Chr4B	356244588	356248940	-	356246764	1.0	1.0
gene:TraesCS4B03G0612200	Chr4B	467266013	467266704	+	467266358	Chr4B	356329218	356329909	+	356329563	1.0	1.0
gene:TraesCS4B03G0612400	Chr4B	467312493	467315872	-	467314182	Chr4B	356375704	356379056	-	356377380	0.986	0.986
gene:TraesCS4B03G0612600	Chr4B	467499625	467504308	-	467501966	Chr4B	356561610	356566293	-	356563951	1.0	1.0
gene:TraesCS4B03G0612800	Chr4B	467535264	467539720	-	467537492	Chr4B	356597262	356601718	-	356599490	1.0	1.0
gene:TraesCS4B03G0613500	Chr4B	467715513	467717369	-	467716441	Chr4B	356777505	356779361	-	356778433	1.0	1.0
gene:TraesCS4B03G0613700	Chr4B	467924002	467931840	-	467927921	Chr4B	356984414	356992254	-	356988334	1.0	1.0
gene:TraesCS4B03G0613900	Chr4B	468269998	468275345	+	468272671	Chr4B	357329457	357334805	+	357332131	1.0	1.0
gene:TraesCS4B03G0614300	Chr4B	468291909	468294900	-	468293404	Chr4B	357351370	357354361	-	357352865	1.0	1.0
gene:TraesCS4B03G0615700	Chr4B	468504249	468506556	-	468505402	Chr4B	357563480	357565787	-	357564633	1.0	1.0
gene:TraesCS4B03G0616100	Chr4B	468761420	468768393	+	468764906	Chr4B	357828081	357835054	+	357831567	1.0	1.0
gene:TraesCS4B03G0616800	Chr4B	469550891	469552936	+	469551913	Chr4B	358617187	358619232	+	358618209	1.0	1.0
gene:TraesCS4B03G0617000	Chr4B	470216013	470225273	+	470220643	Chr4B	359279740	359289000	+	359284370	1.0	1.0
gene:TraesCS4B03G0617100	Chr4B	470225428	470226346	+	470225887	Chr4B	359289155	359290073	+	359289614	1.0	1.0
gene:TraesCS4B03G0617500	Chr4B	470580848	470589086	+	470584967	Chr4B	359644455	359652693	+	359648574	1.0	1.0
gene:TraesCS4B03G0617600	Chr4B	470589503	470590023	-	470589763	Chr4B	359653110	359653630	-	359653370	1.0	1.0
gene:TraesCS4B03G0617700	Chr4B	470903559	470906134	+	470904846	Chr4B	359966929	359969504	+	359968216	1.0	1.0
gene:TraesCS4B03G0617900	Chr4B	471025434	471026892	-	471026163	Chr4B	360088828	360090286	-	360089557	1.0	1.0
gene:TraesCS4B03G0618100	Chr4B	471203359	471207139	+	471205249	Chr4B	360266761	360270540	+	360268650	1.0	1.0
gene:TraesCS4B03G0618400	Chr4B	471382505	471384145	+	471383325	Chr4B	360447172	360448812	+	360447992	1.0	0.999
gene:TraesCS4B03G0618600	Chr4B	471456085	471457377	+	471456731	Chr4B	360520734	360522026	+	360521380	1.0	1.0
gene:TraesCS4B03G0618700	Chr4B	471459713	471460962	+	471460337	Chr4B	360524362	360525611	+	360524986	1.0	0.999
gene:TraesCS4B03G0618800	Chr4B	471486021	471487114	+	471486567	Chr4B	360550686	360551779	+	360551232	1.0	1.0
gene:TraesCS4B03G0619000	Chr4B	471671904	471677473	+	471674688	Chr4B	360736065	360741638	+	360738851	1.0	1.0
gene:TraesCS4B03G0619200	Chr4B	471733626	471741179	-	471737402	Chr4B	360797790	360805339	-	360801564	1.0	1.0
gene:TraesCS4B03G0619300	Chr4B	471887703	471888242	+	471887972	Chr4B	360951871	360952410	+	360952140	1.0	1.0
gene:TraesCS4B03G0619400	Chr4B	471918962	471919781	+	471919371	Chr4B	360983130	360983949	+	360983539	1.0	1.0
gene:TraesCS4B03G0619700	Chr4B	472351111	472353961	+	472352536	Chr4B	361413718	361416479	+	361415098	0.968	0.968
gene:TraesCS4B03G0620100	Chr4B	472811494	472815111	-	472813302	Chr4B	361872243	361875860	-	361874051	1.0	1.0
gene:TraesCS4B03G0620200	Chr4B	472821658	472822999	-	472822328	Chr4B	361882407	361883748	-	361883077	1.0	1.0
gene:TraesCS4B03G0620400	Chr4B	473107004	473109078	+	473108041	Chr4B	362167647	362169721	+	362168684	1.0	1.0
gene:TraesCS4B03G0620900	Chr4B	473617142	473619917	+	473618529	Chr4B	362691500	362694275	+	362692887	1.0	1.0
gene:TraesCS4B03G0621000	Chr4B	473623589	473628022	-	473625805	Chr4B	362697947	362702386	-	362700166	1.0	1.0
gene:TraesCS4B03G0621600	Chr4B	474426554	474429943	-	474428248	Chr4B	363501715	363505104	-	363503409	1.0	1.0
gene:TraesCS4B03G0621700	Chr4B	474481338	474490768	-	474486053	Chr4B	363556494	363565922	-	363561208	1.0	1.0
gene:TraesCS4B03G0621900	Chr4B	475035102	475039472	+	475037287	Chr4B	364107928	364112298	+	364110113	1.0	1.0
gene:TraesCS4B03G0622000	Chr4B	475043282	475045996	+	475044639	Chr4B	364116108	364118822	+	364117465	1.0	1.0
gene:TraesCS4B03G0622300	Chr4B	475295840	475298878	+	475297359	Chr4B	364368210	364371168	+	364369689	0.973	0.973
gene:TraesCS4B03G0622400	Chr4B	475416960	475422203	-	475419581	Chr4B	364488733	364493976	-	364491354	1.0	1.0
gene:TraesCS4B03G0622500	Chr4B	475497287	475498873	+	475498080	Chr4B	364568873	364570459	+	364569666	1.0	1.0
gene:TraesCS4B03G0623100	Chr4B	475590422	475593975	-	475592198	Chr4B	364656699	364660252	-	364658475	1.0	1.0
gene:TraesCS4B03G0623300	Chr4B	475594354	475604832	-	475599593	Chr4B	364660631	364670821	-	364665726	1.0	1.0
gene:TraesCS4B03G0623500	Chr4B	475802780	475803720	-	475803250	Chr4B	364867159	364868099	-	364867629	1.0	1.0
gene:TraesCS4B03G0623600	Chr4B	476081327	476084766	+	476083046	Chr4B	365141591	365145030	+	365143310	1.0	1.0
gene:TraesCS4B03G0624100	Chr4B	476369747	476372035	+	476370891	Chr4B	365429465	365431753	+	365430609	1.0	0.999
gene:TraesCS4B03G0624400	Chr4B	476447804	476455289	+	476451546	Chr4B	365507516	365515001	+	365511258	1.0	1.0
gene:TraesCS4B03G0624600	Chr4B	476452051	476455290	-	476453670	Chr4B	365511763	365515002	-	365513382	1.0	1.0
gene:TraesCS4B03G0624700	Chr4B	476461154	476463144	-	476462149	Chr4B	365520876	365522866	-	365521871	1.0	1.0
gene:TraesCS4B03G0626100	Chr4B	478369712	478375012	-	478372362	Chr4B	367456347	367461647	-	367458997	1.0	1.0
gene:TraesCS4B03G0626200	Chr4B	478441728	478445185	+	478443456	Chr4B	367528366	367531840	+	367530103	1.0	1.0
gene:TraesCS4B03G0626300	Chr4B	478612889	478614600	+	478613744	Chr4B	367697375	367699086	+	367698230	1.0	1.0
gene:TraesCS4B03G0627000	Chr4B	478888281	478892182	+	478890231	Chr4B	367968990	367972891	+	367970940	1.0	1.0
gene:TraesCS4B03G0627100	Chr4B	478892268	478896847	-	478894557	Chr4B	367972977	367977556	-	367975266	1.0	1.0
gene:TraesCS4B03G0627300	Chr4B	479260567	479268953	+	479264760	Chr4B	368349474	368357860	+	368353667	1.0	1.0
gene:TraesCS4B03G0627500	Chr4B	479273441	479274172	+	479273806	Chr4B	368362037	368362768	+	368362402	1.0	1.0
gene:TraesCS4B03G0627600	Chr4B	479274774	479278743	-	479276758	Chr4B	368363370	368367339	-	368365354	1.0	1.0
gene:TraesCS4B03G0627700	Chr4B	479276874	479278349	+	479277611	Chr4B	368365470	368366945	+	368366207	1.0	1.0
gene:TraesCS4B03G0627800	Chr4B	479802272	479805533	+	479803902	Chr4B	368890850	368894111	+	368892480	1.0	1.0
gene:TraesCS4B03G0627900	Chr4B	479805518	479811650	-	479808584	Chr4B	368894096	368900228	-	368897162	1.0	1.0
gene:TraesCS4B03G0628100	Chr4B	479862793	479869283	-	479866038	Chr4B	368951372	368957863	-	368954617	1.0	0.998
gene:TraesCS4B03G0628300	Chr4B	480045306	480046603	-	480045954	Chr4B	369133424	369134721	-	369134072	1.0	1.0
gene:TraesCS4B03G0628600	Chr4B	480129974	480134130	+	480132052	Chr4B	369218088	369222244	+	369220166	1.0	0.999
gene:TraesCS4B03G0628700	Chr4B	480134828	480137235	-	480136031	Chr4B	369222942	369225349	-	369224145	1.0	1.0
gene:TraesCS4B03G0629000	Chr4B	480444648	480448141	+	480446394	Chr4B	369532503	369535994	+	369534248	1.0	1.0
gene:TraesCS4B03G0629100	Chr4B	480701856	480702825	+	480702340	Chr4B	369789720	369790689	+	369790204	1.0	0.998
gene:TraesCS4B03G0629400	Chr4B	480730791	480732985	+	480731888	Chr4B	369818669	369820863	+	369819766	1.0	1.0
gene:TraesCS4B03G0630000	Chr4B	480806648	480812679	+	480809663	Chr4B	369894512	369900543	+	369897527	1.0	1.0
gene:TraesCS4B03G0630100	Chr4B	480845865	480849615	-	480847740	Chr4B	369933728	369937478	-	369935603	1.0	1.0
gene:TraesCS4B03G0630300	Chr4B	481008747	481010437	+	481009592	Chr4B	370096323	370098013	+	370097168	1.0	1.0
gene:TraesCS4B03G0631000	Chr4B	481856060	481869913	-	481862986	Chr4B	370941310	370955163	-	370948236	1.0	1.0
gene:TraesCS4B03G0631100	Chr4B	481980360	481981157	-	481980758	Chr4B	371065610	371066407	-	371066008	1.0	1.0
gene:TraesCS4B03G0631200	Chr4B	481981696	481982325	-	481982010	Chr4B	371066946	371067575	-	371067260	1.0	1.0
gene:TraesCS4B03G0631300	Chr4B	482180288	482180938	-	482180613	Chr4B	371277769	371278419	-	371278094	1.0	1.0
gene:TraesCS4B03G0631600	Chr4B	482185339	482187205	-	482186272	Chr4B	371282821	371284687	-	371283754	1.0	1.0
gene:TraesCS4B03G0632100	Chr4B	482533943	482536350	-	482535146	Chr4B	371631405	371633812	-	371632608	1.0	1.0
gene:TraesCS4B03G0632200	Chr4B	482709386	482714578	+	482711982	Chr4B	371805959	371811151	+	371808555	1.0	1.0
gene:TraesCS4B03G0632300	Chr4B	482715168	482716220	-	482715694	Chr4B	371811741	371812793	-	371812267	1.0	1.0
gene:TraesCS4B03G0632400	Chr4B	482778493	482784736	+	482781614	Chr4B	371875061	371881304	+	371878182	1.0	1.0
gene:TraesCS4B03G0632600	Chr4B	482897402	482900229	+	482898815	Chr4B	371993951	371996777	+	371995364	0.999	0.999
gene:TraesCS4B03G0633000	Chr4B	482939959	482946339	+	482943149	Chr4B	372036527	372042907	+	372039717	1.0	0.999
gene:TraesCS4B03G0633100	Chr4B	482947154	482951078	+	482949116	Chr4B	372043724	372047648	+	372045686	1.0	0.999
gene:TraesCS4B03G0633300	Chr4B	482955368	482959331	+	482957349	Chr4B	372051938	372055901	+	372053919	1.0	1.0
gene:TraesCS4B03G0633400	Chr4B	482959763	482961646	-	482960704	Chr4B	372056333	372058216	-	372057274	1.0	1.0
gene:TraesCS4B03G0633600	Chr4B	482962045	482966033	-	482964039	Chr4B	372058615	372062599	-	372060607	0.996	0.995
gene:TraesCS4B03G0634300	Chr4B	483100398	483104718	-	483102558	Chr4B	372197014	372201333	-	372199173	0.999	0.998
gene:TraesCS4B03G0634600	Chr4B	483132292	483134035	-	483133163	Chr4B	372228918	372230661	-	372229789	1.0	1.0
gene:TraesCS4B03G0634700	Chr4B	483134112	483136051	+	483135081	Chr4B	372230738	372232677	+	372231707	1.0	1.0
gene:TraesCS4B03G0634800	Chr4B	483141221	483143100	+	483142160	Chr4B	372237847	372239726	+	372238786	1.0	1.0
gene:TraesCS4B03G0634900	Chr4B	483145204	483147238	+	483146221	Chr4B	372241839	372243873	+	372242856	1.0	1.0
gene:TraesCS4B03G0635300	Chr4B	483288435	483298060	+	483293247	Chr4B	372385062	372394408	+	372389735	1.0	0.997
gene:TraesCS4B03G0635400	Chr4B	483298318	483299907	-	483299112	Chr4B	372394666	372396255	-	372395460	1.0	1.0
gene:TraesCS4B03G0635500	Chr4B	483766264	483768147	+	483767205	Chr4B	372861680	372863563	+	372862621	1.0	1.0
gene:TraesCS4B03G0635800	Chr4B	483953711	483958558	+	483956134	Chr4B	373049141	373053988	+	373051564	1.0	1.0
gene:TraesCS4B03G0636500	Chr4B	484726540	484733856	+	484730198	Chr4B	373820303	373827619	+	373823961	1.0	1.0
gene:TraesCS4B03G0636800	Chr4B	485261764	485275909	+	485268836	Chr4B	374344210	374358387	+	374351298	1.0	1.0
gene:TraesCS4B03G0637000	Chr4B	485383985	485386927	-	485385456	Chr4B	374466490	374469432	-	374467961	1.0	1.0
gene:TraesCS4B03G0637300	Chr4B	485441610	485450223	+	485445916	Chr4B	374524123	374532736	+	374528429	1.0	0.999
gene:TraesCS4B03G0637400	Chr4B	485453277	485460991	+	485457134	Chr4B	374535790	374543848	+	374539819	1.0	1.0
gene:TraesCS4B03G0637500	Chr4B	485461133	485464279	-	485462706	Chr4B	374543990	374547136	-	374545563	1.0	1.0
gene:TraesCS4B03G0637700	Chr4B	486440253	486445479	+	486442866	Chr4B	375523126	375528352	+	375525739	1.0	1.0
gene:TraesCS4B03G0638000	Chr4B	486939216	486945110	+	486942163	Chr4B	376021315	376027209	+	376024262	1.0	1.0
gene:TraesCS4B03G0638700	Chr4B	487419579	487423345	-	487421462	Chr4B	376501711	376505477	-	376503594	1.0	1.0
gene:TraesCS4B03G0639000	Chr4B	487833633	487835050	-	487834341	Chr4B	376915887	376917304	-	376916595	1.0	1.0
gene:TraesCS4B03G0639100	Chr4B	487849079	487852320	+	487850699	Chr4B	376931337	376934578	+	376932957	1.0	1.0
gene:TraesCS4B03G0639300	Chr4B	488041278	488045672	+	488043475	Chr4B	377123364	377127758	+	377125561	1.0	1.0
gene:TraesCS4B03G0640200	Chr4B	488237512	488240998	-	488239255	Chr4B	377328058	377331544	-	377329801	1.0	0.999
gene:TraesCS4B03G0640400	Chr4B	488442796	488444059	-	488443427	Chr4B	377533164	377534220	-	377533692	0.962	0.962
gene:TraesCS4B03G0641100	Chr4B	488796120	488798998	-	488797559	Chr4B	377885088	377887966	-	377886527	1.0	1.0
gene:TraesCS4B03G0641600	Chr4B	489811532	489814278	+	489812905	Chr4B	378896816	378899562	+	378898189	1.0	1.0
gene:TraesCS4B03G0641900	Chr4B	490160484	490166575	+	490163529	Chr4B	379245908	379251997	+	379248952	1.0	1.0
gene:TraesCS4B03G0642200	Chr4B	490183669	490186188	-	490184928	Chr4B	379269093	379271612	-	379270352	1.0	1.0
gene:TraesCS4B03G0642500	Chr4B	490606854	490609437	+	490608145	Chr4B	379689524	379692107	+	379690815	1.0	1.0
gene:TraesCS4B03G0643100	Chr4B	490932794	490941318	+	490937056	Chr4B	380014536	380023062	+	380018799	1.0	1.0
gene:TraesCS4B03G0643200	Chr4B	490974724	490979705	-	490977214	Chr4B	380056472	380061453	-	380058962	1.0	1.0
gene:TraesCS4B03G0643400	Chr4B	491347558	491352523	-	491350040	Chr4B	380433661	380438626	-	380436143	1.0	1.0
gene:TraesCS4B03G0643600	Chr4B	491355257	491357694	-	491356475	Chr4B	380441360	380443797	-	380442578	1.0	1.0
gene:TraesCS4B03G0643700	Chr4B	491364178	491365957	-	491365067	Chr4B	380450262	380452041	-	380451151	1.0	0.997
gene:TraesCS4B03G0643900	Chr4B	492665153	492669220	+	492667186	Chr4B	381749611	381753678	+	381751644	1.0	1.0
gene:TraesCS4B03G0644200	Chr4B	492766006	492766689	+	492766347	Chr4B	381850480	381851163	+	381850821	1.0	1.0
gene:TraesCS4B03G0644300	Chr4B	492900179	492920025	+	492910102	Chr4B	381984436	382003664	+	381994050	1.0	1.0
gene:TraesCS4B03G0644700	Chr4B	493155823	493158436	+	493157129	Chr4B	382238136	382240749	+	382239442	1.0	1.0
gene:TraesCS4B03G0645200	Chr4B	493355473	493357077	-	493356275	Chr4B	382432264	382433868	-	382433066	1.0	0.999
gene:TraesCS4B03G0645300	Chr4B	493357999	493363662	-	493360830	Chr4B	382434790	382440453	-	382437621	1.0	1.0
gene:TraesCS4B03G0645800	Chr4B	493730822	493733961	-	493732391	Chr4B	382799283	382802422	-	382800852	1.0	1.0
gene:TraesCS4B03G0646000	Chr4B	493833623	493834971	+	493834297	Chr4B	382902806	382904154	+	382903480	1.0	1.0
gene:TraesCS4B03G0646100	Chr4B	493836601	493837867	-	493837234	Chr4B	382905784	382907050	-	382906417	1.0	1.0
gene:TraesCS4B03G0646400	Chr4B	494157787	494159890	-	494158838	Chr4B	383226903	383229006	-	383227954	1.0	1.0
gene:TraesCS4B03G0646500	Chr4B	494163383	494168565	+	494165974	Chr4B	383232493	383237673	+	383235083	0.998	0.997
gene:TraesCS4B03G0646700	Chr4B	494192783	494197306	+	494195044	Chr4B	383261889	383266412	+	383264150	1.0	1.0
gene:TraesCS4B03G0646800	Chr4B	494219465	494220631	+	494220048	Chr4B	383288561	383289727	+	383289144	1.0	1.0
gene:TraesCS4B03G0647000	Chr4B	494224473	494224787	+	494224630	Chr4B	383293572	383293886	+	383293729	1.0	1.0
gene:TraesCS4B03G0647100	Chr4B	494268641	494269728	+	494269184	Chr4B	383337746	383338833	+	383338289	1.0	1.0
gene:TraesCS4B03G0647200	Chr4B	494274136	494274990	+	494274563	Chr4B	383343241	383344095	+	383343668	1.0	1.0
gene:TraesCS4B03G0647300	Chr4B	494290637	494292451	+	494291544	Chr4B	383359739	383361553	+	383360646	1.0	1.0
gene:TraesCS4B03G0647900	Chr4B	494497128	494498576	-	494497852	Chr4B	383558150	383559598	-	383558874	1.0	1.0
gene:TraesCS4B03G0648200	Chr4B	494615062	494615526	-	494615294	Chr4B	383676088	383676552	-	383676320	1.0	0.997
gene:TraesCS4B03G0649000	Chr4B	494671975	494672316	-	494672145	Chr4B	383733000	383733341	-	383733170	1.0	1.0
gene:TraesCS4B03G0649200	Chr4B	494673058	494673408	-	494673233	Chr4B	383734083	383734433	-	383734258	1.0	1.0
gene:TraesCS4B03G0649400	Chr4B	494674979	494675278	+	494675128	Chr4B	383736004	383736303	+	383736153	1.0	1.0
gene:TraesCS4B03G0650500	Chr4B	494702043	494702276	-	494702159	Chr4B	383763071	383763304	-	383763187	1.0	1.0
gene:TraesCS4B03G0650700	Chr4B	494703239	494704012	+	494703625	Chr4B	383764267	383765040	+	383764653	1.0	1.0
gene:TraesCS4B03G0651000	Chr4B	494713903	494714175	+	494714039	Chr4B	383774931	383775203	+	383775067	1.0	1.0
gene:TraesCS4B03G0651100	Chr4B	494714702	494716946	-	494715824	Chr4B	383775730	383777974	-	383776852	1.0	1.0
gene:TraesCS4B03G0651200	Chr4B	494717249	494717719	-	494717484	Chr4B	383778277	383778747	-	383778512	1.0	0.997
gene:TraesCS4B03G0651300	Chr4B	494719042	494724755	-	494721898	Chr4B	383780070	383785787	-	383782928	1.0	1.0
gene:TraesCS4B03G0651400	Chr4B	494726389	494732247	-	494729318	Chr4B	383787421	383793279	-	383790350	1.0	1.0
gene:TraesCS4B03G0651500	Chr4B	494732486	494739166	-	494735826	Chr4B	383793518	383800198	-	383796858	1.0	1.0
gene:TraesCS4B03G0651700	Chr4B	495376183	495377420	+	495376801	Chr4B	384435346	384436584	+	384435965	1.0	0.998
gene:TraesCS4B03G0651900	Chr4B	495413403	495418774	+	495416088	Chr4B	384472581	384477952	+	384475266	1.0	1.0
gene:TraesCS4B03G0652400	Chr4B	495554697	495558360	+	495556528	Chr4B	384613566	384617229	+	384615397	1.0	1.0
gene:TraesCS4B03G0652600	Chr4B	495594282	495596421	+	495595351	Chr4B	384662805	384664706	+	384663755	0.998	0.97
gene:TraesCS4B03G0652800	Chr4B	495655414	495656717	+	495656065	Chr4B	384722977	384724280	+	384723628	1.0	1.0
gene:TraesCS4B03G0653000	Chr4B	495677823	495681767	+	495679795	Chr4B	384745382	384749326	+	384747354	1.0	1.0
gene:TraesCS4B03G0653700	Chr4B	496241072	496242439	+	496241755	Chr4B	385308483	385309850	+	385309166	1.0	1.0
gene:TraesCS4B03G0653900	Chr4B	496355733	496359559	-	496357646	Chr4B	385423144	385426952	-	385425048	1.0	0.989
gene:TraesCS4B03G0654200	Chr4B	496500669	496501163	-	496500916	Chr4B	385568054	385568548	-	385568301	1.0	1.0
gene:TraesCS4B03G0654300	Chr4B	496673798	496678006	+	496675902	Chr4B	385741204	385745410	+	385743307	1.0	0.999
gene:TraesCS4B03G0654400	Chr4B	496983368	496985089	+	496984228	Chr4B	386049563	386051284	+	386050423	1.0	1.0
gene:TraesCS4B03G0654500	Chr4B	496985370	496991439	-	496988404	Chr4B	386051565	386057634	-	386054599	1.0	1.0
gene:TraesCS4B03G0654600	Chr4B	497548072	497552860	-	497550466	Chr4B	386612896	386617684	-	386615290	1.0	1.0
gene:TraesCS4B03G0654700	Chr4B	497552940	497570051	+	497561495	Chr4B	386617764	386634890	+	386626327	1.0	0.998
gene:TraesCS4B03G0654800	Chr4B	497570564	497581403	-	497575983	Chr4B	386635403	386646200	-	386640801	1.0	1.0
gene:TraesCS4B03G0655400	Chr4B	498097981	498100370	-	498099175	Chr4B	387161823	387164212	-	387163017	1.0	1.0
gene:TraesCS4B03G0655700	Chr4B	498231149	498232063	+	498231606	Chr4B	387294994	387295908	+	387295451	1.0	1.0
gene:TraesCS4B03G0655800	Chr4B	499009632	499019268	+	499014450	Chr4B	388073366	388083002	+	388078184	1.0	1.0
gene:TraesCS4B03G0655900	Chr4B	499067339	499070411	+	499068875	Chr4B	388131070	388134142	+	388132606	1.0	1.0
gene:TraesCS4B03G0656000	Chr4B	499071004	499080982	-	499075993	Chr4B	388134735	388144715	-	388139725	1.0	1.0
gene:TraesCS4B03G0656200	Chr4B	499220461	499222622	+	499221541	Chr4B	388284217	388286378	+	388285297	1.0	1.0
gene:TraesCS4B03G0656400	Chr4B	499246549	499247658	+	499247103	Chr4B	388310306	388311415	+	388310860	1.0	1.0
gene:TraesCS4B03G0656500	Chr4B	499247664	499248113	+	499247888	Chr4B	388311421	388311870	+	388311645	1.0	1.0
gene:TraesCS4B03G0657100	Chr4B	499429420	499435766	-	499432593	Chr4B	388491805	388498151	-	388494978	1.0	1.0
gene:TraesCS4B03G0657300	Chr4B	499452416	499453848	-	499453132	Chr4B	388514801	388516233	-	388515517	1.0	1.0
gene:TraesCS4B03G0657800	Chr4B	499509264	499512416	-	499510840	Chr4B	388571671	388574823	-	388573247	1.0	1.0
gene:TraesCS4B03G0658300	Chr4B	499691296	499693878	+	499692587	Chr4B	388752775	388755357	+	388754066	1.0	0.999
gene:TraesCS4B03G0658400	Chr4B	499997106	500005760	+	500001433	Chr4B	389058057	389066711	+	389062384	1.0	0.999
gene:TraesCS4B03G0658800	Chr4B	500030853	500034318	-	500032585	Chr4B	389104625	389108090	-	389106357	1.0	0.997
gene:TraesCS4B03G0659800	Chr4B	500515609	500519470	-	500517539	Chr4B	389585574	389589435	-	389587504	1.0	1.0
gene:TraesCS4B03G0660500	Chr4B	501370179	501370728	-	501370453	Chr4B	390447245	390447794	-	390447519	1.0	1.0
gene:TraesCS4B03G0660800	Chr4B	501559009	501568314	+	501563661	Chr4B	390635495	390644800	+	390640147	1.0	1.0
gene:TraesCS4B03G0660900	Chr4B	501571860	501575845	-	501573852	Chr4B	390648346	390652331	-	390650338	1.0	1.0
gene:TraesCS4B03G0661300	Chr4B	502124488	502127643	-	502126065	Chr4B	391198248	391201403	-	391199825	1.0	1.0
gene:TraesCS4B03G0661500	Chr4B	502151969	502158598	-	502155283	Chr4B	391225727	391232356	-	391229041	1.0	1.0
gene:TraesCS4B03G0662200	Chr4B	502729246	502731513	+	502730379	Chr4B	391801654	391803921	+	391802787	1.0	1.0
gene:TraesCS4B03G0662300	Chr4B	502731868	502737142	+	502734505	Chr4B	391804276	391809550	+	391806913	1.0	1.0
gene:TraesCS4B03G0662400	Chr4B	503339915	503343358	+	503341636	Chr4B	392411082	392414527	+	392412804	1.0	1.0
gene:TraesCS4B03G0662500	Chr4B	503363324	503366285	-	503364804	Chr4B	392434493	392437454	-	392435973	1.0	1.0
gene:TraesCS4B03G0663000	Chr4B	504109141	504112870	+	504111005	Chr4B	393179793	393183522	+	393181657	1.0	1.0
gene:TraesCS4B03G0663100	Chr4B	504115473	504120941	+	504118207	Chr4B	393186125	393191593	+	393188859	1.0	1.0
gene:TraesCS4B03G0663200	Chr4B	504119536	504119874	-	504119705	Chr4B	393190188	393190526	-	393190357	1.0	1.0
gene:TraesCS4B03G0663700	Chr4B	504265092	504272236	-	504268664	Chr4B	393334997	393342141	-	393338569	1.0	0.999
gene:TraesCS4B03G0664300	Chr4B	504672309	504672919	+	504672614	Chr4B	393741367	393741977	+	393741672	1.0	1.0
gene:TraesCS4B03G0664400	Chr4B	504672973	504677747	-	504675360	Chr4B	393742031	393746805	-	393744418	1.0	1.0
gene:TraesCS4B03G0664500	Chr4B	504716843	504719399	-	504718121	Chr4B	393785896	393788452	-	393787174	1.0	1.0
gene:TraesCS4B03G0664600	Chr4B	505308471	505318642	+	505313556	Chr4B	394375230	394385401	+	394380315	1.0	1.0
