gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS5B03G0763200	Chr5B	483282310	483284634	+	483283472	Chr5B	481997121	481999444	+	481998282	1.0	1.0
gene:TraesCS5B03G0763300	Chr5B	483285412	483286074	+	483285743	Chr5B	482000222	482000884	+	482000553	1.0	0.993
gene:TraesCS5B03G0763400	Chr5B	483288122	483290634	-	483289378	Chr5B	482002931	482005069	-	482004000	0.987	0.981
gene:TraesCS5B03G0763600	Chr5B	483401107	483404178	+	483402642	Chr5B	482249958	482253032	+	482251495	0.999	0.963
gene:TraesCS5B03G0763900	Chr5B	483735876	483742725	+	483739300	Chr5B	482737328	482744179	+	482740753	0.996	0.987
gene:TraesCS5B03G0764000	Chr5B	483743719	483753103	+	483748411	Chr5B	482745177	482754365	+	482749771	1.0	0.994
gene:TraesCS5B03G0764200	Chr5B	483814966	483815986	+	483815476	Chr5B	482755506	482756525	+	482756015	1.0	0.991
gene:TraesCS5B03G0764700	Chr5B	484073466	484075106	+	484074286	Chr5B	483024103	483025743	+	483024923	1.0	0.998
gene:TraesCS5B03G0764800	Chr5B	484148637	484151425	+	484150031	Chr5B	483095291	483098106	+	483096698	0.997	0.995
gene:TraesCS5B03G0764900	Chr5B	485172985	485179314	+	485176149	Chr5B	484072702	484079088	+	484075895	1.0	0.999
gene:TraesCS5B03G0765100	Chr5B	485204079	485204561	-	485204320	Chr5B	484103679	484104161	-	484103920	1.0	1.0
gene:TraesCS5B03G0765300	Chr5B	485274635	485281318	+	485277976	Chr5B	484186858	484193540	+	484190199	1.0	0.999
gene:TraesCS5B03G0765400	Chr5B	485288671	485291959	+	485290315	Chr5B	484200892	484204180	+	484202536	1.0	1.0
gene:TraesCS5B03G0765800	Chr5B	485415931	485416887	-	485416409	Chr5B	484328092	484329048	-	484328570	1.0	1.0
gene:TraesCS5B03G0765900	Chr5B	485422090	485430879	-	485426484	Chr5B	484334251	484343040	-	484338645	1.0	1.0
gene:TraesCS5B03G0766100	Chr5B	485498058	485503475	-	485500766	Chr5B	484410214	484415631	-	484412922	1.0	1.0
gene:TraesCS5B03G0766300	Chr5B	485996252	486000525	+	485998388	Chr5B	484906009	484910282	+	484908145	1.0	1.0
gene:TraesCS5B03G0766400	Chr5B	486005789	486013011	+	486009400	Chr5B	484915541	484922763	+	484919152	1.0	1.0
gene:TraesCS5B03G0766500	Chr5B	486013410	486014641	-	486014025	Chr5B	484923162	484924393	-	484923777	1.0	1.0
gene:TraesCS5B03G0767500	Chr5B	486938687	486945993	+	486942340	Chr5B	485848182	485855488	+	485851835	1.0	0.999
gene:TraesCS5B03G0767800	Chr5B	487626724	487628585	-	487627654	Chr5B	486535068	486536929	-	486535998	1.0	1.0
gene:TraesCS5B03G0767900	Chr5B	487710397	487712623	-	487711510	Chr5B	486614784	486617010	-	486615897	1.0	1.0
gene:TraesCS5B03G0768000	Chr5B	487713836	487716796	-	487715316	Chr5B	486618223	486621183	-	486619703	1.0	1.0
gene:TraesCS5B03G0768100	Chr5B	487716859	487720158	+	487718508	Chr5B	486621246	486624545	+	486622895	1.0	1.0
gene:TraesCS5B03G0769100	Chr5B	488054007	488055632	-	488054819	Chr5B	486957882	486959507	-	486958694	1.0	1.0
gene:TraesCS5B03G0769300	Chr5B	488133778	488134755	+	488134266	Chr5B	487037527	487038504	+	487038015	1.0	1.0
gene:TraesCS5B03G0769500	Chr5B	488405448	488407501	+	488406474	Chr5B	487309698	487311751	+	487310724	1.0	1.0
gene:TraesCS5B03G0769600	Chr5B	488548773	488548988	-	488548880	Chr5B	487453433	487453648	-	487453540	1.0	1.0
gene:TraesCS5B03G0770100	Chr5B	488631874	488641170	-	488636522	Chr5B	487536518	487545814	-	487541166	1.0	1.0
gene:TraesCS5B03G0770700	Chr5B	488878421	488882094	+	488880257	Chr5B	487781938	487785611	+	487783774	1.0	1.0
gene:TraesCS5B03G0770900	Chr5B	488885878	488886936	-	488886407	Chr5B	487789395	487790453	-	487789924	1.0	1.0
gene:TraesCS5B03G0770800	Chr5B	488884170	488888896	-	488886533	Chr5B	487787687	487792413	-	487790050	1.0	1.0
gene:TraesCS5B03G0771100	Chr5B	488970675	488973644	+	488972159	Chr5B	487874217	487877186	+	487875701	1.0	1.0
gene:TraesCS5B03G0771300	Chr5B	489009792	489010034	-	489009913	Chr5B	487913334	487913576	-	487913455	1.0	1.0
gene:TraesCS5B03G0771400	Chr5B	489013154	489017019	-	489015086	Chr5B	487916569	487920554	-	487918561	0.995	0.924
gene:TraesCS5B03G0772100	Chr5B	489056348	489057727	-	489057037	Chr5B	487931333	487932716	-	487932024	1.0	0.979
gene:TraesCS5B03G0772200	Chr5B	489058448	489062718	-	489060583	Chr5B	487933398	487937455	-	487935426	1.0	0.982
gene:TraesCS5B03G0772400	Chr5B	489260785	489261356	-	489261070	Chr5B	488013257	488013827	-	488013542	0.991	0.965
gene:TraesCS5B03G0772500	Chr5B	489343169	489347420	-	489345294	Chr5B	488103326	488107581	-	488105453	0.998	0.994
gene:TraesCS5B03G0772600	Chr5B	489458760	489465510	-	489462135	Chr5B	488219721	488226468	-	488223094	1.0	0.998
gene:TraesCS5B03G0772700	Chr5B	489669689	489671700	-	489670694	Chr5B	488451914	488453922	-	488452918	0.997	0.994
gene:TraesCS5B03G0772900	Chr5B	489707751	489712615	-	489710183	Chr5B	488489406	488494271	-	488491838	1.0	0.997
gene:TraesCS5B03G0773300	Chr5B	490190855	490194794	+	490192824	Chr5B	488981077	488985020	+	488983048	1.0	0.997
gene:TraesCS5B03G0773500	Chr5B	490218306	490219403	+	490218854	Chr5B	489008663	489009760	+	489009211	1.0	0.999
gene:TraesCS5B03G0773600	Chr5B	490218405	490219967	-	490219186	Chr5B	489008762	489010324	-	489009543	1.0	0.998
gene:TraesCS5B03G0774100	Chr5B	490313921	490316088	-	490315004	Chr5B	489095947	489098114	-	489097030	1.0	1.0
gene:TraesCS5B03G0774200	Chr5B	490406892	490409426	+	490408159	Chr5B	489199696	489202230	+	489200963	1.0	0.996
gene:TraesCS5B03G0774900	Chr5B	490565635	490570931	-	490568283	Chr5B	489371195	489376491	-	489373843	1.0	1.0
gene:TraesCS5B03G0775000	Chr5B	490573565	490576473	-	490575019	Chr5B	489378724	489381632	-	489380178	1.0	1.0
gene:TraesCS5B03G0775100	Chr5B	490576862	490579348	-	490578105	Chr5B	489382021	489384506	-	489383263	1.0	1.0
gene:TraesCS5B03G0775200	Chr5B	490675032	490681099	-	490678065	Chr5B	489486393	489492460	-	489489426	1.0	0.999
gene:TraesCS5B03G0775400	Chr5B	490799064	490801197	-	490800130	Chr5B	489598986	489601119	-	489600052	1.0	1.0
gene:TraesCS5B03G0775500	Chr5B	490885445	490887622	-	490886533	Chr5B	489686398	489688575	-	489687486	1.0	0.999
gene:TraesCS5B03G0776000	Chr5B	490981007	490983451	+	490982229	Chr5B	489747589	489750033	+	489748811	1.0	1.0
gene:TraesCS5B03G0776100	Chr5B	491078099	491080187	+	491079143	Chr5B	489843916	489846004	+	489844960	1.0	0.996
gene:TraesCS5B03G0776200	Chr5B	491080465	491080854	+	491080659	Chr5B	489846282	489846671	+	489846476	1.0	0.994
gene:TraesCS5B03G0776300	Chr5B	491081488	491087418	-	491084453	Chr5B	489847303	489853208	-	489850255	1.0	0.997
gene:TraesCS5B03G0776500	Chr5B	491092269	491093498	-	491092883	Chr5B	489857898	489859127	-	489858512	1.0	0.995
gene:TraesCS5B03G0776600	Chr5B	491155541	491157115	-	491156328	Chr5B	489932015	489933590	-	489932802	1.0	0.998
gene:TraesCS5B03G0777300	Chr5B	491517900	491519576	+	491518738	Chr5B	490257635	490259314	+	490258474	1.0	0.994
gene:TraesCS5B03G0777400	Chr5B	491564417	491571107	-	491567762	Chr5B	490305661	490312351	-	490309006	1.0	1.0
gene:TraesCS5B03G0777500	Chr5B	491668952	491670586	+	491669769	Chr5B	490397261	490398871	+	490398066	0.985	0.982
gene:TraesCS5B03G0777600	Chr5B	491674546	491677350	+	491675948	Chr5B	490402847	490405653	+	490404250	0.997	0.993
gene:TraesCS5B03G0777700	Chr5B	491676041	491676810	-	491676425	Chr5B	490404336	490405096	-	490404716	0.988	0.979
gene:TraesCS5B03G0777900	Chr5B	491776462	491777147	+	491776804	Chr5B	490517180	490517865	+	490517522	1.0	1.0
gene:TraesCS5B03G0777800	Chr5B	491776449	491782285	-	491779367	Chr5B	490517167	490522456	-	490519811	1.0	0.999
gene:TraesCS5B03G0778100	Chr5B	491810257	491814926	+	491812591	Chr5B	490550183	490554852	+	490552517	1.0	1.0
gene:TraesCS5B03G0778900	Chr5B	492238723	492242368	+	492240545	Chr5B	490974770	490978415	+	490976592	1.0	1.0
gene:TraesCS5B03G0779000	Chr5B	492242166	492246206	-	492244186	Chr5B	490978213	490982253	-	490980233	1.0	1.0
gene:TraesCS5B03G0779200	Chr5B	492272502	492274372	-	492273437	Chr5B	491008549	491010419	-	491009484	1.0	0.999
gene:TraesCS5B03G0779500	Chr5B	492344594	492346452	-	492345523	Chr5B	491080851	491082709	-	491081780	1.0	1.0
gene:TraesCS5B03G0779800	Chr5B	492480855	492482809	+	492481832	Chr5B	491214661	491216621	+	491215641	1.0	0.996
gene:TraesCS5B03G0780000	Chr5B	492531155	492532641	+	492531898	Chr5B	491264923	491266409	+	491265666	1.0	1.0
gene:TraesCS5B03G0780100	Chr5B	492568347	492571147	+	492569747	Chr5B	491301927	491304727	+	491303327	1.0	1.0
gene:TraesCS5B03G0780500	Chr5B	492761432	492763703	-	492762567	Chr5B	491496514	491498785	-	491497649	1.0	0.999
gene:TraesCS5B03G0780600	Chr5B	492763791	492767813	-	492765802	Chr5B	491498873	491502895	-	491500884	1.0	1.0
gene:TraesCS5B03G0780700	Chr5B	492774954	492776471	+	492775712	Chr5B	491510033	491511548	+	491510790	1.0	1.0
gene:TraesCS5B03G0780800	Chr5B	492793473	492794233	-	492793853	Chr5B	491528737	491529497	-	491529117	1.0	1.0
gene:TraesCS5B03G0780900	Chr5B	492797470	492801785	+	492799627	Chr5B	491532734	491537049	+	491534891	1.0	1.0
gene:TraesCS5B03G0781100	Chr5B	493005260	493006534	-	493005897	Chr5B	491739849	491741123	-	491740486	1.0	1.0
gene:TraesCS5B03G0781200	Chr5B	493033780	493036680	+	493035230	Chr5B	491768232	491770959	+	491769595	0.911	0.911
gene:TraesCS5B03G0781400	Chr5B	493055696	493056715	+	493056205	Chr5B	491789979	491790998	+	491790488	1.0	1.0
gene:TraesCS5B03G0781600	Chr5B	493184565	493187448	-	493186006	Chr5B	491918996	491921879	-	491920437	1.0	1.0
gene:TraesCS5B03G0781800	Chr5B	493249770	493250612	-	493250191	Chr5B	491980521	491981363	-	491980942	1.0	1.0
gene:TraesCS5B03G0782000	Chr5B	493310424	493311703	-	493311063	Chr5B	492040624	492041903	-	492041263	1.0	1.0
gene:TraesCS5B03G0782400	Chr5B	493562611	493563764	-	493563187	Chr5B	492291618	492292771	-	492292194	1.0	1.0
gene:TraesCS5B03G0782500	Chr5B	493571162	493573214	-	493572188	Chr5B	492300167	492302219	-	492301193	1.0	1.0
gene:TraesCS5B03G0782600	Chr5B	493681626	493687346	+	493684486	Chr5B	492409328	492415055	+	492412191	1.0	1.0
gene:TraesCS5B03G0782900	Chr5B	493694106	493697063	+	493695584	Chr5B	492421811	492424768	+	492423289	1.0	1.0
gene:TraesCS5B03G0783000	Chr5B	493702825	493711663	+	493707244	Chr5B	492430530	492439302	+	492434916	0.989	0.989
gene:TraesCS5B03G0783300	Chr5B	493720440	493722360	+	493721400	Chr5B	492448084	492450004	+	492449044	1.0	1.0
gene:TraesCS5B03G0783400	Chr5B	493804391	493814190	+	493809290	Chr5B	492536357	492546156	+	492541256	1.0	0.998
gene:TraesCS5B03G0783500	Chr5B	493983677	493986713	+	493985195	Chr5B	492695664	492698695	+	492697179	1.0	0.994
gene:TraesCS5B03G0783600	Chr5B	493992136	493993113	-	493992624	Chr5B	492706534	492707511	-	492707022	1.0	0.998
gene:TraesCS5B03G0783700	Chr5B	494019767	494021038	-	494020402	Chr5B	492732824	492734095	-	492733459	1.0	0.996
gene:TraesCS5B03G0783800	Chr5B	494026104	494026577	-	494026340	Chr5B	492739353	492739826	-	492739589	1.0	0.997
gene:TraesCS5B03G0784000	Chr5B	494032105	494033747	-	494032926	Chr5B	492745360	492747002	-	492746181	1.0	0.992
gene:TraesCS5B03G0784200	Chr5B	494046654	494068752	+	494057703	Chr5B	492757180	492771996	+	492764588	0.949	0.942
gene:TraesCS5B03G0784400	Chr5B	494121033	494121662	-	494121347	Chr5B	492824493	492825122	-	492824807	1.0	0.996
gene:TraesCS5B03G0784500	Chr5B	494193382	494193930	+	494193656	Chr5B	492900730	492901278	+	492901004	1.0	0.998
gene:TraesCS5B03G0784600	Chr5B	494219720	494220253	+	494219986	Chr5B	492926076	492926609	+	492926342	1.0	0.998
gene:TraesCS5B03G0784700	Chr5B	494226809	494227357	+	494227083	Chr5B	492933210	492933758	+	492933484	1.0	1.0
gene:TraesCS5B03G0785000	Chr5B	494512812	494515663	+	494514237	Chr5B	493204827	493207618	+	493206222	1.0	0.983
gene:TraesCS5B03G0785100	Chr5B	494516655	494517491	-	494517073	Chr5B	493208610	493209446	-	493209028	1.0	0.995
gene:TraesCS5B03G0785200	Chr5B	494527496	494529127	-	494528311	Chr5B	493220585	493222105	-	493221345	1.0	0.998
gene:TraesCS5B03G0785300	Chr5B	494529166	494532687	-	494530926	Chr5B	493222144	493225631	-	493223887	0.997	0.996
gene:TraesCS5B03G0785400	Chr5B	494550570	494556820	+	494553695	Chr5B	493244638	493250610	+	493247624	0.955	0.947
gene:TraesCS5B03G0785800	Chr5B	494567379	494575768	+	494571573	Chr5B	493261172	493269576	+	493265374	1.0	0.99
gene:TraesCS5B03G0786100	Chr5B	494792754	494793017	-	494792885	Chr5B	493429207	493429470	-	493429338	1.0	0.992
gene:TraesCS5B03G0786300	Chr5B	494797580	494801648	+	494799614	Chr5B	493434031	493438092	+	493436061	0.999	0.978
gene:TraesCS5B03G0786500	Chr5B	494804550	494806629	-	494805589	Chr5B	493440230	493442337	-	493441283	0.995	0.943
gene:TraesCS5B03G0786800	Chr5B	494832105	494834010	+	494833057	Chr5B	493466066	493467971	+	493467018	1.0	0.997
gene:TraesCS5B03G0786900	Chr5B	494903671	494905581	+	494904626	Chr5B	493537570	493539480	+	493538525	1.0	0.999
gene:TraesCS5B03G0787000	Chr5B	494945394	494946698	-	494946046	Chr5B	493588502	493589810	-	493589156	1.0	0.995
gene:TraesCS5B03G0787300	Chr5B	495141149	495143972	+	495142560	Chr5B	493742884	493745722	+	493744303	0.996	0.984
gene:TraesCS5B03G0787800	Chr5B	495272060	495273341	+	495272700	Chr5B	493928901	493930182	+	493929541	1.0	0.997
gene:TraesCS5B03G0788200	Chr5B	495410714	495411957	+	495411335	Chr5B	494068191	494069437	+	494068814	1.0	0.993
gene:TraesCS5B03G0788300	Chr5B	495454328	495458724	-	495456526	Chr5B	494111890	494116281	-	494114085	0.996	0.992
gene:TraesCS5B03G0788400	Chr5B	495543055	495545962	-	495544508	Chr5B	494125938	494128847	-	494127392	0.99	0.966
gene:TraesCS5B03G0788700	Chr5B	495587150	495591694	+	495589422	Chr5B	494204575	494208905	+	494206740	0.957	0.947
gene:TraesCS5B03G0788900	Chr5B	495621180	495625123	+	495623151	Chr5B	494251731	494255679	+	494253705	1.0	0.995
gene:TraesCS5B03G0789300	Chr5B	495788271	495789269	+	495788770	Chr5B	494422016	494423014	+	494422515	1.0	0.998
gene:TraesCS5B03G0789500	Chr5B	495819999	495820220	-	495820109	Chr5B	494458769	494458990	-	494458879	1.0	0.995
gene:TraesCS5B03G0789600	Chr5B	495820675	495820896	-	495820785	Chr5B	494459445	494459666	-	494459555	1.0	0.995
gene:TraesCS5B03G0789700	Chr5B	495824465	495825148	-	495824806	Chr5B	494463235	494463918	-	494463576	1.0	0.998
gene:TraesCS5B03G0789800	Chr5B	496089674	496090533	-	496090103	Chr5B	494717530	494718389	-	494717959	1.0	0.997
gene:TraesCS5B03G0790000	Chr5B	496128313	496129134	-	496128723	Chr5B	494771332	494772153	-	494771742	1.0	1.0
gene:TraesCS5B03G0790100	Chr5B	496144368	496145033	+	496144700	Chr5B	494791901	494792565	+	494792233	0.998	0.995
gene:TraesCS5B03G0790200	Chr5B	496163247	496163666	-	496163456	Chr5B	494848813	494849232	-	494849022	1.0	0.995
gene:TraesCS5B03G0790300	Chr5B	496172083	496173061	-	496172572	Chr5B	494858106	494859084	-	494858595	1.0	1.0
gene:TraesCS5B03G0790400	Chr5B	496177671	496178393	-	496178032	Chr5B	494863648	494864369	-	494864008	0.998	0.993
gene:TraesCS5B03G0790800	Chr5B	496289775	496290437	-	496290106	Chr5B	494960971	494961633	-	494961302	1.0	0.987
gene:TraesCS5B03G0791000	Chr5B	496291290	496291658	-	496291474	Chr5B	494962486	494962854	-	494962670	1.0	0.997
gene:TraesCS5B03G0791100	Chr5B	496482510	496483463	-	496482986	Chr5B	495160401	495161354	-	495160877	1.0	1.0
gene:TraesCS5B03G0791200	Chr5B	496517520	496518360	-	496517940	Chr5B	495195421	495196261	-	495195841	1.0	1.0
gene:TraesCS5B03G0791700	Chr5B	496631233	496632095	-	496631664	Chr5B	495309476	495310338	-	495309907	1.0	1.0
gene:TraesCS5B03G0791900	Chr5B	496674500	496675509	+	496675004	Chr5B	495352740	495353749	+	495353244	1.0	1.0
gene:TraesCS5B03G0792200	Chr5B	496695191	496696160	-	496695675	Chr5B	495373132	495374101	-	495373616	1.0	0.997
gene:TraesCS5B03G0792600	Chr5B	496931089	496932064	+	496931576	Chr5B	495608138	495609113	+	495608625	1.0	1.0
gene:TraesCS5B03G0792800	Chr5B	496986071	496986409	-	496986240	Chr5B	495663197	495663535	-	495663366	1.0	1.0
gene:TraesCS5B03G0793100	Chr5B	497025588	497026322	-	497025955	Chr5B	495702772	495703506	-	495703139	1.0	1.0
gene:TraesCS5B03G0793200	Chr5B	497025754	497026452	+	497026103	Chr5B	495702938	495703636	+	495703287	1.0	1.0
gene:TraesCS5B03G0793300	Chr5B	497032288	497033183	-	497032735	Chr5B	495709478	495710373	-	495709925	1.0	1.0
gene:TraesCS5B03G0793500	Chr5B	497043959	497044958	-	497044458	Chr5B	495721149	495722148	-	495721648	1.0	1.0
gene:TraesCS5B03G0793700	Chr5B	497293181	497293915	-	497293548	Chr5B	495970451	495971185	-	495970818	1.0	1.0
gene:TraesCS5B03G0793800	Chr5B	497312451	497313408	-	497312929	Chr5B	495989721	495990678	-	495990199	1.0	1.0
gene:TraesCS5B03G0794100	Chr5B	497652976	497653424	+	497653200	Chr5B	496322735	496323183	+	496322959	1.0	0.996
gene:TraesCS5B03G0794200	Chr5B	497658592	497659041	-	497658816	Chr5B	496328348	496328797	-	496328572	1.0	1.0
gene:TraesCS5B03G0794400	Chr5B	498469196	498470089	-	498469642	Chr5B	497139492	497140385	-	497139938	1.0	1.0
gene:TraesCS5B03G0794700	Chr5B	498821815	498824808	-	498823311	Chr5B	497492387	497495380	-	497493883	1.0	0.999
gene:TraesCS5B03G0795200	Chr5B	499139021	499142101	+	499140561	Chr5B	497810454	497813534	+	497811994	1.0	1.0
gene:TraesCS5B03G0795300	Chr5B	499257464	499260145	+	499258804	Chr5B	497928801	497931482	+	497930141	1.0	1.0
gene:TraesCS5B03G0795400	Chr5B	499261750	499264225	-	499262987	Chr5B	497933087	497935578	-	497934332	1.0	0.998
gene:TraesCS5B03G0795700	Chr5B	499478083	499478985	+	499478534	Chr5B	498147996	498148898	+	498148447	1.0	1.0
gene:TraesCS5B03G0795800	Chr5B	499514215	499514550	+	499514382	Chr5B	498184187	498184522	+	498184354	1.0	1.0
gene:TraesCS5B03G0795900	Chr5B	499514919	499521420	-	499518169	Chr5B	498184891	498191434	-	498188162	1.0	1.0
gene:TraesCS5B03G0796000	Chr5B	499541825	499542483	+	499542154	Chr5B	498211860	498212518	+	498212189	1.0	0.998
gene:TraesCS5B03G0796100	Chr5B	499560776	499561192	+	499560984	Chr5B	498231018	498231434	+	498231226	1.0	1.0
gene:TraesCS5B03G0796200	Chr5B	499561537	499573412	-	499567474	Chr5B	498231779	498243639	-	498237709	1.0	0.999
gene:TraesCS5B03G0796400	Chr5B	499794101	499794765	+	499794433	Chr5B	498471925	498472589	+	498472257	1.0	0.998
gene:TraesCS5B03G0796500	Chr5B	499795243	499801383	-	499798313	Chr5B	498473067	498479207	-	498476137	1.0	0.998
gene:TraesCS5B03G0796600	Chr5B	499804490	499806650	+	499805570	Chr5B	498482313	498484473	+	498483393	1.0	1.0
gene:TraesCS5B03G0796700	Chr5B	499816191	499818341	+	499817266	Chr5B	498493753	498495906	+	498494829	1.0	1.0
gene:TraesCS5B03G0796800	Chr5B	499967690	499970736	-	499969213	Chr5B	498643932	498646984	-	498645458	1.0	0.999
gene:TraesCS5B03G0797000	Chr5B	499980283	499983331	+	499981807	Chr5B	498664169	498667219	+	498665694	1.0	0.997
gene:TraesCS5B03G0797300	Chr5B	500201113	500208243	-	500204678	Chr5B	498874226	498881353	-	498877789	1.0	0.998
gene:TraesCS5B03G0797400	Chr5B	500263658	500264206	+	500263932	Chr5B	498936896	498937444	+	498937170	1.0	0.985
gene:TraesCS5B03G0797500	Chr5B	500371165	500371803	-	500371484	Chr5B	499062821	499063459	-	499063140	1.0	1.0
gene:TraesCS5B03G0797600	Chr5B	500373662	500374459	-	500374060	Chr5B	499065321	499066118	-	499065719	1.0	0.998
gene:TraesCS5B03G0797800	Chr5B	500490333	500491473	+	500490903	Chr5B	499182147	499183287	+	499182717	1.0	0.999
gene:TraesCS5B03G0798100	Chr5B	500740343	500743833	-	500742088	Chr5B	499438822	499442207	-	499440514	1.0	0.997
gene:TraesCS5B03G0798700	Chr5B	500887882	500890100	-	500888991	Chr5B	499595549	499597767	-	499596658	1.0	0.997
gene:TraesCS5B03G0798800	Chr5B	500917726	500918014	+	500917870	Chr5B	499638236	499638524	+	499638380	1.0	0.996
gene:TraesCS5B03G0798900	Chr5B	500919118	500921825	-	500920471	Chr5B	499639628	499642337	-	499640982	1.0	1.0
gene:TraesCS5B03G0799100	Chr5B	501062506	501065949	+	501064227	Chr5B	499783680	499787285	+	499785482	1.0	0.998
gene:TraesCS5B03G0799300	Chr5B	501246444	501253927	+	501250185	Chr5B	499981252	499988745	+	499984998	1.0	0.998
gene:TraesCS5B03G0799800	Chr5B	501494528	501495703	+	501495115	Chr5B	500214980	500216155	+	500215567	1.0	0.99
gene:TraesCS5B03G0801200	Chr5B	501807279	501807781	-	501807530	Chr5B	500526343	500526845	-	500526594	1.0	0.986
gene:TraesCS5B03G0801600	Chr5B	501866335	501870736	+	501868535	Chr5B	500585567	500589967	+	500587767	1.0	1.0
gene:TraesCS5B03G0801700	Chr5B	501870888	501874680	-	501872784	Chr5B	500590119	500593911	-	500592015	1.0	1.0
gene:TraesCS5B03G0801800	Chr5B	501875170	501876201	-	501875685	Chr5B	500594401	500595432	-	500594916	1.0	0.99
gene:TraesCS5B03G0802000	Chr5B	502067382	502071845	+	502069613	Chr5B	500787166	500791629	+	500789397	1.0	1.0
gene:TraesCS5B03G0802200	Chr5B	502106553	502108324	+	502107438	Chr5B	500826328	500828099	+	500827213	1.0	1.0
gene:TraesCS5B03G0802300	Chr5B	502109702	502111531	+	502110616	Chr5B	500829477	500831306	+	500830391	1.0	1.0
gene:TraesCS5B03G0802400	Chr5B	502114065	502115400	+	502114732	Chr5B	500833840	500835175	+	500834507	1.0	1.0
gene:TraesCS5B03G0802900	Chr5B	502152713	502155680	+	502154196	Chr5B	500872711	500875678	+	500874194	1.0	1.0
gene:TraesCS5B03G0803400	Chr5B	502367125	502372067	+	502369596	Chr5B	501087363	501092305	+	501089834	1.0	1.0
gene:TraesCS5B03G0803500	Chr5B	503505553	503507961	-	503506757	Chr5B	502241419	502243827	-	502242623	1.0	1.0
gene:TraesCS5B03G0803700	Chr5B	504210336	504212917	+	504211626	Chr5B	502918764	502921345	+	502920054	1.0	1.0
gene:TraesCS5B03G0804000	Chr5B	504436191	504437943	-	504437067	Chr5B	503138096	503139848	-	503138972	1.0	1.0
gene:TraesCS5B03G0804100	Chr5B	504444605	504448902	-	504446753	Chr5B	503146511	503150808	-	503148659	1.0	1.0
gene:TraesCS5B03G0804300	Chr5B	504449941	504453694	-	504451817	Chr5B	503151847	503155600	-	503153723	1.0	1.0
gene:TraesCS5B03G0804600	Chr5B	504924564	504928672	+	504926618	Chr5B	503612023	503616131	+	503614077	1.0	1.0
gene:TraesCS5B03G0804700	Chr5B	504931071	504932333	-	504931702	Chr5B	503618530	503619792	-	503619161	1.0	1.0
gene:TraesCS5B03G0804800	Chr5B	504994859	504998406	-	504996632	Chr5B	503682068	503685615	-	503683841	1.0	1.0
gene:TraesCS5B03G0804900	Chr5B	505120192	505123168	+	505121680	Chr5B	503806345	503809321	+	503807833	1.0	0.998
gene:TraesCS5B03G0805000	Chr5B	505234012	505236229	+	505235120	Chr5B	503920507	503922724	+	503921615	1.0	0.996
gene:TraesCS5B03G0805100	Chr5B	505344802	505347331	+	505346066	Chr5B	504031062	504033591	+	504032326	0.998	0.994
gene:TraesCS5B03G0805600	Chr5B	505421696	505426434	-	505424065	Chr5B	504108006	504112748	-	504110377	1.0	0.998
gene:TraesCS5B03G0805900	Chr5B	505468724	505476414	-	505472569	Chr5B	504155333	504163029	-	504159181	0.999	0.998
gene:TraesCS5B03G0806200	Chr5B	506056822	506066111	+	506061466	Chr5B	504727481	504736770	+	504732125	1.0	0.999
gene:TraesCS5B03G0806300	Chr5B	506078946	506080691	-	506079818	Chr5B	504749628	504751373	-	504750500	1.0	0.999
gene:TraesCS5B03G0806400	Chr5B	506176743	506180129	+	506178436	Chr5B	504847606	504850992	+	504849299	1.0	1.0
gene:TraesCS5B03G0806600	Chr5B	506181585	506189036	-	506185310	Chr5B	504852412	504859862	-	504856137	1.0	1.0
gene:TraesCS5B03G0806700	Chr5B	506194529	506198821	+	506196675	Chr5B	504865356	504869648	+	504867502	1.0	1.0
gene:TraesCS5B03G0806900	Chr5B	506285221	506285753	-	506285487	Chr5B	504955696	504956228	-	504955962	1.0	0.997
gene:TraesCS5B03G0807000	Chr5B	506286292	506290120	+	506288206	Chr5B	504956767	504960595	+	504958681	1.0	0.999
gene:TraesCS5B03G0807100	Chr5B	506289807	506290859	-	506290333	Chr5B	504960282	504961334	-	504960808	1.0	1.0
gene:TraesCS5B03G0807300	Chr5B	506491036	506493928	-	506492482	Chr5B	505165964	505168856	-	505167410	1.0	0.998
gene:TraesCS5B03G0808200	Chr5B	507265211	507268633	-	507266922	Chr5B	505919608	505923032	-	505921320	1.0	0.997
gene:TraesCS5B03G0808300	Chr5B	507734811	507736303	+	507735557	Chr5B	506394173	506395665	+	506394919	1.0	0.997
gene:TraesCS5B03G0808400	Chr5B	507792115	507793370	-	507792742	Chr5B	506466800	506468055	-	506467427	1.0	0.998
gene:TraesCS5B03G0808800	Chr5B	508333113	508335338	+	508334225	Chr5B	507031524	507033749	+	507032636	1.0	0.998
gene:TraesCS5B03G0809000	Chr5B	508435492	508439712	-	508437602	Chr5B	507127110	507131325	-	507129217	0.998	0.998
gene:TraesCS5B03G0809200	Chr5B	508518405	508520535	-	508519470	Chr5B	507205922	507208052	-	507206987	1.0	0.999
gene:TraesCS5B03G0809600	Chr5B	508749716	508750667	-	508750191	Chr5B	507441171	507442122	-	507441646	1.0	0.998
gene:TraesCS5B03G0809900	Chr5B	508769079	508773029	-	508771054	Chr5B	507469453	507473403	-	507471428	1.0	0.998
