gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS5D03G0621500	Chr5D	377389909	377390617	+	377390263	Chr5D	385398291	385398999	+	385398645	1.0	1.0
gene:TraesCS5D03G0621600	Chr5D	377477375	377481290	+	377479332	Chr5D	385485761	385489676	+	385487718	1.0	1.0
gene:TraesCS5D03G0622100	Chr5D	377531328	377532507	+	377531917	Chr5D	385539724	385540903	+	385540313	1.0	1.0
gene:TraesCS5D03G0622200	Chr5D	377534679	377535811	+	377535245	Chr5D	385543075	385544207	+	385543641	1.0	1.0
gene:TraesCS5D03G0622500	Chr5D	377579377	377582243	+	377580810	Chr5D	385587774	385590640	+	385589207	1.0	1.0
gene:TraesCS5D03G0622900	Chr5D	377875006	377875632	+	377875319	Chr5D	385883723	385884349	+	385884036	1.0	1.0
gene:TraesCS5D03G0623800	Chr5D	377928650	377932631	+	377930640	Chr5D	385937377	385941358	+	385939367	1.0	1.0
gene:TraesCS5D03G0623900	Chr5D	377934555	377939194	+	377936874	Chr5D	385943277	385947916	+	385945596	1.0	1.0
gene:TraesCS5D03G0624000	Chr5D	378055528	378060883	-	378058205	Chr5D	386064296	386069651	-	386066973	1.0	1.0
gene:TraesCS5D03G0624100	Chr5D	378143614	378146028	+	378144821	Chr5D	386152359	386154773	+	386153566	1.0	1.0
gene:TraesCS5D03G0624200	Chr5D	378172068	378172825	-	378172446	Chr5D	386180822	386181579	-	386181200	1.0	1.0
gene:TraesCS5D03G0624300	Chr5D	378173276	378176042	-	378174659	Chr5D	386182030	386184796	-	386183413	1.0	1.0
gene:TraesCS5D03G0624400	Chr5D	378219693	378220185	+	378219939	Chr5D	386228456	386228948	+	386228702	1.0	0.997
gene:TraesCS5D03G0624500	Chr5D	378239900	378250154	-	378245027	Chr5D	386248651	386258902	-	386253776	1.0	1.0
gene:TraesCS5D03G0624700	Chr5D	378269762	378273241	-	378271501	Chr5D	386278498	386281977	-	386280237	1.0	1.0
gene:TraesCS5D03G0624800	Chr5D	378273849	378276431	-	378275140	Chr5D	386282585	386285167	-	386283876	1.0	1.0
gene:TraesCS5D03G0624900	Chr5D	378302470	378312557	-	378307513	Chr5D	386311201	386321288	-	386316244	1.0	1.0
gene:TraesCS5D03G0625000	Chr5D	378307062	378308530	-	378307796	Chr5D	386315793	386317261	-	386316527	1.0	1.0
gene:TraesCS5D03G0625100	Chr5D	378313532	378316169	+	378314850	Chr5D	386322263	386324900	+	386323581	1.0	1.0
gene:TraesCS5D03G0625500	Chr5D	378445854	378448532	+	378447193	Chr5D	386454634	386457312	+	386455973	1.0	1.0
gene:TraesCS5D03G0625800	Chr5D	378537073	378539684	+	378538378	Chr5D	386545875	386548482	+	386547178	1.0	1.0
gene:TraesCS5D03G0625900	Chr5D	378605016	378607573	-	378606294	Chr5D	386613816	386616373	-	386615094	1.0	1.0
gene:TraesCS5D03G0626000	Chr5D	378607723	378610856	+	378609289	Chr5D	386616523	386619656	+	386618089	1.0	1.0
gene:TraesCS5D03G0626300	Chr5D	378659080	378662305	-	378660692	Chr5D	386667888	386671113	-	386669500	1.0	1.0
gene:TraesCS5D03G0626400	Chr5D	378839532	378845510	+	378842521	Chr5D	386846629	386852607	+	386849618	1.0	1.0
gene:TraesCS5D03G0626500	Chr5D	379037006	379039330	+	379038168	Chr5D	387035756	387038080	+	387036918	1.0	0.999
gene:TraesCS5D03G0626700	Chr5D	379161406	379166260	-	379163833	Chr5D	387160161	387165015	-	387162588	1.0	1.0
gene:TraesCS5D03G0626900	Chr5D	379295144	379303832	-	379299488	Chr5D	387296639	387305329	-	387300984	1.0	0.999
gene:TraesCS5D03G0627100	Chr5D	379518342	379521025	-	379519683	Chr5D	387518380	387521063	-	387519721	1.0	1.0
gene:TraesCS5D03G0627300	Chr5D	379554257	379558563	+	379556410	Chr5D	387554300	387558606	+	387556453	1.0	1.0
gene:TraesCS5D03G0627900	Chr5D	379789809	379793063	-	379791436	Chr5D	387789908	387793163	-	387791535	1.0	1.0
gene:TraesCS5D03G0628000	Chr5D	380113149	380113835	-	380113492	Chr5D	388113142	388113828	-	388113485	1.0	1.0
gene:TraesCS5D03G0628100	Chr5D	380127328	380127897	-	380127612	Chr5D	388127326	388127895	-	388127610	1.0	1.0
gene:TraesCS5D03G0628700	Chr5D	380205197	380209733	+	380207465	Chr5D	388210478	388215014	+	388212746	1.0	1.0
gene:TraesCS5D03G0628800	Chr5D	380321656	380330407	+	380326031	Chr5D	388326936	388335687	+	388331311	1.0	1.0
gene:TraesCS5D03G0628900	Chr5D	380330474	380333783	-	380332128	Chr5D	388335754	388339063	-	388337408	1.0	1.0
gene:TraesCS5D03G0629100	Chr5D	380335088	380336215	+	380335651	Chr5D	388340368	388341495	+	388340931	1.0	1.0
gene:TraesCS5D03G0629200	Chr5D	380335117	380336193	-	380335655	Chr5D	388340397	388341473	-	388340935	1.0	1.0
gene:TraesCS5D03G0629300	Chr5D	380371296	380371637	-	380371466	Chr5D	388376573	388376914	-	388376743	1.0	1.0
gene:TraesCS5D03G0629400	Chr5D	380372639	380375444	-	380374041	Chr5D	388377916	388380721	-	388379318	1.0	1.0
gene:TraesCS5D03G0629500	Chr5D	380375778	380379626	-	380377702	Chr5D	388381055	388384930	-	388382992	1.0	0.999
gene:TraesCS5D03G0629700	Chr5D	380821614	380826097	+	380823855	Chr5D	388826910	388831393	+	388829151	1.0	1.0
gene:TraesCS5D03G0629800	Chr5D	380864542	380874450	+	380869496	Chr5D	388869866	388879774	+	388874820	1.0	1.0
gene:TraesCS5D03G0629900	Chr5D	380879524	380896466	-	380887995	Chr5D	388884847	388901789	-	388893318	1.0	1.0
gene:TraesCS5D03G0630300	Chr5D	380965975	380967671	+	380966823	Chr5D	388970051	388971759	+	388970905	1.0	0.99
gene:TraesCS5D03G0630400	Chr5D	380968650	380969066	+	380968858	Chr5D	388972738	388973154	+	388972946	1.0	1.0
gene:TraesCS5D03G0630500	Chr5D	380971614	380972248	+	380971931	Chr5D	388975705	388976339	+	388976022	1.0	1.0
gene:TraesCS5D03G0630700	Chr5D	380988644	380989060	+	380988852	Chr5D	388992615	388993031	+	388992823	1.0	1.0
gene:TraesCS5D03G0630900	Chr5D	380998288	380998713	+	380998500	Chr5D	389002289	389002714	+	389002501	1.0	1.0
gene:TraesCS5D03G0631200	Chr5D	381174743	381175215	+	381174979	Chr5D	389178023	389178495	+	389178259	1.0	1.0
gene:TraesCS5D03G0631400	Chr5D	381316995	381319532	-	381318263	Chr5D	389320222	389322759	-	389321490	1.0	1.0
gene:TraesCS5D03G0632100	Chr5D	381661581	381663066	-	381662323	Chr5D	389663939	389665424	-	389664681	1.0	1.0
gene:TraesCS5D03G0632400	Chr5D	381732041	381735172	-	381733606	Chr5D	389734478	389737609	-	389736043	1.0	1.0
gene:TraesCS5D03G0632500	Chr5D	381739323	381741404	-	381740363	Chr5D	389741763	389743844	-	389742803	1.0	1.0
gene:TraesCS5D03G0632600	Chr5D	381798463	381800170	+	381799316	Chr5D	389800906	389802613	+	389801759	1.0	1.0
gene:TraesCS5D03G0633200	Chr5D	381970917	381975043	-	381972980	Chr5D	389973369	389977495	-	389975432	1.0	1.0
gene:TraesCS5D03G0633300	Chr5D	382058047	382060627	-	382059337	Chr5D	390060583	390063163	-	390061873	1.0	1.0
gene:TraesCS5D03G0633400	Chr5D	382066878	382070093	-	382068485	Chr5D	390069414	390072629	-	390071021	1.0	1.0
gene:TraesCS5D03G0633500	Chr5D	382073981	382075273	-	382074627	Chr5D	390076356	390077648	-	390077002	1.0	1.0
gene:TraesCS5D03G0633600	Chr5D	382088474	382090967	-	382089720	Chr5D	390090849	390093342	-	390092095	1.0	1.0
gene:TraesCS5D03G0633800	Chr5D	382093699	382097010	-	382095354	Chr5D	390096074	390099385	-	390097729	1.0	1.0
gene:TraesCS5D03G0633900	Chr5D	382106033	382111132	-	382108582	Chr5D	390108408	390113512	-	390110960	1.0	1.0
gene:TraesCS5D03G0634100	Chr5D	382178598	382179955	-	382179276	Chr5D	390180911	390182268	-	390181589	1.0	1.0
gene:TraesCS5D03G0634200	Chr5D	382180441	382182859	-	382181650	Chr5D	390182754	390185172	-	390183963	1.0	1.0
gene:TraesCS5D03G0634600	Chr5D	382221808	382225089	-	382223448	Chr5D	390224118	390227399	-	390225758	1.0	1.0
gene:TraesCS5D03G0635100	Chr5D	382408415	382412438	+	382410426	Chr5D	390410771	390414794	+	390412782	1.0	0.999
gene:TraesCS5D03G0635500	Chr5D	382622506	382630899	+	382626702	Chr5D	390624958	390633351	+	390629154	1.0	1.0
gene:TraesCS5D03G0635600	Chr5D	382629382	382630283	-	382629832	Chr5D	390631834	390632735	-	390632284	1.0	1.0
gene:TraesCS5D03G0635700	Chr5D	382639203	382639619	+	382639411	Chr5D	390641568	390641984	+	390641776	1.0	1.0
gene:TraesCS5D03G0635900	Chr5D	382671628	382674388	+	382673008	Chr5D	390673989	390676749	+	390675369	1.0	1.0
gene:TraesCS5D03G0636000	Chr5D	382798590	382799476	+	382799033	Chr5D	390800804	390801690	+	390801247	1.0	1.0
gene:TraesCS5D03G0636400	Chr5D	382846343	382847336	+	382846839	Chr5D	390846493	390847486	+	390846989	1.0	1.0
gene:TraesCS5D03G0636500	Chr5D	382864442	382865357	+	382864899	Chr5D	390864605	390865520	+	390865062	1.0	1.0
gene:TraesCS5D03G0636600	Chr5D	382905481	382906539	-	382906010	Chr5D	390905644	390906702	-	390906173	1.0	1.0
gene:TraesCS5D03G0637000	Chr5D	383018250	383020364	+	383019307	Chr5D	391018434	391020548	+	391019491	1.0	1.0
gene:TraesCS5D03G0637700	Chr5D	383537324	383541204	-	383539264	Chr5D	391537181	391541061	-	391539121	1.0	1.0
gene:TraesCS5D03G0637900	Chr5D	383682649	383687159	+	383684904	Chr5D	391682640	391687150	+	391684895	1.0	1.0
gene:TraesCS5D03G0638000	Chr5D	383862344	383866970	+	383864657	Chr5D	391861999	391866625	+	391864312	1.0	0.999
gene:TraesCS5D03G0638200	Chr5D	383867433	383869331	-	383868382	Chr5D	391867088	391868845	-	391867966	1.0	1.0
gene:TraesCS5D03G0638400	Chr5D	383869576	383870511	-	383870043	Chr5D	391869090	391870025	-	391869557	1.0	1.0
gene:TraesCS5D03G0638600	Chr5D	383870582	383873433	-	383872007	Chr5D	391870096	391872947	-	391871521	1.0	1.0
gene:TraesCS5D03G0638700	Chr5D	383873969	383878511	-	383876240	Chr5D	391873482	391878033	-	391875757	0.999	0.992
gene:TraesCS5D03G0638800	Chr5D	383991891	383997815	+	383994853	Chr5D	391991405	391997329	+	391994367	1.0	1.0
gene:TraesCS5D03G0638900	Chr5D	384245479	384246405	-	384245942	Chr5D	392244836	392245762	-	392245299	1.0	1.0
gene:TraesCS5D03G0639000	Chr5D	384248145	384253048	-	384250596	Chr5D	392247502	392252405	-	392249953	1.0	1.0
gene:TraesCS5D03G0639300	Chr5D	384402851	384404008	+	384403429	Chr5D	392401514	392402671	+	392402092	1.0	1.0
gene:TraesCS5D03G0639400	Chr5D	384462425	384463609	+	384463017	Chr5D	392461092	392462276	+	392461684	1.0	1.0
gene:TraesCS5D03G0639500	Chr5D	384467261	384468145	+	384467703	Chr5D	392465928	392466812	+	392466370	1.0	1.0
gene:TraesCS5D03G0639600	Chr5D	384530952	384534416	+	384532684	Chr5D	392528824	392532288	+	392530556	1.0	1.0
gene:TraesCS5D03G0639700	Chr5D	384534460	384535294	+	384534877	Chr5D	392532332	392533166	+	392532749	1.0	1.0
gene:TraesCS5D03G0639900	Chr5D	384611354	384611623	-	384611488	Chr5D	392609241	392609510	-	392609375	1.0	1.0
gene:TraesCS5D03G0640200	Chr5D	384646335	384646989	+	384646662	Chr5D	392644224	392644878	+	392644551	1.0	1.0
gene:TraesCS5D03G0640400	Chr5D	384651380	384652234	+	384651807	Chr5D	392649269	392650123	+	392649696	1.0	1.0
gene:TraesCS5D03G0640500	Chr5D	384653691	384657733	-	384655712	Chr5D	392651580	392655622	-	392653601	1.0	1.0
gene:TraesCS5D03G0640600	Chr5D	384745481	384747181	+	384746331	Chr5D	392742972	392744672	+	392743822	1.0	1.0
gene:TraesCS5D03G0640700	Chr5D	384747592	384754834	-	384751213	Chr5D	392745083	392752325	-	392748704	1.0	1.0
gene:TraesCS5D03G0640800	Chr5D	384813734	384816044	+	384814889	Chr5D	392811223	392813533	+	392812378	1.0	1.0
gene:TraesCS5D03G0640900	Chr5D	384837492	384839053	-	384838272	Chr5D	392834999	392836560	-	392835779	1.0	1.0
gene:TraesCS5D03G0641500	Chr5D	385104468	385106080	+	385105274	Chr5D	393102274	393103886	+	393103080	1.0	1.0
gene:TraesCS5D03G0641600	Chr5D	385178505	385180227	+	385179366	Chr5D	393176317	393178039	+	393177178	1.0	1.0
gene:TraesCS5D03G0641700	Chr5D	385186526	385191915	-	385189220	Chr5D	393184338	393189728	-	393187033	1.0	1.0
gene:TraesCS5D03G0641800	Chr5D	385254121	385257518	+	385255819	Chr5D	393251930	393255327	+	393253628	1.0	1.0
gene:TraesCS5D03G0642200	Chr5D	385321304	385323702	-	385322503	Chr5D	393318574	393320972	-	393319773	1.0	1.0
gene:TraesCS5D03G0642300	Chr5D	385327010	385329949	+	385328479	Chr5D	393324280	393327219	+	393325749	1.0	1.0
gene:TraesCS5D03G0642400	Chr5D	385338502	385343463	+	385340982	Chr5D	393335772	393340733	+	393338252	1.0	1.0
gene:TraesCS5D03G0643400	Chr5D	385770216	385771875	+	385771045	Chr5D	393766053	393767713	+	393766883	1.0	1.0
gene:TraesCS5D03G0643500	Chr5D	385772201	385776380	-	385774290	Chr5D	393768039	393772218	-	393770128	1.0	1.0
gene:TraesCS5D03G0643800	Chr5D	386054221	386058302	+	386056261	Chr5D	394050033	394054114	+	394052073	1.0	1.0
gene:TraesCS5D03G0643900	Chr5D	386059547	386061652	-	386060599	Chr5D	394055359	394057464	-	394056411	1.0	1.0
gene:TraesCS5D03G0644000	Chr5D	386121276	386123366	-	386122321	Chr5D	394116790	394118880	-	394117835	1.0	1.0
gene:TraesCS5D03G0644900	Chr5D	386455737	386471993	-	386463865	Chr5D	394449880	394466136	-	394458008	1.0	1.0
gene:TraesCS5D03G0645000	Chr5D	386568014	386569587	+	386568800	Chr5D	394560540	394562113	+	394561326	1.0	1.0
gene:TraesCS5D03G0645100	Chr5D	386593449	386597457	+	386595453	Chr5D	394585969	394589977	+	394587973	1.0	1.0
gene:TraesCS5D03G0645200	Chr5D	386598824	386605605	-	386602214	Chr5D	394591344	394598125	-	394594734	1.0	1.0
gene:TraesCS5D03G0645300	Chr5D	386836596	386839922	+	386838259	Chr5D	394828639	394831965	+	394830302	1.0	1.0
gene:TraesCS5D03G0645400	Chr5D	386839772	386841318	-	386840545	Chr5D	394831815	394833361	-	394832588	1.0	1.0
gene:TraesCS5D03G0645800	Chr5D	386892223	386895661	-	386893942	Chr5D	394883913	394887351	-	394885632	1.0	1.0
gene:TraesCS5D03G0646100	Chr5D	386899973	386900197	+	386900085	Chr5D	394891673	394891897	+	394891785	1.0	1.0
gene:TraesCS5D03G0646200	Chr5D	386967551	386968550	+	386968050	Chr5D	394959262	394960261	+	394959761	1.0	1.0
gene:TraesCS5D03G0646600	Chr5D	386975586	386979384	+	386977485	Chr5D	394967297	394971095	+	394969196	1.0	1.0
gene:TraesCS5D03G0646700	Chr5D	386980635	386982261	+	386981448	Chr5D	394972346	394973952	+	394973149	1.0	0.997
gene:TraesCS5D03G0647200	Chr5D	387161793	387167635	+	387164714	Chr5D	395153177	395159019	+	395156098	1.0	1.0
gene:TraesCS5D03G0647300	Chr5D	387168970	387171723	-	387170346	Chr5D	395160351	395163104	-	395161727	1.0	1.0
gene:TraesCS5D03G0647800	Chr5D	387290074	387292830	+	387291452	Chr5D	395278452	395281208	+	395279830	1.0	1.0
gene:TraesCS5D03G0647900	Chr5D	387293993	387295552	+	387294772	Chr5D	395282371	395283930	+	395283150	1.0	1.0
gene:TraesCS5D03G0648000	Chr5D	387295771	387299399	+	387297585	Chr5D	395284149	395287777	+	395285963	1.0	1.0
gene:TraesCS5D03G0648100	Chr5D	387300900	387303228	-	387302064	Chr5D	395289278	395291606	-	395290442	1.0	1.0
gene:TraesCS5D03G0648300	Chr5D	387333482	387333856	-	387333669	Chr5D	395321866	395322240	-	395322053	1.0	1.0
gene:TraesCS5D03G0648700	Chr5D	387450121	387452057	-	387451089	Chr5D	395441769	395443705	-	395442737	1.0	1.0
gene:TraesCS5D03G0649200	Chr5D	387613538	387614446	-	387613992	Chr5D	395604758	395605666	-	395605212	1.0	1.0
gene:TraesCS5D03G0649600	Chr5D	387680291	387683833	+	387682062	Chr5D	395671514	395675056	+	395673285	1.0	1.0
gene:TraesCS5D03G0649700	Chr5D	387684076	387695124	-	387689600	Chr5D	395675299	395686347	-	395680823	1.0	1.0
gene:TraesCS5D03G0649800	Chr5D	387697419	387706969	-	387702194	Chr5D	395688641	395698191	-	395693416	1.0	1.0
gene:TraesCS5D03G0650000	Chr5D	387806611	387807819	+	387807215	Chr5D	395797831	395799039	+	395798435	1.0	1.0
gene:TraesCS5D03G0650100	Chr5D	387810948	387813055	+	387812001	Chr5D	395802167	395804274	+	395803220	1.0	1.0
gene:TraesCS5D03G0650600	Chr5D	387958236	387972785	+	387965510	Chr5D	395949403	395963952	+	395956677	1.0	1.0
gene:TraesCS5D03G0651000	Chr5D	388220089	388223638	+	388221863	Chr5D	396209544	396213093	+	396211318	1.0	1.0
gene:TraesCS5D03G0651200	Chr5D	388268407	388270613	-	388269510	Chr5D	396257856	396260062	-	396258959	1.0	1.0
gene:TraesCS5D03G0651700	Chr5D	388431371	388432878	-	388432124	Chr5D	396420021	396421530	-	396420775	1.0	0.998
gene:TraesCS5D03G0652100	Chr5D	388616341	388621627	-	388618984	Chr5D	396605711	396610997	-	396608354	1.0	1.0
gene:TraesCS5D03G0652400	Chr5D	388699584	388700072	+	388699828	Chr5D	396688110	396688598	+	396688354	1.0	1.0
gene:TraesCS5D03G0652700	Chr5D	388767477	388773947	+	388770712	Chr5D	396756003	396762473	+	396759238	1.0	1.0
gene:TraesCS5D03G0652800	Chr5D	388776686	388785269	+	388780977	Chr5D	396765212	396773770	+	396769491	1.0	1.0
gene:TraesCS5D03G0653000	Chr5D	388802571	388803438	-	388803004	Chr5D	396791075	396791942	-	396791508	1.0	1.0
gene:TraesCS5D03G0653100	Chr5D	388859143	388860087	-	388859615	Chr5D	396847495	396848439	-	396847967	1.0	1.0
gene:TraesCS5D03G0653600	Chr5D	388880671	388881947	-	388881309	Chr5D	396869025	396870301	-	396869663	1.0	1.0
gene:TraesCS5D03G0653700	Chr5D	388890028	388891229	-	388890628	Chr5D	396877308	396878509	-	396877908	1.0	1.0
gene:TraesCS5D03G0653900	Chr5D	388973868	388975572	-	388974720	Chr5D	396961177	396962881	-	396962029	1.0	1.0
gene:TraesCS5D03G0654000	Chr5D	388993631	388994177	+	388993904	Chr5D	396980940	396981486	+	396981213	1.0	1.0
gene:TraesCS5D03G0654200	Chr5D	389033091	389034215	+	389033653	Chr5D	397019925	397021049	+	397020487	1.0	1.0
gene:TraesCS5D03G0654300	Chr5D	389334732	389335883	+	389335307	Chr5D	397319475	397320625	+	397320050	0.999	0.999
gene:TraesCS5D03G0654400	Chr5D	389411002	389412279	+	389411640	Chr5D	397395764	397397041	+	397396402	1.0	1.0
gene:TraesCS5D03G0654800	Chr5D	389467260	389469266	+	389468263	Chr5D	397452001	397454007	+	397453004	1.0	1.0
gene:TraesCS5D03G0654900	Chr5D	389473457	389475919	-	389474688	Chr5D	397458198	397460660	-	397459429	1.0	1.0
gene:TraesCS5D03G0655000	Chr5D	389508151	389510486	-	389509318	Chr5D	397492402	397494737	-	397493569	1.0	1.0
gene:TraesCS5D03G0655100	Chr5D	389554111	389556552	-	389555331	Chr5D	397538389	397540830	-	397539609	1.0	1.0
gene:TraesCS5D03G0655200	Chr5D	389556997	389563209	-	389560103	Chr5D	397541275	397547487	-	397544381	1.0	1.0
gene:TraesCS5D03G0655600	Chr5D	389679851	389686924	-	389683387	Chr5D	397663744	397670817	-	397667280	1.0	1.0
gene:TraesCS5D03G0655900	Chr5D	389762112	389763917	-	389763014	Chr5D	397745727	397747532	-	397746629	1.0	1.0
gene:TraesCS5D03G0656200	Chr5D	389774804	389775924	+	389775364	Chr5D	397757807	397758927	+	397758367	1.0	1.0
gene:TraesCS5D03G0656300	Chr5D	389799577	389801455	+	389800516	Chr5D	397782577	397784455	+	397783516	1.0	1.0
gene:TraesCS5D03G0656400	Chr5D	389904934	389909038	+	389906986	Chr5D	397887978	397892082	+	397890030	1.0	1.0
gene:TraesCS5D03G0656500	Chr5D	389907781	389908506	-	389908143	Chr5D	397890825	397891550	-	397891187	1.0	1.0
gene:TraesCS5D03G0656600	Chr5D	389913711	389915177	+	389914444	Chr5D	397896755	397898221	+	397897488	1.0	1.0
gene:TraesCS5D03G0656800	Chr5D	389932055	389933638	-	389932846	Chr5D	397915099	397916682	-	397915890	1.0	1.0
gene:TraesCS5D03G0656900	Chr5D	390009471	390012577	-	390011024	Chr5D	398006750	398009856	-	398008303	1.0	1.0
gene:TraesCS5D03G0657000	Chr5D	390058212	390058787	+	390058499	Chr5D	398055490	398056065	+	398055777	1.0	0.998
gene:TraesCS5D03G0657100	Chr5D	390065522	390067487	+	390066504	Chr5D	398062800	398064767	+	398063783	1.0	0.998
gene:TraesCS5D03G0657700	Chr5D	390111806	390116257	+	390114031	Chr5D	398109075	398113525	+	398111300	1.0	1.0
gene:TraesCS5D03G0657800	Chr5D	390135471	390139861	-	390137666	Chr5D	398132488	398136878	-	398134683	1.0	1.0
gene:TraesCS5D03G0658000	Chr5D	390434386	390440696	-	390437541	Chr5D	398427170	398433480	-	398430325	1.0	1.0
gene:TraesCS5D03G0658100	Chr5D	390440547	390443987	+	390442267	Chr5D	398433331	398436770	+	398435050	0.999	0.999
gene:TraesCS5D03G0658200	Chr5D	390444686	390445375	-	390445030	Chr5D	398437469	398438158	-	398437813	1.0	1.0
gene:TraesCS5D03G0658300	Chr5D	390496090	390498990	-	390497540	Chr5D	398484351	398487251	-	398485801	1.0	1.0
gene:TraesCS5D03G0658400	Chr5D	390506540	390508074	-	390507307	Chr5D	398495039	398496573	-	398495806	1.0	1.0
gene:TraesCS5D03G0658500	Chr5D	390519585	390520571	-	390520078	Chr5D	398507895	398508881	-	398508388	1.0	1.0
gene:TraesCS5D03G0658700	Chr5D	390526136	390527211	-	390526673	Chr5D	398514446	398515521	-	398514983	1.0	1.0
gene:TraesCS5D03G0658800	Chr5D	390542014	390543912	-	390542963	Chr5D	398529925	398531823	-	398530874	1.0	1.0
gene:TraesCS5D03G0658900	Chr5D	390730884	390732792	-	390731838	Chr5D	398718671	398720579	-	398719625	1.0	1.0
gene:TraesCS5D03G0659000	Chr5D	390774206	390774412	+	390774309	Chr5D	398761997	398762203	+	398762100	1.0	1.0
gene:TraesCS5D03G0659200	Chr5D	390802477	390802764	+	390802620	Chr5D	398790271	398790558	+	398790414	1.0	1.0
gene:TraesCS5D03G0659400	Chr5D	390807750	390809433	+	390808591	Chr5D	398795543	398797225	+	398796384	1.0	0.998
gene:TraesCS5D03G0659700	Chr5D	390855791	390856084	+	390855937	Chr5D	398843586	398843879	+	398843732	1.0	1.0
gene:TraesCS5D03G0660000	Chr5D	390908201	390912488	+	390910344	Chr5D	398896008	398900154	+	398898081	1.0	1.0
gene:TraesCS5D03G0660100	Chr5D	390911765	390915297	-	390913531	Chr5D	398899431	398902963	-	398901197	1.0	1.0
gene:TraesCS5D03G0660200	Chr5D	390915446	390918561	+	390917003	Chr5D	398903112	398906227	+	398904669	1.0	1.0
gene:TraesCS5D03G0660300	Chr5D	390920980	390921498	+	390921239	Chr5D	398908646	398909164	+	398908905	1.0	1.0
gene:TraesCS5D03G0660600	Chr5D	391142265	391143859	+	391143062	Chr5D	399127600	399129194	+	399128397	1.0	0.999
gene:TraesCS5D03G0660800	Chr5D	391147182	391148639	-	391147910	Chr5D	399132520	399133977	-	399133248	1.0	1.0
gene:TraesCS5D03G0660900	Chr5D	391157164	391157769	-	391157466	Chr5D	399142505	399143110	-	399142807	1.0	1.0
gene:TraesCS5D03G0661000	Chr5D	391190707	391192018	+	391191362	Chr5D	399176054	399177365	+	399176709	1.0	1.0
gene:TraesCS5D03G0661200	Chr5D	391204272	391204836	-	391204554	Chr5D	399189619	399190183	-	399189901	1.0	1.0
gene:TraesCS5D03G0661500	Chr5D	391221829	391222884	+	391222356	Chr5D	399207174	399208229	+	399207701	1.0	1.0
gene:TraesCS5D03G0661700	Chr5D	391231948	391233244	-	391232596	Chr5D	399217288	399218584	-	399217936	1.0	1.0
gene:TraesCS5D03G0661800	Chr5D	391236018	391240175	+	391238096	Chr5D	399221358	399225515	+	399223436	1.0	1.0
gene:TraesCS5D03G0661900	Chr5D	391398402	391399984	+	391399193	Chr5D	399383214	399384796	+	399384005	1.0	1.0
gene:TraesCS5D03G0662100	Chr5D	391402911	391404106	+	391403508	Chr5D	399387723	399388918	+	399388320	1.0	1.0
gene:TraesCS5D03G0662200	Chr5D	391405653	391409220	-	391407436	Chr5D	399390465	399394033	-	399392249	1.0	1.0
gene:TraesCS5D03G0662500	Chr5D	391583706	391586987	+	391585346	Chr5D	399566083	399569364	+	399567723	1.0	1.0
gene:TraesCS5D03G0662800	Chr5D	391604962	391605564	-	391605263	Chr5D	399587230	399587832	-	399587531	1.0	1.0
gene:TraesCS5D03G0663300	Chr5D	391640748	391642028	-	391641388	Chr5D	399622438	399623718	-	399623078	1.0	1.0
gene:TraesCS5D03G0663600	Chr5D	391682317	391684208	-	391683262	Chr5D	399663555	399665446	-	399664500	1.0	1.0
gene:TraesCS5D03G0663700	Chr5D	391841155	391841810	-	391841482	Chr5D	399822378	399823033	-	399822705	1.0	1.0
gene:TraesCS5D03G0663800	Chr5D	391846009	391847214	-	391846611	Chr5D	399827231	399828436	-	399827833	1.0	1.0
gene:TraesCS5D03G0663900	Chr5D	391920086	391924942	-	391922514	Chr5D	399900413	399905269	-	399902841	1.0	1.0
gene:TraesCS5D03G0664200	Chr5D	392248316	392250576	+	392249446	Chr5D	400226583	400228843	+	400227713	1.0	1.0
gene:TraesCS5D03G0664300	Chr5D	392253268	392256712	-	392254990	Chr5D	400231535	400234979	-	400233257	1.0	1.0
gene:TraesCS5D03G0664400	Chr5D	392266652	392270588	-	392268620	Chr5D	400244920	400248856	-	400246888	1.0	1.0
gene:TraesCS5D03G0664500	Chr5D	392303688	392304537	+	392304112	Chr5D	400281960	400282809	+	400282384	1.0	0.998
gene:TraesCS5D03G0664700	Chr5D	392332680	392335738	-	392334209	Chr5D	400310957	400314015	-	400312486	1.0	0.999
gene:TraesCS5D03G0664800	Chr5D	392396195	392402983	+	392399589	Chr5D	400374479	400381267	+	400377873	1.0	1.0
gene:TraesCS5D03G0665000	Chr5D	392404192	392406591	-	392405391	Chr5D	400382476	400384875	-	400383675	1.0	1.0
gene:TraesCS5D03G0665400	Chr5D	392505763	392506674	+	392506218	Chr5D	400482624	400483535	+	400483079	1.0	1.0
gene:TraesCS5D03G0665900	Chr5D	392818640	392819930	+	392819285	Chr5D	400795028	400796318	+	400795673	1.0	1.0
gene:TraesCS5D03G0666000	Chr5D	392824437	392827997	+	392826217	Chr5D	400800821	400804381	+	400802601	1.0	1.0
gene:TraesCS5D03G0666300	Chr5D	393059473	393061962	+	393060717	Chr5D	401035847	401038336	+	401037091	1.0	1.0
