gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS6B03G0538700	Chr6B	264298030	264304862	+	264301446	Chr6B	263504261	263511093	-	263507677	1.0	0.998
gene:TraesCS6B03G0538900	Chr6B	264525968	264526788	-	264526378	Chr6B	263304649	263305469	+	263305059	1.0	0.996
gene:TraesCS6B03G0577400	Chr6B	297707145	297715802	-	297711473	Chr6B	299029957	299038695	+	299034326	0.986	0.986
gene:TraesCS6B03G0577800	Chr6B	298564512	298564879	-	298564695	Chr6B	298207636	298208003	+	298207819	1.0	0.994
gene:TraesCS6B03G0589900	Chr6B	312884142	312886633	+	312885387	Chr6B	313069700	313072191	+	313070945	1.0	0.999
gene:TraesCS6B03G0590400	Chr6B	313079852	313081066	-	313080459	Chr6B	313468394	313469608	+	313469001	1.0	0.996
gene:TraesCS6B03G0590700	Chr6B	313082711	313082965	-	313082838	Chr6B	313466495	313466749	+	313466622	1.0	1.0
gene:TraesCS6B03G0591200	Chr6B	313099360	313099672	-	313099516	Chr6B	313449763	313450075	+	313449919	1.0	1.0
gene:TraesCS6B03G0591700	Chr6B	313112734	313112968	-	313112851	Chr6B	313436464	313436698	+	313436581	1.0	1.0
gene:TraesCS6B03G0592100	Chr6B	313270811	313272845	-	313271828	Chr6B	313548851	313550885	-	313549868	1.0	0.998
gene:TraesCS6B03G0593900	Chr6B	315777179	315781147	+	315779163	Chr6B	323555687	323559653	-	323557670	1.0	1.0
gene:TraesCS6B03G0594300	Chr6B	315840491	315847186	-	315843838	Chr6B	323489669	323496352	+	323493010	1.0	0.999
gene:TraesCS6B03G0595200	Chr6B	315892575	315894487	-	315893531	Chr6B	323442373	323444285	+	323443329	1.0	0.998
gene:TraesCS6B03G0595800	Chr6B	316439995	316445835	+	316442915	Chr6B	322897201	322902834	-	322900017	1.0	1.0
gene:TraesCS6B03G0597200	Chr6B	317515294	317516947	+	317516120	Chr6B	321461057	321462706	-	321461881	0.996	0.994
gene:TraesCS6B03G0598100	Chr6B	317705917	317716141	-	317711029	Chr6B	321261862	321272086	+	321266974	1.0	1.0
gene:TraesCS6B03G0599000	Chr6B	319312246	319327408	+	319319827	Chr6B	319601175	319616341	-	319608758	1.0	0.998
gene:TraesCS6B03G0603300	Chr6B	325661470	325673604	+	325667537	Chr6B	326942863	326955000	+	326948931	1.0	1.0
gene:TraesCS6B03G0604200	Chr6B	326328859	326329050	+	326328954	Chr6B	327601739	327601930	+	327601834	1.0	1.0
gene:TraesCS6B03G0604900	Chr6B	326345923	326346084	+	326346003	Chr6B	327618804	327618965	+	327618884	1.0	1.0
gene:TraesCS6B03G0605300	Chr6B	326534250	326563280	+	326548765	Chr6B	327806414	327835450	+	327820932	1.0	1.0
gene:TraesCS6B03G0605900	Chr6B	326680334	326683916	-	326682125	Chr6B	327964252	327967834	-	327966043	1.0	1.0
gene:TraesCS6B03G0606000	Chr6B	326683780	326689085	+	326686432	Chr6B	327967698	327973003	+	327970350	1.0	1.0
gene:TraesCS6B03G0606400	Chr6B	326864311	326866853	-	326865582	Chr6B	328297058	328299602	-	328298330	1.0	0.998
gene:TraesCS6B03G0606500	Chr6B	326867452	326868814	+	326868133	Chr6B	328300208	328301552	+	328300880	0.983	0.982
gene:TraesCS6B03G0607000	Chr6B	327410525	327468384	+	327439454	Chr6B	328845168	328903218	+	328874193	1.0	0.999
gene:TraesCS6B03G0613500	Chr6B	335692055	335696882	+	335694468	Chr6B	339477620	339482461	-	339480040	1.0	1.0
gene:TraesCS6B03G0621200	Chr6B	346238015	346267269	+	346252642	Chr6B	352560547	352589803	+	352575175	1.0	1.0
gene:TraesCS6B03G0624400	Chr6B	348550643	348551017	+	348550830	Chr6B	355063190	355063564	+	355063377	1.0	0.994
gene:TraesCS6B03G0624900	Chr6B	348601478	348604240	+	348602859	Chr6B	355121915	355124677	+	355123296	1.0	0.995
gene:TraesCS6B03G0626000	Chr6B	349642129	349642527	-	349642328	Chr6B	356100241	356100639	-	356100440	1.0	0.992
gene:TraesCS6B03G0626200	Chr6B	349820087	349882793	-	349851440	Chr6B	356259333	356322043	-	356290688	1.0	0.999
gene:TraesCS6B03G0627100	Chr6B	349949031	349949846	-	349949438	Chr6B	356381096	356381911	-	356381503	1.0	1.0
gene:TraesCS6B03G0627500	Chr6B	352027678	352061708	-	352044693	Chr6B	358391461	358424250	-	358407855	1.0	1.0
gene:TraesCS6B03G0651300	Chr6B	378203009	378205009	+	378204009	Chr6B	386664225	386666225	-	386665225	1.0	0.999
gene:TraesCS6B03G0652000	Chr6B	379159085	379161817	+	379160451	Chr6B	385705673	385708405	-	385707039	1.0	1.0
gene:TraesCS6B03G0652200	Chr6B	379162219	379168042	-	379165130	Chr6B	385699452	385705271	+	385702361	1.0	1.0
gene:TraesCS6B03G0652700	Chr6B	380911464	380915438	+	380913451	Chr6B	383986402	383990376	-	383988389	1.0	0.999
gene:TraesCS6B03G0652900	Chr6B	381547867	381554281	-	381551074	Chr6B	383245935	383252357	+	383249146	1.0	0.995
gene:TraesCS6B03G0682300	Chr6B	410635789	410646435	-	410641112	Chr6B	418464994	418475633	-	418470313	1.0	0.999
gene:TraesCS6B03G0682600	Chr6B	411609606	411612724	-	411611165	Chr6B	419433959	419437077	-	419435518	1.0	1.0
gene:TraesCS6B03G0683600	Chr6B	412791817	412801758	-	412796787	Chr6B	420625501	420635437	-	420630469	1.0	1.0
gene:TraesCS6B03G0683800	Chr6B	412830840	412837743	-	412834291	Chr6B	420664531	420671436	-	420667983	1.0	0.999
gene:TraesCS6B03G0683900	Chr6B	413395234	413398139	+	413396686	Chr6B	421227878	421230783	+	421229330	1.0	1.0
gene:TraesCS6B03G0684000	Chr6B	413398677	413401372	-	413400024	Chr6B	421231321	421234017	-	421232669	1.0	1.0
gene:TraesCS6B03G0684100	Chr6B	413468275	413469527	-	413468901	Chr6B	421301073	421302325	-	421301699	1.0	1.0
gene:TraesCS6B03G0684200	Chr6B	413494284	413500674	-	413497479	Chr6B	421327087	421333479	-	421330283	0.999	0.999
gene:TraesCS6B03G0685100	Chr6B	415029839	415029943	-	415029891	Chr6B	422806505	422806609	-	422806557	1.0	0.99
gene:TraesCS6B03G0686200	Chr6B	416626923	416639944	+	416633433	Chr6B	424382737	424395756	+	424389246	1.0	0.998
gene:TraesCS6B03G0686600	Chr6B	416655712	416659007	+	416657359	Chr6B	424411530	424414821	+	424413175	1.0	1.0
gene:TraesCS6B03G0686500	Chr6B	416655381	416661264	-	416658322	Chr6B	424411199	424417078	-	424414138	1.0	0.999
gene:TraesCS6B03G0686900	Chr6B	417035448	417041088	-	417038268	Chr6B	424775799	424781439	-	424778619	1.0	0.998
gene:TraesCS6B03G0687700	Chr6B	417694157	417708400	+	417701278	Chr6B	425432479	425446726	+	425439602	1.0	0.999
gene:TraesCS6B03G0688600	Chr6B	418639365	418647942	+	418643653	Chr6B	426368429	426377004	+	426372716	1.0	1.0
gene:TraesCS6B03G0689000	Chr6B	419084845	419086749	+	419085797	Chr6B	426809117	426811021	+	426810069	1.0	1.0
gene:TraesCS6B03G0690000	Chr6B	419504130	419509369	+	419506749	Chr6B	427218241	427223480	+	427220860	1.0	1.0
gene:TraesCS6B03G0690100	Chr6B	419635926	419638488	-	419637207	Chr6B	427350171	427352733	-	427351452	1.0	0.999
gene:TraesCS6B03G0690600	Chr6B	420547202	420555170	-	420551186	Chr6B	428274638	428282603	-	428278620	1.0	1.0
gene:TraesCS6B03G0691500	Chr6B	421670118	421671014	+	421670566	Chr6B	429392920	429393816	+	429393368	1.0	1.0
gene:TraesCS6B03G0691700	Chr6B	422029490	422032198	+	422030844	Chr6B	429746205	429748913	+	429747559	1.0	1.0
gene:TraesCS6B03G0691900	Chr6B	422321631	422327853	-	422324742	Chr6B	430047550	430053985	-	430050767	1.0	0.917
gene:TraesCS6B03G0692100	Chr6B	422333800	422336825	-	422335312	Chr6B	430059932	430062957	-	430061444	1.0	0.999
gene:TraesCS6B03G0692300	Chr6B	422713415	422715809	+	422714612	Chr6B	430459993	430462387	+	430461190	1.0	0.999
gene:TraesCS6B03G0692500	Chr6B	422723663	422724121	+	422723892	Chr6B	430470241	430470699	+	430470470	1.0	1.0
gene:TraesCS6B03G0693000	Chr6B	422739989	422740645	-	422740317	Chr6B	430486565	430487221	-	430486893	1.0	1.0
gene:TraesCS6B03G0693400	Chr6B	423399381	423400311	-	423399846	Chr6B	431125735	431126665	-	431126200	1.0	0.998
gene:TraesCS6B03G0693500	Chr6B	423400885	423405483	-	423403184	Chr6B	431127239	431131838	-	431129538	1.0	1.0
gene:TraesCS6B03G0694200	Chr6B	424091384	424093433	+	424092408	Chr6B	431800594	431802645	+	431801619	1.0	0.997
gene:TraesCS6B03G0694500	Chr6B	424150110	424151286	-	424150698	Chr6B	431850744	431851920	-	431851332	1.0	1.0
gene:TraesCS6B03G0694700	Chr6B	424223644	424224823	-	424224233	Chr6B	431924288	431925467	-	431924877	1.0	1.0
gene:TraesCS6B03G0694800	Chr6B	424225802	424229141	-	424227471	Chr6B	431926446	431929783	-	431928114	1.0	0.999
gene:TraesCS6B03G0694900	Chr6B	424229922	424233037	-	424231479	Chr6B	431930564	431933680	-	431932122	1.0	0.998
gene:TraesCS6B03G0695000	Chr6B	424233222	424250789	-	424242005	Chr6B	431933865	431949033	-	431941449	0.978	0.977
gene:TraesCS6B03G0695700	Chr6B	424459598	424461994	-	424460796	Chr6B	432157880	432160276	-	432159078	1.0	0.999
gene:TraesCS6B03G0696200	Chr6B	425036157	425039031	-	425037594	Chr6B	432724433	432727307	-	432725870	1.0	1.0
gene:TraesCS6B03G0696300	Chr6B	425246457	425262940	+	425254698	Chr6B	432935435	432951260	+	432943347	1.0	1.0
gene:TraesCS6B03G0696800	Chr6B	425588532	425605627	-	425597079	Chr6B	433276514	433293607	-	433285060	1.0	0.998
gene:TraesCS6B03G0697200	Chr6B	425707058	425707573	-	425707315	Chr6B	433395066	433395581	-	433395323	1.0	1.0
gene:TraesCS6B03G0698000	Chr6B	426670224	426673037	-	426671630	Chr6B	434330432	434333245	-	434331838	1.0	1.0
gene:TraesCS6B03G0698200	Chr6B	428137251	428142183	+	428139717	Chr6B	435766144	435771076	+	435768610	1.0	1.0
gene:TraesCS6B03G0699600	Chr6B	429130462	429132710	-	429131586	Chr6B	436777796	436780044	-	436778920	1.0	1.0
gene:TraesCS6B03G0700700	Chr6B	430662925	430671214	+	430667069	Chr6B	438286993	438295281	+	438291137	1.0	1.0
gene:TraesCS6B03G0700900	Chr6B	430699257	430700693	+	430699975	Chr6B	438321596	438323032	+	438322314	1.0	0.999
gene:TraesCS6B03G0701000	Chr6B	430703811	430706760	-	430705285	Chr6B	438326152	438329106	-	438327629	1.0	1.0
gene:TraesCS6B03G0701200	Chr6B	430910607	430912730	+	430911668	Chr6B	438508620	438510643	+	438509631	1.0	0.998
gene:TraesCS6B03G0701600	Chr6B	430992691	430997805	+	430995248	Chr6B	438589979	438595093	+	438592536	1.0	0.999
gene:TraesCS6B03G0701900	Chr6B	430998021	431000516	-	430999268	Chr6B	438595309	438597804	-	438596556	1.0	1.0
gene:TraesCS6B03G0702100	Chr6B	431049158	431053870	-	431051514	Chr6B	438642428	438647135	-	438644781	0.998	0.996
gene:TraesCS6B03G0702900	Chr6B	431315230	431316044	-	431315637	Chr6B	438896106	438896920	-	438896513	1.0	0.998
gene:TraesCS6B03G0705100	Chr6B	431442527	431442808	-	431442667	Chr6B	439019152	439019433	-	439019292	1.0	1.0
gene:TraesCS6B03G0704900	Chr6B	431440707	431445958	+	431443332	Chr6B	439017331	439022583	+	439019957	1.0	0.996
gene:TraesCS6B03G0705400	Chr6B	431537820	431552320	-	431545070	Chr6B	439114367	439128859	-	439121613	1.0	0.999
gene:TraesCS6B03G0705600	Chr6B	431751798	431759354	-	431755576	Chr6B	439326402	439333958	-	439330180	1.0	0.998
gene:TraesCS6B03G0706500	Chr6B	432470181	432471010	+	432470595	Chr6B	440112383	440113212	+	440112797	1.0	0.995
gene:TraesCS6B03G0706700	Chr6B	432644054	432656144	+	432650099	Chr6B	440273043	440285146	+	440279094	1.0	0.999
gene:TraesCS6B03G0709800	Chr6B	438511235	438520579	+	438515907	Chr6B	441098317	441107659	+	441102988	1.0	0.998
gene:TraesCS6B03G0710400	Chr6B	438689724	438695436	+	438692580	Chr6B	441276911	441282624	+	441279767	1.0	0.998
gene:TraesCS6B03G0712600	Chr6B	440000520	440004150	+	440002335	Chr6B	442589537	442593165	+	442591351	0.998	0.998
gene:TraesCS6B03G0712700	Chr6B	440004146	440009030	-	440006588	Chr6B	442593161	442598045	-	442595603	1.0	1.0
gene:TraesCS6B03G0713300	Chr6B	440098835	440106691	-	440102763	Chr6B	442687927	442702790	-	442695358	1.0	0.999
gene:TraesCS6B03G0713800	Chr6B	440305661	440309266	+	440307463	Chr6B	442899934	442903539	+	442901736	1.0	0.998
gene:TraesCS6B03G0714100	Chr6B	440654739	440669551	+	440662145	Chr6B	443248261	443262592	+	443255426	1.0	1.0
gene:TraesCS6B03G0714300	Chr6B	440785140	440788374	-	440786757	Chr6B	443386080	443389314	-	443387697	1.0	0.999
gene:TraesCS6B03G0714400	Chr6B	440789606	440792473	-	440791039	Chr6B	443390559	443393425	-	443391992	1.0	1.0
gene:TraesCS6B03G0714800	Chr6B	441341012	441353469	-	441347240	Chr6B	444700707	444712775	-	444706741	1.0	0.999
gene:TraesCS6B03G0715400	Chr6B	441575613	441578029	-	441576821	Chr6B	445808686	445811102	-	445809894	1.0	1.0
gene:TraesCS6B03G0715500	Chr6B	441578055	441580812	+	441579433	Chr6B	445811128	445813885	+	445812506	1.0	0.999
gene:TraesCS6B03G0715900	Chr6B	442006429	442009031	+	442007730	Chr6B	446246522	446249124	+	446247823	1.0	1.0
gene:TraesCS6B03G0716100	Chr6B	442482531	442486077	+	442484304	Chr6B	446748719	446752269	+	446750494	1.0	0.998
gene:TraesCS6B03G0716500	Chr6B	442595619	442600914	-	442598266	Chr6B	446870350	446875659	-	446873004	1.0	0.999
gene:TraesCS6B03G0717100	Chr6B	443599673	443602584	+	443601128	Chr6B	447853732	447856643	+	447855187	1.0	0.999
gene:TraesCS6B03G0717400	Chr6B	443875768	443878697	+	443877232	Chr6B	448124369	448127299	+	448125834	1.0	1.0
gene:TraesCS6B03G0717500	Chr6B	443879324	443883064	-	443881194	Chr6B	448127929	448131669	-	448129799	1.0	0.999
gene:TraesCS6B03G0717900	Chr6B	444123555	444125740	-	444124647	Chr6B	448373579	448375764	-	448374671	1.0	1.0
gene:TraesCS6B03G0718200	Chr6B	444781718	444788549	+	444785133	Chr6B	449012519	449019350	+	449015934	1.0	0.999
gene:TraesCS6B03G0718500	Chr6B	444960409	444994762	+	444977585	Chr6B	449204787	449239152	+	449221969	1.0	1.0
gene:TraesCS6B03G0718800	Chr6B	445089294	445092936	-	445091115	Chr6B	449332850	449336493	-	449334671	1.0	0.998
gene:TraesCS6B03G0719400	Chr6B	445445952	445451372	-	445448662	Chr6B	449699245	449704632	-	449701938	1.0	1.0
gene:TraesCS6B03G0719500	Chr6B	445754093	445754401	+	445754247	Chr6B	449991513	449991821	+	449991667	1.0	1.0
gene:TraesCS6B03G0719600	Chr6B	445767910	445768950	-	445768430	Chr6B	450002525	450003565	-	450003045	1.0	1.0
gene:TraesCS6B03G0720000	Chr6B	445777387	445783483	-	445780435	Chr6B	450012007	450018084	-	450015045	1.0	0.999
gene:TraesCS6B03G0720100	Chr6B	446088974	446090094	+	446089534	Chr6B	450347121	450348241	+	450347681	1.0	0.998
gene:TraesCS6B03G0720900	Chr6B	446373920	446375305	+	446374612	Chr6B	450632128	450633513	+	450632820	1.0	0.998
gene:TraesCS6B03G0721000	Chr6B	446380594	446383169	+	446381881	Chr6B	450638805	450641381	+	450640093	1.0	1.0
gene:TraesCS6B03G0721200	Chr6B	446385827	446397480	-	446391653	Chr6B	450644038	450655517	-	450649777	1.0	0.999
gene:TraesCS6B03G0721800	Chr6B	446670909	446672147	-	446671528	Chr6B	450928050	450929288	-	450928669	1.0	1.0
gene:TraesCS6B03G0721900	Chr6B	446670910	446672547	+	446671728	Chr6B	450928051	450929688	+	450928869	1.0	1.0
gene:TraesCS6B03G0722300	Chr6B	446691828	446692946	+	446692387	Chr6B	450948965	450950083	+	450949524	1.0	0.999
gene:TraesCS6B03G0722500	Chr6B	446908316	446920377	+	446914346	Chr6B	451165117	451177327	+	451171222	1.0	0.999
gene:TraesCS6B03G0722800	Chr6B	446920648	446922925	-	446921786	Chr6B	451177598	451179875	-	451178736	1.0	1.0
gene:TraesCS6B03G0723100	Chr6B	447203937	447207564	-	447205750	Chr6B	451531803	451535442	-	451533622	1.0	0.988
gene:TraesCS6B03G0723200	Chr6B	447211389	447218512	+	447214950	Chr6B	451539251	451545854	+	451542552	1.0	0.999
gene:TraesCS6B03G0723400	Chr6B	447250240	447251164	+	447250702	Chr6B	451577511	451578435	+	451577973	1.0	1.0
gene:TraesCS6B03G0723800	Chr6B	447311418	447312595	-	447312006	Chr6B	451652742	451653919	-	451653330	1.0	1.0
gene:TraesCS6B03G0724200	Chr6B	447350660	447356870	+	447353765	Chr6B	451691804	451698001	+	451694902	1.0	0.997
gene:TraesCS6B03G0724300	Chr6B	447357343	447362901	-	447360122	Chr6B	451698474	451704028	-	451701251	0.997	0.995
gene:TraesCS6B03G0724400	Chr6B	447365252	447366324	+	447365788	Chr6B	451706544	451707616	+	451707080	1.0	0.998
gene:TraesCS6B03G0724500	Chr6B	447464090	447464347	-	447464218	Chr6B	451797317	451797574	-	451797445	1.0	1.0
gene:TraesCS6B03G0724600	Chr6B	447636824	447645086	+	447640955	Chr6B	451970081	451978146	+	451974113	1.0	0.993
gene:TraesCS6B03G0724800	Chr6B	447670025	447671370	+	447670697	Chr6B	451994430	451995775	+	451995102	1.0	0.998
gene:TraesCS6B03G0725100	Chr6B	447680671	447685415	-	447683043	Chr6B	452005088	452009859	-	452007473	1.0	0.999
gene:TraesCS6B03G0725200	Chr6B	447685589	447689893	+	447687741	Chr6B	452010033	452014338	+	452012185	1.0	1.0
gene:TraesCS6B03G0727500	Chr6B	448837426	448841422	-	448839424	Chr6B	453152123	453156119	-	453154121	1.0	0.999
gene:TraesCS6B03G0727900	Chr6B	449055609	449067925	-	449061767	Chr6B	453371248	453383567	-	453377407	1.0	0.999
gene:TraesCS6B03G0728300	Chr6B	449322599	449322880	-	449322739	Chr6B	453645142	453645423	-	453645282	1.0	1.0
gene:TraesCS6B03G0728400	Chr6B	449325584	449326714	-	449326149	Chr6B	453648198	453649328	-	453648763	1.0	1.0
gene:TraesCS6B03G0729300	Chr6B	452817411	452821570	-	452819490	Chr6B	457125752	457129912	-	457127832	1.0	1.0
gene:TraesCS6B03G0729400	Chr6B	452961317	452966583	+	452963950	Chr6B	457269470	457274653	+	457272061	1.0	0.987
gene:TraesCS6B03G0729600	Chr6B	453019147	453019736	+	453019441	Chr6B	457314579	457315168	+	457314873	1.0	1.0
gene:TraesCS6B03G0729800	Chr6B	453024797	453028754	-	453026775	Chr6B	457320175	457324139	-	457322157	1.0	0.994
gene:TraesCS6B03G0729900	Chr6B	453182616	453187388	+	453185002	Chr6B	457472164	457476936	+	457474550	1.0	1.0
gene:TraesCS6B03G0730000	Chr6B	453285665	453290381	-	453288023	Chr6B	457575089	457579490	-	457577289	1.0	0.998
gene:TraesCS6B03G0731200	Chr6B	454116948	454118719	+	454117833	Chr6B	458371655	458373482	+	458372568	1.0	0.965
gene:TraesCS6B03G0731300	Chr6B	454147228	454151187	-	454149207	Chr6B	458402031	458406009	-	458404020	0.999	0.981
gene:TraesCS6B03G0731500	Chr6B	454315582	454318846	-	454317214	Chr6B	458570461	458573725	-	458572093	1.0	1.0
gene:TraesCS6B03G0731600	Chr6B	454318950	454321352	+	454320151	Chr6B	458573829	458576231	+	458575030	1.0	0.998
gene:TraesCS6B03G0732100	Chr6B	454566899	454568140	-	454567519	Chr6B	458758180	458759421	-	458758800	1.0	0.997
gene:TraesCS6B03G0732300	Chr6B	455094250	455094506	+	455094378	Chr6B	459276063	459276319	+	459276191	1.0	1.0
gene:TraesCS6B03G0732400	Chr6B	455094640	455095931	+	455095285	Chr6B	459276453	459277744	+	459277098	1.0	0.999
gene:TraesCS6B03G0732800	Chr6B	455097216	455107963	-	455102589	Chr6B	459279029	459289776	-	459284402	1.0	0.998
gene:TraesCS6B03G0732900	Chr6B	455367963	455372054	+	455370008	Chr6B	460430006	460434097	+	460432051	1.0	1.0
gene:TraesCS6B03G0733000	Chr6B	455373458	455377416	-	455375437	Chr6B	460435501	460439461	-	460437481	1.0	0.997
gene:TraesCS6B03G0733100	Chr6B	455916476	455921304	+	455918890	Chr6B	460944876	460949704	+	460947290	1.0	0.999
gene:TraesCS6B03G0733400	Chr6B	456142095	456146379	+	456144237	Chr6B	461161532	461165816	+	461163674	1.0	0.998
gene:TraesCS6B03G0733500	Chr6B	456147437	456149700	-	456148568	Chr6B	461166872	461169137	-	461168004	1.0	0.997
gene:TraesCS6B03G0733600	Chr6B	456149859	456153072	-	456151465	Chr6B	461169296	461172508	-	461170902	1.0	0.998
gene:TraesCS6B03G0734800	Chr6B	456919708	456921281	-	456920494	Chr6B	461935820	461937390	-	461936605	0.998	0.995
gene:TraesCS6B03G0735200	Chr6B	457289613	457296932	-	457293272	Chr6B	462303768	462311109	-	462307438	1.0	0.993
gene:TraesCS6B03G0735500	Chr6B	457695634	457696708	-	457696171	Chr6B	462700928	462702002	-	462701465	1.0	0.998
gene:TraesCS6B03G0735900	Chr6B	457723487	457725377	-	457724432	Chr6B	462728031	462729921	-	462728976	1.0	0.988
gene:TraesCS6B03G0736000	Chr6B	458012825	458017750	+	458015287	Chr6B	463018901	463023831	+	463021366	1.0	0.996
gene:TraesCS6B03G0736400	Chr6B	458316007	458316168	+	458316087	Chr6B	463319904	463320065	+	463319984	1.0	1.0
gene:TraesCS6B03G0737200	Chr6B	458323523	458323768	-	458323645	Chr6B	463327423	463327668	-	463327545	1.0	0.995
gene:TraesCS6B03G0737700	Chr6B	458327032	458327445	+	458327238	Chr6B	463330932	463331345	+	463331138	1.0	0.985
gene:TraesCS6B03G0738700	Chr6B	458334792	458335002	+	458334897	Chr6B	463338692	463338902	+	463338797	1.0	0.995
gene:TraesCS6B03G0738800	Chr6B	458380082	458384182	-	458382132	Chr6B	463383975	463388076	-	463386025	1.0	0.999
gene:TraesCS6B03G0739300	Chr6B	458832354	458848446	-	458840400	Chr6B	463866265	463882346	-	463874305	1.0	0.999
gene:TraesCS6B03G0739400	Chr6B	458880832	458884702	-	458882767	Chr6B	463914741	463918611	-	463916676	1.0	1.0
gene:TraesCS6B03G0739500	Chr6B	458886810	458896759	-	458891784	Chr6B	463920768	463930717	-	463925742	1.0	0.999
gene:TraesCS6B03G0739900	Chr6B	459137649	459142312	+	459139980	Chr6B	464164806	464169454	+	464167130	0.975	0.966
gene:TraesCS6B03G0740100	Chr6B	459712021	459719898	+	459715959	Chr6B	464764176	464772100	+	464768138	1.0	0.995
gene:TraesCS6B03G0740200	Chr6B	459911552	459914406	+	459912979	Chr6B	464947616	464950470	+	464949043	1.0	0.996
gene:TraesCS6B03G0740300	Chr6B	460161795	460164117	+	460162956	Chr6B	465210142	465212464	+	465211303	1.0	1.0
gene:TraesCS6B03G0740400	Chr6B	460164664	460170821	-	460167742	Chr6B	465213013	465219176	-	465216094	1.0	0.997
gene:TraesCS6B03G0741100	Chr6B	460410110	460415843	+	460412976	Chr6B	465447312	465453051	+	465450181	1.0	0.998
gene:TraesCS6B03G0741200	Chr6B	460422813	460426012	+	460424412	Chr6B	465460013	465463212	+	465461612	1.0	1.0
gene:TraesCS6B03G0741300	Chr6B	460426602	460430067	-	460428334	Chr6B	465463802	465467267	-	465465534	1.0	1.0
gene:TraesCS6B03G0741400	Chr6B	460765640	460769887	+	460767763	Chr6B	465776609	465780853	+	465778731	1.0	0.998
gene:TraesCS6B03G0741700	Chr6B	460852660	460854788	-	460853724	Chr6B	465870906	465873118	-	465872012	1.0	0.937
gene:TraesCS6B03G0741900	Chr6B	460856545	460856832	-	460856688	Chr6B	465874704	465874991	-	465874847	1.0	0.982
gene:TraesCS6B03G0743600	Chr6B	462304577	462308253	-	462306415	Chr6B	466577548	466581224	-	466579386	1.0	0.999
gene:TraesCS6B03G0743700	Chr6B	462728877	462752512	-	462740694	Chr6B	466960457	466984108	-	466972282	0.999	0.998
gene:TraesCS6B03G0743900	Chr6B	462942939	462975672	+	462959305	Chr6B	467177891	467213607	+	467195749	1.0	0.997
gene:TraesCS6B03G0744200	Chr6B	463300234	463311111	+	463305672	Chr6B	467499870	467510864	+	467505367	1.0	0.998
gene:TraesCS6B03G0745100	Chr6B	463637390	463639942	+	463638666	Chr6B	467829422	467831961	+	467830691	0.996	0.993
gene:TraesCS6B03G0745200	Chr6B	463641089	463654628	-	463647858	Chr6B	467833142	467846697	-	467839919	1.0	0.997
gene:TraesCS6B03G0745900	Chr6B	464425308	464427882	-	464426595	Chr6B	468675949	468678522	-	468677235	1.0	0.998
gene:TraesCS6B03G0746200	Chr6B	464514255	464516819	-	464515537	Chr6B	468757283	468759847	-	468758565	1.0	0.998
gene:TraesCS6B03G0747300	Chr6B	465384136	465387162	+	465385649	Chr6B	469691480	469694506	+	469692993	1.0	0.999
gene:TraesCS6B03G0747400	Chr6B	465388530	465390348	-	465389439	Chr6B	469695802	469697613	-	469696707	1.0	1.0
gene:TraesCS6B03G0747500	Chr6B	465428707	465429258	-	465428982	Chr6B	469735989	469736540	-	469736264	1.0	0.993
gene:TraesCS6B03G0747600	Chr6B	465431138	465432503	-	465431820	Chr6B	469738419	469739784	-	469739101	1.0	0.999
gene:TraesCS6B03G0747900	Chr6B	465524530	465526310	+	465525420	Chr6B	469831814	469833594	+	469832704	1.0	0.998
gene:TraesCS6B03G0748200	Chr6B	465632974	465639148	-	465636061	Chr6B	469943096	469949827	-	469946461	1.0	0.999
gene:TraesCS6B03G0748600	Chr6B	465876193	465885884	-	465881038	Chr6B	470194227	470207206	-	470200716	1.0	0.998
gene:TraesCS6B03G0749100	Chr6B	466084198	466087900	+	466086049	Chr6B	470405277	470408979	+	470407128	1.0	1.0
gene:TraesCS6B03G0749200	Chr6B	466088990	466090811	+	466089900	Chr6B	470410069	470411890	+	470410979	1.0	0.999
gene:TraesCS6B03G0749500	Chr6B	466691761	466693629	+	466692695	Chr6B	471033276	471035145	+	471034210	1.0	0.998
gene:TraesCS6B03G0749600	Chr6B	466710720	466712588	-	466711654	Chr6B	471052184	471054052	-	471053118	1.0	0.997
gene:TraesCS6B03G0749800	Chr6B	466781086	466790145	+	466785615	Chr6B	471132996	471142058	+	471137527	1.0	0.997
gene:TraesCS6B03G0749900	Chr6B	467257546	467264129	-	467260837	Chr6B	471613625	471619686	-	471616655	0.998	0.996
gene:TraesCS6B03G0751100	Chr6B	467528439	467529473	+	467528956	Chr6B	471861381	471862415	+	471861898	1.0	0.984
gene:TraesCS6B03G0751200	Chr6B	467575787	467576134	+	467575960	Chr6B	471917589	471917936	+	471917762	1.0	1.0
gene:TraesCS6B03G0751300	Chr6B	467585034	467585717	+	467585375	Chr6B	471926835	471927518	+	471927176	1.0	1.0
gene:TraesCS6B03G0751400	Chr6B	467762480	467767594	-	467765037	Chr6B	472102557	472107870	-	472105213	1.0	0.995
gene:TraesCS6B03G0751500	Chr6B	467803515	467804606	-	467804060	Chr6B	472142803	472143897	-	472143350	1.0	0.997
