gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS4D03G0529800	Chr4D	373170203	373173318	-	373171760	Chr4D	380961960	380965075	-	380963517	1.0	0.999
gene:TraesCS4D03G0530000	Chr4D	373545621	373545872	+	373545746	Chr4D	381334429	381334680	+	381334554	1.0	1.0
gene:TraesCS4D03G0530100	Chr4D	373598390	373600730	+	373599560	Chr4D	381387209	381389549	+	381388379	1.0	1.0
gene:TraesCS4D03G0530200	Chr4D	373601295	373605590	-	373603442	Chr4D	381390114	381394409	-	381392261	1.0	1.0
gene:TraesCS4D03G0530400	Chr4D	373769514	373773388	-	373771451	Chr4D	381558254	381562128	-	381560191	1.0	1.0
gene:TraesCS4D03G0530700	Chr4D	373808154	373815004	+	373811579	Chr4D	381596903	381603753	+	381600328	1.0	1.0
gene:TraesCS4D03G0530900	Chr4D	373816710	373818752	-	373817731	Chr4D	381605459	381607501	-	381606480	1.0	1.0
gene:TraesCS4D03G0531000	Chr4D	373891350	373893912	-	373892631	Chr4D	381680107	381682669	-	381681388	1.0	1.0
gene:TraesCS4D03G0531300	Chr4D	374001195	374002311	+	374001753	Chr4D	381789197	381790312	+	381789754	1.0	0.998
gene:TraesCS4D03G0531400	Chr4D	374038430	374039409	-	374038919	Chr4D	381826448	381827427	-	381826937	1.0	1.0
gene:TraesCS4D03G0531600	Chr4D	374060276	374061797	+	374061036	Chr4D	381848290	381849811	+	381849050	1.0	1.0
gene:TraesCS4D03G0531700	Chr4D	374070083	374078160	-	374074121	Chr4D	381858097	381866174	-	381862135	1.0	0.999
gene:TraesCS4D03G0531800	Chr4D	374255395	374255869	-	374255632	Chr4D	382043302	382043776	-	382043539	1.0	1.0
gene:TraesCS4D03G0532000	Chr4D	374292564	374294929	-	374293746	Chr4D	382080453	382082818	-	382081635	1.0	0.999
gene:TraesCS4D03G0532200	Chr4D	374555949	374557492	-	374556720	Chr4D	382336659	382338202	-	382337430	1.0	1.0
gene:TraesCS4D03G0532300	Chr4D	374565902	374568967	+	374567434	Chr4D	382346610	382349675	+	382348142	1.0	1.0
gene:TraesCS4D03G0532400	Chr4D	374569693	374571943	-	374570818	Chr4D	382350401	382352651	-	382351526	1.0	1.0
gene:TraesCS4D03G0533300	Chr4D	374787293	374790091	+	374788692	Chr4D	382567439	382570237	+	382568838	1.0	1.0
gene:TraesCS4D03G0533500	Chr4D	375022407	375023684	+	375023045	Chr4D	382802441	382803718	+	382803079	1.0	0.998
gene:TraesCS4D03G0533600	Chr4D	375024477	375025881	+	375025179	Chr4D	382804511	382805918	+	382805214	1.0	0.996
gene:TraesCS4D03G0533900	Chr4D	375071003	375071641	+	375071322	Chr4D	382851044	382851682	+	382851363	1.0	1.0
gene:TraesCS4D03G0534000	Chr4D	375073446	375074865	+	375074155	Chr4D	382853487	382854906	+	382854196	1.0	1.0
gene:TraesCS4D03G0534200	Chr4D	375077497	375077772	-	375077634	Chr4D	382857538	382857813	-	382857675	1.0	1.0
gene:TraesCS4D03G0534300	Chr4D	375077969	375081232	+	375079600	Chr4D	382858010	382861284	+	382859647	1.0	1.0
gene:TraesCS4D03G0534500	Chr4D	375083589	375101932	+	375092760	Chr4D	382863641	382881908	+	382872774	1.0	1.0
gene:TraesCS4D03G0534700	Chr4D	375332781	375339420	+	375336100	Chr4D	383111618	383118260	+	383114939	1.0	0.999
gene:TraesCS4D03G0534800	Chr4D	375341531	375342181	-	375341856	Chr4D	383120371	383121021	-	383120696	1.0	1.0
gene:TraesCS4D03G0535400	Chr4D	375461720	375462571	+	375462145	Chr4D	383240556	383241407	+	383240981	1.0	1.0
gene:TraesCS4D03G0535800	Chr4D	375683683	375689892	+	375686787	Chr4D	383461858	383468067	+	383464962	1.0	1.0
gene:TraesCS4D03G0536200	Chr4D	377773827	377778168	+	377775997	Chr4D	385587687	385592028	+	385589857	1.0	1.0
gene:TraesCS4D03G0536300	Chr4D	377792211	377798491	+	377795351	Chr4D	385605732	385612012	+	385608872	1.0	1.0
gene:TraesCS4D03G0536800	Chr4D	378204220	378208511	+	378206365	Chr4D	386017755	386022046	+	386019900	1.0	1.0
gene:TraesCS4D03G0536900	Chr4D	378211350	378215388	+	378213369	Chr4D	386024885	386028923	+	386026904	1.0	1.0
gene:TraesCS4D03G0537000	Chr4D	378218244	378227841	+	378223042	Chr4D	386031779	386041378	+	386036578	1.0	1.0
gene:TraesCS4D03G0537100	Chr4D	378392912	378395160	-	378394036	Chr4D	386206462	386208710	-	386207586	1.0	1.0
gene:TraesCS4D03G0537200	Chr4D	378440561	378444634	+	378442597	Chr4D	386254113	386258186	+	386256149	1.0	1.0
gene:TraesCS4D03G0537400	Chr4D	378446445	378449577	-	378448011	Chr4D	386259997	386263129	-	386261563	1.0	1.0
gene:TraesCS4D03G0537600	Chr4D	378691200	378695919	+	378693559	Chr4D	386504779	386509498	+	386507138	1.0	1.0
gene:TraesCS4D03G0537700	Chr4D	378696648	378707128	-	378701888	Chr4D	386510227	386520708	-	386515467	1.0	1.0
gene:TraesCS4D03G0538100	Chr4D	379086882	379092630	+	379089756	Chr4D	386898650	386904398	+	386901524	1.0	1.0
gene:TraesCS4D03G0538300	Chr4D	379096449	379097438	+	379096943	Chr4D	386908219	386909208	+	386908713	1.0	1.0
gene:TraesCS4D03G0538400	Chr4D	379101236	379104056	+	379102646	Chr4D	386913006	386915826	+	386914416	1.0	1.0
gene:TraesCS4D03G0538500	Chr4D	379179697	379181473	+	379180585	Chr4D	386991251	386993027	+	386992139	1.0	0.999
gene:TraesCS4D03G0539200	Chr4D	379198995	379200551	-	379199773	Chr4D	387009941	387011497	-	387010719	1.0	1.0
gene:TraesCS4D03G0539500	Chr4D	379287953	379292446	+	379290199	Chr4D	387098591	387103084	+	387100837	1.0	1.0
gene:TraesCS4D03G0539600	Chr4D	379302730	379303387	+	379303058	Chr4D	387113368	387114025	+	387113696	1.0	1.0
gene:TraesCS4D03G0539700	Chr4D	379437047	379440213	-	379438630	Chr4D	387247685	387250851	-	387249268	1.0	0.999
gene:TraesCS4D03G0539800	Chr4D	379440264	379444978	+	379442621	Chr4D	387250902	387255604	+	387253253	1.0	1.0
gene:TraesCS4D03G0540000	Chr4D	379512272	379514457	+	379513364	Chr4D	387322910	387325095	+	387324002	1.0	1.0
gene:TraesCS4D03G0540300	Chr4D	379715089	379719879	+	379717484	Chr4D	387521588	387526378	+	387523983	1.0	1.0
gene:TraesCS4D03G0540400	Chr4D	379848055	379850308	-	379849181	Chr4D	387654576	387656829	-	387655702	1.0	1.0
gene:TraesCS4D03G0540500	Chr4D	380075797	380078000	+	380076898	Chr4D	387881500	387883703	+	387882601	1.0	1.0
gene:TraesCS4D03G0540600	Chr4D	380090058	380093436	+	380091747	Chr4D	387895761	387899139	+	387897450	1.0	1.0
gene:TraesCS4D03G0540800	Chr4D	380181285	380181571	+	380181428	Chr4D	387986118	387986404	+	387986261	1.0	1.0
gene:TraesCS4D03G0540900	Chr4D	380182407	380189587	-	380185997	Chr4D	387987240	387994225	-	387990732	1.0	1.0
gene:TraesCS4D03G0541200	Chr4D	380228346	380230408	+	380229377	Chr4D	388032982	388035044	+	388034013	1.0	1.0
gene:TraesCS4D03G0541500	Chr4D	380270693	380273906	+	380272299	Chr4D	388074830	388078043	+	388076436	1.0	1.0
gene:TraesCS4D03G0541600	Chr4D	380382409	380386684	+	380384546	Chr4D	388186545	388190820	+	388188682	1.0	0.999
gene:TraesCS4D03G0541700	Chr4D	380388729	380392956	+	380390842	Chr4D	388192865	388196930	+	388194897	1.0	1.0
gene:TraesCS4D03G0541800	Chr4D	380393395	380397995	-	380395695	Chr4D	388197369	388201969	-	388199669	1.0	1.0
gene:TraesCS4D03G0542100	Chr4D	380465310	380466114	+	380465712	Chr4D	388268546	388269350	+	388268948	1.0	1.0
gene:TraesCS4D03G0542700	Chr4D	380728454	380730683	-	380729568	Chr4D	388530123	388532352	-	388531237	1.0	1.0
gene:TraesCS4D03G0542900	Chr4D	380733188	380736739	-	380734963	Chr4D	388534833	388538384	-	388536608	1.0	1.0
gene:TraesCS4D03G0543000	Chr4D	380804479	380809126	-	380806802	Chr4D	388606118	388610765	-	388608441	1.0	1.0
gene:TraesCS4D03G0543300	Chr4D	381031063	381032828	-	381031945	Chr4D	388832371	388834136	-	388833253	1.0	1.0
gene:TraesCS4D03G0543500	Chr4D	381069722	381077152	-	381073437	Chr4D	388871030	388878460	-	388874745	1.0	1.0
gene:TraesCS4D03G0543600	Chr4D	381336043	381336801	-	381336422	Chr4D	389133680	389134438	-	389134059	1.0	1.0
gene:TraesCS4D03G0543900	Chr4D	381483114	381491347	+	381487230	Chr4D	389280573	389288803	+	389284688	1.0	1.0
gene:TraesCS4D03G0544100	Chr4D	381667822	381669763	+	381668792	Chr4D	389465299	389467240	+	389466269	1.0	1.0
gene:TraesCS4D03G0544200	Chr4D	381859483	381865247	+	381862365	Chr4D	389645730	389651494	+	389648612	1.0	1.0
gene:TraesCS4D03G0544300	Chr4D	381868152	381871180	-	381869666	Chr4D	389654399	389657427	-	389655913	1.0	1.0
gene:TraesCS4D03G0544400	Chr4D	381879709	381882204	-	381880956	Chr4D	389665956	389668448	-	389667202	0.998	0.998
gene:TraesCS4D03G0544600	Chr4D	382301950	382308033	+	382304991	Chr4D	390086750	390092833	+	390089791	1.0	1.0
gene:TraesCS4D03G0544800	Chr4D	382715121	382717273	+	382716197	Chr4D	390499271	390501423	+	390500347	1.0	1.0
gene:TraesCS4D03G0545000	Chr4D	383745817	383755155	+	383750486	Chr4D	391526008	391535346	+	391530677	1.0	1.0
gene:TraesCS4D03G0545100	Chr4D	383755694	383756612	+	383756153	Chr4D	391535885	391536803	+	391536344	1.0	1.0
gene:TraesCS4D03G0545500	Chr4D	384233517	384239897	+	384236707	Chr4D	392012201	392018581	+	392015391	1.0	1.0
gene:TraesCS4D03G0545600	Chr4D	384240693	384241004	-	384240848	Chr4D	392019377	392019688	-	392019532	1.0	1.0
gene:TraesCS4D03G0545700	Chr4D	384638711	384641120	+	384639915	Chr4D	392416238	392418647	+	392417442	1.0	1.0
gene:TraesCS4D03G0545800	Chr4D	384917875	384920369	-	384919122	Chr4D	392703353	392705843	-	392704598	0.998	0.998
gene:TraesCS4D03G0546200	Chr4D	384939190	384942108	+	384940649	Chr4D	392724664	392727582	+	392726123	1.0	1.0
gene:TraesCS4D03G0546300	Chr4D	384942617	384943785	-	384943201	Chr4D	392728091	392729259	-	392728675	1.0	1.0
gene:TraesCS4D03G0546700	Chr4D	385476937	385479290	+	385478113	Chr4D	393262291	393264644	+	393263467	1.0	1.0
gene:TraesCS4D03G0546900	Chr4D	385484630	385485854	+	385485242	Chr4D	393269984	393271208	+	393270596	1.0	0.999
gene:TraesCS4D03G0547100	Chr4D	385598455	385599638	+	385599046	Chr4D	393383803	393384986	+	393384394	1.0	1.0
gene:TraesCS4D03G0547400	Chr4D	385665833	385667125	+	385666479	Chr4D	393451206	393452498	+	393451852	1.0	1.0
gene:TraesCS4D03G0547500	Chr4D	385691781	385692574	+	385692177	Chr4D	393477151	393477943	+	393477547	0.998	0.998
gene:TraesCS4D03G0548000	Chr4D	385947484	385949011	+	385948247	Chr4D	393732405	393733932	+	393733168	1.0	1.0
gene:TraesCS4D03G0548100	Chr4D	385949083	385953744	-	385951413	Chr4D	393734004	393738665	-	393736334	1.0	1.0
gene:TraesCS4D03G0548400	Chr4D	386090736	386091606	+	386091171	Chr4D	393875692	393876562	+	393876127	1.0	1.0
gene:TraesCS4D03G0548900	Chr4D	386170108	386170938	+	386170523	Chr4D	393955045	393955875	+	393955460	1.0	1.0
gene:TraesCS4D03G0549000	Chr4D	386335499	386338295	+	386336897	Chr4D	394120648	394123444	+	394122046	1.0	1.0
gene:TraesCS4D03G0549200	Chr4D	386399543	386405230	-	386402386	Chr4D	394184699	394190387	-	394187543	1.0	1.0
gene:TraesCS4D03G0549600	Chr4D	386515797	386517738	+	386516767	Chr4D	394300477	394302418	+	394301447	1.0	1.0
gene:TraesCS4D03G0549700	Chr4D	386689335	386692088	-	386690711	Chr4D	394473614	394476367	-	394474990	1.0	0.999
gene:TraesCS4D03G0550100	Chr4D	386795078	386798282	+	386796680	Chr4D	394579365	394582409	+	394580887	0.932	0.932
gene:TraesCS4D03G0550300	Chr4D	386802156	386806437	-	386804296	Chr4D	394586283	394590606	-	394588444	1.0	1.0
gene:TraesCS4D03G0550900	Chr4D	386958048	386961299	-	386959673	Chr4D	394742227	394745478	-	394743852	1.0	1.0
gene:TraesCS4D03G0551300	Chr4D	387044295	387049640	-	387046967	Chr4D	394828626	394833971	-	394831298	1.0	1.0
gene:TraesCS4D03G0551400	Chr4D	387291871	387295903	+	387293887	Chr4D	395076176	395080208	+	395078192	1.0	1.0
gene:TraesCS4D03G0551900	Chr4D	387402627	387406271	+	387404449	Chr4D	395186924	395190568	+	395188746	1.0	1.0
gene:TraesCS4D03G0552400	Chr4D	387713554	387716519	+	387715036	Chr4D	395497461	395500426	+	395498943	1.0	1.0
gene:TraesCS4D03G0552500	Chr4D	387715105	387716205	-	387715655	Chr4D	395499012	395500112	-	395499562	1.0	1.0
gene:TraesCS4D03G0552800	Chr4D	387768656	387773977	-	387771316	Chr4D	395552604	395557925	-	395555264	1.0	1.0
gene:TraesCS4D03G0553000	Chr4D	388074098	388075657	+	388074877	Chr4D	395855914	395857473	+	395856693	1.0	1.0
gene:TraesCS4D03G0553100	Chr4D	388077992	388081637	-	388079814	Chr4D	395859808	395863453	-	395861630	1.0	1.0
gene:TraesCS4D03G0553300	Chr4D	388082105	388091281	-	388086693	Chr4D	395863921	395872885	-	395868403	1.0	1.0
gene:TraesCS4D03G0553400	Chr4D	388206641	388209419	-	388208030	Chr4D	395987651	395990429	-	395989040	1.0	1.0
gene:TraesCS4D03G0553500	Chr4D	388715442	388719974	+	388717708	Chr4D	396489036	396493568	+	396491302	1.0	0.999
gene:TraesCS4D03G0553600	Chr4D	388778227	388782289	+	388780258	Chr4D	396551541	396555603	+	396553572	1.0	1.0
gene:TraesCS4D03G0554100	Chr4D	388881374	388885328	+	388883351	Chr4D	396654503	396658457	+	396656480	1.0	1.0
gene:TraesCS4D03G0554200	Chr4D	388885200	388888496	-	388886848	Chr4D	396658329	396661625	-	396659977	1.0	1.0
gene:TraesCS4D03G0554300	Chr4D	388908323	388910204	-	388909263	Chr4D	396681446	396683327	-	396682386	1.0	1.0
gene:TraesCS4D03G0554600	Chr4D	389181397	389187122	-	389184259	Chr4D	396953770	396959496	-	396956633	1.0	1.0
gene:TraesCS4D03G0554800	Chr4D	389408135	389408431	-	389408283	Chr4D	397179146	397179442	-	397179294	1.0	0.996
gene:TraesCS4D03G0555100	Chr4D	389409675	389410052	+	389409863	Chr4D	397180686	397181063	+	397180874	1.0	1.0
gene:TraesCS4D03G0555200	Chr4D	389435859	389439449	+	389437654	Chr4D	397206871	397210461	+	397208666	1.0	1.0
gene:TraesCS4D03G0555500	Chr4D	389450549	389452294	+	389451421	Chr4D	397221561	397223306	+	397222433	1.0	1.0
gene:TraesCS4D03G0555700	Chr4D	389527352	389531111	+	389529231	Chr4D	397298364	397302126	+	397300245	1.0	0.999
gene:TraesCS4D03G0555800	Chr4D	389531440	389535639	-	389533539	Chr4D	397302474	397306673	-	397304573	1.0	1.0
gene:TraesCS4D03G0556100	Chr4D	390226504	390227226	+	390226865	Chr4D	397994621	397995343	+	397994982	1.0	1.0
gene:TraesCS4D03G0556200	Chr4D	390227776	390231818	-	390229797	Chr4D	397995893	397999935	-	397997914	1.0	0.999
gene:TraesCS4D03G0556300	Chr4D	390229993	390231540	+	390230766	Chr4D	397998110	397999657	+	397998883	1.0	0.998
gene:TraesCS4D03G0556400	Chr4D	390547546	390550582	+	390549064	Chr4D	398315419	398318455	+	398316937	1.0	1.0
gene:TraesCS4D03G0556500	Chr4D	390550794	390556875	-	390553834	Chr4D	398318667	398324748	-	398321707	1.0	1.0
gene:TraesCS4D03G0557200	Chr4D	390799895	390800800	+	390800347	Chr4D	398567770	398568675	+	398568222	1.0	1.0
gene:TraesCS4D03G0557300	Chr4D	390805420	390806171	+	390805795	Chr4D	398573295	398574046	+	398573670	1.0	1.0
gene:TraesCS4D03G0557400	Chr4D	390814020	390819556	-	390816788	Chr4D	398581895	398587431	-	398584663	1.0	1.0
gene:TraesCS4D03G0557500	Chr4D	390854379	390861867	-	390858123	Chr4D	398621935	398628747	-	398625341	1.0	1.0
gene:TraesCS4D03G0557900	Chr4D	390974302	390977225	-	390975763	Chr4D	398740487	398743410	-	398741948	1.0	1.0
gene:TraesCS4D03G0558100	Chr4D	390980819	390986838	+	390983828	Chr4D	398747004	398753023	+	398750013	1.0	1.0
gene:TraesCS4D03G0558200	Chr4D	390985586	390988236	-	390986911	Chr4D	398751771	398754421	-	398753096	1.0	1.0
gene:TraesCS4D03G0558300	Chr4D	391397095	391400340	+	391398717	Chr4D	399162942	399166187	+	399164564	1.0	1.0
gene:TraesCS4D03G0558600	Chr4D	391416965	391417633	+	391417299	Chr4D	399182812	399183480	+	399183146	1.0	1.0
gene:TraesCS4D03G0558900	Chr4D	391435787	391437970	+	391436878	Chr4D	399201636	399203819	+	399202727	1.0	1.0
gene:TraesCS4D03G0559000	Chr4D	391661370	391666137	+	391663753	Chr4D	399418825	399423592	+	399421208	1.0	1.0
gene:TraesCS4D03G0559300	Chr4D	392160891	392161931	+	392161411	Chr4D	399907991	399909031	+	399908511	1.0	1.0
gene:TraesCS4D03G0559500	Chr4D	392476918	392481515	+	392479216	Chr4D	400223541	400228124	+	400225832	1.0	0.999
gene:TraesCS4D03G0559700	Chr4D	392662108	392663324	-	392662716	Chr4D	400408730	400409946	-	400409338	1.0	1.0
gene:TraesCS4D03G0559800	Chr4D	392665436	392667710	-	392666573	Chr4D	400412058	400414332	-	400413195	1.0	1.0
gene:TraesCS4D03G0559900	Chr4D	392668073	392673262	-	392670667	Chr4D	400414695	400419884	-	400417289	1.0	1.0
gene:TraesCS4D03G0560100	Chr4D	392674445	392688121	-	392681283	Chr4D	400421067	400434740	-	400427903	1.0	1.0
gene:TraesCS4D03G0560200	Chr4D	393060539	393061388	-	393060963	Chr4D	400804718	400805567	-	400805142	1.0	1.0
gene:TraesCS4D03G0560600	Chr4D	393092649	393093380	-	393093014	Chr4D	400836631	400837362	-	400836996	1.0	1.0
gene:TraesCS4D03G0561600	Chr4D	393574312	393576575	+	393575443	Chr4D	402214936	402217199	+	402216067	1.0	1.0
gene:TraesCS4D03G0561700	Chr4D	393584755	393585646	+	393585200	Chr4D	402225176	402226067	+	402225621	1.0	1.0
gene:TraesCS4D03G0561800	Chr4D	393662810	393675581	-	393669195	Chr4D	402301959	402314730	-	402308344	1.0	1.0
gene:TraesCS4D03G0561900	Chr4D	393799335	393805692	+	393802513	Chr4D	402438524	402444881	+	402441702	1.0	1.0
gene:TraesCS4D03G0562400	Chr4D	394060385	394063205	+	394061795	Chr4D	402692414	402695234	+	402693824	1.0	1.0
gene:TraesCS4D03G0562500	Chr4D	394079878	394087782	+	394083830	Chr4D	402711906	402719810	+	402715858	1.0	1.0
gene:TraesCS4D03G0562800	Chr4D	394087906	394091661	+	394089783	Chr4D	402719934	402723689	+	402721811	1.0	1.0
gene:TraesCS4D03G0562900	Chr4D	394093468	394099570	+	394096519	Chr4D	402725496	402731598	+	402728547	1.0	1.0
gene:TraesCS4D03G0563000	Chr4D	394097587	394099473	-	394098530	Chr4D	402729615	402731501	-	402730558	1.0	1.0
gene:TraesCS4D03G0563100	Chr4D	394100292	394104494	-	394102393	Chr4D	402732320	402736179	-	402734249	1.0	1.0
gene:TraesCS4D03G0563200	Chr4D	394144639	394146371	-	394145505	Chr4D	402776022	402777754	-	402776888	1.0	1.0
gene:TraesCS4D03G0563400	Chr4D	394246799	394248183	-	394247491	Chr4D	402885491	402886875	-	402886183	1.0	1.0
gene:TraesCS4D03G0563500	Chr4D	394304511	394306317	+	394305414	Chr4D	402943201	402945007	+	402944104	1.0	1.0
gene:TraesCS4D03G0563600	Chr4D	394308043	394310217	+	394309130	Chr4D	402946734	402948908	+	402947821	1.0	1.0
gene:TraesCS4D03G0563800	Chr4D	394318297	394324282	+	394321289	Chr4D	402956988	402962976	+	402959982	1.0	1.0
gene:TraesCS4D03G0563900	Chr4D	394324565	394326097	-	394325331	Chr4D	402963259	402964791	-	402964025	1.0	0.999
gene:TraesCS4D03G0564000	Chr4D	394330501	394332493	+	394331497	Chr4D	402969193	402971185	+	402970189	1.0	1.0
gene:TraesCS4D03G0564500	Chr4D	394430719	394435476	+	394433097	Chr4D	403069017	403073617	+	403071317	1.0	0.999
gene:TraesCS4D03G0564800	Chr4D	394790578	394797427	+	394794002	Chr4D	403427783	403434632	+	403431207	1.0	1.0
gene:TraesCS4D03G0565100	Chr4D	394799051	394801412	-	394800231	Chr4D	403436256	403438617	-	403437436	1.0	1.0
gene:TraesCS4D03G0565400	Chr4D	394902769	394909016	+	394905892	Chr4D	403539969	403546216	+	403543092	1.0	1.0
gene:TraesCS4D03G0566200	Chr4D	395309566	395316314	+	395312940	Chr4D	403945915	403954580	+	403950247	1.0	0.997
gene:TraesCS4D03G0566300	Chr4D	395316892	395324558	+	395320725	Chr4D	403955158	403962831	+	403958994	1.0	1.0
gene:TraesCS4D03G0566400	Chr4D	395324210	395327243	-	395325726	Chr4D	403962483	403965516	-	403963999	1.0	1.0
gene:TraesCS4D03G0567100	Chr4D	395880346	395891462	+	395885904	Chr4D	404519426	404530542	+	404524984	1.0	1.0
gene:TraesCS4D03G0567600	Chr4D	396333890	396340451	+	396337170	Chr4D	404971833	404978394	+	404975113	1.0	1.0
gene:TraesCS4D03G0568200	Chr4D	396364255	396367983	-	396366119	Chr4D	405002198	405005926	-	405004062	1.0	1.0
gene:TraesCS4D03G0568600	Chr4D	396601807	396603697	-	396602752	Chr4D	405239195	405241085	-	405240140	1.0	1.0
gene:TraesCS4D03G0568900	Chr4D	396671006	396674118	+	396672562	Chr4D	405308594	405311706	+	405310150	1.0	1.0
gene:TraesCS4D03G0569000	Chr4D	396864106	396868646	+	396866376	Chr4D	405501705	405506244	+	405503974	1.0	0.992
gene:TraesCS4D03G0569200	Chr4D	397021027	397024636	-	397022831	Chr4D	405658613	405662222	-	405660417	1.0	1.0
gene:TraesCS4D03G0569300	Chr4D	397084210	397085691	-	397084950	Chr4D	405721527	405723008	-	405722267	1.0	0.999
gene:TraesCS4D03G0569700	Chr4D	397590071	397592954	-	397591512	Chr4D	406227214	406230097	-	406228655	1.0	1.0
gene:TraesCS4D03G0570100	Chr4D	397614787	397619705	-	397617246	Chr4D	406251936	406256855	-	406254395	1.0	1.0
gene:TraesCS4D03G0570500	Chr4D	397972075	397972653	-	397972364	Chr4D	406607824	406608402	-	406608113	1.0	1.0
gene:TraesCS4D03G0570700	Chr4D	398206058	398206258	+	398206158	Chr4D	406841662	406841862	+	406841762	1.0	1.0
gene:TraesCS4D03G0570800	Chr4D	398213791	398216568	+	398215179	Chr4D	406849394	406852171	+	406850782	1.0	1.0
gene:TraesCS4D03G0571000	Chr4D	398350013	398356748	+	398353380	Chr4D	406985343	406992074	+	406988708	1.0	0.999
gene:TraesCS4D03G0571200	Chr4D	398588737	398590927	+	398589832	Chr4D	407223624	407225815	+	407224719	1.0	1.0
gene:TraesCS4D03G0572200	Chr4D	398822056	398824663	+	398823359	Chr4D	407456082	407458689	+	407457385	1.0	0.999
gene:TraesCS4D03G0572600	Chr4D	398827732	398831903	-	398829817	Chr4D	407461758	407465929	-	407463843	1.0	1.0
gene:TraesCS4D03G0572800	Chr4D	399110380	399114160	-	399112270	Chr4D	407745030	407748810	-	407746920	1.0	1.0
gene:TraesCS4D03G0573000	Chr4D	399116496	399122055	-	399119275	Chr4D	407751146	407756705	-	407753925	1.0	1.0
gene:TraesCS4D03G0573100	Chr4D	399124214	399126056	-	399125135	Chr4D	407758864	407760706	-	407759785	1.0	1.0
gene:TraesCS4D03G0573500	Chr4D	399465303	399469496	+	399467399	Chr4D	408099208	408103401	+	408101304	1.0	1.0
gene:TraesCS4D03G0573600	Chr4D	399561315	399562078	+	399561696	Chr4D	408195293	408196056	+	408195674	1.0	1.0
gene:TraesCS4D03G0573700	Chr4D	399654320	399659716	+	399657018	Chr4D	408288308	408293704	+	408291006	1.0	1.0
gene:TraesCS4D03G0573800	Chr4D	399709415	399710794	+	399710104	Chr4D	408343385	408344764	+	408344074	1.0	1.0
gene:TraesCS4D03G0573900	Chr4D	399888337	399890051	-	399889194	Chr4D	408522332	408524046	-	408523189	1.0	1.0
gene:TraesCS4D03G0574000	Chr4D	399890248	399893819	-	399892033	Chr4D	408524243	408527814	-	408526028	1.0	1.0
gene:TraesCS4D03G0574100	Chr4D	399900452	399903597	-	399902024	Chr4D	408534447	408537592	-	408536019	1.0	1.0
gene:TraesCS4D03G0574400	Chr4D	400056479	400056899	+	400056689	Chr4D	408689952	408690372	+	408690162	1.0	1.0
gene:TraesCS4D03G0574500	Chr4D	400135015	400136392	+	400135703	Chr4D	408768417	408769794	+	408769105	1.0	1.0
gene:TraesCS4D03G0574600	Chr4D	400148805	400150100	-	400149452	Chr4D	408781920	408783215	-	408782567	1.0	1.0
gene:TraesCS4D03G0574900	Chr4D	400576871	400579036	-	400577953	Chr4D	409214467	409216632	-	409215549	1.0	1.0
gene:TraesCS4D03G0575000	Chr4D	400582321	400587283	+	400584802	Chr4D	409219918	409224880	+	409222399	1.0	0.999
gene:TraesCS4D03G0575100	Chr4D	400611953	400616296	+	400614124	Chr4D	409249544	409253887	+	409251715	1.0	1.0
gene:TraesCS4D03G0575700	Chr4D	400715020	400716108	+	400715564	Chr4D	409339280	409340368	+	409339824	1.0	1.0
gene:TraesCS4D03G0575900	Chr4D	400756052	400757793	+	400756922	Chr4D	409380309	409382050	+	409381179	1.0	1.0
gene:TraesCS4D03G0576000	Chr4D	400855238	400856686	-	400855962	Chr4D	409479463	409480911	-	409480187	1.0	1.0
gene:TraesCS4D03G0576100	Chr4D	401003791	401010400	-	401007095	Chr4D	409628029	409634466	-	409631247	1.0	1.0
gene:TraesCS4D03G0576300	Chr4D	401021314	401028298	-	401024806	Chr4D	409645379	409652363	-	409648871	1.0	1.0
gene:TraesCS4D03G0576400	Chr4D	401130733	401135895	+	401133314	Chr4D	409753776	409758938	+	409756357	1.0	1.0
gene:TraesCS4D03G0576800	Chr4D	401292081	401296547	+	401294314	Chr4D	409915160	409919626	+	409917393	1.0	1.0
gene:TraesCS4D03G0577000	Chr4D	401340944	401343057	+	401342000	Chr4D	409964037	409966150	+	409965093	1.0	0.999
gene:TraesCS4D03G0577300	Chr4D	401447683	401449066	+	401448374	Chr4D	410070650	410072033	+	410071341	1.0	1.0
gene:TraesCS4D03G0577400	Chr4D	401452802	401456693	+	401454747	Chr4D	410075769	410079660	+	410077714	1.0	1.0
gene:TraesCS4D03G0577700	Chr4D	401559827	401563436	-	401561631	Chr4D	410183190	410186798	-	410184994	1.0	1.0
gene:TraesCS4D03G0578700	Chr4D	402151497	402153524	+	402152510	Chr4D	410784351	410786378	+	410785364	1.0	1.0
gene:TraesCS4D03G0578800	Chr4D	402153387	402159889	-	402156638	Chr4D	410786241	410792743	-	410789492	1.0	1.0
gene:TraesCS4D03G0579100	Chr4D	402443564	402448419	-	402445991	Chr4D	411076517	411081372	-	411078944	1.0	1.0
gene:TraesCS4D03G0579200	Chr4D	402448261	402468098	+	402458179	Chr4D	411081214	411101060	+	411091137	1.0	1.0
