gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS3A03G0754900	Chr3A	553283146	553284571	+	553283858	Chr3A	554950865	554952290	+	554951577	1.0	0.991
gene:TraesCS3A03G0755200	Chr3A	553329799	553331211	+	553330505	Chr3A	555028522	555029879	+	555029200	0.958	0.954
gene:TraesCS3A03G0755300	Chr3A	553523834	553525242	+	553524538	Chr3A	555226022	555227426	+	555226724	0.996	0.99
gene:TraesCS3A03G0755600	Chr3A	553557550	553559449	+	553558499	Chr3A	555268584	555270480	+	555269532	0.998	0.993
gene:TraesCS3A03G0755900	Chr3A	553594601	553596486	-	553595543	Chr3A	555296851	555298736	-	555297793	1.0	0.992
gene:TraesCS3A03G0756200	Chr3A	553768757	553771710	-	553770233	Chr3A	555480951	555483904	-	555482427	1.0	0.997
gene:TraesCS3A03G0756300	Chr3A	553773146	553778204	-	553775675	Chr3A	555485266	555490318	-	555487792	1.0	0.989
gene:TraesCS3A03G0756500	Chr3A	553955325	553956926	-	553956125	Chr3A	555677550	555679153	-	555678351	1.0	0.993
gene:TraesCS3A03G0756600	Chr3A	554139318	554142062	-	554140690	Chr3A	555847182	555849926	-	555848554	1.0	0.997
gene:TraesCS3A03G0756700	Chr3A	554142349	554143169	+	554142759	Chr3A	555850213	555851033	+	555850623	1.0	0.995
gene:TraesCS3A03G0757000	Chr3A	554720892	554721554	-	554721223	Chr3A	556322107	556322769	-	556322438	1.0	1.0
gene:TraesCS3A03G0757100	Chr3A	554738967	554743842	-	554741404	Chr3A	556329947	556334806	-	556332376	1.0	0.998
gene:TraesCS3A03G0757200	Chr3A	554780895	554782857	+	554781876	Chr3A	556371306	556373268	+	556372287	1.0	1.0
gene:TraesCS3A03G0757300	Chr3A	554782971	554784398	-	554783684	Chr3A	556373382	556374809	-	556374095	1.0	1.0
gene:TraesCS3A03G0757600	Chr3A	555021274	555040610	-	555030942	Chr3A	556603183	556622742	-	556612962	1.0	0.998
gene:TraesCS3A03G0757900	Chr3A	555380577	555381428	-	555381002	Chr3A	556976378	556977229	-	556976803	1.0	1.0
gene:TraesCS3A03G0758000	Chr3A	555381585	555382449	+	555382017	Chr3A	556977386	556978250	+	556977818	1.0	1.0
gene:TraesCS3A03G0758400	Chr3A	555447505	555448232	+	555447868	Chr3A	557018825	557019525	+	557019175	0.962	0.96
gene:TraesCS3A03G0758500	Chr3A	555448312	555453154	-	555450733	Chr3A	557019605	557024447	-	557022026	1.0	0.999
gene:TraesCS3A03G0758600	Chr3A	555605899	555612852	-	555609375	Chr3A	557189141	557196095	-	557192618	1.0	0.999
gene:TraesCS3A03G0758700	Chr3A	556006082	556009734	+	556007908	Chr3A	557572860	557576510	+	557574685	1.0	0.998
gene:TraesCS3A03G0758800	Chr3A	556014792	556017156	+	556015974	Chr3A	557581532	557583896	+	557582714	1.0	0.998
gene:TraesCS3A03G0758900	Chr3A	556017804	556018811	+	556018307	Chr3A	557584544	557585550	+	557585047	0.998	0.998
gene:TraesCS3A03G0759400	Chr3A	556079827	556083066	+	556081446	Chr3A	557652310	557655551	+	557653930	1.0	0.997
gene:TraesCS3A03G0759500	Chr3A	556114811	556116387	-	556115599	Chr3A	557687329	557688905	-	557688117	1.0	0.999
gene:TraesCS3A03G0759900	Chr3A	557125880	557134811	+	557130345	Chr3A	558702217	558711167	+	558706692	1.0	0.999
gene:TraesCS3A03G0760000	Chr3A	557781650	557821925	+	557801787	Chr3A	559305782	559346451	+	559326116	1.0	0.998
gene:TraesCS3A03G0761000	Chr3A	558349175	558351910	+	558350542	Chr3A	559848858	559851591	+	559850224	0.999	0.996
gene:TraesCS3A03G0761100	Chr3A	558355405	558358612	+	558357008	Chr3A	559855069	559858277	+	559856673	1.0	0.999
gene:TraesCS3A03G0761200	Chr3A	558362786	558364472	-	558363629	Chr3A	559862450	559864136	-	559863293	1.0	0.999
gene:TraesCS3A03G0761300	Chr3A	558541309	558543216	-	558542262	Chr3A	560041031	560042939	-	560041985	1.0	0.998
gene:TraesCS3A03G0761400	Chr3A	558543890	558561774	-	558552832	Chr3A	560043612	560061502	-	560052557	1.0	0.998
gene:TraesCS3A03G0761500	Chr3A	558882939	558888718	-	558885828	Chr3A	560382729	560388508	-	560385618	1.0	0.998
gene:TraesCS3A03G0761800	Chr3A	558891936	558897490	+	558894713	Chr3A	560391728	560397283	+	560394505	1.0	0.997
gene:TraesCS3A03G0762000	Chr3A	558901063	558901555	+	558901309	Chr3A	560399991	560400481	+	560400236	0.995	0.978
gene:TraesCS3A03G0762100	Chr3A	558906665	558914590	-	558910627	Chr3A	560405400	560413317	-	560409358	1.0	0.997
gene:TraesCS3A03G0762400	Chr3A	559203229	559213951	+	559208590	Chr3A	560718651	560729335	+	560723993	1.0	0.999
gene:TraesCS3A03G0762500	Chr3A	559213212	559214022	-	559213617	Chr3A	560728596	560729406	-	560729001	1.0	1.0
gene:TraesCS3A03G0762600	Chr3A	559216736	559218873	+	559217804	Chr3A	560732111	560734249	+	560733180	1.0	0.999
gene:TraesCS3A03G0762900	Chr3A	559320597	559326399	-	559323498	Chr3A	560838414	560844148	-	560841281	0.984	0.982
gene:TraesCS3A03G0763300	Chr3A	559633217	559634876	-	559634046	Chr3A	561094580	561096269	-	561095424	1.0	0.998
gene:TraesCS3A03G0763400	Chr3A	559728987	559733395	+	559731191	Chr3A	561191662	561196070	+	561193866	1.0	0.996
gene:TraesCS3A03G0763500	Chr3A	559733677	559743629	-	559738653	Chr3A	561196344	561206292	-	561201318	1.0	0.997
gene:TraesCS3A03G0763800	Chr3A	560226265	560229266	-	560227765	Chr3A	561664389	561667391	-	561665890	1.0	0.998
gene:TraesCS3A03G0763900	Chr3A	560233712	560238294	-	560236003	Chr3A	561671834	561676371	-	561674102	1.0	0.996
gene:TraesCS3A03G0764300	Chr3A	560325357	560328039	-	560326698	Chr3A	561768447	561771131	-	561769789	1.0	0.998
gene:TraesCS3A03G0764500	Chr3A	560330425	560334905	-	560332665	Chr3A	561773410	561777890	-	561775650	1.0	1.0
gene:TraesCS3A03G0764800	Chr3A	560837246	560843028	+	560840137	Chr3A	562302619	562308398	+	562305508	0.999	0.997
gene:TraesCS3A03G0764900	Chr3A	561258329	561259981	+	561259155	Chr3A	562719364	562721020	+	562720192	1.0	0.992
gene:TraesCS3A03G0765000	Chr3A	561266795	561268535	+	561267665	Chr3A	562731563	562733303	+	562732433	1.0	0.997
gene:TraesCS3A03G0765200	Chr3A	561282902	561283427	+	561283164	Chr3A	562742261	562742786	+	562742523	1.0	0.993
gene:TraesCS3A03G0766000	Chr3A	561734510	561735577	-	561735043	Chr3A	563020839	563021906	-	563021372	1.0	1.0
gene:TraesCS3A03G0766100	Chr3A	561737478	561741465	-	561739471	Chr3A	563023822	563027809	-	563025815	1.0	0.998
gene:TraesCS3A03G0766300	Chr3A	561774643	561779297	-	561776970	Chr3A	563054234	563058888	-	563056561	1.0	0.996
gene:TraesCS3A03G0766700	Chr3A	562076536	562077822	+	562077179	Chr3A	563354930	563356216	+	563355573	1.0	0.998
gene:TraesCS3A03G0766900	Chr3A	562290100	562297311	+	562293705	Chr3A	563569713	563576928	+	563573320	0.999	0.997
gene:TraesCS3A03G0767100	Chr3A	562356832	562363044	+	562359938	Chr3A	563655014	563661215	+	563658114	0.994	0.992
gene:TraesCS3A03G0767400	Chr3A	562443424	562451874	+	562447649	Chr3A	563756112	563762389	+	563759250	0.94	0.939
gene:TraesCS3A03G0767500	Chr3A	562543186	562544889	-	562544037	Chr3A	563855917	563857621	-	563856769	1.0	0.991
gene:TraesCS3A03G0767600	Chr3A	562547254	562547475	-	562547364	Chr3A	563859997	563860218	-	563860107	1.0	0.99
gene:TraesCS3A03G0768300	Chr3A	563392560	563393539	+	563393049	Chr3A	564806722	564807701	+	564807211	1.0	0.997
gene:TraesCS3A03G0769200	Chr3A	563952402	563955575	-	563953988	Chr3A	565011552	565014728	-	565013140	1.0	0.999
gene:TraesCS3A03G0770100	Chr3A	564812129	564812347	-	564812238	Chr3A	565841692	565841910	-	565841801	1.0	1.0
gene:TraesCS3A03G0770200	Chr3A	564999843	565000685	-	565000264	Chr3A	566035803	566036645	-	566036224	1.0	0.998
gene:TraesCS3A03G0770300	Chr3A	565080728	565087700	+	565084214	Chr3A	566128608	566135598	+	566132103	1.0	0.996
gene:TraesCS3A03G0770400	Chr3A	565091793	565097680	+	565094736	Chr3A	566139687	566145573	+	566142630	1.0	0.999
gene:TraesCS3A03G0770500	Chr3A	565098596	565098835	-	565098715	Chr3A	566146489	566146728	-	566146608	1.0	1.0
gene:TraesCS3A03G0770800	Chr3A	565289413	565290506	-	565289959	Chr3A	566334126	566335219	-	566334672	1.0	0.995
gene:TraesCS3A03G0771000	Chr3A	565558988	565559835	-	565559411	Chr3A	566535927	566536774	-	566536350	1.0	0.998
gene:TraesCS3A03G0771200	Chr3A	565730395	565732434	+	565731414	Chr3A	566706790	566708829	+	566707809	1.0	0.998
gene:TraesCS3A03G0771300	Chr3A	565732806	565742649	-	565737727	Chr3A	566709201	566719090	-	566714145	1.0	0.998
gene:TraesCS3A03G0771500	Chr3A	566105485	566106294	-	566105889	Chr3A	567080505	567081314	-	567080909	1.0	1.0
gene:TraesCS3A03G0772200	Chr3A	566655521	566663824	+	566659672	Chr3A	567619543	567627845	+	567623694	1.0	0.998
gene:TraesCS3A03G0772300	Chr3A	566664258	566669289	+	566666773	Chr3A	567628279	567633310	+	567630794	1.0	1.0
gene:TraesCS3A03G0772400	Chr3A	566669226	566672208	-	566670717	Chr3A	567633247	567636229	-	567634738	1.0	0.999
gene:TraesCS3A03G0772800	Chr3A	566693318	566694631	+	566693974	Chr3A	567678207	567679519	+	567678863	0.998	0.977
gene:TraesCS3A03G0772900	Chr3A	566892549	566896729	-	566894639	Chr3A	567894241	567898422	-	567896331	1.0	0.997
gene:TraesCS3A03G0773100	Chr3A	567183962	567184844	+	567184403	Chr3A	568194173	568195055	+	568194614	1.0	1.0
gene:TraesCS3A03G0773300	Chr3A	567188561	567190684	+	567189622	Chr3A	568198772	568200895	+	568199833	1.0	1.0
gene:TraesCS3A03G0773500	Chr3A	567193383	567196382	+	567194882	Chr3A	568203594	568206593	+	568205093	1.0	0.999
gene:TraesCS3A03G0773800	Chr3A	567198470	567201177	-	567199823	Chr3A	568208681	568211387	-	568210034	1.0	1.0
gene:TraesCS3A03G0773900	Chr3A	567345039	567351836	+	567348437	Chr3A	568352814	568359614	+	568356214	1.0	0.999
gene:TraesCS3A03G0774100	Chr3A	567585964	567590850	+	567588407	Chr3A	568593202	568598088	+	568595645	1.0	1.0
gene:TraesCS3A03G0774200	Chr3A	567591833	567594496	-	567593164	Chr3A	568599071	568601735	-	568600403	1.0	1.0
gene:TraesCS3A03G0774300	Chr3A	567599845	567603561	-	567601703	Chr3A	568607087	568610799	-	568608943	1.0	1.0
gene:TraesCS3A03G0774500	Chr3A	567910720	567915409	+	567913064	Chr3A	568917173	568921862	+	568919517	1.0	1.0
gene:TraesCS3A03G0774600	Chr3A	567923305	567923682	-	567923493	Chr3A	568929762	568930139	-	568929950	1.0	1.0
gene:TraesCS3A03G0774700	Chr3A	567927921	567928452	-	567928186	Chr3A	568934378	568934909	-	568934643	1.0	1.0
gene:TraesCS3A03G0775000	Chr3A	567938334	567938825	+	567938579	Chr3A	568944775	568945266	+	568945020	1.0	1.0
gene:TraesCS3A03G0775100	Chr3A	567939977	567946325	-	567943151	Chr3A	568946418	568952788	-	568949603	0.999	0.998
gene:TraesCS3A03G0775200	Chr3A	568050921	568053766	-	568052343	Chr3A	569030480	569033324	-	569031902	1.0	0.997
gene:TraesCS3A03G0775300	Chr3A	568054185	568059310	-	568056747	Chr3A	569033732	569038583	-	569036157	0.992	0.989
gene:TraesCS3A03G0775500	Chr3A	568144341	568147412	+	568145876	Chr3A	569112508	569115561	+	569114034	1.0	0.993
gene:TraesCS3A03G0775600	Chr3A	568147515	568147850	-	568147682	Chr3A	569115664	569115999	-	569115831	1.0	1.0
gene:TraesCS3A03G0775800	Chr3A	568150463	568152254	-	568151358	Chr3A	569118613	569120404	-	569119508	1.0	0.999
gene:TraesCS3A03G0776000	Chr3A	568243661	568249737	+	568246699	Chr3A	569208781	569214909	+	569211845	1.0	0.987
gene:TraesCS3A03G0776100	Chr3A	568250495	568250896	+	568250695	Chr3A	569215666	569216067	+	569215866	1.0	1.0
gene:TraesCS3A03G0776300	Chr3A	568264212	568264791	+	568264501	Chr3A	569228761	569229340	+	569229050	1.0	0.997
gene:TraesCS3A03G0776700	Chr3A	568342803	568343197	+	568343000	Chr3A	569307349	569307743	+	569307546	1.0	1.0
gene:TraesCS3A03G0776800	Chr3A	568413008	568417360	+	568415184	Chr3A	569374497	569378849	+	569376673	1.0	1.0
gene:TraesCS3A03G0777300	Chr3A	568457995	568462014	+	568460004	Chr3A	569418978	569422998	+	569420988	1.0	1.0
gene:TraesCS3A03G0777500	Chr3A	568534761	568537999	+	568536380	Chr3A	569495746	569498984	+	569497365	1.0	1.0
gene:TraesCS3A03G0777700	Chr3A	568586714	568590216	+	568588465	Chr3A	569547703	569551007	+	569549355	1.0	1.0
gene:TraesCS3A03G0777800	Chr3A	568591114	568601810	-	568596462	Chr3A	569551905	569562490	-	569557197	1.0	0.998
gene:TraesCS3A03G0777900	Chr3A	568818603	568821430	+	568820016	Chr3A	569782839	569785668	+	569784253	1.0	0.996
gene:TraesCS3A03G0778200	Chr3A	568861910	568863332	+	568862621	Chr3A	569825472	569826863	+	569826167	1.0	0.987
gene:TraesCS3A03G0778500	Chr3A	568881639	568883807	-	568882723	Chr3A	569856384	569858552	-	569857468	1.0	0.997
gene:TraesCS3A03G0778600	Chr3A	569099992	569102548	+	569101270	Chr3A	570088316	570090875	+	570089595	1.0	0.996
gene:TraesCS3A03G0778800	Chr3A	569410530	569412255	+	569411392	Chr3A	570369906	570371625	+	570370765	0.996	0.994
gene:TraesCS3A03G0779100	Chr3A	569606002	569607833	+	569606917	Chr3A	570612353	570613938	+	570613145	0.948	0.94
gene:TraesCS3A03G0779300	Chr3A	569666911	569667624	-	569667267	Chr3A	570686658	570687371	-	570687014	1.0	0.997
gene:TraesCS3A03G0779400	Chr3A	569667806	569670992	+	569669399	Chr3A	570687553	570690745	+	570689149	1.0	0.996
gene:TraesCS3A03G0779500	Chr3A	569673212	569675962	-	569674587	Chr3A	570703030	570705782	-	570704406	1.0	0.997
gene:TraesCS3A03G0779600	Chr3A	569824698	569825679	-	569825188	Chr3A	570804620	570805601	-	570805110	1.0	0.998
gene:TraesCS3A03G0779700	Chr3A	569854020	569859333	-	569856676	Chr3A	570834003	570839309	-	570836656	1.0	0.993
gene:TraesCS3A03G0779800	Chr3A	569860465	569866363	-	569863414	Chr3A	570840442	570846339	-	570843390	1.0	0.997
gene:TraesCS3A03G0780000	Chr3A	570061885	570064220	+	570063052	Chr3A	571035419	571037755	+	571036587	1.0	1.0
gene:TraesCS3A03G0780100	Chr3A	570075518	570077320	-	570076419	Chr3A	571040305	571042107	-	571041206	1.0	0.999
gene:TraesCS3A03G0780400	Chr3A	570326236	570327502	+	570326869	Chr3A	571288725	571289987	+	571289356	1.0	0.997
gene:TraesCS3A03G0780700	Chr3A	570547835	570549276	+	570548555	Chr3A	571521247	571522688	+	571521967	1.0	1.0
gene:TraesCS3A03G0781700	Chr3A	571094634	571095521	+	571095077	Chr3A	572076534	572077422	+	572076978	1.0	0.997
gene:TraesCS3A03G0781800	Chr3A	571100002	571103006	+	571101504	Chr3A	572081901	572084905	+	572083403	1.0	0.998
gene:TraesCS3A03G0782100	Chr3A	571223949	571227395	-	571225672	Chr3A	572221501	572224945	-	572223223	0.999	0.997
gene:TraesCS3A03G0782300	Chr3A	571597642	571599179	+	571598410	Chr3A	572608796	572610333	+	572609564	1.0	0.998
gene:TraesCS3A03G0782400	Chr3A	571601511	571606665	+	571604088	Chr3A	572612782	572617935	+	572615358	0.998	0.997
gene:TraesCS3A03G0782600	Chr3A	571606635	571611019	-	571608827	Chr3A	572617905	572622733	-	572620319	1.0	0.998
gene:TraesCS3A03G0783200	Chr3A	571821481	571826767	-	571824124	Chr3A	572803214	572808230	-	572805722	1.0	0.992
gene:TraesCS3A03G0783400	Chr3A	571833533	571838551	-	571836042	Chr3A	572814760	572819782	-	572817271	1.0	0.996
gene:TraesCS3A03G0783500	Chr3A	571924274	571927843	-	571926058	Chr3A	572919261	572922830	-	572921045	1.0	0.996
gene:TraesCS3A03G0783700	Chr3A	572214413	572216402	+	572215407	Chr3A	573201484	573203480	+	573202482	0.999	0.992
gene:TraesCS3A03G0783900	Chr3A	572220085	572223522	+	572221803	Chr3A	573207164	573210606	+	573208885	1.0	0.995
gene:TraesCS3A03G0784100	Chr3A	572335697	572337043	-	572336370	Chr3A	573219343	573220688	-	573220015	0.999	0.982
gene:TraesCS3A03G0784300	Chr3A	572342546	572349515	-	572346030	Chr3A	573226246	573233413	-	573229829	1.0	0.996
gene:TraesCS3A03G0784600	Chr3A	572465716	572466048	-	572465882	Chr3A	573349929	573350261	-	573350095	1.0	1.0
gene:TraesCS3A03G0784700	Chr3A	572527517	572527837	-	572527677	Chr3A	573403848	573404168	-	573404008	1.0	0.996
gene:TraesCS3A03G0784900	Chr3A	572538819	572539142	-	572538980	Chr3A	573416859	573417182	-	573417020	1.0	1.0
gene:TraesCS3A03G0785100	Chr3A	572642948	572646304	+	572644626	Chr3A	573530335	573533692	+	573532013	1.0	0.993
gene:TraesCS3A03G0785200	Chr3A	572740726	572743161	-	572741943	Chr3A	573699710	573702152	-	573700931	1.0	0.996
gene:TraesCS3A03G0785300	Chr3A	572746172	572750147	+	572748159	Chr3A	573710641	573714615	+	573712628	1.0	0.998
gene:TraesCS3A03G0785600	Chr3A	572764881	572765391	+	572765136	Chr3A	573727364	573727874	+	573727619	1.0	0.998
gene:TraesCS3A03G0786000	Chr3A	572949043	572949312	+	572949177	Chr3A	573899299	573899568	+	573899433	1.0	0.996
gene:TraesCS3A03G0786200	Chr3A	572987092	572988384	+	572987738	Chr3A	573937282	573938574	+	573937928	1.0	0.996
gene:TraesCS3A03G0786300	Chr3A	573011021	573013052	+	573012036	Chr3A	573961289	573963311	+	573962300	1.0	0.997
gene:TraesCS3A03G0786400	Chr3A	573013690	573019424	-	573016557	Chr3A	573964074	573969582	-	573966828	0.913	0.913
gene:TraesCS3A03G0786700	Chr3A	573148168	573154935	-	573151551	Chr3A	574064935	574071725	-	574068330	0.998	0.996
gene:TraesCS3A03G0787100	Chr3A	573528927	573530091	+	573529509	Chr3A	574443825	574444989	+	574444407	1.0	0.999
gene:TraesCS3A03G0787600	Chr3A	574246350	574247520	+	574246935	Chr3A	575212818	575213988	+	575213403	1.0	1.0
gene:TraesCS3A03G0787800	Chr3A	574382884	574386544	+	574384714	Chr3A	575348902	575352562	+	575350732	1.0	1.0
gene:TraesCS3A03G0788000	Chr3A	574389374	574398884	+	574394129	Chr3A	575355392	575364902	+	575360147	1.0	1.0
gene:TraesCS3A03G0788100	Chr3A	574402259	574403177	+	574402718	Chr3A	575368293	575369211	+	575368752	1.0	1.0
gene:TraesCS3A03G0788200	Chr3A	574422321	574422899	-	574422610	Chr3A	575388026	575388604	-	575388315	1.0	1.0
gene:TraesCS3A03G0788300	Chr3A	574424026	574425937	-	574424981	Chr3A	575389731	575391642	-	575390686	1.0	1.0
gene:TraesCS3A03G0788700	Chr3A	574639933	574642635	+	574641284	Chr3A	575605344	575608046	+	575606695	1.0	1.0
gene:TraesCS3A03G0789300	Chr3A	574667506	574670063	+	574668784	Chr3A	575632927	575635484	+	575634205	1.0	1.0
gene:TraesCS3A03G0789400	Chr3A	574690429	574692128	+	574691278	Chr3A	575655852	575657551	+	575656701	1.0	1.0
gene:TraesCS3A03G0789900	Chr3A	574731317	574734553	-	574732935	Chr3A	575696838	575700074	-	575698456	1.0	1.0
gene:TraesCS3A03G0790000	Chr3A	574740285	574754762	+	574747523	Chr3A	575705806	575719180	+	575712493	0.983	0.983
gene:TraesCS3A03G0790100	Chr3A	574863392	574866558	+	574864975	Chr3A	575827500	575830666	+	575829083	1.0	0.999
gene:TraesCS3A03G0790200	Chr3A	574867597	574872172	-	574869884	Chr3A	575832020	575837441	-	575834730	1.0	0.995
gene:TraesCS3A03G0790300	Chr3A	574873702	574878142	-	574875922	Chr3A	575838679	575843129	-	575840904	1.0	0.994
gene:TraesCS3A03G0790500	Chr3A	574923487	574924800	+	574924143	Chr3A	575852485	575853798	+	575853141	1.0	0.996
gene:TraesCS3A03G0790600	Chr3A	574926238	574930455	+	574928346	Chr3A	575855236	575859462	+	575857349	1.0	0.994
gene:TraesCS3A03G0791000	Chr3A	575275096	575275646	+	575275371	Chr3A	576203927	576204477	+	576204202	1.0	1.0
gene:TraesCS3A03G0791100	Chr3A	575277085	575278812	+	575277948	Chr3A	576205916	576207643	+	576206779	1.0	0.998
gene:TraesCS3A03G0791300	Chr3A	575325432	575325677	+	575325554	Chr3A	576254288	576254533	+	576254410	1.0	1.0
gene:TraesCS3A03G0791400	Chr3A	575328315	575328760	-	575328537	Chr3A	576257171	576257616	-	576257393	1.0	1.0
gene:TraesCS3A03G0791600	Chr3A	575396487	575401848	+	575399167	Chr3A	576325328	576330689	+	576328008	1.0	1.0
gene:TraesCS3A03G0791700	Chr3A	575406951	575409627	+	575408289	Chr3A	576335792	576338468	+	576337130	1.0	1.0
gene:TraesCS3A03G0791800	Chr3A	575411593	575415410	-	575413501	Chr3A	576340434	576344251	-	576342342	1.0	1.0
gene:TraesCS3A03G0792300	Chr3A	575542009	575543984	-	575542996	Chr3A	576470867	576472842	-	576471854	1.0	1.0
gene:TraesCS3A03G0792400	Chr3A	575719306	575723811	-	575721558	Chr3A	576648144	576652649	-	576650396	1.0	0.999
gene:TraesCS3A03G0792500	Chr3A	575817055	575819917	-	575818486	Chr3A	576745902	576748764	-	576747333	1.0	1.0
gene:TraesCS3A03G0792700	Chr3A	575892589	575893989	+	575893289	Chr3A	576821433	576822833	+	576822133	1.0	1.0
gene:TraesCS3A03G0792900	Chr3A	575899360	575902566	+	575900963	Chr3A	576828214	576831424	+	576829819	1.0	1.0
gene:TraesCS3A03G0793000	Chr3A	575902738	575907320	+	575905029	Chr3A	576831596	576836200	+	576833898	1.0	1.0
gene:TraesCS3A03G0793100	Chr3A	575907801	575908274	-	575908037	Chr3A	576836681	576837154	-	576836917	1.0	0.997
gene:TraesCS3A03G0793200	Chr3A	576020624	576021934	+	576021279	Chr3A	576949012	576950322	+	576949667	1.0	1.0
gene:TraesCS3A03G0793700	Chr3A	576276519	576278877	-	576277698	Chr3A	577204296	577206654	-	577205475	1.0	1.0
gene:TraesCS3A03G0793800	Chr3A	576354321	576355394	-	576354857	Chr3A	577282096	577283169	-	577282632	1.0	1.0
gene:TraesCS3A03G0794000	Chr3A	576614372	576615495	+	576614933	Chr3A	577542048	577542950	+	577542499	0.944	0.944
gene:TraesCS3A03G0794100	Chr3A	576673594	576675228	-	576674411	Chr3A	577601041	577602675	-	577601858	1.0	1.0
gene:TraesCS3A03G0794200	Chr3A	576678427	576685175	+	576681801	Chr3A	577605875	577612646	+	577609260	1.0	1.0
gene:TraesCS3A03G0794300	Chr3A	576686159	576688147	+	576687153	Chr3A	577613630	577615618	+	577614624	1.0	1.0
gene:TraesCS3A03G0794600	Chr3A	577014547	577016568	-	577015557	Chr3A	577943315	577945336	-	577944325	1.0	1.0
gene:TraesCS3A03G0794800	Chr3A	577113070	577114488	+	577113779	Chr3A	578022647	578024065	+	578023356	1.0	1.0
gene:TraesCS3A03G0794900	Chr3A	577116418	577118338	+	577117378	Chr3A	578025997	578027917	+	578026957	1.0	1.0
gene:TraesCS3A03G0795000	Chr3A	577119599	577123663	+	577121631	Chr3A	578029178	578033242	+	578031210	1.0	1.0
gene:TraesCS3A03G0795100	Chr3A	577121603	577124107	-	577122855	Chr3A	578031182	578033686	-	578032434	1.0	1.0
gene:TraesCS3A03G0795400	Chr3A	577495073	577496352	-	577495712	Chr3A	578403371	578404650	-	578404010	1.0	0.998
gene:TraesCS3A03G0795500	Chr3A	577496449	577497807	+	577497128	Chr3A	578404747	578406105	+	578405426	1.0	1.0
gene:TraesCS3A03G0795700	Chr3A	577507015	577508923	+	577507969	Chr3A	578415313	578417221	+	578416267	1.0	1.0
gene:TraesCS3A03G0796100	Chr3A	577669668	577671147	+	577670407	Chr3A	578577246	578578725	+	578577985	1.0	1.0
gene:TraesCS3A03G0796300	Chr3A	577676527	577677931	+	577677229	Chr3A	578583864	578585268	+	578584566	1.0	1.0
gene:TraesCS3A03G0796500	Chr3A	577989588	577992933	+	577991260	Chr3A	578893304	578896649	+	578894976	1.0	1.0
gene:TraesCS3A03G0796600	Chr3A	577992990	577996113	-	577994551	Chr3A	578896706	578899829	-	578898267	1.0	1.0
gene:TraesCS3A03G0796700	Chr3A	578005970	578013735	-	578009852	Chr3A	578909375	578917140	-	578913257	1.0	1.0
gene:TraesCS3A03G0796800	Chr3A	578063836	578066616	-	578065226	Chr3A	578967235	578970015	-	578968625	1.0	1.0
gene:TraesCS3A03G0797100	Chr3A	579299800	579302767	+	579301283	Chr3A	580211983	580214950	+	580213466	1.0	1.0
gene:TraesCS3A03G0797300	Chr3A	579303289	579306457	-	579304873	Chr3A	580215472	580218660	-	580217066	1.0	0.982
gene:TraesCS3A03G0797400	Chr3A	579377301	579380482	-	579378891	Chr3A	580289589	580292770	-	580291179	1.0	1.0
gene:TraesCS3A03G0797500	Chr3A	579558450	579559456	+	579558953	Chr3A	580470754	580471760	+	580471257	1.0	1.0
gene:TraesCS3A03G0798400	Chr3A	579769520	579773805	-	579771662	Chr3A	580681808	580686093	-	580683950	1.0	1.0
gene:TraesCS3A03G0798800	Chr3A	579789183	579792898	-	579791040	Chr3A	580701471	580705186	-	580703328	1.0	0.999
gene:TraesCS3A03G0799000	Chr3A	579795000	579798783	+	579796891	Chr3A	580707288	580711071	+	580709179	1.0	1.0
gene:TraesCS3A03G0799100	Chr3A	579799070	579804841	-	579801955	Chr3A	580711358	580717129	-	580714243	1.0	1.0
gene:TraesCS3A03G0799500	Chr3A	579972585	579975425	+	579974005	Chr3A	580884922	580887762	+	580886342	1.0	1.0
gene:TraesCS3A03G0799900	Chr3A	580974062	580978044	+	580976053	Chr3A	581885048	581889054	+	581887051	1.0	1.0
gene:TraesCS3A03G0800100	Chr3A	581021293	581021760	+	581021526	Chr3A	581932309	581932776	+	581932542	1.0	1.0
gene:TraesCS3A03G0800800	Chr3A	581658951	581663162	+	581661056	Chr3A	582560011	582564222	+	582562116	1.0	1.0
gene:TraesCS3A03G0800900	Chr3A	581665285	581668184	+	581666734	Chr3A	582566345	582569244	+	582567794	1.0	1.0
gene:TraesCS3A03G0801000	Chr3A	581668247	581671109	-	581669678	Chr3A	582569307	582572169	-	582570738	1.0	1.0
gene:TraesCS3A03G0801100	Chr3A	581671980	581675371	-	581673675	Chr3A	582573040	582576431	-	582574735	1.0	1.0
gene:TraesCS3A03G0801300	Chr3A	581675479	581679029	+	581677254	Chr3A	582576539	582580089	+	582578314	1.0	1.0
gene:TraesCS3A03G0801400	Chr3A	581680046	581684430	+	581682238	Chr3A	582581280	582585664	+	582583472	1.0	1.0
gene:TraesCS3A03G0801700	Chr3A	581787177	581788492	-	581787834	Chr3A	582688425	582689740	-	582689082	1.0	1.0
gene:TraesCS3A03G0801800	Chr3A	581790035	581799428	-	581794731	Chr3A	582691283	582700676	-	582695979	1.0	1.0
