gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS5D03G0524700	Chr5D	335253797	335255390	-	335254593	Chr5D	334429691	334431284	-	334430487	1.0	1.0
gene:TraesCS5D03G0525000	Chr5D	335456594	335457736	-	335457165	Chr5D	334632635	334633777	-	334633206	1.0	1.0
gene:TraesCS5D03G0525100	Chr5D	335476929	335479370	+	335478149	Chr5D	334652838	334655279	+	334654058	1.0	1.0
gene:TraesCS5D03G0525200	Chr5D	335487440	335487751	-	335487595	Chr5D	334663477	334663788	-	334663632	1.0	1.0
gene:TraesCS5D03G0525400	Chr5D	335531335	335532535	+	335531935	Chr5D	334714461	334715661	+	334715061	1.0	1.0
gene:TraesCS5D03G0525500	Chr5D	335536817	335538009	+	335537413	Chr5D	334719945	334721137	+	334720541	1.0	1.0
gene:TraesCS5D03G0525700	Chr5D	335545588	335546981	+	335546284	Chr5D	334728732	334730125	+	334729428	1.0	1.0
gene:TraesCS5D03G0525800	Chr5D	335608806	335610547	+	335609676	Chr5D	334792184	334793925	+	334793054	1.0	1.0
gene:TraesCS5D03G0526200	Chr5D	335799274	335806500	-	335802887	Chr5D	334986167	334993393	-	334989780	1.0	1.0
gene:TraesCS5D03G0526700	Chr5D	336072304	336074267	+	336073285	Chr5D	335263652	335265615	+	335264633	1.0	1.0
gene:TraesCS5D03G0526900	Chr5D	336099787	336109706	+	336104746	Chr5D	335291138	335301070	+	335296104	1.0	1.0
gene:TraesCS5D03G0527100	Chr5D	336398344	336400542	+	336399443	Chr5D	335592825	335595023	+	335593924	1.0	1.0
gene:TraesCS5D03G0527200	Chr5D	336992417	336992875	+	336992646	Chr5D	336194757	336195215	+	336194986	1.0	1.0
gene:TraesCS5D03G0527300	Chr5D	337013534	337033714	-	337023624	Chr5D	336215882	336236869	-	336226375	1.0	1.0
gene:TraesCS5D03G0527700	Chr5D	337242643	337247265	+	337244954	Chr5D	336446342	336450964	+	336448653	1.0	1.0
gene:TraesCS5D03G0527900	Chr5D	337265763	337267153	+	337266458	Chr5D	336472747	336474137	+	336473442	1.0	1.0
gene:TraesCS5D03G0528000	Chr5D	337267742	337302379	-	337285060	Chr5D	336474726	336510026	-	336492376	1.0	0.978
gene:TraesCS5D03G0528200	Chr5D	337307405	337311294	-	337309349	Chr5D	336515092	336518981	-	336517036	1.0	1.0
gene:TraesCS5D03G0528300	Chr5D	337311530	337317404	-	337314467	Chr5D	336519217	336525340	-	336522278	1.0	1.0
gene:TraesCS5D03G0528400	Chr5D	337330774	337333081	-	337331927	Chr5D	336538694	336541001	-	336539847	1.0	1.0
gene:TraesCS5D03G0528500	Chr5D	337412766	337418894	-	337415830	Chr5D	336627752	336633879	-	336630815	1.0	1.0
gene:TraesCS5D03G0528700	Chr5D	337427979	337434881	-	337431430	Chr5D	336642879	336649771	-	336646325	1.0	1.0
gene:TraesCS5D03G0528900	Chr5D	337703103	337709420	+	337706261	Chr5D	336919243	336925560	+	336922401	1.0	1.0
gene:TraesCS5D03G0529100	Chr5D	337896938	337903199	+	337900068	Chr5D	337112937	337119198	+	337116067	1.0	0.999
gene:TraesCS5D03G0529200	Chr5D	337905542	337914528	+	337910035	Chr5D	337121542	337131051	+	337126296	1.0	0.999
gene:TraesCS5D03G0529300	Chr5D	337932406	337959294	+	337945850	Chr5D	337148928	337175816	+	337162372	1.0	1.0
gene:TraesCS5D03G0530000	Chr5D	337976375	337977163	-	337976769	Chr5D	337193672	337194460	-	337194066	1.0	1.0
gene:TraesCS5D03G0530100	Chr5D	337997308	337997829	-	337997568	Chr5D	337214978	337215499	-	337215238	1.0	1.0
gene:TraesCS5D03G0530200	Chr5D	338055925	338056194	-	338056059	Chr5D	337273803	337274072	-	337273937	1.0	1.0
gene:TraesCS5D03G0530300	Chr5D	338058452	338059484	-	338058968	Chr5D	337276330	337277362	-	337276846	1.0	0.999
gene:TraesCS5D03G0530400	Chr5D	338067267	338068198	+	338067732	Chr5D	337285146	337286077	+	337285611	1.0	1.0
gene:TraesCS5D03G0530500	Chr5D	338085902	338086945	+	338086423	Chr5D	337303780	337304823	+	337304301	1.0	1.0
gene:TraesCS5D03G0530600	Chr5D	338090486	338091348	+	338090917	Chr5D	337308364	337309226	+	337308795	1.0	1.0
gene:TraesCS5D03G0530700	Chr5D	338093740	338094413	+	338094076	Chr5D	337311619	337312292	+	337311955	1.0	1.0
gene:TraesCS5D03G0530900	Chr5D	338126148	338126895	+	338126521	Chr5D	337344565	337345312	+	337344938	1.0	1.0
gene:TraesCS5D03G0531200	Chr5D	338133282	338138376	+	338135829	Chr5D	337351700	337356794	+	337354247	1.0	0.997
gene:TraesCS5D03G0531300	Chr5D	338138072	338142182	-	338140127	Chr5D	337356490	337360601	-	337358545	1.0	0.999
gene:TraesCS5D03G0531400	Chr5D	338220294	338224664	+	338222479	Chr5D	337439105	337443476	+	337441290	1.0	1.0
gene:TraesCS5D03G0531600	Chr5D	338235894	338240736	-	338238315	Chr5D	337454507	337459365	-	337456936	0.999	0.99
gene:TraesCS5D03G0532200	Chr5D	338754220	338754944	+	338754582	Chr5D	337974508	337975232	+	337974870	1.0	1.0
gene:TraesCS5D03G0532300	Chr5D	338773142	338777331	-	338775236	Chr5D	337993680	337997869	-	337995774	1.0	1.0
gene:TraesCS5D03G0532700	Chr5D	338868684	338871910	+	338870297	Chr5D	338089546	338092774	+	338091160	1.0	1.0
gene:TraesCS5D03G0532800	Chr5D	338872323	338876552	+	338874437	Chr5D	338093187	338097416	+	338095301	1.0	1.0
gene:TraesCS5D03G0532900	Chr5D	338878017	338880124	-	338879070	Chr5D	338098881	338100988	-	338099934	1.0	1.0
gene:TraesCS5D03G0533400	Chr5D	339043814	339063880	-	339053847	Chr5D	338267599	338288251	-	338277925	1.0	1.0
gene:TraesCS5D03G0533800	Chr5D	339052159	339057358	+	339054758	Chr5D	338276394	338281593	+	338278993	1.0	1.0
gene:TraesCS5D03G0534100	Chr5D	339220459	339221637	+	339221048	Chr5D	338455700	338456878	+	338456289	1.0	1.0
gene:TraesCS5D03G0534200	Chr5D	339236089	339237099	-	339236594	Chr5D	338471744	338472754	-	338472249	1.0	1.0
gene:TraesCS5D03G0534700	Chr5D	339311829	339312723	+	339312276	Chr5D	338552481	338553375	+	338552928	1.0	1.0
gene:TraesCS5D03G0534800	Chr5D	339335501	339336535	+	339336018	Chr5D	338576271	338577305	+	338576788	1.0	1.0
gene:TraesCS5D03G0535100	Chr5D	339377309	339378175	-	339377742	Chr5D	338617522	338618388	-	338617955	1.0	1.0
gene:TraesCS5D03G0535200	Chr5D	339418935	339423165	-	339421050	Chr5D	338659327	338663557	-	338661442	1.0	1.0
gene:TraesCS5D03G0535300	Chr5D	339440472	339445789	-	339443130	Chr5D	338685566	338690883	-	338688224	1.0	1.0
gene:TraesCS5D03G0535700	Chr5D	339752933	339762803	+	339757868	Chr5D	338998376	339007948	+	339003162	1.0	1.0
gene:TraesCS5D03G0535800	Chr5D	339765798	339768103	-	339766950	Chr5D	339010943	339013248	-	339012095	1.0	1.0
gene:TraesCS5D03G0535900	Chr5D	340124439	340130073	-	340127256	Chr5D	339370882	339376392	-	339373637	0.942	0.942
gene:TraesCS5D03G0536000	Chr5D	340133414	340136830	-	340135122	Chr5D	339379780	339383196	-	339381488	1.0	0.999
gene:TraesCS5D03G0536400	Chr5D	340169877	340173556	-	340171716	Chr5D	339416882	339420561	-	339418721	1.0	1.0
gene:TraesCS5D03G0536700	Chr5D	340204720	340206155	-	340205437	Chr5D	339452796	339454231	-	339453513	1.0	1.0
gene:TraesCS5D03G0536800	Chr5D	340284340	340288492	+	340286416	Chr5D	339532775	339536928	+	339534851	1.0	0.999
gene:TraesCS5D03G0536900	Chr5D	340288800	340293155	-	340290977	Chr5D	339537236	339541591	-	339539413	1.0	1.0
gene:TraesCS5D03G0537100	Chr5D	340314143	340315666	-	340314904	Chr5D	339561075	339562598	-	339561836	1.0	1.0
gene:TraesCS5D03G0537400	Chr5D	340512599	340517273	+	340514936	Chr5D	339758296	339762672	+	339760484	1.0	1.0
gene:TraesCS5D03G0537500	Chr5D	340668627	340670586	+	340669606	Chr5D	339913028	339914987	+	339914007	1.0	1.0
gene:TraesCS5D03G0537700	Chr5D	340685366	340687288	+	340686327	Chr5D	339929765	339931687	+	339930726	1.0	0.999
gene:TraesCS5D03G0538000	Chr5D	340692343	340699210	+	340695776	Chr5D	339936742	339944132	+	339940437	1.0	1.0
gene:TraesCS5D03G0538300	Chr5D	341224026	341230111	+	341227068	Chr5D	340471760	340477845	+	340474802	1.0	1.0
gene:TraesCS5D03G0538400	Chr5D	341229716	341231223	-	341230469	Chr5D	340477450	340478957	-	340478203	1.0	1.0
gene:TraesCS5D03G0538500	Chr5D	341371886	341375461	+	341373673	Chr5D	340619455	340623030	+	340621242	1.0	1.0
gene:TraesCS5D03G0538700	Chr5D	341375752	341391181	+	341383466	Chr5D	340623321	340638599	+	340630960	1.0	1.0
gene:TraesCS5D03G0538900	Chr5D	341633982	341639907	+	341636944	Chr5D	340881753	340887678	+	340884715	1.0	1.0
gene:TraesCS5D03G0539000	Chr5D	341640038	341641852	-	341640945	Chr5D	340887809	340889623	-	340888716	1.0	1.0
gene:TraesCS5D03G0539100	Chr5D	341648763	341650959	-	341649861	Chr5D	340896553	340898749	-	340897651	1.0	1.0
gene:TraesCS5D03G0539200	Chr5D	341651127	341654643	+	341652885	Chr5D	340898917	340902433	+	340900675	1.0	1.0
gene:TraesCS5D03G0539500	Chr5D	342024428	342028784	+	342026606	Chr5D	341273781	341278137	+	341275959	1.0	1.0
gene:TraesCS5D03G0539600	Chr5D	342034115	342037431	-	342035773	Chr5D	341283468	341286784	-	341285126	1.0	1.0
gene:TraesCS5D03G0539700	Chr5D	342049229	342050683	-	342049956	Chr5D	341298763	341300217	-	341299490	1.0	1.0
gene:TraesCS5D03G0539800	Chr5D	342068292	342069834	-	342069063	Chr5D	341317826	341319368	-	341318597	1.0	1.0
gene:TraesCS5D03G0539900	Chr5D	342074080	342077697	-	342075888	Chr5D	341323622	341327239	-	341325430	1.0	1.0
gene:TraesCS5D03G0540000	Chr5D	342080632	342088725	+	342084678	Chr5D	341330174	341338267	+	341334220	1.0	1.0
gene:TraesCS5D03G0540200	Chr5D	342095745	342096047	+	342095896	Chr5D	341345287	341345589	+	341345438	1.0	1.0
gene:TraesCS5D03G0540300	Chr5D	342334074	342337819	+	342335946	Chr5D	341588742	341592487	+	341590614	1.0	1.0
gene:TraesCS5D03G0540900	Chr5D	342633686	342635165	-	342634425	Chr5D	341887440	341888919	-	341888179	1.0	1.0
gene:TraesCS5D03G0541100	Chr5D	342692894	342694237	+	342693565	Chr5D	341946137	341947480	+	341946808	1.0	0.999
gene:TraesCS5D03G0541400	Chr5D	342948590	342949716	+	342949153	Chr5D	342201166	342202292	+	342201729	1.0	1.0
gene:TraesCS5D03G0541500	Chr5D	343046440	343048040	+	343047240	Chr5D	342299106	342300706	+	342299906	1.0	1.0
gene:TraesCS5D03G0541600	Chr5D	343079037	343080521	+	343079779	Chr5D	342331783	342333267	+	342332525	1.0	1.0
gene:TraesCS5D03G0542100	Chr5D	343484426	343487417	+	343485921	Chr5D	342740259	342743250	+	342741754	1.0	1.0
gene:TraesCS5D03G0542200	Chr5D	343717051	343720088	-	343718569	Chr5D	342973627	342976664	-	342975145	1.0	1.0
gene:TraesCS5D03G0542700	Chr5D	343941335	343942928	-	343942131	Chr5D	343199198	343200791	-	343199994	1.0	1.0
gene:TraesCS5D03G0543000	Chr5D	343997317	344000434	-	343998875	Chr5D	343255531	343258648	-	343257089	1.0	1.0
gene:TraesCS5D03G0543100	Chr5D	344003063	344005397	+	344004230	Chr5D	343261276	343263610	+	343262443	1.0	1.0
gene:TraesCS5D03G0543200	Chr5D	344006088	344008328	+	344007208	Chr5D	343264301	343266541	+	343265421	1.0	1.0
gene:TraesCS5D03G0543300	Chr5D	344009206	344011191	+	344010198	Chr5D	343267419	343269404	+	343268411	1.0	1.0
gene:TraesCS5D03G0543400	Chr5D	344025807	344027225	+	344026516	Chr5D	343283847	343285265	+	343284556	1.0	1.0
gene:TraesCS5D03G0543500	Chr5D	344047411	344051499	-	344049455	Chr5D	343305451	343309539	-	343307495	1.0	1.0
gene:TraesCS5D03G0543600	Chr5D	344164129	344173785	+	344168957	Chr5D	343422970	343432802	+	343427886	1.0	1.0
gene:TraesCS5D03G0543700	Chr5D	344212001	344217151	-	344214576	Chr5D	343471019	343476169	-	343473594	1.0	1.0
gene:TraesCS5D03G0544100	Chr5D	344499888	344502725	-	344501306	Chr5D	343760720	343763557	-	343762138	1.0	1.0
gene:TraesCS5D03G0544200	Chr5D	344534276	344538022	-	344536149	Chr5D	343795384	343799130	-	343797257	1.0	0.999
gene:TraesCS5D03G0544300	Chr5D	344547479	344548312	-	344547895	Chr5D	343808671	343809504	-	343809087	1.0	1.0
gene:TraesCS5D03G0544700	Chr5D	345206555	345208186	+	345207370	Chr5D	344420089	344421720	+	344420904	1.0	1.0
gene:TraesCS5D03G0545100	Chr5D	345724052	345724333	-	345724192	Chr5D	344945502	344945783	-	344945642	1.0	1.0
gene:TraesCS5D03G0545200	Chr5D	345741479	345743075	-	345742277	Chr5D	344962929	344964525	-	344963727	1.0	1.0
gene:TraesCS5D03G0545400	Chr5D	345984362	345990377	-	345987369	Chr5D	345205009	345211024	-	345208016	1.0	1.0
gene:TraesCS5D03G0545500	Chr5D	345987830	345988207	-	345988018	Chr5D	345208477	345208854	-	345208665	1.0	1.0
gene:TraesCS5D03G0545800	Chr5D	346145996	346148549	+	346147272	Chr5D	345366206	345368759	+	345367482	1.0	0.998
gene:TraesCS5D03G0546200	Chr5D	346313751	346319256	+	346316503	Chr5D	345533649	345539154	+	345536401	1.0	0.999
gene:TraesCS5D03G0546500	Chr5D	347422942	347424560	+	347423751	Chr5D	346646848	346648466	+	346647657	1.0	1.0
gene:TraesCS5D03G0546800	Chr5D	347450315	347454763	-	347452539	Chr5D	346682634	346687082	-	346684858	1.0	1.0
gene:TraesCS5D03G0546900	Chr5D	347469444	347470170	-	347469807	Chr5D	346702143	346702869	-	346702506	1.0	1.0
gene:TraesCS5D03G0547100	Chr5D	347491537	347492218	+	347491877	Chr5D	346723890	346724571	+	346724230	1.0	1.0
gene:TraesCS5D03G0547200	Chr5D	347556110	347560335	+	347558222	Chr5D	346788495	346792718	+	346790606	1.0	1.0
gene:TraesCS5D03G0547300	Chr5D	347561106	347562809	-	347561957	Chr5D	346793489	346795192	-	346794340	1.0	1.0
gene:TraesCS5D03G0547400	Chr5D	347565115	347568331	-	347566723	Chr5D	346797500	346800716	-	346799108	1.0	1.0
gene:TraesCS5D03G0547600	Chr5D	347711970	347714286	+	347713128	Chr5D	346944265	346946581	+	346945423	1.0	1.0
gene:TraesCS5D03G0547800	Chr5D	347716681	347718225	-	347717453	Chr5D	346948976	346950520	-	346949748	1.0	1.0
gene:TraesCS5D03G0548100	Chr5D	347828364	347831219	-	347829791	Chr5D	347038738	347041593	-	347040165	1.0	1.0
gene:TraesCS5D03G0548400	Chr5D	347850964	347853943	+	347852453	Chr5D	347061065	347064048	+	347062556	1.0	0.998
gene:TraesCS5D03G0548500	Chr5D	347895530	347896237	-	347895883	Chr5D	347105508	347106215	-	347105861	1.0	1.0
gene:TraesCS5D03G0548600	Chr5D	347904972	347906268	-	347905620	Chr5D	347115187	347116483	-	347115835	1.0	1.0
gene:TraesCS5D03G0548700	Chr5D	348049406	348050362	+	348049884	Chr5D	347259612	347260568	+	347260090	1.0	0.998
gene:TraesCS5D03G0549000	Chr5D	348097321	348098268	+	348097794	Chr5D	347308421	347309368	+	347308894	1.0	1.0
gene:TraesCS5D03G0549200	Chr5D	348451561	348452095	+	348451828	Chr5D	347662036	347662570	+	347662303	1.0	1.0
gene:TraesCS5D03G0549500	Chr5D	348510144	348510926	-	348510535	Chr5D	347719519	347720301	-	347719910	1.0	1.0
gene:TraesCS5D03G0549600	Chr5D	348512196	348513874	-	348513035	Chr5D	347721571	347723249	-	347722410	1.0	1.0
gene:TraesCS5D03G0549800	Chr5D	348637857	348641557	+	348639707	Chr5D	347848433	347852133	+	347850283	1.0	1.0
gene:TraesCS5D03G0550100	Chr5D	348695920	348696399	+	348696159	Chr5D	347905871	347906350	+	347906110	1.0	1.0
gene:TraesCS5D03G0550200	Chr5D	348860825	348863371	-	348862098	Chr5D	348071197	348073743	-	348072470	1.0	1.0
gene:TraesCS5D03G0550300	Chr5D	348940320	348941850	-	348941085	Chr5D	348150846	348152376	-	348151611	1.0	1.0
gene:TraesCS5D03G0550800	Chr5D	348956896	348957438	-	348957167	Chr5D	348167522	348168064	-	348167793	1.0	1.0
gene:TraesCS5D03G0550900	Chr5D	348971343	348974055	+	348972699	Chr5D	348181816	348184528	+	348183172	1.0	1.0
gene:TraesCS5D03G0551000	Chr5D	348971790	348975251	-	348973520	Chr5D	348182263	348185724	-	348183993	1.0	1.0
gene:TraesCS5D03G0551100	Chr5D	348983894	348989526	-	348986710	Chr5D	348194367	348199999	-	348197183	1.0	1.0
gene:TraesCS5D03G0551200	Chr5D	348992022	348994767	+	348993394	Chr5D	348202496	348205241	+	348203868	1.0	1.0
gene:TraesCS5D03G0551300	Chr5D	348994834	348997079	-	348995956	Chr5D	348205308	348207553	-	348206430	1.0	1.0
gene:TraesCS5D03G0551400	Chr5D	349016634	349019330	-	349017982	Chr5D	348227108	348229804	-	348228456	1.0	1.0
gene:TraesCS5D03G0552100	Chr5D	349333348	349333809	+	349333578	Chr5D	348552281	348552742	+	348552511	1.0	1.0
gene:TraesCS5D03G0552200	Chr5D	349643208	349644597	+	349643902	Chr5D	348852132	348853521	+	348852826	1.0	1.0
gene:TraesCS5D03G0552300	Chr5D	349644687	349648210	-	349646448	Chr5D	348853611	348857134	-	348855372	1.0	1.0
gene:TraesCS5D03G0552800	Chr5D	349683687	349685827	+	349684757	Chr5D	348893061	348895201	+	348894131	1.0	1.0
gene:TraesCS5D03G0552900	Chr5D	349691558	349692356	-	349691957	Chr5D	348901590	348902388	-	348901989	1.0	1.0
gene:TraesCS5D03G0553100	Chr5D	349877254	349879128	+	349878191	Chr5D	349087535	349089409	+	349088472	1.0	1.0
gene:TraesCS5D03G0553200	Chr5D	349889741	349890552	-	349890146	Chr5D	349099855	349100666	-	349100260	1.0	1.0
gene:TraesCS5D03G0553400	Chr5D	350273244	350274463	+	350273853	Chr5D	349525592	349526811	+	349526201	1.0	1.0
gene:TraesCS5D03G0553700	Chr5D	350353435	350354986	+	350354210	Chr5D	349606254	349607805	+	349607029	1.0	1.0
gene:TraesCS5D03G0553800	Chr5D	350357460	350361966	+	350359713	Chr5D	349610045	349614551	+	349612298	1.0	1.0
gene:TraesCS5D03G0553900	Chr5D	350372390	350372920	-	350372655	Chr5D	349624975	349625505	-	349625240	1.0	1.0
gene:TraesCS5D03G0554100	Chr5D	350429764	350433238	-	350431501	Chr5D	349682130	349685604	-	349683867	1.0	1.0
gene:TraesCS5D03G0554200	Chr5D	350433317	350436892	+	350435104	Chr5D	349685683	349689258	+	349687470	1.0	1.0
gene:TraesCS5D03G0554500	Chr5D	350439411	350442562	+	350440986	Chr5D	349691777	349694928	+	349693352	1.0	1.0
gene:TraesCS5D03G0554800	Chr5D	350442926	350445352	-	350444139	Chr5D	349695292	349697718	-	349696505	1.0	1.0
gene:TraesCS5D03G0555200	Chr5D	350477437	350479257	-	350478347	Chr5D	349729802	349731622	-	349730712	1.0	0.998
gene:TraesCS5D03G0555600	Chr5D	351155814	351159250	+	351157532	Chr5D	350416948	350420384	+	350418666	1.0	1.0
gene:TraesCS5D03G0555700	Chr5D	351256073	351257992	-	351257032	Chr5D	350521789	350523708	-	350522748	1.0	0.999
gene:TraesCS5D03G0556000	Chr5D	351341249	351346399	+	351343824	Chr5D	350605988	350611138	+	350608563	1.0	0.999
gene:TraesCS5D03G0556600	Chr5D	351473798	351479283	+	351476540	Chr5D	350737625	350743147	+	350740386	1.0	0.999
gene:TraesCS5D03G0556700	Chr5D	351486189	351488480	+	351487334	Chr5D	350749831	350752122	+	350750976	1.0	1.0
gene:TraesCS5D03G0556900	Chr5D	351733925	351737612	+	351735768	Chr5D	351004940	351008627	+	351006783	1.0	1.0
gene:TraesCS5D03G0557000	Chr5D	351738135	351740723	+	351739429	Chr5D	351009150	351011738	+	351010444	1.0	0.997
gene:TraesCS5D03G0557300	Chr5D	352363925	352366941	+	352365433	Chr5D	351636846	351639862	+	351638354	1.0	1.0
gene:TraesCS5D03G0557400	Chr5D	352844843	352847173	+	352846008	Chr5D	352123857	352126197	+	352125027	1.0	1.0
gene:TraesCS5D03G0557500	Chr5D	352847817	352852798	-	352850307	Chr5D	352126841	352131822	-	352129331	1.0	1.0
gene:TraesCS5D03G0557600	Chr5D	352917611	352918859	+	352918235	Chr5D	352197065	352198313	+	352197689	1.0	1.0
gene:TraesCS5D03G0557800	Chr5D	352963949	352965331	-	352964640	Chr5D	352243844	352245226	-	352244535	1.0	0.999
gene:TraesCS5D03G0558200	Chr5D	353202700	353204246	+	353203473	Chr5D	352481858	352483404	+	352482631	1.0	1.0
gene:TraesCS5D03G0558300	Chr5D	353207681	353213444	+	353210562	Chr5D	352486653	352492416	+	352489534	1.0	1.0
gene:TraesCS5D03G0559000	Chr5D	353304770	353306948	+	353305859	Chr5D	352583819	352585997	+	352584908	1.0	1.0
gene:TraesCS5D03G0559100	Chr5D	353312554	353315925	-	353314239	Chr5D	352591603	352594974	-	352593288	1.0	1.0
gene:TraesCS5D03G0559500	Chr5D	353574517	353577271	+	353575894	Chr5D	352853077	352855831	+	352854454	1.0	1.0
gene:TraesCS5D03G0559600	Chr5D	353657221	353658672	+	353657946	Chr5D	352936184	352937635	+	352936909	1.0	1.0
gene:TraesCS5D03G0559700	Chr5D	353662747	353664914	-	353663830	Chr5D	352941781	352943948	-	352942864	1.0	0.999
gene:TraesCS5D03G0559900	Chr5D	353668517	353670032	-	353669274	Chr5D	352947861	352949376	-	352948618	1.0	1.0
gene:TraesCS5D03G0560100	Chr5D	353684249	353685643	+	353684946	Chr5D	352963919	352965313	+	352964616	1.0	0.999
gene:TraesCS5D03G0560400	Chr5D	353716568	353718106	-	353717337	Chr5D	352996487	352998025	-	352997256	1.0	1.0
gene:TraesCS5D03G0560700	Chr5D	353931830	353933704	+	353932767	Chr5D	353211629	353213502	+	353212565	1.0	1.0
gene:TraesCS5D03G0561000	Chr5D	353958996	353959651	-	353959323	Chr5D	353238421	353239076	-	353238748	1.0	1.0
gene:TraesCS5D03G0561100	Chr5D	353964282	353967905	-	353966093	Chr5D	353243336	353246959	-	353245147	1.0	0.999
gene:TraesCS5D03G0561200	Chr5D	353971231	353974462	-	353972846	Chr5D	353250481	353253714	-	353252097	1.0	1.0
gene:TraesCS5D03G0561300	Chr5D	353974667	353977183	+	353975925	Chr5D	353253919	353256435	+	353255177	1.0	1.0
gene:TraesCS5D03G0561400	Chr5D	353976987	353978784	-	353977885	Chr5D	353256239	353258036	-	353257137	1.0	1.0
gene:TraesCS5D03G0561500	Chr5D	353982941	353985625	-	353984283	Chr5D	353262179	353264863	-	353263521	1.0	1.0
gene:TraesCS5D03G0561600	Chr5D	353988555	353993432	-	353990993	Chr5D	353268111	353272988	-	353270549	1.0	1.0
gene:TraesCS5D03G0561900	Chr5D	354327058	354335028	-	354331043	Chr5D	353589726	353597696	-	353593711	1.0	1.0
gene:TraesCS5D03G0562400	Chr5D	354391132	354396005	+	354393568	Chr5D	353654105	353658978	+	353656541	1.0	1.0
gene:TraesCS5D03G0562500	Chr5D	354401330	354403446	-	354402388	Chr5D	353664462	353666578	-	353665520	1.0	0.998
gene:TraesCS5D03G0562700	Chr5D	354466483	354474734	+	354470608	Chr5D	353729743	353738244	+	353733993	1.0	1.0
gene:TraesCS5D03G0562800	Chr5D	354475099	354479894	-	354477496	Chr5D	353738609	353743404	-	353741006	1.0	1.0
gene:TraesCS5D03G0563300	Chr5D	354782349	354784134	+	354783241	Chr5D	354045498	354047283	+	354046390	1.0	1.0
gene:TraesCS5D03G0563400	Chr5D	354791767	354795348	-	354793557	Chr5D	354054916	354058497	-	354056706	1.0	1.0
gene:TraesCS5D03G0563500	Chr5D	354798935	354800999	+	354799967	Chr5D	354062084	354064148	+	354063116	1.0	1.0
gene:TraesCS5D03G0563600	Chr5D	354802610	354805835	-	354804222	Chr5D	354065759	354068984	-	354067371	1.0	1.0
gene:TraesCS5D03G0564000	Chr5D	355214083	355215753	+	355214918	Chr5D	354477262	354478932	+	354478097	1.0	0.999
gene:TraesCS5D03G0564400	Chr5D	355447364	355448590	-	355447977	Chr5D	354714303	354715529	-	354714916	1.0	1.0
gene:TraesCS5D03G0564500	Chr5D	355685084	355687075	+	355686079	Chr5D	354952894	354954885	+	354953889	1.0	1.0
gene:TraesCS5D03G0564600	Chr5D	355689615	355690817	-	355690216	Chr5D	354957425	354958627	-	354958026	1.0	1.0
gene:TraesCS5D03G0564900	Chr5D	355815607	355821289	+	355818448	Chr5D	355083646	355089328	+	355086487	1.0	1.0
gene:TraesCS5D03G0565200	Chr5D	355920433	355924341	+	355922387	Chr5D	355188662	355192570	+	355190616	1.0	1.0
gene:TraesCS5D03G0565500	Chr5D	356066510	356068039	-	356067274	Chr5D	355340107	355341636	-	355340871	1.0	1.0
gene:TraesCS5D03G0566000	Chr5D	356416669	356418683	+	356417676	Chr5D	355694398	355696412	+	355695405	1.0	1.0
gene:TraesCS5D03G0566700	Chr5D	356462347	356467663	+	356465005	Chr5D	355740417	355745733	+	355743075	1.0	1.0
gene:TraesCS5D03G0566800	Chr5D	356495292	356498314	-	356496803	Chr5D	355780371	355783384	-	355781877	1.0	1.0
gene:TraesCS5D03G0566900	Chr5D	356638586	356640437	+	356639511	Chr5D	355923650	355925501	+	355924575	1.0	1.0
gene:TraesCS5D03G0567000	Chr5D	356639592	356639870	-	356639731	Chr5D	355924656	355924934	-	355924795	1.0	1.0
gene:TraesCS5D03G0567500	Chr5D	356777912	356779071	+	356778491	Chr5D	356064520	356065679	+	356065099	1.0	1.0
gene:TraesCS5D03G0567600	Chr5D	356782362	356786724	+	356784543	Chr5D	356068970	356073332	+	356071151	1.0	1.0
gene:TraesCS5D03G0567700	Chr5D	356786751	356788762	-	356787756	Chr5D	356073359	356075370	-	356074364	1.0	1.0
gene:TraesCS5D03G0567900	Chr5D	356820560	356823333	-	356821946	Chr5D	356107160	356109933	-	356108546	1.0	0.999
gene:TraesCS5D03G0568200	Chr5D	356934896	356935926	+	356935411	Chr5D	356222719	356223749	+	356223234	1.0	1.0
gene:TraesCS5D03G0568600	Chr5D	357010836	357012264	-	357011550	Chr5D	356298741	356300169	-	356299455	1.0	1.0
gene:TraesCS5D03G0569000	Chr5D	357233992	357238449	+	357236220	Chr5D	356527820	356532277	+	356530048	1.0	1.0
gene:TraesCS5D03G0569100	Chr5D	357238699	357239459	+	357239079	Chr5D	356532527	356533287	+	356532907	1.0	0.998
gene:TraesCS5D03G0569200	Chr5D	357241683	357241994	+	357241838	Chr5D	356535664	356535975	+	356535819	1.0	1.0
gene:TraesCS5D03G0569300	Chr5D	357247979	357248668	+	357248323	Chr5D	356541981	356542670	+	356542325	1.0	1.0
gene:TraesCS5D03G0569400	Chr5D	357252734	357254332	-	357253533	Chr5D	356546722	356548320	-	356547521	1.0	1.0
gene:TraesCS5D03G0569600	Chr5D	357489217	357492433	-	357490825	Chr5D	356775347	356778563	-	356776955	1.0	1.0
gene:TraesCS5D03G0569700	Chr5D	357493077	357493654	-	357493365	Chr5D	356779207	356779784	-	356779495	1.0	1.0
