gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS7D03G0562200	Chr7D	225060973	225061998	-	225061485	Chr7D	225487259	225488284	-	225487771	1.0	0.999
gene:TraesCS7D03G0562300	Chr7D	225063822	225064640	-	225064231	Chr7D	225490108	225490926	-	225490517	1.0	0.997
gene:TraesCS7D03G0562700	Chr7D	225169529	225175030	-	225172279	Chr7D	225598965	225604466	-	225601715	1.0	1.0
gene:TraesCS7D03G0563100	Chr7D	225699071	225700724	+	225699897	Chr7D	226129580	226131233	+	226130406	1.0	1.0
gene:TraesCS7D03G0563200	Chr7D	225783604	225786561	+	225785082	Chr7D	226212717	226215674	+	226214195	1.0	1.0
gene:TraesCS7D03G0563300	Chr7D	225816287	225817562	+	225816924	Chr7D	226245382	226246657	+	226246019	1.0	1.0
gene:TraesCS7D03G0563600	Chr7D	225990431	225997646	+	225994038	Chr7D	226423728	226430943	+	226427335	1.0	1.0
gene:TraesCS7D03G0563700	Chr7D	225997751	225999856	-	225998803	Chr7D	226431048	226433153	-	226432100	1.0	1.0
gene:TraesCS7D03G0564000	Chr7D	226393726	226398945	-	226396335	Chr7D	226826563	226831782	-	226829172	1.0	1.0
gene:TraesCS7D03G0564300	Chr7D	226410015	226417370	-	226413692	Chr7D	226842985	226850498	-	226846741	1.0	1.0
gene:TraesCS7D03G0565200	Chr7D	227801582	227804357	-	227802969	Chr7D	228229062	228231837	-	228230449	1.0	1.0
gene:TraesCS7D03G0565300	Chr7D	227967014	227969305	-	227968159	Chr7D	228394706	228396997	-	228395851	1.0	1.0
gene:TraesCS7D03G0565400	Chr7D	228082129	228083454	-	228082791	Chr7D	228510188	228511513	-	228510850	1.0	1.0
gene:TraesCS7D03G0565700	Chr7D	228668593	228670656	+	228669624	Chr7D	229096082	229098145	+	229097113	1.0	1.0
gene:TraesCS7D03G0566100	Chr7D	229130852	229132910	+	229131881	Chr7D	229570928	229572986	+	229571957	1.0	0.998
gene:TraesCS7D03G0566200	Chr7D	229134261	229139205	-	229136733	Chr7D	229574337	229579281	-	229576809	1.0	1.0
gene:TraesCS7D03G0566500	Chr7D	229506926	229508090	+	229507508	Chr7D	229954459	229955623	+	229955041	1.0	1.0
gene:TraesCS7D03G0567100	Chr7D	229527997	229529981	+	229528989	Chr7D	229975638	229977622	+	229976630	1.0	1.0
gene:TraesCS7D03G0567200	Chr7D	229530554	229534317	-	229532435	Chr7D	229978195	229981958	-	229980076	1.0	1.0
gene:TraesCS7D03G0567700	Chr7D	229966852	229969391	+	229968121	Chr7D	230421068	230423607	+	230422337	1.0	1.0
gene:TraesCS7D03G0567800	Chr7D	229971639	229974867	+	229973253	Chr7D	230425855	230429083	+	230427469	1.0	1.0
gene:TraesCS7D03G0568000	Chr7D	230465047	230474644	+	230469845	Chr7D	230919007	230928477	+	230923742	1.0	1.0
gene:TraesCS7D03G0568100	Chr7D	230475610	230493174	+	230484392	Chr7D	230929443	230947007	+	230938225	1.0	1.0
gene:TraesCS7D03G0568400	Chr7D	230787213	230788976	-	230788094	Chr7D	231241993	231243756	-	231242874	1.0	1.0
gene:TraesCS7D03G0568600	Chr7D	230941875	230943997	-	230942936	Chr7D	231396524	231398646	-	231397585	1.0	0.999
gene:TraesCS7D03G0568800	Chr7D	231721115	231722553	+	231721834	Chr7D	232177976	232179414	+	232178695	1.0	1.0
gene:TraesCS7D03G0569000	Chr7D	231737270	231738217	+	231737743	Chr7D	232194459	232195406	+	232194932	1.0	1.0
gene:TraesCS7D03G0569100	Chr7D	231744461	231745229	+	231744845	Chr7D	232201555	232202323	+	232201939	1.0	1.0
gene:TraesCS7D03G0569500	Chr7D	231840037	231842810	-	231841423	Chr7D	232298905	232301678	-	232300291	1.0	1.0
gene:TraesCS7D03G0569800	Chr7D	231915620	231919050	-	231917335	Chr7D	232374487	232377917	-	232376202	1.0	1.0
gene:TraesCS7D03G0569900	Chr7D	232327913	232329331	-	232328622	Chr7D	232787931	232789349	-	232788640	1.0	0.999
gene:TraesCS7D03G0570800	Chr7D	232440939	232444165	-	232442552	Chr7D	232901726	232904952	-	232903339	1.0	1.0
gene:TraesCS7D03G0570900	Chr7D	232600239	232608708	+	232604473	Chr7D	233054872	233063341	+	233059106	1.0	0.997
gene:TraesCS7D03G0571000	Chr7D	232762648	232765272	-	232763960	Chr7D	233217033	233219657	-	233218345	1.0	1.0
gene:TraesCS7D03G0571100	Chr7D	232889217	232890446	+	232889831	Chr7D	233342947	233344176	+	233343561	1.0	1.0
gene:TraesCS7D03G0571300	Chr7D	232940541	232942802	+	232941671	Chr7D	233401537	233403938	+	233402737	1.0	1.0
gene:TraesCS7D03G0571400	Chr7D	233208180	233209287	+	233208733	Chr7D	233668343	233669450	+	233668896	1.0	1.0
gene:TraesCS7D03G0571500	Chr7D	233328213	233331443	+	233329828	Chr7D	233788856	233792086	+	233790471	1.0	1.0
gene:TraesCS7D03G0571800	Chr7D	233346479	233347301	+	233346890	Chr7D	233807354	233808176	+	233807765	1.0	1.0
gene:TraesCS7D03G0572900	Chr7D	233508979	233509386	+	233509182	Chr7D	233949727	233950134	+	233949930	1.0	1.0
gene:TraesCS7D03G0573200	Chr7D	233510841	233510997	+	233510919	Chr7D	233951819	233951975	+	233951897	1.0	1.0
gene:TraesCS7D03G0573600	Chr7D	233516024	233516473	-	233516248	Chr7D	233957002	233957451	-	233957226	1.0	1.0
gene:TraesCS7D03G0573700	Chr7D	233516552	233516767	-	233516659	Chr7D	233957530	233957745	-	233957637	1.0	1.0
gene:TraesCS7D03G0574200	Chr7D	233523930	233524236	-	233524083	Chr7D	233965418	233965724	-	233965571	1.0	1.0
gene:TraesCS7D03G0574800	Chr7D	233533119	233533490	-	233533304	Chr7D	233974605	233974976	-	233974790	1.0	0.997
gene:TraesCS7D03G0574900	Chr7D	233534610	233534948	-	233534779	Chr7D	233976096	233976434	-	233976265	1.0	1.0
gene:TraesCS7D03G0575100	Chr7D	233535966	233536172	+	233536069	Chr7D	233977452	233977658	+	233977555	1.0	1.0
gene:TraesCS7D03G0575700	Chr7D	233540401	233540640	-	233540520	Chr7D	233980875	233981114	-	233980994	1.0	1.0
gene:TraesCS7D03G0576000	Chr7D	233543652	233543906	-	233543779	Chr7D	233984126	233984380	-	233984253	1.0	1.0
gene:TraesCS7D03G0576200	Chr7D	233546747	233546890	+	233546818	Chr7D	233987167	233987310	+	233987238	1.0	1.0
gene:TraesCS7D03G0577600	Chr7D	233554773	233555078	+	233554925	Chr7D	233993897	233994202	+	233994049	1.0	1.0
gene:TraesCS7D03G0577500	Chr7D	233554773	233555078	+	233554925	Chr7D	233993897	233994202	+	233994049	1.0	1.0
gene:TraesCS7D03G0578700	Chr7D	233564157	233564474	+	233564315	Chr7D	234000923	234001240	+	234001081	1.0	1.0
gene:TraesCS7D03G0578900	Chr7D	233566011	233566167	-	233566089	Chr7D	234002777	234002933	-	234002855	1.0	1.0
gene:TraesCS7D03G0579800	Chr7D	233573782	233574030	+	233573906	Chr7D	234010548	234010796	+	234010672	1.0	1.0
gene:TraesCS7D03G0580000	Chr7D	233577628	233577768	-	233577698	Chr7D	234012812	234012952	-	234012882	1.0	1.0
gene:TraesCS7D03G0580100	Chr7D	233578699	233578962	-	233578830	Chr7D	234013883	234014146	-	234014014	1.0	1.0
gene:TraesCS7D03G0580200	Chr7D	233579200	233579361	-	233579280	Chr7D	234014384	234014545	-	234014464	1.0	1.0
gene:TraesCS7D03G0579900	Chr7D	233577290	233587555	-	233582422	Chr7D	234012474	234023674	-	234018074	1.0	1.0
gene:TraesCS7D03G0581100	Chr7D	233591276	233591733	+	233591504	Chr7D	234027395	234027852	+	234027623	1.0	1.0
gene:TraesCS7D03G0581400	Chr7D	233592409	233592561	+	233592485	Chr7D	234028528	234028680	+	234028604	1.0	0.993
gene:TraesCS7D03G0581500	Chr7D	233593320	233593530	-	233593425	Chr7D	234029439	234029649	-	234029544	1.0	1.0
gene:TraesCS7D03G0581700	Chr7D	233758605	233760902	-	233759753	Chr7D	234194699	234196996	-	234195847	1.0	1.0
gene:TraesCS7D03G0582700	Chr7D	234376080	234378636	-	234377358	Chr7D	234815334	234817890	-	234816612	1.0	1.0
gene:TraesCS7D03G0582900	Chr7D	234465760	234467478	-	234466619	Chr7D	234905340	234907058	-	234906199	1.0	1.0
gene:TraesCS7D03G0583000	Chr7D	234467844	234469881	+	234468862	Chr7D	234907424	234909461	+	234908442	1.0	0.999
gene:TraesCS7D03G0583400	Chr7D	234784070	234789434	+	234786752	Chr7D	235226134	235231500	+	235228817	1.0	1.0
gene:TraesCS7D03G0583500	Chr7D	234790155	234794712	-	234792433	Chr7D	235232221	235236778	-	235234499	1.0	1.0
gene:TraesCS7D03G0583700	Chr7D	234898902	234905294	-	234902098	Chr7D	235341941	235348415	-	235345178	1.0	1.0
gene:TraesCS7D03G0583900	Chr7D	235018478	235022869	-	235020673	Chr7D	235460580	235464971	-	235462775	1.0	1.0
gene:TraesCS7D03G0584000	Chr7D	235183515	235185874	-	235184694	Chr7D	235630681	235633040	-	235631860	1.0	1.0
gene:TraesCS7D03G0584100	Chr7D	235618205	235620455	-	235619330	Chr7D	236064954	236067204	-	236066079	1.0	1.0
gene:TraesCS7D03G0584200	Chr7D	235834689	235837923	-	235836306	Chr7D	236274285	236277519	-	236275902	1.0	1.0
gene:TraesCS7D03G0584300	Chr7D	236037283	236040543	+	236038913	Chr7D	236477310	236480570	+	236478940	1.0	1.0
gene:TraesCS7D03G0584500	Chr7D	236092476	236095619	+	236094047	Chr7D	236532495	236535638	+	236534066	1.0	1.0
gene:TraesCS7D03G0584600	Chr7D	236095779	236102008	+	236098893	Chr7D	236535798	236542027	+	236538912	1.0	1.0
gene:TraesCS7D03G0585000	Chr7D	236310215	236311527	+	236310871	Chr7D	236752024	236753336	+	236752680	1.0	0.999
gene:TraesCS7D03G0585100	Chr7D	236312724	236314099	-	236313411	Chr7D	236754533	236755908	-	236755220	1.0	1.0
gene:TraesCS7D03G0585200	Chr7D	236315383	236320449	-	236317916	Chr7D	236757385	236762451	-	236759918	1.0	0.999
gene:TraesCS7D03G0585300	Chr7D	236359105	236360846	+	236359975	Chr7D	236801108	236802849	+	236801978	1.0	1.0
gene:TraesCS7D03G0585600	Chr7D	236520742	236526325	-	236523533	Chr7D	236963548	236969131	-	236966339	1.0	0.999
gene:TraesCS7D03G0585700	Chr7D	236614144	236619867	-	236617005	Chr7D	237056868	237062591	-	237059729	1.0	1.0
gene:TraesCS7D03G0585900	Chr7D	236757894	236758529	+	236758211	Chr7D	237200633	237201268	+	237200950	1.0	1.0
gene:TraesCS7D03G0586100	Chr7D	236766579	236768197	-	236767388	Chr7D	237209318	237210936	-	237210127	1.0	1.0
gene:TraesCS7D03G0586200	Chr7D	236768567	236772073	-	236770320	Chr7D	237211306	237214812	-	237213059	1.0	1.0
gene:TraesCS7D03G0586300	Chr7D	237114597	237127757	+	237121177	Chr7D	237557978	237571139	+	237564558	1.0	1.0
gene:TraesCS7D03G0586500	Chr7D	237332388	237337159	+	237334773	Chr7D	237776464	237781234	+	237778849	1.0	1.0
gene:TraesCS7D03G0586600	Chr7D	237354233	237356353	-	237355293	Chr7D	237798309	237800429	-	237799369	1.0	1.0
gene:TraesCS7D03G0586700	Chr7D	237435118	237436329	-	237435723	Chr7D	237884477	237885688	-	237885082	1.0	1.0
gene:TraesCS7D03G0587400	Chr7D	237485757	237487413	+	237486585	Chr7D	237936260	237937916	+	237937088	1.0	1.0
gene:TraesCS7D03G0587600	Chr7D	237526345	237533240	-	237529792	Chr7D	237976855	237983750	-	237980302	1.0	1.0
gene:TraesCS7D03G0588000	Chr7D	237651794	237654205	-	237652999	Chr7D	238102622	238105033	-	238103827	1.0	0.999
gene:TraesCS7D03G0588300	Chr7D	237977704	237982833	+	237980268	Chr7D	238390523	238395652	+	238393087	1.0	0.999
gene:TraesCS7D03G0588400	Chr7D	238007107	238008018	-	238007562	Chr7D	238421281	238422192	-	238421736	1.0	1.0
gene:TraesCS7D03G0588500	Chr7D	238170948	238173314	+	238172131	Chr7D	238583092	238585458	+	238584275	1.0	1.0
gene:TraesCS7D03G0588600	Chr7D	238179542	238182188	-	238180865	Chr7D	238591686	238594332	-	238593009	1.0	1.0
gene:TraesCS7D03G0588700	Chr7D	238515651	238517985	+	238516818	Chr7D	238928225	238930559	+	238929392	1.0	0.999
gene:TraesCS7D03G0588900	Chr7D	238634716	238640223	+	238637469	Chr7D	239047703	239053210	+	239050456	1.0	1.0
gene:TraesCS7D03G0589100	Chr7D	238681777	238685144	+	238683460	Chr7D	239094719	239098090	+	239096404	1.0	0.998
gene:TraesCS7D03G0589700	Chr7D	238812889	238818165	+	238815527	Chr7D	239226214	239231490	+	239228852	1.0	1.0
gene:TraesCS7D03G0589800	Chr7D	238817431	238831037	-	238824234	Chr7D	239230756	239244327	-	239237541	0.988	0.988
gene:TraesCS7D03G0589900	Chr7D	238831838	238838110	-	238834974	Chr7D	239245632	239252238	-	239248935	1.0	1.0
gene:TraesCS7D03G0590000	Chr7D	239380404	239383736	+	239382070	Chr7D	239796138	239799467	+	239797802	1.0	1.0
gene:TraesCS7D03G0590200	Chr7D	239401719	239407665	+	239404692	Chr7D	239817877	239823822	+	239820849	0.999	0.999
gene:TraesCS7D03G0590500	Chr7D	239600886	239610090	+	239605488	Chr7D	240015949	240025149	+	240020549	1.0	1.0
gene:TraesCS7D03G0590600	Chr7D	239832846	239846365	-	239839605	Chr7D	240249978	240263489	-	240256733	1.0	1.0
gene:TraesCS7D03G0590700	Chr7D	240495279	240497075	+	240496177	Chr7D	240931228	240933024	+	240932126	1.0	0.999
gene:TraesCS7D03G0590800	Chr7D	240955161	240958164	+	240956662	Chr7D	241391917	241394920	+	241393418	1.0	1.0
gene:TraesCS7D03G0591100	Chr7D	241331653	241332651	+	241332152	Chr7D	241768521	241769519	+	241769020	1.0	1.0
gene:TraesCS7D03G0592400	Chr7D	241755376	241758020	-	241756698	Chr7D	242194465	242197109	-	242195787	1.0	1.0
gene:TraesCS7D03G0592500	Chr7D	242755949	242761251	+	242758600	Chr7D	243197150	243202452	+	243199801	1.0	1.0
gene:TraesCS7D03G0592800	Chr7D	243067894	243070081	+	243068987	Chr7D	243518890	243521077	+	243519983	1.0	1.0
gene:TraesCS7D03G0592900	Chr7D	243072911	243075841	-	243074376	Chr7D	243523907	243526837	-	243525372	1.0	1.0
gene:TraesCS7D03G0593300	Chr7D	243152599	243156556	-	243154577	Chr7D	243603689	243607646	-	243605667	1.0	1.0
gene:TraesCS7D03G0593600	Chr7D	243163192	243167303	-	243165247	Chr7D	243614282	243618393	-	243616337	1.0	1.0
gene:TraesCS7D03G0593900	Chr7D	243856694	243859526	+	243858110	Chr7D	244286073	244288905	+	244287489	1.0	1.0
gene:TraesCS7D03G0594200	Chr7D	243980950	243983489	-	243982219	Chr7D	244411262	244413801	-	244412531	1.0	1.0
gene:TraesCS7D03G0594400	Chr7D	244402554	244404566	+	244403560	Chr7D	244811672	244813684	+	244812678	1.0	1.0
gene:TraesCS7D03G0594900	Chr7D	244769368	244772808	+	244771088	Chr7D	245176639	245180079	+	245178359	1.0	1.0
gene:TraesCS7D03G0595000	Chr7D	244776065	244778582	-	244777323	Chr7D	245183335	245185852	-	245184593	1.0	1.0
gene:TraesCS7D03G0595100	Chr7D	244794489	244798321	-	244796405	Chr7D	245201964	245205791	-	245203877	0.997	0.996
gene:TraesCS7D03G0595300	Chr7D	245322712	245326989	-	245324850	Chr7D	245730076	245734353	-	245732214	1.0	1.0
gene:TraesCS7D03G0595700	Chr7D	245796567	245797345	+	245796956	Chr7D	246203841	246204619	+	246204230	1.0	1.0
gene:TraesCS7D03G0595900	Chr7D	246134316	246135492	+	246134904	Chr7D	246540897	246542073	+	246541485	1.0	1.0
gene:TraesCS7D03G0596000	Chr7D	246141274	246143194	-	246142234	Chr7D	246547855	246549775	-	246548815	1.0	1.0
gene:TraesCS7D03G0596100	Chr7D	246430875	246434177	+	246432526	Chr7D	246837246	246840548	+	246838897	1.0	1.0
gene:TraesCS7D03G0596300	Chr7D	246453224	246457130	+	246455177	Chr7D	246859581	246863481	+	246861531	0.994	0.987
gene:TraesCS7D03G0596600	Chr7D	246743265	246750044	+	246746654	Chr7D	247154269	247161048	+	247157658	1.0	1.0
gene:TraesCS7D03G0596700	Chr7D	246751374	246756423	+	246753898	Chr7D	247162378	247167427	+	247164902	1.0	1.0
gene:TraesCS7D03G0597000	Chr7D	246772290	246775043	+	246773666	Chr7D	247183744	247186497	+	247185120	1.0	1.0
gene:TraesCS7D03G0597400	Chr7D	246929867	246930877	+	246930372	Chr7D	247342129	247343139	+	247342634	1.0	1.0
gene:TraesCS7D03G0597600	Chr7D	246930889	246934966	-	246932927	Chr7D	247343151	247347229	-	247345190	1.0	0.997
gene:TraesCS7D03G0597700	Chr7D	247286369	247287295	-	247286832	Chr7D	247697584	247698510	-	247698047	1.0	1.0
gene:TraesCS7D03G0598000	Chr7D	247377569	247378660	-	247378114	Chr7D	247790455	247791546	-	247791000	1.0	1.0
gene:TraesCS7D03G0598800	Chr7D	247460072	247462522	-	247461297	Chr7D	247874290	247876740	-	247875515	1.0	1.0
gene:TraesCS7D03G0599400	Chr7D	247486830	247496832	-	247491831	Chr7D	247911530	247921532	-	247916531	1.0	0.999
gene:TraesCS7D03G0599500	Chr7D	248004417	248009718	-	248007067	Chr7D	248420245	248425546	-	248422895	1.0	1.0
gene:TraesCS7D03G0599600	Chr7D	248009902	248014406	+	248012154	Chr7D	248425730	248430234	+	248427982	1.0	0.999
gene:TraesCS7D03G0599900	Chr7D	248054967	248057021	+	248055994	Chr7D	248475052	248477098	+	248476075	1.0	1.0
gene:TraesCS7D03G0600200	Chr7D	248368041	248369337	+	248368689	Chr7D	248787559	248788855	+	248788207	1.0	0.998
gene:TraesCS7D03G0600300	Chr7D	248496628	248502118	+	248499373	Chr7D	248917613	248923103	+	248920358	1.0	1.0
gene:TraesCS7D03G0600400	Chr7D	248502248	248503779	+	248503013	Chr7D	248923233	248924764	+	248923998	1.0	0.999
gene:TraesCS7D03G0600500	Chr7D	248783128	248791872	+	248787500	Chr7D	249204054	249212798	+	249208426	1.0	1.0
gene:TraesCS7D03G0600600	Chr7D	248804106	248807674	+	248805890	Chr7D	249225032	249228596	+	249226814	1.0	1.0
gene:TraesCS7D03G0600700	Chr7D	248808465	248814671	-	248811568	Chr7D	249229387	249235593	-	249232490	1.0	1.0
gene:TraesCS7D03G0601400	Chr7D	249288899	249290641	-	249289770	Chr7D	249716918	249718660	-	249717789	1.0	0.991
gene:TraesCS7D03G0601500	Chr7D	249295831	249301015	-	249298423	Chr7D	249723966	249729150	-	249726558	1.0	1.0
gene:TraesCS7D03G0601900	Chr7D	249854591	249855891	+	249855241	Chr7D	250286486	250287767	+	250287126	0.984	0.984
gene:TraesCS7D03G0602100	Chr7D	250435396	250436921	+	250436158	Chr7D	250868318	250869843	+	250869080	1.0	1.0
gene:TraesCS7D03G0602200	Chr7D	250438998	250445044	-	250442021	Chr7D	250872057	250878092	-	250875074	0.991	0.991
gene:TraesCS7D03G0602600	Chr7D	251044889	251045488	+	251045188	Chr7D	251479807	251480406	+	251480106	1.0	1.0
gene:TraesCS7D03G0602700	Chr7D	251333527	251338612	+	251336069	Chr7D	251770373	251775458	+	251772915	1.0	1.0
gene:TraesCS7D03G0602900	Chr7D	251339645	251341730	+	251340687	Chr7D	251776491	251778576	+	251777533	1.0	1.0
gene:TraesCS7D03G0603000	Chr7D	251380527	251382319	-	251381423	Chr7D	251816729	251818521	-	251817625	1.0	1.0
gene:TraesCS7D03G0603200	Chr7D	251394531	251395585	-	251395058	Chr7D	251830446	251831500	-	251830973	1.0	1.0
gene:TraesCS7D03G0603800	Chr7D	251450171	251450650	+	251450410	Chr7D	251885650	251886129	+	251885889	1.0	0.997
gene:TraesCS7D03G0603900	Chr7D	251553942	251556942	+	251555442	Chr7D	251989959	251992959	+	251991459	1.0	1.0
gene:TraesCS7D03G0604000	Chr7D	251569861	251585162	-	251577511	Chr7D	252005880	252021182	-	252013531	1.0	1.0
gene:TraesCS7D03G0604200	Chr7D	251749957	251751128	+	251750542	Chr7D	252176900	252178071	+	252177485	1.0	1.0
gene:TraesCS7D03G0604300	Chr7D	251752517	251755906	-	251754211	Chr7D	252179460	252182849	-	252181154	1.0	1.0
gene:TraesCS7D03G0604600	Chr7D	252580194	252584363	+	252582278	Chr7D	253159878	253164047	+	253161962	1.0	1.0
gene:TraesCS7D03G0604800	Chr7D	252629153	252633414	+	252631283	Chr7D	253209169	253213430	+	253211299	1.0	1.0
gene:TraesCS7D03G0604900	Chr7D	252639387	252642607	+	252640997	Chr7D	253219402	253222953	+	253221177	1.0	1.0
gene:TraesCS7D03G0605100	Chr7D	252991639	252995031	+	252993335	Chr7D	253580370	253583762	+	253582066	1.0	0.999
gene:TraesCS7D03G0605200	Chr7D	253314209	253322365	+	253318287	Chr7D	253877684	253885840	+	253881762	1.0	1.0
gene:TraesCS7D03G0605400	Chr7D	253331907	253332426	+	253332166	Chr7D	253894814	253895333	+	253895073	1.0	1.0
gene:TraesCS7D03G0605300	Chr7D	253331322	253333646	-	253332484	Chr7D	253894229	253896553	-	253895391	1.0	1.0
gene:TraesCS7D03G0605600	Chr7D	253463982	253468383	+	253466182	Chr7D	254031673	254036074	+	254033873	1.0	0.999
gene:TraesCS7D03G0606100	Chr7D	253981118	253985830	+	253983474	Chr7D	254535803	254540515	+	254538159	1.0	0.999
gene:TraesCS7D03G0606200	Chr7D	253986239	253986559	+	253986399	Chr7D	254540924	254541244	+	254541084	1.0	1.0
gene:TraesCS7D03G0606400	Chr7D	254016466	254016926	-	254016696	Chr7D	254571607	254572067	-	254571837	1.0	1.0
gene:TraesCS7D03G0606900	Chr7D	254192742	254194668	+	254193705	Chr7D	254740826	254742752	+	254741789	1.0	1.0
gene:TraesCS7D03G0607100	Chr7D	254194933	254198294	-	254196613	Chr7D	254743017	254746378	-	254744697	1.0	1.0
gene:TraesCS7D03G0607200	Chr7D	254216688	254222399	-	254219543	Chr7D	254762976	254768686	-	254765831	1.0	1.0
gene:TraesCS7D03G0607500	Chr7D	254493016	254497075	-	254495045	Chr7D	255044815	255048874	-	255046844	1.0	1.0
gene:TraesCS7D03G0607600	Chr7D	254497268	254498810	+	254498039	Chr7D	255049067	255050609	+	255049838	1.0	1.0
gene:TraesCS7D03G0607700	Chr7D	254499245	254501401	+	254500323	Chr7D	255051044	255053200	+	255052122	1.0	1.0
gene:TraesCS7D03G0607900	Chr7D	254509605	254513364	+	254511484	Chr7D	255061404	255065163	+	255063283	1.0	1.0
gene:TraesCS7D03G0608000	Chr7D	255130640	255135073	+	255132856	Chr7D	255609920	255614353	-	255612136	1.0	1.0
gene:TraesCS7D03G0608100	Chr7D	255134977	255136508	-	255135742	Chr7D	255608485	255610016	+	255609250	1.0	1.0
gene:TraesCS7D03G0608200	Chr7D	255319960	255327425	-	255323692	Chr7D	255415634	255423099	+	255419366	1.0	0.999
gene:TraesCS7D03G0608400	Chr7D	256172474	256178554	+	256175514	Chr7D	256650706	256656786	+	256653746	1.0	1.0
gene:TraesCS7D03G0608500	Chr7D	256402247	256413328	+	256407787	Chr7D	256880915	256892004	+	256886459	1.0	0.999
gene:TraesCS7D03G0608800	Chr7D	256601529	256612971	-	256607250	Chr7D	257078308	257089714	-	257084011	1.0	1.0
gene:TraesCS7D03G0609000	Chr7D	256894345	256899999	+	256897172	Chr7D	257376375	257382222	+	257379298	1.0	1.0
gene:TraesCS7D03G0609100	Chr7D	256924030	256926709	-	256925369	Chr7D	257406255	257408934	-	257407594	1.0	1.0
gene:TraesCS7D03G0609400	Chr7D	257004182	257010459	+	257007320	Chr7D	257487431	257493358	+	257490394	1.0	1.0
gene:TraesCS7D03G0609600	Chr7D	257017709	257019623	+	257018666	Chr7D	257501083	257502997	+	257502040	1.0	1.0
gene:TraesCS7D03G0609700	Chr7D	257083436	257085297	-	257084366	Chr7D	257567158	257569019	-	257568088	1.0	1.0
gene:TraesCS7D03G0610300	Chr7D	257798832	257801492	-	257800162	Chr7D	258286802	258289462	-	258288132	1.0	1.0
gene:TraesCS7D03G0610500	Chr7D	257984561	257985154	+	257984857	Chr7D	258473461	258474054	+	258473757	1.0	1.0
gene:TraesCS7D03G0610600	Chr7D	257985418	257990923	-	257988170	Chr7D	258474318	258479823	-	258477070	1.0	0.999
gene:TraesCS7D03G0610700	Chr7D	258200288	258205708	-	258202998	Chr7D	258687195	258692615	-	258689905	1.0	1.0
gene:TraesCS7D03G0610800	Chr7D	258233413	258234836	-	258234124	Chr7D	258720596	258722019	-	258721307	1.0	1.0
gene:TraesCS7D03G0610900	Chr7D	258456985	258458849	-	258457917	Chr7D	258942655	258944519	-	258943587	1.0	1.0
gene:TraesCS7D03G0611000	Chr7D	259119875	259122675	-	259121275	Chr7D	259606902	259609702	-	259608302	1.0	1.0
gene:TraesCS7D03G0611400	Chr7D	259523893	259527191	+	259525542	Chr7D	260011711	260015009	+	260013360	1.0	0.999
gene:TraesCS7D03G0611500	Chr7D	259721378	259723895	+	259722636	Chr7D	260209691	260212208	+	260210949	1.0	1.0
gene:TraesCS7D03G0611600	Chr7D	260227912	260233504	+	260230708	Chr7D	260717442	260723034	+	260720238	1.0	1.0
gene:TraesCS7D03G0611800	Chr7D	260242228	260244433	-	260243330	Chr7D	260731805	260734010	-	260732907	1.0	1.0
gene:TraesCS7D03G0612200	Chr7D	261292407	261297860	-	261295133	Chr7D	261780929	261786382	-	261783655	1.0	1.0
gene:TraesCS7D03G0613200	Chr7D	261805073	261805294	+	261805183	Chr7D	262295395	262295616	+	262295505	1.0	1.0
gene:TraesCS7D03G0613300	Chr7D	261840584	261842348	-	261841466	Chr7D	262329968	262331725	-	262330846	0.995	0.995
gene:TraesCS7D03G0614200	Chr7D	262719774	262721143	-	262720458	Chr7D	263216106	263217475	-	263216790	1.0	1.0
gene:TraesCS7D03G0614400	Chr7D	263108434	263110669	-	263109551	Chr7D	263605475	263607710	-	263606592	1.0	1.0
gene:TraesCS7D03G0614800	Chr7D	263809072	263813629	+	263811350	Chr7D	264305615	264310172	+	264307893	1.0	1.0
gene:TraesCS7D03G0614900	Chr7D	263857524	263860435	+	263858979	Chr7D	264354083	264356994	+	264355538	1.0	1.0
gene:TraesCS7D03G0615000	Chr7D	263871951	263872816	+	263872383	Chr7D	264368508	264369373	+	264368940	1.0	1.0
gene:TraesCS7D03G0615300	Chr7D	264016134	264018847	+	264017490	Chr7D	264512709	264515422	+	264514065	1.0	1.0
gene:TraesCS7D03G0615600	Chr7D	264276588	264278815	+	264277701	Chr7D	264774742	264776968	+	264775855	1.0	1.0
gene:TraesCS7D03G0615700	Chr7D	264345412	264346900	+	264346156	Chr7D	264843757	264845245	+	264844501	1.0	1.0
gene:TraesCS7D03G0615800	Chr7D	264352560	264357649	+	264355104	Chr7D	264850905	264856422	+	264853663	1.0	1.0
gene:TraesCS7D03G0615900	Chr7D	264686869	264687909	-	264687389	Chr7D	265188528	265189568	-	265189048	1.0	1.0
gene:TraesCS7D03G0616000	Chr7D	264722919	264726994	-	264724956	Chr7D	265229047	265233113	-	265231080	0.992	0.992
gene:TraesCS7D03G0617300	Chr7D	265020438	265024406	+	265022422	Chr7D	265527405	265531373	+	265529389	1.0	1.0
gene:TraesCS7D03G0617400	Chr7D	265028806	265031765	-	265030285	Chr7D	265536090	265539108	-	265537599	1.0	1.0
gene:TraesCS7D03G0617600	Chr7D	265434505	265435342	+	265434923	Chr7D	265943805	265944642	+	265944223	1.0	1.0
