gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS1B03G0724700	Chr1B	458495764	458499453	-	458497608	Chr1B	460335713	460339402	-	460337557	1.0	1.0
gene:TraesCS1B03G0724900	Chr1B	458662216	458677588	+	458669902	Chr1B	460502236	460517574	+	460509905	1.0	1.0
gene:TraesCS1B03G0725000	Chr1B	458678280	458682930	-	458680605	Chr1B	460518266	460522916	-	460520591	1.0	1.0
gene:TraesCS1B03G0725400	Chr1B	459107923	459112855	+	459110389	Chr1B	460950521	460955453	+	460952987	1.0	1.0
gene:TraesCS1B03G0725800	Chr1B	459257806	459264809	+	459261307	Chr1B	461100816	461107819	+	461104317	1.0	1.0
gene:TraesCS1B03G0726600	Chr1B	459408911	459409327	+	459409119	Chr1B	461255027	461255443	+	461255235	1.0	1.0
gene:TraesCS1B03G0726800	Chr1B	459431232	459433598	-	459432415	Chr1B	461277516	461279882	-	461278699	1.0	1.0
gene:TraesCS1B03G0726900	Chr1B	459677283	459681090	-	459679186	Chr1B	461509300	461513107	-	461511203	1.0	1.0
gene:TraesCS1B03G0727000	Chr1B	459788398	459795011	+	459791704	Chr1B	461620475	461627088	+	461623781	1.0	1.0
gene:TraesCS1B03G0727100	Chr1B	459795786	459797574	-	459796680	Chr1B	461627863	461629651	-	461628757	1.0	1.0
gene:TraesCS1B03G0727300	Chr1B	460274479	460283700	+	460279089	Chr1B	462111458	462120679	+	462116068	1.0	1.0
gene:TraesCS1B03G0728100	Chr1B	460822171	460824051	-	460823111	Chr1B	462662749	462664629	-	462663689	1.0	1.0
gene:TraesCS1B03G0728600	Chr1B	461105895	461115416	+	461110655	Chr1B	462951049	462960570	+	462955809	1.0	1.0
gene:TraesCS1B03G0728700	Chr1B	461115815	461116126	+	461115970	Chr1B	462960969	462961280	+	462961124	1.0	1.0
gene:TraesCS1B03G0729000	Chr1B	461883088	461885386	-	461884237	Chr1B	463727130	463729428	-	463728279	1.0	0.995
gene:TraesCS1B03G0729200	Chr1B	462083823	462087245	-	462085534	Chr1B	463928108	463931473	-	463929790	0.958	0.958
gene:TraesCS1B03G0729500	Chr1B	462151334	462154355	-	462152844	Chr1B	463995408	463998429	-	463996918	1.0	0.999
gene:TraesCS1B03G0729600	Chr1B	462158265	462160504	-	462159384	Chr1B	464002339	464004578	-	464003458	1.0	1.0
gene:TraesCS1B03G0729700	Chr1B	462162565	462173226	-	462167895	Chr1B	464006624	464015011	-	464010817	0.934	0.934
gene:TraesCS1B03G0729800	Chr1B	462330371	462332207	-	462331289	Chr1B	464174138	464175974	-	464175056	1.0	1.0
gene:TraesCS1B03G0729900	Chr1B	462608144	462610513	-	462609328	Chr1B	464452862	464455231	-	464454046	1.0	0.999
gene:TraesCS1B03G0730000	Chr1B	462624396	462642100	-	462633248	Chr1B	464469116	464487062	-	464478089	1.0	1.0
gene:TraesCS1B03G0730100	Chr1B	462735132	462735884	-	462735508	Chr1B	464580903	464581655	-	464581279	1.0	1.0
gene:TraesCS1B03G0730300	Chr1B	462869404	462873437	-	462871420	Chr1B	464715611	464719644	-	464717627	1.0	1.0
gene:TraesCS1B03G0730400	Chr1B	462891287	462898584	+	462894935	Chr1B	464737727	464745024	+	464741375	1.0	1.0
gene:TraesCS1B03G0730700	Chr1B	462919707	462921591	+	462920649	Chr1B	464765940	464767824	+	464766882	1.0	1.0
gene:TraesCS1B03G0730900	Chr1B	463209894	463214699	+	463212296	Chr1B	465066075	465070880	+	465068477	1.0	1.0
gene:TraesCS1B03G0731000	Chr1B	463214875	463218316	-	463216595	Chr1B	465071056	465074497	-	465072776	1.0	1.0
gene:TraesCS1B03G0731100	Chr1B	463271506	463273634	-	463272570	Chr1B	465123637	465125765	-	465124701	1.0	1.0
gene:TraesCS1B03G0731200	Chr1B	463352974	463364320	-	463358647	Chr1B	465205102	465216448	-	465210775	1.0	0.999
gene:TraesCS1B03G0731400	Chr1B	463427773	463428557	+	463428165	Chr1B	465280870	465281654	+	465281262	1.0	0.988
gene:TraesCS1B03G0731600	Chr1B	463640071	463645616	+	463642843	Chr1B	465494281	465499770	+	465497025	1.0	1.0
gene:TraesCS1B03G0731800	Chr1B	463751885	463755374	+	463753629	Chr1B	465606224	465609713	+	465607968	1.0	1.0
gene:TraesCS1B03G0732200	Chr1B	463894116	463897254	+	463895685	Chr1B	465748069	465751235	+	465749652	1.0	0.998
gene:TraesCS1B03G0732400	Chr1B	464017200	464018469	+	464017834	Chr1B	465871336	465872605	+	465871970	1.0	1.0
gene:TraesCS1B03G0732500	Chr1B	464149671	464150992	+	464150331	Chr1B	466005099	466006420	+	466005759	1.0	1.0
gene:TraesCS1B03G0732700	Chr1B	464211513	464213615	+	464212564	Chr1B	466067619	466069721	+	466068670	1.0	1.0
gene:TraesCS1B03G0733000	Chr1B	464271256	464273421	-	464272338	Chr1B	466130678	466132843	-	466131760	1.0	1.0
gene:TraesCS1B03G0733100	Chr1B	464518687	464519868	-	464519277	Chr1B	466379051	466380232	-	466379641	1.0	1.0
gene:TraesCS1B03G0733300	Chr1B	464612003	464613098	+	464612550	Chr1B	466473749	466474844	+	466474296	1.0	1.0
gene:TraesCS1B03G0733400	Chr1B	464613215	464614755	-	464613985	Chr1B	466474961	466476501	-	466475731	1.0	1.0
gene:TraesCS1B03G0733800	Chr1B	465690708	465696396	+	465693552	Chr1B	467556082	467561770	+	467558926	1.0	0.999
gene:TraesCS1B03G0733900	Chr1B	465798347	465805878	+	465802112	Chr1B	467673273	467680804	+	467677038	1.0	1.0
gene:TraesCS1B03G0734000	Chr1B	465805976	465808847	-	465807411	Chr1B	467680902	467683773	-	467682337	1.0	1.0
gene:TraesCS1B03G0734100	Chr1B	465808978	465813588	+	465811283	Chr1B	467683904	467688514	+	467686209	1.0	1.0
gene:TraesCS1B03G0734200	Chr1B	466021924	466025900	+	466023912	Chr1B	467896859	467900835	+	467898847	1.0	0.999
gene:TraesCS1B03G0734300	Chr1B	466025929	466027376	-	466026652	Chr1B	467900864	467902311	-	467901587	1.0	1.0
gene:TraesCS1B03G0734500	Chr1B	466041384	466042607	-	466041995	Chr1B	467916320	467917543	-	467916931	1.0	1.0
gene:TraesCS1B03G0734800	Chr1B	466151358	466159253	-	466155305	Chr1B	468026958	468034853	-	468030905	1.0	1.0
gene:TraesCS1B03G0734900	Chr1B	466431382	466434838	-	466433110	Chr1B	468307629	468311086	-	468309357	1.0	1.0
gene:TraesCS1B03G0735000	Chr1B	466455036	466458640	-	466456838	Chr1B	468331486	468335090	-	468333288	1.0	1.0
gene:TraesCS1B03G0735200	Chr1B	467108850	467112769	-	467110809	Chr1B	468985809	468989728	-	468987768	1.0	1.0
gene:TraesCS1B03G0735500	Chr1B	467116987	467119593	+	467118290	Chr1B	468993946	468996552	+	468995249	1.0	1.0
gene:TraesCS1B03G0735800	Chr1B	467170064	467172431	+	467171247	Chr1B	469047828	469050195	+	469049011	1.0	1.0
gene:TraesCS1B03G0735900	Chr1B	467172938	467186945	-	467179941	Chr1B	469050702	469065038	-	469057870	1.0	1.0
gene:TraesCS1B03G0736200	Chr1B	467301231	467301782	-	467301506	Chr1B	469179360	469179911	-	469179635	1.0	1.0
gene:TraesCS1B03G0736600	Chr1B	467313239	467313493	-	467313366	Chr1B	469191368	469191622	-	469191495	1.0	1.0
gene:TraesCS1B03G0736700	Chr1B	467313707	467314922	+	467314314	Chr1B	469191836	469193051	+	469192443	1.0	1.0
gene:TraesCS1B03G0737500	Chr1B	468665217	468669044	+	468667130	Chr1B	470532624	470536233	+	470534428	1.0	1.0
gene:TraesCS1B03G0737600	Chr1B	468671206	468672907	+	468672056	Chr1B	470538395	470540096	+	470539245	1.0	1.0
gene:TraesCS1B03G0737700	Chr1B	468676763	468677941	-	468677352	Chr1B	470543869	470545047	-	470544458	1.0	1.0
gene:TraesCS1B03G0737900	Chr1B	468855704	468857014	-	468856359	Chr1B	470722025	470723335	-	470722680	1.0	1.0
gene:TraesCS1B03G0738000	Chr1B	469395643	469402147	+	469398895	Chr1B	471273099	471279603	+	471276351	1.0	1.0
gene:TraesCS1B03G0738300	Chr1B	469712133	469714327	+	469713230	Chr1B	471582223	471584417	+	471583320	1.0	1.0
gene:TraesCS1B03G0738700	Chr1B	470009128	470016332	+	470012730	Chr1B	471879964	471887273	+	471883618	1.0	1.0
gene:TraesCS1B03G0738800	Chr1B	470026281	470030760	+	470028520	Chr1B	471897635	471902112	+	471899873	1.0	1.0
gene:TraesCS1B03G0738900	Chr1B	470356012	470359635	+	470357823	Chr1B	472210104	472213727	+	472211915	1.0	1.0
gene:TraesCS1B03G0739000	Chr1B	470359833	470362766	-	470361299	Chr1B	472213925	472216858	-	472215391	1.0	1.0
gene:TraesCS1B03G0739200	Chr1B	470587591	470594288	-	470590939	Chr1B	472442314	472449011	-	472445662	1.0	1.0
gene:TraesCS1B03G0739600	Chr1B	470792389	470793420	+	470792904	Chr1B	472646879	472647910	+	472647394	1.0	1.0
gene:TraesCS1B03G0739700	Chr1B	470972611	470975406	+	470974008	Chr1B	472827433	472830228	+	472828830	1.0	0.999
gene:TraesCS1B03G0739900	Chr1B	471114803	471117808	+	471116305	Chr1B	472970025	472973030	+	472971527	1.0	0.999
gene:TraesCS1B03G0740000	Chr1B	471118804	471121713	+	471120258	Chr1B	472974026	472976935	+	472975480	1.0	1.0
gene:TraesCS1B03G0740300	Chr1B	471240051	471240887	-	471240469	Chr1B	473095650	473096486	-	473096068	1.0	1.0
gene:TraesCS1B03G0740400	Chr1B	471253902	471261253	+	471257577	Chr1B	473109768	473117119	+	473113443	1.0	1.0
gene:TraesCS1B03G0740500	Chr1B	471262723	471264561	-	471263642	Chr1B	473118589	473120427	-	473119508	1.0	0.999
gene:TraesCS1B03G0740900	Chr1B	471459354	471463562	-	471461458	Chr1B	473315383	473319591	-	473317487	1.0	1.0
gene:TraesCS1B03G0741000	Chr1B	471557437	471574785	+	471566111	Chr1B	473413516	473431230	+	473422373	1.0	1.0
gene:TraesCS1B03G0741100	Chr1B	471807011	471809497	+	471808254	Chr1B	473669930	473672346	+	473671138	1.0	1.0
gene:TraesCS1B03G0741200	Chr1B	471837157	471839088	+	471838122	Chr1B	473704251	473706182	+	473705216	1.0	1.0
gene:TraesCS1B03G0741500	Chr1B	471849590	471851930	+	471850760	Chr1B	473716686	473719026	+	473717856	1.0	1.0
gene:TraesCS1B03G0741600	Chr1B	471944537	471946304	+	471945420	Chr1B	473811310	473813066	+	473812188	0.99	0.99
gene:TraesCS1B03G0741700	Chr1B	471947871	471949354	-	471948612	Chr1B	473814403	473815886	-	473815144	1.0	1.0
gene:TraesCS1B03G0741800	Chr1B	471959696	471961755	+	471960725	Chr1B	473826287	473828346	+	473827316	1.0	1.0
gene:TraesCS1B03G0741900	Chr1B	471961733	471964654	-	471963193	Chr1B	473828324	473831245	-	473829784	1.0	1.0
gene:TraesCS1B03G0742100	Chr1B	471965646	471966947	-	471966296	Chr1B	473832237	473833543	-	473832890	1.0	0.996
gene:TraesCS1B03G0742300	Chr1B	472159322	472161030	-	472160176	Chr1B	474023565	474025273	-	474024419	1.0	1.0
gene:TraesCS1B03G0743300	Chr1B	472807146	472808837	+	472807991	Chr1B	474674107	474675798	+	474674952	1.0	1.0
gene:TraesCS1B03G0743500	Chr1B	473070337	473076775	-	473073556	Chr1B	474928574	474935012	-	474931793	1.0	1.0
gene:TraesCS1B03G0743900	Chr1B	473408041	473421218	-	473414629	Chr1B	475267623	475280800	-	475274211	1.0	1.0
gene:TraesCS1B03G0744200	Chr1B	473795966	473800152	-	473798059	Chr1B	475656881	475661067	-	475658974	1.0	1.0
gene:TraesCS1B03G0744600	Chr1B	474122265	474123434	-	474122849	Chr1B	475983371	475984540	-	475983955	1.0	1.0
gene:TraesCS1B03G0744700	Chr1B	474365697	474368917	+	474367307	Chr1B	476229336	476232556	+	476230946	1.0	1.0
gene:TraesCS1B03G0745100	Chr1B	474372910	474376623	-	474374766	Chr1B	476236550	476240264	-	476238407	1.0	1.0
gene:TraesCS1B03G0745200	Chr1B	475011702	475015964	-	475013833	Chr1B	476876984	476881246	-	476879115	1.0	0.998
gene:TraesCS1B03G0745500	Chr1B	475387958	475389517	+	475388737	Chr1B	477256459	477258018	+	477257238	1.0	1.0
gene:TraesCS1B03G0745700	Chr1B	475454051	475466561	+	475460306	Chr1B	477322820	477335088	+	477328954	1.0	1.0
gene:TraesCS1B03G0745800	Chr1B	475818982	475820935	+	475819958	Chr1B	477686499	477688452	+	477687475	1.0	1.0
gene:TraesCS1B03G0745900	Chr1B	475822025	475828589	+	475825307	Chr1B	477689542	477696106	+	477692824	1.0	0.999
gene:TraesCS1B03G0746000	Chr1B	475848949	475852528	+	475850738	Chr1B	477716350	477720109	+	477718229	1.0	1.0
gene:TraesCS1B03G0746100	Chr1B	476142337	476148248	+	476145292	Chr1B	478009334	478015245	+	478012289	1.0	0.999
gene:TraesCS1B03G0746200	Chr1B	476153494	476155249	-	476154371	Chr1B	478020491	478022246	-	478021368	1.0	1.0
gene:TraesCS1B03G0746300	Chr1B	476263913	476264799	-	476264356	Chr1B	478132209	478133095	-	478132652	1.0	1.0
gene:TraesCS1B03G0747600	Chr1B	476393297	476395066	+	476394181	Chr1B	478262463	478264232	+	478263347	1.0	1.0
gene:TraesCS1B03G0747800	Chr1B	476538041	476542078	+	476540059	Chr1B	478408702	478412618	+	478410660	1.0	1.0
gene:TraesCS1B03G0748100	Chr1B	476559244	476561042	-	476560143	Chr1B	478430483	478432281	-	478431382	1.0	1.0
gene:TraesCS1B03G0748200	Chr1B	476619835	476623539	+	476621687	Chr1B	478491273	478494977	+	478493125	1.0	0.999
gene:TraesCS1B03G0749300	Chr1B	476753308	476756569	+	476754938	Chr1B	478631322	478634583	+	478632952	1.0	1.0
gene:TraesCS1B03G0749400	Chr1B	476782987	476784452	-	476783719	Chr1B	478660624	478662089	-	478661356	1.0	1.0
gene:TraesCS1B03G0749500	Chr1B	477181783	477183239	-	477182511	Chr1B	478777175	478778631	-	478777903	1.0	1.0
gene:TraesCS1B03G0749600	Chr1B	477241386	477243808	+	477242597	Chr1B	478836762	478839184	+	478837973	1.0	1.0
gene:TraesCS1B03G0749800	Chr1B	477390555	477394974	-	477392764	Chr1B	478979579	478984077	-	478981828	1.0	1.0
gene:TraesCS1B03G0749900	Chr1B	477399885	477409401	-	477404643	Chr1B	478989443	478998959	-	478994201	1.0	1.0
gene:TraesCS1B03G0750000	Chr1B	477410189	477413712	-	477411950	Chr1B	478999747	479003270	-	479001508	1.0	0.999
gene:TraesCS1B03G0750100	Chr1B	477731673	477735877	+	477733775	Chr1B	479325364	479329190	+	479327277	1.0	1.0
gene:TraesCS1B03G0750300	Chr1B	477962968	477967121	+	477965044	Chr1B	479558028	479562181	+	479560104	1.0	1.0
gene:TraesCS1B03G0750400	Chr1B	477972397	477977052	-	477974724	Chr1B	479567570	479572225	-	479569897	1.0	1.0
gene:TraesCS1B03G0751300	Chr1B	478844071	478844997	+	478844534	Chr1B	480443315	480444241	+	480443778	1.0	1.0
gene:TraesCS1B03G0752200	Chr1B	479490155	479491475	-	479490815	Chr1B	481091955	481093275	-	481092615	1.0	1.0
gene:TraesCS1B03G0752700	Chr1B	479757132	479758286	+	479757709	Chr1B	481350156	481351310	+	481350733	1.0	1.0
gene:TraesCS1B03G0753200	Chr1B	480024829	480027825	+	480026327	Chr1B	481619210	481622215	+	481620712	1.0	0.999
gene:TraesCS1B03G0753700	Chr1B	480067025	480071392	+	480069208	Chr1B	481661419	481665788	+	481663603	1.0	1.0
gene:TraesCS1B03G0753800	Chr1B	480319541	480323253	-	480321397	Chr1B	481914718	481918430	-	481916574	1.0	1.0
gene:TraesCS1B03G0754000	Chr1B	480461205	480463706	-	480462455	Chr1B	482056138	482058639	-	482057388	1.0	1.0
gene:TraesCS1B03G0754200	Chr1B	480646548	480649886	+	480648217	Chr1B	482241983	482245321	+	482243652	1.0	1.0
gene:TraesCS1B03G0754300	Chr1B	480650808	480654233	-	480652520	Chr1B	482246243	482249668	-	482247955	1.0	1.0
gene:TraesCS1B03G0754600	Chr1B	480859212	480866679	-	480862945	Chr1B	482460864	482468549	-	482464706	1.0	1.0
gene:TraesCS1B03G0754800	Chr1B	480882538	480887953	+	480885245	Chr1B	482484913	482490328	+	482487620	1.0	1.0
gene:TraesCS1B03G0755300	Chr1B	480959664	480960976	+	480960320	Chr1B	482562024	482563336	+	482562680	1.0	1.0
gene:TraesCS1B03G0755500	Chr1B	481033421	481036309	-	481034865	Chr1B	482635788	482638676	-	482637232	1.0	0.998
gene:TraesCS1B03G0755700	Chr1B	481661842	481665918	-	481663880	Chr1B	483259260	483263336	-	483261298	1.0	1.0
gene:TraesCS1B03G0755900	Chr1B	481856430	481857635	+	481857032	Chr1B	483454038	483455243	+	483454640	1.0	1.0
gene:TraesCS1B03G0756000	Chr1B	482205765	482211778	+	482208771	Chr1B	483804215	483810228	+	483807221	1.0	1.0
gene:TraesCS1B03G0756100	Chr1B	482218888	482224044	+	482221466	Chr1B	483817338	483822494	+	483819916	1.0	0.997
gene:TraesCS1B03G0756200	Chr1B	482224807	482227973	+	482226390	Chr1B	483823257	483826403	+	483824830	1.0	1.0
gene:TraesCS1B03G0756400	Chr1B	482278811	482282251	+	482280531	Chr1B	483876501	483879941	+	483878221	1.0	1.0
gene:TraesCS1B03G0756500	Chr1B	482533674	482547986	-	482540830	Chr1B	484132785	484147097	-	484139941	1.0	1.0
gene:TraesCS1B03G0757400	Chr1B	483070908	483078425	+	483074666	Chr1B	484679073	484686590	+	484682831	1.0	1.0
gene:TraesCS1B03G0757500	Chr1B	483079073	483082218	-	483080645	Chr1B	484687238	484690383	-	484688810	1.0	1.0
gene:TraesCS1B03G0757900	Chr1B	483119537	483124460	+	483121998	Chr1B	484727842	484732895	+	484730368	1.0	1.0
gene:TraesCS1B03G0758000	Chr1B	483125570	483125956	+	483125763	Chr1B	484734005	484734391	+	484734198	1.0	1.0
gene:TraesCS1B03G0758300	Chr1B	483326585	483326902	-	483326743	Chr1B	484938022	484938339	-	484938180	1.0	1.0
gene:TraesCS1B03G0758600	Chr1B	483585542	483591442	+	483588492	Chr1B	485198047	485203948	+	485200997	1.0	1.0
gene:TraesCS1B03G0758900	Chr1B	483596181	483603003	+	483599592	Chr1B	485208847	485216115	+	485212481	1.0	1.0
gene:TraesCS1B03G0759000	Chr1B	483605314	483607145	-	483606229	Chr1B	485218426	485220420	-	485219423	1.0	0.905
gene:TraesCS1B03G0759300	Chr1B	484246300	484249044	+	484247672	Chr1B	485862096	485864840	+	485863468	1.0	1.0
gene:TraesCS1B03G0759400	Chr1B	484248559	484252278	-	484250418	Chr1B	485864355	485868074	-	485866214	1.0	1.0
gene:TraesCS1B03G0759600	Chr1B	484447774	484452526	-	484450150	Chr1B	486065866	486070618	-	486068242	1.0	1.0
gene:TraesCS1B03G0759700	Chr1B	484672627	484673625	-	484673126	Chr1B	486293936	486294934	-	486294435	1.0	0.998
gene:TraesCS1B03G0759800	Chr1B	484675078	484677374	-	484676226	Chr1B	486296389	486298685	-	486297537	1.0	1.0
gene:TraesCS1B03G0760000	Chr1B	484751846	484753129	+	484752487	Chr1B	486372432	486373715	+	486373073	1.0	1.0
gene:TraesCS1B03G0760400	Chr1B	484772827	484775162	-	484773994	Chr1B	486393385	486395720	-	486394552	1.0	1.0
gene:TraesCS1B03G0760500	Chr1B	484789282	484791496	-	484790389	Chr1B	486410391	486412605	-	486411498	1.0	1.0
gene:TraesCS1B03G0760600	Chr1B	484898560	484905830	+	484902195	Chr1B	486520355	486527831	+	486524093	1.0	1.0
gene:TraesCS1B03G0760700	Chr1B	484910737	484915027	-	484912882	Chr1B	486532738	486537028	-	486534883	1.0	0.999
gene:TraesCS1B03G0761000	Chr1B	485971980	485973312	+	485972646	Chr1B	487596856	487598384	+	487597620	1.0	0.988
gene:TraesCS1B03G0761100	Chr1B	486503378	486504395	+	486503886	Chr1B	488141124	488142141	+	488141632	1.0	0.997
gene:TraesCS1B03G0761600	Chr1B	486544056	486549222	-	486546639	Chr1B	488179369	488184535	-	488181952	1.0	1.0
gene:TraesCS1B03G0761800	Chr1B	486614427	486618557	-	486616492	Chr1B	488238139	488242269	-	488240204	1.0	1.0
gene:TraesCS1B03G0762100	Chr1B	486654929	486657504	-	486656216	Chr1B	488278860	488281365	-	488280112	1.0	1.0
gene:TraesCS1B03G0762200	Chr1B	486829397	486833042	+	486831219	Chr1B	488459088	488463271	+	488461179	1.0	1.0
gene:TraesCS1B03G0762600	Chr1B	486994811	486997630	+	486996220	Chr1B	488626143	488628962	+	488627552	1.0	1.0
gene:TraesCS1B03G0762900	Chr1B	487001848	487002689	-	487002268	Chr1B	488633180	488634021	-	488633600	1.0	1.0
gene:TraesCS1B03G0763000	Chr1B	487012952	487017641	+	487015296	Chr1B	488644284	488649010	+	488646647	1.0	1.0
gene:TraesCS1B03G0763400	Chr1B	487136156	487146624	+	487141390	Chr1B	488769427	488779895	+	488774661	1.0	1.0
gene:TraesCS1B03G0763500	Chr1B	487148665	487149207	+	487148936	Chr1B	488782265	488782807	+	488782536	1.0	1.0
gene:TraesCS1B03G0763800	Chr1B	487464046	487469294	+	487466670	Chr1B	489100326	489105574	+	489102950	1.0	0.999
gene:TraesCS1B03G0763900	Chr1B	487709004	487711069	-	487710036	Chr1B	489372638	489374703	-	489373670	1.0	1.0
gene:TraesCS1B03G0764100	Chr1B	487875031	487881301	-	487878166	Chr1B	489538892	489545554	-	489542223	1.0	0.907
gene:TraesCS1B03G0764500	Chr1B	488016422	488018666	-	488017544	Chr1B	489681135	489683379	-	489682257	1.0	0.999
gene:TraesCS1B03G0764600	Chr1B	488030703	488036760	-	488033731	Chr1B	489695416	489701474	-	489698445	1.0	0.997
gene:TraesCS1B03G0764800	Chr1B	488329383	488331940	+	488330661	Chr1B	489994849	489997406	+	489996127	1.0	1.0
gene:TraesCS1B03G0765200	Chr1B	488344013	488354587	-	488349300	Chr1B	490009479	490020236	-	490014857	1.0	1.0
gene:TraesCS1B03G0765300	Chr1B	488354701	488358689	+	488356695	Chr1B	490020350	490024338	+	490022344	1.0	1.0
gene:TraesCS1B03G0765800	Chr1B	488614739	488619131	+	488616935	Chr1B	490282412	490286804	+	490284608	1.0	1.0
gene:TraesCS1B03G0766000	Chr1B	488617028	488618959	-	488617993	Chr1B	490284701	490286632	-	490285666	1.0	1.0
gene:TraesCS1B03G0766200	Chr1B	488860505	488862277	+	488861391	Chr1B	490528718	490530490	+	490529604	1.0	1.0
gene:TraesCS1B03G0766400	Chr1B	488868536	488876396	-	488872466	Chr1B	490536749	490544662	-	490540705	1.0	1.0
gene:TraesCS1B03G0766500	Chr1B	488876826	488880910	-	488878868	Chr1B	490545306	490549422	-	490547364	1.0	0.992
gene:TraesCS1B03G0766600	Chr1B	489278820	489283577	-	489281198	Chr1B	490945678	490950435	-	490948056	1.0	1.0
gene:TraesCS1B03G0766700	Chr1B	489453055	489465487	+	489459271	Chr1B	491119818	491132326	+	491126072	1.0	1.0
gene:TraesCS1B03G0766800	Chr1B	489530789	489536379	+	489533584	Chr1B	491197944	491203710	+	491200827	1.0	1.0
gene:TraesCS1B03G0767000	Chr1B	489536670	489537257	-	489536963	Chr1B	491204001	491204588	-	491204294	1.0	1.0
gene:TraesCS1B03G0767100	Chr1B	489625042	489625662	-	489625352	Chr1B	491292450	491293070	-	491292760	1.0	1.0
gene:TraesCS1B03G0767200	Chr1B	489749498	489752453	-	489750975	Chr1B	491417471	491420426	-	491418948	1.0	1.0
gene:TraesCS1B03G0767300	Chr1B	490027720	490028208	+	490027964	Chr1B	491697367	491697855	+	491697611	1.0	1.0
gene:TraesCS1B03G0767600	Chr1B	490308272	490309093	+	490308682	Chr1B	491977907	491978728	+	491978317	1.0	1.0
gene:TraesCS1B03G0767700	Chr1B	490375260	490376150	+	490375705	Chr1B	492045148	492046038	+	492045593	1.0	1.0
gene:TraesCS1B03G0767800	Chr1B	490378901	490379347	+	490379124	Chr1B	492048791	492049237	+	492049014	1.0	1.0
gene:TraesCS1B03G0767900	Chr1B	490458359	490459222	+	490458790	Chr1B	492127410	492128273	+	492127841	1.0	1.0
gene:TraesCS1B03G0768500	Chr1B	490521222	490521613	+	490521417	Chr1B	492190196	492190587	+	492190391	1.0	1.0
gene:TraesCS1B03G0768600	Chr1B	490526588	490527470	+	490527029	Chr1B	492195562	492196444	+	492196003	1.0	1.0
gene:TraesCS1B03G0768700	Chr1B	490536867	490537610	+	490537238	Chr1B	492205687	492206430	+	492206058	1.0	1.0
gene:TraesCS1B03G0769100	Chr1B	490622671	490625362	-	490624016	Chr1B	492291438	492294129	-	492292783	1.0	1.0
gene:TraesCS1B03G0769300	Chr1B	490847656	490850307	-	490848981	Chr1B	492517804	492520455	-	492519129	1.0	1.0
gene:TraesCS1B03G0769400	Chr1B	491039165	491041453	+	491040309	Chr1B	492709841	492712129	+	492710985	1.0	1.0
gene:TraesCS1B03G0769500	Chr1B	491043705	491047806	-	491045755	Chr1B	492714381	492718482	-	492716431	1.0	1.0
gene:TraesCS1B03G0770100	Chr1B	491437084	491441897	+	491439490	Chr1B	493110822	493115635	+	493113228	1.0	1.0
gene:TraesCS1B03G0770200	Chr1B	491442257	491447677	-	491444967	Chr1B	493115997	493121417	-	493118707	1.0	1.0
gene:TraesCS1B03G0770700	Chr1B	491957069	491957812	+	491957440	Chr1B	493633516	493634259	+	493633887	1.0	1.0
gene:TraesCS1B03G0770800	Chr1B	492308759	492309253	+	492309006	Chr1B	493984917	493985411	+	493985164	1.0	1.0
gene:TraesCS1B03G0771000	Chr1B	492494155	492496475	+	492495315	Chr1B	494172077	494174397	+	494173237	1.0	1.0
gene:TraesCS1B03G0771800	Chr1B	492625699	492628749	+	492627224	Chr1B	494303636	494306868	+	494305252	1.0	1.0
gene:TraesCS1B03G0772000	Chr1B	492633419	492636239	+	492634829	Chr1B	494311538	494314358	+	494312948	1.0	1.0
gene:TraesCS1B03G0772100	Chr1B	492636402	492638716	-	492637559	Chr1B	494314521	494316835	-	494315678	1.0	1.0
gene:TraesCS1B03G0772400	Chr1B	492692228	492694906	-	492693567	Chr1B	494370455	494373133	-	494371794	1.0	1.0
gene:TraesCS1B03G0772800	Chr1B	492925016	492927539	-	492926277	Chr1B	494603682	494606205	-	494604943	1.0	1.0
gene:TraesCS1B03G0773100	Chr1B	492977974	492985936	-	492981955	Chr1B	494656627	494664820	-	494660723	1.0	1.0
gene:TraesCS1B03G0773200	Chr1B	492992877	492995347	-	492994112	Chr1B	494672041	494674506	-	494673273	1.0	0.998
gene:TraesCS1B03G0773400	Chr1B	493113904	493120379	-	493117141	Chr1B	494837208	494843675	-	494840441	1.0	0.998
gene:TraesCS1B03G0773600	Chr1B	493155747	493156288	-	493156017	Chr1B	494879105	494879646	-	494879375	1.0	1.0
gene:TraesCS1B03G0774200	Chr1B	493288002	493288646	+	493288324	Chr1B	494997689	494998333	+	494998011	1.0	0.998
gene:TraesCS1B03G0774300	Chr1B	493314076	493314739	+	493314407	Chr1B	495030803	495031466	+	495031134	1.0	0.996
gene:TraesCS1B03G0774700	Chr1B	493548077	493550280	+	493549178	Chr1B	495274100	495276301	+	495275200	1.0	0.991
gene:TraesCS1B03G0775000	Chr1B	493567833	493569412	-	493568622	Chr1B	495297647	495299227	-	495298437	0.998	0.997
gene:TraesCS1B03G0775700	Chr1B	493819486	493822778	-	493821132	Chr1B	495576254	495579533	-	495577893	0.995	0.991
gene:TraesCS1B03G0776400	Chr1B	494260423	494263980	+	494262201	Chr1B	496294568	496298114	+	496296341	1.0	0.999
