gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS5A03G0785400	Chr5A	536157379	536159833	+	536158606	Chr5A	536627116	536629569	+	536628342	1.0	0.992
gene:TraesCS5A03G0785600	Chr5A	536177601	536180767	-	536179184	Chr5A	536659874	536663039	-	536661456	1.0	0.998
gene:TraesCS5A03G0785700	Chr5A	536186057	536189298	-	536187677	Chr5A	536668124	536671367	-	536669745	1.0	0.996
gene:TraesCS5A03G0786000	Chr5A	536213437	536216283	-	536214860	Chr5A	536691494	536694042	-	536692768	1.0	0.988
gene:TraesCS5A03G0786100	Chr5A	536223735	536226157	+	536224946	Chr5A	536709978	536712407	+	536711192	1.0	0.988
gene:TraesCS5A03G0786200	Chr5A	536232559	536237128	-	536234843	Chr5A	536724156	536728903	-	536726529	1.0	0.986
gene:TraesCS5A03G0786400	Chr5A	536310668	536311550	+	536311109	Chr5A	536801440	536802328	+	536801884	1.0	0.989
gene:TraesCS5A03G0786500	Chr5A	536324714	536327229	+	536325971	Chr5A	536812150	536815030	+	536813590	1.0	0.998
gene:TraesCS5A03G0786600	Chr5A	536331087	536331976	+	536331531	Chr5A	536819185	536820086	+	536819635	1.0	0.983
gene:TraesCS5A03G0789200	Chr5A	536441462	536442547	+	536442004	Chr5A	536895541	536896627	+	536896084	0.995	0.988
gene:TraesCS5A03G0789500	Chr5A	536533305	536534919	-	536534112	Chr5A	536981854	536983468	-	536982661	1.0	0.998
gene:TraesCS5A03G0789600	Chr5A	536537791	536541194	-	536539492	Chr5A	536986076	536989476	-	536987776	1.0	0.997
gene:TraesCS5A03G0789700	Chr5A	536772149	536778384	+	536775266	Chr5A	537230968	537237184	+	537234076	0.989	0.988
gene:TraesCS5A03G0789900	Chr5A	536874444	536875240	+	536874842	Chr5A	537341271	537342072	+	537341671	1.0	0.996
gene:TraesCS5A03G0790000	Chr5A	536911882	536916155	+	536914018	Chr5A	537388001	537392272	+	537390136	1.0	0.995
gene:TraesCS5A03G0790100	Chr5A	536916913	536918313	+	536917613	Chr5A	537393030	537394370	+	537393700	0.97	0.967
gene:TraesCS5A03G0790400	Chr5A	536941166	536946397	-	536943781	Chr5A	537414885	537420115	-	537417500	0.999	0.996
gene:TraesCS5A03G0790500	Chr5A	537000970	537004549	+	537002759	Chr5A	537475597	537479493	+	537477545	0.996	0.905
gene:TraesCS5A03G0791100	Chr5A	537322262	537323800	-	537323031	Chr5A	537802640	537804178	-	537803409	1.0	0.994
gene:TraesCS5A03G0791200	Chr5A	537324496	537327789	-	537326142	Chr5A	537804872	537808165	-	537806518	1.0	0.997
gene:TraesCS5A03G0792000	Chr5A	537414503	537420634	+	537417568	Chr5A	537869160	537874850	+	537872005	1.0	0.999
gene:TraesCS5A03G0792100	Chr5A	537442451	537444107	+	537443279	Chr5A	537896957	537898613	+	537897785	1.0	0.999
gene:TraesCS5A03G0792300	Chr5A	537497633	537499479	+	537498556	Chr5A	537951383	537953229	+	537952306	1.0	0.997
gene:TraesCS5A03G0792600	Chr5A	537514198	537515957	+	537515077	Chr5A	537968161	537969920	+	537969040	1.0	0.998
gene:TraesCS5A03G0792800	Chr5A	537523661	537531201	+	537527431	Chr5A	537978346	537993892	+	537986119	1.0	0.99
gene:TraesCS5A03G0792900	Chr5A	537540485	537541386	-	537540935	Chr5A	537998508	537999409	-	537998958	1.0	0.994
gene:TraesCS5A03G0793000	Chr5A	537548726	537549271	-	537548998	Chr5A	538017466	538018011	-	538017738	1.0	0.992
gene:TraesCS5A03G0793100	Chr5A	537550056	537550466	+	537550261	Chr5A	538018795	538019205	+	538019000	1.0	0.987
gene:TraesCS5A03G0793400	Chr5A	537628763	537633298	-	537631030	Chr5A	538108219	538113001	-	538110610	1.0	0.992
gene:TraesCS5A03G0793900	Chr5A	537753075	537753905	+	537753490	Chr5A	538262595	538263425	+	538263010	1.0	1.0
gene:TraesCS5A03G0794000	Chr5A	537757756	537761943	-	537759849	Chr5A	538267282	538271510	-	538269396	1.0	0.975
gene:TraesCS5A03G0794100	Chr5A	537766962	537768510	-	537767736	Chr5A	538276419	538277967	-	538277193	1.0	1.0
gene:TraesCS5A03G0794200	Chr5A	537770294	537775466	-	537772880	Chr5A	538279909	538285080	-	538282494	1.0	0.996
gene:TraesCS5A03G0794300	Chr5A	537778117	537781874	-	537779995	Chr5A	538287731	538291488	-	538289609	1.0	0.998
gene:TraesCS5A03G0794400	Chr5A	537892421	537893392	+	537892906	Chr5A	538366732	538367703	+	538367217	1.0	0.997
gene:TraesCS5A03G0795000	Chr5A	537996527	537999233	+	537997880	Chr5A	538471910	538474616	+	538473263	1.0	1.0
gene:TraesCS5A03G0795100	Chr5A	538012446	538012748	+	538012597	Chr5A	538493701	538494003	+	538493852	1.0	0.996
gene:TraesCS5A03G0795600	Chr5A	538258859	538260001	+	538259430	Chr5A	538723132	538724274	+	538723703	1.0	0.998
gene:TraesCS5A03G0795800	Chr5A	538268563	538270503	+	538269533	Chr5A	538733181	538735121	+	538734151	1.0	1.0
gene:TraesCS5A03G0795900	Chr5A	538274847	538278723	-	538276785	Chr5A	538739465	538743341	-	538741403	1.0	1.0
gene:TraesCS5A03G0796200	Chr5A	538410062	538411573	-	538410817	Chr5A	538894383	538895894	-	538895138	1.0	1.0
gene:TraesCS5A03G0796300	Chr5A	538428933	538430507	-	538429720	Chr5A	538912405	538913979	-	538913192	1.0	1.0
gene:TraesCS5A03G0796500	Chr5A	538594424	538600609	+	538597516	Chr5A	539077314	539083499	+	539080406	1.0	1.0
gene:TraesCS5A03G0796900	Chr5A	538642710	538643965	-	538643337	Chr5A	539125186	539126441	-	539125813	1.0	1.0
gene:TraesCS5A03G0797100	Chr5A	538644771	538645114	+	538644942	Chr5A	539127247	539127590	+	539127418	1.0	1.0
gene:TraesCS5A03G0797200	Chr5A	538743866	538746052	-	538744959	Chr5A	539227304	539229490	-	539228397	1.0	1.0
gene:TraesCS5A03G0797300	Chr5A	538952708	538956263	+	538954485	Chr5A	539436149	539439704	+	539437926	1.0	1.0
gene:TraesCS5A03G0797400	Chr5A	538958485	538965188	+	538961836	Chr5A	539441926	539448629	+	539445277	1.0	0.999
gene:TraesCS5A03G0797500	Chr5A	538990277	538992252	+	538991264	Chr5A	539473629	539475604	+	539474616	1.0	1.0
gene:TraesCS5A03G0797800	Chr5A	539222930	539224768	-	539223849	Chr5A	539711765	539713603	-	539712684	1.0	1.0
gene:TraesCS5A03G0798000	Chr5A	539398146	539399773	-	539398959	Chr5A	539888474	539890101	-	539889287	1.0	1.0
gene:TraesCS5A03G0798300	Chr5A	539712855	539713767	-	539713311	Chr5A	540205906	540206818	-	540206362	1.0	0.991
gene:TraesCS5A03G0798500	Chr5A	539729036	539730461	-	539729748	Chr5A	540222311	540223736	-	540223023	1.0	1.0
gene:TraesCS5A03G0798600	Chr5A	539738371	539740785	+	539739578	Chr5A	540230945	540233358	+	540232151	0.999	0.998
gene:TraesCS5A03G0798700	Chr5A	540128134	540128553	-	540128343	Chr5A	540570616	540571034	-	540570825	1.0	0.985
gene:TraesCS5A03G0798800	Chr5A	540133045	540138036	-	540135540	Chr5A	540575582	540580572	-	540578077	1.0	0.997
gene:TraesCS5A03G0798900	Chr5A	540451465	540451852	-	540451658	Chr5A	540905310	540905697	-	540905503	1.0	0.987
gene:TraesCS5A03G0799500	Chr5A	540581561	540588030	-	540584795	Chr5A	541041974	541048395	-	541045184	0.989	0.986
gene:TraesCS5A03G0799600	Chr5A	540675667	540679801	+	540677734	Chr5A	541129368	541133499	+	541131433	0.999	0.995
gene:TraesCS5A03G0799700	Chr5A	540681861	540682881	+	540682371	Chr5A	541135245	541136250	+	541135747	0.985	0.979
gene:TraesCS5A03G0799900	Chr5A	540685074	540688772	-	540686923	Chr5A	541138443	541142163	-	541140303	1.0	0.984
gene:TraesCS5A03G0800100	Chr5A	540898060	540902661	-	540900360	Chr5A	541365640	541370313	-	541367976	0.999	0.997
gene:TraesCS5A03G0800200	Chr5A	540904254	540909743	+	540906998	Chr5A	541371904	541377380	+	541374642	1.0	0.998
gene:TraesCS5A03G0800400	Chr5A	540917512	540917901	-	540917706	Chr5A	541386439	541386828	-	541386633	1.0	0.994
gene:TraesCS5A03G0800500	Chr5A	540943398	540944488	+	540943943	Chr5A	541424097	541425188	+	541424642	1.0	0.995
gene:TraesCS5A03G0800700	Chr5A	540987343	540990307	-	540988825	Chr5A	541468150	541471206	-	541469678	1.0	0.994
gene:TraesCS5A03G0800800	Chr5A	540990710	540991620	-	540991165	Chr5A	541471609	541472526	-	541472067	1.0	0.991
gene:TraesCS5A03G0800900	Chr5A	540992521	540995615	-	540994068	Chr5A	541473427	541476520	-	541474973	1.0	0.994
gene:TraesCS5A03G0801100	Chr5A	541004842	541005237	-	541005039	Chr5A	541485891	541486286	-	541486088	1.0	0.997
gene:TraesCS5A03G0801200	Chr5A	541008740	541009915	+	541009327	Chr5A	541490097	541491272	+	541490684	1.0	0.998
gene:TraesCS5A03G0801400	Chr5A	541014889	541018363	-	541016626	Chr5A	541496277	541499716	-	541497996	1.0	0.996
gene:TraesCS5A03G0801600	Chr5A	541018537	541024997	+	541021767	Chr5A	541499890	541506166	+	541503028	1.0	0.998
gene:TraesCS5A03G0801700	Chr5A	541216779	541217757	-	541217268	Chr5A	541698028	541699006	-	541698517	1.0	1.0
gene:TraesCS5A03G0801800	Chr5A	541232512	541236660	-	541234586	Chr5A	541713792	541718203	-	541715997	0.992	0.992
gene:TraesCS5A03G0801900	Chr5A	541245663	541246130	-	541245896	Chr5A	541727720	541728187	-	541727953	1.0	0.989
gene:TraesCS5A03G0802100	Chr5A	541303391	541304858	+	541304124	Chr5A	541785883	541787350	+	541786616	1.0	1.0
gene:TraesCS5A03G0802200	Chr5A	541442763	541443394	-	541443078	Chr5A	541925611	541926242	-	541925926	1.0	1.0
gene:TraesCS5A03G0802300	Chr5A	541470856	541471286	+	541471071	Chr5A	541954372	541954802	+	541954587	1.0	1.0
gene:TraesCS5A03G0802400	Chr5A	541505130	541507697	+	541506413	Chr5A	541988665	541991242	+	541989953	1.0	1.0
gene:TraesCS5A03G0803000	Chr5A	542548628	542549047	+	542548837	Chr5A	543043942	543044361	+	543044151	1.0	1.0
gene:TraesCS5A03G0803200	Chr5A	542552810	542553232	+	542553021	Chr5A	543048130	543048552	+	543048341	1.0	1.0
gene:TraesCS5A03G0803300	Chr5A	542558751	542559516	+	542559133	Chr5A	543053845	543054610	+	543054227	1.0	1.0
gene:TraesCS5A03G0803500	Chr5A	542593550	542595046	+	542594298	Chr5A	543089713	543091209	+	543090461	1.0	1.0
gene:TraesCS5A03G0804100	Chr5A	542613610	542614029	-	542613819	Chr5A	543109469	543109888	-	543109678	1.0	1.0
gene:TraesCS5A03G0804300	Chr5A	542636397	542638174	-	542637285	Chr5A	543132490	543134267	-	543133378	1.0	1.0
gene:TraesCS5A03G0804400	Chr5A	542638724	542640813	-	542639768	Chr5A	543134816	543136905	-	543135860	1.0	1.0
gene:TraesCS5A03G0805200	Chr5A	542674626	542676936	+	542675781	Chr5A	543170973	543173283	+	543172128	1.0	1.0
gene:TraesCS5A03G0805400	Chr5A	543135981	543136451	+	543136216	Chr5A	543634211	543634681	+	543634446	1.0	1.0
gene:TraesCS5A03G0805500	Chr5A	543945528	543945863	+	543945695	Chr5A	544467735	544468070	+	544467902	1.0	1.0
gene:TraesCS5A03G0805700	Chr5A	544097831	544098522	+	544098176	Chr5A	544621087	544621778	+	544621432	1.0	1.0
gene:TraesCS5A03G0805800	Chr5A	544174409	544176145	+	544175277	Chr5A	544699053	544700789	+	544699921	1.0	0.999
gene:TraesCS5A03G0805900	Chr5A	544318997	544319341	+	544319169	Chr5A	544844993	544845337	+	544845165	1.0	1.0
gene:TraesCS5A03G0806000	Chr5A	544520118	544520798	+	544520458	Chr5A	545054295	545054975	+	545054635	1.0	1.0
gene:TraesCS5A03G0806100	Chr5A	544530911	544533118	-	544532014	Chr5A	545065127	545067334	-	545066230	1.0	1.0
gene:TraesCS5A03G0806200	Chr5A	544535232	544535660	-	544535446	Chr5A	545069769	545070197	-	545069983	1.0	1.0
gene:TraesCS5A03G0806300	Chr5A	544564874	544566052	+	544565463	Chr5A	545099992	545101170	+	545100581	1.0	1.0
gene:TraesCS5A03G0806400	Chr5A	544635830	544637071	-	544636450	Chr5A	545171959	545173200	-	545172579	1.0	1.0
gene:TraesCS5A03G0806600	Chr5A	544753183	544755639	+	544754411	Chr5A	545290144	545292600	+	545291372	1.0	1.0
gene:TraesCS5A03G0807000	Chr5A	544764457	544766077	+	544765267	Chr5A	545301415	545303035	+	545302225	1.0	1.0
gene:TraesCS5A03G0807300	Chr5A	544833480	544839538	+	544836509	Chr5A	545372176	545378234	+	545375205	1.0	1.0
gene:TraesCS5A03G0807500	Chr5A	545041406	545045329	+	545043367	Chr5A	545580678	545584601	+	545582639	1.0	1.0
gene:TraesCS5A03G0807600	Chr5A	545091716	545095663	+	545093689	Chr5A	545631172	545635119	+	545633145	1.0	1.0
gene:TraesCS5A03G0807700	Chr5A	545100740	545104465	-	545102602	Chr5A	545640196	545643684	-	545641940	1.0	1.0
gene:TraesCS5A03G0807800	Chr5A	545122325	545124369	+	545123347	Chr5A	545661543	545663587	+	545662565	1.0	1.0
gene:TraesCS5A03G0807900	Chr5A	545126589	545129563	-	545128076	Chr5A	545665807	545668781	-	545667294	1.0	1.0
gene:TraesCS5A03G0808000	Chr5A	545154012	545158207	-	545156109	Chr5A	545693221	545697416	-	545695318	1.0	1.0
gene:TraesCS5A03G0808100	Chr5A	545161963	545164795	-	545163379	Chr5A	545701172	545704004	-	545702588	1.0	1.0
gene:TraesCS5A03G0808200	Chr5A	545198864	545202616	+	545200740	Chr5A	545737834	545741586	+	545739710	1.0	0.999
gene:TraesCS5A03G0809100	Chr5A	545486531	545488825	+	545487678	Chr5A	546028113	546030407	+	546029260	1.0	1.0
gene:TraesCS5A03G0809200	Chr5A	545635611	545637459	-	545636535	Chr5A	546177739	546179587	-	546178663	1.0	1.0
gene:TraesCS5A03G0809300	Chr5A	545647284	545647959	+	545647621	Chr5A	546189416	546190091	+	546189753	1.0	1.0
gene:TraesCS5A03G0809400	Chr5A	545662294	545662851	+	545662572	Chr5A	546204642	546205199	+	546204920	1.0	1.0
gene:TraesCS5A03G0809500	Chr5A	545664191	545664681	+	545664436	Chr5A	546206539	546207029	+	546206784	1.0	1.0
gene:TraesCS5A03G0809600	Chr5A	545713387	545716460	-	545714923	Chr5A	546262226	546265299	-	546263762	1.0	1.0
gene:TraesCS5A03G0809800	Chr5A	545717663	545718570	-	545718116	Chr5A	546266502	546267409	-	546266955	1.0	1.0
gene:TraesCS5A03G0809900	Chr5A	545800427	545806138	-	545803282	Chr5A	546349489	546355202	-	546352345	1.0	0.998
gene:TraesCS5A03G0810000	Chr5A	546117332	546118446	+	546117889	Chr5A	546666925	546668039	+	546667482	1.0	1.0
gene:TraesCS5A03G0810100	Chr5A	546146986	546151274	+	546149130	Chr5A	546696323	546700666	+	546698494	1.0	1.0
gene:TraesCS5A03G0810200	Chr5A	546151393	546154063	-	546152728	Chr5A	546700785	546703427	-	546702106	0.997	0.994
gene:TraesCS5A03G0810300	Chr5A	546178029	546180250	-	546179139	Chr5A	546733885	546736106	-	546734995	1.0	1.0
gene:TraesCS5A03G0810500	Chr5A	546186173	546187009	+	546186591	Chr5A	546741955	546742791	+	546742373	1.0	1.0
gene:TraesCS5A03G0810600	Chr5A	546217420	546224332	+	546220876	Chr5A	546773912	546780818	+	546777365	1.0	1.0
gene:TraesCS5A03G0811300	Chr5A	546333806	546333955	-	546333880	Chr5A	546889443	546889592	-	546889517	1.0	1.0
gene:TraesCS5A03G0811400	Chr5A	546413356	546414880	-	546414118	Chr5A	546973177	546974701	-	546973939	1.0	1.0
gene:TraesCS5A03G0811800	Chr5A	546451943	546453617	+	546452780	Chr5A	547011986	547013660	+	547012823	1.0	0.999
gene:TraesCS5A03G0812000	Chr5A	546554699	546563053	+	546558876	Chr5A	547114846	547123201	+	547119023	1.0	0.998
gene:TraesCS5A03G0812600	Chr5A	546565166	546566755	+	546565960	Chr5A	547125314	547126903	+	547126108	1.0	1.0
gene:TraesCS5A03G0812800	Chr5A	546727041	546728708	+	546727874	Chr5A	547282275	547283942	+	547283108	1.0	0.998
gene:TraesCS5A03G0813000	Chr5A	546735074	546736662	+	546735868	Chr5A	547290307	547291895	+	547291101	1.0	1.0
gene:TraesCS5A03G0813100	Chr5A	546742713	546743400	+	546743056	Chr5A	547298319	547299006	+	547298662	1.0	1.0
gene:TraesCS5A03G0813200	Chr5A	546784196	546787298	+	546785747	Chr5A	547340627	547343729	+	547342178	1.0	0.998
gene:TraesCS5A03G0813400	Chr5A	546813564	546817551	-	546815557	Chr5A	547372734	547376653	-	547374693	1.0	0.996
gene:TraesCS5A03G0813600	Chr5A	546818025	546821222	+	546819623	Chr5A	547377127	547380325	+	547378726	1.0	0.996
gene:TraesCS5A03G0813700	Chr5A	546841501	546843616	+	546842558	Chr5A	547400580	547402666	+	547401623	0.995	0.991
gene:TraesCS5A03G0813800	Chr5A	546885198	546888380	-	546886789	Chr5A	547471410	547474590	-	547473000	1.0	0.997
gene:TraesCS5A03G0814100	Chr5A	546923674	546924999	+	546924336	Chr5A	547524691	547526016	+	547525353	1.0	0.996
gene:TraesCS5A03G0814200	Chr5A	546938940	546940711	+	546939825	Chr5A	547533712	547535483	+	547534597	1.0	0.996
gene:TraesCS5A03G0814500	Chr5A	547100070	547107912	+	547103991	Chr5A	547692012	547699854	+	547695933	1.0	1.0
gene:TraesCS5A03G0814700	Chr5A	547130944	547137488	+	547134216	Chr5A	547722886	547729567	+	547726226	1.0	1.0
gene:TraesCS5A03G0814800	Chr5A	547140218	547140922	-	547140570	Chr5A	547732556	547733260	-	547732908	1.0	1.0
gene:TraesCS5A03G0815000	Chr5A	547152373	547152975	-	547152674	Chr5A	547745411	547746013	-	547745712	1.0	1.0
gene:TraesCS5A03G0815200	Chr5A	547260391	547263184	-	547261787	Chr5A	547853453	547856246	-	547854849	1.0	1.0
gene:TraesCS5A03G0815300	Chr5A	547268099	547273100	+	547270599	Chr5A	547861161	547866162	+	547863661	1.0	1.0
gene:TraesCS5A03G0815500	Chr5A	547277378	547280861	-	547279119	Chr5A	547870440	547873923	-	547872181	1.0	1.0
gene:TraesCS5A03G0815600	Chr5A	547298563	547298943	-	547298753	Chr5A	547892531	547892911	-	547892721	1.0	1.0
gene:TraesCS5A03G0815900	Chr5A	547341501	547343068	-	547342284	Chr5A	547936898	547938465	-	547937681	1.0	1.0
gene:TraesCS5A03G0816000	Chr5A	547345580	547353543	-	547349561	Chr5A	547940977	547948940	-	547944958	1.0	1.0
gene:TraesCS5A03G0816100	Chr5A	547361968	547366171	+	547364069	Chr5A	547957520	547961723	+	547959621	1.0	1.0
gene:TraesCS5A03G0816600	Chr5A	547419231	547419530	+	547419380	Chr5A	548015125	548015424	+	548015274	1.0	1.0
gene:TraesCS5A03G0817100	Chr5A	547456513	547457104	+	547456808	Chr5A	548053126	548053717	+	548053421	1.0	1.0
gene:TraesCS5A03G0817200	Chr5A	547464822	547466694	+	547465758	Chr5A	548061765	548063637	+	548062701	1.0	1.0
gene:TraesCS5A03G0817300	Chr5A	547537877	547541393	+	547539635	Chr5A	548139982	548143498	+	548141740	1.0	1.0
gene:TraesCS5A03G0817500	Chr5A	547543942	547546470	-	547545206	Chr5A	548146047	548148575	-	548147311	1.0	1.0
gene:TraesCS5A03G0818000	Chr5A	547607236	547614544	-	547610890	Chr5A	548209753	548217191	-	548213472	0.943	0.943
gene:TraesCS5A03G0818100	Chr5A	547628642	547630598	+	547629620	Chr5A	548232275	548234231	+	548233253	1.0	0.999
gene:TraesCS5A03G0818500	Chr5A	547685183	547688119	-	547686651	Chr5A	548287768	548290705	-	548289236	1.0	1.0
gene:TraesCS5A03G0819000	Chr5A	547890648	547891908	-	547891278	Chr5A	548494517	548495777	-	548495147	1.0	0.998
gene:TraesCS5A03G0819200	Chr5A	547903450	547911075	-	547907262	Chr5A	548507569	548515433	-	548511501	1.0	1.0
gene:TraesCS5A03G0820100	Chr5A	548098217	548101702	+	548099959	Chr5A	548635314	548638908	+	548637111	0.974	0.974
gene:TraesCS5A03G0820200	Chr5A	548104294	548107047	-	548105670	Chr5A	548641513	548644270	-	548642891	1.0	0.998
gene:TraesCS5A03G0820600	Chr5A	548232360	548233823	+	548233091	Chr5A	548777784	548779188	+	548778486	0.959	0.955
gene:TraesCS5A03G0820800	Chr5A	548284733	548287147	+	548285940	Chr5A	548824888	548827302	+	548826095	1.0	1.0
gene:TraesCS5A03G0821000	Chr5A	548289687	548290150	+	548289918	Chr5A	548829842	548830305	+	548830073	1.0	1.0
gene:TraesCS5A03G0821200	Chr5A	548301767	548303426	+	548302596	Chr5A	548841922	548843581	+	548842751	1.0	1.0
gene:TraesCS5A03G0821800	Chr5A	548333299	548333753	-	548333526	Chr5A	548858659	548859113	-	548858886	1.0	1.0
gene:TraesCS5A03G0821900	Chr5A	548335585	548336379	+	548335982	Chr5A	548860470	548861264	+	548860867	1.0	1.0
gene:TraesCS5A03G0822100	Chr5A	548337456	548337710	+	548337583	Chr5A	548862341	548862595	+	548862468	1.0	1.0
gene:TraesCS5A03G0822200	Chr5A	548338960	548339175	-	548339067	Chr5A	548863845	548864060	-	548863952	1.0	1.0
gene:TraesCS5A03G0822300	Chr5A	548340084	548342731	+	548341407	Chr5A	548864969	548867616	+	548866292	1.0	1.0
gene:TraesCS5A03G0822400	Chr5A	548342766	548343236	+	548343001	Chr5A	548867651	548868121	+	548867886	1.0	1.0
gene:TraesCS5A03G0822500	Chr5A	548343995	548344369	-	548344182	Chr5A	548868880	548869254	-	548869067	1.0	1.0
gene:TraesCS5A03G0822600	Chr5A	548345882	548351403	-	548348642	Chr5A	548870767	548876166	-	548873466	1.0	1.0
gene:TraesCS5A03G0822700	Chr5A	548357456	548357854	+	548357655	Chr5A	548882225	548882623	+	548882424	1.0	1.0
gene:TraesCS5A03G0822800	Chr5A	548410295	548410693	+	548410494	Chr5A	548935455	548935853	+	548935654	1.0	1.0
gene:TraesCS5A03G0822900	Chr5A	548418078	548422223	+	548420150	Chr5A	548943239	548947301	+	548945270	1.0	0.999
gene:TraesCS5A03G0824000	Chr5A	548907653	548909654	-	548908653	Chr5A	549416613	549418605	-	549417609	0.995	0.99
gene:TraesCS5A03G0824100	Chr5A	548914523	548915263	-	548914893	Chr5A	549423405	549424145	-	549423775	1.0	0.997
gene:TraesCS5A03G0824300	Chr5A	548918820	548919242	-	548919031	Chr5A	549428076	549428498	-	549428287	1.0	0.99
gene:TraesCS5A03G0824500	Chr5A	548921928	548922281	+	548922104	Chr5A	549431184	549431537	+	549431360	1.0	0.997
gene:TraesCS5A03G0824600	Chr5A	548922868	548923532	+	548923200	Chr5A	549432124	549432788	+	549432456	1.0	0.993
gene:TraesCS5A03G0824800	Chr5A	548924830	548925063	+	548924946	Chr5A	549434086	549434319	+	549434202	1.0	1.0
gene:TraesCS5A03G0824900	Chr5A	548925881	548926282	+	548926081	Chr5A	549435136	549435543	+	549435339	1.0	0.98
gene:TraesCS5A03G0825200	Chr5A	548928381	548928806	-	548928593	Chr5A	549437643	549438068	-	549437855	1.0	0.992
gene:TraesCS5A03G0825800	Chr5A	549114105	549115902	-	549115003	Chr5A	549619019	549620813	-	549619916	1.0	0.99
gene:TraesCS5A03G0826300	Chr5A	549190077	549190521	+	549190299	Chr5A	549743714	549744158	+	549743936	1.0	0.993
gene:TraesCS5A03G0826200	Chr5A	549189251	549194129	-	549191690	Chr5A	549742890	549747767	-	549745328	0.999	0.993
gene:TraesCS5A03G0826500	Chr5A	549289681	549297532	+	549293606	Chr5A	549848982	549856802	+	549852892	0.955	0.901
gene:TraesCS5A03G0826700	Chr5A	549312552	549314379	+	549313465	Chr5A	549868187	549869995	+	549869091	0.992	0.989
gene:TraesCS5A03G0826800	Chr5A	549314612	549317554	+	549316083	Chr5A	549870046	549872976	+	549871511	0.995	0.993
gene:TraesCS5A03G0828100	Chr5A	549410769	549412122	-	549411445	Chr5A	549957527	549958880	-	549958203	1.0	0.995
gene:TraesCS5A03G0829800	Chr5A	549835963	549836625	+	549836294	Chr5A	550234353	550235015	+	550234684	1.0	0.974
gene:TraesCS5A03G0829900	Chr5A	549838986	549839634	-	549839310	Chr5A	550239315	550239962	-	550239638	0.998	0.995
gene:TraesCS5A03G0830000	Chr5A	549840274	549843605	+	549841939	Chr5A	550240602	550244094	+	550242348	1.0	0.977
gene:TraesCS5A03G0830100	Chr5A	549842011	549842472	-	549842241	Chr5A	550242500	550242961	-	550242730	1.0	0.991
gene:TraesCS5A03G0830200	Chr5A	549844924	549845583	-	549845253	Chr5A	550248507	550249166	-	550248836	1.0	0.995
gene:TraesCS5A03G0830300	Chr5A	549846132	549846654	+	549846393	Chr5A	550249715	550250237	+	550249976	1.0	0.995
gene:TraesCS5A03G0830500	Chr5A	549868408	549868818	-	549868613	Chr5A	550258588	550258998	-	550258793	1.0	0.997
gene:TraesCS5A03G0830600	Chr5A	549873142	549873564	+	549873353	Chr5A	550263304	550263726	+	550263515	1.0	1.0
gene:TraesCS5A03G0830700	Chr5A	549874794	549875204	-	549874999	Chr5A	550264957	550265367	-	550265162	1.0	0.995
gene:TraesCS5A03G0830800	Chr5A	549876705	549877210	+	549876957	Chr5A	550266867	550267372	+	550267119	1.0	0.996
gene:TraesCS5A03G0830900	Chr5A	549878139	549878709	-	549878424	Chr5A	550268428	550268948	-	550268688	0.912	0.903
gene:TraesCS5A03G0831000	Chr5A	549881049	549881544	+	549881296	Chr5A	550271612	550272107	+	550271859	1.0	0.995
gene:TraesCS5A03G0831300	Chr5A	549884590	549885012	-	549884801	Chr5A	550275151	550275572	-	550275361	0.997	0.997
gene:TraesCS5A03G0831400	Chr5A	549886896	549887520	-	549887208	Chr5A	550277455	550278071	-	550277763	0.987	0.971
gene:TraesCS5A03G0831600	Chr5A	549894584	549894948	+	549894766	Chr5A	550279933	550280297	+	550280115	1.0	1.0
gene:TraesCS5A03G0831700	Chr5A	549896583	549897017	-	549896800	Chr5A	550281929	550282363	-	550282146	1.0	1.0
gene:TraesCS5A03G0831800	Chr5A	549898041	549898576	-	549898308	Chr5A	550283410	550283945	-	550283677	1.0	1.0
gene:TraesCS5A03G0831900	Chr5A	549899586	549902348	-	549900967	Chr5A	550284955	550287705	-	550286330	0.996	0.993
gene:TraesCS5A03G0832100	Chr5A	550000105	550002083	-	550001094	Chr5A	550423543	550425517	-	550424530	0.995	0.995
gene:TraesCS5A03G0832300	Chr5A	550020136	550021227	+	550020681	Chr5A	550472740	550473831	+	550473285	1.0	0.993
gene:TraesCS5A03G0832400	Chr5A	550024676	550028192	-	550026434	Chr5A	550477165	550480653	-	550478909	0.982	0.973
gene:TraesCS5A03G0832500	Chr5A	550029146	550032686	-	550030916	Chr5A	550482144	550485684	-	550483914	1.0	0.996
gene:TraesCS5A03G0832600	Chr5A	550033035	550036751	+	550034893	Chr5A	550486566	550490282	+	550488424	1.0	0.996
gene:TraesCS5A03G0832700	Chr5A	550038188	550040131	-	550039159	Chr5A	550491719	550493616	-	550492667	0.949	0.944
gene:TraesCS5A03G0833100	Chr5A	550252853	550258287	+	550255570	Chr5A	550762645	550768079	+	550765362	1.0	1.0
gene:TraesCS5A03G0833400	Chr5A	550476709	550480027	+	550478368	Chr5A	550998271	551001590	+	550999930	1.0	1.0
gene:TraesCS5A03G0833800	Chr5A	550630577	550632871	+	550631724	Chr5A	551151224	551153425	+	551152324	0.943	0.943
