gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS4D03G0425700	Chr4D	298074055	298084702	+	298079378	Chr4D	299784499	299795145	+	299789822	0.999	0.999
gene:TraesCS4D03G0425800	Chr4D	298129966	298131329	+	298130647	Chr4D	299840471	299841834	+	299841152	1.0	1.0
gene:TraesCS4D03G0426400	Chr4D	298225374	298233160	-	298229267	Chr4D	299936663	299944449	-	299940556	1.0	1.0
gene:TraesCS4D03G0426500	Chr4D	298402955	298405067	+	298404011	Chr4D	300115384	300117496	+	300116440	1.0	1.0
gene:TraesCS4D03G0426600	Chr4D	298412886	298415143	-	298414014	Chr4D	300125522	300127779	-	300126650	1.0	1.0
gene:TraesCS4D03G0426800	Chr4D	298532836	298545751	-	298539293	Chr4D	300246245	300259415	-	300252830	1.0	1.0
gene:TraesCS4D03G0427100	Chr4D	298568101	298568376	+	298568238	Chr4D	300282534	300282809	+	300282671	1.0	1.0
gene:TraesCS4D03G0427500	Chr4D	298830721	298835101	-	298832911	Chr4D	300546276	300550656	-	300548466	1.0	1.0
gene:TraesCS4D03G0427600	Chr4D	299184802	299187060	+	299185931	Chr4D	300900161	300902419	+	300901290	1.0	1.0
gene:TraesCS4D03G0427700	Chr4D	299188866	299190856	-	299189861	Chr4D	300904225	300906215	-	300905220	1.0	1.0
gene:TraesCS4D03G0428000	Chr4D	299456608	299460485	-	299458546	Chr4D	301171722	301175599	-	301173660	1.0	1.0
gene:TraesCS4D03G0428100	Chr4D	299599940	299606790	-	299603365	Chr4D	301318887	301325738	-	301322312	1.0	0.998
gene:TraesCS4D03G0428300	Chr4D	299732394	299733856	-	299733125	Chr4D	301450225	301451687	-	301450956	1.0	1.0
gene:TraesCS4D03G0428500	Chr4D	300045326	300050933	+	300048129	Chr4D	301765328	301770935	+	301768131	1.0	1.0
gene:TraesCS4D03G0428600	Chr4D	300053209	300060713	-	300056961	Chr4D	301773212	301780716	-	301776964	1.0	1.0
gene:TraesCS4D03G0428800	Chr4D	300511113	300512489	+	300511801	Chr4D	302233235	302234611	+	302233923	1.0	1.0
gene:TraesCS4D03G0428900	Chr4D	300559883	300562368	-	300561125	Chr4D	302282277	302284762	-	302283519	1.0	1.0
gene:TraesCS4D03G0429000	Chr4D	301059751	301063773	+	301061762	Chr4D	302783092	302787114	+	302785103	1.0	1.0
gene:TraesCS4D03G0429100	Chr4D	301062921	301065732	-	301064326	Chr4D	302786262	302789073	-	302787667	1.0	1.0
gene:TraesCS4D03G0429200	Chr4D	301066032	301071216	-	301068624	Chr4D	302789373	302794557	-	302791965	1.0	1.0
gene:TraesCS4D03G0429500	Chr4D	301130779	301135826	-	301133302	Chr4D	302854409	302859456	-	302856932	1.0	1.0
gene:TraesCS4D03G0429600	Chr4D	301282490	301285970	-	301284230	Chr4D	303006774	303010254	-	303008514	1.0	1.0
gene:TraesCS4D03G0429700	Chr4D	301288714	301302043	-	301295378	Chr4D	303012998	303026327	-	303019662	1.0	1.0
gene:TraesCS4D03G0430100	Chr4D	301567457	301575113	+	301571285	Chr4D	303296963	303304749	+	303300856	1.0	1.0
gene:TraesCS4D03G0430200	Chr4D	301575695	301580894	-	301578294	Chr4D	303305331	303310530	-	303307930	1.0	1.0
gene:TraesCS4D03G0430900	Chr4D	301786023	301791477	+	301788750	Chr4D	303516122	303521576	+	303518849	1.0	1.0
gene:TraesCS4D03G0431200	Chr4D	301802359	301803356	+	301802857	Chr4D	303532381	303533378	+	303532879	1.0	0.998
gene:TraesCS4D03G0431300	Chr4D	301809411	301810930	+	301810170	Chr4D	303539243	303540762	+	303540002	1.0	1.0
gene:TraesCS4D03G0431700	Chr4D	302001893	302006182	+	302004037	Chr4D	303731259	303736130	+	303733694	1.0	1.0
gene:TraesCS4D03G0431800	Chr4D	302005903	302010654	-	302008278	Chr4D	303735851	303740833	-	303738342	1.0	0.995
gene:TraesCS4D03G0432100	Chr4D	302019596	302033669	-	302026632	Chr4D	303749781	303764016	-	303756898	1.0	1.0
gene:TraesCS4D03G0432300	Chr4D	302063333	302082223	-	302072778	Chr4D	303793679	303812568	-	303803123	1.0	1.0
gene:TraesCS4D03G0432400	Chr4D	302218821	302223464	+	302221142	Chr4D	303949623	303954265	+	303951944	1.0	1.0
gene:TraesCS4D03G0432600	Chr4D	302223664	302226076	-	302224870	Chr4D	303954465	303956877	-	303955671	1.0	1.0
gene:TraesCS4D03G0432900	Chr4D	302665328	302666896	+	302666112	Chr4D	304401831	304403399	+	304402615	1.0	1.0
gene:TraesCS4D03G0433000	Chr4D	302667434	302669733	-	302668583	Chr4D	304403937	304406236	-	304405086	1.0	1.0
gene:TraesCS4D03G0433400	Chr4D	302946241	302953251	+	302949746	Chr4D	304685686	304692836	+	304689261	1.0	0.999
gene:TraesCS4D03G0433500	Chr4D	302953448	302959593	-	302956520	Chr4D	304693033	304699178	-	304696105	1.0	1.0
gene:TraesCS4D03G0433600	Chr4D	303327290	303332634	+	303329962	Chr4D	305056671	305062015	+	305059343	1.0	1.0
gene:TraesCS4D03G0433800	Chr4D	303340486	303347891	-	303344188	Chr4D	305069867	305077272	-	305073569	1.0	1.0
gene:TraesCS4D03G0434000	Chr4D	303773423	303784410	+	303778916	Chr4D	305504841	305515922	+	305510381	1.0	1.0
gene:TraesCS4D03G0434100	Chr4D	303778402	303783733	-	303781067	Chr4D	305509914	305515245	-	305512579	1.0	1.0
gene:TraesCS4D03G0434300	Chr4D	304093847	304097772	+	304095809	Chr4D	305825799	305829724	+	305827761	1.0	1.0
gene:TraesCS4D03G0434400	Chr4D	304101457	304110032	-	304105744	Chr4D	305833409	305841984	-	305837696	1.0	0.999
gene:TraesCS4D03G0434700	Chr4D	304519431	304523103	+	304521267	Chr4D	306252654	306256326	+	306254490	1.0	1.0
gene:TraesCS4D03G0434900	Chr4D	304552101	304566771	-	304559436	Chr4D	306289097	306303767	-	306296432	1.0	1.0
gene:TraesCS4D03G0435100	Chr4D	304951264	304953712	+	304952488	Chr4D	306680096	306682544	+	306681320	1.0	1.0
gene:TraesCS4D03G0435400	Chr4D	305311868	305313853	+	305312860	Chr4D	307040999	307042984	+	307041991	1.0	1.0
gene:TraesCS4D03G0435800	Chr4D	305395126	305397011	+	305396068	Chr4D	307134831	307136716	+	307135773	1.0	0.999
gene:TraesCS4D03G0436200	Chr4D	305632074	305634030	+	305633052	Chr4D	307371431	307373387	+	307372409	1.0	1.0
gene:TraesCS4D03G0436300	Chr4D	306222358	306229291	+	306225824	Chr4D	307960442	307967375	+	307963908	1.0	1.0
gene:TraesCS4D03G0436500	Chr4D	306234342	306238573	+	306236457	Chr4D	307972426	307976687	+	307974556	1.0	0.995
gene:TraesCS4D03G0437200	Chr4D	307039111	307042021	+	307040566	Chr4D	308777058	308779968	+	308778513	1.0	1.0
gene:TraesCS4D03G0437400	Chr4D	307098291	307100829	-	307099560	Chr4D	308835441	308837979	-	308836710	1.0	1.0
gene:TraesCS4D03G0437700	Chr4D	307388120	307392581	+	307390350	Chr4D	309125497	309129958	+	309127727	1.0	1.0
gene:TraesCS4D03G0438100	Chr4D	307479487	307480533	-	307480010	Chr4D	309213382	309214428	-	309213905	1.0	1.0
gene:TraesCS4D03G0438200	Chr4D	307485257	307490102	+	307487679	Chr4D	309219209	309223828	+	309221518	0.976	0.976
gene:TraesCS4D03G0438300	Chr4D	307515070	307517653	-	307516361	Chr4D	309248820	309251403	-	309250111	1.0	1.0
gene:TraesCS4D03G0439100	Chr4D	308610089	308615160	-	308612624	Chr4D	310339684	310344755	-	310342219	1.0	0.999
gene:TraesCS4D03G0439500	Chr4D	308784469	308785918	-	308785193	Chr4D	310514473	310515922	-	310515197	1.0	1.0
gene:TraesCS4D03G0439700	Chr4D	308832310	308836955	-	308834632	Chr4D	310569626	310574271	-	310571948	1.0	1.0
gene:TraesCS4D03G0439900	Chr4D	308993098	308993574	+	308993336	Chr4D	310735857	310736333	+	310736095	1.0	1.0
gene:TraesCS4D03G0440000	Chr4D	308994080	309000326	-	308997203	Chr4D	310736839	310743085	-	310739962	1.0	1.0
gene:TraesCS4D03G0440100	Chr4D	309059183	309060638	+	309059910	Chr4D	310801743	310803198	+	310802470	1.0	1.0
gene:TraesCS4D03G0440700	Chr4D	309187111	309190594	-	309188852	Chr4D	310933268	310936751	-	310935009	1.0	1.0
gene:TraesCS4D03G0440900	Chr4D	309734503	309737126	+	309735814	Chr4D	311481279	311483902	+	311482590	1.0	1.0
gene:TraesCS4D03G0440800	Chr4D	309734223	309741512	-	309737867	Chr4D	311480999	311488289	-	311484644	1.0	1.0
gene:TraesCS4D03G0441100	Chr4D	309743745	309744254	-	309743999	Chr4D	311490522	311491031	-	311490776	1.0	1.0
gene:TraesCS4D03G0441200	Chr4D	309744438	309747838	-	309746138	Chr4D	311491215	311494615	-	311492915	1.0	1.0
gene:TraesCS4D03G0441400	Chr4D	309861236	309863041	+	309862138	Chr4D	311607754	311609559	+	311608656	1.0	1.0
gene:TraesCS4D03G0441600	Chr4D	309929695	309935142	-	309932418	Chr4D	311676659	311682106	-	311679382	1.0	1.0
gene:TraesCS4D03G0441700	Chr4D	309934020	309935459	+	309934739	Chr4D	311680984	311682423	+	311681703	1.0	1.0
gene:TraesCS4D03G0441900	Chr4D	309936083	309937475	-	309936779	Chr4D	311683038	311684430	-	311683734	1.0	1.0
gene:TraesCS4D03G0442100	Chr4D	310150333	310156430	+	310153381	Chr4D	311894680	311900777	+	311897728	1.0	1.0
gene:TraesCS4D03G0442200	Chr4D	310174520	310176617	+	310175568	Chr4D	311918686	311920783	+	311919734	1.0	1.0
gene:TraesCS4D03G0443300	Chr4D	310328236	310333975	+	310331105	Chr4D	312073081	312078820	+	312075950	1.0	1.0
gene:TraesCS4D03G0443400	Chr4D	310338891	310340403	-	310339647	Chr4D	312084184	312085696	-	312084940	1.0	1.0
gene:TraesCS4D03G0444100	Chr4D	310682685	310682984	+	310682834	Chr4D	312378114	312378413	+	312378263	1.0	1.0
gene:TraesCS4D03G0444000	Chr4D	310680757	310685333	-	310683045	Chr4D	312376186	312380762	-	312378474	1.0	1.0
gene:TraesCS4D03G0444700	Chr4D	311377736	311383084	-	311380410	Chr4D	313075216	313080566	-	313077891	1.0	1.0
gene:TraesCS4D03G0445800	Chr4D	312172233	312172781	+	312172507	Chr4D	313863977	313864525	+	313864251	1.0	1.0
gene:TraesCS4D03G0446600	Chr4D	312764376	312772236	+	312768306	Chr4D	314457852	314465732	+	314461792	1.0	1.0
gene:TraesCS4D03G0446700	Chr4D	312772396	312775495	+	312773945	Chr4D	314465892	314468991	+	314467441	1.0	1.0
gene:TraesCS4D03G0446900	Chr4D	312999546	313004469	+	313002007	Chr4D	314694575	314699498	+	314697036	1.0	1.0
gene:TraesCS4D03G0447000	Chr4D	313008241	313010365	-	313009303	Chr4D	314703732	314705856	-	314704794	1.0	1.0
gene:TraesCS4D03G0447700	Chr4D	313144799	313146471	-	313145635	Chr4D	314840386	314842058	-	314841222	1.0	1.0
gene:TraesCS4D03G0448500	Chr4D	313766397	313773423	-	313769910	Chr4D	315460707	315467733	-	315464220	1.0	1.0
gene:TraesCS4D03G0448900	Chr4D	314080245	314081005	-	314080625	Chr4D	315775292	315776052	-	315775672	1.0	1.0
gene:TraesCS4D03G0449100	Chr4D	314257472	314261595	+	314259533	Chr4D	315952010	315956133	+	315954071	1.0	1.0
gene:TraesCS4D03G0449200	Chr4D	314265700	314270512	+	314268106	Chr4D	315960238	315965050	+	315962644	1.0	1.0
gene:TraesCS4D03G0449400	Chr4D	314274472	314277641	-	314276056	Chr4D	315969113	315972282	-	315970697	1.0	1.0
gene:TraesCS4D03G0449600	Chr4D	314595487	314601841	-	314598664	Chr4D	316288306	316294639	-	316291472	0.998	0.998
gene:TraesCS4D03G0449700	Chr4D	314714229	314714588	-	314714408	Chr4D	316407177	316407536	-	316407356	1.0	1.0
gene:TraesCS4D03G0449800	Chr4D	314773592	314777263	-	314775427	Chr4D	316466712	316470383	-	316468547	1.0	1.0
gene:TraesCS4D03G0450000	Chr4D	314869190	314870842	-	314870016	Chr4D	316571549	316573201	-	316572375	1.0	1.0
gene:TraesCS4D03G0450300	Chr4D	315265927	315278611	-	315272269	Chr4D	316966083	316978767	-	316972425	1.0	1.0
gene:TraesCS4D03G0450400	Chr4D	315450854	315455070	+	315452962	Chr4D	317149696	317153912	+	317151804	1.0	1.0
gene:TraesCS4D03G0450600	Chr4D	315782877	315785344	+	315784110	Chr4D	317483411	317485878	+	317484644	1.0	0.999
gene:TraesCS4D03G0451200	Chr4D	316718259	316725018	+	316721638	Chr4D	318412436	318419352	+	318415894	1.0	1.0
gene:TraesCS4D03G0451600	Chr4D	317367977	317369136	-	317368556	Chr4D	319068567	319069726	-	319069146	1.0	1.0
gene:TraesCS4D03G0451700	Chr4D	317371742	317375009	+	317373375	Chr4D	319072399	319075666	+	319074032	1.0	0.999
gene:TraesCS4D03G0452000	Chr4D	317388245	317390551	-	317389398	Chr4D	319088902	319091208	-	319090055	1.0	1.0
gene:TraesCS4D03G0452500	Chr4D	317699379	317704570	+	317701974	Chr4D	319387957	319393148	+	319390552	1.0	1.0
gene:TraesCS4D03G0452700	Chr4D	317722520	317726266	-	317724393	Chr4D	319411098	319414844	-	319412971	1.0	1.0
gene:TraesCS4D03G0452900	Chr4D	317728070	317728360	+	317728215	Chr4D	319416648	319416938	+	319416793	1.0	1.0
gene:TraesCS4D03G0453200	Chr4D	317786662	317791889	-	317789275	Chr4D	319477390	319482545	-	319479967	1.0	1.0
gene:TraesCS4D03G0453300	Chr4D	318133670	318139440	+	318136555	Chr4D	319824327	319830097	+	319827212	1.0	1.0
gene:TraesCS4D03G0453400	Chr4D	318468952	318475895	+	318472423	Chr4D	320161128	320168071	+	320164599	1.0	1.0
gene:TraesCS4D03G0453700	Chr4D	318671225	318673255	-	318672240	Chr4D	320367883	320369913	-	320368898	1.0	1.0
gene:TraesCS4D03G0453800	Chr4D	318674637	318677792	-	318676214	Chr4D	320371295	320374450	-	320372872	1.0	0.999
gene:TraesCS4D03G0453900	Chr4D	318786914	318787506	-	318787210	Chr4D	320483359	320483951	-	320483655	1.0	1.0
gene:TraesCS4D03G0454200	Chr4D	319103698	319104549	-	319104123	Chr4D	320809193	320810044	-	320809618	1.0	1.0
gene:TraesCS4D03G0454600	Chr4D	319416662	319447712	-	319432187	Chr4D	321122514	321153658	-	321138086	1.0	1.0
gene:TraesCS4D03G0455000	Chr4D	319492741	319501389	-	319497065	Chr4D	321206009	321214500	-	321210254	1.0	1.0
gene:TraesCS4D03G0455300	Chr4D	319873922	319874760	-	319874341	Chr4D	321586778	321587616	-	321587197	1.0	1.0
gene:TraesCS4D03G0455400	Chr4D	320199924	320201498	+	320200711	Chr4D	321910272	321911846	+	321911059	1.0	1.0
gene:TraesCS4D03G0455500	Chr4D	320208947	320219708	-	320214327	Chr4D	321919294	321930177	-	321924735	1.0	1.0
gene:TraesCS4D03G0456000	Chr4D	320379051	320381636	-	320380343	Chr4D	322088879	322091464	-	322090171	1.0	1.0
gene:TraesCS4D03G0456100	Chr4D	320382093	320384340	-	320383216	Chr4D	322091921	322094168	-	322093044	1.0	0.999
gene:TraesCS4D03G0456300	Chr4D	320757699	320760447	+	320759073	Chr4D	322469724	322472472	+	322471098	1.0	1.0
gene:TraesCS4D03G0456400	Chr4D	320760616	320768881	-	320764748	Chr4D	322472641	322480906	-	322476773	1.0	1.0
gene:TraesCS4D03G0456700	Chr4D	321955120	321958987	+	321957053	Chr4D	323655314	323659181	+	323657247	1.0	1.0
gene:TraesCS4D03G0456800	Chr4D	321959219	321968131	+	321963675	Chr4D	323659413	323669000	+	323664206	1.0	1.0
gene:TraesCS4D03G0456900	Chr4D	321969181	321974311	+	321971746	Chr4D	323670050	323675180	+	323672615	1.0	1.0
gene:TraesCS4D03G0457200	Chr4D	322075427	322077728	-	322076577	Chr4D	323775700	323778001	-	323776850	1.0	1.0
gene:TraesCS4D03G0457600	Chr4D	322384661	322387136	-	322385898	Chr4D	324086526	324089001	-	324087763	1.0	1.0
gene:TraesCS4D03G0457700	Chr4D	322393010	322394103	-	322393556	Chr4D	324094875	324095968	-	324095421	1.0	1.0
gene:TraesCS4D03G0457800	Chr4D	322442372	322446145	-	322444258	Chr4D	324144244	324148017	-	324146130	1.0	1.0
gene:TraesCS4D03G0457900	Chr4D	322812101	322821187	+	322816644	Chr4D	324514443	324523529	+	324518986	1.0	1.0
gene:TraesCS4D03G0458200	Chr4D	322824232	322828053	+	322826142	Chr4D	324526823	324530644	+	324528733	1.0	1.0
gene:TraesCS4D03G0458300	Chr4D	322829204	322832741	-	322830972	Chr4D	324531795	324535332	-	324533563	1.0	1.0
gene:TraesCS4D03G0458400	Chr4D	323005049	323012725	+	323008887	Chr4D	324708729	324716634	+	324712681	1.0	0.916
gene:TraesCS4D03G0458500	Chr4D	323010711	323015528	-	323013119	Chr4D	324714620	324719437	-	324717028	1.0	1.0
gene:TraesCS4D03G0458700	Chr4D	323054513	323056674	-	323055593	Chr4D	324758472	324760633	-	324759552	1.0	1.0
gene:TraesCS4D03G0458900	Chr4D	323251547	323253910	-	323252728	Chr4D	324953942	324956305	-	324955123	1.0	1.0
gene:TraesCS4D03G0459000	Chr4D	323254679	323263208	-	323258943	Chr4D	324957074	324965603	-	324961338	1.0	1.0
gene:TraesCS4D03G0459100	Chr4D	323263784	323266469	-	323265126	Chr4D	324966179	324968877	-	324967528	1.0	0.99
gene:TraesCS4D03G0459200	Chr4D	323270590	323274524	-	323272557	Chr4D	324972998	324976932	-	324974965	1.0	0.999
gene:TraesCS4D03G0459900	Chr4D	323506671	323508678	+	323507674	Chr4D	325209778	325211785	+	325210781	1.0	1.0
gene:TraesCS4D03G0460000	Chr4D	323509034	323509875	-	323509454	Chr4D	325212141	325212982	-	325212561	1.0	1.0
gene:TraesCS4D03G0460100	Chr4D	323526630	323527692	-	323527161	Chr4D	325229665	325230727	-	325230196	1.0	1.0
gene:TraesCS4D03G0460400	Chr4D	323705831	323708772	+	323707301	Chr4D	325410678	325413634	+	325412156	1.0	0.994
gene:TraesCS4D03G0460300	Chr4D	323702129	323721947	+	323712038	Chr4D	325406976	325426809	+	325416892	1.0	1.0
gene:TraesCS4D03G0461100	Chr4D	323736080	323737465	-	323736772	Chr4D	325440942	325442327	-	325441634	1.0	1.0
gene:TraesCS4D03G0461200	Chr4D	323756435	323757778	+	323757106	Chr4D	325461566	325462909	+	325462237	1.0	1.0
gene:TraesCS4D03G0461300	Chr4D	323757965	323761825	-	323759895	Chr4D	325463096	325466956	-	325465026	1.0	1.0
gene:TraesCS4D03G0461400	Chr4D	323769411	323771053	-	323770232	Chr4D	325475015	325476657	-	325475836	1.0	1.0
gene:TraesCS4D03G0461600	Chr4D	324063127	324073606	+	324068366	Chr4D	325769151	325779632	+	325774391	1.0	0.999
gene:TraesCS4D03G0461700	Chr4D	324073865	324078509	-	324076187	Chr4D	325779891	325784535	-	325782213	1.0	0.999
gene:TraesCS4D03G0461900	Chr4D	324149156	324154481	+	324151818	Chr4D	325855166	325860491	+	325857828	1.0	1.0
gene:TraesCS4D03G0462000	Chr4D	324154943	324156010	+	324155476	Chr4D	325860953	325862020	+	325861486	1.0	1.0
gene:TraesCS4D03G0462200	Chr4D	324359324	324360378	+	324359851	Chr4D	326066006	326067060	+	326066533	1.0	1.0
gene:TraesCS4D03G0462300	Chr4D	324364704	324368854	+	324366779	Chr4D	326071386	326075536	+	326073461	1.0	1.0
gene:TraesCS4D03G0462500	Chr4D	324369363	324375985	+	324372674	Chr4D	326076045	326082667	+	326079356	1.0	1.0
gene:TraesCS4D03G0463500	Chr4D	325050983	325054018	+	325052500	Chr4D	326744972	326748007	+	326746489	1.0	1.0
gene:TraesCS4D03G0463700	Chr4D	325259921	325260825	+	325260373	Chr4D	326954163	326955067	+	326954615	1.0	1.0
gene:TraesCS4D03G0463900	Chr4D	325700850	325705839	+	325703344	Chr4D	327395401	327400392	+	327397896	1.0	1.0
gene:TraesCS4D03G0464000	Chr4D	326046241	326047305	-	326046773	Chr4D	327741310	327742374	-	327741842	1.0	1.0
gene:TraesCS4D03G0464500	Chr4D	326402888	326403733	-	326403310	Chr4D	328098635	328099480	-	328099057	1.0	1.0
gene:TraesCS4D03G0464800	Chr4D	326531359	326531982	-	326531670	Chr4D	328226781	328227404	-	328227092	1.0	1.0
gene:TraesCS4D03G0464900	Chr4D	326537371	326537625	-	326537498	Chr4D	328232793	328233047	-	328232920	1.0	1.0
gene:TraesCS4D03G0465000	Chr4D	326540773	326541123	-	326540948	Chr4D	328236195	328236545	-	328236370	1.0	1.0
gene:TraesCS4D03G0465200	Chr4D	327122408	327126689	-	327124548	Chr4D	328819576	328823857	-	328821716	1.0	1.0
gene:TraesCS4D03G0465300	Chr4D	327129356	327130363	-	327129859	Chr4D	328826524	328827531	-	328827027	1.0	1.0
gene:TraesCS4D03G0465500	Chr4D	327523854	327530951	+	327527402	Chr4D	329227655	329234843	+	329231249	1.0	1.0
gene:TraesCS4D03G0465600	Chr4D	327574887	327578526	+	327576706	Chr4D	329278909	329282547	+	329280728	1.0	0.997
gene:TraesCS4D03G0465700	Chr4D	327583527	327586317	-	327584922	Chr4D	329287963	329290808	-	329289385	1.0	0.996
gene:TraesCS4D03G0465800	Chr4D	327864228	327866265	-	327865246	Chr4D	329569073	329571110	-	329570091	1.0	1.0
gene:TraesCS4D03G0465900	Chr4D	327866968	327875918	-	327871443	Chr4D	329571813	329580767	-	329576290	1.0	1.0
gene:TraesCS4D03G0466000	Chr4D	327876603	327878270	-	327877436	Chr4D	329581452	329583119	-	329582285	1.0	0.998
gene:TraesCS4D03G0466100	Chr4D	327989739	327992384	-	327991061	Chr4D	329693768	329696413	-	329695090	1.0	1.0
gene:TraesCS4D03G0467000	Chr4D	328327491	328329478	-	328328484	Chr4D	330033367	330035354	-	330034360	1.0	1.0
gene:TraesCS4D03G0467200	Chr4D	328698269	328703765	+	328701017	Chr4D	330393815	330399311	+	330396563	1.0	1.0
gene:TraesCS4D03G0467600	Chr4D	328862286	328862432	-	328862359	Chr4D	330558279	330558425	-	330558352	1.0	1.0
gene:TraesCS4D03G0467700	Chr4D	328963818	328965258	+	328964538	Chr4D	330659724	330661164	+	330660444	1.0	1.0
gene:TraesCS4D03G0467900	Chr4D	329153186	329155349	+	329154267	Chr4D	330850203	330852366	+	330851284	1.0	1.0
gene:TraesCS4D03G0468100	Chr4D	329155569	329156713	-	329156141	Chr4D	330852586	330853730	-	330853158	1.0	1.0
gene:TraesCS4D03G0468200	Chr4D	329160772	329166230	-	329163501	Chr4D	330857789	330863247	-	330860518	1.0	1.0
gene:TraesCS4D03G0468300	Chr4D	329167916	329174510	+	329171213	Chr4D	330864933	330871524	+	330868228	1.0	1.0
gene:TraesCS4D03G0468700	Chr4D	329289576	329291262	+	329290419	Chr4D	330987112	330988798	+	330987955	1.0	1.0
gene:TraesCS4D03G0468800	Chr4D	329292981	329296541	-	329294761	Chr4D	330990517	330994077	-	330992297	1.0	1.0
gene:TraesCS4D03G0468900	Chr4D	329454001	329457832	+	329455916	Chr4D	331152049	331155880	+	331153964	1.0	1.0
gene:TraesCS4D03G0469000	Chr4D	329466228	329467529	+	329466878	Chr4D	331163823	331165124	+	331164473	1.0	1.0
gene:TraesCS4D03G0470400	Chr4D	331778587	331780026	-	331779306	Chr4D	333483731	333485170	-	333484450	1.0	1.0
gene:TraesCS4D03G0470700	Chr4D	332267284	332268514	+	332267899	Chr4D	333971400	333972630	+	333972015	1.0	1.0
gene:TraesCS4D03G0471700	Chr4D	333145057	333146548	-	333145802	Chr4D	334857466	334858957	-	334858211	1.0	1.0
gene:TraesCS4D03G0471800	Chr4D	333191643	333198030	+	333194836	Chr4D	334904407	334910794	+	334907600	1.0	1.0
gene:TraesCS4D03G0471900	Chr4D	333199257	333205477	+	333202367	Chr4D	334912021	334918241	+	334915131	1.0	1.0
gene:TraesCS4D03G0472100	Chr4D	333395909	333399952	+	333397930	Chr4D	335108556	335112599	+	335110577	1.0	1.0
gene:TraesCS4D03G0472300	Chr4D	333743878	333745537	+	333744707	Chr4D	335457800	335459459	+	335458629	1.0	1.0
gene:TraesCS4D03G0472500	Chr4D	333897240	333901097	-	333899168	Chr4D	335609046	335612903	-	335610974	1.0	1.0
gene:TraesCS4D03G0472800	Chr4D	334002009	334004582	-	334003295	Chr4D	335714088	335716661	-	335715374	1.0	1.0
gene:TraesCS4D03G0473500	Chr4D	334233368	334233880	-	334233624	Chr4D	335953435	335953947	-	335953691	1.0	1.0
gene:TraesCS4D03G0473600	Chr4D	334240075	334242793	-	334241434	Chr4D	335960143	335962861	-	335961502	1.0	1.0
gene:TraesCS4D03G0473800	Chr4D	334277524	334280877	-	334279200	Chr4D	335997588	336000941	-	335999264	1.0	1.0
gene:TraesCS4D03G0473900	Chr4D	334281805	334289625	-	334285715	Chr4D	336002029	336010294	-	336006161	1.0	1.0
gene:TraesCS4D03G0474100	Chr4D	334754428	334755102	+	334754765	Chr4D	336474980	336475654	+	336475317	1.0	1.0
gene:TraesCS4D03G0474500	Chr4D	335076548	335080201	+	335078374	Chr4D	336803628	336807281	+	336805454	1.0	0.999
gene:TraesCS4D03G0474600	Chr4D	335081781	335084000	-	335082890	Chr4D	336808861	336811080	-	336809970	1.0	1.0
gene:TraesCS4D03G0474700	Chr4D	335086853	335087979	+	335087416	Chr4D	336813933	336815059	+	336814496	1.0	1.0
gene:TraesCS4D03G0474800	Chr4D	335155057	335156238	-	335155647	Chr4D	336882033	336883214	-	336882623	1.0	1.0
gene:TraesCS4D03G0474900	Chr4D	335157063	335160520	-	335158791	Chr4D	336884039	336887496	-	336885767	1.0	1.0
gene:TraesCS4D03G0475100	Chr4D	335162595	335167795	-	335165195	Chr4D	336889571	336894771	-	336892171	1.0	1.0
gene:TraesCS4D03G0475300	Chr4D	335294954	335297787	-	335296370	Chr4D	337021696	337024529	-	337023112	1.0	1.0
gene:TraesCS4D03G0475900	Chr4D	335450468	335452184	-	335451326	Chr4D	337179960	337181676	-	337180818	1.0	1.0
gene:TraesCS4D03G0476100	Chr4D	335454542	335457670	-	335456106	Chr4D	337184034	337187162	-	337185598	1.0	1.0
gene:TraesCS4D03G0476200	Chr4D	335457893	335461817	+	335459855	Chr4D	337187385	337191413	+	337189399	1.0	1.0
gene:TraesCS4D03G0476400	Chr4D	335462075	335463122	-	335462598	Chr4D	337191671	337192718	-	337192194	1.0	1.0
gene:TraesCS4D03G0476500	Chr4D	335464347	335466202	+	335465274	Chr4D	337193943	337195798	+	337194870	1.0	1.0
gene:TraesCS4D03G0476600	Chr4D	335887773	335891749	+	335889761	Chr4D	337618483	337622860	+	337620671	1.0	1.0
gene:TraesCS4D03G0476700	Chr4D	335892315	335896210	+	335894262	Chr4D	337623426	337627321	+	337625373	1.0	1.0
gene:TraesCS4D03G0476900	Chr4D	336005695	336007363	+	336006529	Chr4D	337735140	337736808	+	337735974	1.0	1.0
gene:TraesCS4D03G0477000	Chr4D	336009914	336011786	-	336010850	Chr4D	337739359	337741252	-	337740305	1.0	0.988
gene:TraesCS4D03G0477100	Chr4D	336230181	336231674	+	336230927	Chr4D	337963554	337965047	+	337964300	1.0	1.0
gene:TraesCS4D03G0477200	Chr4D	336244267	336245249	-	336244758	Chr4D	337977639	337978621	-	337978130	1.0	1.0
gene:TraesCS4D03G0477700	Chr4D	336334598	336343861	-	336339229	Chr4D	338067729	338076992	-	338072360	1.0	1.0
gene:TraesCS4D03G0478000	Chr4D	336643607	336646885	+	336645246	Chr4D	338378813	338382091	+	338380452	1.0	1.0
