gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS3B03G0861000	Chr3B	560355096	560362237	+	560358666	Chr3B	558630237	558637388	+	558633812	1.0	0.995
gene:TraesCS3B03G0861100	Chr3B	560370538	560378349	+	560374443	Chr3B	558642385	558650196	+	558646290	1.0	1.0
gene:TraesCS3B03G0861200	Chr3B	560377013	560381528	-	560379270	Chr3B	558648860	558653376	-	558651118	1.0	1.0
gene:TraesCS3B03G0861400	Chr3B	560559155	560560786	+	560559970	Chr3B	558831516	558833143	+	558832329	0.997	0.996
gene:TraesCS3B03G0861500	Chr3B	560609719	560611082	+	560610400	Chr3B	558881163	558882525	+	558881844	0.999	0.989
gene:TraesCS3B03G0862100	Chr3B	560843130	560844472	+	560843801	Chr3B	558948714	558950056	+	558949385	1.0	0.998
gene:TraesCS3B03G0862200	Chr3B	560881964	560884703	+	560883333	Chr3B	558988180	558990919	+	558989549	1.0	0.993
gene:TraesCS3B03G0862700	Chr3B	561607562	561608815	+	561608188	Chr3B	559764874	559766127	+	559765500	1.0	0.997
gene:TraesCS3B03G0863000	Chr3B	561972663	561974578	+	561973620	Chr3B	560150421	560152332	+	560151376	0.997	0.997
gene:TraesCS3B03G0863100	Chr3B	561979295	561981165	-	561980230	Chr3B	560157044	560158914	-	560157979	1.0	0.999
gene:TraesCS3B03G0864400	Chr3B	562270836	562276508	-	562273672	Chr3B	560446087	560451751	-	560448919	0.996	0.994
gene:TraesCS3B03G0864600	Chr3B	562326147	562327632	-	562326889	Chr3B	560510740	560512225	-	560511482	1.0	0.999
gene:TraesCS3B03G0864700	Chr3B	562338735	562341723	-	562340229	Chr3B	560523282	560526270	-	560524776	1.0	0.998
gene:TraesCS3B03G0864800	Chr3B	562341937	562342699	+	562342318	Chr3B	560526484	560527246	+	560526865	1.0	0.997
gene:TraesCS3B03G0865700	Chr3B	562547907	562548569	-	562548238	Chr3B	560724932	560725594	-	560725263	1.0	0.998
gene:TraesCS3B03G0866000	Chr3B	562662318	562663624	-	562662971	Chr3B	560868360	560869666	-	560869013	1.0	0.998
gene:TraesCS3B03G0866200	Chr3B	562776517	562796821	-	562786669	Chr3B	560974448	560994935	-	560984691	1.0	0.998
gene:TraesCS3B03G0866900	Chr3B	563247642	563248253	-	563247947	Chr3B	561431655	561432266	-	561431960	1.0	0.996
gene:TraesCS3B03G0867000	Chr3B	563248576	563249274	+	563248925	Chr3B	561432589	561433287	+	561432938	1.0	0.995
gene:TraesCS3B03G0867100	Chr3B	563253403	563253987	-	563253695	Chr3B	561437418	561438001	-	561437709	0.998	0.996
gene:TraesCS3B03G0867200	Chr3B	563254241	563255009	+	563254625	Chr3B	561438255	561439023	+	561438639	1.0	1.0
gene:TraesCS3B03G0867300	Chr3B	563255289	563260049	-	563257669	Chr3B	561439303	561444063	-	561441683	1.0	1.0
gene:TraesCS3B03G0868500	Chr3B	563572488	563578234	-	563575361	Chr3B	561762582	561768323	-	561765452	1.0	0.999
gene:TraesCS3B03G0868800	Chr3B	563751432	563757826	-	563754629	Chr3B	561964772	561971166	-	561967969	1.0	1.0
gene:TraesCS3B03G0869100	Chr3B	564039397	564048630	-	564044013	Chr3B	562259123	562268355	-	562263739	1.0	0.997
gene:TraesCS3B03G0869200	Chr3B	564078697	564078960	+	564078828	Chr3B	562303438	562303701	+	562303569	1.0	1.0
gene:TraesCS3B03G0869300	Chr3B	564083696	564086937	+	564085316	Chr3B	562308438	562311678	+	562310058	1.0	0.998
gene:TraesCS3B03G0869500	Chr3B	564221163	564223518	+	564222340	Chr3B	562457957	562460312	+	562459134	1.0	0.999
gene:TraesCS3B03G0870400	Chr3B	564896166	564897038	-	564896602	Chr3B	563106719	563107591	-	563107155	1.0	0.996
gene:TraesCS3B03G0870800	Chr3B	564952608	564955783	+	564954195	Chr3B	563163035	563166198	+	563164616	0.992	0.992
gene:TraesCS3B03G0870900	Chr3B	564984100	564985679	-	564984889	Chr3B	563206951	563208530	-	563207740	1.0	1.0
gene:TraesCS3B03G0871100	Chr3B	565497970	565507074	+	565502522	Chr3B	563694179	563703392	+	563698785	1.0	0.997
gene:TraesCS3B03G0871900	Chr3B	565818327	565845983	+	565832155	Chr3B	564035201	564064040	+	564049620	1.0	0.999
gene:TraesCS3B03G0872300	Chr3B	565847355	565850208	+	565848781	Chr3B	564065412	564068265	+	564066838	1.0	0.998
gene:TraesCS3B03G0872500	Chr3B	565911999	565915095	+	565913547	Chr3B	564120533	564123631	+	564122082	1.0	1.0
gene:TraesCS3B03G0872600	Chr3B	565978397	565986623	-	565982510	Chr3B	564186912	564195055	-	564190983	1.0	0.997
gene:TraesCS3B03G0872800	Chr3B	566157759	566159756	-	566158757	Chr3B	564361864	564363861	-	564362862	0.999	0.996
gene:TraesCS3B03G0873200	Chr3B	566672253	566681477	+	566676865	Chr3B	564883661	564892916	+	564888288	1.0	0.999
gene:TraesCS3B03G0873400	Chr3B	566691327	566696719	-	566694023	Chr3B	564902753	564908145	-	564905449	1.0	1.0
gene:TraesCS3B03G0874100	Chr3B	567459939	567470328	+	567465133	Chr3B	565618346	565628733	+	565623539	1.0	0.999
gene:TraesCS3B03G0874200	Chr3B	567470454	567474960	-	567472707	Chr3B	565628859	565633379	-	565631119	1.0	0.994
gene:TraesCS3B03G0874500	Chr3B	567716561	567718243	+	567717402	Chr3B	565877595	565879256	+	565878425	0.974	0.971
gene:TraesCS3B03G0875100	Chr3B	568165016	568170876	+	568167946	Chr3B	566326851	566332711	+	566329781	1.0	0.999
gene:TraesCS3B03G0875200	Chr3B	568298876	568303851	+	568301363	Chr3B	566460383	566465357	+	566462870	1.0	0.999
gene:TraesCS3B03G0875300	Chr3B	568335272	568336739	-	568336005	Chr3B	566497396	566498863	-	566498129	1.0	0.998
gene:TraesCS3B03G0875700	Chr3B	568710283	568711883	-	568711083	Chr3B	566872232	566873834	-	566873033	1.0	0.998
gene:TraesCS3B03G0876000	Chr3B	568805093	568806064	+	568805578	Chr3B	566967093	566968064	+	566967578	1.0	0.998
gene:TraesCS3B03G0876100	Chr3B	568805948	568815819	-	568810883	Chr3B	566967948	566977714	-	566972831	1.0	0.998
gene:TraesCS3B03G0876300	Chr3B	568962844	568968119	-	568965481	Chr3B	567123643	567128875	-	567126259	0.987	0.986
gene:TraesCS3B03G0876800	Chr3B	569327590	569330625	-	569329107	Chr3B	567481293	567484328	-	567482810	1.0	0.999
gene:TraesCS3B03G0876900	Chr3B	569349312	569353598	-	569351455	Chr3B	567503051	567507338	-	567505194	0.999	0.999
gene:TraesCS3B03G0877100	Chr3B	569777844	569779828	+	569778836	Chr3B	567921894	567923878	+	567922886	1.0	0.996
gene:TraesCS3B03G0877800	Chr3B	569875106	569877631	-	569876368	Chr3B	568010962	568013467	-	568012214	1.0	0.999
gene:TraesCS3B03G0877900	Chr3B	569878498	569879731	+	569879114	Chr3B	568014334	568015567	+	568014950	1.0	1.0
gene:TraesCS3B03G0878400	Chr3B	570229132	570234695	+	570231913	Chr3B	568348865	568354411	+	568351638	0.994	0.994
gene:TraesCS3B03G0878600	Chr3B	570305249	570307073	+	570306161	Chr3B	568426515	568428504	+	568427509	1.0	0.999
gene:TraesCS3B03G0879100	Chr3B	570390672	570391696	+	570391184	Chr3B	568501008	568502032	+	568501520	1.0	1.0
gene:TraesCS3B03G0879500	Chr3B	570397333	570398430	-	570397881	Chr3B	568507678	568508775	-	568508226	1.0	1.0
gene:TraesCS3B03G0880100	Chr3B	570485967	570487058	-	570486512	Chr3B	568573106	568574197	-	568573651	1.0	1.0
gene:TraesCS3B03G0880200	Chr3B	570512145	570515606	-	570513875	Chr3B	568599294	568602755	-	568601024	1.0	1.0
gene:TraesCS3B03G0880300	Chr3B	570660465	570662264	+	570661364	Chr3B	568746419	568748218	+	568747318	1.0	0.995
gene:TraesCS3B03G0880400	Chr3B	570744756	570749098	-	570746927	Chr3B	568830497	568834822	-	568832659	0.992	0.99
gene:TraesCS3B03G0880500	Chr3B	570785270	570788133	-	570786701	Chr3B	568869663	568872486	-	568871074	0.963	0.963
gene:TraesCS3B03G0880600	Chr3B	570791526	570792555	-	570792040	Chr3B	568875971	568877000	-	568876485	1.0	0.999
gene:TraesCS3B03G0880700	Chr3B	570794138	570794548	-	570794343	Chr3B	568878582	568878992	-	568878787	1.0	1.0
gene:TraesCS3B03G0880900	Chr3B	570978903	570979865	+	570979384	Chr3B	569076008	569076970	+	569076489	1.0	0.994
gene:TraesCS3B03G0881000	Chr3B	571166768	571168718	+	571167743	Chr3B	569263659	569265447	+	569264553	0.91	0.907
gene:TraesCS3B03G0881300	Chr3B	571289169	571300378	+	571294773	Chr3B	569411620	569422713	+	569417166	1.0	0.996
gene:TraesCS3B03G0881800	Chr3B	571326407	571332643	+	571329525	Chr3B	569444540	569450829	+	569447684	1.0	0.996
gene:TraesCS3B03G0881900	Chr3B	571506618	571514308	+	571510463	Chr3B	569641931	569649621	+	569645776	0.999	0.998
gene:TraesCS3B03G0882100	Chr3B	571588395	571590137	-	571589266	Chr3B	569723445	569725186	-	569724315	0.999	0.986
gene:TraesCS3B03G0882400	Chr3B	571606606	571608504	+	571607555	Chr3B	569734737	569736635	+	569735686	1.0	0.996
gene:TraesCS3B03G0883200	Chr3B	571723400	571724595	+	571723997	Chr3B	569852832	569854028	+	569853430	1.0	0.996
gene:TraesCS3B03G0883300	Chr3B	571724719	571755541	-	571740130	Chr3B	569854152	569885553	-	569869852	0.996	0.994
gene:TraesCS3B03G0883500	Chr3B	571772896	571776727	-	571774811	Chr3B	569903431	569907262	-	569905346	1.0	0.996
gene:TraesCS3B03G0883900	Chr3B	571880251	571882867	+	571881559	Chr3B	570014396	570017014	+	570015705	1.0	0.995
gene:TraesCS3B03G0884300	Chr3B	571919534	571920019	-	571919776	Chr3B	570054314	570054791	-	570054552	0.983	0.983
gene:TraesCS3B03G0884600	Chr3B	571947928	571948688	-	571948308	Chr3B	570083273	570084033	-	570083653	1.0	0.998
gene:TraesCS3B03G0884900	Chr3B	572093130	572100493	+	572096811	Chr3B	570213854	570221216	+	570217535	1.0	1.0
gene:TraesCS3B03G0885000	Chr3B	572101174	572112354	+	572106764	Chr3B	570221896	570233106	+	570227501	1.0	0.998
gene:TraesCS3B03G0885100	Chr3B	572111993	572112232	-	572112112	Chr3B	570232745	570232984	-	570232864	1.0	1.0
gene:TraesCS3B03G0885300	Chr3B	572167834	572172275	-	572170054	Chr3B	570288913	570293353	-	570291133	1.0	0.996
gene:TraesCS3B03G0885400	Chr3B	572177001	572178110	-	572177555	Chr3B	570298509	570299618	-	570299063	1.0	0.994
gene:TraesCS3B03G0885500	Chr3B	572192109	572193233	-	572192671	Chr3B	570313716	570314840	-	570314278	1.0	0.996
gene:TraesCS3B03G0885600	Chr3B	572319413	572321763	+	572320588	Chr3B	570458081	570460431	+	570459256	1.0	0.998
gene:TraesCS3B03G0885700	Chr3B	572321895	572332204	-	572327049	Chr3B	570460560	570470687	-	570465623	1.0	0.981
gene:TraesCS3B03G0886400	Chr3B	572934381	572936280	+	572935330	Chr3B	571085961	571087841	+	571086901	1.0	0.982
gene:TraesCS3B03G0887400	Chr3B	573505817	573506080	-	573505948	Chr3B	571743861	571744124	-	571743992	1.0	0.984
gene:TraesCS3B03G0887800	Chr3B	573725500	573726144	+	573725822	Chr3B	571971279	571971923	+	571971601	1.0	0.996
gene:TraesCS3B03G0888500	Chr3B	574331124	574332382	-	574331753	Chr3B	572529114	572530372	-	572529743	1.0	0.999
gene:TraesCS3B03G0888900	Chr3B	574548939	574556957	+	574552948	Chr3B	572752693	572760771	+	572756732	1.0	0.995
gene:TraesCS3B03G0889000	Chr3B	574557411	574562503	+	574559957	Chr3B	572761225	572766348	+	572763786	0.999	0.998
gene:TraesCS3B03G0889100	Chr3B	574562636	574565459	-	574564047	Chr3B	572766481	572769304	-	572767892	1.0	0.998
gene:TraesCS3B03G0889600	Chr3B	574943106	574947353	-	574945229	Chr3B	573333778	573338301	-	573336039	1.0	0.999
gene:TraesCS3B03G0889800	Chr3B	575096543	575097591	+	575097067	Chr3B	573467706	573468754	+	573468230	1.0	0.997
gene:TraesCS3B03G0890000	Chr3B	575101897	575104556	+	575103226	Chr3B	573473071	573475730	+	573474400	1.0	0.999
gene:TraesCS3B03G0890400	Chr3B	575108546	575109595	-	575109070	Chr3B	573479719	573480768	-	573480243	1.0	0.978
gene:TraesCS3B03G0890300	Chr3B	575106152	575112425	+	575109288	Chr3B	573477325	573483596	+	573480460	0.998	0.997
gene:TraesCS3B03G0890500	Chr3B	575110110	575111834	+	575110972	Chr3B	573481283	573483007	+	573482145	1.0	0.997
gene:TraesCS3B03G0890600	Chr3B	575113041	575116059	-	575114550	Chr3B	573484212	573487230	-	573485721	1.0	0.996
gene:TraesCS3B03G0890700	Chr3B	575277113	575278000	-	575277556	Chr3B	573677370	573678265	-	573677817	1.0	0.985
gene:TraesCS3B03G0890900	Chr3B	575331670	575338990	+	575335330	Chr3B	573732022	573739348	+	573735685	0.998	0.996
gene:TraesCS3B03G0891300	Chr3B	575640327	575645107	+	575642717	Chr3B	574025544	574030325	+	574027934	1.0	0.998
gene:TraesCS3B03G0891500	Chr3B	575772552	575774204	-	575773378	Chr3B	574147535	574149187	-	574148361	1.0	0.99
gene:TraesCS3B03G0891700	Chr3B	575811062	575814897	-	575812979	Chr3B	574191702	574195411	-	574193556	1.0	0.998
gene:TraesCS3B03G0891800	Chr3B	576087806	576090026	-	576088916	Chr3B	574468776	574470998	-	574469887	1.0	0.998
gene:TraesCS3B03G0891900	Chr3B	576239943	576244985	+	576242464	Chr3B	574625653	574630717	+	574628185	1.0	0.999
gene:TraesCS3B03G0892100	Chr3B	576252013	576252396	-	576252204	Chr3B	574637635	574638018	-	574637826	1.0	0.996
gene:TraesCS3B03G0892200	Chr3B	576257637	576258046	-	576257841	Chr3B	574643568	574643977	-	574643772	1.0	1.0
gene:TraesCS3B03G0892400	Chr3B	576306692	576310842	+	576308767	Chr3B	574683889	574688039	+	574685964	1.0	0.999
gene:TraesCS3B03G0892500	Chr3B	576310979	576317619	-	576314299	Chr3B	574688176	574694819	-	574691497	1.0	0.998
gene:TraesCS3B03G0892600	Chr3B	576439814	576442729	-	576441271	Chr3B	574840666	574843600	-	574842133	1.0	1.0
gene:TraesCS3B03G0892700	Chr3B	576443075	576448304	-	576445689	Chr3B	574843945	574849179	-	574846562	1.0	0.999
gene:TraesCS3B03G0893600	Chr3B	576738516	576741502	+	576740009	Chr3B	575122876	575125864	+	575124370	1.0	0.995
gene:TraesCS3B03G0893700	Chr3B	576741655	576741990	-	576741822	Chr3B	575126017	575126352	-	575126184	1.0	0.997
gene:TraesCS3B03G0893800	Chr3B	576743853	576746666	-	576745259	Chr3B	575128215	575131028	-	575129621	1.0	0.996
gene:TraesCS3B03G0894000	Chr3B	576790776	576791959	+	576791367	Chr3B	575136325	575137508	+	575136916	1.0	0.998
gene:TraesCS3B03G0894100	Chr3B	576792838	576793238	+	576793038	Chr3B	575138387	575138787	+	575138587	1.0	0.996
gene:TraesCS3B03G0894300	Chr3B	576899019	576900922	+	576899970	Chr3B	575218965	575220872	+	575219918	1.0	0.989
gene:TraesCS3B03G0894700	Chr3B	577037102	577037768	+	577037435	Chr3B	575406107	575406779	+	575406443	1.0	0.982
gene:TraesCS3B03G0894800	Chr3B	577081178	577081649	+	577081413	Chr3B	575445562	575446033	+	575445797	1.0	1.0
gene:TraesCS3B03G0895000	Chr3B	577161743	577166042	+	577163892	Chr3B	575527601	575531901	+	575529751	1.0	0.997
gene:TraesCS3B03G0895200	Chr3B	577252585	577253214	-	577252899	Chr3B	575631936	575632565	-	575632250	1.0	0.984
gene:TraesCS3B03G0895400	Chr3B	577462993	577464213	-	577463603	Chr3B	575823571	575824791	-	575824181	1.0	0.996
gene:TraesCS3B03G0895300	Chr3B	577462775	577466719	+	577464747	Chr3B	575823353	575827235	+	575825294	0.977	0.975
gene:TraesCS3B03G0895800	Chr3B	577591534	577594942	+	577593238	Chr3B	575960758	575964165	+	575962461	1.0	0.998
gene:TraesCS3B03G0895900	Chr3B	577634007	577637255	+	577635631	Chr3B	576003234	576006495	+	576004864	1.0	0.993
gene:TraesCS3B03G0896100	Chr3B	577637524	577644747	-	577641135	Chr3B	576006764	576013954	-	576010359	0.988	0.987
gene:TraesCS3B03G0896700	Chr3B	577917186	577920546	+	577918866	Chr3B	576306516	576309879	+	576308197	1.0	0.998
gene:TraesCS3B03G0897100	Chr3B	577963624	577965654	-	577964639	Chr3B	576342039	576344069	-	576343054	1.0	0.996
gene:TraesCS3B03G0897300	Chr3B	578578175	578580697	+	578579436	Chr3B	576980609	576983131	+	576981870	1.0	0.999
gene:TraesCS3B03G0897400	Chr3B	579205724	579207115	+	579206419	Chr3B	577532267	577533658	+	577532962	1.0	0.999
gene:TraesCS3B03G0897800	Chr3B	579219693	579220406	-	579220049	Chr3B	577542908	577543621	-	577543264	1.0	0.997
gene:TraesCS3B03G0897900	Chr3B	579220539	579222384	+	579221461	Chr3B	577543773	577545622	+	577544697	1.0	0.994
gene:TraesCS3B03G0898000	Chr3B	579225500	579228382	-	579226941	Chr3B	577548905	577551787	-	577550346	1.0	0.998
gene:TraesCS3B03G0898100	Chr3B	579383880	579385086	-	579384483	Chr3B	577724816	577726023	-	577725419	1.0	0.995
gene:TraesCS3B03G0898200	Chr3B	579422649	579428176	-	579425412	Chr3B	577763490	577769016	-	577766253	1.0	0.998
gene:TraesCS3B03G0898300	Chr3B	579429320	579435630	-	579432475	Chr3B	577770161	577776416	-	577773288	1.0	0.998
gene:TraesCS3B03G0898600	Chr3B	579522296	579524342	-	579523319	Chr3B	577863100	577865146	-	577864123	1.0	1.0
gene:TraesCS3B03G0899200	Chr3B	579936041	579937585	+	579936813	Chr3B	578234022	578235565	+	578234793	0.999	0.997
gene:TraesCS3B03G0899300	Chr3B	579943004	579943510	+	579943257	Chr3B	578246256	578246762	+	578246509	1.0	1.0
gene:TraesCS3B03G0899400	Chr3B	579946879	579949716	+	579948297	Chr3B	578250130	578253005	+	578251567	0.999	0.978
gene:TraesCS3B03G0899600	Chr3B	579954010	579956736	-	579955373	Chr3B	578257297	578260023	-	578258660	1.0	0.994
gene:TraesCS3B03G0900000	Chr3B	580354417	580355097	+	580354757	Chr3B	578658750	578659430	+	578659090	1.0	1.0
gene:TraesCS3B03G0900500	Chr3B	580435743	580437331	+	580436537	Chr3B	578740763	578742352	+	578741557	1.0	0.997
gene:TraesCS3B03G0900600	Chr3B	580439708	580444732	+	580442220	Chr3B	578744637	578749668	+	578747152	1.0	0.997
gene:TraesCS3B03G0900700	Chr3B	580445185	580448759	-	580446972	Chr3B	578750121	578753692	-	578751906	0.998	0.998
gene:TraesCS3B03G0900800	Chr3B	580584850	580585905	-	580585377	Chr3B	578916986	578918041	-	578917513	1.0	0.999
gene:TraesCS3B03G0900900	Chr3B	580600021	580607254	-	580603637	Chr3B	578933166	578940532	-	578936849	1.0	0.993
gene:TraesCS3B03G0901300	Chr3B	580712572	580713773	-	580713172	Chr3B	579175180	579176381	-	579175780	1.0	0.995
gene:TraesCS3B03G0901600	Chr3B	580732126	580737032	-	580734579	Chr3B	579183568	579188473	-	579186020	0.999	0.997
gene:TraesCS3B03G0901900	Chr3B	580894538	580899749	-	580897143	Chr3B	579397922	579403001	-	579400461	0.981	0.981
gene:TraesCS3B03G0902100	Chr3B	580900688	580904210	-	580902449	Chr3B	579403941	579407462	-	579405701	0.999	0.995
gene:TraesCS3B03G0902300	Chr3B	581328578	581330711	+	581329644	Chr3B	579873498	579875631	+	579874564	1.0	0.995
gene:TraesCS3B03G0902500	Chr3B	581350316	581353810	+	581352063	Chr3B	579895232	579898726	+	579896979	1.0	0.997
gene:TraesCS3B03G0902600	Chr3B	581356658	581358596	-	581357627	Chr3B	579901164	579903106	-	579902135	0.999	0.99
gene:TraesCS3B03G0902700	Chr3B	581445497	581450982	-	581448239	Chr3B	580014896	580020381	-	580017638	1.0	0.998
gene:TraesCS3B03G0902900	Chr3B	581642792	581643115	-	581642953	Chr3B	580237114	580237437	-	580237275	1.0	0.993
gene:TraesCS3B03G0903400	Chr3B	581772309	581772629	-	581772469	Chr3B	580345631	580345951	-	580345791	1.0	1.0
gene:TraesCS3B03G0903600	Chr3B	581807614	581808372	-	581807993	Chr3B	580384639	580385397	-	580385018	1.0	0.997
gene:TraesCS3B03G0904000	Chr3B	581997578	582000503	+	581999040	Chr3B	580657235	580660159	+	580658697	1.0	0.996
gene:TraesCS3B03G0904100	Chr3B	582001273	582003612	-	582002442	Chr3B	580660955	580663294	-	580662124	1.0	1.0
gene:TraesCS3B03G0904400	Chr3B	582007359	582011364	+	582009361	Chr3B	580667052	580671055	+	580669053	1.0	0.995
gene:TraesCS3B03G0904500	Chr3B	582152904	582153224	+	582153064	Chr3B	580787532	580787853	+	580787692	1.0	0.993
gene:TraesCS3B03G0904600	Chr3B	582161589	582161801	+	582161695	Chr3B	580796579	580796791	+	580796685	1.0	1.0
gene:TraesCS3B03G0904700	Chr3B	582168616	582173527	+	582171071	Chr3B	580803607	580808517	+	580806062	1.0	0.998
gene:TraesCS3B03G0905000	Chr3B	582301922	582302116	+	582302019	Chr3B	580946238	580946432	+	580946335	1.0	1.0
gene:TraesCS3B03G0905300	Chr3B	582410821	582413836	+	582412328	Chr3B	581047749	581050719	+	581049234	1.0	0.997
gene:TraesCS3B03G0905400	Chr3B	582412984	582417104	-	582415044	Chr3B	581049867	581053975	-	581051921	0.999	0.998
gene:TraesCS3B03G0905600	Chr3B	582424288	582431133	-	582427710	Chr3B	581060914	581067744	-	581064329	1.0	0.998
gene:TraesCS3B03G0906100	Chr3B	582970811	582971542	+	582971176	Chr3B	581605313	581606044	+	581605678	1.0	0.998
gene:TraesCS3B03G0906200	Chr3B	583441609	583442393	+	583442001	Chr3B	582071185	582071969	+	582071577	1.0	0.998
gene:TraesCS3B03G0906900	Chr3B	583552471	583555386	+	583553928	Chr3B	582188551	582191462	+	582190006	0.992	0.992
gene:TraesCS3B03G0907600	Chr3B	583723010	583728568	+	583725789	Chr3B	582376643	582382416	+	582379529	1.0	0.997
gene:TraesCS3B03G0908200	Chr3B	584758583	584763356	+	584760969	Chr3B	583396729	583401479	+	583399104	0.984	0.982
gene:TraesCS3B03G0908400	Chr3B	585216842	585217710	-	585217276	Chr3B	583813306	583814174	-	583813740	1.0	0.994
gene:TraesCS3B03G0909400	Chr3B	586170732	586174802	+	586172767	Chr3B	584745737	584749807	+	584747772	1.0	0.999
gene:TraesCS3B03G0909500	Chr3B	586292659	586297746	+	586295202	Chr3B	584845338	584850659	+	584847998	1.0	0.998
gene:TraesCS3B03G0909600	Chr3B	586298249	586299104	+	586298676	Chr3B	584851162	584852020	+	584851591	1.0	0.993
gene:TraesCS3B03G0910300	Chr3B	586446886	586447649	-	586447267	Chr3B	585003406	585004169	-	585003787	1.0	0.997
gene:TraesCS3B03G0910600	Chr3B	586451041	586452216	+	586451628	Chr3B	585015096	585016271	+	585015683	1.0	0.999
gene:TraesCS3B03G0910700	Chr3B	586453006	586454892	-	586453949	Chr3B	585017062	585018948	-	585018005	1.0	0.999
gene:TraesCS3B03G0911100	Chr3B	586599919	586605110	+	586602514	Chr3B	585154461	585159652	+	585157056	1.0	0.997
gene:TraesCS3B03G0911200	Chr3B	586684307	586687080	+	586685693	Chr3B	585219770	585222542	+	585221156	0.999	0.999
gene:TraesCS3B03G0911300	Chr3B	586751230	586753785	+	586752507	Chr3B	585287655	585290210	+	585288932	1.0	0.998
gene:TraesCS3B03G0911400	Chr3B	586897034	586898176	-	586897605	Chr3B	585431721	585432863	-	585432292	1.0	0.996
gene:TraesCS3B03G0911500	Chr3B	586899757	586902895	+	586901326	Chr3B	585434446	585437800	+	585436123	0.998	0.964
gene:TraesCS3B03G0911700	Chr3B	586906714	586908296	-	586907505	Chr3B	585441289	585442871	-	585442080	1.0	0.993
gene:TraesCS3B03G0911800	Chr3B	586911471	586915914	-	586913692	Chr3B	585445775	585450257	-	585448016	0.999	0.968
gene:TraesCS3B03G0912000	Chr3B	586943187	586945377	+	586944282	Chr3B	585506911	585509101	+	585508006	1.0	0.995
gene:TraesCS3B03G0912100	Chr3B	586946038	586950320	+	586948179	Chr3B	585509766	585514027	+	585511896	0.997	0.981
gene:TraesCS3B03G0912200	Chr3B	586958733	586959319	+	586959026	Chr3B	585522421	585523106	+	585522763	1.0	1.0
gene:TraesCS3B03G0912300	Chr3B	586960807	586961244	+	586961025	Chr3B	585524598	585525035	+	585524816	1.0	0.986
gene:TraesCS3B03G0912500	Chr3B	587033363	587034528	+	587033945	Chr3B	585574457	585575622	+	585575039	1.0	0.997
gene:TraesCS3B03G0913000	Chr3B	587396865	587402642	+	587399753	Chr3B	585915250	585921334	+	585918292	1.0	0.997
gene:TraesCS3B03G0913400	Chr3B	587419425	587422504	-	587420964	Chr3B	585949820	585952898	-	585951359	1.0	0.998
gene:TraesCS3B03G0913800	Chr3B	587630063	587634409	-	587632236	Chr3B	586169727	586174073	-	586171900	1.0	0.999
gene:TraesCS3B03G0913900	Chr3B	587812876	587815724	-	587814300	Chr3B	586352709	586355557	-	586354133	1.0	1.0
gene:TraesCS3B03G0914200	Chr3B	587823440	587825060	+	587824250	Chr3B	586361596	586363216	+	586362406	1.0	0.998
gene:TraesCS3B03G0914300	Chr3B	587888718	587889880	+	587889299	Chr3B	586425942	586427104	+	586426523	1.0	0.996
gene:TraesCS3B03G0914400	Chr3B	587890222	587894811	+	587892516	Chr3B	586427448	586432037	+	586429742	1.0	0.998
gene:TraesCS3B03G0914500	Chr3B	587894866	587895557	-	587895211	Chr3B	586432092	586432783	-	586432437	1.0	0.998
gene:TraesCS3B03G0914600	Chr3B	587931435	587931773	+	587931604	Chr3B	586469201	586469539	+	586469370	1.0	0.991
gene:TraesCS3B03G0914700	Chr3B	587934204	587935624	+	587934914	Chr3B	586471970	586473390	+	586472680	1.0	0.992
gene:TraesCS3B03G0914800	Chr3B	587979189	587981738	-	587980463	Chr3B	586528549	586531098	-	586529823	1.0	0.998
gene:TraesCS3B03G0914900	Chr3B	588079268	588080960	-	588080114	Chr3B	586630513	586632210	-	586631361	1.0	0.996
gene:TraesCS3B03G0915300	Chr3B	588610310	588613127	+	588611718	Chr3B	587069820	587072634	+	587071227	1.0	0.998
gene:TraesCS3B03G0915400	Chr3B	588630028	588631014	+	588630521	Chr3B	587089520	587090506	+	587090013	1.0	0.998
gene:TraesCS3B03G0915800	Chr3B	588640109	588642046	+	588641077	Chr3B	587099639	587101576	+	587100607	1.0	0.998
gene:TraesCS3B03G0916000	Chr3B	588761591	588763951	-	588762771	Chr3B	587216894	587219254	-	587218074	1.0	0.996
gene:TraesCS3B03G0916100	Chr3B	589141697	589144202	+	589142949	Chr3B	587577005	587579510	+	587578257	1.0	0.996
gene:TraesCS3B03G0916200	Chr3B	589144228	589146221	-	589145224	Chr3B	587579536	587581529	-	587580532	1.0	0.998
gene:TraesCS3B03G0917000	Chr3B	589159096	589160897	-	589159996	Chr3B	587594101	587595902	-	587595001	1.0	0.998
gene:TraesCS3B03G0917200	Chr3B	589424142	589425452	-	589424797	Chr3B	587847607	587848914	-	587848260	1.0	0.997
gene:TraesCS3B03G0917300	Chr3B	589425572	589427061	+	589426316	Chr3B	587849034	587850521	+	587849777	0.998	0.995
gene:TraesCS3B03G0917500	Chr3B	589494819	589498042	-	589496430	Chr3B	587918573	587921907	-	587920240	0.991	0.988
gene:TraesCS3B03G0917600	Chr3B	589499952	589501770	+	589500861	Chr3B	587923810	587925628	+	587924719	1.0	0.998
