gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS4A03G0607400	Chr4A	536553350	536557209	+	536555279	Chr4A	540247954	540251813	+	540249883	1.0	0.998
gene:TraesCS4A03G0607500	Chr4A	536566656	536567045	-	536566850	Chr4A	540261375	540261764	-	540261569	1.0	1.0
gene:TraesCS4A03G0607800	Chr4A	536614756	536619585	-	536617170	Chr4A	540323099	540327918	-	540325508	0.994	0.992
gene:TraesCS4A03G0607900	Chr4A	536620594	536622806	-	536621700	Chr4A	540328927	540331139	-	540330033	1.0	0.995
gene:TraesCS4A03G0608100	Chr4A	536967591	536976403	-	536971997	Chr4A	540660856	540669808	-	540665332	1.0	0.999
gene:TraesCS4A03G0608900	Chr4A	537851475	537853270	-	537852372	Chr4A	541561262	541563057	-	541562159	1.0	0.999
gene:TraesCS4A03G0609200	Chr4A	537916841	537918751	-	537917796	Chr4A	541614647	541616557	-	541615602	1.0	1.0
gene:TraesCS4A03G0609600	Chr4A	538136232	538139591	+	538137911	Chr4A	541853612	541856971	+	541855291	1.0	1.0
gene:TraesCS4A03G0609900	Chr4A	538165229	538169883	-	538167556	Chr4A	541881507	541886163	-	541883835	1.0	0.998
gene:TraesCS4A03G0610000	Chr4A	538296991	538304847	+	538300919	Chr4A	542014775	542022919	+	542018847	1.0	0.998
gene:TraesCS4A03G0610100	Chr4A	538306388	538308412	-	538307400	Chr4A	542024460	542026484	-	542025472	1.0	1.0
gene:TraesCS4A03G0610200	Chr4A	538308599	538311519	-	538310059	Chr4A	542026672	542029585	-	542028128	1.0	1.0
gene:TraesCS4A03G0610300	Chr4A	538437510	538438205	-	538437857	Chr4A	542148132	542148827	-	542148479	1.0	0.994
gene:TraesCS4A03G0610400	Chr4A	538592726	538594304	+	538593515	Chr4A	542305676	542307254	+	542306465	1.0	0.998
gene:TraesCS4A03G0611200	Chr4A	538760090	538763530	+	538761810	Chr4A	542463055	542466494	+	542464774	1.0	1.0
gene:TraesCS4A03G0611300	Chr4A	538764068	538770109	-	538767088	Chr4A	542467032	542473072	-	542470052	1.0	1.0
gene:TraesCS4A03G0611500	Chr4A	539022587	539026702	+	539024644	Chr4A	542693559	542697674	+	542695616	1.0	0.999
gene:TraesCS4A03G0612000	Chr4A	539068043	539070700	+	539069371	Chr4A	542745858	542748515	+	542747186	1.0	1.0
gene:TraesCS4A03G0612700	Chr4A	539427670	539428920	+	539428295	Chr4A	543101588	543102838	+	543102213	1.0	0.999
gene:TraesCS4A03G0613300	Chr4A	539444602	539450121	+	539447361	Chr4A	543118482	543124001	+	543121241	1.0	0.998
gene:TraesCS4A03G0613400	Chr4A	539452795	539456315	-	539454555	Chr4A	543126674	543130189	-	543128431	1.0	1.0
gene:TraesCS4A03G0613600	Chr4A	539611765	539616119	-	539613942	Chr4A	543285783	543290137	-	543287960	1.0	0.999
gene:TraesCS4A03G0613800	Chr4A	539967264	539969132	+	539968198	Chr4A	543642971	543644839	+	543643905	1.0	0.998
gene:TraesCS4A03G0613900	Chr4A	540181967	540182485	+	540182226	Chr4A	543845925	543846443	+	543846184	1.0	1.0
gene:TraesCS4A03G0614400	Chr4A	540345334	540348360	+	540346847	Chr4A	544009539	544012565	+	544011052	1.0	0.999
gene:TraesCS4A03G0614600	Chr4A	540365382	540366325	-	540365853	Chr4A	544046952	544047895	-	544047423	1.0	0.998
gene:TraesCS4A03G0614700	Chr4A	540368825	540374094	-	540371459	Chr4A	544050271	544055699	-	544052985	1.0	0.998
gene:TraesCS4A03G0614900	Chr4A	540434487	540437923	-	540436205	Chr4A	544115818	544119143	-	544117480	1.0	0.989
gene:TraesCS4A03G0615000	Chr4A	540677259	540684924	+	540681091	Chr4A	544361545	544369611	+	544365578	1.0	1.0
gene:TraesCS4A03G0615200	Chr4A	540684958	540691291	-	540688124	Chr4A	544369645	544375978	-	544372811	1.0	1.0
gene:TraesCS4A03G0615500	Chr4A	540788762	540791137	+	540789949	Chr4A	544466677	544469052	+	544467864	1.0	0.999
gene:TraesCS4A03G0615700	Chr4A	540894662	540896902	-	540895782	Chr4A	544572744	544574984	-	544573864	1.0	1.0
gene:TraesCS4A03G0615900	Chr4A	540990861	540991991	+	540991426	Chr4A	544669216	544670346	+	544669781	1.0	1.0
gene:TraesCS4A03G0615800	Chr4A	540990517	540997760	-	540994138	Chr4A	544668872	544676115	-	544672493	1.0	1.0
gene:TraesCS4A03G0616000	Chr4A	541023503	541027890	+	541025696	Chr4A	544701591	544705978	+	544703784	1.0	1.0
gene:TraesCS4A03G0616100	Chr4A	541029619	541039053	+	541034336	Chr4A	544707707	544717141	+	544712424	1.0	1.0
gene:TraesCS4A03G0616200	Chr4A	541036667	541042440	-	541039553	Chr4A	544714755	544720528	-	544717641	1.0	1.0
gene:TraesCS4A03G0616300	Chr4A	541043528	541043944	-	541043736	Chr4A	544721616	544722027	-	544721821	0.988	0.988
gene:TraesCS4A03G0616500	Chr4A	541049477	541050931	+	541050204	Chr4A	544727560	544729014	+	544728287	1.0	1.0
gene:TraesCS4A03G0616900	Chr4A	541252413	541254141	-	541253277	Chr4A	544930524	544932252	-	544931388	1.0	1.0
gene:TraesCS4A03G0617200	Chr4A	541264009	541267246	+	541265627	Chr4A	544942341	544945578	+	544943959	1.0	1.0
gene:TraesCS4A03G0617300	Chr4A	541268158	541270512	-	541269335	Chr4A	544946490	544948844	-	544947667	1.0	1.0
gene:TraesCS4A03G0617400	Chr4A	541273424	541286858	+	541280141	Chr4A	544951756	544965456	+	544958606	1.0	0.927
gene:TraesCS4A03G0617500	Chr4A	541478451	541484067	-	541481259	Chr4A	545157056	545162672	-	545159864	1.0	1.0
gene:TraesCS4A03G0617900	Chr4A	541501197	541502636	+	541501916	Chr4A	545179633	545181072	+	545180352	1.0	1.0
gene:TraesCS4A03G0618100	Chr4A	541534395	541535052	-	541534723	Chr4A	545212906	545213563	-	545213234	1.0	1.0
gene:TraesCS4A03G0618200	Chr4A	541554829	541557875	-	541556352	Chr4A	545233317	545236363	-	545234840	1.0	1.0
gene:TraesCS4A03G0618400	Chr4A	541616797	541620209	-	541618503	Chr4A	545295683	545299095	-	545297389	1.0	1.0
gene:TraesCS4A03G0618600	Chr4A	541825912	541826712	+	541826312	Chr4A	545505676	545506476	+	545506076	1.0	1.0
gene:TraesCS4A03G0619200	Chr4A	542322335	542324050	+	542323192	Chr4A	546049303	546051018	+	546050160	1.0	1.0
gene:TraesCS4A03G0619300	Chr4A	542330828	542331831	+	542331329	Chr4A	546057510	546058513	+	546058011	1.0	1.0
gene:TraesCS4A03G0619400	Chr4A	542337568	542339183	+	542338375	Chr4A	546064250	546065865	+	546065057	1.0	1.0
gene:TraesCS4A03G0619500	Chr4A	542355570	542360066	+	542357818	Chr4A	546082369	546086865	+	546084617	1.0	1.0
gene:TraesCS4A03G0619600	Chr4A	542363389	542366586	+	542364987	Chr4A	546090188	546093385	+	546091786	1.0	1.0
gene:TraesCS4A03G0620100	Chr4A	542597293	542599645	+	542598469	Chr4A	546324617	546326969	+	546325793	1.0	1.0
gene:TraesCS4A03G0620300	Chr4A	542723979	542728538	-	542726258	Chr4A	546451649	546456208	-	546453928	1.0	0.983
gene:TraesCS4A03G0620400	Chr4A	542728972	542734347	-	542731659	Chr4A	546456648	546462023	-	546459335	1.0	0.999
gene:TraesCS4A03G0620700	Chr4A	543014336	543016005	-	543015170	Chr4A	546752351	546754020	-	546753185	1.0	0.999
gene:TraesCS4A03G0620800	Chr4A	543016288	543019791	+	543018039	Chr4A	546754303	546757941	+	546756122	1.0	0.999
gene:TraesCS4A03G0620900	Chr4A	543029369	543031289	-	543030329	Chr4A	546768012	546769932	-	546768972	1.0	1.0
gene:TraesCS4A03G0621000	Chr4A	543038036	543040640	+	543039338	Chr4A	546777105	546779709	+	546778407	1.0	0.999
gene:TraesCS4A03G0621100	Chr4A	543040066	543043346	-	543041706	Chr4A	546779135	546782415	-	546780775	1.0	0.999
gene:TraesCS4A03G0621300	Chr4A	543155676	543160304	-	543157990	Chr4A	546898168	546902795	-	546900481	0.998	0.998
gene:TraesCS4A03G0621500	Chr4A	543179891	543182863	+	543181377	Chr4A	546921623	546924598	+	546923110	1.0	0.998
gene:TraesCS4A03G0621600	Chr4A	543183214	543186020	-	543184617	Chr4A	546924949	546927833	-	546926391	1.0	0.952
gene:TraesCS4A03G0622200	Chr4A	543360514	543361959	+	543361236	Chr4A	547121637	547123082	+	547122359	1.0	0.992
gene:TraesCS4A03G0622300	Chr4A	543368348	543370222	-	543369285	Chr4A	547129826	547131700	-	547130763	1.0	0.998
gene:TraesCS4A03G0622500	Chr4A	543376428	543377564	+	543376996	Chr4A	547139405	547140541	+	547139973	1.0	0.997
gene:TraesCS4A03G0623800	Chr4A	543867511	543871983	+	543869747	Chr4A	547625927	547630853	+	547628390	1.0	0.997
gene:TraesCS4A03G0624000	Chr4A	543932790	543934974	+	543933882	Chr4A	547697557	547699744	+	547698650	1.0	0.994
gene:TraesCS4A03G0624600	Chr4A	544084999	544086557	-	544085778	Chr4A	547849277	547850835	-	547850056	1.0	0.997
gene:TraesCS4A03G0624900	Chr4A	544103434	544104126	+	544103780	Chr4A	547867788	547868463	+	547868125	0.975	0.975
gene:TraesCS4A03G0625000	Chr4A	544171025	544171707	+	544171366	Chr4A	547940617	547941299	+	547940958	1.0	0.998
gene:TraesCS4A03G0625500	Chr4A	544213257	544215479	-	544214368	Chr4A	547995714	547997936	-	547996825	1.0	0.998
gene:TraesCS4A03G0625600	Chr4A	544578239	544583637	-	544580938	Chr4A	548367565	548372959	-	548370262	0.991	0.981
gene:TraesCS4A03G0625900	Chr4A	544738549	544739496	-	544739022	Chr4A	548511649	548512596	-	548512122	1.0	0.993
gene:TraesCS4A03G0626000	Chr4A	544746678	544753823	-	544750250	Chr4A	548519999	548527144	-	548523571	0.999	0.999
gene:TraesCS4A03G0626800	Chr4A	544999620	545002469	+	545001044	Chr4A	548744620	548747469	+	548746044	1.0	1.0
gene:TraesCS4A03G0627200	Chr4A	545189987	545192548	+	545191267	Chr4A	548944607	548947168	+	548945887	1.0	0.999
gene:TraesCS4A03G0627400	Chr4A	545235874	545238522	-	545237198	Chr4A	548990933	548993581	-	548992257	1.0	1.0
gene:TraesCS4A03G0627500	Chr4A	545274963	545278019	-	545276491	Chr4A	549029957	549033013	-	549031485	1.0	1.0
gene:TraesCS4A03G0627900	Chr4A	545454609	545461050	+	545457829	Chr4A	549209957	549216051	+	549213004	1.0	1.0
gene:TraesCS4A03G0628000	Chr4A	545462040	545464466	-	545463253	Chr4A	549217041	549219467	-	549218254	1.0	1.0
gene:TraesCS4A03G0628400	Chr4A	545771630	545773522	-	545772576	Chr4A	549527702	549529594	-	549528648	1.0	1.0
gene:TraesCS4A03G0628500	Chr4A	546020593	546022038	-	546021315	Chr4A	549776491	549777936	-	549777213	1.0	1.0
gene:TraesCS4A03G0629300	Chr4A	546180356	546181378	+	546180867	Chr4A	549910664	549911686	+	549911175	1.0	1.0
gene:TraesCS4A03G0629400	Chr4A	546182893	546184536	-	546183714	Chr4A	549913201	549914844	-	549914022	1.0	1.0
gene:TraesCS4A03G0629500	Chr4A	546208171	546212767	-	546210469	Chr4A	549938536	549943132	-	549940834	1.0	1.0
gene:TraesCS4A03G0629600	Chr4A	546279681	546281981	-	546280831	Chr4A	550010184	550012484	-	550011334	1.0	1.0
gene:TraesCS4A03G0629800	Chr4A	546495082	546496753	-	546495917	Chr4A	550226810	550228481	-	550227645	1.0	1.0
gene:TraesCS4A03G0630200	Chr4A	546905763	546907761	+	546906762	Chr4A	550637392	550639390	+	550638391	1.0	1.0
gene:TraesCS4A03G0630300	Chr4A	546954738	546956393	-	546955565	Chr4A	550686182	550687837	-	550687009	1.0	1.0
gene:TraesCS4A03G0630500	Chr4A	546958711	546959037	-	546958874	Chr4A	550690155	550690481	-	550690318	1.0	1.0
gene:TraesCS4A03G0630800	Chr4A	547028824	547031522	+	547030173	Chr4A	550760103	550762801	+	550761452	1.0	1.0
gene:TraesCS4A03G0630900	Chr4A	547041884	547042495	-	547042189	Chr4A	550773164	550773775	-	550773469	1.0	1.0
gene:TraesCS4A03G0631200	Chr4A	547249795	547257468	-	547253631	Chr4A	550980690	550988363	-	550984526	1.0	1.0
gene:TraesCS4A03G0631600	Chr4A	547316484	547319687	+	547318085	Chr4A	551046739	551049942	+	551048340	1.0	1.0
gene:TraesCS4A03G0631700	Chr4A	547486106	547489557	+	547487831	Chr4A	551218173	551221625	+	551219899	1.0	1.0
gene:TraesCS4A03G0631800	Chr4A	547492429	547501269	-	547496849	Chr4A	551224497	551233337	-	551228917	1.0	1.0
gene:TraesCS4A03G0632000	Chr4A	547502800	547516170	-	547509485	Chr4A	551234868	551248238	-	551241553	1.0	1.0
gene:TraesCS4A03G0632200	Chr4A	547746463	547752903	+	547749683	Chr4A	551477712	551484152	+	551480932	1.0	1.0
gene:TraesCS4A03G0632400	Chr4A	547753362	547757763	-	547755562	Chr4A	551484611	551489013	-	551486812	1.0	0.998
gene:TraesCS4A03G0632600	Chr4A	547793376	547795681	+	547794528	Chr4A	551524198	551526503	+	551525350	1.0	1.0
gene:TraesCS4A03G0633100	Chr4A	548642642	548644454	+	548643548	Chr4A	552373007	552374819	+	552373913	1.0	1.0
gene:TraesCS4A03G0633700	Chr4A	548771093	548771893	-	548771493	Chr4A	552500479	552501279	-	552500879	1.0	1.0
gene:TraesCS4A03G0633800	Chr4A	548774648	548779329	-	548776988	Chr4A	552504034	552508715	-	552506374	1.0	1.0
gene:TraesCS4A03G0633900	Chr4A	548788266	548792716	-	548790491	Chr4A	552517651	552522101	-	552519876	1.0	0.999
gene:TraesCS4A03G0634000	Chr4A	548850738	548854527	-	548852632	Chr4A	552580283	552584072	-	552582177	1.0	1.0
gene:TraesCS4A03G0634100	Chr4A	548894349	548896001	+	548895175	Chr4A	552623895	552625547	+	552624721	1.0	1.0
gene:TraesCS4A03G0634200	Chr4A	549054273	549055966	+	549055119	Chr4A	552783847	552785540	+	552784693	1.0	0.999
gene:TraesCS4A03G0634300	Chr4A	549295366	549298574	-	549296970	Chr4A	553025492	553028698	-	553027095	1.0	1.0
gene:TraesCS4A03G0634400	Chr4A	549435344	549437688	-	549436516	Chr4A	553162328	553164671	-	553163499	1.0	1.0
gene:TraesCS4A03G0634500	Chr4A	549446563	549451312	+	549448937	Chr4A	553173305	553178207	+	553175756	1.0	1.0
gene:TraesCS4A03G0634600	Chr4A	549451371	549457876	-	549454623	Chr4A	553178266	553184880	-	553181573	1.0	1.0
gene:TraesCS4A03G0634800	Chr4A	549459334	549459495	-	549459414	Chr4A	553186338	553186499	-	553186418	1.0	1.0
gene:TraesCS4A03G0634900	Chr4A	549465783	549470901	-	549468342	Chr4A	553192630	553197637	-	553195133	1.0	0.971
gene:TraesCS4A03G0635000	Chr4A	549471098	549479401	+	549475249	Chr4A	553197834	553206134	+	553201984	1.0	0.999
gene:TraesCS4A03G0635400	Chr4A	550097774	550099213	+	550098493	Chr4A	553827511	553828950	+	553828230	1.0	1.0
gene:TraesCS4A03G0635500	Chr4A	550103255	550103521	-	550103388	Chr4A	553832992	553833258	-	553833125	1.0	1.0
gene:TraesCS4A03G0636000	Chr4A	550181971	550185882	+	550183926	Chr4A	553911690	553915601	+	553913645	1.0	1.0
gene:TraesCS4A03G0636400	Chr4A	550455716	550456059	-	550455887	Chr4A	554186557	554186900	-	554186728	1.0	1.0
gene:TraesCS4A03G0636700	Chr4A	550722268	550730404	-	550726336	Chr4A	554457491	554465627	-	554461559	1.0	1.0
gene:TraesCS4A03G0638200	Chr4A	551103089	551103661	-	551103375	Chr4A	554843153	554843725	-	554843439	1.0	1.0
gene:TraesCS4A03G0638300	Chr4A	551104577	551110145	-	551107361	Chr4A	554844641	554850209	-	554847425	1.0	1.0
gene:TraesCS4A03G0638400	Chr4A	551152751	551154525	-	551153638	Chr4A	554892719	554894493	-	554893606	1.0	1.0
gene:TraesCS4A03G0639000	Chr4A	551178754	551184692	-	551181723	Chr4A	554918727	554924665	-	554921696	1.0	1.0
gene:TraesCS4A03G0639200	Chr4A	551211490	551216250	-	551213870	Chr4A	554951462	554956222	-	554953842	1.0	1.0
gene:TraesCS4A03G0639400	Chr4A	551364300	551366055	+	551365177	Chr4A	555103982	555105737	+	555104859	1.0	1.0
gene:TraesCS4A03G0639500	Chr4A	551366420	551370222	-	551368321	Chr4A	555106102	555109904	-	555108003	1.0	1.0
gene:TraesCS4A03G0639600	Chr4A	551456832	551462845	+	551459838	Chr4A	555195488	555201778	+	555198633	1.0	1.0
gene:TraesCS4A03G0639900	Chr4A	551654352	551656348	+	551655350	Chr4A	555394399	555396395	+	555395397	1.0	1.0
gene:TraesCS4A03G0640200	Chr4A	551771828	551773228	+	551772528	Chr4A	555518941	555520341	+	555519641	1.0	1.0
gene:TraesCS4A03G0640400	Chr4A	551786294	551787751	-	551787022	Chr4A	555533608	555535065	-	555534336	1.0	1.0
gene:TraesCS4A03G0641300	Chr4A	551846566	551859601	-	551853083	Chr4A	555594308	555607389	-	555600848	1.0	0.967
gene:TraesCS4A03G0641500	Chr4A	552262718	552266384	+	552264551	Chr4A	556011547	556015213	+	556013380	1.0	1.0
gene:TraesCS4A03G0641600	Chr4A	552268040	552269551	-	552268795	Chr4A	556016866	556018377	-	556017621	1.0	1.0
gene:TraesCS4A03G0641800	Chr4A	552349391	552353007	+	552351199	Chr4A	556097742	556101358	+	556099550	1.0	1.0
gene:TraesCS4A03G0642100	Chr4A	552390302	552395777	-	552393039	Chr4A	556143870	556149345	-	556146607	1.0	1.0
gene:TraesCS4A03G0642500	Chr4A	552477947	552478168	+	552478057	Chr4A	556230754	556230975	+	556230864	1.0	0.995
gene:TraesCS4A03G0643400	Chr4A	553478178	553479074	+	553478626	Chr4A	557232555	557233451	+	557233003	1.0	1.0
gene:TraesCS4A03G0643500	Chr4A	553493814	553495118	+	553494466	Chr4A	557248190	557249494	+	557248842	1.0	1.0
gene:TraesCS4A03G0644300	Chr4A	553566722	553572756	-	553569739	Chr4A	557321108	557327306	-	557324207	1.0	1.0
gene:TraesCS4A03G0644400	Chr4A	553633394	553634194	+	553633794	Chr4A	557388621	557389421	+	557389021	1.0	1.0
gene:TraesCS4A03G0644700	Chr4A	553775139	553785109	+	553780124	Chr4A	557533984	557543954	+	557538969	1.0	0.999
gene:TraesCS4A03G0644800	Chr4A	553788346	553789936	+	553789141	Chr4A	557547191	557548781	+	557547986	1.0	1.0
gene:TraesCS4A03G0644900	Chr4A	553854597	553857218	+	553855907	Chr4A	557613627	557616248	+	557614937	1.0	1.0
gene:TraesCS4A03G0645100	Chr4A	553858655	553860385	+	553859520	Chr4A	557617685	557619415	+	557618550	1.0	1.0
gene:TraesCS4A03G0645200	Chr4A	553861119	553863991	-	553862555	Chr4A	557620149	557623021	-	557621585	1.0	1.0
gene:TraesCS4A03G0645300	Chr4A	553873532	553873909	-	553873720	Chr4A	557632699	557633076	-	557632887	1.0	1.0
gene:TraesCS4A03G0645700	Chr4A	553883593	553883889	+	553883741	Chr4A	557642760	557643056	+	557642908	1.0	1.0
gene:TraesCS4A03G0645900	Chr4A	553894104	553894481	-	553894292	Chr4A	557653357	557653734	-	557653545	1.0	1.0
gene:TraesCS4A03G0646100	Chr4A	553907929	553908210	+	553908069	Chr4A	557667182	557667463	+	557667322	1.0	1.0
gene:TraesCS4A03G0646200	Chr4A	554370898	554371993	+	554371445	Chr4A	558130938	558132033	+	558131485	1.0	1.0
gene:TraesCS4A03G0646400	Chr4A	554439737	554445367	+	554442552	Chr4A	558200616	558206246	+	558203431	1.0	1.0
gene:TraesCS4A03G0646500	Chr4A	554446351	554454640	-	554450495	Chr4A	558207230	558215519	-	558211374	1.0	1.0
gene:TraesCS4A03G0646700	Chr4A	554489696	554495026	-	554492361	Chr4A	558248871	558254201	-	558251536	1.0	1.0
gene:TraesCS4A03G0647600	Chr4A	554682709	554687575	+	554685142	Chr4A	558441002	558445868	+	558443435	1.0	1.0
gene:TraesCS4A03G0647800	Chr4A	554946288	554946557	-	554946422	Chr4A	558703538	558703807	-	558703672	1.0	1.0
gene:TraesCS4A03G0648100	Chr4A	555292178	555303018	+	555297598	Chr4A	559004655	559015339	+	559009997	1.0	1.0
gene:TraesCS4A03G0648400	Chr4A	555305603	555314217	+	555309910	Chr4A	559017923	559026535	+	559022229	1.0	1.0
gene:TraesCS4A03G0648700	Chr4A	555428332	555437469	+	555432900	Chr4A	559141062	559150202	+	559145632	1.0	1.0
gene:TraesCS4A03G0648900	Chr4A	555592571	555595339	+	555593955	Chr4A	559305088	559307856	+	559306472	1.0	1.0
gene:TraesCS4A03G0649400	Chr4A	555805557	555810224	-	555807890	Chr4A	559528225	559533145	-	559530685	1.0	1.0
gene:TraesCS4A03G0649600	Chr4A	555876062	555879577	-	555877819	Chr4A	559599199	559602714	-	559600956	1.0	1.0
gene:TraesCS4A03G0649700	Chr4A	555879677	555883127	+	555881402	Chr4A	559602814	559606264	+	559604539	1.0	1.0
gene:TraesCS4A03G0649800	Chr4A	555883326	555896241	-	555889783	Chr4A	559606463	559619351	-	559612907	1.0	1.0
gene:TraesCS4A03G0650100	Chr4A	556286882	556290275	+	556288578	Chr4A	560023773	560027166	+	560025469	1.0	1.0
gene:TraesCS4A03G0650200	Chr4A	556292500	556296078	+	556294289	Chr4A	560029391	560032969	+	560031180	1.0	1.0
gene:TraesCS4A03G0650600	Chr4A	556702628	556705040	-	556703834	Chr4A	560439047	560441458	-	560440252	1.0	1.0
gene:TraesCS4A03G0650700	Chr4A	556768549	556774320	+	556771434	Chr4A	560505075	560510846	+	560507960	1.0	1.0
gene:TraesCS4A03G0650800	Chr4A	556908283	556911461	-	556909872	Chr4A	560644897	560648074	-	560646485	0.998	0.998
gene:TraesCS4A03G0651200	Chr4A	557248432	557252667	-	557250549	Chr4A	560983993	560988264	-	560986128	1.0	1.0
gene:TraesCS4A03G0651300	Chr4A	557252937	557255763	+	557254350	Chr4A	560988534	560991401	+	560989967	1.0	1.0
gene:TraesCS4A03G0651400	Chr4A	557256602	557265944	+	557261273	Chr4A	560992240	561001582	+	560996911	1.0	1.0
gene:TraesCS4A03G0651500	Chr4A	557452118	557456286	+	557454202	Chr4A	561186977	561191145	+	561189061	1.0	1.0
gene:TraesCS4A03G0651600	Chr4A	557584615	557585786	-	557585200	Chr4A	561319760	561320931	-	561320345	1.0	1.0
gene:TraesCS4A03G0651900	Chr4A	557685292	557686660	+	557685976	Chr4A	561420861	561422229	+	561421545	1.0	1.0
gene:TraesCS4A03G0652000	Chr4A	557687111	557688035	-	557687573	Chr4A	561422680	561423604	-	561423142	1.0	0.998
gene:TraesCS4A03G0652100	Chr4A	557692291	557693241	-	557692766	Chr4A	561427860	561428810	-	561428335	1.0	0.998
gene:TraesCS4A03G0652500	Chr4A	557704821	557706568	+	557705694	Chr4A	561440391	561442138	+	561441264	1.0	1.0
gene:TraesCS4A03G0652600	Chr4A	557712882	557713241	-	557713061	Chr4A	561448516	561448875	-	561448695	1.0	1.0
gene:TraesCS4A03G0652700	Chr4A	557716119	557716547	-	557716333	Chr4A	561451743	561452171	-	561451957	1.0	1.0
gene:TraesCS4A03G0653500	Chr4A	557881608	557885607	+	557883607	Chr4A	561616652	561620651	+	561618651	1.0	0.999
gene:TraesCS4A03G0653600	Chr4A	558079357	558082900	+	558081128	Chr4A	561815308	561818851	+	561817079	1.0	1.0
gene:TraesCS4A03G0653700	Chr4A	558083507	558084748	-	558084127	Chr4A	561819458	561820699	-	561820078	1.0	1.0
gene:TraesCS4A03G0653800	Chr4A	558102023	558104079	-	558103051	Chr4A	561837933	561839989	-	561838961	1.0	1.0
gene:TraesCS4A03G0653900	Chr4A	558197012	558202665	-	558199838	Chr4A	561933118	561938770	-	561935944	1.0	1.0
gene:TraesCS4A03G0654600	Chr4A	558519572	558521475	-	558520523	Chr4A	562256241	562258144	-	562257192	1.0	1.0
gene:TraesCS4A03G0654700	Chr4A	558527415	558529735	-	558528575	Chr4A	562264239	562266559	-	562265399	1.0	1.0
gene:TraesCS4A03G0654900	Chr4A	558924767	558927936	+	558926351	Chr4A	562663393	562666562	+	562664977	1.0	1.0
gene:TraesCS4A03G0655100	Chr4A	558975762	558977607	+	558976684	Chr4A	562713989	562715834	+	562714911	1.0	1.0
gene:TraesCS4A03G0655200	Chr4A	558980176	558981417	-	558980796	Chr4A	562718403	562719644	-	562719023	1.0	1.0
gene:TraesCS4A03G0655300	Chr4A	559344453	559346233	+	559345343	Chr4A	563082006	563083786	+	563082896	1.0	0.999
gene:TraesCS4A03G0655400	Chr4A	559347476	559350361	-	559348918	Chr4A	563085029	563087914	-	563086471	1.0	1.0
gene:TraesCS4A03G0655700	Chr4A	559440337	559445714	-	559443025	Chr4A	563177799	563183176	-	563180487	1.0	1.0
gene:TraesCS4A03G0656300	Chr4A	559929225	559933126	+	559931175	Chr4A	563668132	563672033	+	563670082	1.0	1.0
gene:TraesCS4A03G0656500	Chr4A	559933799	559934710	-	559934254	Chr4A	563672706	563673617	-	563673161	1.0	1.0
gene:TraesCS4A03G0656600	Chr4A	559935541	559939447	-	559937494	Chr4A	563674448	563678354	-	563676401	1.0	1.0
gene:TraesCS4A03G0656700	Chr4A	559979184	559979731	+	559979457	Chr4A	563719032	563719579	+	563719305	1.0	1.0
gene:TraesCS4A03G0657000	Chr4A	559992570	559992863	+	559992716	Chr4A	563732175	563732468	+	563732321	1.0	1.0
gene:TraesCS4A03G0657100	Chr4A	559998151	559999413	+	559998782	Chr4A	563737757	563739019	+	563738388	1.0	1.0
gene:TraesCS4A03G0657200	Chr4A	560022254	560023932	+	560023093	Chr4A	563761856	563763534	+	563762695	1.0	1.0
gene:TraesCS4A03G0657300	Chr4A	560025748	560026092	-	560025920	Chr4A	563765350	563765694	-	563765522	1.0	1.0
gene:TraesCS4A03G0657400	Chr4A	560098600	560099387	-	560098993	Chr4A	563838409	563839196	-	563838802	1.0	1.0
gene:TraesCS4A03G0657500	Chr4A	560129876	560130232	+	560130054	Chr4A	563869873	563870229	+	563870051	1.0	1.0
gene:TraesCS4A03G0657600	Chr4A	560132442	560132966	-	560132704	Chr4A	563872440	563872964	-	563872702	1.0	1.0
gene:TraesCS4A03G0657700	Chr4A	560138749	560139348	-	560139048	Chr4A	563878747	563879346	-	563879046	1.0	1.0
gene:TraesCS4A03G0657900	Chr4A	560393443	560396668	-	560395055	Chr4A	564141445	564144670	-	564143057	1.0	1.0
gene:TraesCS4A03G0658100	Chr4A	561304129	561304924	-	561304526	Chr4A	565061739	565062534	-	565062136	1.0	1.0
gene:TraesCS4A03G0658200	Chr4A	561305165	561309691	-	561307428	Chr4A	565062775	565067301	-	565065038	1.0	1.0
gene:TraesCS4A03G0658300	Chr4A	561313104	561314882	-	561313993	Chr4A	565070954	565072732	-	565071843	1.0	1.0
gene:TraesCS4A03G0658700	Chr4A	561431644	561437532	-	561434588	Chr4A	565190048	565195651	-	565192849	1.0	1.0
gene:TraesCS4A03G0659100	Chr4A	561481340	561482715	+	561482027	Chr4A	565238997	565240372	+	565239684	1.0	1.0
gene:TraesCS4A03G0659200	Chr4A	561505992	561508268	-	561507130	Chr4A	565263514	565265790	-	565264652	1.0	1.0
gene:TraesCS4A03G0659600	Chr4A	561595682	561596377	+	561596029	Chr4A	565353525	565354220	+	565353872	1.0	1.0
gene:TraesCS4A03G0659800	Chr4A	562069701	562072558	-	562071129	Chr4A	565833002	565835859	-	565834430	1.0	1.0
gene:TraesCS4A03G0660000	Chr4A	562286672	562288071	+	562287371	Chr4A	566050065	566051464	+	566050764	1.0	1.0
