gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS6D03G0383300	Chr6D	178936230	178945017	-	178940623	Chr6D	186911724	186920511	-	186916117	1.0	0.999
gene:TraesCS6D03G0383500	Chr6D	179050804	179053032	+	179051918	Chr6D	187025638	187027866	+	187026752	1.0	1.0
gene:TraesCS6D03G0383800	Chr6D	179065660	179067185	-	179066422	Chr6D	187040494	187042019	-	187041256	1.0	1.0
gene:TraesCS6D03G0383900	Chr6D	179197784	179203353	+	179200568	Chr6D	187172623	187178192	+	187175407	1.0	1.0
gene:TraesCS6D03G0384000	Chr6D	179204757	179208833	+	179206795	Chr6D	187179596	187183672	+	187181634	1.0	1.0
gene:TraesCS6D03G0384300	Chr6D	179277038	179281366	+	179279202	Chr6D	187251876	187256204	+	187254040	1.0	1.0
gene:TraesCS6D03G0384400	Chr6D	179342713	179347678	+	179345195	Chr6D	187317552	187322137	+	187319844	1.0	1.0
gene:TraesCS6D03G0384500	Chr6D	179427805	179432473	-	179430139	Chr6D	187388774	187393442	-	187391108	1.0	1.0
gene:TraesCS6D03G0384700	Chr6D	179540889	179546550	+	179543719	Chr6D	187501567	187507228	+	187504397	1.0	1.0
gene:TraesCS6D03G0384800	Chr6D	179593737	179594240	-	179593988	Chr6D	187554487	187554990	-	187554738	1.0	1.0
gene:TraesCS6D03G0384900	Chr6D	179685692	179689737	-	179687714	Chr6D	187646453	187650498	-	187648475	1.0	0.999
gene:TraesCS6D03G0385000	Chr6D	179724418	179732081	+	179728249	Chr6D	187685182	187692845	+	187689013	1.0	1.0
gene:TraesCS6D03G0385200	Chr6D	179841986	179844883	-	179843434	Chr6D	187801453	187804350	-	187802901	1.0	1.0
gene:TraesCS6D03G0385300	Chr6D	180055453	180059249	-	180057351	Chr6D	188014184	188017980	-	188016082	1.0	0.998
gene:TraesCS6D03G0385600	Chr6D	180171350	180179891	+	180175620	Chr6D	188130080	188138621	+	188134350	1.0	1.0
gene:TraesCS6D03G0385700	Chr6D	180426500	180428466	+	180427483	Chr6D	188384393	188386359	+	188385376	1.0	1.0
gene:TraesCS6D03G0386000	Chr6D	180616592	180618174	-	180617383	Chr6D	188573820	188575402	-	188574611	1.0	1.0
gene:TraesCS6D03G0386100	Chr6D	180621531	180629713	-	180625622	Chr6D	188578759	188586941	-	188582850	1.0	1.0
gene:TraesCS6D03G0387100	Chr6D	180948687	180956218	-	180952452	Chr6D	188905601	188912899	-	188909250	1.0	1.0
gene:TraesCS6D03G0387400	Chr6D	181120028	181122737	+	181121382	Chr6D	189075233	189077782	+	189076507	1.0	1.0
gene:TraesCS6D03G0387600	Chr6D	181199749	181200957	-	181200353	Chr6D	189154815	189156023	-	189155419	1.0	1.0
gene:TraesCS6D03G0387900	Chr6D	181319702	181320058	+	181319880	Chr6D	189274047	189274403	+	189274225	1.0	1.0
gene:TraesCS6D03G0388100	Chr6D	181391917	181396495	-	181394206	Chr6D	189345649	189350140	-	189347894	1.0	1.0
gene:TraesCS6D03G0388600	Chr6D	182027511	182029020	-	182028265	Chr6D	189989037	189990546	-	189989791	1.0	1.0
gene:TraesCS6D03G0389100	Chr6D	182156649	182163255	-	182159952	Chr6D	190117870	190124476	-	190121173	1.0	1.0
gene:TraesCS6D03G0390300	Chr6D	182948999	182952549	-	182950774	Chr6D	190905119	190908669	-	190906894	1.0	1.0
gene:TraesCS6D03G0390600	Chr6D	183587546	183594126	+	183590836	Chr6D	191542782	191549363	+	191546072	1.0	1.0
gene:TraesCS6D03G0390700	Chr6D	183740431	183741162	+	183740796	Chr6D	191695896	191696627	+	191696261	1.0	1.0
gene:TraesCS6D03G0391800	Chr6D	183907783	183913369	-	183910576	Chr6D	191863296	191868882	-	191866089	1.0	1.0
gene:TraesCS6D03G0392100	Chr6D	184561614	184568832	+	184565223	Chr6D	192508911	192516169	+	192512540	1.0	1.0
gene:TraesCS6D03G0392200	Chr6D	184569305	184570320	-	184569812	Chr6D	192516642	192517657	-	192517149	1.0	1.0
gene:TraesCS6D03G0392300	Chr6D	184583872	184588663	-	184586267	Chr6D	192531212	192536003	-	192533607	1.0	1.0
gene:TraesCS6D03G0392400	Chr6D	184739656	184743658	+	184741657	Chr6D	192686829	192690831	+	192688830	1.0	1.0
gene:TraesCS6D03G0392500	Chr6D	184746258	184748277	-	184747267	Chr6D	192693431	192695450	-	192694440	1.0	1.0
gene:TraesCS6D03G0392900	Chr6D	184940747	184944095	+	184942421	Chr6D	192887952	192891300	+	192889626	1.0	1.0
gene:TraesCS6D03G0393000	Chr6D	184945234	184948838	+	184947036	Chr6D	192892439	192896043	+	192894241	1.0	1.0
gene:TraesCS6D03G0393300	Chr6D	185440375	185447185	+	185443780	Chr6D	193386444	193393258	+	193389851	1.0	1.0
gene:TraesCS6D03G0393400	Chr6D	185541193	185543508	-	185542350	Chr6D	193487314	193489629	-	193488471	1.0	1.0
gene:TraesCS6D03G0393800	Chr6D	186372600	186378946	+	186375773	Chr6D	194314792	194321141	+	194317966	1.0	1.0
gene:TraesCS6D03G0395300	Chr6D	188360415	188400845	+	188380630	Chr6D	196280293	196320725	+	196300509	1.0	1.0
gene:TraesCS6D03G0395800	Chr6D	189806620	189819988	+	189813304	Chr6D	197722562	197735930	+	197729246	1.0	1.0
gene:TraesCS6D03G0396500	Chr6D	189842077	189842520	-	189842298	Chr6D	197758022	197758465	-	197758243	1.0	1.0
gene:TraesCS6D03G0396700	Chr6D	189844232	189844951	-	189844591	Chr6D	197760177	197760896	-	197760536	1.0	1.0
gene:TraesCS6D03G0397000	Chr6D	189846077	189846574	-	189846325	Chr6D	197762022	197762519	-	197762270	1.0	1.0
gene:TraesCS6D03G0397100	Chr6D	189846183	189846596	+	189846389	Chr6D	197762128	197762541	+	197762334	1.0	1.0
gene:TraesCS6D03G0398100	Chr6D	189851819	189852388	+	189852103	Chr6D	197764376	197764945	+	197764660	1.0	1.0
gene:TraesCS6D03G0398800	Chr6D	189861507	189861812	+	189861659	Chr6D	197774072	197774377	+	197774224	1.0	1.0
gene:TraesCS6D03G0399100	Chr6D	190348319	190348758	-	190348538	Chr6D	198266867	198267306	-	198267086	1.0	1.0
gene:TraesCS6D03G0399200	Chr6D	190349123	190349716	+	190349419	Chr6D	198267671	198268264	+	198267967	1.0	1.0
gene:TraesCS6D03G0399300	Chr6D	190349911	190351428	-	190350669	Chr6D	198268459	198269975	-	198269217	1.0	1.0
gene:TraesCS6D03G0399400	Chr6D	190351630	190351860	+	190351745	Chr6D	198270177	198270407	+	198270292	1.0	1.0
gene:TraesCS6D03G0401700	Chr6D	191219017	191219748	+	191219382	Chr6D	199135665	199136396	+	199136030	1.0	0.997
gene:TraesCS6D03G0402200	Chr6D	192546141	192550417	+	192548279	Chr6D	200481178	200485454	+	200483316	1.0	1.0
gene:TraesCS6D03G0402500	Chr6D	193694404	193713757	+	193704080	Chr6D	201628420	201647802	+	201638111	1.0	1.0
gene:TraesCS6D03G0403000	Chr6D	194311900	194312139	-	194312019	Chr6D	202241577	202241816	-	202241696	1.0	1.0
gene:TraesCS6D03G0403200	Chr6D	194315746	194316050	-	194315898	Chr6D	202245424	202245728	-	202245576	1.0	1.0
gene:TraesCS6D03G0404100	Chr6D	195934836	195961899	+	195948367	Chr6D	203867842	203894905	+	203881373	1.0	1.0
gene:TraesCS6D03G0404200	Chr6D	196177890	196195881	-	196186885	Chr6D	204109682	204127673	-	204118677	1.0	1.0
gene:TraesCS6D03G0404800	Chr6D	197268538	197277817	+	197273177	Chr6D	205195389	205204668	+	205200028	1.0	1.0
gene:TraesCS6D03G0405000	Chr6D	198031429	198033348	-	198032388	Chr6D	205955419	205957394	-	205956406	1.0	1.0
gene:TraesCS6D03G0405600	Chr6D	198395863	198403519	-	198399691	Chr6D	206376717	206384373	-	206380545	1.0	1.0
gene:TraesCS6D03G0406300	Chr6D	199334215	199341603	+	199337909	Chr6D	207311442	207318830	+	207315136	1.0	1.0
gene:TraesCS6D03G0406500	Chr6D	199536421	199545542	+	199540981	Chr6D	207513656	207522777	+	207518216	1.0	1.0
gene:TraesCS6D03G0406600	Chr6D	199548657	199552583	-	199550620	Chr6D	207525892	207529818	-	207527855	1.0	1.0
gene:TraesCS6D03G0407400	Chr6D	200388180	200398584	-	200393382	Chr6D	208359874	208370271	-	208365072	1.0	1.0
gene:TraesCS6D03G0407900	Chr6D	201485183	201494864	+	201490023	Chr6D	209457685	209467366	+	209462525	1.0	1.0
gene:TraesCS6D03G0408300	Chr6D	203234166	203286602	+	203260384	Chr6D	211171647	211224094	+	211197870	1.0	1.0
gene:TraesCS6D03G0409200	Chr6D	204487509	204487854	-	204487681	Chr6D	212425392	212425737	-	212425564	1.0	1.0
gene:TraesCS6D03G0410000	Chr6D	205248733	205251828	-	205250280	Chr6D	213189294	213192389	-	213190841	1.0	1.0
gene:TraesCS6D03G0410900	Chr6D	206721281	206727237	-	206724259	Chr6D	214667234	214673190	-	214670212	1.0	1.0
gene:TraesCS6D03G0411400	Chr6D	208070828	208080592	+	208075710	Chr6D	216020192	216029956	+	216025074	1.0	1.0
gene:TraesCS6D03G0411600	Chr6D	208298604	208301403	-	208300003	Chr6D	216248095	216250894	-	216249494	1.0	1.0
gene:TraesCS6D03G0412300	Chr6D	208506750	208507097	-	208506923	Chr6D	216455210	216455557	-	216455383	1.0	1.0
gene:TraesCS6D03G0412400	Chr6D	208734857	208736180	-	208735518	Chr6D	216681988	216683311	-	216682649	1.0	1.0
gene:TraesCS6D03G0413100	Chr6D	209024936	209029776	-	209027356	Chr6D	216971497	216976337	-	216973917	1.0	1.0
gene:TraesCS6D03G0414400	Chr6D	210939224	210943647	-	210941435	Chr6D	218886093	218890516	-	218888304	1.0	1.0
gene:TraesCS6D03G0414600	Chr6D	211257967	211289726	-	211273846	Chr6D	219200111	219231871	-	219215991	1.0	1.0
gene:TraesCS6D03G0415400	Chr6D	213152252	213157030	+	213154641	Chr6D	221109383	221114161	+	221111772	1.0	1.0
gene:TraesCS6D03G0415900	Chr6D	213609972	213619942	-	213614957	Chr6D	221566968	221576938	-	221571953	1.0	0.998
gene:TraesCS6D03G0416400	Chr6D	214714790	214751323	+	214733056	Chr6D	222672301	222708848	+	222690574	1.0	1.0
gene:TraesCS6D03G0416900	Chr6D	215050502	215067689	+	215059095	Chr6D	223007928	223025110	+	223016519	1.0	1.0
gene:TraesCS6D03G0417000	Chr6D	215067574	215067883	-	215067728	Chr6D	223024995	223025304	-	223025149	1.0	1.0
gene:TraesCS6D03G0417600	Chr6D	215663007	215750519	-	215706763	Chr6D	223620327	223707841	-	223664084	1.0	1.0
gene:TraesCS6D03G0422000	Chr6D	216961505	216970470	-	216965987	Chr6D	224915774	224924739	-	224920256	1.0	1.0
gene:TraesCS6D03G0422300	Chr6D	217839275	217839523	+	217839399	Chr6D	225775218	225775466	+	225775342	1.0	1.0
gene:TraesCS6D03G0422700	Chr6D	218789130	218793899	-	218791514	Chr6D	226722428	226727205	-	226724816	1.0	0.999
gene:TraesCS6D03G0423000	Chr6D	220085757	220087811	-	220086784	Chr6D	228004760	228006814	-	228005787	1.0	0.998
gene:TraesCS6D03G0423200	Chr6D	220628807	220632165	-	220630486	Chr6D	228547468	228550826	-	228549147	1.0	1.0
gene:TraesCS6D03G0423400	Chr6D	220632294	220638104	+	220635199	Chr6D	228550955	228556765	+	228553860	1.0	1.0
gene:TraesCS6D03G0423800	Chr6D	220697162	220699339	-	220698250	Chr6D	228615260	228617437	-	228616348	1.0	1.0
gene:TraesCS6D03G0424400	Chr6D	221121312	221155388	+	221138350	Chr6D	229038236	229072314	+	229055275	1.0	1.0
gene:TraesCS6D03G0425200	Chr6D	221957774	221972404	-	221965089	Chr6D	229874128	229888769	-	229881448	1.0	1.0
gene:TraesCS6D03G0425500	Chr6D	222334508	222349026	+	222341767	Chr6D	230248431	230262959	+	230255695	1.0	1.0
gene:TraesCS6D03G0426000	Chr6D	223026235	223028417	+	223027326	Chr6D	230948285	230950467	+	230949376	1.0	1.0
gene:TraesCS6D03G0426800	Chr6D	223723812	223734565	-	223729188	Chr6D	231646011	231656773	-	231651392	1.0	1.0
gene:TraesCS6D03G0427200	Chr6D	223928243	223938782	-	223933512	Chr6D	231849992	231860531	-	231855261	1.0	1.0
gene:TraesCS6D03G0428100	Chr6D	224427387	224467946	+	224447666	Chr6D	232345291	232385502	+	232365396	1.0	1.0
gene:TraesCS6D03G0428600	Chr6D	225204876	225208158	-	225206517	Chr6D	233120913	233124195	-	233122554	1.0	1.0
gene:TraesCS6D03G0430400	Chr6D	226167669	226168283	-	226167976	Chr6D	234076702	234077316	-	234077009	1.0	1.0
gene:TraesCS6D03G0431600	Chr6D	228003241	228003693	-	228003467	Chr6D	235908213	235908665	-	235908439	1.0	1.0
gene:TraesCS6D03G0431300	Chr6D	227996519	228015028	+	228005773	Chr6D	235901492	235920007	+	235910749	1.0	1.0
gene:TraesCS6D03G0431900	Chr6D	228522656	228524921	-	228523788	Chr6D	236419679	236421958	-	236420818	1.0	1.0
gene:TraesCS6D03G0432400	Chr6D	229693015	229698864	+	229695939	Chr6D	237589197	237595046	+	237592121	1.0	1.0
gene:TraesCS6D03G0433400	Chr6D	231338285	231353087	+	231345686	Chr6D	239230277	239245080	+	239237678	1.0	1.0
gene:TraesCS6D03G0433900	Chr6D	232135559	232136248	+	232135903	Chr6D	240024993	240025682	+	240025337	1.0	1.0
gene:TraesCS6D03G0434000	Chr6D	232136266	232136706	+	232136486	Chr6D	240025700	240026140	+	240025920	1.0	1.0
gene:TraesCS6D03G0434300	Chr6D	232164939	232193094	+	232179016	Chr6D	240054380	240082125	+	240068252	1.0	1.0
gene:TraesCS6D03G0434400	Chr6D	232853632	232858857	+	232856244	Chr6D	240736300	240741220	+	240738760	1.0	1.0
gene:TraesCS6D03G0434500	Chr6D	233071778	233089839	+	233080808	Chr6D	240953557	240971724	+	240962640	1.0	1.0
gene:TraesCS6D03G0435200	Chr6D	234201613	234206538	-	234204075	Chr6D	242093840	242098765	-	242096302	1.0	0.997
gene:TraesCS6D03G0437300	Chr6D	235948445	235967966	+	235958205	Chr6D	243043318	243062840	+	243053079	1.0	1.0
gene:TraesCS6D03G0439000	Chr6D	238220139	238225605	-	238222872	Chr6D	244532485	244537954	-	244535219	1.0	1.0
gene:TraesCS6D03G0439200	Chr6D	239132039	239132982	-	239132510	Chr6D	245439308	245440251	-	245439779	1.0	1.0
gene:TraesCS6D03G0440200	Chr6D	239752936	239824839	+	239788887	Chr6D	246058795	246130658	+	246094726	1.0	1.0
gene:TraesCS6D03G0441100	Chr6D	240461267	240463851	-	240462559	Chr6D	246760814	246763397	-	246762105	1.0	1.0
gene:TraesCS6D03G0441200	Chr6D	240663070	240663436	-	240663253	Chr6D	246962593	246962959	-	246962776	1.0	1.0
gene:TraesCS6D03G0441600	Chr6D	241150896	241164990	+	241157943	Chr6D	247450546	247464640	+	247457593	1.0	1.0
gene:TraesCS6D03G0442100	Chr6D	241658667	241662177	+	241660422	Chr6D	247964450	247967978	+	247966214	1.0	0.992
gene:TraesCS6D03G0442200	Chr6D	242296809	242301127	-	242298968	Chr6D	248602464	248606780	-	248604622	1.0	1.0
gene:TraesCS6D03G0443300	Chr6D	243195427	243223669	-	243209548	Chr6D	249501822	249530062	-	249515942	1.0	1.0
gene:TraesCS6D03G0443400	Chr6D	244085514	244101073	+	244093293	Chr6D	250384360	250399920	+	250392140	1.0	0.999
gene:TraesCS6D03G0444200	Chr6D	245298031	245306886	+	245302458	Chr6D	251594821	251603676	+	251599248	1.0	1.0
gene:TraesCS6D03G0445500	Chr6D	246499641	246514295	+	246506968	Chr6D	252793543	252808230	+	252800886	1.0	1.0
gene:TraesCS6D03G0446800	Chr6D	247371528	247376069	+	247373798	Chr6D	253664784	253669325	+	253667054	1.0	1.0
gene:TraesCS6D03G0447400	Chr6D	248130944	248139578	-	248135261	Chr6D	254422512	254431146	-	254426829	1.0	1.0
gene:TraesCS6D03G0447900	Chr6D	248729787	248761953	+	248745870	Chr6D	255019012	255051533	+	255035272	1.0	1.0
gene:TraesCS6D03G0448600	Chr6D	250741279	250777150	-	250759214	Chr6D	257025343	257061257	-	257043300	1.0	1.0
gene:TraesCS6D03G0450000	Chr6D	253448074	253454384	-	253451229	Chr6D	259734727	259741071	-	259737899	1.0	1.0
gene:TraesCS6D03G0450700	Chr6D	254066409	254068271	+	254067340	Chr6D	260352849	260354711	+	260353780	1.0	1.0
gene:TraesCS6D03G0450800	Chr6D	255734836	255742443	-	255738639	Chr6D	262029492	262037101	-	262033296	1.0	1.0
gene:TraesCS6D03G0451200	Chr6D	257077470	257085871	+	257081670	Chr6D	263372280	263380482	+	263376381	1.0	0.999
gene:TraesCS6D03G0451500	Chr6D	257092546	257092830	-	257092688	Chr6D	263386884	263387168	-	263387026	1.0	1.0
gene:TraesCS6D03G0453000	Chr6D	258373147	258377305	-	258375226	Chr6D	264663675	264667833	-	264665754	1.0	1.0
gene:TraesCS6D03G0454000	Chr6D	258728263	258729465	+	258728864	Chr6D	265018932	265020134	+	265019533	1.0	1.0
gene:TraesCS6D03G0454300	Chr6D	259041318	259074746	+	259058032	Chr6D	265329963	265363216	+	265346589	1.0	1.0
gene:TraesCS6D03G0454600	Chr6D	259112078	259122389	+	259117233	Chr6D	265400561	265410873	+	265405717	1.0	1.0
gene:TraesCS6D03G0455700	Chr6D	260095032	260095475	+	260095253	Chr6D	266383702	266384145	+	266383923	1.0	1.0
gene:TraesCS6D03G0456000	Chr6D	260334214	260341182	-	260337698	Chr6D	266621512	266628480	-	266624996	1.0	1.0
gene:TraesCS6D03G0456700	Chr6D	261091023	261095774	+	261093398	Chr6D	267364626	267369380	+	267367003	1.0	1.0
gene:TraesCS6D03G0457500	Chr6D	263486584	263492250	+	263489417	Chr6D	269758616	269764282	+	269761449	1.0	1.0
gene:TraesCS6D03G0457800	Chr6D	263884181	263888853	-	263886517	Chr6D	270156245	270160917	-	270158581	1.0	1.0
gene:TraesCS6D03G0458000	Chr6D	264232778	264250734	+	264241756	Chr6D	270517557	270535521	+	270526539	1.0	1.0
gene:TraesCS6D03G0458600	Chr6D	264675104	264676171	-	264675637	Chr6D	270959843	270960910	-	270960376	1.0	1.0
gene:TraesCS6D03G0458700	Chr6D	264700472	264704014	-	264702243	Chr6D	270985212	270988754	-	270986983	1.0	1.0
gene:TraesCS6D03G0458900	Chr6D	265790787	265793692	+	265792239	Chr6D	272073210	272076115	+	272074662	1.0	1.0
gene:TraesCS6D03G0459300	Chr6D	266512350	266515678	+	266514014	Chr6D	272793733	272797061	+	272795397	1.0	1.0
gene:TraesCS6D03G0459900	Chr6D	267669884	267673876	+	267671880	Chr6D	273949036	273953028	+	273951032	1.0	1.0
gene:TraesCS6D03G0460900	Chr6D	269492871	269499644	-	269496257	Chr6D	275777580	275784393	-	275780986	1.0	0.988
gene:TraesCS6D03G0461100	Chr6D	269748801	269753769	-	269751285	Chr6D	276032093	276037061	-	276034577	1.0	0.999
gene:TraesCS6D03G0462300	Chr6D	270669589	270677033	+	270673311	Chr6D	276963576	276971020	+	276967298	1.0	1.0
gene:TraesCS6D03G0462800	Chr6D	271183136	271191971	+	271187553	Chr6D	277475526	277484359	+	277479942	1.0	1.0
gene:TraesCS6D03G0463000	Chr6D	271213222	271219814	+	271216518	Chr6D	277505389	277511981	+	277508685	1.0	1.0
gene:TraesCS6D03G0463200	Chr6D	271220502	271224233	-	271222367	Chr6D	277512669	277516400	-	277514534	1.0	1.0
gene:TraesCS6D03G0463700	Chr6D	272454456	272466103	+	272460279	Chr6D	278743691	278755335	+	278749513	1.0	1.0
gene:TraesCS6D03G0463900	Chr6D	273786155	273792457	-	273789306	Chr6D	280075138	280081441	-	280078289	1.0	1.0
gene:TraesCS6D03G0464100	Chr6D	274952102	274957212	-	274954657	Chr6D	281238437	281243499	-	281240968	1.0	1.0
gene:TraesCS6D03G0464800	Chr6D	275339879	275343202	+	275341540	Chr6D	281624107	281627430	+	281625768	1.0	1.0
gene:TraesCS6D03G0465000	Chr6D	275734804	275736072	+	275735438	Chr6D	281998024	281999292	+	281998658	1.0	1.0
gene:TraesCS6D03G0465200	Chr6D	276046947	276047963	+	276047455	Chr6D	282310003	282311019	+	282310511	1.0	1.0
gene:TraesCS6D03G0465800	Chr6D	276504146	276519628	+	276511887	Chr6D	282764268	282779750	+	282772009	1.0	1.0
gene:TraesCS6D03G0466000	Chr6D	277013995	277017569	+	277015782	Chr6D	283271978	283275552	+	283273765	1.0	1.0
gene:TraesCS6D03G0466100	Chr6D	277108673	277112940	-	277110806	Chr6D	283367673	283371939	-	283369806	1.0	1.0
gene:TraesCS6D03G0466400	Chr6D	277509396	277510880	+	277510138	Chr6D	283766689	283768173	+	283767431	1.0	1.0
gene:TraesCS6D03G0466800	Chr6D	277801041	277804869	+	277802955	Chr6D	284057615	284061443	+	284059529	1.0	1.0
gene:TraesCS6D03G0467000	Chr6D	278484617	278485409	-	278485013	Chr6D	284744296	284745088	-	284744692	1.0	1.0
gene:TraesCS6D03G0467100	Chr6D	278485805	278488798	+	278487301	Chr6D	284745484	284748477	+	284746980	1.0	1.0
gene:TraesCS6D03G0467400	Chr6D	278489860	278493754	-	278491807	Chr6D	284749539	284753434	-	284751486	1.0	1.0
gene:TraesCS6D03G0468100	Chr6D	279795252	279800803	-	279798027	Chr6D	286050778	286056341	-	286053559	1.0	1.0
gene:TraesCS6D03G0469400	Chr6D	281080032	281080874	-	281080453	Chr6D	287304684	287305526	-	287305105	1.0	1.0
gene:TraesCS6D03G0469700	Chr6D	281806634	281830600	+	281818617	Chr6D	288030338	288054307	+	288042322	1.0	1.0
gene:TraesCS6D03G0470100	Chr6D	282790508	282793629	-	282792068	Chr6D	289012849	289015970	-	289014409	1.0	1.0
gene:TraesCS6D03G0470800	Chr6D	283790152	283794116	+	283792134	Chr6D	290009498	290013462	+	290011480	1.0	1.0
gene:TraesCS6D03G0471000	Chr6D	283953550	283960160	-	283956855	Chr6D	290172387	290178997	-	290175692	1.0	1.0
gene:TraesCS6D03G0471300	Chr6D	284040543	284045332	+	284042937	Chr6D	290259386	290264175	+	290261780	1.0	1.0
gene:TraesCS6D03G0471400	Chr6D	284045482	284046320	+	284045901	Chr6D	290264325	290265163	+	290264744	1.0	1.0
gene:TraesCS6D03G0471600	Chr6D	284062990	284063307	-	284063148	Chr6D	290281833	290282150	-	290281991	1.0	1.0
gene:TraesCS6D03G0472000	Chr6D	284200493	284204127	-	284202310	Chr6D	290424837	290428471	-	290426654	1.0	1.0
gene:TraesCS6D03G0472100	Chr6D	284285441	284291331	-	284288386	Chr6D	290509794	290515684	-	290512739	1.0	1.0
gene:TraesCS6D03G0472300	Chr6D	284521400	284523808	+	284522604	Chr6D	290744038	290746446	+	290745242	1.0	1.0
gene:TraesCS6D03G0472400	Chr6D	284523592	284523792	-	284523692	Chr6D	290746230	290746430	-	290746330	1.0	1.0
gene:TraesCS6D03G0472700	Chr6D	284547370	284550638	+	284549004	Chr6D	290770022	290773290	+	290771656	1.0	1.0
gene:TraesCS6D03G0472800	Chr6D	284551818	284553588	+	284552703	Chr6D	290774470	290776240	+	290775355	1.0	1.0
gene:TraesCS6D03G0473000	Chr6D	284763499	284780538	+	284772018	Chr6D	290986288	291001787	+	290994037	0.96	0.96
gene:TraesCS6D03G0473200	Chr6D	284792747	284795196	-	284793971	Chr6D	291013766	291016215	-	291014990	1.0	1.0
gene:TraesCS6D03G0473400	Chr6D	284814287	284815388	-	284814837	Chr6D	291035334	291036435	-	291035884	1.0	1.0
gene:TraesCS6D03G0473500	Chr6D	284815931	284820543	-	284818237	Chr6D	291036978	291041590	-	291039284	1.0	1.0
gene:TraesCS6D03G0473900	Chr6D	285035274	285038640	-	285036957	Chr6D	291255662	291259028	-	291257345	1.0	1.0
gene:TraesCS6D03G0474000	Chr6D	285237456	285242937	-	285240196	Chr6D	291457404	291462894	-	291460149	1.0	1.0
gene:TraesCS6D03G0474100	Chr6D	285244842	285255500	-	285250171	Chr6D	291464799	291475457	-	291470128	1.0	1.0
gene:TraesCS6D03G0474500	Chr6D	285712186	285715115	+	285713650	Chr6D	291932453	291935382	+	291933917	1.0	1.0
gene:TraesCS6D03G0474900	Chr6D	285721361	285723553	-	285722457	Chr6D	291941862	291944054	-	291942958	1.0	1.0
gene:TraesCS6D03G0475300	Chr6D	285743844	285744329	-	285744086	Chr6D	291964344	291964829	-	291964586	1.0	1.0
gene:TraesCS6D03G0475500	Chr6D	285784658	285792861	-	285788759	Chr6D	292004433	292012474	-	292008453	1.0	1.0
gene:TraesCS6D03G0475900	Chr6D	285958413	285960756	+	285959584	Chr6D	292177612	292179955	+	292178783	1.0	1.0
gene:TraesCS6D03G0476100	Chr6D	286218994	286221348	+	286220171	Chr6D	292436876	292439230	+	292438053	1.0	1.0
gene:TraesCS6D03G0476300	Chr6D	286222068	286225510	+	286223789	Chr6D	292439950	292443431	+	292441690	1.0	0.999
gene:TraesCS6D03G0476200	Chr6D	286221789	286227769	-	286224779	Chr6D	292439671	292445705	-	292442688	1.0	0.996
gene:TraesCS6D03G0476400	Chr6D	286393553	286395878	+	286394715	Chr6D	292610919	292613244	+	292612081	1.0	1.0
gene:TraesCS6D03G0476500	Chr6D	286442581	286448364	-	286445472	Chr6D	292658898	292664681	-	292661789	1.0	1.0
gene:TraesCS6D03G0476600	Chr6D	286453790	286463895	+	286458842	Chr6D	292670107	292680218	+	292675162	1.0	0.999
gene:TraesCS6D03G0477200	Chr6D	286948207	286955128	+	286951667	Chr6D	293161554	293168475	+	293165014	1.0	1.0
gene:TraesCS6D03G0477500	Chr6D	287652196	287653092	+	287652644	Chr6D	293856947	293857843	+	293857395	1.0	1.0
gene:TraesCS6D03G0478000	Chr6D	288020403	288023077	+	288021740	Chr6D	294224754	294227428	+	294226091	1.0	0.999
gene:TraesCS6D03G0478300	Chr6D	288202123	288208075	-	288205099	Chr6D	294405079	294411031	-	294408055	1.0	1.0
gene:TraesCS6D03G0478400	Chr6D	288213134	288216309	-	288214721	Chr6D	294416090	294419265	-	294417677	1.0	1.0
gene:TraesCS6D03G0478600	Chr6D	288545019	288547448	+	288546233	Chr6D	294747747	294750176	+	294748961	1.0	1.0
gene:TraesCS6D03G0478700	Chr6D	288549945	288550406	+	288550175	Chr6D	294752673	294753134	+	294752903	1.0	1.0
gene:TraesCS6D03G0479800	Chr6D	288718055	288718898	-	288718476	Chr6D	294919181	294920024	-	294919602	1.0	1.0
gene:TraesCS6D03G0479900	Chr6D	288720107	288724590	-	288722348	Chr6D	294921233	294925753	-	294923493	1.0	1.0
gene:TraesCS6D03G0480200	Chr6D	288962305	288964230	+	288963267	Chr6D	295163389	295165314	+	295164351	1.0	0.999
gene:TraesCS6D03G0480400	Chr6D	288998357	288999560	-	288998958	Chr6D	295199439	295200642	-	295200040	1.0	1.0
gene:TraesCS6D03G0480500	Chr6D	289275689	289276391	-	289276040	Chr6D	295476794	295477496	-	295477145	1.0	1.0
gene:TraesCS6D03G0480600	Chr6D	289277044	289280871	-	289278957	Chr6D	295478149	295481976	-	295480062	1.0	1.0
gene:TraesCS6D03G0480700	Chr6D	289281655	289288402	-	289285028	Chr6D	295482760	295489506	-	295486133	0.999	0.998
gene:TraesCS6D03G0480800	Chr6D	289288578	289298921	-	289293749	Chr6D	295489682	295500025	-	295494853	1.0	1.0
gene:TraesCS6D03G0481000	Chr6D	289488329	289490553	-	289489441	Chr6D	295688744	295690968	-	295689856	1.0	1.0
gene:TraesCS6D03G0481400	Chr6D	289817899	289821252	-	289819575	Chr6D	296016673	296020026	-	296018349	1.0	1.0
