gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS7B03G0696200	Chr7B	470724546	470727425	-	470725985	Chr7B	469471858	469474735	-	469473296	0.998	0.998
gene:TraesCS7B03G0696500	Chr7B	470821107	470823041	+	470822074	Chr7B	469568400	469570334	+	469569367	1.0	0.998
gene:TraesCS7B03G0696900	Chr7B	471052805	471056459	+	471054632	Chr7B	469799865	469803519	+	469801692	1.0	1.0
gene:TraesCS7B03G0697000	Chr7B	471431037	471437377	+	471434207	Chr7B	470176868	470183208	+	470180038	1.0	1.0
gene:TraesCS7B03G0697100	Chr7B	471440993	471443753	+	471442373	Chr7B	470186826	470189586	+	470188206	1.0	1.0
gene:TraesCS7B03G0698000	Chr7B	472016734	472018928	-	472017831	Chr7B	470759723	470761917	-	470760820	1.0	1.0
gene:TraesCS7B03G0698100	Chr7B	472186347	472186775	-	472186561	Chr7B	470955929	470956357	-	470956143	1.0	0.997
gene:TraesCS7B03G0698500	Chr7B	472205064	472207152	-	472206108	Chr7B	470974646	470976734	-	470975690	1.0	1.0
gene:TraesCS7B03G0698800	Chr7B	472288318	472295584	-	472291951	Chr7B	471056359	471063620	-	471059989	0.998	0.997
gene:TraesCS7B03G0699000	Chr7B	472726320	472730691	+	472728505	Chr7B	471475357	471479726	+	471477541	1.0	0.997
gene:TraesCS7B03G0699200	Chr7B	472803791	472804444	+	472804117	Chr7B	471565288	471565941	+	471565614	1.0	0.998
gene:TraesCS7B03G0699300	Chr7B	472811191	472811982	+	472811586	Chr7B	471572693	471573484	+	471573088	1.0	0.991
gene:TraesCS7B03G0699600	Chr7B	472874882	472877269	+	472876075	Chr7B	471683729	471686116	+	471684922	1.0	1.0
gene:TraesCS7B03G0700100	Chr7B	473157354	473160220	-	473158787	Chr7B	471959801	471962667	-	471961234	1.0	1.0
gene:TraesCS7B03G0700200	Chr7B	473523185	473525427	+	473524306	Chr7B	472326770	472329012	+	472327891	1.0	0.999
gene:TraesCS7B03G0700300	Chr7B	473578040	473578696	-	473578368	Chr7B	472381637	472382293	-	472381965	1.0	1.0
gene:TraesCS7B03G0700800	Chr7B	473601629	473604842	-	473603235	Chr7B	472405168	472408381	-	472406774	1.0	1.0
gene:TraesCS7B03G0701300	Chr7B	473703208	473704280	-	473703744	Chr7B	472506758	472507830	-	472507294	1.0	1.0
gene:TraesCS7B03G0701900	Chr7B	474216219	474218562	-	474217390	Chr7B	473018025	473020368	-	473019196	1.0	0.999
gene:TraesCS7B03G0702300	Chr7B	474489033	474489275	+	474489154	Chr7B	473290065	473290307	+	473290186	1.0	1.0
gene:TraesCS7B03G0702900	Chr7B	475263009	475268910	+	475265959	Chr7B	474061993	474067894	+	474064943	1.0	0.999
gene:TraesCS7B03G0703100	Chr7B	475576894	475579296	-	475578095	Chr7B	474375109	474377511	-	474376310	1.0	0.999
gene:TraesCS7B03G0703400	Chr7B	475590015	475594870	-	475592442	Chr7B	474388227	474393077	-	474390652	1.0	1.0
gene:TraesCS7B03G0704200	Chr7B	477057896	477060146	-	477059021	Chr7B	475854282	475856532	-	475855407	1.0	1.0
gene:TraesCS7B03G0704300	Chr7B	477124683	477127227	-	477125955	Chr7B	475921068	475923612	-	475922340	1.0	1.0
gene:TraesCS7B03G0704700	Chr7B	477513611	477514267	-	477513939	Chr7B	476307530	476308186	-	476307858	1.0	1.0
gene:TraesCS7B03G0704900	Chr7B	478126735	478134877	+	478130806	Chr7B	476920133	476928239	+	476924186	1.0	1.0
gene:TraesCS7B03G0705200	Chr7B	478995492	478996452	-	478995972	Chr7B	477788120	477789080	-	477788600	1.0	1.0
gene:TraesCS7B03G0705300	Chr7B	479002213	479008816	-	479005514	Chr7B	477794851	477801454	-	477798152	1.0	1.0
gene:TraesCS7B03G0705500	Chr7B	479122294	479126292	+	479124293	Chr7B	477914964	477918962	+	477916963	1.0	1.0
gene:TraesCS7B03G0705800	Chr7B	479128831	479133681	-	479131256	Chr7B	477921501	477926350	-	477923925	1.0	1.0
gene:TraesCS7B03G0706100	Chr7B	479153998	479154987	-	479154492	Chr7B	477946645	477947634	-	477947139	1.0	1.0
gene:TraesCS7B03G0706500	Chr7B	479361826	479362716	+	479362271	Chr7B	478157394	478158284	+	478157839	1.0	1.0
gene:TraesCS7B03G0706700	Chr7B	479814928	479815443	-	479815185	Chr7B	478609727	478610242	-	478609984	1.0	1.0
gene:TraesCS7B03G0707300	Chr7B	480047854	480052650	+	480050252	Chr7B	478834615	478839411	+	478837013	1.0	1.0
gene:TraesCS7B03G0707900	Chr7B	480388780	480403954	+	480396367	Chr7B	479175702	479190594	+	479183148	1.0	1.0
gene:TraesCS7B03G0708200	Chr7B	480405878	480407920	-	480406899	Chr7B	479192518	479194575	-	479193546	1.0	0.992
gene:TraesCS7B03G0708100	Chr7B	480405734	480409532	+	480407633	Chr7B	479192374	479196187	+	479194280	1.0	0.995
gene:TraesCS7B03G0708500	Chr7B	480827509	480828759	-	480828134	Chr7B	479613417	479614667	-	479614042	1.0	0.999
gene:TraesCS7B03G0708600	Chr7B	480939765	480943046	+	480941405	Chr7B	479725669	479728950	+	479727309	1.0	1.0
gene:TraesCS7B03G0709300	Chr7B	481378048	481379986	-	481379017	Chr7B	480147543	480149481	-	480148512	1.0	0.999
gene:TraesCS7B03G0709600	Chr7B	481531865	481533174	-	481532519	Chr7B	480300869	480302177	-	480301523	1.0	1.0
gene:TraesCS7B03G0710000	Chr7B	482156712	482158614	+	482157663	Chr7B	480926284	480928186	+	480927235	1.0	1.0
gene:TraesCS7B03G0710400	Chr7B	482511139	482512296	-	482511717	Chr7B	481280307	481281464	-	481280885	1.0	1.0
gene:TraesCS7B03G0710600	Chr7B	482543798	482551273	-	482547535	Chr7B	481312752	481320222	-	481316487	1.0	1.0
gene:TraesCS7B03G0711200	Chr7B	483201936	483204400	+	483203168	Chr7B	481956377	481958841	+	481957609	1.0	1.0
gene:TraesCS7B03G0711300	Chr7B	483209619	483215454	-	483212536	Chr7B	481964060	481969895	-	481966977	1.0	1.0
gene:TraesCS7B03G0711500	Chr7B	483265536	483266732	-	483266134	Chr7B	482019428	482020624	-	482020026	1.0	1.0
gene:TraesCS7B03G0711600	Chr7B	483265581	483267011	+	483266296	Chr7B	482019473	482020903	+	482020188	1.0	1.0
gene:TraesCS7B03G0711800	Chr7B	483460418	483461464	+	483460941	Chr7B	482213970	482215016	+	482214493	1.0	1.0
gene:TraesCS7B03G0711900	Chr7B	483460891	483461826	-	483461358	Chr7B	482214443	482215378	-	482214910	1.0	1.0
gene:TraesCS7B03G0712000	Chr7B	483560945	483563725	+	483562335	Chr7B	482314116	482316570	+	482315343	0.97	0.97
gene:TraesCS7B03G0712100	Chr7B	483583963	483589374	-	483586668	Chr7B	482336809	482342220	-	482339514	1.0	1.0
gene:TraesCS7B03G0712200	Chr7B	483632274	483637341	-	483634807	Chr7B	482384253	482389320	-	482386786	1.0	0.999
gene:TraesCS7B03G0712400	Chr7B	483785150	483788420	-	483786785	Chr7B	482536554	482539824	-	482538189	1.0	1.0
gene:TraesCS7B03G0712500	Chr7B	483871520	483872430	-	483871975	Chr7B	482621935	482622845	-	482622390	1.0	1.0
gene:TraesCS7B03G0712700	Chr7B	483924164	483925453	+	483924808	Chr7B	482674576	482675865	+	482675220	1.0	1.0
gene:TraesCS7B03G0712900	Chr7B	483959920	483966551	-	483963235	Chr7B	482710073	482716347	-	482713210	1.0	1.0
gene:TraesCS7B03G0713100	Chr7B	484218464	484220677	+	484219570	Chr7B	482967618	482969831	+	482968724	1.0	1.0
gene:TraesCS7B03G0713200	Chr7B	484256726	484257196	+	484256961	Chr7B	483005585	483006055	+	483005820	1.0	1.0
gene:TraesCS7B03G0713300	Chr7B	484344636	484348935	-	484346785	Chr7B	483093480	483097779	-	483095629	1.0	1.0
gene:TraesCS7B03G0713900	Chr7B	484369719	484378169	-	484373944	Chr7B	483118569	483127020	-	483122794	1.0	1.0
gene:TraesCS7B03G0714200	Chr7B	484505618	484507636	+	484506627	Chr7B	483256199	483258217	+	483257208	1.0	1.0
gene:TraesCS7B03G0714300	Chr7B	484509510	484509919	-	484509714	Chr7B	483260091	483260500	-	483260295	1.0	1.0
gene:TraesCS7B03G0714500	Chr7B	484639803	484646820	-	484643311	Chr7B	483382278	483389291	-	483385784	1.0	1.0
gene:TraesCS7B03G0714600	Chr7B	484647115	484648987	+	484648051	Chr7B	483389586	483391258	+	483390422	0.92	0.92
gene:TraesCS7B03G0715000	Chr7B	484720829	484726153	+	484723491	Chr7B	483467195	483472504	+	483469849	1.0	1.0
gene:TraesCS7B03G0715100	Chr7B	484925628	484927091	-	484926359	Chr7B	483669146	483670609	-	483669877	1.0	1.0
gene:TraesCS7B03G0715600	Chr7B	484992133	484992420	-	484992276	Chr7B	483761746	483762033	-	483761889	1.0	0.996
gene:TraesCS7B03G0715700	Chr7B	484997050	484998522	+	484997786	Chr7B	483766663	483768135	+	483767399	1.0	1.0
gene:TraesCS7B03G0715800	Chr7B	485047638	485051175	-	485049406	Chr7B	483817057	483820594	-	483818825	1.0	1.0
gene:TraesCS7B03G0715900	Chr7B	485149684	485154716	+	485152200	Chr7B	483918702	483923734	+	483921218	1.0	1.0
gene:TraesCS7B03G0716100	Chr7B	485409179	485413554	+	485411366	Chr7B	484176950	484181325	+	484179137	1.0	1.0
gene:TraesCS7B03G0716200	Chr7B	485517282	485518403	-	485517842	Chr7B	484284907	484286028	-	484285467	1.0	1.0
gene:TraesCS7B03G0716400	Chr7B	485575910	485581025	-	485578467	Chr7B	484343533	484348648	-	484346090	1.0	0.999
gene:TraesCS7B03G0716500	Chr7B	485785489	485788393	-	485786941	Chr7B	484554031	484556935	-	484555483	1.0	1.0
gene:TraesCS7B03G0716700	Chr7B	486012894	486021654	+	486017274	Chr7B	484780857	484789617	+	484785237	1.0	1.0
gene:TraesCS7B03G0716800	Chr7B	486024521	486025711	+	486025116	Chr7B	484792484	484793674	+	484793079	1.0	1.0
gene:TraesCS7B03G0717700	Chr7B	486327034	486331056	-	486329045	Chr7B	485092755	485096777	-	485094766	1.0	0.998
gene:TraesCS7B03G0717900	Chr7B	486373215	486373953	+	486373584	Chr7B	485138605	485139343	+	485138974	1.0	1.0
gene:TraesCS7B03G0718400	Chr7B	486565037	486568845	-	486566941	Chr7B	485335671	485339479	-	485337575	1.0	1.0
gene:TraesCS7B03G0719300	Chr7B	486785506	486787260	-	486786383	Chr7B	485556023	485557777	-	485556900	1.0	0.999
gene:TraesCS7B03G0719400	Chr7B	486787322	486788311	-	486787816	Chr7B	485557839	485558828	-	485558333	1.0	1.0
gene:TraesCS7B03G0719500	Chr7B	486797696	486800168	-	486798932	Chr7B	485568216	485570688	-	485569452	1.0	1.0
gene:TraesCS7B03G0719600	Chr7B	486883228	486885195	-	486884211	Chr7B	485653699	485655666	-	485654682	1.0	1.0
gene:TraesCS7B03G0719700	Chr7B	486946676	486957449	+	486952062	Chr7B	485717147	485727920	+	485722533	1.0	0.999
gene:TraesCS7B03G0720400	Chr7B	487196648	487198150	+	487197399	Chr7B	485967185	485968687	+	485967936	1.0	1.0
gene:TraesCS7B03G0720700	Chr7B	487392146	487396204	+	487394175	Chr7B	486162393	486166451	+	486164422	1.0	1.0
gene:TraesCS7B03G0720900	Chr7B	487522306	487527923	-	487525114	Chr7B	486291442	486297059	-	486294250	1.0	1.0
gene:TraesCS7B03G0721500	Chr7B	487931252	487939226	+	487935239	Chr7B	486690005	486697980	+	486693992	1.0	0.999
gene:TraesCS7B03G0721600	Chr7B	488033532	488034033	-	488033782	Chr7B	486792283	486792784	-	486792533	1.0	1.0
gene:TraesCS7B03G0721700	Chr7B	488034770	488035509	+	488035139	Chr7B	486793521	486794260	+	486793890	1.0	1.0
gene:TraesCS7B03G0722100	Chr7B	488231988	488242584	+	488237286	Chr7B	486989528	487000124	+	486994826	1.0	1.0
gene:TraesCS7B03G0722200	Chr7B	488455828	488457383	+	488456605	Chr7B	487213158	487214713	+	487213935	1.0	1.0
gene:TraesCS7B03G0722300	Chr7B	488460037	488460865	+	488460451	Chr7B	487217367	487218195	+	487217781	1.0	1.0
gene:TraesCS7B03G0722400	Chr7B	488466177	488467066	+	488466621	Chr7B	487223089	487223978	+	487223533	1.0	1.0
gene:TraesCS7B03G0722500	Chr7B	488467354	488469781	-	488468567	Chr7B	487224266	487226693	-	487225479	1.0	1.0
gene:TraesCS7B03G0722800	Chr7B	488476363	488476776	-	488476569	Chr7B	487233276	487233689	-	487233482	1.0	1.0
gene:TraesCS7B03G0723600	Chr7B	488494521	488498263	-	488496392	Chr7B	487251434	487255176	-	487253305	1.0	1.0
gene:TraesCS7B03G0724100	Chr7B	488565580	488567583	-	488566581	Chr7B	487322499	487324475	-	487323487	0.984	0.984
gene:TraesCS7B03G0724200	Chr7B	488568070	488568357	-	488568213	Chr7B	487325148	487325435	-	487325291	1.0	1.0
gene:TraesCS7B03G0724300	Chr7B	488589030	488590587	-	488589808	Chr7B	487346112	487347669	-	487346890	1.0	1.0
gene:TraesCS7B03G0724400	Chr7B	488614517	488621696	-	488618106	Chr7B	487371772	487378951	-	487375361	1.0	1.0
gene:TraesCS7B03G0724500	Chr7B	488743936	488752588	+	488748262	Chr7B	487500393	487509048	+	487504720	1.0	0.999
gene:TraesCS7B03G0725000	Chr7B	489151455	489156896	+	489154175	Chr7B	487907183	487912624	+	487909903	1.0	0.999
gene:TraesCS7B03G0725100	Chr7B	489156501	489159949	-	489158225	Chr7B	487912229	487915677	-	487913953	1.0	1.0
gene:TraesCS7B03G0725200	Chr7B	489223872	489225179	-	489224525	Chr7B	487979642	487980949	-	487980295	1.0	1.0
gene:TraesCS7B03G0725300	Chr7B	489288122	489289520	+	489288821	Chr7B	488043930	488045328	+	488044629	1.0	1.0
gene:TraesCS7B03G0725400	Chr7B	489288271	489292038	-	489290154	Chr7B	488044079	488047846	-	488045962	1.0	1.0
gene:TraesCS7B03G0725500	Chr7B	489316692	489320785	-	489318738	Chr7B	488069664	488073757	-	488071710	1.0	1.0
gene:TraesCS7B03G0725800	Chr7B	489553994	489555835	+	489554914	Chr7B	488306331	488308172	+	488307251	1.0	1.0
gene:TraesCS7B03G0725900	Chr7B	489595288	489597317	+	489596302	Chr7B	488347631	488349660	+	488348645	1.0	1.0
gene:TraesCS7B03G0726000	Chr7B	489630010	489630333	-	489630171	Chr7B	488382349	488382672	-	488382510	1.0	1.0
gene:TraesCS7B03G0726300	Chr7B	489795599	489798247	+	489796923	Chr7B	488547930	488550576	+	488549253	0.998	0.998
gene:TraesCS7B03G0726600	Chr7B	490123196	490123736	-	490123466	Chr7B	488875063	488875603	-	488875333	1.0	0.997
gene:TraesCS7B03G0726700	Chr7B	490127381	490129307	-	490128344	Chr7B	488879249	488881175	-	488880212	1.0	1.0
gene:TraesCS7B03G0727400	Chr7B	490521363	490530168	+	490525765	Chr7B	489273219	489282024	+	489277621	1.0	1.0
gene:TraesCS7B03G0728100	Chr7B	491412410	491413986	+	491413198	Chr7B	490149972	490151548	+	490150760	1.0	1.0
gene:TraesCS7B03G0728600	Chr7B	491959364	491963408	+	491961386	Chr7B	490689365	490693409	+	490691387	1.0	0.999
gene:TraesCS7B03G0728900	Chr7B	492539828	492542249	+	492541038	Chr7B	491268172	491270593	+	491269382	1.0	1.0
gene:TraesCS7B03G0729000	Chr7B	492542445	492545410	-	492543927	Chr7B	491270789	491273754	-	491272271	1.0	1.0
gene:TraesCS7B03G0729200	Chr7B	492549328	492554866	-	492552097	Chr7B	491277278	491282816	-	491280047	1.0	1.0
gene:TraesCS7B03G0729500	Chr7B	492878006	492878620	+	492878313	Chr7B	491605806	491606420	+	491606113	1.0	1.0
gene:TraesCS7B03G0729600	Chr7B	492879510	492887771	-	492883640	Chr7B	491607310	491615570	-	491611440	1.0	1.0
gene:TraesCS7B03G0729700	Chr7B	493103815	493109115	-	493106465	Chr7B	491830627	491835929	-	491833278	1.0	1.0
gene:TraesCS7B03G0729900	Chr7B	493139122	493144190	+	493141656	Chr7B	491865952	491871020	+	491868486	1.0	1.0
gene:TraesCS7B03G0730000	Chr7B	493144873	493148833	-	493146853	Chr7B	491871703	491875663	-	491873683	1.0	1.0
gene:TraesCS7B03G0730100	Chr7B	493148879	493152214	+	493150546	Chr7B	491875709	491879044	+	491877376	1.0	1.0
gene:TraesCS7B03G0730300	Chr7B	493152423	493153388	-	493152905	Chr7B	491879253	491880218	-	491879735	1.0	1.0
gene:TraesCS7B03G0730400	Chr7B	493437270	493440556	-	493438913	Chr7B	492164152	492167438	-	492165795	1.0	1.0
gene:TraesCS7B03G0730700	Chr7B	493868275	493869485	-	493868880	Chr7B	492594773	492595983	-	492595378	1.0	1.0
gene:TraesCS7B03G0730800	Chr7B	493872868	493875764	-	493874316	Chr7B	492599366	492602262	-	492600814	1.0	1.0
gene:TraesCS7B03G0731000	Chr7B	494277815	494278901	-	494278358	Chr7B	493004175	493005261	-	493004718	1.0	1.0
gene:TraesCS7B03G0731200	Chr7B	494504432	494505404	-	494504918	Chr7B	493230758	493231730	-	493231244	1.0	1.0
gene:TraesCS7B03G0731300	Chr7B	494550237	494553718	-	494551977	Chr7B	493276627	493280108	-	493278367	1.0	0.999
gene:TraesCS7B03G0731400	Chr7B	494589016	494594211	-	494591613	Chr7B	493315404	493320599	-	493318001	1.0	1.0
gene:TraesCS7B03G0731500	Chr7B	494925801	494932522	-	494929161	Chr7B	493652029	493658751	-	493655390	1.0	1.0
gene:TraesCS7B03G0731600	Chr7B	495072093	495072332	-	495072212	Chr7B	493798307	493798546	-	493798426	1.0	1.0
gene:TraesCS7B03G0732000	Chr7B	495162934	495164744	+	495163839	Chr7B	493880012	493881822	+	493880917	1.0	1.0
gene:TraesCS7B03G0732100	Chr7B	495165556	495166788	-	495166172	Chr7B	493882634	493883866	-	493883250	1.0	1.0
gene:TraesCS7B03G0732200	Chr7B	495229112	495229627	-	495229369	Chr7B	493945983	493946498	-	493946240	1.0	1.0
gene:TraesCS7B03G0732300	Chr7B	495330618	495332661	+	495331639	Chr7B	494047470	494049513	+	494048491	1.0	1.0
gene:TraesCS7B03G0732400	Chr7B	495338680	495340489	-	495339584	Chr7B	494055532	494057341	-	494056436	1.0	1.0
gene:TraesCS7B03G0732500	Chr7B	495407219	495407329	-	495407274	Chr7B	494124069	494124179	-	494124124	1.0	1.0
gene:TraesCS7B03G0732700	Chr7B	495410007	495415695	-	495412851	Chr7B	494126857	494132545	-	494129701	1.0	0.999
gene:TraesCS7B03G0733400	Chr7B	495576806	495579086	-	495577946	Chr7B	494300041	494302321	-	494301181	1.0	1.0
gene:TraesCS7B03G0733700	Chr7B	495679135	495680126	-	495679630	Chr7B	494402407	494403398	-	494402902	1.0	1.0
gene:TraesCS7B03G0733800	Chr7B	495857785	495860348	-	495859066	Chr7B	494581056	494583619	-	494582337	1.0	1.0
gene:TraesCS7B03G0733900	Chr7B	495885254	495885607	+	495885430	Chr7B	494608534	494608887	+	494608710	1.0	1.0
gene:TraesCS7B03G0734000	Chr7B	495898895	495907398	-	495903146	Chr7B	494622176	494630679	-	494626427	1.0	1.0
gene:TraesCS7B03G0734400	Chr7B	496125590	496126863	+	496126226	Chr7B	494850732	494852006	+	494851369	1.0	1.0
gene:TraesCS7B03G0734500	Chr7B	496129370	496134095	-	496131732	Chr7B	494854513	494859238	-	494856875	1.0	1.0
gene:TraesCS7B03G0735000	Chr7B	496643424	496645074	-	496644249	Chr7B	495368285	495369935	-	495369110	1.0	1.0
gene:TraesCS7B03G0735100	Chr7B	496650315	496660051	-	496655183	Chr7B	495375174	495384934	-	495380054	1.0	0.999
gene:TraesCS7B03G0735600	Chr7B	497224882	497227275	+	497226078	Chr7B	495947090	495949483	+	495948286	1.0	1.0
gene:TraesCS7B03G0735700	Chr7B	497464388	497476997	+	497470692	Chr7B	496189641	496202007	+	496195824	1.0	1.0
gene:TraesCS7B03G0735900	Chr7B	497486944	497497059	-	497492001	Chr7B	496211862	496221977	-	496216919	1.0	1.0
gene:TraesCS7B03G0736700	Chr7B	497957774	497959395	+	497958584	Chr7B	496681201	496682822	+	496682011	1.0	1.0
gene:TraesCS7B03G0736900	Chr7B	498247930	498254431	-	498251180	Chr7B	496971422	496977924	-	496974673	1.0	1.0
gene:TraesCS7B03G0737200	Chr7B	498938615	498942190	+	498940402	Chr7B	497660514	497664089	+	497662301	1.0	1.0
gene:TraesCS7B03G0737300	Chr7B	498943708	498943995	-	498943851	Chr7B	497665607	497665894	-	497665750	1.0	1.0
gene:TraesCS7B03G0737400	Chr7B	499157548	499158141	+	499157844	Chr7B	497878834	497879427	+	497879130	1.0	1.0
gene:TraesCS7B03G0737600	Chr7B	499304077	499310498	-	499307287	Chr7B	498019577	498025998	-	498022787	1.0	1.0
gene:TraesCS7B03G0737700	Chr7B	499460371	499468438	-	499464404	Chr7B	498175323	498183390	-	498179356	1.0	1.0
gene:TraesCS7B03G0737900	Chr7B	499725545	499729344	-	499727444	Chr7B	498440424	498444223	-	498442323	1.0	1.0
gene:TraesCS7B03G0738200	Chr7B	499920630	499922919	-	499921774	Chr7B	498625687	498627976	-	498626831	1.0	1.0
gene:TraesCS7B03G0738300	Chr7B	500019965	500020399	-	500020182	Chr7B	498724916	498725350	-	498725133	1.0	1.0
gene:TraesCS7B03G0738400	Chr7B	500021791	500029343	+	500025567	Chr7B	498726742	498734132	+	498730437	1.0	1.0
gene:TraesCS7B03G0738900	Chr7B	500054834	500060753	+	500057793	Chr7B	498758628	498764547	+	498761587	1.0	1.0
gene:TraesCS7B03G0739200	Chr7B	500435698	500439878	+	500437788	Chr7B	499137309	499141489	+	499139399	1.0	1.0
gene:TraesCS7B03G0739500	Chr7B	500472476	500475736	+	500474106	Chr7B	499174089	499177349	+	499175719	1.0	1.0
gene:TraesCS7B03G0739800	Chr7B	500987019	500992599	+	500989809	Chr7B	499686691	499692271	+	499689481	1.0	1.0
gene:TraesCS7B03G0739900	Chr7B	500995810	500996331	+	500996070	Chr7B	499695482	499696003	+	499695742	1.0	1.0
gene:TraesCS7B03G0740100	Chr7B	501369793	501371645	+	501370719	Chr7B	500069351	500071203	+	500070277	1.0	1.0
gene:TraesCS7B03G0741300	Chr7B	501735762	501739513	-	501737637	Chr7B	500427826	500431577	-	500429701	1.0	1.0
gene:TraesCS7B03G0742300	Chr7B	502240989	502241447	-	502241218	Chr7B	500930942	500931400	-	500931171	1.0	1.0
gene:TraesCS7B03G0742500	Chr7B	502584939	502593387	+	502589163	Chr7B	501275016	501283464	+	501279240	1.0	1.0
gene:TraesCS7B03G0742600	Chr7B	502671412	502675939	-	502673675	Chr7B	501361504	501366031	-	501363767	1.0	1.0
gene:TraesCS7B03G0742700	Chr7B	502790531	502796332	-	502793431	Chr7B	501480622	501486423	-	501483522	1.0	1.0
gene:TraesCS7B03G0742800	Chr7B	502850285	502854754	+	502852519	Chr7B	501540457	501544926	+	501542691	1.0	1.0
gene:TraesCS7B03G0742900	Chr7B	502882885	502885120	-	502884002	Chr7B	501573050	501575285	-	501574167	1.0	1.0
gene:TraesCS7B03G0743300	Chr7B	502999788	503002583	+	503001185	Chr7B	501688681	501691476	+	501690078	1.0	1.0
gene:TraesCS7B03G0743400	Chr7B	503225029	503235838	+	503230433	Chr7B	501913932	501924741	+	501919336	1.0	1.0
gene:TraesCS7B03G0743600	Chr7B	503236042	503245017	-	503240529	Chr7B	501924945	501933920	-	501929432	1.0	1.0
gene:TraesCS7B03G0744000	Chr7B	503336746	503337832	+	503337289	Chr7B	502025407	502026493	+	502025950	1.0	1.0
gene:TraesCS7B03G0744400	Chr7B	503592700	503597721	+	503595210	Chr7B	502281336	502285986	+	502283661	1.0	1.0
gene:TraesCS7B03G0744500	Chr7B	503671597	503672848	+	503672222	Chr7B	502359864	502361115	+	502360489	1.0	1.0
gene:TraesCS7B03G0744700	Chr7B	503677893	503678675	-	503678284	Chr7B	502366160	502366942	-	502366551	1.0	1.0
gene:TraesCS7B03G0744800	Chr7B	503679198	503679916	+	503679557	Chr7B	502367465	502368183	+	502367824	1.0	1.0
gene:TraesCS7B03G0745100	Chr7B	503962967	503963716	-	503963341	Chr7B	502650661	502651410	-	502651035	1.0	1.0
gene:TraesCS7B03G0745300	Chr7B	504575572	504576822	+	504576197	Chr7B	503262796	503264209	+	503263502	1.0	1.0
gene:TraesCS7B03G0745400	Chr7B	504863984	504865643	+	504864813	Chr7B	503551392	503553051	+	503552221	1.0	1.0
gene:TraesCS7B03G0745700	Chr7B	504928018	504930034	+	504929026	Chr7B	503615404	503617421	+	503616412	1.0	1.0
gene:TraesCS7B03G0745800	Chr7B	504946859	504948057	-	504947458	Chr7B	503634282	503635480	-	503634881	1.0	1.0
gene:TraesCS7B03G0746300	Chr7B	505410807	505414807	+	505412807	Chr7B	504094064	504098064	+	504096064	1.0	1.0
gene:TraesCS7B03G0746500	Chr7B	505416430	505419594	-	505418012	Chr7B	504099687	504102851	-	504101269	1.0	1.0
gene:TraesCS7B03G0747300	Chr7B	505461828	505463042	-	505462435	Chr7B	504144720	504145934	-	504145327	1.0	1.0
gene:TraesCS7B03G0747800	Chr7B	505992822	505993501	+	505993161	Chr7B	504673997	504674676	+	504674336	1.0	1.0
gene:TraesCS7B03G0747900	Chr7B	506005699	506006025	-	506005862	Chr7B	504686876	504687202	-	504687039	1.0	1.0
gene:TraesCS7B03G0748000	Chr7B	506193027	506196340	+	506194683	Chr7B	504874024	504877337	+	504875680	1.0	1.0
gene:TraesCS7B03G0748900	Chr7B	506362465	506363662	+	506363063	Chr7B	505043464	505044661	+	505044062	1.0	1.0
gene:TraesCS7B03G0749100	Chr7B	506647627	506649404	+	506648515	Chr7B	505328014	505329791	+	505328902	1.0	1.0
gene:TraesCS7B03G0749300	Chr7B	506996895	506998448	+	506997671	Chr7B	505675370	505676923	+	505676146	1.0	1.0
gene:TraesCS7B03G0749800	Chr7B	507411563	507413125	+	507412344	Chr7B	506088951	506090513	+	506089732	1.0	1.0
gene:TraesCS7B03G0749900	Chr7B	507584974	507586770	+	507585872	Chr7B	506262349	506264145	+	506263247	1.0	0.999
gene:TraesCS7B03G0750000	Chr7B	507779424	507780986	+	507780205	Chr7B	506456242	506457804	+	506457023	1.0	1.0
gene:TraesCS7B03G0751400	Chr7B	508015967	508016515	+	508016241	Chr7B	506691582	506692130	+	506691856	1.0	1.0
gene:TraesCS7B03G0751700	Chr7B	508046053	508050413	+	508048233	Chr7B	506721668	506726028	+	506723848	1.0	1.0
gene:TraesCS7B03G0752100	Chr7B	508145099	508146745	+	508145922	Chr7B	506818977	506820623	+	506819800	1.0	1.0
gene:TraesCS7B03G0752200	Chr7B	508168559	508170341	+	508169450	Chr7B	506841811	506843593	+	506842702	1.0	1.0
gene:TraesCS7B03G0752300	Chr7B	508174351	508175584	+	508174967	Chr7B	506847604	506848837	+	506848220	1.0	1.0
gene:TraesCS7B03G0752400	Chr7B	508178855	508180297	+	508179576	Chr7B	506851804	506853246	+	506852525	1.0	1.0
gene:TraesCS7B03G0752800	Chr7B	508861066	508862040	+	508861553	Chr7B	507523970	507524944	+	507524457	1.0	1.0
gene:TraesCS7B03G0752900	Chr7B	508862931	508866737	-	508864834	Chr7B	507525835	507529641	-	507527738	1.0	0.999
gene:TraesCS7B03G0753000	Chr7B	508871622	508872248	-	508871935	Chr7B	507534526	507535152	-	507534839	1.0	1.0
gene:TraesCS7B03G0753300	Chr7B	508908614	508915191	-	508911902	Chr7B	507571526	507578103	-	507574814	1.0	1.0
gene:TraesCS7B03G0753500	Chr7B	509107800	509109008	+	509108404	Chr7B	507770723	507771931	+	507771327	1.0	1.0
