gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS1D03G0582000	Chr1D	330370882	330375853	-	330373367	Chr1D	329328080	329333059	-	329330569	0.997	0.997
gene:TraesCS1D03G0582200	Chr1D	330393554	330398958	-	330396256	Chr1D	329350765	329356169	-	329353467	1.0	1.0
gene:TraesCS1D03G0582300	Chr1D	330406688	330411779	-	330409233	Chr1D	329363899	329368866	-	329366382	1.0	1.0
gene:TraesCS1D03G0582800	Chr1D	330737396	330741262	-	330739329	Chr1D	329694312	329698178	-	329696245	1.0	1.0
gene:TraesCS1D03G0583100	Chr1D	330750111	330753969	-	330752040	Chr1D	329707028	329710651	-	329708839	1.0	1.0
gene:TraesCS1D03G0583200	Chr1D	331092395	331093389	-	331092892	Chr1D	330048336	330049330	-	330048833	1.0	1.0
gene:TraesCS1D03G0583400	Chr1D	331170533	331188842	+	331179687	Chr1D	330126398	330144707	+	330135552	1.0	1.0
gene:TraesCS1D03G0583600	Chr1D	331197329	331202383	+	331199856	Chr1D	330153194	330158248	+	330155721	1.0	1.0
gene:TraesCS1D03G0583900	Chr1D	331598133	331601723	+	331599928	Chr1D	330553227	330556817	+	330555022	1.0	1.0
gene:TraesCS1D03G0584100	Chr1D	331767837	331771308	+	331769572	Chr1D	330721374	330724845	+	330723109	1.0	1.0
gene:TraesCS1D03G0584300	Chr1D	331779098	331782945	-	331781021	Chr1D	330732635	330736483	-	330734559	1.0	1.0
gene:TraesCS1D03G0584500	Chr1D	331790734	331792826	+	331791780	Chr1D	330744273	330746365	+	330745319	1.0	1.0
gene:TraesCS1D03G0584600	Chr1D	331955501	331959645	-	331957573	Chr1D	330909045	330913189	-	330911117	1.0	1.0
gene:TraesCS1D03G0584800	Chr1D	332014123	332016108	-	332015115	Chr1D	330967709	330969694	-	330968701	1.0	1.0
gene:TraesCS1D03G0584900	Chr1D	332019446	332021531	+	332020488	Chr1D	330973032	330975117	+	330974074	1.0	1.0
gene:TraesCS1D03G0585100	Chr1D	332021451	332024592	-	332023021	Chr1D	330975037	330978170	-	330976603	0.988	0.988
gene:TraesCS1D03G0585200	Chr1D	332026316	332030467	-	332028391	Chr1D	330979583	330983733	-	330981658	1.0	1.0
gene:TraesCS1D03G0585300	Chr1D	332081594	332084944	-	332083269	Chr1D	331034861	331038211	-	331036536	1.0	1.0
gene:TraesCS1D03G0585400	Chr1D	332378972	332380422	-	332379697	Chr1D	331331045	331332495	-	331331770	1.0	0.999
gene:TraesCS1D03G0585500	Chr1D	332812506	332815547	+	332814026	Chr1D	331762923	331765964	+	331764443	1.0	1.0
gene:TraesCS1D03G0585700	Chr1D	332820184	332827836	-	332824010	Chr1D	331770601	331778252	-	331774426	1.0	1.0
gene:TraesCS1D03G0585800	Chr1D	332829175	332831625	-	332830400	Chr1D	331779903	331782353	-	331781128	1.0	0.999
gene:TraesCS1D03G0585900	Chr1D	332832210	332841316	-	332836763	Chr1D	331782938	331792043	-	331787490	1.0	0.999
gene:TraesCS1D03G0586100	Chr1D	333481214	333481651	-	333481432	Chr1D	332429882	332430319	-	332430100	1.0	1.0
gene:TraesCS1D03G0586400	Chr1D	333562664	333563101	-	333562882	Chr1D	332511326	332511763	-	332511544	1.0	1.0
gene:TraesCS1D03G0586500	Chr1D	333580500	333584292	+	333582396	Chr1D	332529138	332532930	+	332531034	1.0	1.0
gene:TraesCS1D03G0586800	Chr1D	333783367	333784330	+	333783848	Chr1D	332731536	332732499	+	332732017	1.0	1.0
gene:TraesCS1D03G0587100	Chr1D	334187782	334193800	+	334190791	Chr1D	333152534	333158556	+	333155545	1.0	1.0
gene:TraesCS1D03G0587200	Chr1D	334342599	334344361	-	334343480	Chr1D	333306859	333308621	-	333307740	1.0	1.0
gene:TraesCS1D03G0587300	Chr1D	334480671	334481902	+	334481286	Chr1D	333444502	333445733	+	333445117	1.0	1.0
gene:TraesCS1D03G0587400	Chr1D	334484319	334505251	-	334494785	Chr1D	333448150	333469082	-	333458616	1.0	1.0
gene:TraesCS1D03G0587700	Chr1D	334532659	334537185	+	334534922	Chr1D	333495777	333500303	+	333498040	1.0	1.0
gene:TraesCS1D03G0587800	Chr1D	334537299	334539165	+	334538232	Chr1D	333500417	333502283	+	333501350	1.0	1.0
gene:TraesCS1D03G0587900	Chr1D	334669613	334673416	+	334671514	Chr1D	333627998	333631803	+	333629900	1.0	1.0
gene:TraesCS1D03G0588100	Chr1D	334681544	334683467	-	334682505	Chr1D	333639936	333641859	-	333640897	1.0	0.999
gene:TraesCS1D03G0588400	Chr1D	334838967	334840874	+	334839920	Chr1D	333796965	333798872	+	333797918	1.0	1.0
gene:TraesCS1D03G0588600	Chr1D	334845049	334848341	-	334846695	Chr1D	333803048	333806344	-	333804696	1.0	1.0
gene:TraesCS1D03G0588900	Chr1D	334948776	334954706	+	334951741	Chr1D	333906696	333912639	+	333909667	1.0	0.999
gene:TraesCS1D03G0589100	Chr1D	334970910	334971977	-	334971443	Chr1D	333928845	333929912	-	333929378	1.0	1.0
gene:TraesCS1D03G0589500	Chr1D	335189849	335197532	+	335193690	Chr1D	334147526	334155209	+	334151367	1.0	1.0
gene:TraesCS1D03G0589600	Chr1D	335199049	335202982	+	335201015	Chr1D	334156725	334160664	+	334158694	1.0	0.999
gene:TraesCS1D03G0590100	Chr1D	335219205	335224727	+	335221966	Chr1D	334176689	334182211	+	334179450	1.0	1.0
gene:TraesCS1D03G0590200	Chr1D	335230154	335231893	+	335231023	Chr1D	334187638	334189240	+	334188439	1.0	1.0
gene:TraesCS1D03G0590300	Chr1D	335262703	335268788	+	335265745	Chr1D	334220112	334226197	+	334223154	1.0	1.0
gene:TraesCS1D03G0590400	Chr1D	335269675	335271896	-	335270785	Chr1D	334227084	334229305	-	334228194	1.0	1.0
gene:TraesCS1D03G0590500	Chr1D	335483382	335486582	+	335484982	Chr1D	334440771	334443971	+	334442371	1.0	1.0
gene:TraesCS1D03G0590700	Chr1D	335488709	335502045	-	335495377	Chr1D	334446098	334459438	-	334452768	1.0	1.0
gene:TraesCS1D03G0590900	Chr1D	335750611	335755425	+	335753018	Chr1D	334708064	334712878	+	334710471	1.0	0.999
gene:TraesCS1D03G0591000	Chr1D	335759400	335763651	+	335761525	Chr1D	334716858	334721109	+	334718983	1.0	1.0
gene:TraesCS1D03G0591100	Chr1D	335763752	335767189	-	335765470	Chr1D	334721210	334724647	-	334722928	1.0	1.0
gene:TraesCS1D03G0591200	Chr1D	336063849	336069049	-	336066449	Chr1D	335020243	335025443	-	335022843	1.0	1.0
gene:TraesCS1D03G0591300	Chr1D	336299963	336302156	-	336301059	Chr1D	335255803	335257996	-	335256899	1.0	0.999
gene:TraesCS1D03G0591500	Chr1D	336483231	336491984	+	336487607	Chr1D	335437812	335446565	+	335442188	1.0	1.0
gene:TraesCS1D03G0591600	Chr1D	336593466	336594155	-	336593810	Chr1D	335548118	335548807	-	335548462	1.0	1.0
gene:TraesCS1D03G0591700	Chr1D	336708000	336709224	+	336708612	Chr1D	335662573	335663797	+	335663185	1.0	1.0
gene:TraesCS1D03G0591800	Chr1D	336716288	336721090	+	336718689	Chr1D	335670861	335675663	+	335673262	1.0	1.0
gene:TraesCS1D03G0591900	Chr1D	336726568	336731038	+	336728803	Chr1D	335681141	335685611	+	335683376	1.0	1.0
gene:TraesCS1D03G0592300	Chr1D	337288507	337290613	-	337289560	Chr1D	336251117	336253223	-	336252170	1.0	1.0
gene:TraesCS1D03G0592600	Chr1D	337329679	337334153	-	337331916	Chr1D	336292287	336296770	-	336294528	1.0	0.997
gene:TraesCS1D03G0592700	Chr1D	337522439	337529149	+	337525794	Chr1D	336483441	336490151	+	336486796	1.0	1.0
gene:TraesCS1D03G0592800	Chr1D	337542532	337543227	+	337542879	Chr1D	336503535	336504230	+	336503882	1.0	1.0
gene:TraesCS1D03G0593100	Chr1D	337610415	337615547	+	337612981	Chr1D	336571348	336576480	+	336573914	1.0	1.0
gene:TraesCS1D03G0593300	Chr1D	337619106	337627240	-	337623173	Chr1D	336580040	336588178	-	336584109	1.0	1.0
gene:TraesCS1D03G0593500	Chr1D	337666724	337668063	+	337667393	Chr1D	336627728	336629067	+	336628397	1.0	1.0
gene:TraesCS1D03G0593700	Chr1D	337832098	337844604	-	337838351	Chr1D	336793112	336805618	-	336799365	1.0	1.0
gene:TraesCS1D03G0594400	Chr1D	338240096	338245952	+	338243024	Chr1D	337200463	337206383	+	337203423	1.0	0.96
gene:TraesCS1D03G0594500	Chr1D	338247532	338249020	+	338248276	Chr1D	337207963	337209451	+	337208707	1.0	1.0
gene:TraesCS1D03G0594600	Chr1D	338592518	338595464	+	338593991	Chr1D	337550117	337553058	+	337551587	1.0	1.0
gene:TraesCS1D03G0594800	Chr1D	338614261	338620045	+	338617153	Chr1D	337571859	337577640	+	337574749	1.0	1.0
gene:TraesCS1D03G0595000	Chr1D	338795787	338803308	+	338799547	Chr1D	337752493	337760014	+	337756253	1.0	1.0
gene:TraesCS1D03G0595700	Chr1D	339456300	339458034	+	339457167	Chr1D	338407774	338409508	+	338408641	1.0	1.0
gene:TraesCS1D03G0596000	Chr1D	339463272	339465574	+	339464423	Chr1D	338414746	338417048	+	338415897	1.0	1.0
gene:TraesCS1D03G0596100	Chr1D	339465044	339468570	-	339466807	Chr1D	338416518	338420044	-	338418281	1.0	1.0
gene:TraesCS1D03G0596200	Chr1D	340139789	340144674	+	340142231	Chr1D	339093015	339097900	+	339095457	1.0	1.0
gene:TraesCS1D03G0596300	Chr1D	340144477	340149889	-	340147183	Chr1D	339097703	339103115	-	339100409	1.0	1.0
gene:TraesCS1D03G0596800	Chr1D	340612398	340617181	+	340614789	Chr1D	339563971	339568754	+	339566362	1.0	1.0
gene:TraesCS1D03G0597100	Chr1D	340764911	340769359	+	340767135	Chr1D	339715831	339720279	+	339718055	1.0	1.0
gene:TraesCS1D03G0597400	Chr1D	341114085	341120539	+	341117312	Chr1D	340064391	340070848	+	340067619	1.0	0.998
gene:TraesCS1D03G0597600	Chr1D	341183978	341187041	-	341185509	Chr1D	340134260	340137323	-	340135791	1.0	1.0
gene:TraesCS1D03G0597700	Chr1D	341339877	341346280	-	341343078	Chr1D	340289573	340295976	-	340292774	1.0	0.999
gene:TraesCS1D03G0597900	Chr1D	341349605	341355960	+	341352782	Chr1D	340299301	340305679	+	340302490	1.0	1.0
gene:TraesCS1D03G0598000	Chr1D	341356347	341358159	-	341357253	Chr1D	340306066	340307878	-	340306972	1.0	0.995
gene:TraesCS1D03G0598100	Chr1D	341528315	341536605	+	341532460	Chr1D	340477335	340485638	+	340481486	1.0	0.991
gene:TraesCS1D03G0598400	Chr1D	341603909	341604064	-	341603986	Chr1D	340553012	340553167	-	340553089	1.0	1.0
gene:TraesCS1D03G0598600	Chr1D	341971514	341972607	-	341972060	Chr1D	340920265	340921358	-	340920811	1.0	1.0
gene:TraesCS1D03G0598700	Chr1D	341982068	341986558	-	341984313	Chr1D	340930819	340935309	-	340933064	1.0	1.0
gene:TraesCS1D03G0599100	Chr1D	342201063	342202943	-	342202003	Chr1D	341149503	341151383	-	341150443	1.0	1.0
gene:TraesCS1D03G0599200	Chr1D	342526265	342535450	+	342530857	Chr1D	341472469	341481654	+	341477061	1.0	1.0
gene:TraesCS1D03G0599300	Chr1D	342535804	342536369	+	342536086	Chr1D	341482008	341482573	+	341482290	1.0	1.0
gene:TraesCS1D03G0599700	Chr1D	342756666	342758983	-	342757824	Chr1D	341702446	341704763	-	341703604	1.0	1.0
gene:TraesCS1D03G0599900	Chr1D	342791271	342796122	-	342793696	Chr1D	341736362	341741018	-	341738690	1.0	1.0
gene:TraesCS1D03G0600000	Chr1D	342874014	342877081	-	342875547	Chr1D	341818941	341822008	-	341820474	1.0	1.0
gene:TraesCS1D03G0600200	Chr1D	342885251	342896249	-	342890750	Chr1D	341829958	341840956	-	341835457	1.0	1.0
gene:TraesCS1D03G0600400	Chr1D	343209170	343211061	-	343210115	Chr1D	342153111	342155002	-	342154056	1.0	1.0
gene:TraesCS1D03G0600700	Chr1D	343254554	343256923	-	343255738	Chr1D	342198344	342200713	-	342199528	1.0	1.0
gene:TraesCS1D03G0600900	Chr1D	343258367	343268199	-	343263283	Chr1D	342202157	342211989	-	342207073	1.0	1.0
gene:TraesCS1D03G0601300	Chr1D	343402774	343403935	-	343403354	Chr1D	342346121	342347282	-	342346701	1.0	1.0
gene:TraesCS1D03G0601400	Chr1D	343464705	343469038	-	343466871	Chr1D	342408048	342412381	-	342410214	1.0	1.0
gene:TraesCS1D03G0601500	Chr1D	343499315	343502480	+	343500897	Chr1D	342442656	342445821	+	342444238	1.0	1.0
gene:TraesCS1D03G0602000	Chr1D	343600044	343601471	+	343600757	Chr1D	342535600	342537027	+	342536313	1.0	1.0
gene:TraesCS1D03G0602100	Chr1D	343698728	343703333	+	343701030	Chr1D	342634291	342638896	+	342636593	1.0	1.0
gene:TraesCS1D03G0602300	Chr1D	343704593	343706994	-	343705793	Chr1D	342640156	342642557	-	342641356	1.0	0.99
gene:TraesCS1D03G0602400	Chr1D	343719424	343721731	-	343720577	Chr1D	342654987	342657294	-	342656140	1.0	1.0
gene:TraesCS1D03G0602500	Chr1D	343735754	343745945	-	343740849	Chr1D	342679089	342689270	-	342684179	1.0	0.999
gene:TraesCS1D03G0602700	Chr1D	344061120	344065293	-	344063206	Chr1D	343009162	343013335	-	343011248	1.0	1.0
gene:TraesCS1D03G0602800	Chr1D	344292525	344295431	+	344293978	Chr1D	343238283	343241189	+	343239736	1.0	1.0
gene:TraesCS1D03G0602900	Chr1D	344296699	344302178	+	344299438	Chr1D	343242457	343247939	+	343245198	1.0	1.0
gene:TraesCS1D03G0603200	Chr1D	344349741	344354361	+	344352051	Chr1D	343295523	343300143	+	343297833	1.0	0.998
gene:TraesCS1D03G0603900	Chr1D	344384248	344385894	+	344385071	Chr1D	343330023	343331669	+	343330846	1.0	1.0
gene:TraesCS1D03G0604000	Chr1D	344388829	344392853	+	344390841	Chr1D	343334604	343338628	+	343336616	1.0	1.0
gene:TraesCS1D03G0604100	Chr1D	344393372	344394618	+	344393995	Chr1D	343339147	343340393	+	343339770	1.0	1.0
gene:TraesCS1D03G0604400	Chr1D	344407343	344409627	+	344408485	Chr1D	343353060	343355344	+	343354202	1.0	1.0
gene:TraesCS1D03G0604600	Chr1D	344446687	344448134	-	344447410	Chr1D	343392661	343394108	-	343393384	1.0	1.0
gene:TraesCS1D03G0604700	Chr1D	344452330	344454296	-	344453313	Chr1D	343398304	343400270	-	343399287	1.0	1.0
gene:TraesCS1D03G0604900	Chr1D	344669814	344670281	-	344670047	Chr1D	343614030	343614497	-	343614263	1.0	1.0
gene:TraesCS1D03G0605000	Chr1D	344710862	344711931	+	344711396	Chr1D	343654888	343655957	+	343655422	1.0	1.0
gene:TraesCS1D03G0605100	Chr1D	344711911	344713649	-	344712780	Chr1D	343655937	343657675	-	343656806	1.0	1.0
gene:TraesCS1D03G0605400	Chr1D	345067817	345070373	+	345069095	Chr1D	344009808	344012364	+	344011086	1.0	1.0
gene:TraesCS1D03G0605500	Chr1D	345075060	345081602	+	345078331	Chr1D	344017051	344023593	+	344020322	1.0	1.0
gene:TraesCS1D03G0605600	Chr1D	345081237	345083958	-	345082597	Chr1D	344023228	344025949	-	344024588	1.0	1.0
gene:TraesCS1D03G0605700	Chr1D	345084075	345088585	+	345086330	Chr1D	344026066	344030576	+	344028321	1.0	1.0
gene:TraesCS1D03G0605900	Chr1D	345091987	345095993	+	345093990	Chr1D	344033984	344037990	+	344035987	1.0	1.0
gene:TraesCS1D03G0606600	Chr1D	345395923	345404145	-	345400034	Chr1D	344336670	344344892	-	344340781	1.0	0.999
gene:TraesCS1D03G0606900	Chr1D	345559459	345567839	-	345563649	Chr1D	344500202	344508113	-	344504157	1.0	1.0
gene:TraesCS1D03G0607000	Chr1D	345572411	345576061	-	345574236	Chr1D	344512685	344516335	-	344514510	1.0	1.0
gene:TraesCS1D03G0607300	Chr1D	346067518	346071218	-	346069368	Chr1D	345004524	345008224	-	345006374	1.0	1.0
gene:TraesCS1D03G0607400	Chr1D	346071832	346075493	+	346073662	Chr1D	345008838	345012499	+	345010668	1.0	1.0
gene:TraesCS1D03G0607600	Chr1D	346078716	346081106	+	346079911	Chr1D	345015722	345018112	+	345016917	1.0	1.0
gene:TraesCS1D03G0607700	Chr1D	346081518	346093370	-	346087444	Chr1D	345018524	345030376	-	345024450	1.0	1.0
gene:TraesCS1D03G0608000	Chr1D	346271040	346274535	+	346272787	Chr1D	345207288	345210783	+	345209035	1.0	1.0
gene:TraesCS1D03G0608400	Chr1D	346322223	346323533	+	346322878	Chr1D	345258478	345259788	+	345259133	1.0	1.0
gene:TraesCS1D03G0608500	Chr1D	346325520	346327041	-	346326280	Chr1D	345261775	345263296	-	345262535	1.0	1.0
gene:TraesCS1D03G0608900	Chr1D	346472624	346475143	+	346473883	Chr1D	345408888	345411407	+	345410147	1.0	1.0
gene:TraesCS1D03G0609200	Chr1D	346779162	346781057	+	346780109	Chr1D	345714756	345716651	+	345715703	1.0	1.0
gene:TraesCS1D03G0609300	Chr1D	346781721	346785085	+	346783403	Chr1D	345717315	345720679	+	345718997	1.0	1.0
gene:TraesCS1D03G0609400	Chr1D	346785059	346786887	-	346785973	Chr1D	345720653	345722481	-	345721567	1.0	1.0
gene:TraesCS1D03G0609500	Chr1D	346794917	346796111	+	346795514	Chr1D	345730511	345731705	+	345731108	1.0	1.0
gene:TraesCS1D03G0609700	Chr1D	346797432	346799188	-	346798310	Chr1D	345733026	345734782	-	345733904	1.0	1.0
gene:TraesCS1D03G0609800	Chr1D	346807198	346809751	-	346808474	Chr1D	345742858	345745411	-	345744134	1.0	0.999
gene:TraesCS1D03G0609900	Chr1D	346862586	346864509	-	346863547	Chr1D	345798203	345800126	-	345799164	1.0	1.0
gene:TraesCS1D03G0610000	Chr1D	346892221	346894350	-	346893285	Chr1D	345827847	345829976	-	345828911	1.0	1.0
gene:TraesCS1D03G0610100	Chr1D	347061025	347063185	-	347062105	Chr1D	345996390	345998550	-	345997470	0.999	0.999
gene:TraesCS1D03G0610200	Chr1D	347577198	347595837	-	347586517	Chr1D	346510486	346529125	-	346519805	1.0	1.0
gene:TraesCS1D03G0610500	Chr1D	347688023	347689793	+	347688908	Chr1D	346624049	346625819	+	346624934	1.0	1.0
gene:TraesCS1D03G0610600	Chr1D	347689943	347692553	-	347691248	Chr1D	346625969	346628579	-	346627274	1.0	1.0
gene:TraesCS1D03G0610700	Chr1D	347718685	347724226	-	347721455	Chr1D	346654100	346659641	-	346656870	1.0	1.0
gene:TraesCS1D03G0610800	Chr1D	347727835	347728191	+	347728013	Chr1D	346663007	346663363	+	346663185	1.0	1.0
gene:TraesCS1D03G0611100	Chr1D	347743755	347746819	-	347745287	Chr1D	346678927	346681991	-	346680459	1.0	1.0
gene:TraesCS1D03G0611200	Chr1D	347748455	347757039	-	347752747	Chr1D	346683627	346692212	-	346687919	1.0	1.0
gene:TraesCS1D03G0611300	Chr1D	347792310	347794908	-	347793609	Chr1D	346727033	346729631	-	346728332	1.0	1.0
gene:TraesCS1D03G0611400	Chr1D	348016418	348022670	+	348019544	Chr1D	346950935	346957187	+	346954061	1.0	1.0
gene:TraesCS1D03G0611500	Chr1D	348025654	348029145	+	348027399	Chr1D	346959969	346963460	+	346961714	1.0	1.0
gene:TraesCS1D03G0611600	Chr1D	348028296	348032401	-	348030348	Chr1D	346962611	346966716	-	346964663	1.0	1.0
gene:TraesCS1D03G0611800	Chr1D	348034328	348038703	-	348036515	Chr1D	346968643	346973018	-	346970830	1.0	1.0
gene:TraesCS1D03G0612200	Chr1D	348123135	348132857	-	348127996	Chr1D	347053483	347063212	-	347058347	1.0	0.999
gene:TraesCS1D03G0612500	Chr1D	348329501	348331753	+	348330627	Chr1D	347259261	347261513	+	347260387	1.0	1.0
gene:TraesCS1D03G0613400	Chr1D	348699505	348707610	-	348703557	Chr1D	347630851	347638960	-	347634905	1.0	0.999
gene:TraesCS1D03G0613500	Chr1D	348966373	348969483	+	348967928	Chr1D	347897492	347900602	+	347899047	1.0	1.0
gene:TraesCS1D03G0613700	Chr1D	349179783	349181294	-	349180538	Chr1D	348110921	348112432	-	348111676	1.0	1.0
gene:TraesCS1D03G0613900	Chr1D	349501444	349513196	+	349507320	Chr1D	348432579	348444331	+	348438455	1.0	1.0
gene:TraesCS1D03G0614000	Chr1D	349517817	349521888	-	349519852	Chr1D	348448952	348453023	-	348450987	1.0	1.0
gene:TraesCS1D03G0614500	Chr1D	349602842	349603985	-	349603413	Chr1D	348533886	348535029	-	348534457	1.0	1.0
gene:TraesCS1D03G0614800	Chr1D	349697436	349700587	+	349699011	Chr1D	348628138	348631289	+	348629713	1.0	1.0
gene:TraesCS1D03G0614900	Chr1D	349710161	349714548	-	349712354	Chr1D	348640863	348645250	-	348643056	1.0	1.0
gene:TraesCS1D03G0615000	Chr1D	350086050	350090449	-	350088249	Chr1D	349014947	349019340	-	349017143	0.997	0.997
gene:TraesCS1D03G0615200	Chr1D	350304951	350306399	+	350305675	Chr1D	349231579	349233027	+	349232303	1.0	1.0
gene:TraesCS1D03G0615500	Chr1D	350321435	350323162	-	350322298	Chr1D	349248064	349249791	-	349248927	1.0	1.0
gene:TraesCS1D03G0615600	Chr1D	350325370	350344649	+	350335009	Chr1D	349251999	349271286	+	349261642	1.0	1.0
gene:TraesCS1D03G0615700	Chr1D	350345576	350348490	+	350347033	Chr1D	349271931	349274845	+	349273388	1.0	1.0
gene:TraesCS1D03G0615800	Chr1D	350349995	350356386	+	350353190	Chr1D	349276350	349282905	+	349279627	1.0	1.0
gene:TraesCS1D03G0615900	Chr1D	350358119	350361925	+	350360022	Chr1D	349284638	349288444	+	349286541	1.0	1.0
gene:TraesCS1D03G0616300	Chr1D	350954832	350960024	+	350957428	Chr1D	349878444	349883636	+	349881040	1.0	1.0
gene:TraesCS1D03G0616400	Chr1D	350963453	350965275	-	350964364	Chr1D	349887056	349888878	-	349887967	1.0	1.0
gene:TraesCS1D03G0616700	Chr1D	351006048	351007010	-	351006529	Chr1D	349929693	349930655	-	349930174	1.0	1.0
gene:TraesCS1D03G0617000	Chr1D	351120663	351123140	+	351121901	Chr1D	350043432	350045909	+	350044670	1.0	1.0
gene:TraesCS1D03G0617300	Chr1D	351276741	351277817	+	351277279	Chr1D	350199584	350200660	+	350200122	1.0	1.0
gene:TraesCS1D03G0617400	Chr1D	351373093	351374826	-	351373959	Chr1D	350296059	350297792	-	350296925	1.0	1.0
gene:TraesCS1D03G0617600	Chr1D	351475361	351478971	+	351477166	Chr1D	350398174	350401560	+	350399867	1.0	1.0
gene:TraesCS1D03G0617700	Chr1D	351544769	351548046	+	351546407	Chr1D	350467383	350470660	+	350469021	1.0	1.0
gene:TraesCS1D03G0617800	Chr1D	351632264	351633733	-	351632998	Chr1D	350554712	350556181	-	350555446	1.0	1.0
gene:TraesCS1D03G0617900	Chr1D	351734482	351735883	-	351735182	Chr1D	350656955	350658356	-	350657655	1.0	1.0
gene:TraesCS1D03G0618000	Chr1D	351761659	351763551	-	351762605	Chr1D	350684060	350685952	-	350685006	1.0	1.0
gene:TraesCS1D03G0618100	Chr1D	351768410	351770890	+	351769650	Chr1D	350690815	350693295	+	350692055	1.0	1.0
gene:TraesCS1D03G0618200	Chr1D	351826670	351831159	-	351828914	Chr1D	350749073	350753562	-	350751317	1.0	1.0
gene:TraesCS1D03G0618500	Chr1D	351841373	351850584	-	351845978	Chr1D	350763779	350772990	-	350768384	1.0	1.0
gene:TraesCS1D03G0618600	Chr1D	351851776	351855769	-	351853772	Chr1D	350774182	350778175	-	350776178	1.0	1.0
gene:TraesCS1D03G0618800	Chr1D	352032782	352036778	+	352034780	Chr1D	350954595	350958591	+	350956593	1.0	1.0
gene:TraesCS1D03G0618900	Chr1D	352080428	352084949	-	352082688	Chr1D	351001384	351005905	-	351003644	1.0	1.0
gene:TraesCS1D03G0619200	Chr1D	352552745	352553674	-	352553209	Chr1D	351473270	351474199	-	351473734	1.0	1.0
gene:TraesCS1D03G0619800	Chr1D	352945730	352947112	-	352946421	Chr1D	351865796	351867178	-	351866487	1.0	1.0
gene:TraesCS1D03G0620100	Chr1D	353199929	353200719	+	353200324	Chr1D	352119980	352120770	+	352120375	1.0	1.0
gene:TraesCS1D03G0620200	Chr1D	353236778	353237929	+	353237353	Chr1D	352156839	352157990	+	352157414	1.0	1.0
gene:TraesCS1D03G0620500	Chr1D	353243344	353243619	+	353243481	Chr1D	352162987	352163262	+	352163124	1.0	1.0
gene:TraesCS1D03G0621200	Chr1D	353262734	353263024	+	353262879	Chr1D	352182375	352182668	+	352182521	1.0	0.989
gene:TraesCS1D03G0621800	Chr1D	353268962	353269258	+	353269110	Chr1D	352188606	352188902	+	352188754	1.0	1.0
gene:TraesCS1D03G0622500	Chr1D	353319891	353320452	+	353320171	Chr1D	352239534	352240095	+	352239814	1.0	1.0
gene:TraesCS1D03G0622600	Chr1D	353329807	353329998	+	353329902	Chr1D	352249452	352249643	+	352249547	1.0	1.0
gene:TraesCS1D03G0623800	Chr1D	353367447	353367731	-	353367589	Chr1D	352287098	352287382	-	352287240	1.0	1.0
gene:TraesCS1D03G0624600	Chr1D	353534279	353537393	+	353535836	Chr1D	352444692	352447806	+	352446249	1.0	1.0
gene:TraesCS1D03G0624800	Chr1D	353542266	353546572	+	353544419	Chr1D	352452464	352456770	+	352454617	1.0	1.0
gene:TraesCS1D03G0624900	Chr1D	353728354	353732099	-	353730226	Chr1D	352637430	352641175	-	352639302	1.0	1.0
gene:TraesCS1D03G0625000	Chr1D	353830526	353831996	-	353831261	Chr1D	352739318	352740788	-	352740053	1.0	1.0
gene:TraesCS1D03G0625300	Chr1D	354202856	354204329	-	354203592	Chr1D	353119981	353121454	-	353120717	1.0	0.966
gene:TraesCS1D03G0625500	Chr1D	354476769	354480929	+	354478849	Chr1D	353393902	353398063	+	353395982	1.0	0.999
gene:TraesCS1D03G0625700	Chr1D	354517861	354521366	-	354519613	Chr1D	353433731	353437236	-	353435483	1.0	0.999
gene:TraesCS1D03G0625800	Chr1D	354679404	354681647	-	354680525	Chr1D	353595258	353597501	-	353596379	1.0	1.0
gene:TraesCS1D03G0625900	Chr1D	354696303	354701495	+	354698899	Chr1D	353611889	353617081	+	353614485	1.0	1.0
gene:TraesCS1D03G0626000	Chr1D	354825239	354828084	+	354826661	Chr1D	353739592	353742437	+	353741014	1.0	0.999
gene:TraesCS1D03G0626100	Chr1D	354828126	354832960	-	354830543	Chr1D	353742479	353747313	-	353744896	1.0	1.0
gene:TraesCS1D03G0626900	Chr1D	355838350	355842447	-	355840398	Chr1D	354752109	354756206	-	354754157	1.0	1.0
gene:TraesCS1D03G0627300	Chr1D	356737004	356743344	+	356740174	Chr1D	355642978	355649318	+	355646148	1.0	1.0
gene:TraesCS1D03G0627700	Chr1D	356782040	356787716	+	356784878	Chr1D	355688014	355693620	+	355690817	1.0	1.0
gene:TraesCS1D03G0627900	Chr1D	356789887	356791786	+	356790836	Chr1D	355695791	355697690	+	355696740	1.0	1.0
gene:TraesCS1D03G0628300	Chr1D	356798270	356802561	+	356800415	Chr1D	355704174	355708465	+	355706319	1.0	1.0
gene:TraesCS1D03G0628600	Chr1D	356995590	357004613	-	357000101	Chr1D	355901526	355910549	-	355906037	1.0	1.0
gene:TraesCS1D03G0628900	Chr1D	357349006	357356305	+	357352655	Chr1D	356254848	356262147	+	356258497	1.0	1.0
gene:TraesCS1D03G0629000	Chr1D	357353549	357359957	-	357356753	Chr1D	356259391	356265799	-	356262595	1.0	1.0
