gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS5A03G0728100	Chr5A	509602215	509602761	+	509602488	Chr5A	515109111	515109657	+	515109384	1.0	1.0
gene:TraesCS5A03G0728300	Chr5A	509659171	509662980	+	509661075	Chr5A	515166069	515169878	+	515167973	1.0	1.0
gene:TraesCS5A03G0728400	Chr5A	509663925	509665413	+	509664669	Chr5A	515170823	515172311	+	515171567	1.0	1.0
gene:TraesCS5A03G0728500	Chr5A	509669584	509672024	-	509670804	Chr5A	515176482	515178921	-	515177701	1.0	1.0
gene:TraesCS5A03G0728700	Chr5A	509686773	509688033	+	509687403	Chr5A	515193682	515194942	+	515194312	1.0	0.997
gene:TraesCS5A03G0728600	Chr5A	509682692	509695312	-	509689002	Chr5A	515189601	515202210	-	515195905	1.0	1.0
gene:TraesCS5A03G0728800	Chr5A	509774720	509778968	+	509776844	Chr5A	515281624	515285872	+	515283748	1.0	1.0
gene:TraesCS5A03G0728900	Chr5A	509782927	509783172	+	509783049	Chr5A	515289794	515290039	+	515289916	1.0	1.0
gene:TraesCS5A03G0730400	Chr5A	510238835	510241347	+	510240091	Chr5A	515747326	515749838	+	515748582	1.0	1.0
gene:TraesCS5A03G0730500	Chr5A	510243184	510246841	-	510245012	Chr5A	515751675	515755332	-	515753503	1.0	1.0
gene:TraesCS5A03G0731400	Chr5A	510565610	510565840	+	510565725	Chr5A	516072040	516072270	+	516072155	1.0	1.0
gene:TraesCS5A03G0731500	Chr5A	510567305	510567520	+	510567412	Chr5A	516073729	516073944	+	516073836	1.0	1.0
gene:TraesCS5A03G0731600	Chr5A	510601425	510604055	-	510602740	Chr5A	516107825	516110455	-	516109140	1.0	1.0
gene:TraesCS5A03G0732100	Chr5A	510665912	510666886	-	510666399	Chr5A	516172305	516173279	-	516172792	1.0	0.998
gene:TraesCS5A03G0733000	Chr5A	510748318	510749451	+	510748884	Chr5A	516251369	516252502	+	516251935	1.0	0.982
gene:TraesCS5A03G0733100	Chr5A	510772997	510774693	+	510773845	Chr5A	516275664	516277360	+	516276512	1.0	0.993
gene:TraesCS5A03G0733900	Chr5A	510865420	510867819	-	510866619	Chr5A	516377873	516380272	-	516379072	1.0	0.988
gene:TraesCS5A03G0734000	Chr5A	510867912	510870685	+	510869298	Chr5A	516380365	516383123	+	516381744	1.0	0.999
gene:TraesCS5A03G0734100	Chr5A	510875376	510877619	+	510876497	Chr5A	516388164	516390408	+	516389286	1.0	0.998
gene:TraesCS5A03G0734300	Chr5A	511031661	511045235	+	511038448	Chr5A	516570015	516583554	+	516576784	0.984	0.982
gene:TraesCS5A03G0734500	Chr5A	511050251	511051237	+	511050744	Chr5A	516588582	516589569	+	516589075	1.0	0.997
gene:TraesCS5A03G0734800	Chr5A	511126101	511128863	-	511127482	Chr5A	516676824	516679586	-	516678205	1.0	0.996
gene:TraesCS5A03G0734900	Chr5A	511135551	511142651	-	511139101	Chr5A	516686341	516693469	-	516689905	0.999	0.984
gene:TraesCS5A03G0735200	Chr5A	511467211	511469112	+	511468161	Chr5A	516978463	516980364	+	516979413	1.0	0.997
gene:TraesCS5A03G0735300	Chr5A	511474188	511481364	-	511477776	Chr5A	516985434	516992411	-	516988922	0.993	0.99
gene:TraesCS5A03G0735400	Chr5A	511492632	511496906	-	511494769	Chr5A	516994903	516999177	-	516997040	1.0	0.998
gene:TraesCS5A03G0735600	Chr5A	511788777	511789412	+	511789094	Chr5A	517251720	517252355	+	517252037	1.0	0.995
gene:TraesCS5A03G0736800	Chr5A	512452694	512457823	-	512455258	Chr5A	517903733	517908852	-	517906292	0.995	0.992
gene:TraesCS5A03G0736900	Chr5A	512478757	512482762	+	512480759	Chr5A	517933084	517937090	+	517935087	1.0	0.998
gene:TraesCS5A03G0737300	Chr5A	512625456	512627354	-	512626405	Chr5A	518058993	518060891	-	518059942	1.0	0.999
gene:TraesCS5A03G0737400	Chr5A	512634731	512637366	+	512636048	Chr5A	518068387	518071022	+	518069704	1.0	1.0
gene:TraesCS5A03G0737500	Chr5A	512642205	512642909	-	512642557	Chr5A	518075862	518076566	-	518076214	1.0	1.0
gene:TraesCS5A03G0738100	Chr5A	512797141	512802797	-	512799969	Chr5A	518230713	518236369	-	518233541	1.0	1.0
gene:TraesCS5A03G0738200	Chr5A	512805024	512808212	-	512806618	Chr5A	518238596	518241784	-	518240190	1.0	1.0
gene:TraesCS5A03G0738300	Chr5A	512808369	512810841	-	512809605	Chr5A	518241941	518244413	-	518243177	1.0	1.0
gene:TraesCS5A03G0738400	Chr5A	512825843	512831710	-	512828776	Chr5A	518259426	518265293	-	518262359	1.0	1.0
gene:TraesCS5A03G0738700	Chr5A	512991928	512995020	-	512993474	Chr5A	518413609	518416701	-	518415155	1.0	0.997
gene:TraesCS5A03G0739100	Chr5A	513030250	513032204	+	513031227	Chr5A	518445267	518447220	+	518446243	1.0	0.997
gene:TraesCS5A03G0739300	Chr5A	513171212	513173123	+	513172167	Chr5A	518494039	518496032	+	518495035	1.0	0.999
gene:TraesCS5A03G0739400	Chr5A	513189514	513189917	+	513189715	Chr5A	518512418	518512821	+	518512619	1.0	0.993
gene:TraesCS5A03G0739500	Chr5A	513191024	513192819	-	513191921	Chr5A	518513928	518515426	-	518514677	0.994	0.99
gene:TraesCS5A03G0739600	Chr5A	513196524	513198628	-	513197576	Chr5A	518534788	518536892	-	518535840	1.0	0.997
gene:TraesCS5A03G0739700	Chr5A	513211679	513212911	-	513212295	Chr5A	518542984	518544222	-	518543603	0.999	0.987
gene:TraesCS5A03G0740300	Chr5A	513368494	513369840	-	513369167	Chr5A	518701527	518702872	-	518702199	0.999	0.997
gene:TraesCS5A03G0740400	Chr5A	513368527	513369828	+	513369177	Chr5A	518701560	518702861	+	518702210	1.0	0.997
gene:TraesCS5A03G0740500	Chr5A	513395383	513402221	-	513398802	Chr5A	518705976	518712814	-	518709395	1.0	0.998
gene:TraesCS5A03G0740600	Chr5A	513538365	513545982	+	513542173	Chr5A	518939384	518946991	+	518943187	0.989	0.982
gene:TraesCS5A03G0741000	Chr5A	513792478	513799659	-	513796068	Chr5A	519204506	519211689	-	519208097	0.999	0.997
gene:TraesCS5A03G0741100	Chr5A	513820628	513821627	-	513821127	Chr5A	519232031	519233030	-	519232530	1.0	0.998
gene:TraesCS5A03G0741700	Chr5A	514267605	514273992	+	514270798	Chr5A	519674262	519676324	+	519675293	0.993	0.983
gene:TraesCS5A03G0741900	Chr5A	514404802	514408289	+	514406545	Chr5A	519806061	519809550	+	519807805	0.999	0.994
gene:TraesCS5A03G0742000	Chr5A	514408314	514412309	-	514410311	Chr5A	519809575	519813570	-	519811572	1.0	0.999
gene:TraesCS5A03G0742200	Chr5A	514432747	514434541	-	514433644	Chr5A	519834013	519835808	-	519834910	1.0	0.999
gene:TraesCS5A03G0742500	Chr5A	514522481	514524679	-	514523580	Chr5A	519923993	519926178	-	519925085	0.992	0.976
gene:TraesCS5A03G0742600	Chr5A	514565552	514567486	+	514566519	Chr5A	519979879	519981813	+	519980846	1.0	0.996
gene:TraesCS5A03G0743400	Chr5A	514654464	514657662	+	514656063	Chr5A	520077812	520081018	+	520079415	1.0	0.997
gene:TraesCS5A03G0743500	Chr5A	514711340	514713827	-	514712583	Chr5A	520134818	520137309	-	520136063	1.0	0.998
gene:TraesCS5A03G0743600	Chr5A	514713868	514717851	-	514715859	Chr5A	520137350	520141333	-	520139341	1.0	0.998
gene:TraesCS5A03G0743700	Chr5A	514720533	514722045	+	514721289	Chr5A	520144019	520145531	+	520144775	1.0	0.997
gene:TraesCS5A03G0743900	Chr5A	514746252	514746888	-	514746570	Chr5A	520162694	520163330	-	520163012	1.0	1.0
gene:TraesCS5A03G0744000	Chr5A	514750492	514755306	+	514752899	Chr5A	520166809	520171624	+	520169216	1.0	0.998
gene:TraesCS5A03G0744700	Chr5A	514966304	514967272	-	514966788	Chr5A	520433147	520434115	-	520433631	1.0	0.996
gene:TraesCS5A03G0744800	Chr5A	514985374	514988036	+	514986705	Chr5A	520452179	520454829	+	520453504	1.0	0.998
gene:TraesCS5A03G0744900	Chr5A	515018705	515020339	+	515019522	Chr5A	520470802	520472436	+	520471619	1.0	0.998
gene:TraesCS5A03G0745700	Chr5A	516054034	516055332	-	516054683	Chr5A	521943923	521945222	-	521944572	1.0	0.997
gene:TraesCS5A03G0746000	Chr5A	517208696	517209367	-	517209031	Chr5A	523171997	523172669	-	523172333	1.0	0.997
gene:TraesCS5A03G0746100	Chr5A	517358744	517359589	+	517359166	Chr5A	523324393	523325238	+	523324815	1.0	0.992
gene:TraesCS5A03G0747200	Chr5A	519163888	519164715	+	519164301	Chr5A	525354763	525355590	+	525355176	1.0	0.998
gene:TraesCS5A03G0748400	Chr5A	520442197	520443021	-	520442609	Chr5A	525395027	525395851	-	525395439	1.0	0.997
gene:TraesCS5A03G0748500	Chr5A	520600319	520602299	-	520601309	Chr5A	525589972	525591916	-	525590944	1.0	0.998
gene:TraesCS5A03G0748600	Chr5A	520626590	520633322	+	520629956	Chr5A	525616200	525622935	+	525619567	1.0	0.996
gene:TraesCS5A03G0748700	Chr5A	520635044	520637742	+	520636393	Chr5A	525624655	525627353	+	525626004	1.0	0.997
gene:TraesCS5A03G0748800	Chr5A	520641171	520647379	+	520644275	Chr5A	525630459	525636598	+	525633528	0.988	0.988
gene:TraesCS5A03G0748900	Chr5A	520651402	520653758	+	520652580	Chr5A	525642981	525645337	+	525644159	1.0	1.0
gene:TraesCS5A03G0749000	Chr5A	520692642	520703254	+	520697948	Chr5A	525682819	525693167	+	525687993	0.999	0.997
gene:TraesCS5A03G0749700	Chr5A	520839377	520843385	+	520841381	Chr5A	525816069	525820077	+	525818073	1.0	0.996
gene:TraesCS5A03G0749800	Chr5A	520863668	520865431	-	520864549	Chr5A	525831644	525833400	-	525832522	0.995	0.993
gene:TraesCS5A03G0750100	Chr5A	520954997	520956647	-	520955822	Chr5A	525945517	525947167	-	525946342	1.0	0.994
gene:TraesCS5A03G0750200	Chr5A	520980441	520995414	+	520987927	Chr5A	525960202	525974878	+	525967540	1.0	0.998
gene:TraesCS5A03G0750300	Chr5A	521120573	521125240	-	521122906	Chr5A	526116519	526121239	-	526118879	1.0	0.978
gene:TraesCS5A03G0750400	Chr5A	521183704	521184177	-	521183940	Chr5A	526162088	526162561	-	526162324	1.0	1.0
gene:TraesCS5A03G0750800	Chr5A	521270076	521270819	-	521270447	Chr5A	526210588	526211331	-	526210959	1.0	0.989
gene:TraesCS5A03G0751000	Chr5A	521398140	521398439	+	521398289	Chr5A	526297450	526297750	+	526297600	1.0	0.973
gene:TraesCS5A03G0751100	Chr5A	521417324	521434561	+	521425942	Chr5A	526310538	526330059	+	526320298	1.0	0.987
gene:TraesCS5A03G0751300	Chr5A	521465774	521466307	+	521466040	Chr5A	526353020	526353553	+	526353286	1.0	0.988
gene:TraesCS5A03G0751600	Chr5A	521740301	521743080	+	521741690	Chr5A	526631907	526634681	+	526633294	0.996	0.991
gene:TraesCS5A03G0751700	Chr5A	521744000	521745113	-	521744556	Chr5A	526635603	526636716	-	526636159	1.0	0.996
gene:TraesCS5A03G0751900	Chr5A	521757540	521758959	-	521758249	Chr5A	526661172	526662591	-	526661881	1.0	0.989
gene:TraesCS5A03G0752600	Chr5A	522022491	522025155	+	522023823	Chr5A	526691857	526694530	+	526693193	1.0	0.999
gene:TraesCS5A03G0752700	Chr5A	522026982	522031202	+	522029092	Chr5A	526696358	526700564	+	526698461	1.0	0.995
gene:TraesCS5A03G0752800	Chr5A	522033635	522035808	-	522034721	Chr5A	526701380	526703553	-	526702466	1.0	0.998
gene:TraesCS5A03G0752900	Chr5A	522091867	522093672	+	522092769	Chr5A	526764425	526766230	+	526765327	1.0	0.998
gene:TraesCS5A03G0753100	Chr5A	522428878	522430640	+	522429759	Chr5A	527095957	527097718	+	527096837	0.999	0.998
gene:TraesCS5A03G0753200	Chr5A	522475657	522476989	-	522476323	Chr5A	527151555	527152881	-	527152218	0.995	0.994
gene:TraesCS5A03G0753600	Chr5A	522500416	522501663	+	522501039	Chr5A	527181516	527182763	+	527182139	1.0	0.999
gene:TraesCS5A03G0753700	Chr5A	522591183	522592292	+	522591737	Chr5A	527292317	527293426	+	527292871	1.0	0.999
gene:TraesCS5A03G0753800	Chr5A	522659654	522661705	+	522660679	Chr5A	527356756	527358807	+	527357781	1.0	1.0
gene:TraesCS5A03G0753900	Chr5A	522662012	522666962	-	522664487	Chr5A	527359115	527363997	-	527361556	1.0	0.98
gene:TraesCS5A03G0754100	Chr5A	522783461	522787075	-	522785268	Chr5A	527472941	527476555	-	527474748	1.0	0.996
gene:TraesCS5A03G0754200	Chr5A	522789348	522792740	+	522791044	Chr5A	527496438	527499831	+	527498134	1.0	0.995
gene:TraesCS5A03G0754300	Chr5A	522793898	522795066	+	522794482	Chr5A	527500957	527502125	+	527501541	1.0	0.994
gene:TraesCS5A03G0754400	Chr5A	522809696	522810505	+	522810100	Chr5A	527515469	527516278	+	527515873	1.0	0.992
gene:TraesCS5A03G0754500	Chr5A	522831077	522831715	+	522831396	Chr5A	527545309	527545947	+	527545628	1.0	0.989
gene:TraesCS5A03G0755100	Chr5A	522850344	522851036	-	522850690	Chr5A	527566125	527566817	-	527566471	1.0	0.981
gene:TraesCS5A03G0755300	Chr5A	522949476	522950694	+	522950085	Chr5A	527646179	527647397	+	527646788	1.0	0.998
gene:TraesCS5A03G0755500	Chr5A	523082788	523083737	-	523083262	Chr5A	527769778	527770727	-	527770252	1.0	1.0
gene:TraesCS5A03G0755900	Chr5A	523150975	523151846	+	523151410	Chr5A	527838000	527838871	+	527838435	1.0	0.996
gene:TraesCS5A03G0756000	Chr5A	523329284	523329931	-	523329607	Chr5A	528024083	528024736	-	528024409	1.0	0.981
gene:TraesCS5A03G0756100	Chr5A	523335193	523336192	-	523335692	Chr5A	528030010	528031011	-	528030510	1.0	0.989
gene:TraesCS5A03G0756400	Chr5A	523578352	523579074	-	523578713	Chr5A	528273609	528274331	-	528273970	1.0	0.997
gene:TraesCS5A03G0756500	Chr5A	523585497	523586159	-	523585828	Chr5A	528280766	528281428	-	528281097	1.0	1.0
gene:TraesCS5A03G0756900	Chr5A	523672288	523672992	-	523672640	Chr5A	528381297	528382001	-	528381649	1.0	0.992
gene:TraesCS5A03G0757800	Chr5A	523850977	523851693	+	523851335	Chr5A	528561886	528562611	+	528562248	1.0	0.979
gene:TraesCS5A03G0758000	Chr5A	523861954	523862978	-	523862466	Chr5A	528572851	528573875	-	528573363	0.998	0.99
gene:TraesCS5A03G0758600	Chr5A	524162049	524162750	+	524162399	Chr5A	528880494	528881195	+	528880844	1.0	0.997
gene:TraesCS5A03G0758800	Chr5A	524298939	524299679	-	524299309	Chr5A	529013980	529014720	-	529014350	1.0	0.994
gene:TraesCS5A03G0759100	Chr5A	524319972	524320924	-	524320448	Chr5A	529035018	529035970	-	529035494	1.0	0.997
gene:TraesCS5A03G0759200	Chr5A	524326645	524327591	-	524327118	Chr5A	529042179	529043125	-	529042652	1.0	0.994
gene:TraesCS5A03G0759500	Chr5A	524454505	524454714	+	524454609	Chr5A	529163306	529163515	+	529163410	1.0	1.0
gene:TraesCS5A03G0759600	Chr5A	524525510	524527548	+	524526529	Chr5A	529239046	529241083	+	529240064	0.999	0.997
gene:TraesCS5A03G0759800	Chr5A	524573253	524576492	-	524574872	Chr5A	529279363	529282593	-	529280978	1.0	0.989
gene:TraesCS5A03G0759900	Chr5A	524589080	524589757	-	524589418	Chr5A	529295176	529295853	-	529295514	1.0	1.0
gene:TraesCS5A03G0760100	Chr5A	524719744	524722052	-	524720898	Chr5A	529444566	529446868	-	529445717	0.993	0.99
gene:TraesCS5A03G0760200	Chr5A	524734971	524738356	+	524736663	Chr5A	529471713	529475102	+	529473407	1.0	0.995
gene:TraesCS5A03G0760400	Chr5A	524756105	524758783	+	524757444	Chr5A	529501581	529504259	+	529502920	1.0	0.996
gene:TraesCS5A03G0760500	Chr5A	524760743	524763158	-	524761950	Chr5A	529506219	529508630	-	529507424	1.0	0.996
gene:TraesCS5A03G0760800	Chr5A	524923965	524924531	-	524924248	Chr5A	529661534	529662103	-	529661818	1.0	0.984
gene:TraesCS5A03G0760900	Chr5A	524925562	524927081	+	524926321	Chr5A	529663135	529664653	+	529663894	0.999	0.995
gene:TraesCS5A03G0761400	Chr5A	524948712	524949550	+	524949131	Chr5A	529685975	529686813	+	529686394	1.0	1.0
gene:TraesCS5A03G0761600	Chr5A	524949886	524955395	-	524952640	Chr5A	529687149	529692655	-	529689902	1.0	0.996
gene:TraesCS5A03G0761700	Chr5A	525017448	525018095	+	525017771	Chr5A	529733767	529734423	+	529734095	1.0	0.984
gene:TraesCS5A03G0762400	Chr5A	525097330	525097986	+	525097658	Chr5A	529819210	529819866	+	529819538	1.0	1.0
gene:TraesCS5A03G0762500	Chr5A	525098568	525107599	-	525103083	Chr5A	529820314	529829400	-	529824857	1.0	0.998
gene:TraesCS5A03G0762700	Chr5A	525110098	525111934	+	525111016	Chr5A	529831908	529833744	+	529832826	1.0	0.994
gene:TraesCS5A03G0762800	Chr5A	525114714	525116991	+	525115852	Chr5A	529836524	529838752	+	529837638	1.0	0.995
gene:TraesCS5A03G0763100	Chr5A	525373496	525376723	-	525375109	Chr5A	530077868	530081072	-	530079470	1.0	1.0
gene:TraesCS5A03G0763300	Chr5A	525378872	525384518	-	525381695	Chr5A	530083206	530088851	-	530086028	1.0	0.998
gene:TraesCS5A03G0763600	Chr5A	525384776	525391640	-	525388208	Chr5A	530089109	530095974	-	530092541	1.0	0.995
gene:TraesCS5A03G0763800	Chr5A	525422481	525427470	+	525424975	Chr5A	530120469	530125458	+	530122963	1.0	0.991
gene:TraesCS5A03G0764000	Chr5A	525608154	525615072	-	525611613	Chr5A	530305718	530312636	-	530309177	1.0	1.0
gene:TraesCS5A03G0764300	Chr5A	525681640	525682588	-	525682114	Chr5A	530378897	530379845	-	530379371	1.0	1.0
gene:TraesCS5A03G0764400	Chr5A	525727475	525728509	+	525727992	Chr5A	530424346	530425380	+	530424863	1.0	1.0
gene:TraesCS5A03G0764500	Chr5A	525779286	525781026	-	525780156	Chr5A	530476196	530477936	-	530477066	1.0	1.0
gene:TraesCS5A03G0764700	Chr5A	525817116	525819455	-	525818285	Chr5A	530514033	530516372	-	530515202	1.0	0.999
gene:TraesCS5A03G0764900	Chr5A	525824530	525827050	-	525825790	Chr5A	530521449	530523969	-	530522709	1.0	1.0
gene:TraesCS5A03G0765400	Chr5A	526297847	526300960	+	526299403	Chr5A	530992678	530995792	+	530994235	1.0	1.0
gene:TraesCS5A03G0765500	Chr5A	526402862	526410801	+	526406831	Chr5A	531097211	531105150	+	531101180	1.0	1.0
gene:TraesCS5A03G0765700	Chr5A	526414546	526416890	+	526415718	Chr5A	531108895	531111239	+	531110067	1.0	1.0
gene:TraesCS5A03G0765900	Chr5A	526429595	526430131	-	526429863	Chr5A	531123944	531124480	-	531124212	1.0	1.0
gene:TraesCS5A03G0766000	Chr5A	526431071	526431559	+	526431315	Chr5A	531125420	531125908	+	531125664	1.0	1.0
gene:TraesCS5A03G0766100	Chr5A	526438454	526439874	+	526439164	Chr5A	531132842	531134262	+	531133552	1.0	1.0
gene:TraesCS5A03G0766400	Chr5A	526616200	526617377	+	526616788	Chr5A	531310519	531311696	+	531311107	1.0	1.0
gene:TraesCS5A03G0766800	Chr5A	527087761	527091246	+	527089503	Chr5A	531787600	531791084	+	531789342	1.0	1.0
gene:TraesCS5A03G0766900	Chr5A	527091300	527094895	-	527093097	Chr5A	531791138	531794733	-	531792935	1.0	1.0
gene:TraesCS5A03G0767000	Chr5A	527095146	527096530	-	527095838	Chr5A	531794984	531796368	-	531795676	1.0	1.0
gene:TraesCS5A03G0767200	Chr5A	527227350	527229940	-	527228645	Chr5A	531927099	531929689	-	531928394	1.0	1.0
gene:TraesCS5A03G0767400	Chr5A	527279598	527282584	+	527281091	Chr5A	531979389	531982375	+	531980882	1.0	0.999
gene:TraesCS5A03G0767500	Chr5A	527283927	527286722	+	527285324	Chr5A	531983718	531986513	+	531985115	1.0	1.0
gene:TraesCS5A03G0767600	Chr5A	527287073	527289816	+	527288444	Chr5A	531986864	531989607	+	531988235	1.0	1.0
gene:TraesCS5A03G0767700	Chr5A	527289824	527294204	+	527292014	Chr5A	531989615	531993995	+	531991805	1.0	1.0
gene:TraesCS5A03G0768000	Chr5A	527358352	527363511	+	527360931	Chr5A	532058177	532063333	+	532060755	1.0	1.0
gene:TraesCS5A03G0768200	Chr5A	528187905	528190022	-	528188963	Chr5A	532885913	532888030	-	532886971	1.0	1.0
gene:TraesCS5A03G0768800	Chr5A	528541010	528543826	+	528542418	Chr5A	533238710	533241526	+	533240118	1.0	1.0
gene:TraesCS5A03G0768900	Chr5A	528600280	528602572	-	528601426	Chr5A	533297776	533300068	-	533298922	1.0	1.0
gene:TraesCS5A03G0769100	Chr5A	528608717	528613202	-	528610959	Chr5A	533305970	533310455	-	533308212	1.0	1.0
gene:TraesCS5A03G0769300	Chr5A	528613794	528618437	-	528616115	Chr5A	533311047	533315690	-	533313368	1.0	1.0
gene:TraesCS5A03G0769500	Chr5A	528806118	528809986	+	528808052	Chr5A	533503253	533507121	+	533505187	1.0	1.0
gene:TraesCS5A03G0769600	Chr5A	528955222	528956517	-	528955869	Chr5A	533665486	533666781	-	533666133	1.0	1.0
gene:TraesCS5A03G0769700	Chr5A	528966983	528971312	-	528969147	Chr5A	533677247	533681576	-	533679411	1.0	1.0
gene:TraesCS5A03G0769800	Chr5A	528979806	528982686	+	528981246	Chr5A	533690070	533692950	+	533691510	1.0	0.997
gene:TraesCS5A03G0769900	Chr5A	529058399	529060603	+	529059501	Chr5A	533865666	533867870	-	533866768	1.0	0.998
gene:TraesCS5A03G0770000	Chr5A	529181760	529183740	-	529182750	Chr5A	533772351	533774331	+	533773341	1.0	0.994
gene:TraesCS5A03G0770100	Chr5A	529251649	529252647	-	529252148	Chr5A	533923795	533924793	-	533924294	1.0	0.995
gene:TraesCS5A03G0770200	Chr5A	529273109	529281114	-	529277111	Chr5A	533945253	533953258	-	533949255	1.0	0.999
gene:TraesCS5A03G0770400	Chr5A	529296422	529302935	+	529299678	Chr5A	533968557	533975070	+	533971813	1.0	0.997
gene:TraesCS5A03G0770800	Chr5A	529583047	529584916	+	529583981	Chr5A	534249006	534250878	+	534249942	1.0	0.997
gene:TraesCS5A03G0770900	Chr5A	529602694	529622709	+	529612701	Chr5A	534268710	534288721	+	534278715	1.0	0.999
gene:TraesCS5A03G0771000	Chr5A	529627493	529637010	+	529632251	Chr5A	534293500	534302945	+	534298222	0.986	0.985
gene:TraesCS5A03G0771400	Chr5A	529771257	529773069	-	529772163	Chr5A	534437211	534439051	-	534438131	1.0	0.982
gene:TraesCS5A03G0771500	Chr5A	529775931	529779019	+	529777475	Chr5A	534441641	534444728	+	534443184	1.0	0.999
gene:TraesCS5A03G0771600	Chr5A	529780891	529788629	-	529784760	Chr5A	534446600	534454373	-	534450486	0.995	0.994
gene:TraesCS5A03G0771700	Chr5A	529992942	529993325	-	529993133	Chr5A	534679206	534679589	-	534679397	1.0	0.997
gene:TraesCS5A03G0771800	Chr5A	529995373	529999967	+	529997670	Chr5A	534681635	534686234	+	534683934	1.0	0.999
gene:TraesCS5A03G0771900	Chr5A	530055735	530059317	+	530057526	Chr5A	534742136	534745733	+	534743934	1.0	0.995
gene:TraesCS5A03G0772000	Chr5A	530059660	530059989	-	530059824	Chr5A	534746076	534746405	-	534746240	1.0	0.996
gene:TraesCS5A03G0772100	Chr5A	530127584	530129735	-	530128659	Chr5A	534813982	534816390	-	534815186	1.0	0.995
gene:TraesCS5A03G0773600	Chr5A	530985723	530987173	-	530986448	Chr5A	535668139	535669592	-	535668865	1.0	0.998
gene:TraesCS5A03G0773800	Chr5A	531700745	531701647	+	531701196	Chr5A	536405151	536406053	+	536405602	1.0	0.998
gene:TraesCS5A03G0773900	Chr5A	531763482	531765363	-	531764422	Chr5A	536467960	536469841	-	536468900	1.0	0.998
gene:TraesCS5A03G0774500	Chr5A	532075235	532075706	-	532075470	Chr5A	536783403	536783882	-	536783642	1.0	0.968
gene:TraesCS5A03G0774700	Chr5A	532144788	532147577	+	532146182	Chr5A	536852858	536855645	+	536854251	1.0	0.998
gene:TraesCS5A03G0776500	Chr5A	533414830	533416102	+	533415466	Chr5A	538072146	538073419	+	538072782	1.0	0.998
gene:TraesCS5A03G0777400	Chr5A	533692901	533697058	-	533694979	Chr5A	538344002	538348159	-	538346080	1.0	0.998
gene:TraesCS5A03G0777500	Chr5A	533743886	533746033	-	533744959	Chr5A	538394336	538396483	-	538395409	1.0	0.998
gene:TraesCS5A03G0777600	Chr5A	533754907	533756798	-	533755852	Chr5A	538405337	538407228	-	538406282	1.0	0.995
gene:TraesCS5A03G0777800	Chr5A	533949078	533952927	+	533951002	Chr5A	538589378	538593139	+	538591258	1.0	1.0
gene:TraesCS5A03G0777900	Chr5A	533958020	533959102	-	533958561	Chr5A	538597899	538598981	-	538598440	1.0	0.996
gene:TraesCS5A03G0778000	Chr5A	533961717	533966140	-	533963928	Chr5A	538601588	538605836	-	538603712	0.934	0.932
gene:TraesCS5A03G0778100	Chr5A	534014766	534016498	+	534015632	Chr5A	538661652	538663384	+	538662518	1.0	1.0
gene:TraesCS5A03G0778300	Chr5A	534153331	534160707	+	534157019	Chr5A	538800319	538807706	+	538804012	1.0	1.0
gene:TraesCS5A03G0778700	Chr5A	534224114	534227378	-	534225746	Chr5A	538871159	538874423	-	538872791	1.0	1.0
gene:TraesCS5A03G0779300	Chr5A	534606514	534616181	+	534611347	Chr5A	539253774	539263441	+	539258607	1.0	0.999
gene:TraesCS5A03G0779400	Chr5A	534616911	534618276	-	534617593	Chr5A	539264171	539265536	-	539264853	1.0	1.0
gene:TraesCS5A03G0779500	Chr5A	534630009	534630607	+	534630308	Chr5A	539277284	539277882	+	539277583	1.0	1.0
gene:TraesCS5A03G0779800	Chr5A	534656102	534656340	-	534656221	Chr5A	539303398	539303636	-	539303517	1.0	1.0
gene:TraesCS5A03G0780000	Chr5A	534679599	534682083	+	534680841	Chr5A	539326902	539329386	+	539328144	1.0	0.999
gene:TraesCS5A03G0780200	Chr5A	534731537	534734564	+	534733050	Chr5A	539378438	539381155	+	539379796	1.0	1.0
gene:TraesCS5A03G0780600	Chr5A	534775567	534778235	+	534776901	Chr5A	539421993	539424661	+	539423327	1.0	1.0
gene:TraesCS5A03G0780700	Chr5A	534784708	534789753	-	534787230	Chr5A	539431140	539436185	-	539433662	1.0	1.0
gene:TraesCS5A03G0781100	Chr5A	534909322	534912096	+	534910709	Chr5A	539548938	539551712	+	539550325	1.0	1.0
gene:TraesCS5A03G0781200	Chr5A	534912410	534921938	-	534917174	Chr5A	539552026	539561554	-	539556790	1.0	1.0
gene:TraesCS5A03G0781300	Chr5A	534938873	534942241	-	534940557	Chr5A	539578485	539581853	-	539580169	1.0	1.0
gene:TraesCS5A03G0781900	Chr5A	535123501	535124775	+	535124138	Chr5A	539763118	539764392	+	539763755	1.0	1.0
gene:TraesCS5A03G0782000	Chr5A	535129546	535133791	+	535131668	Chr5A	539769164	539773409	+	539771286	1.0	1.0
gene:TraesCS5A03G0782100	Chr5A	535235120	535239177	+	535237148	Chr5A	539874748	539878805	+	539876776	1.0	0.999
gene:TraesCS5A03G0782400	Chr5A	535290978	535294495	+	535292736	Chr5A	539930642	539934159	+	539932400	1.0	1.0
gene:TraesCS5A03G0782600	Chr5A	535480551	535481659	+	535481105	Chr5A	540119802	540120910	+	540120356	1.0	0.997
