gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS4A03G0688700	Chr4A	576675579	576679923	-	576677751	Chr4A	578048424	578052768	-	578050596	1.0	1.0
gene:TraesCS4A03G0688800	Chr4A	576725159	576725572	-	576725365	Chr4A	578098014	578098427	-	578098220	1.0	1.0
gene:TraesCS4A03G0690300	Chr4A	576892810	576898428	+	576895619	Chr4A	578265789	578271407	+	578268598	1.0	1.0
gene:TraesCS4A03G0690500	Chr4A	576922860	576923873	+	576923366	Chr4A	578295848	578296861	+	578296354	1.0	1.0
gene:TraesCS4A03G0690700	Chr4A	577090314	577091469	-	577090891	Chr4A	578463313	578464468	-	578463890	1.0	1.0
gene:TraesCS4A03G0691100	Chr4A	577148340	577149852	+	577149096	Chr4A	578521340	578522852	+	578522096	1.0	1.0
gene:TraesCS4A03G0691300	Chr4A	577296919	577297932	-	577297425	Chr4A	578669931	578670944	-	578670437	1.0	1.0
gene:TraesCS4A03G0691500	Chr4A	577307347	577308387	+	577307867	Chr4A	578680359	578681399	+	578680879	1.0	1.0
gene:TraesCS4A03G0691800	Chr4A	577447375	577453227	+	577450301	Chr4A	578820393	578826245	+	578823319	1.0	1.0
gene:TraesCS4A03G0692000	Chr4A	577453555	577454291	+	577453923	Chr4A	578826573	578827309	+	578826941	1.0	1.0
gene:TraesCS4A03G0692200	Chr4A	577454713	577460831	-	577457772	Chr4A	578827731	578833849	-	578830790	1.0	1.0
gene:TraesCS4A03G0692400	Chr4A	577466880	577473636	-	577470258	Chr4A	578839898	578846654	-	578843276	1.0	1.0
gene:TraesCS4A03G0692900	Chr4A	577486754	577488820	-	577487787	Chr4A	578859772	578861838	-	578860805	1.0	1.0
gene:TraesCS4A03G0694200	Chr4A	578352223	578355242	+	578353732	Chr4A	579721603	579724622	+	579723112	1.0	1.0
gene:TraesCS4A03G0694400	Chr4A	578355540	578362949	-	578359244	Chr4A	579724920	579732329	-	579728624	1.0	1.0
gene:TraesCS4A03G0694500	Chr4A	578443128	578447951	-	578445539	Chr4A	579812517	579817340	-	579814928	1.0	1.0
gene:TraesCS4A03G0694600	Chr4A	578450178	578453850	-	578452014	Chr4A	579819567	579823240	-	579821403	1.0	1.0
gene:TraesCS4A03G0695000	Chr4A	578533638	578537225	+	578535431	Chr4A	579903028	579906615	+	579904821	1.0	0.995
gene:TraesCS4A03G0695200	Chr4A	578771921	578774546	-	578773233	Chr4A	580141113	580143738	-	580142425	1.0	1.0
gene:TraesCS4A03G0695300	Chr4A	578777295	578781235	-	578779265	Chr4A	580146487	580150427	-	580148457	1.0	1.0
gene:TraesCS4A03G0695400	Chr4A	578783852	578787493	-	578785672	Chr4A	580153044	580156685	-	580154864	1.0	1.0
gene:TraesCS4A03G0695500	Chr4A	578787991	578790290	-	578789140	Chr4A	580157183	580159482	-	580158332	1.0	1.0
gene:TraesCS4A03G0695800	Chr4A	579210235	579224072	+	579217153	Chr4A	580578299	580592136	+	580585217	1.0	1.0
gene:TraesCS4A03G0695900	Chr4A	579224378	579226071	-	579225224	Chr4A	580592442	580594135	-	580593288	1.0	1.0
gene:TraesCS4A03G0696100	Chr4A	579398833	579400894	+	579399863	Chr4A	580766900	580768961	+	580767930	1.0	1.0
gene:TraesCS4A03G0696200	Chr4A	579406259	579411441	+	579408850	Chr4A	580774326	580779508	+	580776917	1.0	1.0
gene:TraesCS4A03G0696500	Chr4A	579574449	579580927	+	579577688	Chr4A	580942536	580949017	+	580945776	1.0	1.0
gene:TraesCS4A03G0696700	Chr4A	579633310	579656188	+	579644749	Chr4A	581001290	581024168	+	581012729	1.0	1.0
gene:TraesCS4A03G0696800	Chr4A	579656559	579657223	-	579656891	Chr4A	581024539	581025203	-	581024871	1.0	1.0
gene:TraesCS4A03G0697000	Chr4A	579660032	579662214	-	579661123	Chr4A	581028012	581030194	-	581029103	1.0	1.0
gene:TraesCS4A03G0697300	Chr4A	579820684	579829121	-	579824902	Chr4A	581187693	581196130	-	581191911	1.0	1.0
gene:TraesCS4A03G0697400	Chr4A	579831955	579834656	-	579833305	Chr4A	581198964	581201665	-	581200314	1.0	1.0
gene:TraesCS4A03G0697700	Chr4A	580068451	580070358	+	580069404	Chr4A	581435003	581436910	+	581435956	1.0	1.0
gene:TraesCS4A03G0697800	Chr4A	580073659	580075579	+	580074619	Chr4A	581440211	581442131	+	581441171	1.0	1.0
gene:TraesCS4A03G0697900	Chr4A	580076526	580076768	+	580076647	Chr4A	581443078	581443320	+	581443199	1.0	1.0
gene:TraesCS4A03G0698000	Chr4A	580117284	580121196	+	580119240	Chr4A	581483835	581487747	+	581485791	1.0	1.0
gene:TraesCS4A03G0698100	Chr4A	580122312	580124921	+	580123616	Chr4A	581488863	581491472	+	581490167	1.0	1.0
gene:TraesCS4A03G0698200	Chr4A	580125013	580126356	-	580125684	Chr4A	581491564	581492907	-	581492235	1.0	1.0
gene:TraesCS4A03G0698900	Chr4A	580194380	580195476	+	580194928	Chr4A	581560935	581562031	+	581561483	1.0	1.0
gene:TraesCS4A03G0699000	Chr4A	580198452	580199354	+	580198903	Chr4A	581565007	581565909	+	581565458	1.0	1.0
gene:TraesCS4A03G0699100	Chr4A	580202457	580204242	+	580203349	Chr4A	581569012	581570797	+	581569904	1.0	1.0
gene:TraesCS4A03G0699200	Chr4A	580249142	580251067	+	580250104	Chr4A	581615791	581617716	+	581616753	1.0	1.0
gene:TraesCS4A03G0699300	Chr4A	580253872	580255577	+	580254724	Chr4A	581620366	581622071	+	581621218	1.0	1.0
gene:TraesCS4A03G0699400	Chr4A	580255480	580260807	-	580258143	Chr4A	581621974	581627301	-	581624637	1.0	1.0
gene:TraesCS4A03G0699500	Chr4A	580379473	580380689	+	580380081	Chr4A	581745972	581747188	+	581746580	1.0	1.0
gene:TraesCS4A03G0699600	Chr4A	580389982	580395759	+	580392870	Chr4A	581756483	581762260	+	581759371	1.0	1.0
gene:TraesCS4A03G0699800	Chr4A	580405073	580409790	+	580407431	Chr4A	581771574	581776291	+	581773932	1.0	1.0
gene:TraesCS4A03G0700000	Chr4A	580417462	580419110	-	580418286	Chr4A	581783963	581785611	-	581784787	1.0	1.0
gene:TraesCS4A03G0700200	Chr4A	580672526	580674009	+	580673267	Chr4A	582038399	582039882	+	582039140	1.0	1.0
gene:TraesCS4A03G0700300	Chr4A	580673972	580678366	-	580676169	Chr4A	582039845	582044239	-	582042042	1.0	1.0
gene:TraesCS4A03G0700400	Chr4A	580682528	580684097	-	580683312	Chr4A	582048401	582049970	-	582049185	1.0	1.0
gene:TraesCS4A03G0700700	Chr4A	580790537	580793816	+	580792176	Chr4A	582155994	582159273	+	582157633	1.0	1.0
gene:TraesCS4A03G0701000	Chr4A	580838258	580839988	-	580839123	Chr4A	582203730	582205460	-	582204595	1.0	1.0
gene:TraesCS4A03G0701100	Chr4A	580856561	580866627	+	580861594	Chr4A	582222034	582231788	+	582226911	1.0	0.997
gene:TraesCS4A03G0701300	Chr4A	581396439	581398666	-	581397552	Chr4A	582761575	582763802	-	582762688	1.0	1.0
gene:TraesCS4A03G0701500	Chr4A	581426107	581429457	-	581427782	Chr4A	582791242	582794592	-	582792917	1.0	1.0
gene:TraesCS4A03G0701600	Chr4A	581442967	581453756	+	581448361	Chr4A	582808101	582818902	+	582813501	1.0	0.999
gene:TraesCS4A03G0702300	Chr4A	581754927	581756501	-	581755714	Chr4A	583120137	583121711	-	583120924	1.0	1.0
gene:TraesCS4A03G0702600	Chr4A	582062135	582067282	+	582064708	Chr4A	583427370	583432517	+	583429943	1.0	1.0
gene:TraesCS4A03G0702700	Chr4A	582074186	582075916	-	582075051	Chr4A	583439421	583441151	-	583440286	1.0	1.0
gene:TraesCS4A03G0703600	Chr4A	582329783	582334192	+	582331987	Chr4A	583695114	583699523	+	583697318	1.0	1.0
gene:TraesCS4A03G0704200	Chr4A	582435164	582444368	-	582439766	Chr4A	583800109	583809313	-	583804711	1.0	1.0
gene:TraesCS4A03G0704700	Chr4A	582610143	582615917	-	582613030	Chr4A	583975087	583980861	-	583977974	1.0	1.0
gene:TraesCS4A03G0704800	Chr4A	582616163	582625697	+	582620930	Chr4A	583981107	583990637	+	583985872	1.0	1.0
gene:TraesCS4A03G0704900	Chr4A	582650043	582652780	-	582651411	Chr4A	584014984	584017721	-	584016352	1.0	1.0
gene:TraesCS4A03G0705000	Chr4A	582653223	582654842	-	582654032	Chr4A	584018164	584019783	-	584018973	1.0	1.0
gene:TraesCS4A03G0705100	Chr4A	582655661	582659197	-	582657429	Chr4A	584020602	584024138	-	584022370	1.0	1.0
gene:TraesCS4A03G0705900	Chr4A	582787166	582793059	+	582790112	Chr4A	584152111	584158004	+	584155057	1.0	1.0
gene:TraesCS4A03G0706000	Chr4A	582794130	582798181	+	582796155	Chr4A	584159075	584163126	+	584161100	1.0	1.0
gene:TraesCS4A03G0706100	Chr4A	582801709	582803505	+	582802607	Chr4A	584166654	584168450	+	584167552	1.0	1.0
gene:TraesCS4A03G0706200	Chr4A	582823474	582834090	+	582828782	Chr4A	584188421	584197724	+	584193072	1.0	1.0
gene:TraesCS4A03G0706400	Chr4A	582836407	582840868	+	582838637	Chr4A	584200041	584204502	+	584202271	1.0	1.0
gene:TraesCS4A03G0707000	Chr4A	582846668	582847906	-	582847287	Chr4A	584214568	584215806	-	584215187	1.0	1.0
gene:TraesCS4A03G0707100	Chr4A	582856309	582859538	-	582857923	Chr4A	584223255	584226484	-	584224869	1.0	1.0
gene:TraesCS4A03G0707200	Chr4A	582861958	582867699	-	582864828	Chr4A	584228653	584234394	-	584231523	1.0	1.0
gene:TraesCS4A03G0707300	Chr4A	582926022	582929902	+	582927962	Chr4A	584292403	584296283	+	584294343	1.0	1.0
gene:TraesCS4A03G0707400	Chr4A	582933605	582934485	+	582934045	Chr4A	584299766	584300646	+	584300206	1.0	1.0
gene:TraesCS4A03G0707500	Chr4A	582942434	582944226	+	582943330	Chr4A	584308595	584310387	+	584309491	1.0	1.0
gene:TraesCS4A03G0707600	Chr4A	582950242	582955848	+	582953045	Chr4A	584316405	584322012	+	584319208	1.0	1.0
gene:TraesCS4A03G0707700	Chr4A	582959159	582960260	-	582959709	Chr4A	584325323	584326424	-	584325873	1.0	1.0
gene:TraesCS4A03G0707900	Chr4A	582995448	582999781	-	582997614	Chr4A	584361613	584365946	-	584363779	1.0	1.0
gene:TraesCS4A03G0708100	Chr4A	582998607	582998894	-	582998750	Chr4A	584364772	584365059	-	584364915	1.0	1.0
gene:TraesCS4A03G0708200	Chr4A	583001771	583002945	-	583002358	Chr4A	584367936	584369110	-	584368523	1.0	1.0
gene:TraesCS4A03G0708300	Chr4A	583004929	583006088	-	583005508	Chr4A	584371094	584372253	-	584371673	1.0	1.0
gene:TraesCS4A03G0708400	Chr4A	583006837	583013368	-	583010102	Chr4A	584373002	584379533	-	584376267	1.0	1.0
gene:TraesCS4A03G0708500	Chr4A	583158981	583163304	+	583161142	Chr4A	584525172	584529495	+	584527333	1.0	1.0
gene:TraesCS4A03G0708600	Chr4A	583195047	583195394	-	583195220	Chr4A	584560716	584561063	-	584560889	1.0	1.0
gene:TraesCS4A03G0708700	Chr4A	583195478	583200604	-	583198041	Chr4A	584561147	584566273	-	584563710	1.0	1.0
gene:TraesCS4A03G0709000	Chr4A	583232071	583232803	-	583232437	Chr4A	584597739	584598471	-	584598105	1.0	1.0
gene:TraesCS4A03G0709100	Chr4A	583235138	583237956	-	583236547	Chr4A	584600806	584603624	-	584602215	1.0	1.0
gene:TraesCS4A03G0709600	Chr4A	583273189	583274555	-	583273872	Chr4A	584638866	584640232	-	584639549	1.0	1.0
gene:TraesCS4A03G0710300	Chr4A	583405877	583406047	-	583405962	Chr4A	584771567	584771737	-	584771652	1.0	1.0
gene:TraesCS4A03G0710400	Chr4A	583407427	583410842	-	583409134	Chr4A	584773117	584776532	-	584774824	1.0	1.0
gene:TraesCS4A03G0710500	Chr4A	583411419	583413979	-	583412699	Chr4A	584777109	584779669	-	584778389	1.0	1.0
gene:TraesCS4A03G0710600	Chr4A	583420704	583423385	-	583422044	Chr4A	584786394	584789075	-	584787734	1.0	1.0
gene:TraesCS4A03G0710700	Chr4A	583425650	583427970	+	583426810	Chr4A	584791340	584793660	+	584792500	1.0	1.0
gene:TraesCS4A03G0710800	Chr4A	583431855	583442039	-	583436947	Chr4A	584797545	584807729	-	584802637	1.0	1.0
gene:TraesCS4A03G0710900	Chr4A	583551040	583557679	-	583554359	Chr4A	584916437	584923076	-	584919756	1.0	1.0
gene:TraesCS4A03G0711000	Chr4A	583559831	583563715	+	583561773	Chr4A	584925228	584929113	+	584927170	1.0	1.0
gene:TraesCS4A03G0711100	Chr4A	583567568	583568407	+	583567987	Chr4A	584932966	584933805	+	584933385	1.0	1.0
gene:TraesCS4A03G0711500	Chr4A	583581792	583587585	-	583584688	Chr4A	584947190	584952983	-	584950086	1.0	1.0
gene:TraesCS4A03G0712000	Chr4A	583622675	583625844	-	583624259	Chr4A	584988077	584991246	-	584989661	1.0	1.0
gene:TraesCS4A03G0712300	Chr4A	583669441	583671748	+	583670594	Chr4A	585034847	585037154	+	585036000	1.0	1.0
gene:TraesCS4A03G0712400	Chr4A	583683780	583686211	+	583684995	Chr4A	585049188	585051619	+	585050403	1.0	1.0
gene:TraesCS4A03G0712500	Chr4A	583696789	583699308	-	583698048	Chr4A	585062202	585064721	-	585063461	1.0	1.0
gene:TraesCS4A03G0712800	Chr4A	583703539	583709565	-	583706552	Chr4A	585068953	585074979	-	585071966	1.0	1.0
gene:TraesCS4A03G0713000	Chr4A	583768635	583772250	+	583770442	Chr4A	585134049	585137664	+	585135856	1.0	1.0
gene:TraesCS4A03G0713200	Chr4A	583817508	583820854	+	583819181	Chr4A	585182123	585185469	+	585183796	1.0	1.0
gene:TraesCS4A03G0713300	Chr4A	583822948	583826219	-	583824583	Chr4A	585187563	585190834	-	585189198	1.0	1.0
gene:TraesCS4A03G0713400	Chr4A	583856239	583859595	-	583857917	Chr4A	585220615	585223971	-	585222293	1.0	1.0
gene:TraesCS4A03G0713500	Chr4A	583913923	583920206	-	583917064	Chr4A	585278273	585284556	-	585281414	1.0	1.0
gene:TraesCS4A03G0713600	Chr4A	583941247	583947439	+	583944343	Chr4A	585305602	585311800	+	585308701	1.0	1.0
gene:TraesCS4A03G0713700	Chr4A	583981033	583986428	+	583983730	Chr4A	585345394	585350613	+	585348003	1.0	1.0
gene:TraesCS4A03G0713800	Chr4A	584096398	584098241	+	584097319	Chr4A	585460583	585462426	+	585461504	1.0	1.0
gene:TraesCS4A03G0713900	Chr4A	584263144	584265986	-	584264565	Chr4A	585627096	585629938	-	585628517	1.0	1.0
gene:TraesCS4A03G0714100	Chr4A	584281384	584281665	+	584281524	Chr4A	585645340	585645621	+	585645480	1.0	1.0
gene:TraesCS4A03G0714200	Chr4A	584281949	584286955	-	584284452	Chr4A	585645905	585650911	-	585648408	1.0	1.0
gene:TraesCS4A03G0714300	Chr4A	584317906	584330616	+	584324261	Chr4A	585681862	585694667	+	585688264	1.0	1.0
gene:TraesCS4A03G0714400	Chr4A	584342018	584344494	+	584343256	Chr4A	585706069	585708545	+	585707307	1.0	1.0
gene:TraesCS4A03G0714500	Chr4A	584344882	584351274	-	584348078	Chr4A	585708933	585715325	-	585712129	1.0	0.999
gene:TraesCS4A03G0714600	Chr4A	584425707	584427528	+	584426617	Chr4A	585789757	585791578	+	585790667	1.0	1.0
gene:TraesCS4A03G0714900	Chr4A	584442520	584442852	+	584442686	Chr4A	585806571	585806903	+	585806737	1.0	1.0
gene:TraesCS4A03G0715500	Chr4A	584532441	584533304	+	584532872	Chr4A	585896555	585897418	+	585896986	1.0	1.0
gene:TraesCS4A03G0716600	Chr4A	584571687	584579674	+	584575680	Chr4A	585935802	585943610	+	585939706	1.0	1.0
gene:TraesCS4A03G0717700	Chr4A	585315211	585320482	-	585317846	Chr4A	586676921	586682192	-	586679556	1.0	1.0
gene:TraesCS4A03G0717800	Chr4A	585320663	585322872	-	585321767	Chr4A	586682373	586684582	-	586683477	1.0	1.0
gene:TraesCS4A03G0717900	Chr4A	585322991	585325887	+	585324439	Chr4A	586684701	586687597	+	586686149	1.0	1.0
gene:TraesCS4A03G0718000	Chr4A	585332818	585336369	-	585334593	Chr4A	586694238	586697789	-	586696013	1.0	1.0
gene:TraesCS4A03G0718300	Chr4A	585384731	585385400	-	585385065	Chr4A	586745739	586746408	-	586746073	1.0	1.0
gene:TraesCS4A03G0718800	Chr4A	585556429	585560596	-	585558512	Chr4A	586917877	586922044	-	586919960	1.0	1.0
gene:TraesCS4A03G0718900	Chr4A	585564276	585564944	-	585564610	Chr4A	586925724	586926392	-	586926058	1.0	1.0
gene:TraesCS4A03G0719000	Chr4A	585581442	585582116	-	585581779	Chr4A	586942890	586943564	-	586943227	1.0	1.0
gene:TraesCS4A03G0719200	Chr4A	585590950	585591606	+	585591278	Chr4A	586952399	586953055	+	586952727	1.0	1.0
gene:TraesCS4A03G0719300	Chr4A	585608463	585610395	+	585609429	Chr4A	586969916	586971848	+	586970882	1.0	1.0
gene:TraesCS4A03G0719500	Chr4A	585612753	585613328	+	585613040	Chr4A	586974206	586974781	+	586974493	1.0	1.0
gene:TraesCS4A03G0719600	Chr4A	585617028	585620169	-	585618598	Chr4A	586978481	586981622	-	586980051	1.0	1.0
gene:TraesCS4A03G0720000	Chr4A	585738720	585739689	+	585739204	Chr4A	587099379	587100348	+	587099863	1.0	1.0
gene:TraesCS4A03G0720700	Chr4A	586204624	586209466	+	586207045	Chr4A	587565237	587570079	+	587567658	1.0	1.0
gene:TraesCS4A03G0720900	Chr4A	586596955	586597200	+	586597077	Chr4A	587957578	587957823	+	587957700	1.0	1.0
gene:TraesCS4A03G0721400	Chr4A	587452391	587454463	+	587453427	Chr4A	588812022	588814094	+	588813058	1.0	1.0
gene:TraesCS4A03G0721800	Chr4A	587500772	587510411	+	587505591	Chr4A	588860408	588870047	+	588865227	1.0	1.0
gene:TraesCS4A03G0722000	Chr4A	587525981	587526268	-	587526124	Chr4A	588885647	588885934	-	588885790	1.0	1.0
gene:TraesCS4A03G0722300	Chr4A	587611670	587612107	+	587611888	Chr4A	588970539	588970976	+	588970757	1.0	1.0
gene:TraesCS4A03G0722400	Chr4A	587797220	587801140	+	587799180	Chr4A	589154761	589158681	+	589156721	1.0	1.0
gene:TraesCS4A03G0722500	Chr4A	587806275	587807243	+	587806759	Chr4A	589163816	589164784	+	589164300	1.0	1.0
gene:TraesCS4A03G0722700	Chr4A	587877245	587881472	+	587879358	Chr4A	589234996	589239223	+	589237109	1.0	1.0
gene:TraesCS4A03G0722800	Chr4A	587946812	587951754	+	587949283	Chr4A	589304578	589309520	+	589307049	1.0	1.0
gene:TraesCS4A03G0723400	Chr4A	587969561	587973106	+	587971333	Chr4A	589327335	589330880	+	589329107	1.0	1.0
gene:TraesCS4A03G0723600	Chr4A	588180174	588180830	+	588180502	Chr4A	589537597	589538253	+	589537925	1.0	1.0
gene:TraesCS4A03G0723800	Chr4A	588329022	588329752	+	588329387	Chr4A	589685876	589686606	+	589686241	1.0	1.0
gene:TraesCS4A03G0723900	Chr4A	588342220	588343239	+	588342729	Chr4A	589699074	589700093	+	589699583	1.0	1.0
gene:TraesCS4A03G0724000	Chr4A	588348735	588353861	+	588351298	Chr4A	589705589	589710715	+	589708152	1.0	1.0
gene:TraesCS4A03G0724100	Chr4A	588355227	588357950	-	588356588	Chr4A	589712081	589714804	-	589713442	1.0	1.0
gene:TraesCS4A03G0724200	Chr4A	588359451	588363968	-	588361709	Chr4A	589716305	589720822	-	589718563	1.0	1.0
gene:TraesCS4A03G0724400	Chr4A	588440410	588448370	+	588444390	Chr4A	589798689	589804812	+	589801750	0.953	0.953
gene:TraesCS4A03G0724600	Chr4A	588456312	588457394	+	588456853	Chr4A	589812754	589813836	+	589813295	1.0	1.0
gene:TraesCS4A03G0724700	Chr4A	588458969	588463042	-	588461005	Chr4A	589815411	589819484	-	589817447	1.0	1.0
gene:TraesCS4A03G0725300	Chr4A	588517344	588518772	+	588518058	Chr4A	589873385	589874813	+	589874099	1.0	1.0
gene:TraesCS4A03G0725500	Chr4A	588633800	588635869	-	588634834	Chr4A	589988519	589990588	-	589989553	1.0	1.0
gene:TraesCS4A03G0725700	Chr4A	588643459	588647621	+	588645540	Chr4A	589998178	590002340	+	590000259	1.0	1.0
gene:TraesCS4A03G0725800	Chr4A	588668880	588670251	+	588669565	Chr4A	590023599	590024970	+	590024284	1.0	1.0
gene:TraesCS4A03G0725900	Chr4A	588690948	588692429	+	588691688	Chr4A	590045667	590047148	+	590046407	1.0	1.0
gene:TraesCS4A03G0726000	Chr4A	588698579	588702778	+	588700678	Chr4A	590053298	590057497	+	590055397	1.0	1.0
gene:TraesCS4A03G0726200	Chr4A	588734374	588736116	+	588735245	Chr4A	590088761	590090503	+	590089632	1.0	1.0
gene:TraesCS4A03G0726500	Chr4A	588943746	588947701	+	588945723	Chr4A	590291148	590295103	+	590293125	1.0	1.0
gene:TraesCS4A03G0726600	Chr4A	588948903	588954452	+	588951677	Chr4A	590296305	590301854	+	590299079	1.0	1.0
gene:TraesCS4A03G0726700	Chr4A	588958655	588961736	-	588960195	Chr4A	590306057	590309138	-	590307597	1.0	1.0
gene:TraesCS4A03G0726800	Chr4A	588963146	588968427	+	588965786	Chr4A	590310548	590315829	+	590313188	1.0	1.0
gene:TraesCS4A03G0727000	Chr4A	588968633	588975238	-	588971935	Chr4A	590316035	590322640	-	590319337	1.0	1.0
gene:TraesCS4A03G0727100	Chr4A	588978840	588983212	-	588981026	Chr4A	590326247	590330619	-	590328433	1.0	1.0
gene:TraesCS4A03G0727200	Chr4A	589036179	589042709	-	589039444	Chr4A	590383587	590390117	-	590386852	1.0	1.0
gene:TraesCS4A03G0727400	Chr4A	589059589	589091313	-	589075451	Chr4A	590406999	590438725	-	590422862	1.0	1.0
gene:TraesCS4A03G0727800	Chr4A	589120314	589121979	-	589121146	Chr4A	590467726	590469391	-	590468558	1.0	1.0
gene:TraesCS4A03G0728000	Chr4A	589131838	589135350	-	589133594	Chr4A	590479250	590482762	-	590481006	1.0	1.0
gene:TraesCS4A03G0728900	Chr4A	589350185	589355173	-	589352679	Chr4A	590697609	590702597	-	590700103	1.0	1.0
gene:TraesCS4A03G0729000	Chr4A	589437805	589441038	+	589439421	Chr4A	590785237	590788470	+	590786853	1.0	1.0
gene:TraesCS4A03G0729100	Chr4A	589441494	589445487	-	589443490	Chr4A	590788926	590792919	-	590790922	1.0	1.0
gene:TraesCS4A03G0729400	Chr4A	589476912	589477634	+	589477273	Chr4A	590824348	590825070	+	590824709	1.0	1.0
gene:TraesCS4A03G0729500	Chr4A	589507198	589512119	+	589509658	Chr4A	590854634	590859506	+	590857070	0.986	0.976
gene:TraesCS4A03G0729600	Chr4A	589512413	589518985	-	589515699	Chr4A	590859843	590866415	-	590863129	1.0	0.998
gene:TraesCS4A03G0729700	Chr4A	589747334	589750317	-	589748825	Chr4A	591094754	591097737	-	591096245	1.0	1.0
gene:TraesCS4A03G0729800	Chr4A	589750707	589762556	-	589756631	Chr4A	591098127	591109976	-	591104051	1.0	1.0
gene:TraesCS4A03G0730000	Chr4A	589785099	589785463	-	589785281	Chr4A	591132519	591132883	-	591132701	1.0	1.0
gene:TraesCS4A03G0730100	Chr4A	589791938	589795051	-	589793494	Chr4A	591139358	591142471	-	591140914	1.0	1.0
gene:TraesCS4A03G0730200	Chr4A	589836914	589838813	-	589837863	Chr4A	591184335	591186234	-	591185284	1.0	1.0
gene:TraesCS4A03G0730300	Chr4A	589842783	589848314	-	589845548	Chr4A	591190204	591195735	-	591192969	1.0	1.0
gene:TraesCS4A03G0730600	Chr4A	589916702	589920277	-	589918489	Chr4A	591264133	591267708	-	591265920	1.0	1.0
gene:TraesCS4A03G0730900	Chr4A	590128846	590129771	-	590129308	Chr4A	591476243	591477168	-	591476705	1.0	0.998
gene:TraesCS4A03G0730800	Chr4A	590128844	590129785	-	590129314	Chr4A	591476241	591477182	-	591476711	1.0	0.998
gene:TraesCS4A03G0731000	Chr4A	590138599	590139198	+	590138898	Chr4A	591486000	591486599	+	591486299	1.0	1.0
gene:TraesCS4A03G0731200	Chr4A	590192360	590192959	+	590192659	Chr4A	591529929	591530528	+	591530228	1.0	1.0
gene:TraesCS4A03G0731400	Chr4A	590349320	590350205	-	590349762	Chr4A	591686654	591687539	-	591687096	1.0	1.0
gene:TraesCS4A03G0731500	Chr4A	590351856	590353253	+	590352554	Chr4A	591689190	591690587	+	591689888	1.0	1.0
gene:TraesCS4A03G0731700	Chr4A	590366265	590366775	-	590366520	Chr4A	591703599	591704109	-	591703854	1.0	1.0
gene:TraesCS4A03G0732300	Chr4A	590515881	590516782	+	590516331	Chr4A	591853612	591854513	+	591854062	1.0	1.0
gene:TraesCS4A03G0732500	Chr4A	590536240	590539659	+	590537949	Chr4A	591873973	591877392	+	591875682	1.0	1.0
gene:TraesCS4A03G0732600	Chr4A	590539718	590549964	-	590544841	Chr4A	591877451	591887697	-	591882574	1.0	1.0
gene:TraesCS4A03G0732700	Chr4A	590551160	590555550	-	590553355	Chr4A	591888893	591893283	-	591891088	1.0	1.0
gene:TraesCS4A03G0733200	Chr4A	590684564	590690869	+	590687716	Chr4A	592022303	592028608	+	592025455	1.0	1.0
gene:TraesCS4A03G0733300	Chr4A	590693155	590695472	+	590694313	Chr4A	592030898	592033215	+	592032056	1.0	1.0
gene:TraesCS4A03G0733400	Chr4A	590699903	590701577	+	590700740	Chr4A	592037646	592039320	+	592038483	1.0	1.0
gene:TraesCS4A03G0733500	Chr4A	590702376	590704690	+	590703533	Chr4A	592040119	592042433	+	592041276	1.0	1.0
gene:TraesCS4A03G0733600	Chr4A	590707040	590712507	+	590709773	Chr4A	592044783	592050250	+	592047516	1.0	1.0
gene:TraesCS4A03G0733700	Chr4A	590713194	590715807	+	590714500	Chr4A	592050937	592053550	+	592052243	1.0	1.0
gene:TraesCS4A03G0733800	Chr4A	590716103	590718558	-	590717330	Chr4A	592053846	592056301	-	592055073	1.0	1.0
gene:TraesCS4A03G0733900	Chr4A	590757377	590759633	+	590758505	Chr4A	592095157	592097413	+	592096285	1.0	1.0
gene:TraesCS4A03G0734100	Chr4A	591171070	591171867	-	591171468	Chr4A	592503942	592504739	-	592504340	1.0	1.0
gene:TraesCS4A03G0734300	Chr4A	591197390	591197803	-	591197596	Chr4A	592529586	592529999	-	592529792	1.0	1.0
gene:TraesCS4A03G0734500	Chr4A	591320943	591325790	-	591323366	Chr4A	592653138	592657985	-	592655561	1.0	1.0
gene:TraesCS4A03G0734700	Chr4A	591355477	591356289	+	591355883	Chr4A	592687672	592688484	+	592688078	1.0	1.0
gene:TraesCS4A03G0734900	Chr4A	591378640	591381337	+	591379988	Chr4A	592710835	592713532	+	592712183	1.0	1.0
gene:TraesCS4A03G0735600	Chr4A	591640437	591640941	+	591640689	Chr4A	592970502	592971006	+	592970754	1.0	1.0
gene:TraesCS4A03G0735700	Chr4A	591653386	591654783	-	591654084	Chr4A	592700607	592702004	-	592701305	1.0	1.0
gene:TraesCS4A03G0736500	Chr4A	591933182	591933652	-	591933417	Chr4A	592983451	592983921	-	592983686	1.0	1.0
gene:TraesCS4A03G0736600	Chr4A	591938524	591941822	+	591940173	Chr4A	593259367	593262665	+	593261016	1.0	1.0
gene:TraesCS4A03G0736700	Chr4A	591946020	591949181	+	591947600	Chr4A	593266466	593269627	+	593268046	1.0	1.0
