gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS4B03G0470100	Chr4B	363419298	363427133	+	363423215	Chr4B	377217624	377225459	+	377221541	1.0	1.0
gene:TraesCS4B03G0471100	Chr4B	363868887	363869366	+	363869126	Chr4B	377666533	377667012	+	377666772	1.0	1.0
gene:TraesCS4B03G0471600	Chr4B	364034752	364058253	-	364046502	Chr4B	377832387	377855867	-	377844127	1.0	1.0
gene:TraesCS4B03G0472700	Chr4B	364988186	364990124	+	364989155	Chr4B	378784274	378786212	+	378785243	1.0	1.0
gene:TraesCS4B03G0474000	Chr4B	366288174	366289612	+	366288893	Chr4B	380077782	380079220	+	380078501	1.0	1.0
gene:TraesCS4B03G0474100	Chr4B	366291652	366310408	-	366301030	Chr4B	380081260	380100026	-	380090643	1.0	1.0
gene:TraesCS4B03G0474500	Chr4B	366653726	366689299	+	366671512	Chr4B	380443361	380478628	+	380460994	1.0	1.0
gene:TraesCS4B03G0474700	Chr4B	367220306	367223533	-	367221919	Chr4B	381006317	381009545	-	381007931	1.0	1.0
gene:TraesCS4B03G0475200	Chr4B	367272800	367273381	-	367273090	Chr4B	381058636	381059217	-	381058926	1.0	1.0
gene:TraesCS4B03G0475800	Chr4B	367449043	367453089	-	367451066	Chr4B	381945260	381949306	-	381947283	1.0	1.0
gene:TraesCS4B03G0475900	Chr4B	367755489	367764250	-	367759869	Chr4B	382245778	382254540	-	382250159	1.0	1.0
gene:TraesCS4B03G0476100	Chr4B	367773620	367774168	-	367773894	Chr4B	382263910	382264458	-	382264184	1.0	1.0
gene:TraesCS4B03G0476300	Chr4B	368071309	368071629	+	368071469	Chr4B	382561614	382561934	+	382561774	1.0	1.0
gene:TraesCS4B03G0476400	Chr4B	368183753	368192469	+	368188111	Chr4B	382673390	382682119	+	382677754	1.0	1.0
gene:TraesCS4B03G0476900	Chr4B	368486178	368487407	+	368486792	Chr4B	382975915	382977144	+	382976529	1.0	1.0
gene:TraesCS4B03G0477200	Chr4B	368614867	368622988	-	368618927	Chr4B	383104438	383112559	-	383108498	1.0	1.0
gene:TraesCS4B03G0477300	Chr4B	368624182	368627040	-	368625611	Chr4B	383113437	383116295	-	383114866	1.0	1.0
gene:TraesCS4B03G0477400	Chr4B	368821348	368823757	+	368822552	Chr4B	383310607	383313016	+	383311811	1.0	1.0
gene:TraesCS4B03G0477500	Chr4B	368857692	368860012	+	368858852	Chr4B	383346955	383349275	+	383348115	1.0	1.0
gene:TraesCS4B03G0477900	Chr4B	369213058	369213450	+	369213254	Chr4B	383701908	383702300	+	383702104	1.0	1.0
gene:TraesCS4B03G0478100	Chr4B	369266871	369279789	-	369273330	Chr4B	383755686	383768604	-	383762145	1.0	1.0
gene:TraesCS4B03G0478600	Chr4B	369745445	369749560	-	369747502	Chr4B	384233544	384237659	-	384235601	1.0	1.0
gene:TraesCS4B03G0478900	Chr4B	370209110	370211419	+	370210264	Chr4B	384694571	384696880	+	384695725	1.0	1.0
gene:TraesCS4B03G0479000	Chr4B	370236239	370238143	-	370237191	Chr4B	384721696	384723600	-	384722648	1.0	1.0
gene:TraesCS4B03G0479200	Chr4B	370698333	370702380	-	370700356	Chr4B	385182885	385186932	-	385184908	1.0	1.0
gene:TraesCS4B03G0479700	Chr4B	371286600	371296379	-	371291489	Chr4B	385772562	385782342	-	385777452	1.0	1.0
gene:TraesCS4B03G0479800	Chr4B	371568955	371570430	-	371569692	Chr4B	386053224	386054699	-	386053961	1.0	1.0
gene:TraesCS4B03G0479900	Chr4B	371663629	371664177	-	371663903	Chr4B	386147895	386148443	-	386148169	1.0	1.0
gene:TraesCS4B03G0480000	Chr4B	372128284	372133843	+	372131063	Chr4B	386609467	386615026	+	386612246	1.0	1.0
gene:TraesCS4B03G0480300	Chr4B	372211112	372218622	-	372214867	Chr4B	386692294	386699804	-	386696049	1.0	1.0
gene:TraesCS4B03G0481100	Chr4B	373075546	373079170	-	373077358	Chr4B	387555787	387559411	-	387557599	1.0	1.0
gene:TraesCS4B03G0481200	Chr4B	373094921	373101329	-	373098125	Chr4B	387575162	387581570	-	387578366	1.0	1.0
gene:TraesCS4B03G0481300	Chr4B	373291502	373295210	+	373293356	Chr4B	387771752	387775460	+	387773606	1.0	1.0
gene:TraesCS4B03G0481800	Chr4B	373304891	373305729	-	373305310	Chr4B	387785141	387785979	-	387785560	1.0	1.0
gene:TraesCS4B03G0481900	Chr4B	373305920	373310456	-	373308188	Chr4B	387786170	387790706	-	387788438	1.0	1.0
gene:TraesCS4B03G0482100	Chr4B	373514880	373518023	-	373516451	Chr4B	387994359	387997502	-	387995930	1.0	1.0
gene:TraesCS4B03G0482200	Chr4B	373926609	373931058	-	373928833	Chr4B	388405697	388410146	-	388407921	1.0	1.0
gene:TraesCS4B03G0482400	Chr4B	374019147	374034323	-	374026735	Chr4B	388498019	388513195	-	388505607	1.0	1.0
gene:TraesCS4B03G0482700	Chr4B	374436260	374439194	-	374437727	Chr4B	388914162	388917096	-	388915629	1.0	1.0
gene:TraesCS4B03G0482800	Chr4B	374689905	374694587	+	374692246	Chr4B	389167264	389171946	+	389169605	1.0	1.0
gene:TraesCS4B03G0483300	Chr4B	374713226	374714637	+	374713931	Chr4B	389190393	389191804	+	389191098	1.0	1.0
gene:TraesCS4B03G0483600	Chr4B	375088534	375089976	+	375089255	Chr4B	389560656	389562098	+	389561377	1.0	1.0
gene:TraesCS4B03G0484200	Chr4B	375324852	375325265	+	375325058	Chr4B	389796367	389796780	+	389796573	1.0	1.0
gene:TraesCS4B03G0484300	Chr4B	375430504	375435792	+	375433148	Chr4B	389902023	389907311	+	389904667	1.0	1.0
gene:TraesCS4B03G0484400	Chr4B	375435433	375440028	-	375437730	Chr4B	389906952	389911498	-	389909225	1.0	1.0
gene:TraesCS4B03G0484500	Chr4B	375446026	375460372	-	375453199	Chr4B	389917496	389931841	-	389924668	1.0	1.0
gene:TraesCS4B03G0484600	Chr4B	375547026	375551741	-	375549383	Chr4B	390018584	390023299	-	390020941	1.0	1.0
gene:TraesCS4B03G0484900	Chr4B	375714162	375719263	+	375716712	Chr4B	390185032	390190133	+	390187582	1.0	1.0
gene:TraesCS4B03G0485100	Chr4B	375719825	375720061	-	375719943	Chr4B	390190695	390190931	-	390190813	1.0	1.0
gene:TraesCS4B03G0485600	Chr4B	376666532	376668558	+	376667545	Chr4B	391139680	391141706	+	391140693	1.0	1.0
gene:TraesCS4B03G0485700	Chr4B	376669196	376672889	-	376671042	Chr4B	391142344	391146037	-	391144190	1.0	1.0
gene:TraesCS4B03G0485800	Chr4B	376969799	376976462	+	376973130	Chr4B	391442953	391449616	+	391446284	1.0	1.0
gene:TraesCS4B03G0485900	Chr4B	376976606	376981896	-	376979251	Chr4B	391449760	391455050	-	391452405	1.0	1.0
gene:TraesCS4B03G0486000	Chr4B	377076654	377082118	+	377079386	Chr4B	391550228	391555692	+	391552960	1.0	1.0
gene:TraesCS4B03G0486100	Chr4B	377085221	377093545	-	377089383	Chr4B	391558795	391567119	-	391562957	1.0	1.0
gene:TraesCS4B03G0486400	Chr4B	377223336	377227564	+	377225450	Chr4B	391696912	391701140	+	391699026	1.0	1.0
gene:TraesCS4B03G0486500	Chr4B	377227991	377233538	-	377230764	Chr4B	391701567	391707114	-	391704340	1.0	1.0
gene:TraesCS4B03G0486900	Chr4B	378053887	378057745	+	378055816	Chr4B	392527114	392530972	+	392529043	1.0	1.0
gene:TraesCS4B03G0487800	Chr4B	378369644	378379401	-	378374522	Chr4B	392842875	392852626	-	392847750	1.0	1.0
gene:TraesCS4B03G0488200	Chr4B	378700818	378704496	+	378702657	Chr4B	393172262	393175940	+	393174101	1.0	1.0
gene:TraesCS4B03G0488300	Chr4B	378704815	378718940	-	378711877	Chr4B	393176259	393190384	-	393183321	1.0	1.0
gene:TraesCS4B03G0489100	Chr4B	379932189	379934609	+	379933399	Chr4B	394369871	394372291	+	394371081	1.0	1.0
gene:TraesCS4B03G0489300	Chr4B	379998077	380000063	+	379999070	Chr4B	394435761	394437747	+	394436754	1.0	1.0
gene:TraesCS4B03G0489500	Chr4B	380386085	380386741	+	380386413	Chr4B	394822875	394823531	+	394823203	1.0	1.0
gene:TraesCS4B03G0490200	Chr4B	380565466	380565707	+	380565586	Chr4B	395001971	395002212	+	395002091	1.0	1.0
gene:TraesCS4B03G0490500	Chr4B	380648303	380650191	+	380649247	Chr4B	395084802	395086690	+	395085746	1.0	1.0
gene:TraesCS4B03G0491100	Chr4B	380966092	380968009	+	380967050	Chr4B	395401289	395403206	+	395402247	1.0	1.0
gene:TraesCS4B03G0491500	Chr4B	381465599	381468932	+	381467265	Chr4B	395900851	395904184	+	395902517	1.0	1.0
gene:TraesCS4B03G0491700	Chr4B	381476586	381481220	+	381478903	Chr4B	395911838	395916472	+	395914155	1.0	1.0
gene:TraesCS4B03G0492000	Chr4B	381959901	381962730	+	381961315	Chr4B	396394514	396397343	+	396395928	1.0	1.0
gene:TraesCS4B03G0492400	Chr4B	382088762	382091469	-	382090115	Chr4B	396523386	396526093	-	396524739	1.0	1.0
gene:TraesCS4B03G0492700	Chr4B	382361886	382366002	+	382363944	Chr4B	396795217	396799333	+	396797275	1.0	1.0
gene:TraesCS4B03G0493000	Chr4B	382410809	382411861	-	382411335	Chr4B	396844138	396845190	-	396844664	1.0	1.0
gene:TraesCS4B03G0493200	Chr4B	382905144	382911979	+	382908561	Chr4B	397336870	397343707	+	397340288	1.0	1.0
gene:TraesCS4B03G0493600	Chr4B	382916144	382918724	-	382917434	Chr4B	397347872	397350452	-	397349162	1.0	1.0
gene:TraesCS4B03G0493800	Chr4B	383563408	383567205	-	383565306	Chr4B	397994082	397997879	-	397995980	1.0	1.0
gene:TraesCS4B03G0494200	Chr4B	384478209	384484292	-	384481250	Chr4B	398904482	398910565	-	398907523	1.0	1.0
gene:TraesCS4B03G0494500	Chr4B	384687256	384691970	-	384689613	Chr4B	399113132	399117846	-	399115489	1.0	1.0
gene:TraesCS4B03G0494700	Chr4B	384815302	384816301	+	384815801	Chr4B	399241180	399242179	+	399241679	1.0	1.0
gene:TraesCS4B03G0494800	Chr4B	384823446	384829504	-	384826475	Chr4B	399249324	399255382	-	399252353	1.0	1.0
gene:TraesCS4B03G0494900	Chr4B	384890680	384892249	+	384891464	Chr4B	399316559	399318128	+	399317343	1.0	1.0
gene:TraesCS4B03G0495200	Chr4B	385288238	385292690	-	385290464	Chr4B	399713747	399718199	-	399715973	1.0	1.0
gene:TraesCS4B03G0495700	Chr4B	385465959	385469844	+	385467901	Chr4B	399891469	399895354	+	399893411	1.0	1.0
gene:TraesCS4B03G0496000	Chr4B	385472429	385476975	-	385474702	Chr4B	399897939	399902485	-	399900212	1.0	1.0
gene:TraesCS4B03G0496100	Chr4B	385481945	385482410	-	385482177	Chr4B	399907456	399907920	-	399907688	0.997	0.997
gene:TraesCS4B03G0496200	Chr4B	385485586	385486050	-	385485818	Chr4B	399911098	399911562	-	399911330	1.0	1.0
gene:TraesCS4B03G0496300	Chr4B	385492389	385495342	-	385493865	Chr4B	399917903	399920856	-	399919379	1.0	1.0
gene:TraesCS4B03G0496400	Chr4B	385760191	385761070	+	385760630	Chr4B	400184847	400185726	+	400185286	1.0	1.0
gene:TraesCS4B03G0496500	Chr4B	385991831	386005699	+	385998765	Chr4B	400415957	400429826	+	400422891	1.0	1.0
gene:TraesCS4B03G0496800	Chr4B	386011999	386015343	-	386013671	Chr4B	400436126	400439470	-	400437798	1.0	1.0
gene:TraesCS4B03G0496900	Chr4B	386013986	386016300	+	386015143	Chr4B	400438113	400440427	+	400439270	1.0	1.0
gene:TraesCS4B03G0497000	Chr4B	386017313	386018733	-	386018023	Chr4B	400441440	400442860	-	400442150	1.0	1.0
gene:TraesCS4B03G0497600	Chr4B	386641545	386647289	+	386644417	Chr4B	401064622	401070366	+	401067494	1.0	0.999
gene:TraesCS4B03G0497800	Chr4B	386665450	386667501	+	386666475	Chr4B	401088532	401090583	+	401089557	1.0	1.0
gene:TraesCS4B03G0498100	Chr4B	386764076	386769874	+	386766975	Chr4B	401187151	401192951	+	401190051	1.0	1.0
gene:TraesCS4B03G0498200	Chr4B	386774046	386775562	-	386774804	Chr4B	401197123	401198639	-	401197881	1.0	1.0
gene:TraesCS4B03G0498300	Chr4B	387052986	387061525	-	387057255	Chr4B	401475372	401483911	-	401479641	1.0	1.0
gene:TraesCS4B03G0498500	Chr4B	387128484	387130659	-	387129571	Chr4B	401550870	401553045	-	401551957	1.0	1.0
gene:TraesCS4B03G0498700	Chr4B	387142007	387142306	+	387142156	Chr4B	401564393	401564692	+	401564542	1.0	1.0
gene:TraesCS4B03G0498600	Chr4B	387140097	387144650	-	387142373	Chr4B	401562483	401567036	-	401564759	1.0	1.0
gene:TraesCS4B03G0498900	Chr4B	387708075	387708524	+	387708299	Chr4B	402127426	402127875	+	402127650	1.0	1.0
gene:TraesCS4B03G0499300	Chr4B	387874205	387880789	-	387877497	Chr4B	402293260	402299846	-	402296553	1.0	1.0
gene:TraesCS4B03G0499500	Chr4B	387975800	387976348	-	387976074	Chr4B	402394857	402395405	-	402395131	1.0	1.0
gene:TraesCS4B03G0500100	Chr4B	388359787	388369376	+	388364581	Chr4B	402778947	402788536	+	402783741	1.0	1.0
gene:TraesCS4B03G0500200	Chr4B	388369749	388373806	+	388371777	Chr4B	402788909	402792966	+	402790937	1.0	1.0
gene:TraesCS4B03G0501400	Chr4B	388726279	388729991	+	388728135	Chr4B	403144921	403148633	+	403146777	1.0	1.0
gene:TraesCS4B03G0502100	Chr4B	389540413	389542404	+	389541408	Chr4B	403957357	403959348	+	403958352	1.0	1.0
gene:TraesCS4B03G0502200	Chr4B	389663426	389665541	-	389664483	Chr4B	404080372	404082487	-	404081429	1.0	1.0
gene:TraesCS4B03G0502600	Chr4B	389918458	389927519	-	389922988	Chr4B	404335497	404344553	-	404340025	1.0	1.0
gene:TraesCS4B03G0503000	Chr4B	390409861	390410685	+	390410273	Chr4B	404826238	404827062	+	404826650	1.0	1.0
gene:TraesCS4B03G0503100	Chr4B	390788031	390792140	+	390790085	Chr4B	405202981	405207090	+	405205035	1.0	1.0
gene:TraesCS4B03G0503200	Chr4B	390796266	390803693	+	390799979	Chr4B	405211216	405218643	+	405214929	1.0	1.0
gene:TraesCS4B03G0503400	Chr4B	390808769	390810889	-	390809829	Chr4B	405223723	405225843	-	405224783	1.0	1.0
gene:TraesCS4B03G0503700	Chr4B	391250818	391253292	-	391252055	Chr4B	405665399	405667873	-	405666636	1.0	1.0
gene:TraesCS4B03G0503900	Chr4B	391292806	391296728	+	391294767	Chr4B	405707389	405711311	+	405709350	1.0	1.0
gene:TraesCS4B03G0504100	Chr4B	391354762	391361082	-	391357922	Chr4B	405769347	405775667	-	405772507	1.0	1.0
gene:TraesCS4B03G0504200	Chr4B	391600582	391603915	-	391602248	Chr4B	406024347	406027680	-	406026013	1.0	1.0
gene:TraesCS4B03G0504300	Chr4B	391891849	391893508	-	391892678	Chr4B	406313089	406314748	-	406313918	1.0	1.0
gene:TraesCS4B03G0504400	Chr4B	392388643	392392525	+	392390584	Chr4B	406808591	406812483	+	406810537	1.0	0.998
gene:TraesCS4B03G0504600	Chr4B	392637354	392639550	+	392638452	Chr4B	407057315	407059511	+	407058413	1.0	1.0
gene:TraesCS4B03G0505100	Chr4B	393334497	393344261	+	393339379	Chr4B	407752899	407762663	+	407757781	1.0	1.0
gene:TraesCS4B03G0506000	Chr4B	393596464	393607047	-	393601755	Chr4B	408013506	408023596	-	408018551	1.0	1.0
gene:TraesCS4B03G0506200	Chr4B	393608955	393611951	+	393610453	Chr4B	408025504	408028500	+	408027002	1.0	1.0
gene:TraesCS4B03G0506300	Chr4B	393614619	393615191	-	393614905	Chr4B	408031168	408031740	-	408031454	1.0	1.0
gene:TraesCS4B03G0506400	Chr4B	393617487	393619430	-	393618458	Chr4B	408034036	408035979	-	408035007	1.0	1.0
gene:TraesCS4B03G0506500	Chr4B	393778470	393783356	+	393780913	Chr4B	408194112	408198998	+	408196555	1.0	1.0
gene:TraesCS4B03G0506800	Chr4B	393831643	393835364	-	393833503	Chr4B	408247259	408250980	-	408249119	1.0	1.0
gene:TraesCS4B03G0506900	Chr4B	393852041	393852322	+	393852181	Chr4B	408267654	408267935	+	408267794	1.0	1.0
gene:TraesCS4B03G0507200	Chr4B	393870063	393875103	-	393872583	Chr4B	408285676	408290719	-	408288197	1.0	1.0
gene:TraesCS4B03G0507300	Chr4B	394473233	394479094	+	394476163	Chr4B	408887921	408893782	+	408890851	1.0	1.0
gene:TraesCS4B03G0507400	Chr4B	394831394	394836210	+	394833802	Chr4B	409245417	409250233	+	409247825	1.0	1.0
gene:TraesCS4B03G0507500	Chr4B	394957798	394960888	-	394959343	Chr4B	409371584	409374674	-	409373129	1.0	1.0
gene:TraesCS4B03G0507600	Chr4B	395043467	395046720	-	395045093	Chr4B	409457269	409460522	-	409458895	1.0	1.0
gene:TraesCS4B03G0507800	Chr4B	395135915	395136136	-	395136025	Chr4B	409549588	409549809	-	409549698	1.0	1.0
gene:TraesCS4B03G0509300	Chr4B	395908916	395939175	-	395924045	Chr4B	410322646	410353174	-	410337910	1.0	0.999
gene:TraesCS4B03G0509400	Chr4B	396066163	396067136	+	396066649	Chr4B	410480162	410481135	+	410480648	1.0	1.0
gene:TraesCS4B03G0509800	Chr4B	396228254	396230753	-	396229503	Chr4B	410642306	410644805	-	410643555	1.0	1.0
gene:TraesCS4B03G0511200	Chr4B	397409682	397413308	-	397411495	Chr4B	411820044	411823670	-	411821857	1.0	1.0
gene:TraesCS4B03G0511300	Chr4B	397449291	397456943	-	397453117	Chr4B	411859509	411867161	-	411863335	1.0	1.0
gene:TraesCS4B03G0511600	Chr4B	397771912	397775184	+	397773548	Chr4B	412181967	412185239	+	412183603	1.0	1.0
gene:TraesCS4B03G0511700	Chr4B	397777988	397781812	-	397779900	Chr4B	412188043	412191867	-	412189955	1.0	1.0
gene:TraesCS4B03G0511800	Chr4B	397782515	397790761	-	397786638	Chr4B	412192570	412200816	-	412196693	1.0	1.0
gene:TraesCS4B03G0511900	Chr4B	397999463	398003100	+	398001281	Chr4B	412409524	412413161	+	412411342	1.0	1.0
gene:TraesCS4B03G0512400	Chr4B	398247379	398249335	+	398248357	Chr4B	412657443	412659399	+	412658421	1.0	1.0
gene:TraesCS4B03G0512700	Chr4B	398403233	398405586	+	398404409	Chr4B	412813343	412815696	+	412814519	1.0	1.0
gene:TraesCS4B03G0512800	Chr4B	398479505	398484960	-	398482232	Chr4B	412889616	412895071	-	412892343	1.0	1.0
gene:TraesCS4B03G0512900	Chr4B	398485710	398494741	-	398490225	Chr4B	412895821	412904855	-	412900338	1.0	1.0
gene:TraesCS4B03G0513000	Chr4B	398498180	398502310	-	398500245	Chr4B	412908294	412912424	-	412910359	1.0	1.0
gene:TraesCS4B03G0513700	Chr4B	399137512	399146034	+	399141773	Chr4B	413546884	413555406	+	413551145	1.0	1.0
gene:TraesCS4B03G0514700	Chr4B	399592176	399594249	+	399593212	Chr4B	413999358	414001431	+	414000394	1.0	1.0
gene:TraesCS4B03G0514800	Chr4B	399594345	399597380	+	399595862	Chr4B	414001527	414004562	+	414003044	1.0	1.0
gene:TraesCS4B03G0515000	Chr4B	399871438	399890099	+	399880768	Chr4B	414278621	414297282	+	414287951	1.0	1.0
gene:TraesCS4B03G0516300	Chr4B	400484931	400486370	+	400485650	Chr4B	414890795	414892234	+	414891514	1.0	1.0
gene:TraesCS4B03G0516700	Chr4B	401068808	401069608	+	401069208	Chr4B	415473099	415473899	+	415473499	1.0	1.0
gene:TraesCS4B03G0517000	Chr4B	401920843	401922202	-	401921522	Chr4B	416324929	416326288	-	416325608	1.0	1.0
gene:TraesCS4B03G0517300	Chr4B	401945563	401947757	-	401946660	Chr4B	416349658	416351852	-	416350755	1.0	1.0
gene:TraesCS4B03G0517600	Chr4B	401969689	401969952	-	401969820	Chr4B	416373784	416374047	-	416373915	1.0	1.0
gene:TraesCS4B03G0518400	Chr4B	402026410	402026784	+	402026597	Chr4B	416430506	416430880	+	416430693	1.0	1.0
gene:TraesCS4B03G0518700	Chr4B	402037777	402039617	-	402038697	Chr4B	416441873	416443713	-	416442793	1.0	1.0
gene:TraesCS4B03G0518900	Chr4B	402130346	402133382	-	402131864	Chr4B	416534254	416537278	-	416535766	1.0	1.0
gene:TraesCS4B03G0519500	Chr4B	402169318	402171624	-	402170471	Chr4B	416573227	416575533	-	416574380	1.0	1.0
gene:TraesCS4B03G0519600	Chr4B	402214807	402215842	-	402215324	Chr4B	416618713	416619748	-	416619230	1.0	1.0
gene:TraesCS4B03G0519700	Chr4B	402229143	402235491	-	402232317	Chr4B	416633050	416639398	-	416636224	1.0	1.0
gene:TraesCS4B03G0520200	Chr4B	402432887	402433879	-	402433383	Chr4B	416836303	416837295	-	416836799	1.0	1.0
gene:TraesCS4B03G0520400	Chr4B	402442036	402444662	-	402443349	Chr4B	416845452	416848078	-	416846765	1.0	1.0
gene:TraesCS4B03G0520500	Chr4B	402450498	402454579	-	402452538	Chr4B	416853914	416857995	-	416855954	1.0	1.0
gene:TraesCS4B03G0520900	Chr4B	402626280	402626687	-	402626483	Chr4B	417029436	417029843	-	417029639	1.0	1.0
gene:TraesCS4B03G0521000	Chr4B	402800581	402802364	+	402801472	Chr4B	417203742	417205525	+	417204633	1.0	1.0
gene:TraesCS4B03G0521100	Chr4B	402802880	402803787	-	402803333	Chr4B	417206041	417206948	-	417206494	1.0	1.0
gene:TraesCS4B03G0521300	Chr4B	402852889	402853581	-	402853235	Chr4B	417255015	417255707	-	417255361	1.0	1.0
gene:TraesCS4B03G0521700	Chr4B	403301709	403303052	+	403302380	Chr4B	417702897	417704240	+	417703568	1.0	1.0
gene:TraesCS4B03G0521600	Chr4B	403301621	403307672	-	403304646	Chr4B	417702809	417708860	-	417705834	1.0	1.0
gene:TraesCS4B03G0521800	Chr4B	403364638	403366052	-	403365345	Chr4B	417765826	417767240	-	417766533	1.0	1.0
gene:TraesCS4B03G0522300	Chr4B	403638706	403639675	+	403639190	Chr4B	418041054	418042023	+	418041538	1.0	1.0
gene:TraesCS4B03G0522600	Chr4B	403691602	403704523	-	403698062	Chr4B	418093951	418106872	-	418100411	1.0	1.0
gene:TraesCS4B03G0522700	Chr4B	403735209	403735969	+	403735589	Chr4B	418137188	418137948	+	418137568	1.0	1.0
gene:TraesCS4B03G0522800	Chr4B	403745711	403746772	+	403746241	Chr4B	418147690	418148751	+	418148220	1.0	1.0
gene:TraesCS4B03G0523100	Chr4B	403943736	403944017	+	403943876	Chr4B	418345548	418345829	+	418345688	1.0	1.0
gene:TraesCS4B03G0523300	Chr4B	403948131	403954637	+	403951384	Chr4B	418349943	418356341	+	418353142	1.0	1.0
gene:TraesCS4B03G0523600	Chr4B	404022483	404026269	+	404024376	Chr4B	418424194	418427980	+	418426087	1.0	1.0
gene:TraesCS4B03G0523700	Chr4B	404229716	404232547	+	404231131	Chr4B	418630568	418633399	+	418631983	1.0	1.0
gene:TraesCS4B03G0524100	Chr4B	404546048	404547015	+	404546531	Chr4B	418943282	418944249	+	418943765	1.0	1.0
gene:TraesCS4B03G0524200	Chr4B	404546881	404559056	-	404552968	Chr4B	418944115	418956290	-	418950202	1.0	1.0
gene:TraesCS4B03G0524400	Chr4B	405075524	405080729	+	405078126	Chr4B	419472173	419477378	+	419474775	1.0	1.0
gene:TraesCS4B03G0525200	Chr4B	405212252	405213322	-	405212787	Chr4B	419608307	419609377	-	419608842	1.0	1.0
gene:TraesCS4B03G0525700	Chr4B	405514445	405515329	-	405514887	Chr4B	419910575	419911459	-	419911017	1.0	1.0
gene:TraesCS4B03G0525800	Chr4B	405554735	405555614	-	405555174	Chr4B	419950867	419951746	-	419951306	1.0	1.0
gene:TraesCS4B03G0526000	Chr4B	405563256	405564081	-	405563668	Chr4B	419959388	419960213	-	419959800	1.0	1.0
gene:TraesCS4B03G0526100	Chr4B	405625798	405629220	-	405627509	Chr4B	420021616	420025038	-	420023327	1.0	1.0
gene:TraesCS4B03G0526200	Chr4B	405630547	405633529	-	405632038	Chr4B	420026365	420029347	-	420027856	1.0	1.0
gene:TraesCS4B03G0526300	Chr4B	405842555	405849961	+	405846258	Chr4B	420238363	420245602	+	420241982	1.0	1.0
gene:TraesCS4B03G0526400	Chr4B	405970289	405978338	+	405974313	Chr4B	420364761	420372810	+	420368785	1.0	1.0
gene:TraesCS4B03G0526600	Chr4B	406056923	406059664	-	406058293	Chr4B	420451406	420454150	-	420452778	1.0	1.0
gene:TraesCS4B03G0526700	Chr4B	406221313	406223790	-	406222551	Chr4B	420615803	420618280	-	420617041	1.0	1.0
gene:TraesCS4B03G0526800	Chr4B	406224382	406234154	-	406229268	Chr4B	420618872	420628644	-	420623758	1.0	1.0
gene:TraesCS4B03G0527000	Chr4B	406234217	406236709	-	406235463	Chr4B	420628707	420631199	-	420629953	1.0	1.0
gene:TraesCS4B03G0527200	Chr4B	406570034	406572037	-	406571035	Chr4B	420964387	420966390	-	420965388	1.0	1.0
gene:TraesCS4B03G0527600	Chr4B	406968536	406969636	-	406969086	Chr4B	421361777	421362877	-	421362327	1.0	1.0
gene:TraesCS4B03G0527900	Chr4B	407330139	407335227	+	407332683	Chr4B	421723797	421728885	+	421726341	1.0	1.0
gene:TraesCS4B03G0528000	Chr4B	407755179	407756714	+	407755946	Chr4B	422149235	422150770	+	422150002	1.0	1.0
gene:TraesCS4B03G0528100	Chr4B	408099802	408102077	+	408100939	Chr4B	422493881	422496156	+	422495018	1.0	1.0
gene:TraesCS4B03G0528200	Chr4B	408102268	408103155	-	408102711	Chr4B	422496347	422497234	-	422496790	1.0	1.0
gene:TraesCS4B03G0528300	Chr4B	408103706	408109183	-	408106444	Chr4B	422497785	422503262	-	422500523	1.0	1.0
gene:TraesCS4B03G0528400	Chr4B	408109315	408115332	+	408112323	Chr4B	422503394	422509411	+	422506402	1.0	1.0
gene:TraesCS4B03G0528600	Chr4B	408125357	408129009	+	408127183	Chr4B	422519437	422523089	+	422521263	1.0	1.0
gene:TraesCS4B03G0528700	Chr4B	408129235	408134462	-	408131848	Chr4B	422523315	422528542	-	422525928	1.0	1.0
gene:TraesCS4B03G0528800	Chr4B	408385836	408398929	+	408392382	Chr4B	422779918	422793005	+	422786461	1.0	1.0
gene:TraesCS4B03G0528900	Chr4B	408488407	408488958	+	408488682	Chr4B	422882511	422883062	+	422882786	1.0	1.0
gene:TraesCS4B03G0529400	Chr4B	408889775	408891561	+	408890668	Chr4B	423283881	423285667	+	423284774	1.0	1.0
gene:TraesCS4B03G0530300	Chr4B	409700681	409704041	-	409702361	Chr4B	424093639	424096999	-	424095319	1.0	1.0
gene:TraesCS4B03G0531100	Chr4B	410315958	410316828	-	410316393	Chr4B	424708730	424709600	-	424709165	1.0	1.0
gene:TraesCS4B03G0531800	Chr4B	410624444	410625651	-	410625047	Chr4B	425016608	425017815	-	425017211	1.0	1.0
gene:TraesCS4B03G0531900	Chr4B	410655079	410661769	+	410658424	Chr4B	425047243	425053933	+	425050588	1.0	1.0
gene:TraesCS4B03G0532000	Chr4B	410667070	410671357	+	410669213	Chr4B	425059234	425063521	+	425061377	1.0	1.0
gene:TraesCS4B03G0532200	Chr4B	410763891	410766782	+	410765336	Chr4B	425156056	425158946	+	425157501	1.0	1.0
gene:TraesCS4B03G0532300	Chr4B	410849433	410853197	-	410851315	Chr4B	425241597	425245094	-	425243345	1.0	1.0
