gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS1A03G0532900	Chr1A	359673134	359674012	+	359673573	Chr1A	367057478	367058356	+	367057917	1.0	0.998
gene:TraesCS1A03G0533000	Chr1A	359674471	359677635	-	359676053	Chr1A	367058815	367061979	-	367060397	1.0	1.0
gene:TraesCS1A03G0533300	Chr1A	360259109	360269755	-	360264432	Chr1A	367659439	367669871	-	367664655	1.0	0.999
gene:TraesCS1A03G0533400	Chr1A	360418670	360421231	+	360419950	Chr1A	367802293	367804854	+	367803573	1.0	0.997
gene:TraesCS1A03G0533500	Chr1A	360686424	360686822	+	360686623	Chr1A	368070705	368071103	+	368070904	1.0	1.0
gene:TraesCS1A03G0533600	Chr1A	360720933	360737481	+	360729207	Chr1A	368101003	368118143	+	368109573	1.0	0.998
gene:TraesCS1A03G0534000	Chr1A	361178956	361180483	+	361179719	Chr1A	368524573	368526098	+	368525335	1.0	0.998
gene:TraesCS1A03G0534900	Chr1A	361462040	361463509	-	361462774	Chr1A	368801014	368802488	-	368801751	1.0	0.995
gene:TraesCS1A03G0535100	Chr1A	361491206	361492875	+	361492040	Chr1A	368830077	368831746	+	368830911	1.0	0.997
gene:TraesCS1A03G0536300	Chr1A	362647984	362649393	-	362648688	Chr1A	369936485	369937894	-	369937189	1.0	0.999
gene:TraesCS1A03G0536400	Chr1A	362659984	362668423	-	362664203	Chr1A	369949534	369957976	-	369953755	1.0	0.999
gene:TraesCS1A03G0536800	Chr1A	362709604	362710748	+	362710176	Chr1A	369999122	370000266	+	369999694	1.0	0.999
gene:TraesCS1A03G0536900	Chr1A	362817889	362824677	+	362821283	Chr1A	370131713	370138606	+	370135159	1.0	1.0
gene:TraesCS1A03G0537300	Chr1A	362975486	362982739	-	362979112	Chr1A	370288339	370295583	-	370291961	0.998	0.997
gene:TraesCS1A03G0537700	Chr1A	363524344	363527779	-	363526061	Chr1A	370830600	370834035	-	370832317	1.0	0.998
gene:TraesCS1A03G0537800	Chr1A	363654734	363656219	+	363655476	Chr1A	370961456	370962941	+	370962198	1.0	1.0
gene:TraesCS1A03G0537900	Chr1A	363657357	363659717	-	363658537	Chr1A	370964079	370966439	-	370965259	1.0	1.0
gene:TraesCS1A03G0538100	Chr1A	363673465	363674119	-	363673792	Chr1A	370980202	370980856	-	370980529	1.0	0.998
gene:TraesCS1A03G0538400	Chr1A	363867050	363869491	+	363868270	Chr1A	371175617	371178058	+	371176837	1.0	0.999
gene:TraesCS1A03G0538700	Chr1A	364083640	364086373	+	364085006	Chr1A	371409144	371411877	+	371410510	1.0	1.0
gene:TraesCS1A03G0538900	Chr1A	364320435	364324870	+	364322652	Chr1A	371638703	371643139	+	371640921	1.0	0.992
gene:TraesCS1A03G0539100	Chr1A	364463608	364464930	-	364464269	Chr1A	371781727	371783055	-	371782391	1.0	0.994
gene:TraesCS1A03G0539500	Chr1A	364495372	364497378	-	364496375	Chr1A	371791541	371793547	-	371792544	1.0	1.0
gene:TraesCS1A03G0539600	Chr1A	364505363	364509878	-	364507620	Chr1A	371801527	371806042	-	371803784	1.0	1.0
gene:TraesCS1A03G0539800	Chr1A	364876068	364878439	+	364877253	Chr1A	372166382	372168753	+	372167567	1.0	1.0
gene:TraesCS1A03G0540000	Chr1A	364906832	364910486	+	364908659	Chr1A	372201519	372205173	+	372203346	1.0	1.0
gene:TraesCS1A03G0540200	Chr1A	365055880	365057145	-	365056512	Chr1A	372357857	372359122	-	372358489	1.0	0.998
gene:TraesCS1A03G0540300	Chr1A	365091450	365095396	-	365093423	Chr1A	372393470	372397416	-	372395443	1.0	1.0
gene:TraesCS1A03G0540400	Chr1A	365108236	365110464	-	365109350	Chr1A	372411005	372413232	-	372412118	1.0	0.998
gene:TraesCS1A03G0540500	Chr1A	365144484	365149911	+	365147197	Chr1A	372447132	372452536	+	372449834	1.0	0.999
gene:TraesCS1A03G0540800	Chr1A	365491345	365491812	-	365491578	Chr1A	372803061	372803528	-	372803294	1.0	1.0
gene:TraesCS1A03G0541000	Chr1A	365498247	365498492	-	365498369	Chr1A	372809955	372810200	-	372810077	1.0	1.0
gene:TraesCS1A03G0541300	Chr1A	365676266	365680824	-	365678545	Chr1A	372995445	373000003	-	372997724	1.0	0.999
gene:TraesCS1A03G0541400	Chr1A	366077329	366080169	+	366078749	Chr1A	373406781	373409621	+	373408201	1.0	0.986
gene:TraesCS1A03G0541600	Chr1A	366101150	366102285	+	366101717	Chr1A	373430704	373431838	+	373431271	0.999	0.996
gene:TraesCS1A03G0541900	Chr1A	366378534	366379466	+	366379000	Chr1A	373713958	373714890	+	373714424	1.0	1.0
gene:TraesCS1A03G0542000	Chr1A	366506830	366513136	+	366509983	Chr1A	373842122	373848428	+	373845275	1.0	0.999
gene:TraesCS1A03G0542300	Chr1A	366892717	366894053	+	366893385	Chr1A	374255335	374256671	+	374256003	1.0	0.998
gene:TraesCS1A03G0542400	Chr1A	366933828	366935379	+	366934603	Chr1A	374295505	374297056	+	374296280	1.0	1.0
gene:TraesCS1A03G0542500	Chr1A	366949034	366950604	+	366949819	Chr1A	374310709	374312279	+	374311494	1.0	0.998
gene:TraesCS1A03G0542800	Chr1A	367059433	367060672	-	367060052	Chr1A	374436098	374437337	-	374436717	1.0	0.998
gene:TraesCS1A03G0543100	Chr1A	367078484	367080268	-	367079376	Chr1A	374454802	374456560	-	374455681	1.0	0.992
gene:TraesCS1A03G0544000	Chr1A	367702533	367705645	+	367704089	Chr1A	375067498	375070610	+	375069054	1.0	1.0
gene:TraesCS1A03G0544100	Chr1A	367706300	367711323	-	367708811	Chr1A	375071265	375076288	-	375073776	1.0	0.998
gene:TraesCS1A03G0544300	Chr1A	367712746	367714999	-	367713872	Chr1A	375077711	375079964	-	375078837	1.0	0.995
gene:TraesCS1A03G0544800	Chr1A	367733196	367734198	-	367733697	Chr1A	375098592	375099594	-	375099093	1.0	0.997
gene:TraesCS1A03G0545100	Chr1A	367802926	367803279	+	367803102	Chr1A	375166403	375166756	+	375166579	1.0	1.0
gene:TraesCS1A03G0545200	Chr1A	367976816	367978425	+	367977620	Chr1A	375332810	375334419	+	375333614	1.0	0.998
gene:TraesCS1A03G0545400	Chr1A	368421897	368424079	+	368422988	Chr1A	375808702	375810894	+	375809798	0.992	0.984
gene:TraesCS1A03G0545500	Chr1A	368440729	368442678	-	368441703	Chr1A	375825191	375827132	-	375826161	0.993	0.99
gene:TraesCS1A03G0545600	Chr1A	368443946	368445057	+	368444501	Chr1A	375828409	375829520	+	375828964	1.0	0.999
gene:TraesCS1A03G0545700	Chr1A	368813803	368815927	+	368814865	Chr1A	376223378	376225510	+	376224444	1.0	0.994
gene:TraesCS1A03G0545800	Chr1A	368863894	368870351	-	368867122	Chr1A	376254992	376261418	-	376258205	0.984	0.976
gene:TraesCS1A03G0546000	Chr1A	369301843	369306211	+	369304027	Chr1A	376720737	376725007	+	376722872	1.0	0.999
gene:TraesCS1A03G0546100	Chr1A	369306274	369308928	-	369307601	Chr1A	376725070	376727735	-	376726402	1.0	0.994
gene:TraesCS1A03G0546200	Chr1A	369311294	369311680	+	369311487	Chr1A	376730106	376730492	+	376730299	1.0	0.987
gene:TraesCS1A03G0546300	Chr1A	369625117	369627222	+	369626169	Chr1A	377084633	377086738	+	377085685	1.0	0.996
gene:TraesCS1A03G0546600	Chr1A	369786189	369788787	+	369787488	Chr1A	377254059	377256659	+	377255359	1.0	0.997
gene:TraesCS1A03G0546800	Chr1A	369792312	369792806	+	369792559	Chr1A	377260184	377260678	+	377260431	1.0	0.988
gene:TraesCS1A03G0546900	Chr1A	369794464	369803920	-	369799192	Chr1A	377262428	377271916	-	377267172	1.0	0.996
gene:TraesCS1A03G0547100	Chr1A	370138288	370140845	+	370139566	Chr1A	377629396	377631962	+	377630679	1.0	0.997
gene:TraesCS1A03G0547200	Chr1A	370168735	370169941	+	370169338	Chr1A	377650428	377651634	+	377651031	1.0	0.998
gene:TraesCS1A03G0547300	Chr1A	370220182	370222490	+	370221336	Chr1A	377663585	377665876	+	377664730	0.99	0.946
gene:TraesCS1A03G0547400	Chr1A	370222649	370225345	-	370223997	Chr1A	377666035	377668723	-	377667379	0.993	0.979
gene:TraesCS1A03G0547600	Chr1A	370225637	370226511	+	370226074	Chr1A	377669015	377669835	+	377669425	0.928	0.925
gene:TraesCS1A03G0547700	Chr1A	370230509	370238871	+	370234690	Chr1A	377672297	377680636	+	377676466	0.999	0.997
gene:TraesCS1A03G0547800	Chr1A	370242172	370252571	+	370247371	Chr1A	377686107	377696500	+	377691303	1.0	0.996
gene:TraesCS1A03G0547900	Chr1A	370253614	370254699	-	370254156	Chr1A	377697535	377698620	-	377698077	1.0	1.0
gene:TraesCS1A03G0548300	Chr1A	370470548	370475944	+	370473246	Chr1A	377909529	377914913	+	377912221	0.994	0.991
gene:TraesCS1A03G0548800	Chr1A	370692903	370693529	-	370693216	Chr1A	378129278	378129904	-	378129591	1.0	0.996
gene:TraesCS1A03G0548900	Chr1A	370742490	370744685	+	370743587	Chr1A	378199206	378201399	+	378200302	0.998	0.997
gene:TraesCS1A03G0549800	Chr1A	370913740	370915869	-	370914804	Chr1A	378361825	378364084	-	378362954	1.0	0.941
gene:TraesCS1A03G0549900	Chr1A	370916019	370917270	-	370916644	Chr1A	378364234	378365485	-	378364859	1.0	0.997
gene:TraesCS1A03G0550100	Chr1A	370922360	370933279	-	370927819	Chr1A	378371356	378382300	-	378376828	1.0	0.999
gene:TraesCS1A03G0550200	Chr1A	370936885	370938552	+	370937718	Chr1A	378385905	378387572	+	378386738	1.0	0.996
gene:TraesCS1A03G0550500	Chr1A	370997918	371000133	+	370999025	Chr1A	378451644	378453859	+	378452751	1.0	0.997
gene:TraesCS1A03G0550700	Chr1A	371112155	371115921	+	371114038	Chr1A	378584876	378588643	+	378586759	1.0	0.988
gene:TraesCS1A03G0550900	Chr1A	371406912	371410882	+	371408897	Chr1A	378899943	378903914	+	378901928	1.0	0.998
gene:TraesCS1A03G0551000	Chr1A	371413137	371414421	-	371413779	Chr1A	378906166	378907450	-	378906808	1.0	1.0
gene:TraesCS1A03G0551100	Chr1A	371435312	371436769	-	371436040	Chr1A	378916582	378918029	-	378917305	0.998	0.996
gene:TraesCS1A03G0551200	Chr1A	371437668	371441334	-	371439501	Chr1A	378918954	378922620	-	378920787	1.0	0.998
gene:TraesCS1A03G0551400	Chr1A	371516193	371521836	+	371519014	Chr1A	378996221	379001881	+	378999051	1.0	0.998
gene:TraesCS1A03G0551500	Chr1A	371522126	371524655	-	371523390	Chr1A	379002171	379004704	-	379003437	1.0	0.995
gene:TraesCS1A03G0551700	Chr1A	372486292	372487494	+	372486893	Chr1A	379996506	379997708	+	379997107	1.0	1.0
gene:TraesCS1A03G0551800	Chr1A	372489557	372492543	-	372491050	Chr1A	379999771	380002758	-	380001264	1.0	0.998
gene:TraesCS1A03G0551900	Chr1A	372494351	372498675	+	372496513	Chr1A	380004724	380009046	+	380006885	0.998	0.997
gene:TraesCS1A03G0552200	Chr1A	372628863	372630502	+	372629682	Chr1A	380130063	380131644	+	380130853	0.969	0.969
gene:TraesCS1A03G0552500	Chr1A	372725069	372727489	+	372726279	Chr1A	380226848	380229268	+	380228058	1.0	0.996
gene:TraesCS1A03G0553700	Chr1A	373345389	373345553	-	373345471	Chr1A	383368283	383368447	+	383368365	1.0	1.0
gene:TraesCS1A03G0554000	Chr1A	373470896	373473533	-	373472214	Chr1A	383251715	383254352	+	383253033	1.0	0.996
gene:TraesCS1A03G0554100	Chr1A	373630119	373633229	-	373631674	Chr1A	383087479	383090505	+	383088992	1.0	1.0
gene:TraesCS1A03G0554200	Chr1A	373638323	373642704	+	373640513	Chr1A	383078018	383082389	-	383080203	1.0	1.0
gene:TraesCS1A03G0554300	Chr1A	373643079	373643639	-	373643359	Chr1A	383077083	383077643	+	383077363	1.0	0.996
gene:TraesCS1A03G0554500	Chr1A	373687801	373688235	-	373688018	Chr1A	383031939	383032373	+	383032156	1.0	0.997
gene:TraesCS1A03G0554600	Chr1A	373715469	373715905	-	373715687	Chr1A	383004286	383004722	+	383004504	1.0	0.997
gene:TraesCS1A03G0554700	Chr1A	373866990	373867352	-	373867171	Chr1A	382851313	382851675	+	382851494	1.0	1.0
gene:TraesCS1A03G0554800	Chr1A	373924445	373930099	+	373927272	Chr1A	382789575	382795229	-	382792402	1.0	1.0
gene:TraesCS1A03G0554900	Chr1A	373949209	373954188	-	373951698	Chr1A	382765090	382770069	+	382767579	1.0	1.0
gene:TraesCS1A03G0555200	Chr1A	374023897	374036092	-	374029994	Chr1A	382691916	382704664	+	382698290	1.0	0.997
gene:TraesCS1A03G0555300	Chr1A	374037893	374041905	-	374039899	Chr1A	382686091	382690101	+	382688096	1.0	0.997
gene:TraesCS1A03G0555600	Chr1A	374307135	374308801	+	374307968	Chr1A	382449111	382450777	-	382449944	1.0	0.997
gene:TraesCS1A03G0555700	Chr1A	374339485	374341732	-	374340608	Chr1A	382405496	382407745	+	382406620	1.0	0.998
gene:TraesCS1A03G0555900	Chr1A	374660305	374661186	-	374660745	Chr1A	382084892	382085773	+	382085332	1.0	0.998
gene:TraesCS1A03G0556000	Chr1A	374710484	374716802	+	374713643	Chr1A	382028428	382034759	-	382031593	1.0	0.997
gene:TraesCS1A03G0556500	Chr1A	375162036	375164480	+	375163258	Chr1A	381556575	381559093	-	381557834	1.0	0.965
gene:TraesCS1A03G0556700	Chr1A	375166624	375170662	-	375168643	Chr1A	381549622	381553657	+	381551639	1.0	0.997
gene:TraesCS1A03G0556900	Chr1A	375449091	375451343	-	375450217	Chr1A	381260362	381262648	+	381261505	0.997	0.994
gene:TraesCS1A03G0557000	Chr1A	375530443	375531114	+	375530778	Chr1A	381194118	381194783	-	381194450	1.0	0.994
gene:TraesCS1A03G0557100	Chr1A	375560000	375562216	-	375561108	Chr1A	381171657	381173873	+	381172765	1.0	0.998
gene:TraesCS1A03G0557200	Chr1A	375601043	375602340	+	375601691	Chr1A	381136115	381137412	-	381136763	1.0	0.982
gene:TraesCS1A03G0557300	Chr1A	375606316	375609722	+	375608019	Chr1A	381128757	381132139	-	381130448	1.0	0.998
gene:TraesCS1A03G0557400	Chr1A	375609990	375611532	-	375610761	Chr1A	381126947	381128489	+	381127718	1.0	0.996
gene:TraesCS1A03G0557500	Chr1A	375612384	375613635	+	375613009	Chr1A	381124824	381126074	-	381125449	1.0	1.0
gene:TraesCS1A03G0557700	Chr1A	375669499	375670503	-	375670001	Chr1A	381076579	381077583	+	381077081	1.0	1.0
gene:TraesCS1A03G0557800	Chr1A	375957038	375960767	+	375958902	Chr1A	380777016	380780745	-	380778880	1.0	0.999
gene:TraesCS1A03G0558000	Chr1A	376079688	376081362	-	376080525	Chr1A	383538227	383539909	-	383539068	1.0	0.994
gene:TraesCS1A03G0558600	Chr1A	376343317	376343583	+	376343450	Chr1A	383825480	383825740	+	383825610	0.977	0.951
gene:TraesCS1A03G0558900	Chr1A	376347611	376349201	-	376348406	Chr1A	383829685	383831275	-	383830480	1.0	0.995
gene:TraesCS1A03G0559000	Chr1A	376403381	376405030	-	376404205	Chr1A	383885713	383887365	-	383886539	1.0	0.996
gene:TraesCS1A03G0559100	Chr1A	376500242	376501927	-	376501084	Chr1A	383981780	383983465	-	383982622	1.0	1.0
gene:TraesCS1A03G0559400	Chr1A	376852263	376852619	+	376852441	Chr1A	384305428	384305784	+	384305606	1.0	0.994
gene:TraesCS1A03G0559500	Chr1A	376853854	376855556	+	376854705	Chr1A	384307018	384308718	+	384307868	1.0	1.0
gene:TraesCS1A03G0559700	Chr1A	376857493	376863649	-	376860571	Chr1A	384310655	384316833	-	384313744	1.0	0.985
gene:TraesCS1A03G0560100	Chr1A	377519731	377539977	-	377529854	Chr1A	384894987	384915242	-	384905114	1.0	0.998
gene:TraesCS1A03G0560400	Chr1A	377860726	377864445	+	377862585	Chr1A	385209899	385213617	+	385211758	1.0	0.997
gene:TraesCS1A03G0560800	Chr1A	377886186	377891269	-	377888727	Chr1A	385235368	385240472	-	385237920	1.0	0.994
gene:TraesCS1A03G0561100	Chr1A	377895177	377895494	+	377895335	Chr1A	385244363	385244680	+	385244521	1.0	0.99
gene:TraesCS1A03G0560900	Chr1A	377893445	377897277	-	377895361	Chr1A	385242633	385246463	-	385244548	1.0	1.0
gene:TraesCS1A03G0561200	Chr1A	377897332	377899873	+	377898602	Chr1A	385246518	385249142	+	385247830	1.0	0.912
gene:TraesCS1A03G0561300	Chr1A	378054572	378058858	-	378056715	Chr1A	385400575	385404871	-	385402723	1.0	0.998
gene:TraesCS1A03G0561600	Chr1A	378169094	378170942	+	378170018	Chr1A	385501247	385503095	+	385502171	1.0	0.996
gene:TraesCS1A03G0562000	Chr1A	378499598	378503367	+	378501482	Chr1A	385850897	385854660	+	385852778	0.996	0.988
gene:TraesCS1A03G0562100	Chr1A	378513222	378517388	-	378515305	Chr1A	385873401	385877568	-	385875484	1.0	0.996
gene:TraesCS1A03G0562200	Chr1A	378520476	378525662	+	378523069	Chr1A	385882908	385888093	+	385885500	1.0	0.999
gene:TraesCS1A03G0562600	Chr1A	378707429	378711026	-	378709227	Chr1A	386080258	386083849	-	386082053	0.997	0.997
gene:TraesCS1A03G0562900	Chr1A	378717758	378723146	-	378720452	Chr1A	386090590	386095970	-	386093280	0.999	0.997
gene:TraesCS1A03G0563200	Chr1A	378920413	378923872	+	378922142	Chr1A	386284045	386287504	+	386285774	1.0	0.997
gene:TraesCS1A03G0563300	Chr1A	378924653	378926296	-	378925474	Chr1A	386288285	386289928	-	386289106	1.0	0.999
gene:TraesCS1A03G0564800	Chr1A	378958532	378961223	-	378959877	Chr1A	386302435	386305126	-	386303780	1.0	1.0
gene:TraesCS1A03G0564900	Chr1A	378963964	378966413	-	378965188	Chr1A	386307867	386310316	-	386309091	1.0	0.997
gene:TraesCS1A03G0565000	Chr1A	379014155	379017034	-	379015594	Chr1A	386358077	386360955	-	386359516	1.0	1.0
gene:TraesCS1A03G0565200	Chr1A	379126977	379129670	+	379128323	Chr1A	386498009	386500543	+	386499276	0.927	0.925
gene:TraesCS1A03G0565500	Chr1A	380649605	380650164	-	380649884	Chr1A	387986429	387986988	-	387986708	1.0	1.0
gene:TraesCS1A03G0566500	Chr1A	381126864	381127265	+	381127064	Chr1A	388439643	388440044	+	388439843	1.0	0.991
gene:TraesCS1A03G0566700	Chr1A	381157104	381157788	+	381157446	Chr1A	388469559	388470243	+	388469901	1.0	0.99
gene:TraesCS1A03G0567100	Chr1A	381769538	381771938	-	381770738	Chr1A	389108496	389111084	-	389109790	0.999	0.917
gene:TraesCS1A03G0568100	Chr1A	382388398	382389570	+	382388984	Chr1A	389698866	389700038	+	389699452	1.0	0.997
gene:TraesCS1A03G0568200	Chr1A	382437753	382471782	+	382454767	Chr1A	389748245	389782279	+	389765262	1.0	0.999
gene:TraesCS1A03G0568300	Chr1A	382593826	382596336	-	382595081	Chr1A	389904389	389906899	-	389905644	1.0	0.999
gene:TraesCS1A03G0568600	Chr1A	382771306	382774722	-	382773014	Chr1A	390081925	390085341	-	390083633	1.0	0.998
gene:TraesCS1A03G0568800	Chr1A	382801679	382809353	-	382805516	Chr1A	390112482	390120135	-	390116308	1.0	0.997
gene:TraesCS1A03G0568900	Chr1A	382810778	382815778	-	382813278	Chr1A	390121564	390126404	-	390123984	1.0	0.996
gene:TraesCS1A03G0569000	Chr1A	383311602	383314874	+	383313238	Chr1A	390599006	390602280	+	390600643	1.0	0.996
gene:TraesCS1A03G0569400	Chr1A	383738224	383741920	+	383740072	Chr1A	391000695	391004389	+	391002542	1.0	0.997
gene:TraesCS1A03G0569500	Chr1A	383743105	383744064	-	383743584	Chr1A	391005572	391006531	-	391006051	1.0	0.998
gene:TraesCS1A03G0570400	Chr1A	384083970	384086787	+	384085378	Chr1A	391311358	391314259	+	391312808	1.0	0.996
gene:TraesCS1A03G0571800	Chr1A	385952961	385955617	+	385954289	Chr1A	392402954	392405609	+	392404281	1.0	0.993
gene:TraesCS1A03G0571900	Chr1A	385960557	385965262	-	385962909	Chr1A	392409460	392414058	-	392411759	0.998	0.997
gene:TraesCS1A03G0572200	Chr1A	386400372	386402062	-	386401217	Chr1A	393031843	393033543	-	393032693	1.0	0.978
gene:TraesCS1A03G0572300	Chr1A	386895029	386895982	+	386895505	Chr1A	393528032	393528985	+	393528508	1.0	0.996
gene:TraesCS1A03G0572400	Chr1A	386898097	386900919	+	386899508	Chr1A	393531076	393533902	+	393532489	0.993	0.983
gene:TraesCS1A03G0572600	Chr1A	386973333	386976353	-	386974843	Chr1A	393631524	393634544	-	393633034	1.0	0.997
gene:TraesCS1A03G0572700	Chr1A	386977673	386983114	-	386980393	Chr1A	393636022	393641141	-	393638581	0.994	0.992
gene:TraesCS1A03G0572900	Chr1A	387272742	387275734	-	387274238	Chr1A	393905511	393908503	-	393907007	1.0	0.998
gene:TraesCS1A03G0573000	Chr1A	387279658	387282994	+	387281326	Chr1A	393912141	393915623	+	393913882	1.0	0.999
gene:TraesCS1A03G0573200	Chr1A	387287235	387291810	+	387289522	Chr1A	393921109	393925658	+	393923383	0.986	0.981
gene:TraesCS1A03G0573400	Chr1A	387509427	387521942	+	387515684	Chr1A	394168768	394180923	+	394174845	0.926	0.922
gene:TraesCS1A03G0573800	Chr1A	388044189	388054228	-	388049208	Chr1A	394746403	394751614	-	394749008	1.0	0.993
gene:TraesCS1A03G0574000	Chr1A	388097796	388098982	-	388098389	Chr1A	394811654	394812840	-	394812247	1.0	0.994
gene:TraesCS1A03G0574100	Chr1A	388338017	388342291	+	388340154	Chr1A	395031354	395035619	+	395033486	0.993	0.991
gene:TraesCS1A03G0574300	Chr1A	388487555	388488824	+	388488189	Chr1A	395169240	395170509	+	395169874	1.0	0.999
gene:TraesCS1A03G0574500	Chr1A	388639882	388645465	+	388642673	Chr1A	395386360	395391940	-	395389150	1.0	0.997
gene:TraesCS1A03G0574600	Chr1A	388645561	388648166	-	388646863	Chr1A	395383659	395386264	+	395384961	1.0	0.996
gene:TraesCS1A03G0574900	Chr1A	388814739	388816639	-	388815689	Chr1A	395485974	395487875	-	395486924	1.0	0.996
gene:TraesCS1A03G0575100	Chr1A	388975912	388979633	+	388977772	Chr1A	395680217	395683939	+	395682078	1.0	0.997
gene:TraesCS1A03G0575400	Chr1A	389131019	389133005	+	389132012	Chr1A	395826547	395828533	+	395827540	1.0	1.0
gene:TraesCS1A03G0575600	Chr1A	389135730	389140147	-	389137938	Chr1A	395831255	395835673	-	395833464	1.0	0.994
gene:TraesCS1A03G0575800	Chr1A	389426715	389428838	-	389427776	Chr1A	396138130	396140253	-	396139191	1.0	0.997
gene:TraesCS1A03G0576000	Chr1A	389455685	389457209	-	389456447	Chr1A	396167066	396168590	-	396167828	1.0	0.995
gene:TraesCS1A03G0576100	Chr1A	389610410	389610697	+	389610553	Chr1A	396343641	396343928	+	396343784	1.0	1.0
gene:TraesCS1A03G0576200	Chr1A	389770730	389773921	+	389772325	Chr1A	396502236	396505461	+	396503848	1.0	0.999
gene:TraesCS1A03G0576300	Chr1A	389774219	389777185	-	389775702	Chr1A	396505759	396508727	-	396507243	1.0	0.997
gene:TraesCS1A03G0576500	Chr1A	390098459	390099432	+	390098945	Chr1A	396864964	396865937	+	396865450	1.0	0.994
gene:TraesCS1A03G0576700	Chr1A	390441768	390444605	+	390443186	Chr1A	397215385	397218237	+	397216811	1.0	0.989
gene:TraesCS1A03G0576800	Chr1A	390445715	390449372	-	390447543	Chr1A	397219352	397223037	-	397221194	1.0	0.998
gene:TraesCS1A03G0576900	Chr1A	390449533	390455393	+	390452463	Chr1A	397223198	397229055	+	397226126	0.999	0.998
gene:TraesCS1A03G0577000	Chr1A	390461170	390462414	+	390461792	Chr1A	397234852	397236097	+	397235474	1.0	0.996
gene:TraesCS1A03G0577100	Chr1A	390552710	390556219	-	390554464	Chr1A	397332732	397336241	-	397334486	1.0	0.997
gene:TraesCS1A03G0577200	Chr1A	390672191	390675872	+	390674031	Chr1A	397452042	397455723	+	397453882	1.0	0.999
gene:TraesCS1A03G0577500	Chr1A	390740154	390742640	+	390741397	Chr1A	397526918	397529386	+	397528152	0.988	0.986
gene:TraesCS1A03G0577600	Chr1A	391374988	391378390	+	391376689	Chr1A	398217995	398221396	+	398219695	1.0	1.0
gene:TraesCS1A03G0577700	Chr1A	391405233	391409277	+	391407255	Chr1A	398245424	398249444	+	398247434	0.971	0.968
gene:TraesCS1A03G0577800	Chr1A	391411417	391412919	-	391412168	Chr1A	398251591	398253093	-	398252342	1.0	0.998
gene:TraesCS1A03G0577900	Chr1A	391425848	391428278	-	391427063	Chr1A	398267950	398270380	-	398269165	1.0	0.998
gene:TraesCS1A03G0578000	Chr1A	391429731	391434329	-	391432030	Chr1A	398271839	398276430	-	398274134	0.994	0.987
gene:TraesCS1A03G0578100	Chr1A	391435965	391440148	+	391438056	Chr1A	398278066	398282250	+	398280158	1.0	0.997
gene:TraesCS1A03G0578300	Chr1A	391475525	391481462	+	391478493	Chr1A	398317587	398322588	+	398320087	1.0	0.999
gene:TraesCS1A03G0578400	Chr1A	391691120	391702603	+	391696861	Chr1A	398532378	398543861	+	398538119	1.0	1.0
gene:TraesCS1A03G0578500	Chr1A	391703170	391705039	+	391704104	Chr1A	398544428	398546297	+	398545362	1.0	1.0
gene:TraesCS1A03G0578700	Chr1A	391704637	391707581	-	391706109	Chr1A	398545895	398548839	-	398547367	1.0	1.0
gene:TraesCS1A03G0578800	Chr1A	392243007	392244395	+	392243701	Chr1A	399098529	399099917	+	399099223	1.0	0.999
gene:TraesCS1A03G0578900	Chr1A	392244546	392247093	-	392245819	Chr1A	399100068	399102635	-	399101351	1.0	1.0
gene:TraesCS1A03G0579100	Chr1A	392312310	392314168	+	392313239	Chr1A	399168432	399170290	+	399169361	1.0	1.0
gene:TraesCS1A03G0579500	Chr1A	392837579	392839238	+	392838408	Chr1A	399695223	399696882	+	399696052	1.0	1.0
gene:TraesCS1A03G0580100	Chr1A	392858929	392862403	-	392860666	Chr1A	399716176	399719650	-	399717913	1.0	0.998
gene:TraesCS1A03G0580200	Chr1A	393374387	393379398	+	393376892	Chr1A	400150654	400155665	+	400153159	1.0	1.0
gene:TraesCS1A03G0581400	Chr1A	393517272	393538707	+	393527989	Chr1A	400230104	400259000	+	400244552	1.0	0.975
gene:TraesCS1A03G0581700	Chr1A	393540061	393544937	-	393542499	Chr1A	400313749	400318625	-	400316187	1.0	1.0
gene:TraesCS1A03G0581800	Chr1A	393634454	393635262	-	393634858	Chr1A	400426723	400427531	-	400427127	1.0	1.0
gene:TraesCS1A03G0582000	Chr1A	393776169	393777023	-	393776596	Chr1A	400568999	400569853	-	400569426	1.0	1.0
gene:TraesCS1A03G0582700	Chr1A	394170794	394171489	+	394171141	Chr1A	400962492	400963187	+	400962839	1.0	1.0
gene:TraesCS1A03G0583200	Chr1A	394213109	394216653	+	394214881	Chr1A	401011035	401014579	+	401012807	1.0	1.0
gene:TraesCS1A03G0583300	Chr1A	394215383	394220393	-	394217888	Chr1A	401013309	401018319	-	401015814	1.0	1.0
gene:TraesCS1A03G0583500	Chr1A	394432746	394435890	-	394434318	Chr1A	401224907	401228051	-	401226479	1.0	1.0
gene:TraesCS1A03G0583700	Chr1A	394466057	394469954	+	394468005	Chr1A	401262741	401266638	+	401264689	1.0	1.0
gene:TraesCS1A03G0583800	Chr1A	394471062	394474650	-	394472856	Chr1A	401267746	401271334	-	401269540	1.0	0.999
