gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS2B03G0947600	Chr2B	533839590	533847261	+	533843425	Chr2B	525815112	525822783	+	525818947	1.0	1.0
gene:TraesCS2B03G0947700	Chr2B	533849222	533852709	+	533850965	Chr2B	525824745	525828232	+	525826488	1.0	1.0
gene:TraesCS2B03G0948100	Chr2B	534401165	534404215	+	534402690	Chr2B	526378290	526381340	+	526379815	1.0	1.0
gene:TraesCS2B03G0948200	Chr2B	534419706	534419969	-	534419837	Chr2B	526397293	526397556	-	526397424	1.0	1.0
gene:TraesCS2B03G0949600	Chr2B	534544257	534544520	-	534544388	Chr2B	526524553	526524816	-	526524684	1.0	1.0
gene:TraesCS2B03G0949900	Chr2B	534688522	534689828	-	534689175	Chr2B	526669706	526671012	-	526670359	1.0	1.0
gene:TraesCS2B03G0950100	Chr2B	534751447	534752620	-	534752033	Chr2B	526733268	526734441	-	526733854	1.0	1.0
gene:TraesCS2B03G0950200	Chr2B	534773165	534773618	+	534773391	Chr2B	526755400	526755853	+	526755626	1.0	1.0
gene:TraesCS2B03G0950400	Chr2B	534780116	534782473	+	534781294	Chr2B	526762545	526764902	+	526763723	1.0	1.0
gene:TraesCS2B03G0950500	Chr2B	534783512	534790092	+	534786802	Chr2B	526765941	526772516	+	526769228	1.0	0.999
gene:TraesCS2B03G0950600	Chr2B	534793814	534794986	+	534794400	Chr2B	526776238	526777410	+	526776824	1.0	1.0
gene:TraesCS2B03G0950700	Chr2B	534795144	534798223	-	534796683	Chr2B	526777568	526780647	-	526779107	1.0	1.0
gene:TraesCS2B03G0950900	Chr2B	534858625	534860142	+	534859383	Chr2B	526840820	526842337	+	526841578	1.0	1.0
gene:TraesCS2B03G0951000	Chr2B	534861768	534863922	+	534862845	Chr2B	526843963	526846117	+	526845040	1.0	1.0
gene:TraesCS2B03G0951100	Chr2B	534986038	534988484	+	534987261	Chr2B	526968923	526971369	+	526970146	1.0	1.0
gene:TraesCS2B03G0951200	Chr2B	535016590	535016820	-	535016705	Chr2B	526999475	526999705	-	526999590	1.0	1.0
gene:TraesCS2B03G0951700	Chr2B	535601380	535602055	+	535601717	Chr2B	527587047	527587722	+	527587384	1.0	1.0
gene:TraesCS2B03G0952200	Chr2B	535886208	535888953	+	535887580	Chr2B	527872937	527875682	+	527874309	1.0	1.0
gene:TraesCS2B03G0952500	Chr2B	535896192	535902128	-	535899160	Chr2B	527883268	527889204	-	527886236	1.0	1.0
gene:TraesCS2B03G0952800	Chr2B	536214103	536219523	+	536216813	Chr2B	528201513	528206933	+	528204223	1.0	1.0
gene:TraesCS2B03G0953100	Chr2B	536482316	536483915	+	536483115	Chr2B	528470517	528472116	+	528471316	1.0	1.0
gene:TraesCS2B03G0954100	Chr2B	536836713	536848156	+	536842434	Chr2B	528829227	528840670	+	528834948	1.0	1.0
gene:TraesCS2B03G0954400	Chr2B	536974404	536975301	-	536974852	Chr2B	528967262	528968159	-	528967710	1.0	1.0
gene:TraesCS2B03G0954800	Chr2B	537108225	537115462	+	537111843	Chr2B	529101083	529108320	+	529104701	1.0	1.0
gene:TraesCS2B03G0954900	Chr2B	537117208	537118323	+	537117765	Chr2B	529110066	529111181	+	529110623	1.0	1.0
gene:TraesCS2B03G0955000	Chr2B	537262576	537264906	+	537263741	Chr2B	529255604	529257934	+	529256769	1.0	1.0
gene:TraesCS2B03G0955100	Chr2B	537269500	537275932	-	537272716	Chr2B	529262528	529268960	-	529265744	1.0	1.0
gene:TraesCS2B03G0955500	Chr2B	537599074	537599954	+	537599514	Chr2B	529592882	529593762	+	529593322	1.0	1.0
gene:TraesCS2B03G0955700	Chr2B	537697369	537702050	+	537699709	Chr2B	529693523	529698204	+	529695863	1.0	1.0
gene:TraesCS2B03G0955800	Chr2B	537770794	537771936	-	537771365	Chr2B	529766948	529768090	-	529767519	1.0	1.0
gene:TraesCS2B03G0956500	Chr2B	538047921	538051472	-	538049696	Chr2B	530045002	530048553	-	530046777	1.0	1.0
gene:TraesCS2B03G0956600	Chr2B	538101460	538105011	-	538103235	Chr2B	530098771	530102322	-	530100546	1.0	1.0
gene:TraesCS2B03G0956700	Chr2B	538107857	538112411	-	538110134	Chr2B	530105168	530109707	-	530107437	1.0	0.999
gene:TraesCS2B03G0956900	Chr2B	538269495	538273326	+	538271410	Chr2B	530271033	530274864	+	530272948	1.0	1.0
gene:TraesCS2B03G0957000	Chr2B	538304679	538306357	+	538305518	Chr2B	530306217	530307895	+	530307056	1.0	1.0
gene:TraesCS2B03G0957300	Chr2B	538408691	538410763	+	538409727	Chr2B	530411136	530413208	+	530412172	1.0	1.0
gene:TraesCS2B03G0957400	Chr2B	538412837	538415478	+	538414157	Chr2B	530415282	530417923	+	530416602	1.0	1.0
gene:TraesCS2B03G0957900	Chr2B	538827629	538833851	+	538830740	Chr2B	530785971	530792147	+	530789059	0.97	0.967
gene:TraesCS2B03G0958000	Chr2B	539048594	539050234	+	539049414	Chr2B	531052930	531054570	+	531053750	1.0	1.0
gene:TraesCS2B03G0958300	Chr2B	539124639	539128068	+	539126353	Chr2B	531129377	531132806	+	531131091	1.0	1.0
gene:TraesCS2B03G0958400	Chr2B	539130313	539131906	+	539131109	Chr2B	531135051	531136644	+	531135847	1.0	1.0
gene:TraesCS2B03G0958500	Chr2B	539131439	539137793	-	539134616	Chr2B	531136177	531142877	-	531139527	1.0	1.0
gene:TraesCS2B03G0958900	Chr2B	539460852	539462027	+	539461439	Chr2B	531466716	531467891	+	531467303	1.0	1.0
gene:TraesCS2B03G0959200	Chr2B	539542472	539545900	-	539544186	Chr2B	531549292	531552720	-	531551006	1.0	1.0
gene:TraesCS2B03G0959400	Chr2B	539707144	539711626	+	539709385	Chr2B	531714340	531718822	+	531716581	1.0	1.0
gene:TraesCS2B03G0959500	Chr2B	539711262	539713412	-	539712337	Chr2B	531718458	531720608	-	531719533	1.0	1.0
gene:TraesCS2B03G0959700	Chr2B	539997222	540000107	-	539998664	Chr2B	532007914	532010799	-	532009356	1.0	1.0
gene:TraesCS2B03G0959800	Chr2B	540067307	540070208	+	540068757	Chr2B	532078582	532081483	+	532080032	1.0	1.0
gene:TraesCS2B03G0959900	Chr2B	540070645	540078280	-	540074462	Chr2B	532081920	532089555	-	532085737	1.0	1.0
gene:TraesCS2B03G0960000	Chr2B	540079231	540085519	-	540082375	Chr2B	532090506	532096794	-	532093650	1.0	1.0
gene:TraesCS2B03G0960400	Chr2B	540464103	540465224	-	540464663	Chr2B	532475918	532477039	-	532476478	1.0	1.0
gene:TraesCS2B03G0960900	Chr2B	541425566	541426432	-	541425999	Chr2B	533440052	533440918	-	533440485	1.0	1.0
gene:TraesCS2B03G0961000	Chr2B	541457558	541460090	+	541458824	Chr2B	533471893	533474425	+	533473159	1.0	1.0
gene:TraesCS2B03G0961800	Chr2B	542358897	542359616	-	542359256	Chr2B	534382417	534383136	-	534382776	1.0	1.0
gene:TraesCS2B03G0961900	Chr2B	542374602	542375217	+	542374909	Chr2B	534398122	534398737	+	534398429	1.0	1.0
gene:TraesCS2B03G0962700	Chr2B	542681127	542686635	+	542683881	Chr2B	534707315	534712823	+	534710069	1.0	1.0
gene:TraesCS2B03G0962800	Chr2B	542812745	542817044	+	542814894	Chr2B	534838985	534843284	+	534841134	1.0	1.0
gene:TraesCS2B03G0963000	Chr2B	542817366	542821438	-	542819402	Chr2B	534843606	534847678	-	534845642	1.0	0.999
gene:TraesCS2B03G0964400	Chr2B	544581129	544584707	+	544582918	Chr2B	536615921	536619499	+	536617710	1.0	1.0
gene:TraesCS2B03G0964500	Chr2B	544585342	544586013	-	544585677	Chr2B	536620134	536620805	-	536620469	1.0	1.0
gene:TraesCS2B03G0965200	Chr2B	544603884	544605817	-	544604850	Chr2B	536639051	536640984	-	536640017	1.0	1.0
gene:TraesCS2B03G0965300	Chr2B	544767428	544772321	+	544769874	Chr2B	536803552	536808445	+	536805998	1.0	1.0
gene:TraesCS2B03G0965400	Chr2B	544778465	544783027	+	544780746	Chr2B	536814811	536819373	+	536817092	1.0	1.0
gene:TraesCS2B03G0965900	Chr2B	545968316	545968962	+	545968639	Chr2B	538007761	538008407	+	538008084	1.0	1.0
gene:TraesCS2B03G0966000	Chr2B	545971132	545972939	-	545972035	Chr2B	538010577	538012384	-	538011480	1.0	1.0
gene:TraesCS2B03G0966100	Chr2B	546187215	546193817	-	546190516	Chr2B	538233533	538240135	-	538236834	1.0	1.0
gene:TraesCS2B03G0966300	Chr2B	546894731	546900806	+	546897768	Chr2B	538945497	538951572	+	538948534	1.0	1.0
gene:TraesCS2B03G0966400	Chr2B	546901598	546904043	+	546902820	Chr2B	538952364	538954809	+	538953586	1.0	1.0
gene:TraesCS2B03G0966600	Chr2B	546904695	546905781	-	546905238	Chr2B	538955461	538956547	-	538956004	1.0	1.0
gene:TraesCS2B03G0966700	Chr2B	547038163	547038519	+	547038341	Chr2B	539089828	539090184	+	539090006	1.0	1.0
gene:TraesCS2B03G0966900	Chr2B	547225143	547232487	+	547228815	Chr2B	539276987	539284332	+	539280659	1.0	0.999
gene:TraesCS2B03G0967000	Chr2B	547235351	547237051	+	547236201	Chr2B	539287471	539289171	+	539288321	1.0	1.0
gene:TraesCS2B03G0967200	Chr2B	547242296	547243918	-	547243107	Chr2B	539294416	539296038	-	539295227	1.0	1.0
gene:TraesCS2B03G0967500	Chr2B	547315974	547319800	+	547317887	Chr2B	539368961	539372787	+	539370874	1.0	1.0
gene:TraesCS2B03G0967600	Chr2B	547420015	547424681	+	547422348	Chr2B	539473148	539477814	+	539475481	1.0	1.0
gene:TraesCS2B03G0967800	Chr2B	547592503	547596713	+	547594608	Chr2B	539647225	539651435	+	539649330	1.0	1.0
gene:TraesCS2B03G0968000	Chr2B	547649024	547651057	+	547650040	Chr2B	539703949	539705982	+	539704965	1.0	1.0
gene:TraesCS2B03G0968100	Chr2B	547651962	547653797	-	547652879	Chr2B	539706887	539708722	-	539707804	1.0	1.0
gene:TraesCS2B03G0968500	Chr2B	547749601	547757224	-	547753412	Chr2B	539804756	539812379	-	539808567	1.0	1.0
gene:TraesCS2B03G0969100	Chr2B	548366586	548371680	+	548369133	Chr2B	540424163	540429257	+	540426710	1.0	1.0
gene:TraesCS2B03G0969200	Chr2B	548372110	548377084	-	548374597	Chr2B	540429687	540434661	-	540432174	1.0	1.0
gene:TraesCS2B03G0969300	Chr2B	548377271	548381855	+	548379563	Chr2B	540434848	540439432	+	540437140	1.0	1.0
gene:TraesCS2B03G0969400	Chr2B	548469245	548469789	+	548469517	Chr2B	540526132	540526676	+	540526404	1.0	1.0
gene:TraesCS2B03G0969500	Chr2B	548646353	548650322	+	548648337	Chr2B	540703774	540707743	+	540705758	1.0	1.0
gene:TraesCS2B03G0969600	Chr2B	548650540	548650875	-	548650707	Chr2B	540707961	540708296	-	540708128	1.0	1.0
gene:TraesCS2B03G0969700	Chr2B	548650999	548651923	-	548651461	Chr2B	540708420	540709344	-	540708882	1.0	1.0
gene:TraesCS2B03G0969900	Chr2B	548671911	548673004	-	548672457	Chr2B	540729349	540730442	-	540729895	1.0	1.0
gene:TraesCS2B03G0970100	Chr2B	548748632	548751204	-	548749918	Chr2B	540806348	540808920	-	540807634	1.0	1.0
gene:TraesCS2B03G0970200	Chr2B	548755280	548756131	-	548755705	Chr2B	540812996	540813847	-	540813421	1.0	1.0
gene:TraesCS2B03G0970600	Chr2B	548948503	548952744	+	548950623	Chr2B	541006184	541010425	+	541008304	1.0	1.0
gene:TraesCS2B03G0970700	Chr2B	549030112	549035012	-	549032562	Chr2B	541088378	541093278	-	541090828	1.0	1.0
gene:TraesCS2B03G0970800	Chr2B	549034002	549038703	+	549036352	Chr2B	541092268	541096969	+	541094618	1.0	1.0
gene:TraesCS2B03G0970900	Chr2B	549046240	549051497	-	549048868	Chr2B	541104506	541109763	-	541107134	1.0	1.0
gene:TraesCS2B03G0971000	Chr2B	549141446	549146095	-	549143770	Chr2B	541200183	541204832	-	541202507	1.0	1.0
gene:TraesCS2B03G0971200	Chr2B	549570409	549573228	+	549571818	Chr2B	541631889	541634708	+	541633298	1.0	1.0
gene:TraesCS2B03G0971400	Chr2B	549624992	549626044	+	549625518	Chr2B	541686899	541687951	+	541687425	1.0	1.0
gene:TraesCS2B03G0971500	Chr2B	549847845	549849514	+	549848679	Chr2B	541906852	541908521	+	541907686	1.0	1.0
gene:TraesCS2B03G0971700	Chr2B	549884078	549886800	-	549885439	Chr2B	541943085	541945807	-	541944446	1.0	1.0
gene:TraesCS2B03G0972300	Chr2B	550208436	550211969	+	550210202	Chr2B	542259751	542263284	+	542261517	1.0	1.0
gene:TraesCS2B03G0972400	Chr2B	550212735	550214227	-	550213481	Chr2B	542264050	542265542	-	542264796	1.0	1.0
gene:TraesCS2B03G0973600	Chr2B	550691468	550693234	-	550692351	Chr2B	542756627	542758393	-	542757510	1.0	1.0
gene:TraesCS2B03G0973700	Chr2B	550693991	550698827	-	550696409	Chr2B	542759150	542763986	-	542761568	1.0	1.0
gene:TraesCS2B03G0973900	Chr2B	550850929	550856354	-	550853641	Chr2B	542916486	542921911	-	542919198	1.0	1.0
gene:TraesCS2B03G0974100	Chr2B	551080593	551081837	+	551081215	Chr2B	543146568	543147812	+	543147190	1.0	1.0
gene:TraesCS2B03G0974300	Chr2B	551123340	551128038	-	551125689	Chr2B	543189809	543194507	-	543192158	1.0	1.0
gene:TraesCS2B03G0974600	Chr2B	551460596	551493826	-	551477211	Chr2B	543528921	543563050	-	543545985	1.0	1.0
gene:TraesCS2B03G0975100	Chr2B	551634286	551635904	-	551635095	Chr2B	543704722	543706340	-	543705531	1.0	1.0
gene:TraesCS2B03G0975200	Chr2B	551636520	551639789	-	551638154	Chr2B	543706956	543710225	-	543708590	1.0	1.0
gene:TraesCS2B03G0975700	Chr2B	551817383	551817931	-	551817657	Chr2B	543888488	543889036	-	543888762	1.0	1.0
gene:TraesCS2B03G0976000	Chr2B	552208745	552210248	-	552209496	Chr2B	544280468	544281971	-	544281219	1.0	0.998
gene:TraesCS2B03G0976400	Chr2B	552618046	552619758	-	552618902	Chr2B	544709642	544711354	-	544710498	1.0	1.0
gene:TraesCS2B03G0976600	Chr2B	552671586	552683401	-	552677493	Chr2B	544763181	544774996	-	544769088	1.0	1.0
gene:TraesCS2B03G0976700	Chr2B	552886862	552890395	+	552888628	Chr2B	544981351	544984884	+	544983117	1.0	1.0
gene:TraesCS2B03G0976800	Chr2B	552891503	552893375	-	552892439	Chr2B	544985992	544987864	-	544986928	1.0	1.0
gene:TraesCS2B03G0976900	Chr2B	552895865	552901956	+	552898910	Chr2B	544990354	544996445	+	544993399	1.0	1.0
gene:TraesCS2B03G0977100	Chr2B	553056549	553059358	+	553057953	Chr2B	545151119	545153928	+	545152523	1.0	1.0
gene:TraesCS2B03G0977200	Chr2B	553060213	553063205	-	553061709	Chr2B	545154783	545157775	-	545156279	1.0	1.0
gene:TraesCS2B03G0977300	Chr2B	553063451	553066347	+	553064899	Chr2B	545158021	545160917	+	545159469	1.0	1.0
gene:TraesCS2B03G0977600	Chr2B	553131187	553134982	+	553133084	Chr2B	545226203	545229998	+	545228100	1.0	1.0
gene:TraesCS2B03G0977700	Chr2B	553135219	553136400	-	553135809	Chr2B	545230235	545231416	-	545230825	1.0	1.0
gene:TraesCS2B03G0978000	Chr2B	553156537	553159162	-	553157849	Chr2B	545251555	545254180	-	545252867	1.0	1.0
gene:TraesCS2B03G0978200	Chr2B	553163503	553172652	+	553168077	Chr2B	545258521	545267670	+	545263095	1.0	1.0
gene:TraesCS2B03G0978300	Chr2B	553173072	553176833	+	553174952	Chr2B	545268090	545271851	+	545269970	1.0	1.0
gene:TraesCS2B03G0978400	Chr2B	553175706	553176824	-	553176265	Chr2B	545270724	545271842	-	545271283	1.0	1.0
gene:TraesCS2B03G0978800	Chr2B	553267764	553270472	-	553269118	Chr2B	545365235	545367943	-	545366589	1.0	1.0
gene:TraesCS2B03G0979300	Chr2B	553334890	553336620	+	553335755	Chr2B	545432540	545434270	+	545433405	1.0	1.0
gene:TraesCS2B03G0979800	Chr2B	553879615	553880369	+	553879992	Chr2B	545864839	545865593	+	545865216	1.0	1.0
gene:TraesCS2B03G0980000	Chr2B	554194103	554194711	+	554194407	Chr2B	546179882	546180490	+	546180186	1.0	1.0
gene:TraesCS2B03G0980100	Chr2B	554215623	554221162	-	554218392	Chr2B	546201659	546207198	-	546204428	1.0	1.0
gene:TraesCS2B03G0980200	Chr2B	554225958	554226344	+	554226151	Chr2B	546211994	546212380	+	546212187	1.0	1.0
gene:TraesCS2B03G0980800	Chr2B	554423860	554424407	+	554424133	Chr2B	546410720	546411267	+	546410993	1.0	1.0
gene:TraesCS2B03G0981700	Chr2B	554600194	554603499	-	554601846	Chr2B	546587247	546590552	-	546588899	1.0	1.0
gene:TraesCS2B03G0981800	Chr2B	554624541	554628751	+	554626646	Chr2B	546611594	546615804	+	546613699	1.0	1.0
gene:TraesCS2B03G0982000	Chr2B	554633115	554633378	+	554633246	Chr2B	546620168	546620431	+	546620299	1.0	1.0
gene:TraesCS2B03G0982100	Chr2B	554641886	554643808	+	554642847	Chr2B	546628939	546630861	+	546629900	1.0	1.0
gene:TraesCS2B03G0982600	Chr2B	554835944	554844402	+	554840173	Chr2B	546822997	546831455	+	546827226	1.0	1.0
gene:TraesCS2B03G0983100	Chr2B	554936190	554944489	+	554940339	Chr2B	546925086	546933385	+	546929235	1.0	1.0
gene:TraesCS2B03G0983300	Chr2B	554952845	554962811	-	554957828	Chr2B	546941741	546951707	-	546946724	1.0	1.0
gene:TraesCS2B03G0983500	Chr2B	554985012	555016874	-	555000943	Chr2B	546973908	547006207	-	546990057	1.0	1.0
gene:TraesCS2B03G0983600	Chr2B	555051437	555051901	+	555051669	Chr2B	547040770	547041234	+	547041002	1.0	1.0
gene:TraesCS2B03G0984100	Chr2B	555067472	555069145	-	555068308	Chr2B	547056949	547058622	-	547057785	1.0	1.0
gene:TraesCS2B03G0984000	Chr2B	555067266	555069546	+	555068406	Chr2B	547056743	547059023	+	547057883	1.0	1.0
gene:TraesCS2B03G0984300	Chr2B	555106333	555107433	-	555106883	Chr2B	547096022	547097122	-	547096572	1.0	1.0
gene:TraesCS2B03G0984500	Chr2B	555438656	555439779	-	555439217	Chr2B	547429127	547430250	-	547429688	1.0	1.0
gene:TraesCS2B03G0984700	Chr2B	555449343	555450449	-	555449896	Chr2B	547440144	547441250	-	547440697	1.0	1.0
gene:TraesCS2B03G0984800	Chr2B	555843910	555844733	+	555844321	Chr2B	547836641	547837464	+	547837052	1.0	1.0
gene:TraesCS2B03G0985000	Chr2B	555871548	555872186	-	555871867	Chr2B	547864588	547865226	-	547864907	1.0	1.0
gene:TraesCS2B03G0985900	Chr2B	555944174	555950346	-	555947260	Chr2B	548291617	548297789	+	548294703	1.0	1.0
gene:TraesCS2B03G0986200	Chr2B	556327608	556333293	+	556330450	Chr2B	548381831	548387516	+	548384673	1.0	1.0
gene:TraesCS2B03G0986400	Chr2B	556335524	556342838	-	556339181	Chr2B	548389747	548397061	-	548393404	1.0	1.0
gene:TraesCS2B03G0986500	Chr2B	556455354	556457274	-	556456314	Chr2B	548511386	548513306	-	548512346	1.0	1.0
gene:TraesCS2B03G0986800	Chr2B	556553044	556562365	+	556557704	Chr2B	548609482	548619283	+	548614382	1.0	1.0
gene:TraesCS2B03G0986900	Chr2B	556562368	556563167	+	556562767	Chr2B	548619286	548620085	+	548619685	1.0	1.0
gene:TraesCS2B03G0987000	Chr2B	556567055	556570041	+	556568548	Chr2B	548623972	548626958	+	548625465	1.0	1.0
gene:TraesCS2B03G0987300	Chr2B	556592946	556594474	+	556593710	Chr2B	548650724	548652252	+	548651488	1.0	1.0
gene:TraesCS2B03G0987700	Chr2B	556618363	556622973	+	556620668	Chr2B	548676141	548680751	+	548678446	1.0	1.0
gene:TraesCS2B03G0987800	Chr2B	556852031	556853720	-	556852875	Chr2B	548910631	548912320	-	548911475	1.0	1.0
gene:TraesCS2B03G0987900	Chr2B	556884016	556892145	+	556888080	Chr2B	548943161	548951290	+	548947225	1.0	1.0
gene:TraesCS2B03G0988000	Chr2B	556892596	556893282	-	556892939	Chr2B	548951741	548952427	-	548952084	1.0	1.0
gene:TraesCS2B03G0988200	Chr2B	556909766	556910794	-	556910280	Chr2B	548969373	548970401	-	548969887	1.0	1.0
gene:TraesCS2B03G0988500	Chr2B	556976911	556977981	+	556977446	Chr2B	549037636	549038706	+	549038171	1.0	1.0
gene:TraesCS2B03G0988700	Chr2B	557127280	557130982	+	557129131	Chr2B	549188277	549191979	+	549190128	1.0	1.0
gene:TraesCS2B03G0988800	Chr2B	557131045	557133824	-	557132434	Chr2B	549192042	549194821	-	549193431	1.0	1.0
gene:TraesCS2B03G0988900	Chr2B	557134098	557138970	-	557136534	Chr2B	549195095	549199967	-	549197531	1.0	1.0
gene:TraesCS2B03G0989000	Chr2B	557186280	557187866	-	557187073	Chr2B	549247688	549249274	-	549248481	1.0	1.0
gene:TraesCS2B03G0989300	Chr2B	557239802	557241659	-	557240730	Chr2B	549301463	549303320	-	549302391	1.0	1.0
gene:TraesCS2B03G0989500	Chr2B	557244137	557250374	-	557247255	Chr2B	549305798	549312036	-	549308917	1.0	1.0
gene:TraesCS2B03G0989800	Chr2B	557321385	557322721	+	557322053	Chr2B	549385165	549386501	+	549385833	1.0	1.0
gene:TraesCS2B03G0989900	Chr2B	557323050	557324338	-	557323694	Chr2B	549386830	549388118	-	549387474	1.0	1.0
gene:TraesCS2B03G0990000	Chr2B	557444334	557446018	-	557445176	Chr2B	549508390	549510074	-	549509232	1.0	1.0
gene:TraesCS2B03G0990100	Chr2B	557474118	557475333	-	557474725	Chr2B	549538615	549539830	-	549539222	1.0	1.0
gene:TraesCS2B03G0990200	Chr2B	557613380	557615569	+	557614474	Chr2B	549677676	549679865	+	549678770	1.0	1.0
gene:TraesCS2B03G0990400	Chr2B	557663554	557665710	+	557664632	Chr2B	549730172	549732328	+	549731250	1.0	1.0
gene:TraesCS2B03G0990700	Chr2B	557971190	557976735	+	557973962	Chr2B	550039727	550045272	+	550042499	1.0	1.0
gene:TraesCS2B03G0991100	Chr2B	558142374	558143850	-	558143112	Chr2B	550212982	550214461	-	550213721	1.0	0.994
gene:TraesCS2B03G0991200	Chr2B	558325247	558325999	+	558325623	Chr2B	550397165	550397917	+	550397541	1.0	1.0
gene:TraesCS2B03G0991400	Chr2B	558328327	558334035	-	558331181	Chr2B	550400245	550405953	-	550403099	1.0	0.999
gene:TraesCS2B03G0991900	Chr2B	558440385	558443165	-	558441775	Chr2B	550509945	550512725	-	550511335	1.0	1.0
gene:TraesCS2B03G0992100	Chr2B	558571773	558572222	-	558571997	Chr2B	550641528	550641977	-	550641752	1.0	1.0
gene:TraesCS2B03G0992400	Chr2B	558649291	558650525	+	558649908	Chr2B	550719000	550720234	+	550719617	1.0	1.0
gene:TraesCS2B03G0992300	Chr2B	558648855	558651041	-	558649948	Chr2B	550718564	550720750	-	550719657	1.0	1.0
gene:TraesCS2B03G0992800	Chr2B	558786112	558789043	-	558787577	Chr2B	550856401	550859332	-	550857866	1.0	1.0
gene:TraesCS2B03G0993000	Chr2B	558923273	558926150	-	558924711	Chr2B	550995193	550998070	-	550996631	1.0	1.0
gene:TraesCS2B03G0993500	Chr2B	559185621	559187080	+	559186350	Chr2B	551258584	551260043	+	551259313	1.0	1.0
gene:TraesCS2B03G0993600	Chr2B	559316631	559318373	-	559317502	Chr2B	551389921	551391663	-	551390792	1.0	1.0
gene:TraesCS2B03G0993700	Chr2B	559324853	559326477	-	559325665	Chr2B	551398143	551399767	-	551398955	1.0	1.0
gene:TraesCS2B03G0993900	Chr2B	559374620	559377819	-	559376219	Chr2B	551448414	551451613	-	551450013	1.0	1.0
gene:TraesCS2B03G0994200	Chr2B	559460159	559461196	-	559460677	Chr2B	551534158	551535195	-	551534676	1.0	1.0
gene:TraesCS2B03G0994300	Chr2B	559490102	559491865	-	559490983	Chr2B	551564101	551565864	-	551564982	1.0	1.0
gene:TraesCS2B03G0994400	Chr2B	559492030	559495621	-	559493825	Chr2B	551566029	551569620	-	551567824	1.0	1.0
gene:TraesCS2B03G0994500	Chr2B	559559295	559561328	-	559560311	Chr2B	551633294	551635327	-	551634310	1.0	1.0
gene:TraesCS2B03G0994800	Chr2B	559566167	559572165	-	559569166	Chr2B	551640166	551646164	-	551643165	1.0	1.0
gene:TraesCS2B03G0995000	Chr2B	559954725	559958422	+	559956573	Chr2B	552028724	552032421	+	552030572	1.0	1.0
gene:TraesCS2B03G0995100	Chr2B	560185437	560187771	-	560186604	Chr2B	552260576	552262910	-	552261743	1.0	1.0
gene:TraesCS2B03G0995200	Chr2B	560263576	560265215	-	560264395	Chr2B	552339553	552341192	-	552340372	1.0	1.0
gene:TraesCS2B03G0995300	Chr2B	560349691	560358593	-	560354142	Chr2B	552425828	552434730	-	552430279	1.0	0.999
gene:TraesCS2B03G0995500	Chr2B	561084551	561088297	+	561086424	Chr2B	553165032	553168778	+	553166905	1.0	1.0
gene:TraesCS2B03G0995800	Chr2B	561489644	561492524	+	561491084	Chr2B	553571414	553574294	+	553572854	1.0	1.0
gene:TraesCS2B03G0996000	Chr2B	561527801	561531476	+	561529638	Chr2B	553610630	553614305	+	553612467	1.0	1.0
gene:TraesCS2B03G0996100	Chr2B	561531930	561535810	-	561533870	Chr2B	553614759	553618639	-	553616699	1.0	1.0
gene:TraesCS2B03G0996200	Chr2B	561535945	561541690	+	561538817	Chr2B	553618774	553624519	+	553621646	1.0	1.0
gene:TraesCS2B03G0996400	Chr2B	561567138	561569896	-	561568517	Chr2B	553649967	553652725	-	553651346	1.0	1.0
gene:TraesCS2B03G0996500	Chr2B	561788875	561793164	-	561791019	Chr2B	553873571	553877860	-	553875715	1.0	1.0
gene:TraesCS2B03G0996600	Chr2B	561796350	561797559	+	561796954	Chr2B	553881046	553882255	+	553881650	1.0	0.995
gene:TraesCS2B03G0996700	Chr2B	561890958	561893783	+	561892370	Chr2B	553975757	553978582	+	553977169	1.0	1.0
gene:TraesCS2B03G0996800	Chr2B	561894124	561899161	+	561896642	Chr2B	553978923	553983960	+	553981441	1.0	1.0
gene:TraesCS2B03G0996900	Chr2B	562202649	562204217	-	562203433	Chr2B	554289063	554290618	-	554289840	0.991	0.991
gene:TraesCS2B03G0997000	Chr2B	562205558	562215053	-	562210305	Chr2B	554291959	554301454	-	554296706	1.0	1.0
gene:TraesCS2B03G0997100	Chr2B	562366013	562371640	-	562368826	Chr2B	554453628	554459255	-	554456441	1.0	1.0
gene:TraesCS2B03G0997500	Chr2B	563229814	563233200	+	563231507	Chr2B	555321204	555324590	+	555322897	1.0	1.0
gene:TraesCS2B03G0997800	Chr2B	563292915	563294616	+	563293765	Chr2B	555384305	555386006	+	555385155	1.0	1.0
gene:TraesCS2B03G0997900	Chr2B	563399025	563400038	+	563399531	Chr2B	555490415	555491428	+	555490921	1.0	1.0
gene:TraesCS2B03G0998100	Chr2B	563429596	563431025	+	563430310	Chr2B	555521312	555522741	+	555522026	1.0	1.0
gene:TraesCS2B03G0998400	Chr2B	563685571	563688225	+	563686898	Chr2B	555779148	555781802	+	555780475	1.0	1.0
gene:TraesCS2B03G0998500	Chr2B	563881241	563887937	-	563884589	Chr2B	555842623	555849319	-	555845971	1.0	1.0
gene:TraesCS2B03G0998600	Chr2B	563891360	563892522	-	563891941	Chr2B	555852666	555853828	-	555853247	1.0	1.0
