gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS7B03G0784600	Chr7B	530779489	530779725	-	530779607	Chr7B	526238490	526238726	-	526238608	1.0	1.0
gene:TraesCS7B03G0784800	Chr7B	530925406	530925672	-	530925539	Chr7B	526385849	526386115	-	526385982	1.0	1.0
gene:TraesCS7B03G0785200	Chr7B	530962347	530971222	+	530966784	Chr7B	526423115	526431990	+	526427552	1.0	1.0
gene:TraesCS7B03G0785300	Chr7B	530971667	530972373	-	530972020	Chr7B	526432435	526433141	-	526432788	1.0	1.0
gene:TraesCS7B03G0785400	Chr7B	531215408	531218434	+	531216921	Chr7B	526677110	526680136	+	526678623	1.0	1.0
gene:TraesCS7B03G0785500	Chr7B	531254532	531257075	-	531255803	Chr7B	526715266	526717809	-	526716537	1.0	1.0
gene:TraesCS7B03G0785600	Chr7B	531391278	531392006	-	531391642	Chr7B	526854135	526854863	-	526854499	1.0	1.0
gene:TraesCS7B03G0785700	Chr7B	531401973	531405528	+	531403750	Chr7B	526864830	526868385	+	526866607	1.0	1.0
gene:TraesCS7B03G0785800	Chr7B	531419472	531421327	-	531420399	Chr7B	526882803	526884658	-	526883730	1.0	1.0
gene:TraesCS7B03G0786000	Chr7B	531570425	531573059	+	531571742	Chr7B	527036147	527038781	+	527037464	1.0	1.0
gene:TraesCS7B03G0786100	Chr7B	531573309	531577385	-	531575347	Chr7B	527039031	527043107	-	527041069	1.0	1.0
gene:TraesCS7B03G0786300	Chr7B	532145675	532166196	+	532155935	Chr7B	527612539	527633060	+	527622799	1.0	1.0
gene:TraesCS7B03G0786800	Chr7B	532387956	532391718	+	532389837	Chr7B	527856076	527859838	+	527857957	1.0	1.0
gene:TraesCS7B03G0786900	Chr7B	532408299	532412210	-	532410254	Chr7B	527876940	527880851	-	527878895	1.0	1.0
gene:TraesCS7B03G0787500	Chr7B	532493309	532495930	+	532494619	Chr7B	527962164	527964785	+	527963474	1.0	1.0
gene:TraesCS7B03G0787700	Chr7B	532509961	532513305	+	532511633	Chr7B	527979128	527982472	+	527980800	1.0	1.0
gene:TraesCS7B03G0787800	Chr7B	532513820	532513975	-	532513897	Chr7B	527982987	527983142	-	527983064	1.0	1.0
gene:TraesCS7B03G0788100	Chr7B	532933311	532936741	+	532935026	Chr7B	528403678	528407108	+	528405393	1.0	1.0
gene:TraesCS7B03G0788300	Chr7B	533254818	533260808	+	533257813	Chr7B	528727920	528733910	+	528730915	1.0	1.0
gene:TraesCS7B03G0788400	Chr7B	533274385	533279607	+	533276996	Chr7B	528747830	528753052	+	528750441	1.0	1.0
gene:TraesCS7B03G0788500	Chr7B	533289222	533294475	+	533291848	Chr7B	528762971	528768224	+	528765597	1.0	1.0
gene:TraesCS7B03G0788600	Chr7B	533297163	533298233	+	533297698	Chr7B	528770912	528771982	+	528771447	1.0	1.0
gene:TraesCS7B03G0788700	Chr7B	533387151	533391991	+	533389571	Chr7B	528861091	528865931	+	528863511	1.0	1.0
gene:TraesCS7B03G0788800	Chr7B	533392605	533395643	+	533394124	Chr7B	528866545	528869583	+	528868064	1.0	1.0
gene:TraesCS7B03G0789000	Chr7B	533397615	533399061	+	533398338	Chr7B	528871555	528873001	+	528872278	1.0	1.0
gene:TraesCS7B03G0789100	Chr7B	533399844	533401518	+	533400681	Chr7B	528873784	528875458	+	528874621	1.0	1.0
gene:TraesCS7B03G0789400	Chr7B	533433937	533434440	-	533434188	Chr7B	528910967	528911470	-	528911218	1.0	1.0
gene:TraesCS7B03G0790000	Chr7B	534188781	534196148	+	534192464	Chr7B	529668731	529676098	+	529672414	1.0	1.0
gene:TraesCS7B03G0790600	Chr7B	534343517	534345261	+	534344389	Chr7B	529823467	529825211	+	529824339	1.0	1.0
gene:TraesCS7B03G0790700	Chr7B	534467774	534468797	-	534468285	Chr7B	529947724	529948747	-	529948235	1.0	1.0
gene:TraesCS7B03G0790800	Chr7B	534474384	534478833	-	534476608	Chr7B	529954334	529958783	-	529956558	1.0	1.0
gene:TraesCS7B03G0790900	Chr7B	534510324	534524554	-	534517439	Chr7B	529990274	530004504	-	529997389	1.0	1.0
gene:TraesCS7B03G0791100	Chr7B	534537978	534557359	-	534547668	Chr7B	530017928	530037309	-	530027618	1.0	1.0
gene:TraesCS7B03G0791400	Chr7B	534889291	534892862	+	534891076	Chr7B	530372899	530376470	+	530374684	1.0	1.0
gene:TraesCS7B03G0791500	Chr7B	534896069	534898245	-	534897157	Chr7B	530379677	530381853	-	530380765	1.0	1.0
gene:TraesCS7B03G0791600	Chr7B	534899707	534901130	+	534900418	Chr7B	530383315	530384738	+	530384026	1.0	1.0
gene:TraesCS7B03G0791700	Chr7B	534950811	534951314	-	534951062	Chr7B	530434419	530434922	-	530434670	1.0	1.0
gene:TraesCS7B03G0791800	Chr7B	534957153	534957876	+	534957514	Chr7B	530440761	530441484	+	530441122	1.0	1.0
gene:TraesCS7B03G0792100	Chr7B	535103700	535104203	-	535103951	Chr7B	530590326	530590829	-	530590577	1.0	1.0
gene:TraesCS7B03G0792400	Chr7B	535154041	535154937	+	535154489	Chr7B	530640998	530641894	+	530641446	1.0	1.0
gene:TraesCS7B03G0792600	Chr7B	535177902	535178327	+	535178114	Chr7B	530664859	530665284	+	530665071	1.0	1.0
gene:TraesCS7B03G0792700	Chr7B	535374647	535375472	+	535375059	Chr7B	530869724	530870549	+	530870136	1.0	1.0
gene:TraesCS7B03G0792800	Chr7B	535682435	535683115	+	535682775	Chr7B	531180009	531180689	+	531180349	1.0	1.0
gene:TraesCS7B03G0793100	Chr7B	535724150	535724936	-	535724543	Chr7B	531221724	531222510	-	531222117	1.0	1.0
gene:TraesCS7B03G0793500	Chr7B	536104114	536107598	+	536105856	Chr7B	531604168	531608033	+	531606100	1.0	1.0
gene:TraesCS7B03G0793600	Chr7B	536111177	536111746	-	536111461	Chr7B	531611612	531612181	-	531611896	1.0	1.0
gene:TraesCS7B03G0793900	Chr7B	536146464	536155305	+	536150884	Chr7B	531647790	531656631	+	531652210	1.0	1.0
gene:TraesCS7B03G0794000	Chr7B	536156756	536159889	+	536158322	Chr7B	531658082	531661215	+	531659648	1.0	1.0
gene:TraesCS7B03G0794100	Chr7B	536161424	536163409	+	536162416	Chr7B	531662750	531664735	+	531663742	1.0	1.0
gene:TraesCS7B03G0794200	Chr7B	536163587	536163979	+	536163783	Chr7B	531664913	531665305	+	531665109	1.0	1.0
gene:TraesCS7B03G0794300	Chr7B	536314653	536315891	+	536315272	Chr7B	531816649	531817887	+	531817268	1.0	1.0
gene:TraesCS7B03G0794500	Chr7B	536388996	536390324	+	536389660	Chr7B	531891167	531892495	+	531891831	1.0	1.0
gene:TraesCS7B03G0795200	Chr7B	536484054	536484281	+	536484167	Chr7B	531986653	531986880	+	531986766	1.0	1.0
gene:TraesCS7B03G0795900	Chr7B	536571188	536571739	+	536571463	Chr7B	532074784	532075335	+	532075059	1.0	1.0
gene:TraesCS7B03G0796200	Chr7B	536923410	536927445	+	536925427	Chr7B	532275520	532279555	+	532277537	1.0	1.0
gene:TraesCS7B03G0796300	Chr7B	536935305	536939126	+	536937215	Chr7B	532287415	532291236	+	532289325	1.0	1.0
gene:TraesCS7B03G0796400	Chr7B	536937342	536941907	-	536939624	Chr7B	532289452	532294017	-	532291734	1.0	1.0
gene:TraesCS7B03G0796500	Chr7B	537072735	537073022	+	537072878	Chr7B	532424876	532425163	+	532425019	1.0	1.0
gene:TraesCS7B03G0796700	Chr7B	537109006	537112692	-	537110849	Chr7B	532461648	532465334	-	532463491	1.0	1.0
gene:TraesCS7B03G0796800	Chr7B	537115750	537132129	-	537123939	Chr7B	532468392	532484771	-	532476581	1.0	1.0
gene:TraesCS7B03G0797000	Chr7B	537300730	537302062	+	537301396	Chr7B	532653939	532655271	+	532654605	1.0	1.0
gene:TraesCS7B03G0796900	Chr7B	537299347	537304085	-	537301716	Chr7B	532652556	532657294	-	532654925	1.0	1.0
gene:TraesCS7B03G0797100	Chr7B	537310165	537318191	-	537314178	Chr7B	532663515	532671541	-	532667528	1.0	1.0
gene:TraesCS7B03G0797500	Chr7B	537945466	537956758	+	537951112	Chr7B	533295979	533307271	+	533301625	1.0	1.0
gene:TraesCS7B03G0797700	Chr7B	537958318	537958905	-	537958611	Chr7B	533308831	533309418	-	533309124	1.0	1.0
gene:TraesCS7B03G0798100	Chr7B	538193443	538194309	-	538193876	Chr7B	533551765	533552631	-	533552198	1.0	1.0
gene:TraesCS7B03G0798300	Chr7B	538208737	538213318	-	538211027	Chr7B	533567060	533571641	-	533569350	1.0	1.0
gene:TraesCS7B03G0798600	Chr7B	538253448	538256448	-	538254948	Chr7B	533611949	533614949	-	533613449	1.0	1.0
gene:TraesCS7B03G0799300	Chr7B	538406474	538422212	+	538414343	Chr7B	533765565	533781303	+	533773434	1.0	1.0
gene:TraesCS7B03G0799600	Chr7B	538656135	538659200	+	538657667	Chr7B	534018477	534021542	+	534020009	1.0	1.0
gene:TraesCS7B03G0799700	Chr7B	538681957	538691507	+	538686732	Chr7B	534044299	534053849	+	534049074	1.0	1.0
gene:TraesCS7B03G0800000	Chr7B	539178577	539179965	-	539179271	Chr7B	534542274	534543662	-	534542968	1.0	1.0
gene:TraesCS7B03G0800100	Chr7B	539451980	539453608	-	539452794	Chr7B	534821055	534822683	-	534821869	1.0	1.0
gene:TraesCS7B03G0800200	Chr7B	539454908	539455255	+	539455081	Chr7B	534823983	534824330	+	534824156	1.0	1.0
gene:TraesCS7B03G0800600	Chr7B	539883645	539885920	+	539884782	Chr7B	535241424	535243699	+	535242561	1.0	1.0
gene:TraesCS7B03G0800800	Chr7B	539902632	539905575	-	539904103	Chr7B	535260411	535263354	-	535261882	1.0	1.0
gene:TraesCS7B03G0801100	Chr7B	540077480	540077743	-	540077611	Chr7B	535435888	535436151	-	535436019	1.0	1.0
gene:TraesCS7B03G0801200	Chr7B	540090520	540092947	+	540091733	Chr7B	535449104	535451531	+	535450317	1.0	1.0
gene:TraesCS7B03G0801300	Chr7B	540132684	540136916	+	540134800	Chr7B	535491326	535495558	+	535493442	1.0	1.0
gene:TraesCS7B03G0801400	Chr7B	540141736	540145862	+	540143799	Chr7B	535500378	535504504	+	535502441	1.0	1.0
gene:TraesCS7B03G0801500	Chr7B	540147389	540148654	+	540148021	Chr7B	535506031	535507296	+	535506663	1.0	1.0
gene:TraesCS7B03G0801600	Chr7B	540147392	540160441	+	540153916	Chr7B	535506034	535519299	+	535512666	1.0	1.0
gene:TraesCS7B03G0801700	Chr7B	540255164	540256476	+	540255820	Chr7B	535614299	535615611	+	535614955	1.0	1.0
gene:TraesCS7B03G0801800	Chr7B	540276890	540278738	+	540277814	Chr7B	535636470	535638318	+	535637394	1.0	1.0
gene:TraesCS7B03G0801900	Chr7B	540328103	540336491	+	540332297	Chr7B	535688051	535696617	+	535692334	1.0	1.0
gene:TraesCS7B03G0802000	Chr7B	540337304	540338984	+	540338144	Chr7B	535697430	535699110	+	535698270	1.0	1.0
gene:TraesCS7B03G0802200	Chr7B	540462149	540466035	+	540464092	Chr7B	535822275	535826161	+	535824218	1.0	1.0
gene:TraesCS7B03G0802300	Chr7B	540466810	540475778	-	540471294	Chr7B	535826936	535835904	-	535831420	1.0	1.0
gene:TraesCS7B03G0802400	Chr7B	540644384	540646654	-	540645519	Chr7B	536004935	536007205	-	536006070	1.0	1.0
gene:TraesCS7B03G0802500	Chr7B	540751259	540761129	+	540756194	Chr7B	536116735	536125967	+	536121351	0.951	0.951
gene:TraesCS7B03G0803400	Chr7B	541194937	541195908	+	541195422	Chr7B	536561127	536562098	+	536561612	1.0	1.0
gene:TraesCS7B03G0803500	Chr7B	541272809	541274793	+	541273801	Chr7B	536639152	536641136	+	536640144	1.0	1.0
gene:TraesCS7B03G0803700	Chr7B	541288823	541300460	+	541294641	Chr7B	536655514	536667509	+	536661511	1.0	1.0
gene:TraesCS7B03G0803800	Chr7B	541312830	541315677	-	541314253	Chr7B	536679879	536682726	-	536681302	1.0	1.0
gene:TraesCS7B03G0803900	Chr7B	541619367	541625336	+	541622351	Chr7B	536988561	536994530	+	536991545	1.0	1.0
gene:TraesCS7B03G0804700	Chr7B	541986032	541988406	+	541987219	Chr7B	537354109	537356483	+	537355296	1.0	1.0
gene:TraesCS7B03G0804800	Chr7B	542015298	542016599	+	542015948	Chr7B	537384137	537385438	+	537384787	1.0	1.0
gene:TraesCS7B03G0804900	Chr7B	542088153	542089391	+	542088772	Chr7B	537457343	537458581	+	537457962	1.0	1.0
gene:TraesCS7B03G0805100	Chr7B	542145463	542147536	-	542146499	Chr7B	537515301	537517374	-	537516337	1.0	1.0
gene:TraesCS7B03G0805700	Chr7B	542300423	542307771	+	542304097	Chr7B	537670401	537677749	+	537674075	1.0	0.999
gene:TraesCS7B03G0805800	Chr7B	542304450	542306909	-	542305679	Chr7B	537674428	537676887	-	537675657	1.0	0.999
gene:TraesCS7B03G0806800	Chr7B	542359157	542360560	+	542359858	Chr7B	537729461	537730864	+	537730162	1.0	1.0
gene:TraesCS7B03G0807100	Chr7B	542422988	542425480	-	542424234	Chr7B	537793385	537795877	-	537794631	1.0	1.0
gene:TraesCS7B03G0807300	Chr7B	542457615	542460341	-	542458978	Chr7B	537828476	537831202	-	537829839	1.0	1.0
gene:TraesCS7B03G0807500	Chr7B	542465511	542467129	-	542466320	Chr7B	537836527	537838145	-	537837336	1.0	1.0
gene:TraesCS7B03G0807600	Chr7B	542677268	542678435	-	542677851	Chr7B	538049891	538051058	-	538050474	1.0	1.0
gene:TraesCS7B03G0807700	Chr7B	542678804	542684902	-	542681853	Chr7B	538051427	538057525	-	538054476	1.0	1.0
gene:TraesCS7B03G0807800	Chr7B	542752701	542755603	+	542754152	Chr7B	538125330	538128232	+	538126781	1.0	1.0
gene:TraesCS7B03G0808000	Chr7B	542831657	542834545	-	542833101	Chr7B	538205280	538208168	-	538206724	1.0	1.0
gene:TraesCS7B03G0808100	Chr7B	542844804	542846735	+	542845769	Chr7B	538218427	538220358	+	538219392	1.0	1.0
gene:TraesCS7B03G0808300	Chr7B	542849029	542853175	-	542851102	Chr7B	538222652	538226798	-	538224725	1.0	0.999
gene:TraesCS7B03G0808400	Chr7B	542869580	542872443	+	542871011	Chr7B	538243203	538246066	+	538244634	1.0	1.0
gene:TraesCS7B03G0808900	Chr7B	543193583	543195850	+	543194716	Chr7B	538570826	538573093	+	538571959	1.0	1.0
gene:TraesCS7B03G0809000	Chr7B	543196893	543197612	-	543197252	Chr7B	538574136	538574855	-	538574495	1.0	1.0
gene:TraesCS7B03G0809400	Chr7B	543342357	543343598	+	543342977	Chr7B	538720708	538721949	+	538721328	1.0	1.0
gene:TraesCS7B03G0809500	Chr7B	543359401	543362966	+	543361183	Chr7B	538737746	538741311	+	538739528	1.0	1.0
gene:TraesCS7B03G0809600	Chr7B	543484762	543485385	+	543485073	Chr7B	538864067	538864690	+	538864378	1.0	1.0
gene:TraesCS7B03G0809700	Chr7B	543489670	543499781	-	543494725	Chr7B	538868975	538879175	-	538874075	1.0	1.0
gene:TraesCS7B03G0810000	Chr7B	543834885	543835221	-	543835053	Chr7B	539215760	539216096	-	539215928	1.0	1.0
gene:TraesCS7B03G0810100	Chr7B	543835564	543839538	+	543837551	Chr7B	539216439	539220413	+	539218426	1.0	1.0
gene:TraesCS7B03G0810300	Chr7B	543848467	543851818	+	543850142	Chr7B	539229556	539232907	+	539231231	1.0	1.0
gene:TraesCS7B03G0810400	Chr7B	543852121	543855487	-	543853804	Chr7B	539233210	539236576	-	539234893	1.0	1.0
gene:TraesCS7B03G0810500	Chr7B	544401514	544405707	+	544403610	Chr7B	539782717	539786910	+	539784813	1.0	1.0
gene:TraesCS7B03G0811200	Chr7B	544661911	544665315	+	544663613	Chr7B	540046059	540049463	+	540047761	1.0	1.0
gene:TraesCS7B03G0811700	Chr7B	544677774	544687551	-	544682662	Chr7B	540062278	540072674	-	540067476	1.0	1.0
gene:TraesCS7B03G0811900	Chr7B	544861300	544864600	+	544862950	Chr7B	540247562	540250862	+	540249212	1.0	1.0
gene:TraesCS7B03G0812300	Chr7B	545316044	545317075	+	545316559	Chr7B	540706602	540707633	+	540707117	1.0	1.0
gene:TraesCS7B03G0812400	Chr7B	545417675	545419429	+	545418552	Chr7B	540801133	540802887	+	540802010	1.0	1.0
gene:TraesCS7B03G0812500	Chr7B	545481791	545483725	+	545482758	Chr7B	540865729	540867663	+	540866696	1.0	1.0
gene:TraesCS7B03G0812600	Chr7B	545776588	545785098	-	545780843	Chr7B	541162963	541171473	-	541167218	1.0	1.0
gene:TraesCS7B03G0815600	Chr7B	547794436	547796932	+	547795684	Chr7B	543186903	543189399	+	543188151	1.0	1.0
gene:TraesCS7B03G0816000	Chr7B	548720614	548725290	+	548722952	Chr7B	544109480	544114334	+	544111907	1.0	1.0
gene:TraesCS7B03G0816100	Chr7B	548734132	548743364	+	548738748	Chr7B	544123223	544132451	+	544127837	1.0	1.0
gene:TraesCS7B03G0816300	Chr7B	548744258	548749112	+	548746685	Chr7B	544133345	544138199	+	544135772	1.0	1.0
gene:TraesCS7B03G0816400	Chr7B	548749579	548751568	-	548750573	Chr7B	544138666	544140791	-	544139728	1.0	1.0
gene:TraesCS7B03G0816600	Chr7B	549088193	549090988	-	549089590	Chr7B	544480176	544482971	-	544481573	1.0	1.0
gene:TraesCS7B03G0816700	Chr7B	549481421	549483224	+	549482322	Chr7B	544881057	544882860	+	544881958	1.0	1.0
gene:TraesCS7B03G0816800	Chr7B	549511504	549513272	+	549512388	Chr7B	544911423	544913191	+	544912307	1.0	1.0
gene:TraesCS7B03G0816900	Chr7B	549572630	549572923	+	549572776	Chr7B	544973223	544973516	+	544973369	1.0	0.99
gene:TraesCS7B03G0817000	Chr7B	549581440	549583208	+	549582324	Chr7B	544982183	544983951	+	544983067	1.0	1.0
gene:TraesCS7B03G0817200	Chr7B	550564369	550566182	-	550565275	Chr7B	545973515	545975328	-	545974421	1.0	1.0
gene:TraesCS7B03G0817300	Chr7B	550581506	550582623	+	550582064	Chr7B	545990652	545991769	+	545991210	1.0	1.0
gene:TraesCS7B03G0817400	Chr7B	550602099	550606144	+	550604121	Chr7B	546011345	546015390	+	546013367	1.0	1.0
gene:TraesCS7B03G0817500	Chr7B	550606180	550609233	+	550607706	Chr7B	546015426	546018479	+	546016952	1.0	1.0
gene:TraesCS7B03G0817600	Chr7B	550609163	550613883	-	550611523	Chr7B	546018409	546023385	-	546020897	1.0	1.0
gene:TraesCS7B03G0817800	Chr7B	550834994	550843583	-	550839288	Chr7B	546246267	546254856	-	546250561	1.0	1.0
gene:TraesCS7B03G0818700	Chr7B	551584660	551585721	+	551585190	Chr7B	546894782	546895843	+	546895312	1.0	1.0
gene:TraesCS7B03G0819000	Chr7B	551961977	551963703	+	551962840	Chr7B	547272510	547274236	+	547273373	1.0	1.0
gene:TraesCS7B03G0819400	Chr7B	552034373	552034681	+	552034527	Chr7B	547344860	547345168	+	547345014	1.0	1.0
gene:TraesCS7B03G0819500	Chr7B	552161842	552167092	-	552164467	Chr7B	547472937	547478187	-	547475562	1.0	1.0
gene:TraesCS7B03G0819800	Chr7B	552238294	552255840	-	552247067	Chr7B	547549440	547567775	-	547558607	1.0	1.0
gene:TraesCS7B03G0820900	Chr7B	552844012	552845779	+	552844895	Chr7B	548162095	548163862	+	548162978	1.0	1.0
gene:TraesCS7B03G0821000	Chr7B	552845284	552847526	-	552846405	Chr7B	548163367	548165609	-	548164488	1.0	1.0
gene:TraesCS7B03G0821200	Chr7B	552847761	552848805	+	552848283	Chr7B	548165844	548166888	+	548166366	1.0	1.0
gene:TraesCS7B03G0821300	Chr7B	552852922	552853239	-	552853080	Chr7B	548171005	548171322	-	548171163	1.0	1.0
gene:TraesCS7B03G0821500	Chr7B	553058985	553062913	+	553060949	Chr7B	548377825	548381753	+	548379789	1.0	1.0
gene:TraesCS7B03G0821600	Chr7B	553063301	553069861	-	553066581	Chr7B	548382141	548388701	-	548385421	1.0	1.0
gene:TraesCS7B03G0822000	Chr7B	554026504	554028903	+	554027703	Chr7B	549349552	549351951	+	549350751	1.0	1.0
gene:TraesCS7B03G0822500	Chr7B	554278368	554279609	+	554278988	Chr7B	549602918	549604159	+	549603538	1.0	1.0
gene:TraesCS7B03G0823000	Chr7B	554602897	554603927	+	554603412	Chr7B	549930546	549931576	+	549931061	1.0	1.0
gene:TraesCS7B03G0823500	Chr7B	554702603	554703310	+	554702956	Chr7B	550030634	550031341	+	550030987	1.0	1.0
gene:TraesCS7B03G0823600	Chr7B	554703546	554704650	+	554704098	Chr7B	550031577	550032681	+	550032129	1.0	1.0
gene:TraesCS7B03G0823700	Chr7B	555325280	555327024	+	555326152	Chr7B	550656665	550658409	+	550657537	1.0	1.0
gene:TraesCS7B03G0823800	Chr7B	555333701	555336366	-	555335033	Chr7B	550665086	550667751	-	550666418	1.0	1.0
gene:TraesCS7B03G0823900	Chr7B	555537322	555537816	-	555537569	Chr7B	550869742	550870236	-	550869989	1.0	1.0
gene:TraesCS7B03G0824100	Chr7B	555540282	555543681	-	555541981	Chr7B	550872871	550876270	-	550874570	1.0	1.0
gene:TraesCS7B03G0824400	Chr7B	555728022	555735151	-	555731586	Chr7B	551060653	551067917	-	551064285	1.0	1.0
gene:TraesCS7B03G0824500	Chr7B	555901289	555901663	+	555901476	Chr7B	551235904	551236278	+	551236091	1.0	1.0
gene:TraesCS7B03G0824900	Chr7B	556128292	556132491	-	556130391	Chr7B	551462908	551467107	-	551465007	1.0	1.0
gene:TraesCS7B03G0825000	Chr7B	556148317	556149377	-	556148847	Chr7B	551482933	551483993	-	551483463	1.0	1.0
gene:TraesCS7B03G0825400	Chr7B	556204223	556206228	+	556205225	Chr7B	551538839	551540844	+	551539841	1.0	1.0
gene:TraesCS7B03G0825500	Chr7B	556562433	556564209	+	556563321	Chr7B	551897227	551899003	+	551898115	1.0	1.0
gene:TraesCS7B03G0825600	Chr7B	556596338	556597450	+	556596894	Chr7B	551931134	551932246	+	551931690	1.0	1.0
gene:TraesCS7B03G0825800	Chr7B	556608175	556609934	+	556609054	Chr7B	551943756	551945515	+	551944635	1.0	1.0
gene:TraesCS7B03G0826000	Chr7B	556617893	556618120	+	556618006	Chr7B	551953474	551953701	+	551953587	1.0	1.0
gene:TraesCS7B03G0826300	Chr7B	556780111	556783435	-	556781773	Chr7B	552115958	552119282	-	552117620	1.0	1.0
gene:TraesCS7B03G0826400	Chr7B	556790552	556794226	-	556792389	Chr7B	552126399	552130073	-	552128236	1.0	1.0
gene:TraesCS7B03G0826500	Chr7B	556797422	556798096	-	556797759	Chr7B	552133269	552133943	-	552133606	1.0	1.0
gene:TraesCS7B03G0826800	Chr7B	557222518	557223940	-	557223229	Chr7B	552559729	552561151	-	552560440	1.0	1.0
gene:TraesCS7B03G0826900	Chr7B	557224128	557229008	+	557226568	Chr7B	552561736	552566616	+	552564176	1.0	0.995
gene:TraesCS7B03G0827100	Chr7B	557327367	557328851	+	557328109	Chr7B	552665323	552666807	+	552666065	1.0	1.0
gene:TraesCS7B03G0828200	Chr7B	557592397	557592945	-	557592671	Chr7B	552931167	552931715	-	552931441	1.0	1.0
gene:TraesCS7B03G0829000	Chr7B	557831651	557839137	+	557835394	Chr7B	553175743	553183391	+	553179567	1.0	1.0
gene:TraesCS7B03G0830100	Chr7B	558094025	558099959	+	558096992	Chr7B	553440524	553446910	+	553443717	1.0	1.0
gene:TraesCS7B03G0830200	Chr7B	558271425	558274376	+	558272900	Chr7B	553623717	553626668	+	553625192	1.0	1.0
gene:TraesCS7B03G0830300	Chr7B	558274834	558276502	-	558275668	Chr7B	553627126	553628794	-	553627960	1.0	1.0
gene:TraesCS7B03G0830400	Chr7B	558277323	558280092	-	558278707	Chr7B	553630020	553632789	-	553631404	1.0	1.0
gene:TraesCS7B03G0830500	Chr7B	558282755	558285239	-	558283997	Chr7B	553635452	553637936	-	553636694	1.0	1.0
gene:TraesCS7B03G0830600	Chr7B	558285608	558291131	-	558288369	Chr7B	553638305	553643828	-	553641066	1.0	1.0
gene:TraesCS7B03G0830700	Chr7B	558296689	558301118	+	558298903	Chr7B	553649386	553653815	+	553651600	1.0	1.0
gene:TraesCS7B03G0831100	Chr7B	558530110	558534330	-	558532220	Chr7B	553883880	553888100	-	553885990	1.0	1.0
gene:TraesCS7B03G0831900	Chr7B	558828229	558830769	-	558829499	Chr7B	554185374	554187914	-	554186644	1.0	1.0
gene:TraesCS7B03G0832000	Chr7B	558832537	558836464	-	558834500	Chr7B	554189682	554193609	-	554191645	1.0	1.0
gene:TraesCS7B03G0832400	Chr7B	559002184	559007172	+	559004678	Chr7B	554359886	554364874	+	554362380	1.0	1.0
gene:TraesCS7B03G0832600	Chr7B	559419472	559424452	+	559421962	Chr7B	554778142	554783122	+	554780632	1.0	1.0
gene:TraesCS7B03G0832700	Chr7B	559841775	559842300	+	559842037	Chr7B	555201989	555202514	+	555202251	1.0	1.0
gene:TraesCS7B03G0833300	Chr7B	560069160	560070575	+	560069867	Chr7B	555429575	555430990	+	555430282	1.0	1.0
gene:TraesCS7B03G0833500	Chr7B	560295275	560296253	+	560295764	Chr7B	555655690	555656668	+	555656179	1.0	1.0
gene:TraesCS7B03G0833600	Chr7B	560347474	560349766	-	560348620	Chr7B	555707889	555710181	-	555709035	1.0	1.0
gene:TraesCS7B03G0834100	Chr7B	560949508	560950200	-	560949854	Chr7B	556332681	556333373	-	556333027	1.0	1.0
gene:TraesCS7B03G0834400	Chr7B	561071647	561073934	-	561072790	Chr7B	556456160	556458675	-	556457417	1.0	1.0
gene:TraesCS7B03G0834600	Chr7B	561076739	561078173	+	561077456	Chr7B	556461645	556463079	+	556462362	1.0	1.0
gene:TraesCS7B03G0834500	Chr7B	561074126	561080830	-	561077478	Chr7B	556458867	556465736	-	556462301	1.0	1.0
gene:TraesCS7B03G0834800	Chr7B	561218971	561221514	+	561220242	Chr7B	556606367	556608910	+	556607638	1.0	1.0
gene:TraesCS7B03G0834900	Chr7B	561219986	561221341	-	561220663	Chr7B	556607382	556608737	-	556608059	1.0	1.0
gene:TraesCS7B03G0835300	Chr7B	561298911	561301516	+	561300213	Chr7B	556686657	556689262	+	556687959	1.0	1.0
gene:TraesCS7B03G0835800	Chr7B	561348318	561349829	-	561349073	Chr7B	556736603	556738114	-	556737358	1.0	1.0
gene:TraesCS7B03G0836200	Chr7B	561667575	561671198	+	561669386	Chr7B	557057267	557060890	+	557059078	1.0	1.0
gene:TraesCS7B03G0836600	Chr7B	561854714	561855227	+	561854970	Chr7B	557246222	557246735	+	557246478	1.0	1.0
gene:TraesCS7B03G0836800	Chr7B	561864231	561865929	-	561865080	Chr7B	557255739	557257437	-	557256588	1.0	1.0
gene:TraesCS7B03G0837600	Chr7B	562066320	562067576	-	562066948	Chr7B	557459372	557460628	-	557460000	1.0	1.0
gene:TraesCS7B03G0837700	Chr7B	562096792	562098355	-	562097573	Chr7B	557490087	557491650	-	557490868	1.0	1.0
gene:TraesCS7B03G0837800	Chr7B	562815661	562817775	+	562816718	Chr7B	558211153	558213267	+	558212210	1.0	1.0
gene:TraesCS7B03G0838600	Chr7B	562922345	562924361	+	562923353	Chr7B	558318164	558320180	+	558319172	1.0	1.0
gene:TraesCS7B03G0838700	Chr7B	562926859	562930001	-	562928430	Chr7B	558322872	558326014	-	558324443	1.0	1.0
gene:TraesCS7B03G0839000	Chr7B	562966766	562969302	-	562968034	Chr7B	558363420	558365956	-	558364688	1.0	1.0
