gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS1A03G0662500	Chr1A	453058120	453060209	-	453059164	Chr1A	451280508	451282597	-	451281552	1.0	1.0
gene:TraesCS1A03G0662600	Chr1A	453395026	453396387	-	453395706	Chr1A	451617712	451619073	-	451618392	1.0	1.0
gene:TraesCS1A03G0662700	Chr1A	453513021	453513779	+	453513400	Chr1A	451736094	451736852	+	451736473	1.0	1.0
gene:TraesCS1A03G0662800	Chr1A	453626535	453627689	+	453627112	Chr1A	451849958	451851112	+	451850535	1.0	1.0
gene:TraesCS1A03G0663000	Chr1A	453793375	453796206	+	453794790	Chr1A	452018321	452021152	+	452019736	1.0	1.0
gene:TraesCS1A03G0663100	Chr1A	453800047	453800672	-	453800359	Chr1A	452024993	452025618	-	452025305	1.0	1.0
gene:TraesCS1A03G0663200	Chr1A	453816408	453820722	+	453818565	Chr1A	452042146	452046460	+	452044303	1.0	1.0
gene:TraesCS1A03G0663300	Chr1A	453825457	453827012	+	453826234	Chr1A	452051195	452052750	+	452051972	1.0	1.0
gene:TraesCS1A03G0663500	Chr1A	454051700	454055398	-	454053549	Chr1A	452280749	452284447	-	452282598	1.0	1.0
gene:TraesCS1A03G0663600	Chr1A	454065083	454066738	-	454065910	Chr1A	452294132	452295787	-	452294959	1.0	1.0
gene:TraesCS1A03G0663800	Chr1A	454223629	454226284	-	454224956	Chr1A	452452678	452455333	-	452454005	1.0	0.994
gene:TraesCS1A03G0664000	Chr1A	454520728	454524636	+	454522682	Chr1A	452753443	452757351	+	452755397	1.0	1.0
gene:TraesCS1A03G0664100	Chr1A	454526119	454529155	-	454527637	Chr1A	452758834	452761870	-	452760352	1.0	1.0
gene:TraesCS1A03G0664300	Chr1A	454550950	454553475	-	454552212	Chr1A	452784057	452786582	-	452785319	1.0	1.0
gene:TraesCS1A03G0664400	Chr1A	454623838	454632069	+	454627953	Chr1A	452857082	452865313	+	452861197	1.0	1.0
gene:TraesCS1A03G0664700	Chr1A	454836722	454840240	+	454838481	Chr1A	453071838	453075356	+	453073597	1.0	1.0
gene:TraesCS1A03G0665000	Chr1A	455283484	455287470	-	455285477	Chr1A	453520442	453524428	-	453522435	1.0	1.0
gene:TraesCS1A03G0666000	Chr1A	455794113	455798562	+	455796337	Chr1A	454033522	454037971	+	454035746	1.0	1.0
gene:TraesCS1A03G0666400	Chr1A	456088754	456094154	+	456091454	Chr1A	454329423	454334823	+	454332123	1.0	1.0
gene:TraesCS1A03G0666500	Chr1A	456094816	456099109	+	456096962	Chr1A	454335485	454339778	+	454337631	1.0	1.0
gene:TraesCS1A03G0666800	Chr1A	456100682	456104207	+	456102444	Chr1A	454341617	454345142	+	454343379	1.0	1.0
gene:TraesCS1A03G0666900	Chr1A	456273281	456280837	+	456277059	Chr1A	454516009	454523565	+	454519787	1.0	1.0
gene:TraesCS1A03G0667000	Chr1A	456281481	456283884	-	456282682	Chr1A	454524209	454526612	-	454525410	1.0	1.0
gene:TraesCS1A03G0667200	Chr1A	456290860	456292121	+	456291490	Chr1A	454533588	454534849	+	454534218	1.0	1.0
gene:TraesCS1A03G0667300	Chr1A	456293657	456294261	+	456293959	Chr1A	454536385	454536989	+	454536687	1.0	1.0
gene:TraesCS1A03G0667700	Chr1A	456776696	456783065	+	456779880	Chr1A	455022757	455029126	+	455025941	1.0	1.0
gene:TraesCS1A03G0667800	Chr1A	456784940	456792297	+	456788618	Chr1A	455031001	455038358	+	455034679	1.0	1.0
gene:TraesCS1A03G0667900	Chr1A	456794357	456796242	-	456795299	Chr1A	455040418	455042303	-	455041360	1.0	1.0
gene:TraesCS1A03G0668000	Chr1A	457356775	457358850	+	457357812	Chr1A	455605028	455607103	+	455606065	1.0	1.0
gene:TraesCS1A03G0668100	Chr1A	457358939	457362602	-	457360770	Chr1A	455607192	455610855	-	455609023	1.0	1.0
gene:TraesCS1A03G0668200	Chr1A	457568166	457572624	-	457570395	Chr1A	455818471	455822929	-	455820700	1.0	1.0
gene:TraesCS1A03G0668400	Chr1A	457979330	457980480	-	457979905	Chr1A	456231388	456232538	-	456231963	1.0	1.0
gene:TraesCS1A03G0668500	Chr1A	457982025	457984201	-	457983113	Chr1A	456234083	456236259	-	456235171	1.0	1.0
gene:TraesCS1A03G0668600	Chr1A	457990920	457992879	+	457991899	Chr1A	456243202	456245161	+	456244181	1.0	1.0
gene:TraesCS1A03G0668700	Chr1A	458068472	458071080	-	458069776	Chr1A	456321204	456323812	-	456322508	1.0	1.0
gene:TraesCS1A03G0669000	Chr1A	458397396	458398630	+	458398013	Chr1A	456650948	456652182	+	456651565	1.0	1.0
gene:TraesCS1A03G0669100	Chr1A	458400079	458400830	+	458400454	Chr1A	456653631	456654382	+	456654006	1.0	1.0
gene:TraesCS1A03G0669200	Chr1A	458401771	458403874	-	458402822	Chr1A	456655323	456657426	-	456656374	1.0	1.0
gene:TraesCS1A03G0669300	Chr1A	458671475	458677280	+	458674377	Chr1A	456925794	456931844	+	456928819	1.0	1.0
gene:TraesCS1A03G0669400	Chr1A	458685052	458689286	-	458687169	Chr1A	456940070	456944304	-	456942187	1.0	1.0
gene:TraesCS1A03G0669500	Chr1A	459115895	459116887	+	459116391	Chr1A	457372180	457373172	+	457372676	1.0	1.0
gene:TraesCS1A03G0669900	Chr1A	459687753	459688373	+	459688063	Chr1A	457945325	457945945	+	457945635	1.0	1.0
gene:TraesCS1A03G0670100	Chr1A	459698739	459703672	-	459701205	Chr1A	457956311	457961244	-	457958777	1.0	1.0
gene:TraesCS1A03G0670400	Chr1A	459957080	459961239	-	459959159	Chr1A	458216684	458220843	-	458218763	1.0	1.0
gene:TraesCS1A03G0670500	Chr1A	459967897	459970244	-	459969070	Chr1A	458227680	458230027	-	458228853	1.0	1.0
gene:TraesCS1A03G0670600	Chr1A	460132745	460135878	+	460134311	Chr1A	458394134	458397267	+	458395700	1.0	1.0
gene:TraesCS1A03G0671100	Chr1A	460245470	460248182	+	460246826	Chr1A	458504528	458507240	+	458505884	1.0	1.0
gene:TraesCS1A03G0671200	Chr1A	460251422	460251973	-	460251697	Chr1A	458510480	458511031	-	458510755	1.0	1.0
gene:TraesCS1A03G0671300	Chr1A	460298007	460303453	+	460300730	Chr1A	458557065	458562511	+	458559788	1.0	1.0
gene:TraesCS1A03G0671500	Chr1A	460305059	460307474	+	460306266	Chr1A	458564117	458566532	+	458565324	1.0	1.0
gene:TraesCS1A03G0671800	Chr1A	460636269	460648671	+	460642470	Chr1A	458896289	458908694	+	458902491	1.0	1.0
gene:TraesCS1A03G0671900	Chr1A	460658030	460659023	+	460658526	Chr1A	458918053	458919046	+	458918549	1.0	1.0
gene:TraesCS1A03G0672100	Chr1A	460835599	460838892	+	460837245	Chr1A	459097180	459100473	+	459098826	1.0	1.0
gene:TraesCS1A03G0672400	Chr1A	460922734	460924704	-	460923719	Chr1A	459186662	459188632	-	459187647	1.0	1.0
gene:TraesCS1A03G0672500	Chr1A	461005524	461011286	-	461008405	Chr1A	459269857	459275619	-	459272738	1.0	1.0
gene:TraesCS1A03G0672600	Chr1A	461036386	461038718	-	461037552	Chr1A	459300719	459303051	-	459301885	1.0	1.0
gene:TraesCS1A03G0672700	Chr1A	461043307	461049424	-	461046365	Chr1A	459307640	459313757	-	459310698	1.0	1.0
gene:TraesCS1A03G0672800	Chr1A	461246167	461255864	-	461251015	Chr1A	459514099	459523796	-	459518947	1.0	1.0
gene:TraesCS1A03G0672900	Chr1A	461255979	461259558	+	461257768	Chr1A	459524187	459527766	+	459525976	1.0	1.0
gene:TraesCS1A03G0673200	Chr1A	461676776	461678837	+	461677806	Chr1A	459946840	459948904	+	459947872	1.0	1.0
gene:TraesCS1A03G0673300	Chr1A	461678855	461680984	-	461679919	Chr1A	459948922	459951051	-	459949986	1.0	1.0
gene:TraesCS1A03G0673800	Chr1A	462009314	462011093	+	462010203	Chr1A	460280712	460282491	+	460281601	1.0	1.0
gene:TraesCS1A03G0673900	Chr1A	462053322	462057843	-	462055582	Chr1A	460325309	460329830	-	460327569	1.0	1.0
gene:TraesCS1A03G0674000	Chr1A	462058414	462062608	-	462060511	Chr1A	460330401	460334595	-	460332498	1.0	1.0
gene:TraesCS1A03G0674100	Chr1A	462276757	462280808	-	462278782	Chr1A	460553635	460557686	-	460555660	1.0	1.0
gene:TraesCS1A03G0674400	Chr1A	462361592	462364367	+	462362979	Chr1A	460639089	460641864	+	460640476	1.0	1.0
gene:TraesCS1A03G0674500	Chr1A	462391547	462398742	+	462395144	Chr1A	460669777	460676972	+	460673374	1.0	1.0
gene:TraesCS1A03G0674600	Chr1A	462398147	462398707	-	462398427	Chr1A	460676377	460676937	-	460676657	1.0	1.0
gene:TraesCS1A03G0674900	Chr1A	462580465	462583696	-	462582080	Chr1A	460860063	460863294	-	460861678	1.0	1.0
gene:TraesCS1A03G0675000	Chr1A	462687200	462687965	+	462687582	Chr1A	460967358	460968123	+	460967740	1.0	1.0
gene:TraesCS1A03G0675100	Chr1A	462710606	462712714	+	462711660	Chr1A	460991110	460993218	+	460992164	1.0	1.0
gene:TraesCS1A03G0675300	Chr1A	462767051	462767457	+	462767254	Chr1A	461047826	461048232	+	461048029	1.0	1.0
gene:TraesCS1A03G0676100	Chr1A	463052778	463053617	+	463053197	Chr1A	461337578	461338417	+	461337997	1.0	1.0
gene:TraesCS1A03G0676300	Chr1A	463066479	463067200	+	463066839	Chr1A	461351279	461352000	+	461351639	1.0	1.0
gene:TraesCS1A03G0676400	Chr1A	463071935	463072698	+	463072316	Chr1A	461356735	461357498	+	461357116	1.0	1.0
gene:TraesCS1A03G0676500	Chr1A	463087911	463088655	+	463088283	Chr1A	461372711	461373455	+	461373083	1.0	1.0
gene:TraesCS1A03G0676700	Chr1A	463235923	463238312	-	463237117	Chr1A	461521743	461524132	-	461522937	1.0	1.0
gene:TraesCS1A03G0676900	Chr1A	463354609	463357063	-	463355836	Chr1A	461641601	461644055	-	461642828	1.0	1.0
gene:TraesCS1A03G0677200	Chr1A	463479567	463481923	+	463480745	Chr1A	461768723	461771079	+	461769901	1.0	1.0
gene:TraesCS1A03G0677300	Chr1A	463486591	463490626	-	463488608	Chr1A	461775747	461779782	-	461777764	1.0	1.0
gene:TraesCS1A03G0677600	Chr1A	463705203	463709812	+	463707507	Chr1A	461995982	462000591	+	461998286	1.0	1.0
gene:TraesCS1A03G0677700	Chr1A	463710033	463715354	-	463712693	Chr1A	462000812	462006133	-	462003472	1.0	1.0
gene:TraesCS1A03G0678300	Chr1A	463831952	463834152	+	463833052	Chr1A	462122731	462124931	+	462123831	1.0	1.0
gene:TraesCS1A03G0678400	Chr1A	463846161	463846664	+	463846412	Chr1A	462136940	462137443	+	462137191	1.0	1.0
gene:TraesCS1A03G0678900	Chr1A	464042613	464045187	+	464043900	Chr1A	462333927	462336501	+	462335214	1.0	1.0
gene:TraesCS1A03G0679300	Chr1A	464098276	464103806	+	464101041	Chr1A	462390320	462395850	+	462393085	1.0	1.0
gene:TraesCS1A03G0679400	Chr1A	464107538	464109975	-	464108756	Chr1A	462399582	462402019	-	462400800	1.0	1.0
gene:TraesCS1A03G0679600	Chr1A	464141905	464143896	-	464142900	Chr1A	462435597	462438007	-	462436802	0.985	0.985
gene:TraesCS1A03G0679700	Chr1A	464235487	464236034	+	464235760	Chr1A	462529961	462530508	+	462530234	1.0	1.0
gene:TraesCS1A03G0679800	Chr1A	464237308	464237715	-	464237511	Chr1A	462531782	462532189	-	462531985	1.0	1.0
gene:TraesCS1A03G0679900	Chr1A	464321931	464324551	-	464323241	Chr1A	462617029	462619649	-	462618339	1.0	1.0
gene:TraesCS1A03G0680500	Chr1A	464446562	464454447	-	464450504	Chr1A	462742535	462750420	-	462746477	1.0	0.996
gene:TraesCS1A03G0680600	Chr1A	464480097	464482496	-	464481296	Chr1A	462776185	462778584	-	462777384	1.0	1.0
gene:TraesCS1A03G0680800	Chr1A	464497304	464503842	-	464500573	Chr1A	462793392	462799930	-	462796661	1.0	1.0
gene:TraesCS1A03G0680900	Chr1A	464733379	464734031	-	464733705	Chr1A	463029972	463030624	-	463030298	1.0	1.0
gene:TraesCS1A03G0681000	Chr1A	464734823	464735251	-	464735037	Chr1A	463031416	463031844	-	463031630	1.0	1.0
gene:TraesCS1A03G0681200	Chr1A	464858506	464859156	+	464858831	Chr1A	463155411	463156061	+	463155736	1.0	1.0
gene:TraesCS1A03G0681300	Chr1A	464897397	464897906	+	464897651	Chr1A	463194919	463195428	+	463195173	1.0	1.0
gene:TraesCS1A03G0681600	Chr1A	464949160	464950539	-	464949849	Chr1A	463246853	463248232	-	463247542	1.0	1.0
gene:TraesCS1A03G0681700	Chr1A	464990275	464993713	-	464991994	Chr1A	463288263	463291701	-	463289982	1.0	1.0
gene:TraesCS1A03G0681800	Chr1A	465058650	465060495	-	465059572	Chr1A	463356638	463358483	-	463357560	1.0	1.0
gene:TraesCS1A03G0681900	Chr1A	465102372	465105227	-	465103799	Chr1A	463400234	463403089	-	463401661	1.0	1.0
gene:TraesCS1A03G0682100	Chr1A	465161641	465163269	-	465162455	Chr1A	463460248	463461876	-	463461062	1.0	1.0
gene:TraesCS1A03G0682200	Chr1A	465222651	465224565	-	465223608	Chr1A	463521478	463523392	-	463522435	1.0	1.0
gene:TraesCS1A03G0682300	Chr1A	465509629	465513165	+	465511397	Chr1A	463810370	463813906	+	463812138	1.0	1.0
gene:TraesCS1A03G0682400	Chr1A	465519121	465526440	+	465522780	Chr1A	463820155	463827474	+	463823814	1.0	1.0
gene:TraesCS1A03G0682500	Chr1A	465526514	465529296	-	465527905	Chr1A	463827548	463830330	-	463828939	1.0	1.0
gene:TraesCS1A03G0683000	Chr1A	465619318	465625157	+	465622237	Chr1A	463921287	463927126	+	463924206	1.0	1.0
gene:TraesCS1A03G0683200	Chr1A	465621762	465626956	-	465624359	Chr1A	463923731	463928925	-	463926328	1.0	1.0
gene:TraesCS1A03G0683400	Chr1A	465627787	465630807	-	465629297	Chr1A	463929756	463932776	-	463931266	1.0	1.0
gene:TraesCS1A03G0683900	Chr1A	465657148	465657402	+	465657275	Chr1A	463958836	463959090	+	463958963	1.0	1.0
gene:TraesCS1A03G0684000	Chr1A	465657780	465658286	+	465658033	Chr1A	463959468	463959974	+	463959721	1.0	1.0
gene:TraesCS1A03G0683800	Chr1A	465656509	465661862	-	465659185	Chr1A	463958197	463963550	-	463960873	1.0	1.0
gene:TraesCS1A03G0684100	Chr1A	465668438	465668725	+	465668581	Chr1A	463970300	463970587	+	463970443	1.0	1.0
gene:TraesCS1A03G0684200	Chr1A	465785076	465786933	-	465786004	Chr1A	464087220	464089077	-	464088148	1.0	1.0
gene:TraesCS1A03G0684400	Chr1A	465810702	465811649	+	465811175	Chr1A	464115589	464116536	+	464116062	1.0	1.0
gene:TraesCS1A03G0684700	Chr1A	465941599	465943710	+	465942654	Chr1A	464247356	464249467	+	464248411	1.0	1.0
gene:TraesCS1A03G0684800	Chr1A	465943907	465948139	-	465946023	Chr1A	464249664	464253896	-	464251780	1.0	1.0
gene:TraesCS1A03G0685100	Chr1A	466483508	466486755	+	466485131	Chr1A	464790700	464793947	+	464792323	1.0	1.0
gene:TraesCS1A03G0685200	Chr1A	466487387	466489360	+	466488373	Chr1A	464794579	464796552	+	464795565	1.0	1.0
gene:TraesCS1A03G0685300	Chr1A	466489955	466498035	-	466493995	Chr1A	464797147	464805227	-	464801187	1.0	1.0
gene:TraesCS1A03G0685400	Chr1A	466502234	466504195	-	466503214	Chr1A	464809426	464811387	-	464810406	1.0	1.0
gene:TraesCS1A03G0685600	Chr1A	466529820	466533206	-	466531513	Chr1A	464837012	464840398	-	464838705	1.0	1.0
gene:TraesCS1A03G0685700	Chr1A	466593986	466601287	+	466597636	Chr1A	464901178	464908479	+	464904828	1.0	1.0
gene:TraesCS1A03G0685800	Chr1A	466604195	466605752	+	466604973	Chr1A	464911387	464912944	+	464912165	1.0	1.0
gene:TraesCS1A03G0686100	Chr1A	466765206	466766571	+	466765888	Chr1A	465074275	465075640	+	465074957	1.0	1.0
gene:TraesCS1A03G0686200	Chr1A	466767017	466767277	-	466767147	Chr1A	465076086	465076346	-	465076216	1.0	1.0
gene:TraesCS1A03G0686400	Chr1A	466795643	466797123	+	466796383	Chr1A	465105185	465106665	+	465105925	1.0	1.0
gene:TraesCS1A03G0686500	Chr1A	466819288	466820858	+	466820073	Chr1A	465128991	465130561	+	465129776	1.0	1.0
gene:TraesCS1A03G0686600	Chr1A	466829166	466830232	+	466829699	Chr1A	465139211	465140277	+	465139744	1.0	1.0
gene:TraesCS1A03G0686700	Chr1A	466939322	466939874	+	466939598	Chr1A	465252075	465252627	+	465252351	1.0	1.0
gene:TraesCS1A03G0686900	Chr1A	466969181	466970521	+	466969851	Chr1A	465281934	465283274	+	465282604	1.0	1.0
gene:TraesCS1A03G0687100	Chr1A	466970734	466971057	-	466970895	Chr1A	465283487	465283810	-	465283648	1.0	1.0
gene:TraesCS1A03G0687400	Chr1A	467026407	467027482	-	467026944	Chr1A	465339160	465340235	-	465339697	1.0	1.0
gene:TraesCS1A03G0687500	Chr1A	467028171	467030799	-	467029485	Chr1A	465340924	465343552	-	465342238	1.0	1.0
gene:TraesCS1A03G0687600	Chr1A	467138689	467142283	-	467140486	Chr1A	465451853	465455447	-	465453650	1.0	1.0
gene:TraesCS1A03G0687700	Chr1A	467151736	467157666	+	467154701	Chr1A	465464900	465470830	+	465467865	1.0	1.0
gene:TraesCS1A03G0687800	Chr1A	467182504	467184508	+	467183506	Chr1A	465495668	465497672	+	465496670	1.0	1.0
gene:TraesCS1A03G0688000	Chr1A	467188359	467192711	+	467190535	Chr1A	465501523	465505875	+	465503699	1.0	1.0
gene:TraesCS1A03G0688100	Chr1A	467194213	467198941	-	467196577	Chr1A	465507377	465512105	-	465509741	1.0	1.0
gene:TraesCS1A03G0688400	Chr1A	467209649	467211641	-	467210645	Chr1A	465522813	465524805	-	465523809	1.0	1.0
gene:TraesCS1A03G0688900	Chr1A	467719448	467721923	+	467720685	Chr1A	466036875	466039350	+	466038112	1.0	1.0
gene:TraesCS1A03G0689300	Chr1A	468022692	468022916	-	468022804	Chr1A	466341017	466341241	-	466341129	1.0	1.0
gene:TraesCS1A03G0689600	Chr1A	468030516	468032866	+	468031691	Chr1A	466348841	466351191	+	466350016	1.0	1.0
gene:TraesCS1A03G0690100	Chr1A	468581256	468584277	+	468582766	Chr1A	466896602	466899623	+	466898112	1.0	1.0
gene:TraesCS1A03G0690200	Chr1A	468611045	468614350	-	468612697	Chr1A	466926989	466930294	-	466928641	1.0	0.999
gene:TraesCS1A03G0690300	Chr1A	468837568	468841166	-	468839367	Chr1A	467156434	467160032	-	467158233	1.0	1.0
gene:TraesCS1A03G0690400	Chr1A	468843706	468844197	-	468843951	Chr1A	467162572	467163063	-	467162817	1.0	1.0
gene:TraesCS1A03G0691100	Chr1A	468862572	468865065	+	468863818	Chr1A	467181438	467183931	+	467182684	1.0	1.0
gene:TraesCS1A03G0691200	Chr1A	468865652	468867448	+	468866550	Chr1A	467184518	467186314	+	467185416	1.0	1.0
gene:TraesCS1A03G0691300	Chr1A	468872221	468875308	-	468873764	Chr1A	467191087	467194174	-	467192630	1.0	1.0
gene:TraesCS1A03G0692000	Chr1A	468936441	468938469	+	468937455	Chr1A	467255799	467257827	+	467256813	1.0	1.0
gene:TraesCS1A03G0692100	Chr1A	468938387	468940766	-	468939576	Chr1A	467257745	467260124	-	467258934	1.0	1.0
gene:TraesCS1A03G0692600	Chr1A	470075343	470077375	-	470076359	Chr1A	468409266	468411298	-	468410282	1.0	1.0
gene:TraesCS1A03G0692700	Chr1A	470125991	470128116	-	470127053	Chr1A	468460342	468462467	-	468461404	1.0	1.0
gene:TraesCS1A03G0693100	Chr1A	470264663	470265073	-	470264868	Chr1A	468598785	468599195	-	468598990	1.0	1.0
gene:TraesCS1A03G0693200	Chr1A	470271490	470274958	-	470273224	Chr1A	468605612	468609080	-	468607346	1.0	1.0
gene:TraesCS1A03G0693300	Chr1A	470350169	470351048	-	470350608	Chr1A	468684277	468685156	-	468684716	1.0	1.0
gene:TraesCS1A03G0693500	Chr1A	470487436	470487870	+	470487653	Chr1A	468822195	468822629	+	468822412	1.0	1.0
gene:TraesCS1A03G0693400	Chr1A	470487387	470489024	-	470488205	Chr1A	468822146	468823783	-	468822964	1.0	1.0
gene:TraesCS1A03G0693600	Chr1A	470513022	470514539	+	470513780	Chr1A	468847622	468849139	+	468848380	1.0	1.0
gene:TraesCS1A03G0694000	Chr1A	470973874	470975200	+	470974537	Chr1A	469309603	469310929	+	469310266	1.0	1.0
gene:TraesCS1A03G0694100	Chr1A	471020251	471021052	-	471020651	Chr1A	469355980	469356781	-	469356380	1.0	1.0
gene:TraesCS1A03G0694200	Chr1A	471033726	471035890	-	471034808	Chr1A	469369455	469371619	-	469370537	1.0	1.0
gene:TraesCS1A03G0694300	Chr1A	471038851	471041327	-	471040089	Chr1A	469374580	469377056	-	469375818	1.0	1.0
gene:TraesCS1A03G0694600	Chr1A	471247162	471253653	+	471250407	Chr1A	469587133	469593624	+	469590378	1.0	1.0
gene:TraesCS1A03G0694700	Chr1A	471303303	471304237	+	471303770	Chr1A	469644530	469645464	+	469644997	1.0	1.0
gene:TraesCS1A03G0694800	Chr1A	471321587	471322634	-	471322110	Chr1A	469662814	469663861	-	469663337	1.0	1.0
gene:TraesCS1A03G0695500	Chr1A	471953160	471954347	+	471953753	Chr1A	470300056	470301243	+	470300649	1.0	1.0
gene:TraesCS1A03G0695700	Chr1A	472337435	472338674	-	472338054	Chr1A	470685586	470686825	-	470686205	1.0	1.0
gene:TraesCS1A03G0696200	Chr1A	472906012	472907776	-	472906894	Chr1A	471261564	471263328	-	471262446	1.0	1.0
gene:TraesCS1A03G0696300	Chr1A	472909559	472910962	-	472910260	Chr1A	471265111	471266514	-	471265812	1.0	1.0
gene:TraesCS1A03G0696400	Chr1A	472964831	472970273	-	472967552	Chr1A	471320624	471326066	-	471323345	1.0	1.0
gene:TraesCS1A03G0697800	Chr1A	473124381	473126828	-	473125604	Chr1A	471480702	471483149	-	471481925	1.0	1.0
gene:TraesCS1A03G0697900	Chr1A	473131884	473133066	-	473132475	Chr1A	471488205	471489387	-	471488796	1.0	1.0
gene:TraesCS1A03G0698000	Chr1A	473133658	473138021	-	473135839	Chr1A	471489979	471494342	-	471492160	1.0	1.0
gene:TraesCS1A03G0698400	Chr1A	473147080	473151154	-	473149117	Chr1A	471503708	471507782	-	471505745	1.0	1.0
gene:TraesCS1A03G0698700	Chr1A	473337666	473343493	+	473340579	Chr1A	471695008	471701095	+	471698051	1.0	1.0
gene:TraesCS1A03G0698900	Chr1A	473371067	473373234	+	473372150	Chr1A	471728744	471730911	+	471729827	1.0	1.0
gene:TraesCS1A03G0699200	Chr1A	473719776	473722810	+	473721293	Chr1A	472079783	472082817	+	472081300	1.0	1.0
gene:TraesCS1A03G0699400	Chr1A	473779879	473782637	+	473781258	Chr1A	472140797	472143555	+	472142176	1.0	1.0
gene:TraesCS1A03G0699700	Chr1A	473803481	473808563	+	473806022	Chr1A	472164399	472169481	+	472166940	1.0	1.0
gene:TraesCS1A03G0699900	Chr1A	473811270	473811513	+	473811391	Chr1A	472172188	472172431	+	472172309	1.0	1.0
gene:TraesCS1A03G0700800	Chr1A	474188984	474191270	+	474190127	Chr1A	472550277	472552563	+	472551420	1.0	1.0
gene:TraesCS1A03G0701000	Chr1A	474647314	474649338	+	474648326	Chr1A	473009758	473011782	+	473010770	1.0	1.0
gene:TraesCS1A03G0701100	Chr1A	474669498	474672010	+	474670754	Chr1A	473032238	473034750	+	473033494	1.0	1.0
gene:TraesCS1A03G0701200	Chr1A	474674783	474679624	+	474677203	Chr1A	473037523	473042364	+	473039943	1.0	1.0
gene:TraesCS1A03G0701300	Chr1A	475050843	475053000	+	475051921	Chr1A	473414940	473417097	+	473416018	1.0	1.0
gene:TraesCS1A03G0701600	Chr1A	475262087	475263607	-	475262847	Chr1A	473627921	473629442	-	473628681	1.0	0.999
gene:TraesCS1A03G0701700	Chr1A	475264708	475275499	-	475270103	Chr1A	473630543	473641488	-	473636015	1.0	0.999
gene:TraesCS1A03G0702200	Chr1A	475822184	475829377	-	475825780	Chr1A	474189095	474196288	-	474192691	1.0	1.0
gene:TraesCS1A03G0702300	Chr1A	475830530	475834528	-	475832529	Chr1A	474197441	474201439	-	474199440	1.0	1.0
gene:TraesCS1A03G0702600	Chr1A	475850783	475853544	-	475852163	Chr1A	474217694	474220455	-	474219074	1.0	1.0
gene:TraesCS1A03G0702700	Chr1A	475858475	475862227	-	475860351	Chr1A	474225386	474229138	-	474227262	1.0	1.0
gene:TraesCS1A03G0703000	Chr1A	475892833	475893247	-	475893040	Chr1A	474260219	474260633	-	474260426	1.0	1.0
gene:TraesCS1A03G0703100	Chr1A	475923968	475926266	-	475925117	Chr1A	474291361	474293659	-	474292510	1.0	1.0
gene:TraesCS1A03G0703200	Chr1A	476053371	476061024	+	476057197	Chr1A	474421055	474428708	+	474424881	1.0	1.0
gene:TraesCS1A03G0703300	Chr1A	476063149	476064735	-	476063942	Chr1A	474430833	474432419	-	474431626	1.0	1.0
gene:TraesCS1A03G0703600	Chr1A	476082071	476084090	-	476083080	Chr1A	474449755	474451774	-	474450764	1.0	1.0
gene:TraesCS1A03G0704200	Chr1A	476272166	476275868	-	476274017	Chr1A	474640545	474644247	-	474642396	1.0	1.0
gene:TraesCS1A03G0704300	Chr1A	476330953	476334781	-	476332867	Chr1A	474699335	474703163	-	474701249	1.0	1.0
gene:TraesCS1A03G0704500	Chr1A	476422782	476425077	+	476423929	Chr1A	474791494	474793789	+	474792641	1.0	1.0
gene:TraesCS1A03G0704600	Chr1A	476938413	476942115	+	476940264	Chr1A	475309490	475313192	+	475311341	1.0	1.0
gene:TraesCS1A03G0705800	Chr1A	478521924	478523540	+	478522732	Chr1A	476902196	476903812	+	476903004	1.0	1.0
gene:TraesCS1A03G0706000	Chr1A	478528350	478530907	+	478529628	Chr1A	476908622	476911179	+	476909900	1.0	1.0
gene:TraesCS1A03G0706100	Chr1A	478591907	478601091	+	478596499	Chr1A	476972557	476981741	+	476977149	1.0	1.0
gene:TraesCS1A03G0706200	Chr1A	478596758	478597648	+	478597203	Chr1A	476977408	476978298	+	476977853	1.0	1.0
gene:TraesCS1A03G0706500	Chr1A	478633905	478638657	+	478636281	Chr1A	477014828	477019580	+	477017204	1.0	1.0
gene:TraesCS1A03G0706600	Chr1A	478641265	478643000	+	478642132	Chr1A	477022188	477023923	+	477023055	1.0	1.0
gene:TraesCS1A03G0707400	Chr1A	479026328	479038650	-	479032489	Chr1A	477408532	477420854	-	477414693	1.0	1.0
gene:TraesCS1A03G0707500	Chr1A	479272656	479284534	-	479278595	Chr1A	477655113	477667230	-	477661171	1.0	1.0
gene:TraesCS1A03G0707900	Chr1A	479347999	479351792	+	479349895	Chr1A	477730922	477734715	+	477732818	1.0	1.0
gene:TraesCS1A03G0708000	Chr1A	479352789	479356246	-	479354517	Chr1A	477735712	477739169	-	477737440	1.0	1.0
gene:TraesCS1A03G0708400	Chr1A	479869528	479872029	-	479870778	Chr1A	478256374	478258875	-	478257624	1.0	1.0
gene:TraesCS1A03G0708500	Chr1A	479963694	479968463	-	479966078	Chr1A	478350773	478355542	-	478353157	1.0	1.0
gene:TraesCS1A03G0708600	Chr1A	480063316	480065365	+	480064340	Chr1A	478450779	478452828	+	478451803	1.0	1.0
