gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS7A03G0640900	Chr7A	292327093	292327422	-	292327257	Chr7A	287890455	287890784	-	287890619	1.0	1.0
gene:TraesCS7A03G0641500	Chr7A	292496903	292497187	-	292497045	Chr7A	288061434	288061718	-	288061576	1.0	1.0
gene:TraesCS7A03G0641600	Chr7A	292498886	292500058	+	292499472	Chr7A	288063417	288064589	+	288064003	1.0	0.994
gene:TraesCS7A03G0641700	Chr7A	292500560	292504236	-	292502398	Chr7A	288065091	288068767	-	288066929	1.0	1.0
gene:TraesCS7A03G0641800	Chr7A	293301989	293305921	+	293303955	Chr7A	288867820	288871752	+	288869786	1.0	1.0
gene:TraesCS7A03G0641900	Chr7A	293310548	293317293	+	293313920	Chr7A	288876380	288883471	+	288879925	1.0	1.0
gene:TraesCS7A03G0642000	Chr7A	293357391	293361868	+	293359629	Chr7A	288923790	288928267	+	288926028	1.0	1.0
gene:TraesCS7A03G0642100	Chr7A	293362059	293363229	+	293362644	Chr7A	288928458	288929628	+	288929043	1.0	1.0
gene:TraesCS7A03G0642200	Chr7A	293364878	293372943	-	293368910	Chr7A	288931277	288939342	-	288935309	1.0	1.0
gene:TraesCS7A03G0642300	Chr7A	293551223	293562830	+	293557026	Chr7A	289118733	289130740	+	289124736	1.0	1.0
gene:TraesCS7A03G0642700	Chr7A	293592184	293592861	-	293592522	Chr7A	289160498	289161175	-	289160836	1.0	1.0
gene:TraesCS7A03G0643100	Chr7A	294034514	294042353	-	294038433	Chr7A	289606810	289614972	-	289610891	1.0	1.0
gene:TraesCS7A03G0643600	Chr7A	294703442	294704582	+	294704012	Chr7A	290279048	290280188	+	290279618	1.0	1.0
gene:TraesCS7A03G0643700	Chr7A	294707678	294712264	+	294709971	Chr7A	290283507	290288093	+	290285800	1.0	0.999
gene:TraesCS7A03G0643800	Chr7A	295033252	295043330	+	295038291	Chr7A	290609885	290619963	+	290614924	1.0	1.0
gene:TraesCS7A03G0644200	Chr7A	295337204	295338583	+	295337893	Chr7A	290915972	290917559	+	290916765	1.0	1.0
gene:TraesCS7A03G0644400	Chr7A	295339351	295351664	-	295345507	Chr7A	290918327	290930640	-	290924483	1.0	1.0
gene:TraesCS7A03G0644900	Chr7A	296010881	296019073	-	296014977	Chr7A	291595932	291604124	-	291600028	1.0	1.0
gene:TraesCS7A03G0645100	Chr7A	296074066	296076276	+	296075171	Chr7A	291659279	291661489	+	291660384	1.0	1.0
gene:TraesCS7A03G0645200	Chr7A	296213653	296218457	-	296216055	Chr7A	291799279	291804083	-	291801681	1.0	1.0
gene:TraesCS7A03G0645400	Chr7A	296220161	296227263	-	296223712	Chr7A	291805787	291812889	-	291809338	1.0	1.0
gene:TraesCS7A03G0646000	Chr7A	297188309	297188599	+	297188454	Chr7A	292782287	292782577	+	292782432	1.0	1.0
gene:TraesCS7A03G0646200	Chr7A	297224869	297225762	+	297225315	Chr7A	292818847	292819740	+	292819293	1.0	1.0
gene:TraesCS7A03G0646300	Chr7A	297226264	297235589	-	297230926	Chr7A	292820242	292829567	-	292824904	1.0	1.0
gene:TraesCS7A03G0646400	Chr7A	297254087	297257489	-	297255788	Chr7A	292848065	292851467	-	292849766	1.0	1.0
gene:TraesCS7A03G0647000	Chr7A	297499766	297503871	+	297501818	Chr7A	293094653	293098758	+	293096705	1.0	1.0
gene:TraesCS7A03G0647100	Chr7A	297503375	297505831	-	297504603	Chr7A	293098262	293100718	-	293099490	1.0	1.0
gene:TraesCS7A03G0647200	Chr7A	297707379	297708973	+	297708176	Chr7A	293304012	293305606	+	293304809	1.0	1.0
gene:TraesCS7A03G0647900	Chr7A	298801717	298806477	+	298804097	Chr7A	294405461	294410221	+	294407841	1.0	1.0
gene:TraesCS7A03G0648000	Chr7A	298803770	298810104	-	298806937	Chr7A	294407514	294413848	-	294410681	1.0	1.0
gene:TraesCS7A03G0648100	Chr7A	298955257	298957656	+	298956456	Chr7A	294559555	294561954	+	294560754	1.0	1.0
gene:TraesCS7A03G0648400	Chr7A	299490479	299493801	+	299492140	Chr7A	295096860	295100182	+	295098521	1.0	1.0
gene:TraesCS7A03G0648500	Chr7A	299606183	299606985	+	299606584	Chr7A	295212564	295213366	+	295212965	1.0	1.0
gene:TraesCS7A03G0648600	Chr7A	299606183	299612933	-	299609558	Chr7A	295212564	295219314	-	295215939	1.0	1.0
gene:TraesCS7A03G0649200	Chr7A	300990203	300992663	-	300991433	Chr7A	296588304	296590764	-	296589534	1.0	1.0
gene:TraesCS7A03G0649300	Chr7A	301005837	301006525	+	301006181	Chr7A	296603940	296604628	+	296604284	1.0	1.0
gene:TraesCS7A03G0649800	Chr7A	302327866	302330172	+	302329019	Chr7A	297941847	297944153	+	297943000	1.0	1.0
gene:TraesCS7A03G0649900	Chr7A	302864675	302865052	-	302864863	Chr7A	298480037	298480414	-	298480225	1.0	1.0
gene:TraesCS7A03G0650400	Chr7A	303240421	303243699	+	303242060	Chr7A	298856424	298859853	+	298858138	1.0	1.0
gene:TraesCS7A03G0650600	Chr7A	303409910	303410467	+	303410188	Chr7A	299027680	299028237	+	299027958	1.0	1.0
gene:TraesCS7A03G0650900	Chr7A	303693916	303694311	-	303694113	Chr7A	299312714	299313109	-	299312911	1.0	0.997
gene:TraesCS7A03G0651000	Chr7A	303705453	303706118	-	303705785	Chr7A	299324251	299324916	-	299324583	1.0	1.0
gene:TraesCS7A03G0651800	Chr7A	303752547	303754556	-	303753551	Chr7A	299372346	299374355	-	299373350	1.0	1.0
gene:TraesCS7A03G0651900	Chr7A	303759410	303761808	-	303760609	Chr7A	299379209	299381607	-	299380408	1.0	1.0
gene:TraesCS7A03G0652100	Chr7A	303795882	303797203	+	303796542	Chr7A	299415681	299417002	+	299416341	1.0	1.0
gene:TraesCS7A03G0652400	Chr7A	303809984	303810716	-	303810350	Chr7A	299429783	299430515	-	299430149	1.0	1.0
gene:TraesCS7A03G0652600	Chr7A	303816714	303854736	+	303835725	Chr7A	299436797	299475374	+	299456085	1.0	1.0
gene:TraesCS7A03G0653600	Chr7A	303910952	303913650	-	303912301	Chr7A	299532194	299534892	-	299533543	1.0	1.0
gene:TraesCS7A03G0654800	Chr7A	303963044	303973605	-	303968324	Chr7A	299584265	299594963	-	299589614	1.0	1.0
gene:TraesCS7A03G0655200	Chr7A	304737996	304743035	+	304740515	Chr7A	300367491	300372530	+	300370010	1.0	1.0
gene:TraesCS7A03G0655400	Chr7A	305463950	305484052	+	305474001	Chr7A	301098108	301118210	+	301108159	1.0	1.0
gene:TraesCS7A03G0656200	Chr7A	306390753	306393054	+	306391903	Chr7A	302029176	302031477	+	302030326	1.0	1.0
gene:TraesCS7A03G0656600	Chr7A	307458421	307459386	-	307458903	Chr7A	303101577	303102542	-	303102059	1.0	1.0
gene:TraesCS7A03G0657200	Chr7A	308104709	308105429	-	308105069	Chr7A	303750490	303751210	-	303750850	1.0	1.0
gene:TraesCS7A03G0657400	Chr7A	308317834	308320978	+	308319406	Chr7A	303964181	303967313	+	303965747	1.0	1.0
gene:TraesCS7A03G0657600	Chr7A	308679673	308679909	+	308679791	Chr7A	304328854	304329090	+	304328972	1.0	1.0
gene:TraesCS7A03G0658800	Chr7A	310046833	310047299	-	310047066	Chr7A	305699694	305700160	-	305699927	1.0	0.94
gene:TraesCS7A03G0658900	Chr7A	310051878	310052549	-	310052213	Chr7A	305704738	305705409	-	305705073	1.0	1.0
gene:TraesCS7A03G0659000	Chr7A	310055387	310056077	-	310055732	Chr7A	305708542	305709232	-	305708887	1.0	1.0
gene:TraesCS7A03G0659300	Chr7A	310565505	310566727	+	310566116	Chr7A	306220897	306222119	+	306221508	1.0	1.0
gene:TraesCS7A03G0659600	Chr7A	310688147	310692116	-	310690131	Chr7A	306344545	306348514	-	306346529	1.0	1.0
gene:TraesCS7A03G0660000	Chr7A	311575773	311579213	+	311577493	Chr7A	307235825	307239265	+	307237545	1.0	1.0
gene:TraesCS7A03G0660200	Chr7A	311717326	311718207	-	311717766	Chr7A	307377379	307378260	-	307377819	1.0	1.0
gene:TraesCS7A03G0660500	Chr7A	311905207	311906039	+	311905623	Chr7A	307566106	307566938	+	307566522	1.0	1.0
gene:TraesCS7A03G0660700	Chr7A	312287003	312304417	-	312295710	Chr7A	307948171	307965596	-	307956883	1.0	1.0
gene:TraesCS7A03G0661500	Chr7A	312789150	312793010	+	312791080	Chr7A	308451996	308455856	+	308453926	1.0	1.0
gene:TraesCS7A03G0661900	Chr7A	313700418	313750264	+	313725341	Chr7A	309366895	309416049	+	309391472	1.0	1.0
gene:TraesCS7A03G0663200	Chr7A	314550961	314554534	+	314552747	Chr7A	310221824	310225397	+	310223610	1.0	1.0
gene:TraesCS7A03G0663600	Chr7A	314908404	314919803	+	314914103	Chr7A	310583874	310595396	+	310589635	1.0	0.999
gene:TraesCS7A03G0664300	Chr7A	315559832	315560478	-	315560155	Chr7A	311239131	311239777	-	311239454	1.0	1.0
gene:TraesCS7A03G0664400	Chr7A	315610750	315629049	+	315619899	Chr7A	311290439	311309248	+	311299843	1.0	1.0
gene:TraesCS7A03G0664700	Chr7A	316231281	316231633	+	316231457	Chr7A	311914489	311914841	+	311914665	1.0	1.0
gene:TraesCS7A03G0665400	Chr7A	318775486	318784909	+	318780197	Chr7A	314410552	314419975	+	314415263	1.0	1.0
gene:TraesCS7A03G0665700	Chr7A	319647282	319661155	+	319654218	Chr7A	315284377	315298250	+	315291313	1.0	0.998
gene:TraesCS7A03G0666300	Chr7A	319889295	319890308	-	319889801	Chr7A	315528319	315529332	-	315528825	1.0	1.0
gene:TraesCS7A03G0666500	Chr7A	320361823	320379524	-	320370673	Chr7A	316013099	316031310	-	316022204	1.0	1.0
gene:TraesCS7A03G0667100	Chr7A	320881193	320885932	+	320883562	Chr7A	316535218	316539957	+	316537587	1.0	1.0
gene:TraesCS7A03G0667300	Chr7A	321475685	321495949	-	321485817	Chr7A	317132465	317152715	-	317142590	1.0	1.0
gene:TraesCS7A03G0668500	Chr7A	322083141	322086322	-	322084731	Chr7A	317744615	317748061	-	317746338	1.0	1.0
gene:TraesCS7A03G0668600	Chr7A	322233094	322234582	-	322233838	Chr7A	317895518	317897006	-	317896262	1.0	1.0
gene:TraesCS7A03G0669400	Chr7A	323916185	323927763	+	323921974	Chr7A	319587234	319598812	+	319593023	1.0	1.0
gene:TraesCS7A03G0669600	Chr7A	324827562	324827993	+	324827777	Chr7A	320508574	320509005	+	320508789	1.0	1.0
gene:TraesCS7A03G0669800	Chr7A	325280248	325281426	-	325280837	Chr7A	320963964	320965142	-	320964553	1.0	1.0
gene:TraesCS7A03G0669900	Chr7A	325296112	325300256	-	325298184	Chr7A	320979827	320984261	-	320982044	1.0	1.0
gene:TraesCS7A03G0670400	Chr7A	325943237	325944170	-	325943703	Chr7A	321635827	321636760	-	321636293	1.0	1.0
gene:TraesCS7A03G0671300	Chr7A	327739401	327784933	+	327762167	Chr7A	323432581	323479368	+	323455974	1.0	1.0
gene:TraesCS7A03G0671600	Chr7A	327781739	327786371	-	327784055	Chr7A	323476174	323480806	-	323478490	1.0	1.0
gene:TraesCS7A03G0671700	Chr7A	329220896	329223677	+	329222286	Chr7A	324923798	324926579	+	324925188	1.0	1.0
gene:TraesCS7A03G0671800	Chr7A	329234542	329245539	-	329240040	Chr7A	324937444	324948441	-	324942942	1.0	1.0
gene:TraesCS7A03G0672200	Chr7A	330001286	330008020	-	330004653	Chr7A	325709116	325715547	-	325712331	0.934	0.934
gene:TraesCS7A03G0672400	Chr7A	330543089	330565029	-	330554059	Chr7A	326024671	326046611	-	326035641	1.0	1.0
gene:TraesCS7A03G0673600	Chr7A	331814868	331816196	+	331815532	Chr7A	327305984	327307312	+	327306648	1.0	1.0
gene:TraesCS7A03G0673800	Chr7A	332414638	332422090	-	332418364	Chr7A	327909157	327916609	-	327912883	1.0	1.0
gene:TraesCS7A03G0673900	Chr7A	332579720	332580715	+	332580217	Chr7A	328074244	328075239	+	328074741	1.0	1.0
gene:TraesCS7A03G0674200	Chr7A	333498298	333502258	-	333500278	Chr7A	328986592	328990552	-	328988572	1.0	1.0
gene:TraesCS7A03G0674400	Chr7A	333982346	333992082	+	333987214	Chr7A	329472180	329481916	+	329477048	1.0	1.0
gene:TraesCS7A03G0675100	Chr7A	334927644	334954628	-	334941136	Chr7A	330425661	330452649	-	330439155	1.0	1.0
gene:TraesCS7A03G0675500	Chr7A	335672345	335673277	+	335672811	Chr7A	331175778	331176710	+	331176244	1.0	1.0
gene:TraesCS7A03G0676500	Chr7A	336898517	336928871	-	336913694	Chr7A	332417182	332447960	-	332432571	1.0	1.0
gene:TraesCS7A03G0676700	Chr7A	336954888	336955436	-	336955162	Chr7A	332473977	332474525	-	332474251	1.0	1.0
gene:TraesCS7A03G0676900	Chr7A	337072729	337073423	+	337073076	Chr7A	332594353	332595047	+	332594700	1.0	1.0
gene:TraesCS7A03G0677900	Chr7A	337576886	337581038	-	337578962	Chr7A	333103555	333107707	-	333105631	1.0	1.0
gene:TraesCS7A03G0678200	Chr7A	338931329	338935555	-	338933442	Chr7A	334465793	334470019	-	334467906	1.0	0.998
gene:TraesCS7A03G0678600	Chr7A	340443261	340452043	-	340447652	Chr7A	335984208	335992990	-	335988599	1.0	1.0
gene:TraesCS7A03G0679300	Chr7A	341200762	341205578	-	341203170	Chr7A	336754940	336759756	-	336757348	1.0	1.0
gene:TraesCS7A03G0680200	Chr7A	343058816	343064394	+	343061605	Chr7A	338625175	338630758	+	338627966	1.0	1.0
gene:TraesCS7A03G0680900	Chr7A	343945875	343953688	+	343949781	Chr7A	339514920	339522733	+	339518826	1.0	1.0
gene:TraesCS7A03G0681000	Chr7A	344181439	344186742	-	344184090	Chr7A	339750484	339756070	-	339753277	1.0	1.0
gene:TraesCS7A03G0681700	Chr7A	345389270	345394285	-	345391777	Chr7A	340974521	340979536	-	340977028	1.0	1.0
gene:TraesCS7A03G0682000	Chr7A	345842403	345858246	-	345850324	Chr7A	341429897	341445740	-	341437818	1.0	1.0
gene:TraesCS7A03G0682500	Chr7A	346712559	346713009	-	346712784	Chr7A	342305388	342305838	-	342305613	1.0	1.0
gene:TraesCS7A03G0682600	Chr7A	347014423	347022505	+	347018464	Chr7A	342609326	342617666	+	342613496	1.0	1.0
gene:TraesCS7A03G0682800	Chr7A	347208953	347214233	+	347211593	Chr7A	342804517	342809797	+	342807157	1.0	1.0
gene:TraesCS7A03G0683700	Chr7A	347790739	347795511	+	347793125	Chr7A	343390025	343395074	+	343392549	1.0	1.0
gene:TraesCS7A03G0684200	Chr7A	348229775	348241726	+	348235750	Chr7A	343834658	343846609	+	343840633	1.0	1.0
gene:TraesCS7A03G0684800	Chr7A	349066454	349071367	+	349068910	Chr7A	344674993	344679906	+	344677449	1.0	1.0
gene:TraesCS7A03G0685300	Chr7A	349611670	349616229	-	349613949	Chr7A	345224358	345229059	-	345226708	1.0	0.999
gene:TraesCS7A03G0685400	Chr7A	349648286	349649146	+	349648716	Chr7A	345261686	345262546	+	345262116	1.0	0.998
gene:TraesCS7A03G0686000	Chr7A	351129414	351129743	-	351129578	Chr7A	346768261	346768590	-	346768425	1.0	1.0
gene:TraesCS7A03G0686300	Chr7A	351448868	351457139	+	351453003	Chr7A	347088384	347096655	+	347092519	1.0	1.0
gene:TraesCS7A03G0687600	Chr7A	351512701	351513257	-	351512979	Chr7A	347153027	347153583	-	347153305	1.0	1.0
gene:TraesCS7A03G0688100	Chr7A	351641651	351644383	+	351643017	Chr7A	347283077	347285809	+	347284443	1.0	1.0
gene:TraesCS7A03G0688200	Chr7A	351742138	351742612	+	351742375	Chr7A	347384184	347384658	+	347384421	1.0	1.0
gene:TraesCS7A03G0688500	Chr7A	352559756	352569008	+	352564382	Chr7A	348205372	348214624	+	348209998	1.0	1.0
gene:TraesCS7A03G0691000	Chr7A	354032404	354034263	-	354033333	Chr7A	349684494	349686353	-	349685423	1.0	1.0
gene:TraesCS7A03G0691500	Chr7A	354766205	354787622	-	354776913	Chr7A	350421585	350443177	-	350432381	1.0	1.0
gene:TraesCS7A03G0692000	Chr7A	356461757	356462113	-	356461935	Chr7A	352126402	352126758	-	352126580	1.0	1.0
gene:TraesCS7A03G0692100	Chr7A	356463533	356463963	-	356463748	Chr7A	352128178	352128608	-	352128393	1.0	1.0
gene:TraesCS7A03G0693300	Chr7A	356515844	356515984	-	356515914	Chr7A	352180489	352180629	-	352180559	1.0	1.0
gene:TraesCS7A03G0693500	Chr7A	356516556	356516717	-	356516636	Chr7A	352181201	352181362	-	352181281	1.0	1.0
gene:TraesCS7A03G0693800	Chr7A	356517505	356517918	-	356517711	Chr7A	352182150	352182563	-	352182356	1.0	1.0
gene:TraesCS7A03G0694000	Chr7A	356518040	356518247	+	356518143	Chr7A	352182685	352182892	+	352182788	1.0	1.0
gene:TraesCS7A03G0694100	Chr7A	356518347	356518562	+	356518454	Chr7A	352182992	352183207	+	352183099	1.0	1.0
gene:TraesCS7A03G0694300	Chr7A	356519142	356519861	+	356519501	Chr7A	352183787	352184506	+	352184146	1.0	1.0
gene:TraesCS7A03G0695500	Chr7A	356527865	356528214	-	356528039	Chr7A	352192510	352192859	-	352192684	1.0	1.0
gene:TraesCS7A03G0695600	Chr7A	356528369	356528485	-	356528427	Chr7A	352193014	352193130	-	352193072	1.0	1.0
gene:TraesCS7A03G0695700	Chr7A	356528648	356529100	-	356528874	Chr7A	352193293	352193745	-	352193519	1.0	1.0
gene:TraesCS7A03G0696100	Chr7A	356629386	356629823	+	356629604	Chr7A	352294030	352294467	+	352294248	1.0	1.0
gene:TraesCS7A03G0697700	Chr7A	356693930	356694298	+	356694114	Chr7A	352358903	352359271	+	352359087	1.0	1.0
gene:TraesCS7A03G0698100	Chr7A	356954216	356954426	-	356954321	Chr7A	352620955	352621165	-	352621060	1.0	1.0
gene:TraesCS7A03G0698300	Chr7A	356956108	356956928	-	356956518	Chr7A	352622847	352623667	-	352623257	1.0	1.0
gene:TraesCS7A03G0699100	Chr7A	356959460	356959636	-	356959548	Chr7A	352626199	352626375	-	352626287	1.0	1.0
gene:TraesCS7A03G0699600	Chr7A	357008765	357009061	-	357008913	Chr7A	352675421	352675717	-	352675569	1.0	1.0
gene:TraesCS7A03G0700000	Chr7A	357010695	357010904	-	357010799	Chr7A	352677351	352677560	-	352677455	1.0	1.0
gene:TraesCS7A03G0700400	Chr7A	357014131	357014401	-	357014266	Chr7A	352680787	352681057	-	352680922	1.0	1.0
gene:TraesCS7A03G0700700	Chr7A	357192976	357195557	+	357194266	Chr7A	352860201	352862782	+	352861491	1.0	1.0
gene:TraesCS7A03G0701100	Chr7A	357524753	357568755	+	357546754	Chr7A	353200786	353244788	+	353222787	1.0	1.0
gene:TraesCS7A03G0702000	Chr7A	358186788	358229080	+	358207934	Chr7A	353875724	353918302	+	353897013	1.0	1.0
gene:TraesCS7A03G0702300	Chr7A	358242608	358242967	-	358242787	Chr7A	353931830	353932189	-	353932009	1.0	1.0
gene:TraesCS7A03G0702600	Chr7A	358734533	358738788	-	358736660	Chr7A	354428926	354433181	-	354431053	1.0	1.0
gene:TraesCS7A03G0703200	Chr7A	359624355	359624822	+	359624588	Chr7A	355333941	355334408	+	355334174	1.0	1.0
gene:TraesCS7A03G0703300	Chr7A	359976597	359982762	-	359979679	Chr7A	355689842	355696007	-	355692924	1.0	1.0
gene:TraesCS7A03G0703500	Chr7A	360647877	360653943	-	360650910	Chr7A	356366396	356372698	-	356369547	1.0	1.0
gene:TraesCS7A03G0704300	Chr7A	361470532	361472460	+	361471496	Chr7A	357195130	357197058	+	357196094	1.0	1.0
gene:TraesCS7A03G0705600	Chr7A	363279825	363284349	+	363282087	Chr7A	359048874	359053398	+	359051136	1.0	1.0
gene:TraesCS7A03G0706000	Chr7A	364302573	364306817	-	364304695	Chr7A	360078725	360082969	-	360080847	1.0	1.0
gene:TraesCS7A03G0706400	Chr7A	364827126	364833216	+	364830171	Chr7A	360610607	360616895	+	360613751	1.0	0.96
gene:TraesCS7A03G0707900	Chr7A	367534762	367541140	+	367537951	Chr7A	362736875	362743003	+	362739939	0.99	0.99
gene:TraesCS7A03G0708300	Chr7A	368707084	368723444	-	368715264	Chr7A	363985546	364001908	-	363993727	1.0	1.0
gene:TraesCS7A03G0708400	Chr7A	369792654	369822098	-	369807376	Chr7A	365076424	365105868	-	365091146	1.0	1.0
gene:TraesCS7A03G0710300	Chr7A	371572664	371573820	+	371573242	Chr7A	366870296	366871452	+	366870874	1.0	1.0
gene:TraesCS7A03G0710900	Chr7A	371707565	371714755	-	371711160	Chr7A	367005196	367012386	-	367008791	1.0	1.0
gene:TraesCS7A03G0711200	Chr7A	372530469	372533911	+	372532190	Chr7A	367837810	367841252	+	367839531	1.0	1.0
gene:TraesCS7A03G0711400	Chr7A	372929881	372935119	+	372932500	Chr7A	368240458	368245696	+	368243077	1.0	1.0
gene:TraesCS7A03G0712600	Chr7A	374150441	374163909	-	374157175	Chr7A	369467190	369481088	-	369474139	1.0	1.0
gene:TraesCS7A03G0713500	Chr7A	375219591	375222489	+	375221040	Chr7A	370540636	370543534	+	370542085	1.0	1.0
gene:TraesCS7A03G0713600	Chr7A	375232458	375233574	+	375233016	Chr7A	370553995	370555111	+	370554553	1.0	1.0
gene:TraesCS7A03G0713900	Chr7A	376472823	376479843	-	376476333	Chr7A	371767632	371774652	-	371771142	1.0	1.0
gene:TraesCS7A03G0714000	Chr7A	376897522	376907044	+	376902283	Chr7A	372195913	372205435	+	372200674	1.0	1.0
gene:TraesCS7A03G0714700	Chr7A	378547420	378560255	+	378553837	Chr7A	373858342	373871177	+	373864759	1.0	1.0
gene:TraesCS7A03G0715600	Chr7A	379223141	379255404	+	379239272	Chr7A	374534063	374566326	+	374550194	1.0	1.0
gene:TraesCS7A03G0717000	Chr7A	380557823	380597413	+	380577618	Chr7A	375874287	375915634	+	375894960	1.0	1.0
gene:TraesCS7A03G0717500	Chr7A	381286719	381296850	+	381291784	Chr7A	376608544	376618681	+	376613612	1.0	1.0
gene:TraesCS7A03G0717600	Chr7A	381545882	381546983	+	381546432	Chr7A	376869867	376870968	+	376870417	1.0	1.0
gene:TraesCS7A03G0717800	Chr7A	382006642	382007079	-	382006860	Chr7A	377333788	377334225	-	377334006	1.0	1.0
gene:TraesCS7A03G0717900	Chr7A	382305732	382308383	-	382307057	Chr7A	377634996	377637647	-	377636321	1.0	1.0
gene:TraesCS7A03G0718300	Chr7A	382643689	382647404	+	382645546	Chr7A	377977609	377981324	+	377979466	1.0	1.0
gene:TraesCS7A03G0718800	Chr7A	383113095	383113478	+	383113286	Chr7A	378457061	378457444	+	378457252	1.0	1.0
gene:TraesCS7A03G0719100	Chr7A	383679168	383683589	+	383681378	Chr7A	379027376	379031797	+	379029586	1.0	1.0
gene:TraesCS7A03G0719400	Chr7A	384547381	384570999	+	384559190	Chr7A	379903374	379926992	+	379915183	1.0	1.0
gene:TraesCS7A03G0719600	Chr7A	384571655	384572009	-	384571832	Chr7A	379927648	379928002	-	379927825	1.0	1.0
gene:TraesCS7A03G0719900	Chr7A	384818720	384827251	-	384822985	Chr7A	380175057	380183588	-	380179322	1.0	1.0
gene:TraesCS7A03G0720000	Chr7A	384926547	384929345	+	384927946	Chr7A	380282885	380285683	+	380284284	1.0	1.0
gene:TraesCS7A03G0720300	Chr7A	385157719	385159646	-	385158682	Chr7A	380515027	380516954	-	380515990	1.0	1.0
gene:TraesCS7A03G0720600	Chr7A	385522732	385531402	-	385527067	Chr7A	380885103	380893978	-	380889540	1.0	1.0
gene:TraesCS7A03G0721200	Chr7A	385877209	385889760	+	385883484	Chr7A	381242292	381255063	+	381248677	1.0	1.0
gene:TraesCS7A03G0721400	Chr7A	387796456	387810857	-	387803656	Chr7A	383170292	383184928	-	383177610	1.0	1.0
gene:TraesCS7A03G0722000	Chr7A	388054306	388069328	-	388061817	Chr7A	383429630	383444651	-	383437140	1.0	1.0
gene:TraesCS7A03G0722100	Chr7A	388411970	388412308	+	388412139	Chr7A	383790562	383790900	+	383790731	1.0	1.0
gene:TraesCS7A03G0723000	Chr7A	389008978	389051307	+	389030142	Chr7A	384388805	384431657	+	384410231	1.0	1.0
gene:TraesCS7A03G0723700	Chr7A	390048033	390051695	+	390049864	Chr7A	385427040	385430702	+	385428871	1.0	1.0
gene:TraesCS7A03G0724200	Chr7A	390961626	390973015	-	390967320	Chr7A	386346364	386357777	-	386352070	1.0	0.996
gene:TraesCS7A03G0724400	Chr7A	391781565	391782277	+	391781921	Chr7A	387170333	387171045	+	387170689	1.0	1.0
gene:TraesCS7A03G0724500	Chr7A	391782933	391789080	+	391786006	Chr7A	387171701	387177848	+	387174774	1.0	1.0
gene:TraesCS7A03G0724900	Chr7A	393369907	393382258	+	393376082	Chr7A	388766507	388779039	+	388772773	1.0	1.0
gene:TraesCS7A03G0725400	Chr7A	396488921	396506193	+	396497557	Chr7A	391895571	391912843	+	391904207	1.0	1.0
gene:TraesCS7A03G0725800	Chr7A	397497859	397501860	+	397499859	Chr7A	392913030	392917031	+	392915030	1.0	1.0
gene:TraesCS7A03G0726600	Chr7A	398342319	398352065	+	398347192	Chr7A	393764446	393774192	+	393769319	1.0	1.0
gene:TraesCS7A03G0726800	Chr7A	398999155	399000277	-	398999716	Chr7A	394424849	394425971	-	394425410	1.0	1.0
gene:TraesCS7A03G0726900	Chr7A	399330953	399332903	+	399331928	Chr7A	394760111	394762061	+	394761086	1.0	0.994
gene:TraesCS7A03G0727200	Chr7A	399402103	399404113	+	399403108	Chr7A	394831259	394833269	+	394832264	1.0	1.0
gene:TraesCS7A03G0727300	Chr7A	399404979	399407539	-	399406259	Chr7A	394834135	394836695	-	394835415	1.0	1.0
gene:TraesCS7A03G0727500	Chr7A	400081542	400084270	+	400082906	Chr7A	395514525	395517253	+	395515889	1.0	1.0
gene:TraesCS7A03G0728000	Chr7A	400729731	400730168	-	400729949	Chr7A	396165924	396166361	-	396166142	1.0	1.0
gene:TraesCS7A03G0728400	Chr7A	401004483	401006870	+	401005676	Chr7A	396442571	396444958	+	396443764	1.0	1.0
gene:TraesCS7A03G0728700	Chr7A	401537057	401551129	+	401544093	Chr7A	396985428	396999500	+	396992464	1.0	1.0
gene:TraesCS7A03G0729400	Chr7A	403118041	403118394	-	403118217	Chr7A	398575215	398575568	-	398575391	1.0	1.0
gene:TraesCS7A03G0729700	Chr7A	403445873	403478451	-	403462162	Chr7A	398905477	398938557	-	398922017	1.0	1.0
gene:TraesCS7A03G0730400	Chr7A	404466798	404468790	-	404467794	Chr7A	399932554	399934546	-	399933550	1.0	1.0
gene:TraesCS7A03G0730600	Chr7A	404984324	404984671	+	404984497	Chr7A	400452674	400453021	+	400452847	1.0	1.0
gene:TraesCS7A03G0730900	Chr7A	405829085	405829817	-	405829451	Chr7A	401299591	401300323	-	401299957	1.0	1.0
gene:TraesCS7A03G0731300	Chr7A	406134072	406135731	+	406134901	Chr7A	401606093	401607752	+	401606922	1.0	1.0
gene:TraesCS7A03G0731800	Chr7A	406567577	406572542	-	406570059	Chr7A	402041091	402046056	-	402043573	1.0	1.0
gene:TraesCS7A03G0732300	Chr7A	407689071	407697085	+	407693078	Chr7A	403170861	403179166	+	403175013	1.0	1.0
gene:TraesCS7A03G0732400	Chr7A	407706474	407709313	+	407707893	Chr7A	403187714	403190553	+	403189133	1.0	1.0
gene:TraesCS7A03G0732500	Chr7A	407709908	407712886	-	407711397	Chr7A	403191148	403194126	-	403192637	1.0	1.0
