gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS2A03G0847400	Chr2A	587826323	587826934	-	587826628	Chr2A	584052656	584053267	-	584052961	1.0	1.0
gene:TraesCS2A03G0847500	Chr2A	587836460	587840501	+	587838480	Chr2A	584062793	584066834	+	584064813	1.0	1.0
gene:TraesCS2A03G0847600	Chr2A	587917000	587917946	+	587917473	Chr2A	584143334	584144280	+	584143807	1.0	1.0
gene:TraesCS2A03G0847700	Chr2A	588282448	588284894	+	588283671	Chr2A	584510604	584513050	+	584511827	1.0	1.0
gene:TraesCS2A03G0847800	Chr2A	588287433	588290466	-	588288949	Chr2A	584515589	584518622	-	584517105	1.0	1.0
gene:TraesCS2A03G0847900	Chr2A	588292518	588294982	-	588293750	Chr2A	584520674	584523138	-	584521906	1.0	1.0
gene:TraesCS2A03G0848000	Chr2A	588348146	588350576	-	588349361	Chr2A	584576789	584579218	-	584578003	1.0	1.0
gene:TraesCS2A03G0848100	Chr2A	588349471	588353034	+	588351252	Chr2A	584578113	584581676	+	584579894	1.0	1.0
gene:TraesCS2A03G0848200	Chr2A	588906357	588913237	+	588909797	Chr2A	585136054	585142934	+	585139494	1.0	1.0
gene:TraesCS2A03G0848300	Chr2A	588925912	588931687	+	588928799	Chr2A	585155860	585161635	+	585158747	1.0	1.0
gene:TraesCS2A03G0848700	Chr2A	588965507	588966904	+	588966205	Chr2A	585195455	585196852	+	585196153	1.0	1.0
gene:TraesCS2A03G0848900	Chr2A	588979271	588982151	+	588980711	Chr2A	585209553	585212433	+	585210993	1.0	1.0
gene:TraesCS2A03G0849000	Chr2A	588982069	588984030	-	588983049	Chr2A	585212351	585214312	-	585213331	1.0	1.0
gene:TraesCS2A03G0849700	Chr2A	589424271	589428652	-	589426461	Chr2A	585656077	585660458	-	585658267	1.0	0.999
gene:TraesCS2A03G0849800	Chr2A	589428753	589430921	+	589429837	Chr2A	585660559	585662727	+	585661643	1.0	1.0
gene:TraesCS2A03G0850400	Chr2A	589507717	589509957	-	589508837	Chr2A	585740152	585742392	-	585741272	1.0	1.0
gene:TraesCS2A03G0850600	Chr2A	589583239	589593664	-	589588451	Chr2A	585816484	585826909	-	585821696	1.0	1.0
gene:TraesCS2A03G0850800	Chr2A	589690142	589696138	-	589693140	Chr2A	585924638	585930634	-	585927636	1.0	1.0
gene:TraesCS2A03G0851000	Chr2A	590209048	590214245	+	590211646	Chr2A	586444854	586450051	+	586447452	1.0	1.0
gene:TraesCS2A03G0851100	Chr2A	590214416	590221262	+	590217839	Chr2A	586450222	586457068	+	586453645	1.0	1.0
gene:TraesCS2A03G0851300	Chr2A	590650277	590657498	+	590653887	Chr2A	586888225	586895446	+	586891835	1.0	1.0
gene:TraesCS2A03G0851400	Chr2A	590657851	590661934	-	590659892	Chr2A	586895799	586899882	-	586897840	1.0	1.0
gene:TraesCS2A03G0851600	Chr2A	590909747	590912192	+	590910969	Chr2A	587148235	587150680	+	587149457	1.0	1.0
gene:TraesCS2A03G0851700	Chr2A	590913176	590924893	-	590919034	Chr2A	587151664	587163391	-	587157527	1.0	0.998
gene:TraesCS2A03G0851900	Chr2A	591032176	591035707	+	591033941	Chr2A	587271322	587274853	+	587273087	1.0	0.999
gene:TraesCS2A03G0852000	Chr2A	591032176	591037661	-	591034918	Chr2A	587271322	587276807	-	587274064	1.0	0.999
gene:TraesCS2A03G0852200	Chr2A	591165498	591167328	+	591166413	Chr2A	587404638	587406468	+	587405553	1.0	1.0
gene:TraesCS2A03G0852400	Chr2A	591202411	591205986	+	591204198	Chr2A	587441551	587445126	+	587443338	1.0	1.0
gene:TraesCS2A03G0852500	Chr2A	591491280	591495947	+	591493613	Chr2A	587732579	587737246	+	587734912	1.0	1.0
gene:TraesCS2A03G0852800	Chr2A	591509370	591510639	+	591510004	Chr2A	587750669	587751938	+	587751303	1.0	1.0
gene:TraesCS2A03G0852900	Chr2A	591510758	591514067	-	591512412	Chr2A	587752057	587755366	-	587753711	1.0	1.0
gene:TraesCS2A03G0854100	Chr2A	592002421	592003461	-	592002941	Chr2A	588244524	588245564	-	588245044	1.0	1.0
gene:TraesCS2A03G0854200	Chr2A	592015699	592042128	-	592028913	Chr2A	588257802	588284231	-	588271016	1.0	1.0
gene:TraesCS2A03G0854400	Chr2A	592136251	592138230	-	592137240	Chr2A	588378813	588380792	-	588379802	1.0	1.0
gene:TraesCS2A03G0854700	Chr2A	592187835	592196332	-	592192083	Chr2A	588430584	588440065	-	588435324	1.0	1.0
gene:TraesCS2A03G0855300	Chr2A	592733687	592734085	+	592733886	Chr2A	588980354	588980752	+	588980553	1.0	1.0
gene:TraesCS2A03G0855900	Chr2A	592753319	592763306	-	592758312	Chr2A	589000776	589010765	-	589005770	1.0	0.998
gene:TraesCS2A03G0856100	Chr2A	593406405	593408373	+	593407389	Chr2A	589656071	589658039	+	589657055	1.0	1.0
gene:TraesCS2A03G0856200	Chr2A	593438691	593443865	+	593441278	Chr2A	589688353	589693527	+	589690940	1.0	1.0
gene:TraesCS2A03G0856300	Chr2A	593442933	593443142	-	593443037	Chr2A	589692595	589692804	-	589692699	1.0	1.0
gene:TraesCS2A03G0856700	Chr2A	593530302	593536435	+	593533368	Chr2A	589781698	589787831	+	589784764	1.0	1.0
gene:TraesCS2A03G0856800	Chr2A	593537050	593541912	+	593539481	Chr2A	589788446	589793308	+	589790877	1.0	1.0
gene:TraesCS2A03G0856900	Chr2A	593543103	593544609	+	593543856	Chr2A	589794499	589796005	+	589795252	1.0	1.0
gene:TraesCS2A03G0857100	Chr2A	594386220	594389352	+	594387786	Chr2A	590636737	590639869	+	590638303	1.0	1.0
gene:TraesCS2A03G0857200	Chr2A	594439203	594439466	-	594439334	Chr2A	590690194	590690457	-	590690325	1.0	1.0
gene:TraesCS2A03G0857300	Chr2A	594468747	594469010	-	594468878	Chr2A	590719738	590720001	-	590719869	1.0	1.0
gene:TraesCS2A03G0857400	Chr2A	594474627	594475207	-	594474917	Chr2A	590725618	590726198	-	590725908	1.0	1.0
gene:TraesCS2A03G0857500	Chr2A	594564117	594565441	-	594564779	Chr2A	590816545	590817869	-	590817207	1.0	1.0
gene:TraesCS2A03G0857600	Chr2A	594722293	594723198	-	594722745	Chr2A	590965353	590966258	-	590965805	1.0	1.0
gene:TraesCS2A03G0857700	Chr2A	594730850	594731874	-	594731362	Chr2A	590973910	590974934	-	590974422	1.0	1.0
gene:TraesCS2A03G0857800	Chr2A	594741060	594741570	+	594741315	Chr2A	590984120	590984630	+	590984375	1.0	1.0
gene:TraesCS2A03G0857900	Chr2A	594847787	594850488	+	594849137	Chr2A	591090750	591093451	+	591092100	1.0	1.0
gene:TraesCS2A03G0858000	Chr2A	595018630	595022532	+	595020581	Chr2A	591262062	591265964	+	591264013	1.0	1.0
gene:TraesCS2A03G0858100	Chr2A	595023980	595031134	+	595027557	Chr2A	591267412	591274566	+	591270989	1.0	1.0
gene:TraesCS2A03G0858200	Chr2A	595034348	595035975	+	595035161	Chr2A	591277780	591279407	+	591278593	1.0	1.0
gene:TraesCS2A03G0858400	Chr2A	595359228	595360850	+	595360039	Chr2A	591604683	591606304	+	591605493	0.999	0.999
gene:TraesCS2A03G0858500	Chr2A	595361541	595363840	+	595362690	Chr2A	591606995	591609294	+	591608144	1.0	1.0
gene:TraesCS2A03G0860100	Chr2A	595842576	595845414	+	595843995	Chr2A	592090060	592092898	+	592091479	1.0	1.0
gene:TraesCS2A03G0860300	Chr2A	595848722	595848952	-	595848837	Chr2A	592096206	592096436	-	592096321	1.0	1.0
gene:TraesCS2A03G0860500	Chr2A	596206999	596208259	+	596207629	Chr2A	592454194	592455454	+	592454824	1.0	1.0
gene:TraesCS2A03G0860700	Chr2A	596441243	596444668	+	596442955	Chr2A	592689857	592693445	+	592691651	1.0	1.0
gene:TraesCS2A03G0860800	Chr2A	596444845	596449488	-	596447166	Chr2A	592693622	592698265	-	592695943	1.0	1.0
gene:TraesCS2A03G0860900	Chr2A	596497130	596497486	-	596497308	Chr2A	592745951	592746307	-	592746129	1.0	1.0
gene:TraesCS2A03G0861000	Chr2A	596530791	596536243	-	596533517	Chr2A	592779849	592785301	-	592782575	1.0	1.0
gene:TraesCS2A03G0861300	Chr2A	596602956	596606968	+	596604962	Chr2A	592852144	592856156	+	592854150	1.0	0.999
gene:TraesCS2A03G0861400	Chr2A	597048337	597052731	+	597050534	Chr2A	593300928	593305322	+	593303125	1.0	1.0
gene:TraesCS2A03G0861500	Chr2A	597054636	597058165	+	597056400	Chr2A	593307227	593310756	+	593308991	1.0	1.0
gene:TraesCS2A03G0861600	Chr2A	597058792	597060791	+	597059791	Chr2A	593311383	593313382	+	593312382	1.0	1.0
gene:TraesCS2A03G0862200	Chr2A	597189821	597193749	+	597191785	Chr2A	593443073	593447001	+	593445037	1.0	1.0
gene:TraesCS2A03G0862400	Chr2A	597234042	597234894	-	597234468	Chr2A	593487294	593488146	-	593487720	1.0	1.0
gene:TraesCS2A03G0862600	Chr2A	597241705	597248930	+	597245317	Chr2A	593494957	593502182	+	593498569	1.0	1.0
gene:TraesCS2A03G0862700	Chr2A	597255512	597256919	+	597256215	Chr2A	593508789	593510196	+	593509492	1.0	1.0
gene:TraesCS2A03G0862800	Chr2A	597394319	597396612	+	597395465	Chr2A	593648243	593650536	+	593649389	1.0	1.0
gene:TraesCS2A03G0862900	Chr2A	597399229	597405666	-	597402447	Chr2A	593653153	593659590	-	593656371	1.0	1.0
gene:TraesCS2A03G0863000	Chr2A	597584014	597584815	+	597584414	Chr2A	593838176	593838977	+	593838576	1.0	1.0
gene:TraesCS2A03G0863200	Chr2A	597858434	597863334	+	597860884	Chr2A	594113059	594117959	+	594115509	1.0	1.0
gene:TraesCS2A03G0863300	Chr2A	597869096	597870256	-	597869676	Chr2A	594123721	594124881	-	594124301	1.0	1.0
gene:TraesCS2A03G0863500	Chr2A	598119186	598121664	-	598120425	Chr2A	594377756	594380234	-	594378995	1.0	1.0
gene:TraesCS2A03G0863600	Chr2A	598176044	598179847	+	598177945	Chr2A	594435156	594438959	+	594437057	1.0	1.0
gene:TraesCS2A03G0864000	Chr2A	598320387	598322099	+	598321243	Chr2A	594579959	594581671	+	594580815	1.0	1.0
gene:TraesCS2A03G0864400	Chr2A	598731747	598736039	-	598733893	Chr2A	594994783	594999075	-	594996929	1.0	1.0
gene:TraesCS2A03G0864500	Chr2A	598758314	598762519	-	598760416	Chr2A	595021983	595026188	-	595024085	1.0	1.0
gene:TraesCS2A03G0864600	Chr2A	598953412	598955455	+	598954433	Chr2A	595217870	595219913	+	595218891	1.0	1.0
gene:TraesCS2A03G0864800	Chr2A	598961330	598962001	+	598961665	Chr2A	595225788	595226459	+	595226123	1.0	1.0
gene:TraesCS2A03G0864900	Chr2A	598962781	598966362	-	598964571	Chr2A	595227239	595230820	-	595229029	1.0	1.0
gene:TraesCS2A03G0865300	Chr2A	599076605	599080977	-	599078791	Chr2A	595341154	595345526	-	595343340	1.0	1.0
gene:TraesCS2A03G0866000	Chr2A	599712456	599712773	+	599712614	Chr2A	595980657	595980974	+	595980815	1.0	1.0
gene:TraesCS2A03G0866100	Chr2A	599712654	599713624	-	599713139	Chr2A	595980855	595981825	-	595981340	1.0	1.0
gene:TraesCS2A03G0866300	Chr2A	599718231	599718950	+	599718590	Chr2A	595986432	595987151	+	595986791	1.0	1.0
gene:TraesCS2A03G0868600	Chr2A	601226174	601232497	+	601229335	Chr2A	597498604	597504927	+	597501765	1.0	1.0
gene:TraesCS2A03G0868800	Chr2A	601232808	601239989	+	601236398	Chr2A	597505238	597512419	+	597508828	1.0	1.0
gene:TraesCS2A03G0869100	Chr2A	601572307	601574354	+	601573330	Chr2A	597845187	597847234	+	597846210	1.0	1.0
gene:TraesCS2A03G0869200	Chr2A	601575923	601580429	-	601578176	Chr2A	597848803	597853309	-	597851056	1.0	1.0
gene:TraesCS2A03G0869600	Chr2A	601877734	601881437	+	601879585	Chr2A	598152500	598156203	+	598154351	1.0	1.0
gene:TraesCS2A03G0869700	Chr2A	601886420	601887726	-	601887073	Chr2A	598161186	598162492	-	598161839	1.0	1.0
gene:TraesCS2A03G0870000	Chr2A	602329910	602335719	+	602332814	Chr2A	598609901	598615710	+	598612805	1.0	1.0
gene:TraesCS2A03G0870100	Chr2A	602335645	602337305	-	602336475	Chr2A	598615636	598617296	-	598616466	1.0	1.0
gene:TraesCS2A03G0870200	Chr2A	602340292	602343736	-	602342014	Chr2A	598620283	598623727	-	598622005	1.0	1.0
gene:TraesCS2A03G0870300	Chr2A	602361050	602362782	-	602361916	Chr2A	598641041	598642773	-	598641907	1.0	1.0
gene:TraesCS2A03G0870700	Chr2A	602880940	602883299	-	602882119	Chr2A	599161474	599163833	-	599162653	1.0	1.0
gene:TraesCS2A03G0871600	Chr2A	604241658	604243451	-	604242554	Chr2A	600528382	600530175	-	600529278	1.0	1.0
gene:TraesCS2A03G0871700	Chr2A	604622132	604628649	-	604625390	Chr2A	600910533	600917050	-	600913791	1.0	1.0
gene:TraesCS2A03G0871800	Chr2A	605036010	605044583	+	605040296	Chr2A	601325937	601334443	+	601330190	1.0	1.0
gene:TraesCS2A03G0871900	Chr2A	605045386	605047829	+	605046607	Chr2A	601335246	601337689	+	601336467	1.0	1.0
gene:TraesCS2A03G0872000	Chr2A	605048453	605053039	-	605050746	Chr2A	601338313	601342899	-	601340606	1.0	1.0
gene:TraesCS2A03G0872300	Chr2A	605101635	605102415	-	605102025	Chr2A	601391902	601392682	-	601392292	1.0	1.0
gene:TraesCS2A03G0872400	Chr2A	605189793	605190137	+	605189965	Chr2A	601481665	601482009	+	601481837	1.0	1.0
gene:TraesCS2A03G0872700	Chr2A	605409818	605417577	+	605413697	Chr2A	601702707	601710466	+	601706586	1.0	1.0
gene:TraesCS2A03G0872800	Chr2A	605419416	605421057	+	605420236	Chr2A	601712305	601713946	+	601713125	1.0	1.0
gene:TraesCS2A03G0873000	Chr2A	605425551	605427212	-	605426381	Chr2A	601718440	601720101	-	601719270	1.0	1.0
gene:TraesCS2A03G0873100	Chr2A	605433839	605435813	+	605434826	Chr2A	601726728	601728702	+	601727715	1.0	1.0
gene:TraesCS2A03G0873500	Chr2A	605519189	605519452	-	605519320	Chr2A	601814428	601814691	-	601814559	1.0	1.0
gene:TraesCS2A03G0873800	Chr2A	605551092	605555580	+	605553336	Chr2A	601846333	601850821	+	601848577	1.0	1.0
gene:TraesCS2A03G0873900	Chr2A	605819227	605823278	+	605821252	Chr2A	602114469	602118520	+	602116494	1.0	1.0
gene:TraesCS2A03G0874000	Chr2A	605826676	605830014	+	605828345	Chr2A	602121918	602125256	+	602123587	1.0	1.0
gene:TraesCS2A03G0874100	Chr2A	605833210	605840806	-	605837008	Chr2A	602128452	602136048	-	602132250	1.0	1.0
gene:TraesCS2A03G0874300	Chr2A	606142596	606147896	+	606145246	Chr2A	602439030	602444330	+	602441680	1.0	1.0
gene:TraesCS2A03G0874400	Chr2A	606148332	606152009	-	606150170	Chr2A	602444766	602448443	-	602446604	1.0	1.0
gene:TraesCS2A03G0874500	Chr2A	606152110	606155929	+	606154019	Chr2A	602448544	602452363	+	602450453	1.0	1.0
gene:TraesCS2A03G0874800	Chr2A	606180948	606185180	+	606183064	Chr2A	602477382	602481614	+	602479498	1.0	1.0
gene:TraesCS2A03G0874900	Chr2A	606185863	606186742	-	606186302	Chr2A	602482297	602483176	-	602482736	1.0	1.0
gene:TraesCS2A03G0875000	Chr2A	606191286	606192377	-	606191831	Chr2A	602487720	602488811	-	602488265	1.0	1.0
gene:TraesCS2A03G0875100	Chr2A	606354451	606356993	-	606355722	Chr2A	602650886	602653428	-	602652157	1.0	1.0
gene:TraesCS2A03G0875200	Chr2A	606391456	606392312	-	606391884	Chr2A	602687991	602688847	-	602688419	1.0	1.0
gene:TraesCS2A03G0875500	Chr2A	606420967	606421784	-	606421375	Chr2A	602717923	602718740	-	602718331	1.0	1.0
gene:TraesCS2A03G0875600	Chr2A	606467704	606468533	-	606468118	Chr2A	602765980	602766809	-	602766394	1.0	1.0
gene:TraesCS2A03G0875700	Chr2A	606478007	606484165	-	606481086	Chr2A	602776501	602782659	-	602779580	1.0	1.0
gene:TraesCS2A03G0875900	Chr2A	606498521	606503465	+	606500993	Chr2A	602797239	602802183	+	602799711	1.0	1.0
gene:TraesCS2A03G0876000	Chr2A	606507773	606513181	-	606510477	Chr2A	602807054	602812462	-	602809758	1.0	1.0
gene:TraesCS2A03G0876100	Chr2A	606783671	606786916	-	606785293	Chr2A	603082948	603086193	-	603084570	1.0	1.0
gene:TraesCS2A03G0876200	Chr2A	607068350	607070433	+	607069391	Chr2A	603368804	603370887	+	603369845	1.0	1.0
gene:TraesCS2A03G0876300	Chr2A	607074298	607076440	+	607075369	Chr2A	603374752	603376894	+	603375823	1.0	1.0
gene:TraesCS2A03G0876600	Chr2A	607222571	607223567	+	607223069	Chr2A	603523617	603524613	+	603524115	1.0	1.0
gene:TraesCS2A03G0876700	Chr2A	607244664	607246441	+	607245552	Chr2A	603545891	603547668	+	603546779	1.0	1.0
gene:TraesCS2A03G0876800	Chr2A	607247160	607249581	-	607248370	Chr2A	603548387	603550808	-	603549597	1.0	1.0
gene:TraesCS2A03G0876900	Chr2A	607255803	607259972	+	607257887	Chr2A	603557030	603561199	+	603559114	1.0	1.0
gene:TraesCS2A03G0877100	Chr2A	607260985	607262646	-	607261815	Chr2A	603562212	603563873	-	603563042	1.0	1.0
gene:TraesCS2A03G0877400	Chr2A	607385255	607387077	-	607386166	Chr2A	603686802	603688624	-	603687713	1.0	1.0
gene:TraesCS2A03G0877900	Chr2A	607552861	607554482	-	607553671	Chr2A	603855475	603857096	-	603856285	1.0	1.0
gene:TraesCS2A03G0878600	Chr2A	608189665	608190300	-	608189982	Chr2A	604494566	604495201	-	604494883	1.0	1.0
gene:TraesCS2A03G0879000	Chr2A	608442041	608443876	-	608442958	Chr2A	604748338	604750173	-	604749255	1.0	1.0
gene:TraesCS2A03G0879100	Chr2A	608443945	608448937	-	608446441	Chr2A	604750242	604755234	-	604752738	1.0	1.0
gene:TraesCS2A03G0879200	Chr2A	608551830	608553008	-	608552419	Chr2A	604858358	604859536	-	604858947	1.0	1.0
gene:TraesCS2A03G0879300	Chr2A	608553822	608558748	-	608556285	Chr2A	604860350	604865276	-	604862813	1.0	1.0
gene:TraesCS2A03G0880000	Chr2A	608727829	608731529	-	608729679	Chr2A	605034659	605038359	-	605036509	1.0	1.0
gene:TraesCS2A03G0881000	Chr2A	608807677	608807928	-	608807802	Chr2A	605115456	605115707	-	605115581	1.0	1.0
gene:TraesCS2A03G0881100	Chr2A	608818954	608820705	-	608819829	Chr2A	605126841	605128592	-	605127716	1.0	0.995
gene:TraesCS2A03G0881200	Chr2A	608821092	608821853	-	608821472	Chr2A	605128979	605129740	-	605129359	1.0	1.0
gene:TraesCS2A03G0881400	Chr2A	608857238	608859180	-	608858209	Chr2A	605165521	605167463	-	605166492	1.0	1.0
gene:TraesCS2A03G0881300	Chr2A	608856387	608864019	-	608860203	Chr2A	605164670	605172302	-	605168486	1.0	1.0
gene:TraesCS2A03G0881900	Chr2A	608900879	608901923	-	608901401	Chr2A	605209183	605210227	-	605209705	1.0	1.0
gene:TraesCS2A03G0882000	Chr2A	609002018	609003728	+	609002873	Chr2A	605310908	605312618	+	605311763	1.0	1.0
gene:TraesCS2A03G0882300	Chr2A	609026177	609027298	-	609026737	Chr2A	605336239	605337360	-	605336799	1.0	1.0
gene:TraesCS2A03G0882800	Chr2A	609087380	609088458	+	609087919	Chr2A	605398621	605399699	+	605399160	1.0	1.0
gene:TraesCS2A03G0882900	Chr2A	609088776	609090881	+	609089828	Chr2A	605400017	605402122	+	605401069	1.0	1.0
gene:TraesCS2A03G0883300	Chr2A	609279780	609280763	+	609280271	Chr2A	605592205	605593188	+	605592696	1.0	1.0
gene:TraesCS2A03G0883600	Chr2A	609485382	609491102	-	609488242	Chr2A	605799664	605805384	-	605802524	1.0	1.0
gene:TraesCS2A03G0885100	Chr2A	610303027	610321391	-	610312209	Chr2A	606509463	606527827	-	606518645	1.0	1.0
gene:TraesCS2A03G0885500	Chr2A	610467829	610469348	-	610468588	Chr2A	606674389	606675908	-	606675148	1.0	1.0
gene:TraesCS2A03G0885700	Chr2A	610470360	610473280	-	610471820	Chr2A	606676920	606679840	-	606678380	1.0	1.0
gene:TraesCS2A03G0885800	Chr2A	610504218	610505996	-	610505107	Chr2A	606711012	606712790	-	606711901	1.0	1.0
gene:TraesCS2A03G0886100	Chr2A	610605909	610607706	-	610606807	Chr2A	606812971	606814768	-	606813869	1.0	1.0
gene:TraesCS2A03G0886200	Chr2A	610614446	610625451	-	610619948	Chr2A	606821901	606832906	-	606827403	1.0	1.0
gene:TraesCS2A03G0886500	Chr2A	611264255	611268712	+	611266483	Chr2A	607475995	607480452	+	607478223	1.0	1.0
gene:TraesCS2A03G0886700	Chr2A	611269922	611271989	-	611270955	Chr2A	607481662	607483729	-	607482695	1.0	1.0
gene:TraesCS2A03G0886800	Chr2A	611272057	611275648	+	611273852	Chr2A	607483797	607487387	+	607485592	1.0	1.0
gene:TraesCS2A03G0887300	Chr2A	611299542	611302339	+	611300940	Chr2A	607511599	607514396	+	607512997	1.0	1.0
gene:TraesCS2A03G0887400	Chr2A	611302630	611305408	-	611304019	Chr2A	607514687	607517465	-	607516076	1.0	1.0
gene:TraesCS2A03G0887500	Chr2A	611305763	611309146	+	611307454	Chr2A	607517820	607521203	+	607519511	1.0	1.0
gene:TraesCS2A03G0887900	Chr2A	611384557	611388297	+	611386427	Chr2A	607597019	607600759	+	607598889	1.0	1.0
gene:TraesCS2A03G0888000	Chr2A	611388764	611389987	-	611389375	Chr2A	607601226	607602449	-	607601837	1.0	1.0
gene:TraesCS2A03G0888400	Chr2A	611607333	611614589	+	611610961	Chr2A	607820263	607827519	+	607823891	1.0	1.0
gene:TraesCS2A03G0888500	Chr2A	611614831	611617510	+	611616170	Chr2A	607827761	607830440	+	607829100	1.0	1.0
gene:TraesCS2A03G0888600	Chr2A	611617608	611618792	-	611618200	Chr2A	607830538	607831722	-	607831130	1.0	1.0
gene:TraesCS2A03G0888700	Chr2A	611628269	611630853	-	611629561	Chr2A	607841199	607843783	-	607842491	1.0	1.0
gene:TraesCS2A03G0888900	Chr2A	611661603	611663311	-	611662457	Chr2A	607875093	607876801	-	607875947	1.0	1.0
gene:TraesCS2A03G0889000	Chr2A	611694343	611696676	+	611695509	Chr2A	607908192	607910525	+	607909358	1.0	1.0
gene:TraesCS2A03G0889300	Chr2A	611780671	611785730	-	611783200	Chr2A	607995741	608000800	-	607998270	1.0	1.0
gene:TraesCS2A03G0889600	Chr2A	611817487	611821317	-	611819402	Chr2A	608032557	608036387	-	608034472	1.0	1.0
gene:TraesCS2A03G0889700	Chr2A	611828855	611833060	+	611830957	Chr2A	608043925	608048130	+	608046027	1.0	1.0
gene:TraesCS2A03G0889800	Chr2A	612034966	612037182	+	612036074	Chr2A	608250036	608252252	+	608251144	1.0	1.0
gene:TraesCS2A03G0890000	Chr2A	612383116	612392342	+	612387729	Chr2A	608599687	608608913	+	608604300	1.0	1.0
gene:TraesCS2A03G0890200	Chr2A	612394193	612403541	-	612398867	Chr2A	608610764	608620112	-	608615438	1.0	1.0
gene:TraesCS2A03G0890300	Chr2A	612415626	612445003	-	612430314	Chr2A	608632658	608662294	-	608647476	1.0	1.0
gene:TraesCS2A03G0890400	Chr2A	612557716	612558166	+	612557941	Chr2A	608775010	608775460	+	608775235	1.0	1.0
gene:TraesCS2A03G0890600	Chr2A	612566643	612570673	+	612568658	Chr2A	608784120	608788150	+	608786135	1.0	1.0
gene:TraesCS2A03G0890700	Chr2A	612652688	612654172	+	612653430	Chr2A	608871057	608872541	+	608871799	1.0	1.0
gene:TraesCS2A03G0891600	Chr2A	612724648	612724917	-	612724782	Chr2A	608934444	608934713	-	608934578	1.0	1.0
gene:TraesCS2A03G0891700	Chr2A	612727695	612728564	+	612728129	Chr2A	608938200	608939069	+	608938634	1.0	1.0
gene:TraesCS2A03G0892000	Chr2A	613842458	613850866	+	613846662	Chr2A	610058525	610066933	+	610062729	1.0	1.0
gene:TraesCS2A03G0892400	Chr2A	613897902	613899928	-	613898915	Chr2A	610115198	610117224	-	610116211	1.0	1.0
gene:TraesCS2A03G0892700	Chr2A	613959613	613960583	+	613960098	Chr2A	610177197	610178167	+	610177682	1.0	1.0
gene:TraesCS2A03G0893200	Chr2A	614015579	614019014	-	614017296	Chr2A	610234856	610238291	-	610236573	1.0	1.0
gene:TraesCS2A03G0893400	Chr2A	614021016	614022455	-	614021735	Chr2A	610240293	610241732	-	610241012	1.0	1.0
gene:TraesCS2A03G0893500	Chr2A	614421179	614440111	+	614430645	Chr2A	610643068	610662000	+	610652534	1.0	1.0
gene:TraesCS2A03G0893700	Chr2A	614486330	614487575	+	614486952	Chr2A	610708391	610709637	+	610709014	1.0	0.999
gene:TraesCS2A03G0893800	Chr2A	614488246	614490877	+	614489561	Chr2A	610710308	610712939	+	610711623	1.0	1.0
gene:TraesCS2A03G0893900	Chr2A	614490175	614493535	-	614491855	Chr2A	610712237	610715597	-	610713917	1.0	1.0
gene:TraesCS2A03G0894100	Chr2A	614567646	614568020	+	614567833	Chr2A	610790242	610790616	+	610790429	1.0	1.0
gene:TraesCS2A03G0894200	Chr2A	614751603	614754934	+	614753268	Chr2A	610974560	610977891	+	610976225	1.0	1.0
gene:TraesCS2A03G0894400	Chr2A	614771988	614773286	-	614772637	Chr2A	610994945	610996243	-	610995594	1.0	1.0
gene:TraesCS2A03G0894500	Chr2A	614775606	614776322	-	614775964	Chr2A	610998563	610999279	-	610998921	1.0	1.0
gene:TraesCS2A03G0894700	Chr2A	614815511	614821640	-	614818575	Chr2A	611038468	611044597	-	611041532	1.0	1.0
gene:TraesCS2A03G0895000	Chr2A	614876443	614882249	+	614879346	Chr2A	611099399	611105205	+	611102302	1.0	1.0
gene:TraesCS2A03G0895100	Chr2A	614882843	614884907	-	614883875	Chr2A	611105799	611107863	-	611106831	1.0	1.0
gene:TraesCS2A03G0895200	Chr2A	614886365	614889374	-	614887869	Chr2A	611109321	611112330	-	611110825	1.0	1.0
gene:TraesCS2A03G0895900	Chr2A	615057581	615059553	-	615058567	Chr2A	611280788	611282760	-	611281774	1.0	0.999
gene:TraesCS2A03G0896000	Chr2A	615072852	615075969	+	615074410	Chr2A	611296059	611299177	+	611297618	1.0	0.999
gene:TraesCS2A03G0896100	Chr2A	615079618	615081282	+	615080450	Chr2A	611302829	611304493	+	611303661	1.0	1.0
gene:TraesCS2A03G0896200	Chr2A	615081462	615082172	+	615081817	Chr2A	611304673	611305383	+	611305028	1.0	1.0
gene:TraesCS2A03G0896300	Chr2A	615086937	615088352	+	615087644	Chr2A	611310336	611311751	+	611311043	1.0	1.0
gene:TraesCS2A03G0896400	Chr2A	615091774	615093930	-	615092852	Chr2A	611315173	611317329	-	611316251	1.0	1.0
gene:TraesCS2A03G0896600	Chr2A	615124247	615132873	+	615128560	Chr2A	611347859	611356485	+	611352172	1.0	1.0
gene:TraesCS2A03G0896900	Chr2A	615499744	615500292	-	615500018	Chr2A	611724173	611724721	-	611724447	1.0	1.0
gene:TraesCS2A03G0897200	Chr2A	615521062	615522527	-	615521794	Chr2A	611745491	611746956	-	611746223	1.0	1.0
gene:TraesCS2A03G0897300	Chr2A	615539052	615551976	-	615545514	Chr2A	611763963	611777641	-	611770802	1.0	1.0
