gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS4B03G0496500	Chr4B	385991831	386005699	+	385998765	Chr4B	385401101	385415069	+	385408085	1.0	1.0
gene:TraesCS4B03G0496800	Chr4B	386011999	386015343	-	386013671	Chr4B	385421439	385424783	-	385423111	1.0	1.0
gene:TraesCS4B03G0496900	Chr4B	386013986	386016300	+	386015143	Chr4B	385423426	385425740	+	385424583	1.0	1.0
gene:TraesCS4B03G0497000	Chr4B	386017313	386018733	-	386018023	Chr4B	385426753	385428173	-	385427463	1.0	1.0
gene:TraesCS4B03G0497600	Chr4B	386641545	386647289	+	386644417	Chr4B	386050026	386055770	+	386052898	1.0	0.999
gene:TraesCS4B03G0497800	Chr4B	386665450	386667501	+	386666475	Chr4B	386074116	386076167	+	386075141	1.0	1.0
gene:TraesCS4B03G0498100	Chr4B	386764076	386769874	+	386766975	Chr4B	386172359	386178151	+	386175255	1.0	1.0
gene:TraesCS4B03G0498200	Chr4B	386774046	386775562	-	386774804	Chr4B	386182323	386183839	-	386183081	1.0	1.0
gene:TraesCS4B03G0498300	Chr4B	387052986	387061525	-	387057255	Chr4B	386461474	386470013	-	386465743	1.0	1.0
gene:TraesCS4B03G0498500	Chr4B	387128484	387130659	-	387129571	Chr4B	386536971	386539146	-	386538058	1.0	1.0
gene:TraesCS4B03G0498700	Chr4B	387142007	387142306	+	387142156	Chr4B	386550560	386550859	+	386550709	1.0	1.0
gene:TraesCS4B03G0498600	Chr4B	387140097	387144650	-	387142373	Chr4B	386548650	386553203	-	386550926	1.0	1.0
gene:TraesCS4B03G0498900	Chr4B	387708075	387708524	+	387708299	Chr4B	387113524	387113973	+	387113748	1.0	1.0
gene:TraesCS4B03G0499300	Chr4B	387874205	387880789	-	387877497	Chr4B	387279310	387285896	-	387282603	1.0	1.0
gene:TraesCS4B03G0499500	Chr4B	387975800	387976348	-	387976074	Chr4B	387380909	387381457	-	387381183	1.0	1.0
gene:TraesCS4B03G0500100	Chr4B	388359787	388369376	+	388364581	Chr4B	387767132	387776721	+	387771926	1.0	1.0
gene:TraesCS4B03G0500200	Chr4B	388369749	388373806	+	388371777	Chr4B	387777094	387781151	+	387779122	1.0	1.0
gene:TraesCS4B03G0501400	Chr4B	388726279	388729991	+	388728135	Chr4B	388131608	388135320	+	388133464	1.0	1.0
gene:TraesCS4B03G0502100	Chr4B	389540413	389542404	+	389541408	Chr4B	388944897	388946888	+	388945892	1.0	1.0
gene:TraesCS4B03G0502200	Chr4B	389663426	389665541	-	389664483	Chr4B	389067977	389070092	-	389069034	1.0	1.0
gene:TraesCS4B03G0502600	Chr4B	389918458	389927519	-	389922988	Chr4B	389323199	389332261	-	389327730	1.0	1.0
gene:TraesCS4B03G0503000	Chr4B	390409861	390410685	+	390410273	Chr4B	389819400	389820224	+	389819812	1.0	1.0
gene:TraesCS4B03G0503100	Chr4B	390788031	390792140	+	390790085	Chr4B	390197342	390201451	+	390199396	1.0	1.0
gene:TraesCS4B03G0503200	Chr4B	390796266	390803693	+	390799979	Chr4B	390205577	390213004	+	390209290	1.0	0.999
gene:TraesCS4B03G0503400	Chr4B	390808769	390810889	-	390809829	Chr4B	390218206	390220326	-	390219266	1.0	1.0
gene:TraesCS4B03G0503700	Chr4B	391250818	391253292	-	391252055	Chr4B	390660689	390663157	-	390661923	0.995	0.995
gene:TraesCS4B03G0503900	Chr4B	391292806	391296728	+	391294767	Chr4B	390702741	390706663	+	390704702	1.0	1.0
gene:TraesCS4B03G0504100	Chr4B	391354762	391361082	-	391357922	Chr4B	390766075	390772395	-	390769235	1.0	1.0
gene:TraesCS4B03G0504200	Chr4B	391600582	391603915	-	391602248	Chr4B	391021178	391024511	-	391022844	1.0	1.0
gene:TraesCS4B03G0504300	Chr4B	391891849	391893508	-	391892678	Chr4B	391310326	391311985	-	391311155	1.0	1.0
gene:TraesCS4B03G0504400	Chr4B	392388643	392392525	+	392390584	Chr4B	391804506	391808398	+	391806452	1.0	0.998
gene:TraesCS4B03G0504600	Chr4B	392637354	392639550	+	392638452	Chr4B	392053565	392055761	+	392054663	1.0	1.0
gene:TraesCS4B03G0505100	Chr4B	393334497	393344261	+	393339379	Chr4B	392750042	392759806	+	392754924	1.0	1.0
gene:TraesCS4B03G0506000	Chr4B	393596464	393607047	-	393601755	Chr4B	393010875	393020739	-	393015807	1.0	1.0
gene:TraesCS4B03G0506200	Chr4B	393608955	393611951	+	393610453	Chr4B	393022647	393025643	+	393024145	1.0	1.0
gene:TraesCS4B03G0506300	Chr4B	393614619	393615191	-	393614905	Chr4B	393028311	393028883	-	393028597	1.0	1.0
gene:TraesCS4B03G0506400	Chr4B	393617487	393619430	-	393618458	Chr4B	393031179	393033122	-	393032150	1.0	1.0
gene:TraesCS4B03G0506500	Chr4B	393778470	393783356	+	393780913	Chr4B	393191379	393196265	+	393193822	1.0	1.0
gene:TraesCS4B03G0506800	Chr4B	393831643	393835364	-	393833503	Chr4B	393244515	393248236	-	393246375	1.0	1.0
gene:TraesCS4B03G0506900	Chr4B	393852041	393852322	+	393852181	Chr4B	393264803	393265084	+	393264943	1.0	1.0
gene:TraesCS4B03G0507200	Chr4B	393870063	393875103	-	393872583	Chr4B	393282825	393287928	-	393285376	1.0	1.0
gene:TraesCS4B03G0507300	Chr4B	394473233	394479094	+	394476163	Chr4B	393885923	393891784	+	393888853	1.0	1.0
gene:TraesCS4B03G0507400	Chr4B	394831394	394836210	+	394833802	Chr4B	394214277	394219099	+	394216688	1.0	1.0
gene:TraesCS4B03G0507500	Chr4B	394957798	394960888	-	394959343	Chr4B	394340264	394343354	-	394341809	1.0	1.0
gene:TraesCS4B03G0507600	Chr4B	395043467	395046720	-	395045093	Chr4B	394425780	394429033	-	394427406	1.0	1.0
gene:TraesCS4B03G0507800	Chr4B	395135915	395136136	-	395136025	Chr4B	394517923	394518144	-	394518033	1.0	1.0
gene:TraesCS4B03G0509300	Chr4B	395908916	395939175	-	395924045	Chr4B	395289510	395320066	-	395304788	1.0	0.999
gene:TraesCS4B03G0509400	Chr4B	396066163	396067136	+	396066649	Chr4B	395447049	395448022	+	395447535	1.0	1.0
gene:TraesCS4B03G0509800	Chr4B	396228254	396230753	-	396229503	Chr4B	395608646	395611145	-	395609895	1.0	1.0
gene:TraesCS4B03G0511200	Chr4B	397409682	397413308	-	397411495	Chr4B	396789616	396793404	-	396791510	1.0	1.0
gene:TraesCS4B03G0511300	Chr4B	397449291	397456943	-	397453117	Chr4B	396829319	396836971	-	396833145	1.0	1.0
gene:TraesCS4B03G0511600	Chr4B	397771912	397775184	+	397773548	Chr4B	397151554	397154826	+	397153190	1.0	1.0
gene:TraesCS4B03G0511700	Chr4B	397777988	397781812	-	397779900	Chr4B	397157426	397161250	-	397159338	1.0	1.0
gene:TraesCS4B03G0511800	Chr4B	397782515	397790761	-	397786638	Chr4B	397161953	397170199	-	397166076	1.0	1.0
gene:TraesCS4B03G0511900	Chr4B	397999463	398003100	+	398001281	Chr4B	397378954	397382591	+	397380772	1.0	0.999
gene:TraesCS4B03G0512400	Chr4B	398247379	398249335	+	398248357	Chr4B	397626846	397628802	+	397627824	1.0	1.0
gene:TraesCS4B03G0512700	Chr4B	398403233	398405586	+	398404409	Chr4B	397782455	397784808	+	397783631	1.0	0.999
gene:TraesCS4B03G0512800	Chr4B	398479505	398484960	-	398482232	Chr4B	397858563	397864018	-	397861290	1.0	1.0
gene:TraesCS4B03G0512900	Chr4B	398485710	398494741	-	398490225	Chr4B	397864768	397873868	-	397869318	1.0	1.0
gene:TraesCS4B03G0513000	Chr4B	398498180	398502310	-	398500245	Chr4B	397877307	397881437	-	397879372	1.0	1.0
gene:TraesCS4B03G0513700	Chr4B	399137512	399146034	+	399141773	Chr4B	398517770	398526457	+	398522113	1.0	1.0
gene:TraesCS4B03G0514700	Chr4B	399592176	399594249	+	399593212	Chr4B	398970972	398973045	+	398972008	1.0	1.0
gene:TraesCS4B03G0514800	Chr4B	399594345	399597380	+	399595862	Chr4B	398973141	398976176	+	398974658	1.0	0.999
gene:TraesCS4B03G0515000	Chr4B	399871438	399890099	+	399880768	Chr4B	399250132	399268802	+	399259467	1.0	0.99
gene:TraesCS4B03G0516300	Chr4B	400484931	400486370	+	400485650	Chr4B	399865080	399866519	+	399865799	1.0	1.0
gene:TraesCS4B03G0516700	Chr4B	401068808	401069608	+	401069208	Chr4B	400448381	400449181	+	400448781	1.0	1.0
gene:TraesCS4B03G0517000	Chr4B	401920843	401922202	-	401921522	Chr4B	401299952	401301311	-	401300631	1.0	1.0
gene:TraesCS4B03G0517300	Chr4B	401945563	401947757	-	401946660	Chr4B	401324517	401326711	-	401325614	1.0	1.0
gene:TraesCS4B03G0517600	Chr4B	401969689	401969952	-	401969820	Chr4B	401348409	401348672	-	401348540	1.0	1.0
gene:TraesCS4B03G0518400	Chr4B	402026410	402026784	+	402026597	Chr4B	401405404	401405778	+	401405591	1.0	1.0
gene:TraesCS4B03G0518700	Chr4B	402037777	402039617	-	402038697	Chr4B	401416772	401418612	-	401417692	1.0	1.0
gene:TraesCS4B03G0518900	Chr4B	402130346	402133382	-	402131864	Chr4B	401509427	401512547	-	401510987	1.0	1.0
gene:TraesCS4B03G0519500	Chr4B	402169318	402171624	-	402170471	Chr4B	401548411	401550717	-	401549564	1.0	1.0
gene:TraesCS4B03G0519600	Chr4B	402214807	402215842	-	402215324	Chr4B	401595772	401596807	-	401596289	1.0	1.0
gene:TraesCS4B03G0519700	Chr4B	402229143	402235491	-	402232317	Chr4B	401609318	401615663	-	401612490	1.0	1.0
gene:TraesCS4B03G0520200	Chr4B	402432887	402433879	-	402433383	Chr4B	401812660	401813652	-	401813156	1.0	1.0
gene:TraesCS4B03G0520400	Chr4B	402442036	402444662	-	402443349	Chr4B	401821809	401824435	-	401823122	1.0	1.0
gene:TraesCS4B03G0520500	Chr4B	402450498	402454579	-	402452538	Chr4B	401830271	401834352	-	401832311	1.0	1.0
gene:TraesCS4B03G0520900	Chr4B	402626280	402626687	-	402626483	Chr4B	402005783	402006190	-	402005986	1.0	1.0
gene:TraesCS4B03G0521000	Chr4B	402800581	402802364	+	402801472	Chr4B	402178443	402180226	+	402179334	1.0	1.0
gene:TraesCS4B03G0521100	Chr4B	402802880	402803787	-	402803333	Chr4B	402180742	402181649	-	402181195	1.0	1.0
gene:TraesCS4B03G0521300	Chr4B	402852889	402853581	-	402853235	Chr4B	402229909	402230601	-	402230255	1.0	1.0
gene:TraesCS4B03G0521700	Chr4B	403301709	403303052	+	403302380	Chr4B	402673382	402674725	+	402674053	1.0	1.0
gene:TraesCS4B03G0521600	Chr4B	403301621	403307672	-	403304646	Chr4B	402673294	402679345	-	402676319	1.0	1.0
gene:TraesCS4B03G0521800	Chr4B	403364638	403366052	-	403365345	Chr4B	402736385	402737799	-	402737092	1.0	1.0
gene:TraesCS4B03G0522300	Chr4B	403638706	403639675	+	403639190	Chr4B	403010983	403011952	+	403011467	1.0	1.0
gene:TraesCS4B03G0522600	Chr4B	403691602	403704523	-	403698062	Chr4B	403064036	403076957	-	403070496	1.0	0.999
gene:TraesCS4B03G0522700	Chr4B	403735209	403735969	+	403735589	Chr4B	403108095	403108862	+	403108478	1.0	0.986
gene:TraesCS4B03G0522800	Chr4B	403745711	403746772	+	403746241	Chr4B	403118606	403119667	+	403119136	1.0	1.0
gene:TraesCS4B03G0523100	Chr4B	403943736	403944017	+	403943876	Chr4B	403316640	403316921	+	403316780	1.0	1.0
gene:TraesCS4B03G0523300	Chr4B	403948131	403954637	+	403951384	Chr4B	403321036	403327434	+	403324235	1.0	1.0
gene:TraesCS4B03G0523600	Chr4B	404022483	404026269	+	404024376	Chr4B	403395321	403399107	+	403397214	1.0	1.0
gene:TraesCS4B03G0523700	Chr4B	404229716	404232547	+	404231131	Chr4B	403601953	403604784	+	403603368	1.0	1.0
gene:TraesCS4B03G0524100	Chr4B	404546048	404547015	+	404546531	Chr4B	403914550	403915517	+	403915033	1.0	1.0
gene:TraesCS4B03G0524200	Chr4B	404546881	404559056	-	404552968	Chr4B	403915383	403927558	-	403921470	1.0	1.0
gene:TraesCS4B03G0524400	Chr4B	405075524	405080729	+	405078126	Chr4B	404443893	404449098	+	404446495	1.0	1.0
gene:TraesCS4B03G0525200	Chr4B	405212252	405213322	-	405212787	Chr4B	404579308	404580378	-	404579843	1.0	1.0
gene:TraesCS4B03G0525700	Chr4B	405514445	405515329	-	405514887	Chr4B	404880767	404881651	-	404881209	1.0	1.0
gene:TraesCS4B03G0525800	Chr4B	405554735	405555614	-	405555174	Chr4B	404920990	404921869	-	404921429	1.0	1.0
gene:TraesCS4B03G0526000	Chr4B	405563256	405564081	-	405563668	Chr4B	404929301	404930126	-	404929713	1.0	1.0
gene:TraesCS4B03G0526100	Chr4B	405625798	405629220	-	405627509	Chr4B	404991779	404995201	-	404993490	1.0	1.0
gene:TraesCS4B03G0526200	Chr4B	405630547	405633529	-	405632038	Chr4B	404996527	404999509	-	404998018	1.0	1.0
gene:TraesCS4B03G0526300	Chr4B	405842555	405849961	+	405846258	Chr4B	405209456	405216751	+	405213103	1.0	1.0
gene:TraesCS4B03G0526400	Chr4B	405970289	405978338	+	405974313	Chr4B	405336091	405344140	+	405340115	1.0	1.0
gene:TraesCS4B03G0526600	Chr4B	406056923	406059664	-	406058293	Chr4B	405422814	405425558	-	405424186	1.0	1.0
gene:TraesCS4B03G0526700	Chr4B	406221313	406223790	-	406222551	Chr4B	405587314	405589791	-	405588552	1.0	1.0
gene:TraesCS4B03G0526800	Chr4B	406224382	406234154	-	406229268	Chr4B	405590383	405600220	-	405595301	1.0	1.0
gene:TraesCS4B03G0527000	Chr4B	406234217	406236709	-	406235463	Chr4B	405600283	405602775	-	405601529	1.0	1.0
gene:TraesCS4B03G0527200	Chr4B	406570034	406572037	-	406571035	Chr4B	405936743	405938746	-	405937744	1.0	1.0
gene:TraesCS4B03G0527600	Chr4B	406968536	406969636	-	406969086	Chr4B	406333962	406335062	-	406334512	1.0	1.0
gene:TraesCS4B03G0527900	Chr4B	407330139	407335227	+	407332683	Chr4B	406696357	406701445	+	406698901	1.0	1.0
gene:TraesCS4B03G0528000	Chr4B	407755179	407756714	+	407755946	Chr4B	407123405	407124940	+	407124172	1.0	1.0
gene:TraesCS4B03G0528100	Chr4B	408099802	408102077	+	408100939	Chr4B	407467893	407470169	+	407469031	1.0	0.999
gene:TraesCS4B03G0528200	Chr4B	408102268	408103155	-	408102711	Chr4B	407470360	407471247	-	407470803	1.0	1.0
gene:TraesCS4B03G0528300	Chr4B	408103706	408109183	-	408106444	Chr4B	407471798	407477277	-	407474537	1.0	1.0
gene:TraesCS4B03G0528400	Chr4B	408109315	408115332	+	408112323	Chr4B	407477409	407483425	+	407480417	1.0	1.0
gene:TraesCS4B03G0528600	Chr4B	408125357	408129009	+	408127183	Chr4B	407493450	407497102	+	407495276	1.0	1.0
gene:TraesCS4B03G0528700	Chr4B	408129235	408134462	-	408131848	Chr4B	407497328	407502556	-	407499942	1.0	1.0
gene:TraesCS4B03G0528800	Chr4B	408385836	408398929	+	408392382	Chr4B	407754161	407767247	+	407760704	1.0	1.0
gene:TraesCS4B03G0528900	Chr4B	408488407	408488958	+	408488682	Chr4B	407857421	407857972	+	407857696	1.0	0.998
gene:TraesCS4B03G0529400	Chr4B	408889775	408891561	+	408890668	Chr4B	408252528	408254314	+	408253421	1.0	1.0
gene:TraesCS4B03G0530300	Chr4B	409700681	409704041	-	409702361	Chr4B	409062976	409066336	-	409064656	1.0	1.0
gene:TraesCS4B03G0531100	Chr4B	410315958	410316828	-	410316393	Chr4B	409680813	409681683	-	409681248	1.0	1.0
gene:TraesCS4B03G0531800	Chr4B	410624444	410625651	-	410625047	Chr4B	409989364	409990571	-	409989967	1.0	1.0
gene:TraesCS4B03G0531900	Chr4B	410655079	410661769	+	410658424	Chr4B	410020071	410026760	+	410023415	1.0	1.0
gene:TraesCS4B03G0532000	Chr4B	410667070	410671357	+	410669213	Chr4B	410032061	410036348	+	410034204	1.0	0.999
gene:TraesCS4B03G0532200	Chr4B	410763891	410766782	+	410765336	Chr4B	410128695	410131590	+	410130142	1.0	1.0
gene:TraesCS4B03G0532300	Chr4B	410849433	410853197	-	410851315	Chr4B	410214243	410217826	-	410216034	1.0	1.0
gene:TraesCS4B03G0532600	Chr4B	410927123	410929460	-	410928291	Chr4B	410291562	410293899	-	410292730	1.0	1.0
gene:TraesCS4B03G0532900	Chr4B	411216042	411217022	-	411216532	Chr4B	410570946	410571926	-	410571436	1.0	1.0
gene:TraesCS4B03G0533000	Chr4B	411237945	411240610	-	411239277	Chr4B	410593112	410595777	-	410594444	1.0	1.0
gene:TraesCS4B03G0533400	Chr4B	411312528	411315743	-	411314135	Chr4B	410668033	410671248	-	410669640	1.0	1.0
gene:TraesCS4B03G0533700	Chr4B	411336050	411349547	-	411342798	Chr4B	410691408	410705078	-	410698243	1.0	1.0
gene:TraesCS4B03G0534100	Chr4B	411716409	411717083	+	411716746	Chr4B	411073355	411074029	+	411073692	1.0	1.0
gene:TraesCS4B03G0534400	Chr4B	411894078	411897692	+	411895885	Chr4B	411249405	411253019	+	411251212	1.0	1.0
gene:TraesCS4B03G0534500	Chr4B	411903231	411905227	-	411904229	Chr4B	411258558	411260554	-	411259556	1.0	1.0
gene:TraesCS4B03G0534700	Chr4B	412139298	412140443	+	412139870	Chr4B	411493987	411495132	+	411494559	1.0	1.0
gene:TraesCS4B03G0534800	Chr4B	412235630	412237160	-	412236395	Chr4B	411590311	411591841	-	411591076	1.0	1.0
gene:TraesCS4B03G0534900	Chr4B	412239568	412242594	-	412241081	Chr4B	411594249	411597275	-	411595762	1.0	1.0
gene:TraesCS4B03G0535000	Chr4B	412244283	412250052	-	412247167	Chr4B	411598964	411604733	-	411601848	1.0	1.0
gene:TraesCS4B03G0535400	Chr4B	412316574	412317071	-	412316822	Chr4B	411671082	411671579	-	411671330	1.0	1.0
gene:TraesCS4B03G0535500	Chr4B	412317355	412320097	-	412318726	Chr4B	411671863	411674605	-	411673234	1.0	1.0
gene:TraesCS4B03G0535600	Chr4B	412572915	412574715	-	412573815	Chr4B	411909608	411911408	-	411910508	1.0	1.0
gene:TraesCS4B03G0535700	Chr4B	412611538	412612483	-	412612010	Chr4B	411948228	411949173	-	411948700	1.0	1.0
gene:TraesCS4B03G0535900	Chr4B	412614784	412617991	-	412616387	Chr4B	411951506	411954713	-	411953109	1.0	0.999
gene:TraesCS4B03G0536000	Chr4B	412618178	412622058	+	412620118	Chr4B	411954900	411958777	+	411956838	1.0	1.0
gene:TraesCS4B03G0536200	Chr4B	412622726	412623783	-	412623254	Chr4B	411959445	411960502	-	411959973	1.0	1.0
gene:TraesCS4B03G0536300	Chr4B	412625086	412626897	+	412625991	Chr4B	411961805	411963616	+	411962710	1.0	0.999
gene:TraesCS4B03G0537300	Chr4B	412942277	412947191	+	412944734	Chr4B	412280047	412284753	+	412282400	1.0	1.0
gene:TraesCS4B03G0537400	Chr4B	412961689	412964901	+	412963295	Chr4B	412299251	412302463	+	412300857	1.0	1.0
gene:TraesCS4B03G0537700	Chr4B	412983900	412985419	+	412984659	Chr4B	412321328	412322847	+	412322087	1.0	1.0
gene:TraesCS4B03G0537800	Chr4B	412987111	412989190	-	412988150	Chr4B	412324539	412326618	-	412325578	1.0	1.0
gene:TraesCS4B03G0537900	Chr4B	413298441	413300049	+	413299245	Chr4B	412636112	412637720	+	412636916	1.0	1.0
gene:TraesCS4B03G0538100	Chr4B	413301329	413301945	-	413301637	Chr4B	412639000	412639616	-	412639308	1.0	1.0
gene:TraesCS4B03G0538200	Chr4B	413325995	413336094	-	413331044	Chr4B	412663666	412673767	-	412668716	1.0	1.0
gene:TraesCS4B03G0539100	Chr4B	413896656	413899885	+	413898270	Chr4B	413234124	413237353	+	413235738	1.0	1.0
gene:TraesCS4B03G0539400	Chr4B	413962895	413969675	+	413966285	Chr4B	413300386	413307266	+	413303826	1.0	1.0
gene:TraesCS4B03G0539700	Chr4B	414221424	414225349	+	414223386	Chr4B	413557697	413561622	+	413559659	1.0	1.0
gene:TraesCS4B03G0539800	Chr4B	414226918	414231196	-	414229057	Chr4B	413563191	413567469	-	413565330	1.0	1.0
gene:TraesCS4B03G0540200	Chr4B	414601280	414605737	+	414603508	Chr4B	413937529	413941986	+	413939757	1.0	1.0
gene:TraesCS4B03G0540400	Chr4B	414858417	414860211	-	414859314	Chr4B	414195188	414196982	-	414196085	1.0	1.0
gene:TraesCS4B03G0540500	Chr4B	414861535	414862606	-	414862070	Chr4B	414198306	414199377	-	414198841	1.0	1.0
gene:TraesCS4B03G0540900	Chr4B	415198991	415199995	-	415199493	Chr4B	414538917	414539921	-	414539419	1.0	1.0
gene:TraesCS4B03G0541200	Chr4B	415244323	415245581	-	415244952	Chr4B	414585321	414586579	-	414585950	1.0	1.0
gene:TraesCS4B03G0541300	Chr4B	415246115	415255166	-	415250640	Chr4B	414587113	414596164	-	414591638	1.0	1.0
gene:TraesCS4B03G0541400	Chr4B	415257005	415259787	-	415258396	Chr4B	414598003	414600785	-	414599394	1.0	1.0
gene:TraesCS4B03G0542000	Chr4B	415394433	415397518	+	415395975	Chr4B	414735469	414738544	+	414737006	0.995	0.995
gene:TraesCS4B03G0542200	Chr4B	415526913	415530167	-	415528540	Chr4B	414867973	414871227	-	414869600	1.0	1.0
gene:TraesCS4B03G0542300	Chr4B	415530492	415531724	-	415531108	Chr4B	414871552	414872784	-	414872168	1.0	1.0
gene:TraesCS4B03G0542400	Chr4B	415531929	415535980	-	415533954	Chr4B	414872989	414877040	-	414875014	1.0	1.0
gene:TraesCS4B03G0542500	Chr4B	415629621	415632702	+	415631161	Chr4B	414970552	414973633	+	414972092	1.0	1.0
gene:TraesCS4B03G0542600	Chr4B	415713175	415715039	-	415714107	Chr4B	415054260	415056124	-	415055192	1.0	1.0
gene:TraesCS4B03G0542900	Chr4B	415729474	415733028	-	415731251	Chr4B	415069968	415075077	-	415072522	1.0	0.995
gene:TraesCS4B03G0543100	Chr4B	416223936	416226126	-	416225031	Chr4B	415561099	415563289	-	415562194	1.0	0.997
gene:TraesCS4B03G0543300	Chr4B	416432666	416436291	+	416434478	Chr4B	415807631	415811241	+	415809436	0.989	0.984
gene:TraesCS4B03G0543400	Chr4B	416455145	416455702	-	416455423	Chr4B	415830669	415831226	-	415830947	1.0	0.998
gene:TraesCS4B03G0543900	Chr4B	416635461	416635817	-	416635639	Chr4B	416007595	416007951	-	416007773	1.0	0.994
gene:TraesCS4B03G0544200	Chr4B	416819489	416823311	+	416821400	Chr4B	416190951	416194774	+	416192862	1.0	1.0
gene:TraesCS4B03G0544300	Chr4B	416851177	416853097	-	416852137	Chr4B	416222747	416224667	-	416223707	1.0	1.0
gene:TraesCS4B03G0544700	Chr4B	417424055	417432033	-	417428044	Chr4B	416801629	416809607	-	416805618	1.0	0.999
gene:TraesCS4B03G0544800	Chr4B	417583095	417594109	+	417588602	Chr4B	416960767	416971780	+	416966273	1.0	0.999
gene:TraesCS4B03G0544900	Chr4B	417594694	417595757	+	417595225	Chr4B	416972365	416973428	+	416972896	1.0	1.0
gene:TraesCS4B03G0545000	Chr4B	417826219	417829500	+	417827859	Chr4B	417192811	417196091	+	417194451	0.999	0.999
gene:TraesCS4B03G0546200	Chr4B	418893346	418896981	+	418895163	Chr4B	418275313	418278948	+	418277130	1.0	1.0
gene:TraesCS4B03G0547000	Chr4B	419264785	419265764	-	419265274	Chr4B	418670087	418671066	-	418670576	1.0	1.0
gene:TraesCS4B03G0547100	Chr4B	419265916	419269647	-	419267781	Chr4B	418671218	418674949	-	418673083	1.0	1.0
gene:TraesCS4B03G0548400	Chr4B	420640913	420645362	-	420643137	Chr4B	420002659	420007194	-	420004926	1.0	0.998
gene:TraesCS4B03G0549100	Chr4B	420789803	420798853	+	420794328	Chr4B	420151646	420160718	+	420156182	1.0	0.998
gene:TraesCS4B03G0549300	Chr4B	420801783	420806049	-	420803916	Chr4B	420163648	420167634	-	420165641	1.0	1.0
gene:TraesCS4B03G0549500	Chr4B	420921253	420923228	-	420922240	Chr4B	420281951	420283928	-	420282939	1.0	0.998
gene:TraesCS4B03G0549800	Chr4B	421094128	421098525	-	421096326	Chr4B	420443752	420448149	-	420445950	1.0	1.0
gene:TraesCS4B03G0550000	Chr4B	421579171	421582349	-	421580760	Chr4B	420871397	420874654	-	420873025	1.0	0.998
gene:TraesCS4B03G0550100	Chr4B	421583520	421587221	-	421585370	Chr4B	420875823	420879524	-	420877673	1.0	0.999
gene:TraesCS4B03G0550500	Chr4B	422092924	422100049	+	422096486	Chr4B	421425541	421432678	+	421429109	1.0	0.999
gene:TraesCS4B03G0550600	Chr4B	422101263	422108316	-	422104789	Chr4B	421433913	421440970	-	421437441	1.0	0.998
gene:TraesCS4B03G0550700	Chr4B	422108557	422113922	-	422111239	Chr4B	421441211	421446569	-	421443890	1.0	0.999
gene:TraesCS4B03G0551000	Chr4B	422407805	422410436	-	422409120	Chr4B	421755157	421757780	-	421756468	0.998	0.997
gene:TraesCS4B03G0551100	Chr4B	422410663	422415845	-	422413254	Chr4B	421758006	421763188	-	421760597	1.0	0.998
gene:TraesCS4B03G0551600	Chr4B	422825983	422829363	-	422827673	Chr4B	422148993	422152401	-	422150697	1.0	0.985
gene:TraesCS4B03G0551800	Chr4B	423110564	423113466	+	423112015	Chr4B	422461353	422464255	+	422462804	1.0	0.998
gene:TraesCS4B03G0552200	Chr4B	423337557	423341677	-	423339617	Chr4B	422695641	422699866	-	422697753	1.0	0.964
gene:TraesCS4B03G0552300	Chr4B	423765545	423766712	+	423766128	Chr4B	423141948	423143111	+	423142529	0.996	0.996
gene:TraesCS4B03G0552400	Chr4B	423787306	423789824	+	423788565	Chr4B	423165328	423167787	+	423166557	0.95	0.946
gene:TraesCS4B03G0552500	Chr4B	423900256	423900874	+	423900565	Chr4B	423319433	423320050	+	423319741	0.998	0.998
gene:TraesCS4B03G0552700	Chr4B	424233603	424237296	-	424235449	Chr4B	423643769	423647479	-	423645624	1.0	0.997
gene:TraesCS4B03G0553500	Chr4B	425138245	425143222	+	425140733	Chr4B	424529627	424534606	+	424532116	1.0	0.997
gene:TraesCS4B03G0553600	Chr4B	425144292	425147998	-	425146145	Chr4B	424535676	424539382	-	424537529	1.0	1.0
gene:TraesCS4B03G0554000	Chr4B	425176271	425179498	-	425177884	Chr4B	424567330	424570599	-	424568964	1.0	0.996
gene:TraesCS4B03G0554300	Chr4B	425799556	425802214	+	425800885	Chr4B	425226075	425228728	+	425227401	1.0	1.0
gene:TraesCS4B03G0554400	Chr4B	425804589	425807941	-	425806265	Chr4B	425231299	425234385	-	425232842	0.998	0.997
gene:TraesCS4B03G0554800	Chr4B	426099167	426099834	-	426099500	Chr4B	425532545	425533213	-	425532879	1.0	0.994
gene:TraesCS4B03G0555000	Chr4B	426101717	426101950	+	426101833	Chr4B	425535069	425535302	+	425535185	1.0	1.0
gene:TraesCS4B03G0554900	Chr4B	426101505	426105029	-	426103267	Chr4B	425534857	425538217	-	425536537	1.0	1.0
gene:TraesCS4B03G0555200	Chr4B	426282995	426299723	+	426291359	Chr4B	426050235	426066958	+	426058596	1.0	0.998
gene:TraesCS4B03G0555300	Chr4B	426301921	426303813	-	426302867	Chr4B	426069128	426071020	-	426070074	1.0	0.998
gene:TraesCS4B03G0555600	Chr4B	426324379	426333289	+	426328834	Chr4B	426104447	426113266	+	426108856	1.0	0.998
gene:TraesCS4B03G0555700	Chr4B	426334123	426335050	+	426334586	Chr4B	426114100	426115027	+	426114563	1.0	0.998
