gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS7A03G0854700	Chr7A	516284708	516285097	-	516284902	Chr7A	511558699	511559088	-	511558893	1.0	0.997
gene:TraesCS7A03G0855100	Chr7A	516443231	516444962	+	516444096	Chr7A	511721791	511723522	+	511722656	1.0	0.999
gene:TraesCS7A03G0855200	Chr7A	516448433	516452953	-	516450693	Chr7A	511725751	511735541	-	511730646	1.0	0.998
gene:TraesCS7A03G0855300	Chr7A	516454920	516458947	-	516456933	Chr7A	511737514	511741543	-	511739528	1.0	1.0
gene:TraesCS7A03G0855500	Chr7A	516554149	516557532	-	516555840	Chr7A	511837093	511840484	-	511838788	0.999	0.994
gene:TraesCS7A03G0855700	Chr7A	516697203	516697577	-	516697390	Chr7A	511962413	511962787	-	511962600	1.0	0.997
gene:TraesCS7A03G0856100	Chr7A	516862230	516868090	-	516865160	Chr7A	512154224	512159955	-	512157089	0.996	0.994
gene:TraesCS7A03G0856200	Chr7A	516870455	516876297	-	516873376	Chr7A	512162334	512168183	-	512165258	0.998	0.994
gene:TraesCS7A03G0856300	Chr7A	517002884	517003138	-	517003011	Chr7A	512329107	512329362	-	512329234	1.0	0.96
gene:TraesCS7A03G0856400	Chr7A	517323669	517330933	-	517327301	Chr7A	512624870	512632516	-	512628693	1.0	0.998
gene:TraesCS7A03G0856900	Chr7A	517518601	517519395	+	517518998	Chr7A	512817571	512818365	+	512817968	1.0	1.0
gene:TraesCS7A03G0857000	Chr7A	517519600	517523407	-	517521503	Chr7A	512818570	512822376	-	512820473	1.0	0.999
gene:TraesCS7A03G0857100	Chr7A	517643206	517648292	+	517645749	Chr7A	512906650	512911743	+	512909196	1.0	0.991
gene:TraesCS7A03G0857300	Chr7A	518084858	518092690	+	518088774	Chr7A	513341627	513355038	+	513348332	1.0	0.999
gene:TraesCS7A03G0857400	Chr7A	518119128	518126108	+	518122618	Chr7A	513381681	513388657	+	513385169	1.0	0.996
gene:TraesCS7A03G0857600	Chr7A	518534901	518537495	-	518536198	Chr7A	513791244	513793838	-	513792541	1.0	0.999
gene:TraesCS7A03G0857900	Chr7A	518759900	518760732	+	518760316	Chr7A	514002007	514002839	+	514002423	1.0	0.998
gene:TraesCS7A03G0858000	Chr7A	518768834	518770163	-	518769498	Chr7A	514010941	514012267	-	514011604	0.996	0.996
gene:TraesCS7A03G0858300	Chr7A	518800148	518801050	+	518800599	Chr7A	514033549	514034451	+	514034000	1.0	0.996
gene:TraesCS7A03G0858400	Chr7A	518811667	518813998	+	518812832	Chr7A	514044736	514047061	+	514045898	0.992	0.992
gene:TraesCS7A03G0858600	Chr7A	518820308	518823772	-	518822040	Chr7A	514053477	514056939	-	514055208	1.0	0.999
gene:TraesCS7A03G0858700	Chr7A	518919868	518926420	-	518923144	Chr7A	514153186	514158958	-	514156072	1.0	0.998
gene:TraesCS7A03G0859100	Chr7A	519017785	519022497	-	519020141	Chr7A	514276553	514281266	-	514278909	1.0	0.998
gene:TraesCS7A03G0859200	Chr7A	519098902	519103948	+	519101425	Chr7A	514349776	514354891	+	514352333	1.0	0.998
gene:TraesCS7A03G0859400	Chr7A	519106209	519107592	+	519106900	Chr7A	514357150	514358533	+	514357841	1.0	0.998
gene:TraesCS7A03G0859600	Chr7A	519131353	519132173	+	519131763	Chr7A	514382274	514383082	+	514382678	1.0	0.993
gene:TraesCS7A03G0860000	Chr7A	519294490	519295831	+	519295160	Chr7A	514542511	514543852	+	514543181	1.0	0.999
gene:TraesCS7A03G0860200	Chr7A	519321107	519322214	+	519321660	Chr7A	514568570	514569677	+	514569123	1.0	0.998
gene:TraesCS7A03G0860500	Chr7A	519972652	519974408	-	519973530	Chr7A	515188327	515190083	-	515189205	1.0	0.998
gene:TraesCS7A03G0860900	Chr7A	520077373	520078911	+	520078142	Chr7A	515341687	515343225	+	515342456	1.0	0.998
gene:TraesCS7A03G0861300	Chr7A	520198834	520201837	-	520200335	Chr7A	515420268	515423270	-	515421769	0.999	0.997
gene:TraesCS7A03G0862100	Chr7A	520233689	520242098	+	520237893	Chr7A	515446604	515455013	+	515450808	1.0	0.994
gene:TraesCS7A03G0862400	Chr7A	520585393	520591125	+	520588259	Chr7A	515750619	515756366	+	515753492	1.0	0.986
gene:TraesCS7A03G0862500	Chr7A	520595182	520596658	-	520595920	Chr7A	515760209	515761685	-	515760947	1.0	0.994
gene:TraesCS7A03G0862600	Chr7A	520600899	520602225	-	520601562	Chr7A	515765929	515767255	-	515766592	1.0	1.0
gene:TraesCS7A03G0863300	Chr7A	520958183	520959892	-	520959037	Chr7A	516118393	516120102	-	516119247	1.0	1.0
gene:TraesCS7A03G0863400	Chr7A	520962123	520964582	-	520963352	Chr7A	516122334	516124793	-	516123563	1.0	0.999
gene:TraesCS7A03G0863600	Chr7A	521075089	521076483	-	521075786	Chr7A	516251815	516253209	-	516252512	1.0	1.0
gene:TraesCS7A03G0863700	Chr7A	521082829	521084258	-	521083543	Chr7A	516259625	516261054	-	516260339	1.0	0.999
gene:TraesCS7A03G0864000	Chr7A	521497957	521499375	-	521498666	Chr7A	516648150	516649568	-	516648859	1.0	1.0
gene:TraesCS7A03G0864200	Chr7A	521600476	521604764	-	521602620	Chr7A	516762220	516766511	-	516764365	1.0	0.999
gene:TraesCS7A03G0864300	Chr7A	521663764	521664423	-	521664093	Chr7A	516825781	516826435	-	516826108	0.992	0.99
gene:TraesCS7A03G0864500	Chr7A	521727457	521729289	-	521728373	Chr7A	516888320	516890152	-	516889236	1.0	1.0
gene:TraesCS7A03G0864600	Chr7A	521975828	521978075	-	521976951	Chr7A	517136955	517139202	-	517138078	1.0	0.998
gene:TraesCS7A03G0865300	Chr7A	522603872	522605680	-	522604776	Chr7A	517794380	517796188	-	517795284	1.0	0.999
gene:TraesCS7A03G0865400	Chr7A	522650363	522651916	-	522651139	Chr7A	517840772	517842325	-	517841548	1.0	0.998
gene:TraesCS7A03G0865700	Chr7A	522736820	522738359	-	522737589	Chr7A	517947835	517954929	-	517951382	0.978	0.977
gene:TraesCS7A03G0866100	Chr7A	522827022	522828090	-	522827556	Chr7A	518054931	518055999	-	518055465	1.0	0.999
gene:TraesCS7A03G0866200	Chr7A	522884468	522887884	-	522886176	Chr7A	518108843	518112259	-	518110551	1.0	0.999
gene:TraesCS7A03G0866300	Chr7A	523169798	523170124	+	523169961	Chr7A	518430559	518430885	+	518430722	1.0	0.996
gene:TraesCS7A03G0866700	Chr7A	523182625	523188050	+	523185337	Chr7A	518448259	518455391	+	518451825	0.999	0.997
gene:TraesCS7A03G0867300	Chr7A	523208363	523211786	+	523210074	Chr7A	518471383	518474949	+	518473166	1.0	0.997
gene:TraesCS7A03G0867400	Chr7A	523246586	523251499	-	523249042	Chr7A	518517611	518522524	-	518520067	1.0	0.993
gene:TraesCS7A03G0867600	Chr7A	523632969	523634436	+	523633702	Chr7A	518889816	518891298	+	518890557	1.0	0.998
gene:TraesCS7A03G0867700	Chr7A	523746494	523748259	-	523747376	Chr7A	519011235	519013001	-	519012118	1.0	0.99
gene:TraesCS7A03G0867800	Chr7A	523921269	523924221	-	523922745	Chr7A	519196150	519199034	-	519197592	0.953	0.949
gene:TraesCS7A03G0867900	Chr7A	524132295	524133828	-	524133061	Chr7A	519420236	519421770	-	519421003	1.0	0.999
gene:TraesCS7A03G0868000	Chr7A	524406402	524407797	-	524407099	Chr7A	519688707	519690102	-	519689404	1.0	1.0
gene:TraesCS7A03G0868100	Chr7A	524633739	524634818	+	524634278	Chr7A	519905682	519906761	+	519906221	1.0	1.0
gene:TraesCS7A03G0868500	Chr7A	524900849	524902068	+	524901458	Chr7A	520144513	520145734	+	520145123	1.0	0.998
gene:TraesCS7A03G0868600	Chr7A	524940662	524941882	-	524941272	Chr7A	520174340	520175561	-	520174950	0.994	0.976
gene:TraesCS7A03G0869000	Chr7A	524972147	524976544	-	524974345	Chr7A	520218851	520223249	-	520221050	1.0	0.997
gene:TraesCS7A03G0869300	Chr7A	525527303	525528558	-	525527930	Chr7A	520784460	520785715	-	520785087	1.0	0.998
gene:TraesCS7A03G0869700	Chr7A	525846407	525855366	+	525850886	Chr7A	521110503	521119462	+	521114982	1.0	0.999
gene:TraesCS7A03G0869800	Chr7A	525855344	525864090	-	525859717	Chr7A	521119440	521128194	-	521123817	1.0	1.0
gene:TraesCS7A03G0869900	Chr7A	525950331	525957299	-	525953815	Chr7A	521214966	521221934	-	521218450	1.0	0.998
gene:TraesCS7A03G0870200	Chr7A	526005021	526007774	+	526006397	Chr7A	521251142	521253911	+	521252526	1.0	0.992
gene:TraesCS7A03G0870300	Chr7A	526009240	526013709	-	526011474	Chr7A	521255377	521259865	-	521257621	1.0	0.996
gene:TraesCS7A03G0870400	Chr7A	526016538	526018410	-	526017474	Chr7A	521262683	521264555	-	521263619	1.0	0.995
gene:TraesCS7A03G0870600	Chr7A	526073074	526079163	+	526076118	Chr7A	521317351	521323453	+	521320402	1.0	1.0
gene:TraesCS7A03G0870700	Chr7A	526165820	526169702	-	526167761	Chr7A	521429219	521433101	-	521431160	1.0	1.0
gene:TraesCS7A03G0871200	Chr7A	526383107	526383530	-	526383318	Chr7A	521660950	521661373	-	521661161	1.0	1.0
gene:TraesCS7A03G0871300	Chr7A	526547381	526554238	-	526550809	Chr7A	521835993	521842850	-	521839421	1.0	0.999
gene:TraesCS7A03G0871600	Chr7A	526848914	526852829	+	526850871	Chr7A	522129754	522133669	+	522131711	1.0	0.999
gene:TraesCS7A03G0872000	Chr7A	527197030	527199076	-	527198053	Chr7A	522482538	522484584	-	522483561	1.0	0.999
gene:TraesCS7A03G0872300	Chr7A	527987958	527995302	-	527991630	Chr7A	523225184	523232335	-	523228759	0.95	0.95
gene:TraesCS7A03G0873000	Chr7A	528683621	528684542	+	528684081	Chr7A	523958497	523959418	+	523958957	1.0	1.0
gene:TraesCS7A03G0873100	Chr7A	528684755	528688021	-	528686388	Chr7A	523959631	523962896	-	523961263	0.999	0.998
gene:TraesCS7A03G0873200	Chr7A	528743146	528747229	-	528745187	Chr7A	524040656	524044740	-	524042698	1.0	1.0
gene:TraesCS7A03G0873700	Chr7A	530159851	530166701	-	530163276	Chr7A	525956318	525963230	-	525959774	1.0	0.968
gene:TraesCS7A03G0873800	Chr7A	530184203	530191970	-	530188086	Chr7A	525980482	525988249	-	525984365	1.0	0.998
gene:TraesCS7A03G0874000	Chr7A	530396702	530399247	+	530397974	Chr7A	526202782	526205327	+	526204054	1.0	0.999
gene:TraesCS7A03G0874200	Chr7A	530814577	530818213	+	530816395	Chr7A	526650441	526654078	+	526652259	1.0	1.0
gene:TraesCS7A03G0874300	Chr7A	531009747	531011510	+	531010628	Chr7A	526858965	526860728	+	526859846	1.0	0.993
gene:TraesCS7A03G0874500	Chr7A	531177751	531185691	+	531181721	Chr7A	527026650	527034590	+	527030620	1.0	0.999
gene:TraesCS7A03G0874900	Chr7A	531562510	531568365	+	531565437	Chr7A	527397126	527402981	+	527400053	1.0	0.999
gene:TraesCS7A03G0875800	Chr7A	532021364	532022286	-	532021825	Chr7A	527851520	527852442	-	527851981	1.0	0.998
gene:TraesCS7A03G0876100	Chr7A	532383677	532386969	-	532385323	Chr7A	528233976	528237268	-	528235622	1.0	1.0
gene:TraesCS7A03G0876800	Chr7A	533347879	533354722	+	533351300	Chr7A	529173250	529180112	+	529176681	1.0	1.0
gene:TraesCS7A03G0877900	Chr7A	535204633	535217528	-	535211080	Chr7A	531067147	531080043	-	531073595	1.0	0.998
gene:TraesCS7A03G0878000	Chr7A	535748552	535752900	-	535750726	Chr7A	531621630	531625979	-	531623804	1.0	0.999
gene:TraesCS7A03G0878300	Chr7A	536481194	536489814	+	536485504	Chr7A	532388662	532397482	+	532393072	1.0	0.999
gene:TraesCS7A03G0878600	Chr7A	536693468	536699832	-	536696650	Chr7A	532601624	532607248	-	532604436	0.999	0.995
gene:TraesCS7A03G0878700	Chr7A	536715847	536723822	+	536719834	Chr7A	532623400	532631520	+	532627460	1.0	0.999
gene:TraesCS7A03G0879000	Chr7A	536745527	536748447	-	536746987	Chr7A	532653202	532656121	-	532654661	0.999	0.997
gene:TraesCS7A03G0879200	Chr7A	536966382	536966975	-	536966678	Chr7A	532870546	532871139	-	532870842	1.0	0.996
gene:TraesCS7A03G0879700	Chr7A	537332047	537332742	+	537332394	Chr7A	533250887	533251582	+	533251234	1.0	0.997
gene:TraesCS7A03G0879800	Chr7A	537340099	537342423	+	537341261	Chr7A	533258908	533261232	+	533260070	1.0	0.998
gene:TraesCS7A03G0879900	Chr7A	537375908	537376465	-	537376186	Chr7A	533295207	533295764	-	533295485	1.0	0.986
gene:TraesCS7A03G0880100	Chr7A	537512253	537513354	-	537512803	Chr7A	533429205	533430306	-	533429755	1.0	1.0
gene:TraesCS7A03G0880200	Chr7A	537514205	537514645	-	537514425	Chr7A	533431157	533431597	-	533431377	1.0	0.995
gene:TraesCS7A03G0881400	Chr7A	537589902	537592359	-	537591130	Chr7A	533504744	533507263	-	533506003	1.0	0.998
gene:TraesCS7A03G0881500	Chr7A	537592764	537592874	+	537592819	Chr7A	533507646	533507756	+	533507701	1.0	0.99
gene:TraesCS7A03G0881800	Chr7A	537607995	537608105	+	537608050	Chr7A	533546612	533546722	+	533546667	1.0	1.0
gene:TraesCS7A03G0882000	Chr7A	537902970	537905072	+	537904021	Chr7A	533823692	533825794	+	533824743	1.0	0.999
gene:TraesCS7A03G0882200	Chr7A	537910575	537912131	-	537911353	Chr7A	533831297	533832853	-	533832075	1.0	0.999
gene:TraesCS7A03G0882300	Chr7A	537999938	538001773	+	538000855	Chr7A	533914947	533916790	+	533915868	1.0	0.991
gene:TraesCS7A03G0882400	Chr7A	538001978	538003868	-	538002923	Chr7A	533916995	533918885	-	533917940	1.0	1.0
gene:TraesCS7A03G0882600	Chr7A	538007518	538007748	+	538007633	Chr7A	533922534	533922764	+	533922649	1.0	1.0
gene:TraesCS7A03G0882900	Chr7A	538325018	538332183	+	538328600	Chr7A	534226353	534233517	+	534229935	1.0	0.991
gene:TraesCS7A03G0883000	Chr7A	538333260	538336680	+	538334970	Chr7A	534234594	534238014	+	534236304	1.0	0.996
gene:TraesCS7A03G0883200	Chr7A	538405638	538412950	+	538409294	Chr7A	534311276	534318582	+	534314929	0.998	0.997
gene:TraesCS7A03G0883300	Chr7A	538446763	538450043	+	538448403	Chr7A	534351666	534354946	+	534353306	1.0	0.998
gene:TraesCS7A03G0883400	Chr7A	538767487	538768242	+	538767864	Chr7A	534667295	534668050	+	534667672	1.0	0.996
gene:TraesCS7A03G0883500	Chr7A	539271548	539272575	+	539272061	Chr7A	535187560	535188587	+	535188073	1.0	0.999
gene:TraesCS7A03G0883800	Chr7A	539587445	539588689	+	539588067	Chr7A	535441006	535442251	+	535441628	1.0	0.995
gene:TraesCS7A03G0884000	Chr7A	539897856	539900063	+	539898959	Chr7A	535757638	535759845	+	535758741	1.0	1.0
gene:TraesCS7A03G0884100	Chr7A	539902908	539915537	+	539909222	Chr7A	535762767	535775397	+	535769082	1.0	0.999
gene:TraesCS7A03G0884400	Chr7A	540115864	540119839	+	540117851	Chr7A	535974517	535978492	+	535976504	1.0	0.998
gene:TraesCS7A03G0884800	Chr7A	540513769	540516193	+	540514981	Chr7A	536377094	536379518	+	536378306	1.0	1.0
gene:TraesCS7A03G0884900	Chr7A	540516590	540521659	-	540519124	Chr7A	536379915	536382552	-	536381233	0.929	0.928
gene:TraesCS7A03G0885000	Chr7A	540522968	540528189	-	540525578	Chr7A	536385944	536391167	-	536388555	1.0	0.999
gene:TraesCS7A03G0885300	Chr7A	540719689	540720303	+	540719996	Chr7A	536589797	536590411	+	536590104	1.0	1.0
gene:TraesCS7A03G0885400	Chr7A	540731866	540740309	-	540736087	Chr7A	536604783	536613221	-	536609002	1.0	0.996
gene:TraesCS7A03G0885500	Chr7A	540776869	540782634	-	540779751	Chr7A	536654109	536660104	-	536657106	1.0	1.0
gene:TraesCS7A03G0885800	Chr7A	540977902	540983009	+	540980455	Chr7A	536862983	536868079	+	536865531	0.998	0.994
gene:TraesCS7A03G0885900	Chr7A	540983459	540987612	-	540985535	Chr7A	536868529	536872683	-	536870606	1.0	1.0
gene:TraesCS7A03G0886000	Chr7A	540987769	540991037	+	540989403	Chr7A	536872840	536876108	+	536874474	1.0	0.998
gene:TraesCS7A03G0886200	Chr7A	540991410	540992372	-	540991891	Chr7A	536876481	536877443	-	536876962	1.0	0.993
gene:TraesCS7A03G0886400	Chr7A	541062064	541065560	-	541063812	Chr7A	537033193	537036689	-	537034941	1.0	0.995
gene:TraesCS7A03G0886600	Chr7A	541519513	541521559	-	541520536	Chr7A	537515574	537517623	-	537516598	1.0	0.996
gene:TraesCS7A03G0886800	Chr7A	541664488	541666449	+	541665468	Chr7A	537693092	537695053	+	537694072	1.0	0.997
gene:TraesCS7A03G0888200	Chr7A	542101201	542103441	-	542102321	Chr7A	538180795	538183035	-	538181915	1.0	0.995
gene:TraesCS7A03G0888400	Chr7A	542150076	542152177	-	542151126	Chr7A	538229802	538231903	-	538230852	1.0	0.998
gene:TraesCS7A03G0888500	Chr7A	542245242	542247315	-	542246278	Chr7A	538368263	538370316	-	538369289	0.999	0.996
gene:TraesCS7A03G0889100	Chr7A	542341507	542345968	+	542343737	Chr7A	538470738	538475330	+	538473034	0.999	0.959
gene:TraesCS7A03G0889400	Chr7A	542358710	542362817	+	542360763	Chr7A	538483244	538487351	+	538485297	1.0	0.996
gene:TraesCS7A03G0889500	Chr7A	542361373	542362681	-	542362027	Chr7A	538485907	538487215	-	538486561	1.0	0.997
gene:TraesCS7A03G0889700	Chr7A	542377574	542378242	+	542377908	Chr7A	538501460	538502128	+	538501794	1.0	0.997
gene:TraesCS7A03G0889800	Chr7A	542510908	542513954	+	542512431	Chr7A	538621335	538624378	+	538622856	0.997	0.997
gene:TraesCS7A03G0889900	Chr7A	542514008	542518752	-	542516380	Chr7A	538624432	538629177	-	538626804	1.0	0.999
gene:TraesCS7A03G0890100	Chr7A	542571664	542580731	-	542576197	Chr7A	538682208	538691274	-	538686741	1.0	0.998
gene:TraesCS7A03G0890200	Chr7A	542683378	542688904	+	542686141	Chr7A	538762510	538768037	+	538765273	1.0	0.997
gene:TraesCS7A03G0890300	Chr7A	542763683	542767545	+	542765614	Chr7A	538834062	538837925	+	538835993	1.0	0.997
gene:TraesCS7A03G0890400	Chr7A	542775872	542778687	+	542777279	Chr7A	538846978	538849755	+	538848366	0.984	0.98
gene:TraesCS7A03G0890800	Chr7A	542801155	542802197	-	542801676	Chr7A	538858775	538859895	-	538859335	1.0	0.91
gene:TraesCS7A03G0891000	Chr7A	542816716	542817453	+	542817084	Chr7A	538874415	538875152	+	538874783	1.0	1.0
gene:TraesCS7A03G0891400	Chr7A	542848185	542853858	-	542851021	Chr7A	538905888	538911561	-	538908724	1.0	1.0
gene:TraesCS7A03G0891600	Chr7A	542940901	542947130	-	542944015	Chr7A	538999895	539006112	-	539003003	1.0	1.0
gene:TraesCS7A03G0891900	Chr7A	543302568	543309391	+	543305979	Chr7A	539402703	539408759	+	539405731	0.985	0.97
gene:TraesCS7A03G0892000	Chr7A	543314317	543318523	-	543316420	Chr7A	539412436	539416646	-	539414541	0.999	0.992
gene:TraesCS7A03G0892400	Chr7A	543394963	543398321	-	543396642	Chr7A	539516648	539519290	-	539517969	0.994	0.993
gene:TraesCS7A03G0892600	Chr7A	543437546	543441387	-	543439466	Chr7A	539571351	539575188	-	539573269	0.998	0.996
gene:TraesCS7A03G0892700	Chr7A	543535529	543545869	-	543540699	Chr7A	539654661	539664741	-	539659701	0.999	0.997
gene:TraesCS7A03G0892900	Chr7A	543643136	543645351	+	543644243	Chr7A	539775499	539777714	+	539776606	1.0	0.998
gene:TraesCS7A03G0893100	Chr7A	543703843	543706196	+	543705019	Chr7A	539844503	539846856	+	539845679	1.0	0.998
gene:TraesCS7A03G0893300	Chr7A	543839352	543841184	+	543840268	Chr7A	539978264	539980076	+	539979170	0.988	0.987
gene:TraesCS7A03G0893500	Chr7A	543843043	543843624	-	543843333	Chr7A	539981938	539982519	-	539982228	1.0	0.997
gene:TraesCS7A03G0893400	Chr7A	543842994	543847924	+	543845459	Chr7A	539981889	539986819	+	539984354	1.0	0.997
gene:TraesCS7A03G0894000	Chr7A	543919451	543920832	+	543920141	Chr7A	540069577	540070957	+	540070267	0.999	0.989
gene:TraesCS7A03G0894900	Chr7A	544190682	544197345	-	544194013	Chr7A	540282615	540289277	-	540285946	1.0	0.995
gene:TraesCS7A03G0895100	Chr7A	544192578	544196051	+	544194314	Chr7A	540284510	540287983	+	540286246	1.0	0.996
gene:TraesCS7A03G0895200	Chr7A	544210113	544214968	-	544212540	Chr7A	540299171	540304015	-	540301593	1.0	0.978
gene:TraesCS7A03G0895500	Chr7A	544272195	544275766	+	544273980	Chr7A	540392826	540396397	+	540394611	1.0	0.997
gene:TraesCS7A03G0895800	Chr7A	544737637	544739903	-	544738770	Chr7A	540878528	540880779	-	540879653	0.992	0.991
gene:TraesCS7A03G0895900	Chr7A	544741252	544744534	+	544742893	Chr7A	540882129	540885411	+	540883770	1.0	0.998
gene:TraesCS7A03G0896100	Chr7A	544750745	544752285	-	544751515	Chr7A	540890577	540892122	-	540891349	1.0	0.988
gene:TraesCS7A03G0896300	Chr7A	544783220	544784570	+	544783895	Chr7A	540932129	540933478	+	540932803	1.0	0.992
gene:TraesCS7A03G0896400	Chr7A	544853545	544854981	+	544854263	Chr7A	540992881	540994438	+	540993659	1.0	0.915
gene:TraesCS7A03G0896500	Chr7A	544861439	544864396	-	544862917	Chr7A	541000907	541003856	-	541002381	1.0	0.998
gene:TraesCS7A03G0896600	Chr7A	544865965	544877768	-	544871866	Chr7A	541005480	541017280	-	541011380	1.0	0.998
gene:TraesCS7A03G0897000	Chr7A	544898339	544898705	+	544898522	Chr7A	541038392	541038758	+	541038575	1.0	0.984
gene:TraesCS7A03G0897100	Chr7A	544931327	544934084	+	544932705	Chr7A	541073168	541075926	+	541074547	1.0	0.997
gene:TraesCS7A03G0897400	Chr7A	545310292	545315726	+	545313009	Chr7A	541525500	541530936	+	541528218	1.0	0.996
gene:TraesCS7A03G0897600	Chr7A	545334863	545335807	+	545335335	Chr7A	541536553	541537497	+	541537025	1.0	0.997
gene:TraesCS7A03G0897900	Chr7A	545358347	545362772	-	545360559	Chr7A	541551262	541555687	-	541553474	1.0	1.0
gene:TraesCS7A03G0898000	Chr7A	545411783	545414728	+	545413255	Chr7A	541605324	541608269	+	541606796	1.0	1.0
gene:TraesCS7A03G0898100	Chr7A	545429313	545430346	-	545429829	Chr7A	541622992	541624025	-	541623508	1.0	1.0
gene:TraesCS7A03G0898600	Chr7A	545871795	545873730	+	545872762	Chr7A	542065333	542067268	+	542066300	1.0	1.0
gene:TraesCS7A03G0899000	Chr7A	546269590	546275646	-	546272618	Chr7A	542464038	542470094	-	542467066	1.0	1.0
gene:TraesCS7A03G0899400	Chr7A	546577947	546578490	+	546578218	Chr7A	542774560	542775103	+	542774831	1.0	1.0
gene:TraesCS7A03G0899600	Chr7A	546598513	546599231	+	546598872	Chr7A	542795121	542795839	+	542795480	1.0	1.0
gene:TraesCS7A03G0899800	Chr7A	546604494	546606859	-	546605676	Chr7A	542801102	542803467	-	542802284	1.0	1.0
gene:TraesCS7A03G0899900	Chr7A	546611030	546615249	+	546613139	Chr7A	542807421	542811640	+	542809530	1.0	1.0
gene:TraesCS7A03G0900000	Chr7A	546679275	546681910	-	546680592	Chr7A	542874383	542877018	-	542875700	1.0	1.0
gene:TraesCS7A03G0900300	Chr7A	546782620	546790051	+	546786335	Chr7A	542977514	542984940	+	542981227	1.0	1.0
gene:TraesCS7A03G0900400	Chr7A	546938451	546944041	+	546941246	Chr7A	543132508	543138098	+	543135303	1.0	1.0
gene:TraesCS7A03G0900500	Chr7A	547017351	547018263	-	547017807	Chr7A	543211517	543212429	-	543211973	1.0	1.0
gene:TraesCS7A03G0900600	Chr7A	547033268	547035666	-	547034467	Chr7A	543227630	543230028	-	543228829	1.0	1.0
gene:TraesCS7A03G0900900	Chr7A	547305894	547309676	+	547307785	Chr7A	543498759	543502541	+	543500650	1.0	1.0
gene:TraesCS7A03G0901000	Chr7A	547326329	547327791	-	547327060	Chr7A	543519184	543520646	-	543519915	1.0	1.0
gene:TraesCS7A03G0901300	Chr7A	547387895	547389012	+	547388453	Chr7A	543580630	543581747	+	543581188	1.0	1.0
gene:TraesCS7A03G0901400	Chr7A	547390760	547394552	+	547392656	Chr7A	543583495	543587287	+	543585391	1.0	1.0
gene:TraesCS7A03G0901500	Chr7A	547396806	547398523	+	547397664	Chr7A	543589550	543591267	+	543590408	1.0	1.0
gene:TraesCS7A03G0901600	Chr7A	547402126	547406472	+	547404299	Chr7A	543594866	543599212	+	543597039	1.0	1.0
gene:TraesCS7A03G0901700	Chr7A	547422196	547425052	-	547423624	Chr7A	543615079	543617935	-	543616507	1.0	1.0
gene:TraesCS7A03G0902000	Chr7A	547561344	547562771	-	547562057	Chr7A	543753839	543755266	-	543754552	1.0	1.0
gene:TraesCS7A03G0902100	Chr7A	547737999	547745113	+	547741556	Chr7A	543929963	543937077	+	543933520	1.0	1.0
gene:TraesCS7A03G0902700	Chr7A	547926715	547928583	-	547927649	Chr7A	544118150	544120018	-	544119084	1.0	0.999
gene:TraesCS7A03G0902900	Chr7A	548113874	548115791	+	548114832	Chr7A	544305077	544306994	+	544306035	1.0	1.0
gene:TraesCS7A03G0903200	Chr7A	548210219	548210476	-	548210347	Chr7A	544400863	544401120	-	544400991	1.0	0.996
gene:TraesCS7A03G0903400	Chr7A	548222487	548225386	-	548223936	Chr7A	544413131	544416030	-	544414580	1.0	1.0
gene:TraesCS7A03G0903800	Chr7A	548247641	548249490	-	548248565	Chr7A	544438287	544440136	-	544439211	1.0	1.0
gene:TraesCS7A03G0904500	Chr7A	548850428	548855164	+	548852796	Chr7A	545041292	545046028	+	545043660	1.0	1.0
gene:TraesCS7A03G0904900	Chr7A	549016824	549023247	+	549020035	Chr7A	545210762	545217171	+	545213966	0.997	0.995
gene:TraesCS7A03G0905000	Chr7A	549024777	549026927	-	549025852	Chr7A	545218700	545220850	-	545219775	1.0	0.999
gene:TraesCS7A03G0905100	Chr7A	549025102	549028752	+	549026927	Chr7A	545219025	545222676	+	545220850	1.0	0.997
gene:TraesCS7A03G0905300	Chr7A	549441679	549443062	-	549442370	Chr7A	545619726	545621109	-	545620417	1.0	0.996
gene:TraesCS7A03G0905400	Chr7A	549488185	549489368	+	549488776	Chr7A	545658111	545659294	+	545658702	1.0	0.998
gene:TraesCS7A03G0905500	Chr7A	549509075	549512015	+	549510545	Chr7A	545678513	545681450	+	545679981	0.996	0.994
gene:TraesCS7A03G0905600	Chr7A	549511848	549512276	-	549512062	Chr7A	545681283	545681711	-	545681497	1.0	0.995
gene:TraesCS7A03G0905700	Chr7A	549514029	549517033	-	549515531	Chr7A	545683485	545686488	-	545684986	1.0	0.998
gene:TraesCS7A03G0906000	Chr7A	549567956	549575170	+	549571563	Chr7A	545726253	545733467	+	545729860	1.0	1.0
gene:TraesCS7A03G0906200	Chr7A	549576929	549577420	+	549577174	Chr7A	545735226	545735717	+	545735471	1.0	1.0
gene:TraesCS7A03G0906800	Chr7A	549867443	549891747	+	549879595	Chr7A	546023138	546047441	+	546035289	1.0	1.0
gene:TraesCS7A03G0907000	Chr7A	549897726	549900282	+	549899004	Chr7A	546053235	546055791	+	546054513	1.0	0.999
gene:TraesCS7A03G0906900	Chr7A	549897721	549900291	-	549899006	Chr7A	546053230	546055800	-	546054515	1.0	0.999
