gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS5D03G0758000	Chr5D	428899655	428901993	-	428900824	Chr5D	427091550	427093888	-	427092719	1.0	1.0
gene:TraesCS5D03G0758400	Chr5D	429022116	429023417	-	429022766	Chr5D	427213971	427215272	-	427214621	1.0	1.0
gene:TraesCS5D03G0758500	Chr5D	429024091	429027153	-	429025622	Chr5D	427215946	427219020	-	427217483	1.0	1.0
gene:TraesCS5D03G0758600	Chr5D	429137658	429138680	-	429138169	Chr5D	427329521	427330543	-	427330032	1.0	1.0
gene:TraesCS5D03G0758800	Chr5D	429143126	429144517	+	429143821	Chr5D	427334989	427336380	+	427335684	1.0	1.0
gene:TraesCS5D03G0759000	Chr5D	429147775	429151550	-	429149662	Chr5D	427339638	427343413	-	427341525	1.0	1.0
gene:TraesCS5D03G0759100	Chr5D	429151742	429157296	+	429154519	Chr5D	427343605	427349159	+	427346382	1.0	1.0
gene:TraesCS5D03G0759400	Chr5D	429311333	429312715	-	429312024	Chr5D	427501694	427503076	-	427502385	1.0	1.0
gene:TraesCS5D03G0759500	Chr5D	429318343	429322558	-	429320450	Chr5D	427508705	427512919	-	427510812	1.0	1.0
gene:TraesCS5D03G0759700	Chr5D	429493332	429494846	+	429494089	Chr5D	427682744	427684258	+	427683501	1.0	1.0
gene:TraesCS5D03G0759800	Chr5D	429553368	429553999	-	429553683	Chr5D	427741923	427742554	-	427742238	1.0	0.998
gene:TraesCS5D03G0760000	Chr5D	429633493	429633837	+	429633665	Chr5D	427804563	427804907	+	427804735	1.0	1.0
gene:TraesCS5D03G0761000	Chr5D	430372760	430373179	+	430372969	Chr5D	428457272	428457691	+	428457481	1.0	1.0
gene:TraesCS5D03G0761300	Chr5D	430888740	430889135	+	430888937	Chr5D	428971685	428972080	+	428971882	1.0	1.0
gene:TraesCS5D03G0761500	Chr5D	431156016	431156366	+	431156191	Chr5D	429238181	429238531	+	429238356	1.0	1.0
gene:TraesCS5D03G0761600	Chr5D	431223244	431223861	+	431223552	Chr5D	429305404	429306021	+	429305712	1.0	1.0
gene:TraesCS5D03G0761700	Chr5D	431233536	431236333	-	431234934	Chr5D	429315697	429318494	-	429317095	1.0	1.0
gene:TraesCS5D03G0761800	Chr5D	431236783	431238901	-	431237842	Chr5D	429318944	429321062	-	429320003	1.0	1.0
gene:TraesCS5D03G0761900	Chr5D	431241180	431242355	+	431241767	Chr5D	429323341	429324516	+	429323928	1.0	1.0
gene:TraesCS5D03G0762000	Chr5D	431307210	431309461	-	431308335	Chr5D	429389787	429392038	-	429390912	1.0	1.0
gene:TraesCS5D03G0762200	Chr5D	431320684	431321326	-	431321005	Chr5D	429403483	429404125	-	429403804	1.0	1.0
gene:TraesCS5D03G0762300	Chr5D	431343346	431345799	+	431344572	Chr5D	429426039	429428492	+	429427265	1.0	1.0
gene:TraesCS5D03G0762500	Chr5D	431358952	431360076	+	431359514	Chr5D	429441735	429442859	+	429442297	1.0	1.0
gene:TraesCS5D03G0762600	Chr5D	431360255	431362379	+	431361317	Chr5D	429443042	429445166	+	429444104	1.0	1.0
gene:TraesCS5D03G0762900	Chr5D	431411588	431416345	+	431413966	Chr5D	429494373	429499130	+	429496751	1.0	1.0
gene:TraesCS5D03G0763000	Chr5D	431438371	431443417	+	431440894	Chr5D	429521223	429526269	+	429523746	1.0	1.0
gene:TraesCS5D03G0763200	Chr5D	431516814	431520700	+	431518757	Chr5D	429599669	429603555	+	429601612	1.0	0.999
gene:TraesCS5D03G0763300	Chr5D	431520944	431524514	-	431522729	Chr5D	429603799	429607369	-	429605584	1.0	0.999
gene:TraesCS5D03G0763400	Chr5D	431546074	431548105	+	431547089	Chr5D	429628877	429630908	+	429629892	1.0	1.0
gene:TraesCS5D03G0763500	Chr5D	431551928	431554918	-	431553423	Chr5D	429634576	429637566	-	429636071	1.0	1.0
gene:TraesCS5D03G0763600	Chr5D	431559885	431564026	-	431561955	Chr5D	429642533	429646670	-	429644601	1.0	1.0
gene:TraesCS5D03G0763700	Chr5D	431677516	431680459	-	431678987	Chr5D	429749908	429752851	-	429751379	1.0	1.0
gene:TraesCS5D03G0763800	Chr5D	431876028	431879733	+	431877880	Chr5D	429946218	429949923	+	429948070	1.0	1.0
gene:TraesCS5D03G0763900	Chr5D	431909659	431910644	-	431910151	Chr5D	429979629	429980614	-	429980121	1.0	0.998
gene:TraesCS5D03G0764000	Chr5D	431998371	431998841	-	431998606	Chr5D	430068481	430068951	-	430068716	1.0	1.0
gene:TraesCS5D03G0764200	Chr5D	432000362	432001321	-	432000841	Chr5D	430070472	430071431	-	430070951	1.0	1.0
gene:TraesCS5D03G0764300	Chr5D	432133179	432134830	+	432134004	Chr5D	430203256	430204919	+	430204087	1.0	1.0
gene:TraesCS5D03G0764400	Chr5D	432138883	432141241	+	432140062	Chr5D	430208972	430211330	+	430210151	1.0	1.0
gene:TraesCS5D03G0764500	Chr5D	432153157	432154073	-	432153615	Chr5D	430223393	430224309	-	430223851	1.0	1.0
gene:TraesCS5D03G0764600	Chr5D	432202379	432208164	-	432205271	Chr5D	430272680	430278578	-	430275629	0.998	0.966
gene:TraesCS5D03G0764700	Chr5D	432425255	432426103	+	432425679	Chr5D	430489668	430490516	+	430490092	1.0	1.0
gene:TraesCS5D03G0764800	Chr5D	432557196	432561792	+	432559494	Chr5D	430621758	430626354	+	430624056	1.0	1.0
gene:TraesCS5D03G0764900	Chr5D	432561800	432564621	-	432563210	Chr5D	430626362	430629183	-	430627772	1.0	1.0
gene:TraesCS5D03G0765300	Chr5D	432578788	432581081	-	432579934	Chr5D	430643269	430645562	-	430644415	1.0	1.0
gene:TraesCS5D03G0765600	Chr5D	432590471	432591298	+	432590884	Chr5D	430655029	430655856	+	430655442	1.0	1.0
gene:TraesCS5D03G0766100	Chr5D	432752080	432758645	+	432755362	Chr5D	430811775	430818372	+	430815073	1.0	1.0
gene:TraesCS5D03G0766200	Chr5D	432763614	432765293	-	432764453	Chr5D	430823443	430825122	-	430824282	1.0	1.0
gene:TraesCS5D03G0766400	Chr5D	432825919	432827553	-	432826736	Chr5D	430885313	430886949	-	430886131	1.0	0.998
gene:TraesCS5D03G0766600	Chr5D	433008630	433010417	+	433009523	Chr5D	431067715	431069502	+	431068608	1.0	1.0
gene:TraesCS5D03G0767200	Chr5D	433284882	433286847	+	433285864	Chr5D	431342487	431344452	+	431343469	1.0	1.0
gene:TraesCS5D03G0767300	Chr5D	433288913	433290547	+	433289730	Chr5D	431346518	431348152	+	431347335	1.0	1.0
gene:TraesCS5D03G0767600	Chr5D	433354710	433356331	+	433355520	Chr5D	431412388	431414009	+	431413198	1.0	1.0
gene:TraesCS5D03G0768000	Chr5D	433388306	433389018	+	433388662	Chr5D	431445535	431446247	+	431445891	1.0	1.0
gene:TraesCS5D03G0768100	Chr5D	433422331	433425588	+	433423959	Chr5D	431479680	431482937	+	431481308	1.0	1.0
gene:TraesCS5D03G0768300	Chr5D	433808388	433810111	+	433809249	Chr5D	431873731	431875454	+	431874592	1.0	1.0
gene:TraesCS5D03G0768400	Chr5D	433825258	433826921	+	433826089	Chr5D	431890573	431892236	+	431891404	1.0	1.0
gene:TraesCS5D03G0768600	Chr5D	433966088	433966510	+	433966299	Chr5D	432031328	432031750	+	432031539	1.0	1.0
gene:TraesCS5D03G0769200	Chr5D	434025875	434033564	+	434029719	Chr5D	432091722	432099457	+	432095589	1.0	1.0
gene:TraesCS5D03G0769300	Chr5D	434034222	434052920	+	434043571	Chr5D	432100115	432118920	+	432109517	1.0	1.0
gene:TraesCS5D03G0769400	Chr5D	434065542	434072025	+	434068783	Chr5D	432131536	432138019	+	432134777	1.0	1.0
gene:TraesCS5D03G0769500	Chr5D	434088057	434088776	-	434088416	Chr5D	432154045	432154764	-	432154404	1.0	1.0
gene:TraesCS5D03G0769900	Chr5D	434399077	434402090	-	434400583	Chr5D	432462321	432465334	-	432463827	1.0	1.0
gene:TraesCS5D03G0770000	Chr5D	434440331	434445358	+	434442844	Chr5D	432503561	432508588	+	432506074	1.0	0.999
gene:TraesCS5D03G0770100	Chr5D	434443790	434446955	-	434445372	Chr5D	432507020	432510185	-	432508602	1.0	1.0
gene:TraesCS5D03G0770300	Chr5D	434452374	434455940	-	434454157	Chr5D	432515619	432519185	-	432517402	1.0	1.0
gene:TraesCS5D03G0770400	Chr5D	434463657	434464241	-	434463949	Chr5D	432527061	432527645	-	432527353	1.0	1.0
gene:TraesCS5D03G0770800	Chr5D	434542710	434544176	-	434543443	Chr5D	432606077	432607543	-	432606810	1.0	1.0
gene:TraesCS5D03G0771100	Chr5D	434560205	434562408	+	434561306	Chr5D	432623472	432625675	+	432624573	1.0	1.0
gene:TraesCS5D03G0771700	Chr5D	434617276	434618845	+	434618060	Chr5D	432675726	432677295	+	432676510	1.0	0.999
gene:TraesCS5D03G0771900	Chr5D	434648851	434649781	+	434649316	Chr5D	432703878	432704808	+	432704343	1.0	1.0
gene:TraesCS5D03G0772000	Chr5D	434663927	434665130	+	434664528	Chr5D	432719834	432721037	+	432720435	1.0	1.0
gene:TraesCS5D03G0772500	Chr5D	434744987	434751897	-	434748442	Chr5D	432801114	432808024	-	432804569	1.0	0.999
gene:TraesCS5D03G0772700	Chr5D	434806289	434807764	+	434807026	Chr5D	432860572	432862047	+	432861309	1.0	1.0
gene:TraesCS5D03G0773100	Chr5D	434864662	434869264	-	434866963	Chr5D	432919126	432923728	-	432921427	1.0	0.999
gene:TraesCS5D03G0773200	Chr5D	434876523	434877630	-	434877076	Chr5D	432930970	432932077	-	432931523	1.0	1.0
gene:TraesCS5D03G0773400	Chr5D	434916631	434917721	-	434917176	Chr5D	432970937	432972027	-	432971482	1.0	1.0
gene:TraesCS5D03G0775600	Chr5D	435155374	435155751	-	435155562	Chr5D	433201716	433202093	-	433201904	1.0	1.0
gene:TraesCS5D03G0776200	Chr5D	435159911	435160087	-	435159999	Chr5D	433206646	433206822	-	433206734	1.0	1.0
gene:TraesCS5D03G0776800	Chr5D	435221857	435222111	+	435221984	Chr5D	433268882	433269136	+	433269009	1.0	1.0
gene:TraesCS5D03G0778000	Chr5D	435230408	435230569	-	435230488	Chr5D	433277433	433277594	-	433277513	1.0	1.0
gene:TraesCS5D03G0778200	Chr5D	435231395	435231808	-	435231601	Chr5D	433278420	433278833	-	433278626	1.0	1.0
gene:TraesCS5D03G0778300	Chr5D	435231932	435232150	+	435232041	Chr5D	433278957	433279175	+	433279066	1.0	1.0
gene:TraesCS5D03G0778400	Chr5D	435232240	435232455	+	435232347	Chr5D	433279265	433279480	+	433279372	1.0	1.0
gene:TraesCS5D03G0779300	Chr5D	435250830	435251110	-	435250970	Chr5D	433297957	433298238	-	433298097	1.0	0.996
gene:TraesCS5D03G0780400	Chr5D	435261887	435262751	+	435262319	Chr5D	433308839	433309703	+	433309271	1.0	1.0
gene:TraesCS5D03G0780500	Chr5D	435264009	435264377	+	435264193	Chr5D	433310963	433311331	+	433311147	1.0	1.0
gene:TraesCS5D03G0780700	Chr5D	435334381	435335244	-	435334812	Chr5D	433379354	433380217	-	433379785	1.0	1.0
gene:TraesCS5D03G0780900	Chr5D	435338600	435341061	-	435339830	Chr5D	433383573	433386034	-	433384803	1.0	1.0
gene:TraesCS5D03G0781000	Chr5D	435347976	435355257	-	435351616	Chr5D	433392991	433400274	-	433396632	1.0	0.999
gene:TraesCS5D03G0781300	Chr5D	435422770	435425661	-	435424215	Chr5D	433467049	433469940	-	433468494	1.0	1.0
gene:TraesCS5D03G0781800	Chr5D	435605091	435607298	+	435606194	Chr5D	433648715	433650922	+	433649818	1.0	1.0
gene:TraesCS5D03G0782000	Chr5D	435610444	435613215	+	435611829	Chr5D	433654068	433656839	+	433655453	1.0	1.0
gene:TraesCS5D03G0782400	Chr5D	435689433	435692799	+	435691116	Chr5D	433733063	433736429	+	433734746	1.0	1.0
gene:TraesCS5D03G0782500	Chr5D	435695779	435698179	-	435696979	Chr5D	433739409	433741809	-	433740609	1.0	1.0
gene:TraesCS5D03G0783400	Chr5D	435830231	435831426	+	435830828	Chr5D	433872601	433873920	+	433873260	1.0	1.0
gene:TraesCS5D03G0783600	Chr5D	435833924	435834559	+	435834241	Chr5D	433876418	433877053	+	433876735	1.0	1.0
gene:TraesCS5D03G0783800	Chr5D	435836955	435837410	-	435837182	Chr5D	433879449	433879904	-	433879676	1.0	1.0
gene:TraesCS5D03G0784000	Chr5D	435837992	435838687	+	435838339	Chr5D	433880486	433881181	+	433880833	1.0	1.0
gene:TraesCS5D03G0784200	Chr5D	435841045	435845105	-	435843075	Chr5D	433883539	433887599	-	433885569	1.0	1.0
gene:TraesCS5D03G0784400	Chr5D	435876334	435876732	+	435876533	Chr5D	433918865	433919263	+	433919064	1.0	1.0
gene:TraesCS5D03G0784500	Chr5D	435878873	435882250	+	435880561	Chr5D	433921556	433924934	+	433923245	1.0	1.0
gene:TraesCS5D03G0784600	Chr5D	435926452	435926850	+	435926651	Chr5D	433969306	433969704	+	433969505	1.0	1.0
gene:TraesCS5D03G0784900	Chr5D	436006883	436007320	+	436007101	Chr5D	434049903	434050340	+	434050121	1.0	1.0
gene:TraesCS5D03G0785000	Chr5D	436013783	436014220	-	436014001	Chr5D	434056804	434057241	-	434057022	1.0	1.0
gene:TraesCS5D03G0785100	Chr5D	436013823	436014700	+	436014261	Chr5D	434056844	434057721	+	434057282	1.0	1.0
gene:TraesCS5D03G0786500	Chr5D	436463135	436464065	-	436463600	Chr5D	434495210	434496140	-	434495675	1.0	1.0
gene:TraesCS5D03G0786600	Chr5D	436489141	436490853	+	436489997	Chr5D	434520945	434522657	+	434521801	1.0	1.0
gene:TraesCS5D03G0787000	Chr5D	436513697	436515537	+	436514617	Chr5D	434545972	434547769	+	434546870	0.968	0.968
gene:TraesCS5D03G0788000	Chr5D	437129691	437130116	+	437129903	Chr5D	435161317	435161742	+	435161529	1.0	1.0
gene:TraesCS5D03G0788200	Chr5D	437132639	437132908	-	437132773	Chr5D	435164265	435164534	-	435164399	1.0	1.0
gene:TraesCS5D03G0788300	Chr5D	437133601	437133954	-	437133777	Chr5D	435165227	435165580	-	435165403	1.0	1.0
gene:TraesCS5D03G0788500	Chr5D	437137899	437138171	-	437138035	Chr5D	435169525	435169797	-	435169661	1.0	1.0
gene:TraesCS5D03G0788400	Chr5D	437137876	437138301	+	437138088	Chr5D	435169502	435169927	+	435169714	1.0	1.0
gene:TraesCS5D03G0789100	Chr5D	437169802	437170709	-	437170255	Chr5D	435201202	435202109	-	435201655	1.0	1.0
gene:TraesCS5D03G0789300	Chr5D	437199703	437200261	-	437199982	Chr5D	435231115	435231673	-	435231394	1.0	1.0
gene:TraesCS5D03G0789500	Chr5D	437202865	437203218	+	437203041	Chr5D	435234277	435234630	+	435234453	1.0	1.0
gene:TraesCS5D03G0789600	Chr5D	437203911	437204381	+	437204146	Chr5D	435235323	435235793	+	435235558	1.0	1.0
gene:TraesCS5D03G0789400	Chr5D	437202792	437209376	-	437206084	Chr5D	435234204	435240788	-	435237496	1.0	1.0
gene:TraesCS5D03G0789700	Chr5D	437206663	437209049	+	437207856	Chr5D	435238075	435240461	+	435239268	1.0	1.0
gene:TraesCS5D03G0790300	Chr5D	437279449	437282679	+	437281064	Chr5D	435311619	435314849	+	435313234	1.0	0.999
gene:TraesCS5D03G0790400	Chr5D	437285700	437290274	-	437287987	Chr5D	435317870	435322444	-	435320157	1.0	1.0
gene:TraesCS5D03G0790600	Chr5D	437344559	437350958	+	437347758	Chr5D	435376527	435382926	+	435379726	1.0	1.0
gene:TraesCS5D03G0790700	Chr5D	437352284	437353047	-	437352665	Chr5D	435384252	435385015	-	435384633	1.0	1.0
gene:TraesCS5D03G0790900	Chr5D	437357637	437359016	-	437358326	Chr5D	435389604	435390983	-	435390293	1.0	1.0
gene:TraesCS5D03G0791100	Chr5D	437370590	437371243	-	437370916	Chr5D	435402557	435403210	-	435402883	1.0	1.0
gene:TraesCS5D03G0791300	Chr5D	437373596	437373883	+	437373739	Chr5D	435405563	435405850	+	435405706	1.0	1.0
gene:TraesCS5D03G0791700	Chr5D	437403931	437406871	-	437405401	Chr5D	435435651	435438591	-	435437121	1.0	1.0
gene:TraesCS5D03G0791900	Chr5D	437550837	437551406	-	437551121	Chr5D	435583818	435584387	-	435584102	1.0	1.0
gene:TraesCS5D03G0792100	Chr5D	437586646	437587089	-	437586867	Chr5D	435619607	435620050	-	435619828	1.0	1.0
gene:TraesCS5D03G0792400	Chr5D	437608432	437609904	-	437609168	Chr5D	435641472	435642944	-	435642208	1.0	1.0
gene:TraesCS5D03G0792500	Chr5D	437611082	437613063	+	437612072	Chr5D	435644122	435646103	+	435645112	1.0	1.0
gene:TraesCS5D03G0792800	Chr5D	437618426	437618875	+	437618650	Chr5D	435651466	435651915	+	435651690	1.0	1.0
gene:TraesCS5D03G0793000	Chr5D	437621269	437622600	-	437621934	Chr5D	435654309	435655640	-	435654974	1.0	1.0
gene:TraesCS5D03G0793100	Chr5D	437734055	437736048	-	437735051	Chr5D	435761028	435763021	-	435762024	1.0	1.0
gene:TraesCS5D03G0793600	Chr5D	437915768	437916489	-	437916128	Chr5D	435939118	435939839	-	435939478	1.0	1.0
gene:TraesCS5D03G0793700	Chr5D	437965678	437966128	+	437965903	Chr5D	435989020	435989470	+	435989245	1.0	1.0
gene:TraesCS5D03G0793800	Chr5D	437974355	437978528	+	437976441	Chr5D	435997720	436001893	+	435999806	1.0	1.0
gene:TraesCS5D03G0794000	Chr5D	438047579	438048004	+	438047791	Chr5D	436071171	436071596	+	436071383	1.0	1.0
gene:TraesCS5D03G0795300	Chr5D	438067154	438067573	+	438067363	Chr5D	436077417	436077836	+	436077626	1.0	1.0
gene:TraesCS5D03G0795500	Chr5D	438068681	438069091	-	438068886	Chr5D	436078944	436079354	-	436079149	1.0	1.0
gene:TraesCS5D03G0795600	Chr5D	438071515	438071934	+	438071724	Chr5D	436081870	436082289	+	436082079	1.0	1.0
gene:TraesCS5D03G0795700	Chr5D	438073469	438074071	+	438073770	Chr5D	436083824	436084426	+	436084125	1.0	1.0
gene:TraesCS5D03G0795800	Chr5D	438074807	438075512	-	438075159	Chr5D	436085162	436085867	-	436085514	1.0	1.0
gene:TraesCS5D03G0796000	Chr5D	438077316	438077747	-	438077531	Chr5D	436087671	436088102	-	436087886	1.0	1.0
gene:TraesCS5D03G0796100	Chr5D	438078872	438079159	-	438079015	Chr5D	436089227	436089514	-	436089370	1.0	1.0
gene:TraesCS5D03G0796200	Chr5D	438081311	438081675	+	438081493	Chr5D	436091666	436092030	+	436091848	1.0	1.0
gene:TraesCS5D03G0796300	Chr5D	438083312	438083826	-	438083569	Chr5D	436093667	436094181	-	436093924	1.0	1.0
gene:TraesCS5D03G0796400	Chr5D	438084823	438085242	-	438085032	Chr5D	436095178	436095597	-	436095387	1.0	1.0
gene:TraesCS5D03G0796500	Chr5D	438087614	438089094	-	438088354	Chr5D	436097969	436099449	-	436098709	1.0	1.0
gene:TraesCS5D03G0796800	Chr5D	438293544	438297336	-	438295440	Chr5D	436312235	436316027	-	436314131	1.0	1.0
gene:TraesCS5D03G0797500	Chr5D	438584720	438589534	+	438587127	Chr5D	436601727	436606541	+	436604134	1.0	1.0
gene:TraesCS5D03G0797900	Chr5D	438740833	438743181	+	438742007	Chr5D	436756996	436759344	+	436758170	1.0	1.0
gene:TraesCS5D03G0798000	Chr5D	438993075	438998073	+	438995574	Chr5D	437053174	437058172	+	437055673	1.0	1.0
gene:TraesCS5D03G0798100	Chr5D	439010202	439011480	-	439010841	Chr5D	437070302	437071580	-	437070941	1.0	1.0
gene:TraesCS5D03G0798200	Chr5D	439011492	439017863	-	439014677	Chr5D	437071592	437077963	-	437074777	1.0	1.0
gene:TraesCS5D03G0798400	Chr5D	439061905	439064610	+	439063257	Chr5D	437121901	437124606	+	437123253	1.0	1.0
gene:TraesCS5D03G0798600	Chr5D	439153831	439154446	+	439154138	Chr5D	437212899	437213514	+	437213206	1.0	1.0
gene:TraesCS5D03G0798700	Chr5D	439382161	439382671	+	439382416	Chr5D	437438343	437438853	+	437438598	1.0	1.0
gene:TraesCS5D03G0798800	Chr5D	439383912	439386848	-	439385380	Chr5D	437440094	437443030	-	437441562	1.0	1.0
gene:TraesCS5D03G0799100	Chr5D	439388514	439391587	-	439390050	Chr5D	437444696	437447769	-	437446232	1.0	1.0
gene:TraesCS5D03G0799500	Chr5D	439410062	439410376	+	439410219	Chr5D	437466398	437466712	+	437466555	1.0	1.0
gene:TraesCS5D03G0799800	Chr5D	439600349	439603373	+	439601861	Chr5D	437655505	437658529	+	437657017	1.0	1.0
gene:TraesCS5D03G0800200	Chr5D	439624826	439625262	-	439625044	Chr5D	437679996	437680432	-	437680214	1.0	1.0
gene:TraesCS5D03G0800300	Chr5D	439749284	439752403	+	439750843	Chr5D	437805494	437807550	+	437806522	0.963	0.963
gene:TraesCS5D03G0800400	Chr5D	439755740	439756408	+	439756074	Chr5D	437810937	437811605	+	437811271	1.0	1.0
gene:TraesCS5D03G0800600	Chr5D	439780640	439784213	+	439782426	Chr5D	437835836	437839409	+	437837622	1.0	1.0
gene:TraesCS5D03G0800700	Chr5D	439809134	439810898	+	439810016	Chr5D	437864414	437866178	+	437865296	1.0	1.0
gene:TraesCS5D03G0800800	Chr5D	439814935	439817873	+	439816404	Chr5D	437870215	437873153	+	437871684	1.0	1.0
gene:TraesCS5D03G0801100	Chr5D	439836899	439841577	+	439839238	Chr5D	437893017	437897695	+	437895356	1.0	0.999
gene:TraesCS5D03G0801300	Chr5D	439855950	439856678	+	439856314	Chr5D	437912036	437912764	+	437912400	1.0	1.0
gene:TraesCS5D03G0801400	Chr5D	439862426	439866929	+	439864677	Chr5D	437918512	437923015	+	437920763	1.0	1.0
gene:TraesCS5D03G0802100	Chr5D	440013492	440014397	-	440013944	Chr5D	438068451	438069356	-	438068903	1.0	1.0
gene:TraesCS5D03G0802200	Chr5D	440078233	440080243	-	440079238	Chr5D	438132511	438134521	-	438133516	1.0	1.0
gene:TraesCS5D03G0802300	Chr5D	440124678	440127820	+	440126249	Chr5D	438179112	438182254	+	438180683	1.0	1.0
gene:TraesCS5D03G0802400	Chr5D	440131701	440137063	+	440134382	Chr5D	438186135	438191497	+	438188816	1.0	0.999
gene:TraesCS5D03G0802600	Chr5D	440141964	440143052	+	440142508	Chr5D	438196398	438197486	+	438196942	1.0	1.0
gene:TraesCS5D03G0802700	Chr5D	440142541	440146441	-	440144491	Chr5D	438196975	438200875	-	438198925	1.0	1.0
gene:TraesCS5D03G0802800	Chr5D	440249055	440249423	-	440249239	Chr5D	438303700	438304068	-	438303884	1.0	1.0
gene:TraesCS5D03G0803000	Chr5D	440317595	440319762	-	440318678	Chr5D	438372440	438374607	-	438373523	1.0	0.999
gene:TraesCS5D03G0803100	Chr5D	440350141	440357424	-	440353782	Chr5D	438405909	438413192	-	438409550	1.0	0.999
gene:TraesCS5D03G0803500	Chr5D	440514794	440515428	-	440515111	Chr5D	438570386	438571020	-	438570703	1.0	1.0
gene:TraesCS5D03G0803800	Chr5D	440592238	440593209	-	440592723	Chr5D	438636306	438637277	-	438636791	1.0	0.998
gene:TraesCS5D03G0803900	Chr5D	440595001	440600440	-	440597720	Chr5D	438639069	438644476	-	438641772	0.988	0.988
gene:TraesCS5D03G0804000	Chr5D	440615720	440619602	-	440617661	Chr5D	438660201	438664083	-	438662142	1.0	1.0
gene:TraesCS5D03G0804300	Chr5D	440652240	440653265	+	440652752	Chr5D	438696734	438697759	+	438697246	1.0	1.0
gene:TraesCS5D03G0804500	Chr5D	440655187	440655501	+	440655344	Chr5D	438699681	438699995	+	438699838	1.0	1.0
gene:TraesCS5D03G0805000	Chr5D	440778671	440782588	+	440780629	Chr5D	438809621	438813538	+	438811579	1.0	1.0
gene:TraesCS5D03G0805300	Chr5D	440904230	440909583	-	440906906	Chr5D	438933549	438938902	-	438936225	1.0	0.999
gene:TraesCS5D03G0805400	Chr5D	440953135	440954551	-	440953843	Chr5D	438982528	438983944	-	438983236	1.0	1.0
gene:TraesCS5D03G0805800	Chr5D	441158914	441159711	+	441159312	Chr5D	439188122	439188919	+	439188520	1.0	1.0
gene:TraesCS5D03G0805900	Chr5D	441160233	441171423	-	441165828	Chr5D	439189441	439200631	-	439195036	1.0	1.0
gene:TraesCS5D03G0806000	Chr5D	441186055	441189547	-	441187801	Chr5D	439214600	439218092	-	439216346	1.0	1.0
gene:TraesCS5D03G0806200	Chr5D	441232678	441233544	-	441233111	Chr5D	439261292	439262158	-	439261725	1.0	1.0
gene:TraesCS5D03G0806300	Chr5D	441234967	441239051	-	441237009	Chr5D	439263581	439267665	-	439265623	1.0	1.0
gene:TraesCS5D03G0806600	Chr5D	441251326	441251886	-	441251606	Chr5D	439279933	439280493	-	439280213	1.0	1.0
gene:TraesCS5D03G0806700	Chr5D	441251972	441254159	-	441253065	Chr5D	439280579	439282764	-	439281671	1.0	1.0
gene:TraesCS5D03G0806800	Chr5D	441254215	441254874	-	441254544	Chr5D	439282820	439283479	-	439283149	1.0	1.0
gene:TraesCS5D03G0806900	Chr5D	441317469	441318211	-	441317840	Chr5D	439344890	439345632	-	439345261	1.0	0.998
gene:TraesCS5D03G0807000	Chr5D	441320401	441321078	-	441320739	Chr5D	439347822	439348499	-	439348160	1.0	1.0
gene:TraesCS5D03G0807100	Chr5D	441340070	441343752	-	441341911	Chr5D	439367559	439371241	-	439369400	1.0	1.0
gene:TraesCS5D03G0807300	Chr5D	441353974	441358760	-	441356367	Chr5D	439381462	439386248	-	439383855	1.0	0.999
gene:TraesCS5D03G0807400	Chr5D	441364367	441364809	-	441364588	Chr5D	439391855	439392297	-	439392076	1.0	1.0
gene:TraesCS5D03G0807800	Chr5D	441369736	441373134	-	441371435	Chr5D	439397224	439400622	-	439398923	1.0	1.0
gene:TraesCS5D03G0807900	Chr5D	441383900	441388268	-	441386084	Chr5D	439411626	439415994	-	439413810	1.0	1.0
gene:TraesCS5D03G0808000	Chr5D	441390820	441392805	+	441391812	Chr5D	439418546	439420531	+	439419538	1.0	1.0
gene:TraesCS5D03G0808100	Chr5D	441399737	441403643	-	441401690	Chr5D	439427463	439431369	-	439429416	1.0	1.0
gene:TraesCS5D03G0808200	Chr5D	441419575	441420105	-	441419840	Chr5D	439447552	439448082	-	439447817	1.0	1.0
gene:TraesCS5D03G0808900	Chr5D	441481738	441485426	+	441483582	Chr5D	439508490	439512178	+	439510334	1.0	1.0
gene:TraesCS5D03G0809000	Chr5D	441511779	441515678	-	441513728	Chr5D	439538372	439542271	-	439540321	1.0	0.999
gene:TraesCS5D03G0809200	Chr5D	441568200	441570483	+	441569341	Chr5D	439591900	439594183	+	439593041	1.0	1.0
gene:TraesCS5D03G0811100	Chr5D	442425911	442435572	-	442430741	Chr5D	440437207	440446868	-	440442037	1.0	1.0
gene:TraesCS5D03G0811200	Chr5D	442439083	442448440	-	442443761	Chr5D	440450379	440459844	-	440455111	1.0	1.0
gene:TraesCS5D03G0811300	Chr5D	442453710	442456893	-	442455301	Chr5D	440465115	440468298	-	440466706	1.0	1.0
gene:TraesCS5D03G0811400	Chr5D	442481621	442482718	+	442482169	Chr5D	440493017	440494114	+	440493565	1.0	1.0
gene:TraesCS5D03G0811500	Chr5D	442516155	442517411	+	442516783	Chr5D	440527648	440528904	+	440528276	1.0	1.0
gene:TraesCS5D03G0811600	Chr5D	442560749	442564375	-	442562562	Chr5D	440573351	440576977	-	440575164	1.0	0.999
gene:TraesCS5D03G0811900	Chr5D	442927231	442929378	+	442928304	Chr5D	440939208	440941355	+	440940281	1.0	1.0
