gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS2B03G0807200	Chr2B	450834908	450837238	-	450836073	Chr2B	438716697	438719028	-	438717862	0.999	0.997
gene:TraesCS2B03G0807300	Chr2B	450838957	450844402	+	450841679	Chr2B	438721096	438726505	+	438723800	1.0	0.995
gene:TraesCS2B03G0807500	Chr2B	451019654	451030693	-	451025173	Chr2B	438937908	438948623	-	438943265	0.998	0.989
gene:TraesCS2B03G0808000	Chr2B	451073992	451084751	-	451079371	Chr2B	438951911	438960758	-	438956334	0.923	0.92
gene:TraesCS2B03G0808300	Chr2B	451297181	451300345	+	451298763	Chr2B	439150389	439153515	+	439151952	0.986	0.971
gene:TraesCS2B03G0808400	Chr2B	451300717	451303780	-	451302248	Chr2B	439153969	439157000	-	439155484	0.988	0.982
gene:TraesCS2B03G0808800	Chr2B	451419542	451421930	+	451420736	Chr2B	439253955	439256342	+	439255148	0.999	0.999
gene:TraesCS2B03G0809300	Chr2B	451651148	451652665	-	451651906	Chr2B	439473818	439475336	-	439474577	1.0	0.983
gene:TraesCS2B03G0809600	Chr2B	451658864	451663658	-	451661261	Chr2B	439491752	439496547	-	439494149	1.0	0.998
gene:TraesCS2B03G0809700	Chr2B	451663947	451665798	+	451664872	Chr2B	439496836	439498686	+	439497761	0.998	0.996
gene:TraesCS2B03G0809800	Chr2B	451727452	451729118	+	451728285	Chr2B	439560566	439562231	+	439561398	0.999	0.996
gene:TraesCS2B03G0810100	Chr2B	451768141	451770141	-	451769141	Chr2B	439592510	439594510	-	439593510	1.0	0.994
gene:TraesCS2B03G0810700	Chr2B	452263552	452264831	+	452264191	Chr2B	440086624	440087903	+	440087263	1.0	1.0
gene:TraesCS2B03G0810900	Chr2B	452324724	452326586	-	452325655	Chr2B	440139117	440140979	-	440140048	1.0	0.999
gene:TraesCS2B03G0811300	Chr2B	452996815	453000528	+	452998671	Chr2B	440889157	440892870	+	440891013	1.0	0.999
gene:TraesCS2B03G0811400	Chr2B	453040680	453045976	+	453043328	Chr2B	440933600	440938894	+	440936247	1.0	0.999
gene:TraesCS2B03G0811600	Chr2B	453342721	453343807	+	453343264	Chr2B	441238270	441239356	+	441238813	1.0	0.999
gene:TraesCS2B03G0811700	Chr2B	453667282	453669809	+	453668545	Chr2B	441552784	441555310	+	441554047	1.0	0.997
gene:TraesCS2B03G0811800	Chr2B	453671076	453674942	+	453673009	Chr2B	441556585	441560451	+	441558518	1.0	0.998
gene:TraesCS2B03G0811900	Chr2B	453745886	453747921	+	453746903	Chr2B	441631231	441633266	+	441632248	1.0	0.996
gene:TraesCS2B03G0812100	Chr2B	453985312	453986291	+	453985801	Chr2B	441811287	441812266	+	441811776	1.0	0.998
gene:TraesCS2B03G0812300	Chr2B	453991672	453993294	+	453992483	Chr2B	441817604	441819216	+	441818410	0.993	0.99
gene:TraesCS2B03G0812400	Chr2B	454171979	454180889	+	454176434	Chr2B	442018352	442027052	+	442022702	1.0	0.998
gene:TraesCS2B03G0812600	Chr2B	454181530	454185556	-	454183543	Chr2B	442027693	442031745	-	442029719	1.0	1.0
gene:TraesCS2B03G0812700	Chr2B	454188796	454189320	-	454189058	Chr2B	442034976	442035500	-	442035238	1.0	1.0
gene:TraesCS2B03G0812900	Chr2B	454573925	454578008	+	454575966	Chr2B	442421944	442426022	+	442423983	0.999	0.997
gene:TraesCS2B03G0813000	Chr2B	454607675	454610820	-	454609247	Chr2B	442460266	442463188	-	442461727	0.979	0.979
gene:TraesCS2B03G0814100	Chr2B	455847380	455854726	-	455851053	Chr2B	442733210	442740556	-	442736883	0.999	0.998
gene:TraesCS2B03G0814300	Chr2B	455974221	455976979	-	455975600	Chr2B	442859070	442861832	-	442860451	0.993	0.984
gene:TraesCS2B03G0814400	Chr2B	456225350	456231340	+	456228345	Chr2B	443187957	443199133	+	443193545	0.999	0.995
gene:TraesCS2B03G0814800	Chr2B	456303977	456306524	+	456305250	Chr2B	443295639	443298154	+	443296896	0.975	0.974
gene:TraesCS2B03G0814900	Chr2B	456307067	456309441	+	456308254	Chr2B	443298697	443301071	+	443299884	1.0	0.998
gene:TraesCS2B03G0815100	Chr2B	456564790	456565511	+	456565150	Chr2B	443538767	443539488	+	443539127	1.0	0.99
gene:TraesCS2B03G0815300	Chr2B	456597548	456602058	+	456599803	Chr2B	443574023	443578482	+	443576252	0.999	0.995
gene:TraesCS2B03G0815900	Chr2B	456733545	456734503	+	456734024	Chr2B	443710373	443711331	+	443710852	1.0	0.992
gene:TraesCS2B03G0816200	Chr2B	456803669	456804981	+	456804325	Chr2B	443781616	443782927	+	443782271	0.999	0.998
gene:TraesCS2B03G0816500	Chr2B	456956453	456958080	+	456957266	Chr2B	443923621	443925249	+	443924435	1.0	0.999
gene:TraesCS2B03G0816600	Chr2B	457057182	457057685	-	457057433	Chr2B	444041042	444041545	-	444041293	1.0	1.0
gene:TraesCS2B03G0816700	Chr2B	457172699	457173568	+	457173133	Chr2B	444156573	444157444	+	444157008	1.0	0.996
gene:TraesCS2B03G0817200	Chr2B	457255507	457255887	+	457255697	Chr2B	444239504	444239884	+	444239694	1.0	1.0
gene:TraesCS2B03G0817300	Chr2B	457345782	457346144	+	457345963	Chr2B	444323725	444324087	+	444323906	1.0	0.997
gene:TraesCS2B03G0817600	Chr2B	457348317	457349533	+	457348925	Chr2B	444326271	444327487	+	444326879	1.0	1.0
gene:TraesCS2B03G0817700	Chr2B	457349536	457354398	-	457351967	Chr2B	444327490	444332339	-	444329914	1.0	0.997
gene:TraesCS2B03G0817900	Chr2B	457380068	457383196	+	457381632	Chr2B	444365349	444368478	+	444366913	1.0	1.0
gene:TraesCS2B03G0818000	Chr2B	457391416	457394844	+	457393130	Chr2B	444376695	444380123	+	444378409	1.0	0.998
gene:TraesCS2B03G0818100	Chr2B	457593536	457595087	-	457594311	Chr2B	444586124	444587675	-	444586899	1.0	0.999
gene:TraesCS2B03G0818200	Chr2B	457639383	457645450	+	457642416	Chr2B	444621603	444627706	+	444624654	0.999	0.985
gene:TraesCS2B03G0818300	Chr2B	457644782	457647642	-	457646212	Chr2B	444627038	444629988	-	444628513	1.0	0.999
gene:TraesCS2B03G0819500	Chr2B	457987638	457989257	-	457988447	Chr2B	444941838	444943457	-	444942647	1.0	0.998
gene:TraesCS2B03G0819800	Chr2B	458142710	458144127	+	458143418	Chr2B	445090615	445092028	+	445091321	0.997	0.997
gene:TraesCS2B03G0820100	Chr2B	458310813	458314750	-	458312781	Chr2B	445281078	445285020	-	445283049	1.0	0.996
gene:TraesCS2B03G0820200	Chr2B	458407417	458409679	-	458408548	Chr2B	445401742	445404004	-	445402873	1.0	0.999
gene:TraesCS2B03G0820600	Chr2B	458647912	458651247	+	458649579	Chr2B	445620322	445623646	+	445621984	1.0	0.997
gene:TraesCS2B03G0820700	Chr2B	458723975	458724241	-	458724108	Chr2B	445706515	445706775	-	445706645	0.977	0.977
gene:TraesCS2B03G0820800	Chr2B	458834678	458836003	+	458835340	Chr2B	445821033	445822358	+	445821695	1.0	0.999
gene:TraesCS2B03G0821500	Chr2B	459220477	459222969	+	459221723	Chr2B	446229526	446232018	+	446230772	1.0	0.998
gene:TraesCS2B03G0821600	Chr2B	459227601	459228230	+	459227915	Chr2B	446236748	446237377	+	446237062	1.0	0.996
gene:TraesCS2B03G0821800	Chr2B	459579198	459580030	+	459579614	Chr2B	446565357	446566189	+	446565773	1.0	0.998
gene:TraesCS2B03G0821900	Chr2B	459583156	459590791	-	459586973	Chr2B	446569348	446576793	-	446573070	1.0	0.999
gene:TraesCS2B03G0822000	Chr2B	459586346	459589033	+	459587689	Chr2B	446572351	446575038	+	446573694	0.999	0.996
gene:TraesCS2B03G0822100	Chr2B	459726402	459730899	+	459728650	Chr2B	446707687	446712169	+	446709928	0.999	0.991
gene:TraesCS2B03G0822200	Chr2B	459873535	459876251	+	459874893	Chr2B	446903231	446905947	+	446904589	1.0	0.998
gene:TraesCS2B03G0822500	Chr2B	459909429	459911840	+	459910634	Chr2B	446938361	446940772	+	446939566	1.0	0.999
gene:TraesCS2B03G0822600	Chr2B	459913362	459916344	+	459914853	Chr2B	446942294	446945276	+	446943785	1.0	0.998
gene:TraesCS2B03G0822900	Chr2B	459971900	459982136	-	459977018	Chr2B	446978563	446988969	-	446983766	1.0	0.999
gene:TraesCS2B03G0823300	Chr2B	460270201	460286147	+	460278174	Chr2B	447291275	447307228	+	447299251	1.0	0.998
gene:TraesCS2B03G0823500	Chr2B	460342907	460344775	+	460343841	Chr2B	447380120	447381988	+	447381054	1.0	0.996
gene:TraesCS2B03G0824100	Chr2B	460411224	460411949	-	460411586	Chr2B	447455054	447455779	-	447455416	1.0	0.993
gene:TraesCS2B03G0824200	Chr2B	460637361	460639672	-	460638516	Chr2B	447672736	447675046	-	447673891	1.0	1.0
gene:TraesCS2B03G0824800	Chr2B	460846556	460847733	-	460847144	Chr2B	447891958	447893135	-	447892546	1.0	0.995
gene:TraesCS2B03G0825100	Chr2B	461221181	461222109	-	461221645	Chr2B	448283714	448284642	-	448284178	1.0	0.994
gene:TraesCS2B03G0825500	Chr2B	461356999	461358605	-	461357802	Chr2B	448388427	448390032	-	448389229	0.999	0.997
gene:TraesCS2B03G0825600	Chr2B	461462104	461465592	+	461463848	Chr2B	448502560	448506049	+	448504304	1.0	1.0
gene:TraesCS2B03G0825700	Chr2B	461466808	461474037	+	461470422	Chr2B	448507264	448512019	+	448509641	1.0	0.988
gene:TraesCS2B03G0826800	Chr2B	461623351	461627508	+	461625429	Chr2B	448608843	448612050	+	448610446	1.0	0.963
gene:TraesCS2B03G0828300	Chr2B	461727255	461730205	-	461728730	Chr2B	448680152	448683114	-	448681633	1.0	0.999
gene:TraesCS2B03G0828900	Chr2B	462203179	462208049	+	462205614	Chr2B	449148752	449153622	+	449151187	1.0	0.996
gene:TraesCS2B03G0829100	Chr2B	462264617	462269118	+	462266867	Chr2B	449210209	449214704	+	449212456	0.997	0.995
gene:TraesCS2B03G0829200	Chr2B	462270138	462273783	-	462271960	Chr2B	449215748	449219401	-	449217574	1.0	0.994
gene:TraesCS2B03G0829300	Chr2B	462276211	462276594	+	462276402	Chr2B	449221844	449222227	+	449222035	1.0	0.997
gene:TraesCS2B03G0829800	Chr2B	462463895	462472626	+	462468260	Chr2B	449462428	449469966	+	449466197	0.998	0.998
gene:TraesCS2B03G0830000	Chr2B	462777603	462781224	+	462779413	Chr2B	449725700	449729303	+	449727501	0.996	0.993
gene:TraesCS2B03G0830100	Chr2B	462790038	462792803	+	462791420	Chr2B	449771962	449774643	+	449773302	1.0	0.999
gene:TraesCS2B03G0830300	Chr2B	462795195	462797407	-	462796301	Chr2B	449777036	449779248	-	449778142	1.0	0.997
gene:TraesCS2B03G0830900	Chr2B	463184900	463185154	+	463185027	Chr2B	450125486	450125740	+	450125613	1.0	0.992
gene:TraesCS2B03G0831200	Chr2B	463186548	463186661	-	463186604	Chr2B	450127134	450127247	-	450127190	1.0	1.0
gene:TraesCS2B03G0831400	Chr2B	463718232	463724052	+	463721142	Chr2B	450661765	450667585	+	450664675	1.0	0.999
gene:TraesCS2B03G0831500	Chr2B	463841910	463844238	+	463843074	Chr2B	450788469	450790797	+	450789633	1.0	0.999
gene:TraesCS2B03G0831900	Chr2B	464272237	464274552	+	464273394	Chr2B	451199164	451201479	+	451200321	1.0	0.997
gene:TraesCS2B03G0832100	Chr2B	464278669	464283174	+	464280921	Chr2B	451210373	451214877	+	451212625	1.0	0.997
gene:TraesCS2B03G0832200	Chr2B	464288251	464288724	+	464288487	Chr2B	451219091	451219564	+	451219327	1.0	0.989
gene:TraesCS2B03G0832300	Chr2B	464306071	464308546	-	464307308	Chr2B	451229917	451232396	-	451231156	1.0	0.998
gene:TraesCS2B03G0832400	Chr2B	464427246	464432114	+	464429680	Chr2B	451374133	451378925	+	451376529	0.952	0.937
gene:TraesCS2B03G0832500	Chr2B	464432297	464433540	-	464432918	Chr2B	451379093	451380342	-	451379717	1.0	0.99
gene:TraesCS2B03G0833100	Chr2B	464589821	464593224	+	464591522	Chr2B	451541763	451545049	+	451543406	0.922	0.922
gene:TraesCS2B03G0833200	Chr2B	464593866	464598824	-	464596345	Chr2B	451545691	451550649	-	451548170	1.0	0.997
gene:TraesCS2B03G0834100	Chr2B	465359110	465363940	+	465361525	Chr2B	452365975	452370801	+	452368388	1.0	1.0
gene:TraesCS2B03G0834300	Chr2B	465444579	465445754	+	465445166	Chr2B	452469352	452470527	+	452469939	1.0	0.99
gene:TraesCS2B03G0834500	Chr2B	465585311	465587099	-	465586205	Chr2B	452610382	452612170	-	452611276	1.0	0.993
gene:TraesCS2B03G0834600	Chr2B	465592646	465616528	-	465604587	Chr2B	452617748	452641849	-	452629798	0.999	0.996
gene:TraesCS2B03G0834800	Chr2B	465632957	465635550	-	465634253	Chr2B	452657880	452660473	-	452659176	1.0	0.996
gene:TraesCS2B03G0835000	Chr2B	465927359	465930428	-	465928893	Chr2B	452978486	452981555	-	452980020	1.0	0.998
gene:TraesCS2B03G0835100	Chr2B	465931145	465931435	-	465931290	Chr2B	452982272	452982562	-	452982417	1.0	0.996
gene:TraesCS2B03G0836400	Chr2B	466485417	466493192	+	466489304	Chr2B	453562111	453569885	+	453565998	1.0	0.996
gene:TraesCS2B03G0836800	Chr2B	466739182	466740086	+	466739634	Chr2B	453791031	453791935	+	453791483	1.0	0.998
gene:TraesCS2B03G0837000	Chr2B	466859258	466864081	-	466861669	Chr2B	453918914	453923737	-	453921325	1.0	0.999
gene:TraesCS2B03G0837100	Chr2B	466895085	466895633	+	466895359	Chr2B	453953871	453954419	+	453954145	1.0	0.993
gene:TraesCS2B03G0837200	Chr2B	467085710	467094705	-	467090207	Chr2B	454124591	454133689	-	454129140	1.0	0.999
gene:TraesCS2B03G0837400	Chr2B	467483846	467496055	-	467489950	Chr2B	454484192	454496514	-	454490353	0.999	0.998
gene:TraesCS2B03G0838000	Chr2B	467711716	467712186	-	467711951	Chr2B	454695494	454695963	-	454695728	0.997	0.991
gene:TraesCS2B03G0838300	Chr2B	467807242	467810872	-	467809057	Chr2B	454797512	454801142	-	454799327	1.0	0.998
gene:TraesCS2B03G0838400	Chr2B	468029528	468031673	+	468030600	Chr2B	455034207	455036352	+	455035279	1.0	0.998
gene:TraesCS2B03G0839300	Chr2B	468780960	468782200	-	468781580	Chr2B	455620864	455622104	-	455621484	1.0	0.998
gene:TraesCS2B03G0839400	Chr2B	469031202	469048303	-	469039752	Chr2B	455877399	455894408	-	455885903	1.0	0.999
gene:TraesCS2B03G0839500	Chr2B	469051957	469055951	-	469053954	Chr2B	455898035	455902030	-	455900032	1.0	0.998
gene:TraesCS2B03G0839700	Chr2B	469319594	469320812	+	469320203	Chr2B	456163818	456165036	+	456164427	1.0	0.998
gene:TraesCS2B03G0840300	Chr2B	469354878	469357378	+	469356128	Chr2B	456194359	456196827	+	456195593	0.982	0.982
gene:TraesCS2B03G0841500	Chr2B	469747893	469748817	-	469748355	Chr2B	456587180	456588104	-	456587642	1.0	0.996
gene:TraesCS2B03G0841600	Chr2B	469789376	469794792	+	469792084	Chr2B	456637129	456642552	+	456639840	1.0	1.0
gene:TraesCS2B03G0841800	Chr2B	469799368	469800362	-	469799865	Chr2B	456644315	456645309	-	456644812	1.0	0.997
gene:TraesCS2B03G0841900	Chr2B	469957406	469962646	-	469960026	Chr2B	456809390	456814652	-	456812021	1.0	0.997
gene:TraesCS2B03G0842300	Chr2B	470199279	470202292	-	470200785	Chr2B	457060604	457063617	-	457062110	1.0	0.999
gene:TraesCS2B03G0842400	Chr2B	470202888	470205058	-	470203973	Chr2B	457064212	457066373	-	457065292	0.995	0.995
gene:TraesCS2B03G0842500	Chr2B	470231488	470234374	-	470232931	Chr2B	457092519	457095404	-	457093961	0.999	0.997
gene:TraesCS2B03G0842700	Chr2B	470520054	470521622	+	470520838	Chr2B	457400474	457402042	+	457401258	1.0	0.998
gene:TraesCS2B03G0843000	Chr2B	471089761	471090963	+	471090362	Chr2B	457970501	457971703	+	457971102	1.0	0.999
gene:TraesCS2B03G0843100	Chr2B	471093620	471101673	-	471097646	Chr2B	457974361	457982411	-	457978386	1.0	0.998
gene:TraesCS2B03G0843400	Chr2B	471152860	471155781	-	471154320	Chr2B	458041962	458044817	-	458043389	0.938	0.924
gene:TraesCS2B03G0843500	Chr2B	471155873	471158136	+	471157004	Chr2B	458044909	458047172	+	458046040	1.0	0.997
gene:TraesCS2B03G0843600	Chr2B	471158768	471159880	-	471159324	Chr2B	458047804	458048916	-	458048360	1.0	0.996
gene:TraesCS2B03G0843700	Chr2B	471414211	471416744	-	471415477	Chr2B	458300066	458302598	-	458301332	0.999	0.999
gene:TraesCS2B03G0843800	Chr2B	471482112	471485475	-	471483793	Chr2B	458368260	458371528	-	458369894	1.0	0.997
gene:TraesCS2B03G0843900	Chr2B	471486033	471490465	-	471488249	Chr2B	458372086	458376519	-	458374302	1.0	0.996
gene:TraesCS2B03G0844600	Chr2B	471968972	471974387	+	471971679	Chr2B	458856623	458862038	+	458859330	1.0	0.997
gene:TraesCS2B03G0844900	Chr2B	472058372	472063810	+	472061091	Chr2B	458945935	458951373	+	458948654	1.0	1.0
gene:TraesCS2B03G0845000	Chr2B	472222809	472227847	+	472225328	Chr2B	459111959	459116997	+	459114478	1.0	0.998
gene:TraesCS2B03G0845400	Chr2B	472487211	472493365	-	472490288	Chr2B	459366251	459372404	-	459369327	1.0	1.0
gene:TraesCS2B03G0845600	Chr2B	472631707	472642034	+	472636870	Chr2B	459529801	459540161	+	459534981	1.0	0.999
gene:TraesCS2B03G0845900	Chr2B	472663333	472666060	+	472664696	Chr2B	459561961	459564688	+	459563324	1.0	1.0
gene:TraesCS2B03G0846400	Chr2B	472869289	472869576	+	472869432	Chr2B	459772927	459773214	+	459773070	1.0	1.0
gene:TraesCS2B03G0846500	Chr2B	472870503	472877449	-	472873976	Chr2B	459774141	459781086	-	459777613	1.0	1.0
gene:TraesCS2B03G0846600	Chr2B	472877658	472881298	-	472879478	Chr2B	459781295	459784935	-	459783115	1.0	1.0
gene:TraesCS2B03G0846800	Chr2B	473094264	473095308	+	473094786	Chr2B	459997940	459998984	+	459998462	1.0	1.0
gene:TraesCS2B03G0847100	Chr2B	473193311	473193521	+	473193416	Chr2B	460096144	460096354	+	460096249	1.0	1.0
gene:TraesCS2B03G0847500	Chr2B	473195861	473196001	-	473195931	Chr2B	460098694	460098834	-	460098764	1.0	1.0
gene:TraesCS2B03G0847700	Chr2B	473321263	473333733	-	473327498	Chr2B	460224165	460237227	-	460230696	0.996	0.996
gene:TraesCS2B03G0847800	Chr2B	473711853	473712230	-	473712041	Chr2B	460614370	460614747	-	460614558	1.0	1.0
gene:TraesCS2B03G0847900	Chr2B	473841916	473843190	+	473842553	Chr2B	460742974	460744248	+	460743611	1.0	1.0
gene:TraesCS2B03G0848000	Chr2B	473848222	473850568	-	473849395	Chr2B	460749279	460751625	-	460750452	1.0	1.0
gene:TraesCS2B03G0848400	Chr2B	473879280	473883198	+	473881239	Chr2B	460780337	460784254	+	460782295	1.0	1.0
gene:TraesCS2B03G0849000	Chr2B	474020668	474024698	-	474022683	Chr2B	460921783	460925813	-	460923798	1.0	1.0
gene:TraesCS2B03G0849100	Chr2B	474355042	474361352	-	474358197	Chr2B	461256284	461262704	-	461259494	1.0	1.0
gene:TraesCS2B03G0849300	Chr2B	474382601	474388204	-	474385402	Chr2B	461284089	461289692	-	461286890	1.0	1.0
gene:TraesCS2B03G0851500	Chr2B	475663947	475668641	+	475666294	Chr2B	462545213	462550903	+	462548058	0.992	0.991
gene:TraesCS2B03G0852500	Chr2B	475971320	475974041	+	475972680	Chr2B	462859047	462861768	+	462860407	1.0	1.0
gene:TraesCS2B03G0852700	Chr2B	476047170	476055730	+	476051450	Chr2B	462934903	462943512	+	462939207	1.0	1.0
gene:TraesCS2B03G0852800	Chr2B	476055908	476058531	-	476057219	Chr2B	462943690	462946313	-	462945001	1.0	1.0
gene:TraesCS2B03G0853200	Chr2B	476419768	476424857	-	476422312	Chr2B	463307849	463312938	-	463310393	1.0	1.0
gene:TraesCS2B03G0853700	Chr2B	476634426	476635174	-	476634800	Chr2B	463522702	463523450	-	463523076	1.0	0.998
gene:TraesCS2B03G0853800	Chr2B	476730028	476731932	-	476730980	Chr2B	463618128	463620032	-	463619080	1.0	1.0
gene:TraesCS2B03G0853900	Chr2B	476826631	476848330	+	476837480	Chr2B	463714698	463736396	+	463725547	1.0	1.0
gene:TraesCS2B03G0854700	Chr2B	477363503	477368227	+	477365865	Chr2B	464248504	464253228	+	464250866	1.0	1.0
gene:TraesCS2B03G0854800	Chr2B	477368729	477370820	-	477369774	Chr2B	464253730	464255821	-	464254775	1.0	0.999
gene:TraesCS2B03G0854900	Chr2B	477784649	477785182	-	477784915	Chr2B	464681519	464682052	-	464681785	1.0	0.998
gene:TraesCS2B03G0855000	Chr2B	478199174	478202036	+	478200605	Chr2B	465055905	465058767	+	465057336	1.0	1.0
gene:TraesCS2B03G0855300	Chr2B	478227770	478229574	+	478228672	Chr2B	465084530	465086334	+	465085432	1.0	1.0
gene:TraesCS2B03G0855400	Chr2B	478229790	478232652	-	478231221	Chr2B	465086550	465089412	-	465087981	1.0	1.0
gene:TraesCS2B03G0855500	Chr2B	478235871	478238713	-	478237292	Chr2B	465092631	465095473	-	465094052	1.0	1.0
gene:TraesCS2B03G0855600	Chr2B	478240731	478242655	-	478241693	Chr2B	465097491	465099415	-	465098453	1.0	1.0
gene:TraesCS2B03G0855800	Chr2B	478639175	478640650	-	478639912	Chr2B	465496338	465497813	-	465497075	1.0	1.0
gene:TraesCS2B03G0856000	Chr2B	479067075	479069156	+	479068115	Chr2B	465923693	465925774	+	465924733	1.0	1.0
gene:TraesCS2B03G0856200	Chr2B	479078225	479082660	-	479080442	Chr2B	465934843	465939278	-	465937060	1.0	1.0
gene:TraesCS2B03G0856300	Chr2B	479381865	479383159	+	479382512	Chr2B	466238728	466240022	+	466239375	1.0	0.999
gene:TraesCS2B03G0856800	Chr2B	479483631	479486919	+	479485275	Chr2B	466340825	466344113	+	466342469	1.0	1.0
gene:TraesCS2B03G0856900	Chr2B	479599430	479600710	-	479600070	Chr2B	466456283	466457563	-	466456923	1.0	1.0
gene:TraesCS2B03G0857000	Chr2B	479604886	479610497	-	479607691	Chr2B	466461739	466467350	-	466464544	1.0	1.0
gene:TraesCS2B03G0857500	Chr2B	480418545	480419009	-	480418777	Chr2B	467263799	467264257	-	467264028	0.987	0.987
gene:TraesCS2B03G0857700	Chr2B	481060351	481063607	+	481061979	Chr2B	467904970	467908226	+	467906598	1.0	1.0
gene:TraesCS2B03G0857800	Chr2B	481063902	481065641	-	481064771	Chr2B	467908521	467910260	-	467909390	1.0	1.0
gene:TraesCS2B03G0857900	Chr2B	481462316	481462774	+	481462545	Chr2B	468307779	468308237	+	468308008	1.0	1.0
gene:TraesCS2B03G0858500	Chr2B	481512301	481516405	-	481514353	Chr2B	468357409	468361513	-	468359461	1.0	0.999
gene:TraesCS2B03G0858600	Chr2B	481915606	481937270	+	481926438	Chr2B	468759230	468780811	+	468770020	1.0	1.0
gene:TraesCS2B03G0858800	Chr2B	482506290	482511119	+	482508704	Chr2B	469357876	469362705	+	469360290	1.0	1.0
gene:TraesCS2B03G0859100	Chr2B	482558114	482561283	+	482559698	Chr2B	469409837	469413111	+	469411474	1.0	1.0
gene:TraesCS2B03G0859300	Chr2B	482597156	482600634	-	482598895	Chr2B	469448524	469452002	-	469450263	1.0	1.0
gene:TraesCS2B03G0859500	Chr2B	482696973	482697947	+	482697460	Chr2B	469547427	469548401	+	469547914	1.0	1.0
gene:TraesCS2B03G0859600	Chr2B	482698243	482713052	-	482705647	Chr2B	469548697	469563493	-	469556095	1.0	0.999
gene:TraesCS2B03G0860100	Chr2B	482768316	482769178	-	482768747	Chr2B	469620566	469621428	-	469620997	1.0	1.0
gene:TraesCS2B03G0860300	Chr2B	482779250	482780039	+	482779644	Chr2B	469636738	469637527	+	469637132	1.0	1.0
gene:TraesCS2B03G0860500	Chr2B	483008302	483010744	+	483009523	Chr2B	469865380	469867822	+	469866601	1.0	1.0
gene:TraesCS2B03G0860900	Chr2B	483049166	483049420	+	483049293	Chr2B	469906485	469906739	+	469906612	1.0	1.0
gene:TraesCS2B03G0861400	Chr2B	483052721	483052915	+	483052818	Chr2B	469909528	469909722	+	469909625	1.0	1.0
gene:TraesCS2B03G0861500	Chr2B	483053306	483053416	+	483053361	Chr2B	469910113	469910223	+	469910168	1.0	1.0
gene:TraesCS2B03G0861700	Chr2B	483054630	483055691	+	483055160	Chr2B	469911436	469912497	+	469911966	1.0	0.998
gene:TraesCS2B03G0864900	Chr2B	483089632	483089847	+	483089739	Chr2B	469930060	469930275	+	469930167	1.0	1.0
gene:TraesCS2B03G0865200	Chr2B	483278080	483279894	-	483278987	Chr2B	470118198	470120012	-	470119105	1.0	1.0
gene:TraesCS2B03G0865300	Chr2B	483451476	483452771	-	483452123	Chr2B	470290202	470291497	-	470290849	1.0	1.0
gene:TraesCS2B03G0865400	Chr2B	483453490	483457392	-	483455441	Chr2B	470292216	470296118	-	470294167	1.0	1.0
gene:TraesCS2B03G0865500	Chr2B	483753751	483756872	+	483755311	Chr2B	470593000	470596121	+	470594560	1.0	1.0
gene:TraesCS2B03G0865600	Chr2B	483758779	483759576	-	483759177	Chr2B	470598028	470598825	-	470598426	1.0	1.0
gene:TraesCS2B03G0865800	Chr2B	483897617	483902155	-	483899886	Chr2B	470737032	470741573	-	470739302	1.0	0.998
gene:TraesCS2B03G0866000	Chr2B	484192952	484194733	+	484193842	Chr2B	471024778	471026559	+	471025668	1.0	1.0
gene:TraesCS2B03G0866300	Chr2B	484543860	484550238	+	484547049	Chr2B	471375825	471382203	+	471379014	1.0	1.0
gene:TraesCS2B03G0866400	Chr2B	484554701	484557493	+	484556097	Chr2B	471386666	471389458	+	471388062	1.0	1.0
gene:TraesCS2B03G0866700	Chr2B	484559614	484565375	-	484562494	Chr2B	471391579	471397340	-	471394459	1.0	1.0
gene:TraesCS2B03G0866800	Chr2B	484604111	484612222	+	484608166	Chr2B	471436083	471444283	+	471440183	1.0	1.0
gene:TraesCS2B03G0866900	Chr2B	484607532	484609982	-	484608757	Chr2B	471439504	471442043	-	471440773	1.0	1.0
gene:TraesCS2B03G0867000	Chr2B	484704903	484708533	+	484706718	Chr2B	471536961	471540591	+	471538776	1.0	1.0
gene:TraesCS2B03G0867100	Chr2B	484709113	484711274	+	484710193	Chr2B	471541171	471543332	+	471542251	1.0	0.999
gene:TraesCS2B03G0867200	Chr2B	484865714	484871349	+	484868531	Chr2B	471707859	471713317	+	471710588	1.0	1.0
gene:TraesCS2B03G0867600	Chr2B	485467584	485472064	+	485469824	Chr2B	472204510	472209015	+	472206762	0.999	0.997
gene:TraesCS2B03G0868100	Chr2B	485666085	485668970	-	485667527	Chr2B	472435142	472438029	-	472436585	1.0	0.996
gene:TraesCS2B03G0868300	Chr2B	485703568	485706651	+	485705109	Chr2B	472472638	472475715	+	472474176	0.995	0.994
gene:TraesCS2B03G0868400	Chr2B	485707009	485708681	+	485707845	Chr2B	472476073	472477745	+	472476909	1.0	0.997
gene:TraesCS2B03G0868500	Chr2B	485712007	485714407	+	485713207	Chr2B	472481042	472483442	+	472482242	1.0	1.0
gene:TraesCS2B03G0869000	Chr2B	485733802	485734425	-	485734113	Chr2B	472502858	472503481	-	472503169	1.0	1.0
gene:TraesCS2B03G0869400	Chr2B	485743724	485745524	+	485744624	Chr2B	472512782	472514582	+	472513682	1.0	1.0
