gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS4D03G0482600	Chr4D	339324330	339327618	+	339325974	Chr4D	339077290	339080578	+	339078934	1.0	1.0
gene:TraesCS4D03G0482900	Chr4D	339636334	339640070	+	339638202	Chr4D	339389806	339393542	+	339391674	1.0	1.0
gene:TraesCS4D03G0483000	Chr4D	340180700	340185600	-	340183150	Chr4D	339930016	339934916	-	339932466	1.0	1.0
gene:TraesCS4D03G0483200	Chr4D	340384342	340387813	+	340386077	Chr4D	340133161	340136632	+	340134896	1.0	1.0
gene:TraesCS4D03G0483400	Chr4D	340392490	340396948	-	340394719	Chr4D	340141513	340146016	-	340143764	1.0	1.0
gene:TraesCS4D03G0483600	Chr4D	340640902	340647113	-	340644007	Chr4D	340389492	340395703	-	340392597	1.0	1.0
gene:TraesCS4D03G0484100	Chr4D	341071546	341073934	-	341072740	Chr4D	340815419	340817807	-	340816613	1.0	1.0
gene:TraesCS4D03G0484200	Chr4D	341121001	341124323	-	341122662	Chr4D	340864866	340868188	-	340866527	1.0	1.0
gene:TraesCS4D03G0484400	Chr4D	341126561	341130310	-	341128435	Chr4D	340870426	340874175	-	340872300	1.0	1.0
gene:TraesCS4D03G0484600	Chr4D	341480867	341486228	+	341483547	Chr4D	341222897	341227940	+	341225418	1.0	1.0
gene:TraesCS4D03G0485000	Chr4D	341503818	341504819	-	341504318	Chr4D	341246645	341247646	-	341247145	1.0	1.0
gene:TraesCS4D03G0485200	Chr4D	341613320	341618749	-	341616034	Chr4D	341355092	341360521	-	341357806	1.0	1.0
gene:TraesCS4D03G0485400	Chr4D	341785738	341787951	+	341786844	Chr4D	341527932	341530145	+	341529038	1.0	1.0
gene:TraesCS4D03G0485500	Chr4D	341788522	341791493	-	341790007	Chr4D	341530716	341533687	-	341532201	1.0	1.0
gene:TraesCS4D03G0485800	Chr4D	342015514	342018521	+	342017017	Chr4D	341757666	341760673	+	341759169	1.0	1.0
gene:TraesCS4D03G0486100	Chr4D	342179350	342183356	-	342181353	Chr4D	341921453	341925467	-	341923460	1.0	0.997
gene:TraesCS4D03G0486300	Chr4D	342789671	342790783	+	342790227	Chr4D	342522652	342523764	+	342523208	1.0	1.0
gene:TraesCS4D03G0486400	Chr4D	342880772	342883302	+	342882037	Chr4D	342613611	342616141	+	342614876	1.0	1.0
gene:TraesCS4D03G0486500	Chr4D	343003983	343005229	-	343004606	Chr4D	342730227	342731473	-	342730850	1.0	1.0
gene:TraesCS4D03G0486700	Chr4D	343151619	343152279	+	343151949	Chr4D	342877450	342878110	+	342877780	1.0	1.0
gene:TraesCS4D03G0486800	Chr4D	343179055	343179511	+	343179283	Chr4D	342903445	342903901	+	342903673	1.0	1.0
gene:TraesCS4D03G0487100	Chr4D	343503530	343507064	-	343505297	Chr4D	343228156	343231690	-	343229923	1.0	1.0
gene:TraesCS4D03G0487500	Chr4D	344195028	344197516	+	344196272	Chr4D	343917497	343919985	+	343918741	1.0	1.0
gene:TraesCS4D03G0487600	Chr4D	344198821	344202468	-	344200644	Chr4D	343921290	343924937	-	343923113	1.0	1.0
gene:TraesCS4D03G0487700	Chr4D	344210513	344213450	-	344211981	Chr4D	343932983	343935920	-	343934451	1.0	1.0
gene:TraesCS4D03G0488000	Chr4D	344380444	344381367	-	344380905	Chr4D	344103044	344103965	-	344103504	1.0	1.0
gene:TraesCS4D03G0488400	Chr4D	344450286	344454443	-	344452364	Chr4D	344172883	344177040	-	344174961	1.0	1.0
gene:TraesCS4D03G0488600	Chr4D	344943693	344946646	+	344945169	Chr4D	344664274	344667228	+	344665751	1.0	1.0
gene:TraesCS4D03G0488700	Chr4D	345022175	345025277	-	345023726	Chr4D	344742764	344745933	-	344744348	1.0	1.0
gene:TraesCS4D03G0489400	Chr4D	345436822	345437358	+	345437090	Chr4D	345149872	345150408	+	345150140	1.0	1.0
gene:TraesCS4D03G0489500	Chr4D	345495637	345495807	-	345495722	Chr4D	345208941	345209111	-	345209026	1.0	1.0
gene:TraesCS4D03G0489700	Chr4D	345510957	345511190	+	345511073	Chr4D	345230640	345230873	+	345230756	1.0	1.0
gene:TraesCS4D03G0489600	Chr4D	345510682	345513308	-	345511995	Chr4D	345230365	345232991	-	345231678	1.0	1.0
gene:TraesCS4D03G0490000	Chr4D	346199647	346208493	+	346204070	Chr4D	345916398	345925244	+	345920821	1.0	1.0
gene:TraesCS4D03G0490100	Chr4D	346208891	346210968	-	346209929	Chr4D	345925642	345927719	-	345926680	1.0	1.0
gene:TraesCS4D03G0490200	Chr4D	346212424	346215756	-	346214090	Chr4D	345929175	345932507	-	345930841	1.0	1.0
gene:TraesCS4D03G0490300	Chr4D	346215868	346222570	+	346219219	Chr4D	345932619	345939321	+	345935970	1.0	1.0
gene:TraesCS4D03G0490400	Chr4D	346281960	346283176	+	346282568	Chr4D	345998570	345999786	+	345999178	1.0	0.999
gene:TraesCS4D03G0491100	Chr4D	346521237	346527267	+	346524252	Chr4D	346237155	346243185	+	346240170	1.0	1.0
gene:TraesCS4D03G0491200	Chr4D	346527137	346529332	-	346528234	Chr4D	346243055	346245250	-	346244152	1.0	1.0
gene:TraesCS4D03G0491300	Chr4D	346529587	346533653	+	346531620	Chr4D	346245505	346249570	+	346247537	1.0	1.0
gene:TraesCS4D03G0491400	Chr4D	346534074	346548205	-	346541139	Chr4D	346249991	346264121	-	346257056	1.0	1.0
gene:TraesCS4D03G0491900	Chr4D	346823007	346824505	+	346823756	Chr4D	346538706	346540204	+	346539455	1.0	1.0
gene:TraesCS4D03G0492200	Chr4D	347305917	347309894	+	347307905	Chr4D	347015424	347019401	+	347017412	1.0	1.0
gene:TraesCS4D03G0492400	Chr4D	347552064	347556809	+	347554436	Chr4D	347261234	347265979	+	347263606	1.0	1.0
gene:TraesCS4D03G0492500	Chr4D	347577277	347579649	+	347578463	Chr4D	347286486	347288858	+	347287672	1.0	1.0
gene:TraesCS4D03G0492600	Chr4D	347584475	347587109	+	347585792	Chr4D	347293524	347296158	+	347294841	1.0	1.0
gene:TraesCS4D03G0492700	Chr4D	347589851	347593078	-	347591464	Chr4D	347298900	347302127	-	347300513	1.0	1.0
gene:TraesCS4D03G0492800	Chr4D	348101499	348103436	+	348102467	Chr4D	347818701	347820638	+	347819669	1.0	0.999
gene:TraesCS4D03G0492900	Chr4D	348108278	348113898	+	348111088	Chr4D	347825300	347830920	+	347828110	1.0	1.0
gene:TraesCS4D03G0493000	Chr4D	348114012	348122823	-	348118417	Chr4D	347831034	347839845	-	347835439	1.0	1.0
gene:TraesCS4D03G0493200	Chr4D	348339149	348339641	-	348339395	Chr4D	348056690	348057182	-	348056936	1.0	1.0
gene:TraesCS4D03G0493300	Chr4D	348359759	348364339	+	348362049	Chr4D	348077403	348079785	+	348078594	1.0	1.0
gene:TraesCS4D03G0493400	Chr4D	348365511	348367791	+	348366651	Chr4D	348080957	348083237	+	348082097	1.0	1.0
gene:TraesCS4D03G0493500	Chr4D	348368359	348371132	+	348369745	Chr4D	348083805	348086578	+	348085191	1.0	1.0
gene:TraesCS4D03G0493900	Chr4D	348374723	348377884	-	348376303	Chr4D	348090169	348093330	-	348091749	1.0	1.0
gene:TraesCS4D03G0495000	Chr4D	348468227	348468719	-	348468473	Chr4D	348183629	348184121	-	348183875	1.0	1.0
gene:TraesCS4D03G0495300	Chr4D	348494566	348497426	+	348495996	Chr4D	348209970	348212830	+	348211400	1.0	1.0
gene:TraesCS4D03G0495400	Chr4D	348625314	348628394	+	348626854	Chr4D	348340723	348343803	+	348342263	1.0	1.0
gene:TraesCS4D03G0496100	Chr4D	348856807	348857406	+	348857106	Chr4D	348570276	348570875	+	348570575	1.0	1.0
gene:TraesCS4D03G0496200	Chr4D	348858648	348864295	-	348861471	Chr4D	348572320	348577497	-	348574908	0.997	0.997
gene:TraesCS4D03G0496300	Chr4D	349063712	349074626	+	349069169	Chr4D	348775893	348786807	+	348781350	1.0	1.0
gene:TraesCS4D03G0496400	Chr4D	349076385	349077119	-	349076752	Chr4D	348788566	348789300	-	348788933	1.0	1.0
gene:TraesCS4D03G0496600	Chr4D	349242972	349251997	+	349247484	Chr4D	348955170	348964195	+	348959682	1.0	1.0
gene:TraesCS4D03G0496700	Chr4D	349249131	349251680	-	349250405	Chr4D	348961329	348963878	-	348962603	1.0	1.0
gene:TraesCS4D03G0496900	Chr4D	349469259	349470997	-	349470128	Chr4D	349186898	349188636	-	349187767	1.0	1.0
gene:TraesCS4D03G0497100	Chr4D	349473341	349475337	+	349474339	Chr4D	349191149	349193145	+	349192147	1.0	1.0
gene:TraesCS4D03G0497300	Chr4D	349479300	349492846	-	349486073	Chr4D	349197108	349210474	-	349203791	1.0	1.0
gene:TraesCS4D03G0497400	Chr4D	349505293	349507092	-	349506192	Chr4D	349222981	349224780	-	349223880	1.0	1.0
gene:TraesCS4D03G0497600	Chr4D	349620433	349622714	-	349621573	Chr4D	349338168	349340449	-	349339308	1.0	1.0
gene:TraesCS4D03G0497700	Chr4D	349626591	349632854	+	349629722	Chr4D	349344326	349350589	+	349347457	1.0	1.0
gene:TraesCS4D03G0497900	Chr4D	349634024	349634872	+	349634448	Chr4D	349351759	349352607	+	349352183	1.0	1.0
gene:TraesCS4D03G0498000	Chr4D	349854165	349854524	+	349854344	Chr4D	349572128	349572487	+	349572307	1.0	1.0
gene:TraesCS4D03G0498100	Chr4D	349966224	349969144	-	349967684	Chr4D	349683695	349686615	-	349685155	1.0	1.0
gene:TraesCS4D03G0498600	Chr4D	350302386	350305141	-	350303763	Chr4D	350018950	350021705	-	350020327	1.0	1.0
gene:TraesCS4D03G0498900	Chr4D	350546124	350553803	+	350549963	Chr4D	350262218	350269899	+	350266058	1.0	1.0
gene:TraesCS4D03G0499000	Chr4D	350554032	350554877	-	350554454	Chr4D	350270128	350270973	-	350270550	1.0	1.0
gene:TraesCS4D03G0499100	Chr4D	350555394	350562490	-	350558942	Chr4D	350271490	350278586	-	350275038	1.0	0.999
gene:TraesCS4D03G0499200	Chr4D	350606051	350611349	-	350608700	Chr4D	350322159	350327457	-	350324808	1.0	1.0
gene:TraesCS4D03G0499400	Chr4D	350883461	350884408	-	350883934	Chr4D	350599070	350600017	-	350599543	1.0	1.0
gene:TraesCS4D03G0499600	Chr4D	351508191	351517456	+	351512823	Chr4D	351223485	351232750	+	351228117	1.0	1.0
gene:TraesCS4D03G0499800	Chr4D	351517477	351519210	-	351518343	Chr4D	351232771	351234504	-	351233637	1.0	1.0
gene:TraesCS4D03G0499900	Chr4D	351519764	351521818	-	351520791	Chr4D	351235058	351237112	-	351236085	1.0	1.0
gene:TraesCS4D03G0500300	Chr4D	351712683	351718372	-	351715527	Chr4D	351427201	351432890	-	351430045	1.0	1.0
gene:TraesCS4D03G0500600	Chr4D	351788142	351788687	+	351788414	Chr4D	351502664	351503209	+	351502936	1.0	1.0
gene:TraesCS4D03G0500900	Chr4D	352168090	352170129	+	352169109	Chr4D	351881614	351883653	+	351882633	1.0	1.0
gene:TraesCS4D03G0501000	Chr4D	352174741	352177256	+	352175998	Chr4D	351888083	351890598	+	351889340	1.0	0.999
gene:TraesCS4D03G0501100	Chr4D	352180096	352182266	+	352181181	Chr4D	351893438	351895608	+	351894523	1.0	1.0
gene:TraesCS4D03G0501200	Chr4D	352487079	352491619	+	352489349	Chr4D	352199559	352204099	+	352201829	1.0	1.0
gene:TraesCS4D03G0501600	Chr4D	352502453	352506205	+	352504329	Chr4D	352214933	352218685	+	352216809	1.0	1.0
gene:TraesCS4D03G0501800	Chr4D	352574252	352574930	+	352574591	Chr4D	352286729	352287407	+	352287068	1.0	1.0
gene:TraesCS4D03G0501900	Chr4D	352628767	352629436	+	352629101	Chr4D	352341318	352341987	+	352341652	1.0	1.0
gene:TraesCS4D03G0502200	Chr4D	352799797	352802976	-	352801386	Chr4D	352512429	352515608	-	352514018	1.0	1.0
gene:TraesCS4D03G0502300	Chr4D	352803253	352803702	-	352803477	Chr4D	352515885	352516334	-	352516109	1.0	1.0
gene:TraesCS4D03G0502400	Chr4D	352855589	352856589	+	352856089	Chr4D	352568102	352569102	+	352568602	1.0	1.0
gene:TraesCS4D03G0502500	Chr4D	353087514	353088846	+	353088180	Chr4D	352800391	352801723	+	352801057	1.0	1.0
gene:TraesCS4D03G0502600	Chr4D	353088975	353099326	-	353094150	Chr4D	352801852	352812279	-	352807065	1.0	1.0
gene:TraesCS4D03G0503400	Chr4D	353463787	353468510	-	353466148	Chr4D	353177016	353181739	-	353179377	1.0	1.0
gene:TraesCS4D03G0503500	Chr4D	353469002	353472136	+	353470569	Chr4D	353182231	353185365	+	353183798	1.0	1.0
gene:TraesCS4D03G0503600	Chr4D	353564347	353566329	+	353565338	Chr4D	353277579	353279561	+	353278570	1.0	1.0
gene:TraesCS4D03G0504200	Chr4D	353800985	353805132	-	353803058	Chr4D	353513333	353517480	-	353515406	1.0	1.0
gene:TraesCS4D03G0504300	Chr4D	353964999	353966136	+	353965567	Chr4D	353676673	353677810	+	353677241	1.0	1.0
gene:TraesCS4D03G0504600	Chr4D	354078776	354080027	+	354079401	Chr4D	353790679	353791930	+	353791304	1.0	1.0
gene:TraesCS4D03G0504700	Chr4D	354092877	354093143	-	354093010	Chr4D	353804841	353805107	-	353804974	1.0	1.0
gene:TraesCS4D03G0504800	Chr4D	354093442	354094154	+	354093798	Chr4D	353805406	353806118	+	353805762	1.0	1.0
gene:TraesCS4D03G0504900	Chr4D	354177663	354180135	+	354178899	Chr4D	353889685	353892158	+	353890921	1.0	0.999
gene:TraesCS4D03G0505000	Chr4D	354186098	354188975	-	354187536	Chr4D	353898121	353900998	-	353899559	1.0	1.0
gene:TraesCS4D03G0505200	Chr4D	354631805	354632041	+	354631923	Chr4D	354338839	354339075	+	354338957	1.0	1.0
gene:TraesCS4D03G0505400	Chr4D	354866136	354869290	+	354867713	Chr4D	354572207	354575361	+	354573784	1.0	1.0
gene:TraesCS4D03G0505800	Chr4D	354922477	354926996	+	354924736	Chr4D	354628674	354633193	+	354630933	1.0	1.0
gene:TraesCS4D03G0506200	Chr4D	354932442	354935047	-	354933744	Chr4D	354638676	354641281	-	354639978	1.0	1.0
gene:TraesCS4D03G0506500	Chr4D	355031051	355031578	-	355031314	Chr4D	354736097	354736624	-	354736360	1.0	1.0
gene:TraesCS4D03G0506600	Chr4D	355034557	355036542	+	355035549	Chr4D	354739603	354741588	+	354740595	1.0	1.0
gene:TraesCS4D03G0507000	Chr4D	355856483	355858807	+	355857645	Chr4D	355464555	355466879	+	355465717	1.0	1.0
gene:TraesCS4D03G0507200	Chr4D	355900606	355903231	-	355901918	Chr4D	355508966	355511591	-	355510278	1.0	1.0
gene:TraesCS4D03G0507500	Chr4D	356598997	356601029	+	356600013	Chr4D	356206537	356208569	+	356207553	1.0	1.0
gene:TraesCS4D03G0507700	Chr4D	356919994	356926341	-	356923167	Chr4D	356527958	356534305	-	356531131	1.0	1.0
gene:TraesCS4D03G0508400	Chr4D	357558248	357560241	-	357559244	Chr4D	357158881	357160874	-	357159877	1.0	1.0
gene:TraesCS4D03G0508500	Chr4D	357562132	357564123	-	357563127	Chr4D	357162765	357164756	-	357163760	1.0	1.0
gene:TraesCS4D03G0508700	Chr4D	358065315	358068419	-	358066867	Chr4D	357668279	357671383	-	357669831	1.0	1.0
gene:TraesCS4D03G0509000	Chr4D	358497865	358499781	+	358498823	Chr4D	358099502	358101418	+	358100460	1.0	1.0
gene:TraesCS4D03G0509200	Chr4D	358504267	358509434	-	358506850	Chr4D	358105905	358111095	-	358108500	1.0	1.0
gene:TraesCS4D03G0509500	Chr4D	358743308	358746461	+	358744884	Chr4D	358343652	358346805	+	358345228	1.0	1.0
gene:TraesCS4D03G0510000	Chr4D	359145173	359148772	+	359146972	Chr4D	358742678	358746387	+	358744532	1.0	1.0
gene:TraesCS4D03G0510100	Chr4D	359148675	359153084	-	359150879	Chr4D	358746290	358750720	-	358748505	1.0	0.998
gene:TraesCS4D03G0510300	Chr4D	359441293	359446365	-	359443829	Chr4D	359038664	359043736	-	359041200	1.0	1.0
gene:TraesCS4D03G0510500	Chr4D	359656467	359662876	-	359659671	Chr4D	359253838	359260247	-	359257042	1.0	1.0
gene:TraesCS4D03G0511900	Chr4D	360112038	360114237	-	360113137	Chr4D	359707433	359709632	-	359708532	1.0	1.0
gene:TraesCS4D03G0512100	Chr4D	360463164	360465889	+	360464526	Chr4D	360058526	360061251	+	360059888	1.0	1.0
gene:TraesCS4D03G0512300	Chr4D	360480072	360481023	+	360480547	Chr4D	360074459	360075410	+	360074934	1.0	1.0
gene:TraesCS4D03G0512600	Chr4D	360504764	360509875	-	360507319	Chr4D	360099151	360104262	-	360101706	1.0	1.0
gene:TraesCS4D03G0512700	Chr4D	360611065	360613944	-	360612504	Chr4D	360205609	360208488	-	360207048	1.0	1.0
gene:TraesCS4D03G0512900	Chr4D	360773920	360777011	-	360775465	Chr4D	360367850	360370941	-	360369395	1.0	0.999
gene:TraesCS4D03G0513000	Chr4D	360921573	360923288	-	360922430	Chr4D	360515940	360517655	-	360516797	1.0	1.0
gene:TraesCS4D03G0513200	Chr4D	360951128	360952269	-	360951698	Chr4D	360545517	360546658	-	360546087	1.0	1.0
gene:TraesCS4D03G0513300	Chr4D	360955356	360961688	-	360958522	Chr4D	360549745	360556078	-	360552911	1.0	1.0
gene:TraesCS4D03G0513500	Chr4D	360962078	360964828	+	360963453	Chr4D	360556468	360559218	+	360557843	1.0	0.999
gene:TraesCS4D03G0513600	Chr4D	360965201	360966680	-	360965940	Chr4D	360559591	360561070	-	360560330	1.0	1.0
gene:TraesCS4D03G0513900	Chr4D	361045161	361050483	-	361047822	Chr4D	360639259	360644581	-	360641920	1.0	0.999
gene:TraesCS4D03G0514100	Chr4D	361382524	361385694	-	361384109	Chr4D	360968509	360971679	-	360970094	1.0	1.0
gene:TraesCS4D03G0514300	Chr4D	361610960	361611882	+	361611421	Chr4D	361196810	361197732	+	361197271	1.0	1.0
gene:TraesCS4D03G0514400	Chr4D	361612019	361616018	-	361614018	Chr4D	361197869	361201868	-	361199868	1.0	1.0
gene:TraesCS4D03G0514500	Chr4D	361992785	361994911	+	361993848	Chr4D	361577696	361579822	+	361578759	1.0	1.0
gene:TraesCS4D03G0514600	Chr4D	362128444	362139114	+	362133779	Chr4D	361713052	361723722	+	361718387	1.0	1.0
gene:TraesCS4D03G0514700	Chr4D	362145020	362146398	-	362145709	Chr4D	361729631	361731009	-	361730320	1.0	1.0
gene:TraesCS4D03G0514900	Chr4D	362456311	362460671	-	362458491	Chr4D	362039390	362043750	-	362041570	1.0	1.0
gene:TraesCS4D03G0515400	Chr4D	362715117	362717616	+	362716366	Chr4D	362297235	362299734	+	362298484	1.0	1.0
gene:TraesCS4D03G0515600	Chr4D	362796575	362801412	+	362798993	Chr4D	362378587	362383424	+	362381005	1.0	1.0
gene:TraesCS4D03G0515700	Chr4D	363257684	363259550	+	363258617	Chr4D	362836686	362838552	+	362837619	1.0	1.0
gene:TraesCS4D03G0516000	Chr4D	363591182	363591973	-	363591577	Chr4D	363169619	363170410	-	363170014	1.0	1.0
gene:TraesCS4D03G0516100	Chr4D	363670358	363672954	+	363671656	Chr4D	363248700	363251296	+	363249998	1.0	1.0
gene:TraesCS4D03G0516200	Chr4D	363685263	363689070	+	363687166	Chr4D	363263605	363267412	+	363265508	1.0	1.0
gene:TraesCS4D03G0516300	Chr4D	363688794	363695372	+	363692083	Chr4D	363267136	363273714	+	363270425	1.0	1.0
gene:TraesCS4D03G0516400	Chr4D	363696354	363700015	+	363698184	Chr4D	363274696	363278357	+	363276526	1.0	1.0
gene:TraesCS4D03G0516500	Chr4D	363932780	363936915	-	363934847	Chr4D	363510529	363514664	-	363512596	1.0	0.997
gene:TraesCS4D03G0516600	Chr4D	364036382	364041050	+	364038716	Chr4D	363614265	363618933	+	363616599	1.0	1.0
gene:TraesCS4D03G0516700	Chr4D	364041788	364045370	-	364043579	Chr4D	363619671	363623245	-	363621458	1.0	0.999
gene:TraesCS4D03G0517100	Chr4D	364545600	364550402	+	364548001	Chr4D	364119353	364124013	+	364121683	1.0	1.0
gene:TraesCS4D03G0517200	Chr4D	364550764	364553981	-	364552372	Chr4D	364124375	364127592	-	364125983	1.0	1.0
gene:TraesCS4D03G0517700	Chr4D	364815497	364817295	+	364816396	Chr4D	364389176	364390974	+	364390075	1.0	1.0
gene:TraesCS4D03G0519000	Chr4D	365174824	365180526	+	365177675	Chr4D	364747087	364752789	+	364749938	1.0	1.0
gene:TraesCS4D03G0519100	Chr4D	365190314	365191166	+	365190740	Chr4D	364762416	364763268	+	364762842	1.0	1.0
gene:TraesCS4D03G0519200	Chr4D	365219134	365220001	+	365219567	Chr4D	364791208	364792075	+	364791641	1.0	1.0
gene:TraesCS4D03G0519400	Chr4D	365399468	365400221	-	365399844	Chr4D	364971859	364972612	-	364972235	1.0	1.0
gene:TraesCS4D03G0519600	Chr4D	365507276	365508116	+	365507696	Chr4D	365079599	365080439	+	365080019	1.0	1.0
gene:TraesCS4D03G0519700	Chr4D	365509755	365516194	-	365512974	Chr4D	365082078	365088517	-	365085297	1.0	1.0
gene:TraesCS4D03G0519900	Chr4D	365827549	365834106	-	365830827	Chr4D	365400339	365406380	-	365403359	0.936	0.936
gene:TraesCS4D03G0520000	Chr4D	365835437	365842849	-	365839143	Chr4D	365407711	365415189	-	365411450	1.0	1.0
gene:TraesCS4D03G0520200	Chr4D	365843506	365844024	+	365843765	Chr4D	365415846	365416364	+	365416105	1.0	1.0
gene:TraesCS4D03G0520700	Chr4D	365855197	365856159	-	365855678	Chr4D	365427555	365428517	-	365428036	1.0	1.0
gene:TraesCS4D03G0520900	Chr4D	366035189	366036118	+	366035653	Chr4D	365607086	365608015	+	365607550	1.0	1.0
gene:TraesCS4D03G0521000	Chr4D	366208150	366208623	-	366208386	Chr4D	365779889	365780362	-	365780125	1.0	1.0
gene:TraesCS4D03G0521200	Chr4D	366264192	366265990	-	366265091	Chr4D	365836094	365837892	-	365836993	1.0	0.998
gene:TraesCS4D03G0521300	Chr4D	366305109	366310002	+	366307555	Chr4D	365876370	365881262	+	365878816	1.0	1.0
gene:TraesCS4D03G0521400	Chr4D	366310385	366311865	-	366311125	Chr4D	365881645	365883125	-	365882385	1.0	1.0
gene:TraesCS4D03G0521700	Chr4D	366313757	366322252	-	366318004	Chr4D	365885017	365893512	-	365889264	1.0	1.0
gene:TraesCS4D03G0522100	Chr4D	366675837	366677107	+	366676472	Chr4D	366246901	366248171	+	366247536	1.0	1.0
gene:TraesCS4D03G0522200	Chr4D	366677375	366677740	-	366677557	Chr4D	366248439	366248804	-	366248621	1.0	1.0
gene:TraesCS4D03G0522400	Chr4D	366678672	366691242	-	366684957	Chr4D	366249736	366262394	-	366256065	1.0	0.999
gene:TraesCS4D03G0522700	Chr4D	367022862	367025727	+	367024294	Chr4D	366577937	366580802	+	366579369	1.0	1.0
gene:TraesCS4D03G0522800	Chr4D	367026466	367029874	-	367028170	Chr4D	366581541	366584949	-	366583245	1.0	0.999
gene:TraesCS4D03G0523000	Chr4D	367697550	367703168	-	367700359	Chr4D	367235558	367241176	-	367238367	1.0	1.0
gene:TraesCS4D03G0523500	Chr4D	367731206	367734956	-	367733081	Chr4D	367268533	367272283	-	367270408	1.0	1.0
gene:TraesCS4D03G0523700	Chr4D	367772825	367774928	+	367773876	Chr4D	367310117	367312220	+	367311168	1.0	1.0
gene:TraesCS4D03G0523800	Chr4D	367984361	367986570	+	367985465	Chr4D	367524493	367526702	+	367525597	1.0	1.0
gene:TraesCS4D03G0523900	Chr4D	367986944	367991460	-	367989202	Chr4D	367527076	367531592	-	367529334	1.0	1.0
gene:TraesCS4D03G0524000	Chr4D	368453575	368463190	+	368458382	Chr4D	367991724	368001414	+	367996569	1.0	1.0
gene:TraesCS4D03G0524200	Chr4D	368472147	368474040	+	368473093	Chr4D	368010371	368012264	+	368011317	1.0	1.0
gene:TraesCS4D03G0524400	Chr4D	368477797	368479862	+	368478829	Chr4D	368016021	368018086	+	368017053	1.0	1.0
gene:TraesCS4D03G0524500	Chr4D	368838632	368842980	+	368840806	Chr4D	368376652	368381000	+	368378826	1.0	1.0
gene:TraesCS4D03G0524800	Chr4D	368845416	368845897	+	368845656	Chr4D	368383436	368383917	+	368383676	1.0	1.0
gene:TraesCS4D03G0524700	Chr4D	368844672	368848370	-	368846521	Chr4D	368382692	368386390	-	368384541	1.0	1.0
gene:TraesCS4D03G0525000	Chr4D	369086195	369090887	+	369088541	Chr4D	368623728	368628397	+	368626062	0.992	0.986
gene:TraesCS4D03G0525100	Chr4D	369094421	369096949	-	369095685	Chr4D	368631622	368634150	-	368632886	1.0	0.998
gene:TraesCS4D03G0525600	Chr4D	369231273	369236389	-	369233831	Chr4D	368768731	368773847	-	368771289	1.0	1.0
gene:TraesCS4D03G0525800	Chr4D	369305270	369305788	-	369305529	Chr4D	368842440	368842958	-	368842699	1.0	1.0
gene:TraesCS4D03G0526000	Chr4D	369641002	369642838	+	369641920	Chr4D	369178142	369179978	+	369179060	1.0	1.0
gene:TraesCS4D03G0526500	Chr4D	369832256	369833943	-	369833099	Chr4D	369369620	369371307	-	369370463	1.0	1.0
gene:TraesCS4D03G0526800	Chr4D	369866102	369870087	+	369868094	Chr4D	369403244	369407229	+	369405236	1.0	1.0
gene:TraesCS4D03G0526900	Chr4D	369869859	369872648	-	369871253	Chr4D	369407001	369409790	-	369408395	1.0	1.0
gene:TraesCS4D03G0527100	Chr4D	370278711	370280685	-	370279698	Chr4D	369816087	369818061	-	369817074	1.0	1.0
gene:TraesCS4D03G0527300	Chr4D	370506470	370507198	+	370506834	Chr4D	370042438	370043166	+	370042802	1.0	1.0
gene:TraesCS4D03G0527400	Chr4D	370509608	370514029	-	370511818	Chr4D	370045576	370049018	-	370047297	0.935	0.935
gene:TraesCS4D03G0527800	Chr4D	370647881	370650658	+	370649269	Chr4D	370183681	370186458	+	370185069	1.0	1.0
gene:TraesCS4D03G0528000	Chr4D	370665682	370666945	-	370666313	Chr4D	370201727	370202990	-	370202358	1.0	1.0
gene:TraesCS4D03G0528100	Chr4D	371104094	371107944	+	371106019	Chr4D	370636959	370640778	+	370638868	1.0	1.0
gene:TraesCS4D03G0528200	Chr4D	371109153	371124571	+	371116862	Chr4D	370642116	370657534	+	370649825	1.0	1.0
gene:TraesCS4D03G0528400	Chr4D	371760402	371765020	+	371762711	Chr4D	371284624	371289242	+	371286933	1.0	1.0
gene:TraesCS4D03G0528600	Chr4D	371766130	371769748	-	371767939	Chr4D	371290352	371293970	-	371292161	1.0	1.0
gene:TraesCS4D03G0528700	Chr4D	372154767	372158677	-	372156722	Chr4D	371675043	371678953	-	371676998	1.0	1.0
gene:TraesCS4D03G0529000	Chr4D	372326200	372335738	+	372330969	Chr4D	371846446	371855655	+	371851050	0.999	0.994
gene:TraesCS4D03G0529100	Chr4D	372482728	372483816	+	372483272	Chr4D	372002395	372003483	+	372002939	1.0	1.0
gene:TraesCS4D03G0529200	Chr4D	372493491	372500339	-	372496915	Chr4D	372013168	372020016	-	372016592	1.0	1.0
gene:TraesCS4D03G0529600	Chr4D	372938991	372940822	-	372939906	Chr4D	372457521	372459352	-	372458436	1.0	0.998
gene:TraesCS4D03G0529800	Chr4D	373170203	373173318	-	373171760	Chr4D	372676840	372679955	-	372678397	1.0	0.999
gene:TraesCS4D03G0530000	Chr4D	373545621	373545872	+	373545746	Chr4D	373049183	373049434	+	373049308	1.0	1.0
gene:TraesCS4D03G0530100	Chr4D	373598390	373600730	+	373599560	Chr4D	373102037	373104377	+	373103207	1.0	1.0
