gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS3B03G0671800	Chr3B	429239660	429242653	-	429241156	Chr3B	435699014	435702007	-	435700510	1.0	0.995
gene:TraesCS3B03G0672000	Chr3B	429305719	429306273	+	429305996	Chr3B	435765031	435765585	+	435765308	1.0	0.994
gene:TraesCS3B03G0672400	Chr3B	429331526	429337016	+	429334271	Chr3B	435795305	435800853	+	435798079	1.0	0.997
gene:TraesCS3B03G0672500	Chr3B	429342132	429343217	-	429342674	Chr3B	435806004	435807091	-	435806547	1.0	0.988
gene:TraesCS3B03G0672600	Chr3B	429356826	429358685	-	429357755	Chr3B	435820713	435822552	-	435821632	1.0	1.0
gene:TraesCS3B03G0672700	Chr3B	429481455	429485804	+	429483629	Chr3B	435945482	435949835	+	435947658	1.0	0.999
gene:TraesCS3B03G0672900	Chr3B	429487297	429492093	-	429489695	Chr3B	435951328	435956111	-	435953719	0.989	0.986
gene:TraesCS3B03G0673000	Chr3B	429717824	429718587	-	429718205	Chr3B	436210333	436211096	-	436210714	1.0	0.998
gene:TraesCS3B03G0673200	Chr3B	429768450	429770110	+	429769280	Chr3B	436261051	436262712	+	436261881	1.0	0.995
gene:TraesCS3B03G0673300	Chr3B	429893996	429899086	-	429896541	Chr3B	436386523	436391607	-	436389065	0.996	0.991
gene:TraesCS3B03G0673400	Chr3B	430008615	430013570	-	430011092	Chr3B	436515725	436518936	-	436517330	1.0	0.998
gene:TraesCS3B03G0673600	Chr3B	430121161	430122466	+	430121813	Chr3B	436626524	436627829	+	436627176	1.0	1.0
gene:TraesCS3B03G0675200	Chr3B	430457218	430464477	+	430460847	Chr3B	436961318	436968669	+	436964993	1.0	0.998
gene:TraesCS3B03G0675600	Chr3B	430566198	430569385	+	430567791	Chr3B	437070516	437073702	+	437072109	0.999	0.999
gene:TraesCS3B03G0675700	Chr3B	430569920	430574561	+	430572240	Chr3B	437074237	437078877	+	437076557	1.0	0.999
gene:TraesCS3B03G0675900	Chr3B	430574920	430576613	-	430575766	Chr3B	437079236	437080929	-	437080082	1.0	1.0
gene:TraesCS3B03G0676000	Chr3B	430688870	430695535	-	430692202	Chr3B	437192696	437199361	-	437196028	1.0	1.0
gene:TraesCS3B03G0676200	Chr3B	430908765	430912866	+	430910815	Chr3B	437411134	437415235	+	437413184	1.0	1.0
gene:TraesCS3B03G0676500	Chr3B	430920710	430924431	+	430922570	Chr3B	437423092	437426813	+	437424952	1.0	0.999
gene:TraesCS3B03G0676600	Chr3B	430924781	430930803	-	430927792	Chr3B	437427163	437433188	-	437430175	1.0	0.996
gene:TraesCS3B03G0676900	Chr3B	431153309	431153809	-	431153559	Chr3B	437655846	437656346	-	437656096	1.0	0.998
gene:TraesCS3B03G0676800	Chr3B	431153243	431155539	+	431154391	Chr3B	437655780	437658076	+	437656928	1.0	0.998
gene:TraesCS3B03G0677000	Chr3B	431251750	431257877	+	431254813	Chr3B	437754348	437760475	+	437757411	1.0	0.999
gene:TraesCS3B03G0677100	Chr3B	431260282	431260585	-	431260433	Chr3B	437762880	437763183	-	437763031	1.0	1.0
gene:TraesCS3B03G0677600	Chr3B	431633515	431634405	-	431633960	Chr3B	438123623	438124513	-	438124068	1.0	0.998
gene:TraesCS3B03G0677800	Chr3B	431646578	431649914	-	431648246	Chr3B	438136720	438140056	-	438138388	1.0	1.0
gene:TraesCS3B03G0677900	Chr3B	431852801	431857077	+	431854939	Chr3B	438343107	438347338	+	438345222	0.999	0.998
gene:TraesCS3B03G0678000	Chr3B	431910751	431914503	-	431912627	Chr3B	438401076	438404828	-	438402952	1.0	0.997
gene:TraesCS3B03G0678600	Chr3B	432077937	432088683	-	432083310	Chr3B	438574803	438585673	-	438580238	1.0	0.997
gene:TraesCS3B03G0678800	Chr3B	432246209	432248331	+	432247270	Chr3B	438744758	438746880	+	438745819	1.0	0.998
gene:TraesCS3B03G0679400	Chr3B	432309646	432313189	+	432311417	Chr3B	438819286	438822829	+	438821057	1.0	0.996
gene:TraesCS3B03G0679600	Chr3B	432470388	432471018	+	432470703	Chr3B	439007503	439008133	+	439007818	1.0	1.0
gene:TraesCS3B03G0680100	Chr3B	432741787	432750766	+	432746276	Chr3B	439282685	439291737	+	439287211	1.0	0.995
gene:TraesCS3B03G0680600	Chr3B	432959825	432960199	-	432960012	Chr3B	439492261	439492634	-	439492447	0.997	0.968
gene:TraesCS3B03G0680700	Chr3B	432983844	432984350	+	432984097	Chr3B	439516305	439516811	+	439516558	1.0	0.996
gene:TraesCS3B03G0680900	Chr3B	433150571	433152398	-	433151484	Chr3B	439706145	439707996	-	439707070	1.0	0.983
gene:TraesCS3B03G0681000	Chr3B	433219328	433221828	-	433220578	Chr3B	439766257	439768757	-	439767507	1.0	0.998
gene:TraesCS3B03G0681200	Chr3B	433589858	433596775	-	433593316	Chr3B	440141232	440148301	-	440144766	1.0	0.998
gene:TraesCS3B03G0681700	Chr3B	433804119	433808655	+	433806387	Chr3B	440345730	440351776	+	440348753	1.0	0.975
gene:TraesCS3B03G0682100	Chr3B	434050345	434052863	+	434051604	Chr3B	440607725	440610247	+	440608986	0.999	0.992
gene:TraesCS3B03G0682500	Chr3B	434099693	434101460	-	434100576	Chr3B	440657200	440658967	-	440658083	1.0	0.998
gene:TraesCS3B03G0683500	Chr3B	434389040	434390773	+	434389906	Chr3B	440929872	440931605	+	440930738	1.0	1.0
gene:TraesCS3B03G0683700	Chr3B	434410693	434414914	-	434412803	Chr3B	440951515	440955788	-	440953651	1.0	0.999
gene:TraesCS3B03G0684100	Chr3B	434704346	434704513	-	434704429	Chr3B	441254864	441255031	-	441254947	1.0	1.0
gene:TraesCS3B03G0684500	Chr3B	434950322	434954293	+	434952307	Chr3B	441504829	441508798	+	441506813	0.999	0.996
gene:TraesCS3B03G0684600	Chr3B	434955085	434965908	-	434960496	Chr3B	441509591	441517580	-	441513585	1.0	0.976
gene:TraesCS3B03G0685000	Chr3B	435545577	435547819	+	435546698	Chr3B	442093022	442095263	+	442094142	0.999	0.998
gene:TraesCS3B03G0685100	Chr3B	435548918	435553681	-	435551299	Chr3B	442096413	442101091	-	442098752	1.0	0.999
gene:TraesCS3B03G0685200	Chr3B	435596629	435598931	-	435597780	Chr3B	442156224	442158524	-	442157374	1.0	0.997
gene:TraesCS3B03G0685900	Chr3B	436200975	436215998	+	436208486	Chr3B	442778155	442793171	+	442785663	1.0	0.996
gene:TraesCS3B03G0686400	Chr3B	436518000	436522730	+	436520365	Chr3B	443080383	443085128	+	443082755	1.0	0.992
gene:TraesCS3B03G0686500	Chr3B	436523517	436528807	+	436526162	Chr3B	443085863	443091151	+	443088507	1.0	0.998
gene:TraesCS3B03G0686600	Chr3B	436537953	436545362	+	436541657	Chr3B	443100216	443107621	+	443103918	1.0	0.999
gene:TraesCS3B03G0686700	Chr3B	436793623	436797164	+	436795393	Chr3B	443353755	443357296	+	443355525	1.0	0.999
gene:TraesCS3B03G0686800	Chr3B	436797374	436799718	+	436798546	Chr3B	443357506	443359850	+	443358678	1.0	0.998
gene:TraesCS3B03G0687000	Chr3B	436836104	436837561	+	436836832	Chr3B	443398689	443400146	+	443399417	1.0	0.998
gene:TraesCS3B03G0687100	Chr3B	436864665	436876884	+	436870774	Chr3B	443427248	443439572	+	443433410	1.0	1.0
gene:TraesCS3B03G0687200	Chr3B	436968021	436969469	+	436968745	Chr3B	443530714	443532162	+	443531438	1.0	1.0
gene:TraesCS3B03G0687300	Chr3B	437152902	437155280	+	437154091	Chr3B	443714146	443716523	+	443715334	0.999	0.999
gene:TraesCS3B03G0687400	Chr3B	437411943	437418499	+	437415221	Chr3B	443972272	443978438	+	443975355	1.0	1.0
gene:TraesCS3B03G0688100	Chr3B	437771460	437779884	-	437775672	Chr3B	444332775	444341271	-	444337023	1.0	1.0
gene:TraesCS3B03G0688300	Chr3B	437817824	437818304	+	437818064	Chr3B	444379158	444379638	+	444379398	1.0	0.997
gene:TraesCS3B03G0688400	Chr3B	437858186	437867947	-	437863066	Chr3B	444419675	444429436	-	444424555	1.0	1.0
gene:TraesCS3B03G0688900	Chr3B	438016965	438019155	-	438018060	Chr3B	444575997	444578187	-	444577092	1.0	1.0
gene:TraesCS3B03G0689400	Chr3B	438169526	438171128	-	438170327	Chr3B	444729300	444730902	-	444730101	1.0	1.0
gene:TraesCS3B03G0689900	Chr3B	438320698	438322443	+	438321570	Chr3B	444880043	444881788	+	444880915	1.0	1.0
gene:TraesCS3B03G0690100	Chr3B	438408856	438425465	-	438417160	Chr3B	444962134	444978744	-	444970439	1.0	0.999
gene:TraesCS3B03G0690200	Chr3B	438651680	438656761	+	438654220	Chr3B	445203243	445208324	+	445205783	1.0	1.0
gene:TraesCS3B03G0690300	Chr3B	438659187	438664064	-	438661625	Chr3B	445210750	445215627	-	445213188	1.0	1.0
gene:TraesCS3B03G0690400	Chr3B	438664251	438670103	+	438667177	Chr3B	445215814	445221666	+	445218740	1.0	1.0
gene:TraesCS3B03G0690500	Chr3B	438714618	438714866	-	438714742	Chr3B	445265557	445265805	-	445265681	1.0	1.0
gene:TraesCS3B03G0690600	Chr3B	438867222	438871755	-	438869488	Chr3B	445410488	445415021	-	445412754	1.0	1.0
gene:TraesCS3B03G0690800	Chr3B	439187098	439195604	+	439191351	Chr3B	445730888	445739503	+	445735195	1.0	1.0
gene:TraesCS3B03G0691000	Chr3B	439493143	439501989	+	439497566	Chr3B	446031791	446040637	+	446036214	1.0	1.0
gene:TraesCS3B03G0691300	Chr3B	440007874	440013090	+	440010482	Chr3B	446544300	446549516	+	446546908	1.0	1.0
gene:TraesCS3B03G0691400	Chr3B	440144125	440152759	+	440148442	Chr3B	446680548	446689182	+	446684865	1.0	1.0
gene:TraesCS3B03G0691500	Chr3B	440180595	440187453	+	440184024	Chr3B	446717016	446723292	+	446720154	1.0	1.0
gene:TraesCS3B03G0691600	Chr3B	440186930	440187184	-	440187057	Chr3B	446722769	446723023	-	446722896	1.0	1.0
gene:TraesCS3B03G0691700	Chr3B	440191847	440193072	-	440192459	Chr3B	446727414	446728639	-	446728026	1.0	1.0
gene:TraesCS3B03G0692100	Chr3B	440499986	440506422	-	440503204	Chr3B	447035434	447041870	-	447038652	1.0	0.999
gene:TraesCS3B03G0692400	Chr3B	440755124	440760677	+	440757900	Chr3B	447290766	447296319	+	447293542	1.0	0.999
gene:TraesCS3B03G0692500	Chr3B	440763882	440764189	+	440764035	Chr3B	447299524	447299831	+	447299677	1.0	1.0
gene:TraesCS3B03G0692600	Chr3B	440768507	440770064	-	440769285	Chr3B	447304114	447305671	-	447304892	1.0	1.0
gene:TraesCS3B03G0693000	Chr3B	441265290	441274055	-	441269672	Chr3B	447800545	447809507	-	447805026	1.0	1.0
gene:TraesCS3B03G0693300	Chr3B	441276364	441285486	-	441280925	Chr3B	447811656	447820825	-	447816240	1.0	1.0
gene:TraesCS3B03G0694000	Chr3B	441371059	441374283	+	441372671	Chr3B	447906398	447909622	+	447908010	1.0	1.0
gene:TraesCS3B03G0694200	Chr3B	441606154	441608102	-	441607128	Chr3B	448141520	448143468	-	448142494	1.0	1.0
gene:TraesCS3B03G0694500	Chr3B	441939457	441940594	+	441940025	Chr3B	448474219	448475356	+	448474787	1.0	1.0
gene:TraesCS3B03G0695000	Chr3B	442433688	442438060	+	442435874	Chr3B	448970004	448974376	+	448972190	1.0	1.0
gene:TraesCS3B03G0695300	Chr3B	443125334	443129722	+	443127528	Chr3B	449660458	449664846	+	449662652	1.0	1.0
gene:TraesCS3B03G0695500	Chr3B	443673790	443676824	+	443675307	Chr3B	450208392	450211426	+	450209909	1.0	1.0
gene:TraesCS3B03G0696000	Chr3B	444189022	444190194	+	444189608	Chr3B	450716062	450717234	+	450716648	1.0	1.0
gene:TraesCS3B03G0696100	Chr3B	444191444	444199119	-	444195281	Chr3B	450718486	450726161	-	450722323	1.0	1.0
gene:TraesCS3B03G0696300	Chr3B	444300600	444301340	-	444300970	Chr3B	450827233	450827973	-	450827603	1.0	1.0
gene:TraesCS3B03G0696400	Chr3B	444358833	444360029	-	444359431	Chr3B	450885500	450886696	-	450886098	1.0	1.0
gene:TraesCS3B03G0696700	Chr3B	444662328	444663451	-	444662889	Chr3B	451188799	451189922	-	451189360	1.0	1.0
gene:TraesCS3B03G0697000	Chr3B	444717299	444722217	+	444719758	Chr3B	451242580	451247498	+	451245039	0.999	0.998
gene:TraesCS3B03G0697100	Chr3B	444723674	444729146	+	444726410	Chr3B	451248955	451254432	+	451251693	1.0	1.0
gene:TraesCS3B03G0697200	Chr3B	444730274	444734571	+	444732422	Chr3B	451255649	451259946	+	451257797	1.0	1.0
gene:TraesCS3B03G0697400	Chr3B	445135044	445136506	-	445135775	Chr3B	451665429	451666891	-	451666160	1.0	1.0
gene:TraesCS3B03G0697800	Chr3B	445470985	445471611	-	445471298	Chr3B	451998048	451998674	-	451998361	1.0	1.0
gene:TraesCS3B03G0697900	Chr3B	445966553	445969758	+	445968155	Chr3B	452492532	452495737	+	452494134	1.0	0.999
gene:TraesCS3B03G0698000	Chr3B	445976873	445979692	+	445978282	Chr3B	452502852	452505671	+	452504261	1.0	1.0
gene:TraesCS3B03G0698100	Chr3B	445981015	445983132	-	445982073	Chr3B	452506994	452509111	-	452508052	1.0	1.0
gene:TraesCS3B03G0698200	Chr3B	446662502	446663303	+	446662902	Chr3B	453187992	453188793	+	453188392	1.0	1.0
gene:TraesCS3B03G0698300	Chr3B	446700350	446701541	-	446700945	Chr3B	453225920	453227111	-	453226515	1.0	1.0
gene:TraesCS3B03G0699000	Chr3B	446886383	446888843	+	446887613	Chr3B	453409543	453412003	+	453410773	1.0	1.0
gene:TraesCS3B03G0699400	Chr3B	446896592	446903216	-	446899904	Chr3B	453419752	453426441	-	453423096	1.0	1.0
gene:TraesCS3B03G0699500	Chr3B	447174134	447177246	+	447175690	Chr3B	453697402	453700514	+	453698958	1.0	1.0
gene:TraesCS3B03G0699600	Chr3B	447178709	447192010	-	447185359	Chr3B	453701978	453715279	-	453708628	1.0	1.0
gene:TraesCS3B03G0700000	Chr3B	447518798	447531571	+	447525184	Chr3B	454042268	454055041	+	454048654	1.0	1.0
gene:TraesCS3B03G0700100	Chr3B	447542877	447548052	+	447545464	Chr3B	454066349	454071524	+	454068936	1.0	1.0
gene:TraesCS3B03G0700200	Chr3B	447548902	447552632	-	447550767	Chr3B	454072374	454076105	-	454074239	1.0	0.998
gene:TraesCS3B03G0700400	Chr3B	447790327	447791750	+	447791038	Chr3B	454313263	454314686	+	454313974	1.0	1.0
gene:TraesCS3B03G0700800	Chr3B	448102326	448108656	+	448105491	Chr3B	454621377	454627574	+	454624475	1.0	1.0
gene:TraesCS3B03G0701100	Chr3B	448413209	448419446	-	448416327	Chr3B	454932161	454938222	-	454935191	1.0	1.0
gene:TraesCS3B03G0701300	Chr3B	448975827	448986101	+	448980964	Chr3B	455492548	455502822	+	455497685	1.0	1.0
gene:TraesCS3B03G0701500	Chr3B	449076412	449079197	-	449077804	Chr3B	455592782	455595567	-	455594174	1.0	1.0
gene:TraesCS3B03G0701700	Chr3B	449491930	449494869	-	449493399	Chr3B	456007965	456010904	-	456009434	1.0	1.0
gene:TraesCS3B03G0701800	Chr3B	449642512	449642988	+	449642750	Chr3B	456156154	456156630	+	456156392	1.0	0.997
gene:TraesCS3B03G0701900	Chr3B	449667180	449672378	-	449669779	Chr3B	456180974	456186172	-	456183573	1.0	0.999
gene:TraesCS3B03G0702000	Chr3B	449673554	449677638	+	449675596	Chr3B	456187348	456191432	+	456189390	1.0	0.998
gene:TraesCS3B03G0702200	Chr3B	449690022	449691502	+	449690762	Chr3B	456202446	456203926	+	456203186	1.0	1.0
gene:TraesCS3B03G0702600	Chr3B	449840914	449842225	-	449841569	Chr3B	456353468	456354779	-	456354123	1.0	1.0
gene:TraesCS3B03G0702700	Chr3B	449842727	449846033	-	449844380	Chr3B	456355319	456358625	-	456356972	1.0	1.0
gene:TraesCS3B03G0702900	Chr3B	449853563	449854946	+	449854254	Chr3B	456366199	456367582	+	456366890	1.0	1.0
gene:TraesCS3B03G0703000	Chr3B	449854996	449856834	-	449855915	Chr3B	456367632	456369470	-	456368551	1.0	1.0
gene:TraesCS3B03G0703200	Chr3B	449948954	449950246	-	449949600	Chr3B	456461707	456462999	-	456462353	1.0	0.998
gene:TraesCS3B03G0703300	Chr3B	450598281	450617959	+	450608120	Chr3B	457128584	457148266	+	457138425	1.0	1.0
gene:TraesCS3B03G0703400	Chr3B	450622579	450623574	+	450623076	Chr3B	457152886	457153881	+	457153383	1.0	0.997
gene:TraesCS3B03G0703500	Chr3B	450626130	450627858	-	450626994	Chr3B	457156506	457158234	-	457157370	1.0	1.0
gene:TraesCS3B03G0703600	Chr3B	450915496	450916704	-	450916100	Chr3B	457446023	457447231	-	457446627	1.0	1.0
gene:TraesCS3B03G0703900	Chr3B	450932305	450935986	-	450934145	Chr3B	457464150	457467831	-	457465990	1.0	1.0
gene:TraesCS3B03G0704000	Chr3B	451020040	451026128	+	451023084	Chr3B	457551990	457557978	+	457554984	1.0	1.0
gene:TraesCS3B03G0704300	Chr3B	451487902	451491225	-	451489563	Chr3B	458017678	458021001	-	458019339	1.0	1.0
gene:TraesCS3B03G0704600	Chr3B	451645141	451646817	-	451645979	Chr3B	458171261	458172937	-	458172099	1.0	1.0
gene:TraesCS3B03G0704700	Chr3B	451647418	451657453	-	451652435	Chr3B	458173538	458183368	-	458178453	1.0	1.0
gene:TraesCS3B03G0704800	Chr3B	451687962	451691031	-	451689496	Chr3B	458213964	458217033	-	458215498	1.0	1.0
gene:TraesCS3B03G0704900	Chr3B	452037981	452038815	+	452038398	Chr3B	458570802	458571636	+	458571219	1.0	1.0
gene:TraesCS3B03G0705000	Chr3B	452439319	452440056	-	452439687	Chr3B	458970206	458970943	-	458970574	1.0	1.0
gene:TraesCS3B03G0705100	Chr3B	452440552	452440791	-	452440671	Chr3B	458971439	458971678	-	458971558	1.0	1.0
gene:TraesCS3B03G0705400	Chr3B	452552313	452561543	+	452556928	Chr3B	459076644	459085874	+	459081259	1.0	0.999
gene:TraesCS3B03G0705600	Chr3B	452568993	452571807	-	452570400	Chr3B	459093323	459096137	-	459094730	1.0	1.0
gene:TraesCS3B03G0706200	Chr3B	453230355	453232956	+	453231655	Chr3B	459755401	459758002	+	459756701	1.0	1.0
gene:TraesCS3B03G0706600	Chr3B	453330093	453333034	+	453331563	Chr3B	459855441	459858382	+	459856911	1.0	1.0
gene:TraesCS3B03G0706700	Chr3B	453349179	453352341	-	453350760	Chr3B	459874538	459877701	-	459876119	1.0	1.0
gene:TraesCS3B03G0707000	Chr3B	453506741	453512721	-	453509731	Chr3B	460032266	460038246	-	460035256	1.0	1.0
gene:TraesCS3B03G0707500	Chr3B	453615632	453621436	-	453618534	Chr3B	460141135	460146875	-	460144005	1.0	1.0
gene:TraesCS3B03G0707700	Chr3B	453776435	453777039	+	453776737	Chr3B	460301131	460301735	+	460301433	1.0	1.0
gene:TraesCS3B03G0707600	Chr3B	453775822	453779265	-	453777543	Chr3B	460300518	460303961	-	460302239	1.0	1.0
gene:TraesCS3B03G0707900	Chr3B	453975181	453988282	+	453981731	Chr3B	460502162	460514789	+	460508475	0.972	0.972
gene:TraesCS3B03G0708300	Chr3B	454377945	454381258	+	454379601	Chr3B	460904226	460907539	+	460905882	1.0	0.999
gene:TraesCS3B03G0708400	Chr3B	454551920	454557067	-	454554493	Chr3B	461078239	461083386	-	461080812	1.0	0.999
gene:TraesCS3B03G0710000	Chr3B	454950380	454954897	-	454952638	Chr3B	461478327	461482844	-	461480585	1.0	1.0
gene:TraesCS3B03G0710600	Chr3B	455479017	455488294	-	455483655	Chr3B	461968367	461977644	-	461973005	1.0	1.0
gene:TraesCS3B03G0710900	Chr3B	455735922	455740161	-	455738041	Chr3B	462223515	462227754	-	462225634	1.0	1.0
gene:TraesCS3B03G0711100	Chr3B	456445548	456453457	+	456449502	Chr3B	462927796	462935705	+	462931750	1.0	1.0
gene:TraesCS3B03G0711200	Chr3B	456460515	456465207	+	456462861	Chr3B	462942753	462947445	+	462945099	1.0	1.0
gene:TraesCS3B03G0711400	Chr3B	456465425	456470110	-	456467767	Chr3B	462947663	462952348	-	462950005	1.0	1.0
gene:TraesCS3B03G0711700	Chr3B	456799114	456799730	-	456799422	Chr3B	463280930	463281546	-	463281238	1.0	1.0
gene:TraesCS3B03G0712100	Chr3B	456900118	456903732	+	456901925	Chr3B	463382147	463385761	+	463383954	1.0	0.995
gene:TraesCS3B03G0712900	Chr3B	457772546	457772968	+	457772757	Chr3B	464255641	464256063	+	464255852	1.0	1.0
gene:TraesCS3B03G0713100	Chr3B	457915781	457923310	-	457919545	Chr3B	464398921	464406483	-	464402702	1.0	1.0
gene:TraesCS3B03G0713400	Chr3B	458214183	458214777	-	458214480	Chr3B	464699624	464700218	-	464699921	1.0	1.0
gene:TraesCS3B03G0713900	Chr3B	458286901	458290628	+	458288764	Chr3B	464772196	464775935	+	464774065	1.0	1.0
gene:TraesCS3B03G0714000	Chr3B	458322067	458329148	-	458325607	Chr3B	464807399	464814480	-	464810939	1.0	1.0
gene:TraesCS3B03G0714500	Chr3B	458663410	458673581	-	458668495	Chr3B	465145552	465155723	-	465150637	1.0	1.0
gene:TraesCS3B03G0714900	Chr3B	458677604	458680524	-	458679064	Chr3B	465159746	465162666	-	465161206	1.0	1.0
gene:TraesCS3B03G0715000	Chr3B	458678564	458683566	+	458681065	Chr3B	465160706	465165708	+	465163207	1.0	1.0
gene:TraesCS3B03G0715300	Chr3B	458687541	458692803	+	458690172	Chr3B	465169682	465174997	+	465172339	1.0	0.995
gene:TraesCS3B03G0715400	Chr3B	458967111	458973828	-	458970469	Chr3B	465448002	465454452	-	465451227	1.0	1.0
gene:TraesCS3B03G0715800	Chr3B	459252966	459255099	+	459254032	Chr3B	465733392	465735525	+	465734458	1.0	1.0
gene:TraesCS3B03G0715900	Chr3B	459256772	459257476	+	459257124	Chr3B	465737197	465737901	+	465737549	1.0	1.0
gene:TraesCS3B03G0716100	Chr3B	459259040	459260905	-	459259972	Chr3B	465739465	465741330	-	465740397	1.0	1.0
gene:TraesCS3B03G0716400	Chr3B	459716947	459719127	+	459718037	Chr3B	466191631	466193811	+	466192721	1.0	1.0
gene:TraesCS3B03G0716500	Chr3B	459772975	459776774	+	459774874	Chr3B	466247650	466251449	+	466249549	1.0	1.0
gene:TraesCS3B03G0716600	Chr3B	459777369	459793378	-	459785373	Chr3B	466252044	466268055	-	466260049	1.0	0.999
gene:TraesCS3B03G0716800	Chr3B	460084784	460091713	+	460088248	Chr3B	466559561	466566594	+	466563077	1.0	1.0
gene:TraesCS3B03G0716900	Chr3B	460089013	460091139	-	460090076	Chr3B	466563894	466566020	-	466564957	1.0	1.0
gene:TraesCS3B03G0717000	Chr3B	460101912	460104951	+	460103431	Chr3B	466576515	466579554	+	466578034	1.0	1.0
gene:TraesCS3B03G0717300	Chr3B	460236672	460237358	-	460237015	Chr3B	466711027	466711713	-	466711370	1.0	1.0
gene:TraesCS3B03G0717500	Chr3B	460309032	460312706	+	460310869	Chr3B	466783469	466787141	+	466785305	1.0	1.0
gene:TraesCS3B03G0717600	Chr3B	460342047	460344497	+	460343272	Chr3B	466816703	466819152	+	466817927	1.0	0.998
gene:TraesCS3B03G0718000	Chr3B	460365807	460369471	+	460367639	Chr3B	466839020	466842695	+	466840857	0.996	0.987
gene:TraesCS3B03G0718300	Chr3B	460684889	460711233	+	460698061	Chr3B	467104936	467131268	+	467118102	0.999	0.996
gene:TraesCS3B03G0718600	Chr3B	461039760	461043490	-	461041625	Chr3B	467436403	467440117	-	467438260	0.991	0.988
gene:TraesCS3B03G0718800	Chr3B	461295002	461298618	-	461296810	Chr3B	467688720	467692325	-	467690522	0.991	0.991
gene:TraesCS3B03G0719000	Chr3B	461376531	461377902	-	461377216	Chr3B	467769419	467770790	-	467770104	1.0	0.999
gene:TraesCS3B03G0719300	Chr3B	461542218	461543435	+	461542826	Chr3B	467928119	467929335	+	467928727	0.999	0.998
gene:TraesCS3B03G0719800	Chr3B	461627466	461637665	+	461632565	Chr3B	468013811	468024919	+	468019365	0.979	0.977
gene:TraesCS3B03G0719900	Chr3B	461639089	461641575	-	461640332	Chr3B	468026343	468028829	-	468027586	1.0	1.0
gene:TraesCS3B03G0720000	Chr3B	461646174	461650761	-	461648467	Chr3B	468033427	468041385	-	468037406	1.0	0.987
gene:TraesCS3B03G0720100	Chr3B	461795753	461823414	-	461809583	Chr3B	468180503	468193746	-	468187124	1.0	0.997
gene:TraesCS3B03G0720300	Chr3B	461832116	461834615	+	461833365	Chr3B	468202391	468204891	+	468203641	1.0	0.997
gene:TraesCS3B03G0720400	Chr3B	461835430	461836222	+	461835826	Chr3B	468227201	468227969	+	468227585	0.969	0.925
gene:TraesCS3B03G0721200	Chr3B	462215320	462219669	-	462217494	Chr3B	468710512	468714861	-	468712686	1.0	1.0
gene:TraesCS3B03G0721500	Chr3B	462286342	462286935	-	462286638	Chr3B	468753895	468754488	-	468754191	1.0	1.0
gene:TraesCS3B03G0721600	Chr3B	462289238	462292413	-	462290825	Chr3B	468756576	468759751	-	468758163	1.0	1.0
gene:TraesCS3B03G0721900	Chr3B	462364272	462371189	-	462367730	Chr3B	468831492	468838416	-	468834954	0.999	0.997
gene:TraesCS3B03G0722200	Chr3B	462527233	462529692	-	462528462	Chr3B	468994485	468996944	-	468995714	1.0	0.999
gene:TraesCS3B03G0722400	Chr3B	462815968	462820285	-	462818126	Chr3B	469284114	469288431	-	469286272	1.0	1.0
gene:TraesCS3B03G0722500	Chr3B	462886241	462892373	-	462889307	Chr3B	469351607	469357758	-	469354682	1.0	0.995
gene:TraesCS3B03G0722800	Chr3B	462924279	462925968	+	462925123	Chr3B	469389659	469391348	+	469390503	1.0	1.0
gene:TraesCS3B03G0723400	Chr3B	463297776	463299765	+	463298770	Chr3B	469763243	469765232	+	469764237	1.0	1.0
gene:TraesCS3B03G0723500	Chr3B	463438007	463439128	-	463438567	Chr3B	469903739	469904860	-	469904299	1.0	1.0
gene:TraesCS3B03G0723600	Chr3B	463449109	463457212	-	463453160	Chr3B	469914841	469922936	-	469918888	1.0	1.0
gene:TraesCS3B03G0723900	Chr3B	463912023	463920826	+	463916424	Chr3B	470367217	470376020	+	470371618	1.0	1.0
gene:TraesCS3B03G0724100	Chr3B	463923597	463927485	-	463925541	Chr3B	470378816	470382711	-	470380763	0.994	0.994
gene:TraesCS3B03G0724600	Chr3B	464429533	464431200	-	464430366	Chr3B	470894436	470896110	-	470895273	1.0	0.993
gene:TraesCS3B03G0724700	Chr3B	464493530	464498031	-	464495780	Chr3B	470957619	470961986	-	470959802	1.0	1.0
gene:TraesCS3B03G0724800	Chr3B	464598640	464601081	+	464599860	Chr3B	471061489	471063930	+	471062709	1.0	1.0
gene:TraesCS3B03G0725400	Chr3B	464905408	464908039	+	464906723	Chr3B	471365312	471368145	+	471366728	1.0	0.999
gene:TraesCS3B03G0725500	Chr3B	464909263	464914280	-	464911771	Chr3B	471369369	471374386	-	471371877	1.0	1.0
gene:TraesCS3B03G0725800	Chr3B	464940894	464946591	-	464943742	Chr3B	471400987	471406800	-	471403893	1.0	0.999
gene:TraesCS3B03G0725900	Chr3B	464946852	464949305	+	464948078	Chr3B	471407061	471409514	+	471408287	1.0	0.999
gene:TraesCS3B03G0726300	Chr3B	465167778	465169648	-	465168713	Chr3B	471625362	471627232	-	471626297	1.0	0.998
gene:TraesCS3B03G0726400	Chr3B	465172007	465178241	-	465175124	Chr3B	471629594	471635829	-	471632711	1.0	0.994
