gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS5D03G0764700	Chr5D	432425255	432426103	+	432425679	Chr5D	445547361	445548209	+	445547785	1.0	1.0
gene:TraesCS5D03G0764800	Chr5D	432557196	432561792	+	432559494	Chr5D	445679283	445683879	+	445681581	1.0	1.0
gene:TraesCS5D03G0764900	Chr5D	432561800	432564621	-	432563210	Chr5D	445683887	445686708	-	445685297	1.0	1.0
gene:TraesCS5D03G0765300	Chr5D	432578788	432581081	-	432579934	Chr5D	445700794	445703087	-	445701940	1.0	1.0
gene:TraesCS5D03G0765600	Chr5D	432590471	432591298	+	432590884	Chr5D	445712475	445713302	+	445712888	1.0	1.0
gene:TraesCS5D03G0766100	Chr5D	432752080	432758645	+	432755362	Chr5D	445872933	445879504	+	445876218	1.0	1.0
gene:TraesCS5D03G0766200	Chr5D	432763614	432765293	-	432764453	Chr5D	445884473	445886152	-	445885312	1.0	1.0
gene:TraesCS5D03G0766400	Chr5D	432825919	432827553	-	432826736	Chr5D	445946785	445948421	-	445947603	1.0	0.998
gene:TraesCS5D03G0766600	Chr5D	433008630	433010417	+	433009523	Chr5D	446129518	446131305	+	446130411	1.0	1.0
gene:TraesCS5D03G0767200	Chr5D	433284882	433286847	+	433285864	Chr5D	446404480	446406445	+	446405462	1.0	1.0
gene:TraesCS5D03G0767300	Chr5D	433288913	433290547	+	433289730	Chr5D	446408511	446410145	+	446409328	1.0	1.0
gene:TraesCS5D03G0767600	Chr5D	433354710	433356331	+	433355520	Chr5D	446474321	446475942	+	446475131	1.0	1.0
gene:TraesCS5D03G0768000	Chr5D	433388306	433389018	+	433388662	Chr5D	446507908	446508620	+	446508264	1.0	1.0
gene:TraesCS5D03G0768100	Chr5D	433422331	433425588	+	433423959	Chr5D	446541934	446545191	+	446543562	1.0	1.0
gene:TraesCS5D03G0768300	Chr5D	433808388	433810111	+	433809249	Chr5D	446920506	446922229	+	446921367	1.0	1.0
gene:TraesCS5D03G0768400	Chr5D	433825258	433826921	+	433826089	Chr5D	446937348	446939011	+	446938179	1.0	1.0
gene:TraesCS5D03G0768600	Chr5D	433966088	433966510	+	433966299	Chr5D	447078220	447078642	+	447078431	1.0	1.0
gene:TraesCS5D03G0769200	Chr5D	434025875	434033564	+	434029719	Chr5D	447138040	447145721	+	447141880	1.0	1.0
gene:TraesCS5D03G0769300	Chr5D	434034222	434052920	+	434043571	Chr5D	447146379	447165077	+	447155728	1.0	1.0
gene:TraesCS5D03G0769400	Chr5D	434065542	434072025	+	434068783	Chr5D	447177691	447184174	+	447180932	1.0	1.0
gene:TraesCS5D03G0769500	Chr5D	434088057	434088776	-	434088416	Chr5D	447200208	447200927	-	447200567	1.0	1.0
gene:TraesCS5D03G0769900	Chr5D	434399077	434402090	-	434400583	Chr5D	447512560	447515573	-	447514066	1.0	1.0
gene:TraesCS5D03G0770000	Chr5D	434440331	434445358	+	434442844	Chr5D	447553800	447558827	+	447556313	1.0	0.999
gene:TraesCS5D03G0770100	Chr5D	434443790	434446955	-	434445372	Chr5D	447557259	447560424	-	447558841	1.0	0.998
gene:TraesCS5D03G0770300	Chr5D	434452374	434455940	-	434454157	Chr5D	447565860	447569426	-	447567643	1.0	1.0
gene:TraesCS5D03G0770400	Chr5D	434463657	434464241	-	434463949	Chr5D	447577315	447577899	-	447577607	1.0	1.0
gene:TraesCS5D03G0770800	Chr5D	434542710	434544176	-	434543443	Chr5D	447656177	447657643	-	447656910	1.0	1.0
gene:TraesCS5D03G0771100	Chr5D	434560205	434562408	+	434561306	Chr5D	447673483	447675686	+	447674584	1.0	1.0
gene:TraesCS5D03G0771700	Chr5D	434617276	434618845	+	434618060	Chr5D	447726514	447728083	+	447727298	1.0	1.0
gene:TraesCS5D03G0771900	Chr5D	434648851	434649781	+	434649316	Chr5D	447755220	447756150	+	447755685	1.0	1.0
gene:TraesCS5D03G0772000	Chr5D	434663927	434665130	+	434664528	Chr5D	447770292	447771495	+	447770893	1.0	1.0
gene:TraesCS5D03G0772500	Chr5D	434744987	434751897	-	434748442	Chr5D	447851404	447858314	-	447854859	1.0	0.999
gene:TraesCS5D03G0772700	Chr5D	434806289	434807764	+	434807026	Chr5D	447912705	447914180	+	447913442	1.0	1.0
gene:TraesCS5D03G0773100	Chr5D	434864662	434869264	-	434866963	Chr5D	447971081	447975683	-	447973382	1.0	0.999
gene:TraesCS5D03G0773200	Chr5D	434876523	434877630	-	434877076	Chr5D	447982970	447984077	-	447983523	1.0	1.0
gene:TraesCS5D03G0773400	Chr5D	434916631	434917721	-	434917176	Chr5D	448023113	448024203	-	448023658	1.0	1.0
gene:TraesCS5D03G0775600	Chr5D	435155374	435155751	-	435155562	Chr5D	448256247	448256624	-	448256435	1.0	1.0
gene:TraesCS5D03G0776200	Chr5D	435159911	435160087	-	435159999	Chr5D	448260791	448260967	-	448260879	1.0	1.0
gene:TraesCS5D03G0776800	Chr5D	435221857	435222111	+	435221984	Chr5D	448322731	448322984	+	448322857	0.996	0.996
gene:TraesCS5D03G0778000	Chr5D	435230408	435230569	-	435230488	Chr5D	448331281	448331442	-	448331361	1.0	1.0
gene:TraesCS5D03G0778200	Chr5D	435231395	435231808	-	435231601	Chr5D	448332268	448332681	-	448332474	1.0	1.0
gene:TraesCS5D03G0778300	Chr5D	435231932	435232150	+	435232041	Chr5D	448332805	448333023	+	448332914	1.0	1.0
gene:TraesCS5D03G0778400	Chr5D	435232240	435232455	+	435232347	Chr5D	448333113	448333328	+	448333220	1.0	1.0
gene:TraesCS5D03G0779300	Chr5D	435250830	435251110	-	435250970	Chr5D	448351707	448351988	-	448351847	1.0	0.996
gene:TraesCS5D03G0780400	Chr5D	435261887	435262751	+	435262319	Chr5D	448362592	448363456	+	448363024	1.0	1.0
gene:TraesCS5D03G0780500	Chr5D	435264009	435264377	+	435264193	Chr5D	448364718	448365086	+	448364902	1.0	1.0
gene:TraesCS5D03G0780700	Chr5D	435334381	435335244	-	435334812	Chr5D	448434790	448435653	-	448435221	1.0	1.0
gene:TraesCS5D03G0780900	Chr5D	435338600	435341061	-	435339830	Chr5D	448439009	448441470	-	448440239	1.0	1.0
gene:TraesCS5D03G0781000	Chr5D	435347976	435355257	-	435351616	Chr5D	448450128	448457411	-	448453769	1.0	0.999
gene:TraesCS5D03G0781300	Chr5D	435422770	435425661	-	435424215	Chr5D	448524940	448527831	-	448526385	1.0	0.999
gene:TraesCS5D03G0781800	Chr5D	435605091	435607298	+	435606194	Chr5D	448707375	448709581	+	448708478	0.999	0.999
gene:TraesCS5D03G0782000	Chr5D	435610444	435613215	+	435611829	Chr5D	448712727	448715498	+	448714112	1.0	1.0
gene:TraesCS5D03G0782400	Chr5D	435689433	435692799	+	435691116	Chr5D	448791723	448795089	+	448793406	1.0	1.0
gene:TraesCS5D03G0782500	Chr5D	435695779	435698179	-	435696979	Chr5D	448798069	448800469	-	448799269	1.0	1.0
gene:TraesCS5D03G0783400	Chr5D	435830231	435831426	+	435830828	Chr5D	448931515	448932717	+	448932116	1.0	1.0
gene:TraesCS5D03G0783600	Chr5D	435833924	435834559	+	435834241	Chr5D	448935215	448935850	+	448935532	1.0	1.0
gene:TraesCS5D03G0783800	Chr5D	435836955	435837410	-	435837182	Chr5D	448938246	448938701	-	448938473	1.0	1.0
gene:TraesCS5D03G0784000	Chr5D	435837992	435838687	+	435838339	Chr5D	448939283	448939978	+	448939630	1.0	1.0
gene:TraesCS5D03G0784200	Chr5D	435841045	435845105	-	435843075	Chr5D	448942336	448946396	-	448944366	1.0	1.0
gene:TraesCS5D03G0784400	Chr5D	435876334	435876732	+	435876533	Chr5D	448977616	448978014	+	448977815	1.0	1.0
gene:TraesCS5D03G0784500	Chr5D	435878873	435882250	+	435880561	Chr5D	448980178	448983555	+	448981866	1.0	1.0
gene:TraesCS5D03G0784600	Chr5D	435926452	435926850	+	435926651	Chr5D	449027747	449028145	+	449027946	1.0	1.0
gene:TraesCS5D03G0784900	Chr5D	436006883	436007320	+	436007101	Chr5D	449108021	449108458	+	449108239	1.0	1.0
gene:TraesCS5D03G0785000	Chr5D	436013783	436014220	-	436014001	Chr5D	449114922	449115359	-	449115140	1.0	1.0
gene:TraesCS5D03G0785100	Chr5D	436013823	436014700	+	436014261	Chr5D	449114962	449115839	+	449115400	1.0	1.0
gene:TraesCS5D03G0786500	Chr5D	436463135	436464065	-	436463600	Chr5D	449557845	449558775	-	449558310	1.0	1.0
gene:TraesCS5D03G0786600	Chr5D	436489141	436490853	+	436489997	Chr5D	447732776	447734513	-	447733644	1.0	0.979
gene:TraesCS5D03G0787000	Chr5D	436513697	436515537	+	436514617	Chr5D	449608243	449610083	+	449609163	1.0	1.0
gene:TraesCS5D03G0788000	Chr5D	437129691	437130116	+	437129903	Chr5D	450223238	450223663	+	450223450	1.0	1.0
gene:TraesCS5D03G0788200	Chr5D	437132639	437132908	-	437132773	Chr5D	450226186	450226455	-	450226320	1.0	1.0
gene:TraesCS5D03G0788300	Chr5D	437133601	437133954	-	437133777	Chr5D	450227148	450227501	-	450227324	1.0	1.0
gene:TraesCS5D03G0788500	Chr5D	437137899	437138171	-	437138035	Chr5D	450231446	450231718	-	450231582	1.0	1.0
gene:TraesCS5D03G0788400	Chr5D	437137876	437138301	+	437138088	Chr5D	450231423	450231848	+	450231635	1.0	1.0
gene:TraesCS5D03G0789100	Chr5D	437169802	437170709	-	437170255	Chr5D	450263081	450263988	-	450263534	1.0	1.0
gene:TraesCS5D03G0789300	Chr5D	437199703	437200261	-	437199982	Chr5D	450292990	450293548	-	450293269	1.0	1.0
gene:TraesCS5D03G0789500	Chr5D	437202865	437203218	+	437203041	Chr5D	450296152	450296505	+	450296328	1.0	1.0
gene:TraesCS5D03G0789600	Chr5D	437203911	437204381	+	437204146	Chr5D	450297198	450297668	+	450297433	1.0	1.0
gene:TraesCS5D03G0789400	Chr5D	437202792	437209376	-	437206084	Chr5D	450296079	450302663	-	450299371	1.0	1.0
gene:TraesCS5D03G0789700	Chr5D	437206663	437209049	+	437207856	Chr5D	450299950	450302336	+	450301143	1.0	1.0
gene:TraesCS5D03G0790300	Chr5D	437279449	437282679	+	437281064	Chr5D	450372793	450376023	+	450374408	1.0	0.999
gene:TraesCS5D03G0790400	Chr5D	437285700	437290274	-	437287987	Chr5D	450379044	450383618	-	450381331	1.0	1.0
gene:TraesCS5D03G0790600	Chr5D	437344559	437350958	+	437347758	Chr5D	450437898	450444297	+	450441097	1.0	0.999
gene:TraesCS5D03G0790700	Chr5D	437352284	437353047	-	437352665	Chr5D	450445623	450446386	-	450446004	1.0	1.0
gene:TraesCS5D03G0790900	Chr5D	437357637	437359016	-	437358326	Chr5D	450450979	450452358	-	450451668	1.0	1.0
gene:TraesCS5D03G0791100	Chr5D	437370590	437371243	-	437370916	Chr5D	450463932	450464585	-	450464258	1.0	1.0
gene:TraesCS5D03G0791300	Chr5D	437373596	437373883	+	437373739	Chr5D	450466938	450467225	+	450467081	1.0	1.0
gene:TraesCS5D03G0791700	Chr5D	437403931	437406871	-	437405401	Chr5D	450497293	450500233	-	450498763	1.0	1.0
gene:TraesCS5D03G0791900	Chr5D	437550837	437551406	-	437551121	Chr5D	450644175	450644744	-	450644459	1.0	1.0
gene:TraesCS5D03G0792100	Chr5D	437586646	437587089	-	437586867	Chr5D	450679992	450680435	-	450680213	1.0	1.0
gene:TraesCS5D03G0792400	Chr5D	437608432	437609904	-	437609168	Chr5D	450701781	450703253	-	450702517	1.0	1.0
gene:TraesCS5D03G0792500	Chr5D	437611082	437613063	+	437612072	Chr5D	450704431	450706412	+	450705421	1.0	1.0
gene:TraesCS5D03G0792800	Chr5D	437618426	437618875	+	437618650	Chr5D	450711775	450712224	+	450711999	1.0	1.0
gene:TraesCS5D03G0793000	Chr5D	437621269	437622600	-	437621934	Chr5D	450714618	450715949	-	450715283	1.0	1.0
gene:TraesCS5D03G0793100	Chr5D	437734055	437736048	-	437735051	Chr5D	450827498	450829491	-	450828494	1.0	1.0
gene:TraesCS5D03G0793600	Chr5D	437915768	437916489	-	437916128	Chr5D	451006999	451007720	-	451007359	1.0	1.0
gene:TraesCS5D03G0793700	Chr5D	437965678	437966128	+	437965903	Chr5D	451056900	451057350	+	451057125	1.0	1.0
gene:TraesCS5D03G0793800	Chr5D	437974355	437978528	+	437976441	Chr5D	451065600	451069773	+	451067686	1.0	1.0
gene:TraesCS5D03G0794000	Chr5D	438047579	438048004	+	438047791	Chr5D	451139008	451139433	+	451139220	1.0	1.0
gene:TraesCS5D03G0794300	Chr5D	438057928	438058389	-	438058158	Chr5D	451149358	451149819	-	451149588	1.0	0.997
gene:TraesCS5D03G0794500	Chr5D	438059088	438059531	+	438059309	Chr5D	451150518	451150961	+	451150739	1.0	1.0
gene:TraesCS5D03G0794600	Chr5D	438060943	438061404	-	438061173	Chr5D	451152373	451152834	-	451152603	1.0	1.0
gene:TraesCS5D03G0794800	Chr5D	438062178	438062408	-	438062293	Chr5D	451153608	451153838	-	451153723	1.0	1.0
gene:TraesCS5D03G0795000	Chr5D	438063718	438064199	+	438063958	Chr5D	451155148	451155629	+	451155388	1.0	1.0
gene:TraesCS5D03G0795100	Chr5D	438065297	438065891	-	438065594	Chr5D	451156727	451157321	-	451157024	1.0	1.0
gene:TraesCS5D03G0795300	Chr5D	438067154	438067573	+	438067363	Chr5D	451158584	451159003	+	451158793	1.0	1.0
gene:TraesCS5D03G0795500	Chr5D	438068681	438069091	-	438068886	Chr5D	451160111	451160521	-	451160316	1.0	1.0
gene:TraesCS5D03G0795600	Chr5D	438071515	438071934	+	438071724	Chr5D	451162942	451163361	+	451163151	1.0	1.0
gene:TraesCS5D03G0795700	Chr5D	438073469	438074071	+	438073770	Chr5D	451164896	451165498	+	451165197	1.0	1.0
gene:TraesCS5D03G0795800	Chr5D	438074807	438075512	-	438075159	Chr5D	451166234	451166939	-	451166586	1.0	1.0
gene:TraesCS5D03G0796000	Chr5D	438077316	438077747	-	438077531	Chr5D	451168743	451169174	-	451168958	1.0	1.0
gene:TraesCS5D03G0796100	Chr5D	438078872	438079159	-	438079015	Chr5D	451170299	451170586	-	451170442	1.0	1.0
gene:TraesCS5D03G0796200	Chr5D	438081311	438081675	+	438081493	Chr5D	451172738	451173102	+	451172920	1.0	1.0
gene:TraesCS5D03G0796300	Chr5D	438083312	438083826	-	438083569	Chr5D	451174739	451175253	-	451174996	1.0	1.0
gene:TraesCS5D03G0796400	Chr5D	438084823	438085242	-	438085032	Chr5D	451176250	451176669	-	451176459	1.0	1.0
gene:TraesCS5D03G0796500	Chr5D	438087614	438089094	-	438088354	Chr5D	451179041	451180521	-	451179781	1.0	1.0
gene:TraesCS5D03G0796800	Chr5D	438293544	438297336	-	438295440	Chr5D	451383770	451387562	-	451385666	1.0	1.0
gene:TraesCS5D03G0797000	Chr5D	438321648	438325007	+	438323327	Chr5D	451410900	451414259	+	451412579	1.0	1.0
gene:TraesCS5D03G0797500	Chr5D	438584720	438589534	+	438587127	Chr5D	451672525	451677339	+	451674932	1.0	1.0
gene:TraesCS5D03G0797900	Chr5D	438740833	438743181	+	438742007	Chr5D	451825399	451827747	+	451826573	1.0	1.0
gene:TraesCS5D03G0798000	Chr5D	438993075	438998073	+	438995574	Chr5D	452122233	452127231	+	452124732	1.0	1.0
gene:TraesCS5D03G0798100	Chr5D	439010202	439011480	-	439010841	Chr5D	452139360	452140638	-	452139999	1.0	1.0
gene:TraesCS5D03G0798200	Chr5D	439011492	439017863	-	439014677	Chr5D	452140650	452147021	-	452143835	1.0	1.0
gene:TraesCS5D03G0798400	Chr5D	439061905	439064610	+	439063257	Chr5D	452190916	452193621	+	452192268	1.0	0.999
gene:TraesCS5D03G0798600	Chr5D	439153831	439154446	+	439154138	Chr5D	452281843	452282458	+	452282150	1.0	1.0
gene:TraesCS5D03G0798700	Chr5D	439382161	439382671	+	439382416	Chr5D	452507398	452507908	+	452507653	1.0	1.0
gene:TraesCS5D03G0798800	Chr5D	439383912	439386848	-	439385380	Chr5D	452509149	452512085	-	452510617	1.0	1.0
gene:TraesCS5D03G0799100	Chr5D	439388514	439391587	-	439390050	Chr5D	452513751	452516824	-	452515287	1.0	1.0
gene:TraesCS5D03G0799500	Chr5D	439410062	439410376	+	439410219	Chr5D	452535301	452535615	+	452535458	1.0	1.0
gene:TraesCS5D03G0799800	Chr5D	439600349	439603373	+	439601861	Chr5D	452730081	452733105	+	452731593	1.0	1.0
gene:TraesCS5D03G0800200	Chr5D	439624826	439625262	-	439625044	Chr5D	452754571	452755007	-	452754789	1.0	1.0
gene:TraesCS5D03G0800300	Chr5D	439749284	439752403	+	439750843	Chr5D	452879026	452882163	+	452880594	1.0	1.0
gene:TraesCS5D03G0800400	Chr5D	439755740	439756408	+	439756074	Chr5D	452885508	452886176	+	452885842	1.0	0.998
gene:TraesCS5D03G0800600	Chr5D	439780640	439784213	+	439782426	Chr5D	452910407	452913980	+	452912193	1.0	1.0
gene:TraesCS5D03G0800700	Chr5D	439809134	439810898	+	439810016	Chr5D	452938904	452940668	+	452939786	1.0	1.0
gene:TraesCS5D03G0800800	Chr5D	439814935	439817873	+	439816404	Chr5D	452944705	452947643	+	452946174	1.0	1.0
gene:TraesCS5D03G0801100	Chr5D	439836899	439841577	+	439839238	Chr5D	452966672	452971349	+	452969010	0.999	0.999
gene:TraesCS5D03G0801300	Chr5D	439855950	439856678	+	439856314	Chr5D	452985723	452986451	+	452986087	1.0	1.0
gene:TraesCS5D03G0801400	Chr5D	439862426	439866929	+	439864677	Chr5D	452992199	452996702	+	452994450	1.0	1.0
gene:TraesCS5D03G0802100	Chr5D	440013492	440014397	-	440013944	Chr5D	453142020	453142925	-	453142472	1.0	1.0
gene:TraesCS5D03G0802200	Chr5D	440078233	440080243	-	440079238	Chr5D	453206767	453208777	-	453207772	1.0	1.0
gene:TraesCS5D03G0802300	Chr5D	440124678	440127820	+	440126249	Chr5D	453253211	453256353	+	453254782	1.0	1.0
gene:TraesCS5D03G0802400	Chr5D	440131701	440137063	+	440134382	Chr5D	453260234	453265596	+	453262915	1.0	1.0
gene:TraesCS5D03G0802600	Chr5D	440141964	440143052	+	440142508	Chr5D	453270497	453271585	+	453271041	1.0	1.0
gene:TraesCS5D03G0802700	Chr5D	440142541	440146441	-	440144491	Chr5D	453271074	453274974	-	453273024	1.0	1.0
gene:TraesCS5D03G0802800	Chr5D	440249055	440249423	-	440249239	Chr5D	453376259	453376627	-	453376443	1.0	1.0
gene:TraesCS5D03G0803000	Chr5D	440317595	440319762	-	440318678	Chr5D	453445138	453447305	-	453446221	1.0	1.0
gene:TraesCS5D03G0803100	Chr5D	440350141	440357424	-	440353782	Chr5D	453477685	453484968	-	453481326	1.0	0.999
gene:TraesCS5D03G0803500	Chr5D	440514794	440515428	-	440515111	Chr5D	453641435	453642069	-	453641752	1.0	1.0
gene:TraesCS5D03G0803800	Chr5D	440592238	440593209	-	440592723	Chr5D	453718532	453719503	-	453719017	1.0	1.0
gene:TraesCS5D03G0803900	Chr5D	440595001	440600440	-	440597720	Chr5D	453721295	453726734	-	453724014	1.0	1.0
gene:TraesCS5D03G0804000	Chr5D	440615720	440619602	-	440617661	Chr5D	453742016	453745898	-	453743957	1.0	1.0
gene:TraesCS5D03G0804300	Chr5D	440652240	440653265	+	440652752	Chr5D	453778543	453779568	+	453779055	1.0	1.0
gene:TraesCS5D03G0804500	Chr5D	440655187	440655501	+	440655344	Chr5D	453781490	453781804	+	453781647	1.0	1.0
gene:TraesCS5D03G0805000	Chr5D	440778671	440782588	+	440780629	Chr5D	453904164	453908081	+	453906122	1.0	1.0
gene:TraesCS5D03G0805400	Chr5D	440953135	440954551	-	440953843	Chr5D	454077955	454079371	-	454078663	1.0	1.0
gene:TraesCS5D03G0805800	Chr5D	441158914	441159711	+	441159312	Chr5D	454283819	454284616	+	454284217	1.0	1.0
gene:TraesCS5D03G0805900	Chr5D	441160233	441171423	-	441165828	Chr5D	454285138	454296329	-	454290733	1.0	1.0
gene:TraesCS5D03G0806000	Chr5D	441186055	441189547	-	441187801	Chr5D	454310961	454314453	-	454312707	1.0	1.0
gene:TraesCS5D03G0806200	Chr5D	441232678	441233544	-	441233111	Chr5D	454357578	454358444	-	454358011	1.0	1.0
gene:TraesCS5D03G0806300	Chr5D	441234967	441239051	-	441237009	Chr5D	454359867	454363951	-	454361909	1.0	1.0
gene:TraesCS5D03G0806600	Chr5D	441251326	441251886	-	441251606	Chr5D	454376224	454376784	-	454376504	1.0	1.0
gene:TraesCS5D03G0806700	Chr5D	441251972	441254159	-	441253065	Chr5D	454376870	454379053	-	454377961	1.0	1.0
gene:TraesCS5D03G0806800	Chr5D	441254215	441254874	-	441254544	Chr5D	454379109	454379768	-	454379438	1.0	1.0
gene:TraesCS5D03G0806900	Chr5D	441317469	441318211	-	441317840	Chr5D	454442362	454443104	-	454442733	1.0	0.998
gene:TraesCS5D03G0807000	Chr5D	441320401	441321078	-	441320739	Chr5D	454445294	454445971	-	454445632	1.0	1.0
gene:TraesCS5D03G0807100	Chr5D	441340070	441343752	-	441341911	Chr5D	454465959	454469641	-	454467800	1.0	1.0
gene:TraesCS5D03G0807300	Chr5D	441353974	441358760	-	441356367	Chr5D	454479862	454484648	-	454482255	1.0	1.0
gene:TraesCS5D03G0807400	Chr5D	441364367	441364809	-	441364588	Chr5D	454490253	454490695	-	454490474	1.0	1.0
gene:TraesCS5D03G0807800	Chr5D	441369736	441373134	-	441371435	Chr5D	454495622	454499020	-	454497321	1.0	1.0
gene:TraesCS5D03G0807900	Chr5D	441383900	441388268	-	441386084	Chr5D	454509792	454514160	-	454511976	1.0	1.0
gene:TraesCS5D03G0808000	Chr5D	441390820	441392805	+	441391812	Chr5D	454516712	454518697	+	454517704	1.0	1.0
gene:TraesCS5D03G0808100	Chr5D	441399737	441403643	-	441401690	Chr5D	454525630	454529536	-	454527583	1.0	1.0
gene:TraesCS5D03G0808200	Chr5D	441419575	441420105	-	441419840	Chr5D	454545468	454545998	-	454545733	1.0	1.0
gene:TraesCS5D03G0808900	Chr5D	441481738	441485426	+	441483582	Chr5D	454609852	454613540	+	454611696	1.0	1.0
gene:TraesCS5D03G0809000	Chr5D	441511779	441515678	-	441513728	Chr5D	454639801	454643700	-	454641750	1.0	0.999
gene:TraesCS5D03G0809200	Chr5D	441568200	441570483	+	441569341	Chr5D	454692948	454695231	+	454694089	1.0	1.0
gene:TraesCS5D03G0811100	Chr5D	442425911	442435572	-	442430741	Chr5D	455611470	455621131	-	455616300	1.0	1.0
gene:TraesCS5D03G0811200	Chr5D	442439083	442448440	-	442443761	Chr5D	455624642	455634002	-	455629322	1.0	1.0
gene:TraesCS5D03G0811300	Chr5D	442453710	442456893	-	442455301	Chr5D	455639271	455642454	-	455640862	1.0	1.0
gene:TraesCS5D03G0811400	Chr5D	442481621	442482718	+	442482169	Chr5D	455667173	455668270	+	455667721	1.0	1.0
gene:TraesCS5D03G0811500	Chr5D	442516155	442517411	+	442516783	Chr5D	455701735	455702991	+	455702363	1.0	1.0
gene:TraesCS5D03G0811600	Chr5D	442560749	442564375	-	442562562	Chr5D	455746330	455749956	-	455748143	1.0	0.999
gene:TraesCS5D03G0811900	Chr5D	442927231	442929378	+	442928304	Chr5D	456126600	456128747	+	456127673	1.0	1.0
gene:TraesCS5D03G0812000	Chr5D	442929737	442931924	+	442930830	Chr5D	456129106	456131293	+	456130199	1.0	1.0
gene:TraesCS5D03G0812100	Chr5D	442934448	442935602	-	442935025	Chr5D	456133817	456134971	-	456134394	1.0	1.0
gene:TraesCS5D03G0812200	Chr5D	443012951	443014039	-	443013495	Chr5D	456212307	456213396	-	456212851	1.0	1.0
gene:TraesCS5D03G0812400	Chr5D	443129966	443132365	+	443131165	Chr5D	456329306	456331704	+	456330505	0.999	0.999
gene:TraesCS5D03G0812500	Chr5D	443134426	443137409	+	443135917	Chr5D	456333765	456336748	+	456335256	1.0	1.0
gene:TraesCS5D03G0812600	Chr5D	443139442	443140033	-	443139737	Chr5D	456338781	456339372	-	456339076	1.0	1.0
gene:TraesCS5D03G0812800	Chr5D	443404489	443412430	+	443408459	Chr5D	456602672	456610613	+	456606642	1.0	0.999
gene:TraesCS5D03G0813300	Chr5D	443489790	443492843	+	443491316	Chr5D	456688124	456691177	+	456689650	1.0	1.0
gene:TraesCS5D03G0813400	Chr5D	443493927	443500282	-	443497104	Chr5D	456692261	456698616	-	456695438	1.0	1.0
gene:TraesCS5D03G0813600	Chr5D	443551727	443552602	+	443552164	Chr5D	456750088	456750963	+	456750525	1.0	1.0
gene:TraesCS5D03G0813800	Chr5D	443648984	443649592	+	443649288	Chr5D	456848797	456849405	+	456849101	1.0	1.0
gene:TraesCS5D03G0814200	Chr5D	443664539	443669068	-	443666803	Chr5D	456864386	456868919	-	456866652	1.0	1.0
gene:TraesCS5D03G0814400	Chr5D	443679707	443683320	-	443681513	Chr5D	456879559	456883176	-	456881367	1.0	1.0
gene:TraesCS5D03G0814500	Chr5D	443687397	443687669	-	443687533	Chr5D	456887253	456887525	-	456887389	1.0	1.0
gene:TraesCS5D03G0814600	Chr5D	443699725	443700596	+	443700160	Chr5D	456899582	456900453	+	456900017	1.0	0.998
gene:TraesCS5D03G0814800	Chr5D	443708441	443709043	+	443708742	Chr5D	456908311	456908913	+	456908612	1.0	1.0
gene:TraesCS5D03G0815100	Chr5D	443721801	443722801	+	443722301	Chr5D	456921671	456922671	+	456922171	1.0	1.0
gene:TraesCS5D03G0815200	Chr5D	443726078	443726641	+	443726359	Chr5D	456925948	456926511	+	456926229	1.0	1.0
gene:TraesCS5D03G0815700	Chr5D	443777190	443779955	+	443778572	Chr5D	456977112	456979877	+	456978494	1.0	1.0
gene:TraesCS5D03G0815800	Chr5D	443780171	443783535	-	443781853	Chr5D	456980093	456983457	-	456981775	1.0	1.0
gene:TraesCS5D03G0815900	Chr5D	443783867	443785936	-	443784901	Chr5D	456983789	456985858	-	456984823	1.0	1.0
gene:TraesCS5D03G0816200	Chr5D	443858863	443859648	+	443859255	Chr5D	457058597	457059382	+	457058989	1.0	1.0
gene:TraesCS5D03G0816300	Chr5D	443863550	443866955	-	443865252	Chr5D	457063324	457066729	-	457065026	1.0	1.0
gene:TraesCS5D03G0816400	Chr5D	443870650	443872767	-	443871708	Chr5D	457070414	457072531	-	457071472	1.0	0.999
gene:TraesCS5D03G0816500	Chr5D	443878048	443878401	-	443878224	Chr5D	457077812	457078165	-	457077988	1.0	1.0
gene:TraesCS5D03G0816600	Chr5D	443881585	443884951	-	443883268	Chr5D	457081351	457084717	-	457083034	1.0	1.0
gene:TraesCS5D03G0816800	Chr5D	443916928	443917989	+	443917458	Chr5D	457116695	457117756	+	457117225	1.0	1.0
gene:TraesCS5D03G0816900	Chr5D	443919617	443922360	-	443920988	Chr5D	457119384	457122127	-	457120755	1.0	1.0
gene:TraesCS5D03G0817000	Chr5D	443990575	443991854	+	443991214	Chr5D	457190358	457191637	+	457190997	1.0	1.0
gene:TraesCS5D03G0817100	Chr5D	443995138	443997139	-	443996138	Chr5D	457194921	457196922	-	457195921	1.0	1.0
gene:TraesCS5D03G0817800	Chr5D	444017234	444018408	-	444017821	Chr5D	457217017	457218191	-	457217604	1.0	1.0
gene:TraesCS5D03G0818600	Chr5D	444085450	444086472	+	444085961	Chr5D	457285169	457286191	+	457285680	1.0	1.0
gene:TraesCS5D03G0819300	Chr5D	444110524	444111436	+	444110980	Chr5D	457309827	457310739	+	457310283	1.0	1.0
