gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS4A03G0542900	Chr4A	493049476	493050604	-	493050040	Chr4A	492576058	492577186	-	492576622	1.0	1.0
gene:TraesCS4A03G0543200	Chr4A	493084429	493085322	-	493084875	Chr4A	492611028	492611921	-	492611474	1.0	1.0
gene:TraesCS4A03G0543400	Chr4A	493182522	493182920	-	493182721	Chr4A	492709136	492709534	-	492709335	1.0	1.0
gene:TraesCS4A03G0543600	Chr4A	493495628	493496244	-	493495936	Chr4A	493019841	493020457	-	493020149	1.0	1.0
gene:TraesCS4A03G0543800	Chr4A	493590696	493597140	-	493593918	Chr4A	493114080	493120524	-	493117302	1.0	1.0
gene:TraesCS4A03G0544100	Chr4A	493678263	493682124	-	493680193	Chr4A	493200961	493204819	-	493202890	1.0	1.0
gene:TraesCS4A03G0544400	Chr4A	494116645	494125230	+	494120937	Chr4A	493639949	493648534	+	493644241	1.0	1.0
gene:TraesCS4A03G0545300	Chr4A	494145883	494162806	-	494154344	Chr4A	493669187	493686113	-	493677650	1.0	1.0
gene:TraesCS4A03G0545600	Chr4A	494830995	494835894	+	494833444	Chr4A	494353136	494358035	+	494355585	1.0	0.999
gene:TraesCS4A03G0545700	Chr4A	494836754	494839215	-	494837984	Chr4A	494358895	494361356	-	494360125	1.0	1.0
gene:TraesCS4A03G0546100	Chr4A	495096573	495109020	-	495102796	Chr4A	494618441	494630884	-	494624662	1.0	1.0
gene:TraesCS4A03G0546200	Chr4A	495147781	495148907	-	495148344	Chr4A	494669647	494670773	-	494670210	1.0	1.0
gene:TraesCS4A03G0546800	Chr4A	496030375	496037083	+	496033729	Chr4A	495555307	495562014	+	495558660	1.0	1.0
gene:TraesCS4A03G0546900	Chr4A	496043088	496046033	+	496044560	Chr4A	495568020	495570965	+	495569492	1.0	0.999
gene:TraesCS4A03G0547000	Chr4A	496056687	496061678	+	496059182	Chr4A	495581626	495586617	+	495584121	1.0	1.0
gene:TraesCS4A03G0547100	Chr4A	496107476	496109243	+	496108359	Chr4A	495632421	495634188	+	495633304	1.0	1.0
gene:TraesCS4A03G0547200	Chr4A	496469828	496473604	-	496471716	Chr4A	496001904	496005680	-	496003792	1.0	0.998
gene:TraesCS4A03G0547400	Chr4A	496523516	496526138	-	496524827	Chr4A	496055601	496058223	-	496056912	1.0	1.0
gene:TraesCS4A03G0547500	Chr4A	496838174	496841088	+	496839631	Chr4A	496369751	496372651	+	496371201	1.0	0.999
gene:TraesCS4A03G0547600	Chr4A	496842346	496843790	-	496843068	Chr4A	496373909	496375353	-	496374631	1.0	1.0
gene:TraesCS4A03G0548100	Chr4A	496898224	496899613	+	496898918	Chr4A	496429780	496431169	+	496430474	1.0	0.998
gene:TraesCS4A03G0548200	Chr4A	496915734	496918031	-	496916882	Chr4A	496447287	496449584	-	496448435	1.0	1.0
gene:TraesCS4A03G0549200	Chr4A	497243508	497246889	-	497245198	Chr4A	496759644	496763025	-	496761334	1.0	1.0
gene:TraesCS4A03G0549400	Chr4A	497706354	497708252	+	497707303	Chr4A	497221411	497223309	+	497222360	1.0	1.0
gene:TraesCS4A03G0549600	Chr4A	497723916	497732758	+	497728337	Chr4A	497238973	497247815	+	497243394	1.0	1.0
gene:TraesCS4A03G0549900	Chr4A	498013884	498020571	-	498017227	Chr4A	497528980	497535667	-	497532323	1.0	1.0
gene:TraesCS4A03G0550000	Chr4A	498023330	498029891	+	498026610	Chr4A	497538429	497544990	+	497541709	1.0	0.999
gene:TraesCS4A03G0550200	Chr4A	498368978	498373278	+	498371128	Chr4A	497883439	497887739	+	497885589	1.0	0.999
gene:TraesCS4A03G0550300	Chr4A	498378940	498381264	+	498380102	Chr4A	497893400	497895724	+	497894562	1.0	1.0
gene:TraesCS4A03G0550400	Chr4A	498382102	498385281	+	498383691	Chr4A	497896562	497899741	+	497898151	1.0	1.0
gene:TraesCS4A03G0550500	Chr4A	498978350	498979797	-	498979073	Chr4A	498491178	498492625	-	498491901	1.0	1.0
gene:TraesCS4A03G0550900	Chr4A	499137452	499143208	+	499140330	Chr4A	498646836	498652592	+	498649714	1.0	1.0
gene:TraesCS4A03G0551000	Chr4A	499162792	499169064	+	499165928	Chr4A	498672182	498678454	+	498675318	1.0	1.0
gene:TraesCS4A03G0551100	Chr4A	499170378	499175266	+	499172822	Chr4A	498679768	498684656	+	498682212	1.0	1.0
gene:TraesCS4A03G0552000	Chr4A	499373082	499375283	+	499374182	Chr4A	498883607	498885800	+	498884703	1.0	1.0
gene:TraesCS4A03G0552100	Chr4A	499375980	499380561	-	499378270	Chr4A	498886497	498891078	-	498888787	1.0	1.0
gene:TraesCS4A03G0552500	Chr4A	499454959	499456915	+	499455937	Chr4A	498965521	498967477	+	498966499	1.0	1.0
gene:TraesCS4A03G0552600	Chr4A	499652490	499654274	+	499653382	Chr4A	499161438	499163222	+	499162330	1.0	1.0
gene:TraesCS4A03G0552700	Chr4A	499658178	499659814	-	499658996	Chr4A	499167126	499168762	-	499167944	1.0	1.0
gene:TraesCS4A03G0553200	Chr4A	499681232	499683097	-	499682164	Chr4A	499190180	499192045	-	499191112	1.0	0.999
gene:TraesCS4A03G0553400	Chr4A	499945314	499946864	+	499946089	Chr4A	499443758	499445308	+	499444533	1.0	1.0
gene:TraesCS4A03G0553500	Chr4A	499949546	499956634	-	499953090	Chr4A	499447990	499455078	-	499451534	1.0	1.0
gene:TraesCS4A03G0553700	Chr4A	500159204	500161487	-	500160345	Chr4A	499657593	499659876	-	499658734	1.0	1.0
gene:TraesCS4A03G0553800	Chr4A	500161898	500166394	-	500164146	Chr4A	499660287	499664721	-	499662504	1.0	1.0
gene:TraesCS4A03G0553900	Chr4A	500168496	500171201	-	500169848	Chr4A	499666823	499669500	-	499668161	1.0	1.0
gene:TraesCS4A03G0554100	Chr4A	500174394	500176933	-	500175663	Chr4A	499672693	499675232	-	499673962	1.0	1.0
gene:TraesCS4A03G0554200	Chr4A	500279461	500279925	+	500279693	Chr4A	499777759	499778223	+	499777991	1.0	1.0
gene:TraesCS4A03G0554500	Chr4A	500502265	500502846	+	500502555	Chr4A	500000425	500001006	+	500000715	1.0	1.0
gene:TraesCS4A03G0554800	Chr4A	500671231	500673765	-	500672498	Chr4A	500169332	500171866	-	500170599	1.0	1.0
gene:TraesCS4A03G0555000	Chr4A	500991679	500994401	+	500993040	Chr4A	500488492	500491214	+	500489853	1.0	1.0
gene:TraesCS4A03G0555100	Chr4A	500994374	500999423	-	500996898	Chr4A	500491187	500496394	-	500493790	1.0	1.0
gene:TraesCS4A03G0555200	Chr4A	500999717	501004728	+	501002222	Chr4A	500496688	500501704	+	500499196	1.0	1.0
gene:TraesCS4A03G0555400	Chr4A	501006996	501008225	-	501007610	Chr4A	500503979	500505208	-	500504593	1.0	1.0
gene:TraesCS4A03G0555800	Chr4A	501059410	501063681	-	501061545	Chr4A	500556393	500560650	-	500558521	1.0	0.999
gene:TraesCS4A03G0556200	Chr4A	501387057	501391259	-	501389158	Chr4A	500875542	500879744	-	500877643	1.0	1.0
gene:TraesCS4A03G0556500	Chr4A	501929046	501929864	-	501929455	Chr4A	501416803	501417622	-	501417212	1.0	1.0
gene:TraesCS4A03G0556600	Chr4A	501929704	501934365	+	501932034	Chr4A	501417462	501422123	+	501419792	1.0	1.0
gene:TraesCS4A03G0556700	Chr4A	502240676	502247224	+	502243950	Chr4A	501726803	501733351	+	501730077	1.0	0.993
gene:TraesCS4A03G0556800	Chr4A	502263684	502264283	-	502263983	Chr4A	501749811	501750410	-	501750110	1.0	1.0
gene:TraesCS4A03G0557100	Chr4A	502638516	502640000	-	502639258	Chr4A	502119215	502120699	-	502119957	1.0	1.0
gene:TraesCS4A03G0557200	Chr4A	502643502	502645015	-	502644258	Chr4A	502124201	502125714	-	502124957	1.0	1.0
gene:TraesCS4A03G0557400	Chr4A	502656027	502659770	-	502657898	Chr4A	502136427	502140170	-	502138298	1.0	1.0
gene:TraesCS4A03G0557500	Chr4A	502709959	502711245	-	502710602	Chr4A	502190350	502191636	-	502190993	1.0	1.0
gene:TraesCS4A03G0558000	Chr4A	503197597	503199959	-	503198778	Chr4A	502677564	502679926	-	502678745	1.0	1.0
gene:TraesCS4A03G0558100	Chr4A	503209150	503224054	+	503216602	Chr4A	502689116	502704020	+	502696568	1.0	1.0
gene:TraesCS4A03G0558200	Chr4A	503224466	503225373	-	503224919	Chr4A	502704432	502705339	-	502704885	1.0	1.0
gene:TraesCS4A03G0558300	Chr4A	503226899	503227731	-	503227315	Chr4A	502706865	502707697	-	502707281	1.0	1.0
gene:TraesCS4A03G0558400	Chr4A	503229558	503230358	-	503229958	Chr4A	502709524	502710324	-	502709924	1.0	1.0
gene:TraesCS4A03G0558500	Chr4A	503232641	503233562	-	503233101	Chr4A	502712607	502713528	-	502713067	1.0	1.0
gene:TraesCS4A03G0558600	Chr4A	503235990	503236935	-	503236462	Chr4A	502715956	502716901	-	502716428	1.0	1.0
gene:TraesCS4A03G0558700	Chr4A	503239308	503240666	-	503239987	Chr4A	502719274	502720632	-	502719953	1.0	1.0
gene:TraesCS4A03G0558900	Chr4A	503242137	503242535	-	503242336	Chr4A	502722103	502722501	-	502722302	1.0	1.0
gene:TraesCS4A03G0559000	Chr4A	503698705	503700009	-	503699357	Chr4A	503178580	503179884	-	503179232	1.0	0.997
gene:TraesCS4A03G0559200	Chr4A	503812549	503815223	-	503813886	Chr4A	503292446	503295120	-	503293783	1.0	0.999
gene:TraesCS4A03G0559400	Chr4A	503890446	503897317	+	503893881	Chr4A	503370307	503377178	+	503373742	1.0	1.0
gene:TraesCS4A03G0559500	Chr4A	503897599	503897997	+	503897798	Chr4A	503377460	503377858	+	503377659	1.0	1.0
gene:TraesCS4A03G0560500	Chr4A	504513436	504514371	+	504513903	Chr4A	503992713	503993648	+	503993180	1.0	1.0
gene:TraesCS4A03G0560800	Chr4A	504802277	504803467	+	504802872	Chr4A	504282027	504283217	+	504282622	1.0	1.0
gene:TraesCS4A03G0560700	Chr4A	504802116	504808032	-	504805074	Chr4A	504281866	504287782	-	504284824	1.0	1.0
gene:TraesCS4A03G0560900	Chr4A	505176582	505184990	-	505180786	Chr4A	504645466	504653616	-	504649541	1.0	1.0
gene:TraesCS4A03G0561400	Chr4A	505717970	505729522	-	505723746	Chr4A	505185073	505196625	-	505190849	1.0	0.999
gene:TraesCS4A03G0561600	Chr4A	506115936	506116356	-	506116146	Chr4A	505583977	505584397	-	505584187	1.0	1.0
gene:TraesCS4A03G0562500	Chr4A	506567970	506568797	+	506568383	Chr4A	506058796	506059623	+	506059209	1.0	1.0
gene:TraesCS4A03G0562800	Chr4A	506599289	506601216	+	506600252	Chr4A	506090601	506092528	+	506091564	1.0	1.0
gene:TraesCS4A03G0562900	Chr4A	506915540	506916742	+	506916141	Chr4A	506397770	506398972	+	506398371	1.0	0.993
gene:TraesCS4A03G0563100	Chr4A	506966413	506968676	+	506967544	Chr4A	506448632	506450895	+	506449763	1.0	1.0
gene:TraesCS4A03G0563200	Chr4A	506971854	506977550	-	506974702	Chr4A	506454074	506459769	-	506456921	1.0	0.999
gene:TraesCS4A03G0563500	Chr4A	507276346	507276895	-	507276620	Chr4A	506757928	506758477	-	506758202	1.0	1.0
gene:TraesCS4A03G0563800	Chr4A	507495428	507495928	-	507495678	Chr4A	506977051	506977551	-	506977301	1.0	0.998
gene:TraesCS4A03G0566500	Chr4A	509609156	509609695	+	509609425	Chr4A	509087786	509088325	+	509088055	1.0	1.0
gene:TraesCS4A03G0567000	Chr4A	510185448	510188241	-	510186844	Chr4A	509669358	509672151	-	509670754	1.0	1.0
gene:TraesCS4A03G0567100	Chr4A	510200012	510202355	+	510201183	Chr4A	509683922	509686265	+	509685093	1.0	0.998
gene:TraesCS4A03G0567400	Chr4A	510239700	510244478	+	510242089	Chr4A	509723615	509728393	+	509726004	1.0	1.0
gene:TraesCS4A03G0567800	Chr4A	510288112	510288962	-	510288537	Chr4A	509771865	509772715	-	509772290	1.0	1.0
gene:TraesCS4A03G0568100	Chr4A	510343494	510345014	+	510344254	Chr4A	509827101	509828621	+	509827861	1.0	1.0
gene:TraesCS4A03G0568300	Chr4A	510382616	510384493	-	510383554	Chr4A	509865913	509867790	-	509866851	1.0	1.0
gene:TraesCS4A03G0568400	Chr4A	510385558	510387823	-	510386690	Chr4A	509868855	509871120	-	509869987	1.0	1.0
gene:TraesCS4A03G0568500	Chr4A	510855588	510857143	+	510856365	Chr4A	510338155	510339710	+	510338932	1.0	1.0
gene:TraesCS4A03G0568800	Chr4A	510906927	510907463	+	510907195	Chr4A	510389500	510390036	+	510389768	1.0	1.0
gene:TraesCS4A03G0568900	Chr4A	510975229	510977216	-	510976222	Chr4A	510457839	510459826	-	510458832	1.0	0.999
gene:TraesCS4A03G0569200	Chr4A	511162212	511174116	+	511168164	Chr4A	510644430	510655636	+	510650033	1.0	1.0
gene:TraesCS4A03G0569400	Chr4A	511170717	511171073	-	511170895	Chr4A	510652420	510652776	-	510652598	1.0	1.0
gene:TraesCS4A03G0569500	Chr4A	511174723	511178368	-	511176545	Chr4A	510656243	510659888	-	510658065	1.0	1.0
gene:TraesCS4A03G0569800	Chr4A	511491300	511498365	+	511494832	Chr4A	510958560	510965625	+	510962092	1.0	1.0
gene:TraesCS4A03G0569900	Chr4A	511502523	511506752	+	511504637	Chr4A	510969783	510974012	+	510971897	1.0	1.0
gene:TraesCS4A03G0570200	Chr4A	511685958	511687366	+	511686662	Chr4A	511153152	511154560	+	511153856	1.0	1.0
gene:TraesCS4A03G0570300	Chr4A	511687539	511693547	-	511690543	Chr4A	511154733	511160741	-	511157737	1.0	1.0
gene:TraesCS4A03G0570400	Chr4A	511726819	511728831	-	511727825	Chr4A	511194018	511196030	-	511195024	1.0	1.0
gene:TraesCS4A03G0570800	Chr4A	511979689	511980655	-	511980172	Chr4A	511444051	511445017	-	511444534	1.0	1.0
gene:TraesCS4A03G0570900	Chr4A	512226306	512231449	+	512228877	Chr4A	511690473	511695616	+	511693044	1.0	1.0
gene:TraesCS4A03G0571000	Chr4A	512232786	512233559	-	512233172	Chr4A	511696953	511697726	-	511697339	1.0	1.0
gene:TraesCS4A03G0571200	Chr4A	512429121	512434621	+	512431871	Chr4A	511892855	511898355	+	511895605	1.0	1.0
gene:TraesCS4A03G0571700	Chr4A	512481812	512483158	+	512482485	Chr4A	511945530	511946876	+	511946203	1.0	1.0
gene:TraesCS4A03G0571900	Chr4A	512489518	512489799	+	512489658	Chr4A	511953248	511953529	+	511953388	1.0	1.0
gene:TraesCS4A03G0572000	Chr4A	512944011	512945581	+	512944796	Chr4A	512398570	512400140	+	512399355	1.0	1.0
gene:TraesCS4A03G0572200	Chr4A	513060657	513061092	-	513060874	Chr4A	512515219	512515654	-	512515436	1.0	1.0
gene:TraesCS4A03G0572300	Chr4A	513137514	513141519	-	513139516	Chr4A	512592082	512596087	-	512594084	1.0	1.0
gene:TraesCS4A03G0572600	Chr4A	513216181	513219283	+	513217732	Chr4A	512670529	512673631	+	512672080	1.0	1.0
gene:TraesCS4A03G0572900	Chr4A	513478512	513481590	+	513480051	Chr4A	512933005	512936083	+	512934544	1.0	1.0
gene:TraesCS4A03G0573000	Chr4A	513490275	513492338	+	513491306	Chr4A	512944768	512946831	+	512945799	1.0	1.0
gene:TraesCS4A03G0573100	Chr4A	513542584	513542847	-	513542715	Chr4A	512997080	512997343	-	512997211	1.0	1.0
gene:TraesCS4A03G0573300	Chr4A	513546983	513558124	+	513552553	Chr4A	513001479	513012619	+	513007049	1.0	1.0
gene:TraesCS4A03G0573600	Chr4A	513565586	513569653	-	513567619	Chr4A	513020081	513024148	-	513022114	1.0	1.0
gene:TraesCS4A03G0573700	Chr4A	513692100	513704275	-	513698187	Chr4A	513146591	513158766	-	513152678	1.0	1.0
gene:TraesCS4A03G0574100	Chr4A	514134439	514141825	-	514138132	Chr4A	513587483	513594911	-	513591197	1.0	1.0
gene:TraesCS4A03G0574400	Chr4A	514586218	514587089	-	514586653	Chr4A	514039276	514040147	-	514039711	1.0	1.0
gene:TraesCS4A03G0574500	Chr4A	514591400	514596719	+	514594059	Chr4A	514044458	514049777	+	514047117	1.0	1.0
gene:TraesCS4A03G0574600	Chr4A	514687767	514688108	-	514687937	Chr4A	514140827	514141168	-	514140997	1.0	1.0
gene:TraesCS4A03G0574700	Chr4A	514775366	514778531	-	514776948	Chr4A	514228421	514231586	-	514230003	1.0	1.0
gene:TraesCS4A03G0575300	Chr4A	514878640	514879305	-	514878972	Chr4A	514331173	514331838	-	514331505	1.0	1.0
gene:TraesCS4A03G0575400	Chr4A	514907738	514911995	-	514909866	Chr4A	514360428	514364685	-	514362556	1.0	0.999
gene:TraesCS4A03G0576700	Chr4A	515703972	515704834	+	515704403	Chr4A	514914070	514914932	-	514914501	1.0	1.0
gene:TraesCS4A03G0576800	Chr4A	515708581	515729203	+	515718892	Chr4A	514889696	514910323	-	514900009	1.0	1.0
gene:TraesCS4A03G0577600	Chr4A	516517948	516529145	+	516523546	Chr4A	515510203	515521394	-	515515798	0.998	0.998
gene:TraesCS4A03G0577900	Chr4A	516998278	516999761	+	516999019	Chr4A	515867177	515868660	+	515867918	1.0	1.0
gene:TraesCS4A03G0578800	Chr4A	517929319	517936452	+	517932885	Chr4A	516782522	516789678	+	516786100	1.0	1.0
gene:TraesCS4A03G0579000	Chr4A	518075864	518090967	+	518083415	Chr4A	516929106	516944209	+	516936657	1.0	1.0
gene:TraesCS4A03G0580300	Chr4A	518674297	518679167	+	518676732	Chr4A	517526878	517531748	+	517529313	1.0	1.0
gene:TraesCS4A03G0580800	Chr4A	518734121	518737426	+	518735773	Chr4A	517586760	517590065	+	517588412	1.0	1.0
gene:TraesCS4A03G0580900	Chr4A	518779622	518782117	+	518780869	Chr4A	517631754	517634249	+	517633001	1.0	1.0
gene:TraesCS4A03G0581500	Chr4A	519227288	519230616	+	519228952	Chr4A	518078183	518081511	+	518079847	1.0	1.0
gene:TraesCS4A03G0581900	Chr4A	520055074	520056085	-	520055579	Chr4A	518883804	518884815	-	518884309	1.0	1.0
gene:TraesCS4A03G0582800	Chr4A	520169710	520179060	-	520174385	Chr4A	518998505	519007857	-	519003181	1.0	0.999
gene:TraesCS4A03G0582900	Chr4A	520364329	520366530	+	520365429	Chr4A	519193265	519195466	+	519194365	1.0	1.0
gene:TraesCS4A03G0583400	Chr4A	520635106	520650638	+	520642872	Chr4A	519462424	519477996	+	519470210	1.0	1.0
gene:TraesCS4A03G0583500	Chr4A	520654383	520656100	+	520655241	Chr4A	519481747	519483464	+	519482605	1.0	1.0
gene:TraesCS4A03G0583600	Chr4A	520656152	520661541	-	520658846	Chr4A	519483516	519488905	-	519486210	1.0	1.0
gene:TraesCS4A03G0583900	Chr4A	520686105	520687231	+	520686668	Chr4A	519500092	519501218	+	519500655	1.0	0.998
gene:TraesCS4A03G0584200	Chr4A	520700324	520701804	-	520701064	Chr4A	519512823	519514303	-	519513563	1.0	1.0
gene:TraesCS4A03G0584400	Chr4A	520721916	520723781	-	520722848	Chr4A	519534207	519536072	-	519535139	1.0	1.0
gene:TraesCS4A03G0584600	Chr4A	520908689	520911901	+	520910295	Chr4A	519719960	519723172	+	519721566	1.0	0.999
gene:TraesCS4A03G0584900	Chr4A	520942310	520943353	+	520942831	Chr4A	519753584	519754627	+	519754105	1.0	1.0
gene:TraesCS4A03G0585300	Chr4A	521013858	521016132	-	521014995	Chr4A	519824143	519826417	-	519825280	1.0	1.0
gene:TraesCS4A03G0585400	Chr4A	521041677	521043027	+	521042352	Chr4A	519851962	519853312	+	519852637	1.0	0.998
gene:TraesCS4A03G0585900	Chr4A	521246317	521250555	+	521248436	Chr4A	520056313	520060551	+	520058432	1.0	1.0
gene:TraesCS4A03G0586400	Chr4A	521385307	521388694	+	521387000	Chr4A	520195298	520198685	+	520196991	1.0	1.0
gene:TraesCS4A03G0586600	Chr4A	521998558	522012941	-	522005749	Chr4A	520807877	520822257	-	520815067	1.0	1.0
gene:TraesCS4A03G0586700	Chr4A	522067612	522068244	-	522067928	Chr4A	520876927	520877559	-	520877243	1.0	1.0
gene:TraesCS4A03G0587700	Chr4A	522540952	522549977	-	522545464	Chr4A	521348897	521357922	-	521353409	1.0	1.0
gene:TraesCS4A03G0587800	Chr4A	522550190	522552276	+	522551233	Chr4A	521358135	521360222	+	521359178	1.0	1.0
gene:TraesCS4A03G0587900	Chr4A	523271911	523272543	+	523272227	Chr4A	522077728	522078360	+	522078044	1.0	1.0
gene:TraesCS4A03G0588000	Chr4A	523363809	523365030	-	523364419	Chr4A	522169769	522170990	-	522170379	1.0	1.0
gene:TraesCS4A03G0588100	Chr4A	523371696	523378601	+	523375148	Chr4A	522177655	522184559	+	522181107	1.0	1.0
gene:TraesCS4A03G0588700	Chr4A	524195384	524196451	-	524195917	Chr4A	522990677	522991744	-	522991210	1.0	1.0
gene:TraesCS4A03G0588900	Chr4A	524238191	524238562	-	524238376	Chr4A	523032672	523033043	-	523032857	1.0	1.0
gene:TraesCS4A03G0589300	Chr4A	524817627	524819260	-	524818443	Chr4A	523609569	523611202	-	523610385	1.0	1.0
gene:TraesCS4A03G0589800	Chr4A	525715303	525718603	+	525716953	Chr4A	524509246	524512546	+	524510896	1.0	0.999
gene:TraesCS4A03G0590500	Chr4A	526074916	526076698	+	526075807	Chr4A	524867854	524869636	+	524868745	1.0	1.0
gene:TraesCS4A03G0590700	Chr4A	526082290	526088642	-	526085466	Chr4A	524875228	524881580	-	524878404	1.0	0.999
gene:TraesCS4A03G0590900	Chr4A	526185860	526186972	-	526186416	Chr4A	524978289	524979401	-	524978845	1.0	1.0
gene:TraesCS4A03G0591200	Chr4A	526193657	526206083	-	526199870	Chr4A	524986086	524998512	-	524992299	1.0	1.0
gene:TraesCS4A03G0591500	Chr4A	526568979	526573249	-	526571114	Chr4A	525360394	525364664	-	525362529	1.0	1.0
gene:TraesCS4A03G0591900	Chr4A	526648809	526649785	-	526649297	Chr4A	525439282	525440258	-	525439770	1.0	1.0
gene:TraesCS4A03G0592100	Chr4A	526974000	526983768	-	526978884	Chr4A	525762884	525772641	-	525767762	1.0	0.999
gene:TraesCS4A03G0592700	Chr4A	527668611	527669511	-	527669061	Chr4A	526456677	526457577	-	526457127	1.0	1.0
gene:TraesCS4A03G0592800	Chr4A	527707909	527708550	-	527708229	Chr4A	526495978	526496619	-	526496298	1.0	1.0
gene:TraesCS4A03G0593300	Chr4A	528677485	528684800	+	528681142	Chr4A	527464905	527472220	+	527468562	1.0	1.0
gene:TraesCS4A03G0593400	Chr4A	528684125	528684385	-	528684255	Chr4A	527471545	527471805	-	527471675	1.0	1.0
gene:TraesCS4A03G0593500	Chr4A	528685021	528689821	+	528687421	Chr4A	527472441	527477241	+	527474841	1.0	1.0
gene:TraesCS4A03G0593600	Chr4A	528688097	528690323	-	528689210	Chr4A	527475517	527477743	-	527476630	1.0	1.0
gene:TraesCS4A03G0593700	Chr4A	528691989	528692783	-	528692386	Chr4A	527479409	527480203	-	527479806	1.0	1.0
gene:TraesCS4A03G0594100	Chr4A	529176711	529178407	+	529177559	Chr4A	527964153	527965849	+	527965001	1.0	0.998
gene:TraesCS4A03G0594200	Chr4A	529227503	529233891	-	529230697	Chr4A	528014951	528021346	-	528018148	1.0	1.0
gene:TraesCS4A03G0594400	Chr4A	529865945	529871084	+	529868514	Chr4A	528652125	528657264	+	528654694	1.0	1.0
gene:TraesCS4A03G0594600	Chr4A	529942358	529942852	+	529942605	Chr4A	528728536	528729030	+	528728783	1.0	1.0
gene:TraesCS4A03G0594900	Chr4A	529986076	529986747	-	529986411	Chr4A	528772254	528772925	-	528772589	1.0	1.0
gene:TraesCS4A03G0595000	Chr4A	529987389	529989560	-	529988474	Chr4A	528773567	528775738	-	528774652	1.0	1.0
gene:TraesCS4A03G0595200	Chr4A	530123605	530127329	-	530125467	Chr4A	528909228	528912952	-	528911090	1.0	1.0
gene:TraesCS4A03G0595300	Chr4A	530127677	530147848	+	530137762	Chr4A	528913300	528933472	+	528923386	1.0	0.999
gene:TraesCS4A03G0595900	Chr4A	530287216	530292343	+	530289779	Chr4A	529072044	529077171	+	529074607	1.0	1.0
gene:TraesCS4A03G0596000	Chr4A	530297158	530307621	+	530302389	Chr4A	529081984	529092445	+	529087214	1.0	1.0
gene:TraesCS4A03G0596100	Chr4A	530354018	530358732	-	530356375	Chr4A	529138838	529143552	-	529141195	1.0	1.0
gene:TraesCS4A03G0596500	Chr4A	530361281	530363683	+	530362482	Chr4A	529146099	529148501	+	529147300	1.0	1.0
gene:TraesCS4A03G0596600	Chr4A	530375521	530376442	+	530375981	Chr4A	529160340	529161261	+	529160800	1.0	1.0
gene:TraesCS4A03G0596900	Chr4A	530432968	530435709	-	530434338	Chr4A	529217794	529220535	-	529219164	1.0	1.0
gene:TraesCS4A03G0597100	Chr4A	530724118	530726856	-	530725487	Chr4A	529508765	529511503	-	529510134	1.0	1.0
gene:TraesCS4A03G0597400	Chr4A	531119814	531120505	-	531120159	Chr4A	529904264	529904955	-	529904609	1.0	1.0
gene:TraesCS4A03G0597600	Chr4A	531250479	531254174	+	531252326	Chr4A	530034930	530038630	+	530036780	1.0	1.0
gene:TraesCS4A03G0597700	Chr4A	531261134	531262171	+	531261652	Chr4A	530045590	530046627	+	530046108	1.0	1.0
gene:TraesCS4A03G0597900	Chr4A	531267688	531268511	-	531268099	Chr4A	530052144	530052967	-	530052555	1.0	1.0
gene:TraesCS4A03G0598000	Chr4A	531391702	531397712	-	531394707	Chr4A	530176135	530182145	-	530179140	1.0	0.999
gene:TraesCS4A03G0598400	Chr4A	531831167	531837130	+	531834148	Chr4A	530614870	530620833	+	530617851	1.0	0.999
gene:TraesCS4A03G0598500	Chr4A	531872287	531873320	+	531872803	Chr4A	530656002	530657035	+	530656518	1.0	1.0
gene:TraesCS4A03G0598700	Chr4A	531936096	531937367	+	531936731	Chr4A	530720010	530721281	+	530720645	1.0	1.0
gene:TraesCS4A03G0598900	Chr4A	532039234	532046036	+	532042635	Chr4A	530821835	530828637	+	530825236	1.0	1.0
gene:TraesCS4A03G0599000	Chr4A	532049876	532055141	+	532052508	Chr4A	530832482	530837747	+	530835114	1.0	1.0
gene:TraesCS4A03G0599600	Chr4A	532071459	532071923	+	532071691	Chr4A	530853776	530854240	+	530854008	1.0	1.0
gene:TraesCS4A03G0599700	Chr4A	532296279	532300931	+	532298605	Chr4A	531071040	531075692	+	531073366	1.0	1.0
gene:TraesCS4A03G0599800	Chr4A	532481651	532484990	+	532483320	Chr4A	531256309	531259646	+	531257977	1.0	1.0
gene:TraesCS4A03G0600100	Chr4A	532496482	532500471	+	532498476	Chr4A	531271136	531275125	+	531273130	1.0	1.0
gene:TraesCS4A03G0600600	Chr4A	532878495	532879520	-	532879007	Chr4A	531653269	531654294	-	531653781	1.0	1.0
gene:TraesCS4A03G0600900	Chr4A	533078022	533092879	+	533085450	Chr4A	531851973	531866395	+	531859184	1.0	1.0
gene:TraesCS4A03G0601100	Chr4A	533195647	533196663	+	533196155	Chr4A	531969012	531970028	+	531969520	1.0	1.0
gene:TraesCS4A03G0601200	Chr4A	533202789	533205392	+	533204090	Chr4A	531976154	531978757	+	531977455	1.0	1.0
gene:TraesCS4A03G0601800	Chr4A	533265342	533273237	+	533269289	Chr4A	532038705	532046600	+	532042652	1.0	1.0
gene:TraesCS4A03G0602000	Chr4A	533293326	533294007	-	533293666	Chr4A	532066691	532067372	-	532067031	1.0	1.0
