gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS5D03G0585500	Chr5D	363955777	363959321	+	363957549	Chr5D	362882595	362886139	+	362884367	1.0	1.0
gene:TraesCS5D03G0585700	Chr5D	364098607	364099608	-	364099107	Chr5D	363025320	363026321	-	363025820	1.0	0.987
gene:TraesCS5D03G0586000	Chr5D	364124224	364134480	-	364129352	Chr5D	363050918	363061158	-	363056038	0.995	0.939
gene:TraesCS5D03G0586600	Chr5D	364352239	364353752	-	364352995	Chr5D	363281405	363282918	-	363282161	1.0	1.0
gene:TraesCS5D03G0587100	Chr5D	364552324	364554319	+	364553321	Chr5D	363481349	363483213	+	363482281	0.91	0.91
gene:TraesCS5D03G0587700	Chr5D	364604323	364606574	+	364605448	Chr5D	363531362	363533613	+	363532487	1.0	0.998
gene:TraesCS5D03G0587800	Chr5D	364608065	364610442	+	364609253	Chr5D	363535103	363537479	+	363536291	1.0	1.0
gene:TraesCS5D03G0588300	Chr5D	364909591	364910593	+	364910092	Chr5D	363834740	363835744	+	363835242	0.997	0.989
gene:TraesCS5D03G0588400	Chr5D	364951871	364952818	+	364952344	Chr5D	363877056	363878003	+	363877529	1.0	1.0
gene:TraesCS5D03G0588500	Chr5D	364981326	364982294	+	364981810	Chr5D	363906490	363907458	+	363906974	1.0	1.0
gene:TraesCS5D03G0588700	Chr5D	364998813	365010129	-	365004471	Chr5D	363923966	363935274	-	363929620	1.0	0.998
gene:TraesCS5D03G0588900	Chr5D	365014076	365015646	-	365014861	Chr5D	363939201	363940773	-	363939987	0.995	0.949
gene:TraesCS5D03G0590200	Chr5D	365332547	365338709	+	365335628	Chr5D	364256421	364262583	+	364259502	1.0	1.0
gene:TraesCS5D03G0590300	Chr5D	365339304	365343762	+	365341533	Chr5D	364263178	364267628	+	364265403	1.0	0.989
gene:TraesCS5D03G0590500	Chr5D	365482891	365484538	+	365483714	Chr5D	364406333	364407969	+	364407151	0.987	0.967
gene:TraesCS5D03G0591300	Chr5D	365596488	365599824	-	365598156	Chr5D	364519881	364523208	-	364521544	1.0	0.999
gene:TraesCS5D03G0591400	Chr5D	365801814	365813991	-	365807902	Chr5D	364725188	364737350	-	364731269	0.999	0.991
gene:TraesCS5D03G0591500	Chr5D	365819521	365824080	-	365821800	Chr5D	364742880	364747439	-	364745159	1.0	0.998
gene:TraesCS5D03G0592100	Chr5D	365901346	365908284	-	365904815	Chr5D	364824521	364831417	-	364827969	1.0	0.991
gene:TraesCS5D03G0592200	Chr5D	365925497	365932978	+	365929237	Chr5D	364848657	364856138	+	364852397	1.0	0.998
gene:TraesCS5D03G0592500	Chr5D	366108106	366113502	+	366110804	Chr5D	365029853	365035189	+	365032521	0.985	0.967
gene:TraesCS5D03G0593100	Chr5D	366270291	366270578	-	366270434	Chr5D	365191991	365192278	-	365192134	1.0	1.0
gene:TraesCS5D03G0593000	Chr5D	366269272	366274429	+	366271850	Chr5D	365190969	365196130	+	365193549	1.0	0.981
gene:TraesCS5D03G0593200	Chr5D	366815755	366816246	+	366816000	Chr5D	365736974	365737465	+	365737219	1.0	0.997
gene:TraesCS5D03G0593400	Chr5D	366901343	366906539	+	366903941	Chr5D	365822494	365827684	+	365825089	1.0	0.971
gene:TraesCS5D03G0593900	Chr5D	367280305	367282938	-	367281621	Chr5D	366199707	366202342	-	366201024	0.999	0.988
gene:TraesCS5D03G0594300	Chr5D	367319156	367325268	-	367322212	Chr5D	366238555	366244665	-	366241610	0.998	0.984
gene:TraesCS5D03G0594400	Chr5D	367325318	367326808	+	367326063	Chr5D	366244715	366246205	+	366245460	1.0	1.0
gene:TraesCS5D03G0594500	Chr5D	367588328	367592801	+	367590564	Chr5D	366507425	366511895	+	366509660	1.0	0.998
gene:TraesCS5D03G0595000	Chr5D	367661241	367663961	+	367662601	Chr5D	366579761	366582481	+	366581121	1.0	1.0
gene:TraesCS5D03G0595100	Chr5D	367666880	367671488	+	367669184	Chr5D	366585400	366589978	+	366587689	1.0	0.996
gene:TraesCS5D03G0595400	Chr5D	368014846	368016602	+	368015724	Chr5D	366933046	366934794	+	366933920	0.989	0.978
gene:TraesCS5D03G0595500	Chr5D	368017219	368017677	-	368017448	Chr5D	366935411	366935869	-	366935640	1.0	1.0
gene:TraesCS5D03G0595700	Chr5D	368053500	368054962	-	368054231	Chr5D	366971684	366973145	-	366972414	0.998	0.993
gene:TraesCS5D03G0595900	Chr5D	368058028	368062694	-	368060361	Chr5D	366976211	366980884	-	366978547	1.0	0.998
gene:TraesCS5D03G0596400	Chr5D	368252965	368254333	+	368253649	Chr5D	367170193	367171555	+	367170874	1.0	1.0
gene:TraesCS5D03G0596500	Chr5D	368255539	368259980	-	368257759	Chr5D	367172761	367177199	-	367174980	0.998	0.987
gene:TraesCS5D03G0596800	Chr5D	368361095	368362575	-	368361835	Chr5D	367278582	367280059	-	367279320	0.995	0.981
gene:TraesCS5D03G0597100	Chr5D	368618317	368621840	-	368620078	Chr5D	367532132	367535656	-	367533894	1.0	0.997
gene:TraesCS5D03G0597200	Chr5D	368651684	368656914	-	368654299	Chr5D	367565489	367570731	-	367568110	1.0	0.995
gene:TraesCS5D03G0597400	Chr5D	368910937	368912255	+	368911596	Chr5D	367829741	367831059	+	367830400	1.0	1.0
gene:TraesCS5D03G0597600	Chr5D	368964726	368967683	+	368966204	Chr5D	367883227	367886183	+	367884705	0.999	0.995
gene:TraesCS5D03G0597700	Chr5D	368970980	368972853	-	368971916	Chr5D	367889475	367891348	-	367890411	1.0	0.998
gene:TraesCS5D03G0598100	Chr5D	369416038	369417198	+	369416618	Chr5D	368330142	368331302	+	368330722	1.0	0.997
gene:TraesCS5D03G0598200	Chr5D	369587160	369588585	+	369587872	Chr5D	368501196	368502621	+	368501908	1.0	0.999
gene:TraesCS5D03G0598400	Chr5D	369655469	369657375	+	369656422	Chr5D	368569584	368571483	+	368570533	0.998	0.98
gene:TraesCS5D03G0598500	Chr5D	369657494	369662234	-	369659864	Chr5D	368571572	368576323	-	368573947	0.997	0.976
gene:TraesCS5D03G0598600	Chr5D	369663741	369668272	+	369666006	Chr5D	368577830	368582362	+	368580096	1.0	0.999
gene:TraesCS5D03G0598800	Chr5D	369693200	369695089	-	369694144	Chr5D	368607286	368609197	-	368608241	0.996	0.973
gene:TraesCS5D03G0599400	Chr5D	370143936	370151219	+	370147577	Chr5D	369054736	369062031	+	369058383	0.996	0.973
gene:TraesCS5D03G0599500	Chr5D	370151008	370156445	-	370153726	Chr5D	369061820	369067273	-	369064546	1.0	0.981
gene:TraesCS5D03G0600000	Chr5D	370322054	370328882	-	370325468	Chr5D	369232711	369239538	-	369236124	1.0	0.997
gene:TraesCS5D03G0600200	Chr5D	370344693	370350715	-	370347704	Chr5D	369255339	369261398	-	369258368	1.0	1.0
gene:TraesCS5D03G0600500	Chr5D	370495455	370499235	-	370497345	Chr5D	369406093	369409873	-	369407983	1.0	0.998
gene:TraesCS5D03G0601100	Chr5D	370714088	370715413	+	370714750	Chr5D	369624609	369625934	+	369625271	1.0	0.999
gene:TraesCS5D03G0601300	Chr5D	370716650	370719981	+	370718315	Chr5D	369627171	369630494	+	369628832	0.996	0.988
gene:TraesCS5D03G0601500	Chr5D	370885204	370889523	+	370887363	Chr5D	369795256	369799575	+	369797415	1.0	0.999
gene:TraesCS5D03G0601600	Chr5D	370895104	370898967	+	370897035	Chr5D	369805175	369809038	+	369807106	1.0	0.992
gene:TraesCS5D03G0601700	Chr5D	370900718	370904284	+	370902501	Chr5D	369810790	369814323	+	369812556	1.0	1.0
gene:TraesCS5D03G0601800	Chr5D	370933581	370938164	+	370935872	Chr5D	369844580	369849162	+	369846871	0.996	0.988
gene:TraesCS5D03G0601900	Chr5D	370982925	370985000	+	370983962	Chr5D	369893895	369895970	+	369894932	1.0	1.0
gene:TraesCS5D03G0602000	Chr5D	371148569	371153059	+	371150814	Chr5D	370059431	370063898	+	370061664	0.989	0.937
gene:TraesCS5D03G0602500	Chr5D	371203338	371206732	+	371205035	Chr5D	370114221	370117615	+	370115918	1.0	1.0
gene:TraesCS5D03G0602600	Chr5D	371233738	371237624	+	371235681	Chr5D	370144638	370148500	+	370146569	0.991	0.98
gene:TraesCS5D03G0602700	Chr5D	371238797	371251336	-	371245066	Chr5D	370149673	370162211	-	370155942	1.0	1.0
gene:TraesCS5D03G0603200	Chr5D	371474533	371475876	+	371475204	Chr5D	370385075	370386418	+	370385746	1.0	1.0
gene:TraesCS5D03G0603500	Chr5D	371520039	371528036	-	371524037	Chr5D	370430568	370438565	-	370434566	1.0	0.999
gene:TraesCS5D03G0603900	Chr5D	371724209	371727037	+	371725623	Chr5D	370634760	370637588	+	370636174	1.0	1.0
gene:TraesCS5D03G0604200	Chr5D	371880801	371884073	+	371882437	Chr5D	370791435	370794707	+	370793071	1.0	1.0
gene:TraesCS5D03G0604400	Chr5D	371893634	371896733	+	371895183	Chr5D	370804214	370807313	+	370805763	1.0	1.0
gene:TraesCS5D03G0604600	Chr5D	371915501	371916664	-	371916082	Chr5D	370826082	370827253	-	370826667	1.0	0.985
gene:TraesCS5D03G0604700	Chr5D	371918735	371922750	+	371920742	Chr5D	370829326	370833341	+	370831333	1.0	0.988
gene:TraesCS5D03G0604900	Chr5D	371934765	371935685	+	371935225	Chr5D	370845340	370846249	+	370845794	1.0	0.984
gene:TraesCS5D03G0605000	Chr5D	371960237	371961220	-	371960728	Chr5D	370870783	370871769	-	370871276	1.0	0.973
gene:TraesCS5D03G0605100	Chr5D	371964523	371965376	-	371964949	Chr5D	370875070	370875923	-	370875496	1.0	1.0
gene:TraesCS5D03G0605200	Chr5D	371970417	371974413	+	371972415	Chr5D	370880964	370884980	+	370882972	0.997	0.949
gene:TraesCS5D03G0605300	Chr5D	371976006	371976692	+	371976349	Chr5D	370886575	370887261	+	370886918	1.0	0.992
gene:TraesCS5D03G0605600	Chr5D	372039413	372041074	+	372040243	Chr5D	370949987	370951649	+	370950818	1.0	0.989
gene:TraesCS5D03G0605700	Chr5D	372190201	372197078	+	372193639	Chr5D	371100514	371107373	+	371103943	1.0	0.983
gene:TraesCS5D03G0605800	Chr5D	372202111	372203721	+	372202916	Chr5D	371112406	371114016	+	371113211	1.0	1.0
gene:TraesCS5D03G0606200	Chr5D	372216216	372221656	-	372218936	Chr5D	371126520	371131960	-	371129240	1.0	0.989
gene:TraesCS5D03G0606300	Chr5D	372238017	372238561	-	372238289	Chr5D	371148150	371148694	-	371148422	0.994	0.976
gene:TraesCS5D03G0606400	Chr5D	372243638	372243925	+	372243781	Chr5D	371153777	371154064	+	371153920	1.0	1.0
gene:TraesCS5D03G0606600	Chr5D	372276868	372278742	+	372277805	Chr5D	371185929	371187803	+	371186866	1.0	0.997
gene:TraesCS5D03G0606900	Chr5D	372285163	372289152	+	372287157	Chr5D	371194230	371198219	+	371196224	1.0	1.0
gene:TraesCS5D03G0607000	Chr5D	372316123	372316903	+	372316513	Chr5D	371222291	371223071	+	371222681	1.0	1.0
gene:TraesCS5D03G0607100	Chr5D	372322109	372323202	+	372322655	Chr5D	371228152	371229245	+	371228698	1.0	1.0
gene:TraesCS5D03G0607200	Chr5D	372326799	372327767	+	372327283	Chr5D	371232843	371233812	+	371233327	1.0	0.985
gene:TraesCS5D03G0608100	Chr5D	372533746	372534908	+	372534327	Chr5D	371439176	371440338	+	371439757	1.0	1.0
gene:TraesCS5D03G0608300	Chr5D	372612284	372617542	+	372614913	Chr5D	371517700	371522943	+	371520321	1.0	1.0
gene:TraesCS5D03G0608500	Chr5D	372620693	372624393	+	372622543	Chr5D	371526093	371529793	+	371527943	1.0	0.999
gene:TraesCS5D03G0608700	Chr5D	372766106	372766868	+	372766487	Chr5D	371670145	371670914	+	371670529	1.0	0.979
gene:TraesCS5D03G0608800	Chr5D	372767602	372771818	-	372769710	Chr5D	371671648	371675870	-	371673759	0.998	0.98
gene:TraesCS5D03G0609400	Chr5D	373011776	373014991	+	373013383	Chr5D	371915148	371918363	+	371916755	0.999	0.994
gene:TraesCS5D03G0609800	Chr5D	373199381	373200966	-	373200173	Chr5D	372098854	372100439	-	372099646	1.0	1.0
gene:TraesCS5D03G0609900	Chr5D	373204249	373205549	-	373204899	Chr5D	372103722	372105022	-	372104372	1.0	0.999
gene:TraesCS5D03G0610300	Chr5D	373346854	373351455	-	373349154	Chr5D	372426930	372431530	-	372429230	1.0	0.989
gene:TraesCS5D03G0610400	Chr5D	373360573	373364508	+	373362540	Chr5D	372440641	372444581	+	372442611	1.0	0.975
gene:TraesCS5D03G0610500	Chr5D	373366202	373370914	-	373368558	Chr5D	372446272	372450957	-	372448614	0.995	0.982
gene:TraesCS5D03G0610600	Chr5D	373453014	373455391	-	373454202	Chr5D	372533040	372535414	-	372534227	0.997	0.985
gene:TraesCS5D03G0611000	Chr5D	373523282	373529812	+	373526547	Chr5D	372603146	372609667	+	372606406	0.985	0.916
gene:TraesCS5D03G0611100	Chr5D	373609184	373611361	-	373610272	Chr5D	372689029	372691206	-	372690117	1.0	1.0
gene:TraesCS5D03G0611600	Chr5D	373714891	373715595	+	373715243	Chr5D	372794686	372795390	+	372795038	1.0	1.0
gene:TraesCS5D03G0611700	Chr5D	373716248	373727178	+	373721713	Chr5D	372796043	372806973	+	372801508	1.0	0.994
gene:TraesCS5D03G0611800	Chr5D	373728791	373736970	+	373732880	Chr5D	372808586	372816770	+	372812678	1.0	0.995
gene:TraesCS5D03G0611900	Chr5D	373740063	373750050	-	373745056	Chr5D	372819883	372829541	-	372824712	1.0	0.996
gene:TraesCS5D03G0612100	Chr5D	373826571	373837657	-	373832114	Chr5D	372904970	372916060	-	372910515	1.0	0.999
gene:TraesCS5D03G0612300	Chr5D	373841010	373844973	-	373842991	Chr5D	372919409	372923372	-	372921390	1.0	0.996
gene:TraesCS5D03G0612400	Chr5D	373849062	373853747	-	373851404	Chr5D	372927429	372932122	-	372929775	1.0	0.989
gene:TraesCS5D03G0612500	Chr5D	373904565	373909303	+	373906934	Chr5D	372982938	372987676	+	372985307	1.0	1.0
gene:TraesCS5D03G0612600	Chr5D	373912385	373913957	+	373913171	Chr5D	372990759	372992331	+	372991545	1.0	0.996
gene:TraesCS5D03G0612700	Chr5D	373915691	373918268	-	373916979	Chr5D	372994065	372996642	-	372995353	1.0	0.996
gene:TraesCS5D03G0613500	Chr5D	374159699	374162447	+	374161073	Chr5D	373237311	373240059	+	373238685	1.0	0.998
gene:TraesCS5D03G0613800	Chr5D	374165243	374166807	-	374166025	Chr5D	373242855	373244413	-	373243634	0.995	0.98
gene:TraesCS5D03G0614000	Chr5D	374332458	374332733	-	374332595	Chr5D	373410132	373410407	-	373410269	1.0	0.992
gene:TraesCS5D03G0614200	Chr5D	374360607	374364401	-	374362504	Chr5D	373438261	373442056	-	373440158	1.0	0.99
gene:TraesCS5D03G0614500	Chr5D	374554858	374562504	-	374558681	Chr5D	373627285	373634915	-	373631100	1.0	0.993
gene:TraesCS5D03G0614600	Chr5D	374676532	374683800	-	374680166	Chr5D	373748598	373755836	-	373752217	1.0	0.998
gene:TraesCS5D03G0614700	Chr5D	374687979	374688545	+	374688262	Chr5D	373759995	373760561	+	373760278	1.0	0.963
gene:TraesCS5D03G0614900	Chr5D	374688895	374692140	-	374690517	Chr5D	373760909	373764129	-	373762519	0.994	0.977
gene:TraesCS5D03G0615200	Chr5D	374734200	374740550	+	374737375	Chr5D	373806186	373812532	+	373809359	1.0	1.0
gene:TraesCS5D03G0615300	Chr5D	374740732	374744710	-	374742721	Chr5D	373812714	373816689	-	373814701	1.0	0.999
gene:TraesCS5D03G0615400	Chr5D	374751674	374753497	+	374752585	Chr5D	373823598	373825429	+	373824513	1.0	0.987
gene:TraesCS5D03G0615500	Chr5D	374761585	374762427	-	374762006	Chr5D	373833512	373834354	-	373833933	1.0	1.0
gene:TraesCS5D03G0615700	Chr5D	374926146	374932038	+	374929092	Chr5D	373998111	374004003	+	374001057	1.0	1.0
gene:TraesCS5D03G0616000	Chr5D	374934623	374936692	-	374935657	Chr5D	374006588	374008656	-	374007622	0.999	0.984
gene:TraesCS5D03G0616300	Chr5D	374996333	374998019	-	374997176	Chr5D	374068242	374069928	-	374069085	1.0	1.0
gene:TraesCS5D03G0616800	Chr5D	375210551	375212441	-	375211496	Chr5D	374281483	374283373	-	374282428	1.0	1.0
gene:TraesCS5D03G0616900	Chr5D	375339449	375340159	+	375339804	Chr5D	374408989	374409699	+	374409344	1.0	1.0
gene:TraesCS5D03G0617000	Chr5D	375393225	375393509	+	375393367	Chr5D	374462321	374462605	+	374462463	1.0	1.0
gene:TraesCS5D03G0617100	Chr5D	375451944	375453675	+	375452809	Chr5D	374521025	374522752	+	374521888	0.996	0.952
gene:TraesCS5D03G0618400	Chr5D	376094992	376097761	+	376096376	Chr5D	375167669	375170438	+	375169053	1.0	0.999
gene:TraesCS5D03G0619100	Chr5D	376641175	376642111	+	376641643	Chr5D	375712121	375713057	+	375712589	1.0	0.976
gene:TraesCS5D03G0619200	Chr5D	376646794	376649674	+	376648234	Chr5D	375717734	375720597	+	375719165	1.0	1.0
gene:TraesCS5D03G0619300	Chr5D	376651553	376651966	+	376651759	Chr5D	375722471	375722884	+	375722677	1.0	1.0
gene:TraesCS5D03G0619400	Chr5D	376652360	376653977	-	376653168	Chr5D	375723278	375724895	-	375724086	1.0	1.0
gene:TraesCS5D03G0619900	Chr5D	376709445	376715449	-	376712447	Chr5D	375780304	375786294	-	375783299	1.0	0.987
gene:TraesCS5D03G0620300	Chr5D	376826108	376828095	+	376827101	Chr5D	375897075	375899062	+	375898068	1.0	1.0
gene:TraesCS5D03G0620500	Chr5D	377004113	377005089	-	377004601	Chr5D	376075066	376076042	-	376075554	1.0	1.0
gene:TraesCS5D03G0621000	Chr5D	377169217	377172072	+	377170644	Chr5D	376287680	376290549	+	376289114	1.0	0.985
gene:TraesCS5D03G0621400	Chr5D	377261640	377266650	+	377264145	Chr5D	376379501	376384505	+	376382003	0.991	0.938
gene:TraesCS5D03G0621500	Chr5D	377389909	377390617	+	377390263	Chr5D	376507207	376507914	+	376507560	0.997	0.973
gene:TraesCS5D03G0621600	Chr5D	377477375	377481290	+	377479332	Chr5D	376594678	376598571	+	376596624	0.994	0.981
gene:TraesCS5D03G0622100	Chr5D	377531328	377532507	+	377531917	Chr5D	376648576	376649753	+	376649164	0.998	0.998
gene:TraesCS5D03G0622200	Chr5D	377534679	377535811	+	377535245	Chr5D	376651925	376653047	+	376652486	0.991	0.984
gene:TraesCS5D03G0622500	Chr5D	377579377	377582243	+	377580810	Chr5D	376696602	376699468	+	376698035	1.0	0.994
gene:TraesCS5D03G0622900	Chr5D	377875006	377875632	+	377875319	Chr5D	376993091	376993717	+	376993404	1.0	0.996
gene:TraesCS5D03G0623800	Chr5D	377928650	377932631	+	377930640	Chr5D	377046724	377050705	+	377048714	1.0	1.0
gene:TraesCS5D03G0623900	Chr5D	377934555	377939194	+	377936874	Chr5D	377052604	377057247	+	377054925	1.0	0.999
gene:TraesCS5D03G0624000	Chr5D	378055528	378060883	-	378058205	Chr5D	377173579	377178934	-	377176256	1.0	0.997
gene:TraesCS5D03G0624100	Chr5D	378143614	378146028	+	378144821	Chr5D	377261601	377264017	+	377262809	0.996	0.972
gene:TraesCS5D03G0624200	Chr5D	378172068	378172825	-	378172446	Chr5D	377290036	377290789	-	377290412	0.993	0.986
gene:TraesCS5D03G0624300	Chr5D	378173276	378176042	-	378174659	Chr5D	377291242	377294009	-	377292625	0.994	0.945
gene:TraesCS5D03G0624500	Chr5D	378239900	378250154	-	378245027	Chr5D	377357861	377368117	-	377362989	1.0	1.0
gene:TraesCS5D03G0624700	Chr5D	378269762	378273241	-	378271501	Chr5D	377387696	377391175	-	377389435	1.0	0.997
gene:TraesCS5D03G0624800	Chr5D	378273849	378276431	-	378275140	Chr5D	377391788	377394351	-	377393069	1.0	0.989
gene:TraesCS5D03G0624900	Chr5D	378302470	378312557	-	378307513	Chr5D	377420380	377430461	-	377425420	1.0	1.0
gene:TraesCS5D03G0625000	Chr5D	378307062	378308530	-	378307796	Chr5D	377424970	377426438	-	377425704	1.0	0.998
gene:TraesCS5D03G0625100	Chr5D	378313532	378316169	+	378314850	Chr5D	377431429	377434066	+	377432747	1.0	1.0
gene:TraesCS5D03G0625500	Chr5D	378445854	378448532	+	378447193	Chr5D	377563804	377566482	+	377565143	1.0	0.993
gene:TraesCS5D03G0625800	Chr5D	378537073	378539684	+	378538378	Chr5D	377654985	377657540	+	377656262	0.964	0.911
gene:TraesCS5D03G0625900	Chr5D	378605016	378607573	-	378606294	Chr5D	377722833	377725396	-	377724114	1.0	0.959
gene:TraesCS5D03G0626000	Chr5D	378607723	378610856	+	378609289	Chr5D	377725546	377728677	+	377727111	1.0	0.994
gene:TraesCS5D03G0626300	Chr5D	378659080	378662305	-	378660692	Chr5D	377776850	377780046	-	377778448	0.985	0.964
gene:TraesCS5D03G0626700	Chr5D	379161406	379166260	-	379163833	Chr5D	378268683	378273529	-	378271106	1.0	0.996
gene:TraesCS5D03G0626900	Chr5D	379295144	379303832	-	379299488	Chr5D	378405098	378413760	-	378409429	0.998	0.995
gene:TraesCS5D03G0627100	Chr5D	379518342	379521025	-	379519683	Chr5D	378626724	378629407	-	378628065	1.0	0.987
gene:TraesCS5D03G0627300	Chr5D	379554257	379558563	+	379556410	Chr5D	378662621	378666948	+	378664784	0.997	0.979
gene:TraesCS5D03G0627900	Chr5D	379789809	379793063	-	379791436	Chr5D	378898204	378901457	-	378899830	1.0	1.0
gene:TraesCS5D03G0628000	Chr5D	380113149	380113835	-	380113492	Chr5D	379235570	379236256	-	379235913	1.0	1.0
gene:TraesCS5D03G0628100	Chr5D	380127328	380127897	-	380127612	Chr5D	379249743	379250312	-	379250027	1.0	1.0
gene:TraesCS5D03G0628700	Chr5D	380205197	380209733	+	380207465	Chr5D	379332818	379337354	+	379335086	1.0	1.0
gene:TraesCS5D03G0628800	Chr5D	380321656	380330407	+	380326031	Chr5D	379449199	379457946	+	379453572	1.0	0.994
gene:TraesCS5D03G0628900	Chr5D	380330474	380333783	-	380332128	Chr5D	379458013	379461319	-	379459666	0.998	0.998
gene:TraesCS5D03G0629100	Chr5D	380335088	380336215	+	380335651	Chr5D	379462624	379463751	+	379463187	1.0	0.988
gene:TraesCS5D03G0629200	Chr5D	380335117	380336193	-	380335655	Chr5D	379462653	379463729	-	379463191	1.0	0.987
gene:TraesCS5D03G0629300	Chr5D	380371296	380371637	-	380371466	Chr5D	379498779	379499120	-	379498949	1.0	0.996
gene:TraesCS5D03G0629400	Chr5D	380372639	380375444	-	380374041	Chr5D	379500122	379502927	-	379501524	1.0	1.0
gene:TraesCS5D03G0629500	Chr5D	380375778	380379626	-	380377702	Chr5D	379503261	379507135	-	379505198	0.999	0.994
gene:TraesCS5D03G0629700	Chr5D	380821614	380826097	+	380823855	Chr5D	379951676	379956159	+	379953917	1.0	1.0
gene:TraesCS5D03G0629800	Chr5D	380864542	380874450	+	380869496	Chr5D	379994617	380004525	+	379999571	1.0	1.0
gene:TraesCS5D03G0629900	Chr5D	380879524	380896466	-	380887995	Chr5D	380009607	380026549	-	380018078	1.0	1.0
gene:TraesCS5D03G0630300	Chr5D	380965975	380967671	+	380966823	Chr5D	380094781	380096495	+	380095638	0.997	0.955
gene:TraesCS5D03G0630400	Chr5D	380968650	380969066	+	380968858	Chr5D	380097466	380097882	+	380097674	1.0	1.0
gene:TraesCS5D03G0630500	Chr5D	380971614	380972248	+	380971931	Chr5D	380100451	380101082	+	380100766	0.993	0.949
gene:TraesCS5D03G0630700	Chr5D	380988644	380989060	+	380988852	Chr5D	380117353	380117769	+	380117561	1.0	1.0
gene:TraesCS5D03G0630900	Chr5D	380998288	380998713	+	380998500	Chr5D	380127026	380127451	+	380127238	1.0	1.0
gene:TraesCS5D03G0631400	Chr5D	381316995	381319532	-	381318263	Chr5D	380444966	380447503	-	380446234	1.0	0.994
gene:TraesCS5D03G0632100	Chr5D	381661581	381663066	-	381662323	Chr5D	380788575	380790060	-	380789317	1.0	0.99
gene:TraesCS5D03G0632400	Chr5D	381732041	381735172	-	381733606	Chr5D	380859063	380862194	-	380860628	1.0	0.995
gene:TraesCS5D03G0632500	Chr5D	381739323	381741404	-	381740363	Chr5D	380866346	380868427	-	380867386	1.0	1.0
gene:TraesCS5D03G0632600	Chr5D	381798463	381800170	+	381799316	Chr5D	380925448	380927159	+	380926303	1.0	0.977
gene:TraesCS5D03G0633200	Chr5D	381970917	381975043	-	381972980	Chr5D	381097849	381101994	-	381099921	1.0	0.999
gene:TraesCS5D03G0633300	Chr5D	382058047	382060627	-	382059337	Chr5D	381185054	381187634	-	381186344	1.0	1.0
gene:TraesCS5D03G0633400	Chr5D	382066878	382070093	-	382068485	Chr5D	381193885	381197100	-	381195492	1.0	0.994
gene:TraesCS5D03G0633500	Chr5D	382073981	382075273	-	382074627	Chr5D	381200815	381202107	-	381201461	1.0	0.993
gene:TraesCS5D03G0633600	Chr5D	382088474	382090967	-	382089720	Chr5D	381215268	381217785	-	381216526	1.0	0.987
gene:TraesCS5D03G0633800	Chr5D	382093699	382097010	-	382095354	Chr5D	381220515	381223826	-	381222170	1.0	1.0
gene:TraesCS5D03G0633900	Chr5D	382106033	382111132	-	382108582	Chr5D	381232834	381237930	-	381235382	1.0	0.984
gene:TraesCS5D03G0634100	Chr5D	382178598	382179955	-	382179276	Chr5D	381305302	381306622	-	381305962	0.959	0.949
gene:TraesCS5D03G0634600	Chr5D	382221808	382225089	-	382223448	Chr5D	381348443	381351716	-	381350079	1.0	0.99
gene:TraesCS5D03G0635100	Chr5D	382408415	382412438	+	382410426	Chr5D	381535054	381539077	+	381537065	1.0	0.998
gene:TraesCS5D03G0635500	Chr5D	382622506	382630899	+	382626702	Chr5D	381751484	381759909	+	381755696	1.0	0.985
gene:TraesCS5D03G0635600	Chr5D	382629382	382630283	-	382629832	Chr5D	381758392	381759293	-	381758842	1.0	1.0
gene:TraesCS5D03G0635700	Chr5D	382639203	382639619	+	382639411	Chr5D	381768112	381768528	+	381768320	1.0	1.0
gene:TraesCS5D03G0635900	Chr5D	382671628	382674388	+	382673008	Chr5D	381800540	381803300	+	381801920	1.0	1.0
gene:TraesCS5D03G0636000	Chr5D	382798590	382799476	+	382799033	Chr5D	381927335	381928221	+	381927778	1.0	1.0
gene:TraesCS5D03G0636400	Chr5D	382846343	382847336	+	382846839	Chr5D	381972982	381973975	+	381973478	1.0	0.957
gene:TraesCS5D03G0636500	Chr5D	382864442	382865357	+	382864899	Chr5D	381991087	381992002	+	381991544	1.0	1.0
gene:TraesCS5D03G0636600	Chr5D	382905481	382906539	-	382906010	Chr5D	382032107	382033162	-	382032634	1.0	0.989
gene:TraesCS5D03G0637000	Chr5D	383018250	383020364	+	383019307	Chr5D	382144846	382146960	+	382145903	1.0	1.0
gene:TraesCS5D03G0637700	Chr5D	383537324	383541204	-	383539264	Chr5D	382663224	382667107	-	382665165	1.0	0.985
gene:TraesCS5D03G0637900	Chr5D	383682649	383687159	+	383684904	Chr5D	382808574	382813082	+	382810828	1.0	0.992
gene:TraesCS5D03G0638000	Chr5D	383862344	383866970	+	383864657	Chr5D	382987859	382992483	+	382990171	0.996	0.989
gene:TraesCS5D03G0638200	Chr5D	383867433	383869331	-	383868382	Chr5D	382992946	382994703	-	382993824	1.0	1.0
gene:TraesCS5D03G0638400	Chr5D	383869576	383870511	-	383870043	Chr5D	382994948	382995883	-	382995415	1.0	1.0
