gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS4D03G0504700	Chr4D	354092877	354093143	-	354093010	Chr4D	355900863	355901129	-	355900996	1.0	1.0
gene:TraesCS4D03G0504800	Chr4D	354093442	354094154	+	354093798	Chr4D	355901428	355902140	+	355901784	1.0	1.0
gene:TraesCS4D03G0504900	Chr4D	354177663	354180135	+	354178899	Chr4D	355985667	355988146	+	355986906	0.998	0.989
gene:TraesCS4D03G0505000	Chr4D	354186098	354188975	-	354187536	Chr4D	355994109	355996986	-	355995547	1.0	0.997
gene:TraesCS4D03G0505200	Chr4D	354631805	354632041	+	354631923	Chr4D	356390593	356390829	+	356390711	1.0	1.0
gene:TraesCS4D03G0505800	Chr4D	354922477	354926996	+	354924736	Chr4D	356680377	356684896	+	356682636	1.0	1.0
gene:TraesCS4D03G0506200	Chr4D	354932442	354935047	-	354933744	Chr4D	356690082	356692687	-	356691384	1.0	0.994
gene:TraesCS4D03G0506600	Chr4D	355034557	355036542	+	355035549	Chr4D	356790900	356792885	+	356791892	1.0	1.0
gene:TraesCS4D03G0507000	Chr4D	355856483	355858807	+	355857645	Chr4D	357513471	357515795	+	357514633	1.0	1.0
gene:TraesCS4D03G0507200	Chr4D	355900606	355903231	-	355901918	Chr4D	357557587	357560212	-	357558899	1.0	0.975
gene:TraesCS4D03G0507500	Chr4D	356598997	356601029	+	356600013	Chr4D	358268638	358270670	+	358269654	1.0	1.0
gene:TraesCS4D03G0507700	Chr4D	356919994	356926341	-	356923167	Chr4D	358587003	358593365	-	358590184	0.997	0.988
gene:TraesCS4D03G0508400	Chr4D	357558248	357560241	-	357559244	Chr4D	359221229	359223222	-	359222225	1.0	0.997
gene:TraesCS4D03G0508500	Chr4D	357562132	357564123	-	357563127	Chr4D	359225113	359227104	-	359226108	1.0	0.999
gene:TraesCS4D03G0508700	Chr4D	358065315	358068419	-	358066867	Chr4D	359943882	359946986	-	359945434	0.999	0.974
gene:TraesCS4D03G0509000	Chr4D	358497865	358499781	+	358498823	Chr4D	360376432	360378348	+	360377390	1.0	0.996
gene:TraesCS4D03G0509200	Chr4D	358504267	358509434	-	358506850	Chr4D	360382834	360388024	-	360385429	1.0	0.998
gene:TraesCS4D03G0509500	Chr4D	358743308	358746461	+	358744884	Chr4D	360621810	360624963	+	360623386	1.0	0.998
gene:TraesCS4D03G0510100	Chr4D	359148675	359153084	-	359150879	Chr4D	361024531	361028961	-	361026746	1.0	0.998
gene:TraesCS4D03G0510300	Chr4D	359441293	359446365	-	359443829	Chr4D	361316825	361321893	-	361319359	1.0	0.999
gene:TraesCS4D03G0510500	Chr4D	359656467	359662876	-	359659671	Chr4D	361530971	361537456	-	361534213	0.999	0.993
gene:TraesCS4D03G0511900	Chr4D	360112038	360114237	-	360113137	Chr4D	361984936	361987135	-	361986035	1.0	0.993
gene:TraesCS4D03G0512100	Chr4D	360463164	360465889	+	360464526	Chr4D	362337458	362340183	+	362338820	1.0	0.996
gene:TraesCS4D03G0512300	Chr4D	360480072	360481023	+	360480547	Chr4D	362354361	362355312	+	362354836	1.0	0.998
gene:TraesCS4D03G0512600	Chr4D	360504764	360509875	-	360507319	Chr4D	362379034	362384153	-	362381593	0.999	0.993
gene:TraesCS4D03G0512700	Chr4D	360611065	360613944	-	360612504	Chr4D	362485344	362488238	-	362486791	1.0	0.97
gene:TraesCS4D03G0512900	Chr4D	360773920	360777011	-	360775465	Chr4D	362648220	362651311	-	362649765	0.997	0.984
gene:TraesCS4D03G0513000	Chr4D	360921573	360923288	-	360922430	Chr4D	362795666	362797381	-	362796523	1.0	1.0
gene:TraesCS4D03G0513200	Chr4D	360951128	360952269	-	360951698	Chr4D	362825229	362826370	-	362825799	1.0	0.997
gene:TraesCS4D03G0513300	Chr4D	360955356	360961688	-	360958522	Chr4D	362829457	362835788	-	362832622	1.0	0.983
gene:TraesCS4D03G0513600	Chr4D	360965201	360966680	-	360965940	Chr4D	362839293	362840772	-	362840032	1.0	1.0
gene:TraesCS4D03G0513900	Chr4D	361045161	361050483	-	361047822	Chr4D	362918847	362924165	-	362921506	0.994	0.984
gene:TraesCS4D03G0514100	Chr4D	361382524	361385694	-	361384109	Chr4D	363256624	363259797	-	363258210	1.0	0.999
gene:TraesCS4D03G0514300	Chr4D	361610960	361611882	+	361611421	Chr4D	363484661	363485583	+	363485122	1.0	1.0
gene:TraesCS4D03G0514400	Chr4D	361612019	361616018	-	361614018	Chr4D	363485720	363489682	-	363487701	0.985	0.978
gene:TraesCS4D03G0514500	Chr4D	361992785	361994911	+	361993848	Chr4D	363865092	363867206	+	363866149	0.991	0.973
gene:TraesCS4D03G0514600	Chr4D	362128444	362139114	+	362133779	Chr4D	364000541	364011201	+	364005871	0.995	0.987
gene:TraesCS4D03G0514700	Chr4D	362145020	362146398	-	362145709	Chr4D	364017684	364019062	-	364018373	1.0	0.999
gene:TraesCS4D03G0514900	Chr4D	362456311	362460671	-	362458491	Chr4D	364349972	364354320	-	364352146	0.999	0.974
gene:TraesCS4D03G0515400	Chr4D	362715117	362717616	+	362716366	Chr4D	364606752	364609251	+	364608001	1.0	1.0
gene:TraesCS4D03G0515600	Chr4D	362796575	362801412	+	362798993	Chr4D	364688232	364693035	+	364690633	1.0	0.991
gene:TraesCS4D03G0515700	Chr4D	363257684	363259550	+	363258617	Chr4D	365146120	365147986	+	365147053	0.998	0.974
gene:TraesCS4D03G0516000	Chr4D	363591182	363591973	-	363591577	Chr4D	365479102	365479893	-	365479497	1.0	0.992
gene:TraesCS4D03G0516100	Chr4D	363670358	363672954	+	363671656	Chr4D	365558064	365560660	+	365559362	1.0	1.0
gene:TraesCS4D03G0516200	Chr4D	363685263	363689070	+	363687166	Chr4D	365572965	365576773	+	365574869	1.0	0.989
gene:TraesCS4D03G0516400	Chr4D	363696354	363700015	+	363698184	Chr4D	365584071	365587724	+	365585897	1.0	0.987
gene:TraesCS4D03G0516500	Chr4D	363932780	363936915	-	363934847	Chr4D	365819601	365823746	-	365821673	1.0	0.997
gene:TraesCS4D03G0516600	Chr4D	364036382	364041050	+	364038716	Chr4D	365923248	365927902	+	365925575	0.995	0.988
gene:TraesCS4D03G0516700	Chr4D	364041788	364045370	-	364043579	Chr4D	365928652	365932225	-	365930438	0.999	0.993
gene:TraesCS4D03G0517100	Chr4D	364545600	364550402	+	364548001	Chr4D	366434355	366439003	+	366436679	0.998	0.986
gene:TraesCS4D03G0517200	Chr4D	364550764	364553981	-	364552372	Chr4D	366439365	366442522	-	366440943	0.986	0.961
gene:TraesCS4D03G0519200	Chr4D	365219134	365220001	+	365219567	Chr4D	367113911	367114778	+	367114344	1.0	1.0
gene:TraesCS4D03G0519400	Chr4D	365399468	365400221	-	365399844	Chr4D	367294250	367295003	-	367294626	1.0	1.0
gene:TraesCS4D03G0519600	Chr4D	365507276	365508116	+	365507696	Chr4D	367401882	367402722	+	367402302	1.0	0.995
gene:TraesCS4D03G0519700	Chr4D	365509755	365516194	-	365512974	Chr4D	367404362	367410801	-	367407581	1.0	1.0
gene:TraesCS4D03G0519900	Chr4D	365827549	365834106	-	365830827	Chr4D	367722007	367728564	-	367725285	1.0	1.0
gene:TraesCS4D03G0520000	Chr4D	365835437	365842849	-	365839143	Chr4D	367729895	367737297	-	367733596	1.0	1.0
gene:TraesCS4D03G0520200	Chr4D	365843506	365844024	+	365843765	Chr4D	367737954	367738472	+	367738213	1.0	1.0
gene:TraesCS4D03G0520700	Chr4D	365855197	365856159	-	365855678	Chr4D	367749665	367750627	-	367750146	0.989	0.946
gene:TraesCS4D03G0520900	Chr4D	366035189	366036118	+	366035653	Chr4D	367928577	367929506	+	367929041	1.0	1.0
gene:TraesCS4D03G0521000	Chr4D	366208150	366208623	-	366208386	Chr4D	368101177	368101650	-	368101413	1.0	0.997
gene:TraesCS4D03G0521200	Chr4D	366264192	366265990	-	366265091	Chr4D	368157249	368159047	-	368158148	1.0	0.998
gene:TraesCS4D03G0521400	Chr4D	366310385	366311865	-	366311125	Chr4D	368203434	368204914	-	368204174	1.0	1.0
gene:TraesCS4D03G0522100	Chr4D	366675837	366677107	+	366676472	Chr4D	368581353	368582623	+	368581988	1.0	1.0
gene:TraesCS4D03G0522200	Chr4D	366677375	366677740	-	366677557	Chr4D	368582891	368583256	-	368583073	1.0	0.975
gene:TraesCS4D03G0522400	Chr4D	366678672	366691242	-	366684957	Chr4D	368584188	368596783	-	368590485	1.0	0.992
gene:TraesCS4D03G0522700	Chr4D	367022862	367025727	+	367024294	Chr4D	368927130	368929995	+	368928562	1.0	1.0
gene:TraesCS4D03G0522800	Chr4D	367026466	367029874	-	367028170	Chr4D	368930753	368934096	-	368932424	0.975	0.949
gene:TraesCS4D03G0523000	Chr4D	367697550	367703168	-	367700359	Chr4D	369599853	369605481	-	369602667	1.0	1.0
gene:TraesCS4D03G0523500	Chr4D	367731206	367734956	-	367733081	Chr4D	369633483	369637231	-	369635357	1.0	1.0
gene:TraesCS4D03G0523700	Chr4D	367772825	367774928	+	367773876	Chr4D	369675085	369677191	+	369676138	1.0	0.987
gene:TraesCS4D03G0523800	Chr4D	367984361	367986570	+	367985465	Chr4D	369893734	369895943	+	369894838	1.0	1.0
gene:TraesCS4D03G0523900	Chr4D	367986944	367991460	-	367989202	Chr4D	369896317	369900797	-	369898557	0.978	0.96
gene:TraesCS4D03G0524000	Chr4D	368453575	368463190	+	368458382	Chr4D	370360456	370370024	+	370365240	0.998	0.991
gene:TraesCS4D03G0524200	Chr4D	368472147	368474040	+	368473093	Chr4D	370378939	370380832	+	370379885	1.0	1.0
gene:TraesCS4D03G0524400	Chr4D	368477797	368479862	+	368478829	Chr4D	370384589	370386656	+	370385622	0.998	0.98
gene:TraesCS4D03G0524500	Chr4D	368838632	368842980	+	368840806	Chr4D	370744914	370749262	+	370747088	1.0	1.0
gene:TraesCS4D03G0524800	Chr4D	368845416	368845897	+	368845656	Chr4D	370751698	370752179	+	370751938	1.0	1.0
gene:TraesCS4D03G0524700	Chr4D	368844672	368848370	-	368846521	Chr4D	370750954	370754653	-	370752803	1.0	0.998
gene:TraesCS4D03G0525000	Chr4D	369086195	369090887	+	369088541	Chr4D	370991739	370996408	+	370994073	0.992	0.986
gene:TraesCS4D03G0525100	Chr4D	369094421	369096949	-	369095685	Chr4D	370999633	371002161	-	371000897	1.0	0.992
gene:TraesCS4D03G0525600	Chr4D	369231273	369236389	-	369233831	Chr4D	371136308	371141437	-	371138872	1.0	0.995
gene:TraesCS4D03G0525800	Chr4D	369305270	369305788	-	369305529	Chr4D	371210028	371210546	-	371210287	1.0	1.0
gene:TraesCS4D03G0526800	Chr4D	369866102	369870087	+	369868094	Chr4D	371772792	371776752	+	371774772	1.0	0.996
gene:TraesCS4D03G0526900	Chr4D	369869859	369872648	-	369871253	Chr4D	371776524	371779311	-	371777917	0.999	0.99
gene:TraesCS4D03G0527100	Chr4D	370278711	370280685	-	370279698	Chr4D	372184761	372186735	-	372185748	1.0	0.984
gene:TraesCS4D03G0527300	Chr4D	370506470	370507198	+	370506834	Chr4D	372413149	372413877	+	372413513	1.0	1.0
gene:TraesCS4D03G0527400	Chr4D	370509608	370514029	-	370511818	Chr4D	372416283	372420729	-	372418506	1.0	0.995
gene:TraesCS4D03G0527800	Chr4D	370647881	370650658	+	370649269	Chr4D	372554537	372557314	+	372555925	1.0	1.0
gene:TraesCS4D03G0528000	Chr4D	370665682	370666945	-	370666313	Chr4D	372572329	372573591	-	372572960	0.999	0.999
gene:TraesCS4D03G0528200	Chr4D	371109153	371124571	+	371116862	Chr4D	373017137	373032558	+	373024847	0.999	0.988
gene:TraesCS4D03G0528400	Chr4D	371760402	371765020	+	371762711	Chr4D	373668334	373672959	+	373670646	1.0	0.989
gene:TraesCS4D03G0528600	Chr4D	371766130	371769748	-	371767939	Chr4D	373674069	373677704	-	373675886	0.999	0.986
gene:TraesCS4D03G0528700	Chr4D	372154767	372158677	-	372156722	Chr4D	374059112	374063017	-	374061064	0.993	0.982
gene:TraesCS4D03G0529000	Chr4D	372326200	372335738	+	372330969	Chr4D	374230512	374239623	+	374235067	0.999	0.99
gene:TraesCS4D03G0529100	Chr4D	372482728	372483816	+	372483272	Chr4D	374387322	374388410	+	374387866	1.0	0.991
gene:TraesCS4D03G0529200	Chr4D	372493491	372500339	-	372496915	Chr4D	374398100	374404943	-	374401521	0.999	0.984
gene:TraesCS4D03G0529600	Chr4D	372938991	372940822	-	372939906	Chr4D	374840870	374842701	-	374841785	1.0	0.992
gene:TraesCS4D03G0529800	Chr4D	373170203	373173318	-	373171760	Chr4D	375062884	375065999	-	375064441	1.0	1.0
gene:TraesCS4D03G0530000	Chr4D	373545621	373545872	+	373545746	Chr4D	375435221	375435472	+	375435346	1.0	1.0
gene:TraesCS4D03G0530100	Chr4D	373598390	373600730	+	373599560	Chr4D	375487971	375490311	+	375489141	1.0	1.0
gene:TraesCS4D03G0530200	Chr4D	373601295	373605590	-	373603442	Chr4D	375490876	375495131	-	375493003	0.995	0.968
gene:TraesCS4D03G0530700	Chr4D	373808154	373815004	+	373811579	Chr4D	375696016	375702872	+	375699444	0.999	0.991
gene:TraesCS4D03G0530900	Chr4D	373816710	373818752	-	373817731	Chr4D	375704578	375706620	-	375705599	1.0	1.0
gene:TraesCS4D03G0531400	Chr4D	374038430	374039409	-	374038919	Chr4D	375928552	375929531	-	375929041	1.0	0.998
gene:TraesCS4D03G0531700	Chr4D	374070083	374078160	-	374074121	Chr4D	375960153	375968229	-	375964191	1.0	0.999
gene:TraesCS4D03G0531800	Chr4D	374255395	374255869	-	374255632	Chr4D	376145314	376145788	-	376145551	1.0	1.0
gene:TraesCS4D03G0532000	Chr4D	374292564	374294929	-	374293746	Chr4D	376182448	376184813	-	376183630	1.0	0.996
gene:TraesCS4D03G0532200	Chr4D	374555949	374557492	-	374556720	Chr4D	376444934	376446474	-	376445704	0.998	0.992
gene:TraesCS4D03G0532300	Chr4D	374565902	374568967	+	374567434	Chr4D	376454898	376457967	+	376456432	1.0	0.994
gene:TraesCS4D03G0532400	Chr4D	374569693	374571943	-	374570818	Chr4D	376458693	376460943	-	376459818	1.0	1.0
gene:TraesCS4D03G0533300	Chr4D	374787293	374790091	+	374788692	Chr4D	376692991	376695754	+	376694372	0.989	0.963
gene:TraesCS4D03G0533500	Chr4D	375022407	375023684	+	375023045	Chr4D	376928350	376929624	+	376928987	1.0	0.984
gene:TraesCS4D03G0533600	Chr4D	375024477	375025881	+	375025179	Chr4D	376930417	376931822	+	376931119	1.0	0.987
gene:TraesCS4D03G0533900	Chr4D	375071003	375071641	+	375071322	Chr4D	376976947	376977583	+	376977265	0.996	0.978
gene:TraesCS4D03G0534000	Chr4D	375073446	375074865	+	375074155	Chr4D	376979385	376980804	+	376980094	1.0	1.0
gene:TraesCS4D03G0534200	Chr4D	375077497	375077772	-	375077634	Chr4D	376983416	376983691	-	376983553	1.0	0.985
gene:TraesCS4D03G0534300	Chr4D	375077969	375081232	+	375079600	Chr4D	376983888	376987155	+	376985521	1.0	1.0
gene:TraesCS4D03G0534500	Chr4D	375083589	375101932	+	375092760	Chr4D	376989512	377007755	+	376998633	0.994	0.987
gene:TraesCS4D03G0534700	Chr4D	375332781	375339420	+	375336100	Chr4D	377237337	377243958	+	377240647	1.0	0.99
gene:TraesCS4D03G0534800	Chr4D	375341531	375342181	-	375341856	Chr4D	377246069	377246719	-	377246394	0.998	0.96
gene:TraesCS4D03G0535400	Chr4D	375461720	375462571	+	375462145	Chr4D	377366238	377367095	+	377366666	0.998	0.96
gene:TraesCS4D03G0535800	Chr4D	375683683	375689892	+	375686787	Chr4D	377587758	377593939	+	377590848	0.999	0.988
gene:TraesCS4D03G0536300	Chr4D	377792211	377798491	+	377795351	Chr4D	379152653	379158918	+	379155785	1.0	0.987
gene:TraesCS4D03G0536800	Chr4D	378204220	378208511	+	378206365	Chr4D	379564575	379568860	+	379566717	1.0	0.991
gene:TraesCS4D03G0536900	Chr4D	378211350	378215388	+	378213369	Chr4D	379571705	379575743	+	379573724	1.0	0.995
gene:TraesCS4D03G0537000	Chr4D	378218244	378227841	+	378223042	Chr4D	379578599	379588188	+	379583393	0.999	0.992
gene:TraesCS4D03G0537100	Chr4D	378392912	378395160	-	378394036	Chr4D	379753272	379755516	-	379754394	0.998	0.993
gene:TraesCS4D03G0537200	Chr4D	378440561	378444634	+	378442597	Chr4D	379800906	379804987	+	379802946	1.0	1.0
gene:TraesCS4D03G0537400	Chr4D	378446445	378449577	-	378448011	Chr4D	379806798	379809930	-	379808364	1.0	1.0
gene:TraesCS4D03G0537600	Chr4D	378691200	378695919	+	378693559	Chr4D	380051674	380056372	+	380054023	1.0	1.0
gene:TraesCS4D03G0537700	Chr4D	378696648	378707128	-	378701888	Chr4D	380057101	380067584	-	380062342	0.999	0.992
gene:TraesCS4D03G0538100	Chr4D	379086882	379092630	+	379089756	Chr4D	380465107	380470861	+	380467984	1.0	0.994
gene:TraesCS4D03G0538300	Chr4D	379096449	379097438	+	379096943	Chr4D	380474675	380475664	+	380475169	1.0	0.981
gene:TraesCS4D03G0538400	Chr4D	379101236	379104056	+	379102646	Chr4D	380479429	380482247	+	380480838	0.996	0.986
gene:TraesCS4D03G0539200	Chr4D	379198995	379200551	-	379199773	Chr4D	380576332	380577888	-	380577110	1.0	0.989
gene:TraesCS4D03G0539500	Chr4D	379287953	379292446	+	379290199	Chr4D	380664976	380669468	+	380667222	1.0	0.997
gene:TraesCS4D03G0539600	Chr4D	379302730	379303387	+	379303058	Chr4D	380679743	380680400	+	380680071	1.0	0.998
gene:TraesCS4D03G0539700	Chr4D	379437047	379440213	-	379438630	Chr4D	380813915	380817054	-	380815484	0.991	0.98
gene:TraesCS4D03G0539800	Chr4D	379440264	379444978	+	379442621	Chr4D	380817117	380821733	+	380819425	0.975	0.967
gene:TraesCS4D03G0540000	Chr4D	379512272	379514457	+	379513364	Chr4D	380888990	380891175	+	380890082	1.0	1.0
gene:TraesCS4D03G0540300	Chr4D	379715089	379719879	+	379717484	Chr4D	381087567	381092318	+	381089942	1.0	0.985
gene:TraesCS4D03G0540600	Chr4D	380090058	380093436	+	380091747	Chr4D	381461333	381464705	+	381463019	1.0	0.996
gene:TraesCS4D03G0540800	Chr4D	380181285	380181571	+	380181428	Chr4D	381551646	381551932	+	381551789	1.0	1.0
gene:TraesCS4D03G0540900	Chr4D	380182407	380189587	-	380185997	Chr4D	381552768	381559708	-	381556238	1.0	0.996
gene:TraesCS4D03G0541200	Chr4D	380228346	380230408	+	380229377	Chr4D	381598453	381600511	+	381599482	0.996	0.978
gene:TraesCS4D03G0541500	Chr4D	380270693	380273906	+	380272299	Chr4D	381640231	381643444	+	381641837	1.0	1.0
gene:TraesCS4D03G0541600	Chr4D	380382409	380386684	+	380384546	Chr4D	381751886	381756141	+	381754013	1.0	0.999
gene:TraesCS4D03G0541700	Chr4D	380388729	380392956	+	380390842	Chr4D	381758186	381762255	+	381760220	0.995	0.981
gene:TraesCS4D03G0541800	Chr4D	380393395	380397995	-	380395695	Chr4D	381762694	381767268	-	381764981	0.964	0.946
gene:TraesCS4D03G0542100	Chr4D	380465310	380466114	+	380465712	Chr4D	381833883	381834687	+	381834285	1.0	0.995
gene:TraesCS4D03G0542700	Chr4D	380728454	380730683	-	380729568	Chr4D	382095305	382097534	-	382096419	1.0	0.992
gene:TraesCS4D03G0542900	Chr4D	380733188	380736739	-	380734963	Chr4D	382100015	382103576	-	382101795	1.0	1.0
gene:TraesCS4D03G0543000	Chr4D	380804479	380809126	-	380806802	Chr4D	382171302	382175962	-	382173632	0.992	0.968
gene:TraesCS4D03G0543300	Chr4D	381031063	381032828	-	381031945	Chr4D	382397508	382399273	-	382398390	1.0	1.0
gene:TraesCS4D03G0543500	Chr4D	381069722	381077152	-	381073437	Chr4D	382436158	382443589	-	382439873	1.0	0.992
gene:TraesCS4D03G0543600	Chr4D	381336043	381336801	-	381336422	Chr4D	382698910	382699668	-	382699289	1.0	1.0
gene:TraesCS4D03G0543900	Chr4D	381483114	381491347	+	381487230	Chr4D	382845782	382854001	+	382849891	1.0	1.0
gene:TraesCS4D03G0544100	Chr4D	381667822	381669763	+	381668792	Chr4D	383030453	383032400	+	383031426	1.0	0.955
gene:TraesCS4D03G0544200	Chr4D	381859483	381865247	+	381862365	Chr4D	383211109	383216830	+	383213969	0.992	0.982
gene:TraesCS4D03G0544300	Chr4D	381868152	381871180	-	381869666	Chr4D	383219743	383222771	-	383221257	1.0	1.0
gene:TraesCS4D03G0544600	Chr4D	382301950	382308033	+	382304991	Chr4D	383651823	383657906	+	383654864	1.0	1.0
gene:TraesCS4D03G0544800	Chr4D	382715121	382717273	+	382716197	Chr4D	384064453	384066563	+	384065508	0.978	0.957
gene:TraesCS4D03G0545100	Chr4D	383755694	383756612	+	383756153	Chr4D	385100985	385101903	+	385101444	1.0	1.0
gene:TraesCS4D03G0545600	Chr4D	384240693	384241004	-	384240848	Chr4D	385584358	385584669	-	385584513	1.0	0.996
gene:TraesCS4D03G0545700	Chr4D	384638711	384641120	+	384639915	Chr4D	385980862	385983262	+	385982062	0.992	0.974
gene:TraesCS4D03G0545800	Chr4D	384917875	384920369	-	384919122	Chr4D	386272546	386275049	-	386273797	0.999	0.985
gene:TraesCS4D03G0546200	Chr4D	384939190	384942108	+	384940649	Chr4D	386293781	386296699	+	386295240	1.0	1.0
gene:TraesCS4D03G0546300	Chr4D	384942617	384943785	-	384943201	Chr4D	386297208	386298354	-	386297781	0.974	0.952
gene:TraesCS4D03G0546700	Chr4D	385476937	385479290	+	385478113	Chr4D	386831680	386834021	+	386832850	0.981	0.948
gene:TraesCS4D03G0546900	Chr4D	385484630	385485854	+	385485242	Chr4D	386839366	386840587	+	386839976	0.994	0.957
gene:TraesCS4D03G0547100	Chr4D	385598455	385599638	+	385599046	Chr4D	386953275	386954458	+	386953866	1.0	1.0
gene:TraesCS4D03G0547400	Chr4D	385665833	385667125	+	385666479	Chr4D	387020655	387021947	+	387021301	1.0	1.0
gene:TraesCS4D03G0548000	Chr4D	385947484	385949011	+	385948247	Chr4D	387301700	387303227	+	387302463	1.0	0.993
gene:TraesCS4D03G0548100	Chr4D	385949083	385953744	-	385951413	Chr4D	387303299	387307920	-	387305609	0.989	0.952
gene:TraesCS4D03G0548400	Chr4D	386090736	386091606	+	386091171	Chr4D	387444838	387445708	+	387445273	1.0	1.0
gene:TraesCS4D03G0548900	Chr4D	386170108	386170938	+	386170523	Chr4D	387537213	387538043	+	387537628	0.996	0.938
gene:TraesCS4D03G0549000	Chr4D	386335499	386338295	+	386336897	Chr4D	387702778	387705574	+	387704176	1.0	0.998
gene:TraesCS4D03G0549200	Chr4D	386399543	386405230	-	386402386	Chr4D	387766819	387772507	-	387769663	1.0	0.997
gene:TraesCS4D03G0549600	Chr4D	386515797	386517738	+	386516767	Chr4D	387882377	387884318	+	387883347	1.0	1.0
gene:TraesCS4D03G0549700	Chr4D	386689335	386692088	-	386690711	Chr4D	388055466	388058193	-	388056829	0.993	0.98
gene:TraesCS4D03G0550100	Chr4D	386795078	386798282	+	386796680	Chr4D	388161463	388164512	+	388162987	0.932	0.923
gene:TraesCS4D03G0550300	Chr4D	386802156	386806437	-	386804296	Chr4D	388168386	388172674	-	388170530	1.0	0.991
gene:TraesCS4D03G0550900	Chr4D	386958048	386961299	-	386959673	Chr4D	388324242	388327486	-	388325864	0.999	0.985
gene:TraesCS4D03G0551300	Chr4D	387044295	387049640	-	387046967	Chr4D	388410392	388415750	-	388413071	0.994	0.979
gene:TraesCS4D03G0551400	Chr4D	387291871	387295903	+	387293887	Chr4D	388657059	388661073	+	388659066	1.0	0.995
gene:TraesCS4D03G0551900	Chr4D	387402627	387406271	+	387404449	Chr4D	388767798	388771435	+	388769616	0.989	0.963
gene:TraesCS4D03G0552400	Chr4D	387713554	387716519	+	387715036	Chr4D	389078297	389081245	+	389079771	0.991	0.971
gene:TraesCS4D03G0552500	Chr4D	387715105	387716205	-	387715655	Chr4D	389079831	389080931	-	389080381	1.0	0.988
gene:TraesCS4D03G0552800	Chr4D	387768656	387773977	-	387771316	Chr4D	389133417	389138738	-	389136077	1.0	0.993
gene:TraesCS4D03G0553000	Chr4D	388074098	388075657	+	388074877	Chr4D	389424123	389425686	+	389424904	0.996	0.984
gene:TraesCS4D03G0553100	Chr4D	388077992	388081637	-	388079814	Chr4D	389428021	389431677	-	389429849	0.997	0.975
gene:TraesCS4D03G0553300	Chr4D	388082105	388091281	-	388086693	Chr4D	389432145	389441097	-	389436621	1.0	0.994
gene:TraesCS4D03G0553500	Chr4D	388715442	388719974	+	388717708	Chr4D	390064853	390069362	+	390067107	0.999	0.997
gene:TraesCS4D03G0553600	Chr4D	388778227	388782289	+	388780258	Chr4D	390127346	390131408	+	390129377	1.0	0.993
gene:TraesCS4D03G0554100	Chr4D	388881374	388885328	+	388883351	Chr4D	390230271	390234179	+	390232225	0.98	0.975
gene:TraesCS4D03G0554200	Chr4D	388885200	388888496	-	388886848	Chr4D	390234081	390237364	-	390235722	0.984	0.934
gene:TraesCS4D03G0554300	Chr4D	388908323	388910204	-	388909263	Chr4D	390257156	390259037	-	390258096	1.0	0.994
gene:TraesCS4D03G0554600	Chr4D	389181397	389187122	-	389184259	Chr4D	390529446	390535170	-	390532308	1.0	0.991
gene:TraesCS4D03G0554800	Chr4D	389408135	389408431	-	389408283	Chr4D	390754766	390755062	-	390754914	1.0	0.996
gene:TraesCS4D03G0555100	Chr4D	389409675	389410052	+	389409863	Chr4D	390756302	390756679	+	390756490	1.0	0.994
gene:TraesCS4D03G0555200	Chr4D	389435859	389439449	+	389437654	Chr4D	390782463	390786064	+	390784263	1.0	0.97
gene:TraesCS4D03G0555500	Chr4D	389450549	389452294	+	389451421	Chr4D	390797305	390799048	+	390798176	0.998	0.986
gene:TraesCS4D03G0555700	Chr4D	389527352	389531111	+	389529231	Chr4D	390874112	390877858	+	390875985	1.0	0.988
gene:TraesCS4D03G0555800	Chr4D	389531440	389535639	-	389533539	Chr4D	390878206	390882405	-	390880305	1.0	0.99
gene:TraesCS4D03G0556100	Chr4D	390226504	390227226	+	390226865	Chr4D	391553548	391554267	+	391553907	0.995	0.987
gene:TraesCS4D03G0556200	Chr4D	390227776	390231818	-	390229797	Chr4D	391554817	391558859	-	391556838	0.999	0.986
gene:TraesCS4D03G0556300	Chr4D	390229993	390231540	+	390230766	Chr4D	391557034	391558581	+	391557807	1.0	0.989
gene:TraesCS4D03G0556400	Chr4D	390547546	390550582	+	390549064	Chr4D	391874208	391877244	+	391875726	1.0	1.0
gene:TraesCS4D03G0556500	Chr4D	390550794	390556875	-	390553834	Chr4D	391877456	391883538	-	391880497	0.987	0.968
gene:TraesCS4D03G0557200	Chr4D	390799895	390800800	+	390800347	Chr4D	392126384	392127289	+	392126836	1.0	1.0
gene:TraesCS4D03G0557300	Chr4D	390805420	390806171	+	390805795	Chr4D	392131921	392132672	+	392132296	1.0	0.987
gene:TraesCS4D03G0557400	Chr4D	390814020	390819556	-	390816788	Chr4D	392140522	392146059	-	392143290	1.0	0.994
gene:TraesCS4D03G0557500	Chr4D	390854379	390861867	-	390858123	Chr4D	392180534	392187358	-	392183946	1.0	1.0
gene:TraesCS4D03G0557900	Chr4D	390974302	390977225	-	390975763	Chr4D	392299034	392301957	-	392300495	1.0	1.0
gene:TraesCS4D03G0558100	Chr4D	390980819	390986838	+	390983828	Chr4D	392305558	392311601	+	392308579	1.0	0.988
