gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS7B03G0572700	Chr7B	372878753	372882441	+	372880597	Chr7B	363722386	363726053	+	363724219	0.999	0.991
gene:TraesCS7B03G0572800	Chr7B	373060492	373064965	-	373062728	Chr7B	363903598	363908071	-	363905834	1.0	1.0
gene:TraesCS7B03G0572900	Chr7B	373361597	373366069	+	373363833	Chr7B	364203469	364207908	+	364205688	1.0	0.998
gene:TraesCS7B03G0573000	Chr7B	373665099	373671536	-	373668317	Chr7B	364508610	364515040	-	364511825	0.997	0.995
gene:TraesCS7B03G0573500	Chr7B	374115780	374124826	-	374120303	Chr7B	364958402	364967450	-	364962926	1.0	0.989
gene:TraesCS7B03G0573600	Chr7B	374508311	374514934	-	374511622	Chr7B	365350794	365357409	-	365354101	0.999	0.99
gene:TraesCS7B03G0573900	Chr7B	375270405	375275635	-	375273020	Chr7B	366111195	366116441	-	366113818	1.0	0.998
gene:TraesCS7B03G0574100	Chr7B	375279577	375286159	-	375282868	Chr7B	366120377	366126968	-	366123672	1.0	0.992
gene:TraesCS7B03G0574400	Chr7B	375696918	375702396	+	375699657	Chr7B	366530601	366536032	+	366533316	0.996	0.973
gene:TraesCS7B03G0574500	Chr7B	375965857	375970825	+	375968341	Chr7B	366799659	366804673	+	366802166	1.0	0.982
gene:TraesCS7B03G0574600	Chr7B	375972090	375976307	-	375974198	Chr7B	366805939	366810154	-	366808046	1.0	1.0
gene:TraesCS7B03G0574900	Chr7B	376246720	376247642	+	376247181	Chr7B	367079592	367080514	+	367080053	1.0	1.0
gene:TraesCS7B03G0575000	Chr7B	376273523	376277833	-	376275678	Chr7B	367106402	367110712	-	367108557	1.0	0.996
gene:TraesCS7B03G0575300	Chr7B	376284072	376291204	-	376287638	Chr7B	367116952	367124074	-	367120513	0.998	0.987
gene:TraesCS7B03G0575700	Chr7B	376563958	376574336	-	376569147	Chr7B	367395133	367405528	-	367400330	0.999	0.986
gene:TraesCS7B03G0576200	Chr7B	376944625	376945755	+	376945190	Chr7B	367774446	367775576	+	367775011	1.0	0.994
gene:TraesCS7B03G0576300	Chr7B	377054161	377060195	-	377057178	Chr7B	367878649	367884683	-	367881666	1.0	0.995
gene:TraesCS7B03G0576400	Chr7B	377061480	377068225	-	377064852	Chr7B	367885962	367892709	-	367889335	1.0	0.995
gene:TraesCS7B03G0577000	Chr7B	377294215	377309040	+	377301627	Chr7B	368118629	368133456	+	368126042	1.0	0.991
gene:TraesCS7B03G0577300	Chr7B	377403384	377407594	+	377405489	Chr7B	368229101	368233267	+	368231184	0.997	0.989
gene:TraesCS7B03G0577700	Chr7B	378061251	378067295	+	378064273	Chr7B	368837632	368843676	+	368840654	0.999	0.993
gene:TraesCS7B03G0578200	Chr7B	378589872	378593775	+	378591823	Chr7B	369361302	369365205	+	369363253	1.0	0.991
gene:TraesCS7B03G0578600	Chr7B	378807908	378809684	+	378808796	Chr7B	369536157	369537933	+	369537045	1.0	0.99
gene:TraesCS7B03G0578700	Chr7B	378837424	378838590	+	378838007	Chr7B	369565677	369566844	+	369566260	0.992	0.966
gene:TraesCS7B03G0578800	Chr7B	378839426	378845717	-	378842571	Chr7B	369567680	369573972	-	369570826	1.0	0.999
gene:TraesCS7B03G0578900	Chr7B	378990889	379000387	-	378995638	Chr7B	369718787	369728292	-	369723539	0.998	0.987
gene:TraesCS7B03G0579000	Chr7B	379001549	379005086	-	379003317	Chr7B	369729454	369733001	-	369731227	1.0	0.997
gene:TraesCS7B03G0579400	Chr7B	379257542	379258171	+	379257856	Chr7B	369984490	369985119	+	369984804	1.0	1.0
gene:TraesCS7B03G0579500	Chr7B	379258547	379261332	-	379259939	Chr7B	369985495	369988283	-	369986889	1.0	1.0
gene:TraesCS7B03G0579600	Chr7B	379464074	379466588	+	379465331	Chr7B	370188588	370191071	+	370189829	0.996	0.992
gene:TraesCS7B03G0579800	Chr7B	379473626	379478842	-	379476234	Chr7B	370198113	370203309	-	370200711	0.994	0.984
gene:TraesCS7B03G0580000	Chr7B	379662064	379667019	-	379664541	Chr7B	370386632	370391569	-	370389100	0.994	0.986
gene:TraesCS7B03G0580100	Chr7B	379669889	379672422	-	379671155	Chr7B	370394449	370396930	-	370395689	0.999	0.957
gene:TraesCS7B03G0580200	Chr7B	379713955	379717154	-	379715554	Chr7B	370438454	370441653	-	370440053	1.0	0.976
gene:TraesCS7B03G0580500	Chr7B	380042852	380044147	-	380043499	Chr7B	370766434	370767728	-	370767081	1.0	0.995
gene:TraesCS7B03G0580600	Chr7B	380186727	380189072	+	380187899	Chr7B	370910251	370912596	+	370911423	1.0	1.0
gene:TraesCS7B03G0581200	Chr7B	380697845	380700632	+	380699238	Chr7B	371420522	371423303	+	371421912	0.992	0.973
gene:TraesCS7B03G0581300	Chr7B	380702927	380705590	-	380704258	Chr7B	371425585	371428247	-	371426916	1.0	0.984
gene:TraesCS7B03G0581800	Chr7B	381059836	381061908	+	381060872	Chr7B	371780751	371782842	+	371781796	1.0	0.983
gene:TraesCS7B03G0581900	Chr7B	381191498	381195033	-	381193265	Chr7B	371912524	371916056	-	371914290	0.999	0.991
gene:TraesCS7B03G0582200	Chr7B	381281681	381287180	+	381284430	Chr7B	372002680	372008164	+	372005422	1.0	0.999
gene:TraesCS7B03G0582300	Chr7B	381307476	381311409	+	381309442	Chr7B	372028264	372032197	+	372030230	1.0	0.998
gene:TraesCS7B03G0582400	Chr7B	381392044	381392640	-	381392342	Chr7B	372111822	372112418	-	372112120	1.0	1.0
gene:TraesCS7B03G0582900	Chr7B	381577298	381579806	-	381578552	Chr7B	372296701	372299221	-	372297961	0.999	0.99
gene:TraesCS7B03G0583000	Chr7B	381848336	381859254	+	381853795	Chr7B	372566914	372577829	+	372572371	1.0	0.994
gene:TraesCS7B03G0583200	Chr7B	382068394	382070197	+	382069295	Chr7B	372781908	372783711	+	372782809	1.0	0.996
gene:TraesCS7B03G0583800	Chr7B	382606558	382612810	+	382609684	Chr7B	373316344	373322621	+	373319482	0.998	0.993
gene:TraesCS7B03G0584000	Chr7B	382644109	382644861	-	382644485	Chr7B	373353938	373354690	-	373354314	1.0	0.992
gene:TraesCS7B03G0585800	Chr7B	383660137	383665628	+	383662882	Chr7B	374356429	374361920	+	374359174	1.0	0.995
gene:TraesCS7B03G0585900	Chr7B	383678545	383680778	-	383679661	Chr7B	374374853	374377086	-	374375969	1.0	1.0
gene:TraesCS7B03G0586100	Chr7B	383979404	383981197	+	383980300	Chr7B	374674268	374676061	+	374675164	1.0	1.0
gene:TraesCS7B03G0586700	Chr7B	384025049	384026849	+	384025949	Chr7B	374719854	374721654	+	374720754	1.0	1.0
gene:TraesCS7B03G0586900	Chr7B	384085058	384087040	+	384086049	Chr7B	374779857	374781838	+	374780847	0.999	0.992
gene:TraesCS7B03G0587400	Chr7B	384306990	384309327	+	384308158	Chr7B	375001849	375004186	+	375003017	1.0	0.99
gene:TraesCS7B03G0587500	Chr7B	384311964	384317756	+	384314860	Chr7B	375006823	375012338	+	375009580	1.0	0.986
gene:TraesCS7B03G0587600	Chr7B	384326306	384327373	+	384326839	Chr7B	375020888	375021946	+	375021417	0.99	0.975
gene:TraesCS7B03G0587900	Chr7B	384751237	384756255	+	384753746	Chr7B	375447205	375452223	+	375449714	1.0	1.0
gene:TraesCS7B03G0588000	Chr7B	384781551	384782538	-	384782044	Chr7B	375476780	375477772	-	375477276	1.0	0.983
gene:TraesCS7B03G0588100	Chr7B	384783575	384785602	-	384784588	Chr7B	375478809	375480836	-	375479822	1.0	1.0
gene:TraesCS7B03G0588600	Chr7B	384956311	384961445	+	384958878	Chr7B	375650590	375655724	+	375653157	1.0	1.0
gene:TraesCS7B03G0588700	Chr7B	385098517	385099463	-	385098990	Chr7B	375792787	375793733	-	375793260	1.0	0.979
gene:TraesCS7B03G0588800	Chr7B	385106229	385107062	-	385106645	Chr7B	375800499	375801332	-	375800915	1.0	1.0
gene:TraesCS7B03G0589400	Chr7B	385712894	385716192	-	385714543	Chr7B	376408666	376411961	-	376410313	1.0	0.989
gene:TraesCS7B03G0590000	Chr7B	386055012	386060046	+	386057529	Chr7B	376750353	376755148	+	376752750	0.932	0.931
gene:TraesCS7B03G0590100	Chr7B	386066198	386069949	-	386068073	Chr7B	376761335	376765084	-	376763209	1.0	1.0
gene:TraesCS7B03G0590600	Chr7B	386355335	386358044	+	386356689	Chr7B	377049721	377052430	+	377051075	1.0	1.0
gene:TraesCS7B03G0590800	Chr7B	386382952	386385427	-	386384189	Chr7B	377077350	377079825	-	377078587	1.0	1.0
gene:TraesCS7B03G0590900	Chr7B	386445893	386452344	+	386449118	Chr7B	377139770	377146216	+	377142993	1.0	0.999
gene:TraesCS7B03G0591000	Chr7B	386495670	386499577	+	386497623	Chr7B	377188926	377192836	+	377190881	1.0	0.991
gene:TraesCS7B03G0591100	Chr7B	386500702	386504568	+	386502635	Chr7B	377193961	377197827	+	377195894	1.0	1.0
gene:TraesCS7B03G0591300	Chr7B	386506589	386508708	-	386507648	Chr7B	377199849	377201988	-	377200918	1.0	0.987
gene:TraesCS7B03G0591400	Chr7B	386509777	386511831	-	386510804	Chr7B	377203057	377205111	-	377204084	1.0	0.998
gene:TraesCS7B03G0591500	Chr7B	386552550	386557676	-	386555113	Chr7B	377245761	377250865	-	377248313	0.991	0.988
gene:TraesCS7B03G0592000	Chr7B	386741455	386743641	+	386742548	Chr7B	377433599	377435785	+	377434692	1.0	0.999
gene:TraesCS7B03G0592100	Chr7B	386826793	386832280	+	386829536	Chr7B	377518922	377524431	+	377521676	0.997	0.982
gene:TraesCS7B03G0593000	Chr7B	386857291	386862348	-	386859819	Chr7B	377549139	377554180	-	377551659	0.997	0.987
gene:TraesCS7B03G0593200	Chr7B	387720688	387723432	+	387722060	Chr7B	378413538	378416282	+	378414910	1.0	1.0
gene:TraesCS7B03G0593600	Chr7B	387736641	387740123	+	387738382	Chr7B	378429577	378433064	+	378431320	0.997	0.984
gene:TraesCS7B03G0594300	Chr7B	387946520	387950610	+	387948565	Chr7B	378637854	378641917	+	378639885	0.983	0.958
gene:TraesCS7B03G0594500	Chr7B	388082310	388084299	+	388083304	Chr7B	378771204	378773192	+	378772198	0.994	0.966
gene:TraesCS7B03G0595000	Chr7B	388403209	388406051	+	388404630	Chr7B	379103662	379106504	+	379105083	1.0	0.992
gene:TraesCS7B03G0595100	Chr7B	388406495	388419395	-	388412945	Chr7B	379106948	379119846	-	379113397	1.0	0.99
gene:TraesCS7B03G0595500	Chr7B	388594518	388599942	-	388597230	Chr7B	379294817	379300241	-	379297529	1.0	0.995
gene:TraesCS7B03G0595700	Chr7B	388978659	388984902	-	388981780	Chr7B	379678750	379684763	-	379681756	1.0	0.998
gene:TraesCS7B03G0595800	Chr7B	389274030	389279066	+	389276548	Chr7B	379973706	379978739	+	379976222	1.0	0.999
gene:TraesCS7B03G0596000	Chr7B	389709325	389713943	+	389711634	Chr7B	380407679	380412297	+	380409988	1.0	1.0
gene:TraesCS7B03G0596100	Chr7B	389810571	389811536	-	389811053	Chr7B	380519643	380520608	-	380520125	1.0	1.0
gene:TraesCS7B03G0596200	Chr7B	389827089	389828959	-	389828024	Chr7B	380536140	380538010	-	380537075	1.0	1.0
gene:TraesCS7B03G0596400	Chr7B	390125267	390126430	-	390125848	Chr7B	380834608	380835771	-	380835189	1.0	1.0
gene:TraesCS7B03G0596500	Chr7B	390752894	390753563	+	390753228	Chr7B	381485426	381486095	+	381485760	1.0	0.998
gene:TraesCS7B03G0596600	Chr7B	390893148	390900228	+	390896688	Chr7B	381624227	381631312	+	381627769	1.0	1.0
gene:TraesCS7B03G0596700	Chr7B	391355861	391365553	+	391360707	Chr7B	382085203	382094891	+	382090047	1.0	0.998
gene:TraesCS7B03G0596900	Chr7B	391366238	391369748	-	391367993	Chr7B	382095576	382099086	-	382097331	1.0	0.999
gene:TraesCS7B03G0597700	Chr7B	391876277	391879858	-	391878067	Chr7B	382603340	382606925	-	382605132	1.0	0.993
gene:TraesCS7B03G0598100	Chr7B	392360301	392361232	+	392360766	Chr7B	383077964	383078895	+	383078429	1.0	1.0
gene:TraesCS7B03G0598300	Chr7B	392365952	392369988	-	392367970	Chr7B	383083616	383087646	-	383085631	1.0	0.998
gene:TraesCS7B03G0598400	Chr7B	392370138	392373795	+	392371966	Chr7B	383087796	383091453	+	383089624	1.0	1.0
gene:TraesCS7B03G0598600	Chr7B	392788927	392794167	+	392791547	Chr7B	383533444	383538682	+	383536063	1.0	1.0
gene:TraesCS7B03G0598800	Chr7B	392795584	392799226	-	392797405	Chr7B	383540099	383543741	-	383541920	1.0	1.0
gene:TraesCS7B03G0598900	Chr7B	392811409	392811672	+	392811540	Chr7B	383556044	383556307	+	383556175	1.0	0.988
gene:TraesCS7B03G0599300	Chr7B	393014368	393014888	-	393014628	Chr7B	383751667	383752187	-	383751927	1.0	1.0
gene:TraesCS7B03G0599400	Chr7B	393071027	393100687	-	393085857	Chr7B	383779667	383809267	-	383794467	1.0	1.0
gene:TraesCS7B03G0599600	Chr7B	393152613	393156624	-	393154618	Chr7B	383861073	383865086	-	383863079	1.0	1.0
gene:TraesCS7B03G0599700	Chr7B	393293915	393294202	+	393294058	Chr7B	384000989	384001276	+	384001132	1.0	1.0
gene:TraesCS7B03G0599800	Chr7B	393295017	393303638	+	393299327	Chr7B	384002091	384010712	+	384006401	1.0	1.0
gene:TraesCS7B03G0600400	Chr7B	393306922	393310660	-	393308791	Chr7B	384013861	384017609	-	384015735	1.0	0.991
gene:TraesCS7B03G0601700	Chr7B	396177224	396181954	-	396179589	Chr7B	386881290	386886021	-	386883655	1.0	0.987
gene:TraesCS7B03G0602200	Chr7B	396246779	396247240	-	396247009	Chr7B	386950831	386951292	-	386951061	1.0	1.0
gene:TraesCS7B03G0603700	Chr7B	397331839	397339640	+	397335739	Chr7B	387689597	387697382	+	387693489	1.0	1.0
gene:TraesCS7B03G0604500	Chr7B	397495538	397497208	+	397496373	Chr7B	387853231	387854901	+	387854066	1.0	1.0
gene:TraesCS7B03G0604600	Chr7B	397497608	397497880	-	397497744	Chr7B	387855301	387855573	-	387855437	1.0	1.0
gene:TraesCS7B03G0604800	Chr7B	397507750	397509562	-	397508656	Chr7B	387865145	387866958	-	387866051	1.0	0.994
gene:TraesCS7B03G0604900	Chr7B	397510183	397512021	-	397511102	Chr7B	387867576	387869407	-	387868491	1.0	1.0
gene:TraesCS7B03G0605300	Chr7B	397928039	397929031	-	397928535	Chr7B	388293504	388294496	-	388294000	1.0	0.996
gene:TraesCS7B03G0605500	Chr7B	398006467	398010460	+	398008463	Chr7B	388371638	388375617	+	388373627	1.0	0.998
gene:TraesCS7B03G0605600	Chr7B	398085451	398088332	+	398086891	Chr7B	388446076	388448993	+	388447534	1.0	0.993
gene:TraesCS7B03G0605700	Chr7B	398091888	398095467	-	398093677	Chr7B	388452549	388456129	-	388454339	1.0	1.0
gene:TraesCS7B03G0606200	Chr7B	398544348	398550220	+	398547284	Chr7B	388899396	388905286	+	388902341	1.0	0.998
gene:TraesCS7B03G0606300	Chr7B	398554718	398558067	-	398556392	Chr7B	388909820	388913170	-	388911495	1.0	0.996
gene:TraesCS7B03G0606600	Chr7B	399083820	399087240	+	399085530	Chr7B	389443917	389447332	+	389445624	1.0	0.996
gene:TraesCS7B03G0606700	Chr7B	399087848	399088936	+	399088392	Chr7B	389447940	389449028	+	389448484	1.0	0.998
gene:TraesCS7B03G0607000	Chr7B	399448602	399452511	+	399450556	Chr7B	389808700	389812608	+	389810654	1.0	1.0
gene:TraesCS7B03G0607200	Chr7B	399465182	399465931	-	399465556	Chr7B	389825278	389826027	-	389825652	1.0	0.997
gene:TraesCS7B03G0607400	Chr7B	399509994	399511106	+	399510550	Chr7B	389870070	389871182	+	389870626	1.0	1.0
gene:TraesCS7B03G0607600	Chr7B	399596340	399597434	+	399596887	Chr7B	389956380	389957474	+	389956927	1.0	1.0
gene:TraesCS7B03G0607700	Chr7B	399744998	399748686	-	399746842	Chr7B	390105062	390108738	-	390106900	0.999	0.992
gene:TraesCS7B03G0607800	Chr7B	399925387	399929483	+	399927435	Chr7B	390285429	390289526	+	390287477	1.0	1.0
gene:TraesCS7B03G0608100	Chr7B	400268454	400270650	-	400269552	Chr7B	390628489	390630685	-	390629587	1.0	1.0
gene:TraesCS7B03G0608800	Chr7B	400721466	400721765	+	400721615	Chr7B	391080750	391081049	+	391080899	1.0	1.0
gene:TraesCS7B03G0609200	Chr7B	401839419	401842361	-	401840890	Chr7B	392196409	392199351	-	392197880	1.0	1.0
gene:TraesCS7B03G0609600	Chr7B	401896471	401898161	-	401897316	Chr7B	392253461	392255151	-	392254306	1.0	1.0
gene:TraesCS7B03G0611000	Chr7B	402500265	402502762	+	402501513	Chr7B	392872170	392874667	+	392873418	1.0	1.0
gene:TraesCS7B03G0611200	Chr7B	403279931	403280658	+	403280294	Chr7B	393637655	393638373	+	393638014	1.0	0.965
gene:TraesCS7B03G0611400	Chr7B	403828767	403830352	-	403829559	Chr7B	394196695	394198280	-	394197487	1.0	1.0
gene:TraesCS7B03G0611700	Chr7B	403992007	403995058	+	403993532	Chr7B	394360070	394363119	+	394361594	0.998	0.994
gene:TraesCS7B03G0612200	Chr7B	404432918	404438457	+	404435687	Chr7B	394804948	394810491	+	394807719	1.0	1.0
gene:TraesCS7B03G0612500	Chr7B	404440951	404443122	+	404442036	Chr7B	394812985	394815155	+	394814070	1.0	0.979
gene:TraesCS7B03G0612900	Chr7B	404456190	404457468	-	404456829	Chr7B	394828236	394829514	-	394828875	1.0	1.0
gene:TraesCS7B03G0613200	Chr7B	404524654	404525977	-	404525315	Chr7B	394896265	394897588	-	394896926	1.0	1.0
gene:TraesCS7B03G0613300	Chr7B	404532467	404536052	-	404534259	Chr7B	394904082	394907673	-	394905877	1.0	0.998
gene:TraesCS7B03G0614000	Chr7B	405277174	405277784	-	405277479	Chr7B	395646824	395647434	-	395647129	1.0	1.0
gene:TraesCS7B03G0614100	Chr7B	405285776	405286222	+	405285999	Chr7B	395655425	395655871	+	395655648	1.0	1.0
gene:TraesCS7B03G0614200	Chr7B	405289168	405291195	+	405290181	Chr7B	395658846	395660873	+	395659859	1.0	0.996
gene:TraesCS7B03G0614400	Chr7B	405576557	405578930	+	405577743	Chr7B	395961599	395963975	+	395962787	1.0	1.0
gene:TraesCS7B03G0614500	Chr7B	405579798	405588095	-	405583946	Chr7B	395964843	395973123	-	395968983	1.0	1.0
gene:TraesCS7B03G0614600	Chr7B	405590887	405595173	-	405593030	Chr7B	395975909	395980195	-	395978052	1.0	1.0
gene:TraesCS7B03G0615300	Chr7B	405786506	405790242	+	405788374	Chr7B	396170448	396174185	+	396172316	1.0	0.999
gene:TraesCS7B03G0615400	Chr7B	406182013	406210277	+	406196145	Chr7B	396506483	396534382	+	396520432	0.996	0.995
gene:TraesCS7B03G0615500	Chr7B	406211401	406212684	-	406212042	Chr7B	396535506	396536789	-	396536147	1.0	1.0
gene:TraesCS7B03G0616300	Chr7B	407670076	407670351	-	407670213	Chr7B	397988733	397989008	-	397988870	1.0	1.0
gene:TraesCS7B03G0616500	Chr7B	408060054	408060899	+	408060476	Chr7B	398377165	398378010	+	398377587	1.0	1.0
gene:TraesCS7B03G0616600	Chr7B	408205296	408210211	-	408207753	Chr7B	398527921	398532835	-	398530378	0.999	0.992
gene:TraesCS7B03G0616700	Chr7B	408369718	408371061	-	408370389	Chr7B	398687852	398689195	-	398688523	1.0	1.0
gene:TraesCS7B03G0617100	Chr7B	409685961	409704742	-	409695351	Chr7B	399993188	400011942	-	400002565	1.0	1.0
gene:TraesCS7B03G0617700	Chr7B	410598269	410600758	-	410599513	Chr7B	400914034	400916500	-	400915267	0.991	0.974
gene:TraesCS7B03G0620200	Chr7B	413178299	413181044	+	413179671	Chr7B	403493713	403496458	+	403495085	1.0	1.0
gene:TraesCS7B03G0621600	Chr7B	413827195	413828813	+	413828004	Chr7B	404142225	404143824	+	404143024	1.0	0.986
gene:TraesCS7B03G0622200	Chr7B	414032873	414036386	+	414034629	Chr7B	404344948	404348463	+	404346705	1.0	0.984
gene:TraesCS7B03G0622300	Chr7B	414315381	414317244	-	414316312	Chr7B	404625881	404627744	-	404626812	1.0	1.0
gene:TraesCS7B03G0622900	Chr7B	414624703	414628281	+	414626492	Chr7B	404946338	404949916	+	404948127	1.0	0.998
gene:TraesCS7B03G0623200	Chr7B	414779815	414781298	+	414780556	Chr7B	405101463	405102946	+	405102204	1.0	1.0
gene:TraesCS7B03G0623500	Chr7B	415372307	415375356	-	415373831	Chr7B	405690910	405693947	-	405692428	0.994	0.982
gene:TraesCS7B03G0623900	Chr7B	415598073	415604167	-	415601120	Chr7B	405914676	405920771	-	405917723	1.0	0.999
gene:TraesCS7B03G0624100	Chr7B	415798358	415812813	+	415805585	Chr7B	406114896	406129395	+	406122145	1.0	0.995
gene:TraesCS7B03G0624300	Chr7B	415812227	415814594	-	415813410	Chr7B	406128808	406131176	-	406129992	1.0	0.992
gene:TraesCS7B03G0624500	Chr7B	416085473	416086982	-	416086227	Chr7B	406402197	406403704	-	406402950	0.998	0.996
gene:TraesCS7B03G0624600	Chr7B	416156432	416159853	-	416158142	Chr7B	406472462	406475896	-	406474179	1.0	1.0
gene:TraesCS7B03G0624700	Chr7B	416233786	416236074	+	416234930	Chr7B	406549120	406551438	+	406550279	1.0	0.994
gene:TraesCS7B03G0624800	Chr7B	416236301	416238550	-	416237425	Chr7B	406551665	406553916	-	406552790	1.0	1.0
gene:TraesCS7B03G0624900	Chr7B	416242367	416245147	-	416243757	Chr7B	406557749	406560530	-	406559139	1.0	1.0
gene:TraesCS7B03G0625200	Chr7B	416484362	416491672	+	416488017	Chr7B	406798488	406805771	+	406802129	1.0	0.992
gene:TraesCS7B03G0625300	Chr7B	416491835	416495403	+	416493619	Chr7B	406805934	406809502	+	406807718	1.0	0.999
gene:TraesCS7B03G0625800	Chr7B	416813866	416817968	+	416815917	Chr7B	407127600	407131689	+	407129644	1.0	1.0
gene:TraesCS7B03G0626200	Chr7B	417048382	417050457	+	417049419	Chr7B	407361244	407363318	+	407362281	0.995	0.994
gene:TraesCS7B03G0626400	Chr7B	417074973	417077070	-	417076021	Chr7B	407387056	407389153	-	407388104	1.0	0.998
gene:TraesCS7B03G0626700	Chr7B	417496754	417498580	+	417497667	Chr7B	407808782	407810608	+	407809695	1.0	0.997
gene:TraesCS7B03G0626800	Chr7B	417505050	417509375	+	417507212	Chr7B	407817074	407821399	+	407819236	1.0	0.991
gene:TraesCS7B03G0627000	Chr7B	417636562	417638048	-	417637305	Chr7B	407948451	407949937	-	407949194	1.0	0.999
gene:TraesCS7B03G0627100	Chr7B	417827828	417829249	+	417828538	Chr7B	408139689	408141110	+	408140399	1.0	0.996
gene:TraesCS7B03G0627300	Chr7B	417835811	417843022	+	417839416	Chr7B	408147635	408154850	+	408151242	1.0	0.992
gene:TraesCS7B03G0627400	Chr7B	417984890	417990486	-	417987688	Chr7B	408295980	408301593	-	408298786	0.996	0.973
gene:TraesCS7B03G0627500	Chr7B	418287290	418303827	+	418295558	Chr7B	408597721	408614195	+	408605958	0.994	0.984
gene:TraesCS7B03G0627800	Chr7B	418307782	418309645	+	418308713	Chr7B	408617919	408619782	+	408618850	1.0	0.999
gene:TraesCS7B03G0628900	Chr7B	420056489	420057588	+	420057038	Chr7B	410346281	410347380	+	410346830	1.0	0.956
gene:TraesCS7B03G0629400	Chr7B	420162347	420177022	+	420169684	Chr7B	410451971	410466646	+	410459308	1.0	1.0
gene:TraesCS7B03G0629900	Chr7B	421185756	421188880	+	421187318	Chr7B	411456970	411460094	+	411458532	1.0	0.999
gene:TraesCS7B03G0630900	Chr7B	422353516	422362593	+	422358054	Chr7B	412814314	412823391	+	412818852	1.0	0.996
gene:TraesCS7B03G0631300	Chr7B	422591752	422595784	+	422593768	Chr7B	413052548	413056561	+	413054554	0.99	0.988
gene:TraesCS7B03G0631400	Chr7B	422606124	422610467	+	422608295	Chr7B	413066934	413071277	+	413069105	1.0	0.998
gene:TraesCS7B03G0631600	Chr7B	422788965	422791529	-	422790247	Chr7B	413246324	413248888	-	413247606	1.0	0.998
gene:TraesCS7B03G0631700	Chr7B	422792407	422803233	-	422797820	Chr7B	413249748	413260572	-	413255160	1.0	1.0
gene:TraesCS7B03G0632700	Chr7B	422933841	422940942	+	422937391	Chr7B	413390698	413397790	+	413394244	1.0	1.0
gene:TraesCS7B03G0632800	Chr7B	423472097	423510650	-	423491373	Chr7B	413928599	413967153	-	413947876	1.0	0.998
gene:TraesCS7B03G0633300	Chr7B	423592624	423594566	-	423593595	Chr7B	414049086	414051028	-	414050057	1.0	1.0
gene:TraesCS7B03G0633500	Chr7B	423766312	423771127	+	423768719	Chr7B	414222048	414226863	+	414224455	1.0	0.999
gene:TraesCS7B03G0633700	Chr7B	423771321	423773934	-	423772627	Chr7B	414227057	414229672	-	414228364	1.0	1.0
gene:TraesCS7B03G0633800	Chr7B	423774496	423781660	-	423778078	Chr7B	414230234	414237398	-	414233816	1.0	1.0
gene:TraesCS7B03G0634200	Chr7B	425783206	425800146	-	425791676	Chr7B	416208444	416225329	-	416216886	1.0	1.0
gene:TraesCS7B03G0634500	Chr7B	426421116	426425385	-	426423250	Chr7B	416845752	416850021	-	416847886	1.0	1.0
gene:TraesCS7B03G0635100	Chr7B	427620859	427621964	-	427621411	Chr7B	418042924	418043996	-	418043460	0.96	0.951
gene:TraesCS7B03G0634900	Chr7B	427613592	427629605	+	427621598	Chr7B	418035659	418051627	+	418043643	1.0	1.0
gene:TraesCS7B03G0635200	Chr7B	427649970	427654523	-	427652246	Chr7B	418072001	418076557	-	418074279	1.0	0.993
gene:TraesCS7B03G0635800	Chr7B	428262793	428264048	+	428263420	Chr7B	418683052	418684292	+	418683672	0.988	0.987
gene:TraesCS7B03G0636200	Chr7B	428469335	428469667	-	428469501	Chr7B	418889604	418889936	-	418889770	1.0	1.0
gene:TraesCS7B03G0636600	Chr7B	428478643	428483684	-	428481163	Chr7B	418898912	418903955	-	418901433	1.0	0.999
gene:TraesCS7B03G0636700	Chr7B	428765327	428766351	+	428765839	Chr7B	419185628	419186653	+	419186140	0.995	0.982
gene:TraesCS7B03G0636800	Chr7B	428771555	428774785	-	428773170	Chr7B	419191855	419195090	-	419193472	1.0	1.0
gene:TraesCS7B03G0637500	Chr7B	429244108	429249544	+	429246826	Chr7B	419664332	419669766	+	419667049	1.0	0.99
gene:TraesCS7B03G0638000	Chr7B	429272295	429275799	-	429274047	Chr7B	419692518	419696022	-	419694270	1.0	0.997
gene:TraesCS7B03G0638200	Chr7B	429350668	429351687	+	429351177	Chr7B	419770860	419771879	+	419771369	1.0	1.0
gene:TraesCS7B03G0638400	Chr7B	429858434	429860927	+	429859680	Chr7B	420290820	420293314	+	420292067	1.0	0.99
gene:TraesCS7B03G0639400	Chr7B	430104709	430105817	+	430105263	Chr7B	420537053	420538163	+	420537608	1.0	0.981
gene:TraesCS7B03G0639500	Chr7B	430166600	430169708	+	430168154	Chr7B	420599576	420602679	+	420601127	1.0	0.987
gene:TraesCS7B03G0639900	Chr7B	430791609	430793075	+	430792342	Chr7B	421223897	421225364	+	421224630	1.0	0.997
gene:TraesCS7B03G0640200	Chr7B	430803573	430811388	-	430807480	Chr7B	421235860	421243670	-	421239765	0.998	0.989
gene:TraesCS7B03G0640300	Chr7B	430995521	430997067	-	430996294	Chr7B	421427708	421429254	-	421428481	1.0	0.998
