gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS6A03G0692300	Chr6A	481280915	481291294	+	481286104	Chr6A	482009866	482020251	+	482015058	1.0	0.997
gene:TraesCS6A03G0692400	Chr6A	481403687	481404852	+	481404269	Chr6A	482132435	482133600	+	482133017	1.0	0.999
gene:TraesCS6A03G0693200	Chr6A	481627170	481628417	-	481627793	Chr6A	482368472	482369719	-	482369095	1.0	1.0
gene:TraesCS6A03G0693500	Chr6A	481893751	481902160	+	481897955	Chr6A	482635039	482643448	+	482639243	1.0	1.0
gene:TraesCS6A03G0693600	Chr6A	481975361	481980356	+	481977858	Chr6A	482716669	482721666	+	482719167	1.0	0.999
gene:TraesCS6A03G0693700	Chr6A	481991061	481993128	+	481992094	Chr6A	482732368	482734435	+	482733401	1.0	0.999
gene:TraesCS6A03G0693800	Chr6A	482081249	482085351	+	482083300	Chr6A	482822549	482826651	+	482824600	1.0	0.998
gene:TraesCS6A03G0693900	Chr6A	482187500	482188551	+	482188025	Chr6A	482928789	482929840	+	482929314	1.0	0.993
gene:TraesCS6A03G0694100	Chr6A	482237378	482245332	-	482241355	Chr6A	482978703	482986655	-	482982679	1.0	0.996
gene:TraesCS6A03G0694300	Chr6A	482265041	482265328	-	482265184	Chr6A	483004409	483004696	-	483004552	1.0	1.0
gene:TraesCS6A03G0694400	Chr6A	482355354	482358513	+	482356933	Chr6A	483094806	483097965	+	483096385	1.0	0.999
gene:TraesCS6A03G0695000	Chr6A	482678575	482679705	+	482679140	Chr6A	483418372	483419502	+	483418937	1.0	1.0
gene:TraesCS6A03G0695500	Chr6A	482984686	482990707	+	482987696	Chr6A	483723307	483729306	+	483726306	1.0	0.992
gene:TraesCS6A03G0696200	Chr6A	483014664	483017246	-	483015955	Chr6A	483753294	483755876	-	483754585	1.0	1.0
gene:TraesCS6A03G0696400	Chr6A	483061706	483066160	-	483063933	Chr6A	483800664	483805118	-	483802891	1.0	1.0
gene:TraesCS6A03G0696500	Chr6A	483172062	483174673	-	483173367	Chr6A	483910550	483913146	-	483911848	0.995	0.984
gene:TraesCS6A03G0696700	Chr6A	483446329	483446952	-	483446640	Chr6A	484184906	484185529	-	484185217	1.0	1.0
gene:TraesCS6A03G0696800	Chr6A	483627548	483631912	+	483629730	Chr6A	484366185	484370549	+	484368367	1.0	0.999
gene:TraesCS6A03G0697000	Chr6A	484106319	484113430	+	484109874	Chr6A	484845008	484852123	+	484848565	1.0	0.991
gene:TraesCS6A03G0697400	Chr6A	484446850	484448174	-	484447512	Chr6A	485184815	485186139	-	485185477	1.0	1.0
gene:TraesCS6A03G0697600	Chr6A	484449563	484454980	-	484452271	Chr6A	485187528	485192945	-	485190236	1.0	1.0
gene:TraesCS6A03G0697700	Chr6A	484454129	484454542	+	484454335	Chr6A	485192094	485192507	+	485192300	1.0	1.0
gene:TraesCS6A03G0697800	Chr6A	484458781	484462132	-	484460456	Chr6A	485196753	485200083	-	485198418	1.0	1.0
gene:TraesCS6A03G0698200	Chr6A	484984995	484987042	-	484986018	Chr6A	485720414	485722441	-	485721427	0.984	0.959
gene:TraesCS6A03G0698500	Chr6A	485952457	485953496	+	485952976	Chr6A	486685926	486686965	+	486686445	1.0	1.0
gene:TraesCS6A03G0698600	Chr6A	486091767	486095222	+	486093494	Chr6A	486825105	486828560	+	486826832	1.0	1.0
gene:TraesCS6A03G0698700	Chr6A	486095770	486097248	+	486096509	Chr6A	486829108	486830586	+	486829847	1.0	1.0
gene:TraesCS6A03G0698900	Chr6A	486097112	486098368	-	486097740	Chr6A	486830450	486831706	-	486831078	1.0	1.0
gene:TraesCS6A03G0699000	Chr6A	486099272	486100916	-	486100094	Chr6A	486832610	486834254	-	486833432	1.0	1.0
gene:TraesCS6A03G0699100	Chr6A	486101294	486105639	-	486103466	Chr6A	486834632	486838977	-	486836804	1.0	0.996
gene:TraesCS6A03G0699200	Chr6A	486253870	486258791	+	486256330	Chr6A	486986634	486991545	+	486989089	0.999	0.987
gene:TraesCS6A03G0699300	Chr6A	486258835	486259741	-	486259288	Chr6A	486991589	486992495	-	486992042	1.0	1.0
gene:TraesCS6A03G0699700	Chr6A	486396732	486397412	+	486397072	Chr6A	487129371	487130051	+	487129711	1.0	0.998
gene:TraesCS6A03G0699900	Chr6A	486422774	486425421	-	486424097	Chr6A	487155178	487157825	-	487156501	1.0	1.0
gene:TraesCS6A03G0700000	Chr6A	486436809	486437274	-	486437041	Chr6A	487168725	487169190	-	487168957	1.0	1.0
gene:TraesCS6A03G0701100	Chr6A	486764119	486765613	-	486764866	Chr6A	487487614	487489108	-	487488361	1.0	1.0
gene:TraesCS6A03G0701200	Chr6A	486914932	486921008	+	486917970	Chr6A	487638194	487644259	+	487641226	1.0	0.999
gene:TraesCS6A03G0701300	Chr6A	486921456	486925017	-	486923236	Chr6A	487644707	487648271	-	487646489	0.998	0.988
gene:TraesCS6A03G0701400	Chr6A	486962099	486966845	+	486964472	Chr6A	487685353	487690102	+	487687727	0.996	0.981
gene:TraesCS6A03G0701600	Chr6A	487136101	487136612	-	487136356	Chr6A	487859354	487859865	-	487859609	0.992	0.983
gene:TraesCS6A03G0701800	Chr6A	487200996	487201508	-	487201252	Chr6A	487923985	487924497	-	487924241	1.0	1.0
gene:TraesCS6A03G0702100	Chr6A	487204757	487209986	-	487207371	Chr6A	487927740	487932969	-	487930354	1.0	1.0
gene:TraesCS6A03G0702200	Chr6A	487210529	487211270	+	487210899	Chr6A	487933512	487934253	+	487933882	1.0	1.0
gene:TraesCS6A03G0702300	Chr6A	487211339	487215981	-	487213660	Chr6A	487934322	487938985	-	487936653	1.0	0.998
gene:TraesCS6A03G0702400	Chr6A	487260541	487261517	-	487261029	Chr6A	487983522	487984498	-	487984010	1.0	1.0
gene:TraesCS6A03G0702600	Chr6A	487454994	487457613	-	487456303	Chr6A	488178052	488180671	-	488179361	1.0	0.999
gene:TraesCS6A03G0702700	Chr6A	487505512	487506370	-	487505941	Chr6A	488228549	488229407	-	488228978	1.0	1.0
gene:TraesCS6A03G0702900	Chr6A	487672463	487673375	-	487672919	Chr6A	488394821	488395733	-	488395277	1.0	1.0
gene:TraesCS6A03G0703300	Chr6A	487725065	487726794	-	487725929	Chr6A	488447415	488449144	-	488448279	1.0	0.999
gene:TraesCS6A03G0704700	Chr6A	488044016	488048169	+	488046092	Chr6A	488766072	488770225	+	488768148	1.0	1.0
gene:TraesCS6A03G0704800	Chr6A	488062544	488068734	+	488065639	Chr6A	488783931	488790117	+	488787024	1.0	1.0
gene:TraesCS6A03G0704900	Chr6A	488098755	488100127	+	488099441	Chr6A	488820140	488821512	+	488820826	1.0	1.0
gene:TraesCS6A03G0705000	Chr6A	488107323	488127036	-	488117179	Chr6A	488828708	488848386	-	488838547	1.0	0.986
gene:TraesCS6A03G0705300	Chr6A	488226840	488227322	+	488227081	Chr6A	488948153	488948635	+	488948394	1.0	1.0
gene:TraesCS6A03G0705400	Chr6A	488348485	488352310	+	488350397	Chr6A	489069623	489073443	+	489071533	1.0	1.0
gene:TraesCS6A03G0705500	Chr6A	488354469	488355062	-	488354765	Chr6A	489075602	489076195	-	489075898	1.0	1.0
gene:TraesCS6A03G0705800	Chr6A	488693707	488695816	-	488694761	Chr6A	489413298	489415407	-	489414352	1.0	1.0
gene:TraesCS6A03G0706000	Chr6A	488743603	488745776	-	488744689	Chr6A	489463058	489465231	-	489464144	1.0	1.0
gene:TraesCS6A03G0706200	Chr6A	488889562	488892529	+	488891045	Chr6A	489607284	489610251	+	489608767	1.0	0.999
gene:TraesCS6A03G0706300	Chr6A	489162261	489166132	+	489164196	Chr6A	489879943	489883803	+	489881873	0.996	0.984
gene:TraesCS6A03G0706900	Chr6A	489294642	489301242	+	489297942	Chr6A	490011688	490018245	+	490014966	1.0	0.992
gene:TraesCS6A03G0707000	Chr6A	489304161	489308079	+	489306120	Chr6A	490020965	490024882	+	490022923	1.0	0.996
gene:TraesCS6A03G0707400	Chr6A	489456211	489462453	+	489459332	Chr6A	490172330	490178509	+	490175419	1.0	0.996
gene:TraesCS6A03G0707500	Chr6A	490029846	490033006	+	490031426	Chr6A	490743025	490746230	+	490744627	1.0	0.996
gene:TraesCS6A03G0707700	Chr6A	490108500	490109675	-	490109087	Chr6A	490821748	490822923	-	490822335	1.0	1.0
gene:TraesCS6A03G0707900	Chr6A	490398406	490400380	-	490399393	Chr6A	491111139	491113113	-	491112126	1.0	1.0
gene:TraesCS6A03G0708200	Chr6A	490939480	490940519	+	490939999	Chr6A	491651351	491652390	+	491651870	1.0	1.0
gene:TraesCS6A03G0708300	Chr6A	490943102	490945478	-	490944290	Chr6A	491654972	491657348	-	491656160	1.0	1.0
gene:TraesCS6A03G0708400	Chr6A	490945730	490949167	-	490947448	Chr6A	491657600	491661037	-	491659318	1.0	1.0
gene:TraesCS6A03G0708700	Chr6A	491550024	491555326	+	491552675	Chr6A	492260343	492265645	+	492262994	1.0	1.0
gene:TraesCS6A03G0708800	Chr6A	491555419	491562789	-	491559104	Chr6A	492265738	492273110	-	492269424	1.0	0.999
gene:TraesCS6A03G0710300	Chr6A	492552657	492554087	-	492553372	Chr6A	493263002	493264432	-	493263717	1.0	0.997
gene:TraesCS6A03G0710500	Chr6A	492628186	492629270	+	492628728	Chr6A	493338548	493339632	+	493339090	1.0	0.984
gene:TraesCS6A03G0710600	Chr6A	492631308	492639867	+	492635587	Chr6A	493341670	493350229	+	493345949	1.0	0.989
gene:TraesCS6A03G0711400	Chr6A	492800476	492807991	+	492804233	Chr6A	493509954	493517217	+	493513585	0.999	0.988
gene:TraesCS6A03G0711600	Chr6A	492816477	492818328	-	492817402	Chr6A	493525505	493527364	-	493526434	1.0	0.968
gene:TraesCS6A03G0711800	Chr6A	492820266	492826349	-	492823307	Chr6A	493529335	493535418	-	493532376	1.0	0.993
gene:TraesCS6A03G0711900	Chr6A	493161920	493166508	-	493164214	Chr6A	493869300	493873888	-	493871594	1.0	0.998
gene:TraesCS6A03G0712200	Chr6A	493323769	493325235	-	493324502	Chr6A	494040577	494042043	-	494041310	1.0	1.0
gene:TraesCS6A03G0712400	Chr6A	493351589	493354301	+	493352945	Chr6A	494068121	494070833	+	494069477	1.0	0.998
gene:TraesCS6A03G0712500	Chr6A	493357068	493358407	-	493357737	Chr6A	494073597	494074954	-	494074275	1.0	1.0
gene:TraesCS6A03G0712900	Chr6A	494231779	494236904	+	494234341	Chr6A	494956246	494961374	+	494958810	1.0	0.996
gene:TraesCS6A03G0713100	Chr6A	494403125	494406662	+	494404893	Chr6A	495127372	495130909	+	495129140	1.0	1.0
gene:TraesCS6A03G0713200	Chr6A	494585944	494589051	+	494587497	Chr6A	495310130	495313237	+	495311683	1.0	0.998
gene:TraesCS6A03G0713400	Chr6A	494589128	494592504	-	494590816	Chr6A	495313314	495316668	-	495314991	1.0	0.998
gene:TraesCS6A03G0713500	Chr6A	494636887	494639167	-	494638027	Chr6A	495360704	495362984	-	495361844	1.0	0.997
gene:TraesCS6A03G0714000	Chr6A	495011846	495012040	-	495011943	Chr6A	495734297	495734491	-	495734394	1.0	1.0
gene:TraesCS6A03G0714100	Chr6A	495012964	495014897	-	495013930	Chr6A	495735415	495737348	-	495736381	1.0	1.0
gene:TraesCS6A03G0714300	Chr6A	495097104	495100347	+	495098725	Chr6A	495819532	495822775	+	495821153	1.0	1.0
gene:TraesCS6A03G0714400	Chr6A	495108386	495110745	+	495109565	Chr6A	495830794	495833151	+	495831972	1.0	0.997
gene:TraesCS6A03G0714500	Chr6A	495111413	495112964	-	495112188	Chr6A	495833819	495835370	-	495834594	1.0	1.0
gene:TraesCS6A03G0715100	Chr6A	495640535	495644958	+	495642746	Chr6A	496362338	496366758	+	496364548	0.999	0.993
gene:TraesCS6A03G0715800	Chr6A	496054048	496056248	+	496055148	Chr6A	496771305	496773505	+	496772405	1.0	1.0
gene:TraesCS6A03G0716100	Chr6A	496140471	496142294	+	496141382	Chr6A	496857762	496859585	+	496858673	1.0	1.0
gene:TraesCS6A03G0716400	Chr6A	496342658	496344876	+	496343767	Chr6A	497058431	497060649	+	497059540	1.0	1.0
gene:TraesCS6A03G0717100	Chr6A	496748586	496752032	+	496750309	Chr6A	497463171	497466610	+	497464890	1.0	0.999
gene:TraesCS6A03G0717200	Chr6A	496770673	496778305	+	496774489	Chr6A	497485247	497492898	+	497489072	0.998	0.996
gene:TraesCS6A03G0717500	Chr6A	496786021	496787492	+	496786756	Chr6A	497500628	497502099	+	497501363	1.0	0.999
gene:TraesCS6A03G0718000	Chr6A	497185868	497187766	-	497186817	Chr6A	497899159	497901057	-	497900108	1.0	0.987
gene:TraesCS6A03G0719000	Chr6A	497457262	497459906	-	497458584	Chr6A	498171162	498173806	-	498172484	1.0	0.993
gene:TraesCS6A03G0719400	Chr6A	497555893	497563326	-	497559609	Chr6A	498269244	498276668	-	498272956	1.0	0.976
gene:TraesCS6A03G0720000	Chr6A	497729640	497736792	-	497733216	Chr6A	498442951	498450091	-	498446521	1.0	0.997
gene:TraesCS6A03G0720200	Chr6A	497748002	497750900	-	497749451	Chr6A	498461301	498464202	-	498462751	1.0	0.988
gene:TraesCS6A03G0720300	Chr6A	497753584	497756507	+	497755045	Chr6A	498466888	498469805	+	498468346	1.0	0.99
gene:TraesCS6A03G0720400	Chr6A	497760959	497763838	+	497762398	Chr6A	498474258	498477120	+	498475689	1.0	0.995
gene:TraesCS6A03G0720600	Chr6A	497766937	497768803	-	497767870	Chr6A	498480218	498482081	-	498481149	1.0	0.994
gene:TraesCS6A03G0720700	Chr6A	497776308	497778523	-	497777415	Chr6A	498489585	498491800	-	498490692	1.0	1.0
gene:TraesCS6A03G0720900	Chr6A	497987418	497987543	+	497987480	Chr6A	498698312	498698437	+	498698374	1.0	1.0
gene:TraesCS6A03G0721000	Chr6A	497988317	497991384	+	497989850	Chr6A	498699211	498702278	+	498700744	1.0	1.0
gene:TraesCS6A03G0721100	Chr6A	497994925	498000384	-	497997654	Chr6A	498705820	498711271	-	498708545	0.994	0.991
gene:TraesCS6A03G0721200	Chr6A	498307388	498313760	-	498310574	Chr6A	499030598	499036979	-	499033788	1.0	0.994
gene:TraesCS6A03G0721400	Chr6A	498530963	498534537	+	498532750	Chr6A	499253069	499256643	+	499254856	1.0	1.0
gene:TraesCS6A03G0721900	Chr6A	498677245	498679877	-	498678561	Chr6A	499406771	499409403	-	499408087	1.0	0.999
gene:TraesCS6A03G0722400	Chr6A	498713941	498715206	+	498714573	Chr6A	499443476	499444741	+	499444108	1.0	1.0
gene:TraesCS6A03G0722500	Chr6A	498764295	498766752	+	498765523	Chr6A	499493845	499496302	+	499495073	1.0	1.0
gene:TraesCS6A03G0722600	Chr6A	498768256	498771403	+	498769829	Chr6A	499497806	499500953	+	499499379	1.0	0.999
gene:TraesCS6A03G0722700	Chr6A	498771607	498772415	-	498772011	Chr6A	499501157	499501965	-	499501561	1.0	1.0
gene:TraesCS6A03G0723000	Chr6A	498869129	498872753	+	498870941	Chr6A	499598649	499602273	+	499600461	0.999	0.998
gene:TraesCS6A03G0723100	Chr6A	498873956	498875664	+	498874810	Chr6A	499603476	499605184	+	499604330	1.0	1.0
gene:TraesCS6A03G0723800	Chr6A	498923558	498925312	-	498924435	Chr6A	499653066	499654820	-	499653943	1.0	1.0
gene:TraesCS6A03G0723900	Chr6A	499124515	499128092	+	499126303	Chr6A	499853748	499857324	+	499855536	1.0	0.998
gene:TraesCS6A03G0724000	Chr6A	499133872	499143285	-	499138578	Chr6A	499863101	499872229	-	499867665	0.998	0.993
gene:TraesCS6A03G0724200	Chr6A	499775075	499781057	-	499778066	Chr6A	500503173	500509145	-	500506159	0.993	0.986
gene:TraesCS6A03G0724400	Chr6A	499787977	499792637	-	499790307	Chr6A	500516054	500520681	-	500518367	1.0	0.988
gene:TraesCS6A03G0724600	Chr6A	500041247	500042924	+	500042085	Chr6A	500768950	500770627	+	500769788	1.0	1.0
gene:TraesCS6A03G0724800	Chr6A	500101726	500105561	-	500103643	Chr6A	500829421	500833256	-	500831338	1.0	1.0
gene:TraesCS6A03G0725000	Chr6A	500313967	500316713	+	500315340	Chr6A	501041673	501044391	+	501043032	0.993	0.987
gene:TraesCS6A03G0725600	Chr6A	500831066	500834127	+	500832596	Chr6A	501557286	501560328	+	501558807	1.0	0.996
gene:TraesCS6A03G0725700	Chr6A	500833498	500836430	-	500834964	Chr6A	501559699	501562642	-	501561170	1.0	0.989
gene:TraesCS6A03G0725800	Chr6A	500892559	500899431	-	500895995	Chr6A	501618739	501625616	-	501622177	1.0	0.997
gene:TraesCS6A03G0726000	Chr6A	501113028	501115328	+	501114178	Chr6A	501838204	501840504	+	501839354	1.0	1.0
gene:TraesCS6A03G0726100	Chr6A	501250821	501253608	+	501252214	Chr6A	501975175	501977961	+	501976568	1.0	1.0
gene:TraesCS6A03G0726200	Chr6A	501254983	501259137	-	501257060	Chr6A	501979336	501983490	-	501981413	1.0	1.0
gene:TraesCS6A03G0726500	Chr6A	501307721	501310705	+	501309213	Chr6A	502039054	502042038	+	502040546	1.0	1.0
gene:TraesCS6A03G0726600	Chr6A	501311712	501316595	-	501314153	Chr6A	502043045	502047929	-	502045487	1.0	1.0
gene:TraesCS6A03G0726900	Chr6A	501502722	501505531	+	501504126	Chr6A	502233959	502236763	+	502235361	0.998	0.976
gene:TraesCS6A03G0726800	Chr6A	501500550	501509729	-	501505139	Chr6A	502231787	502240958	-	502236372	0.998	0.992
gene:TraesCS6A03G0727000	Chr6A	501510116	501512896	-	501511506	Chr6A	502241345	502244125	-	502242735	1.0	0.998
gene:TraesCS6A03G0727200	Chr6A	501699301	501702649	+	501700975	Chr6A	502430558	502433906	+	502432232	1.0	1.0
gene:TraesCS6A03G0727400	Chr6A	501704023	501707520	+	501705771	Chr6A	502435280	502438775	+	502437027	1.0	1.0
gene:TraesCS6A03G0727700	Chr6A	501707715	501709661	-	501708688	Chr6A	502438970	502440910	-	502439940	0.994	0.984
gene:TraesCS6A03G0727900	Chr6A	501890769	501896205	-	501893487	Chr6A	502621963	502627399	-	502624681	1.0	0.999
gene:TraesCS6A03G0728500	Chr6A	501945588	501945860	+	501945724	Chr6A	502673747	502674019	+	502673883	1.0	1.0
gene:TraesCS6A03G0728600	Chr6A	501951694	501955826	+	501953760	Chr6A	502679853	502683990	+	502681921	0.987	0.98
gene:TraesCS6A03G0728900	Chr6A	502091479	502096002	+	502093740	Chr6A	502819647	502824170	+	502821908	1.0	1.0
gene:TraesCS6A03G0729000	Chr6A	502096471	502098909	+	502097690	Chr6A	502824639	502827077	+	502825858	1.0	0.996
gene:TraesCS6A03G0729100	Chr6A	502100832	502104132	+	502102482	Chr6A	502829000	502832301	+	502830650	1.0	1.0
gene:TraesCS6A03G0729300	Chr6A	502254168	502255565	+	502254866	Chr6A	502973732	502975135	+	502974433	1.0	0.995
gene:TraesCS6A03G0729500	Chr6A	502257540	502261848	-	502259694	Chr6A	502977097	502981405	-	502979251	1.0	1.0
gene:TraesCS6A03G0729600	Chr6A	502377659	502380563	+	502379111	Chr6A	503097117	503100021	+	503098569	1.0	0.983
gene:TraesCS6A03G0729700	Chr6A	502382393	502386337	-	502384365	Chr6A	503101851	503105795	-	503103823	1.0	0.994
gene:TraesCS6A03G0729900	Chr6A	502801411	502801950	+	502801680	Chr6A	503520889	503521428	+	503521158	1.0	1.0
gene:TraesCS6A03G0729800	Chr6A	502801200	502807534	-	502804367	Chr6A	503520678	503527012	-	503523845	1.0	1.0
gene:TraesCS6A03G0730300	Chr6A	503466859	503472746	+	503469802	Chr6A	504184096	504189978	+	504187037	0.999	0.997
gene:TraesCS6A03G0730400	Chr6A	503476628	503479213	+	503477920	Chr6A	504193855	504196440	+	504195147	1.0	1.0
gene:TraesCS6A03G0730700	Chr6A	503517265	503521256	-	503519260	Chr6A	504234524	504238532	-	504236528	1.0	0.995
gene:TraesCS6A03G0731000	Chr6A	503792513	503794574	+	503793543	Chr6A	504508968	504511029	+	504509998	1.0	1.0
gene:TraesCS6A03G0731100	Chr6A	503794722	503796669	-	503795695	Chr6A	504511177	504513121	-	504512149	1.0	1.0
gene:TraesCS6A03G0731300	Chr6A	504085341	504086985	+	504086163	Chr6A	504801122	504802766	+	504801944	1.0	0.995
gene:TraesCS6A03G0731500	Chr6A	504087313	504090331	-	504088822	Chr6A	504803094	504806112	-	504804603	1.0	1.0
gene:TraesCS6A03G0731600	Chr6A	504094354	504094935	-	504094644	Chr6A	504809778	504810359	-	504810068	1.0	0.998
gene:TraesCS6A03G0731700	Chr6A	504095754	504098941	-	504097347	Chr6A	504811178	504814365	-	504812771	1.0	1.0
gene:TraesCS6A03G0732100	Chr6A	504176198	504176689	+	504176443	Chr6A	504891386	504891877	+	504891631	1.0	1.0
gene:TraesCS6A03G0732300	Chr6A	504180459	504181259	+	504180859	Chr6A	504895655	504896455	+	504896055	1.0	1.0
gene:TraesCS6A03G0733400	Chr6A	504422452	504439208	+	504430830	Chr6A	505137604	505154292	+	505145948	1.0	0.999
gene:TraesCS6A03G0733500	Chr6A	504440079	504441406	+	504440742	Chr6A	505155164	505156518	+	505155841	1.0	0.978
gene:TraesCS6A03G0734300	Chr6A	504656444	504658436	+	504657440	Chr6A	505371528	505373520	+	505372524	1.0	1.0
gene:TraesCS6A03G0734500	Chr6A	504834045	504834887	-	504834466	Chr6A	505549107	505549948	-	505549527	1.0	0.998
gene:TraesCS6A03G0734600	Chr6A	504961247	504970304	-	504965775	Chr6A	505675867	505684922	-	505680394	1.0	0.999
gene:TraesCS6A03G0735200	Chr6A	505216119	505217392	+	505216755	Chr6A	505931121	505932395	+	505931758	0.996	0.95
gene:TraesCS6A03G0735800	Chr6A	505534200	505535504	+	505534852	Chr6A	506248909	506250213	+	506249561	1.0	0.997
gene:TraesCS6A03G0735900	Chr6A	505709637	505712455	+	505711046	Chr6A	506424333	506427151	+	506425742	1.0	1.0
gene:TraesCS6A03G0736000	Chr6A	505768343	505770380	+	505769361	Chr6A	506483022	506485059	+	506484040	1.0	1.0
gene:TraesCS6A03G0736600	Chr6A	505885549	505887138	+	505886343	Chr6A	506599954	506601543	+	506600748	1.0	1.0
gene:TraesCS6A03G0736800	Chr6A	506002321	506012828	+	506007574	Chr6A	506716714	506727251	+	506721982	1.0	0.998
gene:TraesCS6A03G0736900	Chr6A	506043706	506049938	+	506046822	Chr6A	506758165	506764396	+	506761280	1.0	0.999
gene:TraesCS6A03G0737000	Chr6A	506052371	506056009	-	506054190	Chr6A	506766829	506770457	-	506768643	1.0	0.992
gene:TraesCS6A03G0737200	Chr6A	506098267	506100519	-	506099393	Chr6A	506812697	506814949	-	506813823	1.0	1.0
gene:TraesCS6A03G0737100	Chr6A	506096565	506104015	+	506100290	Chr6A	506810995	506818445	+	506814720	1.0	1.0
gene:TraesCS6A03G0737500	Chr6A	506113242	506114004	-	506113623	Chr6A	506827651	506828413	-	506828032	1.0	1.0
gene:TraesCS6A03G0739600	Chr6A	506433425	506434228	-	506433826	Chr6A	507147348	507148151	-	507147749	1.0	1.0
gene:TraesCS6A03G0740100	Chr6A	506669471	506671356	-	506670413	Chr6A	507383407	507385292	-	507384349	1.0	1.0
gene:TraesCS6A03G0740300	Chr6A	506748100	506749869	-	506748984	Chr6A	507461988	507463757	-	507462872	1.0	1.0
gene:TraesCS6A03G0740500	Chr6A	506750379	506764819	-	506757599	Chr6A	507464267	507478731	-	507471499	1.0	0.995
gene:TraesCS6A03G0740600	Chr6A	506903138	506906614	-	506904876	Chr6A	507617155	507620631	-	507618893	1.0	0.999
gene:TraesCS6A03G0740800	Chr6A	507178342	507181878	-	507180110	Chr6A	507892314	507895850	-	507894082	0.999	0.99
gene:TraesCS6A03G0740900	Chr6A	507532723	507535022	-	507533872	Chr6A	508245930	508248229	-	508247079	1.0	0.995
gene:TraesCS6A03G0741000	Chr6A	507724835	507729140	-	507726987	Chr6A	508437015	508441320	-	508439167	1.0	1.0
gene:TraesCS6A03G0741200	Chr6A	508182174	508182577	-	508182375	Chr6A	508887451	508887854	-	508887652	1.0	0.995
gene:TraesCS6A03G0741400	Chr6A	508381862	508384922	-	508383392	Chr6A	509086639	509089699	-	509088169	1.0	1.0
gene:TraesCS6A03G0741500	Chr6A	508468715	508469613	-	508469164	Chr6A	509173461	509174359	-	509173910	1.0	1.0
gene:TraesCS6A03G0741600	Chr6A	508510623	508511769	-	508511196	Chr6A	509215358	509216504	-	509215931	1.0	1.0
gene:TraesCS6A03G0741700	Chr6A	508516078	508518607	+	508517342	Chr6A	509220810	509223322	+	509222066	1.0	0.994
gene:TraesCS6A03G0741800	Chr6A	508519047	508522801	-	508520924	Chr6A	509223762	509227513	-	509225637	1.0	0.999
gene:TraesCS6A03G0742000	Chr6A	508682390	508684343	+	508683366	Chr6A	509387099	509389070	+	509388084	1.0	0.967
gene:TraesCS6A03G0742400	Chr6A	508768847	508769248	+	508769047	Chr6A	509473443	509473844	+	509473643	1.0	1.0
gene:TraesCS6A03G0742500	Chr6A	508773307	508773708	+	508773507	Chr6A	509477902	509478303	+	509478102	1.0	1.0
gene:TraesCS6A03G0742600	Chr6A	508787413	508787814	+	508787613	Chr6A	509491909	509492310	+	509492109	1.0	1.0
gene:TraesCS6A03G0742700	Chr6A	508801417	508802990	+	508802203	Chr6A	509505912	509507485	+	509506698	1.0	0.996
gene:TraesCS6A03G0743000	Chr6A	508814664	508820111	-	508817387	Chr6A	509519157	509524605	-	509521881	1.0	0.999
gene:TraesCS6A03G0743100	Chr6A	508918846	508924437	-	508921641	Chr6A	509622869	509628460	-	509625664	1.0	1.0
gene:TraesCS6A03G0743400	Chr6A	509358202	509365543	+	509361872	Chr6A	510075157	510082493	+	510078825	1.0	0.995
gene:TraesCS6A03G0743500	Chr6A	509365872	509368450	+	509367161	Chr6A	510082822	510085456	+	510084139	0.991	0.975
gene:TraesCS6A03G0743700	Chr6A	509369529	509371504	+	509370516	Chr6A	510086605	510088566	+	510087585	0.992	0.964
gene:TraesCS6A03G0743800	Chr6A	509390014	509394271	+	509392142	Chr6A	510107061	510111250	+	510109155	1.0	0.992
gene:TraesCS6A03G0743900	Chr6A	509397948	509399250	+	509398599	Chr6A	510114930	510116219	+	510115574	0.981	0.961
gene:TraesCS6A03G0744200	Chr6A	509420617	509421030	+	509420823	Chr6A	510137583	510137996	+	510137789	1.0	1.0
gene:TraesCS6A03G0745400	Chr6A	510562833	510564616	+	510563724	Chr6A	511296603	511298386	+	511297494	1.0	1.0
gene:TraesCS6A03G0745700	Chr6A	510601714	510603647	+	510602680	Chr6A	511335486	511337393	+	511336439	1.0	0.992
gene:TraesCS6A03G0746100	Chr6A	510981149	510984533	-	510982841	Chr6A	511699520	511702904	-	511701212	1.0	1.0
gene:TraesCS6A03G0746600	Chr6A	511113462	511116046	+	511114754	Chr6A	511830898	511833481	+	511832189	0.999	0.99
gene:TraesCS6A03G0746700	Chr6A	511117329	511118979	+	511118154	Chr6A	511834764	511836414	+	511835589	1.0	1.0
gene:TraesCS6A03G0746900	Chr6A	511541223	511545651	+	511543437	Chr6A	512256914	512261342	+	512259128	1.0	1.0
gene:TraesCS6A03G0747100	Chr6A	511824929	511826092	-	511825510	Chr6A	512540076	512541239	-	512540657	1.0	1.0
gene:TraesCS6A03G0747700	Chr6A	512519828	512533845	-	512526836	Chr6A	513238218	513252238	-	513245228	0.999	0.997
gene:TraesCS6A03G0747900	Chr6A	513067332	513068045	+	513067688	Chr6A	513780265	513780978	+	513780621	1.0	1.0
