gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS3A03G0569100	Chr3A	412784286	412787528	-	412785907	Chr3A	408890687	408893930	-	408892308	1.0	0.981
gene:TraesCS3A03G0569400	Chr3A	413154607	413159999	+	413157303	Chr3A	409259906	409265304	+	409262605	1.0	0.998
gene:TraesCS3A03G0569500	Chr3A	413205204	413208457	+	413206830	Chr3A	409314662	409317919	+	409316290	0.991	0.976
gene:TraesCS3A03G0570200	Chr3A	414472809	414474758	+	414473783	Chr3A	410578013	410579961	+	410578987	0.999	0.996
gene:TraesCS3A03G0571100	Chr3A	415261827	415262731	+	415262279	Chr3A	411365850	411366792	+	411366321	1.0	0.946
gene:TraesCS3A03G0572100	Chr3A	416868524	416872821	+	416870672	Chr3A	412807876	412812173	+	412810024	1.0	1.0
gene:TraesCS3A03G0572200	Chr3A	416992230	416994255	-	416993242	Chr3A	412931602	412933627	-	412932614	1.0	0.999
gene:TraesCS3A03G0572300	Chr3A	417056405	417061066	-	417058735	Chr3A	412995563	413000197	-	412997880	1.0	0.965
gene:TraesCS3A03G0572900	Chr3A	417197972	417208573	-	417203272	Chr3A	413135267	413145866	-	413140566	1.0	1.0
gene:TraesCS3A03G0573100	Chr3A	417323282	417324753	-	417324017	Chr3A	413260703	413262174	-	413261438	1.0	0.999
gene:TraesCS3A03G0573200	Chr3A	417337691	417362894	-	417350292	Chr3A	413275113	413300275	-	413287694	1.0	0.997
gene:TraesCS3A03G0573500	Chr3A	417661717	417665231	-	417663474	Chr3A	413598568	413602106	-	413600337	1.0	0.989
gene:TraesCS3A03G0573600	Chr3A	418784836	418788227	+	418786531	Chr3A	414718938	414722329	+	414720633	1.0	1.0
gene:TraesCS3A03G0573700	Chr3A	419386368	419394444	-	419390406	Chr3A	415318875	415326947	-	415322911	1.0	0.996
gene:TraesCS3A03G0574400	Chr3A	420300400	420305092	+	420302746	Chr3A	416233751	416238455	+	416236103	0.999	0.988
gene:TraesCS3A03G0574500	Chr3A	420307325	420309046	-	420308185	Chr3A	416240697	416242416	-	416241556	1.0	0.993
gene:TraesCS3A03G0575200	Chr3A	421411163	421412932	+	421412047	Chr3A	417325486	417327255	+	417326370	1.0	0.996
gene:TraesCS3A03G0575500	Chr3A	421476918	421483907	-	421480412	Chr3A	417391237	417398149	-	417394693	0.998	0.995
gene:TraesCS3A03G0575800	Chr3A	421602912	421603722	+	421603317	Chr3A	417517170	417517980	+	417517575	1.0	1.0
gene:TraesCS3A03G0575900	Chr3A	421616303	421616827	+	421616565	Chr3A	417530558	417531082	+	417530820	1.0	1.0
gene:TraesCS3A03G0576400	Chr3A	422626089	422628219	-	422627154	Chr3A	418533354	418535484	-	418534419	1.0	0.986
gene:TraesCS3A03G0577000	Chr3A	422639831	422640148	-	422639989	Chr3A	418547093	418547410	-	418547251	1.0	1.0
gene:TraesCS3A03G0577500	Chr3A	423727032	423735243	+	423731137	Chr3A	419633674	419641909	+	419637791	1.0	0.992
gene:TraesCS3A03G0578300	Chr3A	425026304	425030571	+	425028437	Chr3A	420927959	420932223	+	420930091	0.998	0.995
gene:TraesCS3A03G0578400	Chr3A	425340980	425350704	-	425345842	Chr3A	421242429	421251427	-	421246928	1.0	0.997
gene:TraesCS3A03G0578500	Chr3A	425454218	425455695	+	425454956	Chr3A	421353876	421355356	+	421354616	1.0	0.996
gene:TraesCS3A03G0578800	Chr3A	426163441	426169571	-	426166506	Chr3A	422063323	422069078	-	422066200	1.0	1.0
gene:TraesCS3A03G0579100	Chr3A	427383584	427384755	+	427384169	Chr3A	423267496	423268669	+	423268082	1.0	0.983
gene:TraesCS3A03G0579200	Chr3A	427467232	427474005	+	427470618	Chr3A	423348006	423354412	+	423351209	0.993	0.983
gene:TraesCS3A03G0579300	Chr3A	427479669	427482972	-	427481320	Chr3A	423360084	423363392	-	423361738	0.997	0.979
gene:TraesCS3A03G0579700	Chr3A	427529544	427532767	-	427531155	Chr3A	423409968	423413199	-	423411583	1.0	0.991
gene:TraesCS3A03G0579800	Chr3A	427633471	427633725	-	427633598	Chr3A	423513876	423514130	-	423514003	1.0	0.992
gene:TraesCS3A03G0579900	Chr3A	427639782	427643840	-	427641811	Chr3A	423520190	423524248	-	423522219	1.0	1.0
gene:TraesCS3A03G0580000	Chr3A	427645452	427651907	-	427648679	Chr3A	423526015	423532169	-	423529092	0.994	0.982
gene:TraesCS3A03G0580100	Chr3A	427786675	427789205	+	427787940	Chr3A	423666928	423669469	+	423668198	0.997	0.985
gene:TraesCS3A03G0580300	Chr3A	427928714	427937362	-	427933038	Chr3A	423808476	423817123	-	423812799	1.0	0.998
gene:TraesCS3A03G0580500	Chr3A	428723947	428731232	+	428727589	Chr3A	424602240	424609524	+	424605882	1.0	0.997
gene:TraesCS3A03G0580900	Chr3A	428963213	428964416	-	428963814	Chr3A	424844549	424845752	-	424845150	1.0	0.994
gene:TraesCS3A03G0581100	Chr3A	429251443	429263170	+	429257306	Chr3A	425129918	425141676	+	425135797	1.0	0.996
gene:TraesCS3A03G0581300	Chr3A	430079245	430079823	-	430079534	Chr3A	425959459	425960037	-	425959748	1.0	1.0
gene:TraesCS3A03G0581400	Chr3A	430080825	430085702	-	430083263	Chr3A	425960708	425965584	-	425963146	1.0	0.999
gene:TraesCS3A03G0581500	Chr3A	430085827	430094522	+	430090174	Chr3A	425965709	425974403	+	425970056	1.0	1.0
gene:TraesCS3A03G0581800	Chr3A	430099611	430104281	-	430101946	Chr3A	425979494	425984164	-	425981829	1.0	1.0
gene:TraesCS3A03G0581900	Chr3A	430656173	430662054	+	430659113	Chr3A	426546863	426552744	+	426549803	1.0	0.998
gene:TraesCS3A03G0582200	Chr3A	430790486	430795066	-	430792776	Chr3A	426681149	426685729	-	426683439	1.0	1.0
gene:TraesCS3A03G0582300	Chr3A	430861407	430868625	-	430865016	Chr3A	426751997	426759215	-	426755606	1.0	1.0
gene:TraesCS3A03G0582500	Chr3A	431155920	431156255	+	431156087	Chr3A	427046140	427046475	+	427046307	1.0	1.0
gene:TraesCS3A03G0582800	Chr3A	431490893	431493486	-	431492189	Chr3A	427381750	427384343	-	427383046	1.0	1.0
gene:TraesCS3A03G0583100	Chr3A	431653973	431656300	+	431655136	Chr3A	427544835	427547162	+	427545998	1.0	1.0
gene:TraesCS3A03G0583400	Chr3A	432066142	432068031	+	432067086	Chr3A	427964919	427966808	+	427965863	1.0	0.998
gene:TraesCS3A03G0583500	Chr3A	432069504	432077097	-	432073300	Chr3A	427968281	427975872	-	427972076	1.0	0.992
gene:TraesCS3A03G0583600	Chr3A	432129066	432133230	-	432131148	Chr3A	428027817	428031981	-	428029899	0.998	0.991
gene:TraesCS3A03G0583800	Chr3A	432443015	432447057	+	432445036	Chr3A	428360744	428364742	+	428362743	0.999	0.968
gene:TraesCS3A03G0584500	Chr3A	432997421	433000786	-	432999103	Chr3A	428911532	428914899	-	428913215	0.993	0.986
gene:TraesCS3A03G0584700	Chr3A	433043016	433046448	-	433044732	Chr3A	428957111	428960523	-	428958817	1.0	0.975
gene:TraesCS3A03G0585100	Chr3A	433651286	433656469	+	433653877	Chr3A	429561171	429566360	+	429563765	1.0	0.994
gene:TraesCS3A03G0585200	Chr3A	433940736	433942165	+	433941450	Chr3A	429850494	429851924	+	429851209	1.0	0.995
gene:TraesCS3A03G0585300	Chr3A	434058080	434058505	+	434058292	Chr3A	429967857	429968282	+	429968069	1.0	0.997
gene:TraesCS3A03G0585400	Chr3A	434228423	434235830	-	434232126	Chr3A	430137199	430144610	-	430140904	0.998	0.985
gene:TraesCS3A03G0585500	Chr3A	434446424	434447378	+	434446901	Chr3A	430355286	430356240	+	430355763	1.0	1.0
gene:TraesCS3A03G0585600	Chr3A	434492446	434494495	-	434493470	Chr3A	430401302	430403351	-	430402326	1.0	0.999
gene:TraesCS3A03G0585900	Chr3A	434633037	434634962	-	434633999	Chr3A	430541449	430543374	-	430542411	1.0	0.997
gene:TraesCS3A03G0586000	Chr3A	434708680	434709800	-	434709240	Chr3A	430617120	430618240	-	430617680	1.0	1.0
gene:TraesCS3A03G0586200	Chr3A	435153720	435158184	+	435155952	Chr3A	431060865	431065390	+	431063127	1.0	0.986
gene:TraesCS3A03G0586300	Chr3A	435380939	435382858	+	435381898	Chr3A	431288061	431289979	+	431289020	0.999	0.997
gene:TraesCS3A03G0586500	Chr3A	435625894	435627245	-	435626569	Chr3A	431533055	431534406	-	431533730	1.0	1.0
gene:TraesCS3A03G0587100	Chr3A	436175066	436184100	+	436179583	Chr3A	432081651	432090635	+	432086143	1.0	0.997
gene:TraesCS3A03G0587200	Chr3A	436187257	436187822	-	436187539	Chr3A	432093792	432094357	-	432094074	1.0	1.0
gene:TraesCS3A03G0587400	Chr3A	436865410	436867830	+	436866620	Chr3A	432629243	432631666	+	432630454	1.0	0.992
gene:TraesCS3A03G0587500	Chr3A	436986082	436988145	+	436987113	Chr3A	432749410	432751473	+	432750441	1.0	0.997
gene:TraesCS3A03G0587600	Chr3A	436990508	436991130	+	436990819	Chr3A	432753836	432754458	+	432754147	1.0	0.99
gene:TraesCS3A03G0587700	Chr3A	437005307	437007490	-	437006398	Chr3A	432768635	432770818	-	432769726	1.0	1.0
gene:TraesCS3A03G0587900	Chr3A	437094902	437097322	+	437096112	Chr3A	432858246	432860647	+	432859446	0.988	0.968
gene:TraesCS3A03G0588000	Chr3A	437105875	437108060	+	437106967	Chr3A	432869198	432871387	+	432870292	0.999	0.978
gene:TraesCS3A03G0588200	Chr3A	437331649	437340438	+	437336043	Chr3A	433323800	433332601	-	433328200	0.998	0.99
gene:TraesCS3A03G0588300	Chr3A	437341064	437346179	-	437343621	Chr3A	433318085	433323175	+	433320630	0.987	0.957
gene:TraesCS3A03G0588500	Chr3A	437549931	437552963	-	437551447	Chr3A	433107217	433110247	+	433108732	1.0	0.982
gene:TraesCS3A03G0589100	Chr3A	438595470	438600240	+	438597855	Chr3A	434325227	434329997	+	434327612	1.0	1.0
gene:TraesCS3A03G0589200	Chr3A	438621234	438621868	+	438621551	Chr3A	434350987	434351621	+	434351304	1.0	0.974
gene:TraesCS3A03G0589400	Chr3A	438958313	438959137	+	438958725	Chr3A	434686510	434687334	+	434686922	1.0	0.994
gene:TraesCS3A03G0589500	Chr3A	438981417	438990333	+	438985875	Chr3A	434709620	434718549	+	434714084	1.0	1.0
gene:TraesCS3A03G0589600	Chr3A	439051208	439053242	+	439052225	Chr3A	434779416	434781450	+	434780433	1.0	1.0
gene:TraesCS3A03G0590000	Chr3A	439643334	439650424	+	439646879	Chr3A	435371849	435378941	+	435375395	1.0	1.0
gene:TraesCS3A03G0590100	Chr3A	439721716	439727689	+	439724702	Chr3A	435450211	435456184	+	435453197	1.0	1.0
gene:TraesCS3A03G0590400	Chr3A	439933258	439934273	-	439933765	Chr3A	435661471	435662486	-	435661978	1.0	1.0
gene:TraesCS3A03G0590600	Chr3A	440101839	440102786	-	440102312	Chr3A	435830066	435831002	-	435830534	0.987	0.977
gene:TraesCS3A03G0590700	Chr3A	440205823	440207585	+	440206704	Chr3A	435933980	435935742	+	435934861	1.0	1.0
gene:TraesCS3A03G0590800	Chr3A	440214116	440215747	+	440214931	Chr3A	435942273	435943904	+	435943088	0.997	0.983
gene:TraesCS3A03G0590900	Chr3A	440222004	440229590	-	440225797	Chr3A	435950162	435957737	-	435953949	0.999	0.983
gene:TraesCS3A03G0591100	Chr3A	440472242	440474368	-	440473305	Chr3A	436199512	436201637	-	436200574	1.0	1.0
gene:TraesCS3A03G0591300	Chr3A	440491962	440492516	+	440492239	Chr3A	436219227	436219781	+	436219504	1.0	0.996
gene:TraesCS3A03G0591500	Chr3A	440498790	440504509	+	440501649	Chr3A	436226057	436231788	+	436228922	1.0	0.982
gene:TraesCS3A03G0591600	Chr3A	440508606	440509669	-	440509137	Chr3A	436235884	436236947	-	436236415	1.0	0.995
gene:TraesCS3A03G0592000	Chr3A	440689106	440690683	+	440689894	Chr3A	436416129	436417706	+	436416917	1.0	1.0
gene:TraesCS3A03G0592200	Chr3A	440695137	440699684	-	440697410	Chr3A	436422141	436426679	-	436424410	1.0	0.989
gene:TraesCS3A03G0592400	Chr3A	441034976	441035938	-	441035457	Chr3A	436606736	436607698	-	436607217	1.0	0.998
gene:TraesCS3A03G0592500	Chr3A	441044124	441045296	+	441044710	Chr3A	436615893	436617065	+	436616479	1.0	1.0
gene:TraesCS3A03G0592600	Chr3A	441095407	441099701	-	441097554	Chr3A	436667156	436671450	-	436669303	1.0	1.0
gene:TraesCS3A03G0592900	Chr3A	441168378	441171752	-	441170065	Chr3A	436740060	436743438	-	436741749	1.0	0.993
gene:TraesCS3A03G0593100	Chr3A	441226677	441227949	+	441227313	Chr3A	436798350	436799622	+	436798986	1.0	1.0
gene:TraesCS3A03G0593600	Chr3A	441883230	441890546	+	441886888	Chr3A	437461498	437468797	+	437465147	0.992	0.984
gene:TraesCS3A03G0593800	Chr3A	442073677	442076793	+	442075235	Chr3A	437650355	437653466	+	437651910	1.0	0.991
gene:TraesCS3A03G0593900	Chr3A	442077633	442079699	+	442078666	Chr3A	437654306	437656380	+	437655343	1.0	0.987
gene:TraesCS3A03G0594100	Chr3A	442079862	442081897	-	442080879	Chr3A	437656543	437658578	-	437657560	1.0	1.0
gene:TraesCS3A03G0594200	Chr3A	442209087	442219441	-	442214264	Chr3A	437784781	437795125	-	437789953	1.0	0.993
gene:TraesCS3A03G0594500	Chr3A	442340115	442344351	+	442342233	Chr3A	437915715	437919908	+	437917811	1.0	0.986
gene:TraesCS3A03G0594600	Chr3A	442351583	442355191	+	442353387	Chr3A	437926814	437930421	+	437928617	0.998	0.989
gene:TraesCS3A03G0594700	Chr3A	442355728	442361625	-	442358676	Chr3A	437930958	437936579	-	437933768	1.0	1.0
gene:TraesCS3A03G0595100	Chr3A	442635096	442635596	-	442635346	Chr3A	438208856	438209356	-	438209106	1.0	1.0
gene:TraesCS3A03G0595000	Chr3A	442635027	442638381	+	442636704	Chr3A	438208787	438212142	+	438210464	1.0	0.997
gene:TraesCS3A03G0595400	Chr3A	442682898	442688899	+	442685898	Chr3A	438256672	438262673	+	438259672	1.0	1.0
gene:TraesCS3A03G0595500	Chr3A	442691363	442691935	-	442691649	Chr3A	438265137	438265709	-	438265423	1.0	0.997
gene:TraesCS3A03G0595700	Chr3A	442698473	442699708	+	442699090	Chr3A	438272247	438273482	+	438272864	1.0	1.0
gene:TraesCS3A03G0595900	Chr3A	443300164	443301392	-	443300778	Chr3A	438873495	438874723	-	438874109	1.0	1.0
gene:TraesCS3A03G0596000	Chr3A	443380976	443384313	-	443382644	Chr3A	438954264	438957601	-	438955932	1.0	1.0
gene:TraesCS3A03G0596100	Chr3A	443598583	443602066	+	443600324	Chr3A	439171533	439175023	+	439173278	1.0	0.983
gene:TraesCS3A03G0596200	Chr3A	443930886	443934449	-	443932667	Chr3A	439511849	439515422	-	439513635	1.0	0.996
gene:TraesCS3A03G0596400	Chr3A	444405963	444419099	-	444412531	Chr3A	439987093	440000189	-	439993641	1.0	0.986
gene:TraesCS3A03G0597100	Chr3A	444956342	444956680	-	444956511	Chr3A	440537700	440538038	-	440537869	1.0	1.0
gene:TraesCS3A03G0597200	Chr3A	444956866	444958712	+	444957789	Chr3A	440538224	440540070	+	440539147	1.0	0.998
gene:TraesCS3A03G0597600	Chr3A	444975575	444975799	+	444975687	Chr3A	440556927	440557151	+	440557039	1.0	1.0
gene:TraesCS3A03G0597700	Chr3A	445098361	445104176	+	445101268	Chr3A	440679262	440685073	+	440682167	1.0	1.0
gene:TraesCS3A03G0597900	Chr3A	445432176	445432544	+	445432360	Chr3A	441049935	441050303	+	441050119	1.0	1.0
gene:TraesCS3A03G0598300	Chr3A	445539542	445545146	+	445542344	Chr3A	441156600	441162203	+	441159401	0.999	0.955
gene:TraesCS3A03G0598400	Chr3A	445550095	445550843	+	445550469	Chr3A	441166829	441167577	+	441167203	1.0	1.0
gene:TraesCS3A03G0598500	Chr3A	445613152	445614995	-	445614073	Chr3A	441226527	441228370	-	441227448	1.0	0.998
gene:TraesCS3A03G0598600	Chr3A	445681054	445683876	-	445682465	Chr3A	441294527	441297334	-	441295930	1.0	0.998
gene:TraesCS3A03G0598800	Chr3A	446164672	446171096	-	446167884	Chr3A	441778001	441784425	-	441781213	1.0	1.0
gene:TraesCS3A03G0599400	Chr3A	446387833	446390118	+	446388975	Chr3A	442001133	442003418	+	442002275	1.0	0.976
gene:TraesCS3A03G0600000	Chr3A	446496961	446498922	-	446497941	Chr3A	442110173	442112134	-	442111153	1.0	0.999
gene:TraesCS3A03G0601600	Chr3A	447317935	447319743	+	447318839	Chr3A	442929105	442930922	+	442930013	0.995	0.973
gene:TraesCS3A03G0601900	Chr3A	447339561	447345229	-	447342395	Chr3A	442950705	442956378	-	442953541	1.0	0.995
gene:TraesCS3A03G0603000	Chr3A	447994289	447998257	+	447996273	Chr3A	443604414	443608382	+	443606398	1.0	0.998
gene:TraesCS3A03G0603100	Chr3A	447999011	448006512	-	448002761	Chr3A	443609136	443616645	-	443612890	0.999	0.994
gene:TraesCS3A03G0603500	Chr3A	449161955	449171392	+	449166673	Chr3A	444777344	444786789	+	444782066	0.996	0.983
gene:TraesCS3A03G0603700	Chr3A	449172794	449176535	-	449174664	Chr3A	444788272	444792032	-	444790152	1.0	0.987
gene:TraesCS3A03G0603800	Chr3A	449185968	449188286	-	449187127	Chr3A	444801469	444803778	-	444802623	1.0	0.954
gene:TraesCS3A03G0604100	Chr3A	449202892	449203955	+	449203423	Chr3A	444818337	444819403	+	444818870	1.0	0.992
gene:TraesCS3A03G0604300	Chr3A	449227323	449227940	+	449227631	Chr3A	444842766	444843383	+	444843074	1.0	0.998
gene:TraesCS3A03G0604500	Chr3A	449387505	449390527	+	449389016	Chr3A	445009615	445012641	+	445011128	0.998	0.972
gene:TraesCS3A03G0604600	Chr3A	449391645	449395712	-	449393678	Chr3A	445013740	445017809	-	445015774	0.999	0.969
gene:TraesCS3A03G0604700	Chr3A	449398827	449401187	-	449400007	Chr3A	445020912	445023272	-	445022092	1.0	1.0
gene:TraesCS3A03G0605200	Chr3A	449881009	449897729	+	449889369	Chr3A	445498870	445515488	+	445507179	1.0	0.999
gene:TraesCS3A03G0605900	Chr3A	450123981	450127635	+	450125808	Chr3A	445741726	445745382	+	445743554	1.0	0.995
gene:TraesCS3A03G0606000	Chr3A	450128527	450133526	+	450131026	Chr3A	445746274	445751281	+	445748777	1.0	0.989
gene:TraesCS3A03G0606100	Chr3A	450136406	450141318	+	450138862	Chr3A	445753709	445758621	+	445756165	1.0	1.0
gene:TraesCS3A03G0606200	Chr3A	450161650	450163324	+	450162487	Chr3A	445778956	445780630	+	445779793	1.0	1.0
gene:TraesCS3A03G0606300	Chr3A	450300336	450302132	+	450301234	Chr3A	445917622	445919418	+	445918520	1.0	1.0
gene:TraesCS3A03G0606400	Chr3A	450303519	450305809	+	450304664	Chr3A	445920805	445923095	+	445921950	1.0	1.0
gene:TraesCS3A03G0606500	Chr3A	450334256	450335859	+	450335057	Chr3A	445958329	445959932	+	445959130	1.0	1.0
gene:TraesCS3A03G0606800	Chr3A	450809122	450820304	+	450814713	Chr3A	446436810	446447970	+	446442390	1.0	1.0
gene:TraesCS3A03G0606900	Chr3A	450821066	450822417	+	450821741	Chr3A	446448732	446450083	+	446449407	1.0	0.987
gene:TraesCS3A03G0607200	Chr3A	451438222	451444754	+	451441488	Chr3A	447065590	447072124	+	447068857	1.0	0.999
gene:TraesCS3A03G0607700	Chr3A	452016017	452023165	-	452019591	Chr3A	447646403	447653541	-	447649972	1.0	1.0
gene:TraesCS3A03G0607800	Chr3A	452128772	452129182	+	452128977	Chr3A	447759141	447759551	+	447759346	1.0	1.0
gene:TraesCS3A03G0608100	Chr3A	452156145	452165577	-	452160861	Chr3A	447786482	447795914	-	447791198	1.0	0.999
gene:TraesCS3A03G0608200	Chr3A	452673519	452675880	-	452674699	Chr3A	448308352	448310645	-	448309498	0.97	0.955
gene:TraesCS3A03G0608400	Chr3A	453085983	453089797	-	453087890	Chr3A	448729923	448733737	-	448731830	1.0	1.0
gene:TraesCS3A03G0608600	Chr3A	453360827	453362317	+	453361572	Chr3A	449004330	449005820	+	449005075	1.0	1.0
gene:TraesCS3A03G0608900	Chr3A	453799615	453799981	+	453799798	Chr3A	449347739	449348105	+	449347922	1.0	0.994
gene:TraesCS3A03G0609400	Chr3A	454270208	454276796	+	454273502	Chr3A	449830609	449837177	+	449833893	0.999	0.994
gene:TraesCS3A03G0609500	Chr3A	454274533	454281928	-	454278230	Chr3A	449834914	449842311	-	449838612	1.0	1.0
gene:TraesCS3A03G0609600	Chr3A	454282081	454286478	+	454284279	Chr3A	449842464	449846861	+	449844662	1.0	1.0
gene:TraesCS3A03G0609700	Chr3A	454414114	454414579	-	454414346	Chr3A	449965362	449965827	-	449965594	1.0	1.0
gene:TraesCS3A03G0610300	Chr3A	454623777	454628106	-	454625941	Chr3A	450174266	450178595	-	450176430	1.0	1.0
gene:TraesCS3A03G0610400	Chr3A	454925739	454934494	+	454930116	Chr3A	450474680	450483435	+	450479057	1.0	1.0
gene:TraesCS3A03G0610500	Chr3A	455317201	455325713	+	455321457	Chr3A	450865774	450874276	+	450870025	0.998	0.985
gene:TraesCS3A03G0610900	Chr3A	455789923	455795938	+	455792930	Chr3A	451336282	451341975	+	451339128	0.998	0.993
gene:TraesCS3A03G0611300	Chr3A	455946517	455947935	-	455947226	Chr3A	451492519	451493937	-	451493228	1.0	1.0
gene:TraesCS3A03G0611500	Chr3A	455957338	455967476	+	455962407	Chr3A	451503333	451513468	+	451508400	0.999	0.995
gene:TraesCS3A03G0611800	Chr3A	456035169	456039497	+	456037333	Chr3A	451581138	451585466	+	451583302	1.0	1.0
gene:TraesCS3A03G0611900	Chr3A	456038862	456039116	-	456038989	Chr3A	451584831	451585085	-	451584958	1.0	1.0
gene:TraesCS3A03G0612200	Chr3A	456221362	456227388	-	456224375	Chr3A	451767361	451773382	-	451770371	0.997	0.981
gene:TraesCS3A03G0612400	Chr3A	456760431	456765361	+	456762896	Chr3A	452304561	452309485	+	452307023	1.0	0.978
gene:TraesCS3A03G0612500	Chr3A	456767011	456767892	+	456767451	Chr3A	452311135	452312016	+	452311575	1.0	1.0
gene:TraesCS3A03G0612600	Chr3A	456778280	456779993	-	456779136	Chr3A	452322399	452324119	-	452323259	1.0	0.995
gene:TraesCS3A03G0613500	Chr3A	457361377	457367199	-	457364288	Chr3A	452905199	452911015	-	452908107	1.0	0.998
gene:TraesCS3A03G0613800	Chr3A	457760270	457762193	+	457761231	Chr3A	453302584	453304507	+	453303545	1.0	1.0
gene:TraesCS3A03G0614100	Chr3A	457970016	457975457	+	457972736	Chr3A	453513553	453518992	+	453516272	0.999	0.999
gene:TraesCS3A03G0614600	Chr3A	458762193	458767017	+	458764605	Chr3A	454309600	454314417	+	454312008	0.999	0.995
gene:TraesCS3A03G0614700	Chr3A	458768302	458769593	-	458768947	Chr3A	454315702	454316992	-	454316347	0.999	0.992
gene:TraesCS3A03G0614800	Chr3A	458987115	458989107	+	458988111	Chr3A	454534475	454536467	+	454535471	1.0	1.0
gene:TraesCS3A03G0615600	Chr3A	459794202	459797449	+	459795825	Chr3A	455338784	455342035	+	455340409	1.0	0.992
gene:TraesCS3A03G0615700	Chr3A	460187504	460188672	+	460188088	Chr3A	455721213	455722381	+	455721797	1.0	0.995
gene:TraesCS3A03G0615800	Chr3A	460189741	460196952	-	460193346	Chr3A	455723450	455730665	-	455727057	0.998	0.991
gene:TraesCS3A03G0616200	Chr3A	460602786	460604998	-	460603892	Chr3A	456131227	456133438	-	456132332	0.999	0.989
gene:TraesCS3A03G0616400	Chr3A	461006116	461006718	-	461006417	Chr3A	456533810	456534412	-	456534111	1.0	0.986
gene:TraesCS3A03G0616600	Chr3A	461146025	461146945	-	461146485	Chr3A	456673475	456674404	-	456673939	1.0	0.969
gene:TraesCS3A03G0616700	Chr3A	461156757	461158938	+	461157847	Chr3A	456684165	456686363	+	456685264	1.0	0.993
gene:TraesCS3A03G0616800	Chr3A	461278763	461283804	+	461281283	Chr3A	456806151	456811186	+	456808668	0.995	0.988
gene:TraesCS3A03G0616900	Chr3A	461494159	461499009	+	461496584	Chr3A	457021555	457026391	+	457023973	1.0	1.0
gene:TraesCS3A03G0617000	Chr3A	461500048	461504977	+	461502512	Chr3A	457027430	457032361	+	457029895	1.0	1.0
gene:TraesCS3A03G0617200	Chr3A	461784579	461785870	-	461785224	Chr3A	457312355	457313646	-	457313000	1.0	1.0
gene:TraesCS3A03G0618000	Chr3A	462430559	462431839	-	462431199	Chr3A	457956687	457957964	-	457957325	0.996	0.996
gene:TraesCS3A03G0618200	Chr3A	462433983	462434366	-	462434174	Chr3A	457960106	457960489	-	457960297	1.0	1.0
gene:TraesCS3A03G0618800	Chr3A	463140110	463144721	-	463142415	Chr3A	458675627	458680241	-	458677934	1.0	0.998
gene:TraesCS3A03G0618900	Chr3A	463185402	463188733	-	463187067	Chr3A	458720909	458724249	-	458722579	0.999	0.991
gene:TraesCS3A03G0619000	Chr3A	463321786	463322522	+	463322154	Chr3A	458857230	458857966	+	458857598	1.0	0.998
gene:TraesCS3A03G0619400	Chr3A	464393259	464394524	+	464393891	Chr3A	459950377	459951646	+	459951011	1.0	0.99
gene:TraesCS3A03G0619600	Chr3A	464440307	464441802	-	464441054	Chr3A	459990208	459991703	-	459990955	1.0	0.969
gene:TraesCS3A03G0619900	Chr3A	464765752	464768193	+	464766972	Chr3A	460315405	460317846	+	460316625	1.0	0.989
gene:TraesCS3A03G0620000	Chr3A	464768147	464776628	-	464772387	Chr3A	460317800	460326294	-	460322047	0.999	0.976
gene:TraesCS3A03G0620200	Chr3A	464894544	464895476	-	464895010	Chr3A	460441897	460442829	-	460442363	1.0	1.0
gene:TraesCS3A03G0620300	Chr3A	465058004	465061039	+	465059521	Chr3A	460613562	460616597	+	460615079	1.0	1.0
gene:TraesCS3A03G0621800	Chr3A	465268176	465277023	+	465272599	Chr3A	460823667	460832435	+	460828051	1.0	0.995
gene:TraesCS3A03G0622100	Chr3A	465385325	465390355	+	465387840	Chr3A	460940740	460945767	+	460943253	1.0	0.994
gene:TraesCS3A03G0622200	Chr3A	465391081	465398039	-	465394560	Chr3A	460946493	460953451	-	460949972	1.0	0.999
gene:TraesCS3A03G0622300	Chr3A	465629913	465631985	+	465630949	Chr3A	461183667	461185739	+	461184703	1.0	1.0
gene:TraesCS3A03G0622400	Chr3A	465633352	465635673	+	465634512	Chr3A	461187106	461189427	+	461188266	1.0	1.0
gene:TraesCS3A03G0622800	Chr3A	465972466	465978376	+	465975421	Chr3A	461525815	461531729	+	461528772	1.0	0.995
gene:TraesCS3A03G0624000	Chr3A	467075739	467080366	+	467078052	Chr3A	462628064	462632691	+	462630377	1.0	1.0
gene:TraesCS3A03G0624100	Chr3A	467236786	467253701	+	467245243	Chr3A	462787854	462804749	+	462796301	1.0	1.0
gene:TraesCS3A03G0624300	Chr3A	467260322	467263002	-	467261662	Chr3A	462811370	462814056	-	462812713	1.0	1.0
gene:TraesCS3A03G0624500	Chr3A	467864064	467864804	+	467864434	Chr3A	463449926	463450666	+	463450296	1.0	1.0
gene:TraesCS3A03G0624600	Chr3A	467890667	467896333	-	467893500	Chr3A	463476251	463481917	-	463479084	1.0	1.0
gene:TraesCS3A03G0624700	Chr3A	467897776	467901755	+	467899765	Chr3A	463483353	463487332	+	463485342	1.0	1.0
