gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS4B03G0599700	Chr4B	459367474	459368907	-	459368190	Chr4B	460351532	460352965	-	460352248	1.0	0.984
gene:TraesCS4B03G0600200	Chr4B	459631031	459639105	-	459635068	Chr4B	460604602	460612685	-	460608643	1.0	0.993
gene:TraesCS4B03G0600500	Chr4B	459865399	459866138	-	459865768	Chr4B	460839023	460839762	-	460839392	1.0	1.0
gene:TraesCS4B03G0600700	Chr4B	460075703	460077421	-	460076562	Chr4B	461048472	461050172	-	461049322	0.987	0.956
gene:TraesCS4B03G0601100	Chr4B	460162274	460163850	-	460163062	Chr4B	461134909	461136482	-	461135695	0.994	0.99
gene:TraesCS4B03G0601700	Chr4B	460484268	460487315	+	460485791	Chr4B	461456187	461459210	+	461457698	0.993	0.973
gene:TraesCS4B03G0601800	Chr4B	460488066	460490111	-	460489088	Chr4B	461459960	461462029	-	461460994	0.998	0.946
gene:TraesCS4B03G0602600	Chr4B	461027137	461030015	+	461028576	Chr4B	461989643	461992531	+	461991087	0.996	0.982
gene:TraesCS4B03G0602800	Chr4B	461494727	461495989	+	461495358	Chr4B	462455997	462457261	+	462456629	1.0	0.983
gene:TraesCS4B03G0602900	Chr4B	461501929	461503062	+	461502495	Chr4B	462463202	462464335	+	462463768	1.0	1.0
gene:TraesCS4B03G0603000	Chr4B	461505998	461506273	-	461506135	Chr4B	462467271	462467546	-	462467408	1.0	0.992
gene:TraesCS4B03G0603100	Chr4B	461506554	461510389	+	461508471	Chr4B	462467827	462471660	+	462469743	1.0	1.0
gene:TraesCS4B03G0603200	Chr4B	461511101	461528850	+	461519975	Chr4B	462472380	462490125	+	462481252	0.998	0.989
gene:TraesCS4B03G0603300	Chr4B	461794592	461800873	+	461797732	Chr4B	462753399	462759699	+	462756549	1.0	0.996
gene:TraesCS4B03G0603500	Chr4B	461825998	461826880	-	461826439	Chr4B	462785264	462786146	-	462785705	1.0	1.0
gene:TraesCS4B03G0603700	Chr4B	461882015	461882934	+	461882474	Chr4B	462840856	462841775	+	462841315	1.0	1.0
gene:TraesCS4B03G0603800	Chr4B	461986259	461987156	+	461986707	Chr4B	462945075	462945972	+	462945523	1.0	0.998
gene:TraesCS4B03G0604400	Chr4B	462486225	462490872	+	462488548	Chr4B	463443844	463448151	+	463445997	1.0	0.996
gene:TraesCS4B03G0604600	Chr4B	462856366	462860635	+	462858500	Chr4B	463813479	463817737	+	463815608	1.0	0.993
gene:TraesCS4B03G0604800	Chr4B	462984241	462990220	+	462987230	Chr4B	463941243	463947202	+	463944222	1.0	0.994
gene:TraesCS4B03G0605500	Chr4B	463430378	463435032	+	463432705	Chr4B	464384118	464388728	+	464386423	1.0	0.993
gene:TraesCS4B03G0605600	Chr4B	463437366	463441814	+	463439590	Chr4B	464390644	464395052	+	464392848	0.983	0.979
gene:TraesCS4B03G0605700	Chr4B	463491088	463500423	+	463495755	Chr4B	464442594	464451926	+	464447260	1.0	0.993
gene:TraesCS4B03G0606000	Chr4B	464220365	464222460	-	464221412	Chr4B	465171762	465173854	-	465172808	0.998	0.983
gene:TraesCS4B03G0606200	Chr4B	464292816	464296027	-	464294421	Chr4B	465244181	465247392	-	465245786	1.0	0.999
gene:TraesCS4B03G0606400	Chr4B	464721873	464726593	+	464724233	Chr4B	465671234	465675943	+	465673588	0.994	0.977
gene:TraesCS4B03G0606500	Chr4B	464741068	464752074	-	464746571	Chr4B	465690374	465701350	-	465695862	1.0	0.988
gene:TraesCS4B03G0606700	Chr4B	464995563	465001711	+	464998637	Chr4B	465944594	465950619	+	465947606	1.0	0.988
gene:TraesCS4B03G0607100	Chr4B	465005250	465007486	+	465006368	Chr4B	465954155	465956391	+	465955273	1.0	0.998
gene:TraesCS4B03G0607300	Chr4B	465041447	465044096	+	465042771	Chr4B	465990346	465993007	+	465991676	1.0	0.941
gene:TraesCS4B03G0608300	Chr4B	465847937	465851934	+	465849935	Chr4B	466795429	466799426	+	466797427	1.0	1.0
gene:TraesCS4B03G0608900	Chr4B	465954911	465959080	+	465956995	Chr4B	466902415	466906581	+	466904498	1.0	0.997
gene:TraesCS4B03G0609000	Chr4B	466057598	466059833	+	466058715	Chr4B	467005169	467007404	+	467006286	0.99	0.956
gene:TraesCS4B03G0609300	Chr4B	466232218	466237029	+	466234623	Chr4B	467179614	467184428	+	467182021	1.0	0.993
gene:TraesCS4B03G0609400	Chr4B	466239147	466241509	-	466240328	Chr4B	467186551	467188919	-	467187735	0.997	0.983
gene:TraesCS4B03G0610000	Chr4B	466378726	466382130	+	466380428	Chr4B	467324903	467328328	+	467326615	0.995	0.966
gene:TraesCS4B03G0610300	Chr4B	466540419	466547701	-	466544060	Chr4B	467487158	467494550	-	467490854	1.0	0.997
gene:TraesCS4B03G0610400	Chr4B	466617075	466617338	-	466617206	Chr4B	467563921	467564184	-	467564052	1.0	0.996
gene:TraesCS4B03G0610500	Chr4B	466979096	466979922	-	466979509	Chr4B	467925914	467926740	-	467926327	1.0	1.0
gene:TraesCS4B03G0610600	Chr4B	466984081	466985861	+	466984971	Chr4B	467930914	467932683	+	467931798	0.992	0.977
gene:TraesCS4B03G0610800	Chr4B	467063483	467066155	+	467064819	Chr4B	468010282	468012954	+	468011618	1.0	1.0
gene:TraesCS4B03G0611300	Chr4B	467169261	467173556	+	467171408	Chr4B	468116100	468120409	+	468118254	1.0	0.998
gene:TraesCS4B03G0611400	Chr4B	467175431	467179523	+	467177477	Chr4B	468122299	468126391	+	468124345	1.0	1.0
gene:TraesCS4B03G0611700	Chr4B	467181377	467185729	-	467183553	Chr4B	468128245	468132597	-	468130421	1.0	1.0
gene:TraesCS4B03G0612200	Chr4B	467266013	467266704	+	467266358	Chr4B	468212824	468213428	+	468213126	0.983	0.933
gene:TraesCS4B03G0612400	Chr4B	467312493	467315872	-	467314182	Chr4B	468259289	468262621	-	468260955	0.973	0.958
gene:TraesCS4B03G0612600	Chr4B	467499625	467504308	-	467501966	Chr4B	468445124	468449794	-	468447459	0.995	0.986
gene:TraesCS4B03G0612800	Chr4B	467535264	467539720	-	467537492	Chr4B	468480762	468485216	-	468482989	1.0	0.99
gene:TraesCS4B03G0613500	Chr4B	467715513	467717369	-	467716441	Chr4B	468660980	468662853	-	468661916	0.988	0.939
gene:TraesCS4B03G0613700	Chr4B	467924002	467931840	-	467927921	Chr4B	468867862	468875690	-	468871776	1.0	0.992
gene:TraesCS4B03G0613900	Chr4B	468269998	468275345	+	468272671	Chr4B	469214660	469220035	+	469217347	1.0	0.994
gene:TraesCS4B03G0614300	Chr4B	468291909	468294900	-	468293404	Chr4B	469236587	469239593	-	469238090	1.0	0.978
gene:TraesCS4B03G0616100	Chr4B	468761420	468768393	+	468764906	Chr4B	469716494	469723376	+	469719935	0.998	0.981
gene:TraesCS4B03G0616800	Chr4B	469550891	469552936	+	469551913	Chr4B	470503258	470505303	+	470504280	1.0	0.999
gene:TraesCS4B03G0617100	Chr4B	470225428	470226346	+	470225887	Chr4B	471175146	471176058	+	471175602	0.992	0.967
gene:TraesCS4B03G0617600	Chr4B	470589503	470590023	-	470589763	Chr4B	471560655	471561175	-	471560915	1.0	1.0
gene:TraesCS4B03G0617700	Chr4B	470903559	470906134	+	470904846	Chr4B	471874438	471877013	+	471875725	1.0	0.996
gene:TraesCS4B03G0617900	Chr4B	471025434	471026892	-	471026163	Chr4B	471996316	471997774	-	471997045	1.0	0.997
gene:TraesCS4B03G0618100	Chr4B	471203359	471207139	+	471205249	Chr4B	472174373	472178135	+	472176254	0.989	0.973
gene:TraesCS4B03G0618200	Chr4B	471206510	471207694	-	471207102	Chr4B	472177518	472178690	-	472178104	0.988	0.963
gene:TraesCS4B03G0618400	Chr4B	471382505	471384145	+	471383325	Chr4B	472353472	472355112	+	472354292	1.0	0.998
gene:TraesCS4B03G0618600	Chr4B	471456085	471457377	+	471456731	Chr4B	472427028	472428320	+	472427674	1.0	0.999
gene:TraesCS4B03G0618700	Chr4B	471459713	471460962	+	471460337	Chr4B	472430660	472431912	+	472431286	1.0	0.964
gene:TraesCS4B03G0619000	Chr4B	471671904	471677473	+	471674688	Chr4B	472642282	472647847	+	472645064	1.0	1.0
gene:TraesCS4B03G0619200	Chr4B	471733626	471741179	-	471737402	Chr4B	472703971	472711500	-	472707735	1.0	1.0
gene:TraesCS4B03G0619300	Chr4B	471887703	471888242	+	471887972	Chr4B	472857995	472858534	+	472858264	1.0	1.0
gene:TraesCS4B03G0619400	Chr4B	471918962	471919781	+	471919371	Chr4B	472889250	472890069	+	472889659	1.0	1.0
gene:TraesCS4B03G0619700	Chr4B	472351111	472353961	+	472352536	Chr4B	473319819	473322669	+	473321244	1.0	1.0
gene:TraesCS4B03G0620100	Chr4B	472811494	472815111	-	472813302	Chr4B	473766473	473770095	-	473768284	1.0	0.99
gene:TraesCS4B03G0620200	Chr4B	472821658	472822999	-	472822328	Chr4B	473776645	473777986	-	473777315	1.0	1.0
gene:TraesCS4B03G0620400	Chr4B	473107004	473109078	+	473108041	Chr4B	474069368	474071442	+	474070405	1.0	0.998
gene:TraesCS4B03G0620900	Chr4B	473617142	473619917	+	473618529	Chr4B	474592462	474595232	+	474593847	0.995	0.977
gene:TraesCS4B03G0621000	Chr4B	473623589	473628022	-	473625805	Chr4B	474598904	474603319	-	474601111	0.997	0.98
gene:TraesCS4B03G0621600	Chr4B	474426554	474429943	-	474428248	Chr4B	475402186	475405580	-	475403883	1.0	0.991
gene:TraesCS4B03G0621700	Chr4B	474481338	474490768	-	474486053	Chr4B	475456961	475466378	-	475461669	0.999	0.993
gene:TraesCS4B03G0621900	Chr4B	475035102	475039472	+	475037287	Chr4B	476001077	476005447	+	476003262	0.998	0.988
gene:TraesCS4B03G0622000	Chr4B	475043282	475045996	+	475044639	Chr4B	476009250	476011964	+	476010607	1.0	1.0
gene:TraesCS4B03G0622300	Chr4B	475295840	475298878	+	475297359	Chr4B	476261318	476264353	+	476262835	0.996	0.99
gene:TraesCS4B03G0622400	Chr4B	475416960	475422203	-	475419581	Chr4B	476381917	476387169	-	476384543	0.994	0.951
gene:TraesCS4B03G0622500	Chr4B	475497287	475498873	+	475498080	Chr4B	476455195	476456781	+	476455988	1.0	1.0
gene:TraesCS4B03G0623100	Chr4B	475590422	475593975	-	475592198	Chr4B	476542976	476546529	-	476544752	1.0	1.0
gene:TraesCS4B03G0623300	Chr4B	475594354	475604832	-	475599593	Chr4B	476546908	476557031	-	476551969	1.0	0.996
gene:TraesCS4B03G0623600	Chr4B	476081327	476084766	+	476083046	Chr4B	477027510	477030949	+	477029229	1.0	1.0
gene:TraesCS4B03G0624400	Chr4B	476447804	476455289	+	476451546	Chr4B	477392975	477400493	+	477396734	0.997	0.963
gene:TraesCS4B03G0624600	Chr4B	476452051	476455290	-	476453670	Chr4B	477397230	477400494	-	477398862	0.995	0.953
gene:TraesCS4B03G0624700	Chr4B	476461154	476463144	-	476462149	Chr4B	477406364	477408272	-	477407318	0.998	0.989
gene:TraesCS4B03G0626100	Chr4B	478369712	478375012	-	478372362	Chr4B	479349980	479355268	-	479352624	1.0	0.994
gene:TraesCS4B03G0626200	Chr4B	478441728	478445185	+	478443456	Chr4B	479421960	479425433	+	479423696	0.995	0.965
gene:TraesCS4B03G0626300	Chr4B	478612889	478614600	+	478613744	Chr4B	479590996	479592715	+	479591855	1.0	0.991
gene:TraesCS4B03G0627000	Chr4B	478888281	478892182	+	478890231	Chr4B	479862577	479866478	+	479864527	1.0	0.999
gene:TraesCS4B03G0627100	Chr4B	478892268	478896847	-	478894557	Chr4B	479866564	479871143	-	479868853	1.0	0.989
gene:TraesCS4B03G0627300	Chr4B	479260567	479268953	+	479264760	Chr4B	480229107	480237493	+	480233300	1.0	1.0
gene:TraesCS4B03G0627500	Chr4B	479273441	479274172	+	479273806	Chr4B	480241680	480242411	+	480242045	1.0	0.997
gene:TraesCS4B03G0627600	Chr4B	479274774	479278743	-	479276758	Chr4B	480243013	480246982	-	480244997	1.0	0.997
gene:TraesCS4B03G0627700	Chr4B	479276874	479278349	+	479277611	Chr4B	480245113	480246588	+	480245850	1.0	1.0
gene:TraesCS4B03G0627800	Chr4B	479802272	479805533	+	479803902	Chr4B	480770347	480773573	+	480771960	0.951	0.905
gene:TraesCS4B03G0627900	Chr4B	479805518	479811650	-	479808584	Chr4B	480773578	480779648	-	480776613	0.978	0.961
gene:TraesCS4B03G0628100	Chr4B	479862793	479869283	-	479866038	Chr4B	480830851	480837338	-	480834094	1.0	0.996
gene:TraesCS4B03G0628300	Chr4B	480045306	480046603	-	480045954	Chr4B	481028360	481029607	-	481028983	0.962	0.931
gene:TraesCS4B03G0628600	Chr4B	480129974	480134130	+	480132052	Chr4B	481112889	481117050	+	481114969	1.0	0.983
gene:TraesCS4B03G0628700	Chr4B	480134828	480137235	-	480136031	Chr4B	481117747	481120154	-	481118950	1.0	0.994
gene:TraesCS4B03G0629000	Chr4B	480444648	480448141	+	480446394	Chr4B	481387254	481390749	+	481389001	0.991	0.966
gene:TraesCS4B03G0629400	Chr4B	480730791	480732985	+	480731888	Chr4B	481671819	481674013	+	481672916	1.0	1.0
gene:TraesCS4B03G0630000	Chr4B	480806648	480812679	+	480809663	Chr4B	481747727	481753740	+	481750733	0.996	0.973
gene:TraesCS4B03G0630100	Chr4B	480845865	480849615	-	480847740	Chr4B	481786938	481790695	-	481788816	0.999	0.994
gene:TraesCS4B03G0630300	Chr4B	481008747	481010437	+	481009592	Chr4B	481949533	481951220	+	481950376	0.998	0.99
gene:TraesCS4B03G0630500	Chr4B	481343648	481347910	+	481345779	Chr4B	482268787	482273041	+	482270914	1.0	0.989
gene:TraesCS4B03G0631000	Chr4B	481856060	481869913	-	481862986	Chr4B	482792947	482806792	-	482799869	1.0	0.996
gene:TraesCS4B03G0631100	Chr4B	481980360	481981157	-	481980758	Chr4B	482917282	482918079	-	482917680	1.0	0.982
gene:TraesCS4B03G0631200	Chr4B	481981696	481982325	-	481982010	Chr4B	482918643	482919278	-	482918960	1.0	0.97
gene:TraesCS4B03G0631300	Chr4B	482180288	482180938	-	482180613	Chr4B	483122015	483122665	-	483122340	1.0	0.992
gene:TraesCS4B03G0632100	Chr4B	482533943	482536350	-	482535146	Chr4B	483502319	483504733	-	483503526	0.997	0.987
gene:TraesCS4B03G0632200	Chr4B	482709386	482714578	+	482711982	Chr4B	483692381	483697568	+	483694974	0.997	0.946
gene:TraesCS4B03G0632300	Chr4B	482715168	482716220	-	482715694	Chr4B	483698158	483699210	-	483698684	1.0	0.997
gene:TraesCS4B03G0632400	Chr4B	482778493	482784736	+	482781614	Chr4B	483774296	483780539	+	483777417	1.0	0.992
gene:TraesCS4B03G0632600	Chr4B	482897402	482900229	+	482898815	Chr4B	483907578	483909478	+	483908528	0.911	0.909
gene:TraesCS4B03G0633000	Chr4B	482939959	482946339	+	482943149	Chr4B	483948185	483954570	+	483951377	1.0	0.984
gene:TraesCS4B03G0633300	Chr4B	482955368	482959331	+	482957349	Chr4B	483963628	483967596	+	483965612	1.0	0.998
gene:TraesCS4B03G0633400	Chr4B	482959763	482961646	-	482960704	Chr4B	483968028	483969911	-	483968969	1.0	0.996
gene:TraesCS4B03G0633600	Chr4B	482962045	482966033	-	482964039	Chr4B	483970310	483974283	-	483972296	0.982	0.967
gene:TraesCS4B03G0634600	Chr4B	483132292	483134035	-	483133163	Chr4B	484146441	484148184	-	484147312	1.0	1.0
gene:TraesCS4B03G0634700	Chr4B	483134112	483136051	+	483135081	Chr4B	484148261	484150200	+	484149230	1.0	1.0
gene:TraesCS4B03G0634800	Chr4B	483141221	483143100	+	483142160	Chr4B	484155370	484157249	+	484156309	1.0	0.998
gene:TraesCS4B03G0634900	Chr4B	483145204	483147238	+	483146221	Chr4B	484159361	484161419	+	484160390	1.0	0.99
gene:TraesCS4B03G0635300	Chr4B	483288435	483298060	+	483293247	Chr4B	484302644	484311894	+	484307269	0.969	0.936
gene:TraesCS4B03G0635400	Chr4B	483298318	483299907	-	483299112	Chr4B	484312151	484313715	-	484312933	0.981	0.976
gene:TraesCS4B03G0635500	Chr4B	483766264	483768147	+	483767205	Chr4B	484779128	484781011	+	484780069	1.0	0.998
gene:TraesCS4B03G0635800	Chr4B	483953711	483958558	+	483956134	Chr4B	484966587	484971423	+	484969005	1.0	1.0
gene:TraesCS4B03G0636800	Chr4B	485261764	485275909	+	485268836	Chr4B	486261465	486275643	+	486268554	1.0	0.994
gene:TraesCS4B03G0637000	Chr4B	485383985	485386927	-	485385456	Chr4B	486383726	486386688	-	486385207	1.0	0.982
gene:TraesCS4B03G0637300	Chr4B	485441610	485450223	+	485445916	Chr4B	486441348	486449945	+	486445646	1.0	0.998
gene:TraesCS4B03G0637400	Chr4B	485453277	485460991	+	485457134	Chr4B	486453004	486461026	+	486457015	0.998	0.984
gene:TraesCS4B03G0637500	Chr4B	485461133	485464279	-	485462706	Chr4B	486461168	486464314	-	486462741	1.0	1.0
gene:TraesCS4B03G0637700	Chr4B	486440253	486445479	+	486442866	Chr4B	487395069	487400274	+	487397671	1.0	0.984
gene:TraesCS4B03G0638000	Chr4B	486939216	486945110	+	486942163	Chr4B	487893217	487899111	+	487896164	0.999	0.978
gene:TraesCS4B03G0638700	Chr4B	487419579	487423345	-	487421462	Chr4B	488373558	488377317	-	488375437	0.991	0.983
gene:TraesCS4B03G0639000	Chr4B	487833633	487835050	-	487834341	Chr4B	488787764	488789181	-	488788472	1.0	0.999
gene:TraesCS4B03G0639100	Chr4B	487849079	487852320	+	487850699	Chr4B	488803158	488806392	+	488804775	1.0	0.989
gene:TraesCS4B03G0639300	Chr4B	488041278	488045672	+	488043475	Chr4B	488995115	488999508	+	488997311	1.0	1.0
gene:TraesCS4B03G0640200	Chr4B	488237512	488240998	-	488239255	Chr4B	489191369	489194856	-	489193112	1.0	0.975
gene:TraesCS4B03G0640400	Chr4B	488442796	488444059	-	488443427	Chr4B	489396462	489397518	-	489396990	0.962	0.958
gene:TraesCS4B03G0641100	Chr4B	488796120	488798998	-	488797559	Chr4B	489748334	489751216	-	489749775	1.0	0.99
gene:TraesCS4B03G0641600	Chr4B	489811532	489814278	+	489812905	Chr4B	490759705	490762445	+	490761075	1.0	0.978
gene:TraesCS4B03G0641900	Chr4B	490160484	490166575	+	490163529	Chr4B	491108725	491114805	+	491111765	1.0	0.995
gene:TraesCS4B03G0642200	Chr4B	490183669	490186188	-	490184928	Chr4B	491131896	491134415	-	491133155	1.0	1.0
gene:TraesCS4B03G0642500	Chr4B	490606854	490609437	+	490608145	Chr4B	491552368	491554949	+	491553658	0.997	0.992
gene:TraesCS4B03G0643100	Chr4B	490932794	490941318	+	490937056	Chr4B	491877246	491885767	+	491881506	0.999	0.995
gene:TraesCS4B03G0643200	Chr4B	490974724	490979705	-	490977214	Chr4B	491919163	491924112	-	491921637	0.988	0.97
gene:TraesCS4B03G0643400	Chr4B	491347558	491352523	-	491350040	Chr4B	492296336	492301299	-	492298817	1.0	0.996
gene:TraesCS4B03G0643600	Chr4B	491355257	491357694	-	491356475	Chr4B	492304033	492306470	-	492305251	1.0	1.0
gene:TraesCS4B03G0643700	Chr4B	491364178	491365957	-	491365067	Chr4B	492312940	492314718	-	492313829	0.999	0.997
gene:TraesCS4B03G0643900	Chr4B	492665153	492669220	+	492667186	Chr4B	493613894	493617975	+	493615934	1.0	0.996
gene:TraesCS4B03G0644200	Chr4B	492766006	492766689	+	492766347	Chr4B	493714760	493715438	+	493715099	0.994	0.972
gene:TraesCS4B03G0644300	Chr4B	492900179	492920025	+	492910102	Chr4B	493848685	493867902	+	493858293	1.0	1.0
gene:TraesCS4B03G0645200	Chr4B	493355473	493357077	-	493356275	Chr4B	494296433	494298037	-	494297235	1.0	0.993
gene:TraesCS4B03G0645300	Chr4B	493357999	493363662	-	493360830	Chr4B	494298959	494304622	-	494301790	0.997	0.981
gene:TraesCS4B03G0645800	Chr4B	493730822	493733961	-	493732391	Chr4B	494663427	494666566	-	494664996	1.0	0.99
gene:TraesCS4B03G0646000	Chr4B	493833623	493834971	+	493834297	Chr4B	494766885	494768233	+	494767559	1.0	1.0
gene:TraesCS4B03G0646100	Chr4B	493836601	493837867	-	493837234	Chr4B	494769869	494771134	-	494770501	0.99	0.976
gene:TraesCS4B03G0646400	Chr4B	494157787	494159890	-	494158838	Chr4B	495090998	495093101	-	495092049	1.0	1.0
gene:TraesCS4B03G0646500	Chr4B	494163383	494168565	+	494165974	Chr4B	495096592	495101788	+	495099190	0.998	0.989
gene:TraesCS4B03G0646700	Chr4B	494192783	494197306	+	494195044	Chr4B	495126001	495130522	+	495128261	1.0	0.977
gene:TraesCS4B03G0646800	Chr4B	494219465	494220631	+	494220048	Chr4B	495150976	495152142	+	495151559	1.0	0.994
gene:TraesCS4B03G0647000	Chr4B	494224473	494224787	+	494224630	Chr4B	495167941	495168255	+	495168098	1.0	0.993
gene:TraesCS4B03G0647100	Chr4B	494268641	494269728	+	494269184	Chr4B	495210840	495211897	+	495211368	0.961	0.943
gene:TraesCS4B03G0647200	Chr4B	494274136	494274990	+	494274563	Chr4B	495216300	495217154	+	495216727	1.0	0.981
gene:TraesCS4B03G0647300	Chr4B	494290637	494292451	+	494291544	Chr4B	495232916	495234727	+	495233821	0.997	0.98
gene:TraesCS4B03G0648200	Chr4B	494615062	494615526	-	494615294	Chr4B	495562512	495562976	-	495562744	1.0	0.984
gene:TraesCS4B03G0649400	Chr4B	494674979	494675278	+	494675128	Chr4B	495614393	495614692	+	495614542	1.0	0.993
gene:TraesCS4B03G0650500	Chr4B	494702043	494702276	-	494702159	Chr4B	495641190	495641423	-	495641306	1.0	1.0
gene:TraesCS4B03G0651100	Chr4B	494714702	494716946	-	494715824	Chr4B	495653850	495656092	-	495654971	0.998	0.99
gene:TraesCS4B03G0651300	Chr4B	494719042	494724755	-	494721898	Chr4B	495658184	495663902	-	495661043	1.0	0.985
gene:TraesCS4B03G0651400	Chr4B	494726389	494732247	-	494729318	Chr4B	495665541	495671336	-	495668438	0.998	0.98
gene:TraesCS4B03G0651500	Chr4B	494732486	494739166	-	494735826	Chr4B	495671577	495678240	-	495674908	0.997	0.975
gene:TraesCS4B03G0651700	Chr4B	495376183	495377420	+	495376801	Chr4B	496343414	496344645	+	496344029	0.992	0.985
gene:TraesCS4B03G0651900	Chr4B	495413403	495418774	+	495416088	Chr4B	496380648	496385989	+	496383318	1.0	0.985
gene:TraesCS4B03G0652600	Chr4B	495594282	495596421	+	495595351	Chr4B	496565537	496567438	+	496566487	0.998	0.941
gene:TraesCS4B03G0652800	Chr4B	495655414	495656717	+	495656065	Chr4B	496624398	496625701	+	496625049	1.0	0.993
gene:TraesCS4B03G0653000	Chr4B	495677823	495681767	+	495679795	Chr4B	496646768	496650701	+	496648734	1.0	0.99
gene:TraesCS4B03G0653700	Chr4B	496241072	496242439	+	496241755	Chr4B	497252126	497253494	+	497252810	1.0	0.991
gene:TraesCS4B03G0653900	Chr4B	496355733	496359559	-	496357646	Chr4B	497368183	497371991	-	497370087	1.0	0.977
gene:TraesCS4B03G0654300	Chr4B	496673798	496678006	+	496675902	Chr4B	497810420	497814606	+	497812513	0.992	0.975
gene:TraesCS4B03G0654400	Chr4B	496983368	496985089	+	496984228	Chr4B	498090717	498092351	+	498091534	0.939	0.916
gene:TraesCS4B03G0654500	Chr4B	496985370	496991439	-	496988404	Chr4B	498092632	498098671	-	498095651	1.0	0.996
gene:TraesCS4B03G0654600	Chr4B	497548072	497552860	-	497550466	Chr4B	498574745	498579544	-	498577144	1.0	0.995
gene:TraesCS4B03G0654700	Chr4B	497552940	497570051	+	497561495	Chr4B	498579624	498596493	+	498588058	1.0	0.993
gene:TraesCS4B03G0654800	Chr4B	497570564	497581403	-	497575983	Chr4B	498597013	498606966	-	498601989	1.0	0.995
gene:TraesCS4B03G0655400	Chr4B	498097981	498100370	-	498099175	Chr4B	499066479	499068894	-	499067686	1.0	0.985
gene:TraesCS4B03G0655700	Chr4B	498231149	498232063	+	498231606	Chr4B	499236129	499237043	+	499236586	1.0	0.983
gene:TraesCS4B03G0655800	Chr4B	499009632	499019268	+	499014450	Chr4B	500123592	500133309	+	500128450	1.0	0.973
gene:TraesCS4B03G0655900	Chr4B	499067339	499070411	+	499068875	Chr4B	500171975	500175062	+	500173518	1.0	1.0
gene:TraesCS4B03G0656000	Chr4B	499071004	499080982	-	499075993	Chr4B	500175642	500185779	-	500180710	0.988	0.977
gene:TraesCS4B03G0656200	Chr4B	499220461	499222622	+	499221541	Chr4B	500763939	500766107	+	500765023	0.997	0.957
gene:TraesCS4B03G0656400	Chr4B	499246549	499247658	+	499247103	Chr4B	500789984	500791093	+	500790538	0.997	0.97
gene:TraesCS4B03G0656500	Chr4B	499247664	499248113	+	499247888	Chr4B	500791099	500791548	+	500791323	1.0	0.997
gene:TraesCS4B03G0657100	Chr4B	499429420	499435766	-	499432593	Chr4B	500943099	500949444	-	500946271	1.0	1.0
gene:TraesCS4B03G0657300	Chr4B	499452416	499453848	-	499453132	Chr4B	500966098	500967530	-	500966814	1.0	1.0
gene:TraesCS4B03G0657800	Chr4B	499509264	499512416	-	499510840	Chr4B	501022939	501026091	-	501024515	1.0	1.0
gene:TraesCS4B03G0658400	Chr4B	499997106	500005760	+	500001433	Chr4B	501509102	501517757	+	501513429	1.0	0.993
gene:TraesCS4B03G0658800	Chr4B	500030853	500034318	-	500032585	Chr4B	501542845	501546310	-	501544577	1.0	0.989
gene:TraesCS4B03G0659800	Chr4B	500515609	500519470	-	500517539	Chr4B	502023488	502027342	-	502025415	0.998	0.982
gene:TraesCS4B03G0660500	Chr4B	501370179	501370728	-	501370453	Chr4B	502890340	502890889	-	502890614	1.0	1.0
gene:TraesCS4B03G0660800	Chr4B	501559009	501568314	+	501563661	Chr4B	503078537	503087810	+	503083173	0.998	0.988
gene:TraesCS4B03G0660900	Chr4B	501571860	501575845	-	501573852	Chr4B	503091355	503095335	-	503093345	1.0	1.0
gene:TraesCS4B03G0661300	Chr4B	502124488	502127643	-	502126065	Chr4B	503641452	503644585	-	503643018	0.999	0.993
gene:TraesCS4B03G0661500	Chr4B	502151969	502158598	-	502155283	Chr4B	503668916	503675545	-	503672230	1.0	1.0
gene:TraesCS4B03G0662200	Chr4B	502729246	502731513	+	502730379	Chr4B	504237126	504239396	+	504238261	1.0	0.987
gene:TraesCS4B03G0662300	Chr4B	502731868	502737142	+	502734505	Chr4B	504239751	504245025	+	504242388	1.0	1.0
gene:TraesCS4B03G0662400	Chr4B	503339915	503343358	+	503341636	Chr4B	504777635	504781058	+	504779346	1.0	1.0
gene:TraesCS4B03G0662500	Chr4B	503363324	503366285	-	503364804	Chr4B	504801020	504803987	-	504802503	1.0	0.995
gene:TraesCS4B03G0663000	Chr4B	504109141	504112870	+	504111005	Chr4B	505546434	505550159	+	505548296	0.999	0.992
gene:TraesCS4B03G0663100	Chr4B	504115473	504120941	+	504118207	Chr4B	505552762	505558222	+	505555492	1.0	0.995
gene:TraesCS4B03G0663200	Chr4B	504119536	504119874	-	504119705	Chr4B	505556817	505557155	-	505556986	1.0	0.997
gene:TraesCS4B03G0663700	Chr4B	504265092	504272236	-	504268664	Chr4B	505701566	505708703	-	505705134	1.0	0.997
gene:TraesCS4B03G0664400	Chr4B	504672973	504677747	-	504675360	Chr4B	506108479	506113209	-	506110844	0.995	0.968
gene:TraesCS4B03G0664500	Chr4B	504716843	504719399	-	504718121	Chr4B	506152308	506154866	-	506153587	1.0	0.994
