gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS6B03G0741700	Chr6B	460852660	460854788	-	460853724	Chr6B	436009854	436011974	-	436010914	1.0	0.983
gene:TraesCS6B03G0741900	Chr6B	460856545	460856832	-	460856688	Chr6B	436013279	436013566	-	436013422	1.0	0.965
gene:TraesCS6B03G0743400	Chr6B	462252762	462259174	-	462255968	Chr6B	436269892	436276320	-	436273106	1.0	0.978
gene:TraesCS6B03G0743600	Chr6B	462304577	462308253	-	462306415	Chr6B	436325631	436329307	-	436327469	1.0	0.998
gene:TraesCS6B03G0743700	Chr6B	462728877	462752512	-	462740694	Chr6B	436704547	436728148	-	436716347	0.999	0.998
gene:TraesCS6B03G0743900	Chr6B	462942939	462975672	+	462959305	Chr6B	436898221	436935798	+	436917009	1.0	0.996
gene:TraesCS6B03G0745100	Chr6B	463637390	463639942	+	463638666	Chr6B	437559773	437562325	+	437561049	1.0	0.999
gene:TraesCS6B03G0745200	Chr6B	463641089	463654628	-	463647858	Chr6B	437563473	437577015	-	437570244	1.0	0.999
gene:TraesCS6B03G0745900	Chr6B	464425308	464427882	-	464426595	Chr6B	438345265	438347839	-	438346552	1.0	1.0
gene:TraesCS6B03G0746200	Chr6B	464514255	464516819	-	464515537	Chr6B	438434188	438436752	-	438435470	1.0	0.999
gene:TraesCS6B03G0747300	Chr6B	465384136	465387162	+	465385649	Chr6B	439316149	439319175	+	439317662	1.0	1.0
gene:TraesCS6B03G0747400	Chr6B	465388530	465390348	-	465389439	Chr6B	439320543	439322361	-	439321452	1.0	1.0
gene:TraesCS6B03G0747500	Chr6B	465428707	465429258	-	465428982	Chr6B	439360840	439361391	-	439361115	1.0	1.0
gene:TraesCS6B03G0747600	Chr6B	465431138	465432503	-	465431820	Chr6B	439363270	439364635	-	439363952	1.0	1.0
gene:TraesCS6B03G0747900	Chr6B	465524530	465526310	+	465525420	Chr6B	439455954	439457734	+	439456844	1.0	1.0
gene:TraesCS6B03G0748200	Chr6B	465632974	465639148	-	465636061	Chr6B	439564723	439570897	-	439567810	1.0	0.999
gene:TraesCS6B03G0748600	Chr6B	465876193	465885884	-	465881038	Chr6B	439808225	439817911	-	439813068	1.0	1.0
gene:TraesCS6B03G0749100	Chr6B	466084198	466087900	+	466086049	Chr6B	440015773	440019475	+	440017624	1.0	1.0
gene:TraesCS6B03G0749200	Chr6B	466088990	466090811	+	466089900	Chr6B	440020565	440022386	+	440021475	1.0	1.0
gene:TraesCS6B03G0749500	Chr6B	466691761	466693629	+	466692695	Chr6B	440622099	440623967	+	440623033	1.0	1.0
gene:TraesCS6B03G0749600	Chr6B	466710720	466712588	-	466711654	Chr6B	440641058	440642887	-	440641972	0.979	0.979
gene:TraesCS6B03G0749800	Chr6B	466781086	466790145	+	466785615	Chr6B	440711767	440720826	+	440716296	1.0	1.0
gene:TraesCS6B03G0749900	Chr6B	467257546	467264129	-	467260837	Chr6B	441186716	441193301	-	441190008	1.0	1.0
gene:TraesCS6B03G0751100	Chr6B	467528439	467529473	+	467528956	Chr6B	441457842	441458876	+	441458359	1.0	0.998
gene:TraesCS6B03G0751200	Chr6B	467575787	467576134	+	467575960	Chr6B	441505256	441505603	+	441505429	1.0	1.0
gene:TraesCS6B03G0751300	Chr6B	467585034	467585717	+	467585375	Chr6B	441514503	441515186	+	441514844	1.0	1.0
gene:TraesCS6B03G0751400	Chr6B	467762480	467767594	-	467765037	Chr6B	441690002	441695116	-	441692559	1.0	1.0
gene:TraesCS6B03G0751500	Chr6B	467803515	467804606	-	467804060	Chr6B	441730421	441731512	-	441730966	1.0	1.0
gene:TraesCS6B03G0751800	Chr6B	467893722	467895170	+	467894446	Chr6B	441820630	441822078	+	441821354	1.0	1.0
gene:TraesCS6B03G0751900	Chr6B	468006047	468011816	+	468008931	Chr6B	441933091	441938860	+	441935975	1.0	1.0
gene:TraesCS6B03G0752000	Chr6B	468012906	468016725	-	468014815	Chr6B	441939950	441943769	-	441941859	1.0	1.0
gene:TraesCS6B03G0752100	Chr6B	468282577	468290192	+	468286384	Chr6B	442209584	442217199	+	442213391	1.0	1.0
gene:TraesCS6B03G0752200	Chr6B	468292723	468293628	-	468293175	Chr6B	442219730	442220635	-	442220182	1.0	1.0
gene:TraesCS6B03G0752400	Chr6B	468407114	468410512	+	468408813	Chr6B	442333462	442336860	+	442335161	1.0	1.0
gene:TraesCS6B03G0752700	Chr6B	468474110	468476598	+	468475354	Chr6B	442400596	442403084	+	442401840	1.0	1.0
gene:TraesCS6B03G0752800	Chr6B	468689115	468704875	+	468696995	Chr6B	442615254	442631019	+	442623136	1.0	1.0
gene:TraesCS6B03G0753000	Chr6B	469124217	469125679	+	469124948	Chr6B	443049109	443050571	+	443049840	1.0	1.0
gene:TraesCS6B03G0753200	Chr6B	469456891	469459908	+	469458399	Chr6B	443380887	443383909	+	443382398	1.0	0.995
gene:TraesCS6B03G0753300	Chr6B	469460079	469463982	-	469462030	Chr6B	443384080	443387983	-	443386031	1.0	1.0
gene:TraesCS6B03G0753500	Chr6B	469525321	469525566	-	469525443	Chr6B	443449270	443449515	-	443449392	1.0	1.0
gene:TraesCS6B03G0753600	Chr6B	469526239	469527798	+	469527018	Chr6B	443450189	443451747	+	443450968	0.998	0.998
gene:TraesCS6B03G0753700	Chr6B	469586265	469587411	-	469586838	Chr6B	443510227	443511373	-	443510800	1.0	1.0
gene:TraesCS6B03G0753900	Chr6B	470039749	470040954	-	470040351	Chr6B	443937353	443938558	-	443937955	1.0	0.995
gene:TraesCS6B03G0754000	Chr6B	470094667	470096420	-	470095543	Chr6B	443992167	443993921	-	443993044	1.0	0.989
gene:TraesCS6B03G0754100	Chr6B	470153047	470154318	-	470153682	Chr6B	444062034	444063306	-	444062670	1.0	0.998
gene:TraesCS6B03G0754400	Chr6B	470216854	470224236	+	470220545	Chr6B	444134184	444141589	+	444137886	1.0	0.983
gene:TraesCS6B03G0754500	Chr6B	470227434	470229035	+	470228234	Chr6B	444144789	444146390	+	444145589	1.0	0.998
gene:TraesCS6B03G0754600	Chr6B	470319798	470325557	+	470322677	Chr6B	444235843	444241596	+	444238719	1.0	0.998
gene:TraesCS6B03G0754700	Chr6B	470325814	470327789	+	470326801	Chr6B	444241853	444243828	+	444242840	1.0	0.999
gene:TraesCS6B03G0754800	Chr6B	470339596	470341015	+	470340305	Chr6B	444255514	444256928	+	444256221	1.0	0.997
gene:TraesCS6B03G0755000	Chr6B	470348443	470353703	-	470351073	Chr6B	444264076	444269343	-	444266709	1.0	1.0
gene:TraesCS6B03G0756600	Chr6B	471558041	471562712	-	471560376	Chr6B	445858570	445863242	+	445860906	1.0	0.995
gene:TraesCS6B03G0758300	Chr6B	473091715	473104981	+	473098348	Chr6B	451383582	451404009	+	451393795	0.998	0.996
gene:TraesCS6B03G0758700	Chr6B	473321176	473327632	-	473324404	Chr6B	451594275	451600736	-	451597505	1.0	0.996
gene:TraesCS6B03G0759200	Chr6B	473845829	473850621	-	473848225	Chr6B	452138219	452143042	-	452140630	0.999	0.984
gene:TraesCS6B03G0759300	Chr6B	473853774	473856304	-	473855039	Chr6B	452146194	452148724	-	452147459	1.0	0.992
gene:TraesCS6B03G0759800	Chr6B	474014948	474017713	+	474016330	Chr6B	452303334	452306099	+	452304716	1.0	0.998
gene:TraesCS6B03G0760600	Chr6B	474862628	474865323	+	474863975	Chr6B	453174983	453177678	+	453176330	1.0	0.997
gene:TraesCS6B03G0760800	Chr6B	475131555	475132506	+	475132030	Chr6B	453451505	453452456	+	453451980	1.0	1.0
gene:TraesCS6B03G0761200	Chr6B	475610037	475612777	+	475611407	Chr6B	453925333	453928090	+	453926711	1.0	1.0
gene:TraesCS6B03G0761400	Chr6B	475619210	475623183	-	475621196	Chr6B	453934167	453938140	-	453936153	1.0	0.998
gene:TraesCS6B03G0761500	Chr6B	476168567	476171481	-	476170024	Chr6B	454460429	454463346	-	454461887	1.0	0.998
gene:TraesCS6B03G0762000	Chr6B	476442967	476444228	-	476443597	Chr6B	454726168	454727429	-	454726798	1.0	0.998
gene:TraesCS6B03G0762500	Chr6B	476888386	476893175	+	476890780	Chr6B	455193876	455198667	+	455196271	1.0	0.998
gene:TraesCS6B03G0762700	Chr6B	477228267	477233813	-	477231040	Chr6B	455516224	455521771	-	455518997	1.0	0.998
gene:TraesCS6B03G0763000	Chr6B	477440510	477457751	-	477449130	Chr6B	455720109	455737454	-	455728781	1.0	0.999
gene:TraesCS6B03G0763300	Chr6B	477860133	477860992	-	477860562	Chr6B	456147069	456147928	-	456147498	1.0	1.0
gene:TraesCS6B03G0763400	Chr6B	477920006	477940113	+	477930059	Chr6B	456208447	456229375	+	456218911	1.0	0.998
gene:TraesCS6B03G0763800	Chr6B	478264911	478282173	-	478273542	Chr6B	456571511	456588897	-	456580204	1.0	0.998
gene:TraesCS6B03G0764000	Chr6B	478282347	478283735	+	478283041	Chr6B	456589071	456590459	+	456589765	1.0	0.997
gene:TraesCS6B03G0764600	Chr6B	478956301	478958527	-	478957414	Chr6B	457230412	457232667	-	457231539	1.0	0.995
gene:TraesCS6B03G0764800	Chr6B	478964660	478966053	+	478965356	Chr6B	457238780	457240173	+	457239476	1.0	0.998
gene:TraesCS6B03G0764900	Chr6B	478977868	478980989	+	478979428	Chr6B	457248814	457251935	+	457250374	1.0	0.999
gene:TraesCS6B03G0765000	Chr6B	478981456	478987298	-	478984377	Chr6B	457252402	457258244	-	457255323	1.0	1.0
gene:TraesCS6B03G0765400	Chr6B	479067050	479071163	-	479069106	Chr6B	457337834	457341947	-	457339890	1.0	1.0
gene:TraesCS6B03G0765500	Chr6B	479072421	479075698	-	479074059	Chr6B	457343205	457346482	-	457344843	1.0	1.0
gene:TraesCS6B03G0765600	Chr6B	479075751	479075936	-	479075843	Chr6B	457346535	457346720	-	457346627	1.0	1.0
gene:TraesCS6B03G0765700	Chr6B	479146177	479155618	-	479150897	Chr6B	457417541	457426982	-	457422261	1.0	1.0
gene:TraesCS6B03G0766700	Chr6B	479319600	479320930	-	479320265	Chr6B	457590853	457592183	-	457591518	1.0	1.0
gene:TraesCS6B03G0767100	Chr6B	479330603	479331881	-	479331242	Chr6B	457601854	457603116	-	457602485	1.0	1.0
gene:TraesCS6B03G0767200	Chr6B	479332384	479333710	+	479333047	Chr6B	457603619	457604945	+	457604282	1.0	1.0
gene:TraesCS6B03G0767400	Chr6B	479384176	479386997	-	479385586	Chr6B	457655487	457658308	-	457656897	1.0	1.0
gene:TraesCS6B03G0767600	Chr6B	479428685	479429053	+	479428869	Chr6B	457699949	457700317	+	457700133	1.0	1.0
gene:TraesCS6B03G0767700	Chr6B	479457554	479464803	-	479461178	Chr6B	457746074	457753322	-	457749698	1.0	1.0
gene:TraesCS6B03G0767900	Chr6B	479657449	479661121	-	479659285	Chr6B	457945320	457948992	-	457947156	1.0	1.0
gene:TraesCS6B03G0768100	Chr6B	479778613	479781016	+	479779814	Chr6B	458066346	458068749	+	458067547	1.0	1.0
gene:TraesCS6B03G0768400	Chr6B	479825604	479826817	-	479826210	Chr6B	458113337	458114550	-	458113943	1.0	1.0
gene:TraesCS6B03G0768800	Chr6B	480399904	480402474	+	480401189	Chr6B	458678322	458680892	+	458679607	1.0	1.0
gene:TraesCS6B03G0768900	Chr6B	480466930	480468267	+	480467598	Chr6B	458745531	458746868	+	458746199	1.0	0.999
gene:TraesCS6B03G0769100	Chr6B	480768255	480772438	+	480770346	Chr6B	459047393	459051576	+	459049484	1.0	1.0
gene:TraesCS6B03G0769200	Chr6B	480772975	480777699	-	480775337	Chr6B	459052115	459056839	-	459054477	1.0	1.0
gene:TraesCS6B03G0769300	Chr6B	480871741	480873349	+	480872545	Chr6B	459150914	459152522	+	459151718	1.0	1.0
gene:TraesCS6B03G0769500	Chr6B	481217927	481218547	+	481218237	Chr6B	459497509	459498129	+	459497819	1.0	1.0
gene:TraesCS6B03G0769600	Chr6B	481223215	481224441	+	481223828	Chr6B	459502797	459504023	+	459503410	1.0	1.0
gene:TraesCS6B03G0769800	Chr6B	481229871	481232161	-	481231016	Chr6B	459509453	459511743	-	459510598	1.0	1.0
gene:TraesCS6B03G0769900	Chr6B	481248159	481250702	-	481249430	Chr6B	459527882	459530425	-	459529153	1.0	1.0
gene:TraesCS6B03G0770100	Chr6B	481699404	481700803	-	481700103	Chr6B	459978694	459980093	-	459979393	1.0	1.0
gene:TraesCS6B03G0770600	Chr6B	482333499	482336717	-	482335108	Chr6B	460553320	460556528	-	460554924	0.999	0.997
gene:TraesCS6B03G0770800	Chr6B	482343684	482349251	-	482346467	Chr6B	460563404	460568980	-	460566192	1.0	0.998
gene:TraesCS6B03G0770900	Chr6B	482426158	482430159	-	482428158	Chr6B	460654341	460658308	-	460656324	1.0	0.967
gene:TraesCS6B03G0771000	Chr6B	482584415	482585675	-	482585045	Chr6B	460820076	460821336	-	460820706	1.0	0.996
gene:TraesCS6B03G0771300	Chr6B	482594499	482598446	-	482596472	Chr6B	460830906	460834853	-	460832879	1.0	0.997
gene:TraesCS6B03G0771700	Chr6B	482903156	482904907	-	482904031	Chr6B	461152433	461154184	-	461153308	1.0	0.998
gene:TraesCS6B03G0772000	Chr6B	483422774	483428752	+	483425763	Chr6B	461630474	461636471	+	461633472	1.0	0.999
gene:TraesCS6B03G0772100	Chr6B	483805618	483815883	+	483810750	Chr6B	462005746	462016010	+	462010878	0.999	0.996
gene:TraesCS6B03G0772400	Chr6B	483853312	483879697	+	483866504	Chr6B	462055654	462071670	+	462063662	1.0	0.996
gene:TraesCS6B03G0772800	Chr6B	483884401	483886043	+	483885222	Chr6B	462076377	462078019	+	462077198	1.0	0.998
gene:TraesCS6B03G0772900	Chr6B	483967790	483969610	-	483968700	Chr6B	462152065	462153881	-	462152973	0.996	0.996
gene:TraesCS6B03G0773400	Chr6B	484191140	484195241	+	484193190	Chr6B	462366942	462371040	+	462368991	1.0	0.991
gene:TraesCS6B03G0773500	Chr6B	484260278	484261094	-	484260686	Chr6B	462436020	462436836	-	462436428	1.0	0.995
gene:TraesCS6B03G0773600	Chr6B	484268931	484275230	+	484272080	Chr6B	462444885	462450740	+	462447812	1.0	0.98
gene:TraesCS6B03G0773700	Chr6B	484276239	484276535	-	484276387	Chr6B	462451752	462452048	-	462451900	1.0	0.996
gene:TraesCS6B03G0773900	Chr6B	484295034	484295963	-	484295498	Chr6B	462470648	462471577	-	462471112	1.0	0.984
gene:TraesCS6B03G0774100	Chr6B	484326070	484342183	-	484334126	Chr6B	462501708	462518088	-	462509898	1.0	0.997
gene:TraesCS6B03G0774400	Chr6B	484575666	484577955	-	484576810	Chr6B	462750881	462753169	-	462752025	0.999	0.994
gene:TraesCS6B03G0774700	Chr6B	484863242	484864707	-	484863974	Chr6B	462971124	462972590	-	462971857	1.0	0.995
gene:TraesCS6B03G0775000	Chr6B	484988184	484990865	+	484989524	Chr6B	463097626	463100307	+	463098966	1.0	0.999
gene:TraesCS6B03G0775700	Chr6B	485895339	485898907	+	485897123	Chr6B	463934509	463938216	+	463936362	1.0	0.997
gene:TraesCS6B03G0775900	Chr6B	485992193	485994424	+	485993308	Chr6B	463981674	463983905	+	463982789	1.0	1.0
gene:TraesCS6B03G0776000	Chr6B	485994971	485997149	+	485996060	Chr6B	463984452	463986630	+	463985541	1.0	0.998
gene:TraesCS6B03G0776100	Chr6B	485997398	485999893	-	485998645	Chr6B	463986879	463989373	-	463988126	0.999	0.998
gene:TraesCS6B03G0776200	Chr6B	486002344	486004765	-	486003554	Chr6B	463991842	463994263	-	463993052	1.0	0.998
gene:TraesCS6B03G0776400	Chr6B	486036278	486044033	-	486040155	Chr6B	464025629	464033395	-	464029512	0.999	0.998
gene:TraesCS6B03G0776800	Chr6B	486665694	486670316	+	486668005	Chr6B	464661609	464666235	+	464663922	1.0	0.998
gene:TraesCS6B03G0776900	Chr6B	486672008	486681375	-	486676691	Chr6B	464667925	464677293	-	464672609	0.999	0.998
gene:TraesCS6B03G0777300	Chr6B	486738579	486739127	-	486738853	Chr6B	464720742	464721290	-	464721016	1.0	0.991
gene:TraesCS6B03G0777600	Chr6B	486856294	486856611	+	486856452	Chr6B	464838423	464838740	+	464838581	1.0	0.996
gene:TraesCS6B03G0777700	Chr6B	486983136	486986378	-	486984757	Chr6B	464980008	464983250	-	464981629	1.0	0.998
gene:TraesCS6B03G0795200	Chr6B	502116418	502118842	+	502117630	Chr6B	487044687	487047111	-	487045899	1.0	1.0
gene:TraesCS6B03G0795500	Chr6B	502218583	502219185	+	502218884	Chr6B	486944450	486945052	-	486944751	1.0	1.0
gene:TraesCS6B03G0795600	Chr6B	502220550	502221899	-	502221224	Chr6B	486941736	486943085	+	486942410	1.0	1.0
gene:TraesCS6B03G0795700	Chr6B	502224982	502225437	-	502225209	Chr6B	486938198	486938653	+	486938425	1.0	1.0
gene:TraesCS6B03G0796500	Chr6B	502554407	502558483	+	502556445	Chr6B	486605438	486609514	-	486607476	1.0	1.0
gene:TraesCS6B03G0796600	Chr6B	502558054	502558242	-	502558148	Chr6B	486605679	486605867	+	486605773	1.0	1.0
gene:TraesCS6B03G0796800	Chr6B	503684301	503698335	+	503691318	Chr6B	485491724	485505758	-	485498741	1.0	1.0
gene:TraesCS6B03G0797100	Chr6B	503801908	503803073	-	503802490	Chr6B	485386700	485387865	+	485387282	1.0	1.0
gene:TraesCS6B03G0797200	Chr6B	504001104	504002135	-	504001619	Chr6B	485187426	485188457	+	485187941	1.0	1.0
gene:TraesCS6B03G0797300	Chr6B	504008554	504009102	+	504008828	Chr6B	485180755	485181303	-	485181029	1.0	0.995
gene:TraesCS6B03G0797700	Chr6B	504063624	504064671	-	504064147	Chr6B	485121230	485122277	+	485121753	1.0	1.0
gene:TraesCS6B03G0797800	Chr6B	504065530	504071276	-	504068403	Chr6B	485114630	485120371	+	485117500	1.0	1.0
gene:TraesCS6B03G0797900	Chr6B	504669110	504669934	+	504669522	Chr6B	484522328	484523152	-	484522740	1.0	0.997
gene:TraesCS6B03G0798100	Chr6B	505249557	505250576	+	505250066	Chr6B	483941493	483942512	-	483942002	1.0	1.0
gene:TraesCS6B03G0798300	Chr6B	505251009	505253576	-	505252292	Chr6B	483938493	483941060	+	483939776	1.0	1.0
gene:TraesCS6B03G0798500	Chr6B	505281476	505283182	-	505282329	Chr6B	483908905	483910611	+	483909758	1.0	1.0
gene:TraesCS6B03G0798600	Chr6B	505474585	505475917	-	505475251	Chr6B	483715424	483716756	+	483716090	1.0	1.0
gene:TraesCS6B03G0798900	Chr6B	505493709	505497859	+	505495784	Chr6B	483693431	483697581	-	483695506	1.0	1.0
gene:TraesCS6B03G0799100	Chr6B	505690692	505691734	-	505691213	Chr6B	483485829	483486871	+	483486350	1.0	1.0
gene:TraesCS6B03G0799500	Chr6B	506137379	506139503	+	506138441	Chr6B	483038752	483040876	-	483039814	1.0	1.0
gene:TraesCS6B03G0799600	Chr6B	506142232	506143454	-	506142843	Chr6B	483034801	483036023	+	483035412	1.0	1.0
gene:TraesCS6B03G0799700	Chr6B	506145705	506151431	-	506148568	Chr6B	483027100	483032826	+	483029963	1.0	1.0
gene:TraesCS6B03G0800300	Chr6B	506797628	506799269	-	506798448	Chr6B	482381361	482383002	+	482382181	1.0	1.0
gene:TraesCS6B03G0800700	Chr6B	507104605	507106332	+	507105468	Chr6B	482074190	482075918	-	482075054	1.0	0.999
gene:TraesCS6B03G0801100	Chr6B	507272033	507277100	-	507274566	Chr6B	481904814	481909881	+	481907347	1.0	1.0
gene:TraesCS6B03G0801200	Chr6B	507278618	507280814	+	507279716	Chr6B	481901101	481903297	-	481902199	1.0	0.999
gene:TraesCS6B03G0801400	Chr6B	507833379	507834630	-	507834004	Chr6B	481331380	481332631	+	481332005	1.0	1.0
gene:TraesCS6B03G0801600	Chr6B	508153742	508156789	-	508155265	Chr6B	481022605	481025638	+	481024121	1.0	1.0
gene:TraesCS6B03G0828100	Chr6B	524248582	524255939	+	524252260	Chr6B	502106238	502113582	+	502109910	1.0	0.994
gene:TraesCS6B03G0828900	Chr6B	524649551	524650466	-	524650008	Chr6B	502449124	502450039	-	502449581	1.0	0.998
gene:TraesCS6B03G0829000	Chr6B	524656526	524661960	-	524659243	Chr6B	502453065	502458501	-	502455783	1.0	0.998
gene:TraesCS6B03G0829100	Chr6B	524661130	524661543	+	524661336	Chr6B	502457671	502458084	+	502457877	1.0	1.0
gene:TraesCS6B03G0829200	Chr6B	524694889	524698412	-	524696650	Chr6B	502480459	502484002	-	502482230	0.998	0.967
gene:TraesCS6B03G0829500	Chr6B	525047821	525049050	-	525048435	Chr6B	502815575	502816804	-	502816189	1.0	0.998
gene:TraesCS6B03G0829800	Chr6B	525918736	525919476	+	525919106	Chr6B	503740441	503741181	+	503740811	1.0	0.997
gene:TraesCS6B03G0830200	Chr6B	526191338	526194583	+	526192960	Chr6B	504010813	504014046	+	504012429	1.0	0.999
gene:TraesCS6B03G0830400	Chr6B	526197290	526198618	-	526197954	Chr6B	504016752	504018080	-	504017416	1.0	0.991
gene:TraesCS6B03G0830300	Chr6B	526196150	526201738	+	526198944	Chr6B	504015612	504021067	+	504018339	1.0	0.998
gene:TraesCS6B03G0830500	Chr6B	526199695	526201032	-	526200363	Chr6B	504019157	504020494	-	504019825	1.0	0.999
gene:TraesCS6B03G0830600	Chr6B	526202138	526205823	-	526203980	Chr6B	504021467	504026134	-	504023800	1.0	0.996
gene:TraesCS6B03G0830900	Chr6B	526550771	526556006	+	526553388	Chr6B	504386317	504391545	+	504388931	0.998	0.995
gene:TraesCS6B03G0831000	Chr6B	526556111	526557010	-	526556560	Chr6B	504391650	504392549	-	504392099	1.0	0.996
gene:TraesCS6B03G0831500	Chr6B	526755235	526755699	+	526755467	Chr6B	504549163	504549627	+	504549395	1.0	0.997
gene:TraesCS6B03G0831700	Chr6B	526764564	526767487	-	526766025	Chr6B	504558468	504561644	-	504560056	1.0	0.997
gene:TraesCS6B03G0832000	Chr6B	526841689	526842381	-	526842035	Chr6B	504627522	504628212	-	504627867	0.997	0.995
gene:TraesCS6B03G0832100	Chr6B	527298165	527311176	+	527304670	Chr6B	505125612	505138648	+	505132130	1.0	0.996
gene:TraesCS6B03G0832400	Chr6B	527333345	527345016	+	527339180	Chr6B	505162219	505179013	+	505170616	1.0	0.987
gene:TraesCS6B03G0832500	Chr6B	527481504	527489202	-	527485353	Chr6B	505336794	505344460	-	505340627	1.0	0.983
gene:TraesCS6B03G0832800	Chr6B	527555104	527561226	+	527558165	Chr6B	505404795	505410919	+	505407857	0.999	0.998
gene:TraesCS6B03G0832900	Chr6B	527556385	527564735	-	527560560	Chr6B	505406075	505414430	-	505410252	1.0	1.0
gene:TraesCS6B03G0833200	Chr6B	527876765	527881976	+	527879370	Chr6B	505763150	505768641	+	505765895	0.995	0.994
gene:TraesCS6B03G0833600	Chr6B	527983405	527984317	-	527983861	Chr6B	505854881	505855786	-	505855333	0.992	0.99
gene:TraesCS6B03G0833900	Chr6B	528017870	528022667	-	528020268	Chr6B	505876334	505881218	-	505878776	1.0	0.998
gene:TraesCS6B03G0834000	Chr6B	528262764	528264210	+	528263487	Chr6B	506130767	506132213	+	506131490	1.0	0.998
gene:TraesCS6B03G0834100	Chr6B	528262812	528268495	-	528265653	Chr6B	506130815	506136495	-	506133655	1.0	0.997
gene:TraesCS6B03G0834300	Chr6B	528280891	528281914	-	528281402	Chr6B	506147366	506148389	-	506147877	1.0	0.996
gene:TraesCS6B03G0834700	Chr6B	528414358	528417122	-	528415740	Chr6B	506257735	506260472	-	506259103	0.99	0.987
gene:TraesCS6B03G0834900	Chr6B	528721556	528722396	-	528721976	Chr6B	506562521	506563360	-	506562940	0.998	0.992
gene:TraesCS6B03G0835100	Chr6B	528953244	528953812	-	528953528	Chr6B	507006776	507007344	-	507007060	1.0	0.997
gene:TraesCS6B03G0835700	Chr6B	529207315	529210894	+	529209104	Chr6B	507265165	507268580	+	507266872	1.0	0.996
gene:TraesCS6B03G0835900	Chr6B	529234078	529235172	+	529234625	Chr6B	507295262	507296356	+	507295809	1.0	1.0
gene:TraesCS6B03G0836400	Chr6B	529641739	529642299	+	529642019	Chr6B	507674887	507675447	+	507675167	1.0	0.996
gene:TraesCS6B03G0836600	Chr6B	529684945	529689646	+	529687295	Chr6B	507714909	507719610	+	507717259	1.0	0.997
gene:TraesCS6B03G0836700	Chr6B	529691001	529691498	-	529691249	Chr6B	507720973	507721470	-	507721221	1.0	0.997
gene:TraesCS6B03G0837600	Chr6B	530228614	530230886	-	530229750	Chr6B	508286707	508288980	-	508287843	1.0	0.998
gene:TraesCS6B03G0838100	Chr6B	530595953	530597665	-	530596809	Chr6B	508647436	508649139	-	508648287	0.986	0.974
gene:TraesCS6B03G0838500	Chr6B	530811325	530814792	+	530813058	Chr6B	508862218	508865678	+	508863948	1.0	0.998
gene:TraesCS6B03G0838900	Chr6B	531217835	531222129	+	531219982	Chr6B	509303028	509307414	+	509305221	0.997	0.952
gene:TraesCS6B03G0839000	Chr6B	531235448	531236743	+	531236095	Chr6B	509320493	509321788	+	509321140	1.0	0.999
gene:TraesCS6B03G0839400	Chr6B	531359852	531366453	+	531363152	Chr6B	509415976	509422577	+	509419276	1.0	0.998
gene:TraesCS6B03G0839500	Chr6B	531369938	531373882	+	531371910	Chr6B	509426038	509429982	+	509428010	1.0	0.998
gene:TraesCS6B03G0839600	Chr6B	531376360	531377342	+	531376851	Chr6B	509432471	509433453	+	509432962	1.0	0.996
gene:TraesCS6B03G0839700	Chr6B	531512408	531522002	+	531517205	Chr6B	509582059	509591832	+	509586945	1.0	0.997
gene:TraesCS6B03G0840300	Chr6B	531944972	531948318	+	531946645	Chr6B	510015343	510018691	+	510017017	1.0	0.997
gene:TraesCS6B03G0840400	Chr6B	532049240	532052465	-	532050852	Chr6B	510108391	510111614	-	510110002	0.999	0.992
gene:TraesCS6B03G0840700	Chr6B	532232177	532233848	-	532233012	Chr6B	510282539	510284213	-	510283376	1.0	0.994
gene:TraesCS6B03G0840900	Chr6B	533129393	533130109	-	533129751	Chr6B	511094875	511095589	-	511095232	0.997	0.995
gene:TraesCS6B03G0841000	Chr6B	533129550	533130125	+	533129837	Chr6B	511095030	511095605	+	511095317	1.0	0.998
gene:TraesCS6B03G0841200	Chr6B	533136241	533138531	-	533137386	Chr6B	511101686	511103976	-	511102831	1.0	0.998
gene:TraesCS6B03G0841400	Chr6B	533271086	533276374	+	533273730	Chr6B	511225220	511230503	+	511227861	0.999	0.997
gene:TraesCS6B03G0841500	Chr6B	533276726	533283852	-	533280289	Chr6B	511232255	511239407	-	511235831	1.0	0.992
gene:TraesCS6B03G0842100	Chr6B	533478341	533479000	+	533478670	Chr6B	511436549	511437208	+	511436878	1.0	1.0
gene:TraesCS6B03G0842300	Chr6B	533719296	533721494	-	533720395	Chr6B	511638261	511640459	-	511639360	1.0	0.998
gene:TraesCS6B03G0842400	Chr6B	533722462	533732661	-	533727561	Chr6B	511641427	511651549	-	511646488	1.0	0.998
gene:TraesCS6B03G0843400	Chr6B	534195994	534203232	-	534199613	Chr6B	512081923	512089163	-	512085543	1.0	0.998
gene:TraesCS6B03G0843800	Chr6B	534256562	534260467	-	534258514	Chr6B	512141174	512145076	-	512143125	0.999	0.998
gene:TraesCS6B03G0843900	Chr6B	534263699	534265319	-	534264509	Chr6B	512148022	512149642	-	512148832	1.0	0.998
gene:TraesCS6B03G0844000	Chr6B	534270253	534270609	-	534270431	Chr6B	512154585	512154941	-	512154763	1.0	0.98
gene:TraesCS6B03G0844400	Chr6B	534630442	534634275	+	534632358	Chr6B	512532948	512536781	+	512534864	1.0	0.998
