gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS1B03G0669600	Chr1B	425328361	425331008	+	425329684	Chr1B	429859643	429862291	+	429860967	1.0	0.999
gene:TraesCS1B03G0669900	Chr1B	425677286	425681057	+	425679171	Chr1B	430173005	430176776	+	430174890	1.0	1.0
gene:TraesCS1B03G0670100	Chr1B	425859761	425861489	-	425860625	Chr1B	430347246	430348974	-	430348110	1.0	0.992
gene:TraesCS1B03G0670200	Chr1B	425863245	425868311	+	425865778	Chr1B	430350730	430355796	+	430353263	1.0	0.997
gene:TraesCS1B03G0670600	Chr1B	425876656	425881063	-	425878859	Chr1B	430364081	430368515	-	430366298	0.999	0.987
gene:TraesCS1B03G0670800	Chr1B	425882879	425891310	+	425887094	Chr1B	430370310	430378579	+	430374444	0.999	0.996
gene:TraesCS1B03G0670900	Chr1B	425893454	425895376	+	425894415	Chr1B	430380723	430382645	+	430381684	1.0	1.0
gene:TraesCS1B03G0671200	Chr1B	426138158	426143353	+	426140755	Chr1B	430614526	430619721	+	430617123	1.0	0.998
gene:TraesCS1B03G0671400	Chr1B	426257127	426268771	+	426262949	Chr1B	430721271	430732916	+	430727093	1.0	0.999
gene:TraesCS1B03G0671600	Chr1B	426270784	426275410	-	426273097	Chr1B	430734929	430739562	-	430737245	0.999	0.995
gene:TraesCS1B03G0671700	Chr1B	426271050	426279077	+	426275063	Chr1B	430735197	430743231	+	430739214	0.999	0.997
gene:TraesCS1B03G0671800	Chr1B	426321565	426322893	+	426322229	Chr1B	430805375	430806703	+	430806039	1.0	1.0
gene:TraesCS1B03G0672500	Chr1B	426588869	426590603	+	426589736	Chr1B	431072702	431074436	+	431073569	1.0	1.0
gene:TraesCS1B03G0672600	Chr1B	426896601	426897784	+	426897192	Chr1B	431379843	431381026	+	431380434	1.0	1.0
gene:TraesCS1B03G0672700	Chr1B	426991316	426997230	+	426994273	Chr1B	431474461	431480372	+	431477416	1.0	0.999
gene:TraesCS1B03G0672800	Chr1B	426998494	427001884	-	427000189	Chr1B	431481620	431485078	-	431483349	0.986	0.97
gene:TraesCS1B03G0673500	Chr1B	427318278	427321912	+	427320095	Chr1B	431824454	431828088	+	431826271	0.997	0.992
gene:TraesCS1B03G0673700	Chr1B	427395048	427396976	+	427396012	Chr1B	431829915	431831843	+	431830879	1.0	0.992
gene:TraesCS1B03G0674200	Chr1B	427438473	427443325	-	427440899	Chr1B	431890039	431894900	-	431892469	1.0	0.996
gene:TraesCS1B03G0675000	Chr1B	428236545	428237573	-	428237059	Chr1B	432629803	432630831	-	432630317	1.0	0.998
gene:TraesCS1B03G0675800	Chr1B	428452778	428453875	-	428453326	Chr1B	432784375	432785472	-	432784923	1.0	0.996
gene:TraesCS1B03G0676200	Chr1B	428997108	428997803	+	428997455	Chr1B	433382834	433383529	+	433383181	1.0	1.0
gene:TraesCS1B03G0676400	Chr1B	429088914	429091934	+	429090424	Chr1B	433499928	433502945	+	433501436	0.998	0.986
gene:TraesCS1B03G0676600	Chr1B	429092283	429094986	-	429093634	Chr1B	433503294	433505997	-	433504645	1.0	0.999
gene:TraesCS1B03G0676700	Chr1B	429443924	429447195	-	429445559	Chr1B	433891877	433895149	-	433893513	1.0	0.998
gene:TraesCS1B03G0676800	Chr1B	429468581	429471686	+	429470133	Chr1B	433908335	433911791	+	433910063	1.0	1.0
gene:TraesCS1B03G0676900	Chr1B	429473115	429477925	-	429475520	Chr1B	433913244	433918056	-	433915650	1.0	0.998
gene:TraesCS1B03G0677100	Chr1B	429523805	429527442	+	429525623	Chr1B	433963942	433967578	+	433965760	1.0	0.999
gene:TraesCS1B03G0677200	Chr1B	429524600	429536708	-	429530654	Chr1B	433964737	433976840	-	433970788	0.999	0.999
gene:TraesCS1B03G0677400	Chr1B	429706527	429707297	+	429706912	Chr1B	434143996	434144766	+	434144381	1.0	0.998
gene:TraesCS1B03G0677500	Chr1B	429804786	429805912	+	429805349	Chr1B	434241714	434242840	+	434242277	1.0	0.994
gene:TraesCS1B03G0677800	Chr1B	429826675	429827846	+	429827260	Chr1B	434263585	434264756	+	434264170	1.0	0.997
gene:TraesCS1B03G0677900	Chr1B	429842732	429852058	-	429847395	Chr1B	434275034	434284392	-	434279713	1.0	0.99
gene:TraesCS1B03G0678100	Chr1B	429957834	429961037	-	429959435	Chr1B	434389908	434393125	-	434391516	1.0	0.997
gene:TraesCS1B03G0678200	Chr1B	429964621	429967665	+	429966143	Chr1B	434396403	434399447	+	434397925	1.0	1.0
gene:TraesCS1B03G0678300	Chr1B	430059989	430063652	-	430061820	Chr1B	434489488	434492974	-	434491231	1.0	0.998
gene:TraesCS1B03G0678800	Chr1B	430403846	430404699	+	430404272	Chr1B	434790670	434791523	+	434791096	1.0	0.997
gene:TraesCS1B03G0679100	Chr1B	430411302	430412070	+	430411686	Chr1B	434794729	434795497	+	434795113	0.996	0.975
gene:TraesCS1B03G0679300	Chr1B	430417913	430426877	-	430422395	Chr1B	435109927	435116659	-	435113293	0.939	0.92
gene:TraesCS1B03G0680100	Chr1B	431954675	431956039	+	431955357	Chr1B	435470990	435472352	+	435471671	0.998	0.991
gene:TraesCS1B03G0680200	Chr1B	431955085	431955774	-	431955429	Chr1B	435471398	435472087	-	435471742	1.0	0.991
gene:TraesCS1B03G0680500	Chr1B	432325041	432333471	+	432329256	Chr1B	435908011	435916379	+	435912195	0.998	0.991
gene:TraesCS1B03G0680600	Chr1B	432335833	432361341	+	432348587	Chr1B	435918740	435944071	+	435931405	1.0	0.998
gene:TraesCS1B03G0681100	Chr1B	432379249	432379464	+	432379356	Chr1B	435952224	435952439	+	435952331	1.0	0.99
gene:TraesCS1B03G0681000	Chr1B	432379071	432384217	-	432381644	Chr1B	435952046	435957195	-	435954620	1.0	0.997
gene:TraesCS1B03G0681400	Chr1B	432562336	432567186	-	432564761	Chr1B	436126930	436131786	-	436129358	1.0	0.993
gene:TraesCS1B03G0681600	Chr1B	432727227	432734252	+	432730739	Chr1B	436302737	436309718	+	436306227	0.991	0.989
gene:TraesCS1B03G0681700	Chr1B	432784061	432784651	-	432784356	Chr1B	436372734	436373324	-	436373029	1.0	0.993
gene:TraesCS1B03G0682300	Chr1B	433085437	433088396	+	433086916	Chr1B	436743080	436746039	+	436744559	1.0	0.997
gene:TraesCS1B03G0682400	Chr1B	433090861	433093039	-	433091950	Chr1B	436748503	436750681	-	436749592	1.0	0.997
gene:TraesCS1B03G0682600	Chr1B	433371375	433371923	-	433371649	Chr1B	437038422	437038970	-	437038696	1.0	0.97
gene:TraesCS1B03G0682700	Chr1B	433397636	433398235	+	433397935	Chr1B	437056394	437056993	+	437056693	1.0	0.982
gene:TraesCS1B03G0682900	Chr1B	433417625	433417939	+	433417782	Chr1B	437069193	437069507	+	437069350	1.0	0.995
gene:TraesCS1B03G0683000	Chr1B	433470671	433471274	+	433470972	Chr1B	437131633	437132224	+	437131928	0.976	0.957
gene:TraesCS1B03G0683100	Chr1B	433522253	433522624	+	433522438	Chr1B	437206034	437206405	+	437206219	1.0	0.986
gene:TraesCS1B03G0683300	Chr1B	433524481	433524713	-	433524597	Chr1B	437208260	437208492	-	437208376	1.0	0.974
gene:TraesCS1B03G0683500	Chr1B	433525377	433525538	+	433525457	Chr1B	437209152	437209313	+	437209232	1.0	0.981
gene:TraesCS1B03G0684400	Chr1B	433646388	433646683	+	433646535	Chr1B	437363510	437363805	+	437363657	1.0	1.0
gene:TraesCS1B03G0684500	Chr1B	433648983	433649598	+	433649290	Chr1B	437366105	437366723	+	437366414	1.0	0.986
gene:TraesCS1B03G0684600	Chr1B	433651630	433652776	-	433652203	Chr1B	437368750	437369852	-	437369301	0.905	0.903
gene:TraesCS1B03G0684700	Chr1B	433842577	433845039	+	433843808	Chr1B	437553213	437555343	+	437554278	1.0	0.996
gene:TraesCS1B03G0684800	Chr1B	433933524	433936544	+	433935034	Chr1B	437627310	437630329	+	437628819	1.0	0.999
gene:TraesCS1B03G0684900	Chr1B	433937541	433938350	+	433937945	Chr1B	437631315	437632116	+	437631715	0.998	0.991
gene:TraesCS1B03G0685000	Chr1B	433939552	433944165	-	433941858	Chr1B	437633728	437638278	-	437636003	0.997	0.981
gene:TraesCS1B03G0685800	Chr1B	433981348	433988270	-	433984809	Chr1B	437677346	437684571	-	437680958	1.0	0.998
gene:TraesCS1B03G0686000	Chr1B	434405882	434406774	+	434406328	Chr1B	438093398	438094290	+	438093844	1.0	0.997
gene:TraesCS1B03G0686100	Chr1B	434476393	434478543	+	434477468	Chr1B	438166104	438168254	+	438167179	1.0	0.997
gene:TraesCS1B03G0686200	Chr1B	434485978	434486353	+	434486165	Chr1B	438175707	438176082	+	438175894	1.0	0.996
gene:TraesCS1B03G0686300	Chr1B	434493341	434498860	+	434496100	Chr1B	438187291	438192810	+	438190050	1.0	1.0
gene:TraesCS1B03G0686700	Chr1B	434591681	434596623	-	434594152	Chr1B	438285048	438289990	-	438287519	1.0	1.0
gene:TraesCS1B03G0686800	Chr1B	434671547	434672446	+	434671996	Chr1B	438350878	438351777	+	438351327	1.0	1.0
gene:TraesCS1B03G0686900	Chr1B	434678731	434683335	-	434681033	Chr1B	438358062	438362666	-	438360364	1.0	0.999
gene:TraesCS1B03G0687100	Chr1B	434871007	434877737	+	434874372	Chr1B	438535322	438542055	+	438538688	1.0	0.999
gene:TraesCS1B03G0687200	Chr1B	435080998	435081814	-	435081406	Chr1B	438740438	438741254	-	438740846	1.0	0.997
gene:TraesCS1B03G0687500	Chr1B	435147863	435150872	+	435149367	Chr1B	438807304	438810313	+	438808808	1.0	0.997
gene:TraesCS1B03G0687600	Chr1B	435151031	435151715	+	435151373	Chr1B	438810472	438811156	+	438810814	1.0	0.996
gene:TraesCS1B03G0687700	Chr1B	435181942	435182443	+	435182192	Chr1B	438841371	438841874	+	438841622	1.0	0.968
gene:TraesCS1B03G0687800	Chr1B	435450744	435481421	+	435466082	Chr1B	439128804	439159495	+	439144149	1.0	0.999
gene:TraesCS1B03G0687900	Chr1B	435566267	435570993	-	435568630	Chr1B	439245363	439250093	-	439247728	0.999	0.996
gene:TraesCS1B03G0688200	Chr1B	435631603	435635266	-	435633434	Chr1B	439329325	439332988	-	439331156	1.0	1.0
gene:TraesCS1B03G0688300	Chr1B	435763613	435767550	-	435765581	Chr1B	439452799	439456736	-	439454767	1.0	0.999
gene:TraesCS1B03G0688800	Chr1B	435841095	435844658	-	435842876	Chr1B	439529754	439533317	-	439531535	1.0	1.0
gene:TraesCS1B03G0689100	Chr1B	436020637	436035706	-	436028171	Chr1B	439679286	439694342	-	439686814	1.0	1.0
gene:TraesCS1B03G0689200	Chr1B	436210988	436211932	-	436211460	Chr1B	439869284	439870231	-	439869757	1.0	0.989
gene:TraesCS1B03G0689300	Chr1B	436480898	436482141	-	436481519	Chr1B	440138475	440139718	-	440139096	1.0	0.998
gene:TraesCS1B03G0689800	Chr1B	436896372	436897502	+	436896937	Chr1B	440586395	440587527	+	440586961	1.0	0.994
gene:TraesCS1B03G0690300	Chr1B	437060332	437061143	+	437060737	Chr1B	440750498	440751309	+	440750903	1.0	0.997
gene:TraesCS1B03G0690400	Chr1B	437265135	437269709	-	437267422	Chr1B	440951512	440956279	-	440953895	1.0	0.997
gene:TraesCS1B03G0690500	Chr1B	437305588	437310617	-	437308102	Chr1B	440996407	441001437	-	440998922	1.0	0.993
gene:TraesCS1B03G0690800	Chr1B	437969894	437971019	+	437970456	Chr1B	441579930	441581055	+	441580492	1.0	0.993
gene:TraesCS1B03G0691400	Chr1B	438179744	438186394	+	438183069	Chr1B	441793579	441800172	+	441796875	1.0	0.997
gene:TraesCS1B03G0691500	Chr1B	438232425	438233431	+	438232928	Chr1B	441863407	441864415	+	441863911	1.0	0.996
gene:TraesCS1B03G0691600	Chr1B	438234588	438235280	-	438234934	Chr1B	441865572	441866264	-	441865918	1.0	0.998
gene:TraesCS1B03G0691900	Chr1B	438415405	438415752	-	438415578	Chr1B	442041660	442042007	-	442041833	1.0	0.985
gene:TraesCS1B03G0692400	Chr1B	438667531	438672896	+	438670213	Chr1B	442269776	442275139	+	442272457	0.999	0.997
gene:TraesCS1B03G0692600	Chr1B	438672823	438676625	-	438674724	Chr1B	442275066	442278868	-	442276967	1.0	0.999
gene:TraesCS1B03G0692700	Chr1B	438953748	438962101	-	438957924	Chr1B	442553751	442562104	-	442557927	1.0	0.999
gene:TraesCS1B03G0692800	Chr1B	439023027	439026938	-	439024982	Chr1B	442622921	442626831	-	442624876	1.0	1.0
gene:TraesCS1B03G0693000	Chr1B	439279685	439283078	-	439281381	Chr1B	442879276	442882669	-	442880972	1.0	0.999
gene:TraesCS1B03G0693100	Chr1B	439283304	439288086	+	439285695	Chr1B	442882895	442887679	+	442885287	1.0	0.999
gene:TraesCS1B03G0693200	Chr1B	439444574	439446048	+	439445311	Chr1B	443069113	443070587	+	443069850	1.0	0.997
gene:TraesCS1B03G0693300	Chr1B	439447421	439453725	-	439450573	Chr1B	443072078	443078382	-	443075230	0.995	0.977
gene:TraesCS1B03G0693500	Chr1B	439482979	439487021	+	439485000	Chr1B	443104430	443108473	+	443106451	1.0	0.999
gene:TraesCS1B03G0693600	Chr1B	439487427	439488041	-	439487734	Chr1B	443108883	443109497	-	443109190	1.0	0.991
gene:TraesCS1B03G0694100	Chr1B	439927851	439933487	+	439930669	Chr1B	443534194	443539829	+	443537011	1.0	0.999
gene:TraesCS1B03G0694200	Chr1B	440028326	440032521	+	440030423	Chr1B	443634714	443638907	+	443636810	0.999	0.998
gene:TraesCS1B03G0694300	Chr1B	440178062	440178744	+	440178403	Chr1B	443782049	443782731	+	443782390	1.0	0.995
gene:TraesCS1B03G0694400	Chr1B	440251724	440253998	+	440252861	Chr1B	443840095	443842369	+	443841232	1.0	0.993
gene:TraesCS1B03G0694500	Chr1B	440256238	440259661	+	440257949	Chr1B	443844627	443848049	+	443846338	1.0	1.0
gene:TraesCS1B03G0694700	Chr1B	440265280	440265965	-	440265622	Chr1B	443853642	443854321	-	443853981	0.986	0.959
gene:TraesCS1B03G0694900	Chr1B	440271528	440272183	-	440271855	Chr1B	443859855	443860501	-	443860178	0.986	0.986
gene:TraesCS1B03G0695000	Chr1B	440404894	440408496	-	440406695	Chr1B	443993186	443996788	-	443994987	1.0	1.0
gene:TraesCS1B03G0695100	Chr1B	440485242	440486334	+	440485788	Chr1B	444073562	444074654	+	444074108	1.0	0.997
gene:TraesCS1B03G0695300	Chr1B	440500648	440503145	+	440501896	Chr1B	444088961	444091453	+	444090207	0.997	0.995
gene:TraesCS1B03G0695700	Chr1B	440675800	440676276	+	440676038	Chr1B	444240622	444241098	+	444240860	1.0	0.987
gene:TraesCS1B03G0695800	Chr1B	440882765	440883850	+	440883307	Chr1B	444429909	444430994	+	444430451	1.0	0.99
gene:TraesCS1B03G0696300	Chr1B	440999393	441000783	-	441000088	Chr1B	444510096	444511486	-	444510791	1.0	1.0
gene:TraesCS1B03G0696400	Chr1B	441029692	441033425	+	441031558	Chr1B	444540394	444544134	+	444542264	1.0	1.0
gene:TraesCS1B03G0696500	Chr1B	441196847	441199063	+	441197955	Chr1B	444707586	444709802	+	444708694	1.0	1.0
gene:TraesCS1B03G0697200	Chr1B	441909098	441910489	+	441909793	Chr1B	445427563	445428954	+	445428258	1.0	1.0
gene:TraesCS1B03G0697300	Chr1B	441980643	441981990	+	441981316	Chr1B	445498854	445500201	+	445499527	1.0	1.0
gene:TraesCS1B03G0697400	Chr1B	442122881	442125205	+	442124043	Chr1B	445641087	445643411	+	445642249	1.0	0.999
gene:TraesCS1B03G0697700	Chr1B	442129915	442132246	-	442131080	Chr1B	445648121	445650453	-	445649287	1.0	0.999
gene:TraesCS1B03G0697900	Chr1B	442368927	442369894	-	442369410	Chr1B	445885864	445886831	-	445886347	1.0	1.0
gene:TraesCS1B03G0698000	Chr1B	442517290	442528061	-	442522675	Chr1B	446034272	446045033	-	446039652	1.0	0.999
gene:TraesCS1B03G0698100	Chr1B	442758543	442761129	-	442759836	Chr1B	446275185	446277771	-	446276478	1.0	1.0
gene:TraesCS1B03G0698400	Chr1B	443012583	443016236	-	443014409	Chr1B	446528859	446532512	-	446530685	1.0	1.0
gene:TraesCS1B03G0698500	Chr1B	443376955	443379661	-	443378308	Chr1B	446892610	446895316	-	446893963	1.0	1.0
gene:TraesCS1B03G0698700	Chr1B	443423769	443429995	+	443426882	Chr1B	446939206	446945432	+	446942319	1.0	1.0
gene:TraesCS1B03G0699900	Chr1B	443853243	443856677	-	443854960	Chr1B	447368982	447372418	-	447370700	1.0	1.0
gene:TraesCS1B03G0700000	Chr1B	443857211	443859892	+	443858551	Chr1B	447372961	447375642	+	447374301	1.0	1.0
gene:TraesCS1B03G0700100	Chr1B	443861879	443862527	-	443862203	Chr1B	447377629	447378277	-	447377953	1.0	1.0
gene:TraesCS1B03G0700200	Chr1B	443881488	443883350	-	443882419	Chr1B	447397232	447399094	-	447398163	1.0	1.0
gene:TraesCS1B03G0700600	Chr1B	443983436	443984837	+	443984136	Chr1B	447499184	447500585	+	447499884	1.0	1.0
gene:TraesCS1B03G0700700	Chr1B	443999418	444006693	+	444003055	Chr1B	447515165	447522440	+	447518802	1.0	1.0
gene:TraesCS1B03G0701100	Chr1B	444516768	444522786	+	444519777	Chr1B	448031208	448037226	+	448034217	1.0	1.0
gene:TraesCS1B03G0701200	Chr1B	444524244	444529845	-	444527044	Chr1B	448038684	448044285	-	448041484	1.0	1.0
gene:TraesCS1B03G0701500	Chr1B	444954327	444956981	+	444955654	Chr1B	448468421	448471075	+	448469748	1.0	1.0
gene:TraesCS1B03G0701600	Chr1B	445041202	445047053	+	445044127	Chr1B	448555293	448561135	+	448558214	1.0	1.0
gene:TraesCS1B03G0702000	Chr1B	445051862	445055127	-	445053494	Chr1B	448565956	448569221	-	448567588	1.0	1.0
gene:TraesCS1B03G0702400	Chr1B	445352697	445357068	+	445354882	Chr1B	448874376	448878747	+	448876561	1.0	0.998
gene:TraesCS1B03G0702700	Chr1B	445366220	445371670	+	445368945	Chr1B	448887904	448893354	+	448890629	1.0	0.999
gene:TraesCS1B03G0702800	Chr1B	445372319	445372661	+	445372490	Chr1B	448894003	448894345	+	448894174	1.0	1.0
gene:TraesCS1B03G0703000	Chr1B	445421474	445422796	+	445422135	Chr1B	448943151	448944473	+	448943812	1.0	1.0
gene:TraesCS1B03G0704000	Chr1B	445844564	445846743	+	445845653	Chr1B	449304922	449307101	+	449306011	1.0	1.0
gene:TraesCS1B03G0704300	Chr1B	446260867	446277520	+	446269193	Chr1B	449722711	449739368	+	449731039	1.0	1.0
gene:TraesCS1B03G0704900	Chr1B	446494008	446497995	-	446496001	Chr1B	449955193	449959180	-	449957186	1.0	1.0
gene:TraesCS1B03G0705900	Chr1B	447365527	447369690	-	447367608	Chr1B	450823292	450827463	-	450825377	1.0	0.999
gene:TraesCS1B03G0706100	Chr1B	447607396	447611649	+	447609522	Chr1B	451064995	451069248	+	451067121	1.0	0.999
gene:TraesCS1B03G0706200	Chr1B	447610564	447632376	-	447621470	Chr1B	451068163	451089729	-	451078946	1.0	1.0
gene:TraesCS1B03G0706300	Chr1B	447633180	447640108	-	447636644	Chr1B	451090533	451097461	-	451093997	1.0	1.0
gene:TraesCS1B03G0706400	Chr1B	447641370	447649179	-	447645274	Chr1B	451098723	451106527	-	451102625	1.0	1.0
gene:TraesCS1B03G0707000	Chr1B	447975589	447977902	-	447976745	Chr1B	451432938	451435251	-	451434094	1.0	1.0
gene:TraesCS1B03G0707100	Chr1B	448044834	448055028	-	448049931	Chr1B	451499513	451509373	-	451504443	1.0	1.0
gene:TraesCS1B03G0707300	Chr1B	448085823	448088471	-	448087147	Chr1B	451540172	451542820	-	451541496	1.0	1.0
gene:TraesCS1B03G0707400	Chr1B	448129472	448129907	-	448129689	Chr1B	451583820	451584255	-	451584037	1.0	1.0
gene:TraesCS1B03G0707600	Chr1B	448145032	448150400	-	448147716	Chr1B	451599380	451604768	-	451602074	1.0	0.988
gene:TraesCS1B03G0707700	Chr1B	448153471	448158900	-	448156185	Chr1B	451607842	451613271	-	451610556	1.0	0.999
gene:TraesCS1B03G0707900	Chr1B	448174050	448174367	+	448174208	Chr1B	451628434	451628751	+	451628592	1.0	1.0
gene:TraesCS1B03G0708000	Chr1B	448175430	448180849	-	448178139	Chr1B	451629814	451635233	-	451632523	1.0	1.0
gene:TraesCS1B03G0708600	Chr1B	448526094	448527131	-	448526612	Chr1B	452048833	452049870	-	452049351	1.0	1.0
gene:TraesCS1B03G0708700	Chr1B	448597925	448600352	-	448599138	Chr1B	452120661	452123088	-	452121874	1.0	0.999
gene:TraesCS1B03G0708800	Chr1B	448602106	448606159	-	448604132	Chr1B	452124842	452128895	-	452126868	1.0	1.0
gene:TraesCS1B03G0709000	Chr1B	448897147	448897695	+	448897421	Chr1B	452419700	452420248	+	452419974	1.0	1.0
gene:TraesCS1B03G0709200	Chr1B	448931436	448938119	+	448934777	Chr1B	452453407	452459713	+	452456560	1.0	1.0
gene:TraesCS1B03G0709400	Chr1B	448948359	448948928	-	448948643	Chr1B	452469729	452470298	-	452470013	1.0	1.0
gene:TraesCS1B03G0709800	Chr1B	449441679	449466146	+	449453912	Chr1B	452962722	452987190	+	452974956	1.0	1.0
gene:TraesCS1B03G0710000	Chr1B	449462634	449463389	-	449463011	Chr1B	452983678	452984433	-	452984055	1.0	1.0
gene:TraesCS1B03G0710100	Chr1B	449533033	449537981	+	449535507	Chr1B	453054073	453059021	+	453056547	1.0	1.0
gene:TraesCS1B03G0710600	Chr1B	449965380	449970228	+	449967804	Chr1B	453486451	453491299	+	453488875	1.0	1.0
gene:TraesCS1B03G0710700	Chr1B	449972388	449974923	+	449973655	Chr1B	453493458	453495993	+	453494725	1.0	1.0
gene:TraesCS1B03G0710800	Chr1B	450028023	450032326	-	450030174	Chr1B	453549121	453553430	-	453551275	1.0	1.0
gene:TraesCS1B03G0711100	Chr1B	450311207	450312898	+	450312052	Chr1B	453834225	453835916	+	453835070	1.0	1.0
gene:TraesCS1B03G0711600	Chr1B	450633248	450637337	-	450635292	Chr1B	454156163	454160252	-	454158207	1.0	1.0
gene:TraesCS1B03G0711800	Chr1B	450647819	450649092	-	450648455	Chr1B	454170727	454172000	-	454171363	1.0	0.998
gene:TraesCS1B03G0711900	Chr1B	450652832	450654873	+	450653852	Chr1B	454175740	454177781	+	454176760	1.0	1.0
gene:TraesCS1B03G0712000	Chr1B	450654771	450657524	-	450656147	Chr1B	454177679	454180432	-	454179055	1.0	1.0
gene:TraesCS1B03G0712400	Chr1B	450752434	450756581	-	450754507	Chr1B	454275339	454279497	-	454277418	1.0	1.0
gene:TraesCS1B03G0712500	Chr1B	450825876	450829545	-	450827710	Chr1B	454348802	454352471	-	454350636	1.0	1.0
gene:TraesCS1B03G0712900	Chr1B	450900807	450901370	-	450901088	Chr1B	454423738	454424301	-	454424019	1.0	1.0
gene:TraesCS1B03G0713100	Chr1B	451141134	451144097	+	451142615	Chr1B	454663467	454666430	+	454664948	1.0	1.0
gene:TraesCS1B03G0713300	Chr1B	451145244	451146527	-	451145885	Chr1B	454667577	454668860	-	454668218	1.0	1.0
gene:TraesCS1B03G0713800	Chr1B	451389840	451392184	-	451391012	Chr1B	454911304	454913648	-	454912476	1.0	1.0
gene:TraesCS1B03G0714000	Chr1B	451392921	451401811	-	451397366	Chr1B	454914385	454923275	-	454918830	1.0	1.0
gene:TraesCS1B03G0714200	Chr1B	451631618	451632055	-	451631836	Chr1B	455152960	455153397	-	455153178	1.0	1.0
gene:TraesCS1B03G0714500	Chr1B	451703490	451707750	+	451705620	Chr1B	455224847	455229107	+	455226977	1.0	1.0
gene:TraesCS1B03G0714800	Chr1B	451838702	451839865	+	451839283	Chr1B	455360055	455361218	+	455360636	1.0	1.0
gene:TraesCS1B03G0714900	Chr1B	451987551	451994011	+	451990781	Chr1B	455508897	455515461	+	455512179	1.0	1.0
gene:TraesCS1B03G0715000	Chr1B	452218075	452219791	-	452218933	Chr1B	455738988	455740704	-	455739846	1.0	1.0
gene:TraesCS1B03G0715200	Chr1B	452586310	452587546	+	452586928	Chr1B	456107024	456108260	+	456107642	1.0	1.0
gene:TraesCS1B03G0715700	Chr1B	452904552	452909984	+	452907268	Chr1B	456415936	456421368	+	456418652	1.0	1.0
gene:TraesCS1B03G0716000	Chr1B	453116701	453121374	+	453119037	Chr1B	456627577	456631823	+	456629700	1.0	1.0
gene:TraesCS1B03G0716100	Chr1B	453127358	453128584	-	453127971	Chr1B	456637806	456639032	-	456638419	1.0	1.0
gene:TraesCS1B03G0716500	Chr1B	453276992	453281009	-	453279000	Chr1B	456786410	456790428	-	456788419	1.0	1.0
gene:TraesCS1B03G0716800	Chr1B	453516588	453517645	-	453517116	Chr1B	457026490	457027547	-	457027018	1.0	1.0
gene:TraesCS1B03G0716900	Chr1B	454088161	454095134	+	454091647	Chr1B	457606691	457613664	+	457610177	1.0	1.0
gene:TraesCS1B03G0717200	Chr1B	454196160	454200271	+	454198215	Chr1B	457714421	457718532	+	457716476	1.0	1.0
gene:TraesCS1B03G0717300	Chr1B	454245622	454252716	+	454249169	Chr1B	457763628	457770722	+	457767175	1.0	1.0
gene:TraesCS1B03G0718000	Chr1B	454469012	454469422	+	454469217	Chr1B	457986364	457986774	+	457986569	1.0	1.0
gene:TraesCS1B03G0718200	Chr1B	454476102	454482644	+	454479373	Chr1B	457993455	457999997	+	457996726	1.0	1.0
gene:TraesCS1B03G0718300	Chr1B	454483738	454485909	-	454484823	Chr1B	458001091	458003262	-	458002176	1.0	1.0
gene:TraesCS1B03G0718600	Chr1B	454690331	454693606	+	454691968	Chr1B	458206946	458210221	+	458208583	1.0	0.999
gene:TraesCS1B03G0718700	Chr1B	454694074	454701178	-	454697626	Chr1B	458210689	458217793	-	458214241	1.0	1.0
gene:TraesCS1B03G0718900	Chr1B	455078426	455083356	+	455080891	Chr1B	458594751	458599681	+	458597216	1.0	1.0
gene:TraesCS1B03G0719800	Chr1B	455334338	455338769	+	455336553	Chr1B	458850108	458854539	+	458852323	1.0	0.999
gene:TraesCS1B03G0719900	Chr1B	455338842	455342272	-	455340557	Chr1B	458854612	458858042	-	458856327	1.0	0.999
gene:TraesCS1B03G0720000	Chr1B	455494373	455503710	-	455499041	Chr1B	459009715	459019051	-	459014383	1.0	1.0
gene:TraesCS1B03G0720100	Chr1B	455645356	455654122	+	455649739	Chr1B	459160713	459169479	+	459165096	1.0	1.0
gene:TraesCS1B03G0720300	Chr1B	455680791	455681480	-	455681135	Chr1B	459196145	459196834	-	459196489	1.0	1.0
gene:TraesCS1B03G0720800	Chr1B	455794741	455795869	+	455795305	Chr1B	459310052	459311180	+	459310616	1.0	1.0
gene:TraesCS1B03G0721000	Chr1B	455919246	455920380	+	455919813	Chr1B	459434642	459435776	+	459435209	1.0	1.0
gene:TraesCS1B03G0721300	Chr1B	455962811	455967455	+	455965133	Chr1B	459478981	459483625	+	459481303	1.0	1.0
gene:TraesCS1B03G0721400	Chr1B	455969006	455972267	+	455970636	Chr1B	459485176	459488437	+	459486806	1.0	1.0
gene:TraesCS1B03G0721700	Chr1B	456395490	456398055	-	456396772	Chr1B	459911677	459914242	-	459912959	1.0	1.0
gene:TraesCS1B03G0722200	Chr1B	456551779	456555624	-	456553701	Chr1B	460067992	460071837	-	460069914	1.0	1.0
gene:TraesCS1B03G0722400	Chr1B	457012325	457018732	+	457015528	Chr1B	460528198	460534605	+	460531401	1.0	0.999
