gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS5A03G0670200	Chr5A	482393694	482397404	+	482395549	Chr5A	488551122	488554832	+	488552977	1.0	1.0
gene:TraesCS5A03G0670700	Chr5A	482481776	482482315	+	482482045	Chr5A	488638905	488639444	+	488639174	1.0	1.0
gene:TraesCS5A03G0671000	Chr5A	482575434	482577389	+	482576411	Chr5A	488732571	488734526	+	488733548	1.0	1.0
gene:TraesCS5A03G0671200	Chr5A	482577896	482585309	-	482581602	Chr5A	488735033	488742446	-	488738739	1.0	0.999
gene:TraesCS5A03G0671300	Chr5A	482772354	482774147	+	482773250	Chr5A	488929131	488930924	+	488930027	1.0	1.0
gene:TraesCS5A03G0671700	Chr5A	482826099	482827361	+	482826730	Chr5A	488968439	488969701	+	488969070	1.0	1.0
gene:TraesCS5A03G0671800	Chr5A	482827400	482828629	+	482828014	Chr5A	488969740	488970969	+	488970354	1.0	1.0
gene:TraesCS5A03G0671900	Chr5A	482829750	482831178	-	482830464	Chr5A	488972090	488973518	-	488972804	1.0	1.0
gene:TraesCS5A03G0672000	Chr5A	482839437	482840396	+	482839916	Chr5A	488981779	488982738	+	488982258	1.0	1.0
gene:TraesCS5A03G0672400	Chr5A	482846066	482846751	-	482846408	Chr5A	488988408	488989093	-	488988750	1.0	1.0
gene:TraesCS5A03G0672700	Chr5A	482953282	482954572	-	482953927	Chr5A	489097990	489099280	-	489098635	1.0	1.0
gene:TraesCS5A03G0672900	Chr5A	482999317	483000480	+	482999898	Chr5A	489144065	489145228	+	489144646	1.0	1.0
gene:TraesCS5A03G0673000	Chr5A	483087535	483088326	+	483087930	Chr5A	489232300	489233091	+	489232695	1.0	1.0
gene:TraesCS5A03G0673200	Chr5A	483183077	483185154	+	483184115	Chr5A	489327463	489329540	+	489328501	1.0	1.0
gene:TraesCS5A03G0673500	Chr5A	483218641	483219132	-	483218886	Chr5A	489363023	489363514	-	489363268	1.0	1.0
gene:TraesCS5A03G0673900	Chr5A	483250969	483254365	+	483252667	Chr5A	489395146	489398542	+	489396844	1.0	1.0
gene:TraesCS5A03G0674200	Chr5A	483287452	483292407	-	483289929	Chr5A	489423596	489428551	-	489426073	1.0	1.0
gene:TraesCS5A03G0674300	Chr5A	483367081	483369456	-	483368268	Chr5A	489503060	489505435	-	489504247	1.0	1.0
gene:TraesCS5A03G0674400	Chr5A	483372671	483386212	+	483379441	Chr5A	489508650	489522193	+	489515421	1.0	1.0
gene:TraesCS5A03G0674700	Chr5A	484161158	484162419	-	484161788	Chr5A	490296168	490297430	-	490296799	1.0	0.999
gene:TraesCS5A03G0674800	Chr5A	484165439	484181821	-	484173630	Chr5A	490300450	490316934	-	490308692	1.0	0.998
gene:TraesCS5A03G0674900	Chr5A	484469506	484471006	+	484470256	Chr5A	490599424	490600924	+	490600174	1.0	1.0
gene:TraesCS5A03G0675000	Chr5A	484529667	484533686	+	484531676	Chr5A	490659586	490663639	+	490661612	1.0	0.998
gene:TraesCS5A03G0675100	Chr5A	484534693	484541616	-	484538154	Chr5A	490664646	490671569	-	490668107	1.0	1.0
gene:TraesCS5A03G0675300	Chr5A	484886778	484890113	+	484888445	Chr5A	491016582	491019917	+	491018249	1.0	1.0
gene:TraesCS5A03G0675500	Chr5A	484893003	484901123	-	484897063	Chr5A	491022806	491030926	-	491026866	1.0	1.0
gene:TraesCS5A03G0675600	Chr5A	485010257	485013361	-	485011809	Chr5A	491140091	491143195	-	491141643	1.0	1.0
gene:TraesCS5A03G0675800	Chr5A	485015281	485015505	+	485015393	Chr5A	491145115	491145339	+	491145227	1.0	1.0
gene:TraesCS5A03G0675900	Chr5A	485044446	485045954	+	485045200	Chr5A	491174280	491175788	+	491175034	1.0	1.0
gene:TraesCS5A03G0676100	Chr5A	485283977	485284372	+	485284174	Chr5A	491413851	491414246	+	491414048	1.0	1.0
gene:TraesCS5A03G0676200	Chr5A	485286468	485289025	+	485287746	Chr5A	491416342	491418899	+	491417620	1.0	1.0
gene:TraesCS5A03G0676300	Chr5A	485290864	485296813	+	485293838	Chr5A	491420740	491426691	+	491423715	1.0	1.0
gene:TraesCS5A03G0676400	Chr5A	485300928	485302737	-	485301832	Chr5A	491430806	491435729	-	491433267	1.0	1.0
gene:TraesCS5A03G0676500	Chr5A	485334592	485334990	-	485334791	Chr5A	491467472	491467870	-	491467671	1.0	1.0
gene:TraesCS5A03G0676600	Chr5A	485648056	485654598	+	485651327	Chr5A	491780784	491787329	+	491784056	1.0	1.0
gene:TraesCS5A03G0676700	Chr5A	485655958	485658629	-	485657293	Chr5A	491788689	491791360	-	491790024	1.0	1.0
gene:TraesCS5A03G0676800	Chr5A	485823007	485824876	+	485823941	Chr5A	491954142	491956011	+	491955076	1.0	1.0
gene:TraesCS5A03G0677000	Chr5A	485831540	485835431	+	485833485	Chr5A	491962532	491966423	+	491964477	1.0	1.0
gene:TraesCS5A03G0677100	Chr5A	485836828	485839203	-	485838015	Chr5A	491967820	491970195	-	491969007	1.0	1.0
gene:TraesCS5A03G0677200	Chr5A	485857478	485859462	-	485858470	Chr5A	491988461	491990445	-	491989453	1.0	1.0
gene:TraesCS5A03G0677700	Chr5A	485918543	485920236	-	485919389	Chr5A	492049524	492051217	-	492050370	1.0	1.0
gene:TraesCS5A03G0678100	Chr5A	486046553	486048809	+	486047681	Chr5A	492177027	492179283	+	492178155	1.0	1.0
gene:TraesCS5A03G0678300	Chr5A	486274518	486278038	+	486276278	Chr5A	492404408	492407928	+	492406168	1.0	1.0
gene:TraesCS5A03G0678400	Chr5A	486277988	486289362	-	486283675	Chr5A	492407878	492419252	-	492413565	1.0	1.0
gene:TraesCS5A03G0678600	Chr5A	486291413	486298909	-	486295161	Chr5A	492421303	492428799	-	492425051	1.0	0.999
gene:TraesCS5A03G0679600	Chr5A	487206059	487209235	+	487207647	Chr5A	493299560	493302736	+	493301148	1.0	1.0
gene:TraesCS5A03G0679700	Chr5A	487215509	487217107	+	487216308	Chr5A	493309007	493310605	+	493309806	1.0	1.0
gene:TraesCS5A03G0679800	Chr5A	487226071	487228483	-	487227277	Chr5A	493319569	493321981	-	493320775	1.0	1.0
gene:TraesCS5A03G0680000	Chr5A	487717898	487727102	+	487722500	Chr5A	493806499	493815703	+	493811101	1.0	1.0
gene:TraesCS5A03G0680100	Chr5A	487733167	487733777	-	487733472	Chr5A	493821768	493822378	-	493822073	1.0	1.0
gene:TraesCS5A03G0680300	Chr5A	487781576	487782370	+	487781973	Chr5A	493870201	493870995	+	493870598	1.0	1.0
gene:TraesCS5A03G0680600	Chr5A	487833982	487835320	-	487834651	Chr5A	493915766	493917104	-	493916435	1.0	1.0
gene:TraesCS5A03G0680700	Chr5A	487844971	487848115	+	487846543	Chr5A	493926494	493929638	+	493928066	1.0	1.0
gene:TraesCS5A03G0682800	Chr5A	488250685	488251086	+	488250885	Chr5A	494345313	494345714	+	494345513	1.0	1.0
gene:TraesCS5A03G0682900	Chr5A	488256866	488262977	-	488259921	Chr5A	494351494	494357605	-	494354549	1.0	1.0
gene:TraesCS5A03G0683400	Chr5A	488304300	488311171	+	488307735	Chr5A	494398937	494405812	+	494402374	1.0	0.999
gene:TraesCS5A03G0683500	Chr5A	488313066	488321474	+	488317270	Chr5A	494407707	494416115	+	494411911	1.0	1.0
gene:TraesCS5A03G0683700	Chr5A	488383578	488384384	-	488383981	Chr5A	494478219	494479025	-	494478622	1.0	1.0
gene:TraesCS5A03G0683800	Chr5A	488389700	488390742	-	488390221	Chr5A	494484017	494485061	-	494484539	1.0	0.997
gene:TraesCS5A03G0684100	Chr5A	488412799	488414779	-	488413789	Chr5A	494506638	494508618	-	494507628	1.0	1.0
gene:TraesCS5A03G0684200	Chr5A	488449269	488450425	-	488449847	Chr5A	494543109	494544265	-	494543687	1.0	1.0
gene:TraesCS5A03G0684500	Chr5A	488471487	488472812	-	488472149	Chr5A	494565333	494566658	-	494565995	1.0	1.0
gene:TraesCS5A03G0684600	Chr5A	488486630	488488402	-	488487516	Chr5A	494580449	494582221	-	494581335	1.0	0.999
gene:TraesCS5A03G0684700	Chr5A	488502241	488503237	+	488502739	Chr5A	494596060	494597056	+	494596558	1.0	1.0
gene:TraesCS5A03G0684800	Chr5A	488514334	488515338	+	488514836	Chr5A	494608155	494609159	+	494608657	1.0	1.0
gene:TraesCS5A03G0684900	Chr5A	488716386	488718299	+	488717342	Chr5A	494809652	494811565	+	494810608	1.0	1.0
gene:TraesCS5A03G0685000	Chr5A	488723869	488726414	-	488725141	Chr5A	494817135	494819680	-	494818407	1.0	1.0
gene:TraesCS5A03G0685300	Chr5A	488731118	488731420	-	488731269	Chr5A	494824384	494824686	-	494824535	1.0	1.0
gene:TraesCS5A03G0685500	Chr5A	488777403	488779452	-	488778427	Chr5A	494871481	494873530	-	494872505	1.0	1.0
gene:TraesCS5A03G0685600	Chr5A	488870682	488872913	-	488871797	Chr5A	494963844	494966075	-	494964959	1.0	1.0
gene:TraesCS5A03G0685700	Chr5A	488877531	488883663	-	488880597	Chr5A	494970694	494976826	-	494973760	1.0	1.0
gene:TraesCS5A03G0686500	Chr5A	489351956	489355157	+	489353556	Chr5A	495442502	495445703	+	495444102	1.0	1.0
gene:TraesCS5A03G0686800	Chr5A	489472871	489474593	-	489473732	Chr5A	495562010	495563732	-	495562871	1.0	1.0
gene:TraesCS5A03G0687300	Chr5A	489955148	489959654	-	489957401	Chr5A	496040395	496044901	-	496042648	1.0	1.0
gene:TraesCS5A03G0687400	Chr5A	490091462	490093195	+	490092328	Chr5A	496175988	496177721	+	496176854	1.0	0.999
gene:TraesCS5A03G0687600	Chr5A	490121992	490123025	+	490122508	Chr5A	496206517	496207550	+	496207033	1.0	1.0
gene:TraesCS5A03G0688100	Chr5A	490137857	490138891	+	490138374	Chr5A	496222382	496223416	+	496222899	1.0	1.0
gene:TraesCS5A03G0688500	Chr5A	490249855	490251634	+	490250744	Chr5A	496334432	496336211	+	496335321	1.0	1.0
gene:TraesCS5A03G0688600	Chr5A	490256184	490258425	+	490257304	Chr5A	496340761	496343002	+	496341881	1.0	1.0
gene:TraesCS5A03G0688700	Chr5A	490259176	490260008	-	490259592	Chr5A	496343753	496344585	-	496344169	1.0	1.0
gene:TraesCS5A03G0688800	Chr5A	490303268	490304773	+	490304020	Chr5A	496381483	496382988	+	496382235	1.0	1.0
gene:TraesCS5A03G0689900	Chr5A	490393025	490395020	+	490394022	Chr5A	496468973	496470968	+	496469970	1.0	1.0
gene:TraesCS5A03G0690100	Chr5A	490496061	490500183	+	490498122	Chr5A	496571901	496576023	+	496573962	1.0	1.0
gene:TraesCS5A03G0690200	Chr5A	490515387	490520911	-	490518149	Chr5A	496579146	496584670	-	496581908	1.0	1.0
gene:TraesCS5A03G0690400	Chr5A	490779913	490786557	-	490783235	Chr5A	496843727	496850371	-	496847049	1.0	1.0
gene:TraesCS5A03G0690600	Chr5A	490786713	490788533	+	490787623	Chr5A	496850527	496852347	+	496851437	1.0	1.0
gene:TraesCS5A03G0690700	Chr5A	490793525	490796539	-	490795032	Chr5A	496857339	496860353	-	496858846	1.0	1.0
gene:TraesCS5A03G0690900	Chr5A	490886189	490890184	-	490888186	Chr5A	496950011	496954006	-	496952008	1.0	1.0
gene:TraesCS5A03G0691100	Chr5A	491061039	491064303	-	491062671	Chr5A	497125346	497128610	-	497126978	1.0	1.0
gene:TraesCS5A03G0691300	Chr5A	491281847	491283295	-	491282571	Chr5A	497343715	497345163	-	497344439	1.0	1.0
gene:TraesCS5A03G0691700	Chr5A	491559175	491559381	+	491559278	Chr5A	497621068	497621274	+	497621171	1.0	1.0
gene:TraesCS5A03G0691800	Chr5A	491621054	491621341	+	491621197	Chr5A	497689799	497690086	+	497689942	1.0	1.0
gene:TraesCS5A03G0692200	Chr5A	491672321	491672614	+	491672467	Chr5A	497740571	497740864	+	497740717	1.0	1.0
gene:TraesCS5A03G0692400	Chr5A	491696616	491699600	+	491698108	Chr5A	497764111	497767095	+	497765603	1.0	1.0
gene:TraesCS5A03G0692500	Chr5A	491708357	491711862	+	491710109	Chr5A	497775501	497779006	+	497777253	1.0	1.0
gene:TraesCS5A03G0692600	Chr5A	491744670	491748543	+	491746606	Chr5A	497811815	497815688	+	497813751	1.0	1.0
gene:TraesCS5A03G0692800	Chr5A	491750190	491753312	-	491751751	Chr5A	497817335	497820457	-	497818896	1.0	1.0
gene:TraesCS5A03G0692900	Chr5A	491753513	491756918	+	491755215	Chr5A	497820658	497824063	+	497822360	1.0	1.0
gene:TraesCS5A03G0693000	Chr5A	491759230	491759760	+	491759495	Chr5A	497826375	497826905	+	497826640	1.0	1.0
gene:TraesCS5A03G0693100	Chr5A	491761068	491772965	+	491767016	Chr5A	497828213	497840113	+	497834163	1.0	1.0
gene:TraesCS5A03G0693200	Chr5A	491775205	491776508	-	491775856	Chr5A	497842353	497843656	-	497843004	1.0	1.0
gene:TraesCS5A03G0693300	Chr5A	491826476	491827924	+	491827200	Chr5A	497893557	497895005	+	497894281	1.0	1.0
gene:TraesCS5A03G0693400	Chr5A	491831756	491833346	-	491832551	Chr5A	497898836	497900426	-	497899631	1.0	1.0
gene:TraesCS5A03G0693500	Chr5A	491837908	491838528	-	491838218	Chr5A	497904984	497905604	-	497905294	1.0	1.0
gene:TraesCS5A03G0693700	Chr5A	491979010	491980494	+	491979752	Chr5A	498044992	498046477	+	498045734	1.0	1.0
gene:TraesCS5A03G0693800	Chr5A	492025668	492026897	+	492026282	Chr5A	498091384	498092613	+	498091998	1.0	0.998
gene:TraesCS5A03G0693900	Chr5A	492027122	492030857	-	492028989	Chr5A	498092838	498096573	-	498094705	1.0	1.0
gene:TraesCS5A03G0694000	Chr5A	492042455	492047099	-	492044777	Chr5A	498108172	498112814	-	498110493	1.0	0.996
gene:TraesCS5A03G0694300	Chr5A	492167865	492168765	+	492168315	Chr5A	499661191	499662093	+	499661642	0.998	0.949
gene:TraesCS5A03G0694600	Chr5A	492196811	492197008	+	492196909	Chr5A	498220781	498220978	+	498220879	1.0	0.989
gene:TraesCS5A03G0694700	Chr5A	492199357	492200174	+	492199765	Chr5A	498223346	498224163	+	498223754	1.0	0.998
gene:TraesCS5A03G0695000	Chr5A	492410154	492410806	-	492410480	Chr5A	498425993	498426645	-	498426319	1.0	1.0
gene:TraesCS5A03G0695100	Chr5A	492416724	492419932	-	492418328	Chr5A	498432621	498435829	-	498434225	1.0	0.999
gene:TraesCS5A03G0695200	Chr5A	492487101	492492014	-	492489557	Chr5A	498503143	498508056	-	498505599	1.0	1.0
gene:TraesCS5A03G0695500	Chr5A	492991586	492994118	+	492992852	Chr5A	499068484	499071016	+	499069750	1.0	1.0
gene:TraesCS5A03G0695600	Chr5A	493173419	493176700	-	493175059	Chr5A	499250082	499253363	-	499251722	1.0	1.0
gene:TraesCS5A03G0695700	Chr5A	493188575	493192564	-	493190569	Chr5A	499265238	499269046	-	499267142	1.0	0.998
gene:TraesCS5A03G0696400	Chr5A	493380193	493383335	-	493381764	Chr5A	499458020	499461161	-	499459590	1.0	0.997
gene:TraesCS5A03G0698300	Chr5A	493448467	493455593	+	493452030	Chr5A	499537885	499545015	+	499541450	1.0	0.998
gene:TraesCS5A03G0698400	Chr5A	493456504	493459417	-	493457960	Chr5A	499545926	499548839	-	499547382	1.0	0.997
gene:TraesCS5A03G0698900	Chr5A	493584121	493584987	-	493584554	Chr5A	499671453	499672327	-	499671890	1.0	0.985
gene:TraesCS5A03G0699200	Chr5A	493743579	493747033	+	493745306	Chr5A	499879776	499883271	+	499881523	1.0	0.97
gene:TraesCS5A03G0699300	Chr5A	493747511	493748054	-	493747782	Chr5A	499883749	499884292	-	499884020	1.0	0.992
gene:TraesCS5A03G0699900	Chr5A	494016571	494022410	-	494019490	Chr5A	500079753	500085636	-	500082694	0.994	0.962
gene:TraesCS5A03G0700000	Chr5A	494022955	494026967	-	494024961	Chr5A	500086753	500090576	-	500088664	0.992	0.966
gene:TraesCS5A03G0700200	Chr5A	494155189	494158889	-	494157039	Chr5A	500167829	500171527	-	500169678	1.0	0.999
gene:TraesCS5A03G0700700	Chr5A	494328674	494332141	+	494330407	Chr5A	500319111	500322578	+	500320844	1.0	0.995
gene:TraesCS5A03G0700800	Chr5A	494354362	494356185	-	494355273	Chr5A	500344776	500346646	-	500345711	1.0	0.974
gene:TraesCS5A03G0700900	Chr5A	494359241	494362132	-	494360686	Chr5A	500349754	500352645	-	500351199	1.0	0.999
gene:TraesCS5A03G0701100	Chr5A	494364485	494367021	-	494365753	Chr5A	500354998	500357534	-	500356266	1.0	1.0
gene:TraesCS5A03G0701200	Chr5A	494378379	494384327	+	494381353	Chr5A	500368892	500374840	+	500371866	1.0	1.0
gene:TraesCS5A03G0701500	Chr5A	494413105	494415781	-	494414443	Chr5A	500403623	500406299	-	500404961	1.0	1.0
gene:TraesCS5A03G0701900	Chr5A	494775683	494779824	+	494777753	Chr5A	500765438	500769579	+	500767508	1.0	1.0
gene:TraesCS5A03G0702000	Chr5A	494830477	494834174	-	494832325	Chr5A	500820241	500823938	-	500822089	1.0	1.0
gene:TraesCS5A03G0702100	Chr5A	494927053	494932292	+	494929672	Chr5A	500916815	500922054	+	500919434	1.0	1.0
gene:TraesCS5A03G0702200	Chr5A	494933911	494937499	+	494935705	Chr5A	500923673	500927261	+	500925467	1.0	1.0
gene:TraesCS5A03G0702400	Chr5A	495114538	495120773	+	495117655	Chr5A	501103796	501110031	+	501106913	1.0	1.0
gene:TraesCS5A03G0702700	Chr5A	495406011	495414119	+	495410065	Chr5A	501394280	501402560	+	501398420	0.985	0.964
gene:TraesCS5A03G0702800	Chr5A	495419436	495421544	-	495420490	Chr5A	501407878	501409986	-	501408932	1.0	1.0
gene:TraesCS5A03G0703000	Chr5A	495515207	495517490	+	495516348	Chr5A	501503648	501505931	+	501504789	1.0	1.0
gene:TraesCS5A03G0703200	Chr5A	495570035	495571921	-	495570978	Chr5A	501558254	501560140	-	501559197	1.0	1.0
gene:TraesCS5A03G0703500	Chr5A	495641136	495643070	-	495642103	Chr5A	501629357	501631291	-	501630324	1.0	1.0
gene:TraesCS5A03G0703900	Chr5A	495847501	495854760	+	495851130	Chr5A	501835719	501842978	+	501839348	1.0	1.0
gene:TraesCS5A03G0704000	Chr5A	495860033	495864226	+	495862129	Chr5A	501848251	501852444	+	501850347	1.0	1.0
gene:TraesCS5A03G0704300	Chr5A	495880342	495881356	-	495880849	Chr5A	501868562	501869576	-	501869069	1.0	1.0
gene:TraesCS5A03G0704400	Chr5A	495899667	495900753	-	495900210	Chr5A	501887900	501888986	-	501888443	1.0	1.0
gene:TraesCS5A03G0704600	Chr5A	495935653	495936564	-	495936108	Chr5A	501923886	501924797	-	501924341	1.0	1.0
gene:TraesCS5A03G0705200	Chr5A	496265254	496267113	-	496266183	Chr5A	502253491	502255350	-	502254420	1.0	1.0
gene:TraesCS5A03G0705400	Chr5A	496356064	496356519	-	496356291	Chr5A	502344305	502344760	-	502344532	1.0	1.0
gene:TraesCS5A03G0705500	Chr5A	496377785	496378945	-	496378365	Chr5A	502366027	502367187	-	502366607	1.0	1.0
gene:TraesCS5A03G0705700	Chr5A	496402190	496404138	-	496403164	Chr5A	502390432	502392380	-	502391406	1.0	1.0
gene:TraesCS5A03G0705800	Chr5A	496405193	496407518	-	496406355	Chr5A	502393435	502395760	-	502394597	1.0	1.0
gene:TraesCS5A03G0706000	Chr5A	496420348	496422591	-	496421469	Chr5A	502408618	502410861	-	502409739	1.0	1.0
gene:TraesCS5A03G0706100	Chr5A	496433116	496433505	-	496433310	Chr5A	502421386	502421775	-	502421580	1.0	1.0
gene:TraesCS5A03G0706200	Chr5A	496435298	496435815	-	496435556	Chr5A	502423568	502424085	-	502423826	1.0	1.0
gene:TraesCS5A03G0706300	Chr5A	496437920	496438414	-	496438167	Chr5A	502426190	502426684	-	502426437	1.0	1.0
gene:TraesCS5A03G0706400	Chr5A	496440126	496440518	-	496440322	Chr5A	502428396	502428788	-	502428592	1.0	1.0
gene:TraesCS5A03G0706500	Chr5A	496443830	496444219	-	496444024	Chr5A	502432100	502432489	-	502432294	1.0	1.0
gene:TraesCS5A03G0706600	Chr5A	496463747	496464371	-	496464059	Chr5A	502452016	502452640	-	502452328	1.0	1.0
gene:TraesCS5A03G0706700	Chr5A	496471432	496473184	-	496472308	Chr5A	502459697	502461449	-	502460573	1.0	1.0
gene:TraesCS5A03G0707000	Chr5A	496547048	496548793	-	496547920	Chr5A	502535314	502537059	-	502536186	1.0	1.0
gene:TraesCS5A03G0707100	Chr5A	496554010	496559817	-	496556913	Chr5A	502542276	502548083	-	502545179	1.0	1.0
gene:TraesCS5A03G0707300	Chr5A	496762642	496763953	-	496763297	Chr5A	502748668	502749979	-	502749323	1.0	1.0
gene:TraesCS5A03G0707400	Chr5A	496802458	496803508	-	496802983	Chr5A	502788365	502789414	-	502788889	0.998	0.996
gene:TraesCS5A03G0707600	Chr5A	496913389	496914852	-	496914120	Chr5A	502906764	502908227	-	502907495	1.0	0.996
gene:TraesCS5A03G0707700	Chr5A	496925744	496927256	-	496926500	Chr5A	502919130	502920642	-	502919886	1.0	0.996
gene:TraesCS5A03G0707800	Chr5A	496961509	496962275	-	496961892	Chr5A	502954816	502955582	-	502955199	1.0	1.0
gene:TraesCS5A03G0708000	Chr5A	497159159	497159847	-	497159503	Chr5A	503136065	503136753	-	503136409	1.0	0.998
gene:TraesCS5A03G0708100	Chr5A	497188290	497189207	-	497188748	Chr5A	503165475	503166392	-	503165933	1.0	0.997
gene:TraesCS5A03G0708400	Chr5A	497230201	497232292	+	497231246	Chr5A	503205949	503208040	+	503206994	1.0	1.0
gene:TraesCS5A03G0708700	Chr5A	497370456	497371207	-	497370831	Chr5A	503345024	503345775	-	503345399	1.0	1.0
gene:TraesCS5A03G0709300	Chr5A	498627147	498629583	+	498628365	Chr5A	504608354	504610790	+	504609572	1.0	1.0
gene:TraesCS5A03G0709400	Chr5A	498792294	498794338	-	498793316	Chr5A	504773504	504775548	-	504774526	1.0	1.0
gene:TraesCS5A03G0709500	Chr5A	499789570	499790936	-	499790253	Chr5A	505768236	505769602	-	505768919	1.0	1.0
gene:TraesCS5A03G0709900	Chr5A	501238590	501246923	+	501242756	Chr5A	507228100	507236433	+	507232266	1.0	1.0
gene:TraesCS5A03G0710000	Chr5A	501445468	501445937	+	501445702	Chr5A	507434743	507435212	+	507434977	1.0	1.0
gene:TraesCS5A03G0710500	Chr5A	502013199	502016102	+	502014650	Chr5A	508002250	508005153	+	508003701	1.0	1.0
gene:TraesCS5A03G0711600	Chr5A	502523089	502526645	-	502524867	Chr5A	508512174	508515730	-	508513952	1.0	1.0
gene:TraesCS5A03G0711700	Chr5A	502661462	502666813	+	502664137	Chr5A	508650346	508655697	+	508653021	1.0	1.0
gene:TraesCS5A03G0711900	Chr5A	502676794	502678573	+	502677683	Chr5A	508665504	508667283	+	508666393	1.0	1.0
gene:TraesCS5A03G0712100	Chr5A	502824071	502827222	+	502825646	Chr5A	508812551	508815702	+	508814126	1.0	1.0
gene:TraesCS5A03G0712200	Chr5A	502827222	502834512	-	502830867	Chr5A	508815702	508822992	-	508819347	1.0	1.0
gene:TraesCS5A03G0712400	Chr5A	502894578	502901936	+	502898257	Chr5A	508883054	508890412	+	508886733	1.0	1.0
gene:TraesCS5A03G0712500	Chr5A	502902832	502909801	+	502906316	Chr5A	508891308	508898060	+	508894684	1.0	1.0
gene:TraesCS5A03G0712700	Chr5A	502972122	502974041	+	502973081	Chr5A	508960379	508962298	+	508961338	1.0	1.0
gene:TraesCS5A03G0712800	Chr5A	502976276	502981958	+	502979117	Chr5A	508964531	508970213	+	508967372	1.0	1.0
gene:TraesCS5A03G0713000	Chr5A	502982162	502987122	-	502984642	Chr5A	508970417	508975406	-	508972911	1.0	1.0
gene:TraesCS5A03G0713100	Chr5A	502987700	502994149	-	502990924	Chr5A	508975984	508982432	-	508979208	1.0	1.0
gene:TraesCS5A03G0713400	Chr5A	503126541	503131134	+	503128837	Chr5A	509114875	509119321	+	509117098	1.0	1.0
gene:TraesCS5A03G0713600	Chr5A	503135442	503149450	+	503142446	Chr5A	509122142	509135265	+	509128703	0.999	0.998
gene:TraesCS5A03G0713700	Chr5A	503150414	503152420	-	503151417	Chr5A	509136229	509138235	-	509137232	1.0	1.0
gene:TraesCS5A03G0713900	Chr5A	503184553	503186967	+	503185760	Chr5A	509170430	509172844	+	509171637	1.0	1.0
gene:TraesCS5A03G0714000	Chr5A	503188508	503196640	-	503192574	Chr5A	509174385	509182517	-	509178451	1.0	1.0
gene:TraesCS5A03G0714100	Chr5A	503200874	503201386	-	503201130	Chr5A	509186746	509187248	-	509186997	0.98	0.98
gene:TraesCS5A03G0714600	Chr5A	503266937	503269903	+	503268420	Chr5A	509253697	509256663	+	509255180	1.0	1.0
gene:TraesCS5A03G0714700	Chr5A	503281579	503283127	+	503282353	Chr5A	509268361	509269909	+	509269135	1.0	1.0
gene:TraesCS5A03G0714800	Chr5A	503387457	503389635	-	503388546	Chr5A	509374298	509376476	-	509375387	1.0	0.999
gene:TraesCS5A03G0714900	Chr5A	503400178	503410861	-	503405519	Chr5A	509387000	509397676	-	509392338	1.0	0.993
gene:TraesCS5A03G0715000	Chr5A	503448429	503450637	+	503449533	Chr5A	509435251	509437459	+	509436355	1.0	1.0
gene:TraesCS5A03G0715700	Chr5A	503647089	503650011	+	503648550	Chr5A	509632888	509635810	+	509634349	1.0	0.999
gene:TraesCS5A03G0716000	Chr5A	503654366	503657284	-	503655825	Chr5A	509640165	509643083	-	509641624	1.0	1.0
gene:TraesCS5A03G0716200	Chr5A	503695652	503696400	+	503696026	Chr5A	509681462	509682209	+	509681835	0.998	0.997
gene:TraesCS5A03G0716400	Chr5A	503723335	503729619	+	503726477	Chr5A	509709163	509715447	+	509712305	1.0	1.0
gene:TraesCS5A03G0716500	Chr5A	503734335	503743356	-	503738845	Chr5A	509720159	509729180	-	509724669	1.0	0.999
gene:TraesCS5A03G0716600	Chr5A	503830162	503831025	+	503830593	Chr5A	509815820	509816683	+	509816251	1.0	1.0
gene:TraesCS5A03G0716700	Chr5A	503854977	503855459	+	503855218	Chr5A	509840715	509841197	+	509840956	1.0	1.0
gene:TraesCS5A03G0716800	Chr5A	503870474	503877007	+	503873740	Chr5A	509856211	509862744	+	509859477	1.0	1.0
gene:TraesCS5A03G0717000	Chr5A	503917512	503923476	+	503920494	Chr5A	509903263	509909227	+	509906245	1.0	1.0
gene:TraesCS5A03G0717500	Chr5A	503994297	503995108	+	503994702	Chr5A	509980057	509980868	+	509980462	1.0	1.0
gene:TraesCS5A03G0717600	Chr5A	504031758	504032285	+	504032021	Chr5A	510017526	510018053	+	510017789	1.0	1.0
gene:TraesCS5A03G0717700	Chr5A	504034619	504035158	+	504034888	Chr5A	510020389	510020928	+	510020658	1.0	1.0
gene:TraesCS5A03G0718100	Chr5A	504076111	504077275	+	504076693	Chr5A	510061891	510063054	+	510062472	1.0	1.0
gene:TraesCS5A03G0718200	Chr5A	504082659	504083482	+	504083070	Chr5A	510068438	510069261	+	510068849	1.0	1.0
gene:TraesCS5A03G0718700	Chr5A	504107498	504112046	+	504109772	Chr5A	510093280	510103001	+	510098140	0.981	0.979
gene:TraesCS5A03G0718800	Chr5A	504113206	504117608	+	504115407	Chr5A	510104160	510108562	+	510106361	1.0	0.999
gene:TraesCS5A03G0718900	Chr5A	504119135	504122821	+	504120978	Chr5A	510110089	510113775	+	510111932	1.0	1.0
